molecula|SddssS|n9FaHRing|n9FaRing|SssssC|AATSC1c|AATSC1s|JGI4|SaaaC|AATSC1are|MATS8i|BCUTi-1|n5aRing|AATSC1pe|AATSC7i|AATSC1i|n6aHRing|GATS1are|BIC2|MATS8s|MATS8d|GATS1pe|FNSA3|FNSA5|PBF|FPSA3|PPSA3|RNCS|RPSA|FNSA4|WNSA5|WPSA3|RPCS|FNSA1|FNSA2|WNSA3|DPSA5|DPSA3|GRAVp|PNSA2|MOMI-Z|WNSA4|GeomRadius|GeomDiameter|GeomShapeIndex|PPSA1|WNSA2|DPSA4|DPSA2|Mor01p|CYP2D6 inhibitor|CYP2C9 inhibitor|CYP3A4 inhibitor|Log Po/w iLOGP|Fraction Csp3|Num. of Aromatic heavy atoms|Log Po/w Silicos-IT Log P|Log Po/w WLOGP|Leadlikeness|Molar refractivity|Veber filter|Class [Log S (SILICOS-IT)]|Num. of Rotatable bonds|Heavy atom count|Molecular Mass|Egan filter|BBB|CYP1A2 inhibitor|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (ESOL)] (mol/l)|PAINS|Lipinski|Solubility [Log S (SILICOS-IT)] (mol/l)|Solubility [Log S (SILICOS-IT)] (mg/ml)|Lowest Unoccupied Molecular Orbital Energy|log P|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (water) (Hartree)|Total Energy (gas phase) (Hartree)|Area (grid)|Volume|Wavelength (HOMO-LUMO transition) (nm)|Oscillator Force (max. Transition)|Wavelength (max. Transition) (nm)|Approximated area|HOMO-LUMO Energy Difference (Hartree)|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|Dipole (water)|IC50|pIC50
8h_a8|0.0|0|0|0.0|-0.010324979|-0.249095464|0.046205674|0.0|-0.007796225|-0.085125857|10.94341368|1|-0.007036544|0.021094825|0.254819201|0|0.578166105|0.6971223040000001|0.111824921|0.010682683|0.56916135|-0.122706004|-0.11302328|0.273425421|0.0111998669999999|6.58499063|316.4918269|0.397594866|-0.048805507|-39.07081527|3.871662077|53.78973456|0.918315905|-2.147442322|-42.41801879|70.94463092|78.73029948|2623.688756|-1262.594204|2019.780061|-16.87148841|7.453557203|13.58738632|0.822939833|48.02637252|-742.3454901|31.2477685|1374.901814|485.8626377000001|0.0|0.0|0.0|2.73|0.0|23.0|4.69|4.72|2.0|105.27|0.0|1.0|4.0|29.0|391.37|0.0|0.0|0.0|6.11e-06|1.01e-05|0.0|0.0|1.13e-08|4.43e-06|-0.06344|7.71|3.7327|-1361.651799|-1361.618499|608.39|1029.51|332.16|0.3011|258.25|480.09|-0.15475|-0.21819|0.03330037|4.4356|11.59|4.9359
4r_a46|0.0|0|0|-0.03033057|-0.002826188|-0.074041799|0.044728682|0.0|0.006236535|-0.1129698999999999|10.96363493|1|0.0061041|-0.237647432|-0.086905208|2|0.7794598220000001|0.810646641|-0.077483502|-0.070397185|0.76719475|-0.079297367|-0.081339886|0.261414008|0.011446215|6.071841742999999|176.18445569999997|0.152180218|-0.0259595379999999|-22.88867429|3.220912917|0.0|0.7146312779999999|-1.220098292|-22.31391864|51.22472631|48.13649426|2137.47734|-647.2221302999999|1451.6122289999998|-7.304896049|5.81085807|10.69131411|0.839885604|151.3787482|-343.3301143|19.26963463|905.6728276|496.0386301|1.0|0.0|1.0|2.89|0.35|17.0|3.56|3.43|0.0|97.9|0.0|1.0|3.0|25.0|334.41|0.0|1.0|0.0|0.00081|0.000279|0.0|0.0|5.64e-07|0.000188|-0.03073|2.3|4.5209|-1069.447946|-1069.419677|571.75|986.04|274.25|0.1404|274.25|467.85|-0.18999|-0.2207199999999999|0.02826942|3.5979|1413.0|5.8499
4_a38 (LY-2157299)|0.0|0|0|0.0|-0.00638266|-0.080432741|0.041252955|1.721297609|0.002865697|-0.159241692|10.9277672|1|0.003107816|-0.083399128|0.0481706809999999|2|0.702976795|0.8099394329999999|-0.041794304|-0.032369326|0.6848692759999999|-0.092570349|-0.089446059|0.459041332|0.01243241|7.104736984|260.7739337|0.2456862269999999|-0.03235283|-29.21101111|4.060137052|71.22674185|0.7861170609999999|-1.520583011|-30.23133173|58.99645489|60.00582329|2501.945802|-868.9660769|1686.693134|-10.56568487|6.54753874|12.76426621|0.949475478|122.2274724|-496.5871888|23.51893991|1105.390176|542.7276591|1.0|1.0|1.0|2.6|0.18|21.0|3.69|3.51|1.0|108.18|0.0|1.0|3.0|28.0|369.42|0.0|0.0|1.0|0.0001409999999999|0.000102|0.0|0.0|7.45e-08|2.75e-05|-0.06|3.95|3.78|-1198.683473|-1198.64695|617.61|1048.31|327.69|0.2|266.68|449.44|-0.16|-0.22|0.03652312|7.6529|69.0|7.1586
12b_a50|0.0|1|1|0.0|-0.002929899|-0.0016330379999999|0.034845679|2.112397566|0.01164808|-0.101728189|10.94501743|2|0.011790103|-0.139522815|-0.291865836|1|0.699597776|0.804535572|0.009081884|-0.189976035|0.660148928|-0.045602469|-0.066155918|0.24516882|0.0214891|10.80329197|8.07905572|0.074083915|-0.0237482779999999|-16.72031641|5.43117764|86.49656508|0.5731907470000001|-0.926182858|-11.52561607|47.12729492|33.72918462|2224.116359|-465.6232233|1446.231761|-6.002164865|5.7232816060000005|10.05480253|0.756824707|214.5713436|-234.0844297|20.82911679|812.3355548|388.171611|1.0|0.0|1.0|2.45|0.11|20.0|2.59|3.42|0.0|94.69|0.0|2.0|2.0|24.0|313.36|0.0|1.0|1.0|0.000685|0.000144|0.0|0.0|3.22e-06|0.00101|-0.02974|2.47|3.9305|-1006.664619|-1006.641541|539.15|909.8|315.44|0.2425|263.3|401.64|-0.16451|-0.19425|0.02307802|5.6617|4.74|5.3242
47p_a18|0.0|0|0|0.0|-0.005394244|-0.04760181|0.037575758|0.0|0.00235332|-0.015960677|10.94701988|0|0.003537135|0.037961877|-0.261349889|0|0.72025564|0.726294118|0.030970815|-0.082977829|0.710266593|-0.06909945|-0.082580968|0.278332428|0.007989903|5.913843751|10.25627035|0.1670454519999999|-0.030813794|-45.24146169|4.377217987|48.48855261|0.818459442|-2.0645242|-37.85569728|69.19354871|57.05881288|2933.069245|-1528.087796|1367.4309119999998|-16.88114242|9.923659881|19.41290064|0.956223901|134.3699001|-1131.036542|27.86610962|1867.029344|1011.163774|1.0|0.0|1.0|0.0|0.28|18.0|3.65|3.34|3.0|144.53|0.0|1.0|9.0|35.0|468.59|0.0|1.0|0.0|2.13e-06|5.34e-06|0.0|0.0|9.35e-10|4.38e-07|-0.05628|7.98|3.2036|-1493.759811|-1493.731375|795.43|1391.71|387.01|595.0|387.01|732.84|-0.13118|-0.18746|0.02843634|4.6652|64.0|7.1938
12g_a40|0.0|0|0|0.0|-0.01011728|-0.129331216|0.036630824|0.726175674|-0.001011175|0.075327376|10.31197254|2|-0.003205145|0.280045216|0.106286677|0|0.777835705|0.769016155|0.020185301|-0.326139923|0.6941475490000001|-0.0951493559999999|-0.099521372|0.289122732|0.012706769|6.670206427999999|130.7472028|0.129798543|-0.0435406|-27.42361099|3.501413627|0.0|0.852031227|-1.393299206|-26.21888031|59.29860462|56.61727428|2287.970776|-731.3891821000001|681.6778419|-11.99782981|7.692740528|14.39849078|0.871698484|77.67373972|-383.9305539|26.82520454|858.4065454|335.7078145|0.0|1.0|0.0|3.2|0.0|20.0|4.83|5.14|2.0|93.78|0.0|1.0|2.0|23.0|362.23|0.0|0.0|1.0|3.43e-07|1.62e-06|0.0|0.0|2.37e-07|8.57e-05|-0.07424|4.84|3.1577|-2173.044757|-2173.0224510000003|540.25|896.63|392.64|0.3539|308.23|429.31|-0.13191|-0.20615|0.02230594|2.7075|724.0|6.1403
12aj_a36|0.0|0|0|0.0|-0.00706023|-0.045035034|0.043848238|0.0|0.002951176|-0.103202936|10.95354213|1|0.003962098|0.1087087|-0.1763783589999999|1|0.90414347|0.812278823|0.091113865|-0.072770961|0.856274847|-0.073002742|-0.10279655|0.251263868|0.018305468|11.73352271|82.34300699|0.173013687|-0.0368515929999999|-42.23511741|7.521007149|0.0|0.77492734|-1.953134451|-29.99399664|76.5855549|58.52715472|2710.647462|-1251.929069|2275.825451|-15.14089115|8.056502837|15.35536375|0.905958957|144.26810480000003|-802.4672307|30.48195872|1615.543812|662.0530478999999|0.0|0.0|0.0|0.0|0.17|17.0|3.24|2.19|1.0|128.72|0.0|1.0|5.0|30.0|395.46|0.0|1.0|0.0|6.929999999999999e-05|5.05e-05|0.0|0.0|1.08e-07|4.270000000000001e-05|-0.05275|3.48|3.6017|-1272.27339|-1272.241135|682.84|1157.64|344.24|0.5616|237.06|539.55|-0.14818|-0.20093|0.03225532|7.8393|17.0|7.7696
12a_a50|0.0|1|1|0.0|-0.002936355|-0.0016330379999999|0.034845679|2.112397566|0.01164808|0.014596049|10.94501645|2|0.011790103|-0.193999688|-0.291865836|1|0.699597776|0.795582575|-0.030758487|-0.2018898489999999|0.660148928|-0.05075501|-0.0663902|0.29507467|0.021013336|10.58650394|7.457998037999999|0.095880311|-0.02383238|-16.85074424|5.333473207|69.83817338|0.575218972|-0.929462803|-12.88231829|47.2792242|36.15684209|2223.666558|-468.2627037|1462.827156|-6.048985111|5.116970861|9.648744341|0.885635975|214.004382|-235.9104193|20.873331|814.0599092|388.171611|1.0|0.0|1.0|2.21|0.11|20.0|2.59|3.42|0.0|94.69|0.0|2.0|2.0|24.0|313.36|0.0|1.0|1.0|0.000685|0.000144|0.0|0.0|3.22e-06|0.00101|-0.03366|2.47|4.0783|-1006.659456|-1006.632973|545.54|908.22|304.01|0.1807|304.01|394.52|-0.16806|-0.20172|0.02648238|7.9123|75.0|7.1249
15_a4|0.0|0|0|0.0|-0.001986535|-0.061469545|0.044357639|0.0|0.009823083|-0.1979518539999999|10.94611612|1|0.00918585|0.097046535|-0.038707204|1|0.5118792910000001|0.772721853|0.095534883|0.036363636|0.509447294|-0.062151785|-0.073738544|0.2517542889999999|0.010893057|5.223809291|12.70877085|0.132283624|-0.030724393|-16.95780525|2.505098786|86.01453643|0.8438913020000001|-1.106078158|-14.29317436|40.03406565|35.02894809|1973.978183|-530.4242358|1495.715718|-7.065752187|5.459799482|9.709704127|0.7783994009999999|74.8625551|-254.3670787|17.45960235|628.5456843999999|324.5687005|0.0|0.0|0.0|3.01|0.11|17.0|4.09|4.4|0.0|85.06|0.0|1.0|2.0|22.0|291.32|0.0|1.0|1.0|0.000152|5.19e-05|0.0|0.0|8.070000000000001e-07|0.000235|-0.03539|3.8|4.2148|-958.270023|-958.251931|512.65|848.47|294.16|0.1996|275.22|396.58|-0.17373|-0.2091199999999999|0.018092091|3.0091|175.0|6757.0
14i_a23|0.0|1|1|0.0|-0.010148243|-0.130330047|0.0432555559999999|0.7151570629999999|0.002243702|-0.018541856|10.31321758|2|0.002496501|0.075401108|-0.033435987|2|0.77007911|0.8025091329999999|0.158023239|-0.04255066|0.7333675390000001|-0.0889593869999999|-0.096562208|0.266320368|0.0214262489999999|14.65077903|324.811841|0.222047267|-0.039760909|-45.14777443|10.01786784|93.48624142|0.7780956840000001|-2.027806362|-41.59306642|79.20815775|75.47917433|3097.406945|-1386.567643|2447.1741030000003|-18.59026006|8.107659819|15.53342127|0.915894552|151.7330992|-948.103263|34.94120504|1782.001457|693.3423458|0.0|1.0|0.0|2.64|0.04|26.0|2.57|3.12|1.0|128.38|1.0|1.0|6.0|33.0|454.51|1.0|0.0|0.0|6.11e-06|4.03e-05|0.0|0.0|1.11e-07|5.03e-05|-0.08025|4.64|3.6931|-1798.64228|-1798.608335|715.68|1224.02|335.72|0.3639|335.72|580.74|-0.1509599999999999|-0.23121|0.03394466|8.3755|3.0|8.4622
14aa_a23|0.0|1|1|0.0|-0.005050361|-0.026892547|0.046678487|0.758549568|0.013012022|-0.029037128|10.313217300000002|2|0.012103325|0.055934795|-0.13397874|2|0.725358161|0.75434493|0.055269665|-0.070471939|0.693959193|-0.052155763|-0.076107469|0.204831806|0.018016316|12.26959478|40.49537336|0.075891958|-0.03159178|-35.2984572|8.355923226|83.27171526|0.796659447|-1.6743643259999998|-24.18971469|61.21989213|47.78906871|2941.302235|-1140.287028|2263.821505|-14.65218978|8.000512184|15.78173785|0.972590939|138.4803717|-776.5660584|27.00633206|1431.335599|733.3886349999999|0.0|1.0|1.0|3.68|0.12|26.0|4.4|4.63|2.0|130.22|0.0|1.0|5.0|32.0|439.54|0.0|0.0|0.0|5.9e-07|2.81e-06|0.0|0.0|6.9799999999999995e-09|3.07e-06|-0.0708299999999999|4.1|3.5934|-1708.5626|-1708.5422620000002|715.57|1231.11|345.03|0.4157|345.03|588.45|-0.1449|-0.21573|0.02033777|8.3532|4.0|8451.0
13c_a5|0.0|0|0|0.0|-0.005082338|-0.0090268969999999|0.024822695|0.0|0.005288472|-0.098760742|10.94530327|1|0.006110714|-0.017427549|-0.150963534|2|0.705487111|0.770478689|0.003545487|-0.033833834|0.6775573359999999|-0.077308234|-0.076591149|0.4148662979999999|0.023143526|15.25960958|158.67712230000004|0.19980328|-0.025039414|-33.29709668|10.06137448|51.93687546|0.551328235|-1.302049531|-33.60884086|70.46156718|66.23254483|2793.480751|-858.5021696|1235.709541|-10.8855893|8.492261628|15.90846721|0.873289814|295.8302846|-566.0506435|29.94524142|1557.152554|656.208474|1.0|1.0|1.0|2.58|0.17|23.0|4.23|3.29|1.0|120.88|0.0|1.0|5.0|31.0|411.46|0.0|0.0|1.0|0.0002839999999999|0.000109|0.0|0.0|8.170000000000001e-09|3.36e-06|-0.05615|3.99|4.2145|-1351.274441|-1351.2369640000002|676.53|1153.36|294.18|509.0|263.46|513.33|-0.17324|-0.22939|0.03747691|2.9732|123.0|6.9101
17_a47|0.0|1|1|0.0|-0.003764469|-0.019259259|0.031802469|1.699575434|0.0042378929999999|0.075303828|10.9385382|1|0.004477366|-0.180898239|-0.031505291|3|0.8007970640000001|0.75807704|-0.034891905|-0.010871607|0.7666613659999999|-0.07185129|-0.082994667|0.522140199|0.01291694|7.87914003|68.64478326|0.147717593|-0.02987808|-30.88080199|4.806157636|0.0|0.7457517659999999|-1.493904005|-26.73455447|60.33408274|51.70735256|2672.497352|-911.2591113|1573.836082|-11.11708872|7.055517075|13.10144249|0.8569074879999999|155.087622|-555.8544359|24.43867122|1221.9335609999998|630.8611986000001|1.0|0.0|1.0|2.39|0.08|27.0|5.12|5.44|2.0|119.83|0.0|0.0|4.0|30.0|392.46|0.0|0.0|1.0|3.98e-06|6.11e-06|0.0|0.0|7.96e-11|3.12e-08|-0.04873|3.07|4.2784|-1254.985125|-1254.943823|656.78|1127.7|289.79|0.4308|289.79|477.67|-0.17606|-0.22479|0.04130125|5.6949|5.0|8.3
5b_a40|0.0|0|0|0.0|-0.0049439079999999|0.064329005|0.044946237|0.7222376540000001|0.008515162|0.179058252|10.31198309|2|0.006372485|-0.164084255|0.013573521|0|0.537115914|0.817071232|-0.400500595|0.029485257|0.503365018|-0.077031845|-0.091267779|0.313503463|0.019116586|9.59023102|169.18694230000003|0.118735598|-0.036507111|-22.96968039|4.811137897|49.25022097|0.829018186|-1.095213344|-19.38687321|52.08187888|48.2348504|2126.9310920000003|-549.4364437|764.9528181|-9.187872156|6.521443259|12.47657231|0.913161214|85.77656597|-275.6361647|22.09185326|662.7555978999999|285.9136384|0.0|1.0|0.0|2.82|0.21|14.0|4.93|4.39|1.0|84.17|0.0|2.0|3.0|21.0|338.21|0.0|0.0|1.0|3.69e-06|1.44e-05|0.0|0.0|5.65e-06|0.00191|-0.07069|5.62|3.9759|-2096.782087|-2096.767375|515.23|847.01|311.84|0.3005|311.84|411.1|-0.15999|-0.23068|0.01471235|9.3069|64.0|7.1938
12c_a36|0.0|0|0|0.0|-0.007667703|-0.04162109|0.040899471|0.0|0.0005016269999999|-0.0621599059999999|10.95982545|1|0.0010871589999999|0.146546059|-0.177407665|1|0.8941919290000001|0.819222745|-0.033217921|-0.097861598|0.8065052890000001|-0.073370864|-0.105624703|0.462597812|0.019582215|12.5779546|60.79111287|0.159266488|-0.038024893|-43.57746274|8.079011794|6.546878962999999|0.75500974|-1.901244658|-30.27053327|80.22754474|59.70517794|2785.47514|-1221.198398|2365.641348|-15.68788659|6.772454418|12.86584957|0.899732176|157.3609748|-784.3943293|32.34920911|1617.460455|629.5017194000001|0.0|0.0|0.0|0.0|0.14|17.0|3.35|2.54|1.0|128.76|0.0|1.0|5.0|30.0|415.88|0.0|1.0|1.0|3.64e-05|2.55e-05|0.0|0.0|6.65e-08|2.77e-05|-0.04992|3.79|3.8436|-1692.540795|-1692.511019|672.74|1137.55|322.58|0.3927|322.58|509.61|-0.15835|-0.2082699999999999|0.02977602|6.6973|9.0|8.0458
9_a47|0.0|0|0|0.0|-0.008501246|-0.1789147139999999|0.037492877|1.323246814|-0.009607222|0.022031244|10.93671087|0|-0.007880155|-0.091848897|-0.045757939|2|0.7033922579999999|0.792070785|0.046690958|0.075092937|0.689770023|-0.084368438|-0.0969292319999999|0.492394184|0.009540986|4.991260197|107.3271659|0.194850031|-0.036925422|-26.52703503|2.611122094|0.0|0.790651977|-1.550867715|-23.08946904|58.96976407|49.12766732|2292.652212|-811.319145|1333.091472|-10.10553715|5.653392499|10.93281031|0.93384951|109.5180831|-424.4325604|24.43189048|1026.1394|442.7664664|1.0|0.0|1.0|2.78|0.05|22.0|4.61|5.61|1.0|101.46|0.0|1.0|3.0|26.0|345.37|0.0|0.0|1.0|4.29e-06|6.3e-06|0.0|0.0|3.4000000000000003e-09|1.17e-06|-0.05037|4.06|3.7183|-1149.090086|-1149.055456|566.1|959.59|333.44|0.2294|215.89|406.35|-0.1545099999999999|-0.20488|0.03463008|3.4815|25.0|7.6
4d_a49|0.0|0|0|0.0|-0.006135653|-0.058204482|0.036555556|1.76904838|0.000607064|-0.053327669|10.92777282|1|0.001356445|-0.151004418|0.000850823|2|0.7745859279999999|0.783870915|-0.008564167|0.023137464|0.749565191|-0.089942837|-0.085966608|0.410804214|0.013625199|8.392883773|85.21839288|0.2473653539999999|-0.0281044679999999|-32.61868996|5.16986937|57.16412513|0.654728051|-1.461432343|-34.12740785|66.51766234|63.79609555|2658.242991|-900.2167208999999|1640.195062|-10.66380249|7.998287218|15.09148245|0.8868392740000001|212.6814716|-554.5177292999999|26.44129877|1374.947536|641.1445234|1.0|1.0|1.0|2.68|0.22|21.0|3.16|2.8|1.0|115.63|0.0|1.0|6.0|30.0|398.46|0.0|0.0|1.0|0.000743|0.0004509999999999|0.0|0.0|2.64e-08|1.05e-05|-0.06309|2.99|3.8047|-1293.333712|-1293.29417|668.09|1144.04|325.87|0.2549|215.82|495.7|-0.15888|-0.2219699999999999|0.0395418|5.5765|18.0|7.7447
6a_a40|0.0|0|0|0.0|-0.014623575|-0.077397672|0.035707071|0.775942224|-0.001347823|0.104332675|10.30179985|2|-0.001171195|-0.272320301|-0.040435852|0|0.682273668|0.801647855|-0.012261923|-0.340539542|0.657059571|-0.109047987|-0.117413572|0.360858579|0.016399125|10.24294396|185.06174|0.266249007|-0.049149867|-45.80643937|6.397774285|36.84483305|0.8678518190000001|-2.113444291|-42.542782200000005|81.37714586|78.35465194|2936.1501780000003|-1320.063801|2536.88262|-19.17478857|6.945713476|11.8691482|0.708845065|82.54016015|-824.5159087000001|35.37373259|1521.070502|557.4018948|0.0|1.0|1.0|3.01|0.21|14.0|4.38|3.07|2.0|120.14|1.0|2.0|5.0|29.0|442.53|1.0|0.0|1.0|7.85e-08|1.03e-05|1.0|0.0|8.950000000000001e-05|0.0396|-0.0926|7.73|2.9836|-2371.579899|-2371.560378|649.48|1103.4|415.55|0.4015|415.55|497.78|-0.11995|-0.21255|0.01952089|9.3893|0.04|7.3979
7l_a46|0.0|0|0|0.256706467|-0.00090473|0.017668261|0.04006734|0.0|0.013150047|-0.074511843|10.9642261|1|0.0125870169999999|-0.331246137|-0.143129469|2|0.659888413|0.7746144629999999|-0.1237456669999999|0.076724694|0.6539666829999999|-0.0565894359999999|-0.06289606|0.253138137|0.011594057|5.5935102720000005|8.13531199|0.092851886|-0.022013621|-14.63933792|2.698568452|51.39110437|0.67467081|-0.880544835|-13.17144326|38.22273917|32.8948756|1920.310099|-424.8156159|1246.417766|-5.1237682730000005|5.273701985|9.825660656|0.863142947|156.9538706|-204.9507309|15.74158869|629.6635476|375.721552|1.0|0.0|1.0|2.64|0.28|17.0|3.59|3.59|0.0|86.96|0.0|1.0|2.0|22.0|290.36|0.0|1.0|1.0|0.000668|0.0001889999999999|0.0|0.0|5.19e-07|0.000151|-0.03324|2.42|4.5464|-915.6081232|-915.5830363|517.29|879.87|272.71|0.2024|272.71|414.82|-0.18993|-0.2231699999999999|0.025086919|3.9009|1.94|5.7122
4_a3|0.0|0|0|0.0|-0.008561428|-0.161259999|0.035345345|1.882124381|-0.008407895|0.057349653|10.31162267|1|-0.007022144|-0.208888686|0.127253753|1|0.640351067|0.721302096|-0.028924747|0.041477445|0.628171026|-0.110345083|-0.098695428|0.5842630360000001|0.008006786|3.806447632|235.6982345|0.25946603|-0.039478171|-22.30593113|1.809595554|77.51574252|0.866976271|-1.381735991|-24.93884341|51.71950126|56.26480013|2142.972568|-656.8810472|1548.626215|-8.922372453|5.05182773|8.648209506|0.711897153|63.23984222|-312.2830359|21.6476858|757.6690029|347.9532383|1.0|0.0|1.0|2.6|0.0|21.0|5.3|5.17|1.0|92.65|0.0|1.0|2.0|23.0|321.37|0.0|0.0|1.0|2.02e-06|8.22e-06|0.0|0.0|2.950000000000001e-08|9.48e-06|-0.0584299999999999|3.53|3.4771|-1355.332318|-1355.303098|504.29|858.45|356.58|0.1776|208.93|338.33|-0.14983|-0.20826|0.02921941|3.1409|1259.0|5.9
12ak_a36|0.0|0|0|0.0|-0.006465433|-0.0407717229999999|0.041728395|0.0|0.0042553209999999|-0.116440196|10.95268014|1|0.005035022|0.198260132|-0.163978382|1|0.901715152|0.815627016|0.051506104|-0.0265703679999999|0.860667615|-0.069176342|-0.091761476|0.537460657|0.019931266|14.3700664|113.186508|0.151294857|-0.032660864|-47.69888026|10.36054668|25.9007405|0.737439195|-1.926990997|-35.95881638|79.17567486|64.24490364|2830.816014|-1389.324141|2735.7986920000003|-16.97756755|7.98672125|13.86156772|0.735576751|189.3013851|-1001.676485|31.93194362|1883.984673|799.5563855|0.0|1.0|1.0|0.0|0.24|17.0|3.85|3.01|2.0|138.33|0.0|1.0|6.0|32.0|423.51|0.0|1.0|1.0|1.13e-05|1.39e-05|0.0|0.0|4.2e-08|1.7800000000000002e-05|-0.04929|4.21|3.6895|-1350.900117|-1350.865407|730.3|1247.89|336.05|0.4514|320.09|584.05|-0.15275|-0.20204|0.03471045|8.5394|46.0|7.3372
12as_a36|0.0|0|0|0.0|-0.007672841|-0.073735973|0.041728395|0.0|0.000584134|-0.114290948|10.95347588|1|0.0018565629999999|0.162571317|-0.166354116|1|0.8058720979999999|0.817372883|-0.0389138329999999|-0.04244711|0.770400825|-0.082748367|-0.109492809|0.291030086|0.019229943|12.95780416|88.17694537|0.22956209|-0.037824788|-49.71556877|8.731418812000001|0.0|0.768125394|-2.080363362|-37.57216725|85.53474971|68.71652969|2904.092809|-1401.82114|2365.632846|-17.17446921|8.768282531|16.08155469|0.834059821|156.2451686|-944.5958066|33.18163581|1824.98997|716.9974499|0.0|0.0|0.0|0.0|0.17|17.0|3.16|2.09|1.0|133.95|0.0|1.0|6.0|32.0|423.47|0.0|0.0|0.0|0.000154|0.000112|0.0|0.0|1.29e-07|5.4600000000000006e-05|-0.05789|4.84|3851.0|-1385.601917|-1385.5651710000002|712.04|1207.35|321.96|0.5902|274.29|568.52|-0.1563|-0.21419|0.03674596|6.8556|59.0|7.2291
33_a47|0.0|1|1|0.0|-0.004263267|-0.085712613|0.034691358|1.688794654|0.002212256|-0.033554816|10.98214099|1|0.003634698|-0.26447859|-0.338113214|3|0.63155995|0.82821379|0.065468525|0.1186944519999999|0.607650682|-0.060080724|-0.083739854|0.404334141|0.022346992|11.96072985|30.94680001|0.1802998689999999|-0.0272154529999999|-23.98884914|6.401714296000001|0.0|0.57681348|-1.088618103|-17.2112484|60.65229445|44.11759955|2311.28828|-582.6585971|787.797733|-7.79637597|6.979305126|12.94292541|0.854471925|226.5011607|-311.85503880000005|25.25333652|1010.133461|388.178924|1.0|1.0|1.0|2.76|0.11|21.0|2.96|4.04|0.0|94.28|0.0|1.0|3.0|25.0|334.35|0.0|1.0|1.0|0.000546|0.000192|0.0|0.0|8.339999999999999e-08|2.79e-05|-0.05462|2.06|4.1869|-1123.16428|-1123.135036|566.29|934.34|296.13|0.2566|296.13|423.52|-0.15985|-0.21447|0.02924367|6.2284|4.0|8.4
12h_a40|0.0|0|0|0.0|-0.008044548|-0.107711573|0.041915709|0.803557099|-0.000134504|0.189869851|10.31197256|2|-0.002126898|0.367928263|0.224167029|0|0.809398262|0.7769829840000001|0.116873629|-0.335801908|0.6948809659999999|-0.0954337969999999|-0.091448888|0.006997021|0.0117142839999999|6.193088525|208.6717565|0.160518251|-0.038796498|-25.56004046|3.274152035|59.68939644|0.844008584|-1.280284432|-26.67382585|54.9311782|56.64687411|2270.834041|-676.8587047999999|603.6697997|-10.84365353|7.989299324|15.84593062|0.983394285|82.46928995|-357.8405665|24.30173133|801.957134|350.9435025|0.0|1.0|1.0|3.0|0.0|20.0|4.59|5.02|2.0|96.16|0.0|1.0|2.0|23.0|361.25|0.0|0.0|1.0|5.58e-07|2.61e-06|0.0|0.0|1.44e-07|5.2e-05|-0.07512|4.14|2.6436|-2153.207198|-2153.186757|548.82|910.77|469.0|0.3985|298.7|435.95|-0.1092|-0.18432|0.02044063|3.5425|823.0|6.0846
9g_a24|0.0|0|0|0.0|-0.00106361|0.001126633|0.0279797979999999|0.0|0.0144065739999999|0.070915465|10.96318169|2|0.013119312|-0.292600863|-0.049325609|2|0.683676657|0.7931626959999999|0.13372961|-0.045107345|0.657503038|-0.064835725|-0.065668047|0.383340003|0.01876163|9.283063574|174.88817269999998|0.132863247|-0.021297745|-16.07665151|4.593165278|0.0|0.4819264479999999|-0.788016565|-15.87288497|49.25777584|41.36311977|2123.257348|-389.9025677|1196.910121|-5.214049137|6.124370267000001|10.69818114|0.746821416|256.3375151|-192.9198181|21.8662148|809.0499476|341.3207334|1.0|0.0|1.0|1.78|0.06|22.0|2.91|2.93|0.0|87.53|0.0|1.0|3.0|23.0|302.33|0.0|1.0|0.0|0.00323|0.0008179999999999|0.0|0.0|3.720000000000001e-07|0.000113|-0.03585|0.75|4.2802|-984.5891383|-984.5565078|524.03|879.99|289.67|0.2444|236.07|400.47|-0.17806|-0.21391|0.032630457|4.4131|68.0|7.1675
12q_a36|0.0|0|0|0.0|-0.00761082|-0.043678703|0.042804233|0.0|0.0005016269999999|-0.0651906459999999|10.9598352|1|0.0010871589999999|0.1161527719999999|-0.177407665|1|0.8941919290000001|0.828371596|-0.017640538|-0.074349074|0.8065052890000001|-0.07607684|-0.1060430969999999|0.324924033|0.018562763|12.00048565|82.68142965|0.17088073|-0.038175515|-44.31949385|7.758093617|0.0|0.768692389|-1.908775752|-31.79544084|80.15866795|61.18276554|2786.514757|-1233.988474|2380.245597|-15.95501778|7.546533709|14.69971555|0.947876484|149.536123|-797.7508892000001|32.10617123|1605.308562|629.5017194000001|0.0|0.0|0.0|0.0|0.14|17.0|3.35|2.54|1.0|128.76|0.0|1.0|5.0|30.0|415.88|0.0|1.0|1.0|3.64e-05|2.55e-05|0.0|0.0|6.65e-08|2.77e-05|-0.05602|3.79|3.8653|-1692.544456|-1692.5102989999998|683.51|1148.35|320.77|0.4239|236.72|531.58|-0.1566|-0.2126199999999999|0.03415678|6.4226|6.0|8.2218
