molecula|SddssS|NaaNH|n9FaRing|SaaNH|NaasN|SRW09|BCUTs-1|SaasN|MATS2c|AATSC1c|MATS7i|MATS8i|AATSC8d|n5aHRing|AATSC1pe|AATSC7i|MATS1c|n6aHRing|GATS1are|BIC2|MATS8d|SIC2|GATS1pe|nFaHRing|RASA|FNSA3|FNSA5|PBF|PNSA5|RNCS|RPSA|WNSA3|PNSA4|DPSA3|GeomPetitjeanIndex|GRAVp|TASA|PNSA2|MOMI-Z|WNSA4|FPSA1|GeomRadius|GeomDiameter|GRAV|PPSA1|FPSA5|DPSA2|Mor01p|CYP2D6 inhibitor|CYP2C9 inhibitor|P-gp substrate|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Log Po/w iLOGP|Fraction Csp3|Log S (SILICOS-IT)|Log Po/w Silicos-IT Log P|Log Po/w WLOGP|Log Po/w MLOGP|Leadlikeness|Brenk|Molar refractivity|Veber filter|Class [Log S (SILICOS-IT)]|Num. of Rotatable bonds|Log S (Ali)|Heavy atom count|Hydrogen bond acceptors count (using Lipinski’s definition)|Molecular Mass|Egan filter|BBB|CYP1A2 inhibitor|Consensus Log P|Log S (ESOL)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|Log Po/w XLOGP3|PAINS|Solubility [Log S (SILICOS-IT)] (mol/l)|Solubility [Log S (SILICOS-IT)] (mg/ml)|Lowest Unoccupied Molecular Orbital Energy|Absorption Energy (max. Transition) (eV)|log P|Absorption Energy (HOMO-LUMO transition) (eV)|Wavelength (HOMO-LUMO transition) (nm)|Oscillator Force (max. Transition)|Wavelength (max. Transition) (nm)|Approximated area|Contribuition (max. transition)|Contribution (HOMO-LUMO transition)|Zero Point Energy|HOMO-LUMO Energy Difference (Hartree)|Dipole (gas phase)|Highest Occupied Molecular Orbital Energy|Gibbs Free Energy|pIC50
18_a10|0.0|0|0|0.0|1|7.78113851|1.243178376|2.142254323|-0.182332901|-0.00309846|-0.092424959|-0.052165302|-0.0280813039999999|1|0.010573165|-0.144233311|-0.220292492|2|0.7155022459999999|0.785539083|-0.0507442929999999|0.832812971|0.6886547670000001|1|0.885552955|-0.0575419659999999|-0.076052353|0.656664457|-48.27152552|40.99617452|0.114447045|-23.18149476|-15.79795381|48.64284759|0.4670293179999999|2788.499133|562.0732377|-868.8874593|2137.914113|-10.02718922|0.358384456|7.204851347999999|13.51828833|6213.631543|227.471785|0.020666062|1354.218219|713.2632062000001|1.0|1.0|1.0|1.0|0.0|3.41|0.32|-7.88|4.65|4.66|2.14|1.0|0.0|119.81|0.0|1.0|5.0|-4.48|31.0|5.0|412.48|0.0|1.0|1.0|3.67|-4.77|0.0138|1.7100000000000002e-05|3.49|0.0|1.32e-08|5.44e-06|-0.0495699999999999|5.7687|2.65|3.7977|326.47|0.2962|214.93|504.61|0.37729|0.6866300000000001|-1336.126835|-0.15735|4.7596|-0.20692|-1336.185978|6.8861
A8301_a51|0.0|0|0|0.0|1|6.86171134|1.197963627|1.700610355|0.0245770529999999|-0.00449765|0.078523314|-0.012770742|-0.1227504419999999|1|0.007083041|0.135886548|-0.4354420879999999|2|0.7595189840000001|0.6959300979999999|-0.21474885|0.750630149|0.7234449559999999|1|0.934739895|-0.055295165|-0.0780376929999999|0.339244706|-50.67621589|36.55933899|0.065260105|-23.3177516|-21.28401067|41.20144811|0.4799553379999999|2799.106729|607.0025787000001|-1064.200534|2461.663545|-13.82143785|0.145040365|6.890532887999999|13.24988678|6401.6494600000005|94.18649643|0.009586697|1244.737752|690.8826121000001|1.0|1.0|1.0|1.0|1.0|3.5|0.04|-9.38|5.5|5.52|3.35|2.0|1.0|129.04|0.0|1.0|5.0|-6.6|31.0|3.0|421.52|0.0|0.0|1.0|4.58|-5.93|0.000105|1.17e-06|5.02|0.0|4.12e-10|1.74e-07||||||||||||||||7.9208
47u_a18|0.0|0|0|0.0|0|7.03438793|1.251177393|0.0|0.039883149|-0.010219187|0.008108241|0.031337464|-0.033209663|0|0.00082284|0.0121925089999999|-0.539738821|0|0.664796402|0.7517870059999999|-0.053126304|0.7960273840000001|0.646724968|0|0.741066474|-0.090364489|-0.092271172|0.33777918|-64.32800179|86.37253771|0.258933526|-43.92035521|-23.98671253|77.42251040000001|0.483819806|2965.254516|516.6437614|-1415.216039|1415.590236|-16.72263667|0.278162537|9.18142206|17.78724206|6837.350959|193.9244919|0.021142007|1960.574384|818.9389171|0.0|1.0|1.0|0.0|2.0|0.0|0.19|-8.2|3.15|3.02|2.95|3.0|1.0|133.53|0.0|1.0|8.0|-5.69|34.0|4.0|455.51|0.0|0.0|0.0|2.6|-4.98|0.000932|1.04e-05|3.9|0.0|6.34e-09|2.89e-06|-0.06392|3.1186|9.34|3.1186|397.57|0.5849|397.57|646.45|0.69143|0.69143|-1509.771642|-0.12717|4.4624|-0.19109|-1509.839543|5.7055
11g_a5|0.0|1|0|2.9590700880000003|1|7.139660336|1.388236041|1.984996534|-0.204002571|-0.004593347|-0.083337229|-0.137618073|-0.007175378|2|0.006964153|-0.14133011|-0.267507083|2|0.777565622|0.814159231|-0.01453517|0.8737292720000001|0.73551511|0|0.837943738|-0.067247149|-0.076326887|0.396049407|-50.16001519|68.77977167|0.1620562619999999|-29.04250676|-16.72000506|59.4498014|0.485790997|2823.738452|550.6745046|-852.7202582999998|935.4227938|-10.98794595|0.456418686|9.342496899|18.16867625|5817.569415|299.94631180000005|0.03204398|1568.70782|648.1198739|1.0|1.0|1.0|1.0|1.0|2.34|0.08|-9.04|4.17|4.48|1.06|1.0|0.0|118.35|0.0|1.0|7.0|-4.12|31.0|5.0|408.46|0.0|0.0|0.0|2.96|-4.31|0.0312|4.88e-05|2.75|0.0|9.229999999999999e-10|3.770000000000001e-07|-0.04322|4.5106|2.3|4.2083|294.62|0.4609|274.87|542.13|0.56924|0.63081|-1329.927772|-0.1714|3.2282|-0.2146199999999999|-1329.988893|7.5229
10_a32|0.0|1|1|3.294952523|0|7.765993078999999|0.6094207629999999|0.0|0.153272514|-0.016404762|-0.020186906|-0.028431775|-0.047619048|3|-0.00369116|-0.03673326|-0.690879647|0|0.809370315|0.8607827790000001|-0.079818594|0.915639476|0.764217655|1|0.7622839570000001|-0.088310158|-0.1223816869999999|0.266552538|-75.59866726|57.97512956|0.237716043|-33.69815077|-24.0541214|70.46302679|0.449853016|2649.882742|470.8845962|-1058.381342|2980.525719|-14.85891856|0.305365257|7.079344111|12.86809583|5842.926058|188.6328503|0.025106509|1523.651605|513.9156315|0.0|1.0|1.0|1.0|2.0|3.12|0.22|-6.99|5.64|4.21|0.88|1.0|0.0|107.14|1.0|1.0|7.0|-6.04|27.0|5.0|399.49|1.0|0.0|1.0|3.42|-4.41|0.000366|3.89e-05|3.23|0.0|1.0300000000000001e-07|4.13e-05|-0.05434|3.6441|4.12|3.6441|340.24|0.2983|340.24|533.89|0.70228|0.70228|-1916.460049|-0.15088|2.4919|-0.2052199999999999|-1916.519894|8.1427
9h_a24|0.0|1|0|2.916716427|1|7.153833802|1.428198245|1.726213624|-0.203768024|-0.002864393|0.078066659|-0.209618231|-0.002471577|2|0.012380829|0.144624936|-0.207206943|2|0.687815726|0.78742035|-0.004960317|0.859720539|0.656172477|0|0.883775278|-0.060337884|-0.0687348109999999|0.4016070679999999|-32.48899638|167.2085719|0.1162247219999999|-13.48059881|-12.42226332|37.24443236|0.477589721|2062.34011|417.7355164|-422.3569529|768.1954692|-5.871651668999999|0.427628742|5.805547147|11.11300329|4170.098082|202.1279819|0.031789952|737.9073405|295.8603625|0.0|0.0|1.0|1.0|1.0|1.96|0.0|-6.05|2.42|2.72|1.07|0.0|0.0|82.17|0.0|1.0|3.0|-2.83|22.0|4.0|288.31|0.0|1.0|1.0|1.97|-3.24|423.0|0.000575|1.7|0.0|8.95e-07|0.000258|-0.0435399999999999|5.1739|1.16|4.3437|285.43|0.3844|239.63|363.48|0.54606|0.61928|-945.153352|-0.18239|5.6654|-0.22593|-945.200628|7.1135
7b_a8|0.0|1|0|3.213855584|1|7.535296702|1.395658671|1.4628217119999998|-0.119760914|-0.009659873|-0.024156447|-0.052309137|-0.0254956129999999|1|0.003191529|-0.039357491|-0.415894017|1|0.710658316|0.7812177770000001|-0.040994467|0.8453887859999999|0.677544268|0|0.7223476129999999|-0.101439013|-0.1000685009999999|0.282366236|-59.93853201|145.0783004|0.277652387|-36.39338307|-24.75721974|80.62622045|0.4787988|2776.185773|432.6681725|-1138.832108|1780.952171|-14.82895606|0.246064343|7.698000901|14.76972982|6185.0105140000005|147.3863936|0.022982731|1510.516312|545.9267515|0.0|1.0|1.0|1.0|1.0|3.37|0.09|-7.65|4.48|3.8|2.23|2.0|0.0|110.8|0.0|1.0|3.0|-5.25|30.0|5.0|396.4|0.0|0.0|1.0|3.5|-4.94|0.00224|1.14e-05|3.61|0.0|2.25e-08|8.94e-06|-0.06833|4.5945|5.51|3.26|380.32|0.2517|269.85|506.21|0.44725|0.7025100000000001|-1330.392289|-0.13639|9.9463|-0.20472|-1330.448193|4.8687
8_a20 (IN-1130)|0.0|1|0|3.443195704|0|6.842683282|1.400923668|0.0|0.063195236|-0.009430196|0.1728459339999999|-0.019554464|-0.0574882679999999|1|-0.004654742|0.293415753|-0.573278819|2|0.811128636|0.760688473|-0.0957193819999999|0.817914963|0.7741509329999999|1|0.7274271309999999|-0.09623672|-0.097790028|0.354945501|-64.75689362|336.574332|0.272572869|-42.20109173|-23.66117267|74.19702161|0.4824986429999999|2849.395895|481.70475260000006|-1230.3809789999998|1829.419484|-15.66851008|0.251893628|8.005662608|15.46983888|6291.586155|166.8048285|0.018957805|1644.660472|684.5377542|1.0|1.0|1.0|1.0|2.0|2.43|0.08|-9.63|4.97|4.08|1.33|1.0|0.0|122.86|0.0|1.0|5.0|-4.85|32.0|5.0|420.47|0.0|0.0|1.0|3.14|-4.55|0.00596|2.82e-05|2.87|0.0|2.34e-10|9.86e-08|-0.07014|4.9797|4.53|3.2329|383.5|0.3782|248.98|517.94|0.4377|0.7007399999999999|-1368.118751|-0.13622|3803.0|-0.20636|-1368.180121|7.4437
16h_a32|0.0|1|1|3.340888605|0|7.765993078999999|0.609420754|0.0|0.217139852|-0.015656019|-0.069213021|0.061727488|-0.022634676|3|-0.002310082|-0.1234671109999999|-0.71364354|0|0.804503712|0.832040698|-0.03617945|0.881181048|0.7619492790000001|1|0.7991915079999999|-0.081151869|-0.121464999|0.44308098|-77.17316899|70.02855767|0.200808492|-32.75886858|-24.62973479|64.87717961|0.459750275|2709.44587|507.7688359|-1157.597535|3282.554439|-15.6485794|0.2640948939999999|6.710057805|12.42028916|6151.056721|167.7935207|0.020432929|1573.02555|573.3529948|0.0|1.0|1.0|1.0|2.0|3.45|0.26|-7.0|5.86|4.6|1.12|2.0|0.0|111.95|1.0|1.0|7.0|-6.48|28.0|5.0|413.52|1.0|0.0|1.0|3.74|-4.75|0.000136|1.7800000000000002e-05|3.66|0.0|9.89e-08|4.09e-05|-0.05028|3.6182|4.54|3.6182|342.67|0.2914|342.67|556.05|0.70219|0.70219|-1955.772465|-0.14972|3516.0|-0.2|-1955.832545|8.0655
10_a15|0.0|0|0|0.0|0|0.0|1.4356889780000002|0.0|-0.137104477|-0.006872984|-0.0869138469999999|-0.077096984|0.010152859|0|0.0034254209999999|-0.132759909|-0.391156537|2|0.8310685940000001|0.713794823|0.018211609|0.7585998270000001|0.7933685340000001|0|0.933136945|-0.052826735|-0.101494566|0.640780603|-59.05618983|6.497096666|0.066863055|-17.88541558|-21.17108692|36.83936823|0.449323734|2605.82709|542.9602292000001|-1122.067607|2305.991259|-12.31872585|0.169827351|5.555044294|10.08767698|6204.37804|98.81668286|0.0116026369999999|1351.607534|673.7288405|1.0|1.0|1.0|1.0|1.0|3.64|0.12|-9.82|5.32|6.3|2.87|2.0|0.0|119.95|0.0|1.0|6.0|-6.22|30.0|4.0|397.47|1.0|0.0|1.0|4.69|-5.83|0.0002379999999999|1.47e-06|5.29|0.0|1.51e-10|5.99e-08|-0.03581|4.4682|5.16|3.6448|340.17|0.1412|277.48|487.16|0.66799|0.70313|-1280.804272|-0.15377|1.6654|-0.18958|-1280.862627|8.1549
8d_a12|0.0|1|1|2.976279182|0|6.580639137|1.283835213|0.0|0.057525383|-0.0076893469999999|0.0276482139999999|-0.065870394|-0.046326855|1|0.001575111|0.0479437859999999|-0.484923957|1|0.8857286320000001|0.751098108|-0.080872311|0.8078610759999999|0.8405406040000001|1|0.858710112|-0.077834742|-0.103548595|0.266886187|-57.57034769|90.34024296|0.141289888|-24.05928792|-21.74879802|49.58366734|0.465113852|2466.513191|477.4206699|-978.6959108|1288.818257|-12.09177064|0.166136296|6.93584319|12.96695233|5255.11762|92.36749461|0.012525773|1173.6881050000002|503.2240425|1.0|1.0|1.0|1.0|2.0|2.23|0.1|-8.37|3.87|2.67|2.83|2.0|0.0|112.14|0.0|1.0|3.0|-4.58|27.0|4.0|352.39|0.0|1.0|1.0|3.02|-4.61|0.0093|2.43e-05|3.51|0.0|4.23e-09|1.49e-06|-0.05488|4.2383|3.53|3.7397|331.53|0.2871|292.53|433.32|0.6661|0.4997399999999999|-1138.086709|-0.15306|2.1281|-0.20794|-1138.139635|7.6021
7s_a46|0.0|0|0|0.0|1|7.727094485|1.160371307|2.117265684|-0.0778653109999999|-0.005351046|-0.210750635|-0.005405515|-0.020953253|1|0.005577925|-0.327656845|-0.3638523629999999|1|0.778692012|0.770312275|-0.030371026|0.8182543959999999|0.768056188|0|0.858788462|-0.096723151|-0.083011849|0.249893305|-41.72189594|166.3052939|0.141211538|-24.43308641|-15.894055599999998|53.07188519|0.433822088|1982.695462|431.6285339|-667.5503351|1619.4591|-7.988379237|0.1801125439999999|5.565371272|9.829721631|4245.390306|90.5248694|0.01122216|814.1975221|409.9543818|1.0|0.0|1.0|1.0|1.0|2.33|0.26|-6.08|3.65|3.9|2.39|0.0|0.0|91.19|0.0|1.0|2.0|-4.07|23.0|3.0|305.37|0.0|1.0|1.0|3.12|-4.24|0.0262|5.76e-05|3.32|0.0|8.39e-07|0.000256|-0.02024|5.2972|3.54|4293.0|288.81|0.4164|234.06|446.63|0.44692|0.69976|-974.615216|-0.17923|2.4286|-0.19947|-974.664103|5.7022
21_a34|0.0|0|0|0.0|1|8.002694162000001|1.425532331|1.88614418|0.026135784|-0.012535886|-0.125881566|-0.004734657|-0.009996155|1|0.00130996|-0.201539853|-0.514364527|1|0.702772307|0.740092842|-0.015568862|0.796991578|0.660871869|0|0.676390843|-0.09533089|-0.117789944|0.527371706|-79.03896823|168.9671187|0.323609157|-42.9239565|-27.89610644|86.89263143|0.4688149339999999|3115.110331|453.8692584|-1422.701428|2429.6035|-18.7187412|0.271739906|7.253455092999999|13.65523159|7048.305909000001|182.341897|0.023973624|1953.562249|659.7484451|0.0|1.0|1.0|1.0|0.0|3.52|0.12|-7.68|3.64|3.23|1.72|1.0|1.0|122.59|0.0|1.0|4.0|-4.5|33.0|6.0|438.43|0.0|0.0|0.0|3.03|-4.71|0.0138|1.94e-05|3.02|0.0|2.07e-08|9.06e-06|-0.07534|4.3011|7.78|3091.0|401.11|0.2174|288.26|530.93|0.6893199999999999|0.69292|-1483.057743|-0.13338|5.3432|-0.20872|-1483.12009|5.4737
GW6604_a52|0.0|1|0|2.944144148|0|6.605297921|1.427583999|0.0|-0.277102285|-0.002149879|-0.0778992459999999|-0.118272803|-0.028376521|1|0.0070554269999999|-0.131886693|-0.201462112|2|0.709088617|0.693399445|-0.057466653|0.7550228990000001|0.689009112|0|0.87346455|-0.071850787|-0.072069252|0.38374044|-35.62691523|157.2481263|0.12653545|-17.55852148|-14.44334401|39.97842884|0.4597869779999999|2044.612273|431.7909048|-534.4037285|799.8313017999999|-7.13996301|0.26470494|6.2973559020000005|11.6571716|4168.525878|130.8549791|0.01768964|726.7881391|359.1060668|1.0|0.0|1.0|1.0|1.0|1.76|0.0|-8.03|4.49|4.2|1.91|0.0|0.0|90.49|0.0|1.0|3.0|-3.87|23.0|3.0|298.34|0.0|1.0|1.0|3.08|-4.16|0.0402|6.929999999999999e-05|3.06|0.0|9.31e-09|2.78e-06||||||||||||||||6.9706
9b_a36|0.0|1|0|3.513187594|0|7.412764017000001|0.62670079|0.0|-0.053019801|-0.0058276019999999|0.082806042|-0.077361324|-0.06502499|1|0.005458948|0.146828453|-0.4060950789999999|1|0.8421237309999999|0.7885597609999999|-0.1177413269999999|0.842671963|0.7961424690000001|0|0.8453794609999999|-0.074181597|-0.098301686|0.2602997|-61.73294817|67.12293326|0.154620539|-29.25555061|-22.67740953|57.26650122|0.453252346|2715.020034|530.8939077|-1111.193067|2464.2160510000003|-14.24129533|0.21757783|7.549264797|13.80758516|5838.085413000001|136.63774650000002|0.015872498|1420.196295|620.9195447000001|0.0|1.0|1.0|0.0|1.0|0.0|0.14|-6.64|3.6|2.76|2.82|1.0|0.0|126.17|0.0|1.0|5.0|-4.6|29.0|4.0|398.48|0.0|0.0|0.0|2.48|-4.43|0.00992|3.71e-05|3.2|0.0|2.3100000000000002e-07|9.21e-05|-0.05146|3.8535|3.82|3.8535|321.74|0.5392|321.74|514.45|0.69763|0.69763|-1575.557248|-0.15833|6.2846|-0.20979|-1575.616432|7.6778
3c_a32|0.0|1|1|3.452148526|0|7.765993078999999|0.6094207970000001|0.0|0.025890116|-0.006923974|-0.0522536959999999|-0.113334836|-0.01180891|3|0.00124359|-0.097512832|-0.5427297289999999|0|0.831186295|0.839409251|-0.019130435|0.901864778|0.774363061|1|0.888766719|-0.0679200029999999|-0.0943910459999999|0.216289509|-48.52416391|59.72163595|0.1112332809999999|-17.94949454|-14.82682786|42.68833949|0.423167668|2152.627425|456.8935699|-533.7658031000001|1393.156794|-7.622115192000001|0.306047878|5.605165488|9.717148607|4598.027604999999|157.331845|0.018316536|769.1680542|370.5811396|1.0|1.0|1.0|1.0|1.0|2.95|0.19|-6.89|6.61|4.68|1.7|1.0|0.0|93.05|0.0|1.0|3.0|-6.18|22.0|3.0|326.44|0.0|0.0|1.0|4.02|-4.91|0.000217|1.22e-05|4.14|0.0|1.28e-07|4.18e-05|-0.05487|3.5169|3.02|3.5169|352.54|0.5017|352.54|425.74|0.7034600000000001|0.7034600000000001|-1633.297494|-0.14219|3123.0|-0.1970599999999999|-1633.348356|8.0458
12ag_a36|0.0|1|0|3.408828027|0|7.412764017000001|1.297044434|0.0|-0.042092217|-0.008085448|0.063109409|0.0070889269999999|-0.050147748|1|-0.000673716|0.135431487|-0.445549431|1|0.724208473|0.835013502|-0.0861053359999999|0.8910146309999999|0.698414933|0|0.7468300940000001|-0.082492792|-0.1081585809999999|0.26896187|-68.21579593|85.84609192|0.253169906|-32.81436052|-24.55768654|64.72839664|0.481286668|2773.9654530000003|471.0269757|-1227.884327|2305.164626|-15.48857353|0.2411026289999999|7.849377942|15.13240062|5906.879919|152.06382680000002|0.019328689|1617.984688|595.8790650000001|0.0|0.0|1.0|0.0|2.0|0.0|0.14|-6.86|3.13|2.44|2.4|1.0|0.0|123.71|0.0|1.0|5.0|-3.89|30.0|5.0|399.42|0.0|1.0|0.0|2.15|-4.16|0.0515|6.96e-05|2.78|0.0|1.4e-07|5.58e-05|-0.05486|3.8893|3.41|3.7117|334.04|0.4286|318.79|507.72|0.69204|0.7024699999999999|-1331.9454449999998|-0.15227|5.4459|-0.20713|-1332.003616|7.7696
4n_a46|0.0|0|0|0.0|1|7.825245291|1.13463699|2.093595994|-0.061148449|-0.004696854|-0.2264394139999999|-0.144852516|-0.064683066|1|0.0042595609999999|-0.349865095|-0.369211845|0|0.741742667|0.722331115|-0.088858764|0.7681452190000001|0.7427183759999999|0|0.903145407|-0.103381106|-0.085838139|0.371438024|-47.16810275|172.8490949|0.096854593|-31.21601103|-17.06080312|61.43721285|0.428896538|2195.786424|496.2788787|-801.8577467|2116.313581|-9.374920341|0.136796337|5.666371466|9.921794991|4955.374473|75.1696593|0.0077084869999999|928.9322794|525.8291956999999|0.0|1.0|1.0|1.0|1.0|2.84|0.27|-6.67|4.33|4.94|2.99|1.0|0.0|102.92|0.0|1.0|2.0|-5.43|26.0|3.0|343.42|0.0|1.0|1.0|3.9|-5.1|0.00129|7.95e-06|4.41|0.0|2.14e-07|7.340000000000001e-05|-0.04044|5.7448|4.57|3953.0|313.65|253.0|215.82|502.02|0.41625|0.7025|-1090.098769|-0.16641|6.2318|-0.20685|-1090.151267|5.2845
15a_a50|0.0|0|1|0.0|2|7.934155233999999|1.3530592819999998|4.126145086|-0.113976703|-0.004429392|-0.0446629609999999|-0.15010386|-0.125205943|2|0.005828749|-0.072976638|-0.325638639|1|0.797917311|0.821868651|-0.207610131|0.8749408470000001|0.76745052|1|0.837789896|-0.0783960279999999|-0.084501726|0.4349386739999999|-50.56454577|275.287923|0.162210104|-28.07082095|-17.54280159|57.69065967|0.4476230879999999|2503.770258|501.3207109|-859.5972780999999|1754.903963|-10.49734522|0.294589405|8.095541483|14.65582885|5401.219537|176.277812|0.018747341|1218.577214|569.5267957000001|1.0|1.0|1.0|1.0|1.0|2.63|0.23|-6.09|3.23|3.57|1.87|1.0|0.0|110.43|0.0|1.0|5.0|-3.6|28.0|4.0|371.44|0.0|1.0|1.0|2.76|-3.92|0.0933|0.0001189999999999|2.51|0.0|8.070000000000001e-07|0.0003|-0.03255|4.0408|2.66|4.0408|306.83|0.1767|306.83|519.38|0.66132|0.66132|-1199.572081|-0.16693|6.6307|-0.19948|-1199.629702|7.3872
14t_a23|0.0|0|1|0.0|2|7.423568444|1.197962538|3.410065804|0.04919958|-0.005383494|0.073534004|-0.041339801|-0.093434862|2|0.01180744|0.134446672|-0.4515027279999999|2|0.725800261|0.7629258809999999|-0.152771194|0.820002545|0.6906097959999999|1|0.920956836|-0.0553915009999999|-0.079253435|0.361071229|-51.65035498|36.6149406|0.079043164|-23.52629623|-21.69314909|47.46057034|0.465981891|2878.4071670000003|600.1979272000001|-1084.657455|2286.063655|-14.13766923|0.2000541589999999|7.55064865|14.13931199|6523.656379|130.3775455|0.014352462|1355.9136119999998|666.0036144999999|0.0|1.0|1.0|1.0|1.0|3.49|0.09|-7.78|3.88|4.33|3.24|2.0|1.0|125.25|0.0|1.0|5.0|-5.85|31.0|4.0|425.51|0.0|0.0|0.0|3.78|-5.25|0.000608|5.61e-06|3.94|0.0|1.65e-08|7.03e-06|-0.06666|3.9855|3.79|3.2060000000000004|386.72|0.2061|311.09|534.86|0.5824199999999999|0.68886|-1668.980578|-0.15625|5.8672|-0.22291|-1669.040656|8.3979
1j_a5|0.0|1|0|2.9426852410000004|0|6.605297921|1.427567371|0.0|-0.2031633169999999|-0.003981454|-0.115553003|-0.07622096|-0.032333695|1|0.006957291|-0.190920568|-0.2470489089999999|2|0.74740095|0.7862755770000001|-0.0614852279999999|0.848473695|0.717355058|0|0.847163872|-0.073803258|-0.074505844|0.35883584|-40.01980349|73.73338699|0.152836128|-21.29338752|-14.64139152|50.21875634|0.469085779|2242.805131|455.0425806|-600.2970524|847.5275797|-7.86442482|0.383510433|7.328149934|13.80288876|4618.562904|205.997426|0.026739895|973.7343247|422.96706330000006|1.0|1.0|1.0|1.0|1.0|2.66|0.05|-8.14|4.5|4.21|1.57|0.0|0.0|96.98|0.0|1.0|4.0|-4.03|25.0|4.0|328.37|0.0|1.0|1.0|3.19|-4.2|0.0304|6.29e-05|3.03|0.0|7.190000000000001e-09|2.36e-06|-0.03832|4.4331|2.61|4.1205|300.89|0.5115|279.68|445.81|0.66182|0.6449|-1065.671975|-0.16813|2.2503|-0.20645|-1065.723417|7.6198
14_a1|0.0|1|0|3.3674017380000003|0|7.423568444|1.430935835|0.0|0.043282217|-0.015636898|0.1008839219999999|-0.029658865|-0.0492229479999999|1|-0.008385698|0.164429684|-0.567791164|1|0.838928085|0.7462411859999999|-0.083341531|0.805877431|0.795744863|0|0.593170871|-0.12658238|-0.122581374|0.206941175|-72.59355177|161.1772893|0.406829129|-44.39360096|-27.42423067|94.53410059|0.47517581|2678.985809|351.2799603|-1234.09038|1876.042189|-16.24082222|0.246642602|7.46120838|14.21658628|5748.712211|146.0634832|0.0243658979999999|1638.120743|513.4628663999999|1.0|1.0|1.0|1.0|2.0|2.35|0.05|-7.69|4.04|3.63|1.54|1.0|0.0|106.85|0.0|1.0|4.0|-4.52|29.0|5.0|384.39|0.0|0.0|1.0|2.85|-4.25|0.0116|5.660000000000001e-05|2.7|0.0|2.03e-08|7.81e-06|-0.05962|3.8344|4.57|3.3061|375.01|0.4442|323.35|464.08|0.6572600000000001|0.69894|-1292.359534|-0.1336|4.1207|-0.19322|-1292.415211|7.0269
19i_a38|0.0|1|0|3.169368622|0|7.412764017000001|1.297043925|0.0|-0.125335237|-0.008447598|0.08414367|-0.074033381|-0.053762162|1|-0.004358975|0.215263198|-0.430016467|1|0.653741315|0.836170906|-0.087904124|0.892249657|0.632625562|0|0.747158407|-0.08347616|-0.113250303|0.4748744179999999|-69.40536597|137.7658863|0.252841593|-31.35232957|-24.98593175|64.99417804|0.444551315|2896.470706|457.89548719999993|-1249.2965869999998|2335.0953870000003|-15.31261014|0.258076158|6.690507557999999|12.04523072|6744.7785650000005|158.161786|0.022159015|1683.860952|593.6088758|1.0|1.0|1.0|1.0|3.0|2.88|0.14|-7.12|3.55|3.11|2.78|1.0|0.0|125.65|0.0|1.0|5.0|-4.25|31.0|5.0|419.43|0.0|0.0|1.0|3.04|-4.33|0.0238|4.67e-05|2.88|0.0|7.599999999999999e-08|3.19e-05|-0.0564799999999999|5.7041|3.66|3.6129|343.17|0.2156|217.36|457.26|0.4342|0.69267|-1431.181148|-0.14872|6.6636|-0.2052|-1431.239177|7.9031
5a_a49|0.0|0|0|0.0|1|7.853604813|1.343848751|2.111324504|0.079751437|-0.009147269|-0.072902329|-0.046327135|0.076610236|1|0.008623164|-0.1205081119999999|-0.51958118|2|0.66494289|0.7979412790000001|0.127914587|0.855876084|0.632463498|1|0.800090055|-0.072109357|-0.0787216|0.6254267029999999|-46.04810561|124.92862240000002|0.199909945|-24.67330519|-15.97587337|58.89715956|0.490453006|2797.737637|468.0117167|-782.8177953|1887.422375|-9.345067946|0.393071247|6.0732145310000005|11.91885068|6294.404170000001|229.9265537|0.0270848489999999|1289.801795|592.5885712|0.0|1.0|1.0|1.0|0.0|2.93|0.22|-6.92|3.3|3.68|2.07|1.0|0.0|116.62|0.0|1.0|3.0|-3.84|30.0|5.0|397.43|0.0|1.0|1.0|2.93|-4.29|0.0578|5.09e-05|2.65|0.0|1.1900000000000001e-07|4.72e-05|-0.05062|5.2443|4.14|3.9219|316.13|795.0|236.42|443.78|0.31953|0.66225|-1311.743648|-0.16176|5.6104|-0.21238|-1311.799168|7.3665
11d_a31|0.0|1|0|3.39688681|0|7.765993078999999|0.610136352|0.0|0.064475882|-0.017317263|0.016799834|-0.092360393|-0.078235092|2|-0.006496772|0.026806221|-0.574318121|0|0.819298311|0.822077662|-0.13169885|0.868115289|0.78396996|0|0.585212816|-0.134031221|-0.134048091|0.197166451|-82.06512842|296.2476128|0.414787184|-50.23449218|-24.97634343|103.1255906|0.4816588089999999|2532.447962|358.2711594|-1148.911798|2039.207676|-15.29068277|0.318229459|7.885647873|15.21323794|5420.356537|194.8221811|0.027374162|1685.188386|505.4234462|1.0|1.0|1.0|1.0|2.0|2.83|0.32|-6.23|5.43|4.03|1.26|1.0|0.0|102.13|0.0|1.0|7.0|-5.48|27.0|6.0|385.44|0.0|0.0|1.0|3.34|-4.2|0.00128|6.26e-05|3.17|0.0|5.83e-07|0.000225|-0.03404|3.8009|4.87|3.8009|326.2|0.2642|326.2|551.86|703.0|703.0|-1598.4848980000002|-0.15822|3.1919|-0.19226|-1598.546288|7.5229
