molecula|SddssS|NaaNH|n9FaHRing|n9FaRing|SaaNH|SssssC|NaasN|nAHRing|nARing|BCUTs-1|SaasN|MATS2c|AATSC1c|SRW07|AATSC1s|ATSC1c|AATSC1are|MATS8i|AATSC8d|n5aRing|n5aHRing|AATSC1pe|AATSC1i|n6aHRing|GATS1are|BIC2|MATS8s|SIC2|GATS1pe|nFaHRing|RASA|FNSA3|FNSA5|PBF|PNSA3|PNSA5|PPSA3|RNCS|RPSA|TPSA_x|FNSA4|WPSA3|RPCS|DPSA5|DPSA3|TASA|PNSA2|MOMI-Z|PPSA1|DPSA4|DPSA1|Mor01p|CYP2D6 inhibitor|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Synthetic Accessibility|Log Po/w iLOGP|Fraction Csp3|Log S (SILICOS-IT)|Log Po/w Silicos-IT Log P|Log Po/w WLOGP|TPSA_y|Log Po/w MLOGP|Brenk|Molar refractivity|Class [Log S (SILICOS-IT)]|Log S (Ali)|Heavy atom count|Log Kp (cm/s)|Egan filter|BBB|CYP1A2 inhibitor|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mg/ml)|Log Po/w XLOGP3|Lipinski|Solubility [Log S (SILICOS-IT)] (mol/l)|Solubility [Log S (SILICOS-IT)] (mg/ml)|Lowest Unoccupied Molecular Orbital Energy|log P|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (water) (Hartree)|Total Energy (gas phase) (Hartree)|Wavelength (HOMO-LUMO transition) (nm)|Oscillator Force (max. Transition)|Wavelength (max. Transition) (nm)|Contribuition (max. transition)|Contribution (HOMO-LUMO transition)|Zero Point Energy|Oscillator Force (HOMO-LUMO transition)|HOMO-LUMO Energy Difference (Hartree)|E solv. Water  (Hartree)|Gibbs Free Energy|Dipole (water)|pIC50|pIC50
12s_a30|0.0|0|0|0|0.0|0.0|0|2|2|0.604984545|0.0|-0.00019297|-0.007621736|5.351858133|-0.095120438|-0.403952011|-0.002544958|-0.035768573|-0.04950715|1|1|-0.001131023|-0.145315868|1|0.609043558|0.83236194|0.006789196|0.889479916|0.591758164|0|0.706713791|-0.090733404|-0.103647048|0.404041243|-58.75255278|-67.11451776|12.51292194|89.91581294|0.2932862089999999|189.9114627|-0.040189672|8.102485674|0.0|78.38074776|71.26547471|457.6180044|-1275.175837|2368.4646620000003|135.66918710000002|32.92168852|-376.1910929|616.2856203|0.0|0.0|1.0|4.63|0.0|0.14|-7.16|4.67|3.74|81.65|3.58|0.0|127.19|1.0|-5.49|31.0|-6.06|0.0|0.0|0.0|0.00141|0.00291|4.07|0.0|6.900000000000002e-08|3e-05|-0.0551|4.32|3.5348|-1774.236634|-1774.202623|350.75|0.2148|245.81|0.43338|0.68458|-1774.01033|0.1576|-0.14985|0.03401064|-1774.072418|3.9579|8129.0|8129.0
3a_a49|0.0|0|0|0|0.0|0.0|1|1|1|1.343850114|2.09865947|-0.05210989|-0.006374689|5.4161004020000005|-0.072328354|-0.337858497|-0.000349523|-0.060613765|0.00497674|1|1|0.000521532|0.003978478|2|0.775818577|0.8145214209999999|0.012813604|0.8704151529999999|0.7476073409999999|1|0.72890527|-0.094437035|-0.088484274|0.526915193|-55.30832478|-51.82200998|9.491036042|107.4001347|0.27109473|158.77029040000002|-0.030698626|5.558553447|59.40691577|64.2037853|64.79936082|426.893216|-880.9741697000001|1793.526571|181.6875706|26.06512204|-222.2883651|578.2841135|1.0|1.0|2.0|3.25|2.11|0.18|-7.19|2.77|2.81|98.72|1.04|0.0|112.14|1.0|-3.06|29.0|-7.67|0.0|0.0|1.0|0.3379999999999999|193.0|1.38|0.0|6.52e-08|2.51e-05|-0.05732|3.16|3874.0|-1254.012043|-1253.973708|320.04|0.3467|240.06|0.53794|0.66614|-1253.756918|0.0793|-0.15978|0.03833529|-1253.8126619999998|4.2593|7.1938|7.1938
2_a3|0.0|0|0|0|0.0|0.0|0|0|0|0.605017347|0.0|0.176032668|-0.008422099|4.727387819|-0.09743592|-0.311617665|-0.006049098|0.09933632|0.036301827|1|1|-0.0045709459999999|0.032450556|2|0.899733837|0.769486995|-0.192034735|0.8401405609999999|0.841871246|1|0.750206578|-0.104577702|-0.09392632|0.4551292289999999|-49.07072207|-44.07280196|5.601853871|228.178656|0.249793422|117.2099151|-0.033150466|2.628543258|74.89956423|53.05538527|54.67257594|352.0174726|-528.8736235|1314.679398|127.637231|21.36736636|-213.9529255|330.4083896|1.0|1.0|1.0|2.97|2.22|0.0|-6.89|4.34|4.01|92.93|1.6|0.0|90.49|1.0|-4.75|22.0|-5.93|0.0|0.0|1.0|0.0054|0.0162|3.13|0.0|1.3e-07|3.9500000000000005e-05|-0.06423|1.97|3.3354|-1272.143337|-1272.114086|371.73|0.1824|227.92|0.37284|0.69543|-1272.001389|0.0962|-0.14605|0.02925101|-1272.04778|5.4999|5.4|5.4
12p_a30|0.0|0|0|0|0.0|0.0|0|2|2|0.604984421|0.0|0.038440292|-0.0063403159999999|5.351858133|-0.031328052|-0.3550576729999999|0.005613018|0.000321545|-0.128484994|1|1|0.005965451|-0.09353607|1|0.8414737059999999|0.7867133140000001|-0.051402518|0.8371763179999999|0.7991060659999999|0|0.843381594|-0.074356395|-0.094870978|0.371591982|-47.54197452|-60.65858419|9.659715461|75.21136863|0.156618406|100.1386407|-0.0364888379999999|6.176226649|0.0|68.98315679|57.20168999|539.2411292|-1213.171684|2326.5244390000003|115.116829|28.4530386|-409.146112|686.039456|0.0|0.0|1.0|4.76|0.0|0.17|-7.01|4.35|2.93|81.65|3.04|0.0|132.24|1.0|-5.66|30.0|-5.81|0.0|0.0|1.0|0.0009119999999999|0.00291|4.23|0.0|9.75e-08|4.02e-05|-0.05169|4.14|3.4955|-1615.094336|-1615.0623480000002|354.69|0.1768|238.79|0.33929|0.68561|-1614.830085|0.1527|-0.14823|0.03198743|-1614.890598|4.6103|7.7721|7.7721
12m_a30|0.0|0|0|0|0.0|0.0|0|2|2|0.6049842529999999|0.0|0.096631895|-0.01047558|5.351858133|0.024086432|-0.57615692|0.001371944|0.0488832779999999|-0.0547272029999999|1|1|0.0026474159999999|-0.152855196|1|0.817497287|0.832758813|-0.036924662|0.893689741|0.770326886|0|0.783260049|-0.085422479|-0.103359773|0.415971907|-57.96147772|-70.1324196|18.55926485|133.774348|0.216739951|147.06395700000002|-0.0405332439999999|12.59296644|237.0982213|83.3641853|76.52074257|531.4632661|-1402.648392|2370.879718|153.52847759999997|35.54574762|-371.4702679|683.7405759|0.0|0.0|1.0|4.66|0.0|0.13|-6.42|3.4|2.48|114.67|2.06|1.0|133.52|1.0|-6.0|32.0|-6.22|0.0|0.0|0.0|0.000444|0.00427|3.89|0.0|3.7600000000000003e-07|0.000165|-57.0|3.88|3.5496|-1743.215323|-1743.174906|349.29|255.0|244.95|0.33392|0.68404|-1742.965888|0.1615|-0.15042|0.04041755|-1743.030004|5.1279|7.5114|7.5114
8_a27|0.0|1|0|0|2.599100867|0.0|1|0|0|1.406757715|1.7626247169999998|0.188762686|-0.008444078|4.59511985|-0.077396262|-0.329319041|0.0040883959999999|0.093450172|0.067074515|1|1|0.004801929|-0.187486926|2|0.6812785379999999|0.8000360390000001|0.141900468|0.8688656459999999|0.64927069|1|0.776384028|-0.078709803|-0.092265073|0.3608031339999999|-37.50265703|-43.96130162|10.41179748|122.0597403|0.223615972|106.5457267|-0.035880862|4.960882344|61.18801154|53.20197882|47.91445451|369.9216992|-615.4582227000001|989.0070768|118.305988|22.74314225|-239.8554499|326.3351007|0.0|0.0|1.0|2.79|2.28|0.06|-6.28|2.98|2.48|76.46|2.19|0.0|87.68|1.0|-3.23|23.0|-6.73|0.0|1.0|1.0|178.0|0.0907|2.0|0.0|5.2e-07|0.000158|-0.05015|3.96|4.1276|-1004.515654|-1004.489001|300.38|0.2336|300.38|0.64893|0.64893|-1004.385302|0.2336|-0.16958|0.02665292|-1004.432889|4.2899|8.2218|8.2218
33_a47|0.0|0|1|1|0.0|0.0|1|0|0|1.409403453|1.758479676|-0.229935275|-0.004263267|4.727387819|-0.085712613|-0.183320497|0.002212256|-0.033554816|0.0741098479999999|1|1|0.003634698|-0.338113214|3|0.63155995|0.82821379|0.065468525|0.8913954909999999|0.607650682|1|0.8197001309999999|-0.060080724|-0.083739854|0.404334141|-32.1568697|-44.81989209|11.96072985|30.94680001|0.1802998689999999|96.50148984|-0.0272154529999999|6.401714296000001|0.0|60.65229445|44.11759955|438.726241|-582.6585971|787.797733|226.5011607|25.25333652|-82.22540944|388.178924|1.0|1.0|1.0|3.08|2.76|0.11|-7.08|2.96|4.04|68.52|1.52|0.0|94.28|1.0|-3.26|25.0|-6.78|0.0|1.0|1.0|183.0|0.0643|2.19|0.0|8.339999999999999e-08|2.79e-05|-0.05462|2.06|4.1869|-1123.16428|-1123.135036|296.13|0.2566|296.13|0.67508|0.67508|-1122.992964|0.2566|-0.15985|0.02924367|-1123.04547|6.2284|8.4|8.4
12ar_a36|0.0|1|0|0|3.46014932|0.0|0|2|2|1.297042582|0.0|-0.064363806|-0.007046017|5.351858133|0.000258844|-0.40866901|0.000939229|-0.1073795209999999|-0.036002609|1|1|0.002112069|-0.169341326|1|0.86559137|0.8371588959999999|-0.017348015|0.89459881|0.8196353679999999|0|0.8365428659999999|-0.080760277|-0.098732471|0.317338373|-54.80317647|-66.9989409|15.19305207|86.85924228|0.163457134|110.9204982|-0.0347392029999999|10.30986449|0.0|82.17472548|69.99622854|567.6702443|-1272.979877|2404.999137|199.7830951|33.4098581|-279.0245523|708.5476357999999|0.0|0.0|2.0|4.86|0.0|0.17|-7.05|3.14|1.95|92.99|1.59|0.0|133.27|1.0|-3.92|32.0|-7.21|0.0|0.0|0.0|0.0503|0.0515|2.33|0.0|8.95e-08|3.76e-05|-0.0566|3.23|3.8489|-1364.511244|-1364.467971|322.13|0.5586|237.29|0.41433|0.67174|-1364.235126|0.2372|-0.15631|0.04327285|-1364.2977050000002|8.7322|7.6021|7.6021
1k_a5|0.0|1|0|0|2.9020229360000003|0.0|0|0|0|1.427567903|0.0|-0.216088148|-0.0030192829999999|4.59511985|-0.064652321|-0.120771321|0.003886035|-0.145151027|-0.011848312|1|1|0.003708988|0.045204303|2|0.567806811|0.7824502320000001|-0.011552666|0.851987765|0.558485747|0|0.7836926809999999|-0.078995018|-0.074297856|0.425724957|-40.40908188|-38.00629774|5.571869083999999|165.11680719999998|0.216307319|110.6497654|-0.0301207529999999|2.850231839|0.498979532|47.83775802|45.98095096|400.8898627|-570.0944662|824.0133397999999|140.69669409999997|21.25369168|-230.14624|357.34245360000006|1.0|1.0|1.0|2.71|2.02|0.0|-8.3|4.88|4.76|54.46|2.29|0.0|90.44|1.0|-3.97|24.0|-5.99|0.0|1.0|1.0|0.0336|0.0157|3.16|0.0|4.99e-09|1.58e-06|-0.04516|3.1|4.4063|-1050.548505|-1050.51717|281.38|0.6242|262.56|0.53086|0.5282|-1050.418953|0.1239|-0.1798799999999999|0.03133456|-1050.468159|2.3036|7.3188|7.3188
18_a47|0.0|1|1|1|2.969619451|0.0|0|0|0|1.414391819|0.0|-0.141396999|-0.004337918|4.59511985|-0.06345679|-0.2342475789999999|0.0008454789999999|0.018164141|-0.016728205|1|1|0.0015586929999999|-0.053119347|3|0.646771311|0.792196273|-0.059779939|0.851462739|0.630969651|1|0.777824025|-0.078937385|-0.084415066|0.454324931|-49.44908758|-52.88049505|9.234746417|70.55642796|0.222175975|139.1786571|-0.0303894239999999|5.784962137000001|3.684585007|63.72933669|58.68383399|487.2556678|-951.8489108|2184.962887|167.41554630000002|25.98023687|-291.6032324|628.5247532999999|1.0|1.0|2.0|3.47|2.5|0.08|-10.36|5.53|6.0|79.38|2.63|0.0|119.78|0.0|-5.5|31.0|-5.87|1.0|0.0|1.0|0.00129|0.00176|4.13|0.0|4.34e-11|1.78e-08|-0.04964|3.32|4.2222|-1354.221126|-1354.180815|293.65|0.4335|290.58|0.4659|0.63359|-1353.979194|0.0516|-0.17349|0.04031146|-1354.037606|5.3433|8.6|8.6
32_a47|0.0|0|1|1|0.0|0.0|1|1|1|1.216307925|1.998170616|-0.1746026239999999|-0.003573735|4.727387819|0.000921003|-0.2037028839999999|0.001861676|-0.026022099|-0.044598914|1|1|0.002350172|-0.157688306|2|0.6636125860000001|0.810444864|-0.0094137619999999|0.858292442|0.634406338|1|0.851627782|-0.05770007|-0.0726950079999999|0.266433793|-41.57905445|-52.38450683|13.90468487|28.55112477|0.148372218|106.9180086|-0.026060474|10.01980854|44.50423685|68.76811937|55.48373932|613.6886524|-995.3056298|2255.632049|258.5816152|29.28959351|-203.4434306|682.9868225|1.0|1.0|2.0|3.35|3.67|0.26|-8.82|4.18|5.07|67.66|3.11|0.0|125.17|1.0|-4.81|31.0|-6.34|0.0|0.0|1.0|0.00674|0.0038799999999999|3.7|0.0|1.5e-09|6.55e-07|-0.05682|2.97|3.6829|-1778.127634|-1778.0970140000002|336.65|0.2969|252.79|0.48011|0.68986|-1777.843462|0.2839|-0.1509599999999999|0.03062031|-1777.90286|6.3139|7.0|7.0
14ad_a23|0.0|0|1|1|0.0|0.0|2|0|0|1.197962774|3.3437482860000003|-0.1101542319999999|-0.00790478|5.351858133|-0.028065075|-0.4663820279999999|0.008996289|-0.05348283|-0.031279567|2|2|0.009675528|-0.253318853|2|0.7763406840000001|0.7830067820000001|0.165157698|0.8356326820000001|0.7317531540000001|1|0.887131635|-0.059168372|-0.085840335|0.224009311|-42.29008971|-61.35364811|24.18091285|52.63180108|0.112868365|80.67170209999999|-0.029653934|17.28310144|114.237062|85.20135045|66.47100256|634.0697778|-1165.7193140000002|2339.533586|303.1354708|36.80430179|-108.4705382|770.8206617000001|0.0|1.0|1.0|3.73|3.49|0.12|-7.6|3.48|4.03|123.48|2.42|1.0|133.27|1.0|-5.8|34.0|-6.68|0.0|0.0|0.0|0.000753|0.0038799999999999|3.52|0.0|2.49e-08|1.17e-05|-0.06925|2.99|3.3867|-1858.957788|-1858.942973|366.09|0.4106|366.09|0.6956600000000001|0.6956600000000001|-1858.668058|0.4106|-0.13734|0.01481488|-1858.733603|6.7584|8.3595|8.3595
14h_a23|0.0|0|1|1|0.0|0.0|2|0|0|1.197963488|3.309480899|0.043538466|-0.005921293|5.351858133|0.006191846|-0.307907256|0.009895793|-0.024318144|-0.034313725|2|2|0.009266617|-0.131709531|2|0.708395022|0.79263722|0.143102066|0.860920386|0.669357479|1|0.923430574|-0.063825076|-0.081058742|0.223157991|-43.02851162|-54.6468131|14.81983413|41.34207782|0.076569426|51.620282|-0.033774476|9.990985411|86.83095818|67.44368679|57.84834575|622.5428245|-1092.936262|2371.16134|166.45047749999998|30.23434844|-341.2621515|646.2584547|0.0|1.0|1.0|3.47|3.2|0.04|-7.47|3.4|3.89|128.81|2.39|1.0|125.0|1.0|-5.68|32.0|-6.62|0.0|0.0|0.0|0.0009109999999999|0.00554|3.3|0.0|3.39e-08|1.4800000000000002e-05|-0.08532|3.29|3.6689|-1722.1762399999998|-1722.148272|337.93|0.3424|306.09|0.67365|0.69933|-1721.9314420000003|0.2727|-0.15209|0.02796857|-1721.99264|13.4823|8.3468|8.3468
47o_a18|0.0|0|0|0|0.0|0.0|0|1|1|1.251177005|0.0|0.052875948|-0.006476544|4.844187086|-0.055408687|-0.4339284229999999|-0.00046896|0.011121222|-0.038296569|0|0|0.000787517|-0.156998637|0|0.7452092359999999|0.7435044540000001|0.001673737|0.781148177|0.733228144|0|0.806872998|-0.077288013|-0.088436375|0.261785105|-56.13142962|-64.2280736|6.313168526|77.37089184|0.193127002|140.2610102|-0.034545459|4.585021184|82.54478365|70.23090572|62.44459815|586.0020642999999|-1605.70184|1393.529823|92.41474142|28.74706708|-541.4335917000001|931.8364349|1.0|1.0|3.0|4.17|0.0|0.25|-9.37|3.69|3.0|85.29|2.94|1.0|139.63|1.0|-5.66|34.0|-6.12|0.0|0.0|1.0|0.000996|0.00381|4.16|0.0|4.26e-10|1.93e-07|-0.0502|7.62|3.22|-1455.574672|-1455.547304|385.04|0.5065|385.04|0.69248|0.69248|-1455.162559|0.5065|-0.13203|0.02736851|-1455.231246|2.8284|7.3279|7.3279
5a_a49|0.0|0|0|0|0.0|0.0|1|2|2|1.343848751|2.111324504|0.079751437|-0.009147269|5.777652323|0.007039248|-0.493952547|0.007647515|-0.046327135|0.076610236|1|1|0.008623164|-0.26176436|2|0.66494289|0.7979412790000001|0.001251171|0.855876084|0.632463498|1|0.800090055|-0.072109357|-0.0787216|0.6254267029999999|-42.1802818|-46.04810561|16.71687776|124.92862240000002|0.199909945|116.9370825|-0.027311576|9.77851757|54.35929907|61.89135559|58.89715956|468.0117167|-782.8177953|1887.422375|229.9265537|26.32248561|-125.09569170000002|592.5885712|0.0|1.0|0.0|3.37|2.93|0.22|-6.92|3.3|3.68|73.14|2.07|0.0|116.62|1.0|-3.84|30.0|-6.84|0.0|1.0|1.0|0.0578|0.0202|2.65|0.0|1.1900000000000001e-07|4.72e-05|-0.05062|4.14|3.9219|-1311.995327|-1311.960542|316.13|795.0|236.42|0.31953|0.66225|-1311.743648|0.0529|-0.16176|0.03478454|-1311.799168|7.0102|7.3665|7.3665
6e_a40|0.0|0|0|0|0.0|0.0|1|1|2|0.604892975|1.75595616|0.128035402|-0.0148450439999999|6.401917197|-0.074872854|-0.69771706|-0.0026177839999999|0.103594243|-0.205140551|2|2|-0.002992481|-0.037027769|0|0.685858263|0.8361555479999999|-0.011405885|0.8988141140000001|0.648802794|1|0.74620476|-0.107312598|-0.1164147119999999|0.376602018|-70.52033811|-76.50178121|10.43262695|185.1473293|0.25379524|166.7812216|-0.04873174|6.85578763|35.33106374|84.95203628|80.95296505|490.3675161000001|-1377.032062|3854.417113|87.40658058|36.93694043|-482.3355765|587.7345677999999|0.0|1.0|1.0|3.98|3.16|0.21|-4.63|5.02|3.72|173.43|2.12|2.0|125.15|2.0|-7.76|30.0|-6.09|1.0|0.0|1.0|8.31e-06|0.00124|4.4|0.0|2.35e-05|0.0112|-0.09682|8.35|2.9549|-2831.191706|-2831.156883|419.59|0.3625|419.59|0.67187|0.67187|-2830.986514|0.3625|-0.1195799999999999|0.03482243|-2831.048968|11.5248|7.7447|7.7447
4i_a46|0.0|0|0|0|0.0|0.19654443|1|1|1|1.1346370959999998|2.184105962|-0.167244168|-0.002360192|5.587248657999999|-0.018872727|-0.127450387|0.012211602|-0.160741899|-0.125773054|1|1|0.011931187|-0.091288438|1|0.7204791309999999|0.749522825|-0.0656636|0.786754478|0.7172344890000001|0|0.940780437|-0.058565229|-0.075208437|0.263514985|-33.08099617|-42.48203383|8.847405392999999|67.51603424|0.0592195629999999|33.45060163|-0.025069479|4.997521397|70.55661087|49.04951810000001|41.92840157|531.4066842|-722.1945751000001|2253.484644|133.40134070000002|18.53900079|-298.0546045|579.2365607|0.0|1.0|0.0|3.88|3.5|0.36|-7.3|4.79|5.07|39.94|3.06|0.0|105.43|1.0|-4.94|26.0|-5.31|0.0|1.0|1.0|0.00403|0.00317|4.38|0.0|5.04e-08|1.75e-05|-0.01646|4.46|4.4232|-1092.730494|-1092.70435|280.31|0.2805|229.66|0.41877|0.69035|-1092.473422|0.1421|-0.18438|0.02614355|-1092.528145|3.8696|6.2132|6.2132
14v_a23|0.0|0|1|1|0.0|-4.844615416|2|0|0|1.1979575059999998|3.004639728|0.135774541|-0.014768546|5.351858133|-0.299484129|-0.8122700340000001|-0.002390707|0.017156562|-0.015149431|2|2|-0.0004039459999999|-0.2952674819999999|2|0.598213287|0.787538583|0.132882353|0.845160857|0.575188253|1|0.916605275|-0.067342061|-0.09479984|0.31419322|-44.4776373|-62.61276875|13.08518422|78.86310829|0.083394725|55.07999434|-0.042752869|8.64241561|0.912757854|76.42257099|57.56282152|605.3933675|-1440.093681|2679.111279|139.8032821|35.81898321|-380.8667976|676.4530574|0.0|1.0|1.0|3.62|3.46|0.09|-7.95|3.97|6.18|114.25|3.04|1.0|126.97|1.0|-6.89|35.0|-5.94|1.0|0.0|0.0|6.38e-05|0.0004969999999999|4.76|0.0|1.12e-08|5.57e-06|-0.07843|5.17|3694.0|-2042.182282|-2042.161744|335.64|348.0|335.64|0.6017100000000001|0.6017100000000001|-2041.93452|348.0|-0.1524299999999999|0.02053833|-2041.998955|6.3758|8.4001|8.4001
47n_a18|0.0|0|0|0|0.0|0.0|0|1|1|1.251175627|0.0|0.0487694459999999|-0.007614955|4.844187086|-0.057061805|-0.609196374|0.000271488|-0.003276575|-0.048404296|0|0|0.001705837|-0.258092915|0|0.722991132|0.696612213|-0.09714337|0.726888951|0.711628292|0|0.792429396|-0.079299822|-0.091185806|0.288989992|-65.43887366|-75.24728669|8.759783644|61.29571241|0.207570604|171.2889916|-0.031974244|7.228646444|47.476904100000006|86.44740177|74.19865731|653.9193397999999|-2031.676741|2052.393389|178.30942439999998|33.65821422|-468.58948260000005|1306.125688|1.0|1.0|3.0|4.69|0.0|0.31|-9.76|3.67|3.31|105.6|2.72|1.0|162.18|1.0|-6.02|40.0|-6.68|0.0|0.0|0.0|0.000511|0.00308|4.1|1.0|1.7500000000000002e-10|9.44e-08|-0.0525299999999999|9.78|3.2028|-1743.3283440000002|-1743.299948|387.11|0.5056|387.11|0.6914600000000001|0.6914600000000001|-1740.5852670000002|0.5056|-0.13138|0.02839695|-1740.663577|3.3568|7.1938|7.1938
8b_a31|0.0|1|0|0|3.37710223|0.0|0|1|1|0.610137861|0.0|-0.01883655|-0.013629145|5.733341277|-0.12841288|-0.57242407|-0.010300564|-0.211457443|-0.069423138|2|2|-0.006785954|-0.092604362|0|0.928940547|0.843119174|-0.058494079|0.8956498159999999|0.8761979520000001|0|0.6076192260000001|-0.120703408|-0.132574249|0.281200674|-63.04219151|-69.24221375|16.89414614|129.8921115|0.392380774|204.9365822|-0.040792077|8.823644775|472.8995873|82.21438954|79.93633765|317.3534883|-830.906565|1587.743824|154.8750114|30.28603362|-212.5400476|372.3224834|1.0|1.0|2.0|3.4|2.71|0.25|-5.73|4.52|2.74|114.29|0.61|0.0|88.64|2.0|-4.05|23.0|-6.87|0.0|0.0|1.0|0.0294|131.0|2.02|0.0|1.86e-06|0.00061|-0.0325|1.77|3.8582|-1386.852117|-1386.815519|321.36|0.2643|321.36|0.70036|0.70036|-1386.681003|0.2643|-0.16015|0.03659821|-1386.734257|5.6001|5.6576|5.6576
17_a15|0.0|0|0|0|0.0|0.0|0|0|0|1.43568899|0.0|-0.046866421|-0.0071363569999999|0.0|-0.071708785|-0.442454151|0.0016674189999999|-0.032903349|-0.0141953639999999|0|0|0.0032452509999999|-0.263401148|2|0.769376831|0.721188086|0.001376853|0.76362781|0.740986227|0|0.880459235|-0.052869016|-0.079844675|0.605886597|-40.50376584|-61.17023228|9.875456386|34.35335309|0.119540765|91.58201681|-0.027065991|7.56573889|58.47512431|77.82445248|50.37922222|674.5333498|-1223.4046460000002|2104.883413|265.6831633|31.74439379|-234.74904|822.8625688|1.0|1.0|1.0|3.63|3.99|0.15|-9.72|4.89|6.0|67.35|2.53|0.0|131.36|1.0|-5.93|33.0|-5.58|1.0|0.0|1.0|0.00052|0.00099|4.78|0.0|1.9199999999999998e-10|8.43e-08|-0.03936|6.89|3.8006|-1413.897695|-1413.857182|326.22|0.7247|299.04|0.68787|0.7045100000000001|-1413.559128|0.0377|-0.15573|0.04051306|-1413.624817|7.1743|7.9208|7.9208
12n_a36|-3.404662145|1|0|0|3.400581499|0.0|0|2|2|0.299253841|0.0|0.039596635|-0.0099988159999999|5.351858133|-0.350034917|-0.619926573|-0.006862238|-0.035989956|-0.000273044|1|1|-0.001160331|-0.261631709|1|0.8183043390000001|0.81793955|0.162338703|0.869718963|0.750657639|0|0.720111143|-0.089275906|-0.115872034|0.239018516|-60.42525197|-78.42650015|14.28426215|67.52548352|0.279888857|189.4391835|-0.039955874|9.668119648|26.74179417|92.79755725|74.70951411|487.397992|-1568.530003|3465.537153|174.79221719999998|36.45914091|-327.25274110000004|805.2286932|0.0|0.0|3.0|5.03|0.0|0.17|-6.87|1.28|2.15|123.75|0.84|0.0|142.02|1.0|-3.85|34.0|-8.03|0.0|0.0|0.0|0.0668|0.0897|1.64|0.0|1.36e-07|6.45e-05|-0.05056|6.24|3.6382|-1876.201464|-1876.168847|340.78|0.3921|231.43|0.32172|0.7046600000000001|-1875.89723|0.0155|-0.14928|0.03261661|-1875.961945|14.3562|7.8239|7.8239
17g_a50|0.0|0|1|1|0.0|0.0|2|2|2|1.320916184|4.377239517|-0.185924266|-0.002050512|5.82008293|0.052557574|-0.13328325|0.012079|-0.022378911|-0.1155555559999999|2|2|0.01245647|-0.323333765|1|0.754575205|0.738521694|-0.10642733|0.7787714459999999|0.7276268779999999|1|0.920663175|-0.048170917|-0.0706879109999999|0.442201795|-32.14758511|-47.17463902|9.710172008|10.60268439|0.079336825|52.94662161|-0.025918901|6.48022912|85.51402581|56.28102287|41.85775712|614.4183967|-1037.842058|1975.996014|166.8756987|23.06474408|-333.6136209|829.3813984|1.0|1.0|0.0|4.04|3.66|0.35|-6.96|3.71|4.37|51.77|2.71|0.0|133.03|1.0|-4.46|32.0|-6.28|0.0|1.0|0.0|0.0148|0.0059|3.68|0.0|1.1e-07|4.6500000000000005e-05|-0.0323|3.22|4.0458|-1335.976491|-1335.946919|306.45|0.1795|306.45|0.6623600000000001|0.6623600000000001|-1335.631756|0.1795|-0.16699|0.02957267|-1335.693266|9.1706|6.6091|6.6091
12at_a36|0.0|1|0|0|3.4361495580000003|0.0|0|2|2|1.297042863|0.0|-0.04229234|-0.010886502|5.351858133|-0.073048351|-0.653190113|-0.001148437|-0.076129505|-0.037590959|1|1|0.000906224|-0.227404687|1|0.817851296|0.8384626709999999|-0.08859337|0.890810337|0.7767870459999999|0|0.751856692|-0.084721769|-0.110637955|0.301423347|-58.66704838|-76.61315774|20.43891035|95.16663336|0.248143308|171.8311073|-0.037537878|14.1532755|80.75773169|95.60375457|79.10595873|520.6361161|-1455.649997|2388.600265|225.4381077|38.54110857|-241.591008|735.3783268|0.0|0.0|2.0|4.9|0.0|0.17|-6.62|2.7|1.67|95.5|1.89|0.0|135.03|1.0|-4.18|33.0|-7.18|0.0|0.0|0.0|0.0289|0.0367|2.53|0.0|2.42e-07|0.000106|-0.05703|4.5|3.8408|-1460.833958|-1460.797444|322.81|0.4765|263.05|0.42968|0.6802600000000001|-1460.549244|0.2076|-0.15607|0.03651452|-1460.61293|8.9532|7.1079|7.1079
12x_a36|0.0|1|0|0|3.494913155|0.0|0|2|2|0.629399587|0.0|-0.058295476|-0.007008724|5.351858133|-0.046532211|-0.40650598|0.00285431|-0.054184069|-0.023932402|1|1|0.003710345|-0.133106642|1|0.906423012|0.828393514|0.056034339|0.8792981679999999|0.855081905|0|0.836402835|-0.0737521679999999|-0.104368092|0.3403819629999999|-49.60929169|-70.20305027|11.85578416|81.81168174|0.163597165|110.0434027|-0.036722107|7.974776509|0.8295471390000001|81.1499815|61.46507585|562.6051882|-1333.8579550000002|2391.802689|150.09915149999998|31.79630645|-372.4502879|725.9470896|0.0|1.0|2.0|4.87|0.0|0.17|-7.05|3.33|2.61|94.5|2.51|0.0|135.47|1.0|-4.85|31.0|-6.64|0.0|0.0|0.0|0.0061|0.0132|3.19|0.0|8.95e-08|3.83e-05|-0.05311|3.37|3.7364|-1670.452834|-1670.419519|331.83|0.3901|319.74|0.6853600000000001|0.68112|-1670.182026|0.0199|-0.1517099999999999|0.03331471|-1670.244307|7.2812|8.1549|8.1549
