molecula|SddssS|n9FaHRing|n9FaRing|SssssC|NaasN|SRW09|nAHRing|nARing|BCUTs-1|SaasN|MATS2c|AATSC1c|SRW07|n6HRing|JGI4|SaaaC|ATSC1c|AATSC1are|MATS8i|BCUTi-1|AATSC8d|n5aRing|AATSC1pe|AATSC7i|AATSC1i|n6aHRing|GATS1are|MATS8s|SIC2|GATS1pe|nFaHRing|RASA|FNSA3|FNSA5|PBF|FPSA3|RNCS|TPSA_x|WNSA5|WPSA3|RPCS|FNSA1|FNSA2|WNSA3|DPSA5|DPSA3|GRAVp|PNSA2|WNSA4|FPSA1|GeomDiameter|GeomShapeIndex|PPSA1|DPSA4|DPSA2|Mor01p|CYP2C19 inhibitor|CYP2C9 inhibitor|P-gp substrate|CYP3A4 inhibitor|Synthetic Accessibility|Fraction Csp3|Num. of Aromatic heavy atoms|Log S (SILICOS-IT)|Log Po/w WLOGP|Log Po/w MLOGP|Leadlikeness|Molar refractivity|Veber filter|Class [Log S (SILICOS-IT)]|Hydrogen bond acceptors count (using Lipinski’s definition)|Log Kp (cm/s)|Molecular Mass|BBB|Consensus Log P|Log S (ESOL)|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|PAINS|Lipinski|Solubility [Log S (SILICOS-IT)] (mg/ml)|Lowest Unoccupied Molecular Orbital Energy|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (gas phase) (Hartree)|Area (grid)|Volume|Approximated area|Contribuition (max. transition)|Zero Point Energy|Oscillator Force (HOMO-LUMO transition)|HOMO-LUMO Energy Difference (Hartree)|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|Dipole (water)|IC50|pIC50|pIC50
15a_a22|0.0|0|0|0.0|1|6.842683282|0|0|1.4229176680000002|1.646649187|-0.136588366|-0.0050042229999999|4.727387819|2|0.038167849|1.614660505|-0.280236463|0.005288335|-0.057308195|10.9464374|-0.015194063|1|0.005757758|0.036467904|-0.165471815|2|0.6819423609999999|-0.09744639|0.794858486|0.655865336|1|0.86664032|-0.061755825|-0.081705465|0.410151945|0.02126757|96.58317516|90.52525878|-37.6479704|9.799599501|65.53409434|0.702735071|-1.634109304|-28.45564196|70.12529157|56.35672103|2884.815511|-1109.242072|-14.47998862|0.297264929|14.6895113|0.800725296|201.7850124|30.3550786|1578.4640869999998|684.5377542|1.0|1.0|1.0|1.0|3.42|0.08|27.0|-9.21|4.31|1.73|1.0|124.05|0.0|1.0|5.0|-6.61|420.47|0.0|3.19|-4.68|2.25e-05|0.00945|2.1e-05|0.0|0.0|2.56e-07|-0.0600399999999999|3.6496|-1368.321775|696.57|1189.31|541.27|0.41078|-1368.0755869999998|0.0955|-0.15281|-0.21285|0.03153544|6.8666|143.0|6.8447|6.8447
12aa_a30|0.0|0|0|0.0|0|7.412764017000001|2|2|0.604983643|0.0|-0.101407312|-0.008848121|5.351858133|2|0.043854875|0.0|-0.539735362|0.003529389|0.059360681|10.31162784|-0.007369513|1|0.005111479|-0.023695642|-0.207153446|1|0.8397577820000001|0.024991407|0.855880335|0.794193541|0|0.8126513129999999|-0.078042288|-0.101368383|0.418522684|0.030906491|55.0567406|130.84205079999998|-49.44198469|15.0745057|0.0|0.630759573|-1.925999268|-38.06478415|91.51563481|76.08850600000001|3115.249471|-1345.094532|-16.48066156|0.369240427|16.21199661|0.872457337|257.8730361|37.41227352|2132.499591|792.3440337000001|1.0|1.0|1.0|1.0|4.86|0.21|17.0|-6.83|2.63|2.2|2.0|140.26|0.0|1.0|6.0|-6.39|458.54|0.0|2.52|-5.0|2.47e-06|0.00113|9.94e-06|0.0|0.0|6.720000000000001e-05|-0.04966|3.4642|-1804.784381|748.78|1275.73|605.07|0.30341|-1804.516348|0.1506|-0.1472099999999999|-0.19687|0.03443621|6.4878|8.0|8.1135|8.1135
13i_a6|0.0|0|0|0.0|0|7.412764017000001|1|1|1.430639411|0.0|0.0359494989999999|-0.0149593219999999|5.351858133|1|0.042560386|0.0|-0.852681372|-0.011017781|0.034304189|10.95129557|-0.032549318|1|-0.007703306|0.057038772|-0.073507141|1|0.8744720490000001|0.145878803|0.8287956870000001|0.830577798|0|0.624046118|-0.120457274|-0.129526268|0.221116773|0.031178586|181.1128483|252.0312146|-58.20996912|14.01186473|116.5456632|0.783597763|-2.460999087|-54.13430283|100.2320567|101.6533459|2906.257489|-1649.799665|-20.86772478|0.216402237|14.54375165|0.753497905|145.07130039999998|39.72483975|2105.416507|673.8038326000001|1.0|1.0|1.0|1.0|3.59|0.12|23.0|-8.5|3.54|1.18|1.0|120.17|0.0|1.0|5.0|-6.81|427.46|0.0|2.91|-4.48|9.32e-06|0.00398|3.28e-05|0.0|0.0|1.36e-06|-0.0481399999999999|3.5614|-1426.518007|703.43|1196.21|553.67|0.7004600000000001|-1426.269916|19.0|-0.1464|-0.19454|0.03191957|10.1375|21.0|7.6778|7.6778
19h_a38|0.0|0|0|0.0|0|7.412764017000001|2|2|1.297044177|0.0|-0.088176988|-0.007781653|5.351858133|2|0.042622739|0.0|-0.420209249|-0.002526241|-0.043452674|10.96083376|-0.070688288|1|-0.000673716|0.303981987|-0.217394466|1|0.724208473|-0.054149342|0.8741648479999999|0.698414933|0|0.7746288020000001|-0.082211319|-0.109986804|0.3263113569999999|0.021234963|136.81322659999998|132.7728693|-38.17354026|7.370099699|0.0|0.75379331|-1.979762478|-28.533396600000003|76.70128100000001|60.94327866|2774.611523|-1166.336902|-13.74247449|0.24620669|12.98143834|0.903301693|145.047677|30.94580137|1547.290068|595.8790650000001|1.0|1.0|1.0|1.0|4.8|0.14|17.0|-6.86|2.55|2.4|1.0|125.69|0.0|1.0|4.0|-6.77|401.44|0.0|2.66|-4.17|7.209999999999999e-05|29.0|6.77e-05|0.0|0.0|5.610000000000001e-05|-0.05708|3.5358|-1332.1538779999998|626.65|1092.17|452.01|0.68472|-1331.941646|88.0|-0.1467099999999999|-0.20379|0.03396934|9.0777|9.0|8.0348|8.0348
12m_a36|0.0|0|0|0.0|0|7.412764017000001|2|2|1.297043522|0.0|0.013543656|-0.011502861|5.351858133|2|0.03912037|0.0|-0.667165917|-0.006653538|-0.025127218|10.95440733|-0.038386106|1|-0.004569485|0.245908938|-0.090926893|1|0.892815402|-0.075712087|0.8792981679999999|0.849217847|0|0.711961428|-0.10031651|-0.121074678|0.4493096629999999|0.022725561|42.78660249|193.174369|-54.45666327|10.22144534|107.233999|0.7471181240000001|-2.300418875|-45.120107|96.11918789|82.51872026|2925.315028|-1542.786306|-19.16067782|0.252881876|13.67704354|0.8702895190000001|169.596372|38.24042793|2064.983108|689.2886595|0.0|0.0|1.0|0.0|4.83|0.13|17.0|-6.14|0.98|1.28|1.0|131.85|0.0|1.0|5.0|-7.39|424.46|0.0|1.26|-3.8|7.96e-05|0.0338|0.000159|0.0|0.0|0.000305|-0.05114|3.8658|-1401.6158890000002|692.4|1177.15|505.51|0.69382|-1401.385923|0.4718|-0.15879|-0.20993|0.03861003|9.1003|0.03|7.5229|7.5229
18c_a30|0.0|0|0|0.0|0|7.412764017000001|2|2|0.604986846|0.0|0.12157783|-0.0109670669999999|5.351858133|2|0.042560386|0.0|-0.625122815|-0.003436924|0.0119521719999999|10.31163825|-0.0351777|1|-0.002215642|0.0211588229999999|0.006103754|1|0.841060094|0.034468997|0.885516463|0.802578397|0|0.717052026|-0.105618255|-0.1115683|0.42531141|0.019360263|384.391404|191.0545887|-50.86775696|8.826997739|103.215593|0.7859920029999999|-2.2313660090000003|-48.15493021|87.76550537|84.38908035|3002.59061|-1506.682341|-19.19537998|0.214007997|13.8741593|0.81455244|144.5043388|36.16826708|1916.918155|713.7769663|1.0|0.0|1.0|0.0|4.85|0.13|17.0|-6.19|1.72|2.06|1.0|135.37|0.0|1.0|5.0|-7.05|441.51|0.0|1.91|-4.3|9.68e-06|0.00427|5e-05|0.0|0.0|0.000288|-0.05575|3.4848|-1744.455795|711.56|1209.11|543.46|0.69123|-1744.2261030000002|0.3879|-0.14225|-198.0|0.04503016|8.64|12.0|7.9208|7.9208
8k_a46|-3.737070812|0|0|0.1337610719999999|1|7.727094485|1|1|0.300205953|2.105349622|0.1436554669999999|-0.006208399|5.533389489|2|0.038616352|0.0|-0.397337564|-0.002099764|-0.114070359|10.31928125|-0.038125|1|0.002202734|-0.1017929319999999|-0.050069565|2|0.73768327|0.095179795|0.8341090329999999|0.687020939|0|0.7381768390000001|-0.08638304|-0.0863473759999999|0.400181795|0.009441365|104.0919365|187.86239430000003|-44.45419269|4.860695117|19.34993627|0.8265691140000001|-1.985989657|-44.4725532|70.036452|68.75557551|3351.548891|-1424.980013|-17.04077386|0.173430886|15.94634031|0.975803904|124.4394929|28.73282642|1723.969585|865.6610153999999|1.0|1.0|1.0|1.0|3.94|0.24|23.0|-8.66|5.37|1.86|1.0|132.47|0.0|1.0|6.0|-6.75|474.58|0.0|3.29|-5.13|1.82e-06|0.000866|7.47e-06|0.0|0.0|1.03e-06|-0.0398699999999999|4.1034|-1845.257085|742.04|1302.56|642.39|0.41618|-1844.970617|0.1166|-0.16967|-0.20954|0.04718819|3.8107|147.0|6.8327|6.8327
47c_a18|0.0|0|0|0.0|0|7.03438793|1|1|1.251176227|0.0|0.02368001|-0.007068829|4.844187086|0|0.032688172|0.0|-0.537230966|0.0007979619999999|-0.058748345|10.94702285|0.028947131|0|0.002674691|0.071793992|-0.320309303|0|0.784328127|-0.027873485|0.7912974190000001|0.7601847759999999|0|0.8128616409999999|-0.0715759629999999|-0.094000037|0.246894346|0.015864085|67.68084951|150.4485025|-60.75445536|10.25333491|103.416376|0.7489981509999999|-2.350000928|-46.26124419|88.76073429|70.29678191|3228.879782|-1889.265906|-20.80632033|0.251001849|18.73268473|0.958059115|201.7910841|34.55329606|2522.390613|1167.054827|1.0|0.0|1.0|1.0|4.61|0.3|18.0|-9.18|2.87|2.41|3.0|154.77|1.0|1.0|4.0|-6.61|513.63|0.0|2.42|-5.09|1.84e-06|0.000947|8.12e-06|1.0|1.0|3.42e-07|-0.0449|3.1096|-1664.721977|850.89|1505.09|790.07|0.6983199999999999|-1664.201034|0.5869|-0.12841|-0.17331|0.03115159|3.8573|3.0|8.5229|8.5229
13f_a6|0.0|0|0|0.0|0|6.842683282|0|0|1.429020649|0.0|-0.088329567|-0.006930367|4.727387819|2|45.0|1.651047524|-0.381170169|-0.003356527|-0.071478789|10.95053349|-0.049928822|1|-0.001446486|0.079490516|-0.223618825|2|0.841211811|-0.028317736|0.834167942|0.790249345|1|0.863222493|-0.073352505|-0.092939631|0.176745407|0.018554018|62.42897239999999|91.85971442|-41.92004677|8.368715213|0.0|0.720711855|-1.672913351|-33.08535238|75.61173794|61.72438096|2869.925064|-1123.527884|-14.79531062|0.279288145|15.13042752|0.6717890999999999|187.5697972|30.56694343|1558.914115|676.2770877|1.0|1.0|1.0|1.0|3.56|0.08|27.0|-10.18|4.53|0.92|1.0|123.82|0.0|0.0|5.0|-6.52|417.47|0.0|3.19|-4.78|7.74e-06|0.00323|1.65e-05|0.0|0.0|2.75e-08|-0.07786|3139.0|-1347.266914|711.29|1202.78|568.41|0.49643|-1347.018087|0.0048|-0.12805|-0.2059099999999999|0.03437105|13.9612|42.0|7.3768|7.3768
11_a1|0.0|0|0|0.0|0|7.423568444|1|1|1.430935838|0.0|0.033732316|-0.018080197|5.351858133|1|0.035620155|0.0|-0.867849442|-0.0127744789999999|-0.05257082|10.94957487|-0.044235537|1|-0.009578125|0.126722854|-0.117419838|1|0.823460272|-0.069193862|0.8086124090000001|0.7846345840000001|0|0.5955245029999999|-0.131972845|-0.126108875|0.2027328789999999|0.034974992|274.39137789999995|238.4902806|-43.84323456|12.15946748|84.40380304|0.751878145|-2.143850877|-45.88191258|89.80732824|98.43720241|2697.640232|-1264.075578|-16.93943154|0.248121855|14.2257294|0.912918113|146.29971719999998|38.20963621|1681.223993|495.0560271000001|1.0|1.0|1.0|1.0|3.25|0.05|23.0|-7.47|4.23|1.95|1.0|105.71|0.0|1.0|6.0|-6.27|385.37|0.0|3.22|-4.66|8.48e-06|0.00327|2.17e-05|0.0|0.0|1.29e-05|-0.06546|3.1924|-1312.4282380000002|614.86|1036.18|471.76|0.68162|-1312.241032|0.3201|-0.12916|-0.19462|0.03413353|7.1743|0.17|6.7696|6.7696
47f_a18|0.0|0|0|0.0|0|7.03438793|1|1|1.251175676|0.0|-0.005500039|-0.005817448|4.844187086|0|0.031179487|0.0|-0.477030713|0.0036509859999999|0.033759227|10.94702253|-0.008224928|0|0.00531392|-0.071877686|-0.3927204379999999|0|0.765824398|-0.009917608|0.780474694|0.745431271|0|0.838156881|-0.063824969|-0.084851044|0.375218907|0.0138461289999999|111.1889928|137.3980967|-61.15474298|9.979328976|58.84834254|0.726550657|-2.290978185|-46.00060733|86.11217859|65.93954138|3367.7324700000004|-1944.945479|-20.90098811|0.273449343|20.44855806|0.937396993|232.14715330000004|33.88554232|2676.957843|1347.416568|1.0|0.0|1.0|1.0|4.87|0.34|18.0|-9.22|3.6|2.79|3.0|164.47|1.0|1.0|4.0|-6.4|541.68|0.0|2.83|-5.52|7.76e-07|0.000421|3.01e-06|1.0|1.0|3.27e-07|-0.04439|3.0964|-1743.346389|908.66|1602.99|874.24|0.6984600000000001|-1741.724929|0.5741|-0.12802|-0.1724099999999999|0.02902413|4.4861|9.0|8.0458|8.0458
47o_a18|0.0|0|0|0.0|0|7.03438793|1|1|1.251177005|0.0|0.052875948|-0.006476544|4.844187086|0|0.037484277|0.0|-0.4339284229999999|-0.00046896|0.011121222|10.94702017|-0.038296569|0|0.000787517|-0.009467295|-0.156998637|0|0.7452092359999999|0.001673737|0.781148177|0.733228144|0|0.806872998|-0.077288013|-0.088436375|0.261785105|0.008692675|77.37089184|140.2610102|-46.6464782|4.585021184|82.54478365|0.872753077|-2.210909375|-40.76618466|70.23090572|62.44459815|2857.120021|-1605.70184|-18.22128055|0.127246923|19.35260972|0.972958142|92.41474142|28.74706708|1839.812293|931.8364349|1.0|0.0|1.0|1.0|4.17|0.25|18.0|-9.37|3.0|2.94|3.0|139.63|0.0|1.0|3.0|-6.12|454.56|0.0|2.76|-5.08|2.19e-06|0.000996|8.38e-06|0.0|0.0|1.93e-07|-0.0502|3.22|-1455.547304|783.22|1352.29|706.49|0.69248|-1455.162559|0.5065|-0.13203|-0.18223|0.02736851|2.8284|47.0|7.3279|7.3279
30_a47|0.0|1|1|0.0|1|6.842683282|0|0|1.304327883|1.435022468|-0.069449687|-0.0092264759999999|4.727387819|2|0.038387534|1.192095911|-0.415191425|-0.0098410169999999|-0.008774855|10.95005723|0.0467853809999999|1|-0.008325552|0.029343834|-0.079370393|2|0.6850994429999999|-0.1340278869999999|0.913855507|0.651797437|1|0.67896733|-0.108232368|-0.107296835|0.384732322|0.022747897|350.5257774|192.6285289|-38.63044093|8.190002019|76.90733636|0.679447569|-1.609452527|-38.96726396|81.25550675|78.59180109|2626.927627|-965.7162688|-13.79658605|0.320552431|12.94704346|0.879999675|192.3403721|33.84108731|1421.325667|457.1122177|1.0|1.0|1.0|1.0|3.03|0.05|21.0|-7.24|3.93|1.78|1.0|104.25|0.0|1.0|5.0|-6.95|396.81|0.0|2.61|-4.1|6.05e-05|24.0|7.94e-05|0.0|0.0|2.28e-05|-0.0564299999999999|3.7159|-1696.078047|615.85|1032.35|478.04|0.6944899999999999|-1695.931037|0.3566|-0.1517|-0.20813|0.0420327|3.6487|13.0|7.9|7.9
1c_a5|0.0|0|0|0.0|0|6.605297921|0|0|1.424607938|0.0|-0.268536978|-0.001983746|4.59511985|2|0.0248765429999999|0.0|-0.085301064|0.008031558|-0.228971551|10.9433337|-0.058823529|1|0.007357977|-0.133677441|0.0578378779999999|2|0.71274658|0.128385959|0.821309592|0.6977404359999999|0|0.88631419|-0.068062282|-0.070346332|0.436308619|0.008349498|160.5407184|58.16640976|-18.41507338|2.185709046|0.0|0.753027268|-1.12554131|-17.81716094|43.86175561|39.09545876|2105.8969850000003|-575.8739559999999|-7.366029352999999|0.246972732|11.580409800000002|0.909902834|126.3615674|19.11862892|764.7451566000001|409.0289917|1.0|0.0|1.0|1.0|2.78|0.05|23.0|-8.41|4.51|2.13|0.0|95.45|0.0|1.0|3.0|-5.77|312.37|1.0|3.43|-4.45|5.5700000000000005e-05|0.0174|3.5600000000000005e-05|0.0|0.0|1.21e-06|-0.03965|4.5088|-990.5931502|556.84|929.31|410.52|0.4444899999999999|-990.467026|0.1076|-0.18719|-0.22684|0.029157178|2.6801|3981.0|5.4|5.4
47d_a18|0.0|0|0|0.0|0|7.03438793|1|1|1.251175994|0.0|-0.017398129|-0.006087337|4.844187086|0|0.032916667|0.0|-0.480899596|0.003376831|-0.07722825|10.94702255|0.016324953|0|0.005144085|0.104380139|-0.406388629|0|0.7640994990000001|-0.002494715|0.773981237|0.741366815|0|0.836999127|-0.06394156|-0.087315963|0.445704576|0.015270278|64.92967228|132.9229494|-58.06490563|10.15469843|58.93717545|0.69814381|-2.182899066|-42.52098397|86.29525584|64.59518279|3304.705347|-1780.097106|-19.1002979|0.30185619|19.16475647|0.927940864|246.1558296|33.54943497|2549.757058|1255.618298|1.0|0.0|1.0|1.0|4.73|0.32|18.0|-8.83|3.21|2.6|3.0|159.67|1.0|1.0|4.0|-6.57|527.66|0.0|2.56|-5.28|1.83e-06|0.000968|5.23e-06|1.0|1.0|7.790000000000001e-07|-0.04561|3.1079|-1704.0327519999998|875.6|1544.09|817.06|0.69905|-1703.545539|0.5820000000000001|-0.12844|-0.17405|0.02826074|4.2225|8.0|8.0969|8.0969
12o_a36|0.0|0|0|0.0|0|7.412764017000001|2|2|1.297042837|0.0|0.01340619|-0.0100574069999999|5.351858133|2|0.040770975|0.0|-0.613501857|-0.00233752|-0.059733192|10.96036596|-0.010904454|1|-0.000472698|0.065221584|-0.213993335|1|0.859938421|0.141570244|0.848816593|0.817582774|0|0.7592112809999999|-0.082048664|-0.10624773|0.514457955|0.023402195|55.47133795|173.4105814|-55.10596064|12.13767506|112.1259723|0.666462845|-2.018706878|-42.554984000000005|95.66406176|75.94332024|3009.981519|-1453.826968|-18.36865355|0.333537155|13.80895167|0.885724665|240.2059039|38.27030489|2181.407379|757.7532208|0.0|0.0|1.0|0.0|4.97|0.17|17.0|-6.93|1.65|1.49|1.0|138.06|0.0|1.0|5.0|-7.66|438.48|0.0|1.47|-3.64|0.000292|128.0|0.000227|0.0|0.0|5.18e-05|-0.05456|3.8726|-1440.926241|728.07|1240.51|560.88|0.36719|-1440.671057|0.2888|-0.15695|-0.21151|0.04371335|6.6471|0.04|7.3979|7.3979
12u_a36|0.0|0|0|0.0|0|7.412764017000001|2|2|1.270259304|0.0|-0.054501792|-0.006461999|5.351858133|2|0.042560386|0.0|-0.407105926|0.0042553209999999|-0.063855309|10.95266014|-0.010669561|1|0.005035022|0.055588998|-0.163978382|1|0.901715152|0.080270195|0.855176759|0.860667615|0|0.842227829|-0.07260571|-0.0969881059999999|0.3765068079999999|0.017639065|86.1184622|109.8080843|-46.98143813|8.544435884|5.944854912|0.77938748|-2.036750221|-35.17050511|78.06218646|62.80959338|2831.106839|-1417.5607730000002|-16.72220679|0.22061252|14.90088936|0.946117173|153.5444314|30.82735404|1818.813889|799.5563855|1.0|1.0|1.0|1.0|5.05|0.24|17.0|-7.38|3.01|2.66|2.0|138.33|0.0|1.0|4.0|-6.19|423.51|1.0|2.66|-4.86|1.13e-05|0.0047799999999999|1.39e-05|0.0|0.0|1.7800000000000002e-05|-53.0|3675.0|-1350.865506|739.12|1254.5|590.18|0.69258|-1350.575382|0.0176|-0.15109|-0.20409|0.03260752|7.8877|16.0|7.7959|7.7959
20_a31|0.0|1|1|0.0|0|7.765993078999999|0|0|0.609420757|0.0|0.0469387759999999|-0.009722467|5.733341277|0|0.03995614|2.114008068|-0.476400874|-0.003484915|-0.020082435|10.31100269|-0.078213611|3|-0.001662219|-0.023477148|-0.1534110109999999|0|0.788133615|0.028036914|0.912372776|0.7507116140000001|1|0.7954270659999999|-0.085849869|-0.110195543|0.246878555|0.019334605|64.42171513|128.1960117|-43.27297051|7.592555532|75.10345696|0.710707042|-1.542737604|-33.71260536|81.35171021|65.91404723|2576.1287230000003|-966.7594033|-13.1700345|0.289292958|15.48343758|0.86775525|181.2859728|29.5712685|1360.278351|557.1050635|1.0|1.0|1.0|1.0|3.46|0.26|19.0|-7.65|4.38|1.1|1.0|110.47|1.0|1.0|4.0|-6.39|397.52|0.0|3.6|-4.44|1.24e-06|0.000493|3.66e-05|0.0|0.0|8.86e-06|-0.06065|3.5381|-1880.734655|666.67|1113.19|560.67|0.7036600000000001|-1880.538664|0.2011|-0.1483|-0.20895|0.0336943|4.9218|8.0|8.0862|8.0862
14o_a23|0.0|1|1|-4.758526534|2|7.423568444|0|0|1.197958066|3.133942289|0.18835477|-0.014680137|5.351858133|2|0.046090147|0.6669152279999999|-0.807407518|-0.002390707|-0.029012777|10.3132174|-0.049105045|2|-0.0004039459999999|0.416392114|-0.2952674819999999|2|0.598213287|0.000891427|0.861597051|0.575188253|1|0.904077943|-0.072435569|-0.094138958|0.328340215|0.018054548|110.3941788|68.19627862|-47.58321438|9.125801389|0.8929505459999999|0.800301554|-2.165196042|-36.61307972|80.64694246|64.33441296|3399.6213840000005|-1539.35724|-21.45909668|0.199698446|17.66041891|0.958697036|141.97663490000002|37.71512766|1923.471511|676.4530574|0.0|1.0|0.0|1.0|3.55|0.09|26.0|-7.95|6.18|3.04|2.0|126.97|0.0|1.0|8.0|-5.94|495.48|0.0|4.31|-6.0|1.29e-07|6.38e-05|1e-06|0.0|0.0|5.57e-06|-0.08059|3.6989|-2042.161288|729.11|1236.72|582.89|0.58581|-2041.934645|385.0|-0.1517|-0.23229|0.02299729|8.3591|3.0|8.4815|8.4815
11_a47|0.0|0|0|0.0|0|0.0|0|0|1.381898438|0.0|0.035230036|-0.007767503|0.0|3|0.033931624|1.311097861|-0.427212659|-0.007419345|0.081235787|10.93671007|0.046339015|0|-0.00580273|-0.120383371|-0.079543257|3|0.702719047|-0.058523885|0.770028429|0.686454722|1|0.796863393|-0.08164597|-0.096486559|0.572646116|0.008462682|119.4035378|124.4421556|-36.20974614|3.175899139|1.882633323|0.816608795|-1.833244617|-30.64032829|66.9895812|55.20085753|2842.168734|-1123.0517|-13.48990542|0.183391205|11.22841564|0.8820228529999999|112.34605729999998|26.96593732|1375.2628029999998|670.2339441|1.0|0.0|1.0|1.0|3.28|0.04|28.0|-10.55|6.68|3.0|2.0|124.7|0.0|0.0|5.0|-5.28|422.45|0.0|4.69|-6.03|5.110000000000001e-07|0.000216|9.32e-07|0.0|0.0|1.19e-08|-0.05094|3.7253|-1396.145101|654.49|1146.42|549.52|0.6915399999999999|-1395.922861|0.2321|-0.1546|-0.20554|0.03959805|4.6111|0.04|7.4|7.4
3_a3|0.0|0|0|0.0|0|7.285506549|0|0|0.605000514|0.0|0.159413311|-0.010040064|5.283203728999999|1|0.034259259|2.063441043|-0.3413621639999999|-0.007818326|0.0483259979999999|10.31154314|0.069435247|2|-0.006362643|-0.030486489|0.081380229|1|0.913546349|-0.082619043|0.885339037|0.8495058259999999|1|0.7538064790000001|-0.107269779|-0.098797066|0.583866845|0.012617742|228.5396864|112.2682304|-20.54492513|2.623868963|75.88125246|0.7000038270000001|-1.086767728|-22.30683222|55.67251784|54.67064981|2092.406045|-495.58367360000005|-7.290134722999999|0.299996173|8.592908408|0.709760196|136.8031103|22.83783244|707.9728057|302.8386149|1.0|1.0|1.0|1.0|3.11|0.0|20.0|-6.15|4.07|1.41|0.0|88.36|0.0|1.0|3.0|-5.88|310.4|0.0|3.23|-4.39|3.32e-06|0.00103|4.06e-05|0.0|0.0|0.000218|-0.0637|3.3475|-1592.873593|491.26|817.21|316.65|0.29441|-1592.792349|0.0851|-0.14599|-0.20969|0.03099295|2.8045|1175.0|5.93|5.93
14e_a25|0.0|0|0|0.0|1|6.842683282|0|0|1.4200152069999998|1.5926486519999998|0.039261746|-0.008591251|4.727387819|2|0.0389622639999999|1.906869097|-0.524066339|-0.00131452|0.002856489|10.93106299|0.011176663|1|-0.0005394919999999|0.010976703|0.025802692|2|0.717460414|-0.144369439|0.8322445820000001|0.6954126970000001|1|0.7240504329999999|-0.1011107469999999|-0.1004553119999999|0.448918026|0.015024526|372.1805977|201.94039730000003|-53.79722636|8.046143033|97.78313402|0.806446896|-2.2100168680000003|-54.14823405|84.60373462|84.98800478|3126.080106|-1617.294379|-20.76384175|0.1935531039999999|16.63781964|0.966676175|141.642515|35.18345194|2005.4567600000005|811.3237836|1.0|1.0|1.0|1.0|3.62|0.07|27.0|-9.14|4.02|1.69|1.0|134.35|0.0|1.0|5.0|-6.96|462.5|0.0|3.02|-4.73|7.29e-06|0.00337|1.86e-05|0.0|0.0|3.38e-07|-0.0538|3.9613|-1520.964156|760.96|1300.08|596.96|0.31019|-1520.701142|0.0007|-0.15787|-0.2116699999999999|0.04875868|7.2625|75.0|7.1249|7.1249
17a_a22|0.0|0|0|0.0|1|6.842683282|0|0|1.2689202|1.866510299|-0.0422459529999999|-0.005149751|4.727387819|2|0.043274232|1.67348685|-0.314134834|0.00220634|-0.094996254|10.94643739|-0.005724389|1|0.0027615779999999|-0.089641194|-0.126659773|2|0.830653242|0.155547571|0.805071997|0.7994946709999999|1|0.8594770140000001|-0.072161482|-0.08790445|0.345497724|0.0140462319999999|286.3611391|96.01444244|-41.03828927|6.55749888|0.0|0.710958975|-1.758088991|-33.68866751|73.26110471|58.9027164|2910.035347|-1201.24073|-14.39939974|0.289041025|16.63169381|0.945313306|197.4916253|29.64221498|1689.6062539999998|784.2697099|1.0|0.0|1.0|1.0|4.02|0.15|27.0|-9.13|4.93|2.01|2.0|128.29|0.0|1.0|5.0|-6.39|435.5|1.0|2.25|-4.96|1.7899999999999998e-05|0.0078099999999999|1.09e-05|0.0|0.0|3.23e-07|-0.15124|1.3971|-1408.279257|731.19|1253.39|577.52|0.46268|-1407.8711|0.0085|-0.06214|-0.21338|0.02170866|2268.0|82.0|7.0862|7.0862
19l_a38|0.0|0|0|0.0|0|7.412764017000001|2|2|1.297043246|0.0|-0.086107169|-0.007360265|5.351858133|2|0.04391253|0.0|-0.426895387|-0.001197042|-0.02967593|10.94917392|-0.032264281|1|0.000347207|0.217841852|-0.191751024|1|0.723755855|-0.032569307|0.89459881|0.700181525|0|0.799611189|-0.079681862|-0.100870929|0.51306986|0.0219046379999999|133.9992534|129.8367176|-42.34617024|9.195687319|19.55998015|0.7374102309999999|-2.017418574|-33.45088372|79.04689476|65.82033039|2921.048554|-1307.13389|-15.68376675|0.262589769|11.52660233|0.754730276|170.13821069999997|32.82593886|1772.6006989999998|696.3887025|1.0|1.0|1.0|1.0|4.94|0.12|17.0|-7.28|3.09|2.75|2.0|135.78|0.0|1.0|4.0|-6.39|427.48|0.0|3.22|-4.72|1.15e-05|0.0049|1.89e-05|0.0|0.0|2.25e-05|-0.0603299999999999|3354.0|-1409.557954|660.04|1164.34|502.31|0.69413|-1409.309206|0.0233|-0.13977|-0.2001|0.02856649|9026.0|14.0|7.8633|7.8633
