molecula|SddssS|n9FaRing|SssssC|NaasN|nAHRing|nARing|BCUTs-1|SaasN|AATSC1c|SRW07|AATSC1s|n6HRing|MATS7i|MATS8i|AATSC8d|n5aRing|n5aHRing|AATSC1pe|AATSC7i|MATS1i|AATSC1i|MATS1c|n6aHRing|BIC2|MATS8s|MATS8d|SIC2|nFaHRing|RASA|FNSA3|PBF|FPSA3|PNSA5|PPSA3|RNCS|TPSA_x|FNSA4|WNSA5|WPSA3|FNSA2|WNSA3|PNSA4|DPSA3|TASA|FPSA1|GeomRadius|GeomDiameter|GeomShapeIndex|GRAV|DPSA4|DPSA1|DPSA2|Mor01p|CYP2D6 inhibitor|CYP2C9 inhibitor|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Log Po/w Silicos-IT Log P|Log Po/w WLOGP|Leadlikeness|Molar refractivity|Veber filter|Class [Log S (SILICOS-IT)]|Num. of Rotatable bonds|Log Kp (cm/s)|Molecular Mass|Egan filter|CYP1A2 inhibitor|Log S (ESOL)|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mg/ml)|PAINS|Lipinski|Solubility [Log S (SILICOS-IT)] (mol/l)|log P|Total Energy (water) (Hartree)|Area (grid)|Volume|Wavelength (HOMO-LUMO transition) (nm)|Oscillator Force (max. Transition)|Approximated area|Contribuition (max. transition)|Oscillator Force (HOMO-LUMO transition)|Dipole (gas phase)|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|Gibbs Free Energy|IC50|pIC50
19_a34|0.0|0|0.0|1|1|1|1.438829424|1.898101852|-0.013066507|5.351858133|-0.169170251|1|-0.189862762|-0.143343425|-0.014196676|1|1|-0.0042364759999999|-0.29861864|-0.255220734|-0.401414514|-0.469568766|1|0.8022000659999999|0.08178394|-0.0235903339999999|0.8582665429999999|0|0.6399024520000001|-0.112877411|0.308793959|0.039589023|-62.64265252|19.74799697|131.5318459|179.6256831|-0.039656969|-31.24772528|9.850795895|-1.506964829|-28.08688512|-19.78189027|76.05407906|319.1993829|0.3377105079999999|5.495780422|10.31797048|0.877434994|4496.516479|29.86894781|-161.90813300000002|1135.020017|337.9440349|1.0|0.0|1.0|1.0|2.69|2.31|0.0|83.95|0.0|2.0|3.0|-7.01|309.32|0.0|1.0|-3.15|0.00186|574.0|218.0|0.0|0.0|9.42e-06|2.7|-1046.606458|538.96|882.87|297.18|0.2189|421.62|0.6897300000000001|0.2189|3.4272|-0.20251|0.03168624|-1046.509891|0.99|6.0044
11d_a31|0.0|0|0.0|0|1|1|0.610136352|0.0|-0.017317263|5.733341277|-0.116385886|0|0.016799834|-0.092360393|-0.078235092|2|2|-0.006496772|0.026806221|-0.096447723|-0.153894316|-0.574318121|0|0.822077662|-0.057505249|-0.13169885|0.868115289|0|0.585212816|-0.134031221|0.197166451|0.034417775|-82.06512842|21.07078977|296.2476128|253.9354598|-0.040797245|-50.24081482|12.89967697|-1.87667327|-50.23449218|-24.97634343|103.1255906|358.2711594|0.318229459|7.885647873|15.21323794|0.929231204|5420.356537|36.63453013|-222.5622569|1685.188386|505.4234462|1.0|1.0|1.0|2.0|5.43|4.03|1.0|102.13|0.0|1.0|7.0|-6.4|385.44|0.0|1.0|-4.2|3.33e-06|0.00128|0.0241|0.0|0.0|5.83e-07|4.87|-1598.7152199999998|650.64|1077.69|326.2|0.2642|551.86|703.0|0.2642|3.1919|-0.19226|0.04390452|-1598.546288|0.03|7.5229
14c_a23|0.0|1|0.0|2|0|0|1.197962449|3.349976042|-0.005822256|5.351858133|-0.024758731|2|0.04174584|-0.047853455|-0.047410593|2|2|0.009263715|0.077009731|-0.071484865|-0.13187015|-0.4589840189999999|2|0.793551289|0.1114214519999999|-0.077808321|0.857184548|1|0.922935039|-0.0567889659999999|0.2273163289999999|0.018842596|-53.17009158|12.52192141|38.43627129|51.21382308|-0.034046252|-35.33439343|8.321492112|-1.600173862|-25.07982076|-22.62557089|50.26125234|613.3401089|0.2165924689999999|7.832948614|14.49533577|0.8505592829999999|6755.962581999999|28.88097191|-376.6791777|1357.40568|633.3278634|0.0|1.0|1.0|1.0|4.0|4.67|2.0|125.29|0.0|1.0|5.0|-6.03|445.93|0.0|0.0|-5.55|7.49e-07|0.000334|0.00126|0.0|0.0|1.02e-08|4.1|-2089.523959|693.64|1177.63|334.81|356.0|549.86|0.56781|356.0|7.2704|-0.23096|0.02236136|-2089.354057|2.0|8.6253
14ad_a23|0.0|1|0.0|2|0|0|1.197962774|3.3437482860000003|-0.00790478|5.351858133|-0.028065075|2|0.118047355|-0.05348283|-0.031279567|2|2|0.009675528|0.2086248289999999|-0.143336826|-0.253318853|-0.376350719|2|0.7830067820000001|0.165157698|-0.050707765|0.8356326820000001|1|0.887131635|-0.059168372|0.224009311|0.033831691|-61.35364811|24.18091285|52.63180108|80.67170209999999|-0.029653934|-43.85199724|17.28310144|-1.630966366|-30.226481300000003|-21.19489662|66.47100256|634.0697778|0.424119041|8.661363236|16.34071148|0.8866211979999999|7308.229822|36.80430179|-108.4705382|2024.236598|770.8206617000001|0.0|1.0|1.0|1.0|3.48|4.03|2.0|133.27|0.0|1.0|7.0|-6.68|471.53|0.0|0.0|-5.08|1.6e-06|0.000753|0.0038799999999999|0.0|0.0|2.49e-08|2.99|-1858.957788|747.83|1287.26|366.09|0.4106|618.01|0.6956600000000001|0.4106|5.2331|-0.20659|0.01481488|-1858.733603|4.0|8.3595
7e_a8|0.0|0|0.0|1|0|0|1.394799915|1.3496955309999998|-0.006027596|4.844187086|-0.052939815|0|-0.03633378|-0.11032771|-0.0446343779999999|1|1|0.002669179|-0.075638618|0.034227147|0.07125309|-0.341022848|0|0.732001738|-0.023521398|-0.072307692|0.790500031|0|0.8291560379999999|-0.08608941|0.286669793|0.0215993429999999|-53.04282692|12.91806855|86.03149870000001|102.177831|-0.037446454|-31.72369068|7.725998682999999|-1.6850904519999998|-30.79383811|-22.39586026|64.40615805|495.8990914|0.223998448|7.70387217|14.654025199999998|0.902163597|5808.479788000001|28.86058693|-330.14031780000005|1298.726412|519.5762494|0.0|1.0|0.0|1.0|5.16|4.94|2.0|108.43|0.0|1.0|4.0|-5.43|385.39|0.0|1.0|-5.41|1.78e-06|0.000686|0.00149|0.0|0.0|5.07e-09|6.32|-1300.495519|622.23|1060.05|383.1|0.3461|544.55|0.6998300000000001|0.1522|9.0006|-0.2054699999999999|0.02845071|-1300.327213|35.1|4.4547
3_a27|0.0|0|0.0|2|0|0|1.402697639|3.127072625|-0.00648099|4.59511985|-0.096132106|2|-0.172132163|0.042659548|0.024154412|1|1|0.00955169|-0.296039263|-0.1984716939999999|-0.341338963|-0.479874452|2|0.810053853|0.136381755|0.038685745|0.8759548629999999|1|0.862115922|-0.06145119|0.397733752|0.019234305|-44.61323499|9.960129259|10.71226495|71.40072181|-0.032307734|-23.10213938|5.157668895|-1.292309364|-16.47810502|-16.72996312|41.78149261|446.4308003|0.266146248|6.457886343999999|11.64968556|0.803947133|4960.583812|22.79740761|-242.1936891|911.8963045|401.7540197|0.0|1.0|1.0|0.0|2.8|2.94|0.0|97.71|0.0|2.0|3.0|-6.41|329.36|0.0|1.0|-3.99|0.0002|0.0658|0.0339|0.0|0.0|1.29e-06|4.92|-1081.905135|547.92|931.06|312.93|0.2305|425.72|0.34864|0.2208|2.7811|-0.21969|0.02032437|-1081.794829|4.0|8.3979
14_a15|0.0|0|0.0|0|0|0|1.43568901|0.0|-0.006678826|0.0|-0.0455566929999999|2|-0.033982971|-0.053931584|-0.015736888|0|0|0.0034254209999999|-0.051908601|-0.120626133|-0.184255041|-0.3848940629999999|2|0.719993769|-0.021648026|-0.028227917|0.7651878809999999|0|0.8870890459999999|-0.063809873|0.7461324029999999|0.014672137|-58.79722871|9.403293601|92.51564418|72.36402409|-0.032888795|-37.68282812|6.026520371|-1.743106111|-26.20964538|-21.0782518|50.29869851|568.5306056|0.229690275|6.040010666000001|10.18067005|0.685538423|5861.387612|27.36334635|-346.4801021|1450.257357|673.7288405|1.0|0.0|1.0|1.0|5.32|6.3|2.0|119.95|0.0|1.0|6.0|-4.97|397.47|1.0|1.0|-5.83|5.99e-07|0.0002379999999999|0.000584|0.0|0.0|1.51e-10|5.16|-1281.105795|689.8|1177.14|342.41|0.3131|584.18|0.65079|0.0054|3.3596|-0.18379|0.03885834|-1280.87015|0.03|7.5229
9c_a31|0.0|0|0.0|0|1|1|0.610135804|0.0|-0.013082561|5.733341277|-0.055520387|0|-0.0384827639999999|-0.1047269419999999|-0.062737615|2|2|-0.000813398|-0.062065125|-0.138799714|-0.223856622|-0.546598398|0|0.842823186|-0.000533581|-0.108617754|0.8856644770000001|0|0.6746901059999999|-0.103325018|0.287455956|0.030296721|-81.63444414|19.30758668|153.5739377|207.3144829|-0.035867334|-52.02424796|12.30439782|-1.7933667130000002|-41.96335759|-22.85764436|85.15486955|429.9685721|0.329283294|8.188627935|15.04941978|0.837843885|5658.985169|34.07943198|-217.5897278|1703.9715989999995|583.9691392000001|1.0|1.0|1.0|2.0|5.64|3.7|2.0|108.16|0.0|1.0|8.0|-6.53|398.48|0.0|1.0|-4.16|5.85e-06|0.00233|0.0277|0.0|0.0|5.79e-08|4.94|-1618.157698|691.3|1147.93|322.12|0.2554|588.58|0.7007399999999999|0.2554|1.3617|-0.19224|0.04177078|-1617.9568470000002|0.42|6.3768
9_a4|0.0|0|0.0|1|1|1|1.300485838|2.130445484|-0.00136737|5.4161004020000005|0.016639331|2|-0.019160308|-0.091393763|-0.0454860859999999|1|1|0.009731833|-0.030976753|-0.0475186259999999|-0.076824065|-0.172904817|2|0.801082857|-0.151437311|-0.072130166|0.861113198|1|0.937102792|-0.052625548|0.472497372|0.009037784|-37.85762102|4.918284148|13.6577411|34.22811902|-0.025885299|-20.60179129|2.676487872|-1.113067849|-15.58475436|-14.08655666|33.55665428|509.9632679|0.207109566|5.744374392999999|10.21134541|0.777625327|5387.230364999999|17.76608225|-318.7769026|763.9415367|489.7528555|0.0|1.0|1.0|0.0|5.14|5.07|2.0|105.09|0.0|1.0|2.0|-5.56|360.84|0.0|1.0|-5.15|1.73e-05|0.0062299999999999|0.00255|0.0|0.0|6.9e-09|3.87|-1489.554198|586.24|999.93|308.91|0.1217|430.12|0.5182100000000001|0.0584|4.4343|-0.22204|0.02116575|-1489.41872|48.0|7.3188
12bi_a36|0.0|0|0.0|0|2|2|1.297042566|0.0|-0.00902707|5.351858133|-0.043740597|2|0.03474497|-0.067142264|0.041834838|1|1|0.002872872|0.056936052|-0.176729938|-0.289604649|-0.37220074|1|0.812921349|0.0997949019999999|0.071329141|0.858971809|0|0.7850011179999999|-0.082914301|0.382000949|0.034602166|-75.1419557|24.16125901|129.685076|150.12481100000002|-0.027831043|-52.46851415|16.87080604|-1.614200516|-40.42611289999999|-19.43326441|82.05687954|548.1337538|0.500339677|8.454426643|15.71382803|0.85865094|6572.410403|38.89295091|0.474365004|2255.791153|766.4854363|0.0|0.0|1.0|2.0|2.83|1.9|1.0|136.74|0.0|1.0|7.0|-7.13|441.49|0.0|0.0|-4.15|7.75e-05|0.0342|0.0315|0.0|0.0|1.6100000000000005e-07|2.68|-1461.997992|742.94|1256.37|336.45|0.4214|603.92|0.68181|0.0252|7.0514|-0.2018|0.0318395999999999|-1461.75632|14.0|7.8539
3f_a32|0.0|1|0.0|0|0|0|0.6094207770000001|0.0|-0.00611496|5.733341277|-0.0434359079999999|0|-0.062954205|-0.113189563|-0.110286539|3|3|0.002565215|-0.112493266|-0.074808287|-0.133675401|-0.5487283829999999|0|0.820782305|-0.110248899|-0.1743238839999999|0.871865543|1|0.874026684|-0.073433055|0.3217719189999999|0.011897886|-54.8993954|6.707989266|47.97543149|71.02334697|-0.030139709|-30.95210106|3.78194259|-1.265867765|-23.34192893|-16.99267001|48.1093075|492.7734095|0.21080172|6.153728636|10.89495051|0.770463268|4993.667711|21.53155987|-326.0981041|904.3255145|475.3634141|1.0|1.0|1.0|1.0|7.18|5.63|2.0|102.66|0.0|1.0|4.0|-5.03|354.49|0.0|1.0|-5.4|1.28e-07|4.53e-05|0.0014|0.0|0.0|4.89e-08|3.92|-1712.0610190000002|604.9|1006.92|348.58|293.0|488.74|0.70255|293.0|3.4678|-0.2006099999999999|0.02606687|-1711.9193289999998|9.0|8.0458
14o_a23|0.0|1|-4.758526534|2|0|0|1.197958066|3.133942289|-0.014680137|5.351858133|-0.301504331|2|0.135737344|-0.029012777|-0.049105045|2|2|-0.0004039459999999|0.416392114|-0.0962526|-0.2952674819999999|-0.653629157|2|0.802854174|0.000891427|-0.072078004|0.861597051|1|0.904077943|-0.072435569|0.328340215|0.018054548|-66.92857564|12.835973699999998|110.3941788|68.19627862|-0.042454824|-47.58321438|9.125801389|-2.165196042|-36.61307972|-30.18347529|64.33441296|642.7588542000001|0.199698446|9.016411722|17.66041891|0.958697036|7967.617129|37.71512766|-427.001863|1923.471511|676.4530574|0.0|1.0|1.0|1.0|3.97|6.18|2.0|126.97|0.0|1.0|7.0|-5.94|495.48|1.0|0.0|-6.0|1.29e-07|6.38e-05|0.0004969999999999|0.0|0.0|1.12e-08|5.17|-2042.184285|729.11|1236.72|335.19|385.0|582.89|0.58581|385.0|5.9294|-0.23229|0.02299729|-2042.000938|3.0|8.4815
19g_a38|0.0|0|0.0|0|2|2|1.297044182|0.0|-0.008497058|5.351858133|-0.117921811|2|-0.037579797|-0.009881824|-0.046735135|1|1|-0.004358975|-0.096139701|-0.098027247|-0.250781298|-0.438254637|1|0.836170906|-0.063110203|-0.076414544|0.892249657|0|0.7200062690000001|-0.086314802|0.5322242429999999|0.022953686|-72.29378538|14.52522351|137.56612280000002|177.181631|-0.038842708|-45.74791999|9.191644336|-1.942135378|-34.56416368|-24.57988703|69.14572278|455.6240763999999|0.280058007|6.327835378|11.62016299|0.836356715|6631.17356|34.14148263|-278.3610963|1707.074131|593.6088758|1.0|1.0|1.0|3.0|3.55|3.11|1.0|125.65|0.0|1.0|5.0|-6.81|419.43|0.0|1.0|-4.33|5.68e-05|0.0238|0.0196|0.0|0.0|7.599999999999999e-08|3.66|-1431.419426|638.82|1104.29|336.12|0.2285|475.84|0.3937|0.0962|5.0677|-0.20748|0.03244515|-1431.244906|42.0|7.3778
9d_a31|0.0|0|0.0|0|1|1|0.61013528|0.0|-0.012442213|5.733341277|-0.043220149|0|-0.057650507|-0.0938310919999999|-0.021171445|2|2|0.000127275|-0.091744753|-0.134504227|-0.214049412|-0.550392027|0|0.8343242820000001|-0.030275712|-0.0375445629999999|0.873955169|0|0.6943358040000001|-0.098210975|0.3655337879999999|0.029032453|-81.53295088|19.79432796|154.8767865|208.401866|-0.033844766|-55.58917047|13.49577391|-1.793772606|-45.65350116|-23.07536346|86.75457645|473.3981899|0.336380477|9.436176796|17.39409698|0.8433415740000001|5748.743284|34.77197803|-223.1115993|1842.914835|647.1500428999999|1.0|1.0|1.0|2.0|6.04|4.09|2.0|112.97|0.0|1.0|9.0|-6.36|412.51|0.0|1.0|-4.39|2.48e-06|0.0010199999999999|0.0167|0.0|0.0|2.3500000000000002e-08|5.0|-1657.471475|727.27|1202.79|322.22|0.2611|630.49|0.7006899999999999|0.2611|2.6311|-0.19426|0.04331056|-1657.245966|0.6|6.2218
6a_a31|0.0|0|0.0|0|1|1|0.610184884|0.0|-0.01694403|5.6869753560000005|-0.181987023|0|0.08881108|-0.0225412779999999|-0.026103465|2|2|-0.010591881|0.1533239019999999|0.0006473469999999|0.001117583|-0.568500407|0|0.784022685|-0.07385392|-0.0436046509999999|0.848080284|0|0.57216168|-0.132158278|0.259133072|0.034212524|-74.23718620000001|20.08876284|157.9971748|251.216265|-0.045153913|-43.59027182|11.79563339|-1.896464366|-45.56491046|-26.51328079|97.68889243|335.9594356|0.307253701|7.516549303|14.408653400000002|0.916923952|5908.282843|38.27271371|-226.3518866|1607.453976|479.200937|1.0|1.0|1.0|2.0|4.68|3.69|1.0|104.73|0.0|1.0|4.0|-6.69|390.42|0.0|1.0|-4.34|6.09e-06|0.00238|0.0178|0.0|0.0|1.11e-07|4.03|-1613.34153|607.79|1028.95|349.96|0.6404|447.66|0.70416|0.6404|7.7514|-0.19843|0.04606915|-1613.198178|1.1|5.9586
4f_a46|0.0|0|0.2096617139999999|1|1|1|1.134637108|2.190536659|-0.001035775|5.587248657999999|-0.001868546|2|-0.099507167|-0.056114865|-0.115631645|1|1|0.011806162|-0.154986658|-0.079238184|-0.123416853|-0.150189733|2|0.74106323|-0.2076648489999999|-0.1697014539999999|0.7796270059999999|0|0.934973206|-0.055836642|0.296072934|0.008734825|-36.60887321|4.738551282|7.730129301|35.27635517|-0.022035297|-19.85993046|2.570614463|-1.079729539|-16.43243843|-11.95391778|35.0293449|507.213176|0.240157725|5.654067072999999|9.828175385|0.7382488140000001|4661.569032|15.73210412|-281.9234274|770.8731021000001|538.4165208|1.0|1.0|1.0|0.0|4.56|4.71|1.0|101.54|0.0|1.0|3.0|-5.65|332.44|0.0|1.0|-4.58|4.18e-05|0.0139|0.00872|0.0|0.0|6.12e-08|3.87|-1033.550809|591.51|1020.33|272.61|0.1719|493.53|0.69208|0.1719|3.2783|-0.2202599999999999|0.02238723|-1033.36869|183.0|6.7375
7f_a10|0.0|0|-4.8022906380000006|1|1|1|1.240141822|1.924772416|-0.011104817|5.4161004020000005|-0.2347037789999999|2|-0.104120245|-0.000498274|-0.0971900919999999|1|1|0.0030999659999999|-0.309622111|-0.058093287|-0.172751862|-0.5846516820000001|2|0.796084921|-0.009545801|-0.137271684|0.8499946070000001|1|0.931773786|-0.064238302|0.7359022890000001|0.00797443|-53.02456669|4.441786155|15.96885516|38.0022453|-0.03645808|-29.53487321|2.474090768|-1.713529756|-19.93012491|-20.30728086|40.22275023|519.0013298|0.178213448|6.115784565|10.23679556|0.6738319429999999|7070.755931000001|24.71113795|-358.4725202|1161.423484|527.8079877|0.0|1.0|1.0|0.0|5.07|6.57|2.0|106.77|0.0|1.0|4.0|-5.47|410.39|1.0|0.0|-5.6|2.9e-06|0.00119|0.00103|0.0|0.0|7.38e-09|4.93|-1442.216293|597.28|1034.38|341.96|348.0|426.07|0.34467|0.0191|2.2631|-0.2175699999999999|0.01616879|-1442.058773|141.0|6.8508
11_a47|0.0|0|0.0|0|0|0|1.381898438|0.0|-0.007767503|0.0|-0.156077888|3|-0.0586047379999999|0.081235787|0.046339015|0|0|-0.00580273|-0.120383371|-0.038723054|-0.079543257|-0.451384505|3|0.715054643|-0.058523885|0.07716247|0.770028429|1|0.796863393|-0.08164597|0.572646116|0.008462682|-59.10798423|5.184267117|119.4035378|124.4421556|-0.035945973|-36.20974614|3.175899139|-1.833244617|-30.64032829|-22.02062158|55.20085753|488.1611434|0.183391205|5.966142027|11.22841564|0.8820228529999999|6736.717611|26.96593732|-387.9111844|1375.2628029999998|670.2339441|1.0|0.0|1.0|2.0|5.58|6.68|2.0|124.7|0.0|0.0|4.0|-5.28|422.45|1.0|1.0|-6.03|5.110000000000001e-07|0.000216|0.000394|0.0|0.0|2.81e-11|4.84|-1396.184699|654.49|1146.42|332.82|0.2321|549.52|0.6915399999999999|0.2321|2.9142|-0.20554|0.03959805|-1395.980918|0.04|7.4
3q_a32|0.0|1|0.0|0|0|0|0.609420748|0.0|-0.008072705|5.733341277|-0.04718311|0|0.02785755|-0.022925245|-0.098400506|3|3|0.002487149|0.0492355779999999|-0.167040501|-0.295228244|-0.5448044360000001|0|0.853737093|0.010109949|-0.1585635|0.901790225|1|0.84993799|-0.067604132|0.34156046|0.018527744|-60.46462749|11.43581616|41.73511731|92.62226328|-0.027989085|-37.3203761|7.058489861|-1.371465184|-25.7550561|-17.27560785|53.16288420000001|524.6043311000001|0.365026099|6.428518903|11.93494358|0.856561949|6079.482066|27.20679986|-166.61896299999998|1333.133193|618.9134881|0.0|1.0|1.0|1.0|6.43|4.72|1.0|115.37|0.0|1.0|7.0|-6.35|411.54|0.0|1.0|-4.62|1.24e-06|0.000508|0.00992|0.0|0.0|4.88e-08|5.15|-1920.066488|666.16|1136.46|342.16|0.2897|549.78|0.70216|0.2897|4.1362|-0.19969|0.02381444|-1919.883144|28.0|7.5528
4S4k_a46|0.0|0|0.173180233|1|1|1|1.134637098|2.145043462|-0.0049602|5.587248657999999|-0.088084767|1|-0.104665424|-0.1149361969999999|-0.1032662209999999|1|1|0.006050983|-0.158788415|0.008544799|0.012963356|-0.3860697829999999|1|0.7477594870000001|-0.003017362|-0.141706595|0.787615341|0|0.891734458|-0.089589915|0.199356973|0.007749296|-45.61628327|4.1078333030000005|172.7607401|57.39060501|-0.030477338|-24.18078772|2.177526049|-1.46291223|-25.17446332|-16.15576699|51.59865384|472.7005375|0.132090036|5.523352655|10.26616763|0.858684076|4719.2906570000005|18.61456563|-390.0516264|893.4991504000001|519.5743695|1.0|0.0|1.0|1.0|4.26|4.77|1.0|100.96|0.0|1.0|2.0|-5.46|333.43|0.0|1.0|-4.83|1.5e-05|5.0|0.0049299999999999|0.0|0.0|2.48e-07|4.52|-1053.441953|566.82|997.07|304.07|0.2623|487.43|0.5716|0.0654|2.2655|-0.1947|0.02628818|-1053.255345|197.0|6.7055
12ab_a30|0.0|0|0.0|0|2|2|0.604983638|0.0|-0.008528077|5.351858133|-0.030346359|2|0.018023992|0.038312857|0.01563558|1|1|0.005111479|0.03046828|-0.12254489|-0.207153446|-0.384942092|1|0.809127478|0.078325164|0.026596859|0.855880335|0|0.7997534890000001|-0.082740301|0.4605456229999999|0.031588146|-71.0035788|22.23130678|119.79740259999998|140.93076580000002|-0.031859359|-49.97135112|15.64609074|-1.815983471|-40.9825333|-22.42218278|80.46280277|562.8556061|0.3960470239999999|8.44310703|15.6704374|0.856003642|6918.884105|37.1257096|-146.321375|2116.165447|792.3440337000001|0.0|1.0|1.0|1.0|3.94|2.63|2.0|140.26|0.0|1.0|7.0|-6.39|458.54|0.0|0.0|-5.0|2.47e-06|0.00113|0.00456|0.0|0.0|1.47e-07|3.34|-1804.824495|753.75|1275.19|355.06|0.1957|613.7|0.46561|0.1511|6.9089|-0.19672|0.03368522|-1804.589076|17.0|7.7825
26_a47|0.0|1|0.0|1|0|0|1.304328272|1.06819297|-0.012090143|4.727387819|-0.200192886|2|-0.110530752|-0.046771537|0.0081426509999999|1|1|-0.008325552|-0.24731748|-0.035472095|-0.079370393|-0.5899218279999999|2|0.845040087|-0.11288313|0.0120097289999999|0.910081385|1|0.7104381999999999|-0.098127284|0.549740398|0.020884606|-59.08415114|12.13564316|9.608109253|168.2587945|-0.038735145|-34.3326642|7.0517889060000005|-1.626876095|-33.13315474|-22.50824805|69.15552111|412.8219782|0.282360823|6.945070057000001|13.22794532|0.90465254|5994.406615|31.36429668|-252.9318822|1317.300461|457.1122177|1.0|1.0|1.0|2.0|2.84|4.68|1.0|104.8|0.0|1.0|4.0|-6.51|396.81|0.0|1.0|-4.56|1.3699999999999998e-05|0.00545|11.0|0.0|0.0|5.97e-08|4.37|-1696.096597|592.84|1006.59|310.58|0.3197|443.78|0.50921|77.0|3.6825|-0.22921|0.02111593|-1695.993821|13.0|7.9
8g_a12|0.0|1|0.0|0|1|1|1.28383574|0.0|-0.0084227909999999|4.59511985|-0.029907264|2|-0.038463841|-0.094550033|-0.040257632|1|1|0.005405355|-0.068810076|0.068559367|0.122649613|-0.532504083|1|0.7475224290000001|-0.04981165|-0.070405398|0.80546986|1|0.8576253690000001|-0.076856227|0.274352085|0.008910823|-57.6443411|4.915102972|84.95000993|78.53214058|-0.042752517|-31.79592789|2.7111119089999995|-1.881110729|-23.38345638|-23.58177591|47.30807670000001|473.055878|0.09833304|6.882798206|12.83559677|0.864880588|5327.736626|26.15353224|-443.109365|1150.7554189999998|480.0590283|1.0|1.0|1.0|2.0|3.31|2.07|1.0|109.93|0.0|1.0|3.0|-6.28|353.38|0.0|0.0|-4.34|4.15e-05|0.0146|0.0163|0.0|0.0|9.98e-09|3.68|-1154.321531|590.93|989.66|332.31|0.3786|418.41|462.0|0.1601|2.9986|-0.21633|0.03954539|-1154.173831|3715.0|5.43
15a_a50|0.0|1|0.0|2|1|1|1.3530592819999998|4.126145086|-0.004429392|5.82008293|-0.06317118|1|-0.0446629609999999|-0.15010386|-0.125205943|2|2|0.005828749|-0.072976638|-0.128070491|-0.209259615|-0.325638639|1|0.821868651|-0.051676609|-0.207610131|0.8749408470000001|1|0.837789896|-0.0783960279999999|0.4349386739999999|0.018014615|-50.56454577|10.77967103|275.287923|97.06405493|-0.029316925|-30.25705388|6.450390922|-1.436529349|-28.07082095|-17.54280159|57.69065967|501.3207109|0.294589405|8.095541483|14.65582885|0.8103580690000001|5401.219537|24.86892274|-245.8291419|1218.577214|569.5267957000001|1.0|1.0|1.0|1.0|3.23|3.57|1.0|110.43|0.0|1.0|5.0|-6.78|371.44|0.0|1.0|-3.92|0.000251|0.0933|0.0444|0.0|0.0|8.070000000000001e-07|2.66|-1199.818129|644.4|1091.64|306.83|0.1767|519.38|0.66132|0.1767|6.6307|-0.19948|0.03314629|-1199.629702|41.0|7.3872
14ab_a23|0.0|1|0.0|2|0|0|1.197962873|3.4171257980000003|-0.0050415|5.351858133|-0.028841865|2|0.021287386|0.010803172|-0.03821899|2|2|0.012103325|0.038241896|-0.074579388|-0.13397874|-0.449699921|2|0.75434493|-0.085303124|-0.05990912|0.8072028240000001|1|0.92422233|-0.051974369|0.20155691|0.017974612|-52.21744789|12.31039874|40.23721489|51.89838547|-0.031648261|-35.76253038|8.431109267|-1.677357849|-24.37891748|-21.67516705|47.90644969|632.9786397|0.202162933|7.83369055|14.76864227|0.885272615|6654.62616|27.16741043|-407.9635285|1439.872753|733.3886349999999|0.0|1.0|1.0|1.0|4.4|4.63|2.0|130.22|0.0|1.0|5.0|-5.92|439.54|0.0|0.0|-5.55|5.9e-07|0.000259|0.00123|0.0|0.0|6.9799999999999995e-09|4.1|-1708.563399|719.66|1238.27|338.88|0.3893|595.23|0.66532|0.3893|5.9624|-0.21924|0.02013145|-1708.3414239999995|4.0|8.4012
1_a6 (SB-431542)|0.0|0|0.0|0|1|1|1.430935835|0.0|-0.015636898|5.351858133|-0.175408303|1|0.1008839219999999|-0.029658865|-0.0492229479999999|1|1|-0.008385698|0.164429684|-0.020716495|-0.033765606|-0.567791164|1|0.7462411859999999|-0.08530265|-0.083341531|0.805877431|0|0.5940412860000001|-0.126408788|0.210050443|0.033020439|-72.69619778|19.58668728|160.410387|240.8019609|-0.0462988229999999|-43.12110169|11.61820782|-2.083447046|-44.47680367|-27.46300805|94.56841061|352.3666367|0.2468003389999999|7.523839331|14.26172029|0.895537592|5748.417262|36.46179023|-300.3801761|1640.78056|513.4628663999999|1.0|1.0|1.0|2.0|4.04|3.63|1.0|106.85|0.0|1.0|4.0|-6.73|384.39|0.0|1.0|-4.25|3.03e-05|0.0116|0.0218|0.0|0.0|2.03e-08|4.57|-1292.588032|619.92|1049.69|376.28|0.5765|464.07|0.55256|0.3346|6.0113|-193.0|0.03494577|-1292.41452|1542.0|5.8119
