molecula|SddssS|NaaNH|n9FaHRing|n9FaRing|SaaNH|nARing|BCUTs-1|AATSC1c|SRW07|AATSC1s|n6HRing|MATS7i|AATSC1are|MATS8i|AATSC8d|n5aRing|n5aHRing|AATSC1pe|AATSC7i|MATS1i|AATSC1i|n6aHRing|GATS1are|MATS8s|MATS8d|SIC2|GATS1pe|nFaHRing|RASA|FNSA3|FPSA3|PNSA5|RNCS|TPSA_x|FNSA4|WNSA5|RPCS|FNSA2|WNSA3|DPSA5|PNSA4|DPSA3|TASA|PNSA2|WNSA4|GeomDiameter|GRAV|PPSA1|DPSA4|FPSA5|DPSA1|DPSA2|Mor01p|CYP2D6 inhibitor|CYP2C9 inhibitor|P-gp substrate|Hydrogen bond don0rs count (using Lipinski’s definition)|Fraction Csp3|Num. of Aromatic heavy atoms|Log Po/w WLOGP|TPSA_y|Leadlikeness|Molar refractivity|Veber filter|Num. of Rotatable bonds|Log S (Ali)|Heavy atom count|BBB|CYP1A2 inhibitor|Consensus Log P|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|Log Po/w XLOGP3|PAINS|Lipinski|Solubility [Log S (SILICOS-IT)] (mol/l)|log P|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (water) (Hartree)|Oscillator Force (max. Transition)|Approximated area|Contribution (HOMO-LUMO transition)|HOMO-LUMO Energy Difference (Hartree)|Highest Occupied Molecular Orbital Energy|Gibbs Free Energy|Dipole (water)|IC50|pIC50|pIC50
1_a15|0.0|0|0|0|0.0|0|1.419940974|-0.0084598019999999|0.0|-0.043374667|2|0.06459652|0.001244652|-0.068297833|-0.000905902|0|0|0.003816011|0.096086011|-0.1816819589999999|-0.270248221|2|0.836466114|0.101406325|-0.001544849|0.74357498|0.795437721|0|0.875723465|-0.068077117|0.026214985|-72.24770503|121.3844816|80.34898605|-0.031142386|-46.71058649|63.14412039|-1.899685524|-28.45664402|90.40184737|-20.13460632|60.96303497|566.1848585|-1228.210985|-13.01770443|11.7078005|7284.337537|254.7811976|33.22939752|0.0280791829999999|-136.9714493|2026.993248|851.7423982|1.0|1.0|1.0|1.0|0.19|24.0|6.32|74.73|3.0|132.94|0.0|8.0|-6.55|34.0|0.0|0.0|4.68|2.830000000000001e-07|0.00013|1.08e-06|5.23|0.0|0.0|9.53e-11|4.68|3.2188|-1510.136281|0.2464|598.34|0.70553|-0.1365|-0.17792|-1509.851127|2.3261|44.0|7.3565|7.3565
14a_a23|0.0|0|1|1|0.0|0|1.197964042|-0.0056795759999999|5.351858133|-0.0246126279999999|2|0.0446402609999999|0.012219066|-0.0518554529999999|-0.071842463|2|2|0.011363191|0.083206288|-0.073893976|-0.137733142|2|0.72792508|0.114693804|-0.123790952|0.816237166|0.6888154959999999|1|0.918677038|-0.055677662|0.019504497|-50.79675604|38.57988954|51.42774883|-0.0341809229999999|-32.12331106|80.54176247|-1.606503401|-22.26638099|61.36268093|-21.61564087|47.54437201|580.9612768999999|-1015.935121|-13.66949407|14.2658736|6269.28943|138.6457355|27.68542751|0.016707951|-355.0975547|1301.215093|601.8533922|0.0|1.0|1.0|1.0|0.05|26.0|4.02|105.02|2.0|120.28|0.0|5.0|-5.47|30.0|0.0|0.0|3.37|3.38e-06|0.00139|1.1e-05|3.58|0.0|0.0|3.92e-08|3.47|3.7119|-1629.928331|0.3764|516.58|0.6289100000000001|-0.15002|-0.2238099999999999|-1629.748476|8.3962|3.0|8.5498|8.5498
13c_a6|0.0|1|0|0|3.441255118|1|1.424213869|-0.010619065|5.351858133|-0.0122495089999999|1|0.049627353|-0.003346018|0.054910284|-0.0942387559999999|1|1|-0.000899678|0.081059709|-0.106686991|-0.174259072|1|0.845481322|0.085414885|-0.167542194|0.8353837409999999|0.7995080809999999|0|0.786809832|-0.093635525|0.030547186|-75.71763296|157.60887419999997|145.12291069999998|-0.039875482|-51.54254258|567.1031411|-2.11340057|-43.38886312|88.21184769|-27.1440571|84.53371376|535.5975578|-1438.635026|-18.47751526|15.07660437|6204.855629|155.1821156|35.15921372|0.018354398|-370.3562372|1863.438327|692.8471883999999|1.0|1.0|1.0|2.0|0.16|23.0|4.57|95.85|2.0|121.6|0.0|6.0|-5.95|32.0|0.0|1.0|3.64|1.11e-06|0.000471|5.42e-06|4.23|0.0|0.0|3.96e-10|4.5|3.6519|-1389.39897|0.5471|596.15|0.7008800000000001|-0.14975|-0.1999|-1389.184603|9.2467|73.0|7.1367|7.1367
11b_a31|0.0|1|0|0|3.248213341|1|0.610137403|-0.01950528|5.733341277|-0.172248605|0|-0.078907688|-0.014385937|-0.1488994619999999|-0.046362952|2|2|-0.010716217|-0.129901143|-0.101934423|-0.16780872|0|0.833717183|0.067031897|-0.074254978|0.889561759|0.7943850720000001|0|0.545458754|-0.143839236|0.037758271|-82.80602396|286.7721447|253.1028809|-0.044612791|-46.10900197|87.78853803|-1.784511651|-44.59898223|100.3071755|-24.84180719|101.1192111|303.7286124|-993.6722875|-13.83270059|12.96936635|5202.545866|183.9081702|37.09261324|0.0314298879999999|-189.0151528|1483.70453|397.3137532|0.0|1.0|1.0|2.0|0.24|16.0|3.25|125.57|1.0|92.51|0.0|5.0|-4.74|25.0|0.0|1.0|2.69|1.82e-05|0.00649|0.000178|2.46|0.0|0.0|3.59e-06|4.07|3.8437|-1520.085181|0.2634|479.66|0.70073|-0.15936|-0.1951|-1519.967224|4.7518|0.53|6.2757|6.2757
22_a10|0.0|0|0|0|0.0|1|1.343837143|-0.005035102|5.4161004020000005|-0.017163935|2|-0.026750502|0.008350227|0.01204992|-0.020475007|1|1|0.008903905|-0.042831367|-0.129989728|-0.208132084|2|0.670763832|-0.02603707|-0.033474297|0.79665945|0.646474494|1|0.8698299140000001|-0.053881447|0.016720696|-50.61577509|75.58376652|101.3847763|-0.022372463|-39.42279832|60.10354816|-1.3647202319999998|-32.68604442|71.13124588|-17.4251029|54.98945848|677.4790907|-1062.931277|-13.57178303|15.30289992|7414.102179|339.3328129|30.87787063|0.026340252|-100.1982412|1883.550109|916.8601445|1.0|1.0|1.0|0.0|0.17|27.0|5.6|73.14|2.0|139.53|0.0|6.0|-5.34|36.0|0.0|0.0|4.26|4.55e-06|0.00217|2.95e-06|4.1|0.0|0.0|4.27e-10|5.65|3.8517|-1544.237634|0.2624|602.93|0.6834100000000001|-0.16095|-0.2180699999999999|-1543.959333|6.5841|1.1|5.9586|5.9586
19b_a38|0.0|1|0|0|3.26554965|2|1.297044256|-0.008652352|5.351858133|-0.115864198|2|0.013765516|-0.006877664|-0.1381849369999999|-0.0697981979999999|1|1|-0.004358975|0.035216067|-0.098027247|-0.250781298|1|0.653741315|0.019437461|-0.114123934|0.8851623040000001|0.632625562|0|0.7293105670000001|-0.086013549|0.0224393089999999|-71.73053105|120.3048789|168.00390359999997|-0.041606241|-44.51968852|0.0|-2.0803120280000003|-33.13317155|84.49751102|-25.82299118|67.31146923|452.6479704|-1291.149559|-16.02708787|13.74014387|6518.872269|149.181772|33.99385836|0.020570275|-322.28833010000005|1699.692918|593.6088758|0.0|1.0|1.0|3.0|0.14|17.0|3.11|81.23|1.0|125.65|0.0|5.0|-4.25|31.0|0.0|1.0|2.94|5.68e-05|0.0238|4.67e-05|2.88|0.0|0.0|7.599999999999999e-08|3.66|3.7509|-1431.414099|0.4634|485.64|0.69411|-0.15414|-0.20445|-1431.2418630000002|6.3396|12.0|7.9172|7.9172
14h_a23|0.0|0|1|1|0.0|0|1.197963488|-0.005921293|5.351858133|0.006191846|2|0.0316908439999999|0.009895793|-0.024318144|-0.034313725|2|2|0.009266617|0.060820238|-0.0686282459999999|-0.131709531|2|0.708395022|0.143102066|-0.05745554|0.860920386|0.669357479|1|0.923430574|-0.063825076|0.021982565|-54.6468131|41.34207782|51.620282|-0.033774476|-36.84086528|86.83095818|-1.621174834|-29.00823506|67.44368679|-22.76950546|57.84834575|622.5428245|-1092.936262|-15.35036053|15.0735214|6722.809649|166.45047749999998|30.23434844|0.018981866|-341.2621515|1451.248725|646.2584547|0.0|1.0|1.0|1.0|0.04|26.0|3.89|128.81|1.0|125.0|0.0|5.0|-5.68|32.0|0.0|0.0|3.23|2.09e-06|0.0009109999999999|1.27e-05|3.3|0.0|0.0|3.39e-08|3.29|3.6689|-1722.1762399999998|0.3424|569.53|0.69933|-0.15209|-0.2374099999999999|-1721.99264|13.4823|5.0|8.3468|8.3468
14l_a23|0.0|0|1|1|0.0|0|1.1979636809999998|-0.005344736|5.351858133|-0.026530366|2|0.042748013|0.01269616|-0.060692376|-0.061788679|2|2|0.01180744|0.07815878|-0.074441567|-0.136106024|2|0.725800261|0.156652778|-0.1010279259999999|0.836852328|0.6906097959999999|1|0.921267667|-0.053549434|0.018669073|-51.59307331|40.34135162|51.94117061|-0.0328459689999999|-34.03690099|81.90812552|-1.642298442|-23.306234600000003|61.54673359|-21.66909079|47.64388017|607.777253|-1083.45454|-14.29549842|15.78926563|6444.7098240000005|138.7874759|27.44221375|0.01508774|-382.1434717|1372.110688|666.0036144999999|0.0|1.0|1.0|1.0|0.09|26.0|4.33|105.02|2.0|125.25|0.0|5.0|-5.85|31.0|0.0|0.0|3.78|1.43e-06|0.000608|5.61e-06|3.94|0.0|0.0|1.65e-08|3.79|3.6274|-1669.2363289999998|0.4239|560.51|0.67242|-0.14639|-0.2183|-1669.04569|8.2422|7.0|8.1798|8.1798
LY580276_a4|0.0|0|0|0|0.0|1|1.344599701|-0.001543874|5.4161004020000005|-0.020236527|1|0.0295482979999999|0.010217376|-0.172607392|0.011772853|1|1|0.009622161|0.064209689|-0.019747846|-0.042912895|1|0.5162208110000001|0.035666446|0.019144144|0.847526918|0.518109998|0|0.8685269959999999|-0.057317455|0.008729943|-34.22831819|11.22286434|63.36073061|-0.028035586|-16.49563923|82.46094409|-1.065352257|-13.31233017|38.23432817|-13.51117823|31.83019528|418.5688558|-513.4247728|-6.511436537000001|9.693623538|4098.640927|73.32703409|15.93586849|0.008312438|-335.2755182|605.5630025|345.4102548|1.0|0.0|1.0|0.0|0.22|17.0|4.43|30.71|0.0|84.74|0.0|2.0|-3.67|22.0|1.0|1.0|3.69|0.000213|0.0624|6.18e-05|3.35|0.0|0.0|2.75e-07|3.64|4.4918|-959.4958788|0.1905|402.99|0.68002|-0.18746|-0.2099599999999999|-959.404416|3.2891|175.0|6757.0|6757.0
17_a47|0.0|1|1|1|3.011740664|0|1.4168589319999998|-0.003764469|4.59511985|-0.019259259|3|-0.105849578|0.0042378929999999|0.075303828|-0.006331624|1|1|0.004477366|-0.180898239|-0.0184347939999999|-0.031505291|3|0.8007970640000001|-0.034891905|-0.010871607|0.814790949|0.7666613659999999|1|0.852282407|-0.07185129|0.01291694|-50.62550618|68.64478326|90.10552332|-0.02987808|-30.88080199|0.0|-1.493904005|-26.73455447|60.33408274|-18.22518223|51.70735256|519.8795281|-911.2591113|-11.11708872|13.10144249|5854.9736840000005|155.087622|24.43867122|0.0159160889999999|-299.80980739999995|1221.9335609999998|630.8611986000001|1.0|0.0|1.0|2.0|0.08|27.0|5.44|79.38|2.0|119.83|0.0|4.0|-5.4|30.0|0.0|1.0|3.85|3.98e-06|0.00156|6.11e-06|4.03|0.0|0.0|7.96e-11|3.07|4.2784|-1254.985125|0.4308|477.67|0.6844100000000001|-0.17606|-0.22479|-1254.795084|5.6949|5.0|8.3|8.3
12e_a36|0.0|1|0|0|3.490984269|2|1.29704412|-0.007100632|5.351858133|-0.043085717|2|0.144415507|0.002951176|-0.0586405829999999|-0.084051264|1|1|0.003962098|0.244642918|-0.104118159|-0.1763783589999999|1|0.90414347|-0.010494913|-0.144846626|0.847602953|0.856274847|0|0.838086387|-0.07049439|0.019063245|-64.2330904|65.27404529|102.9838531|-0.036203518|-40.85494129999999|5.735288795|-1.918786459|-28.51846223|75.50154216|-23.02695694|56.96241436|533.058116|-1220.428718|-14.64611103|12.69013737|5929.071389|151.9654247|30.25577504|0.017716522|-332.11111980000004|1603.556077|662.0530478999999|0.0|0.0|1.0|2.0|0.17|17.0|2.19|69.2|1.0|128.72|0.0|5.0|-4.16|30.0|1.0|0.0|2.14|6.929999999999999e-05|0.0274|5.05e-05|3.04|0.0|0.0|1.08e-07|3.48|3.6699|-1272.2668210000002|0.4537|507.03|0.70007|-0.15189|-0.20151|-1272.0579810000002|8735.0|14.0|7.8539|7.8539
4e_a49|0.0|0|0|0|0.0|1|1.343847746|-0.006602016|5.4161004020000005|-0.074495823|2|-0.080255074|-1.8100000000000003e-05|-0.053787795|0.018857363|1|1|0.000660956|-0.130491035|-0.037142108|-0.060391347|2|0.7541604690000001|0.0063958109999999|0.032396301|0.856023531|0.731643066|1|0.757062331|-0.09422276|0.017142176|-53.89448633|313.22432680000003|149.0098632|-0.029288891|-33.05708028|60.11195021|-1.493733437|-35.44835874|68.38360061|-17.96482878|68.30753733|464.3567821|-916.2062675|-11.01902676|15.01788083|5950.361470000001|214.47685|27.6242383|0.023622273|-184.4129453|1408.836153|620.5697596|1.0|1.0|1.0|2.0|0.22|21.0|2.83|92.93|1.0|114.08|0.0|6.0|-3.28|30.0|0.0|1.0|2.42|0.000528|211.0|0.000305|1.71|0.0|0.0|4.35e-08|3.34|3.7876|-1313.199448|0.2273|504.63|0.68043|-0.1585099999999999|-0.2231199999999999|-1312.98289|4.8707|34.0|7.4685|7.4685
5_a47|0.0|0|0|0|0.0|0|1.304329328|-0.009295857|0.0|-0.188550227|2|0.003858593|-0.012670377|-0.002627182|0.045246333|0|0|-0.011237954|0.0083528919999999|-0.019811664|-0.0428873159999999|2|0.7063295709999999|0.065981732|0.0743193|0.861595935|0.675164258|1|0.807957755|-0.087763105|0.009936558|-52.90420509|104.9032216|101.3974575|-0.038537768|-27.93318665|0.0|-1.502972943|-24.46654029|62.14504725|-20.34777119|51.58499074|426.5981263000001|-793.5630764|-10.74353333|11.13432113|5501.708422|115.3294396|26.03444329|0.017501741|-297.3367046|1015.343288|416.1194472|1.0|0.0|1.0|2.0|0.0|22.0|5.96|58.04|2.0|101.51|0.0|3.0|-5.65|26.0|0.0|1.0|4.29|2.25e-06|0.000824|3.18e-06|4.7|0.0|0.0|2.07e-09|4.37|3.7083|-1569.369195|0.2108|401.16|0.69291|-0.15419|-0.20954|-1569.258939|3.8816|0.02|7.7|7.7
17_a4|0.0|0|0|0|0.0|1|1.219995452|-0.006491052|5.4161004020000005|-0.319716072|1|-0.01849014|0.001892883|-0.3948966229999999|-0.094767116|1|1|0.002155864|-0.073733221|-0.0179434139999999|-0.07155304|1|0.49887819|0.0147116789999999|-0.12969185|0.8347553529999999|0.484393047|0|0.888791225|-0.0887214819999999|0.01061251|-46.06264282|17.08736223|57.34712812|-0.042181562|-23.75316417|0.0|-1.5185362180000002|-23.59250328|52.67753395|-21.75180355|51.22364842|458.3237652|-783.0649279|-11.21677197|10.65499029|5322.773303|71.31904507|25.24299609|0.012827738|-373.0328031|908.7478594|319.5521911|0.0|0.0|1.0|0.0|0.11|17.0|6.26|30.71|1.0|85.09|0.0|3.0|-4.36|25.0|0.0|1.0|4.29|4.39e-05|0.0152|1.5399999999999998e-05|4.01|0.0|0.0|2.74e-07|4.44|4.3363|-1255.994721|0.2045|413.28|0.47353|-0.17559|-0.21745|-1255.932407|6.3221|877.0|6057.0|6057.0
26_a47|0.0|0|1|1|0.0|0|1.304328272|-0.012090143|4.727387819|-0.200192886|2|-0.110530752|-0.0098410169999999|-0.046771537|0.0081426509999999|1|1|-0.008325552|-0.24731748|-0.035472095|-0.079370393|2|0.6850994429999999|-0.11288313|0.0120097289999999|0.910081385|0.651797437|1|0.7104381999999999|-0.098127284|0.020884606|-59.08415114|9.608109253|168.2587945|-0.038735145|-34.3326642|60.07342336|-1.626876095|-33.13315474|73.39007585|-22.50824805|69.15552111|412.8219782|-945.3464183|-13.07911017|13.22794532|5994.406615|164.0744453|31.36429668|0.024619511|-252.9318822|1317.300461|457.1122177|1.0|1.0|0.0|2.0|0.05|21.0|4.68|98.72|1.0|104.8|0.0|4.0|-4.86|28.0|0.0|1.0|3.18|1.3699999999999998e-05|0.00545|2.77e-05|3.12|0.0|0.0|5.97e-08|4.37|3992.0|-1696.096597|0.3197|443.78|0.68707|-0.16642|-0.22921|-1695.993821|4.8242|13.0|7.9|7.9
5b_a50|0.0|0|1|1|0.0|1|1.397278957|-0.00141071|5.82008293|-0.003549558|1|-0.052494624|0.012641727|-0.137595558|-0.113846154|2|2|0.012290091|-0.0873662269999999|-0.1052449509999999|-0.175158017|1|0.693611382|0.019856551|-0.1866330389999999|0.855527513|0.6642694929999999|1|0.958606481|-0.041157676|0.012204641|-31.07327358|6.656963127999999|21.02890062|-0.02140774|-15.78596849|60.5565203|-0.8563096170000001|-10.62231784|42.76068675|-10.87564575|27.10933752|486.9950914|-435.0258302|-5.525088972000001|10.01036188|4577.809819|208.925351|18.47246431|0.023005632|-90.17329003|738.8985723999999|409.0289917|1.0|0.0|1.0|0.0|0.1|20.0|4.02|35.64|0.0|96.89|0.0|2.0|-3.48|24.0|1.0|1.0|3.11|0.000335|105.0|6.47e-05|3.06|0.0|0.0|1.37e-06|2.81|4.0222|-990.6114185|0.2749|411.9|0.66968|-0.16683|-0.19252|-990.487545|6.1284|12.23|4.9126|4.9126
8e_a12|0.0|0|1|1|0.0|1|1.283834633|-0.006350143|4.727387819|-0.049397555|2|0.0661362779999999|0.005196034|-0.087658302|-0.0309579439999999|1|1|0.005744805|0.112673977|-0.079913108|-0.136145064|1|0.83954453|-0.036433876|-0.051240735|0.815412281|0.797199175|1|0.939627917|-0.05202522|0.0155147339999999|-50.273571200000006|51.38557748|34.57040021|-0.031094185|-28.78776717|0.0|-1.492520871|-17.05887601|61.4656313|-17.80522313|38.67488258|538.051884|-854.6507103|-10.19566754|11.80358346|5490.975165|165.34017769999997|25.03342862|0.019545275|-241.94192880000003|1201.604574|561.9859171|1.0|1.0|1.0|1.0|0.14|21.0|2.68|55.1|2.0|117.04|0.0|3.0|-4.37|28.0|1.0|1.0|3.12|4.25e-05|0.0156|2.03e-05|3.53|0.0|0.0|1.19e-08|3.45|3.3044|-1177.619013|0.2341|481.04|0.6954899999999999|-0.13599|-0.19338|-1177.436953|1.9327|588.0|6.2306|6.2306
11f_a5|0.0|1|0|0|2.967866825|1|1.370797007|-0.0037371509999999|4.59511985|0.022233547|3|-0.083432989|0.00722997|-0.178881726|-0.0080939669999999|1|1|0.008309782|-0.1323098|-0.128153787|-0.203228986|2|0.785419245|-0.008110526|-0.016518403|0.800575032|0.750555185|0|0.847356138|-0.068361657|0.0221464629999999|-51.92819555|70.39517801|106.23633909999998|-0.022252743|-36.14073513|13.29510896|-1.268406334|-33.11311829|73.05195434|-15.48735657|62.99140465|589.7388387999999|-882.7793242999999|-10.77881574|18.03905985|5969.213977|340.3683339|30.31104695|0.030351311|-15.23851001|1727.7296760000002|753.9168511|1.0|1.0|1.0|1.0|0.24|23.0|3.53|76.16|1.0|126.79|0.0|7.0|-3.95|32.0|1.0|0.0|2.95|0.000112|0.0477|5.479999999999999e-05|2.7|0.0|0.0|2.12e-09|2.25|4.1356|-1391.7602960000002|0.5834|579.1|0.64937|-0.1691|-0.20772|-1391.50739|2.9697|12.0|7.9208|7.9208
47c_a18|0.0|0|0|0|0.0|1|1.251176227|-0.007068829|4.844187086|-0.048726885|0|0.047739847|0.0007979619999999|-0.058748345|0.028947131|0|0|0.002674691|0.071793992|-0.212991596|-0.320309303|0|0.784328127|-0.027873485|0.050944273|0.7912974190000001|0.7601847759999999|0|0.8128616409999999|-0.0715759629999999|0.015864085|-75.57063623|67.68084951|150.4485025|-0.0321917939999999|-60.75445536|103.416376|-2.350000928|-46.26124419|88.76073429|-25.88035487|70.29678191|653.4941186000001|-1889.265906|-20.80632033|18.73268473|7527.530240999999|201.7910841|34.55329606|0.016406766|-400.3604527|2522.390613|1167.054827|1.0|0.0|1.0|3.0|0.3|18.0|2.87|97.76|3.0|154.77|1.0|12.0|-5.73|38.0|0.0|0.0|2.42|1.84e-06|0.000947|8.12e-06|3.98|1.0|1.0|6.67e-10|7.72|3.1096|-1664.753129|0.5869|790.07|0.6983199999999999|-0.12841|-0.17331|-1664.277127|3.8573|3.0|8.5229|8.5229
47t_a18|0.0|0|0|0|0.0|1|1.25117758|-0.0128248239999999|4.844187086|-0.161517185|0|0.018018036|-0.006573438|-0.011641394|-0.04785474|0|0|-0.004985656|0.027313444|-0.068787175|-0.104274108|0|0.704602886|0.005590928|-0.074774521|0.796935152|0.688453085|0|0.67203319|-0.119202068|0.014067024|-69.13537385|280.622476|219.5070758|-0.040580402|-46.27207168|78.43695402|-2.272502492|-53.39751484|80.00407742|-27.16032544|89.19655162|449.789539|-1520.978225|-18.17831387|17.48280476|6603.597038|130.8263901|33.75918118|0.016238994|-407.6438346000001|1890.514146|747.6927426|0.0|0.0|1.0|3.0|0.15|18.0|2.93|110.56|2.0|129.21|0.0|7.0|-5.58|33.0|0.0|0.0|2.15|2.65e-06|0.00117|1.7100000000000002e-05|3.57|0.0|0.0|3.09e-08|9.4|3.1164|-1470.873743|0.5502|601.36|0.6895100000000001|-0.12692|-0.19514|-1470.593659|9.6938|782.0|6.1068|6.1068
8_a1 (SB-202620)|0.0|1|0|0|3.296085365|0|1.4323973840000002|-0.013785521|4.727387819|-0.226277123|1|-0.0443137679999999|-0.012672753|-0.1402198369999999|0.037553634|1|1|-0.0106277489999999|-0.095271547|-0.019835038|-0.042643966|1|0.674381582|-0.042789124|0.063001656|0.805476065|0.658433571|0|0.648967503|-0.117682533|0.015526845|-59.72618401|208.2071465|199.1596945|-0.041081545|-33.88588996|64.70432539|-1.684343335|-37.88089785|70.8721358|-23.30777912|75.57687443|368.1943149|-955.6189441|-13.22376193|13.67402758|5170.286136|128.0860757|30.104091200000003|0.019645498|-311.18185800000003|1234.267739|433.2550452|1.0|0.0|1.0|2.0|0.0|23.0|5.06|78.87|2.0|99.61|0.0|4.0|-4.94|27.0|0.0|1.0|3.7|1.14e-05|0.0041|1.98e-05|3.6|0.0|0.0|9.53e-09|5.32|3.4052|-1223.279021|0.5339|460.4|0.7026600000000001|-0.13683|-0.2105199999999999|-1223.014114|5.5005|0.4|6.3979|6.3979
12n_a36|-3.404662145|1|0|0|3.400581499|2|0.299253841|-0.0099988159999999|5.351858133|-0.350034917|2|0.027627601|-0.006862238|-0.035989956|-0.000273044|1|1|-0.001160331|0.048110172|-0.15024383|-0.261631709|1|0.8183043390000001|0.162338703|-0.000421339|0.869718963|0.750657639|0|0.720111143|-0.089275906|0.0211044289999999|-78.42650015|67.52548352|189.4391835|-0.039955874|-53.08197085|26.74179417|-2.317440678|-40.89805687|92.79755725|-27.04362074|74.70951411|487.397992|-1568.530003|-18.30412788|12.58209967|7657.057548000001|174.79221719999998|36.45914091|0.021232665|-327.25274110000004|2114.630173|805.2286932|0.0|0.0|1.0|3.0|0.17|17.0|2.15|123.75|1.0|142.02|0.0|7.0|-3.85|34.0|0.0|0.0|1.18|0.0001409999999999|0.0668|0.0001889999999999|1.64|0.0|0.0|1.36e-07|6.24|3.6382|-1876.201464|0.3921|566.87|0.7046600000000001|-0.14928|-0.19984|-1875.961945|14.3562|15.0|7.8239|7.8239
12h_a40|0.0|0|0|0|0.0|0|0.60499064|-0.008044548|5.4161004020000005|-0.107711573|0|0.208938531|-0.000134504|0.189869851|-0.21893421|2|2|-0.002126898|0.367928263|0.127299624|0.224167029|0|0.809398262|0.116873629|-0.335801908|0.845904643|0.6948809659999999|1|0.839481749|-0.0954337969999999|0.0117142839999999|-48.34705035|208.6717565|84.86252967|-0.038796498|-25.56004046|59.68939644|-1.280284432|-26.67382585|54.9311782|-20.51086984|56.64687411|443.8158546|-676.8587047999999|-10.84365353|15.84593062|5087.343024|82.46928995|24.30173133|0.012453938|-363.7398044|801.957134|350.9435025|0.0|1.0|1.0|1.0|0.0|20.0|5.02|84.45|2.0|96.16|0.0|2.0|-6.25|23.0|0.0|1.0|4.22|5.58e-07|0.0002009999999999|2.61e-06|4.75|0.0|0.0|1.44e-07|4.14|2.6436|-2153.207198|0.3985|435.95|0.7041|-0.1092|-0.18432|-2153.123274|3.5425|823.0|6.0846|6.0846
12_a47|0.0|1|1|1|2.903215905|0|1.304330736|-0.005522244|4.59511985|-0.078935336|2|0.001435849|-0.0047488359999999|-0.018573056|0.0295267039999999|1|1|-0.004332024|0.003417588|-0.006318684|-0.015039637|2|0.6505449670000001|0.055943216|0.050943962|0.90246604|0.618808977|1|0.7840710409999999|-0.084846808|0.018014416|-47.83891561|63.89392714|112.4599133|-0.034116917|-24.91541818|0.0|-1.1940921|-23.01490672|61.09751253|-17.76874008|53.5720844|408.3591283|-621.9059029|-9.25429818|13.52358352|4816.005822|166.28511369999998|26.10271529|0.025457205|-188.2488142|913.5950352|335.1175012|1.0|0.0|1.0|2.0|0.0|21.0|4.98|66.49|0.0|91.63|0.0|3.0|-4.51|24.0|1.0|1.0|3.37|3.11e-05|0.0106|2.77e-05|3.43|0.0|0.0|7.69e-09|3.01|3.9538|-1488.101254|0.2306|400.09|0.68557|-0.1633|-0.2256|-1488.024564|3.5884|6.0|8.2|8.2
41_a18|0.0|0|0|0|0.0|2|1.251176562|-0.007587553|4.844187086|-0.059936864|1|-0.089781154|-0.0034878|0.022493846|0.0212700929999999|0|0|-0.002136837|-0.137860739|-0.005930813|-0.0091068809999999|0|0.759941674|-0.032217299|0.037097204|0.774395455|0.745631286|0|0.7349388459999999|-0.1020290859999999|0.009550224|-61.10986894|347.42621339999994|181.7135945|-0.037381065|-41.89408289|93.99687836|-2.317626057|-47.95199341|65.83786886|-25.62671923|76.49358329|503.8398786|-1588.856592|-17.56848637|17.13823195|6605.095612|66.33450764|28.37200951|0.006896617|-552.8844577000001|1759.064589|897.5188662|1.0|0.0|1.0|3.0|0.25|18.0|2.7|99.28|2.0|141.34|0.0|6.0|-5.56|34.0|0.0|1.0|2.53|2.76e-06|0.00125|9.49e-06|3.78|0.0|0.0|4.18e-09|7.34|3.2123|-1454.374793|482.0|576.83|0.69308|-0.1319|-0.1814599999999999|-1454.045308|2721.0|369.0|6433.0|6433.0
18c_a30|0.0|0|0|0|0.0|2|0.604986846|-0.0109670669999999|5.351858133|-0.118776867|2|0.011887112|-0.003436924|0.0119521719999999|-0.0351777|1|1|-0.002215642|0.0211588229999999|0.003429114|0.006103754|1|0.841060094|0.034468997|-0.058608635|0.885516463|0.802578397|0|0.717052026|-0.105618255|0.019360263|-75.33411705|384.391404|191.0545887|-0.042101245|-50.86775696|103.215593|-2.2313660090000003|-48.15493021|87.76550537|-28.4279687|84.38908035|484.1740985|-1506.682341|-19.19537998|13.8741593|6685.737642|144.5043388|36.16826708|0.018410634|-386.2200097|1916.918155|713.7769663|0.0|0.0|1.0|2.0|0.13|17.0|1.72|124.74|1.0|135.37|0.0|6.0|-5.01|32.0|0.0|0.0|1.91|9.68e-06|0.00427|5e-05|2.74|0.0|0.0|6.520000000000001e-07|4.54|3.4848|-1744.500825|0.3879|543.46|0.69123|-0.14225|-198.0|-1744.28923|8.64|12.0|7.9208|7.9208
