molecula|Volume|Wavelength (HOMO-LUMO transition) (nm)|SddssS|Approximated area|Highest Occupied Molecular Orbital Energy|BCUTs-1l|MATS2c|Dipole (water)|SRW07|pIC50|SaaaC|AATSC1are|n5aRing|n5aHRing|MATS1i|FNSA5|PBF|FNSA4|GeomPetitjeanIndex|FPSA1|GeomRadius|WNSA2|Hydrogen bond don0rs count (using Lipinski’s definition)|Log S (SILICOS-IT)|TPSA_y|Solubility [Log S (SILICOS-IT)] (mg/ml)|log P|Absorption Energy (HOMO-LUMO transition) (eV)|pIC50
14m_a23|1209.21|337.15|0.0|572.31|-0.23555|1.197955072|0.05521348|8.5477|5.351858133|8.5171|0.665608656|0.001027627|2|2|-0.07256543|-0.089285878|0.268552591|-0.039285786|0.476833897|0.204166091|8.595073462|-950.2032192|1.0|-8.23|105.02|2.85e-06|4.2|3.6774|8.5171
13f_a6|1202.78|394.98|0.0|568.41|-0.2059099999999999|1.429020649|-0.088329567|13.9612|4.727387819|7.3768|1.651047524|-0.003356527|1|1|-0.126749697|-0.092939631|0.176745407|-0.032802223|0.401838426|0.279288145|9.050440345|-754.5608419|2.0|-10.18|103.17|2.75e-08|3.36|3139.0|7.3768
11c_a5|1071.71|294.59|0.0|512.32|-0.21448|1.427567332|-0.2117133739999999|3.3827|4.59511985|7.6021|0.0|0.005090155|1|1|-0.011677718|-0.0873419269999999|0.389427402|-0.0322785379999999|0.448016491|0.292960365|8.88462927|-549.3157749|1.0|-8.47|80.76|1.26e-06|4.53|4.2087|7.6021
12ba_a36|1187.56|411.71|0.0|547.82|-0.21033|1.297043659|-0.090865777|4.5448|5.351858133|7.6778|0.0|-0.002123045|1|1|-0.091676619|-0.108410153|0.330220757|-0.037526591|0.49229954|0.293104216|7.409667253999999|-885.6465508|2.0|-6.72|116.78|8.240000000000001e-05|2.79|3.0114|7.6778
16i_a32|1175.51|342.72|0.0|573.38|-0.2002|0.6094207429999999|0.175604846|4.0568|5.733341277|8.2596|2.078707411|-0.003511776|3|3|-0.120440534|-0.114771536|0.5368697929999999|-0.036726892|0.455596751|0.281035887|6.848009314|-784.3813651|2.0|-7.4|149.27|1.7100000000000002e-05|4.99|3.6176|8.2596
33_a47|934.34|296.13|0.0|423.52|-0.21447|1.409403453|-0.229935275|6.2284|4.727387819|8.4|1.688794654|0.002212256|1|1|-0.147591116|-0.083739854|0.404334141|-0.0272154529999999|0.4607629339999999|0.42318652|6.979305126|-311.85503880000005|1.0|-7.08|68.52|2.79e-05|2.06|4.1869|8.4
47f_a18|1602.99|400.42|0.0|874.24|-0.1724099999999999|1.251175676|-0.005500039|4.4861|4.844187086|8.0458|0.0|0.0036509859999999|0|0|-0.264839041|-0.084851044|0.375218907|-0.0289997239999999|0.483843526|0.273449343|10.55465562|-1651.17806|2.0|-9.22|88.97|3.27e-07|8.13|3.0964|8.0458
15a_a50|1091.64|306.83|0.0|519.38|-0.19948|1.3530592819999998|-0.113976703|9.0948|5.82008293|7.3872|2.020652006|0.005366038|2|2|-0.128070491|-0.084501726|0.4349386739999999|-0.029316925|0.4476230879999999|0.294589405|8.095541483|-514.369916|1.0|-6.09|68.76|0.0003|2.66|4.0408|7.3872
13a_a6|1166.79|339.59|0.0|571.9|-0.19987|1.430639975|-0.042110772|9.2157|5.351858133|7.3372|0.0|-0.00460563|1|1|-0.10896749|-0.113446379|0.22670695|-0.040840697|0.467070451|0.240087608|8.038453162|-873.2309916000002|2.0|-9.01|95.85|4e-07|4.04|3651.0|7.3372
8a_a12|952.71|317.17|0.0|424.14|-0.2194199999999999|1.283813597|0.082323047|5.4032|0.0|6.7011|0.0|-0.001510006|0|0|-0.135424346|-0.093050281|0.221703535|-0.033836466|0.46777503|0.208569274|5.113243051|-399.41487|1.0|-7.89|50.17|4.2e-06|3.41|3.9091|6.7011
37_a18|1395.35|385.91|0.0|673.45|-0.18119|1.251176176|-0.0013530679999999|3.0375|4.844187086|7.4559|0.0|0.002300582|0|0|-0.1483628609999999|-0.074857954|0.385121249|-0.0286221589999999|0.488368082|0.2351233969999999|9.460456975|-1040.70711|2.0|-8.82|76.5|7.27e-07|8.11|3.2127|7.4559
12_a15|1177.81|321.72|0.0|585.26|-0.19054|1.435689014|-0.071096525|6.0547|0.0|8.3979|0.0|0.001740635|0|0|-0.120626133|-0.094209248|0.738437971|-0.031995594|0.476419838|0.253510603|5.448223888999999|-691.376388|1.0|-9.82|56.27|5.99e-08|5.16|3.8538|8.3979
47p_a18|1391.71|387.01|0.0|732.84|-0.18746|1.25117677|-0.001819106|4.6652|4.844187086|7.1938|0.0|0.00235332|0|0|-0.1736074389999999|-0.082580968|0.278332428|-0.030813794|0.488811071|0.181540558|9.923659881|-1131.036542|2.0|-9.03|76.5|4.38e-07|7.98|3.2036|7.1938
12a_a40|875.15|400.39|0.0|429.21|-0.2091|0.604990853|0.021610099|3.8054|5.4161004020000005|5.7501|0.8332127109999999|0.01039129|2|2|0.018655637|-0.074840643|0.000279043|-0.033799|0.476055146|0.14863036|7.563170499|-272.5679167|0.0|-7.21|58.43|2.13e-05|5.01|3.0966|5.7501
9n_a24|1155.03|302.2|0.0|587.05|-0.20399|1.388847168|-0.2452954769999999|4.8123|4.59511985|7.7212|0.0|0.008307337|1|1|-0.12451554|-0.0777274979999999|0.331008994|-0.026905672|0.4331595789999999|0.347873491|8.232847909|-639.0250449|1.0|-8.64|66.93|8.909999999999999e-07|2.59|4.1028|7.7212
12l_a36|1155.07|321.05|0.0|530.75|-0.20973|1.297044247|-0.0944961519999999|7.2021|5.351858133|7699.0|0.0|-0.000143196|1|1|-0.098598933|-0.107815735|0.3827446779999999|-0.038052612|0.4619814279999999|0.262041641|7.471134223|-822.2019402000001|2.0|-6.66|92.99|8.97e-05|2.98|3.8619|7699.0
8e_a46|933.3|274.96|0.0|457.96|-0.2201|1.160371308|-0.205882192|3.7755|5.533389489|6.3915|0.0|0.012911107|1|1|-0.08488645|-0.065982313|0.281227001|-0.023017086|0.444693313|0.2507580889999999|5.504080656|-256.61680930000006|0.0|-6.67|43.6|6.57e-05|3.0|4.5092|6.3915
4e_a46|1343.97|296.81|-3.742323661|655.69|-0.21005|0.300205548|0.1369980459999999|3.2466|5.587248657999999|6.8125|0.0|-0.001404912|1|1|-0.030065705|-0.084780904|0.68427144|-0.030951758|0.4753010039999999|0.204892146|7.906917146|-1122.980957|2.0|-8.81|124.17|7.64e-07|8.03|4.1773|6.8125
10_a32|1086.09|340.24|0.0|533.89|-0.2052199999999999|0.6094207629999999|0.153272514|3.2297|5.733341277|8.1427|2.067772926|-0.0064007569999999|3|3|-0.1260956869999999|-0.1223816869999999|0.266552538|-0.038939628|0.449853016|0.305365257|7.079344111|-653.7924168|2.0|-6.99|149.27|4.13e-05|4.12|3.6441|8.1427
14p_a23|1191.08|346.79|0.0|573.24|-0.2382|1.197963748|0.044380583|9986.0|5.351858133|8.5302|0.733042138|0.009895793|2|2|-0.0686282459999999|-0.080784473|0.223758613|-0.033660197|0.464933687|0.248361701|9.014073839|-735.4165088|1.0|-7.47|128.81|1.4800000000000002e-05|3.29|3.5752|8.5302
18c_a22|1249.84|333.1|0.0|583.88|-0.22365|1.194229067|-0.191807441|1.0733|4.727387819|7585.0|1.642882533|0.005449965|1|1|-0.078828791|-0.076388478|0.5003904610000001|-0.028825841|0.4777430589999999|0.317309976|7.332936064|-731.1931848999999|1.0|-9.46|124.4|1.58e-07|3.5|3.7222|7585.0
47d_a18|1544.09|398.94|0.0|817.06|-0.17405|1.251175994|-0.017398129|4.2225|4.844187086|8.0969|0.0|0.003376831|0|0|-0.272202025|-0.087315963|0.445704576|-0.028722356|0.481311892|0.30185619|9.940531282|-1451.622641|2.0|-8.83|88.97|7.790000000000001e-07|8.08|3.1079|8.0969
LY580276_a4|865.23|276.03|0.0|402.99|-0.2099599999999999|1.344599701|-0.156842923|3.2891|5.4161004020000005|6757.0|0.0|0.010217376|1|1|-0.019747846|-0.071023484|0.243350596|-0.028035586|0.437093506|0.152153004|5.456603642999999|-247.4345884|0.0|-6.56|30.71|8.08e-05|3.64|4.4918|6757.0
10_a4|1083.65|340.01|0.0|470.02|-0.2025|1.343863662|-0.180140166|2.2386|5.4161004020000005|7.0555|2.149387791|0.01107733|1|1|-0.083887216|-0.079432495|0.43000216|-0.027007048|0.4858700179999999|0.255470315|5.759414166|-452.3357957|0.0|-8.07|52.83|3.15e-06|3.34|3.6465|7.0555
10_a27|958.95|298.79|0.0|450.26|-0.21785|1.400533489|0.122016352|6.9456|4.59511985|7.1612|1.296293777|0.00991794|1|1|-0.2030237389999999|-0.087022238|0.346344305|-0.031079371|0.477162521|0.254639309|6.761146212000001|-369.1201792|0.0|-6.24|65.6|0.000192|4.66|4.1495|7.1612
12an_a36|1215.98|327.38|0.0|571.76|-0.21035|0.6294007110000001|-0.05423417|6.2182|5.351858133|7.3979|0.0|0.00285431|1|1|-0.07550872|-0.105145528|0.270501913|-0.036995649|0.44576647|0.216487385|8.773001855|-912.0652916|2.0|-7.05|94.5|3.83e-05|3.37|3.7872|7.3979
15c_a22|1241.07|337.46|0.0|575.8|-0.22807|1.42291727|-0.134137693|9.0393|4.727387819|6.1325|1.568396937|0.003784292|1|1|-0.0917078119999999|-0.080088202|0.615901609|-0.0302219629999999|0.462157867|0.338224886|8.626398368|-830.2910335|1.0|-9.28|109.38|2.35e-07|4.79|3674.0|6.1325
16_a3|856.09|384.94|0.0|368.22|-0.2029|0.605020428|0.183636734|3613.0|4.727387819|7.3768|1.614080058|-0.010377537|1|1|0.0032314229999999|-0.100138414|0.252612735|-0.041233465|0.484889078|0.1703181989999999|5.780331402000001|-342.00731349999995|1.0|-7.16|92.93|2.25e-05|3.19|3.2208|7.3768
16_a4|856.55|293.41|0.0|407.99|-0.2134|1.398650725|-0.219944434|1.9873|5.4161004020000005|6.4647|0.0|0.0067511459999999|1|1|-0.018051608|-0.080093659|0.292255386|-0.033372358|0.455802506|0.167538305|5.548106463|-291.4359638|0.0|-6.36|30.71|0.000134|4.05|4.2257|6.4647
23_a10|1336.11|325.98|0.0|606.18|-0.21158|1.34383709|-0.12979844|4.8954|5.4161004020000005|6.1249|1.981673861|0.010305237|1|1|-0.130679|-0.072395864|0.535680357|-0.02685653|0.485561757|0.238800348|8.755988318|-835.377049|0.0|-9.84|56.07|6.66e-08|3.9|3.8034|6.1249
20a_a10|1200.92|323.62|0.0|524.02|-0.2274199999999999|1.343837243|-0.0774974029999999|3.2116|5.4161004020000005|5.9208|1.896409603|0.008214031|1|1|-0.049146504|-0.072821454|0.591835899|-0.028008251|0.452402751|0.266548108|8.419180593|-616.5004457|0.0|-9.44|76.62|1.55e-07|3.98|3.8312|5.9208
19_a15|1030.77|297.03|-3.694652026|519.04|-0.20742|0.300209223|0.156105985|9326.0|0.0|7.1427|0.0|-0.012350591|0|0|-0.0283109839999999|-0.112106433|0.355677322|-0.042351319|0.405429114|0.077864438|6.10227122|-636.516947|2.0|-7.14|102.69|2.69e-05|7.53|4.1742|7.1427
7_a1|864.85|306.1|0.0|365.53|-0.19167|1.348826331|-0.055291895|6.5936|5.777652323|6.3372|0.0|0.0021597079999999|1|1|-0.245732751|-0.098295453|0.289201649|-0.031040669|0.452829665|0.396617144|5.07667644|-273.8080361|0.0|-5.64|49.17|0.000698|2.76|4.0504|6.3372
3f_a32|1006.92|348.58|0.0|488.74|-0.2006099999999999|0.6094207770000001|0.0067550119999999|5.7161|5.733341277|8.0458|2.227330929|0.001276735|3|3|-0.074808287|-0.097374443|0.3217719189999999|-0.030139709|0.435176082|0.21080172|6.153728636|-402.3773138|1.0|-7.31|110.94|1.73e-05|3.92|3.5569|8.0458
3i_a32|876.0|340.43|0.0|418.24|-0.21278|0.6094207970000001|-0.157360524|3.8572|5.733341277|8.2366|1.711001131|-0.0131506889999999|3|3|-0.054335108|-0.1132851459999999|0.259644227|-0.044627482|0.422644726|0.22927653|5.826629089|-409.3669403|1.0|-6.96|110.94|4.01e-05|3.38|3642.0|8.2366
12aq_a36|1190.22|367.26|0.0|534.96|-0.19967|1.297043497|0.0332421529999999|8671.0|5.351858133|7.2596|0.0|-0.006653538|1|1|-0.052743904|-0.122078233|0.162384515|-0.042953452|0.426481765|0.238023252|8.596645087999999|-1035.442755|3.0|-6.14|112.29|0.000305|3.88|3.3759|7.2596
12d_a31|1201.63|322.23|0.0|626.33|-0.19096|0.61013528|0.039097757|3.3585|5.733341277|6.2924|0.0|-0.002456634|2|2|-0.134504227|-0.11498416|0.3996192999999999|-0.032542687|0.389382761|0.361635149|9.445278138|-867.7831284|2.0|-7.63|117.37|9.69e-06|5.0|3.8477|6.2924
26_a20|1211.34|318.77|0.0|543.96|-0.21226|1.4165417530000002|-0.000846851|4.8742|4.727387819|6.8827|2.01129617|0.003085806|1|1|0.0346782989999999|-0.082729415|0.423153994|-0.0327795789999999|0.472355054|0.215111274|7.598632688999999|-790.9313788|1.0|-9.18|86.69|2.780000000000001e-07|4.97|3.8894|6.8827
19a_a22|1277.14|346.24|0.0|567.03|-0.21478|1.422917238|-0.000989685|6.5658|4.727387819|7.3188|1.545757986|-0.002607064|1|1|-0.035723406|-0.09370213|0.51561501|-0.035138299|0.4347718229999999|0.315293811|8.648671382|-1095.573288|2.0|-8.76|128.68|8e-07|5.69|3.5809|7.3188
12_a47|886.46|313.58|0.0|400.09|-0.2256|1.304330736|-0.155854903|3.5884|4.59511985|8.2|1.555521837|-0.0047488359999999|1|1|-0.006318684|-0.091853238|0.266995634|-0.034116917|0.4792593739999999|0.319276179|7.042279354|-323.9004363|2.0|-8.11|66.49|2.61e-06|3.01|3.9538|8.2
3_a20 (SB-525334)|1030.31|390.77|0.0|498.74|-0.20131|1.183765089|-0.048050965|4.8164|4.727387819|6.7905|1.728260385|0.001924142|1|1|-0.169090412|-0.0917096759999999|0.246005838|-0.029269046|0.457398769|0.215089498|5.943823875|-438.9205046|1.0|-8.39|67.35|1.4e-06|3.9|3.1728|6.7905
47r_a18|1387.23|391.06|0.0|729.75|-0.18249|0.403924645|0.029358241|3.2001|4.844187086|6.6364|0.0|-0.005176133|0|0|-0.233665901|-0.087091542|0.26560995|-0.031669652|0.49394971|0.311925149|9.819988422|-1168.846551|2.0|-7.46|111.03|1.76e-05|9.2|3.1705|6.6364
47k_a18|1492.36|400.63|0.0|793.48|-0.17135|1.25117623|0.029145635|5.2253|4.844187086|7.5376|0.0|0.003047962|0|0|-0.279965025|-0.088346874|0.3533268229999999|-0.030255779|0.467246896|0.284695579|9.777177947|-1377.672426|2.0|-8.44|88.97|1.85e-06|8.45|3.0948|7.5376
4q_a46|1043.05|273.72|0.0|510.13|-0.2207199999999999|1.131262631|-0.2520920439999999|3.2968|5.587248657999999|6129.0|0.0|0.012173202|1|1|-0.1214838219999999|-0.070035423|0.258420996|-0.021010627|0.487775649|0.38044274|6.038093227999999|-327.2939568|0.0|-6.94|52.83|3.97e-05|2.57|4.5296|6129.0
6a_a40|1103.4|415.55|0.0|497.78|-0.21255|0.604893625|0.117890918|9.3893|6.401917197|7.3979|0.775942224|-0.001347823|2|2|-0.021759541|-0.117413572|0.360858579|-0.049149867|0.41480944|0.132148181|6.945713476|-824.5159087000001|1.0|-4.05|173.43|0.0396|7.73|2.9836|7.3979
12ar_a36|1211.1|322.13|0.0|580.53|-0.21291|1.297042582|-0.064363806|8.7322|5.351858133|7.6021|0.0|0.000939229|1|1|-0.096853381|-0.098732471|0.317338373|-0.0347392029999999|0.4743067589999999|0.294408813|8.770514183|-863.83236|2.0|-7.05|92.99|3.76e-05|3.23|3.8489|7.6021
8j_a46|978.4|281.1|0.0|493.89|-0.22599|1.160371125|-0.13040237|6.4463|5.533389489|5.9108|0.0|0.011852046|1|1|-0.084266433|-0.068971544|0.308052557|-0.02566383|0.427798746|0.177887481|5.617748211|-318.43516580000005|0.0|-7.26|43.6|1.85e-05|3.78|4.4107|5.9108
12g_a30|1206.02|348.35|0.0|577.31|-0.2083699999999999|0.6049842529999999|0.096186205|5.3027|5.351858133|8.0334|0.0|0.001371944|1|1|-0.084317059|-0.10344931|0.487608738|-0.040568357|0.459011202|0.225689271|8.694447089|-950.3862054|1.0|-6.42|114.67|0.000165|3.88|3.5592|8.0334
16a_a32|1096.48|341.42|0.0|535.63|-0.20718|0.6094207620000001|0.205693867|1.8274|5.733341277|7.9586|2.095743605|-0.008098765|3|3|-0.107321286|-0.119471489|0.283324612|-0.037168908|0.450892763|0.303179963|7.183246604|-647.803815|3.0|-7.3|152.07|2.01e-05|3.9|3.6314|7.9586
1b_a5|892.61|266.74|0.0|388.58|-0.23055|1.4258024619999998|-0.250420203|4.3687|4.59511985|7.2291|0.0|0.003886035|1|1|0.019611905|-0.077221824|0.341795323|-0.031306145|0.474445758|0.267518749|6.11909445|-293.5407385|1.0|-8.3|54.46|1.58e-06|3.1|4.6481|7.2291
16_a20|1174.61|347.26|0.0|554.41|-0.20722|1.401259527|-0.014660441|6.5609|4.727387819|7585.0|2.013871268|8.23e-05|1|1|-0.070208458|-0.077793092|0.382481746|-0.029561375|0.464473378|0.219891897|8.166385503999999|-639.8099471|1.0|-10.52|78.25|1.22e-08|4.45|3.5704|7585.0
1d_a5|951.63|268.88|0.0|414.59|-0.23519|1.217311475|-0.133500214|5.3765|4.59511985|5.03|0.0|-0.0012491689999999|1|1|0.001493879|-0.086213657|0.6271150670000001|-0.036640804|0.471074204|0.229495885|6.116537519|-427.8712868|1.0|-8.88|54.46|4.86e-07|3.58|4.6112|5.03
4_a38 (LY-2157299)|1048.31|327.69|0.0|449.44|-0.22|1.343847059|0.050460026|7.6529|5.4161004020000005|7.1586|1.721297609|0.002865697|1|1|0.028964355|-0.089446059|0.459041332|-0.03235283|0.487041509|0.213882939|6.54753874|-496.5871888|1.0|-7.13|86.69|2.75e-05|3.95|3.78|7.1586
19g_a38|1104.29|336.12|0.0|475.84|-0.20748|1.297044182|-0.077355838|6.1765|5.351858133|7.3778|0.0|-0.006877664|1|1|-0.098027247|-0.114243258|0.5322242429999999|-0.038842708|0.455443492|0.280058007|6.327835378|-777.7146399000001|3.0|-7.12|81.23|3.19e-05|3.66|3.6887|7.3778
18_a10|1181.5|326.47|0.0|504.61|-0.20692|1.243178376|-0.182332901|5.9029|5.733341277|6.8861|2.026949641|0.009941402|1|1|-0.091730492|-0.076052353|0.656664457|-0.024889861|0.4670293179999999|0.358384456|7.204851347999999|-551.4954071000001|0.0|-7.88|62.06|5.44e-06|2.65|3.7977|6.8861
16_a15|1229.58|300.24|-3.726252327|600.98|-0.20953|0.300207157|0.072882981|11.7447|0.0|7.6778|0.0|-0.009769916|0|0|-0.046871961|-0.101500719|0.7427725270000001|-0.039472502|0.419910645|0.131539493|6.798937229|-996.0668068|2.0|-9.21|115.58|2.72e-07|8.26|4.1295|7.6778
6a_a31|1028.95|349.96|0.0|447.66|-0.19843|0.610184884|0.038376178|11.2387|5.6869753560000005|5.9586|0.0|-0.013930701|2|2|0.0006473469999999|-0.126430958|0.259133072|-0.045153913|0.478330896|0.307253701|7.516549303|-653.8540772999999|2.0|-6.96|131.36|4.3200000000000007e-05|4.03|3.5428|5.9586
14_a4|794.51|293.02|0.0|353.16|-0.2102|1.399909181|-0.2248919089999999|3.3312|5.4161004020000005|5.8794|0.0|0.009588001|1|1|-0.016862096|-0.071074269|0.218112446|-0.03015272|0.40126838|0.231542789|5.304461808|-205.7538638|0.0|-5.71|30.71|0.000539|3.22|4.2312|5.8794
13m_a6|1231.54|371.67|0.0|546.69|-0.20954|1.429020166|0.031719435|6.5243|4.727387819|8.0|1.617900191|-0.0093684169999999|1|1|-0.068956229|-0.107644789|0.429009107|-0.0378750189999999|0.48094941|0.263701|8.435961541000001|-994.4232282|3.0|-9.67|122.47|9.35e-08|4.27|3.3359|8.0
4_a18 (SD-208)|895.83|378.26|0.0|396.17|-0.2358|1.304335262|0.055002235|5.2085|0.0|7.0969|0.0|-0.018723101|0|0|-0.15379315|-0.099573708|0.115284206|-0.034985357|0.454067432|0.397970979|6.239898178|-343.2487827|1.0|-8.15|76.48|2.49e-06|2.58|3.2777|7.0969
8g_a12|989.66|332.31|0.0|418.41|-0.21633|1.28383574|0.10205033|4.2131|4.59511985|5.43|1.714060666|0.005898773|1|1|0.068559367|-0.1045061519999999|0.274352085|-0.042752517|0.463772637|0.09833304|6.882798206|-572.326702|2.0|-8.0|78.85|3.53e-06|3.68|3731.0|5.43
5f_a40|793.54|405.03|0.0|361.03|-0.19284|0.60491326|-0.004886759|7.6183|6.167516491000001|6.9508|0.769837491|0.000663516|2|2|0.100535344|-0.10969397|0.0528268609999999|-0.041135239|0.484099946|0.185606315|5.780627322000001|-280.9807494|1.0|-3.69|101.52|0.0587|3.5|3.0611|6.9508
25b_a34|1136.16|293.43|0.0|562.84|-0.21103|1.290860233|0.133975789|9.0174|5.351858133|5.6819|0.0|-0.00378755|1|1|-0.278635968|-0.137924163|0.5020264870000001|-0.042438204|0.419904835|0.23725451|6.383564979|-860.6534206|2.0|-6.42|90.3|0.00015|5.06|4.2253|5.6819
12_a3|847.25|379.97|0.0|361.95|-0.19514|0.605020506|0.167987916|3.1979|4.727387819|5.45|2.07135708|-0.006049098|1|1|0.017902469|-0.096133903|0.101891875|-0.039584548|0.463780604|0.169581355|5.6343192|-303.3418921|1.0|-6.89|92.93|3.9500000000000005e-05|2.94|3263.0|5.45
12t_a30|1139.2|349.67|0.0|527.87|-0.20571|0.60498454|0.073057637|3.2145|5.351858133|8.0496|0.0|-0.002544958|1|1|-0.0546637159999999|-0.1011561919999999|0.408290036|-0.037159417|0.445760296|0.254294117|7.957774504|-770.409047|1.0|-7.16|81.65|3e-05|4.32|3.5457|8.0496
7_a15|1000.95|330.67|0.0|499.86|-0.18454|1.419941457|-0.2269896539999999|1631.0|0.0|6644.0|0.0|-0.0013239329999999|0|0|-0.211522056|-0.110819329|0.403524276|-0.026500274|0.396557391|0.551335598|6.01738192|-375.5215702|1.0|-7.19|61.84|2.26e-05|2.78|3.7495|6644.0
17g_a50|1259.05|306.45|0.0|559.45|-0.19929|1.320916184|-0.185924266|9.1706|5.82008293|6.6091|2.236579664|0.012079|2|2|-0.200725906|-0.0706879109999999|0.442201795|-0.025918901|0.467997084|0.250051612|8.130878433|-692.6194843|0.0|-6.96|51.77|4.6500000000000005e-05|3.22|4.0458|6.6091
12ag_a36|1112.68|334.04|0.0|507.72|-0.20713|1.297044434|-0.042092217|7.5405|5.351858133|7.7696|0.0|-0.002526241|1|1|-0.101303149|-0.1081585809999999|0.26896187|-0.038937089|0.481286668|0.2411026289999999|7.849377942|-774.4286762999999|2.0|-6.86|69.2|5.58e-05|3.41|3.7117|7.7696
2_a27|906.48|297.87|0.0|420.7|-0.21702|1.402655014|0.09890645|6.8854|4.59511985|7.8861|1.267636369|0.009338889|1|1|-0.21066171|-0.081513931|0.408120957|-0.029261411|0.4424192289999999|0.331537817|5.312170441|-289.2030522|0.0|-5.84|65.6|0.0004599999999999|4.32|4.1624|7.8861
5_a18 (BIBF0775)|1446.02|378.13|0.0|691.68|-0.18092|1.251175715|0.0160123|2.8009|4.844187086|7.4685|0.0|0.002526619|0|0|-0.144352593|-0.078246932|0.420002762|-0.029755876|0.483962172|0.184058942|9.798677372|-1204.480438|2.0|-9.21|76.5|3.06e-07|8.45|3.2027|7.4685
15_a4|848.47|294.16|0.0|396.58|-0.2091199999999999|1.399867493|-0.159419214|3.0091|5.4161004020000005|6757.0|0.0|0.009823083|1|1|-0.017259078|-0.073738544|0.2517542889999999|-0.030724393|0.437696617|0.156108698|5.459799482|-254.3670787|0.0|-6.09|30.71|0.000235|3.8|4.2148|6757.0
6_a3|884.88|365.05|0.0|366.93|-0.21179|0.605016564|0.155665791|3.7185|4.727387819|5.7501|2.000787282|-0.007540435|1|1|0.020589494|-0.098669224|0.556539611|-0.037726468|0.387883362|0.19718501|5.498222293|-319.3685142|1.0|-7.48|92.93|1.11e-05|3.09|3.3963|5.7501
1g_a5|961.17|297.09|0.0|448.93|-0.20972|1.4275159730000002|-0.203595168|5.2707|4.59511985|6.9393|0.0|0.00683534|1|1|-0.010807075|-0.074361785|0.39389953|-0.027205531|0.4713154089999999|0.38606657|7.312498266|-320.82484500000004|1.0|-8.14|63.69|2.36e-06|2.61|4.1733|6.9393
8f_a8|1022.89|355.5|0.0|477.92|-0.21285|1.394802091|0.024051247|7.8014|4.844187086|4.6428|0.0|-0.007796225|1|1|0.09830823|-0.1064257719999999|0.308621017|-0.048375351|0.456995667|0.09422952|7.504290616|-723.7808349999999|2.0|-7.95|80.88|4.43e-06|7.71|3.4876|4.6428
3m_a32|1073.31|346.82|0.0|484.34|-0.2056599999999999|0.609420748|0.013867955|8.0755|5.733341277|7.6383|2.175099216|-0.000514191|3|3|-0.04918838|-0.09390309|0.317009723|-0.027127559|0.4687361229999999|0.325531778|7.0752395770000005|-436.4914018999999|1.0|-7.38|128.01|1.65e-05|5.1|3.5749|7.6383
8e_a8|1090.07|378.73|0.0|526.86|-0.19972|1.394799502|-0.018155171|7.7951|4.844187086|4.7014|0.0|-0.005310149|1|1|0.090898585|-0.105450888|0.280304418|-0.04393787|0.483244415|0.196692764|7.50719734|-784.77418|2.0|-7.78|90.11|6.63e-06|7.22|3.2737|4.7014
4R4k_a46|994.13|299.53|0.0|490.83|-0.19529|1.134637098|-0.050636784|1.9753|5.587248657999999|7.0132|0.0|0.006550513|1|1|0.008544799|-0.085931818|0.237621572|-0.030434186|0.465590034|0.133318901|5.522208638|-413.632783|1.0|-6.61|50.94|8.28e-05|4.52|4.1392|7.0132
9a_a36|1092.66|320.56|0.0|495.18|-0.20969|1.297044807|-0.109305298|7.4992|5.351858133|7.8861|0.0|0.0034852859999999|1|1|-0.12019672|-0.10869601|0.204819754|-0.039929147|0.453098452|0.236165413|7.546661564|-731.0766269999999|1.0|-6.28|66.4|0.0002009999999999|3.38|3.8677|7.8861
12h_a40|910.77|469.0|0.0|435.95|-0.18432|0.60499064|0.104392974|3.5425|5.4161004020000005|6.0846|0.803557099|-0.000134504|2|2|0.127299624|-0.091448888|0.006997021|-0.038796498|0.4958138139999999|0.155991416|7.989299324|-357.8405665|1.0|-6.84|84.45|5.2e-05|4.14|2.6436|6.0846
43_a18|1493.25|384.65|0.0|702.4|-0.18145|1.251175234|0.032999679|3.6943|4.844187086|6.2041|0.0|0.002712865|0|0|-0.140532044|-0.0822489459999999|0.3439906129999999|-0.0311212229999999|0.481954273|0.125626651|10.01438533|-1389.023915|2.0|-9.6|76.5|1.28e-07|8.79|3.2233|6.2041
47n_a18|1565.37|387.11|0.0|799.02|-0.18391|1.251175627|0.0487694459999999|3.3568|4.844187086|7.1938|0.0|0.000271488|0|0|-0.172015161|-0.091185806|0.288989992|-0.031974244|0.482565384|0.216078071|10.43689152|-1676.556573|3.0|-9.76|105.6|9.44e-08|9.78|3.2028|7.1938
27b_a34|1174.68|302.88|0.0|577.39|-0.20649|1.4335271040000002|-0.056026127|15.2147|5.351858133|6.1871|0.0|-0.001438963|1|1|-0.194619338|-0.109683855|0.3307451819999999|-0.037292511|0.4072752529999999|0.287687241|9.124440695|-808.2902556|1.0|-8.19|84.99|2.67e-06|4.33|4.0935|6.1871
12_a4|1101.33|325.57|-3.2834578760000004|503.28|-0.2312199999999999|0.295190368|-0.1494133309999999|10.1971|5.4161004020000005|5032.0|1.587386096|0.005795666|1|1|-0.051501982|-0.074699711|0.636722126|-0.025916226|0.470780296|0.282227427|6.223583758999999|-447.2420348|0.0|-7.84|86.12|5.85e-06|6.12|3.8083|5032.0
