molecula|SddssS|n9FaHRing|n9FaRing|SaaNH|SssssC|NaasN|nAHRing|nARing|BCUTs-1|MATS2c|SRW07|AATSC1s|n6HRing|JGI4|MATS7i|AATSC1are|MATS8i|BCUTi-1|AATSC8d|n5aRing|AATSC1pe|AATSC1i|MATS1c|n6aHRing|GATS1are|BIC2|MATS8d|SIC2|nFaHRing|RASA|FNSA3|FNSA5|PBF|PPSA3|RPSA|FNSA4|WPSA3|RPCS|FNSA1|DPSA5|PNSA4|DPSA3|GeomPetitjeanIndex|GRAVp|TASA|MOMI-Z|FPSA1|GeomRadius|GeomShapeIndex|GRAV|FPSA5|DPSA1|Mor01p|CYP2C19 inhibitor|CYP2D6 inhibitor|CYP2C9 inhibitor|P-gp substrate|Hydrogen bond don0rs count (using Lipinski’s definition)|Log Po/w iLOGP|Num. of Aromatic heavy atoms|Log S (SILICOS-IT)|Log Po/w Silicos-IT Log P|Log Po/w WLOGP|TPSA_y|Log Po/w MLOGP|Leadlikeness|Molar refractivity|Veber filter|Class [Log S (SILICOS-IT)]|Num. of Rotatable bonds|Heavy atom count|Hydrogen bond acceptors count (using Lipinski’s definition)|Log Kp (cm/s)|Egan filter|Consensus Log P|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|Solubility [Log S (ESOL)] (mg/ml)|Log Po/w XLOGP3|Solubility [Log S (SILICOS-IT)] (mol/l)|Lowest Unoccupied Molecular Orbital Energy|Absorption Energy (max. Transition) (eV)|log P|Total Energy (water) (Hartree)|Total Energy (gas phase) (Hartree)|Area (grid)|Wavelength (max. Transition) (nm)|Contribuition (max. transition)|Contribution (HOMO-LUMO transition)|Zero Point Energy|Oscillator Force (HOMO-LUMO transition)|HOMO-LUMO Energy Difference (Hartree)|Gibbs Free Energy|Dipole (water)|IC50|pIC50|pIC50
47a_a18|0.0|0|0|0.0|0.0|0|1|1|0.403918489|0.018016478|4.844187086|-0.18843247|0|0.033641026|0.043161338|-0.005483379|-0.025401815|10.35082811|0.052572636|0|-0.000633273|-0.358939392|-0.369841706|0|0.842412605|0.766261502|0.089156939|0.7991211029999999|0|0.778790861|-0.082855697|-0.099310031|0.371382587|11.58086543|0.2212091389999999|-0.036234741|9.49531639|110.0917322|0.7936193709999999|93.5899242|-29.70938001|79.51543089|0.483193636|3612.105567|638.5417107999999|2250.179086|0.2063806289999999|10.20255289|0.934960691|8405.670404|0.014835962|-481.4854016|1225.939287|1.0|1.0|1.0|1.0|3.0|0.0|18.0|-8.27|0.48|3.35|123.06|1.85|3.0|158.24|1.0|1.0|12.0|39.0|5.0|-6.49|0.0|2.02|1.8100000000000002e-07|9.9e-05|2.62e-06|0.00143|4.44|5.4e-09|-0.05191|3.1947|8.82|-2098.807018|-2098.773074|874.47|388.09|0.69508|0.69508|2098.280307|0.6094|-131.0|-2098.359766|3.0133|1.0|9.0|9.0
12n_a30|0.0|0|0|0.0|0.0|0|2|2|0.604984682|0.0304762079999999|5.351858133|-0.064217094|2|0.040899471|-0.1144447669999999|0.001139238|-0.037209579|10.31162898|-0.087019298|1|0.002064369|-0.120380857|-0.464204099|1|0.669561738|0.815003426|-0.149451598|0.870930234|0|0.7781502140000001|-0.083120674|-0.10528124|0.390449649|10.77573511|0.221849786|-0.038674741|6.804436105|0.0|0.799403208|76.16725916|-24.42151771|63.2630417|0.4701566479999999|2848.910641|491.3700419|2349.172094|0.200596792|7.385790169|0.887350282|6353.890039|0.0153398069999999|-378.1217671|618.6004214|1.0|0.0|1.0|1.0|1.0|0.0|17.0|-6.9|4.25|3.18|81.65|3.2|2.0|127.24|0.0|1.0|5.0|30.0|5.0|-6.02|0.0|2.92|4.12e-06|0.00171|9.71e-06|0.00405|3.97|1.26e-07|-0.05076|5.1999|4.07|-1675.011418|-1674.978015|669.57|238.43|0.27009|0.6854|-1674.777231|0.1489|-148.0|-1674.83759|6.32|0.01|7983.0|7983.0
13_a15|0.0|0|0|0.0|0.0|0|1|1|1.4356889940000002|-0.139434143|0.0|-0.031457366|3|0.029206349|-0.006938727|0.001806571|-0.031047852|10.95980212|0.005149745|0|0.003766915|-0.272482143|-0.357554652|2|0.843715005|0.729838386|0.009456191|0.7784213259999999|0|0.8854875790000001|-0.068526782|-0.098053528|0.708462114|10.21906987|0.114512421|-0.033811561|6.447664726|0.0|0.755283433|72.41636305|-21.33321476|53.45565817|0.482317225|3028.485145|558.6934137000001|3581.589629|0.244716567|5.21465994|0.931684902|7196.400881999999|0.01672103|-322.1392954|830.7967967000001|1.0|1.0|1.0|0.0|1.0|4.19|24.0|-8.9|4.33|6.69|59.51|2.52|2.0|138.24|0.0|1.0|6.0|34.0|4.0|-5.26|1.0|4.61|4.77e-07|0.000214|7.970000000000001e-07|0.000357|5.32|1.27e-09|-0.03946|3942.0|5.04|-1450.756042|-1450.727602|674.36|314.52|0.63827|0.70626|-1450.399387|0.0003|-0.11283|-1450.462642|6.0429|6.0|8.2218|8.2218
22_a20|0.0|0|0|0.0|0.0|1|0|0|1.4170330269999998|-0.238401323|4.727387819|0.023539095|2|0.0388043479999999|0.09301076|0.009265667|-0.066832578|10.93106272|-0.038668966|1|0.008780074|-0.060582944|-0.177976478|2|0.616352201|0.7478675859999999|-0.067650395|0.809440795|1|0.946515026|-0.059893667|-0.067797027|0.425968568|8.001165067999999|0.053484974|-0.027118811|5.21001405|54.71081293|0.77063827|52.90592556|-17.65860151|47.00134116|0.477376285|2738.108259|616.3298149|2396.806062|0.22936173|7.408914181|0.913422548|5924.626340999999|0.01345209|-352.4559681|664.4562602999999|1.0|1.0|1.0|1.0|0.0|3.41|27.0|-9.69|5.33|5.39|67.39|2.61|2.0|121.62|0.0|1.0|4.0|31.0|4.0|-5.58|0.0|4.24|2.48e-06|0.000997|2.98e-06|0.0012|4.47|2.04e-10|-0.0568|5.5591|4.07|-1275.84854|-1275.816275|694.15|223.03|0.38233|0.66063|-1275.598059|0.0015|-0.16176|-1275.657902|6141.0|231.0|6.6364|6.6364
33_a47|0.0|1|1|0.0|0.0|1|0|0|1.409403453|-0.229935275|4.727387819|-0.085712613|3|0.034691358|-0.11544858|0.002212256|-0.033554816|10.98214099|0.0741098479999999|1|0.003634698|-0.338113214|-0.270498605|3|0.63155995|0.82821379|0.1186944519999999|0.8913954909999999|1|0.8197001309999999|-0.060080724|-0.083739854|0.404334141|11.96072985|0.1802998689999999|-0.0272154529999999|6.401714296000001|0.0|0.57681348|60.65229445|-14.56646493|44.11759955|0.4607629339999999|2311.28828|438.726241|787.797733|0.42318652|6.979305126|0.854471925|4889.09585|0.029580684|-82.22540944|388.178924|0.0|1.0|1.0|1.0|1.0|2.76|21.0|-7.08|2.96|4.04|68.52|1.52|0.0|94.28|0.0|1.0|3.0|25.0|5.0|-6.78|0.0|2.69|0.000546|183.0|0.000192|0.0643|2.19|8.339999999999999e-08|-0.05462|4.1869|2.06|-1123.16428|-1123.135036|566.29|296.13|0.67508|0.67508|-1122.992964|0.2566|-0.15985|-1123.04547|6.2284|4.0|8.4|8.4
6e_a40|0.0|0|0|0.0|0.0|1|1|2|0.604892975|0.128035402|6.401917197|-0.074872854|0|0.039160494|-0.15110197|-0.0026177839999999|0.103594243|10.30179954|-0.205140551|2|-0.002992481|-0.037027769|-0.6319354389999999|0|0.685858263|0.8361555479999999|-0.289988439|0.8988141140000001|1|0.74620476|-0.107312598|-0.1164147119999999|0.376602018|10.43262695|0.25379524|-0.04873174|6.85578763|35.33106374|0.866991176|84.95203628|-32.02400144|80.95296505|0.441911406|3075.060648|490.3675161000001|3854.417113|0.133008824|6.972949117000001|0.791830204|7585.605268000001|0.012858969|-482.3355765|587.7345677999999|1.0|0.0|1.0|0.0|1.0|3.16|14.0|-4.63|5.02|3.72|173.43|2.12|2.0|125.15|1.0|2.0|5.0|30.0|5.0|-6.09|1.0|3.68|1.74e-08|8.31e-06|2.6e-06|0.00124|4.4|2.35e-05|-0.09682|2.9549|8.35|-2831.191706|-2831.156883|671.95|419.59|0.67187|0.67187|-2830.986514|0.3625|-0.1195799999999999|-2831.048968|11.5248|18.0|7.7447|7.7447
26_a47|0.0|1|1|0.0|0.0|1|0|0|1.304328272|0.11828578|4.727387819|-0.200192886|2|0.045681818|-0.110530752|-0.0098410169999999|-0.046771537|10.94972213|0.0081426509999999|1|-0.008325552|-0.079370393|-0.5899218279999999|2|0.6850994429999999|0.845040087|0.0120097289999999|0.910081385|1|0.7104381999999999|-0.098127284|-0.101679756|0.549740398|12.13564316|0.2895618|-0.038735145|7.0517889060000005|60.07342336|0.717639177|73.39007585|-22.50824805|69.15552111|0.474969855|2625.572598|412.8219782|1341.904566|0.282360823|6.945070057000001|0.90465254|5994.406615|0.024619511|-252.9318822|457.1122177|0.0|1.0|1.0|0.0|2.0|2.66|21.0|-7.22|2.84|4.68|98.72|2.59|1.0|104.8|0.0|1.0|4.0|28.0|5.0|-6.51|0.0|3.18|1.3699999999999998e-05|0.00545|2.77e-05|11.0|3.12|5.97e-08|-0.06279|4.7963|4.37|-1696.096597|-1696.075481|592.84|258.5|0.50921|0.68707|-1695.9387359999998|77.0|-0.16642|-1695.993821|4.8242|13.0|7.9|7.9
26_a20|0.0|0|0|0.0|0.0|1|0|0|1.4165417530000002|-0.000846851|4.727387819|-0.104520106|2|0.0396875|0.1516835819999999|0.003085806|-0.054222344|10.93106273|-0.033102079|1|0.003149352|0.057022334|-0.446730587|2|0.7071284179999999|0.7541508029999999|-0.055150498|0.8096894440000001|1|0.79337253|-0.0862808009999999|-0.082729415|0.423153994|8.604974082|0.20662747|-0.0327795789999999|5.806030949|80.47551422|0.7848887259999999|65.85953426|-22.11735334|66.82118688|0.472355054|2825.254798|535.3119506|2534.075607|0.215111274|7.598632688999999|0.8952138340000001|6221.067002000001|0.014879363|-384.4457279|712.1606951|1.0|1.0|1.0|1.0|1.0|3.07|27.0|-9.18|4.5|4.62|86.69|2.47|2.0|125.0|0.0|1.0|5.0|32.0|4.0|-6.28|0.0|3.66|7.27e-06|0.00305|9.51e-06|0.00399|3.63|6.64e-10|-0.05097|4.8421|4.97|-1352.315376|-1352.277633|715.27|256.05|0.50878|0.68167|-1352.036122|0.0814|-0.16129|-1352.098465|4.8742|131.0|6.8827|6.8827
3b_a32|0.0|1|1|3.3653429710000005|0.0|0|0|0|0.609420808|0.046791596|5.733341277|-0.064476472|0|0.042528736|-0.0411430079999999|-0.001282231|-0.1113575119999999|10.31100281|0.10614163|3|0.00020567|-0.151445075|-0.536470812|0|0.833920105|0.800396027|0.167519182|0.866250192|1|0.8407393809999999|-0.073068133|-0.100355499|0.2719741|7.180211702|0.159260619|-0.033451833|3.522270202|0.0|0.764128338|56.82775081|-16.40987746|43.023961|0.460751087|2092.213643|412.4267349|1084.520517|0.2358716619999999|5.765940603|0.854431185|4448.251276|0.0154889019999999|-259.1375886|323.0421997|1.0|1.0|1.0|1.0|1.0|2.57|19.0|-6.5|6.25|4.43|110.94|1.45|1.0|88.24|0.0|1.0|2.0|21.0|3.0|-5.57|0.0|3.68|1.86e-06|0.0005809999999999|2.23e-05|0.00697|3.71|3.19e-07|-0.05396|3.5545|2.45|-1594.121087|-1594.095192|524.46|348.81|0.70257|0.70257|-1594.0008779999998|0.2905|-0.1474099999999999|-1594.049677|5.7777|6.0|8.2366|8.2366
14a_a5|0.0|0|0|2.948727373|0.0|0|1|1|1.226142247|-0.056730193|4.59511985|-0.005002101|3|0.027375887|-0.132625457|0.002956745|-0.086229994|10.9488747|0.024793388|1|0.003668464|-0.016337128|-0.36152442|2|0.7333482170000001|0.79661948|0.047169811|0.847379958|0|0.7909255559999999|-0.080875277|-0.078681402|0.4398855029999999|11.74431806|0.209074444|-0.0271808479999999|7.942029745|55.04914434|0.629783335|69.71575554|-18.38089729|66.43577392|0.470085022|2836.468636|534.8590069|1315.573182|0.370216665|8.424031251|0.88709518|6177.303329|0.024411136|-175.53051609999997|723.0631751|0.0|1.0|1.0|1.0|2.0|2.41|23.0|-8.84|4.56|4.38|92.79|1.37|1.0|123.0|0.0|1.0|6.0|32.0|5.0|-7.08|0.0|3.05|7.15e-05|0.0304|6.02e-05|0.0256|2.55|1.45e-09|-0.0507699999999999|4.1501|4.3|-1390.592722|-1390.546425|692.8|298.75|0.65789|0.65789|-1390.29207|0.5853|-0.1676|-1390.352729|2.8163|112.0|6.9508|6.9508
8a_a12|0.0|0|0|0.0|0.0|0|1|1|1.283813597|0.082323047|0.0|-0.052287869|3|0.0420317459999999|-0.205012437|-0.001510006|-0.050603335|10.95472846|-0.084035283|0|0.000249868|-0.226106307|-0.5385001079999999|2|0.913877696|0.763500863|-0.146966854|0.8157289759999999|0|0.892656426|-0.05926895|-0.093050281|0.221703535|5.354053791|0.107343574|-0.033836466|2.773166902|0.0|0.791430726|55.45388635|-17.52581709|36.0527909|0.46777503|2212.38965|462.3571879|2093.2274030000003|0.208569274|5.113243051|0.878904705|4806.044707999999|0.014012546|-301.89687089999995|464.1781753|1.0|1.0|1.0|0.0|1.0|3.06|18.0|-7.89|3.87|2.5|50.17|2.89|0.0|105.24|0.0|1.0|3.0|25.0|4.0|-6.04|0.0|3.1|0.000125|0.0408|6.19e-05|0.0203|3.18|1.28e-08|-0.06246|3.9091|3.41|-1046.0428949999998|-1046.0210880000002|556.3|317.17|0.6309100000000001|0.6309100000000001|-1045.851982|0.2486|-0.15696|-1045.902509|5.4032|199.0|6.7011|6.7011
25c_a34|0.0|0|0|0.0|0.0|1|2|2|1.377881974|0.024837617|5.351858133|-0.047513652|2|0.037424242|-0.16034464|-0.002827527|-0.056443595|10.95957635|-0.041629027|1|0.001433865|-0.563411433|-0.5404076879999999|1|0.809687672|0.80135608|-0.072907053|0.844690266|0|0.683231623|-0.088513496|-0.113392997|0.478421157|29.22363765|0.316768377|-0.031498055|19.49130854|93.28638171|0.537428437|100.6665476|-21.008278|88.25954175|0.4356106729999999|2884.104654|455.6954382|2439.174137|0.4625715629999999|7.484891117|0.77182656|6306.980593|0.037538004|-49.9273377|648.0187526000001|0.0|1.0|1.0|1.0|1.0|3.17|17.0|-5.71|2.18|1.98|90.74|1.0|1.0|116.0|0.0|2.0|6.0|31.0|6.0|-7.95|0.0|1.93|0.00156|659.0|0.000523|0.22|1.3|1.97e-06|-0.03272|4.2095|4.32|-1426.704645|-1426.666471|704.43|294.54|0.69247|0.69247|-1426.421463|0.2239999999999999|-0.17424|-1426.48597|9.8087|1.78|5.7496|5.7496
4_a18 (SD-208)|0.0|0|0|0.0|0.0|0|2|2|1.304335262|0.055002235|0.0|-0.113324634|3|0.040864198|-0.020226647|-0.018723101|-0.009648044|10.95382003|-0.056245435|0|-0.015153358|-0.3630339729999999|-0.564165402|1|0.773173718|0.83508768|-0.098971722|0.904723479|0|0.77909674|-0.077885485|-0.099573708|0.115284206|10.90456851|0.22090326|-0.034985357|5.615248385|0.0|0.602029021|69.63488061|-18.01551972|51.01127638|0.454067432|2395.526727|401.1916387|1822.914738|0.397970979|6.239898178|0.831728055|5348.394288|0.035654206|-105.0785813|363.2306414|0.0|1.0|1.0|1.0|1.0|2.54|22.0|-8.15|3.54|4.44|76.48|2.02|1.0|92.87|0.0|1.0|3.0|25.0|6.0|-6.31|0.0|3.11|5.12e-05|18.0|4.14e-05|0.0146|3.02|7.06e-09|-0.09992|5.1755|2.58|-1542.296276|-1542.276332|537.47|239.56|0.4646|0.69028|-1542.15786|0.2316|-0.13588|-1542.207472|5.2085|0.08|7.0969|7.0969
12b_a32|0.0|1|1|3.477905329|0.0|0|0|0|0.609420757|0.115940697|5.733341277|-0.055500132|0|0.0388738739999999|-0.044307211|-0.003484915|-0.031446256|10.31100269|-0.053480599|3|-0.001662219|-0.1534110109999999|-0.584995111|0|0.788133615|0.838021287|-0.090027803|0.8887585240000001|1|0.782593|-0.081450418|-0.097525366|0.2996018789999999|10.17310723|0.217407|-0.027561517|6.356098747000001|65.29222164|0.60420609|76.65746734|-17.22027667|61.06285882|0.430631506|2573.006963|488.9595947|3148.185476|0.39579391|7.076348793999999|0.756331814|5653.268811|0.025166975|-130.2147289|557.1050635|1.0|1.0|1.0|1.0|2.0|2.9|19.0|-7.65|6.49|4.19|140.04|1.1|1.0|110.47|1.0|1.0|7.0|27.0|4.0|-6.4|1.0|3.59|1.27e-06|0.000505|3.72e-05|0.0148|3.28|2.23e-08|-0.05173|3.5703|4.12|-1880.770588|-1880.732075|663.89|347.27|0.70258|0.70258|-1880.537231|0.2865|-0.14803|-1880.599158|4.1080000000000005|26.0|7585.0|7585.0
19_a47|0.0|1|1|0.0|0.0|1|0|0|1.402889494|-0.038804671|4.727387819|-0.227538423|2|0.032764858|0.027033021|-0.013020816|-0.064557784|10.95058274|0.0604168609999999|1|-0.010153352|-0.126992366|-0.439165562|2|0.635684951|0.823945134|0.095841135|0.8873627890000001|1|0.639642891|-0.105205489|-0.104459947|0.270767873|14.85167037|0.360357109|-0.037307124|8.228498913|66.13355777|0.637832605|76.13237258|-20.66983856|73.14028211|0.463378097|2612.978054|354.3911695|1238.799875|0.362167395|7.06969105|0.8635094740000001|5846.960345|0.03295186|-152.7310283|428.5826478|0.0|1.0|1.0|1.0|2.0|1.72|21.0|-6.92|2.49|3.84|98.72|1.67|1.0|99.2|0.0|1.0|5.0|28.0|6.0|-7.22|0.0|2.34|0.000214|0.0816|0.000217|0.0824|1.97|1.2099999999999998e-07|-0.05326|3.8423|3.51|-1335.75742|-1335.725639|571.23|322.68|0.68924|0.68924|-1335.580357|0.3243|-0.15845|-1335.634976|6.3247|0.05|7.3|7.3
9b_a31|0.0|0|0|3.338934004|0.0|0|1|1|0.610136326|0.010411229|5.733341277|-0.070525429|0|0.03995614|-0.045938305|-0.0050444109999999|0.014628521|10.31169871|-0.091236608|2|-0.001981487|-0.2345186269999999|-0.554573699|0|0.811212624|0.852813666|-0.154083843|0.899394425|0|0.669120552|-0.103937658|-0.131125311|0.241728566|21.21368453|0.330879448|-0.039058603|13.00794571|552.0968813|0.689175183|95.78862992|-23.95020956|84.94685678|0.469546953|2534.356888|410.2957125|1711.969694|0.310824817|8.097516252|0.88518099|5524.468603|0.025089192|-231.99935|524.0230338|1.0|1.0|1.0|1.0|2.0|2.76|16.0|-6.84|5.26|3.5|117.37|0.86|1.0|103.36|0.0|1.0|7.0|27.0|5.0|-6.77|0.0|3.0|1.76e-05|0.00675|0.000137|0.0527|2.64|1.44e-07|-0.0422899999999999|5.5119|4.69|-1578.839267|-1578.801576|663.06|224.94|0.41622|0.70102|-1578.604164|0.2627|-0.15907|-1578.665571|6.8028|63.0|7.2007|7.2007
4R4k_a46|0.0|0|0|0.0|0.173180233|1|1|1|1.134637098|-0.050636784|5.587248657999999|-0.088084767|1|0.0510113959999999|-0.104665424|0.006550513|-0.1149361969999999|10.94631314|-0.1032662209999999|1|0.006050983|0.012963356|-0.3860697829999999|1|0.78837943|0.7477594870000001|-0.141706595|0.787615341|0|0.890625164|-0.089699228|-0.085931818|0.237621572|4.194771739|0.109374836|-0.030434186|2.232103603|0.0|0.866681099|49.58292992|-16.19450581|51.92513282|0.465590034|2105.035168|473.9155694|1767.850427|0.133318901|5.522208638|0.871222588|4711.736397|0.007248925|-390.2334878|519.5743695|1.0|1.0|0.0|1.0|1.0|3.12|17.0|-6.61|4.26|4.77|50.94|2.84|1.0|100.96|0.0|1.0|2.0|25.0|3.0|-5.46|0.0|3.81|1.5e-05|5.0|1.4800000000000002e-05|0.0049299999999999|4.05|2.48e-07|-0.02045|5.2965|4.52|-1053.439174|-1053.413412|565.94|234.09|0.54119|0.68404|-1053.202129|0.1008|-0.17484|-1053.254911|1.9753|97.0|7.0132|7.0132
25b_a34|0.0|0|0|0.0|0.0|1|1|1|1.290860233|0.133975789|5.351858133|-0.0929479709999999|1|0.04037037|-0.150946163|-0.00378755|-0.112970844|10.95957635|-0.061390533|1|-0.000223677|-0.435821207|-0.623853334|1|0.832166825|0.7969500890000001|-0.101529052|0.83883012|0|0.656573108|-0.1030760719999999|-0.137924163|0.5020264870000001|18.82143547|0.343426892|-0.042438204|11.75402804|49.2835599|0.76274549|98.0416108|-26.50275222|83.19266998|0.419904835|2611.55928|410.0313565|2671.608537|0.23725451|6.383564979|0.723855085|5786.015654|0.019067452|-328.1702779|595.8522372|0.0|1.0|1.0|1.0|2.0|3.39|17.0|-6.42|2.63|3.03|90.3|1.56|1.0|108.21|0.0|1.0|7.0|29.0|5.0|-7.07|0.0|2.58|0.00015|59.0|0.000202|0.0796|2.29|3.8100000000000004e-07|-0.03539|4.2253|5.06|-1313.388114|-1313.361559|668.48|293.43|0.6925600000000001|0.6925600000000001|-1313.132261|0.2259|-0.17564|-1313.194808|9.0174|2.08|5.6819|5.6819
18a_a30|0.0|0|0|0.0|0.0|0|2|2|0.604987543|0.045071414|5.351858133|-0.02919335|2|0.040166667|-0.041327798|0.005050384|-0.01286191|10.31163887|-0.094932667|1|0.005458948|-0.094526372|-0.452377064|1|0.8421237309999999|0.7885597609999999|-0.171895425|0.842671963|0|0.85918121|-0.072474599|-0.095397479|0.294303776|10.62073502|0.14081879|-0.036990859|6.611941026|0.0|0.7904991659999999|69.35818061|-23.02866795|55.73981304|0.445995681|2721.874248|534.88346|2814.429655|0.209500834|7.050626413|0.8050400790000001|5942.293347|0.016012295|-361.7006453|620.9195447000001|1.0|0.0|1.0|1.0|1.0|0.0|17.0|-6.64|3.84|2.62|81.65|2.82|2.0|127.28|0.0|1.0|5.0|29.0|4.0|-5.98|0.0|2.63|5.23e-06|0.00208|1.4e-05|0.0056|3.87|2.3100000000000002e-07|-0.05605|3.4712|3.82|-1575.786909|-1575.755101|665.12|357.18|0.69033|0.69033|-1575.54671|0.3781|-0.1418|-1575.604922|5.2813|25.0|7.6108|7.6108
18_a34|0.0|0|0|0.0|0.0|1|1|1|1.4547811819999998|-0.063113846|5.351858133|-0.101546926|1|0.040527066|-0.100548575|-0.001615187|-0.141332289|10.9595763|-0.136990511|1|0.002183342|-0.478810922|-0.493450778|1|0.759292258|0.805756513|-0.224951558|0.8584852479999999|0|0.68981472|-0.090328365|-0.129784908|0.295523326|22.55015528|0.31018528|-0.0422555509999999|12.44948722|54.26737825|0.695849945|86.77082535|-23.32844015|72.41862911|0.441058733|2424.18137|380.8328339|1774.550004|0.304150055|6.282442545|0.789096743|5296.289007|0.027385869|-216.2496321|428.6241319|1.0|1.0|1.0|0.0|0.0|3.61|17.0|-5.65|3.13|3.15|75.47|1.49|1.0|93.91|0.0|2.0|5.0|26.0|6.0|-6.26|0.0|2.89|4.77e-05|0.0167|7.829999999999999e-05|0.0275|3.07|2.22e-06|-0.03925|4.4335|5.07|-1199.288654|-1199.259634|592.04|279.66|0.56101|0.60488|-1199.101028|0.0303|-0.17549|-1199.158044|6.7806|2.43|5.6144|5.6144
6_a15|0.0|0|0|0.0|0.0|0|0|0|1.419941278|-0.199979249|0.0|-0.048804012|1|0.042926829|0.106485923|0.001080419|0.011857945|10.95880677|-0.009025163|0|0.003942615|-0.281352401|-0.35221474|1|0.8511056929999999|0.691316481|-0.015484797|0.7248900659999999|0|0.859308431|-0.07051817|-0.123000073|0.398681391|17.20414198|0.140691569|-0.0307500179999999|10.03794313|55.65697829|0.581974721|88.94853813|-17.94143141|58.34873264|0.3902945579999999|2454.904173|501.3728188|1971.005637|0.4180252789999999|6.110075236|0.640136254|5589.043165|0.029449813|-95.65807914|592.4420375|1.0|1.0|1.0|0.0|1.0|4.03|18.0|-7.95|4.43|5.26|61.84|2.18|2.0|109.7|0.0|1.0|7.0|28.0|5.0|-5.33|0.0|4.11|2.16e-06|0.000823|7.32e-06|0.00278|4.64|1.13e-08|-0.02419|4.3423|3.94|-1263.0243449999998|-1263.0072300000002|612.22|285.52|0.65191|0.70554|-1262.75978|0.0113|-0.15714|-1262.820532|1.9421|35.0|7.4559|7.4559
4d_a49|0.0|0|0|0.0|0.0|1|1|1|1.343847746|-0.06085453|5.4161004020000005|-0.058204482|2|0.036555556|-0.090862681|0.000607064|-0.053327669|10.92777282|0.013451218|1|0.001356445|0.000850823|-0.417231241|2|0.7745859279999999|0.783870915|0.023137464|0.834151595|1|0.752634646|-0.089942837|-0.085966608|0.410804214|8.392883773|0.2473653539999999|-0.0281044679999999|5.16986937|57.16412513|0.654728051|66.51766234|-17.31186002|63.79609555|0.470013152|2658.242991|463.6097566000001|1640.195062|0.3452719489999999|7.998287218|0.8868392740000001|5915.214567|0.022019681|-190.6195379|641.1445234|0.0|1.0|1.0|1.0|2.0|2.68|21.0|-7.58|3.16|2.8|98.72|1.25|1.0|115.63|0.0|1.0|6.0|30.0|5.0|-7.7|0.0|2.27|0.000743|296.0|0.0004509999999999|0.18|1.45|2.64e-08|-0.06309|5.7447|2.99|-1293.333712|-1293.29417|668.09|215.82|0.40593|0.6782100000000001|-1293.049085|0.0879|-0.15888|-1293.107454|5.5765|18.0|7.7447|7.7447
3d_a32|0.0|1|1|3.503398526|0.0|0|0|0|0.609420786|0.0181036519999999|5.733341277|-0.034290847|0|0.041161616|-0.0620110029999999|0.000655875|-0.113314811|10.31100276|-0.0602430179999999|3|0.002004382|-0.1395294259999999|-0.539652902|0|0.8315372|0.8444218509999999|-0.100251236|0.90169022|1|0.892845502|-0.06869526|-0.093187219|0.2214902789999999|7.807299836|0.107154498|-0.02867299|4.22710649|0.0|0.720540286|59.15151032|-15.52441767|45.000975700000005|0.427813496|2213.978384|483.4133562|1855.167124|0.2794597139999999|6.15119195|0.747681906|4752.534658|0.0160633|-238.8142619|421.3548777|1.0|1.0|1.0|1.0|1.0|3.11|19.0|-7.29|6.97|5.07|110.94|1.94|1.0|97.86|0.0|1.0|4.0|23.0|3.0|-5.18|0.0|4.32|2.81e-07|9.58e-05|7.36e-06|0.00251|4.5|5.13e-08|-0.05482|3.5105|3.42|-1672.758552|-1672.733979|569.29|353.18|0.7035100000000001|0.7035100000000001|-1672.585902|0.5031|-0.14189|-1672.638515|5.1728|8.0|8.0915|8.0915
28_a20|0.0|0|0|0.0|0.0|1|0|0|1.417203216|-0.013841559|4.727387819|-0.114439513|3|0.0396875|0.091462964|0.002234763|0.0313932529999999|10.94963925|-0.039965901|1|0.002695258|-0.028782305|-0.447096101|3|0.715067047|0.755701837|-0.06654421|0.812553182|1|0.7817507370000001|-0.086299346|-0.091179288|0.3962228229999999|9.799649234|0.218249263|-0.035068957|6.540604536|88.39175809|0.773641727|71.98460956|-23.40616218|67.39863895|0.468838001|2865.917291|521.7658603|2449.815677|0.226358273|7.587188177000001|0.8826648009999999|6348.941881000001|0.016673728|-365.2747728|684.5377542|0.0|1.0|1.0|1.0|1.0|2.86|27.0|-8.8|3.93|4.01|99.58|1.73|1.0|122.8|0.0|1.0|5.0|32.0|5.0|-6.96|0.0|3.04|3.77e-05|0.0159|3.72e-05|0.0156|2.68|1.57e-09|-0.06242|4.7905|4.64|-1368.363151|-1368.32781|704.42|258.81|0.50352|0.4701899999999999|-1368.085242|0.0153|-0.15572|-1368.146882|4.7428|255.0|6.5935|6.5935
