molecula|SddssS|NaaNH|n9FaRing|SaaNH|SssssC|NaasN|nAHRing|nARing|AATSC1c|MATS7i|SaaaC|AATSC1are|MATS8i|BCUTi-1|n5aRing|n5aHRing|AATSC7i|AATSC1i|MATS1c|n6aHRing|GATS1are|MATS8d|RASA|FNSA3|FNSA5|PBF|PNSA5|RNCS|FNSA4|RPCS|FNSA1|FNSA2|WNSA3|PNSA4|GRAVp|TASA|PNSA2|MOMI-Z|WNSA4|GeomRadius|WNSA2|DPSA4|FPSA5|DPSA2|Mor01p|PPSA5|CYP2C19 inhibitor|CYP2C9 inhibitor|P-gp substrate|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Synthetic Accessibility|Fraction Csp3|Log Po/w WLOGP|TPSA_y|Leadlikeness|Molar refractivity|Veber filter|Class [Log S (SILICOS-IT)]|Num. of Rotatable bonds|Log S (Ali)|Hydrogen bond acceptors count (using Lipinski’s definition)|Log Kp (cm/s)|Solubility [Log S (ESOL)] (mg/ml)|PAINS|Lipinski|Solubility [Log S (SILICOS-IT)] (mol/l)|Solubility [Log S (SILICOS-IT)] (mg/ml)|Absorption Energy (max. Transition) (eV)|log P|Area (grid)|Volume|Wavelength (HOMO-LUMO transition) (nm)|Oscillator Force (max. Transition)|Wavelength (max. Transition) (nm)|Approximated area|Contribuition (max. transition)|Contribution (HOMO-LUMO transition)|Zero Point Energy|Dipole (gas phase)|Highest Occupied Molecular Orbital Energy|Gibbs Free Energy|IC50|pIC50
17a_a10|0.0|0|0|0.0|0.0|1|2|2|-0.004333189|-0.082914437|1.863045777|0.009206558|-0.093735748|10.92970797|1|1|-0.132166258|-0.360142554|-0.275154041|2|0.7019075779999999|0.054069767|0.8538249840000001|-0.055423599|-0.082689376|0.463842217|-58.46202420000001|51.96456548|-0.023625536|87.61514901|0.564726042|-1.488408763|-27.70403316|-16.70343549|3154.628148|603.6608262999999|-1052.3164359999998|1855.293376|-11.80945728|8.621193279|-743.9958084|29.57794442|0.0254938|1863.410498|911.2106544|18.02431251|0.0|1.0|1.0|1.0|0.0|3.8|0.33|2.5|76.38|1.0|142.16|0.0|1.0|6.0|-3.68|6.0|-7.43|0.0222|0.0|0.0|4.74e-08|2.22e-05|5.5285|3.95|767.6|1326.24|310.84|0.2142|224.26|603.73|0.32889|0.67671|-1524.187115|4.1012|-0.21203|-1524.252023|49.0|7.3098
24_a47|0.0|0|1|0.0|0.0|1|0|0|-0.010774404|0.0251322929999999|1.081401467|-0.0060410169999999|-0.063708635|10.95005721|1|1|0.056234624|-0.2494728939999999|-0.540463145|2|0.662080166|0.113432542|0.7839491009999999|-0.075894947|-0.090995097|0.214985826|-51.21152885|41.72753688|-0.032498249|47.170683|0.611603578|-1.364926459|-24.03877652|-18.28983173|2642.775318|441.2021442|-768.1729327|1239.381181|-10.29341441|7.024694045|-432.3234052|29.90471672|0.032103375|1255.998102|457.1122177|18.06759887|0.0|1.0|0.0|1.0|2.0|3.14|0.05|4.64|84.73|1.0|104.73|0.0|1.0|5.0|-4.61|5.0|-6.48|0.0121|0.0|0.0|2.32e-08|9.22e-06|3.9675|4.46|578.94|1002.04|312.5|0.2618|312.5|450.98|0.6835|0.6835|-1695.93106|2.6517|-0.2285|-1695.98597|3.0|8.5
15a_a10|0.0|0|0|0.0|0.0|1|1|1|-0.00244937|-0.125297206|2.038992189|0.011418154|-0.060539141|10.92966696|1|1|-0.19937094|-0.285973309|-0.188634555|2|0.7408341359999999|-0.1074837719999999|0.915137224|-0.0458501609999999|-0.076864276|0.754451037|-49.47045259|42.41151044|-0.025155581|122.7715002|0.676473201|-1.3835569680000002|-18.99256188|-16.19032994|2656.305166|588.9895149|-890.4681466|2413.560937|-10.42022369|6.71451044|-573.1123029|23.93343877|0.017883602|1316.339132|697.5493042|11.51002664|0.0|1.0|1.0|1.0|0.0|3.5|0.29|4.05|56.07|1.0|118.92|0.0|1.0|6.0|-3.97|5.0|-6.52|0.0157|0.0|0.0|1.63e-08|6.51e-06|5.7646|2.4|687.57|1179.28|329.41|0.3558|215.08|563.27|0.47484|0.68863|-1278.141052|4.7512|-0.20335|-1278.200428|24.0|7.6198
12ak_a36|0.0|1|0|3.501132553|0.0|0|2|2|-0.006465433|0.12041792|0.0|0.0042553209999999|-0.116440196|10.95268014|1|1|0.198260132|-0.163978382|-0.439326642|1|0.901715152|-0.0265703679999999|0.848705143|-0.069176342|-0.091761476|0.537460657|-66.15829243|113.186508|-0.032660864|25.9007405|0.737439195|-1.926990997|-35.95881638|-23.5478668|2830.816014|611.9003905000001|-1389.324141|2735.7986920000003|-16.97756755|7.98672125|-1001.676485|31.93194362|0.018055095|1883.984673|799.5563855|13.01738243|1.0|1.0|1.0|1.0|2.0|5.05|0.24|3.01|69.2|2.0|138.33|0.0|1.0|6.0|-4.95|4.0|-6.19|0.00589|0.0|0.0|4.2e-08|1.7800000000000002e-05|3.8734|4.21|730.3|1247.89|336.05|0.4514|320.09|584.05|0.69463|0.7034699999999999|-1350.57563|6.3682|-0.20204|-1350.637958|46.0|7.3372
5a_a49|0.0|0|0|0.0|0.0|1|2|2|-0.009147269|-0.072902329|1.878067786|0.007647515|-0.046327135|10.92976459|1|1|-0.1205081119999999|-0.26176436|-0.51958118|2|0.66494289|0.127914587|0.800090055|-0.072109357|-0.0787216|0.6254267029999999|-46.04810561|124.92862240000002|-0.027311576|54.35929907|0.6069287529999999|-1.338267206|-24.67330519|-15.97587337|2797.737637|468.0117167|-782.8177953|1887.422375|-9.345067946|6.0732145310000005|-457.9083293000001|26.32248561|0.0270848489999999|1289.801795|592.5885712|15.84324998|0.0|1.0|1.0|1.0|0.0|3.37|0.22|3.68|73.14|1.0|116.62|0.0|1.0|3.0|-3.84|5.0|-6.84|0.0202|0.0|0.0|1.1900000000000001e-07|4.72e-05|5.2443|4.14|625.06|1082.25|316.13|795.0|236.42|443.78|0.31953|0.66225|-1311.743648|5.6104|-0.21238|-1311.799168|43.0|7.3665
13_a12|0.0|0|0|0.0|0.0|0|0|0|-0.0069874069999999|-0.21832579|0.0|0.000830398|-0.083760082|10.96083169|0|0|-0.362308767|-0.281096572|-0.595629719|2|0.845823047|0.039235452|0.90006391|-0.058167326|-0.092483398|0.122164874|-45.33566159|64.74666684|-0.034993718|66.2289548|0.8829921740000001|-1.2947675790000002|-13.97756285|-17.15403411|1812.788134|441.2142447|-634.6992622|664.9830294|-8.408963103|6.06407675|-311.13163480000003|19.42716439|0.0074597119999999|718.8050825|327.9594923|3.656774794|1.0|0.0|0.0|1.0|1.0|2.7|0.12|3.9|50.7|1.0|84.74|0.0|1.0|3.0|-4.26|3.0|-5.49|0.0174|0.0|0.0|7.26e-08|2.01e-05|4.5363|3.83|532.86|867.79|315.25|0.6528|273.31|437.91|0.6622399999999999|0.64974|-876.209109|1.3023|-0.20903|-876.258343|93.0|7.0315
21_a4|0.0|0|0|0.0|0.0|1|1|1|-0.003068098|0.019346682|0.0|0.012362563|-0.2897937889999999|10.94593332|1|1|0.030586117|-0.099702401|-0.228430899|1|0.6952936|-0.174578783|0.932146735|-0.0571545999999999|-0.076470465|0.239652988|-38.7880598|63.37635587|-0.028676424|66.03320922|0.7231676229999999|-1.147056976|-14.70482428|-14.54552243|2045.488184|472.812128|-581.8208971|1584.866567|-7.377915035|5.961506745|-295.1166014|20.11362507|0.017563978|804.5450027|387.240586|8.908964226|1.0|1.0|1.0|1.0|0.0|3.37|0.16|3.85|39.94|0.0|91.59|0.0|2.0|3.0|-3.88|3.0|-5.76|0.0197|0.0|0.0|1.16e-06|0.000352|5.1623|3.31|549.71|916.76|308.08|0.2016|240.17|446.0|0.5260600000000001|0.66476|-973.400097|2.0282|-0.19588|-973.449892|121.0|6.9172
41_a47|0.0|0|1|0.0|0.0|1|0|0|-0.004083905|-0.080388467|1.601942802|0.003530307|0.024881402|10.98214139|1|1|-0.178132441|-0.317014709|-0.276217719|3|0.62974551|0.123676975|0.823168463|-0.061101947|-0.0899793719999999|0.245948366|-50.81597048|54.15850042|-0.02929561|0.0|0.653147815|-1.259711209|-19.48810377|-16.54473457|2374.594252|464.8854878|-711.4235867000001|1073.170368|-9.34366093|7.168742909|-401.77742|25.33076615|0.023067788|1089.222944|439.9906467|13.02756406|1.0|1.0|1.0|1.0|1.0|3.18|0.16|4.52|68.52|0.0|99.09|0.0|1.0|4.0|-3.57|5.0|-6.66|0.0436|0.0|0.0|3.36e-08|1.17e-05|4.0167|2.41|603.1|995.43|333.8|0.2849|308.67|471.9|0.6779|0.68638|-1162.288187|4.9162|-0.2026099999999999|-1162.342476|0.01|8.0
5_a18 (BIBF0775)|0.0|0|0|0.0|0.0|0|2|2|-0.005220163|-0.0366107389999999|0.0|0.002526619|0.0002403959999999|10.94702058|0|0|-0.054916741|-0.216531385|-0.453086741|0|0.7140745620000001|-0.040022105|0.8432358679999999|-0.068989967|-0.078246932|0.420002762|-59.08151918|10.36586529|-0.029755876|50.25564119|0.8159410579999999|-2.112667176|-39.33277643|-22.46761997|3115.979466|636.6978809999999|-1595.201018|1645.395714|-16.96451322|9.798677372|-1204.480438|27.535837|0.010831199|1955.044427|1140.896548|8.178259299999999|0.0|0.0|1.0|1.0|2.0|4.42|0.32|3.69|76.5|3.0|155.95|0.0|1.0|8.0|-6.07|3.0|-5.96|0.000946|0.0|0.0|6.18e-10|3.06e-07|3.2027|8.45|817.02|1446.02|378.13|0.4825|378.13|691.68|0.69298|0.69298|-1571.843719|2.3389|-0.18092|-1571.914419|34.0|7.4685
12al_a36|0.0|1|0|3.469383582|0.0|0|2|2|-0.008463062|0.1030147719999999|0.0|0.00127667|-0.074215038|10.96020817|1|1|0.172830414|-0.239932418|-0.404703593|1|0.8913597320000001|-0.055405405|0.801179217|-0.077842923|-0.105915949|0.2689491989999999|-69.69632923|114.2305891|-0.035305316|0.0|0.671084645|-1.906487074|-33.70669917|-23.23210974|2843.740855|527.2034213000001|-1254.533926|2244.88081|-15.28752554|8.774664332|-825.5263792000001|34.61874732|0.025956027|1869.412355|679.7230552999999|17.07995636|1.0|0.0|1.0|0.0|2.0|4.81|0.17|1.89|78.43|1.0|130.24|0.0|1.0|6.0|-3.95|5.0|-6.93|35.0|1.0|0.0|2.03e-07|8.340000000000001e-05|3878.0|2.92|702.95|1181.84|349.14|0.4466|319.71|554.23|0.6945399999999999|0.70417|-1347.196501|6.4473|-0.1955599999999999|-1347.257936|48.0|7.3188
4e_a49|0.0|0|0|0.0|0.0|1|1|1|-0.006602016|-0.080255074|1.713107022|-1.8100000000000003e-05|-0.053787795|10.92777282|1|1|-0.130491035|-0.060391347|-0.403194204|2|0.7541604690000001|0.032396301|0.757062331|-0.09422276|-0.087866673|0.433385455|-53.89448633|313.22432680000003|-0.029288891|60.11195021|0.650328475|-1.493733437|-35.44835874|-17.96482878|2675.626006|464.3567821|-916.2062675|1647.641653|-11.01902676|7.934910277|-561.9703647000001|27.6242383|0.023622273|1408.836153|620.5697596|14.48911428|0.0|1.0|1.0|1.0|2.0|3.35|0.22|2.83|92.93|1.0|114.08|0.0|1.0|6.0|-3.28|5.0|-7.52|122.0|0.0|0.0|4.35e-08|1.74e-05|5.7301|3.34|660.22|1128.64|327.34|0.2273|216.37|504.63|0.4078199999999999|0.68043|-1312.924353|3.9718|-0.2231199999999999|-1312.98289|34.0|7.4685
11c_a5|0.0|1|0|2.930680267|0.0|0|0|0|-0.004590583|-0.0859098|0.0|0.005090155|-0.059682527|10.94877953|1|1|-0.138950411|-0.018887528|-0.269653478|2|0.679183645|-0.044126759|0.80472351|-0.078909483|-0.0873419269999999|0.389427402|-53.12487972|31.61751609|-0.0322785379999999|4.089828494|0.707039635|-1.484812761|-29.19305715|-19.63310772|2497.685314|489.4652669|-903.1229552|926.234805|-11.94164728|8.88462927|-549.3157749|27.76804404|0.021214793|1277.330026|523.8031619|12.90369209|1.0|1.0|1.0|1.0|1.0|2.96|0.09|4.17|80.76|1.0|106.79|0.0|1.0|6.0|-4.13|5.0|-6.59|0.0294|0.0|0.0|3.4000000000000003e-09|1.26e-06|4.5035|4.53|636.14|1071.71|294.59|0.5327|275.3|512.32|0.60118|0.6267699999999999|-1218.278135|2.5278|-0.21448|-1218.336116|25.0|7.6021
12e_a30|0.0|0|0|0.0|0.0|0|2|2|-0.0077937519999999|-0.010682095|0.0|0.0043261129999999|0.005418617|10.31162844|1|1|-0.018475151|-0.154412059|-0.417089226|1|0.838579475|-0.097868612|0.816703705|-0.07914783|-0.098059338|0.407218612|-65.04681137|106.2790684|-0.035153347|0.0|0.7071208529999999|-1.863127413|-34.82676424|-23.31866823|2920.484542|541.7533217|-1235.889416|2392.685958|-15.46823639|8.069355055|-819.8165288|32.97692061|0.022696477|1747.776792|704.0353382000001|15.05551106|1.0|1.0|1.0|1.0|1.0|4.72|0.17|2.63|90.88|2.0|133.77|0.0|1.0|6.0|-5.44|5.0|-6.19|0.0050799999999999|0.0|0.0|1.84e-07|7.87e-05|5.0412|3.58|709.98|1201.05|356.82|0.2055|245.94|562.76|0.3304|0.68605|-1690.030824|5551.0|-0.19804|-1690.092998|11.0|7.9431
14ad_a23|0.0|0|1|0.0|0.0|2|0|0|-0.00790478|0.118047355|0.735584095|0.008996289|-0.05348283|10.31321689|2|2|0.2086248289999999|-0.253318853|-0.376350719|2|0.7763406840000001|-0.050707765|0.887131635|-0.059168372|-0.085840335|0.224009311|-61.35364811|52.63180108|-0.029653934|114.237062|0.575880959|-1.630966366|-30.226481300000003|-21.19489662|3209.330728|634.0697778|-1165.7193140000002|2339.533586|-15.14887177|8.661363236|-833.1879476|36.80430179|0.033365494|2024.236598|770.8206617000001|23.84770234|0.0|1.0|1.0|1.0|1.0|3.73|0.12|4.03|123.48|2.0|133.27|0.0|1.0|7.0|-5.8|6.0|-6.68|0.0038799999999999|0.0|0.0|2.49e-08|1.17e-05|3.3867|2.99|747.83|1287.26|366.09|0.4106|366.09|618.01|0.6956600000000001|0.6956600000000001|-1858.668058|5.2331|-0.20659|-1858.733603|4.0|8.3595
3b_a32|0.0|1|1|3.3653429710000005|0.0|0|0|0|-0.007388108|-0.0411430079999999|2.21541916|-0.001282231|-0.1113575119999999|10.31100281|3|3|-0.078754696|-0.151445075|-0.536470812|0|0.833920105|0.167519182|0.8407393809999999|-0.073068133|-0.100355499|0.2719741|-49.22963237|74.63320519|-0.033451833|0.0|0.764128338|-1.103910485|-17.58323784|-16.40987746|2092.213643|412.4267349|-541.5259561|1084.520517|-8.049905042|5.765940603|-265.6468664|21.47528975|0.0154889019999999|708.6845618|323.0421997|7.59811844|1.0|1.0|1.0|1.0|1.0|3.11|0.13|4.43|110.94|1.0|88.24|0.0|1.0|2.0|-5.73|3.0|-5.57|0.00697|0.0|0.0|3.19e-07|9.97e-05|3.5545|2.45|524.46|857.0|348.81|0.2905|348.81|396.83|0.70257|0.70257|-1594.0008779999998|3.5719|-0.20137|-1594.049677|6.0|8.2366
13c_a6|0.0|1|0|3.441255118|0.0|0|1|1|-0.010619065|0.049627353|0.0|-0.003346018|0.054910284|10.95129637|1|1|0.081059709|-0.174259072|-0.490486317|1|0.845481322|-0.167542194|0.786809832|-0.093635525|-0.111231609|0.22875443|-75.71763296|157.60887419999997|-0.039875482|567.1031411|0.772032541|-2.11340057|-43.38886312|-27.1440571|2880.850692|535.5975578|-1438.635026|3135.546462|-18.47751526|8.038175951|-979.308309|35.15921372|0.018354398|1863.438327|692.8471883999999|12.49421473|1.0|1.0|1.0|1.0|2.0|3.61|0.16|4.57|95.85|2.0|121.6|0.0|1.0|6.0|-5.95|5.0|-5.88|0.00229|0.0|0.0|3.96e-10|1.68e-07|5.992000000000001|4.5|719.8|1217.77|339.5|0.5471|206.92|596.15|0.48478|0.7008800000000001|-1389.122252|7.7129|-0.1999|-1389.184603|73.0|7.1367
14h_a23|0.0|0|1|0.0|0.0|2|0|0|-0.005921293|0.0316908439999999|0.7290938920000001|0.009895793|-0.024318144|10.31321773|2|2|0.060820238|-0.131709531|-0.4460845129999999|2|0.708395022|-0.05745554|0.923430574|-0.063825076|-0.081058742|0.223157991|-54.6468131|41.34207782|-0.033774476|86.83095818|0.753100584|-1.621174834|-29.00823506|-22.76950546|3010.418229|622.5428245|-1092.936262|2371.16134|-15.35036053|7.833334036|-736.8173055999999|30.23434844|0.018981866|1451.248725|646.2584547|12.79687369|0.0|1.0|1.0|1.0|1.0|3.47|0.04|3.89|128.81|1.0|125.0|0.0|1.0|5.0|-5.68|5.0|-6.62|0.00554|0.0|0.0|3.39e-08|1.4800000000000002e-05|4.0506|3.29|699.86|1190.62|337.93|0.3424|306.09|569.53|0.67365|0.69933|-1721.9314420000003|9.7146|-0.2374099999999999|-1721.99264|5.0|8.3468
4b_a49|0.0|0|0|0.0|0.0|1|1|1|-0.0074627159999999|-0.064060521|1.645329244|0.001769804|-0.033486358|10.92776533|1|1|-0.10158752|-0.089371493|-0.390006034|2|0.720824193|0.049923437|0.7581492670000001|-0.091725536|-0.090284437|0.438784865|-55.5653235|41.97072627|-0.030696709|64.87087098|0.645330839|-1.534835437|-34.74338731|-18.89220999|2708.998101|466.6010051|-944.6104994|1701.832352|-11.62716177|7.588962922|-581.3580885|29.27523192|0.02556165|1463.761596|600.3287567000001|15.73185141|1.0|1.0|1.0|1.0|1.0|3.37|0.22|3.26|90.13|1.0|112.36|0.0|1.0|6.0|-3.81|6.0|-7.12|0.0527|0.0|0.0|8.91e-08|3.570000000000001e-05|4.6422|3.56|664.86|1121.45|331.39|0.2856|267.08|509.78|0.4151899999999999|0.68242|-1332.800229|1.8265|-0.22366|-1332.8586269999998|79.0|7.1024
9b_a36|0.0|1|0|3.513187594|0.0|0|2|2|-0.0058276019999999|0.082806042|0.0|0.005050384|-0.077361324|10.33767255|1|1|0.146828453|-0.094526372|-0.4060950789999999|1|0.8421237309999999|-0.1177413269999999|0.8453794609999999|-0.074181597|-0.098301686|0.2602997|-61.73294817|67.12293326|-0.036110824|0.0|0.78242217|-1.769430355|-29.25555061|-22.67740953|2715.020034|530.8939077|-1111.193067|2464.2160510000003|-14.24129533|7.549264797|-697.8234711|28.98359786|0.015872498|1420.196295|620.9195447000001|9.967846072|1.0|1.0|1.0|0.0|1.0|4.73|0.14|2.76|82.47|1.0|126.17|0.0|1.0|5.0|-4.6|4.0|-6.46|0.0148|0.0|0.0|2.3100000000000002e-07|9.21e-05|3.8535|3.82|666.01|1127.85|321.74|0.5392|321.74|514.45|0.69763|0.69763|-1575.557248|6.2846|-0.20979|-1575.616432|21.0|7.6778
14d_a23|0.0|0|1|0.0|0.0|2|0|0|-0.005343003|0.03253552|0.758207139|0.01269616|-0.019307114|10.313217800000002|2|2|0.059486662|-0.136106024|-0.4483522929999999|2|0.725800261|-0.088996384|0.921694462|-0.053736319|-0.078282292|0.213597535|-51.58357156|39.26987634|-0.032878563|83.40396369|0.790346608|-1.6439281280000002|-23.33262837|-21.66510006|2878.955374|607.3441532|-1083.255003|2261.37838|-14.27606695|7.832720777|-713.8033475|27.41215037|0.015037275|1370.607518|666.0036144999999|9.908707432|0.0|1.0|1.0|1.0|1.0|3.52|0.09|4.33|105.02|2.0|125.25|0.0|1.0|5.0|-5.85|4.0|-6.1|0.0023899999999999|0.0|0.0|1.65e-08|7.03e-06|3688.0|3.79|696.21|1186.17|3688.0|0.3807|336.18|554.84|8.1555|8.1555|-1668.983743|5.6156|-0.22152|-1669.045136|4.0|8.4001
12b_a40|0.0|0|0|0.0|0.0|1|0|0|-0.004650218|0.1744506639999999|0.747253086|0.00779293|0.107454819|10.31197236|2|2|0.279216571|0.038336814|-0.513870527|0|0.58925219|-0.227384615|0.955647156|-0.065048707|-0.074921647|0.2160572999999999|-42.67442006|80.72126798|-0.0338355829999999|48.17000329|0.856829717|-1.048903063|-21.10373336|-19.27231874|2462.878448|544.3244990000001|-597.4418808999999|860.5059425000001|-10.97726831|8.132984007000001|-340.29531769999994|22.49258909|0.010309671|697.2702616|370.3261123|5.872257692000001|0.0|1.0|1.0|0.0|0.0|3.26|0.0|6.74|58.43|2.0|101.78|0.0|1.0|2.0|-7.71|2.0|-4.09|3.2500000000000004e-05|0.0|1.0|4.08e-09|1.7e-06|3407.0|6.27|576.38|960.94|363.91|306.0|363.91|490.5|0.69476|0.69476|-3016.927883|4.5528|-0.22546|-3016.980996|0.04|7.3979
19c_a38|0.0|1|0|3.332128134|0.0|0|2|2|-0.008177185|0.02192428|0.0|-0.004442319|-0.0725602509999999|10.95429182|1|1|0.04814981|-0.20848518|-0.434836855|1|0.7163622890000001|-0.071918235|0.7591916240000001|-0.0918007669999999|-0.108301657|0.396635872|-68.18641054|139.1570837|-0.038224114|4.848162625|0.7187071909999999|-1.949429829|-36.38913762|-24.06579196|2967.98627|477.9848537|-1227.35539|2660.812979|-15.15175311|6.97753104|-772.7394084|33.48483537|0.023120664|1707.726604|640.025745|14.55670345|1.0|1.0|1.0|1.0|3.0|4.84|0.13|2.42|105.02|1.0|130.41|0.0|1.0|5.0|-4.35|5.0|-7.13|0.0322|0.0|0.0|1.2099999999999998e-07|5.14e-05|5.8832|3.23|652.09|1138.6|323.53|0.2961|210.74|517.28|0.2597|0.6279899999999999|-1424.1880119999998|2495.0|-0.21303|-1424.247603|9.0|8.0348
19_a3|0.0|1|0|2.917217813|0.0|0|0|0|-0.003417504|-0.008897473|1.744747103|0.006821053|0.156485495|10.96959256|1|1|-0.015805561|-0.066245471|-0.270506095|3|0.718266758|0.064690027|0.853017902|-0.067674689|-0.087730634|0.225451546|-40.8473715|161.5312186|-0.032585664|0.0|0.75798185|-1.140498238|-14.67073822|-15.17188084|2000.66399|397.1650228|-531.0158295|869.7868956|-7.064025721|5.342307798999999|-247.2409002|20.01615321|0.016552404|700.5653624|314.0966684|7.706796952|1.0|0.0|1.0|1.0|1.0|2.81|0.06|3.39|67.35|0.0|85.32|0.0|1.0|2.0|-3.24|4.0|-6.5|0.0764|0.0|0.0|6.18e-08|1.7800000000000002e-05|3945.0|2.43|499.93|832.23|314.28|0.3006|314.28|362.92|0.67351|0.67351|-929.14689|2191.0|-0.2206|-929.193831|23.0|7.6383
13m_a6|0.0|1|0|3.415695704|0.0|0|0|0|-0.010840005|0.021526267|1.617900191|-0.0093684169999999|0.054340057|10.9505335|1|1|0.037052986|-0.118693789|-0.568024162|2|0.870730542|-0.031564227|0.715612461|-0.0989137669999999|-0.107644789|0.429009107|-75.05944278|91.22689385|-0.0378750189999999|95.67846949|0.7362989999999999|-2.045251|-48.09294654|-26.40980394|2951.567781|498.9881336|-1426.129413|2574.030011|-18.41524497|8.435961541000001|-994.4232282|35.8683143|0.020928405|1936.888972|724.3873672999999|14.59313027|1.0|1.0|1.0|1.0|3.0|3.59|0.08|3.76|122.47|1.0|127.2|0.0|1.0|6.0|-4.64|5.0|-7.23|0.0228|0.0|0.0|2.1499999999999998e-10|9.35e-08|3.9127|4.27|726.28|1231.54|371.67|275.0|316.88|546.69|0.66475|0.64753|-1423.448957|4.2913|-0.20954|-1423.511471|0.01|8.0
38_a18|0.0|0|0|0.0|0.0|0|2|2|-0.00575311|-0.066676644|0.0|0.000520558|-0.020056674|10.94702086|0|0|-0.0993372269999999|-0.11123356|-0.498932552|0|0.745084567|-0.007310849|0.8310704529999999|-0.076974444|-0.082256123|0.423402315|-65.45657441|100.7046282|-0.0322355079999999|74.46052717|0.880927895|-2.385427574|-48.74349112|-25.65190078|3162.36475|661.3370874|-1898.240658|1855.157022|-20.41289434|10.98254153|-1510.554181|29.11918324|0.007165119|2154.819559|1228.492038|5.701753365|1.0|0.0|1.0|1.0|3.0|4.53|0.34|4.13|85.29|3.0|160.66|0.0|0.0|10.0|-6.98|3.0|-5.55|0.000399|0.0|1.0|4.68e-11|2.38e-08|3.2241|8.95|861.93|1515.64|384.55|0.5147|384.55|734.93|0.69235|0.69235|-1611.133158|1.9877|-0.18066|-1611.206669|91.0|7041.0
11a_a50|0.0|0|1|0.0|0.0|2|1|1|-0.002914262|-0.04339705|2.114272566|0.011959339|-0.108592708|10.94500606|2|2|-0.0739260509999999|-0.277408878|-0.267331063|1|0.701976536|-0.200986578|0.917127112|-0.048213112|-0.071180382|0.2931724189999999|-37.63057389|7.53108119|-0.025421565|67.28055926|0.6543614329999999|-1.067705728|-13.47492066|-13.43949068|2286.226222|484.8529701000001|-564.4586084|1550.320581|-7.104987834|5.965221997|-298.409489|20.53832944|0.020887781|862.6098364|439.9973344|11.04263807|0.0|1.0|1.0|1.0|0.0|3.44|0.15|3.73|48.53|0.0|99.65|0.0|2.0|2.0|-3.58|3.0|-6.24|0.0228|0.0|0.0|1.35e-06|0.000441|4.0636|3.05|574.01|963.2|305.11|0.1761|305.11|437.9|0.65485|0.65485|-1045.794689|5.4342|-0.2005299999999999|-1045.84627|59.0|7.2291
11a_a31|0.0|1|0|2.856083711|0.0|0|1|1|-0.02376325|-0.087576474|0.0|-0.022093578|-0.1217573119999999|10.31170041|2|2|-0.149933348|-0.1829166189999999|-0.563537536|0|0.861302755|-0.030335912|0.486754956|-0.151872243|-0.161027639|0.271818874|-81.26889906|258.8577775|-0.056833284|71.03772901|0.735254945|-1.932331673|-38.68354874|-28.68314085|2288.9694010000003|245.6599349|-975.2267888|1769.346573|-14.47606937|5.791411901|-492.1863586|39.01114987|0.031626337|1326.379096|302.14325319999995|15.96146849|0.0|1.0|0.0|1.0|2.0|3.26|0.13|2.94|125.57|0.0|83.12|0.0|2.0|3.0|-4.81|6.0|-6.51|0.0531|0.0|0.0|2.22e-05|0.00731|3.8042|3.97|529.63|860.74|325.92|0.2797|325.92|407.76|0.69222|0.69222|-1441.327731|6.4691|-0.20589|-1441.37897|0.19|6.7212
13_a4|0.0|0|0|0.0|0.0|1|1|1|-0.000990136|-0.059300584|0.0|0.012994083|-0.14818661|10.94205723|1|1|-0.094404255|-0.025714912|-0.143303992|1|0.645708528|-0.157188841|0.970027005|-0.050017793|-0.068249548|0.229685203|-33.41617993|11.85953992|-0.0279998139999999|54.71349575|0.862539527|-1.091992764|-11.99053523|-13.70920202|1910.137758|474.9422962|-534.6588788|1439.176684|-6.7122666220000005|5.663493161|-261.7783983|15.89399858|0.007566425|619.8659446|373.9073307|3.704655033|1.0|0.0|1.0|0.0|0.0|3.39|0.16|4.15|30.71|1.0|90.06|0.0|1.0|2.0|-4.09|2.0|-5.39|0.0108|0.0|0.0|6.28e-07|0.00018|4.4811|3.87|536.09|893.0|297.09|0.2133|276.68|429.36|0.53815|0.59537|-898.2009630000001|2471.0|-0.20372|-898.2503529999999|4.0|5.3979
4r_a46|0.0|0|0|0.0|-0.03033057|1|1|1|-0.002826188|-0.15196733|0.0|0.006236535|-0.1129698999999999|10.96363493|1|1|-0.237647432|-0.086905208|-0.246070691|2|0.7794598220000001|-0.070397185|0.8478197820000001|-0.079297367|-0.081339886|0.261414008|-43.14814202|176.18445569999997|-0.0259595379999999|0.0|0.7146312779999999|-1.220098292|-22.31391864|-13.77068362|2137.47734|449.7405899|-647.2221302999999|1451.6122289999998|-7.304896049|5.81085807|-343.3301143|19.26963463|0.015225417|905.6728276|496.0386301|8.076584289|0.0|0.0|1.0|1.0|1.0|3.82|0.35|3.43|63.83|0.0|97.9|0.0|1.0|3.0|-3.09|4.0|-6.83|0.0933|0.0|0.0|5.64e-07|0.000188|4.5209|2.3|571.75|986.04|274.25|0.1404|274.25|467.85|0.69085|0.69085|-1069.231407|2.6630000000000003|-0.2207199999999999|-1069.284137|1413.0|5.8499
