molecula|SddssS|NaaNH|n9FaHRing|n9FaRing|SaaNH|MATS2c|SRW07|n6HRing|MATS7i|SaaaC|ATSC1c|AATSC1are|MATS8i|AATSC8d|AATSC1pe|AATSC7i|MATS1i|AATSC1i|MATS1c|MATS8s|FNSA5|PBF|FPSA3|PNSA3|PNSA5|RNCS|RPSA|TPSA_x|WNSA5|WPSA3|RPCS|FNSA1|WNSA3|PNSA4|DPSA3|GeomPetitjeanIndex|GRAVp|PNSA2|FPSA1|GeomDiameter|GeomShapeIndex|GRAV|PPSA1|WNSA2|DPSA4|FPSA5|PPSA5|CYP2C19 inhibitor|CYP2D6 inhibitor|CYP2C9 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Synthetic Accessibility|Fraction Csp3|Log Po/w Silicos-IT Log P|Log Po/w WLOGP|TPSA_y|Log Po/w MLOGP|Leadlikeness|Brenk|Molar refractivity|Class [Log S (SILICOS-IT)]|Num. of Rotatable bonds|Heavy atom count|Hydrogen bond acceptors count (using Lipinski’s definition)|Molecular Mass|BBB|CYP1A2 inhibitor|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|Log Po/w XLOGP3|PAINS|Lipinski|Solubility [Log S (SILICOS-IT)] (mol/l)|Solubility [Log S (SILICOS-IT)] (mg/ml)|Lowest Unoccupied Molecular Orbital Energy|Absorption Energy (HOMO-LUMO transition) (eV)|Area (grid)|Volume|Wavelength (HOMO-LUMO transition) (nm)|Oscillator Force (max. Transition)|Wavelength (max. Transition) (nm)|Approximated area|Contribuition (max. transition)|Contribution (HOMO-LUMO transition)|Zero Point Energy|HOMO-LUMO Energy Difference (Hartree)|Dipole (gas phase)|E solv. Water  (Hartree)|Dipole (water)|IC50|pIC50|pIC50
12s_a30|0.0|0|0|0|0.0|-0.00019297|5.351858133|2|-0.0601024909999999|0.0|-0.403952011|-0.002544958|-0.035768573|-0.04950715|-0.001131023|-0.1597740919999999|-0.0546637159999999|-0.145315868|-0.446807335|0.006789196|-0.103647048|0.404041243|0.019324097|-58.75255278|-67.11451776|89.91581294|0.2932862089999999|189.9114627|-43.45862792|8.102485674|0.0|0.790481833|-38.04400919|-26.02399668|71.26547471|0.467381416|2977.11642|-1275.175837|0.209518167|15.14544373|0.877516163|6639.7334200000005|135.66918710000002|-825.7139305|32.92168852|0.017398791|11.26623|1.0|0.0|1.0|1.0|4.63|0.14|4.67|3.74|81.65|3.58|2.0|0.0|127.19|1.0|5.0|31.0|6.0|434.46|0.0|0.0|3.24e-06|0.00141|6.71e-06|4.07|0.0|0.0|6.900000000000002e-08|3e-05|-0.0551|3.5348|677.35|1140.1|350.75|0.2148|245.81|526.07|0.43338|0.68458|-1774.01033|-0.14985|3.0335|0.03401064|3.9579|7.0|8129.0|8129.0
1k_a5|0.0|1|0|0|2.9020229360000003|-0.216088148|4.59511985|2|-0.095857885|0.0|-0.120771321|0.003886035|-0.145151027|-0.011848312|0.003708988|-0.220946861|0.019611905|0.045204303|-0.254495542|-0.011552666|-0.074297856|0.425724957|0.010892351|-40.40908188|-38.00629774|165.11680719999998|0.216307319|110.6497654|-19.44172742|2.850231839|0.498979532|0.724954458|-20.67084672|-15.40795854|45.98095096|0.48165588|2171.394196|-570.0944662|0.275045542|12.9461019|0.929220303|4479.484358|140.69669409999997|-291.6259112|21.25369168|0.019219352|9.83146028|1.0|1.0|0.0|1.0|2.71|0.0|4.88|4.76|54.46|2.29|0.0|0.0|90.44|1.0|3.0|24.0|4.0|316.33|1.0|1.0|0.000106|0.0336|4.970000000000001e-05|3.16|0.0|0.0|4.99e-09|1.58e-06|-0.04516|4.4063|533.8|890.76|281.38|0.6242|262.56|398.63|0.53086|0.5282|-1050.418953|-0.1798799999999999|1.5911|0.03133456|2.3036|48.0|7.3188|7.3188
18a_a30|0.0|0|0|0|0.0|0.045071414|5.351858133|2|-0.041327798|0.0|-0.353677943|0.005050384|-0.01286191|-0.094932667|0.005458948|-0.073280844|-0.053309522|-0.094526372|-0.452377064|0.003991162|-0.095397479|0.294303776|0.017060045|-45.11907802|-59.38972262|79.18861306|0.14081879|87.66676984|-36.97308547|6.611941026|0.0|0.7904991659999999|-28.08889239|-23.02866795|55.73981304|0.445995681|2721.874248|-1128.40473|0.209500834|12.72666325|0.8050400790000001|5942.293347|130.4247923|-702.4886239|29.1318055|0.016012295|9.968457988|1.0|0.0|1.0|1.0|4.75|0.14|3.84|2.62|81.65|2.82|2.0|0.0|127.28|1.0|5.0|29.0|4.0|398.48|0.0|0.0|5.23e-06|0.00208|1.4e-05|3.87|0.0|0.0|2.3100000000000002e-07|9.21e-05|-0.05605|3.4712|665.12|1120.46|357.18|0.3781|357.18|508.08|0.69033|0.69033|-1575.54671|-0.1418|4.2514|0.03180853|5.2813|25.0|7.6108|7.6108
12g_a30|0.0|0|0|0|0.0|0.096186205|5.351858133|2|-0.037395048|0.0|-0.574592016|0.001371944|0.007330206|-0.049719762|0.0026474159999999|-0.067792064|-0.084317059|-0.152855196|-0.539112991|-0.0430471959999999|-0.10344931|0.487608738|0.027436565|-58.41940906|-70.11305057|133.2169768|0.216337219|146.623137|-47.51931027|12.60295167|237.7754135|0.7743107290000001|-39.593913|-27.49531395|77.01461557|0.459011202|3058.2873170000003|-1402.261011|0.225689271|16.07139949|0.8484671109999999|6688.137428|152.961516|-950.3862054|35.50940589|0.019453222|13.18447384|1.0|0.0|1.0|1.0|4.67|0.13|3.4|2.48|114.67|2.06|2.0|1.0|133.52|1.0|6.0|32.0|6.0|439.49|0.0|0.0|1.01e-06|0.000444|9.71e-06|3.89|0.0|0.0|3.7600000000000003e-07|0.000165|-0.0576|3.5592|717.55|1206.02|348.35|0.2449|244.53|577.31|0.26238|0.68366|-1742.965961|-0.15077|3875.0|0.04012224|5.3027|9.0|8.0334|8.0334
47r_a18|0.0|0|0|0|0.0|0.029358241|4.844187086|0|0.041686585|0.0|-0.40455848|-0.005176133|-0.02952923|-0.030106257|-0.0001597829999999|0.0646283159999999|-0.233665901|-0.362261236|-0.360670551|0.017110504|-0.087091542|0.26560995|0.0155038689999999|-62.75220741|-65.12700692|13.30156885|0.230421778|172.30927739999998|-48.70193962|8.669825595|60.66168882|0.688074851|-46.92606587|-23.68254797|74.34599189|0.49394971|3389.050097|-1563.048166|0.311925149|19.40516312|0.976088187|7727.455993|233.2574532|-1168.846551|34.41856352|0.0225607039999999|16.87088158|1.0|1.0|1.0|2.0|4.55|0.22|0.43|3.76|111.03|2.23|3.0|1.0|145.82|1.0|9.0|36.0|4.0|504.6|0.0|0.0|2.26e-07|0.0001139999999999|2.31e-06|4.59|0.0|1.0|3.48e-08|1.76e-05|-0.0522799999999999|3.1705|790.57|1387.23|391.06|0.6007|391.06|729.75|0.69545|0.69545|-1964.443758|-0.13021|2.3873|0.02805567|3.2001|231.0|6.6364|6.6364
12a_a50|0.0|0|1|1|0.0|-0.199881787|5.82008293|1|-0.111689174|2.112397566|-0.126263256|0.01164808|0.014596049|-0.122912558|0.011790103|-0.193999688|-0.168032508|-0.291865836|-0.247407423|-0.030758487|-0.0663902|0.29507467|0.021013336|-25.57033815|-33.44733598|7.457998037999999|0.095880311|48.30443297|-16.85074424|5.333473207|69.83817338|0.575218972|-12.88231829|-12.00673599|36.15684209|0.469674946|2223.666558|-468.2627037|0.4247810279999999|9.648744341|0.885635975|4665.239724|214.004382|-235.9104193|20.873331|0.027455156|13.83188822|1.0|1.0|0.0|0.0|3.3|0.11|2.59|3.42|48.53|2.02|0.0|0.0|94.69|2.0|2.0|24.0|3.0|313.36|1.0|1.0|0.000685|215.0|0.000144|2.5|0.0|0.0|3.22e-06|0.00101|-0.03366|4.0783|545.54|908.22|304.01|0.1807|304.01|394.52|0.65267|0.65267|-1006.498352|-0.16806|5.7662|0.02648238|7.9123|75.0|7.1249|7.1249
4d_a46|0.0|0|0|0|0.0|-0.1397563859999999|5.587248657999999|2|-0.131948546|0.0|-0.085744171|0.0116902869999999|-0.111025108|-0.076521434|0.010756749|-0.206000242|-0.0814707009999999|-0.1271933999999999|-0.240143042|-0.213089038|-0.070772596|0.290035518|0.008652238|-30.95621863|-38.85529917|8.241078584|0.063942042|35.10521457|-21.33218735|2.607946825|74.62074724|0.813427965|-16.99546444|-13.51488667|35.70643728|0.441136013|2181.291783|-621.6847867|0.186572035|10.30138878|0.7893441379999999|4993.774007|102.4310631|-341.3149976|16.6147308|0.0086574759999999|4.753094337|1.0|0.0|1.0|0.0|3.78|0.35|4.81|5.11|43.6|2.84|2.0|1.0|101.75|1.0|2.0|25.0|3.0|352.86|1.0|1.0|1.18e-05|0.00416|7.8e-06|4.3|0.0|0.0|3.88e-08|1.3699999999999998e-05|-0.0396399999999999|4.4265|588.18|1009.78|280.09|0.1313|280.09|503.76|0.69884|0.69884|-1453.635434|-0.18639|3.5318|0.02292966|3.7104|517.0|6.2865|6.2865
11_a33|0.0|1|1|1|3.221176304|-0.151505631|5.6869753560000005|0|0.055664124|1.979284901|-0.32219686|-0.003303432|0.143981643|-0.008908194|-0.00103193|0.105574347|-0.122478641|-0.232296883|-0.393892466|0.003391835|-0.104881435|0.229250542|0.033701864|-34.4118011|-50.94714637|45.43139569|0.142712759|69.3240686|-24.74805685|7.95236684|0.0|0.552878386|-16.71585694|-14.98445481|50.78279943|0.4673066279999999|2220.315582|-509.4714637|0.447121614|9.837729137|0.8772525659999999|4880.001461|217.193541|-247.4805685|27.10262364|0.035341374|17.16740584|1.0|1.0|1.0|1.0|3.19|0.13|5.77|4.13|120.17|0.89|0.0|0.0|89.77|1.0|3.0|22.0|4.0|328.41|0.0|1.0|3.32e-06|0.00109|4.13e-05|3.28|0.0|0.0|5.92e-07|0.000194|-0.05806|3.5049|506.55|858.89|353.74|0.5408|353.74|378.1|0.70381|0.70381|-1669.202327|-0.14132|3.1406|0.02055276|4.5998|5.0|8.3188|8.3188
14b_a50|0.0|0|1|1|0.0|-0.092558007|5.82008293|2|-0.068176984|2.115127752|-0.255822608|0.010215823|0.037777505|-0.041169251|0.011249462|-0.106938404|-0.1786649189999999|-0.280243276|-0.306633966|0.030057537|-0.076674952|0.7031402240000001|0.022423099|-33.02344264|-50.27694576|25.31245624|0.095923652|62.89861413|-32.9673668|9.64109526|192.8987555|0.637281054|-21.65397937|-16.75898192|47.72661339|0.445384689|2967.872393|-1005.538915|0.362718946|11.45638132|0.8030515570000001|6737.145102|237.8403928|-659.347336|26.29763086|0.021820402|14.30797341|1.0|1.0|1.0|0.0|4.64|0.35|3.72|4.81|66.99|2.32|2.0|0.0|128.39|1.0|7.0|33.0|5.0|441.52|1.0|0.0|2.51e-05|0.0111|1.6800000000000002e-05|3.51|0.0|0.0|1.3900000000000001e-07|6.12e-05|-0.02486|4.0775|718.64|1253.87|304.07|0.1637|234.67|533.25|0.55594|0.64303|-1430.72987|-0.16874|5.3711|0.03081037|6.7927|6.58|5.1818|5.1818
12w_a36|0.0|1|0|0|3.3131307480000003|0.081390556|5.351858133|2|0.041058884|0.0|-0.917874106|-0.011700732|-0.041402825|-0.010726574|-0.007897954|0.115646674|-0.1187503719999999|-0.3344729369999999|-0.604676196|-0.098657593|-0.111267166|0.532980165|0.021104445|-62.34080876|-79.88912835|112.947763|0.171636756|123.23411609999998|-57.35989379|10.87965823|0.780959767|0.70536279|-44.76031023|-29.58856606|77.49366829|0.4672300679999999|3230.870697|-1597.782567|0.29463721|15.701847400000002|0.8769828040000001|7418.252264|211.5476713|-1147.197876|41.94801097|0.0273396629999999|19.62970663|1.0|0.0|1.0|2.0|4.82|0.17|3.31|4.04|78.43|2.04|2.0|0.0|130.43|1.0|7.0|34.0|8.0|465.43|0.0|0.0|6.26e-06|0.00291|8.6e-06|3.86|0.0|0.0|7.24e-08|3.37e-05|-0.05326|3.8881|712.88|1198.72|318.88|0.4508|318.88|552.55|0.69466|0.69466|-1644.953222|-0.15708|5043.0|0.0328886|7.0746|23.0|7.6383|7.6383
11c_a5|0.0|1|0|0|2.930680267|-0.2117133739999999|4.59511985|2|-0.0859098|0.0|-0.224938556|0.005090155|-0.059682527|-0.023856811|0.005383056|-0.138950411|-0.011677718|-0.018887528|-0.269653478|0.030085871|-0.0873419269999999|0.389427402|0.01785211|-47.99592739|-53.12487972|31.61751609|0.19527649|118.7750305|-32.31269264|6.604499968|4.089828494|0.707039635|-29.19305715|-19.63310772|58.854300300000006|0.448016491|2497.685314|-903.1229552|0.292960365|16.09582374|0.811648325|5202.741647999999|178.1902995|-549.3157749|27.76804404|0.021214793|12.90369209|1.0|1.0|1.0|1.0|2.96|0.09|4.79|4.17|80.76|1.13|1.0|0.0|106.79|1.0|6.0|28.0|5.0|370.4|0.0|1.0|7.38e-05|0.0273|7.950000000000001e-05|2.78|0.0|0.0|3.4000000000000003e-09|1.26e-06|-0.04315|4.2087|636.14|1071.71|294.59|0.5327|275.3|512.32|0.60118|0.6267699999999999|-1218.278135|-0.1713299999999999|2.5278|0.03798847|3.3827|25.0|7.6021|7.6021
14g_a23|0.0|0|1|1|0.0|0.180361525|5.351858133|2|0.058422864|0.653317181|-0.803522236|-0.002390707|-0.031968899|-0.030586527|-0.0004039459999999|0.179219801|-0.0962526|-0.2952674819999999|-0.648987099|0.010202051|-0.096288005|0.297855753|0.018341721|-51.82254036|-68.52397802|95.64648102|0.092665527|65.94601775|-48.76552945|9.289253982|1.5679977319999998|0.780315815|-36.87984398|-29.55936307|64.87554405|0.461846955|3400.464046|-1507.527516|0.219684185|16.32997765|0.8582074559999999|8005.353973|156.3396622|-1072.841648|37.88128151|0.020564836|14.63509796|0.0|0.0|1.0|1.0|3.61|0.09|3.97|6.18|114.25|3.04|2.0|1.0|126.97|1.0|7.0|35.0|8.0|495.48|0.0|0.0|1.29e-07|6.38e-05|1e-06|4.76|0.0|0.0|1.12e-08|5.57e-06|-0.08011|3.7042|730.13|1233.48|334.71|0.3478|334.71|583.38|0.56658|0.56658|-2041.934312|-0.1519|7.2913|0.0221162|10245.0|0.01|8.0|8.0
47u_a18|0.0|0|0|0|0.0|0.039883149|4.844187086|0|0.008108241|0.0|-0.633589579|-0.000829573|0.031337464|-0.033209663|0.00082284|0.0121925089999999|-0.126628013|-0.1904128389999999|-0.539738821|-0.0112778039999999|-0.092271172|0.33777918|0.02068926|-62.99873374|-64.32800179|86.37253771|0.258933526|180.5187465|-44.84707106|10.0557163|77.59162925|0.721837463|-43.92035521|-23.98671253|77.42251040000001|0.483819806|2965.254516|-1415.216039|0.278162537|17.78724206|0.937307962|6837.350959|193.9244919|-986.6355633|33.23007431|0.021142007|14.73941472|0.0|0.0|1.0|2.0|3.98|0.19|3.15|3.02|99.56|2.95|3.0|1.0|133.53|1.0|8.0|34.0|4.0|455.51|0.0|0.0|2.05e-06|0.000932|1.04e-05|3.9|0.0|0.0|6.34e-09|2.89e-06|-0.06392|3.1186|738.53|1282.66|397.57|0.5849|397.57|646.45|0.69143|0.69143|-1509.771642|-0.12717|4.4624|0.02892505|5.8058|1.97|5.7055|5.7055
3a_a32|0.0|1|1|1|3.226454082|-0.0505635059999999|5.6869753560000005|0|-0.014365682|2.211368234|-0.250406908|-0.002794182|0.102212031|0.125185185|-0.001223394|-0.028290955|-0.079652285|-0.1568626659999999|-0.491457345|-0.045516432|-0.0970820759999999|0.30031978|0.0224684379999999|-37.30101542|-44.92473442|87.55216606|0.182929032|84.65041685|-20.78892268|4.811337463|0.0|0.6723099029999999|-17.261046399999998|-14.97491147|47.69828617|0.461044711|2028.93875|-449.2473442|0.327690097|10.67859439|0.855441483|4249.04624|151.63860559999998|-207.8892268|22.27382254|0.0236593529999999|10.9483666|0.0|1.0|1.0|1.0|2.96|0.07|5.77|4.12|110.94|1.19|0.0|0.0|83.28|1.0|2.0|20.0|3.0|298.39|0.0|1.0|4.83e-06|0.00144|4.51e-05|3.31|0.0|0.0|7.66e-07|0.0002279999999999|-0.0558|3.6308|492.91|801.12|341.48|0.2719|341.48|355.48|0.70229|0.70229|-1554.7020630000002|-0.15058|3.6178|0.02744024|5.7916|3.0|8.5686|8.5686
5d_a40|0.0|0|0|0|0.0|-0.071479892|6.167516491000001|0|-0.1031436519999999|0.716041667|-0.1868684619999999|0.007200253|0.2078052269999999|0.029272031|0.006642869|-0.259985037|-0.0038660009999999|-0.009744685|-0.399968083|0.145024458|-0.094277694|0.049855551|0.022027556|-39.55506228|-43.26473143|181.4728912|0.245989948|112.88660690000002|-19.85450535|4.638915105|53.85026982|0.8111805740000001|-18.15211073|-17.30589257|49.66367051|0.479931934|1974.583878|-519.1767771000001|0.188819426|12.09256826|0.922825231|4051.712713|86.65063178|-238.2540642|21.3342049|0.014630084|6.713853887999999|1.0|0.0|1.0|0.0|3.02|0.21|4.08|3.64|75.5|2.25|0.0|1.0|74.11|2.0|3.0|20.0|4.0|287.31|1.0|1.0|5.9e-05|17.0|0.000152|2.98|0.0|0.0|4.7600000000000005e-05|0.0137|-0.06796|3.7374|473.48|765.69|331.74|0.4493|331.74|365.74|0.69613|0.69613|-1276.751174|-0.14851|7.0422|0.01667985|9.2439|19.0|7.7212|7.7212
9a_a36|0.0|1|0|0|3.4090209280000003|-0.109305298|5.351858133|2|0.095192109|0.0|-0.41624054|0.0034852859999999|-0.078488872|-0.06502499|0.00484375|0.160672128|-0.12019672|-0.202876718|-0.398235589|-0.019008343|-0.10869601|0.204819754|0.0236784079999999|-45.04449811|-66.44342306|49.52042402|0.1734403769999999|106.0201967|-40.61536816|8.847677483|0.0|0.7638345870000001|-27.53468726|-24.40778806|59.5185754|0.453098452|2682.572663|-1195.981615|0.236165413|13.79893984|0.828482664|5693.562367|144.36259840000002|-731.0766269999999|31.95428497|0.019513779|11.92833382|1.0|0.0|0.0|1.0|4.69|0.14|3.04|2.04|66.4|2.02|1.0|0.0|120.94|1.0|5.0|29.0|5.0|382.42|1.0|0.0|0.000197|0.0753|0.000102|2.66|0.0|0.0|5.26e-07|0.0002009999999999|-0.05044|3.8677|648.41|1092.66|320.56|0.4811|320.56|495.18|0.68682|0.68682|-1252.578886|-0.15925|5.7274|0.02701893|7.4992|13.0|7.8861|7.8861
1_a3|0.0|0|0|0|0.0|0.079857077|4.727387819|2|-0.004409693|2.194605012|-0.248199745|-0.006610844|0.038572075|0.032569462|-0.005006707|-0.007705076|0.05038525|0.08803837|-0.486774367|-0.126299711|-0.0925710269999999|0.521474118|0.008036786|-45.44133321|-42.54530997|289.8942564|0.2237487219999999|102.8341051|-19.55367089|1.697600903|0.0|0.7920857179999999|-20.88467272|-15.67458788|49.13501083|0.4490711529999999|2012.9704|-595.6343396000001|0.207914282|9.046658216|0.8151164259999999|4510.611026|95.55665364|-273.7513925|19.78900457|0.014174378|6.514493077999999|1.0|1.0|0.0|1.0|3.83|0.18|2.28|1.85|77.1|1.52|0.0|0.0|91.52|2.0|2.0|22.0|4.0|306.38|0.0|0.0|0.0008529999999999|261.0|0.000503|1.83|0.0|0.0|1.69e-06|0.000518|-53.0|3.8645|496.09|845.2|320.83|0.1775|210.84|316.61|0.30619|0.68912|-1273.1763970000002|-0.1658599999999999|2.2332|0.02599563|3.4319|724.0|6.1403|6.1403
13b_a6|0.0|1|0|0|3.423777636|-0.0411179|5.351858133|1|0.060593678|0.0|-0.6051312529999999|-0.00460563|-0.104663349|-0.064811009|-0.00194781|0.100281317|-0.10896749|-0.180339002|-0.490758329|-0.029988734|-0.112915801|0.202093555|0.032036214|-61.06841733|-74.04643339|154.7847961|0.2242827939999999|147.0772097|-48.5571926|13.77653618|554.4007331|0.757233678|-40.04664055|-26.65671602|82.07670290000002|0.408780634|2821.72831|-1332.835801|0.2427663219999999|15.37022155|0.69141956|6000.952027|159.1980937|-874.0294667999999|35.20276076|0.0203627189999999|13.35319491|1.0|1.0|1.0|2.0|3.56|0.12|4.98|4.32|95.85|1.29|2.0|0.0|116.79|1.0|5.0|31.0|5.0|409.44|0.0|1.0|3.11e-06|0.0012699999999999|1.02e-05|3.8|0.0|0.0|9.77e-10|4e-07|-0.0525799999999999|3.6322|694.33|1167.21|341.35|0.7846|255.67|574.07|0.58026|0.7006600000000001|-1349.837661|-0.14898|10.8032|0.02920955|13.5746|174.0|6.7595|6.7595
16h_a32|0.0|1|1|1|3.340888605|0.217139852|5.733341277|0|-0.069213021|2.075726759|-0.7828009570000001|-0.0048042729999999|0.061727488|-0.022634676|-0.002310082|-0.1234671109999999|-0.123297852|-0.219947482|-0.71364354|-0.003188883|-0.121464999|0.44308098|0.02096013|-51.56009529|-77.17316899|70.02855767|0.200808492|127.5843068|-49.03221545|8.461051377999999|35.90298920000001|0.7359051059999999|-32.75886858|-24.62973479|64.87717961|0.459750275|2709.44587|-1157.597535|0.2640948939999999|12.42028916|0.850995852|6151.056721|167.7935207|-735.4832318|33.46862873|0.020432929|12.98212548|1.0|0.0|1.0|2.0|3.61|0.26|5.86|4.6|149.27|1.12|2.0|0.0|111.95|1.0|7.0|28.0|5.0|413.52|0.0|1.0|3.28e-07|0.000136|1.7800000000000002e-05|3.66|0.0|0.0|9.89e-08|4.09e-05|-0.05028|3.6182|679.82|1130.4|342.67|0.2914|342.67|556.05|0.70219|0.70219|-1955.772465|-0.14972|3516.0|0.02818755|4.2275|9.0|8.0655|8.0655
12f_a36|0.0|1|0|0|3.50900085|-0.066269699|5.351858133|2|0.10938259|0.0|-0.40641518|0.003676818|0.012286423|-0.06756661|0.0045625|0.182557897|-0.101854847|-0.169994208|-0.438198895|-0.109793154|-0.100276611|0.3416917479999999|0.01784834|-46.86832019|-66.16123807|43.53853176|0.156443092|103.2191714|-43.65234724|7.769727312|0.835268043|0.7803018709999999|-30.92312428|-23.629013600000004|58.64442871|0.464240353|2770.818472|-1323.224761|0.219698129|13.84366076|0.8665086190000001|6000.985822|144.9540437|-873.0469447999999|30.28188764|0.015685228|10.34891518|1.0|0.0|0.0|2.0|4.94|0.21|3.62|2.45|69.2|2.45|1.0|0.0|133.52|1.0|6.0|31.0|4.0|409.49|1.0|0.0|2.48e-05|0.0102|2.6600000000000003e-05|3.47|0.0|0.0|4.38e-08|1.7899999999999998e-05|-0.05035|3.6545|699.88|1195.77|339.27|0.4374|237.95|545.55|0.37095|0.70126|-1311.285102|-0.15011|5.9228|0.02879265|7.8454|11.0|7.9586|7.9586
7_a4|0.0|0|0|0|0.0|-0.237954652|5.4161004020000005|2|-0.07290303|2.048170299|-0.076100699|0.008409909|-0.125778587|0.04206117|0.008242591|-0.162314698|-0.042220092|-0.094000778|-0.174410426|0.022270259|-0.071288428|0.470973822|0.01470626|-32.72992462|-35.88407105|14.01468959|0.174169393|87.67070691|-18.06277106|3.726212114|79.08210981|0.7179916670000001|-16.47508541|-13.45652664|40.13253521|0.437317462|2286.169166|-538.2610657|0.282008333|9.797542165|0.7772010559999999|5022.496714|141.9530115|-270.9415659|18.74189807|0.016800137|8.456594282000001|1.0|1.0|0.0|0.0|3.05|0.15|4.42|4.67|43.6|2.82|0.0|0.0|95.07|1.0|2.0|25.0|4.0|330.36|1.0|1.0|0.000156|0.0514|3.92e-05|3.22|0.0|0.0|3.49e-08|1.15e-05|-0.05217|4.0379|538.92|915.46|307.05|0.0697|307.05|365.73|0.59702|0.59702|-1089705.0|-0.16975|3.9832|0.02317758|4926.0|151.0|6821.0|6821.0
12av_a36|0.0|1|0|0|3.4520047430000003|0.049150854|5.351858133|2|0.06882889|0.0|-0.605432791|-0.00233752|-0.021036176|-0.039627578|-0.000472698|0.1168328169999999|-0.126068378|-0.213993335|-0.507136551|-0.018133027|-0.105593135|0.277834652|0.021666882|-57.31621925|-73.55299094|99.2415672|0.247552267|172.4374372|-51.2347934|10.51297704|124.9387725|0.671916917|-39.92474833|-24.51766365|72.40871507|0.491188387|3011.024457|-1397.506828|0.328083083|17.64042914|0.965363947|6460.1184140000005|228.5327731|-973.4610746|36.48912989|0.025779468|17.95719936|0.0|0.0|0.0|3.0|4.96|0.17|2.38|1.65|98.3|1.49|1.0|0.0|138.06|1.0|7.0|33.0|5.0|438.48|0.0|0.0|0.000292|128.0|0.000227|1.85|0.0|0.0|1.1800000000000001e-07|5.18e-05|-0.05307|3.4402|733.21|1247.28|360.39|0.6698|256.12|588.31|0.43212|0.70455|-1440.67411|-0.14122|4.7666|0.04308001|6.1075|39.0|7.4089|7.4089
9g_a40|0.0|0|0|0|0.0|-0.058811055|5.4161004020000005|0|0.07954859|0.895670535|-0.225327061|0.011921308|0.139758613|-0.145879501|0.0115573539999999|0.133954053|-0.037217966|-0.062672355|-0.383703998|-0.384131901|-0.079033043|0.002717414|0.021367335|-33.47455057|-41.63731423|65.74631496|0.09545843|50.29077056|-21.93596333|5.930596229|64.08637519|0.740240206|-17.63553984|-16.43578193|44.73159432|0.476386801|2169.234651|-624.5597134|0.259759794|15.62271835|0.909806709|4435.743087|136.8503571|-329.0394499|22.20330888|0.018087202|9.528957565|0.0|1.0|0.0|1.0|2.8|0.06|2.91|2.93|72.28|0.64|0.0|0.0|87.53|1.0|3.0|23.0|4.0|302.33|1.0|0.0|0.00323|977.0|0.0008179999999999|1.37|0.0|0.0|3.720000000000001e-07|0.000113|-0.0624|3.0778|559.04|923.42|402.84|0.3563|402.84|469.6|0.70233|0.70233|-1332.31775|-0.12765|3.4787|0.01134289|5063.0|3548.0|5.45|5.45
5_a15|0.0|0|0|0|0.0|-0.222657379|0.0|2|0.0729170329999999|0.0|-0.54157893|0.000420839|-0.0156037999999999|0.0118220069999999|0.003194793|0.1093187759999999|-0.187421793|-0.28098676|-0.340979744|0.092692253|-0.0989946469999999|0.743577162|0.032616864|-45.57134103|-73.61131563|119.95308020000002|0.125945852|93.65193084|-54.73655332|18.03465935|64.12413387|0.5089899720000001|-33.88634094|-20.30656983|69.82487767|0.486150431|2940.77098|-1177.78105|0.491010028|15.1701491|0.946094849|6656.720346|365.1095806|-875.7848531999999|39.89581513|0.036380071|27.05181494|1.0|1.0|1.0|1.0|3.79|0.15|4.92|6.01|74.73|2.0|3.0|0.0|127.97|1.0|8.0|33.0|6.0|443.49|0.0|1.0|6.86e-07|0.000304|2.18e-06|4.86|0.0|0.0|2.25e-10|9.970000000000001e-08|-0.03714|3.6257|737.16|1272.84|341.96|291.0|286.35|629.67|0.62664|0.70244|-1470.487858|-0.14839|4.3576|0.03640044|6.35|13.0|7.8861|7.8861
14ab_a23|0.0|0|1|1|0.0|0.065530542|5.351858133|2|0.021287386|0.7586471459999999|-0.287365522|0.013012022|0.010803172|-0.03821899|0.012103325|0.038241896|-0.074579388|-0.13397874|-0.449699921|-0.085303124|-0.076243539|0.20155691|0.017974612|-35.59605095|-52.21744789|40.23721489|0.07577767|51.89838547|-35.76253038|8.431109267|82.79560776|0.797837067|-24.37891748|-21.67516705|47.90644969|0.4695727329999999|2941.47118|-1148.783854|0.202162933|14.76864227|0.885272615|6654.62616|138.4567483|-786.7756682999999|27.16741043|0.013710439|9.389964491|0.0|0.0|1.0|1.0|3.63|0.12|4.4|4.63|105.02|3.45|2.0|1.0|130.22|1.0|5.0|32.0|4.0|439.54|0.0|0.0|5.9e-07|0.000259|2.81e-06|4.31|0.0|0.0|6.9799999999999995e-09|3.07e-06|-0.07146|3.6587|719.66|1238.27|338.88|0.3893|338.88|595.23|0.66532|0.66532|-1708.277193|-0.14778|5.9624|0.02013145|8.4721|4.0|8.4012|8.4012
