molecula|SddssS|n9FaHRing|SssssC|NaasN|nARing|BCUTs-1|SaasN|MATS2c|SRW07|AATSC1s|JGI4|SaaaC|AATSC1are|MATS8i|BCUTi-1|AATSC8d|n5aRing|MATS1i|MATS1c|n6aHRing|GATS1are|BIC2|SIC2|GATS1pe|nFaHRing|RASA|FNSA5|PBF|FPSA3|PNSA3|RNCS|FNSA4|WPSA3|FNSA2|WNSA3|DPSA5|DPSA3|GeomPetitjeanIndex|PNSA2|MOMI-Z|WNSA4|FPSA1|GeomRadius|GeomDiameter|GRAV|PPSA1|DPSA4|FPSA5|DPSA1|DPSA2|PPSA5|CYP2C9 inhibitor|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Synthetic Accessibility|Log Po/w iLOGP|Log S (SILICOS-IT)|Log Po/w WLOGP|TPSA_y|Brenk|Molar refractivity|Class [Log S (SILICOS-IT)]|Num. of Rotatable bonds|Log S (Ali)|Heavy atom count|Hydrogen bond acceptors count (using Lipinski’s definition)|Molecular Mass|Log S (ESOL)|Solubility [Log S (ESOL)] (mol/l)|Log Po/w XLOGP3|Lipinski|Lowest Unoccupied Molecular Orbital Energy|Absorption Energy (max. Transition) (eV)|log P|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (water) (Hartree)|Total Energy (gas phase) (Hartree)|Wavelength (HOMO-LUMO transition) (nm)|Approximated area|Contribuition (max. transition)|Zero Point Energy|Oscillator Force (HOMO-LUMO transition)|HOMO-LUMO Energy Difference (Hartree)|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|Gibbs Free Energy|IC50|pIC50
17g_a50|0.0|1|0.0|2|2|1.320916184|4.377239517|-0.185924266|5.82008293|0.052557574|0.029160757|2.236579664|0.012079|-0.022378911|10.94501702|-0.1155555559999999|2|-0.200725906|-0.213708251|1|0.754575205|0.738521694|0.7787714459999999|0.7276268779999999|1|0.920663175|-0.0706879109999999|0.442201795|0.014550016|-32.14758511|10.60268439|-0.025918901|6.48022912|-1.555134042|-21.45417373|56.28102287|41.85775712|0.467997084|-1037.842058|1975.996014|-11.54365807|0.250051612|8.130878433|15.28352231|6102.424958|166.8756987|23.06474408|0.013645282|-333.6136209|1383.884645|9.106383854|1.0|1.0|0.0|4.04|3.66|-6.96|4.37|51.77|0.0|133.03|1.0|6.0|-4.46|32.0|4.0|424.54|-4.86|1.39e-05|3.68|0.0|-0.0323|4.0458|3.22|4.0458|-1335.976491|-1335.946919|306.45|559.45|0.6623600000000001|-1335.631756|0.1795|-0.16699|-0.19929|0.02957267|-1335.693266|246.0|6.6091
32_a47|0.0|1|0.0|1|1|1.216307925|1.998170616|-0.1746026239999999|4.727387819|0.000921003|0.035568182|1.6507707980000002|0.001861676|-0.026022099|10.95005715|-0.044598914|1|-0.077485193|-0.2749014|2|0.6636125860000001|0.810444864|0.858292442|0.634406338|1|0.851627782|-0.0726950079999999|0.266433793|0.019295804|-41.57905445|28.55112477|-0.026060474|10.01980854|-1.381205148|-29.9621436|68.76811937|55.48373932|0.44289006|-995.3056298|2255.632049|-13.53252578|0.35883878|8.656942728999999|15.53902041|6235.398576|258.5816152|29.28959351|0.022735861|-203.4434306|1552.348456|16.38361254|0.0|1.0|2.0|3.35|3.67|-8.82|5.07|67.66|0.0|125.17|1.0|5.0|-4.81|31.0|5.0|436.91|-5.05|8.89e-06|3.7|0.0|-0.05682|4.9046|2.97|3.6829|-1778.127634|-1778.0970140000002|336.65|548.86|0.48011|-1777.843462|0.2839|-0.1509599999999999|-0.20778|0.03062031|-1777.90286|0.1|7.0
14v_a23|0.0|1|-4.844615416|2|0|1.1979575059999998|3.004639728|0.135774541|5.351858133|-0.299484129|0.047323232|0.636416435|-0.002390707|0.017156562|10.3132174|-0.015149431|2|-0.0962526|-0.650246427|2|0.598213287|0.787538583|0.845160857|0.575188253|1|0.916605275|-0.09479984|0.31419322|0.019811827|-44.4776373|78.86310829|-0.042752869|8.64241561|-2.180396311|-29.37629463|76.42257099|57.56282152|0.457213347|-1440.093681|2679.111279|-18.64987284|0.211671341|7.743452839|14.26610767|8458.789829000001|139.8032821|35.81898321|0.020908947|-380.8667976|1826.768144|13.80980223|1.0|1.0|1.0|3.62|3.46|-7.95|6.18|114.25|1.0|126.97|1.0|7.0|-6.89|35.0|8.0|495.48|-6.0|1e-06|4.76|0.0|-0.07843|3694.0|5.17|3694.0|-2042.182282|-2042.161744|335.64|533.44|0.6017100000000001|-2041.93452|348.0|-0.1524299999999999|-0.2308599999999999|0.02053833|-2041.998955|4.0|8.4001
7_a15|0.0|0|0.0|0|0|1.419941457|0.0|-0.2269896539999999|0.0|-0.038088878|0.035075075|0.0|-0.0013239329999999|0.038636783|10.95880715|0.0019353679999999|0|-0.211522056|-0.335491052|1|0.857287135|0.70084115|0.740089344|0.8115121240000001|0|0.841400327|-0.110819329|0.403524276|0.036600739|-41.29775265|103.8062879|-0.026500274|11.27499976|-1.2190126140000002|-22.92132733|85.26222186|61.6121151|0.396557391|-676.5837204|1624.468817|-8.163512395|0.551335598|6.01738192|9.971755103|5097.868552|306.0056033|32.78250222|0.042799094|56.98518567|1507.995102|23.75461091|1.0|1.0|1.0|3.16|3.14|-7.19|4.64|61.84|0.0|99.77|1.0|7.0|-4.83|26.0|5.0|352.38|-4.49|3.2e-05|3.84|0.0|-0.0284899999999999|4.4386|2.78|3.7495|-1184.385377|-1184.367098|330.67|499.86|0.64652|-1184.168094|0.0169|-0.15605|-0.18454|0.01827873|-1184.224637|227.0|6644.0
AKLKII_a46|0.0|0|0.0|0|0|1.4316666480000002|0.0|-0.206312209|4.59511985|-0.030657|0.0386379929999999|1.744747103|0.006821053|0.156485495|10.96959256|0.036226415|1|-0.037291767|-0.270506095|3|0.718266758|0.758995484|0.8264237520000001|0.687139108|1|0.837641394|-0.089369278|0.271156366|0.010384859|-34.061229|160.85204040000002|-0.033194303|2.335284369|-1.161800612|-16.15213359|49.76981906|38.98582025|0.47999819|-550.9360419|792.7439217|-7.464534402999999|0.2278604669999999|5.83938898|11.22955511|4110.764451|108.05343229999998|20.38625028|0.015584114|-258.10190780000005|713.5187596|7.390123534|0.0|1.0|1.0|2.81|1.6|-7.21|3.39|67.35|0.0|85.32|1.0|2.0|-3.24|22.0|4.0|287.32|-3.58|0.000266|2.19|0.0||||||||||||||||181.0|6.7423
12aj_a36|0.0|0|0.0|0|2|1.29704406|0.0|-0.056210607|5.351858133|-0.045035034|0.043848238|0.0|0.002951176|-0.103202936|10.95354213|-0.042227364|1|-0.104118159|-0.43462267|1|0.90414347|0.812278823|0.8632656809999999|0.856274847|0|0.8269863129999999|-0.10279655|0.251263868|0.018305468|-46.79363201|82.34300699|-0.0368515929999999|7.521007149|-1.953134451|-29.99399664|76.5855549|58.52715472|0.47532973|-1251.929069|2275.825451|-15.14089115|0.22507266|8.056502837|15.35536375|5763.333098|144.26810480000003|30.48195872|0.016684569|-352.4483722|1615.543812|10.69455126|0.0|0.0|2.0|4.84|0.0|-6.97|2.19|69.2|0.0|128.72|1.0|5.0|-4.16|30.0|4.0|395.46|-4.3|5.05e-05|3.04|0.0|-0.05275|5.2301|3.48|3.6017|-1272.27339|-1272.241135|344.24|539.55|0.4112|-1271.9998859999998|0.0082|-0.14818|-0.20093|0.03225532|-1272.060325|17.0|7.7696
28_a20|0.0|0|0.0|1|0|1.417203216|1.837209467|-0.013841559|4.727387819|-0.114439513|0.0396875|1.650185059|0.002234763|0.0313932529999999|10.94963925|-0.039965901|1|-0.016955137|-0.447096101|3|0.715067047|0.755701837|0.812553182|0.690655217|1|0.7817507370000001|-0.091179288|0.3962228229999999|0.014682607|-57.59898971|318.7453661|-0.035068957|6.540604536|-1.823585765|-38.44343857|71.98460956|67.39863895|0.468838001|-1217.120433|2449.815677|-15.62203369|0.226358273|7.587188177000001|14.28413212|6348.941881000001|151.0788711|30.25452396|0.016673728|-365.2747728|1573.2352460000002|11.12858789|1.0|1.0|1.0|3.45|2.86|-8.8|4.01|99.58|0.0|122.8|1.0|5.0|-4.42|32.0|5.0|420.47|-4.43|3.72e-05|2.68|0.0|-0.06242|4.7905|4.64|3.5798|-1368.363151|-1368.32781|346.35|531.85|0.50352|-1368.085242|0.0153|-0.15572|-0.21814|0.03534166|-1368.146882|255.0|6.5935
18_a20|0.0|0|0.0|0|0|1.400923654|0.0|0.1160337319999999|4.727387819|-0.12050413|0.0396875|1.983673343|-0.005614194|-0.011236836|10.93301779|-0.054458882|1|0.001996439|-0.597167441|2|0.809917509|0.7602869659999999|0.8162774979999999|0.778639593|1|0.76136176|-0.095227339|0.356461863|0.0108136339999999|-61.73239771|318.5587088|-0.035934845|4.787695004|-1.904546783|-41.07622672|72.31812218|68.92770059|0.483668611|-1267.269673|1822.210286|-15.91001426|0.1890889589999999|8.011174137000001|15.51556677|6206.896662|125.81822920000002|29.4862782|0.013457694|-413.7552685|1562.772745|8.954638548|1.0|1.0|2.0|3.48|2.76|-10.0|4.69|97.55|0.0|125.07|0.0|5.0|-5.59|32.0|4.0|419.48|-5.16|6.91e-06|3.85|0.0|-0.05604|5.9778|5.35|3.5355|-1352.364724|-1352.32685|350.69|531.11|0.31154|-1352.073755|0.2011|-0.14685|-0.20289|0.03787435|-1352.135304|34.0|7.4685
5a_a49|0.0|0|0.0|1|2|1.343848751|2.111324504|0.079751437|5.777652323|0.007039248|0.034466231|1.878067786|0.007647515|-0.046327135|10.92976459|0.076610236|1|-0.158356406|-0.51958118|2|0.66494289|0.7979412790000001|0.855876084|0.632463498|1|0.800090055|-0.0787216|0.6254267029999999|0.028578361|-42.1802818|124.92862240000002|-0.027311576|9.77851757|-1.338267206|-24.67330519|61.89135559|58.89715956|0.490453006|-782.8177953|1887.422375|-9.345067946|0.393071247|6.0732145310000005|11.91885068|6294.404170000001|229.9265537|26.32248561|0.0270848489999999|-125.09569170000002|1289.801795|15.84324998|1.0|1.0|0.0|3.37|2.93|-6.92|3.68|73.14|0.0|116.62|1.0|3.0|-3.84|30.0|5.0|397.43|-4.29|5.09e-05|2.65|0.0|-0.05062|5.2443|4.14|3.9219|-1311.995327|-1311.960542|316.13|443.78|0.31953|-1311.743648|0.0529|-0.16176|-0.21238|0.03478454|-1311.799168|43.0|7.3665
8b_a50|0.0|1|0.0|1|1|1.398299046|2.021915391|-0.115740384|5.777652323|-0.009597908|0.035718954|1.98971238|0.006841944|-0.009441452|10.945024|-0.0180233089999999|2|-0.065440141|-0.332085641|1|0.753629415|0.809463375|0.8836675340000001|0.71043578|1|0.845349082|-0.078068703|0.267094693|0.021513107|-34.79187329|131.417573|-0.030360051|4.93661461|-1.092961836|-16.66636363|49.02840043|45.09730487|0.428882006|-523.561903|1401.458274|-6.966723542|0.328290204|5.292277178|9.26652151|4446.001554|157.2609748|21.65129387|0.024280552|-164.5084115|779.4465792000001|11.63112165|0.0|1.0|1.0|3.21|1.69|-5.94|3.41|59.39|0.0|89.78|2.0|2.0|-3.44|23.0|3.0|299.33|-3.81|0.000154|2.55|0.0|-0.02903|4.5256|2.11|4.1804|-967.3527447|-967.3160428|296.58|353.17|0.5533|-967.212701|121.0|-0.1724099999999999|-0.20144|0.036701907|-967.258772|68.0|7.1675
9_a47|0.0|0|0.0|0|0|1.3818994059999998|0.0|0.00410268|0.0|-0.1789147139999999|0.037492877|1.323246814|-0.009607222|0.022031244|10.93671087|0.045804989|0|-0.021556658|-0.4477815529999999|2|0.7033922579999999|0.792070785|0.853035126|0.689770023|1|0.805149969|-0.0969292319999999|0.492394184|0.009540986|-44.13640712|107.3271659|-0.036925422|2.611122094|-1.550867715|-23.08946904|58.96976407|49.12766732|0.482896681|-811.319145|1333.091472|-10.10553715|0.209348023|5.653392499|10.93281031|5212.504394|109.5180831|24.43189048|0.015793737|-304.1026787|1026.1394|8.262317504|0.0|1.0|2.0|2.87|2.78|-8.47|5.61|58.04|0.0|101.46|1.0|3.0|-5.37|26.0|4.0|345.37|-5.2|6.3e-06|4.43|0.0|-0.05037|5.7429|4.06|3.7183|-1149.090086|-1149.055456|333.44|406.35|0.3885099999999999|-1148.896866|0.2208|-0.1545099999999999|-0.20488|0.03463008|-1148.949486|25.0|7.6
3_a20 (SB-525334)|0.0|0|-0.08980269|0|0|1.183765089|0.0|-0.048050965|4.727387819|-0.053897691|0.0526353279999999|1.728260385|0.001924142|-0.175513234|10.95053359|-0.119584218|1|-0.169090412|-0.500412918|2|0.818922083|0.7186587|0.76423988|0.7835436240000001|1|0.8756647679999999|-0.0917096759999999|0.246005838|0.0123308269999999|-34.52869143|43.70154849|-0.029269046|3.934338039|-1.375645142|-19.50382741|58.45718743|41.49386505|0.457398769|-777.0449536|1782.992456|-9.33873414|0.215089498|5.943823875|10.9543133|4905.195832|121.495147|21.06338405|0.0117802769999999|-321.8682802|989.9790502999998|6.654190521|1.0|1.0|1.0|3.37|2.82|-8.39|4.69|67.35|0.0|104.59|1.0|3.0|-4.85|26.0|4.0|343.42|-4.73|1.88e-05|3.74|0.0|-0.0671399999999999|4.9821|3.9|3.1728|-1086.585811|-1086.56485|390.77|498.74|0.49443|-1086.329436|0.1171|-0.13417|-0.20131|0.02096048|-1086.383308|162.0|6.7905
5_a4|0.0|0|0.0|1|1|1.343864516|2.166832955|-0.196773454|5.4161004020000005|0.02257929|0.035994832|2.189593648|0.011630756|-0.050389825|10.92992834|-0.134215501|1|-0.0471580309999999|-0.164263889|2|0.655087104|0.767615203|0.820886786|0.650346601|1|0.943148502|-0.0681917309999999|0.431132276|0.008047242|-27.26045038|13.96974087|-0.025201292|2.323516519|-1.159259431|-14.64813624|41.76764149|31.58455727|0.413773331|-622.9167106000001|1896.178084|-7.276482574|0.192648413|5.758733969|9.823391314|5059.243919|103.5177395|16.77294978|0.009538616|-330.3047347|771.5556899000001|5.125482045|1.0|1.0|0.0|3.27|3.08|-7.96|4.67|43.6|0.0|104.89|1.0|3.0|-4.57|26.0|3.0|340.42|-4.84|1.4499999999999998e-05|3.95|0.0|-0.04892|4.8582|3.71|4.0239|-1069.27374|-1069.251223|308.12|421.24|0.60407|-1069.051141|67.0|-0.16965|-0.21857|0.02251645|-1069.102899|71.0|7.1487
12i_a36|0.0|0|-4.787087299|0|2|1.2401347459999998|0.0|0.043792895|5.351858133|-0.29543904|0.0438779959999999|0.0|-0.011700732|0.128325344|10.96020192|-0.009876543|1|-0.1187503719999999|-0.608318386|1|0.647732719|0.820041835|0.87043328|0.624142499|0|0.830964232|-0.117424873|0.332782117|0.01973953|-54.81607619|108.3973956|-0.045665229|8.195085212|-2.46592234|-35.3196406|90.11282843|67.53484704|0.460246812|-1588.867662|2351.232652|-18.95842684|0.230870141|7.549683919|13.98728916|7707.634338|148.7565508|38.2555363|0.022430221|-346.8168661|2065.79896|14.45246358|1.0|0.0|2.0|4.8|0.0|-7.14|4.04|78.43|0.0|130.43|1.0|7.0|-5.2|34.0|8.0|465.43|-5.07|8.6e-06|3.86|0.0|-0.05065|5.2297|4.86|3.7496|-1645.2030949999998|-1645.171438|330.66|504.47|0.34255|-1644.954647|0.1516|-0.1541|-0.20475|0.03165678|-1645.017702|12.0|7.9208
15c_a10|0.0|0|0.0|1|2|1.343850105|2.154210861|-0.236118846|5.4161004020000005|0.040869377|0.034807692|2.063253638|0.01143745|-0.1036030219999999|10.92970798|0.0123939039999999|1|-0.226679901|-0.1742732839999999|2|0.7655272009999999|0.7351096359999999|0.772328328|0.733973277|1|0.904458517|-0.072537853|0.418835517|0.014703076|-32.5870313|65.41494073|-0.019267867|7.077912953999999|-1.233143495|-22.60962187|66.5866765|42.7883594|0.449308156|-855.5829431|1817.047455|-9.275357237|0.471771585|8.639636218|15.6886947|6673.826433|327.3258326|25.30814911|0.023432886|-39.17102961|1619.721543|16.25826809|1.0|1.0|0.0|3.85|4.09|-7.79|2.97|59.31|0.0|141.96|1.0|6.0|-3.85|34.0|6.0|454.57|-4.57|2.68e-05|2.94|0.0|-0.04724|5.5913|2.2|3.6709|-1450.241475|-1450.500669|337.75|595.63|-0.26999|-1450.139335|0.0|-0.14739|-0.19463|-0.25919486|-1450.201574|0.1|7.0
12l_a36|0.0|0|0.0|0|2|1.297044247|0.0|-0.0944961519999999|5.351858133|-0.008712073|0.039061728|0.0|-0.000143196|-0.05158636|10.95423322|-0.0452558729999999|1|-0.098598933|-0.428857427|1|0.8707354620000001|0.8174432229999999|0.8772535459999999|0.8212311840000001|0|0.84381923|-0.107815735|0.3827446779999999|0.0220227089999999|-52.05361632|39.27257375|-0.038052612|9.330278191|-1.940683231|-33.88151556|83.76912404|66.38812034|0.4619814279999999|-1263.1838810000002|2385.788754|-16.12160667|0.262041641|7.471134223|13.88638723|6121.6555530000005|170.5619816|33.56329135|0.02088234|-309.7725155|1711.727859|13.59224175|1.0|0.0|2.0|4.78|0.0|-6.66|1.76|92.99|0.0|128.47|1.0|5.0|-4.57|31.0|5.0|406.44|-4.29|5.08e-05|2.95|0.0|-0.0510399999999999|3.8619|2.98|3.8619|-1325.194654|-1325.15957|321.05|530.75|0.6925|-1324.954011|0.4524|-0.15869|-0.20973|0.03508404|-1325.0137550000002|0.02|7699.0
4b_a49|0.0|0|0.0|1|1|1.343847828|2.075628989|-0.109946885|5.4161004020000005|-0.077626337|0.036555556|1.645329244|0.001769804|-0.033486358|10.92776533|0.02907541|1|-0.0563571629999999|-0.390006034|2|0.720824193|0.798826417|0.852400617|0.6967593559999999|1|0.7581492670000001|-0.090284437|0.438784865|0.0241270029999999|-56.45224362|41.97072627|-0.030696709|9.138717999|-1.534835437|-34.74338731|71.2971749|71.30114509|0.477868186|-944.6104994|1701.832352|-11.62716177|0.354669161|7.588962922|14.53457293|6025.790417|218.2802175|29.27523192|0.02556165|-178.8869784|1463.761596|15.73185141|1.0|1.0|1.0|3.37|3.1|-7.05|3.26|90.13|0.0|112.36|1.0|6.0|-3.81|30.0|6.0|400.43|-3.88|0.000132|2.28|0.0|-0.06731|4.6422|3.56|3.7413|-1333.063439|-1333.026419|331.39|509.78|0.4151899999999999|-1332.800229|0.0615|-0.15635|-0.22366|0.03702033|-1332.8586269999998|79.0|7.1024
17_a4|0.0|0|-4.533317957|1|1|1.219995452|1.690442177|-0.188642713|5.4161004020000005|-0.319716072|0.043084795|0.0|0.001892883|-0.3948966229999999|10.94611837|-0.094767116|1|-0.0179434139999999|-0.392770755|1|0.49887819|0.772721853|0.8347553529999999|0.484393047|0|0.888791225|-0.08932566|0.332034943|0.01061251|-45.75108579|17.08736223|-0.042181562|2.822041259|-1.5185362180000002|-23.59250328|52.67753395|51.22364842|0.4440629029999999|-783.0649279|1658.726841|-11.21677197|0.138303414|5.923504372999999|10.65499029|5322.773303|71.31904507|25.24299609|0.012827738|-373.0328031|908.7478594|6.61489113|0.0|0.0|0.0|3.31|2.94|-6.56|6.26|30.71|0.0|85.09|1.0|3.0|-4.36|25.0|6.0|345.29|-4.81|1.5399999999999998e-05|4.01|0.0|-0.04186|4.3363|4.44|4.3363|-1255.994721|-1255.968357|285.92|413.28|0.47353|-1255.881628|0.2045|-0.17559|-0.21745|0.02636403|-1255.932407|877.0|6057.0
34_a20|0.0|0|0.0|1|0|1.416932073|1.877209467|0.0305860929999999|4.727387819|-0.104520106|0.0396875|1.991704333|0.003085806|-0.046356705|10.93244905|-0.054458882|1|0.0346782989999999|-0.4478820739999999|2|0.7071284179999999|0.74801464|0.80310139|0.690530489|1|0.7966571459999999|-0.085459595|0.408491116|0.0130295999999999|-57.31821177|297.5548445|-0.032248904|5.898367836|-1.709191893|-38.56497154|67.53437417|66.0848174|0.462785432|-1149.982435|2319.742032|-14.59875162|0.223585914|7.940146766|14.7802149|6211.26199|150.43359099999998|27.94614651|0.01491516|-371.9551262|1481.145765|10.03525243|1.0|1.0|1.0|3.43|2.92|-9.18|4.62|86.69|0.0|125.0|1.0|5.0|-5.14|32.0|4.0|419.48|-5.02|9.51e-06|3.63|0.0|-0.05181|5.4132|4.97|3.8699|-1352.31921|-1352.2836220000002|320.38|544.93|0.38519|-1352.041015|0.0766|-0.16103|-0.21284|0.03558836|-1352.102407|61.0|7.2147
4R4k_a46|0.0|0|0.173180233|1|1|1.134637098|2.145043462|-0.050636784|5.587248657999999|-0.088084767|0.0510113959999999|0.0|0.006550513|-0.1149361969999999|10.94631314|-0.1032662209999999|1|0.008544799|-0.3860697829999999|1|0.78837943|0.7477594870000001|0.787615341|0.784722915|0|0.890625164|-0.085931818|0.237621572|0.007883196|-47.73036108|173.3171354|-0.030434186|2.232103603|-1.4608409080000002|-25.39807111|49.58292992|51.92513282|0.465590034|-777.3362788|1767.850427|-8.617349646000001|0.133318901|5.522208638|10.33328154|4711.736397|70.94107067|18.68565706|0.007248925|-390.2334878|896.9115391|3.857266463|0.0|1.0|1.0|3.8|3.12|-6.61|4.77|50.94|0.0|100.96|1.0|2.0|-4.82|25.0|3.0|333.43|-4.83|1.4800000000000002e-05|4.05|0.0|-0.02045|5.2965|4.52|4.1392|-1053.439174|-1053.413412|299.53|490.83|0.54119|-1053.202129|0.1008|-0.17484|-0.19529|0.0257622|-1053.254911|97.0|7.0132
34_a47|0.0|1|0.0|1|0|1.40499556|1.883479676|-0.210257395|4.727387819|-0.064842466|0.03522792|1.741433543|0.003530307|-0.043634386|10.98214103|0.078153957|1|-0.1430639269999999|-0.2829549719999999|3|0.62974551|0.833786184|0.89234354|0.609110565|1|0.8260556609999999|-0.090141168|0.437215023|0.019723558|-34.3104683|31.17423189|-0.029348287|6.048527453999999|-1.261976347|-19.00022922|62.66739933|45.23285281|0.45489212|-698.8490993|918.6458674|-9.000096143|0.346006784|7.066583143|12.96364153|5105.274301|191.6093987|24.85087647|0.023023142|-170.55473480000003|1068.587688|12.74960652|1.0|1.0|1.0|3.19|3.0|-7.47|4.52|68.52|0.0|99.09|1.0|4.0|-3.57|26.0|5.0|348.38|-3.9|0.000125|2.49|0.0|-0.0545|4.2077|2.41|3.8892|-1162.4815230000002|-1162.450678|318.79|436.88|0.6602399999999999|-1162.283641|0.1718|-0.16086|-0.21536|0.03084502|-1162.33788|2.0|8.7
12ad_a36|0.0|0|0.0|0|2|1.297042846|0.0|-0.040810025|5.351858133|-0.073048351|0.040787037|0.0|-0.001148437|-0.0072527669999999|10.95445455|0.010723827|1|-0.136151085|-0.478461478|1|0.817851296|0.832674224|0.8846605|0.7767870459999999|0|0.760267769|-0.107772644|0.423689705|0.030769062|-58.34300549|94.12528108|-0.0365657189999999|15.4237324|-2.047680239|-41.30726219|96.81391944|80.12771975|0.477102332|-1449.77215|2474.175727|-18.32944602|0.343592539|8.770308295|16.772513699999998|6569.653402|243.2659577|39.44011905|0.028968808|-221.4751857|2208.646667|20.51012207|0.0|0.0|2.0|4.9|0.0|-6.62|1.67|95.5|0.0|135.03|1.0|7.0|-4.18|33.0|6.0|439.47|-4.08|8.36e-05|2.53|0.0|-0.05406|5733.0|4.5|3.8512|-1460.8311199999998|-1460.794632|321.93|588.2|0.27316|-1460.5468529999998|0.2532|-0.15638|-0.21044|0.03648828|-1460.610659|17.0|7.7696
25_a47|0.0|1|0.0|1|0|1.30432753|1.234859637|0.037667531|4.727387819|-0.1084905069999999|0.043695652|1.087932079|-0.003963349|-0.035030495|10.94972207|0.002716049|1|-0.108691353|-0.545763902|2|0.6553889970000001|0.8462332770000001|0.906449648|0.622598899|1|0.786958319|-0.08797211|0.574771479|0.020224271|-44.52300552|11.20142696|-0.031278972|7.453635586|-1.407553754|-27.0291331|71.17072517|56.80080434|0.4760601829999999|-854.5011131000001|1514.111398|-11.52783528|0.376125772|6.951055196|13.26689626|6236.813862|228.3393366|30.43708613|0.029261935|-150.4037281|1369.668876|17.76440561|1.0|1.0|2.0|3.26|3.27|-8.01|4.95|84.73|0.0|109.7|1.0|5.0|-4.99|29.0|5.0|410.83|-4.82|1.52e-05|3.53|0.0|-0.06331|4.8002|4.78|3.9878|-1735.414386|-1735.385814|310.91|491.7|0.53663|-1735.2218059999998|0.0702|-0.16588|-0.22919|0.0285712999999999|-1735.279715|16.0|7.8
4c_a49|0.0|0|0.0|1|1|1.343847672|2.102052126|-0.048954892|5.4161004020000005|-0.044371138|0.03583878|1.78683516|0.001379959|-0.102999091|10.92777281|0.006194124|1|-0.001005604|-0.412652341|2|0.7745214140000001|0.7796063109999999|0.826523164|0.752601535|1|0.76159824|-0.086290519|0.407675441|0.012079228|-56.5385923|82.02101639|-0.029809452|5.014223225|-1.639519861|-36.42732137|66.77901229|64.32113331|0.473304159|-1056.328332|1683.872161|-12.37423857|0.275946172|8.474369008|16.089682800000002|6046.668361|177.78970959999998|26.5256103|0.0173567219999999|-288.71184960000005|1458.908567|11.182784300000002|1.0|1.0|2.0|3.49|2.97|-7.97|3.19|98.72|0.0|120.43|1.0|7.0|-3.5|31.0|5.0|412.49|-3.58|0.000265|1.81|0.0|-0.0623299999999999|5.74|3.04|3.8067|-1332.647233|-1332.607539|325.7|533.87|0.4164199999999999|-1332.336755|0.0821|-0.15925|-0.22158|0.03969431|-1332.398001|255.0|6.5935
8d_a12|0.0|1|0.0|0|1|1.283835213|0.0|0.057525383|4.59511985|-0.048642535|0.038347953|2.075171777|0.000925796|-0.065870394|10.94458983|-0.046326855|1|0.00930483|-0.484923957|1|0.8857286320000001|0.751098108|0.8078610759999999|0.8405406040000001|1|0.858710112|-0.103548595|0.266886187|0.011348654|-43.27410838|90.34024296|-0.039118358|3.507952014|-1.760326118|-24.05928792|64.53435462|49.58366734|0.465113852|-978.6959108|1288.818257|-12.09177064|0.166136296|6.93584319|12.96695233|5255.11762|92.36749461|26.08195789|0.012525773|-371.2392138|1173.6881050000002|6.964006932|1.0|1.0|2.0|4.06|2.23|-8.37|2.67|65.96|0.0|112.14|1.0|3.0|-4.58|27.0|4.0|352.39|-4.61|2.43e-05|3.51|0.0|-0.05488|4.2383|3.53|3.7397|-1138.296407|-1138.256361|331.53|433.32|0.6661|-1138.086709|0.0853|-0.15306|-0.20794|0.04004678|-1138.139635|25.0|7.6021
1m_a5|0.0|0|0.0|0|0|1.3047206409999998|0.0|-0.252787668|4.59511985|-0.005518104|0.026339869|0.0|0.006422789|-0.10797859|10.94856032|-0.011848312|1|0.042813643|-0.2274929269999999|2|0.691858366|0.7824502320000001|0.851987765|0.63664685|0|0.8823955520000001|-0.071478865|0.429612762|0.009030414|-37.380714700000006|154.6334216|-0.028977918|2.506013299|-1.072182971|-19.69180207|46.74648368|42.13785007|0.482646195|-564.8157081|841.0375686000001|-8.041608085|0.26152627|6.911100301|13.35855701|4584.808374|137.7695311|20.67140479|0.0172594319999999|-251.2513491|764.8419772000001|9.092103139|0.0|1.0|1.0|2.69|2.11|-8.63|4.85|54.46|0.0|95.5|1.0|3.0|-4.52|24.0|3.0|332.79|-4.74|1.82e-05|3.69|0.0|-0.0507699999999999|4.6678|3.48|4.3983|-1410.912452|-1410.88022|281.89|423.2|0.4527899999999999|-1410.783167|0.2373|-0.1778|-0.22857|0.03223201|-1410.833395|43.0|7.3665
