molecula|SddssS|NaaNH|n9FaRing|SaaNH|SssssC|NaasN|SRW09|nAHRing|nARing|BCUTs-1|SaasN|MATS2c|SRW07|AATSC1s|SaaaC|ATSC1c|AATSC1are|MATS8i|BCUTi-1|n5aHRing|AATSC1pe|MATS1i|MATS1c|GATS1are|MATS8s|SIC2|nFaHRing|PBF|FPSA3|PNSA5|PPSA3|RNCS|RPSA|TPSA_x|FNSA4|WPSA3|RPCS|FNSA1|WNSA3|DPSA5|PNSA4|DPSA3|GRAVp|TASA|MOMI-Z|WNSA4|FPSA1|GeomShapeIndex|PPSA1|WNSA2|DPSA4|DPSA2|Mor01p|PPSA5|CYP2C19 inhibitor|CYP3A4 inhibitor|Synthetic Accessibility|Log Po/w iLOGP|Fraction Csp3|Num. of Aromatic heavy atoms|Log S (SILICOS-IT)|Log Po/w Silicos-IT Log P|Log Po/w WLOGP|Log Po/w MLOGP|Brenk|Molar refractivity|Class [Log S (SILICOS-IT)]|Num. of Rotatable bonds|Log S (Ali)|Heavy atom count|Hydrogen bond acceptors count (using Lipinski’s definition)|Molecular Mass|BBB|CYP1A2 inhibitor|Consensus Log P|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (ESOL)] (mol/l)|PAINS|Lipinski|Solubility [Log S (SILICOS-IT)] (mg/ml)|Absorption Energy (max. Transition) (eV)|Total Energy (gas phase) (Hartree)|Area (grid)|Volume|Wavelength (max. Transition) (nm)|Contribuition (max. transition)|Contribution (HOMO-LUMO transition)|Zero Point Energy|HOMO-LUMO Energy Difference (Hartree)|E solv. Water  (Hartree)|Gibbs Free Energy|Dipole (water)|pIC50
4_a38 (LY-2157299)|0.0|0|0|0.0|0.0|1|7.535296702|1|1|1.343847059|2.0959524330000003|0.050460026|5.4161004020000005|-0.080432741|1.721297609|-0.325515636|0.002865697|-0.159241692|10.9277672|1|0.003107816|0.028964355|-0.463575124|0.702976795|-0.041794304|0.868207983|1|0.459041332|0.01243241|-51.11565158|7.104736984|260.7739337|0.2456862269999999|140.40206619999998|-0.03235283|4.060137052|71.22674185|0.7861170609999999|-30.23133173|58.99645489|-18.48863993|60.00582329|2501.945802|431.0669496|1686.693134|-10.56568487|0.213882939|0.949475478|122.2274724|-496.5871888|23.51893991|1105.390176|542.7276591|7.880803302999999|0.0|1.0|3.27|2.6|0.18|21.0|-7.13|3.69|3.51|1.84|0.0|108.18|1.0|3.0|-3.85|28.0|4.0|369.42|0.0|1.0|2.81|0.0001409999999999|0.000102|0.0|0.0|2.75e-05|4.65|-1198.64695|617.61|1048.31|266.68|0.4|0.68|-1198.442536|-0.16|0.03652312|-1198.49738|7.6529|7.1586
1l_a5|0.0|1|0|2.964063799|0.0|0|6.605297921|0|0|1.270375394|0.0|-0.244609612|4.59511985|-0.0052651969999999|0.0|-0.089997343|0.008244856|-0.019865028|10.94421389|1|0.007613233|0.0271820189999999|-0.21108114|0.7245669790000001|-0.174469948|0.818803517|0|0.357062421|0.0078543119999999|-38.27406105|4.43679678|167.86839980000002|0.109710998|61.974288|-0.026512937|2.506287665|0.0|0.769406114|-21.91725365|45.64819758|-14.9768065|43.23617395|2227.730859|502.9124512|903.1631908|-8.460199385|0.230593886|0.896303416|130.25942849999998|-389.1691717|19.46541135|895.4089219|518.5792364|7.374136537999999|1.0|1.0|2.98|2.67|0.14|23.0|-8.83|5.56|5.32|2.57|0.0|105.07|1.0|4.0|-5.04|26.0|3.0|340.42|1.0|1.0|4.06|9.06e-06|1.04e-05|0.0|0.0|5.02e-07|4.6403|-1069.229786|609.85|1033.47|267.19|0.45892|0.57392|-1069.047151|-0.1779|0.03182983|-1069.101032|3.3694|7.4949
13_a10|0.0|0|0|0.0|0.0|1|7.535296702|1|1|1.343837907|2.091672336|-0.059862024|5.4161004020000005|-0.055497169|1.794073077|-0.259721373|0.00384732|-0.002128014|10.9296146|1|0.003791547|-0.017015286|-0.345108701|0.761923976|0.00746881|0.84680169|1|0.4676169839999999|0.0122005|-41.62089688|6.168030793|174.7319717|0.181972309|91.99711608|-0.030119651|3.118282386|0.0|0.7144943490000001|-24.21093442|51.21590298|-15.22715739|54.05778885|2261.82488|413.5584641|1630.880014|-7.698174391|0.285505651|0.816739845|144.338975|-315.62515|21.31179541|873.7836118999999|422.96706330000006|9.595006108|1.0|1.0|3.02|2.58|0.15|21.0|-6.6|3.52|3.81|1.88|0.0|97.14|1.0|2.0|-3.76|25.0|4.0|328.37|1.0|1.0|2.91|0.000176|7.87e-05|0.0|0.0|8.170000000000001e-05|5.8308|-1065.839441|550.83|926.41|212.63|0.34881|0.68386|-1065.68351|-0.15937|0.0346535|-1065.732389|5.3726|6.7959
19_a3|0.0|1|0|2.917217813|0.0|0|6.605297921|0|0|1.4316666480000002|0.0|-0.206312209|4.59511985|-0.030657|1.744747103|-0.129865138|0.006821053|0.156485495|10.96959256|1|0.006731579|-0.037291767|-0.270506095|0.718266758|-0.0150769919999999|0.8264237520000001|1|0.225451546|0.0116401719999999|-40.8473715|5.419662458|161.5312186|0.146982098|68.43484547|-0.032585664|2.523394126|0.0|0.75798185|-14.67073822|48.55416845|-15.17188084|36.92898885|2000.66399|397.1650228|869.7868956|-7.064025721|0.24201815|0.911365749|112.6836188|-247.2409002|20.01615321|700.5653624|314.0966684|7.706796952|1.0|1.0|2.81|1.6|0.06|21.0|-7.21|3.9|3.39|1.18|0.0|85.32|1.0|2.0|-3.24|22.0|4.0|287.32|1.0|1.0|2.45|0.000578|0.000266|0.0|0.0|1.7800000000000002e-05|3945.0|-929.2608626|499.93|832.23|314.28|0.67351|0.67351|-929.14689|-0.16303|0.020989746|-929.193831|2.8758|7.6383
43_a18|0.0|0|0|0.0|0.0|0|7.03438793|2|2|1.251175234|0.0|0.032999679|4.844187086|-0.01369899|0.0|-0.397752066|0.002712865|0.031746165|10.94702053|0|0.003801459|-0.140532044|-0.460675034|0.718255592|-0.023109314|0.7458234990000001|0|0.3439906129999999|0.006890688|-63.87648583|5.35147222|0.66443384|0.147655113|114.6724699|-0.0311212229999999|4.156080507|21.60709738|0.8743733490000001|-42.32033664|69.46280937|-24.16948112|59.84418608|3172.923606|661.9512957999999|1579.614523|-18.77059344|0.125626651|0.930331529|97.56464265|-1389.023915|27.64206062|2045.512486|1228.492038|5.5863235410000005|0.0|1.0|4.54|0.0|0.34|18.0|-9.6|4.5|4.08|3.7|1.0|160.76|1.0|9.0|-6.45|38.0|3.0|508.65|0.0|0.0|3.48|3.55e-07|1.09e-06|0.0|1.0|1.28e-07|3.2233|-1611.598032|843.1|1493.25|384.65|0.6926800000000001|0.6926800000000001|-1611.126246|-0.13196|0.02315412|-1611.198355|3.6943|6.2041
14o_a23|0.0|0|1|0.0|-4.758526534|2|7.423568444|0|0|1.197958066|3.133942289|0.18835477|5.351858133|-0.301504331|0.6669152279999999|-0.807407518|-0.002390707|-0.029012777|10.3132174|2|-0.0004039459999999|-0.0962526|-0.653629157|0.598213287|0.000891427|0.861597051|1|0.328340215|0.018054548|-66.92857564|12.835973699999998|110.3941788|0.0959220569999999|68.19627862|-0.042454824|9.125801389|0.8929505459999999|0.800301554|-36.61307972|80.64694246|-30.18347529|64.33441296|3399.6213840000005|642.7588542000001|2297.392496|-21.45909668|0.199698446|0.958697036|141.97663490000002|-1094.413931|37.71512766|1923.471511|676.4530574|13.71836682|0.0|1.0|3.55|3.62|0.09|26.0|-7.95|3.97|6.18|3.04|1.0|126.97|1.0|7.0|-6.89|35.0|8.0|495.48|0.0|0.0|4.31|1.29e-07|1e-06|0.0|0.0|5.57e-06|3.6989|-2042.161288|729.11|1236.72|335.19|0.58581|0.58581|-2041.934645|-0.1517|0.02299729|-2042.000938|8.3591|8.4815
5_a27|0.0|0|0|0.0|0.0|2|6.823286122000001|0|0|1.4026035369999998|3.2927747860000003|0.126882432|4.727387819|-0.068518519|1.271687295|-0.286030638|0.00991794|-0.125237927|10.93772408|1|0.010329671|-0.2030237389999999|-0.4982037479999999|0.639413469|0.180356685|0.8149212259999999|1|0.333977277|0.01695771|-44.83538435|8.936508815|10.48961936|0.146821224|77.37301579999999|-0.030385206|4.709432444|56.35994804|0.741481472|-15.54640123|53.51978325|-16.01263727|38.43699603|2273.906133|449.6149323|1254.531539|-8.438466859|0.258518528|0.7827415529999999|136.2361487|-354.41560810000004|21.59546513|907.0095354|424.8821143|8.684398894|0.0|1.0|3.07|3.11|0.16|21.0|-6.22|2.94|2.8|2.66|0.0|97.55|1.0|2.0|-3.61|25.0|4.0|331.37|1.0|1.0|2.82|0.000248|9.78e-05|0.0|0.0|0.0002|4.0989|-1083.124207|566.68|955.22|302.48|0.64548|0.64548|-1082.967639|-0.16952|0.01903872|-1083.019748|3.5632|8.5229
12b_a50|0.0|0|1|0.0|0.0|2|7.927685046000001|1|1|1.397986833|4.058595679|-0.19841119|5.82008293|-0.0016330379999999|2.112397566|-0.125985651|0.01164808|-0.101728189|10.94501743|2|0.011790103|-0.168032508|-0.246831987|0.699597776|0.009081884|0.8718949979999999|1|0.24516882|0.0214891|-33.25880166|10.80329197|8.07905572|0.074083915|37.24447201|-0.0237482779999999|5.43117764|86.49656508|0.5731907470000001|-11.52561607|47.12729492|-11.93905701|33.72918462|2224.116359|465.4891075000001|1446.231761|-6.002164865|0.4268092529999999|0.756824707|214.5713436|-234.0844297|20.82911679|812.3355548|388.171611|13.86849326|1.0|1.0|3.31|2.45|0.11|20.0|-5.49|2.59|3.42|2.02|0.0|94.69|2.0|2.0|-3.16|24.0|3.0|313.36|1.0|1.0|2.59|0.000685|0.000144|0.0|0.0|0.00101|4.7089|-1006.641541|539.15|909.8|263.3|0.6016199999999999|0.6581|-1006.501585|-0.16451|0.02307802|-1006.550688|5.6617|5.3242
13b_a5|0.0|1|0|2.948625157|0.0|0|7.153833802|1|1|1.338814635|0.0|-0.142746146|5.209486153|0.011339656|0.0|-0.251535058|0.0064510459999999|-0.104404004|10.94530329|1|0.0066003869999999|-0.055701188|-0.357011244|0.6700114770000001|0.03431921|0.8184221559999999|0|0.468748106|0.0138892369999999|-48.3067033|8.980592802|14.41650822|0.168442764|108.9128108|-0.02636836|5.806729729|46.77748445|0.654076389|-29.05440446|62.24204745|-17.04942469|53.91565742|2661.597781|537.6736515|1177.571784|-11.0239272|0.345923611|0.837970799|223.6695238|-562.2202871000001|26.06641209|1329.387016|638.8437454|13.93534415|0.0|1.0|2.97|2.64|0.17|23.0|-8.36|4.64|4.06|1.96|0.0|119.8|1.0|5.0|-4.24|30.0|4.0|395.46|1.0|1.0|3.26|5.69e-05|3.75e-05|0.0|0.0|1.72e-06|4.6733|-1276.030896|672.43|1138.73|265.31|0.32779|0.57482|-1275.806761|-0.17274|0.035153|-1275.865034|4.7964|6.9586
4R4k_a46|0.0|0|0|0.0|0.173180233|1|7.825245291|1|1|1.134637098|2.145043462|-0.050636784|5.587248657999999|-0.088084767|0.0|-0.252970193|0.006550513|-0.1149361969999999|10.94631314|1|0.006050983|0.008544799|-0.3860697829999999|0.78837943|-0.003017362|0.787615341|0|0.237621572|0.007883196|-45.72566346|4.194771739|173.3171354|0.109374836|58.20005971|-0.030434186|2.232103603|0.0|0.866681099|-25.39807111|49.58292992|-16.19450581|51.92513282|2105.035168|473.9155694|1767.850427|-8.617349646000001|0.133318901|0.871222588|70.94107067|-413.632783|18.68565706|896.9115391|519.5743695|3.857266463|1.0|1.0|3.8|3.12|0.33|17.0|-6.61|4.26|4.77|2.84|0.0|100.96|1.0|2.0|-4.82|25.0|3.0|333.43|1.0|1.0|3.81|1.5e-05|1.4800000000000002e-05|0.0|0.0|8.28e-05|5.2965|-1053.413412|565.94|994.13|234.09|0.54119|0.68404|-1053.202129|-0.17484|0.0257622|-1053.254911|1.9753|7.0132
1c_a5|0.0|1|0|2.955525321|0.0|0|6.605297921|0|0|1.424607938|0.0|-0.268536978|4.59511985|-0.006491037|0.0|-0.085301064|0.008031558|-0.228971551|10.9433337|1|0.007357977|0.034752304|-0.20172074|0.71274658|0.128385959|0.821309592|0|0.436308619|0.008349498|-35.99212225|4.27195187|160.5407184|0.11368581|58.16640976|-0.0281385329999999|2.185709046|0.0|0.753027268|-17.81716094|43.86175561|-14.3968489|39.09545876|2105.8969850000003|453.4753671|873.709445|-7.366029352999999|0.246972732|0.909902834|126.3615674|-294.64117410000006|19.11862892|764.7451566000001|409.0289917|7.869633359|1.0|1.0|2.78|2.09|0.05|23.0|-8.41|4.99|4.51|2.13|0.0|95.45|1.0|3.0|-4.25|24.0|3.0|312.37|1.0|1.0|3.43|5.5700000000000005e-05|3.5600000000000005e-05|0.0|0.0|1.21e-06|4.8783|-990.5931502|556.84|929.31|254.15|0.4444899999999999|0.53838|-990.467026|-0.18719|0.029157178|-990.516371|2.6801|5.4
25b_a34|0.0|0|0|0.0|0.0|1|7.412764017000001|1|1|1.290860233|1.94553288|0.133975789|5.351858133|-0.0929479709999999|0.0|-0.861190687|-0.00378755|-0.112970844|10.95957635|1|-0.000223677|-0.278635968|-0.623853334|0.832166825|0.08214612|0.83883012|0|0.5020264870000001|0.030138301|-86.13394472|18.82143547|165.2408865|0.343426892|214.470853|-0.042438204|11.75402804|49.2835599|0.76274549|-40.19997818|98.0416108|-26.50275222|83.19266998|2611.55928|410.0313565|2671.608537|-16.55102732|0.23725451|0.723855085|148.1659658|-860.6534206|34.74652105|1806.819095|595.8522372|11.90766609|0.0|1.0|3.53|3.39|0.29|17.0|-6.42|2.63|3.03|1.56|0.0|108.21|1.0|7.0|-3.82|29.0|5.0|393.44|0.0|0.0|2.58|0.00015|0.000202|0.0|0.0|0.00015|4.2253|-1313.361559|668.48|1136.16|293.43|0.6925600000000001|0.6925600000000001|-1313.132261|-0.17564|0.02655501|-1313.194808|9.0174|5.6819
12_a4|-3.2834578760000004|0|0|0.0|0.0|1|7.535296702|1|1|0.295190368|2.070952433|-0.1494133309999999|5.4161004020000005|-0.271149771|1.587386096|-0.113938738|0.005795666|-0.093414896|10.31168324|1|0.009024784|-0.051501982|-0.220286906|0.5687812560000001|-0.036425699|0.8749408470000001|1|0.636722126|0.01168879|-44.33087544|6.936764267999999|15.80191019|0.194761903|115.5823166|-0.025916226|4.116653575|7.519189887|0.717772573|-24.74343259|53.59101661|-15.38009964|48.6306683|2927.48584|477.8721263000001|1962.933988|-9.127388465|0.282227427|0.889574393|167.4891205|-447.2420348|21.42753878|1049.9494|608.4548423|9.260141177|1.0|1.0|3.41|2.94|0.23|21.0|-7.84|3.69|4.98|2.17|0.0|113.02|1.0|4.0|-4.18|29.0|5.0|404.48|0.0|1.0|3.3|6.57e-05|4.64e-05|0.0|0.0|5.85e-06|4.8592|-1617.826064|640.67|1101.33|255.16|0.63967|0.68825|-1617.57796|-0.16224|0.03555871|-1617.634733|10.1971|5032.0
13_a15|0.0|0|0|0.0|0.0|0|0.0|1|1|1.4356889940000002|0.0|-0.139434143|0.0|-0.031457366|0.0|-0.393632585|0.001806571|-0.031047852|10.95980212|0|0.003766915|-0.173728081|-0.357554652|0.843715005|0.008210506|0.7784213259999999|0|0.708462114|0.016196467|-61.86632281|10.21906987|142.67217639999998|0.114512421|72.25096855|-0.033811561|6.447664726|0.0|0.755283433|-27.279882500000003|72.41636305|-21.33321476|53.45565817|3028.485145|558.6934137000001|3581.589629|-13.46007201|0.244716567|0.931684902|154.4025434|-780.6841766|28.24531009|1638.227985|830.7967967000001|10.55004024|1.0|0.0|4.13|4.19|0.07|24.0|-8.9|4.33|6.69|2.52|0.0|138.24|1.0|6.0|-6.32|34.0|4.0|448.52|0.0|0.0|4.61|4.77e-07|7.970000000000001e-07|0.0|0.0|5.7e-07|3942.0|-1450.727602|674.36|1231.11|314.52|0.63827|0.70626|-1450.399387|-0.11283|0.02844037|-1450.462642|6.0429|8.2218
6_a47|0.0|0|0|0.0|0.0|0|0.0|0|0|1.304328257|0.0|0.011739916|0.0|-0.1738997619999999|1.291219116|-0.392537045|-0.010708889|0.051455447|10.93671042|0|-0.0094242819999999|-0.020576777|-0.459934519|0.701994505|-0.149904224|0.84654143|1|0.446564415|0.009820713|-52.41283988|5.323543706000001|101.7290544|0.158081588|85.6917678|-0.036834143|2.885749555|0.0|0.7943908059999999|-23.54237714|60.76103606|-19.96679614|48.75381069|2431.668154|456.3812788|1577.98246|-10.82346202|0.205609194|0.6832388209999999|111.4552019|-454.5854048000001|25.13472712|1055.658539|469.7495559|8.348196185|1.0|1.0|2.82|2.91|0.05|22.0|-9.06|5.24|6.27|3.48|0.0|106.47|1.0|3.0|-6.02|27.0|4.0|379.81|0.0|1.0|4.59|9.53e-07|1.63e-06|0.0|0.0|3.310000000000001e-07|5.5188|-1608.652005|576.56|990.85|224.66|0.30468|0.69305|-1608.50108|-0.1544|0.03288085|-1608.554019|4.2153|7.9
14q_a23|0.0|0|1|0.0|0.0|2|7.423568444|0|0|1.19796338|3.292130907|0.141057047|5.351858133|-0.130330047|0.720966302|-0.5608967029999999|0.002243702|-0.058543701|10.31321757|2|0.002496501|-0.017918675|-0.573130981|0.77007911|0.067394607|0.871119857|1|0.227948491|0.02158178|-66.16349731|14.81701129|350.836102|0.226805402|155.7136729|-0.039682061|10.17264683|97.13675614|0.777340899|-42.23665548|79.42966327|-27.24379301|76.3369885|3097.399651|530.8381985000001|2213.1193780000003|-18.70427707|0.222659101|0.893957277|152.86702240000002|-953.9181308|35.04742005|1787.418422|693.3423458|13.26616596|0.0|0.0|3.52|2.66|0.04|26.0|-6.96|2.57|3.12|2.28|1.0|128.38|1.0|6.0|-5.21|33.0|5.0|454.51|0.0|0.0|2.62|6.11e-06|4.03e-05|0.0|0.0|5.03e-05|3.6431|-1798.6108739999995|714.22|1222.17|340.33|0.5949|0.5949|-1798.3704079999998|-0.14854|0.03458552|-1798.433122|12.0503|7.8069
5_a18 (BIBF0775)|0.0|0|0|0.0|0.0|0|7.03438793|2|2|1.251175715|0.0|0.0160123|4.844187086|-0.015946718|0.0|-0.391512249|0.002526619|0.0002403959999999|10.94702058|0|0.0036739159999999|-0.144352593|-0.453086741|0.7140745620000001|-0.001626287|0.774859029|0|0.420002762|0.008501088|-59.08151918|6.418873637000001|10.36586529|0.156764132|118.3671077|-0.029755876|4.846666751|50.25564119|0.8159410579999999|-39.33277643|67.25977848|-22.46761997|58.5107823|3115.979466|636.6978809999999|1645.395714|-16.96451322|0.184058942|0.937842434|138.97646310000002|-1204.480438|27.535837|1955.044427|1140.896548|8.178259299999999|0.0|1.0|4.42|0.0|0.32|18.0|-9.21|4.09|3.69|3.52|1.0|155.95|1.0|8.0|-6.07|37.0|3.0|494.63|1.0|0.0|3.2|8.590000000000001e-07|1.91e-06|0.0|0.0|3.06e-07|3.2027|-1572.290174|817.02|1446.02|378.13|0.69298|0.69298|-1571.843719|-0.13154|0.02305362|-1571.914419|2.8009|7.4685
13g_a6|0.0|1|0|3.457632039|0.0|0|6.842683282|0|0|1.424099171|0.0|-0.0961994219999999|4.727387819|0.004767264|1.648997541|-0.381325604|-0.002407131|0.073394284|10.95053423|1|-0.000644109|-0.12414699|-0.46487852|0.836982172|0.095969451|0.832753533|1|0.2141642839999999|0.017637229|-64.02222283|12.28038897|68.57626488|0.128027951|89.14285747|-0.0323525729999999|8.550546653|0.0|0.7357333540000001|-35.98038956|76.50577593|-22.52633766|63.95581946|2929.039254|607.1336751|3916.754765|-15.68456028|0.264266646|0.7999971709999999|184.0026638|-846.9662551000001|30.61752948|1653.346592|744.1359788|12.48355309|1.0|1.0|3.61|2.34|0.12|27.0|-10.57|5.41|4.79|1.13|0.0|128.63|0.0|6.0|-5.56|33.0|5.0|431.49|0.0|1.0|3.47|2.77e-06|8.8e-06|0.0|0.0|1.15e-08|5.9869|-1386.573241|739.55|1253.71|207.09|0.38325|0.7034100000000001|-1386.3020800000002|-0.1327|0.03802398|-1386.364067|13.3225|6.9245
14l_a23|0.0|0|1|0.0|0.0|2|7.423568444|0|0|1.1979636809999998|3.402752757|0.060717916|5.351858133|-0.026530366|0.758109562|-0.288615723|0.01269616|-0.060692376|10.313217800000002|2|0.01180744|-0.074441567|-0.448622017|0.725800261|0.156652778|0.836852328|1|0.215920645|0.018669073|-51.59307331|12.31633167|40.34135162|0.078732333|51.94117061|-0.0328459689999999|8.125310915|81.90812552|0.7896261940000001|-23.306234600000003|61.54673359|-21.66909079|47.64388017|2879.181064|607.777253|2176.038061|-14.29549842|0.210373806|0.972085426|138.7874759|-714.7749208|27.44221375|1372.110688|666.0036144999999|9.953660282|0.0|1.0|3.51|3.52|0.09|26.0|-7.78|3.88|4.33|3.24|1.0|125.25|1.0|5.0|-5.85|31.0|4.0|425.51|0.0|0.0|3.78|1.43e-06|5.61e-06|0.0|0.0|7.03e-06|3.6274|-1669.224647|694.65|1185.79|341.8|0.67242|0.67242|-1668.983787|-0.14639|0.01168219|-1669.04569|8.2422|8.1798
4c_a49|0.0|0|0|0.0|0.0|1|7.535296702|1|1|1.343847672|2.102052126|-0.048954892|5.4161004020000005|-0.044371138|1.78683516|-0.339843311|0.001379959|-0.102999091|10.92777281|1|0.00202792|-0.001005604|-0.412652341|0.7745214140000001|-0.052237757|0.826523164|1|0.407675441|0.012079228|-55.59622798|7.782541015|82.02101639|0.23840176|153.60017230000005|-0.029809452|5.014223225|59.70585149|0.724053828|-36.42732137|66.77901229|-19.20596967|64.32113331|2719.702873|490.6910965|1683.872161|-12.37423857|0.275946172|0.898629005|177.78970959999998|-680.5831211|26.5256103|1458.908567|707.2397315000001|11.182784300000002|1.0|1.0|3.49|2.97|0.25|21.0|-7.97|3.55|3.19|1.47|0.0|120.43|1.0|7.0|-3.5|31.0|5.0|412.49|0.0|1.0|2.6|0.000314|0.000265|0.0|0.0|4.4e-06|5.74|-1332.607539|705.55|1199.04|216.0|0.4164199999999999|0.67789|-1332.336755|-0.15925|0.03969431|-1332.398001|4.9358|6.5935
13j_a6|0.0|1|0|3.409065702|0.0|0|7.412764017000001|1|1|1.430640326|0.0|0.0353600779999999|5.351858133|-0.154502515|0.0|-0.855284356|-0.011017781|-0.0951246069999999|10.95129557|1|-0.007703306|-0.045418125|-0.562698347|0.8744720490000001|-0.063948098|0.8353837409999999|0|0.205764388|0.03111288|-86.54032868|20.78979124|180.6709018|0.377035857|251.937353|-0.046428683|13.89184843|114.6910805|0.7841668409999999|-53.67779048|99.85109065|-31.02389141|101.1210779|2907.3053210000003|416.2679342|2634.320708|-20.73032827|0.215833159|0.765539515|144.22085800000002|-1098.707398|39.56287079|2096.832152|673.8038326000001|13.31076198|1.0|1.0|3.56|2.26|0.12|23.0|-8.5|4.16|3.54|1.18|0.0|120.17|1.0|6.0|-5.03|32.0|5.0|427.46|0.0|1.0|2.82|9.32e-06|3.28e-05|0.0|0.0|1.36e-06|3.6504|-1426.520775|712.52|1196.6|339.64|0.69993|0.7045100000000001|-1426.272674|-0.14602|0.03242949|-1426.335207|10.9731|6.5817
9i_a40|0.0|0|0|0.0|0.0|1|7.515889085|0|0|0.604992808|1.841293462|0.074116257|5.4161004020000005|-0.105556952|0.891973262|-0.279092262|0.004532692|0.201624407|10.31197226|2|0.004019925|0.105172175|-0.542471361|0.831946443|-0.154977678|0.824009442|1|0.006324687|0.011010661|-44.58600513|5.548036224|213.7117392|0.169019238|85.16517222|-0.036869006|2.795536563|62.68854553|0.8590224540000001|-23.58195819|49.81256531|-18.57750214|52.34891159|2056.370683|418.7133986|335.9672843|-9.360805225|0.140977546|0.91433781|71.03556427|-336.98898810000003|21.62632891|778.5478408|351.4600612|5.226560183|1.0|1.0|3.25|2.9|0.06|20.0|-6.03|3.84|4.02|2.99|1.0|91.11|1.0|2.0|-5.32|22.0|2.0|306.38|0.0|1.0|3.52|4.79e-06|1.97e-05|0.0|0.0|0.000285|4.3611|-1273.31399|534.44|883.84|284.3|0.56118|0.70339|-1273.167389|-0.11967|0.02072395|-1273.217301|2.7887|5.9031
18a_a30|0.0|0|0|0.0|0.0|0|7.412764017000001|2|2|0.604987543|0.0|0.045071414|5.351858133|-0.02919335|0.0|-0.353677943|0.005050384|-0.01286191|10.31163887|1|0.005458948|-0.053309522|-0.452377064|0.8421237309999999|0.003991162|0.842671963|0|0.294303776|0.017060045|-59.38972262|10.62073502|79.18861306|0.14081879|87.66676984|-0.036990859|6.611941026|0.0|0.7904991659999999|-28.08889239|69.35818061|-23.02866795|55.73981304|2721.874248|534.88346|2814.429655|-14.33650253|0.209500834|0.8050400790000001|130.4247923|-702.4886239|29.1318055|1427.458469|620.9195447000001|9.968457988|1.0|0.0|4.75|0.0|0.14|17.0|-6.64|3.84|2.62|2.82|0.0|127.28|1.0|5.0|-5.28|29.0|4.0|398.48|0.0|0.0|2.63|5.23e-06|1.4e-05|0.0|0.0|9.21e-05|3.4712|-1575.755101|665.12|1120.46|357.18|0.69033|0.69033|-1575.54671|-0.1418|0.03180853|-1575.604922|5.2813|7.6108
8c_a32|0.0|1|1|3.46252244|0.0|0|7.765993078999999|0|0|0.609420757|0.0|0.080016722|5.733341277|-0.04699673|2.143746338|-0.459589251|-0.003484915|-0.026048985|10.31100269|3|-0.001662219|-0.0852122769999999|-0.578242111|0.788133615|-0.024032462|0.8966299409999999|1|0.263222951|0.016240436|-58.93213925|9.818219446|126.6561213|0.198252488|119.85432240000002|-0.027548799|5.935643221|78.19443734|0.600684883|-28.09723623|74.36515033|-16.654735000000002|56.29419869|2571.62241|484.6996147|3038.837633|-10.06868562|0.399315117|0.8100952690000001|241.4075262|-463.1595384|27.72624296|1275.407176|557.1050635|15.43301109|1.0|1.0|3.46|2.82|0.26|19.0|-7.65|6.49|4.19|1.1|0.0|110.47|1.0|7.0|-5.82|27.0|4.0|397.52|0.0|1.0|3.56|1.5e-06|4.11e-05|0.0|0.0|8.86e-06|3.5673|-1880.733377|646.97|1090.0|347.56|0.70135|0.70135|-1880.537558|-0.14712|0.03115673|-1880.597039|10.2656|7.4318
4d_a46|0.0|0|0|0.0|0.173086735|1|7.825245291|1|1|1.134637067|2.146507937|-0.1397563859999999|5.587248657999999|-0.017469934|0.0|-0.085744171|0.0116902869999999|-0.111025108|10.96333164|1|0.010756749|-0.0814707009999999|-0.240143042|0.6535171|-0.213089038|0.8075680409999999|0|0.290035518|0.008652238|-38.85529917|4.750218646|8.241078584|0.063942042|35.10521457|-0.024616555|2.607946825|74.62074724|0.813427965|-16.99546444|43.60839351|-13.51488667|35.70643728|2181.291783|513.9109507000001|2233.65548|-7.419891252999999|0.186572035|0.7893441379999999|102.4310631|-341.3149976|16.6147308|764.2776167999999|509.0572545|4.753094337|1.0|1.0|3.78|3.5|0.35|17.0|-7.41|4.81|5.11|2.84|1.0|101.75|1.0|2.0|-4.93|25.0|3.0|352.86|1.0|1.0|4.11|1.18e-05|7.8e-06|0.0|0.0|1.3699999999999998e-05|4.4265|-1453.817782|588.18|1009.78|280.09|0.69884|0.69884|-1453.635434|-0.18639|0.02292966|-1453.688943|3.7104|6.2865
