molecula|SddssS|n9FaHRing|NaasN|nARing|SaasN|MATS2c|SRW07|JGI4|MATS7i|SaaaC|ATSC1c|AATSC1are|MATS8i|AATSC8d|n5aRing|n5aHRing|AATSC7i|MATS1i|n6aHRing|GATS1are|BIC2|MATS8s|GATS1pe|nFaHRing|RASA|FNSA3|FNSA5|PBF|FPSA3|PPSA3|RNCS|TPSA_x|FNSA4|WPSA3|WNSA3|PNSA4|DPSA3|GRAVp|TASA|MOMI-Z|WNSA4|FPSA1|GeomRadius|GeomDiameter|GRAV|PPSA1|DPSA4|FPSA5|DPSA2|CYP2C19 inhibitor|CYP2D6 inhibitor|CYP2C9 inhibitor|P-gp substrate|Hydrogen bond don0rs count (using Lipinski’s definition)|Log Po/w iLOGP|Fraction Csp3|Log S (SILICOS-IT)|Log Po/w WLOGP|TPSA_y|Log Po/w MLOGP|Brenk|Molar refractivity|Veber filter|Class [Log S (SILICOS-IT)]|Num. of Rotatable bonds|Heavy atom count|Hydrogen bond acceptors count (using Lipinski’s definition)|Molecular Mass|CYP1A2 inhibitor|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (ESOL)] (mg/ml)|Log Po/w XLOGP3|PAINS|Solubility [Log S (SILICOS-IT)] (mol/l)|Solubility [Log S (SILICOS-IT)] (mg/ml)|Absorption Energy (max. Transition) (eV)|log P|Total Energy (water) (Hartree)|Wavelength (HOMO-LUMO transition) (nm)|Oscillator Force (max. Transition)|Wavelength (max. Transition) (nm)|Approximated area|Contribuition (max. transition)|Zero Point Energy|Oscillator Force (HOMO-LUMO transition)|Highest Occupied Molecular Orbital Energy|Gibbs Free Energy|Dipole (water)|IC50|pIC50|pIC50
5a_a40|0.0|0|1|1|1.688148148|-0.116583806|6.167516491000001|0.0388888889999999|-0.108428634|0.808197279|-0.152120625|0.011345707|0.180125135|-0.02394636|2|2|-0.191663433|0.004130836|0|0.538671739|0.756882266|-0.442215721|0.5263598389999999|1|0.8531783270000001|-0.078132307|-0.090991462|0.04987082|0.020641204|9.135164355|174.99981530000002|64.97877226|-0.036396585|4.042943749|-15.30358975|-16.10801287|43.71412865|1847.672595|377.5905776|508.8362301|-7.128912782|0.177534728|5.507689573|10.7779923|3736.248815|78.57142892|19.58503709|0.0130940839999999|587.5511127|1.0|0.0|1.0|0.0|0.0|2.49|0.21|-4.05|3.08|75.5|1.85|1.0|74.15|0.0|2.0|3.0|19.0|3.0|269.32|1.0|7.49e-05|0.0574|2.88|0.0|8.950000000000001e-05|0.0241|3.7921|4.36|-1177.598691|326.96|0.4461|326.96|353.51|0.69499|-1177.51016|0.4461|-0.21644|-1177.555706|7.6003|81.0|7.0915|7.0915
12_a1|0.0|0|0|1|0.0|-0.0455890429999999|5.351858133|0.036382114|0.076867966|0.0|-0.516204114|-0.0038943009999999|-0.0811332759999999|-0.051772288|1|1|0.127560614|-0.104622651|1|0.8016064479999999|0.749817035|-0.045776997|0.7534284040000001|0|0.765121385|-0.0964711209999999|-0.104724018|0.210514881|0.033770552|19.60151089|133.6600817|136.3310784|-0.039894864|11.37734536|-32.50125347|-23.15625812|75.59644237|2592.245875|444.1009824|1825.150911|-13.44063462|0.275333347|7.679719277999999|14.34104294|5468.378562|159.81230209999998|31.95435864|0.024485753|1342.083063|1.0|1.0|1.0|1.0|1.0|2.72|0.05|-8.2|4.41|83.82|1.67|0.0|103.47|0.0|1.0|3.0|28.0|5.0|366.37|1.0|1.04e-05|0.00649|3.54|0.0|6.28e-09|2.3e-06|3734.0|3.67|-1216.12881|390.57|0.5867|332.04|482.51|0.69114|-1215.922313|0.2821|-0.19916|-1215.975876|10.1801|2.95|5.5302|5.5302
1a_a5|0.0|0|0|1|0.0|-0.271170445|4.59511985|0.021346801|-0.075791863|0.0|-0.078562954|0.005921049|-0.132197351|-0.004213083|0|0|-0.123867037|0.069867374|2|0.8309401009999999|0.7427901179999999|0.11504495|0.808272639|0|0.833638233|-0.071887159|-0.075618812|0.3602068089999999|0.008036994|4.047117885|83.60943679|83.77332129999999|-0.027665419|2.037971304|-18.22870183|-13.93123008|40.24669785|1940.139869|419.7878208000001|902.6910106|-7.015226132|0.274345323|6.199179484|11.38004491|4005.068642|138.1496441|19.19815378|0.016493595|787.1243051|0.0|1.0|0.0|1.0|1.0|0.0|0.16|-7.15|1.42|37.81|2.09|0.0|93.49|0.0|1.0|3.0|23.0|4.0|298.34|0.0|0.00253|109.0|2.17|0.0|7.13e-08|2.13e-05|4.6707|2.85|-951.1394906|437.61|0.2109|265.45|386.8|0.44868|-951.178584|0.0126|-0.2262699999999999|-951.226623|6.7017|107.0|6.9706|6.9706
36_a18|0.0|0|0|2|0.0|0.050448408|4.844187086|0.036625514|-0.05224259|0.0|-0.442092758|-0.000451777|-0.0077246719999999|0.003321395|0|0|-0.079553246|-0.079721028|0|0.7343989059999999|0.741135729|-0.010091893|0.721836103|0|0.804293867|-0.07777765|-0.079805761|0.3847791889999999|0.009440278|6.722004572|110.8288932|139.3536816|-0.031922305|4.786442152|-39.43509046|-22.73046122|62.10402945|2979.013751|572.70209|1547.485543|-16.1853561|0.187943933|9.560644525|18.21710397|6799.65027|133.8265619|27.99124609|0.0123136069999999|1819.430996|1.0|1.0|0.0|1.0|3.0|0.0|0.28|-9.16|2.96|85.29|3.13|1.0|146.24|0.0|1.0|7.0|35.0|3.0|466.57|1.0|2.09e-06|0.00242|4.18|0.0|6.87e-10|3.210000000000001e-07|3.1908|7.75|-1493.686737|388.57|0.4674|388.57|636.33|0.69372|-1493.266344|0.4674|-0.18124|-1493.333297|2.7547|32.0|7.4949|7.4949
12e_a31|0.0|0|0|1|0.0|0.052663358|5.733341277|0.037098765|0.0113193469999999|0.0|-0.70267073|-0.002475146|-0.107630327|-0.015755876|2|2|0.01824365|-0.08867626|0|0.7968154940000001|0.7761616020000001|-0.039273975|0.76012894|0|0.721526766|-0.0939597569999999|-0.1099563869999999|0.2642991189999999|0.02665413|19.38343763|166.1479229|202.5115275|-0.036652129|14.09603901|-49.6906263|-26.65419063|87.71292755|3040.353774|524.7092721|1899.851187|-19.38348182|0.274879568|10.24381236|19.50674899|6557.418968999999|199.8981394|36.75829484|0.020841203|2095.222806|1.0|1.0|1.0|1.0|2.0|3.72|0.24|-9.31|5.4|117.37|2.21|0.0|129.38|0.0|1.0|9.0|33.0|5.0|460.55|1.0|2.16e-07|0.00176|4.48|0.0|4.93e-10|2.27e-07|5.3264|6.33|-1809.899887|322.95|0.3831|232.77|640.03|0.55114|-1809.581226|0.2627|-0.19379|-1809.650069|3.4818|0.17|6.7696|6.7696
7e_a8|0.0|0|1|0|1.3496955309999998|-0.150447714|4.844187086|0.043758865|-0.03633378|0.0|-0.289324602|0.0024398329999999|-0.11032771|-0.0446343779999999|1|1|-0.075638618|0.034227147|0|0.5897105770000001|0.732001738|-0.023521398|0.577394732|0|0.8291560379999999|-0.08608941|-0.0886889709999999|0.286669793|0.0215993429999999|12.91806855|86.03149870000001|102.177831|-0.037446454|7.725998682999999|-30.79383811|-22.39586026|64.40615805|2605.914474|495.8990914|2032.501296|-13.39444718|0.223998448|7.70387217|14.654025199999998|5808.479788000001|133.9683023|28.86058693|0.018708212|1298.726412|1.0|0.0|1.0|0.0|1.0|3.38|0.04|-8.29|4.94|70.81|3.54|0.0|108.43|0.0|1.0|4.0|29.0|4.0|385.39|1.0|1.78e-06|0.00149|4.54|0.0|5.07e-09|1.95e-06|3.8142|6.32|-1300.495519|383.1|0.3461|325.06|544.55|0.6998300000000001|-1300.271093|0.1522|-0.2054699999999999|-1300.327213|11.4436|35.1|4.4547|4.4547
11c_a5|0.0|0|0|0|0.0|-0.2117133739999999|4.59511985|0.027388889|-0.0859098|0.0|-0.224938556|0.005090155|-0.059682527|-0.023856811|1|1|-0.138950411|-0.011677718|2|0.679183645|0.8020105409999999|0.030085871|0.658307423|0|0.80472351|-0.078909483|-0.0873419269999999|0.389427402|0.01785211|10.85837291|31.61751609|118.7750305|-0.0322785379999999|6.604499968|-29.19305715|-19.63310772|58.854300300000006|2497.685314|489.4652669|926.234805|-11.94164728|0.292960365|8.88462927|16.09582374|5202.741647999999|178.1902995|27.76804404|0.021214793|1277.330026|1.0|1.0|1.0|1.0|1.0|2.14|0.09|-8.47|4.17|80.76|1.13|0.0|106.79|0.0|1.0|6.0|28.0|5.0|370.4|1.0|7.38e-05|0.0294|2.78|0.0|3.4000000000000003e-09|1.26e-06|4.5035|4.53|-1218.492067|294.59|0.5327|275.3|512.32|0.60118|-1218.278135|0.2186|-0.21448|-1218.336116|3.3827|25.0|7.6021|7.6021
19h_a38|0.0|0|0|2|0.0|-0.088176988|5.351858133|0.042622739|0.14165187|0.0|-0.420209249|-0.002526241|-0.043452674|-0.070688288|1|1|0.303981987|-0.101303149|1|0.724208473|0.819222745|-0.054149342|0.698414933|0|0.7746288020000001|-0.082211319|-0.109986804|0.3263113569999999|0.021234963|12.51014765|136.81322659999998|132.7728693|-0.03959525|7.370099699|-28.533396600000003|-23.32673803|60.94327866|2774.611523|456.3568442|1839.424968|-13.74247449|0.24620669|6.820483788|12.98143834|6253.901215|145.047677|30.94580137|0.020207411|1547.290068|1.0|1.0|1.0|1.0|3.0|2.43|0.14|-6.86|2.55|81.23|2.4|0.0|125.69|0.0|1.0|5.0|30.0|4.0|401.44|1.0|7.209999999999999e-05|0.0272|2.78|0.0|1.4e-07|5.610000000000001e-05|3.7384|3.41|-1332.187847|350.65|0.2355|331.65|452.01|0.68472|-1331.941646|88.0|-0.20379|-1331.999352|9.0777|9.0|8.0348|8.0348
12a_a36|0.0|0|0|2|0.0|-0.0632801509999999|5.351858133|0.040166667|0.078063311|0.0|-0.403468978|0.002039107|-0.070252245|-0.065913514|1|1|0.134423193|-0.1063550619999999|1|0.907322874|0.7934042040000001|-0.012112722|0.855821486|0|0.820684627|-0.076154312|-0.104828755|0.436020272|0.019595485|12.03249549|109.9069212|110.1075804|-0.037738352|7.388485123|-28.71401279|-23.17301945|58.79461567|2647.835699|503.9367075|2258.5909920000004|-14.22926022|0.244684566|6.600635115|12.464492300000002|5710.355735|150.24716030000002|30.67992313|0.019102103|1533.996157|1.0|0.0|0.0|1.0|2.0|0.0|0.14|-6.59|1.88|69.2|2.02|0.0|123.75|0.0|1.0|5.0|29.0|4.0|381.43|0.0|0.000164|0.0384|2.68|0.0|2.56e-07|9.78e-05|3.8343|3.16|-1232.951968|338.0|0.4435|323.35|481.98|0.67869|-1232.707754|0.0012|-0.20139|-1232.764108|8.5603|13.0|7.8861|7.8861
13p_a6|0.0|0|0|0|0.0|0.024837222|4.727387819|0.042959184|0.072850973|1.633493259|-0.634109842|-0.008008339|-0.014153926|-0.072853186|1|1|0.123575608|-0.068532678|2|0.865935935|0.784414352|-0.059663359|0.8244206940000001|1|0.7265205579999999|-0.099405155|-0.107371897|0.196002517|0.01730144|12.27472016|80.30786544|194.0233618|-0.03767435|8.708451561|-50.03427239|-26.72853188|82.79893305|3016.078786|515.4389679999999|3833.042283|-18.9628865|0.23994258|8.760340755|14.91957306|6590.216479|170.2302215|35.16646396|0.018322293|2004.488446|1.0|1.0|1.0|1.0|3.0|2.34|0.12|-10.06|4.01|122.47|1.01|0.0|132.01|0.0|0.0|7.0|34.0|5.0|449.51|1.0|8.11e-06|0.0125|2.86|0.0|8.73e-11|3.92e-08|4.7973|4.73|-1463.08132|415.53|0.4132|258.45|573.39|0.47508|-1462.740542|0.0029|-0.1971099999999999|-1462.804694|12163.0|92.0|7.0362|7.0362
14a_a25|0.0|0|1|0|1.667057351|-0.092005241|4.727387819|0.038167849|0.051906412|1.975771616|-0.255585831|0.006085806|-0.046802062|-0.019985937|1|1|0.085350921|-0.0469914379999999|2|0.6716839040000001|0.7385460309999999|-0.085643386|0.653818362|1|0.850426305|-0.069657015|-0.084207356|0.326595394|0.012870836|8.449104086|107.22698590000002|98.18816423|-0.033365179|5.546443318|-30.017374100000005|-21.90268583|54.17569023|2844.993903|558.2652611000001|2142.5112510000004|-14.37809314|0.193247006|7.39139255|14.55676745|6315.975408|126.8576588|27.14918443|0.01323706|1438.906775|1.0|1.0|1.0|1.0|1.0|3.06|0.08|-9.59|4.92|72.7|2.47|0.0|126.26|0.0|1.0|6.0|32.0|4.0|419.48|1.0|4.03e-06|0.00215|4.16|0.0|2.58e-10|1.08e-07|5.3631|5.79|-1352.298438|314.05|0.3529|231.18|548.29|0.42461|-1352.024616|0.1756|-0.2143|-1352.086073|4.1656|207.0|6684.0|6684.0
12a_a5|0.0|0|0|1|0.0|-0.256282289|5.209486153|0.023108466|-0.0036987359999999|0.0|-0.09350376|0.00873078|-0.114419442|-0.032601907|1|1|-0.006024869|-0.057691345|2|0.762866363|0.779533861|0.1121034509999999|0.741588813|0|0.894590896|-0.058605038|-0.067680123|0.337539208|0.0081891369999999|5.032443973|13.74268646|64.77671525|-0.026030816|3.0925714930000003|-22.13179066|-15.99663329|41.04680832|2524.410428|549.7500455|899.5599904|-9.830359239|0.253214907|8.741980056000001|16.12184989|5294.775577|155.6073368|21.42066499|0.014342828|1113.8745800000002|0.0|1.0|1.0|1.0|1.0|2.96|0.21|-8.83|4.26|57.7|2.17|0.0|119.38|0.0|1.0|5.0|29.0|4.0|381.47|0.0|5.37e-05|0.00977|3.38|0.0|1.4800000000000003e-09|5.660000000000001e-07|4.6865|2.91|-1202.02622|297.97|0.4794|264.55|508.81|0.50831|-1201.750315|0.0296|-0.21228|-1201.8082029999998|3.9457|19.0|7.7212|7.7212
12ax_a36|0.0|0|0|2|0.0|-0.0943348109999999|5.351858133|0.043383838|0.075802407|0.0|-0.414810497|-0.001012333|-0.057017299|-0.034663063|1|1|0.128253871|-0.101451485|1|0.884841888|0.836170906|-0.0394369539999999|0.771220556|0|0.846837721|-0.073739612|-0.107815607|0.375647684|0.019128091|12.79462904|36.17982162|102.4490387|-0.038813619|8.558226304|-32.99232962|-25.96212292|62.11847297|2926.929456|566.4430628|2471.295987|-17.36585896|0.235146956|7.563197245|14.78635841|6741.969187999999|157.28794140000002|33.94393618|0.018645135|1697.196809|1.0|0.0|1.0|1.0|2.0|0.0|0.14|-7.76|3.19|69.2|2.99|0.0|133.77|0.0|1.0|5.0|31.0|4.0|450.32|1.0|8.27e-06|0.00295|3.93|0.0|1.74e-08|7.83e-06|5.2372|4.42|-2152.130959|318.82|0.5236|236.74|552.0|0.39564|-2151.910753|0.4167|-0.21324|-2151.971761|6.0402|12.0|7.9208|7.9208
14u_a23|0.0|1|2|0|3.357982471|-0.066969083|5.351858133|0.043321995|0.050530143|0.743634137|-0.385981432|0.010561248|-0.026062012|-0.0569153009999999|2|2|0.091604179|-0.110069159|2|0.756252127|0.787538583|-0.001778422|0.71381683|1|0.909754912|-0.055259924|-0.086465795|0.445665682|0.0254134689999999|16.97420126|43.06242147|60.27663131|-0.033908155|11.3374334|-24.65250654|-22.64798452|53.88349042|3015.478095|607.6448353|2430.634114|-15.12707504|0.297131017|7.392527755|14.12094979|6913.009783|198.4601847|32.2221994|0.023582305|1643.332169|0.0|0.0|1.0|1.0|1.0|3.68|0.09|-7.51|4.03|114.25|2.72|1.0|126.78|0.0|1.0|6.0|32.0|5.0|441.51|0.0|2.32e-06|0.0042299999999999|3.55|0.0|3.11e-08|1.3699999999999998e-05|4.0409|3.23|-1744.446261|389.66|0.2253|306.82|549.0|0.4523|-1744.1781010000002|0.0008|-0.21613|-1744.2405670000005|8.1549|6.0|8.2449|8.2449
12x_a36|0.0|0|0|2|0.0|-0.058295476|5.351858133|0.041767677|0.021670322|0.0|-0.40650598|0.00285431|-0.054184069|-0.023932402|1|1|0.038200407|-0.07550872|1|0.906423012|0.828393514|0.056034339|0.855081905|0|0.836402835|-0.0737521679999999|-0.104368092|0.3403819629999999|0.017625524|11.85578416|81.81168174|110.0434027|-0.036722107|7.974776509|-33.36962015|-24.70107324|61.46507585|2884.428214|562.6051882|2391.802689|-16.61514211|0.223146459|8.770758009|16.20591229|6193.10485|150.09915149999998|31.79630645|0.016274369|1717.000548|1.0|0.0|1.0|1.0|2.0|0.0|0.17|-7.05|2.61|94.5|2.51|0.0|135.47|0.0|1.0|6.0|31.0|4.0|427.52|0.0|1.4300000000000002e-05|0.0132|3.19|0.0|8.95e-08|3.83e-05|3.8776|3.37|-1670.452834|331.83|0.3901|319.74|569.01|0.6853600000000001|-1670.182026|0.0199|-0.2048199999999999|-1670.244307|7.2812|7.0|8.1549|8.1549
11_a27|0.0|0|0|2|0.0|0.100091619|5.4161004020000005|0.042533875|-0.080272515|1.3706083080000002|-0.344117757|0.004538653|-0.0864111069999999|-0.027287578|0|0|-0.1299181459999999|-0.041662169|2|0.734834532|0.814843016|-0.0357410779999999|0.7146215429999999|1|0.7645505|-0.079921166|-0.094820973|0.349764196|0.016171515|8.553922917000001|143.3238715|124.5410133|-0.034296948|4.524597532|-22.36099135|-18.14137056|50.82822357|2339.465471|404.4089873|1646.903525|-9.595877966|0.1911041289999999|5.231762955|9.562117063|5186.240841|101.0845293|22.42732497|0.012694323|1054.084273|1.0|0.0|0.0|1.0|1.0|0.0|0.35|-6.09|1.67|61.88|3.06|0.0|106.33|0.0|1.0|2.0|26.0|4.0|345.4|0.0|0.000207|0.0326|2.73|0.0|8.2e-07|0.000283|3.3426|4.54|-1122.456105|499.21|0.3492|370.92|415.32|0.6125|-1122.190727|0.0793|-0.16205|-1122.242519|4.2894|5.0|8301.0|8301.0
11c_a31|0.0|0|0|1|0.0|0.069254998|5.733341277|0.037731481|-0.031640011|0.0|-0.847114804|-0.011679927|-0.137912959|-0.085216451|2|2|-0.0512371409999999|-0.0992097109999999|0|0.825336018|0.839810365|0.013528742|0.787929678|0|0.564143263|-0.138002689|-0.14043574|0.3608415239999999|0.034256743|20.06220362|264.7428792|255.2562173|-0.042457317|11.74927853|-47.33176279|-24.864808|100.8824395|2470.585429|330.3862551|1770.045716|-14.56188764|0.323910768|7.259183801|13.95917988|5329.481371|189.6959033|36.77740577|0.029155542|1581.428448|1.0|0.0|1.0|1.0|2.0|2.66|0.28|-5.84|3.64|125.57|1.03|0.0|97.32|0.0|2.0|6.0|26.0|6.0|371.41|1.0|7.68e-06|39.0|2.82|0.0|1.45e-06|0.000537|3.8551|4.47|-1559.3980869999998|321.61|0.2627|321.61|512.9|0.7005899999999999|-1559.194237|0.2627|-0.19526|-1559.253116|7.5091|0.13|6.8861|6.8861
3m_a32|0.0|1|0|1|0.0|0.013867955|5.733341277|0.03962963|-0.0370712179999999|2.175099216|-0.3082152019999999|-0.000514191|-0.084132138|-0.078038283|3|3|-0.065422345|-0.04918838|0|0.6943636479999999|0.817967125|-0.0067207069999999|0.6672533589999999|1|0.798023273|-0.084626325|-0.09390309|0.317009723|0.013428623|8.029854976000001|92.61088121|120.7751424|-0.027127559|4.801577352|-30.25923462|-16.22134838|58.63348955|2588.590536|477.1904954|2363.601309|-9.699808932|0.325531778|7.0752395770000005|13.31775015|5724.714257|194.65681730000003|24.05057475|0.018412178|1082.275864|1.0|0.0|1.0|1.0|1.0|2.93|0.3|-7.38|5.35|128.01|1.74|0.0|110.36|0.0|1.0|3.0|27.0|4.0|394.51|1.0|1.14e-06|0.00547|3.57|0.0|4.190000000000001e-08|1.65e-05|3.5749|5.1|-1863.502681|346.82|0.2952|346.82|484.34|0.7026600000000001|-1863.279862|0.2952|-0.2056599999999999|-1863.337677|8.0755|23.0|7.6383|7.6383
17d_a50|0.0|1|2|2|4.380250483|-0.152030219|6.042632834|0.031990741|0.006071856|2.234730384|-0.140830095|0.012079|-0.136180713|-0.125540541|2|2|0.009780681|-0.200725906|1|0.754575205|0.748516466|-0.1921395789999999|0.7276268779999999|1|0.929886823|-0.044172353|-0.069790853|0.8020670809999999|0.0152123589999999|10.55016861|5.007868064|48.62532158|-0.025589979|7.31681784|-21.24595322|-17.74731987|41.18485076|2824.70142|644.9008302|2950.99157|-12.30823045|0.24594297|6.996105516|12.62170017|6281.764548|170.5678813|23.53577933|0.013178555|1412.14676|0.0|1.0|1.0|1.0|0.0|3.68|0.35|-7.07|4.29|51.77|2.71|0.0|133.19|0.0|1.0|6.0|32.0|4.0|424.54|0.0|3.17e-05|0.00557|3.72|0.0|8.55e-08|3.63e-05|4.0506|3.41|-1335.989008|306.09|0.1819|306.09|579.45|0.66103|-1335.649722|0.1819|-0.19967|-1335.713194|7.9942|74.0|7.1308|7.1308
1c_a5|0.0|0|0|0|0.0|-0.268536978|4.59511985|0.0248765429999999|-0.080321049|0.0|-0.085301064|0.008031558|-0.228971551|-0.058823529|1|1|-0.133677441|0.034752304|2|0.71274658|0.7595197290000001|0.128385959|0.6977404359999999|0|0.88631419|-0.068062282|-0.070346332|0.436308619|0.008349498|4.27195187|160.5407184|58.16640976|-0.0281385329999999|2.185709046|-17.81716094|-14.3968489|39.09545876|2105.8969850000003|453.4753671|873.709445|-7.366029352999999|0.246972732|6.063350238|11.580409800000002|4387.398857|126.3615674|19.11862892|0.0153811389999999|764.7451566000001|1.0|1.0|0.0|1.0|1.0|2.09|0.05|-8.41|4.51|54.46|2.13|0.0|95.45|0.0|1.0|3.0|24.0|3.0|312.37|1.0|5.5700000000000005e-05|0.0111|3.43|0.0|3.87e-09|1.21e-06|4.8783|3.17|-990.6223073|274.99|271.0|254.15|410.52|0.4444899999999999|-990.467026|0.1076|-0.22684|-990.516371|2.6801|3981.0|5.4|5.4
12g_a36|0.0|0|0|2|0.0|-0.063344124|5.351858133|0.03912037|0.078990142|0.0|-0.409214521|0.0042553209999999|0.078155467|-0.0521750109999999|1|1|0.130052038|-0.099596099|1|0.901715152|0.8026482070000001|-0.19532883|0.860667615|0|0.854238488|-0.069292341|-0.097067302|0.374686587|0.017738779|12.19441007|24.29006276|100.2028184|-0.034549379|8.382969151000001|-32.74608471|-23.75074918|59.82898654|2829.45056|587.240781|2476.712654|-16.3273005|0.2202546819999999|7.285010602000001|13.83075477|6223.658545|151.41267150000002|30.45962398|0.015152386|1797.1178149999998|1.0|0.0|1.0|1.0|2.0|0.0|0.24|-7.38|3.01|69.2|2.66|0.0|138.33|0.0|1.0|6.0|32.0|4.0|423.51|1.0|1.13e-05|0.00589|3.8|0.0|4.2e-08|1.7800000000000002e-05|5.2092|4.21|-1350.887005|333.83|0.4393|238.01|657.02|0.38165|-1350.571683|45.0|-0.20288|-1350.633209|7.8537|14.0|7.8539|7.8539
9_a10|0.0|0|1|1|1.998759814|-0.096384071|5.4161004020000005|0.03590535|-0.048732912|1.754798254|-0.285441469|0.007316125|-0.1189611519999999|-0.1048161059999999|1|1|-0.079150788|-0.1475423119999999|2|0.7141481129999999|0.791322552|-0.000865755|0.692424727|1|0.8694452140000001|-0.057690053|-0.084348428|0.6816795959999999|0.013842683|9.815155744|86.66800495|92.56988349|-0.028592687|6.959437141|-29.00379197|-20.27364785|50.72029356|2904.874289|616.4802143999999|2284.568215|-14.37503199|0.26870822|8.765421221|16.02210901|6606.83687|190.5275895|27.72306267|0.015893979|1635.660698|1.0|1.0|1.0|1.0|1.0|3.2|0.23|-7.93|3.68|75.94|1.81|0.0|130.71|0.0|1.0|7.0|33.0|5.0|438.52|0.0|5.920000000000001e-05|16.0|2.97|0.0|1.17e-08|5.14e-06|5.5668|4.51|-1410.041793|332.32|0.4138|222.72|631.5|0.2242|-1409.69933|0.0041|-0.21163|-1409.764013|4942.0|193.0|6.7144|6.7144
1a_a18 (SB-431542)|0.0|0|0|1|0.0|0.043282217|5.351858133|0.035620155|0.1008839219999999|0.0|-0.766207981|-0.011639964|-0.029658865|-0.0492229479999999|1|1|0.164429684|-0.020716495|1|0.838928085|0.7462411859999999|-0.08530265|0.795744863|0|0.5940412860000001|-0.126408788|-0.122555709|0.210046675|0.033020439|19.58668728|160.410387|240.8019609|-0.0462988229999999|11.61820782|-44.47680367|-27.46300805|94.56841061|2678.82389|352.3666367|1890.195809|-16.29019397|0.2468003389999999|7.52384981|14.26170773|5748.422847|146.3942108|36.46179023|0.02438148|1640.78056|1.0|1.0|1.0|1.0|2.0|2.35|0.05|-7.69|3.63|103.12|1.54|0.0|106.85|0.0|1.0|4.0|29.0|5.0|384.39|1.0|3.03e-05|0.0218|2.7|0.0|2.03e-08|7.81e-06|3.8208|4.57|-1292.588031|376.27|0.5767|324.5|464.08|0.55409|-1292.358966|0.3347|-193.0|-1292.414518|8.8609|125.0|6.9031|6.9031
8_a10|0.0|0|1|1|2.071128354|-0.075368755|5.4161004020000005|0.035828092|-0.000315856|1.546251312|-0.296880569|0.0087730469999999|-0.15615298|-0.106100115|1|1|-0.000504277|-0.082893697|2|0.6357042860000001|0.809386132|-0.015871527|0.616731847|1|0.874843982|-0.059655303|-0.086233061|0.597912185|0.015758182|8.619652859|32.98071169999999|68.45976606|-0.029917593|4.714910465|-17.849103399999997|-16.36478554|41.25082928|2612.274447|478.5356341|1899.542278|-8.951462413|0.277350551|6.112185271|10.75705296|6289.86818|151.7094758|22.64553798|0.017582236|1109.631361|0.0|0.0|1.0|1.0|0.0|3.27|0.22|-7.6|4.2|69.9|2.46|0.0|111.36|0.0|1.0|4.0|29.0|5.0|384.43|1.0|3.05e-05|0.00926|3.37|0.0|2.49e-08|9.59e-06|4.6964|4.58|-1257.84172|336.55|0.1596|264.0|416.69|0.41583|-1257.59269|0.0916|-0.21789|-1257.648047|1.5482|526.0|6279.0|6279.0
14g_a23|0.0|1|2|0|3.0793867980000003|0.180361525|5.351858133|0.0422736629999999|0.058422864|0.653317181|-0.803522236|-0.002390707|-0.031968899|-0.030586527|2|2|0.179219801|-0.0962526|2|0.598213287|0.796412133|0.010202051|0.575188253|1|0.907334473|-0.072819606|-0.096288005|0.297855753|0.018341721|13.05300369|95.64648102|65.94601775|-0.041536002|9.289253982|-36.87984398|-29.55936307|64.87554405|3400.464046|645.7104105000001|2531.8503170000004|-21.03611074|0.219684185|8.788027188|16.32997765|8005.353973|156.3396622|37.88128151|0.020564836|1931.945357|0.0|0.0|1.0|0.0|1.0|3.79|0.09|-7.95|6.18|114.25|3.04|1.0|126.97|0.0|1.0|7.0|35.0|8.0|495.48|0.0|1.29e-07|0.0004969999999999|4.76|0.0|1.12e-08|5.57e-06|3.7042|5.17|-2042.1835260000005|334.71|0.3478|334.71|583.38|0.56658|-2041.934312|0.3478|-0.23201|-2042.000034|10245.0|0.01|8.0|8.0
8b_a12|0.0|0|0|1|0.0|0.190292199|0.0|0.03977208|0.028584223|0.0|-0.618894925|-0.010117477|-0.036536396|-0.1090955359999999|0|0|0.047425677|0.003898807|1|0.89481633|0.7407532059999999|-0.010950243|0.856390139|0|0.740926309|-0.1053827859999999|-0.116554734|0.4384536329999999|0.011257065|6.513753986|319.0086845|149.9096134|-0.045608374|3.769098814|-35.28434152|-26.39069094|67.49212879999999|2388.888334|428.7273481000001|1437.536303|-15.27062922|0.111063646|6.373278096|12.27845608|5217.318476|64.26553043|29.68794201|0.009361504|1365.645333|0.0|1.0|1.0|1.0|2.0|2.57|0.1|-7.45|1.9|80.37|2.23|0.0|110.58|0.0|1.0|4.0|27.0|4.0|355.39|0.0|7.890000000000001e-05|0.0346|2.76|0.0|3.56e-08|1.26e-05|4.2263|5.11|-1159.405202|331.1|0.3179|293.37|460.08|0.53425|-1159.188228|127.0|-0.21184|-1159.2425119999998|6.1286|263.0|6.58|6.58
