molecula|SddssS|NaaNH|n9FaRing|SaaNH|NaasN|SRW09|nARing|BCUTs-1|SaasN|MATS2c|AATSC1c|SRW07|AATSC1s|n6HRing|MATS7i|SaaaC|ATSC1c|AATSC1are|MATS8i|BCUTi-1|AATSC8d|n5aRing|AATSC1i|MATS1c|n6aHRing|GATS1are|BIC2|MATS8s|MATS8d|SIC2|GATS1pe|FNSA3|FNSA5|FPSA3|PNSA3|PNSA5|PPSA3|RPSA|TPSA_x|WPSA3|RPCS|FNSA2|DPSA5|PNSA4|GeomPetitjeanIndex|GRAVp|GeomRadius|GeomDiameter|GeomShapeIndex|PPSA1|DPSA4|FPSA5|DPSA2|Mor01p|CYP2C19 inhibitor|CYP2D6 inhibitor|CYP2C9 inhibitor|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Synthetic Accessibility|Fraction Csp3|Log S (SILICOS-IT)|Log Po/w Silicos-IT Log P|TPSA_y|Log Po/w MLOGP|Molar refractivity|Class [Log S (SILICOS-IT)]|Num. of Rotatable bonds|Log S (Ali)|Heavy atom count|Hydrogen bond acceptors count (using Lipinski’s definition)|Egan filter|BBB|CYP1A2 inhibitor|Log S (ESOL)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|Solubility [Log S (ESOL)] (mg/ml)|PAINS|Solubility [Log S (SILICOS-IT)] (mol/l)|Solubility [Log S (SILICOS-IT)] (mg/ml)|Lowest Unoccupied Molecular Orbital Energy|Absorption Energy (max. Transition) (eV)|log P|Area (grid)|Volume|Oscillator Force (max. Transition)|Approximated area|Contribution (HOMO-LUMO transition)|Oscillator Force (HOMO-LUMO transition)|HOMO-LUMO Energy Difference (Hartree)|Dipole (gas phase)|Gibbs Free Energy|Dipole (water)|IC50|pIC50
4d_a46|0.0|0|0|0.0|1|7.825245291|1|1.134637067|2.146507937|-0.1397563859999999|-0.001749881|5.587248657999999|-0.017469934|2|-0.131948546|0.0|-0.085744171|0.0116902869999999|-0.111025108|10.96333164|-0.076521434|1|-0.1271933999999999|-0.240143042|2|0.6535171|0.764741337|-0.213089038|-0.103199079|0.8075680409999999|0.623144956|-0.056384895|-0.070772596|0.008652238|-30.95621863|-38.85529917|4.750218646|0.063942042|35.10521457|2.607946825|74.62074724|-1.132361533|43.60839351|-13.51488667|0.441136013|2181.291783|5.757075209|10.30138878|0.7893441379999999|102.4310631|16.6147308|0.0086574759999999|764.2776167999999|509.0572545|1.0|0.0|1.0|1.0|0.0|3.78|0.35|-7.41|4.81|43.6|2.84|101.75|1.0|2.0|-4.93|25.0|3.0|0.0|1.0|1.0|-5.11|0.00416|7.8e-06|0.00275|0.0|3.88e-08|1.3699999999999998e-05|-0.0396399999999999|4.4265|4.18|588.18|1009.78|0.1313|503.76|0.69884|0.1313|-0.18639|3.5318|-1453.688943|3.7104|517.0|6.2865
12d_a30|0.0|0|0|0.0|0|7.412764017000001|2|0.604984421|0.0|0.041181359|-0.006335328|5.351858133|-0.033312179|2|-0.092984185|0.0|-0.354778373|0.005613018|0.036688757|10.31162861|-0.075816941|1|-0.09353607|-0.4562256979999999|1|0.8414737059999999|0.8017873000000001|-0.0430927579999999|-0.130412856|0.8532172109999999|0.7991060659999999|-0.073829724|-0.094239701|0.015567102|-47.69710881|-60.88281322|10.05700314|0.156990075|101.4221952|6.497247279|0.0|-1.884794029|69.55534551|-23.41646662|0.4572733479999999|2784.836855|7.557073995|13.92427286|0.84254817|119.91237920000002|28.75340957|0.013424098|1495.177298|686.039456|1.0|0.0|1.0|0.0|1.0|4.75|0.17|-7.01|4.35|81.65|3.04|132.24|1.0|5.0|-5.66|30.0|4.0|0.0|0.0|1.0|-5.15|0.0009119999999999|7.05e-06|0.00291|0.0|9.75e-08|4.02e-05|-0.05119|3.4821|4.14|695.57|1176.22|149.0|545.94|0.68608|149.0|-0.1479099999999999|4434.0|-1614.894406|4.8843|11.0|7.9508
17a_a50|0.0|0|1|0.0|2|7.934155233999999|1|1.349854788|4.319202937|-0.186084687|-0.002225436|5.82008293|0.009691515|1|-0.109740063|2.189373662|-0.133526134|0.012510153|-0.0979202769999999|10.94500663|-0.131632653|2|-0.3891730779999999|-0.220088198|1|0.762224122|0.784570118|-0.204032723|-0.215448852|0.828062407|0.732114362|-0.045404408|-0.078525868|0.013784807|-29.57096251|-51.14229199|8.977762705|0.07699335|50.14419437|5.847033234|84.34722313|-1.570517366|58.69900789|-18.26510428|0.486855438|2644.4486420000003|8.087984548|15.76161018|0.948768582|136.82673369999998|23.12299308|0.011602876|1294.887612|719.3470265|1.0|1.0|1.0|1.0|0.0|3.95|0.29|-6.76|3.39|51.77|2.3|121.78|1.0|6.0|-3.99|30.0|4.0|0.0|1.0|0.0|-4.44|0.0408|3.61e-05|0.0144|0.0|1.75e-07|6.97e-05|-0.03196|4.2478|3.08|705.96|1204.79|0.1817|616.93|0.66046|0.1754|-0.16724|6.2113|-1258.322582|8.2991|85.0|7.0706
11_a47|0.0|0|0|0.0|0|0.0|0|1.381898438|0.0|0.035230036|-0.007767503|0.0|-0.156077888|3|-0.0586047379999999|1.311097861|-0.427212659|-0.007419345|0.081235787|10.93671007|0.046339015|0|-0.079543257|-0.451384505|3|0.702719047|0.715054643|-0.058523885|0.07716247|0.770028429|0.686454722|-0.08164597|-0.096486559|0.008462682|-50.01659041|-59.10798423|5.184267117|0.203136607|124.4421556|3.175899139|1.882633323|-1.833244617|66.9895812|-22.02062158|0.4686568239999999|2842.168734|5.966142027|11.22841564|0.8820228529999999|112.34605729999998|26.96593732|0.0128657439999999|1375.2628029999998|670.2339441|1.0|1.0|0.0|1.0|2.0|3.28|0.04|-10.55|5.58|70.93|3.0|124.7|0.0|4.0|-6.29|32.0|5.0|1.0|0.0|1.0|-6.03|0.000216|9.32e-07|0.000394|0.0|2.81e-11|1.19e-08|-0.05094|3.7253|4.84|654.49|1146.42|0.2321|549.52|0.6915399999999999|0.2321|-0.1546|2.9142|-1395.980918|4.6111|0.04|7.4
12ar_a36|0.0|1|0|3.46014932|0|7.412764017000001|2|1.297042582|0.0|-0.064363806|-0.007046017|5.351858133|0.000258844|2|0.083451772|0.0|-0.40866901|0.000939229|-0.1073795209999999|10.95407427|-0.036002609|1|-0.169341326|-0.4194638229999999|1|0.86559137|0.8371588959999999|-0.017348015|-0.064014394|0.89459881|0.8196353679999999|-0.080760277|-0.098732471|0.022389124|-54.80317647|-66.9989409|15.19305207|0.163457134|110.9204982|10.30986449|0.0|-1.875916952|82.17472548|-23.57370143|0.4743067589999999|2902.67985|8.770514183|16.68371115|0.902250063|199.7830951|33.4098581|0.0223636779999999|1804.132337|708.5476357999999|1.0|0.0|0.0|0.0|2.0|4.86|0.17|-7.05|3.14|92.99|1.59|133.27|1.0|6.0|-3.92|32.0|5.0|0.0|0.0|0.0|-3.91|0.0503|0.000122|0.0515|0.0|8.95e-08|3.76e-05|-0.0566|5225.0|3.23|717.19|1211.1|0.5586|580.53|0.67174|0.2372|-0.15631|6.4688|-1364.2977050000002|8.7322|25.0|7.6021
7_a1|0.0|0|0|0.0|1|7.860570786|2|1.348826331|2.307091837|-0.055291895|-0.010040172|5.777652323|0.001018628|1|-0.048878707|0.0|-0.421687222|0.0021597079999999|-0.07233584|10.9513015|-0.024096172|1|-0.391298966|-0.441054548|1|0.7795049279999999|0.801577133|-0.048198584|-0.042175602|0.862051935|0.729621031|-0.083362936|-0.098295453|0.035937867|-40.16416679|-47.35863598|17.31482297|0.289040847|139.2595474|8.342261787|404.7836105|-1.179545431|61.72628137|-14.95535873|0.452829665|2150.215999|5.07667644|9.278054953|0.827584457|191.0896839|24.78585294|0.029820838|941.8624118|351.4191817|0.0|1.0|0.0|1.0|0.0|3.09|0.22|-5.64|3.43|49.17|1.6|85.88|2.0|2.0|-3.16|23.0|4.0|0.0|1.0|1.0|-3.71|213.0|0.000195|0.0595|0.0|2.29e-06|0.000698|-0.02433|4.0504|2.76|515.2|864.85|0.2961|365.53|0.69902|0.2961|-0.16734|4575.0|-1009.398029|6.5936|0.46|6.3372
8b_a32|0.0|1|1|3.419952523|0|7.765993078999999|0|0.609420757|0.0|0.113639567|-0.009362305|5.733341277|-0.057200812|0|-0.008128765|2.123714284|-0.458752924|-0.003484915|-0.024375676|10.31100269|-0.0684566009999999|3|-0.1534110109999999|-0.577864293|0|0.788133615|0.845443342|0.060636167|-0.1152380009999999|0.8966299409999999|0.7507116140000001|-0.0850068559999999|-0.108971309|0.016711528|-53.36442734|-68.4085006|10.49093175|0.211781902|132.9495116|6.585851946|68.21751748|-1.4166270230000002|81.73293254|-19.33283713|0.458155153|2573.703546|8.10555784|14.95918599|0.845546757|207.6969342|28.89166873|0.021225152|1329.016762|557.1050635|1.0|1.0|1.0|1.0|2.0|3.46|0.26|-7.65|6.49|140.04|1.1|110.47|1.0|7.0|-5.83|27.0|4.0|1.0|0.0|1.0|-4.39|0.000583|4.06e-05|0.0161|0.0|2.23e-08|8.86e-06|-0.05404|3.5442|4.22|671.54|1114.24|0.2943|558.16|0.70285|0.2943|-0.14717|846.0|-1880.602014|1.2797|12.0|7.9208
12be_a36|0.0|1|0|3.466734143|0|7.412764017000001|2|1.297042758|0.0|-0.148313814|-0.009368126|5.351858133|-0.0419484829999999|2|0.118420241|0.0|-0.580823835|0.000482522|-0.08981965|10.95957887|0.00430921|1|-0.289604649|-0.3825349939999999|1|0.884226781|0.812921349|0.132962547|0.00734728|0.858971809|0.8350231859999999|-0.0780531429999999|-0.108962668|0.033763464|-54.15309606|-75.59805505|23.42501577|0.201984123|140.1361326|16.25222352|0.0|-1.852365352|99.62604537|-22.15805062|0.4564615729999999|3039.9167260000004|8.773114043|16.14074295|0.839796323|301.05661160000005|39.14335412|0.034632557|2270.314539|766.4854363|1.0|0.0|0.0|1.0|2.0|4.96|0.21|-6.79|2.83|87.66|1.42|136.74|1.0|7.0|-4.11|33.0|6.0|0.0|0.0|0.0|-4.15|0.0342|7.13e-05|0.0315|1.0|1.6100000000000005e-07|7.11e-05|-0.0518799999999999|5.2184|2.68|739.48|1256.67|0.7034|594.44|0.70465|0.0018|-0.13781|7.7861|-1461.747501|10.3044|44.0|7.3565
28_a34|0.0|0|0|0.0|1|7.423568444|1|1.454781307|1.767685185|0.000561166|-0.016942875|5.351858133|-0.206909349|1|-0.201047053|0.0|-0.6946578940000001|-0.012039484|-0.15803127|10.9595763|-0.0500053959999999|1|-0.311884247|-0.5437894289999999|1|0.8318609690000001|0.798057295|0.092890802|-0.078146961|0.8582665429999999|0.7829667309999999|-0.1306693569999999|-0.140864841|0.03768308|-66.89539627|-72.11491331|19.29162755|0.4540644379999999|232.4555747|9.876233397|88.32197602|-1.831242935|85.99382787|-24.6708914|0.454339954|2252.098123|5.613534285|10.28760365|0.832642882|138.2913845|33.80175623|0.0271102189999999|1284.466737|344.69029950000004|0.0|1.0|1.0|1.0|1.0|3.02|0.12|-4.78|1.99|92.26|0.88|85.92|2.0|3.0|-3.27|24.0|5.0|0.0|0.0|1.0|-3.25|172.0|0.000565|182.0|0.0|1.66e-05|0.00535|-0.03896|4.2857|4.11|544.24|896.02|0.2043|417.28|0.69263|0.2043|-0.17802|6.4596|-1100.704833|8.5886|3.82|5.4179
14ae_a23|0.0|0|1|0.0|2|7.423568444|0|1.1979624290000002|3.338149829|-0.033049777|-0.007539122|5.351858133|-0.029948314|2|0.026913008|0.7338690390000001|-0.4448081789999999|0.008996289|-0.0174992419999999|10.31321689|0.0289586779999999|2|-0.253318853|-0.363230717|2|0.7763406840000001|0.7830067820000001|0.107765697|0.0469453379999999|0.8356326820000001|0.7317531540000001|-0.065169397|-0.087074783|0.03467374|-46.69131269|-62.38566188|24.84237243|0.127637949|91.4475768|17.79858399|110.5716332|-1.480271319|87.09501229|-19.28284095|0.479058976|3212.850883|8.123993885|15.59484379|0.919603093|336.444465|36.35475577|0.034488074|1999.511567|770.8206617000001|0.0|0.0|1.0|1.0|1.0|3.74|0.12|-7.6|3.48|123.48|2.42|133.27|1.0|7.0|-5.8|34.0|6.0|0.0|0.0|0.0|-5.08|0.000753|8.22e-06|0.0038799999999999|0.0|2.49e-08|1.17e-05|-0.07122|3.6036|2.99|751.57|1285.52|0.3205|627.57|0.58144|0.3205|-0.14537|7.0211|-1858.7404850000005|9.5944|2.0|8.6038
9s_a24|0.0|1|0|2.9568988810000003|0|6.605297921|1|1.4275963180000002|0.0|-0.222173285|-0.003599664|4.59511985|-0.00570386|4|-0.050919714|0.0|-0.190782186|0.006748865|-0.060407836|10.96129902|0.013901071|1|-0.359715589|-0.248704391|3|0.799076569|0.773544454|0.030228027|0.0256742079999999|0.8327425070000001|0.748077475|-0.049825449|-0.063587778|0.016792118|-30.93968263|-39.48555839|10.42725806|0.116650168|72.43525688|6.474925237000001|0.695462853|-0.953816666|61.19761205|-12.08741583|0.47085169|2747.809842|9.124394347|17.24354813|0.889829339|344.5337711|27.15292246|0.03496522|1330.4932|604.8829955|0.0|1.0|1.0|1.0|1.0|3.43|0.04|-8.11|3.15|77.21|0.81|115.67|1.0|4.0|-3.36|30.0|4.0|0.0|0.0|0.0|-4.06|171.0|8.71e-05|0.0343|0.0|7.73e-09|3.04e-06|-0.03597|3.0726|1.82|654.28|1121.42|0.5112|521.4|0.6907300000000001|0.0839|-0.10865|4.6141|-1270.796154|7.0312|32.0|7.4949
12az_a36|0.0|1|0|3.465535084|0|7.412764017000001|2|1.297042831|0.0|-0.196183836|-0.009570959|5.351858133|-0.040156368|2|0.078817323|0.0|-0.593399474|0.000482522|-0.024018255|10.95957115|-0.012800556|1|-0.289604649|-0.387734368|1|0.884226781|0.812921349|-0.061924322|-0.021825174|0.858971809|0.8350231859999999|-0.071762413|-0.10786263|0.034771534|-50.28669997|-75.58351856|24.36575918|0.180836387|126.71905359999998|17.0740303|8.104966044|-1.941527339|99.82512582|-23.45695404|0.462897841|3039.528467|8.449849817|15.73229538|0.861843195|291.60189260000004|40.17530387|0.034594361|2330.167624|766.4854363|1.0|0.0|0.0|1.0|2.0|4.96|0.21|-6.79|2.83|87.66|1.42|136.74|1.0|7.0|-4.11|33.0|6.0|0.0|0.0|0.0|-4.15|0.0342|7.13e-05|0.0315|0.0|1.6100000000000005e-07|7.11e-05|-0.04967|3.8863|2.68|737.12|1252.18|0.4383|576.54|0.70333|0.0146|-0.14879|6.3778|-1461.750394|7.821000000000001|58.0|7.2366
3d_a32|0.0|1|1|3.503398526|0|7.765993078999999|0|0.609420786|0.0|0.0181036519999999|-0.006420365|5.733341277|-0.034290847|0|-0.0620110029999999|2.230648962|-0.269655316|0.000655875|-0.113314811|10.31100276|-0.0602430179999999|3|-0.1395294259999999|-0.539652902|0|0.8315372|0.8444218509999999|-0.069007775|-0.100251236|0.90169022|0.77923808|-0.06869526|-0.093187219|0.014419776|-37.19367587|-50.45435743|7.807299836|0.107154498|58.01666174|4.22710649|0.0|-1.118246623|59.15151032|-15.52441767|0.427813496|2213.978384|6.15119195|10.75032687|0.747681906|151.30787800000002|21.54552351|0.0160633|840.275417|421.3548777|1.0|1.0|1.0|1.0|1.0|3.34|0.24|-7.29|6.97|110.94|1.94|97.86|1.0|4.0|-6.55|23.0|3.0|0.0|0.0|1.0|-5.13|9.58e-05|7.36e-06|0.00251|0.0|5.13e-08|1.75e-05|-0.05482|3.5105|3.42|569.29|959.11|0.5031|465.41|0.7035100000000001|0.5031|-0.14189|3.2094|-1672.638515|5.1728|8.0|8.0915
2_a4|0.0|0|0|0.0|0|6.605297921|1|1.189716144|0.0|-0.072708147|-0.00708265|4.59511985|-0.103346554|1|0.08246129|0.0|-0.269140683|-0.001386521|0.090707854|10.95268469|0.076479666|0|0.228655117|-0.3881618|1|0.930871261|0.802438682|0.11821091|0.1355918559999999|0.847373823|0.912872667|-0.117395215|-0.105102755|0.006330673|-49.45826819|-44.27948986|2.667094277|0.257481153|108.4760726|1.123639184|0.0|-1.366335816|48.93681624|-15.98981578|0.3961813179999999|1623.668791|4.710383035|7.800989232999999|0.656126301|66.09827364|18.96532986|0.011054731|682.7518749|284.26458360000004|0.0|1.0|0.0|0.0|2.0|3.33|0.27|-4.83|2.12|45.15|1.63|79.59|2.0|2.0|-2.18|19.0|4.0|0.0|1.0|0.0|-2.77|1.67|0.00171|434.0|0.0|1.4800000000000002e-05|0.00374|-0.01612|5.8961|2.46|458.73|764.77|0.1315|333.36|0.6885600000000001|0.0008|-0.14614|1.7717|-819.8174190000001|3.0946|31.0|7.5086
17a_a6|0.0|1|0|3.3685510360000004|0|7.412764017000001|1|1.424257628|0.0|0.101940358|-0.012704951|5.351858133|-0.0265090529999999|1|0.04129257|0.0|-0.686067347|-0.00460563|0.078798543|10.94948984|-0.060774312|1|-0.180339002|-0.5624663560000001|1|0.850080948|0.7722228729999999|0.08716369|-0.106323149|0.8299950709999999|0.8013954109999999|-0.096082495|-0.109388399|0.031147305|-63.02857512|-71.75703418|20.43213226|0.2469173469999999|161.9738174|13.40315088|554.1936506|-2.078379577|84.75077935|-27.26767299|0.483320982|2816.084228|8.337470517|16.13665395|0.935437602|149.60699319999998|35.323795000000004|0.019808023|1766.18975|627.4287311|1.0|1.0|1.0|1.0|2.0|3.52|0.12|-9.01|4.98|95.85|1.7|116.79|1.0|5.0|-5.81|31.0|5.0|0.0|0.0|1.0|-5.17|0.000637|6.69e-06|0.00274|0.0|9.77e-10|4e-07|-0.05753|3.5421|4.04|696.96|1167.16|0.3933|574.02|0.7024|0.0101|-0.12425|4.1627|-1349.892285|5604.0|24.0|7.6198
7h_a8|0.0|1|0|2.99743835|1|7.05012252|0|1.391840221|1.2793830309999998|-0.118981425|-0.00534208|4.844187086|-0.073219554|0|-0.016074683|0.0|-0.23505152|0.00112124|-0.0873792009999999|10.94341365|0.0260356679999999|1|0.141285105|-0.382578949|0|0.515235986|0.7051689170000001|0.095758228|0.041366689|0.7677336090000001|0.507325475|-0.093181899|-0.0934764819999999|0.011647275|-53.71230941|-53.88211443|6.71377223|0.228988973|131.9948047|3.86998135|47.81104825|-1.6825766830000002|58.94376531|-23.65556243|0.4346108389999999|2534.324886|7.589672923999999|13.42380338|0.768693264|61.77519141|26.49502512|0.00878112|1086.29603|446.5544107|1.0|0.0|1.0|0.0|1.0|3.12|0.0|-8.46|5.52|61.58|4.27|101.89|1.0|3.0|-5.68|28.0|4.0|0.0|0.0|1.0|-5.5|0.00078|3.16e-06|0.00118|0.0|3.5e-09|1.31e-06|-0.06799|3.9282|6.81|593.53|999.62|0.3885|500.94|0.6963199999999999|0.3885|-0.16076|7.0847|-1285.0707960000002|9.1188|10.5|4.9788
12e_a30|0.0|0|0|0.0|0|7.412764017000001|2|0.604984231|0.0|-0.0026669809999999|-0.0077937519999999|5.351858133|-0.029595542|2|-0.010682095|0.0|-0.444243861|0.0043261129999999|0.005418617|10.31162844|-0.055954785|1|-0.154412059|-0.417089226|1|0.838579475|0.8246767140000001|0.002248768|-0.097868612|0.876441789|0.7933543279999999|-0.07914783|-0.098059338|0.024254701|-52.50202674|-65.04681137|16.08914569|0.183296295|121.5880081|10.6725953|0.0|-1.863127413|80.10232244|-23.31866823|0.46715936|2920.484542|8.069355055|15.14403079|0.8767337279999999|194.2788429|32.97692061|0.022696477|1747.776792|704.0353382000001|1.0|0.0|1.0|1.0|1.0|4.72|0.17|-6.74|3.89|90.88|2.51|133.77|1.0|6.0|-5.44|31.0|5.0|0.0|0.0|0.0|-4.93|0.00154|1.19e-05|0.0050799999999999|0.0|1.84e-07|7.87e-05|-0.05044|5.0412|3.58|709.98|1201.05|0.2055|562.76|0.68605|151.0|-0.1476|5551.0|-1690.092998|6.1598|11.0|7.9431
16b_a23|0.0|0|1|0.0|2|7.423568444|1|1.197960988|3.418247774|0.031073244|-0.005139233|5.351858133|-0.013240238|3|0.054655144|0.754232958|-0.3237716519999999|0.0116350769999999|-0.068280331|10.31321583|-0.05237763|2|-0.224300431|-0.401493392|2|0.75524548|0.7740962779999999|0.14319927|-0.09063701|0.830577373|0.711576167|-0.050637391|-0.07920267|0.018614978|-37.52431601|-58.69232154|13.79443768|0.071420236|52.92522904|10.22222569|100.0262487|-1.821661419|72.31582904|-23.2745413|0.4870072789999999|3370.826124|9.472884487|18.46592377|0.949345397|193.4284005|31.49562341|0.018384316|1826.746158|896.9989312000001|1.0|0.0|1.0|0.0|1.0|4.19|0.07|-7.33|3.02|108.26|3.14|146.03|1.0|6.0|-6.19|36.0|4.0|0.0|0.0|0.0|-5.67|0.000314|2.16e-06|0.00106|0.0|4.6200000000000003e-08|2.26e-05|-0.07352|1.6041|4.24|772.84|1340.35|0.3456|607.92|0.95419|0.3456|-0.13741|9.2317|-1877.335869|14.8849|96.0|7.0191
8b_a12|0.0|0|0|0.0|0|0.0|1|1.283836078|0.0|0.190292199|-0.012630509|0.0|-0.1676879319999999|2|0.028584223|0.0|-0.618894925|-0.010117477|-0.036536396|10.95438057|-0.1090955359999999|0|0.006468729|-0.659952678|1|0.89481633|0.7407532059999999|-0.010950243|-0.183648492|0.792160599|0.856390139|-0.1053827859999999|-0.116554734|0.011257065|-60.97837482|-67.44287685|6.513753986|0.259073691|149.9096134|3.769098814|76.80174559999999|-2.097985204|72.85978933|-26.39069094|0.480938153|2388.888334|6.373278096|12.27845608|0.926552694|64.26553043|29.68794201|0.009361504|1365.645333|510.3677388|0.0|1.0|1.0|1.0|2.0|4.11|0.1|-7.45|3.11|80.37|2.23|110.58|1.0|4.0|-4.1|27.0|4.0|0.0|0.0|0.0|-4.01|28.0|9.74e-05|0.0346|0.0|3.56e-08|1.26e-05|-0.0589|4.2263|5.11|611.93|1020.47|0.3179|460.08|0.57773|127.0|-0.15294|4.2554|-1159.2425119999998|6.1286|263.0|6.58
37_a18|0.0|0|0|0.0|0|7.03438793|2|1.251176176|0.0|-0.0013530679999999|-0.005351023|4.844187086|-0.018808538|1|-0.018268775|0.0|-0.385273662|0.002300582|-0.034593342|10.94702064|-0.011713125|0|-0.224171123|-0.44541772|0|0.7100921609999999|0.725028151|0.020848396|-0.020149364|0.761336899|0.699483099|-0.068500679|-0.074857954|0.009098426|-50.09028298|-54.7389628|6.653112344|0.168216253|123.0060763|4.865006968|60.1335413|-1.946306811|65.15554136|-20.92960342|0.488368082|3055.795406|9.460456975|18.49074823|0.954530133|171.9311063|27.36337253|0.0142451319999999|1860.709332|1056.535856|0.0|1.0|0.0|1.0|2.0|4.31|0.3|-8.82|3.68|76.5|3.33|151.14|1.0|7.0|-5.68|36.0|3.0|0.0|1.0|0.0|-5.47|0.000999|3.35e-06|0.00161|0.0|1.51e-09|7.27e-07|-0.04925|3.2127|8.11|794.5|1395.35|499.0|673.45|0.69305|499.0|-0.13194|2.2872|-1532.622404|3.0375|35.0|7.4559
4_a4|0.0|0|0|0.0|1|7.535296702|1|1.343865392|2.156628874|-0.183963421|-0.001234337|5.4161004020000005|0.0159331539999999|2|-0.0214610589999999|2.183056868|-0.058013858|0.011760626|-0.110597574|10.92992837|-0.037623601|1|-0.078747188|-0.157959343|2|0.646069495|0.77276149|-0.168712277|-0.063012715|0.8306695270000001|0.636572383|-0.049768752|-0.06873731|0.008570112|-25.64211031|-35.41518716|4.4155367960000005|0.0667239759999999|34.37786704|2.274995377|42.42341622|-1.099796957|40.86951119|-13.17774406|0.398500394|2221.6122010000004|5.326452915|8.855289118|0.66251148|106.2816773|16.60255217|0.010586293|713.9097433|462.1867149|1.0|1.0|0.0|1.0|0.0|3.15|0.19|-7.57|4.52|43.6|2.66|100.08|1.0|2.0|-4.12|25.0|3.0|0.0|1.0|1.0|-4.57|0.0248|2.69e-05|0.00877|0.0|2.71e-08|8.85e-06|-0.04865|5.382000000000001|3.24|566.84|960.45|0.1106|394.06|0.6010800000000001|67.0|-0.1696599999999999|2.6814|-1029.813844|3.1195|78.0|7.1079
5_a27|0.0|0|0|0.0|2|6.823286122000001|0|1.4026035369999998|3.2927747860000003|0.126882432|-0.0063562359999999|4.727387819|-0.068518519|2|-0.149034787|1.271687295|-0.286030638|0.00991794|-0.125237927|10.93772408|-0.013448351|1|-0.341622797|-0.4982037479999999|2|0.639413469|0.760083119|0.180356685|-0.020087122|0.8149212259999999|0.614205449|-0.055979434|-0.085078576|0.01695771|-29.50048722|-44.83538435|8.936508815|0.146821224|77.37301579999999|4.709432444|56.35994804|-1.276178645|53.51978325|-16.01263727|0.439066197|2273.906133|6.160679036|10.98289851|0.7827415529999999|136.2361487|21.59546513|0.016479312|907.0095354|424.8821143|0.0|0.0|1.0|1.0|0.0|3.07|0.16|-6.22|2.94|65.6|2.66|97.55|1.0|2.0|-3.61|25.0|4.0|0.0|1.0|1.0|-4.01|0.0821|9.78e-05|0.0324|0.0|6.04e-07|0.0002|-0.04554|4.0989|4.9|566.68|955.22|0.2448|463.87|0.64548|0.2448|-0.16952|2.3781|-1083.019748|3.5632|3.0|8.5229
4R4k_a46|0.0|0|0|0.0|1|7.825245291|1|1.134637098|2.145043462|-0.050636784|-0.0049602|5.587248657999999|-0.088084767|1|-0.104665424|0.0|-0.252970193|0.006550513|-0.1149361969999999|10.94631314|-0.1032662209999999|1|0.012963356|-0.3860697829999999|1|0.78837943|0.7477594870000001|-0.003017362|-0.141706595|0.787615341|0.784722915|-0.089699228|-0.085931818|0.007883196|-47.73036108|-45.72566346|4.194771739|0.109374836|58.20005971|2.232103603|0.0|-1.4608409080000002|49.58292992|-16.19450581|0.465590034|2105.035168|5.522208638|10.33328154|0.871222588|70.94107067|18.68565706|0.007248925|896.9115391|519.5743695|1.0|1.0|0.0|1.0|1.0|3.8|0.33|-6.61|4.26|50.94|2.84|100.96|1.0|2.0|-4.82|25.0|3.0|0.0|1.0|1.0|-4.83|5.0|1.4800000000000002e-05|0.0049299999999999|0.0|2.48e-07|8.28e-05|-0.02045|5.2965|4.52|565.94|994.13|0.2896|490.83|0.68404|0.1008|-0.17484|1.8559|-1053.254911|1.9753|97.0|7.0132
11_a15|0.0|0|0|0.0|0|0.0|1|1.435688956|0.0|-0.1758968389999999|-0.0064953419999999|0.0|-0.029665252|3|-0.036023137|0.0|-0.402711212|0.001806571|-0.0856783419999999|10.95979791|0.023543401|0|-0.272482143|-0.363940085|2|0.843715005|0.718800243|0.0234789439999999|0.0432314409999999|0.76664841|0.796300317|-0.064429158|-0.0974577669999999|0.018519054|-44.15161868|-66.78526188|12.69062406|0.105461874|72.27026771|8.696553172|0.0|-1.949155337|79.1792768|-23.02940065|0.470042906|3022.859488|6.233494755|11.76226306|0.8869452090000001|178.640152|31.14961732|0.018086221|1806.677804|830.7967967000001|1.0|1.0|1.0|0.0|1.0|4.1|0.07|-8.9|4.33|59.51|2.52|138.24|1.0|6.0|-6.32|34.0|4.0|1.0|0.0|0.0|-6.1|0.000214|7.970000000000001e-07|0.000357|0.0|1.27e-09|5.7e-07|-0.03877|4.7106|5.04|739.57|1284.85|0.2657|568.22|0.70577|0.0011|-0.12134|812.0|-1450.457814|1.3581|739.0|6.1314
