molecula|n9FaHRing|n9FaRing|SssssC|SRW09|nAHRing|BCUTs-1|MATS2c|SRW07|AATSC1s|n6HRing|SaaaC|ATSC1c|MATS8i|n5aRing|AATSC1pe|AATSC7i|MATS1i|MATS1c|GATS1are|BIC2|MATS8s|MATS8d|SIC2|nFaHRing|FNSA3|FNSA5|PBF|PNSA3|RNCS|RPSA|TPSA_x|WNSA5|RPCS|WNSA3|PNSA4|DPSA3|GeomPetitjeanIndex|GRAVp|WNSA4|FPSA1|GeomDiameter|GRAV|DPSA4|FPSA5|DPSA1|Mor01p|PPSA5|CYP2C19 inhibitor|P-gp substrate|Hydrogen bond don0rs count (using Lipinski’s definition)|Synthetic Accessibility|Num. of Aromatic heavy atoms|Log S (SILICOS-IT)|Log Po/w Silicos-IT Log P|Log Po/w WLOGP|TPSA_y|Log Po/w MLOGP|Leadlikeness|Class [Log S (SILICOS-IT)]|Num. of Rotatable bonds|Log S (Ali)|Heavy atom count|Log Kp (cm/s)|Molecular Mass|Egan filter|BBB|CYP1A2 inhibitor|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|Solubility [Log S (ESOL)] (mg/ml)|Log Po/w XLOGP3|PAINS|Lipinski|Solubility [Log S (SILICOS-IT)] (mg/ml)|Absorption Energy (max. Transition) (eV)|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (water) (Hartree)|Area (grid)|Volume|Wavelength (max. Transition) (nm)|Contribution (HOMO-LUMO transition)|HOMO-LUMO Energy Difference (Hartree)|Dipole (gas phase)|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|Gibbs Free Energy|pIC50|pIC50
21_a34|0|0|0.0|8.002694162000001|2|1.425532331|0.026135784|5.860786223|-0.091664226|1|0.0|-0.7020096440000001|-0.004734657|1|0.00130996|-0.201539853|-0.254686357|-0.514364527|0.702772307|0.740092842|0.116926272|-0.015568862|0.796991578|0|-0.09533089|-0.117789944|0.527371706|-63.96857813|168.9671187|0.323609157|217.1470086|-53.03643341|77.34839362|-42.9239565|-27.89610644|86.89263143|0.4688149339999999|3115.110331|-18.7187412|0.271739906|13.65523159|7048.305909000001|38.30514214|0.023973624|-306.332473|659.7484451|16.08669155|0.0|1.0|0.0|3.43|23.0|-7.68|3.64|3.23|86.55|1.72|1.0|1.0|4.0|-4.5|33.0|-6.83|438.43|0.0|0.0|0.0|3.14e-05|0.0138|1.94e-05|0.0085|3.02|0.0|0.0|9.06e-06|4.3011|3091.0|-1483.3359380000002|698.17|1182.6|288.26|0.69292|-0.13338|5.3432|-0.20872|0.03023936|-1483.12009|5.4737|5.4737
EW7203_a60|0|0|0.0|7.412764017000001|2|0.604984431|0.025672274|5.351858133|0.0075638519999999|2|0.0|-0.377182982|0.03824498|1|0.0036417359999999|-0.1696249719999999|-0.049287858|-0.458129101|0.80330079|0.822401103|0.002441966|-0.089945913|0.8839272779999999|0|-0.076068195|-0.096226348|0.345488097|-49.19385637|80.48638339|0.113924842|73.67602619|-40.24477665|0.0|-31.81402579|-23.64750675|62.22940284|0.497298165|2913.880231|-15.29301513|0.233162923|16.53092404|6403.777228|30.83771958|0.01793256|-345.1309687|666.0036144999999|11.59711747|1.0|1.0|2.0|4.75|17.0|-6.7|3.87|2.6|117.47|2.17|2.0|1.0|5.0|-5.74|31.0|-6.35|425.51|0.0|0.0|0.0|1.81e-06|0.000768|1.53e-05|0.0065|3.59|0.0|0.0|8.51e-05|5.0166|3.5192|-1668.025575|678.83|1166.44|247.15|0.69857|-0.1446599999999999|1.7676|-0.20654|0.03203878|-1667.848192|8.0334|8.0334
12v_a30|0|0|0.0|7.412764017000001|2|0.604983445|0.037440652|5.351858133|-0.029548782|2|0.0|-0.369659818|0.020607357|1|0.001805829|-0.173424818|-0.0493878409999999|-0.471153275|0.8149999040000001|0.83236194|-0.029852321|-0.080971844|0.889479916|0|-0.077138874|-0.0971402169999999|0.404950755|-52.18846092|82.09302037|0.1498787969999999|101.4008026|-44.46327619|0.0|-35.30820865|-25.48342433|62.89402328|0.478535287|3001.758432|-17.2408622|0.193930933|15.56114504|6952.110426|31.6144427|0.014801518|-414.1432908000001|685.6665849999999|10.01399667|1.0|1.0|1.0|4.62|17.0|-7.8|5.11|3.92|81.65|3.79|2.0|1.0|5.0|-6.58|31.0|-5.52|467.37|0.0|0.0|1.0|2.64e-07|0.000123|9.14e-07|0.0004269999999999|5.12|0.0|0.0|7.39e-06|3.5507|3.5507|-2494.963646|715.58|1209.1|349.18|0.68405|-0.1505099999999999|2.9171|-0.20681|0.03495552|-2494.802821|7.6596|7.6596
34_a20|0|0|0.0|6.842683282|0|1.416932073|0.0305860929999999|4.727387819|-0.104520106|2|1.991704333|-0.328567476|-0.046356705|1|0.003149352|0.327535029|0.0346782989999999|-0.4478820739999999|0.7071284179999999|0.74801464|-0.101401966|-0.090732503|0.80310139|1|-0.0851907119999999|-0.085459595|0.408491116|-57.31821177|297.5548445|0.203342854|136.81360859999998|-38.68669181|80.66541842|-38.56497154|-21.69778179|66.0848174|0.462785432|2825.042137|-14.59875162|0.223585914|14.7802149|6211.26199|27.94614651|0.01491516|-371.9551262|712.1606951|10.03525243|1.0|1.0|1.0|3.43|27.0|-9.18|4.5|4.62|86.69|2.47|2.0|1.0|5.0|-5.14|32.0|-6.28|419.48|0.0|0.0|1.0|7.27e-06|0.00305|9.51e-06|0.00399|3.63|0.0|0.0|2.780000000000001e-07|5.4132|3.8699|-1352.31921|711.19|1205.64|229.04|0.68845|-0.16103|3.8519|-0.21284|0.03558836|-1352.102407|7.2147|7.2147
18d_a25|0|0|0.0|6.842683282|0|1.193723212|-0.0881447869999999|4.727387819|0.024310576|2|2.029297802|-0.180590503|-0.070413428|1|0.0062422|-0.055336237|-0.035684977|-0.292727912|0.722349659|0.780221059|-0.03671629|0.029728702|0.838260077|1|-0.061527513|-0.076328248|0.278576218|-46.31109519|70.58850837|0.062186295|46.80695276|-43.24308488|0.389087507|-34.85786147|-21.166323|54.70994625|0.476833495|3113.122552|-15.93166285|0.24206301|18.11893325|6876.316137000001|27.92623037|0.014219928|-388.2927768|883.4030667999999|10.70318668|1.0|1.0|1.0|3.66|27.0|-10.23|6.33|5.98|111.51|2.4|2.0|0.0|7.0|-6.26|35.0|-6.21|474.58|1.0|0.0|1.0|5.47e-07|0.00026|2.86e-06|0.0013599999999999|4.21|0.0|0.0|2.81e-08|5.6512|3.6392|-1806.848384|792.79|1358.25|219.39|0.6823899999999999|-0.14723|3.2353|-0.2201|0.03560672|-1806.582751|6.6345|6.6345
11_a3|0|0|0.0|6.823286122000001|0|0.605020608|0.119431379|4.727387819|-0.127546771|3|1.710245969|-0.363112913|0.044912659|1|-0.005959152|-0.194041982|-0.0495219879999999|-0.577616902|0.8947911009999999|0.724492061|0.132535663|-0.04179402|0.793311683|1|-0.0955396769999999|-0.099420732|0.175996916|-45.19136777|253.1353625|0.222196952|105.101718|-22.2443844|80.34769756|-21.37603754|-18.52584757|51.99171876|0.4680759679999999|2097.896727|-8.76293931|0.2475152639999999|10.29352296|4487.967272999999|24.61956593|0.021256639|-238.8563772|311.6695405|10.0546353|0.0|1.0|1.0|3.19|21.0|-6.51|3.79|3.41|105.82|0.8|0.0|1.0|2.0|-4.08|22.0|-6.59|305.36|0.0|0.0|1.0|8.37e-05|0.0256|0.000197|0.0601|2.22|0.0|0.0|9.35e-05|3.2232|3.2232|-1288.195105|508.58|834.82|384.66|0.6966600000000001|-0.13118|3.3694|-0.20018|0.02994326|-1288.10577|7.3979|7.3979
12l_a36|0|0|0.0|7.412764017000001|2|1.297044247|-0.0944961519999999|5.351858133|-0.008712073|2|0.0|-0.4203659179999999|-0.05158636|1|0.001194592|0.228884463|-0.098598933|-0.428857427|0.8707354620000001|0.8174432229999999|-0.041707369|-0.079106537|0.8772535459999999|0|-0.079972189|-0.107815735|0.3827446779999999|-52.05361632|39.27257375|0.15618077|101.6575135|-45.67788557|1.281955437|-33.88151556|-24.7683114|66.38812034|0.4619814279999999|2843.514589|-16.12160667|0.262041641|13.88638723|6121.6555530000005|33.56329135|0.02088234|-309.7725155|642.3830552000001|13.59224175|1.0|1.0|2.0|4.78|17.0|-6.66|2.75|1.76|92.99|1.38|1.0|1.0|5.0|-4.57|31.0|-6.68|406.44|0.0|0.0|0.0|2.72e-05|0.0111|5.08e-05|0.0206|2.95|0.0|0.0|8.97e-05|3.8619|3.8619|-1325.194654|686.83|1155.07|321.05|0.6925|-0.15869|5392.0|-0.20973|0.03508404|-1325.0137550000002|7699.0|7699.0
9c_a31|0|0|0.0|7.765993078999999|1|0.610135804|0.031715924|5.733341277|-0.055520387|0|0.0|-0.6933757159999999|-0.1047269419999999|2|-0.000813398|-0.062065125|-0.138799714|-0.546598398|0.8083148840000001|0.842823186|-0.000533581|-0.108617754|0.8856644770000001|0|-0.103325018|-0.128097622|0.287455956|-65.84728287|153.5739377|0.325309894|207.3144829|-52.02424796|552.8237349999999|-41.96335759|-22.85764436|85.15486955|0.4558841429999999|2592.448925|-14.56678943|0.329283294|15.04941978|5658.985169|34.07943198|0.024456662|-217.5897278|583.9691392000001|15.58581614|1.0|1.0|2.0|3.66|16.0|-7.24|5.64|3.7|117.37|1.08|2.0|1.0|8.0|-5.23|28.0|-6.53|398.48|0.0|0.0|1.0|5.85e-06|0.00233|6.94e-05|0.0277|3.1|0.0|0.0|2.31e-05|3849.0|3849.0|-1618.157698|691.3|1147.93|322.12|0.7007399999999999|-0.15975|1.3617|-0.19224|0.04177078|-1617.9568470000002|6.3768|6.3768
14b_a3|0|0|0.0|6.823286122000001|0|0.605016869|0.143500839|4.727387819|-0.1160619169999999|3|1.7086790859999998|-0.356087317|-0.008040839|1|-0.004161699|-0.288944272|-0.050943323|-0.575695827|0.882394075|0.7809478329999999|-0.133815639|-0.170297225|0.848135222|1|-0.090994113|-0.100993354|0.379746504|-44.49789848|252.49572540000003|0.2135234869999999|104.4171556|-24.15156108|82.79166784|-21.76034149|-17.83445545|50.77131401|0.487615651|2160.565755|-8.721397057|0.233084567|9.738358819|4803.535505|23.25478753|0.017348996|-261.0537205|358.3503513|8.483998032|0.0|1.0|1.0|3.18|21.0|-6.89|4.28|3.71|105.82|1.04|0.0|1.0|2.0|-4.45|23.0|-6.42|319.38|0.0|0.0|1.0|3.54e-05|0.0113|0.000103|0.0327|2.58|0.0|0.0|4.08e-05|3.0724|3.0724|-1327.514377|524.27|879.19|403.54|0.70123|-0.12942|2.8743|-0.19618|0.02844675|-1327.398177|6.4202|6.4202
7c_a10|0|0|0.0|7.535296702|1|1.343178184|-0.152261681|5.4161004020000005|0.012145872|2|1.798334646|-0.206388032|-0.033792245|1|0.0107756969999999|-0.176560297|-0.12177839|-0.215874011|0.725146704|0.7928588059999999|-0.087063341|-0.105104647|0.84177174|1|-0.05074318|-0.0876410609999999|0.487148112|-29.66615908|87.99694927|0.093723511|54.79389751|-29.95538587|58.07647902|-17.34382833|-13.06063972|45.70671102|0.4675549639999999|2616.8970870000003|-7.635686595|0.47369361|12.58937144|6034.895823|24.81565867|0.0269852389999999|-30.75918962|611.4957509|15.7764728|1.0|1.0|0.0|3.48|21.0|-7.78|4.59|4.43|62.06|1.99|1.0|1.0|4.0|-4.44|29.0|-6.2|386.45|0.0|1.0|1.0|3.59e-05|0.0139|2.05e-05|0.00793|3.46|0.0|0.0|6.4e-06|5.4267|3.8357|-1259.011598|635.47|1102.43|228.47|0.68708|-0.16055|3.9465|-0.20059|0.02659395|-1258.801509|5.4191|5.4191
9o_a24|0|0|0.0|6.605297921|1|1.294229152|-0.064667223|4.59511985|-0.044044637|3|0.0|-0.387865233|-0.097596429|1|0.002019902|-0.145366976|0.00177843|-0.38043264|0.738419215|0.785672769|-0.0062180169999999|-0.000453155|0.846075714|0|-0.088586421|-0.08834189|0.6253256110000001|-51.29122728|32.50178358|0.229726192|133.0106596|-29.61546471|44.8382925|-29.69744072|-19.05574986|61.99847688|0.4861134689999999|2892.333138|-11.03321234|0.331953623|11.83284872|6697.297449000001|28.52459128|0.026064002|-194.5965258|663.2688909|15.09096602|1.0|1.0|2.0|3.96|23.0|-7.91|3.75|4.36|92.79|1.23|1.0|1.0|6.0|-4.49|32.0|-6.83|421.45|0.0|0.0|0.0|3.2500000000000004e-05|0.0137|3.9500000000000005e-05|0.0167|2.88|0.0|0.0|5.23e-06|5.8802|4.2643|-1388.147972|611.03|1126.94|210.85|0.65292|-0.17826|4.3816|-0.22353|0.0533144|-1387.945865|6.3507|6.3507
3c_a32|1|1|0.0|7.765993078999999|0|0.6094207970000001|0.025890116|5.733341277|-0.048337951|0|2.224112182|-0.270034997|-0.113334836|3|0.00124359|-0.097512832|-0.0779821129999999|-0.5427297289999999|0.831186295|0.839409251|-0.003205869|-0.019130435|0.901864778|1|-0.0679200029999999|-0.0943910459999999|0.216289509|-34.91603827|59.72163595|0.1112332809999999|57.18235134|-24.94510426|0.0|-17.94949454|-14.82682786|42.68833949|0.423167668|2152.627425|-7.622115192000001|0.306047878|9.717148607|4598.027604999999|21.36577928|0.018316536|-199.4122311|370.5811396|9.416090047|1.0|1.0|1.0|3.22|19.0|-6.89|6.61|4.68|110.94|1.7|1.0|1.0|3.0|-6.18|22.0|-5.35|326.44|0.0|0.0|1.0|6.65e-07|0.000217|1.22e-05|0.00399|4.14|0.0|0.0|4.18e-05|3.5169|3.5169|-1633.443791|544.22|903.81|352.54|0.7034600000000001|-0.14219|3123.0|-0.1970599999999999|0.02415856|-1633.348356|8.0458|8.0458
20a_a10|0|0|0.0|7.535296702|1|1.343837243|-0.0774974029999999|5.4161004020000005|0.049376168|2|1.896409603|-0.197323337|-0.010695558|1|0.008297595|-0.058994157|-0.049146504|-0.281099208|0.661219642|0.755429696|0.036092601|0.019448804|0.817646497|1|-0.066386563|-0.072821454|0.591835899|-43.19189039|66.52185003|0.086318664|56.1599532|-30.82502228|47.01787447|-28.10115947|-18.22250274|52.05222074|0.452402751|2998.608651|-11.8557778|0.266548108|15.37476788|6729.996773999999|24.84485067|0.016540298|-303.7731758|719.5272609|10.76131538|1.0|1.0|0.0|3.48|27.0|-9.44|5.06|5.77|76.62|2.53|2.0|1.0|4.0|-5.68|33.0|-5.82|429.47|0.0|0.0|1.0|2.07e-06|0.000888|2.56e-06|0.0011|4.36|0.0|0.0|1.55e-07|4.7841|3.8312|-1389.164302|696.63|1200.92|259.16|0.6864600000000001|-0.1613099999999999|2.9429|-0.2274199999999999|0.03217287|-1388.957848|5.9208|5.9208
14ae_a23|1|1|0.0|7.423568444|0|1.1979624290000002|-0.033049777|5.351858133|-0.029948314|2|0.7338690390000001|-0.4448081789999999|-0.0174992419999999|2|0.009675528|0.047563299|-0.143336826|-0.363230717|0.7763406840000001|0.7830067820000001|0.107765697|0.0469453379999999|0.8356326820000001|1|-0.065169397|-0.087074783|0.202342743|-46.69131269|111.4422142|0.127637949|91.4475768|-44.69687612|110.5716332|-33.45249142|-19.28284095|71.53368511|0.479058976|3212.850883|-13.81539807|0.46959234|15.59484379|7308.981869|36.35475577|0.034488074|-43.57178809|770.8206617000001|24.70935041|0.0|1.0|1.0|3.74|26.0|-7.6|3.48|4.03|123.48|2.42|2.0|1.0|7.0|-5.8|34.0|-6.68|471.53|0.0|0.0|0.0|1.6e-06|0.000753|8.22e-06|0.0038799999999999|3.52|0.0|0.0|1.17e-05|3.6036|3.6036|-1858.967022|751.57|1285.52|344.06|0.58144|-0.14537|7.0211|-0.21659|0.01449323|-1858.7404850000005|8.6038|8.6038
12_a1|0|0|0.0|7.423568444|1|1.430936075|-0.0455890429999999|5.351858133|-0.02164054|1|0.0|-0.516204114|-0.0811332759999999|1|-0.001416381|0.127560614|-0.104622651|-0.487073772|0.8016064479999999|0.749817035|-0.045776997|-0.093957115|0.817998205|0|-0.0964711209999999|-0.104724018|0.210514881|-55.99493147|133.6600817|0.234878615|136.3310784|-35.28166588|477.1158679|-32.50125347|-23.15625812|75.59644237|0.46449367|2592.245875|-13.44063462|0.275333347|14.34104294|5468.378562|31.95435864|0.024485753|-260.8074567|473.040639|14.21231622|1.0|1.0|1.0|3.29|23.0|-8.2|4.87|4.41|83.82|1.67|2.0|1.0|3.0|-4.98|28.0|-6.02|366.37|0.0|0.0|1.0|1.04e-05|0.00379|1.77e-05|0.00649|3.54|0.0|0.0|2.3e-06|3734.0|3.1744|-1216.12881|607.42|1018.84|332.04|0.69763|-0.12874|7.7454|-0.19916|0.0296752|-1215.975876|5.5302|5.5302
17a_a50|1|1|0.0|7.934155233999999|1|1.349854788|-0.186084687|5.82008293|0.009691515|1|2.189373662|-0.133526134|-0.0979202769999999|2|0.012893333|-0.178162528|-0.239713023|-0.220088198|0.762224122|0.784570118|-0.204032723|-0.215448852|0.828062407|1|-0.045404408|-0.078525868|0.4062532579999999|-29.57096251|10.03717565|0.07699335|50.14419437|-33.3079288|84.34722313|-19.25896309|-18.26510428|38.54872522|0.486855438|2644.4486420000003|-11.89568886|0.2100891|15.76161018|5718.782531|23.12299308|0.011602876|-377.6260803|719.3470265|7.556715901|1.0|1.0|0.0|3.95|20.0|-6.76|3.39|4.14|51.77|2.3|1.0|1.0|6.0|-3.99|30.0|-6.44|398.5|0.0|1.0|0.0|0.000102|0.0408|3.61e-05|0.0144|3.23|0.0|0.0|6.97e-05|4.2478|4.0477|-1258.566007|705.96|1204.79|291.88|0.66046|-0.16724|6.2113|-0.1992|0.02594911|-1258.322582|7.0706|7.0706
13j_a6|0|0|0.0|7.412764017000001|1|1.430640326|0.0353600779999999|5.351858133|-0.154502515|1|0.0|-0.855284356|-0.0951246069999999|1|-0.007703306|0.121750719|-0.045418125|-0.562698347|0.8744720490000001|0.783333463|-0.063948098|-0.079161042|0.8353837409999999|0|-0.120219472|-0.129511589|0.205764388|-80.33128667|180.6709018|0.377035857|251.937353|-57.82670518|114.6910805|-53.67779048|-31.02389141|101.1210779|0.433600896|2907.3053210000003|-20.73032827|0.215833159|15.43329684|6276.316063|39.56287079|0.0199201689999999|-379.7635712|673.8038326000001|13.31076198|1.0|1.0|3.0|3.56|23.0|-8.5|4.16|3.54|115.15|1.18|1.0|1.0|6.0|-5.03|32.0|-6.81|427.46|0.0|0.0|1.0|9.32e-06|0.00398|3.28e-05|14.0|2.95|0.0|0.0|1.36e-06|3.6504|3.5599|-1426.5532050000002|712.52|1196.6|339.64|0.7045100000000001|-0.14602|8.3187|-0.19491|0.03242949|-1426.335207|6.5817|6.5817
12p_a30|0|0|0.0|7.412764017000001|2|0.604984421|0.038440292|5.351858133|-0.031328052|2|0.0|-0.3550576729999999|0.000321545|1|0.005965451|-0.109773594|-0.053644471|-0.456474815|0.8414737059999999|0.7867133140000001|-0.051402518|-0.2210072669999999|0.8371763179999999|0|-0.074356395|-0.094870978|0.371591982|-47.54197452|75.21136863|0.156618406|100.1386407|-38.78387161|0.0|-30.39737673|-23.33022469|57.20168999|0.469983155|2783.628159|-14.91687369|0.180044528|13.94763694|6166.812731|28.4530386|0.0130197619999999|-409.146112|686.039456|8.3245726|1.0|1.0|1.0|4.76|17.0|-7.01|4.35|2.93|81.65|3.04|2.0|1.0|5.0|-5.66|30.0|-5.81|412.51|0.0|0.0|1.0|2.21e-06|0.0009119999999999|7.05e-06|0.00291|4.23|0.0|0.0|4.02e-05|5.1922|3.4955|-1615.094336|685.08|1167.16|238.79|0.68561|-0.14823|4.0456|-0.19992|0.03198743|-1614.890598|7.7721|7.7721
18b_a25|0|0|0.0|6.842683282|0|1.194228955|-0.147813831|4.727387819|0.0131826839999999|2|2.003993644|-0.189048258|0.014055398|1|0.00598031|-0.032776381|-0.034703635|-0.303383008|0.721100414|0.7723870909999999|-0.026045966|0.001715854|0.8333962429999999|1|-0.063132226|-0.078644297|0.348987182|-44.30110081|80.36582704|0.063746107|44.73187305|-38.7252349|0.0|-31.08693686|-21.46130777|53.27347337|0.493622561|3051.645565|-15.05981357|0.215220531|17.09119768|6973.180791|27.34692815|0.013724883|-399.6704921|809.2903831|9.631015182|1.0|1.0|1.0|3.58|27.0|-9.84|5.93|5.59|111.51|2.2|2.0|1.0|6.0|-6.54|34.0|-5.93|460.55|0.0|0.0|1.0|2.87e-07|0.000132|1.95e-06|0.000899|4.48|0.0|0.0|6.690000000000001e-08|5.5437|3.6826|-1767.52411|728.12|1284.89|223.65|0.54166|-0.15079|2.8141|-0.22145|0.03002332|-1767.286778|7.2924|7.2924
47g_a18|0|0|0.0|7.03438793|1|1.251175676|-0.005500039|4.844187086|-0.034211867|0|0.0|-0.477030713|0.033759227|0|0.00531392|-0.071877686|-0.264839041|-0.4138670829999999|0.765824398|0.750610215|-0.009917608|-0.014370598|0.780474694|0|-0.065225536|-0.08547236|0.413435809|-55.35188184|111.5517627|0.165575846|140.5114492|-61.55384106|47.07867403|-46.97287277|-24.79003275|66.72693367|0.4913566339999999|3367.0578530000003|-21.03738872|0.268129223|20.32265524|7870.887027|33.87214455|0.016259076|-393.5416883|1347.416568|13.79782369|1.0|1.0|2.0|4.87|18.0|-9.22|3.22|3.6|88.97|2.79|3.0|1.0|13.0|-6.11|40.0|-6.4|541.68|0.0|0.0|0.0|7.76e-07|0.000421|3.01e-06|0.00163|4.52|1.0|1.0|3.27e-07|3.0965|3.0965|-1743.375845|905.71|1604.37|400.4|0.69828|-0.12789|4966.0|-0.17202|0.02960182|-1742.847918|8.0458|8.0458
7l_a46|0|0|0.256706467|7.727094485|1|1.160371354|-0.2644255789999999|5.533389489|0.017668261|2|0.0|-0.038903382|-0.074511843|1|0.0125870169999999|-0.331246137|-0.087877164|-0.1082221709999999|0.659888413|0.7746144629999999|-0.1237456669999999|0.076724694|0.825629852|0|-0.0565894359999999|-0.06289606|0.253138137|-27.30136533|8.13531199|0.092851886|44.79605077|-14.63933792|51.39110437|-13.17144326|-10.620390400000002|32.8948756|0.46327253|1920.310099|-5.1237682730000005|0.32532919|9.825660656|4046.614178|15.74158869|0.016330867|-168.5385796|375.721552|7.878766604|1.0|1.0|0.0|3.04|17.0|-6.29|3.59|3.59|43.6|1.89|0.0|1.0|2.0|-3.18|22.0|-6.22|290.36|0.0|1.0|1.0|0.000668|0.1939999999999999|0.0001889999999999|0.0548|2.61|0.0|0.0|0.000151|4.5464|4.5464|-915.6081232|517.29|879.87|272.71|0.68834|-0.18993|3.3119|-0.2231699999999999|0.025086919|-915.493986|5.7122|5.7122
12af_a36|0|0|0.0|7.412764017000001|2|1.29704271|0.04293386|5.351858133|-0.081537769|2|0.0|-0.6038322939999999|-0.074383486|1|-0.000472698|0.154914099|-0.126068378|-0.505160213|0.859938421|0.813346624|-0.062279009|0.002492952|0.8631180940000001|0|-0.082549457|-0.1054605669999999|0.154396546|-57.32748365|89.56100543|0.244724481|169.9519197|-50.86129548|127.6527374|-39.81177462|-24.41279506|72.55107063|0.448767097|3013.98446|-16.95376516|0.329759081|15.59375751|6499.41155|36.42391023|0.0259433429999999|-236.4517911|757.7532208|18.01667275|0.0|1.0|3.0|4.98|17.0|-6.93|2.38|1.65|98.3|1.49|1.0|1.0|7.0|-3.54|33.0|-7.66|438.48|0.0|0.0|0.0|0.000292|128.0|0.000227|0.0997|1.85|0.0|0.0|5.18e-05|5.2352|3.2299|-1440.982935|737.4|1246.55|236.83|0.70508|-0.13364|6.9003|-0.19246|0.02886569|-1440.740243|7.8239|7.8239
19j_a38|0|0|0.0|7.412764017000001|2|1.29704352|-0.089207643|5.351858133|-0.04575843|2|0.0|-0.438688445|0.003554228|1|-0.002443797|0.23209815|-0.09493054|-0.42133715|0.7163622890000001|0.846765471|-0.001131945|-0.060360554|0.908721232|0|-0.0844479869999999|-0.108006563|0.625966089|-57.80349365|131.29876370000002|0.192823617|131.9851314|-50.60340201|29.18585028|-39.565701700000005|-26.09259418|74.95583121|0.408533267|2969.234865|-17.86002424|0.285630155|12.69084117|6704.612831|36.5253298|0.023555355|-293.4664598|640.025745|16.123318700000002|1.0|1.0|3.0|4.81|17.0|-6.92|3.17|2.42|105.02|1.76|1.0|1.0|5.0|-4.35|32.0|-7.13|426.45|0.0|0.0|0.0|4.46e-05|19.0|7.55e-05|0.0322|2.5|0.0|0.0|5.14e-05|6.0361|3.6886|-1424.426858|686.26|1163.3|205.41|0.69435|-0.15182|10.8124|-0.21629|0.03678378|-1424.24494|8.1146|8.1146
7_a47|0|0|0.0|0.0|0|1.304326965|0.00763426|0.0|-0.143650735|2|1.303301032|-0.3939082339999999|-0.085507035|0|-0.00794321|-0.262805289|-0.021071408|-0.46105149|0.6995252890000001|0.817389583|-0.04402021|-0.124285418|0.8755534909999999|1|-0.081264417|-0.095957591|0.427432212|-45.82735481|103.5602725|0.152677268|86.09912617|-30.51603217|0.0|-25.84337052|-20.44278719|50.85512286|0.405265781|2491.885862|-11.52827882|0.1830206469999999|10.90440708|5958.904826|25.02240371|0.0130514639999999|-357.5076454|526.6144628999999|7.36009799|1.0|1.0|2.0|2.96|22.0|-9.45|5.63|6.52|58.04|3.69|2.0|1.0|4.0|-6.47|28.0|-4.8|393.84|1.0|0.0|1.0|3.41e-07|0.000134|8.75e-07|0.000345|5.49|0.0|0.0|1.3900000000000001e-07|3.7203|3.7203|-1647.996662|604.84|1043.33|333.26|0.69314|-0.1544|3406.0|-0.2073699999999999|0.03348545|-1647.841533|7.6|7.6
41_a47|1|1|0.0|6.842683282|0|1.420292383|-0.225923786|4.727387819|-0.072088843|3|1.601942802|-0.187859623|0.024881402|1|0.0047106|-0.178132441|-0.1430639269999999|-0.276217719|0.62974551|0.8417952740000001|0.08640454|0.123676975|0.900915114|1|-0.061101947|-0.0899793719999999|0.245948366|-34.50740631|54.15850042|0.1768315369999999|99.86584673|-28.69838714|0.0|-19.48810377|-16.54473457|44.86996758|0.447046066|2374.594252|-9.34366093|0.346852185|12.96444871|5042.636398|25.33076615|0.023067788|-172.98086630000003|439.9906467|13.02756406|1.0|1.0|1.0|3.18|21.0|-7.47|3.34|4.52|68.52|1.75|0.0|1.0|4.0|-3.57|26.0|-6.66|348.38|0.0|1.0|1.0|0.000267|0.0929|0.000125|0.0436|2.49|0.0|0.0|1.17e-05|4.0167|3.7144|-1162.492089|603.1|995.43|308.67|0.68638|-0.15208|4.9162|-0.2026099999999999|0.02982752|-1162.342476|8.0|8.0
1b_a5|0|0|0.0|6.605297921|0|1.4258024619999998|-0.250420203|4.59511985|-0.061874543|2|0.0|-0.111923619|0.001241264|1|0.003708988|-0.220946861|0.019611905|-0.231956531|0.567806811|0.759794937|0.122747292|-0.054153474|0.827319059|0|-0.07823203|-0.077221824|0.341795323|-39.38248661|168.30518769999998|0.191171377|96.23685048|-19.56938257|0.769931305|-19.82538668|-15.75970652|44.82086533|0.474445758|2171.716467|-7.933533473|0.267518749|11.64312636|4577.125071|21.51550842|0.019229427|-234.0649914|357.34245360000006|9.680212283|1.0|1.0|1.0|2.75|23.0|-8.3|4.88|4.76|54.46|2.29|0.0|1.0|3.0|-3.97|24.0|-5.99|316.33|0.0|1.0|1.0|0.000106|0.0336|4.970000000000001e-05|0.0157|3.16|0.0|0.0|1.58e-06|4789.0|4.6481|-1050.538976|536.59|892.61|258.89|0.43728|-0.1892|2891.0|-0.23055|0.03246637|-1050.462425|7.2291|7.2291
