molecula|n9FaHRing|n9FaRing|SssssC|NaasN|nAHRing|nARing|SaasN|AATSC1c|n6HRing|MATS7i|ATSC1c|AATSC1are|n5aHRing|AATSC1pe|AATSC7i|MATS1i|AATSC1i|n6aHRing|GATS1are|MATS8s|nFaHRing|FNSA3|PBF|FPSA3|PNSA3|PNSA5|RPSA|FNSA4|WNSA5|WPSA3|RPCS|FNSA1|FNSA2|WNSA3|PNSA4|GeomPetitjeanIndex|WNSA4|GeomShapeIndex|GRAV|PPSA1|FPSA5|DPSA2|Mor01p|PPSA5|CYP2C19 inhibitor|CYP2C9 inhibitor|P-gp substrate|Hydrogen bond don0rs count (using Lipinski’s definition)|Log Po/w iLOGP|Log Po/w WLOGP|TPSA_y|Leadlikeness|Molar refractivity|Veber filter|Class [Log S (SILICOS-IT)]|Heavy atom count|Hydrogen bond acceptors count (using Lipinski’s definition)|Log Kp (cm/s)|Egan filter|BBB|Log S (ESOL)|Solubility [Log S (Ali)] (mol/l)|Log Po/w XLOGP3|PAINS|Lipinski|Solubility [Log S (SILICOS-IT)] (mol/l)|Solubility [Log S (SILICOS-IT)] (mg/ml)|log P|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (water) (Hartree)|Total Energy (gas phase) (Hartree)|Area (grid)|Volume|Wavelength (HOMO-LUMO transition) (nm)|Contribuition (max. transition)|Contribution (HOMO-LUMO transition)|Zero Point Energy|Oscillator Force (HOMO-LUMO transition)|HOMO-LUMO Energy Difference (Hartree)|Dipole (gas phase)|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|Gibbs Free Energy|Dipole (water)|IC50|pIC50|pIC50
IN1233_a59|0|0|0.0|0|0|0|0.0|-0.008841844|2|0.163548857|-0.5039851160000001|-0.005614194|1|-0.004071701|0.268927191|0.001996439|0.003282792|2|0.809917509|-0.107446431|1|-0.092761756|0.356444983|0.010831674|-61.73167061|-63.36348363|0.238675351|-0.035929742|-42.16752524|4.79704394|83.1557517|0.810795898|-1.904276352|-41.08157616|-23.91074854|0.483639625|-15.91227368|0.936631949|6206.818668|125.91272279999998|0.0134658889999999|1562.994677|712.1606951|8.961363774|1.0|1.0|1.0|2.0|2.76|4.69|97.55|2.0|125.07|0.0|0.0|32.0|4.0|-6.13|0.0|0.0|-5.16|2.54e-06|3.85|0.0|0.0|9.93e-11|4.17e-08|5.35|3.5355|-1352.351584|-1352.326849|703.47|1204.16|350.69|0.51285|0.6953699999999999|-1352.073755|0.2011|-0.14684|5.4004|-0.20289|0.02473496|-1352.135303|7.6059|34.0|7.4685|7.4685
13j_a6|0|0|0.0|0|1|1|0.0|-0.015004989|1|0.07522656|-0.855284356|-0.011017781|1|-0.007703306|0.121750719|-0.045418125|-0.073507141|1|0.8744720490000001|-0.063948098|0|-0.120219472|0.205764388|0.03111288|-80.33128667|-86.54032868|0.377035857|-0.046428683|-57.82670518|13.89184843|114.6910805|0.7841668409999999|-2.460720196|-53.67779048|-31.02389141|0.433600896|-20.73032827|0.765539515|6276.316063|144.22085800000002|0.0199201689999999|2096.832152|673.8038326000001|13.31076198|1.0|1.0|1.0|3.0|2.26|3.54|115.15|1.0|120.17|0.0|1.0|32.0|5.0|-6.81|0.0|0.0|-4.48|9.32e-06|2.95|0.0|0.0|3.18e-09|1.36e-06|4.94|3.5599|-1426.5532050000002|-1426.520775|712.52|1196.6|348.28|0.69993|0.7045100000000001|-1426.272674|0.0259|-0.14602|8.3187|-0.19491|0.03242949|-1426.335207|10.9731|262.0|6.5817|6.5817
15b_a50|1|1|0.0|2|1|1|4.112770601|-0.0045393|1|-0.103807905|-0.22696498|0.004641091|2|0.005203263|-0.17223348|-0.131737048|-0.2185722769999999|1|0.79846758|0.000882622|1|-0.082576068|0.447220762|0.020083792|-47.20879251|-46.13641893|0.179086516|-0.028069672|-26.37622116|6.564219549|0.0|0.639017342|-1.291204916|-26.98929785|-16.04745006|0.478989976|-9.174337796|0.919348867|5205.2135960000005|206.3740238|0.024313507|1155.184146|510.3677388|13.90004811|1.0|1.0|1.0|1.0|2.11|3.26|68.76|1.0|105.46|0.0|2.0|27.0|4.0|-6.98|0.0|1.0|-3.6|0.000654|2.11|0.0|0.0|1.92e-06|0.000687|2.08|4.0561|-1160.4989460000002|-1160.463663|613.37|1035.3|305.67|0.65917|0.65917|-1160.275856|0.1796|-0.16737|6.9054|-0.20071|0.03528279|-1160.330621|9.3788|79.0|7.1024|7.1024
47k_a18|0|0|0.0|0|1|1|0.0|-0.0067578909999999|0|-0.017736343|-0.5135996820000001|0.003047962|0|0.00493127|-0.026672956|-0.279965025|-0.421027889|0|0.762665453|0.022512501|0|-0.065324278|0.3533268229999999|0.015080484|-51.59195677|-69.77479556|0.169064596|-0.030255779|-55.10689702|9.406543039|58.77865447|0.7153044209999999|-2.208671853|-40.74641317|-23.89547793|0.467246896|-18.87222501|0.877042091|7575.637462000001|224.8475227|0.018313855|2438.639881|1167.054827|14.46395816|1.0|1.0|1.0|2.0|0.0|3.17|88.97|3.0|154.86|1.0|1.0|38.0|4.0|-6.41|0.0|0.0|-5.33|1.44e-06|4.26|1.0|1.0|3.6099999999999997e-09|1.85e-06|8.45|3.0948|-1664.756029|-1664.728002|842.29|1492.36|400.63|0.69823|0.69823|-1664.2657390000002|0.5920000000000001|-0.1277599999999999|4.1818|-0.17135|0.02802749|-1664.341238|5.2253|29.0|7.5376|7.5376
12f_a36|0|0|0.0|0|2|2|0.0|-0.006773586|2|0.10938259|-0.40641518|0.003676818|1|0.0045625|0.182557897|-0.101854847|-0.169994208|1|0.902377067|-0.109793154|0|-0.071035495|0.3416917479999999|0.01784834|-46.86832019|-66.16123807|0.156443092|-0.035813075|-43.65234724|7.769727312|0.835268043|0.7803018709999999|-2.00553221|-30.92312428|-23.629013600000004|0.464240353|-15.59012402|0.8665086190000001|6000.985822|144.9540437|0.015685228|1695.785708|729.1873176|10.34891518|1.0|0.0|1.0|2.0|0.0|2.45|69.2|1.0|133.52|0.0|1.0|31.0|4.0|-6.33|0.0|1.0|-4.57|2.48e-05|3.47|0.0|0.0|4.38e-08|1.7899999999999998e-05|3.87|3.6545|-1311.57896|-1311.550167|699.88|1195.77|339.27|0.37095|0.70126|-1311.285102|0.0231|-0.15011|5.9228|-0.20046|0.02879265|-1311.345557|7.8454|11.0|7.9586|7.9586
4S4l_a46|0|0|0.171853072|1|1|1|2.155247543|-0.004736212|1|-0.067419714|-0.255755434|0.0066560469999999|1|0.006162668|-0.1012114369999999|0.0071939419999999|0.010799648|1|0.7940662409999999|-0.001318857|0|-0.090807851|0.213675946|0.007140583|-49.45536962|-46.10883478|0.105217893|-0.029881089|-25.11158939|2.117940478|0.0|0.877939134|-1.523935543|-26.93416438|-16.27370639|0.469439238|-8.862913904|0.884798257|4920.211524|66.47624804|0.006420439|945.3491632|579.2365607|3.496670823|1.0|1.0|1.0|1.0|3.19|5.02|50.94|1.0|105.77|0.0|1.0|26.0|3.0|-5.23|0.0|1.0|-5.11|5.25e-06|4.49|0.0|0.0|9.980000000000001e-08|3.47e-05|4.99|4.1414|-1092.753999|-1092.727031|583.76|1040.96|299.38|0.57885|0.6763600000000001|-1092.489558|0.0614|-0.17632|2.5083|-0.19647|0.02696794|-1092.543641|2.8473|261.0|6.5834|6.5834
36_a18|0|0|0.0|0|2|2|0.0|-0.006407141|1|-0.05224259|-0.442092758|-0.000451777|0|0.000825855|-0.079553246|-0.079721028|-0.12139648|0|0.7343989059999999|-0.010091893|0|-0.07777765|0.3847791889999999|0.009440278|-55.38202488|-56.82615305|0.195706133|-0.031922305|-40.46339026|4.786442152|83.34177364|0.812056067|-2.074949798|-39.43509046|-22.73046122|0.4751830729999999|-16.1853561|0.905426346|6799.65027|133.8265619|0.0123136069999999|1819.430996|975.4099618|8.767974776|1.0|0.0|1.0|3.0|0.0|2.96|85.29|2.0|146.24|0.0|1.0|35.0|3.0|-6.18|0.0|0.0|-5.28|2.09e-06|4.18|0.0|0.0|6.87e-10|3.210000000000001e-07|7.75|3.1908|-1493.686737|-1493.661092|769.73|1350.57|388.57|0.69372|0.69372|-1493.266344|0.4674|-0.13133|1.9944|-0.18124|0.02564498|-1493.333297|2.7547|32.0|7.4949|7.4949
21_a4|0|0|0.0|1|1|1|2.026698554|-0.003068098|1|0.019346682|-0.131928225|0.012362563|1|0.012094249|0.030586117|-0.063064908|-0.099702401|1|0.6952936|0.090847781|0|-0.0571545999999999|0.239652988|0.020173071|-28.99048719|-38.7880598|0.067853265|-0.028676424|-19.67444009|5.190159022|66.03320922|0.7231676229999999|-1.147056976|-14.70482428|-14.54552243|0.401240904|-7.377915035|0.670120767|4277.396118|140.4174905|0.017563978|804.5450027|387.240586|8.908964226|1.0|1.0|1.0|0.0|2.92|3.85|39.94|0.0|91.59|0.0|2.0|23.0|3.0|-5.76|0.0|1.0|-4.19|0.000133|3.36|0.0|0.0|1.16e-06|0.000352|3.31|4.0245|-973.5683008|-973.5481197|549.71|916.76|308.08|0.5260600000000001|0.66476|-973.400097|0.1457|-0.16632|2.0282|-0.19588|0.020181098|-973.449892|2.9409|121.0|6.9172|6.9172
15_a10|0|0|0.0|1|1|1|2.124460476|-0.0027892409999999|2|-0.0729795729999999|-0.142251304|0.009882584|1|0.009514122|-0.1157120169999999|-0.085979341|-0.136323668|2|0.682616223|-0.079744227|1|-0.059234364|0.710970489|0.018614889|-35.30133759|-44.18725043|0.084473199|-0.025240716|-26.33385303|6.61142847|108.7226878|0.646412648|-1.186313662|-21.03820054|-15.04246823|0.434181679|-8.964715924|0.767351752|5769.347123|210.7240726|0.020932674|1093.722422|563.875765|12.47504566|1.0|1.0|1.0|0.0|3.31|4.72|52.83|2.0|111.21|0.0|1.0|28.0|4.0|-6.07|0.0|1.0|-4.81|3.32e-05|3.68|0.0|0.0|5.01e-09|1.96e-06|3.12|3.7997|-1604.08794|-1604.057542|641.98|1086.19|326.3|0.41458|0.68543|-1603.851644|0.1647|-0.1574|4.5192|-0.20983|0.03039798|-1603.907391|6.1563|33.0|7.4815|7.4815
12x_a30|0|0|0.0|0|2|2|0.0|-0.006008579|2|-0.0606216429999999|-0.3545061539999999|0.00604028|1|0.006346396|-0.104089964|-0.053700437|-0.0922059569999999|1|0.842068099|-0.062251445|0|-0.071909912|0.398925866|0.014757946|-47.48669555|-60.57208434|0.151155723|-0.035022402|-39.99960559|6.435648079|0.0|0.824674971|-1.926232129|-31.35848986|-23.12752311|0.4490846539999999|-15.27257668|0.815160907|6359.545311|115.7782842|0.012044556|1542.442557|754.3941655|7.953787804|1.0|1.0|1.0|1.0|0.0|3.23|81.65|2.0|137.21|0.0|1.0|31.0|4.0|-5.64|0.0|0.0|-5.46|9.14e-07|4.6|0.0|0.0|4.12e-08|1.76e-05|4.45|3.4831|-1654.40976|-1654.3784|703.75|1211.79|355.95|0.68589|0.68589|-1654.1207|0.1517|-0.14783|4.3702|-0.19876|0.03136007|-1654.183467|4.8197|22.0|7.6556|7.6556
19k_a38|0|0|0.0|0|2|2|0.0|-0.011877064|2|0.098947776|-0.6888696990000001|-0.011156837|1|-0.00835812|0.208892195|-0.060668296|-0.128079012|1|0.7581164340000001|0.04833864|0|-0.112748779|0.389096157|0.0232707939999999|-71.54314527|-80.54577161|0.341299943|-0.044662847|-51.10918191|9.369654226|116.0039747|0.75964689|-2.411793744|-45.3966925|-28.3401789|0.4769127179999999|-17.9828603|0.911726848|7091.215492|152.51267140000002|0.021802691|2014.5803|686.8472757999999|13.8345897|0.0|0.0|1.0|4.0|2.2|1.65|124.32|1.0|133.79|0.0|1.0|33.0|5.0|-7.84|0.0|0.0|-3.62|0.000134|1.65|0.0|0.0|3.94e-07|0.000175|4.13|3.5378|-1500.8984380000002|-1500.852284|677.64|1172.22|350.45|0.38269|0.70327|-1500.618667|0.1156|-0.14568|9.1508|-0.20102|0.04615409|-1500.680373|12.5022|11.0|7.9666|7.9666
8_a15|0|0|0.0|0|0|0|0.0|-0.009853404|1|0.155304204|-0.5025236129999999|1.7800000000000002e-05|0|0.003160815|0.225620047|-0.203104439|-0.295062413|1|0.85357243|0.0937475619999999|0|-0.071552706|0.381651497|0.0336657729999999|-41.7821007|-69.07571287|0.146103518|-0.028969856|-40.33569847|11.47934212|55.99586988|0.519427411|-1.419522941|-24.39801408|-16.91650111|0.389723411|-9.878130237|0.638601279|5306.2234530000005|280.62296039999995|0.035495625|1595.8121130000002|532.0914339999999|20.72712321|1.0|1.0|0.0|1.0|3.76|4.95|61.84|2.0|104.74|0.0|1.0|27.0|5.0|-5.52|0.0|1.0|-4.81|5.63e-06|4.24|0.0|0.0|2.69e-08|9.86e-06|3.36|3.7426|-1223.704913|-1223.687714|598.84|1050.15|331.28|0.5128|0.70524|-1223.463981|0.0155|-0.1558|1.1415|-0.18303|0.01719864|-1223.523393|1.4589|108.0|6.9666|6.9666
8e_a12|1|1|0.0|1|1|1|1.873617728|-0.006350143|2|0.0661362779999999|-0.330207456|0.005196034|1|0.005744805|0.112673977|-0.079913108|-0.136145064|1|0.83954453|-0.036433876|1|-0.05202522|0.001151979|0.0155147339999999|-29.79080011|-50.273571200000006|0.060372083|-0.031094185|-28.78776717|5.0872236|0.0|0.7112578709999999|-1.492520871|-17.05887601|-17.80522313|0.45384745|-10.19566754|0.830990262|5490.975165|165.34017769999997|0.019545275|1201.604574|561.9859171|11.19206011|1.0|1.0|1.0|1.0|3.01|2.68|55.1|2.0|117.04|0.0|1.0|28.0|4.0|-6.03|0.0|1.0|-4.69|4.25e-05|3.53|0.0|0.0|1.19e-08|4.34e-06|3.45|3.3044|-1177.619013|-1177.593205|612.59|1048.44|375.21|0.38889|0.6954899999999999|-1177.380602|0.2252|-0.13599|1.0295|-0.19338|0.02580783|-1177.436953|1.9327|588.0|6.2306|6.2306
GW6604_a52|0|0|0.0|0|0|0|0.0|-0.002149879|2|-0.0778992459999999|-0.085995143|0.007746755|1|0.0070554269999999|-0.131886693|0.039867344|0.067497086|2|0.709088617|0.074868979|0|-0.071850787|0.38374044|0.009021088|-35.51891876|-35.62691523|0.12653545|-0.029217264|-17.61190876|2.204526664|0.2386028039999999|0.73529506|-1.081038779|-17.55852148|-14.44334401|0.4597869779999999|-7.13996301|0.851121611|4168.525878|130.8549791|0.01768964|726.7881391|359.1060668|8.744745933999999|1.0|0.0|1.0|1.0|1.76|4.2|54.46|0.0|90.49|0.0|1.0|23.0|3.0|-5.95|0.0|1.0|-4.16|0.000135|3.06|0.0|0.0|9.31e-09|2.78e-06||||||||||||||||||107.0|6.9706|6.9706
47u_a18|0|0|0.0|0|1|1|0.0|-0.010219187|0|0.008108241|-0.633589579|-0.000829573|0|0.00082284|0.0121925089999999|-0.126628013|-0.1904128389999999|0|0.664796402|-0.0112778039999999|0|-0.090364489|0.33777918|0.02068926|-62.99873374|-64.32800179|0.258933526|-0.0344062|-44.84707106|10.0557163|77.59162925|0.721837463|-2.029965788|-43.92035521|-23.98671253|0.483819806|-16.72263667|0.937307962|6837.350959|193.9244919|0.021142007|1960.574384|818.9389171|14.73941472|0.0|1.0|1.0|2.0|0.0|3.02|99.56|3.0|133.53|0.0|1.0|34.0|4.0|-6.31|0.0|0.0|-4.98|2.05e-06|3.9|0.0|0.0|6.34e-09|2.89e-06|9.34|3.1186|-1510.182477|-1510.153552|738.53|1282.66|397.57|0.69143|0.69143|-1509.771642|0.5849|-0.12717|4.4624|-0.19109|0.02892505|-1509.839543|5.8058|1.97|5.7055|5.7055
19g_a38|0|0|0.0|0|2|2|0.0|-0.008497058|2|-0.037579797|-0.458841138|-0.006877664|1|-0.004358975|-0.096139701|-0.098027247|-0.250781298|1|0.653741315|-0.063110203|0|-0.086314802|0.5322242429999999|0.022953686|-54.62049927|-72.29378538|0.279993731|-0.038842708|-45.74791999|9.191644336|18.41027014|0.719941993|-1.942135378|-34.56416368|-24.57988703|0.455443492|-15.5542928|0.836356715|6631.17356|177.2223055|0.0228937029999999|1707.074131|593.6088758|14.48726605|1.0|1.0|1.0|3.0|2.52|3.11|81.23|1.0|125.65|0.0|1.0|31.0|5.0|-6.81|0.0|0.0|-4.33|5.68e-05|2.88|0.0|0.0|7.599999999999999e-08|3.19e-05|3.66|3.6887|-1431.419426|-1431.386981|638.82|1104.29|336.12|0.3937|0.69982|-1431.186566|0.0962|-0.15269|5.0677|-0.20748|0.03244515|-1431.244906|6.1765|42.0|7.3778|7.3778
16j_a32|1|1|-0.082980188|0|0|0|0.0|-0.0139074189999999|0|-0.0667943999999999|-0.778815477|-0.002456725|3|-0.00030659|-0.11512706|-0.117577419|-0.202656848|0|0.79965447|0.168000908|1|-0.07651119|0.509776381|0.023266265|-54.71915795|-76.45058155|0.174011588|-0.034287782|-54.6758122|11.90023573|45.81893652|0.699790508|-1.817252458|-39.13396528|-24.52188465|0.442735754|-17.53752467|0.7944808170000001|6507.757122|214.7033741|0.021655546|1857.212797|701.9321161|15.48758085|1.0|1.0|1.0|2.0|3.38|5.24|149.27|3.0|121.3|1.0|1.0|30.0|5.0|-5.73|1.0|0.0|-5.41|3.56e-08|4.59|0.0|0.0|1.7e-08|7.5e-06|5.5|3629.0|-2034.621888|-2034.593521|729.78|1225.27|341.65|0.70207|0.70207|-2034.344833|0.2907|-0.15012|3.4656|-0.2002799999999999|0.0283671|-2034.408854|4.0992|9.0|8.0315|8.0315
9_a15|0|0|0.0|0|0|0|0.0|-0.009923019|1|0.096418279|-0.506073953|1.7800000000000002e-05|0|0.003160815|0.140072812|-0.203104439|-0.295062413|1|0.85357243|0.088615068|0|-0.073701648|0.416635119|0.032464905|-41.10356167|-65.07462414|0.153843684|-0.028575549|-36.29225274|10.09761131|54.69975317|0.51257747|-1.400201879|-22.92354152|-15.93664265|0.4517825079999999|-8.88789863|0.8240935659999999|5375.400861|271.83655510000006|0.03598612|1523.4682269999998|532.0914339999999|20.06953345|1.0|1.0|0.0|1.0|3.37|4.95|61.84|2.0|104.74|0.0|1.0|27.0|5.0|-5.52|0.0|1.0|-4.81|5.63e-06|4.24|0.0|0.0|2.69e-08|9.86e-06|3.36|3.7487|-1223.705126|-1223.687392|588.55|1042.17|330.74|0.6512399999999999|0.70552|-1223.463757|0.0115|-0.1565099999999999|1.4625|-0.1824|0.01773342|-1223.522216|2188.0|107.0|6.9706|6.9706
16i_a32|1|1|0.0|0|0|0|0.0|-0.0146198339999999|0|-0.056414399|-0.7748511779999999|-0.003511776|3|-0.001202032|-0.098841478|-0.120440534|-0.211019184|0|0.801401734|0.134577711|1|-0.0857355019999999|0.5368697929999999|0.022335011|-56.03343427|-75.01027196|0.198505292|-0.036726892|-49.02383532|9.540239197|32.3175507|0.718964113|-1.836344582|-36.62130242|-24.00328703|0.455596751|-15.6876273|0.836873682|6355.471589|183.6742715|0.021112022|1669.296604|636.0251562999999|13.79800742|1.0|1.0|1.0|2.0|3.16|4.85|149.27|3.0|116.75|1.0|1.0|29.0|5.0|-5.93|1.0|0.0|-5.09|9.25e-08|4.19|0.0|0.0|4.01e-08|1.7100000000000002e-05|4.99|3.6176|-1995.307733|-1995.279632|692.96|1175.51|342.72|0.70222|0.70222|-1995.055356|0.2857|-0.14976|3353.0|-0.2002|0.02810109|-1995.11813|4.0568|6.0|8.2596|8.2596
21_a47|1|1|0.0|1|0|0|1.2247108|-0.010650348|2|-0.034419528|-0.511216716|-0.006808306|1|-0.004332497|-0.090969103|-0.1049885469999999|-0.277479519|2|0.612295986|-0.080213904|1|-0.082614966|0.3188717339999999|0.022739546|-46.63227351|-53.76411184|0.29417845|-0.033866638|-30.34731959|7.244985517000001|47.95893876|0.6448452960000001|-1.5239986980000002|-26.32173133|-19.11612865|0.463113582|-10.79015808|0.862591353|6103.311635|200.4681737|0.028943339|1334.003357|482.9384172|16.33715751|0.0|1.0|1.0|2.0|3.32|4.93|84.73|1.0|104.49|0.0|1.0|29.0|6.0|-6.58|0.0|0.0|-4.32|3.6e-05|3.0|0.0|0.0|1.98e-08|7.8e-06|4.43|3917.0|-1375.061089|-1375.028093|583.37|1014.33|316.53|0.68296|0.68296|-1374.858663|0.2249|-0.16158|3.6767|-0.2249699999999999|0.03299607|-1374.914223|4.9172|5.0|8.3|8.3
4_a47|0|0|0.0|0|0|0|0.0|-0.008204735|2|-0.158636969|-0.3692130839999999|-0.007295208|0|-0.006506051|-0.247195952|-0.017555555|-0.027355932|2|0.893350891|-0.095209424|1|-0.07804769|0.444849947|0.007772995|-42.46254967|-50.35610033|0.1257991219999999|-0.03525955|-27.39669054|2.300808176|0.0|0.806604393|-1.48090111|-23.10213311|-19.18327632|0.402148382|-10.43683449|0.67265584|5254.939281|105.2186243|0.013656479|998.8757964|471.7712484|7.429930428|1.0|0.0|1.0|2.0|3.01|5.71|58.04|2.0|106.52|0.0|1.0|26.0|3.0|-4.99|0.0|0.0|-5.64|1.21e-06|4.96|0.0|0.0|1.61e-09|5.81e-07|4.44|3.73|-1509.453558|-1509.4201369999998|576.9|988.42|332.4|0.45947|0.69157|-1509.262887|0.2221|-0.1547|4.2607|-0.21076|0.03342033|-1509.3147789999998|5.4892|32.0|7.5|7.5
14a_a5|0|0|0.0|0|1|1|0.0|-0.0053665219999999|3|-0.132625457|-0.316624785|0.002956745|1|0.003668464|-0.213526163|-0.010147323|-0.016337128|2|0.7333482170000001|0.144729708|0|-0.080875277|0.4398855029999999|0.0173669719999999|-54.69145586|-53.20786056|0.209074444|-0.0271808479999999|-35.98151967|7.942029745|55.04914434|0.629783335|-1.494946644|-36.98479273|-18.38089729|0.470085022|-12.42997952|0.88709518|6177.303329|250.3569601|0.024411136|1605.23357|723.0631751|16.50789498|0.0|1.0|1.0|2.0|2.41|4.38|92.79|1.0|123.0|0.0|1.0|32.0|5.0|-7.08|0.0|0.0|-4.22|7.15e-05|2.55|0.0|0.0|1.45e-09|6.16e-07|4.3|4.1501|-1390.592722|-1390.546425|692.8|1195.01|298.75|0.65789|0.65789|-1390.29207|0.5853|-0.1676|2.7115|-0.2183699999999999|0.04629687|-1390.352729|2.8163|112.0|6.9508|6.9508
12ab_a30|0|0|0.0|0|2|2|0.0|-0.008528077|2|0.018023992|-0.520212725|0.003529389|1|0.005111479|0.03046828|-0.12254489|-0.207153446|1|0.8397577820000001|0.078325164|0|-0.082740301|0.4605456229999999|0.031588146|-58.23149599999999|-71.0035788|0.200246511|-0.031859359|-49.97135112|15.64609074|0.0|0.603952976|-1.815983471|-40.9825333|-22.42218278|0.461207954|-15.78042667|0.856003642|6918.884105|278.7324985|0.030534507|2116.165447|792.3440337000001|21.48976996|1.0|1.0|1.0|1.0|0.0|2.63|100.11|2.0|140.26|0.0|1.0|33.0|6.0|-6.39|0.0|0.0|-5.0|2.47e-06|3.81|0.0|0.0|1.47e-07|6.720000000000001e-05|3.34|3.4919|-1804.824495|-1804.79081|753.75|1275.19|355.06|0.46561|0.68324|-1804.523449|0.1511|-0.14772|6.9089|-0.19672|0.03368522|-1804.589076|7.4968|17.0|7.7825|7.7825
9g_a40|0|0|0.0|1|0|0|1.849105962|-0.0054957819999999|0|0.07954859|-0.225327061|0.011921308|2|0.0115573539999999|0.133954053|-0.037217966|-0.062672355|0|0.694156166|-0.384131901|1|-0.063539055|0.002717414|0.021367335|-33.47455057|-41.63731423|0.09545843|-0.031197254|-21.93596333|5.930596229|64.08637519|0.740240206|-1.185495647|-17.63553984|-16.43578193|0.476386801|-8.658932892000001|0.909806709|4435.743087|136.8503571|0.018087202|843.7257374|384.6422631|9.528957565|0.0|0.0|1.0|1.0|1.78|2.93|72.28|0.0|87.53|0.0|1.0|23.0|4.0|-7.17|0.0|1.0|-3.09|0.00323|1.37|0.0|0.0|3.720000000000001e-07|0.000113|3.83|3.0778|-1332.487689|-1332.476347|559.04|923.42|402.84|0.70233|0.70233|-1332.31775|0.3563|-0.12765|3.4787|-0.19005|0.01134289|-1332.369643|5063.0|3548.0|5.45|5.45
9a_a40|0|0|0.0|1|0|0|1.865740741|-0.003680068|0|0.168990628|-0.136162501|0.01310675|2|0.011966382|0.291102625|0.009844552|0.016958188|0|0.624889926|-0.394662853|1|-0.060029933|0.002467659|0.011033601|-29.02567082|-35.24260989|0.062399815|-0.032156295|-17.0405052|2.579562688|51.49564873|0.868476591|-1.093314022|-14.03449109|-15.54821024|0.493941591|-7.51786994|0.976056482|3991.317015|63.59419322|0.008714375|608.6970611|323.79254|4.213574358|1.0|1.0|0.0|0.0|3.28|4.43|58.43|1.0|86.7|0.0|1.0|21.0|2.0|-4.85|0.0|1.0|-5.08|3.24e-06|4.54|0.0|0.0|4.02e-07|0.000117|4.07|3.3192|-1217.955997|-1217.9449|515.96|847.69|373.53|0.47831|0.69958|-1217.825264|0.3483|-0.13808|3.8656|-0.20303|0.01109672|-1217.873686|5.09|214.0|6.6696|6.6696
17a_a10|0|0|0.0|1|2|2|2.118111229|-0.004333189|3|-0.082914437|-0.2946568739999999|0.009206558|1|0.01029375|-0.132166258|-0.225935253|-0.360142554|2|0.7019075779999999|0.029106767|1|-0.055423599|0.463842217|0.020088947|-39.18491085|-58.46202420000001|0.146175016|-0.023625536|-41.33310046|10.04165819|87.61514901|0.564726042|-1.488408763|-27.70403316|-16.70343549|0.4918223679999999|-11.80945728|0.967815851|7078.918870999999|307.7420338|0.0254938|1863.410498|911.2106544|18.02431251|0.0|1.0|1.0|0.0|3.66|2.5|76.38|1.0|142.16|0.0|1.0|35.0|6.0|-7.43|0.0|1.0|-4.32|0.00021|2.43|0.0|0.0|4.74e-08|2.22e-05|3.95|3.9887|-1524.557372|-1524.52012|767.6|1326.24|310.84|0.32889|0.67671|-1524.187115|0.0867|-0.16562|4.1012|-0.21203|0.03725238|-1524.252023|5.3803|49.0|7.3098|7.3098
3a_a49|0|0|0.0|1|1|1|2.09865947|-0.006374689|2|-0.044367345|-0.337858497|-0.000349523|1|0.000521532|-0.074886415|0.002357097|0.003978478|2|0.775818577|0.012813604|1|-0.094437035|0.526915193|0.016205613|-55.30832478|-51.82200998|0.27109473|-0.030698626|-30.35026007|5.558553447|59.40691577|0.689774813|-1.504232653|-32.39206742|-17.97906469|0.474653816|-10.52968207|0.903506738|5792.106924000001|181.6875706|0.021141449|1277.19098|578.2841135|12.38177532|0.0|0.0|1.0|2.0|2.11|2.81|98.72|1.0|112.14|0.0|1.0|29.0|5.0|-7.67|0.0|0.0|-3.3|0.000878|1.38|0.0|0.0|6.52e-08|2.51e-05|3.16|3874.0|-1254.012043|-1253.973708|635.89|1082.21|320.04|0.53794|0.66614|-1253.756918|0.0793|-0.15978|3801.0|-0.2171|0.03833529|-1253.8126619999998|4.2593|64.0|7.1938|7.1938
25c_a34|0|0|0.0|1|2|2|1.958290974|-0.014384932|2|-0.16034464|-0.834326082|-0.002827527|1|0.001433865|-0.250299211|-0.3609280379999999|-0.563411433|1|0.809687672|0.118901861|0|-0.088513496|0.478421157|0.043815478|-59.0359041|-75.6298008|0.316768377|-0.031498055|-50.44285726|19.49130854|93.28638171|0.537428437|-1.7008949569999998|-39.37521522|-21.008278|0.4356106729999999|-14.01190479|0.77182656|6306.980593|308.52165519999994|0.037538004|2110.880136|648.0187526000001|25.03674677|0.0|1.0|1.0|1.0|3.17|1.98|90.74|1.0|116.0|0.0|2.0|31.0|6.0|-7.95|0.0|0.0|-3.28|0.00156|1.3|0.0|0.0|1.97e-06|0.0008289999999999|4.32|4.2095|-1426.704645|-1426.666471|704.43|1180.85|294.54|0.69247|0.69247|-1426.421463|0.2239999999999999|-0.17424|7.12|-0.2069599999999999|0.03817361|-1426.48597|9.8087|1.78|5.7496|5.7496
