molecula|n9FaRing|SssssC|NaasN|SRW09|nAHRing|nARing|BCUTs-1|SaasN|AATSC1c|SRW07|AATSC1s|n6HRing|MATS7i|SaaaC|ATSC1c|AATSC1are|BCUTi-1|AATSC8d|AATSC1pe|AATSC7i|MATS1i|MATS1c|n6aHRing|BIC2|MATS8s|MATS8d|GATS1pe|nFaHRing|RASA|FNSA3|FNSA5|PNSA3|PNSA5|PPSA3|RPSA|TPSA_x|FNSA4|WNSA5|WPSA3|RPCS|FNSA1|FNSA2|WNSA3|DPSA3|GRAVp|TASA|GeomRadius|GeomDiameter|GeomShapeIndex|GRAV|PPSA1|WNSA2|DPSA1|DPSA2|CYP2C19 inhibitor|CYP2D6 inhibitor|CYP2C9 inhibitor|P-gp substrate|Hydrogen bond don0rs count (using Lipinski’s definition)|Synthetic Accessibility|Log S (SILICOS-IT)|Log Po/w WLOGP|TPSA_y|Leadlikeness|Brenk|Veber filter|Log S (Ali)|Hydrogen bond acceptors count (using Lipinski’s definition)|Log Kp (cm/s)|BBB|CYP1A2 inhibitor|Log S (ESOL)|Solubility [Log S (ESOL)] (mol/l)|Solubility [Log S (ESOL)] (mg/ml)|PAINS|Lipinski|Solubility [Log S (SILICOS-IT)] (mol/l)|Solubility [Log S (SILICOS-IT)] (mg/ml)|Absorption Energy (max. Transition) (eV)|Absorption Energy (HOMO-LUMO transition) (eV)|Area (grid)|Volume|Wavelength (max. Transition) (nm)|Contribution (HOMO-LUMO transition)|Zero Point Energy|HOMO-LUMO Energy Difference (Hartree)|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|Dipole (water)|IC50|pIC50|pIC50
12z_a36|0|0.0|0|7.412764017000001|2|2|1.297044126|0.0|-0.007671785|5.351858133|-0.010732275|2|0.037307819|0.0|-0.421948174|-0.000143196|10.95429182|-0.030529442|0.001194592|0.066366917|-0.098598933|-0.433580807|1|0.826316772|0.103551178|-0.0533649729999999|0.8212311840000001|0|0.834790405|-0.081592361|-0.102674964|-54.11489962|-68.09761735|15.50078625|0.165209595|109.572766|-0.036238222|-45.16471514|10.28066212|15.59091678|0.712682362|-1.848149347|-35.89088901|69.61568586|2841.692299|553.6621150000001|8.016303367999999|14.78435842|0.844286292|6146.834385|190.5590792|-812.9648725|-282.1167226|1719.920651|1.0|0.0|0.0|1.0|2.0|4.76|-6.66|1.76|92.99|1.0|0.0|0.0|-3.99|5.0|-7.08|0.0|0.0|-3.95|0.000113|0.0458|0.0|0.0|2.21e-07|8.97e-05|3.8969|3.8969|686.33|1153.7|318.16|0.69397|-1324.951498|-0.1575|-0.2139199999999999|0.03845474|6.5892|5.0|8301.0|8301.0
14f_a23|1|0.0|2|7.423568444|0|0|1.197963246|3.366063739|-0.006791105|5.351858133|-0.027380305|2|0.056215377|0.745818086|-0.373510774|0.010561248|10.3132176|-0.041351617|0.010508236|0.101910723|-0.110069159|-0.399688849|2|0.796412133|0.070514687|-0.06885759|0.71381683|1|0.894162392|-0.059927056|-0.084419703|-40.51498423|-57.07376861|18.34483401|0.105837608|71.55380685|-0.031450478|-38.58595734|12.40242234|96.60179161|0.665778294|-1.603974359|-27.39103254|58.85981824|3014.916135|604.5178506|8.124287407|15.58565565|0.918402793|6768.918745|225.9578225|-733.1331894|-224.1560124|1628.77284|0.0|0.0|1.0|1.0|1.0|3.57|-7.51|4.03|114.25|2.0|1.0|0.0|-5.63|5.0|-6.47|0.0|0.0|-5.02|9.57e-06|0.0042299999999999|0.0|0.0|3.11e-08|1.3699999999999998e-05|5.8184|3.5753|711.98|1210.19|213.09|0.6733399999999999|-1744.182678|-0.1458|-0.21743|0.02255331|9.1089|2.0|8.6459|8.6459
19_a15|0|0.0|0|0.0|0|0|0.300209223|0.0|-0.009832375|0.0|-0.558905888|1|0.037722611|0.0|-0.4621216379999999|-0.012350591|10.31928434|-0.032407407|-0.00534669|0.060683674|-0.0283109839999999|-0.571686169|1|0.722297906|0.042424078|-0.048611111|0.7358168620000001|0|0.691069123|-0.0946599869999999|-0.112106433|-54.70558911|-64.78818183|3.04716388|0.308930877|178.5363184|-0.042351319|-37.44217335|1.761006946|15.76831619|0.922135562|-1.905809364|-31.61527447|57.75275299|2625.952212|399.3803987|6.10227122|10.26331993|0.681885245|5417.777463|44.99916039|-636.516947|-487.9183964|1194.400408|1.0|1.0|1.0|0.0|2.0|2.99|-7.14|4.96|102.69|1.0|0.0|0.0|-5.12|5.0|-6.22|0.0|1.0|-4.39|4.1200000000000005e-05|0.0152|0.0|0.0|7.28e-08|2.69e-05|4.1742|4.1742|601.23|1030.77|297.03|0.68945|-1523.196562|-0.17018|-0.20742|0.04315771|9326.0|72.0|7.1427|7.1427
1k_a5|0|0.0|0|6.605297921|0|0|1.427567903|0.0|-0.0030192829999999|4.59511985|-0.064652321|2|-0.095857885|0.0|-0.120771321|0.003886035|10.9489659|-0.011848312|0.003708988|-0.220946861|0.019611905|-0.254495542|2|0.7824502320000001|-0.011552666|-0.022280685|0.558485747|0|0.7836926809999999|-0.078995018|-0.074297856|-40.40908188|-38.00629774|5.571869083999999|0.216307319|110.6497654|-0.0301207529999999|-19.44172742|2.850231839|0.498979532|0.724954458|-1.114467843|-20.67084672|45.98095096|2171.394196|400.8898627|6.710535795|12.9461019|0.929220303|4479.484358|140.69669409999997|-291.6259112|-230.14624|786.3865923|1.0|1.0|0.0|1.0|1.0|2.71|-8.3|4.76|54.46|0.0|0.0|0.0|-3.97|4.0|-5.99|1.0|1.0|-4.3|4.970000000000001e-05|0.0157|0.0|0.0|4.99e-09|1.58e-06|4.7221|4.4063|533.8|890.76|262.56|0.5282|-1050.418953|-0.1798799999999999|-0.22504|0.03133456|2.3036|48.0|7.3188|7.3188
12bc_a36|0|0.0|0|7.412764017000001|2|2|1.284647662|0.0|-0.007661816|5.351858133|-0.042515909|2|0.068351685|0.0|-0.413738077|-0.001012333|10.95883416|-0.027636036|-0.00097037|0.115647623|-0.101451485|-0.442519304|1|0.836170906|0.006621918|-0.045186455|0.771220556|0|0.834305498|-0.077192869|-0.107107992|-51.87437401|-71.97763346|12.2593899|0.165694502|111.3483497|-0.038558877|-48.36968394|8.238431664|0.0|0.77146807|-1.927943855|-34.8600941|64.13376391|2927.476132|560.6615736|8.273766079|15.54183457|0.878447423|6587.689277|153.57572439999998|-870.6543108999999|-364.8584744|1679.392125|1.0|0.0|1.0|1.0|2.0|4.73|-7.76|3.19|69.2|2.0|0.0|0.0|-5.08|4.0|-6.26|1.0|1.0|-5.18|6.55e-06|0.00295|0.0|0.0|1.74e-08|7.83e-06|5.2189|3.8696|705.12|1188.37|237.57|0.69094|-2151.9100780000003|-0.15671|-0.21499|0.03419831|9.2445|8.0|8.0969|8.0969
12o_a36|0|0.0|0|7.412764017000001|2|2|1.297042837|0.0|-0.0100574069999999|5.351858133|-0.079716275|2|0.03842353|0.0|-0.613501857|-0.00233752|10.96036596|-0.010904454|-0.000472698|0.065221584|-0.126068378|-0.5110239679999999|1|0.799869816|0.141570244|-0.01854899|0.817582774|0|0.7592112809999999|-0.082048664|-0.10624773|-59.0895896|-76.51720886|16.85373064|0.2407887189999999|173.4105814|-0.03541591|-55.10596064|12.13767506|112.1259723|0.666462845|-2.018706878|-42.554984000000005|75.94332024|3009.981519|546.7667677000001|7.322888607|13.80895167|0.885724665|6622.134304|240.2059039|-1047.013252|-239.7655413|2181.407379|0.0|0.0|0.0|1.0|3.0|4.97|-6.93|1.65|98.3|1.0|0.0|0.0|-3.54|5.0|-7.66|0.0|0.0|-3.64|0.000227|0.0997|0.0|0.0|1.1800000000000001e-07|5.18e-05|5.1927|3.8726|728.07|1240.51|238.77|0.67273|-1440.671057|-0.15695|-0.21151|0.04371335|6.6471|0.04|7.3979|7.3979
19a_a38|0|0.0|0|7.412764017000001|2|2|1.297044508|0.0|-0.007986407|5.351858133|-0.082283951|2|0.054257043|0.0|-0.431265985|-0.002526241|10.96083376|-0.077535135|-0.000673716|0.116434494|-0.101303149|-0.4342819429999999|1|0.819222745|0.031696119|-0.133130383|0.698414933|0|0.747152898|-0.08593151|-0.108300308|-51.36166266|-64.73159672|13.23456869|0.252847102|151.1278869|-0.038988111|-38.69037594|7.910363161|0.0|0.744796537|-1.949405536|-30.69910427|64.59623135|2774.129458|446.57675660000007|6.923156054|12.96056449|0.872060139|6115.030149|152.5362948|-696.4267669|-292.6320538|1564.412135|1.0|1.0|1.0|1.0|3.0|4.83|-6.86|2.55|81.23|1.0|0.0|0.0|-4.14|4.0|-6.77|0.0|1.0|-4.17|6.77e-05|0.0272|0.0|0.0|1.4e-07|5.610000000000001e-05|3.9212|3.6504|628.65|1092.25|316.19|0.68835|-1331.94466|-0.15108|-0.20379|0.03338983|6.0223|0.01|8.0106|8.0106
12_a4|0|0.0|1|7.535296702|1|1|0.295190368|2.070952433|-0.0021497879999999|5.4161004020000005|-0.271149771|2|-0.0334644329999999|1.587386096|-0.113938738|0.005795666|10.31168324|0.028152112|0.009024784|-0.055590089|-0.051501982|-0.220286906|2|0.8157155359999999|-0.036425699|0.04172421|0.531333552|1|0.805238097|-0.070256284|-0.074699711|-41.69390404|-44.33087544|6.936764267999999|0.194761903|115.5823166|-0.025916226|-26.30835499|4.116653575|7.519189887|0.717772573|-1.269895089|-24.74343259|48.6306683|2927.48584|477.8721263000001|6.223583758999999|11.7599245|0.889574393|6390.233612|167.4891205|-447.2420348|-258.476202|1049.9494|1.0|0.0|1.0|1.0|0.0|3.41|-7.84|4.98|86.12|1.0|0.0|0.0|-4.18|5.0|-6.84|0.0|1.0|-4.33|4.64e-05|0.0188|0.0|0.0|1.45e-08|5.85e-06|4.8592|3.8083|640.67|1101.33|255.16|0.68825|-1617.57796|-0.16224|-0.2312199999999999|0.03555871|10.1971|9.29|5032.0|5032.0
14m_a23|1|-4.405643132|2|7.423568444|0|0|1.197955072|3.1160758160000004|-0.008929306|5.351858133|-0.272389934|2|0.028217372|0.665608656|-0.482182526|0.001027627|10.3132176|-0.050626415|0.001951778|0.0879380709999999|-0.07256543|-0.527662006|2|0.798384929|0.0266555739999999|-0.072906704|0.5415996160000001|1|0.9258118|-0.072795329|-0.089285878|-50.63012925|-62.09952738|12.51396625|0.0741882|51.59888942|-0.039285786|-43.19105542|8.703631619|0.0|0.7958339090000001|-1.964289314|-35.21393496|63.1440955|3255.247038|643.9145427|8.595073462|16.42895711|0.911438824|7588.823133|142.0002583|-950.2032192|-411.5129154|1716.6767920000002|1.0|0.0|1.0|1.0|1.0|3.51|-8.23|6.19|105.02|2.0|1.0|0.0|-6.38|7.0|-6.06|0.0|0.0|-5.79|1.61e-06|0.000773|0.0|0.0|5.94e-09|2.85e-06|3.6774|3.6774|707.56|1209.21|337.15|0.65552|-1966.721362|-0.15208|-0.23555|0.02296475|8.5477|3.0|8.5171|8.5171
3c_a49|0|0.0|1|7.535296702|1|1|1.343850149|2.108416128|-0.004876919|5.4161004020000005|-0.016347266|2|-0.04696024|1.879769411|-0.248722888|0.006218639|10.92976555|0.0127926339999999|0.006470561|-0.0780996759999999|-0.0612829229999999|-0.384874446|2|0.802792677|0.005559828|0.0211518929999999|0.64702083|1|0.7963363840000001|-0.071786669|-0.074135885|-41.0524769|-42.3959176|8.477406111|0.203663616|116.4686425|-0.0252377479999999|-24.24485565|4.8479546860000005|77.29181095|0.637222556|-1.186174159|-23.47658531|49.52988301|2521.794855|455.3990518|6.567311051|12.60874968|0.919925763|5544.351498|207.4607002|-387.9176903|-156.9462939|1064.517686|0.0|1.0|1.0|1.0|1.0|3.18|-7.54|3.87|72.7|1.0|0.0|0.0|-3.45|4.0|-6.93|1.0|1.0|-3.86|0.000137|0.0505|0.0|0.0|2.89e-08|1.07e-05|5.1584|3842.0|613.33|1046.53|240.36|0.6692100000000001|-1198.430306|-0.15853|-0.21913|0.03394942|3.7789|87.0|7.0605|7.0605
25_a12|0|0.0|0|0.0|0|0|1.404967476|0.0|-0.004103693|0.0|-0.045725323|2|-0.089297664|2.050456822|-0.180562493|0.000864238|10.93676625|-0.11195017|0.001783739|-0.141917694|-0.0542354559999999|-0.4288076329999999|2|0.638255008|-0.2430098439999999|-0.208172827|0.806844014|1|0.947937175|-0.054734834|-0.080147596|-28.517955|-41.75851719|2.580489093|0.052062825|27.12578432|-0.03323193|-21.75703145|1.3444869730000002|0.0|0.917298637|-1.362509125|-14.85843094|31.09844409|2067.69985|493.8944271000001|5.34703037|9.70173342|0.814415245|4329.321091|43.08908189|-369.8695347|-434.8420476|773.8971409|1.0|1.0|0.0|1.0|1.0|2.81|-8.78|5.35|37.81|1.0|0.0|0.0|-5.28|2.0|-4.82|1.0|1.0|-5.25|5.63e-06|0.00175|0.0|0.0|1.6399999999999995e-09|5.12e-07|4.2653|3.4532|560.14|945.73|290.68|0.69029|-974.458128|-0.14303|-0.19655|0.024123749|2.2482|22.0|7.6576|7.6576
8e_a46|0|0.252655541|1|7.727094485|1|1|1.160371308|2.161814059|-0.001015139|5.533389489|0.000950213|2|-0.126773923|0.0|-0.046696417|0.012911107|10.96411233|-0.016857659|0.0123581919999999|-0.203086023|-0.08488645|-0.132524216|2|0.789844634|-0.241393458|-0.024620704|0.668786636|0|0.921352352|-0.053352779|-0.065982313|-27.16690715|-33.59778824|4.876083942|0.078647648|40.04689925|-0.023017086|-17.10778729|2.482871976|53.05984592|0.7492419109999999|-0.989734694|-13.83322216|32.04299109|1982.950764|469.146955|5.504080656|9.911785304|0.8008066970000001|4239.252176|127.6844779|-256.61680930000006|-253.8248986|672.6356549999999|0.0|1.0|0.0|1.0|0.0|3.21|-6.67|3.9|43.6|0.0|0.0|0.0|-3.59|3.0|-6.02|1.0|1.0|-4.04|9.15e-05|0.0279|0.0|0.0|2.16e-07|6.57e-05|4.5092|4.5092|552.99|933.3|274.96|0.6967|-954.743261|-0.18835|-0.2201|0.024010215|3.7755|406.0|6.3915|6.3915
14_a47|1|0.0|0|6.605297921|0|0|1.417758105|0.0|-0.006070958|4.59511985|-0.136491228|2|0.017068634|1.484493371|-0.2306964|-0.008212621|10.95058279|0.0295267039999999|-0.006335783|0.05124606|-0.020596219|-0.33240126|2|0.777675668|-0.085385518|0.050943962|0.579833096|1|0.681598464|-0.093553938|-0.094132436|-47.18187618|-47.47362906|10.1400648|0.318401536|160.57883|-0.034963476|-23.9422834|5.113919242|0.0|0.664709719|-1.223721666|-23.79514424|57.32194098|2254.664317|343.7492333|6.909385453|13.15643085|0.904139078|4695.98899|169.0962983|-311.2496842|-166.1354667|928.4611922|1.0|1.0|0.0|1.0|2.0|2.78|-7.79|4.88|66.49|0.0|0.0|0.0|-3.97|5.0|-6.21|1.0|1.0|-4.13|7.46e-05|0.0241|0.0|0.0|1.63e-08|5.27e-06|3.9671|3.9671|519.55|849.76|312.53|0.68345|-1127.610422|-0.16377|-0.22434|0.03679054|3665.0|8.0|8.1|8.1
47o_a18|0|0.0|0|7.03438793|1|1|1.251177005|0.0|-0.006476544|4.844187086|-0.055408687|0|-0.006238734|0.0|-0.4339284229999999|-0.00046896|10.94702017|-0.038296569|0.000787517|-0.009467295|-0.103458566|-0.490807196|0|0.7435044540000001|0.001673737|-0.066242713|0.733228144|0|0.806872998|-0.077288013|-0.088436375|-56.13142962|-64.2280736|6.313168526|0.193127002|140.2610102|-0.034545459|-46.6464782|4.585021184|82.54478365|0.872753077|-2.210909375|-40.76618466|62.44459815|2857.120021|586.0020642999999|9.808930716|19.35260972|0.972958142|6462.6049570000005|92.41474142|-1166.161955|-541.4335917000001|1839.812293|1.0|1.0|0.0|1.0|3.0|4.17|-9.37|3.0|85.29|3.0|1.0|0.0|-5.66|3.0|-6.12|0.0|1.0|-5.08|8.38e-06|0.00381|0.0|0.0|4.26e-10|1.93e-07|3.22|3.22|783.22|1352.29|385.04|0.69248|-1455.162559|-0.13203|-0.18223|0.02736851|2.8284|47.0|7.3279|7.3279
19f_a38|0|0.0|0|7.412764017000001|2|2|1.297044434|0.0|-0.007831113|5.351858133|-0.084341564|2|-0.008118156|0.0|-0.4228801179999999|-0.002526241|10.96083376|-0.054832432|-0.000673716|-0.017421394|-0.101303149|-0.4288343429999999|1|0.819222745|-0.075025988|-0.094149094|0.698414933|0|0.750875987|-0.085318318|-0.111307609|-54.50401599|-71.10679028|13.4639011|0.249124013|159.14822980000002|-0.037844587|-45.42524686|8.601162122|12.14075726|0.734437553|-1.892229356|-34.81887413|67.96791709|2776.145209|479.6831205|6.164440995|11.28936331|0.8313685409999999|6115.273372|169.6496169|-772.2291966|-299.5321167|1645.906354|1.0|1.0|1.0|1.0|3.0|4.82|-6.86|2.55|81.23|1.0|0.0|0.0|-4.14|4.0|-6.77|0.0|1.0|-4.17|6.77e-05|0.0272|0.0|0.0|1.4e-07|5.610000000000001e-05|5.3197|3.4422|653.22|1105.62|233.07|0.7056100000000001|-1331.945195|-0.14369|-0.20104|0.02936908|7.1655|73.0|7.1397|7.1397
17b_a6|0|0.0|0|7.412764017000001|1|1|1.425925343|0.0|-0.01272079|5.351858133|-0.0265090529999999|1|0.139594234|0.0|-0.6869226490000001|-0.00460563|10.949638|-0.0791229359999999|-0.00194781|0.231025646|-0.10896749|-0.563310199|1|0.7788169070000001|0.002947625|-0.138423611|0.8013954109999999|0|0.753949098|-0.095450984|-0.109195656|-62.63196368|-71.65078895|20.48861696|0.246050902|161.4509401|-0.041494349|-47.0150166|13.44399246|557.7093661|0.7706671740000001|-2.074717455|-41.0971443|83.12058064|2816.0632920000003|494.7179214|8.974770742|16.46390151|0.834464855|5985.963521|150.48105900000002|-893.2853154999999|-355.2067434|1766.4758989999998|1.0|1.0|1.0|1.0|2.0|3.53|-9.01|4.32|95.85|2.0|0.0|0.0|-5.81|5.0|-5.89|0.0|1.0|-5.17|6.69e-06|0.00274|0.0|0.0|9.77e-10|4e-07|3.5444|2.9964|690.98|1168.62|349.8|0.7016100000000001|-1349.830814|-0.12545|-0.18281|0.02458322|7.3188|153.0|6.8153|6.8153
3l_a32|1|0.0|0|7.773594467000001|0|1|0.609420748|0.0|-0.0054004|5.733341277|0.0043645509999999|0|-0.039331295|2.259257465|-0.270019992|0.0016954029999999|10.31100268|-0.107818594|0.002942329|-0.068876714|-0.04980249|-0.524711546|0|0.751853889|-0.136589369|-0.184582641|0.776480242|1|0.8855584879999999|-0.069304303|-0.088417589|-40.30321333|-51.41835077|7.120934925|0.114441512|66.55229892|-0.028831823|-29.90181954|4.141107366|0.0|0.788236719|-1.326263838|-23.43792428|47.42414825|2453.759435|514.9875423000001|6.414825717|11.74082324|0.8302637909999999|5429.531532999999|123.148785|-448.5272931|-335.2422712|978.4817724|1.0|0.0|1.0|1.0|1.0|3.58|-7.5|6.17|110.94|2.0|0.0|0.0|-7.6|3.0|-4.71|0.0|1.0|-6.01|9.7e-07|0.0003689999999999|0.0|0.0|3.16e-08|1.2e-05|3.5319|3.5319|629.26|1062.47|351.04|0.70282|-1789.242839|-0.14664|-0.19962|0.02547484|5.7721|12.0|7.9208|7.9208
5a_a49|0|0.0|1|7.853604813|2|2|1.343848751|2.111324504|-0.009147269|5.777652323|0.007039248|2|-0.072902329|1.878067786|-0.493952547|0.007647515|10.92976459|0.076610236|0.008623164|-0.1205081119999999|-0.158356406|-0.51958118|2|0.7979412790000001|0.001251171|0.127914587|0.632463498|1|0.800090055|-0.072109357|-0.0787216|-42.1802818|-46.04810561|16.71687776|0.199909945|116.9370825|-0.027311576|-26.93578408|9.77851757|54.35929907|0.6069287529999999|-1.338267206|-24.67330519|58.89715956|2797.737637|468.0117167|6.0732145310000005|11.91885068|0.962527525|6294.404170000001|229.9265537|-457.9083293000001|-125.09569170000002|1289.801795|0.0|0.0|1.0|1.0|0.0|3.37|-6.92|3.68|73.14|1.0|0.0|0.0|-3.84|5.0|-6.84|1.0|1.0|-4.29|5.09e-05|0.0202|0.0|0.0|1.1900000000000001e-07|4.72e-05|5.2443|3.9219|625.06|1082.25|236.42|0.66225|-1311.743648|-0.16176|-0.21238|0.03478454|7.0102|43.0|7.3665|7.3665
3b_a12|0|0.0|0|0.0|1|1|1.283824445|0.0|-0.007916598|0.0|-0.043495794|2|-0.1215705419999999|0.0|-0.332497127|-0.004028952|10.9540388|-0.003968827|-0.003019113|-0.19952566|-0.071149325|-0.547002361|1|0.768772928|-0.008328578|-0.007397776|0.802482465|0|0.903204699|-0.064393592|-0.088443201|-33.57216667|-46.11064215|5.401901357000001|0.096795301|50.46508298|-0.034016616|-24.04018959|2.816328871|0.0|0.7688221909999999|-1.326648015|-17.50314491|38.97406803|2186.64676|470.8937285|6.6333156660000006|10.88757628|0.64134753|4665.346939|120.5265876|-360.6028438|-280.3056362|899.6353646|1.0|1.0|1.0|0.0|1.0|3.82|-8.1|3.14|37.28|1.0|0.0|0.0|-4.26|3.0|-5.65|1.0|1.0|-4.64|2.28e-05|0.00759|0.0|0.0|7.91e-09|2.63e-06|4.2092|3.7741|548.05|915.37|294.55|0.6654800000000001|-1410.826913|-0.15229|-0.2232|0.02444371|8.5678|49.0|7.3098|7.3098
8d_a8|0|0.0|1|7.05012252|0|0|1.395657339|1.41693287|-0.0111144189999999|4.844187086|-0.155313194|1|0.071729931|0.0|-0.633521883|-0.00267541|10.94649761|-0.117111249|-0.001038264|0.111668404|0.016471091|-0.4385133129999999|1|0.757805416|0.0780635059999999|-0.179357354|0.734212688|0|0.6932924890000001|-0.1072746469999999|-0.103150936|-69.95878302|-67.26951954|18.28507531|0.306707511|200.0182229|-0.03820405|-43.86958028|11.92454747|92.49576602|0.675359878|-2.063018716|-45.62337399|88.24385833|2863.968296|452.1282556|7.507839835|14.52777156|0.935013517|6596.888351|211.7129122|-877.3916055999999|-228.7206541|1992.108851|0.0|0.0|1.0|1.0|2.0|3.61|-7.62|3.32|112.23|1.0|0.0|0.0|-4.91|5.0|-6.87|0.0|0.0|-4.47|3.4200000000000005e-05|0.0147|0.0|0.0|2.38e-08|1.03e-05|4.6765|3.2963|690.78|1185.65|265.12|0.70165|-1447.2928029999998|-0.13754|-0.19757|0.03604461|7.5674|18.61|4.7303|4.7303
43_a18|0|0.0|0|7.03438793|2|2|1.251175234|0.0|-0.005099385|4.844187086|-0.01369899|1|-0.05314954|0.0|-0.397752066|0.002712865|10.94702053|-0.032429984|0.003801459|-0.079184068|-0.140532044|-0.460675034|0|0.713379703|-0.023109314|-0.0579590709999999|0.712848727|0|0.852344887|-0.070166168|-0.0822489459999999|-54.49271386|-63.87648583|5.35147222|0.147655113|114.6724699|-0.0311212229999999|-49.60799696|4.156080507|21.60709738|0.8743733490000001|-2.302970476|-42.32033664|59.84418608|3172.923606|661.9512957999999|10.01438533|19.33108376|0.930331529|7428.282915000001|97.56464265|-1389.023915|-581.4944803999999|2045.512486|0.0|1.0|0.0|1.0|2.0|4.54|-9.6|4.08|76.5|3.0|1.0|0.0|-6.45|3.0|-5.78|0.0|0.0|-5.96|1.09e-06|0.000554|0.0|1.0|2.52e-10|1.28e-07|3.2233|3.2233|843.1|1493.25|384.65|0.6926800000000001|-1611.126246|-0.13196|-0.18145|0.02315412|3.6943|625.0|6.2041|6.2041
8b_a12|0|0.0|0|0.0|1|1|1.283836078|0.0|-0.012630509|0.0|-0.1676879319999999|2|0.028584223|0.0|-0.618894925|-0.010117477|10.95438057|-0.1090955359999999|-0.007926474|0.047425677|0.003898807|-0.659952678|1|0.7407532059999999|-0.010950243|-0.183648492|0.856390139|0|0.740926309|-0.1053827859999999|-0.116554734|-60.97837482|-67.44287685|6.513753986|0.259073691|149.9096134|-0.045608374|-39.02494133|3.769098814|76.80174559999999|0.888936354|-2.097985204|-35.28434152|67.49212879999999|2388.888334|428.7273481000001|6.373278096|12.27845608|0.926552694|5217.318476|64.26553043|-702.4489440000001|-450.1059006|1365.645333|0.0|1.0|1.0|1.0|2.0|4.11|-7.45|1.9|80.37|1.0|0.0|0.0|-4.1|4.0|-6.51|0.0|0.0|-4.01|9.74e-05|0.0346|0.0|0.0|3.56e-08|1.26e-05|4.2263|3.7446|611.93|1020.47|293.37|0.57773|-1159.188228|-0.15294|-0.21184|0.03936706|6.1286|263.0|6.58|6.58
32_a47|1|0.0|1|6.842683282|1|1|1.216307925|1.998170616|-0.003573735|4.727387819|0.000921003|3|-0.013510009|1.6507707980000002|-0.2037028839999999|0.001861676|10.95005715|-0.044598914|0.002350172|-0.0274939029999999|-0.077485193|-0.2749014|2|0.810444864|-0.0094137619999999|-0.078006445|0.634406338|1|0.851627782|-0.05770007|-0.0726950079999999|-41.57905445|-52.38450683|13.90468487|0.148372218|106.9180086|-0.026060474|-37.74862456|10.01980854|44.50423685|0.64116122|-1.381205148|-29.9621436|55.48373932|2808.210157|613.6886524|8.656942728999999|15.53902041|0.794977846|6235.398576|258.5816152|-717.2238666000001|-203.4434306|1552.348456|1.0|1.0|0.0|1.0|2.0|3.35|-8.82|5.07|67.66|2.0|0.0|0.0|-4.81|5.0|-6.34|0.0|1.0|-5.05|8.89e-06|0.0038799999999999|0.0|0.0|1.5e-09|6.55e-07|4.9046|3.6829|692.49|1184.76|252.79|0.68986|-1777.843462|-0.1509599999999999|-0.20778|0.03062031|6.3139|0.1|7.0|7.0
13d_a5 (GW788388)|0|0.0|0|6.605297921|1|1|1.236844097|0.0|-0.005668173|4.59511985|-0.009710199|3|-0.092509033|0.0|-0.33442223|0.002956745|10.94530363|0.024793388|0.003668464|-0.14893897|-0.010147323|-0.3706975529999999|2|0.78479342|0.024905619|0.047169811|0.71006207|0|0.774103723|-0.086824482|-0.0844793|-57.42492153|-55.87383979|9.637686167|0.2258962769999999|149.40573999999998|-0.0291837579999999|-36.95444874|6.374277851|44.69922692|0.669182121|-1.605106706|-37.98032007|67.0626077|2834.036315|511.985152|8.077599766|15.788837|0.954644629|6122.792779|218.7999323|-702.1345259999999|-223.7910275|1586.418589|0.0|1.0|1.0|1.0|2.0|3.21|-8.84|4.11|92.79|1.0|0.0|0.0|-4.35|5.0|-6.94|0.0|1.0|-4.35|4.5e-05|0.0192|0.0|0.0|1.45e-09|6.16e-07|4.6091|4.1706|707.09|1206.73|269.0|0.48848|-1390.294368|-0.17299|-0.22841|0.04130059|3355.0|18.0|7.7447|7.7447
14ab_a23|1|0.0|2|7.423568444|0|0|1.197962873|3.4171257980000003|-0.0050415|5.351858133|-0.028841865|2|0.021287386|0.7586471459999999|-0.287365522|0.013012022|10.313217300000002|-0.03821899|0.012103325|0.038241896|-0.074579388|-0.449699921|2|0.75434493|-0.085303124|-0.05990912|0.693959193|1|0.92422233|-0.051974369|-0.076243539|-35.59605095|-52.21744789|12.31039874|0.07577767|51.89838547|-0.031648261|-35.76253038|8.431109267|82.79560776|0.797837067|-1.677357849|-24.37891748|47.90644969|2941.47118|632.9786397|7.83369055|14.76864227|0.885272615|6654.62616|138.4567483|-786.7756682999999|-407.9635285|1439.872753|0.0|0.0|1.0|1.0|1.0|3.63|-8.16|4.63|105.02|2.0|1.0|0.0|-6.23|4.0|-5.92|0.0|0.0|-5.55|2.81e-06|0.00123|0.0|0.0|6.9799999999999995e-09|3.07e-06|3.6587|3.6587|719.66|1238.27|338.88|0.66532|-1708.277193|-0.14778|-0.21924|0.02013145|8.4721|4.0|8.4012|8.4012
