molecula|SddssS|NaaNH|n9FaHRing|SaaNH|SssssC|nARing|MATS2c|AATSC1c|AATSC1s|JGI4|SaaaC|MATS8i|BCUTi-1|n5aHRing|AATSC7i|MATS1i|GATS1are|BIC2|MATS8d|SIC2|GATS1pe|PBF|FPSA3|PNSA3|PNSA5|PPSA3|FNSA4|WNSA5|RPCS|FNSA2|PNSA4|DPSA3|PNSA2|FPSA1|GeomRadius|GeomDiameter|GeomShapeIndex|GRAV|WNSA2|DPSA4|DPSA1|DPSA2|Mor01p|PPSA5|CYP2D6 inhibitor|CYP2C9 inhibitor|P-gp substrate|CYP3A4 inhibitor|Synthetic Accessibility|Fraction Csp3|Log S (SILICOS-IT)|Log Po/w Silicos-IT Log P|Leadlikeness|Brenk|Class [Log S (SILICOS-IT)]|Hydrogen bond acceptors count (using Lipinski’s definition)|Log Kp (cm/s)|Molecular Mass|Egan filter|BBB|Consensus Log P|Solubility [Log S (Ali)] (mg/ml)|Log Po/w XLOGP3|PAINS|Solubility [Log S (SILICOS-IT)] (mol/l)|Solubility [Log S (SILICOS-IT)] (mg/ml)|Absorption Energy (HOMO-LUMO transition) (eV)|Area (grid)|Volume|Wavelength (HOMO-LUMO transition) (nm)|Oscillator Force (max. Transition)|Wavelength (max. Transition) (nm)|Approximated area|Contribuition (max. transition)|Contribution (HOMO-LUMO transition)|Zero Point Energy|Oscillator Force (HOMO-LUMO transition)|HOMO-LUMO Energy Difference (Hartree)|Dipole (gas phase)|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|pIC50|pIC50
19_a4|-3.21497177|0|0|0.0|0.0|1|-0.121320311|-0.0023503029999999|-0.3929802189999999|0.040511696|0.0|-0.211341677|10.30966825|1|-0.086166959|-0.0255403279999999|0.55269662|0.774746438|-0.190513834|0.834377354|0.514505012|0.285282038|0.013022539|-38.9063534|-41.82665583|7.168604362000001|-0.028945757|-23.02459887|13.25878373|-1.215721775|-15.93396412|46.07495776|-669.2264932|0.235119747|5.9448291|11.01887515|0.85352261|5232.561157|-368.3935819|20.83197214|-291.6208078|874.9428297000001|450.6848883|7.912166787999999|0.0|1.0|0.0|1.0|3.46|0.16|-6.09|2.97|1.0|0.0|1.0|4.0|-6.58|351.42|0.0|1.0|2.92|0.0547|2.62|0.0|8.070000000000001e-07|0.0002839999999999|4.1858|583.39|983.4|296.2|0.3806|296.2|500.34|0.67535|0.67535|-1446.760398|0.3806|-0.17004|5.8295|-0.22298|0.02985188|4.71|4.71
12g_a40|0.0|0|0|0.0|0.0|0|0.037440516|-0.01011728|-0.129331216|0.036630824|0.726175674|0.075327376|10.31197254|2|0.280045216|0.063401514|0.777835705|0.769016155|-0.326139923|0.8396782220000001|0.6941475490000001|0.289122732|0.012706769|-49.94706785|-52.24208444|6.670206427999999|-0.0435406|-27.42361099|0.0|-1.393299206|-22.85591194|56.61727428|-731.3891821000001|0.147968773|7.692740528|14.39849078|0.871698484|5211.675486|-383.9305539|26.82520454|-369.5858437|858.4065454|335.7078145|7.056520179|0.0|1.0|0.0|0.0|3.24|0.0|-6.63|4.83|2.0|0.0|1.0|3.0|-4.91|362.23|0.0|0.0|4.4|0.000124|5.07|0.0|2.37e-07|8.57e-05|3.1577|540.25|896.63|392.64|0.3539|308.23|429.31|0.67055|0.6988|-2172.9382|0.2682|-0.13191|1.9175|-0.20615|0.02230594|6.1403|6.1403
13n_a6|0.0|1|0|3.425442623|0.0|0|0.030890422|-0.010884884|-0.135152403|0.04393617|1.628408574|-0.06507689|10.95053349|1|0.100294804|-0.068956229|0.870730542|0.7767360059999999|-0.056293641|0.832753533|0.82642394|0.307384948|0.017758385|-68.88015714|-75.07706271|12.18768927|-0.038490115|-51.52585133|103.012404|-2.078466222|-26.41600355|81.06784641|-1426.464192|0.251032943|8.872063579|16.76075427|0.889160748|6386.381394|-978.9911754|35.2699138|-341.7352549|1904.575345|724.3873672999999|13.66031867|1.0|1.0|1.0|1.0|3.55|0.08|-9.67|4.19|1.0|0.0|1.0|5.0|-7.23|435.48|0.0|0.0|2.62|0.00987|2.43|0.0|2.1499999999999998e-10|9.35e-08|3.3510000000000004|727.69|1232.6|369.99|0.9117|257.31|548.09|0.55028|0.64027|-1423.451366|0.1945|-0.13863|7.1946|-0.20994|0.05026727|7.1249|7.1249
14ae_a23|0.0|0|1|0.0|0.0|0|-0.033049777|-0.007539122|-0.029948314|0.042903564|0.7338690390000001|-0.0174992419999999|10.31321689|2|0.047563299|-0.143336826|0.7763406840000001|0.7830067820000001|0.0469453379999999|0.8356326820000001|0.7317531540000001|0.202342743|0.03467374|-46.69131269|-62.38566188|24.84237243|-0.0269140239999999|-44.69687612|110.5716332|-1.480271319|-19.28284095|71.53368511|-1060.556252|0.46959234|8.123993885|15.59484379|0.919603093|7308.981869|-759.846894|36.35475577|-43.57178809|1999.511567|770.8206617000001|24.70935041|0.0|1.0|1.0|1.0|3.74|0.12|-7.6|3.48|2.0|1.0|1.0|6.0|-6.68|471.53|0.0|0.0|3.44|0.000753|3.52|0.0|2.49e-08|1.17e-05|3.6036|751.57|1285.52|344.06|0.3205|344.06|627.57|0.58144|0.58144|-1858.675325|0.3205|-0.14537|7.0211|-0.21659|0.01449323|8.6038|8.6038
11_a47|0.0|0|0|0.0|0.0|0|0.035230036|-0.007767503|-0.156077888|0.033931624|1.311097861|0.081235787|10.93671007|0|-0.120383371|-0.038723054|0.702719047|0.715054643|0.07716247|0.770028429|0.686454722|0.572646116|0.008462682|-50.01659041|-59.10798423|5.184267117|-0.035945973|-36.20974614|1.882633323|-1.833244617|-22.02062158|55.20085753|-1123.0517|0.183391205|5.966142027|11.22841564|0.8820228529999999|6736.717611|-687.9851765999999|26.96593732|-387.9111844|1375.2628029999998|670.2339441|7.881596968999999|1.0|0.0|1.0|1.0|3.28|0.04|-10.55|5.58|2.0|0.0|0.0|5.0|-5.28|422.45|1.0|0.0|4.69|0.000216|5.06|0.0|2.81e-11|1.19e-08|3.7253|654.49|1146.42|332.82|0.2321|332.82|549.52|0.6915399999999999|0.6915399999999999|-1395.922861|0.2321|-0.1546|2.9142|-0.20554|0.03959805|7.4|7.4
47r_a18|0.0|0|0|0.0|0.0|1|0.029358241|-0.0058631659999999|-0.216996268|0.035706215|0.0|-0.02952923|10.35082951|0|0.0646283159999999|-0.233665901|0.806477847|0.7698681909999999|-0.048143486|0.8075001|0.7554975009999999|0.26560995|0.0155038689999999|-62.75220741|-65.12700692|11.59378448|-0.031669652|-48.70193962|60.66168882|-2.090197013|-23.68254797|74.34599189|-1563.048166|0.311925149|9.819988422|19.40516312|0.976088187|7727.455993|-1168.846551|34.41856352|-281.2845386|2271.625192|1005.982493|16.87088158|1.0|1.0|1.0|1.0|4.55|0.22|-7.46|0.43|3.0|1.0|1.0|4.0|-6.12|504.6|0.0|0.0|2.2|0.0001139999999999|4.59|0.0|3.48e-08|1.76e-05|3.1705|790.57|1387.23|391.06|0.6007|391.06|729.75|0.69545|0.69545|-1964.443758|0.6007|-0.13021|2.3873|-0.18249|0.02805567|6.6364|6.6364
27b_a34|0.0|0|0|0.0|0.0|1|-0.056026127|-0.010183855|-0.016803292|0.042739018|0.0|-0.029622037|10.95430634|1|-0.175834895|-0.194619338|0.820914556|0.7722228729999999|-0.047542374|0.8299950709999999|0.770240631|0.3307451819999999|0.031021066|-57.66200309|-72.21552354|20.42417736|-0.037292511|-47.54648562|540.9533124|-1.864625537|-24.553278|78.08618045|-1227.6639|0.287687241|9.124440695|15.39406063|0.687123753|6032.666081|-808.2902556|34.46979951|-279.5721769|1723.489976|627.4287311|15.02503259|1.0|1.0|1.0|1.0|3.54|0.12|-8.19|3.94|2.0|0.0|1.0|5.0|-6.14|409.44|0.0|0.0|3.46|0.00243|3.75|0.0|6.53e-09|2.67e-06|4.0935|691.97|1174.68|302.88|0.3621|257.4|577.39|0.47412|0.70001|-1349.811401|0.0252|-0.1652799999999999|11.8546|-0.20649|0.03640275|6.1871|6.1871
22_a10|0.0|0|0|0.0|0.0|1|-0.067641834|-0.005035102|-0.017163935|0.036101695|1.880539113|0.01204992|10.92966136|1|-0.042831367|-0.129989728|0.670763832|0.747363443|-0.033474297|0.79665945|0.646474494|0.775071808|0.016720696|-41.96631248|-50.61577509|13.023146|-0.022372463|-39.42279832|60.10354816|-1.3647202319999998|-17.4251029|54.98945848|-1062.931277|0.435676666|8.84228648|15.30289992|0.730649641|7414.102179|-827.8787647|30.87787063|-100.1982412|1883.550109|916.8601445|20.51547079|1.0|1.0|1.0|1.0|3.74|0.17|-9.37|4.64|2.0|0.0|1.0|5.0|-6.29|475.54|0.0|0.0|4.26|0.00217|4.1|0.0|4.27e-10|2.03e-07|3.8517|770.92|1339.48|321.89|0.2624|256.95|602.93|0.4483899999999999|0.6834100000000001|-1543.893507|0.1922|-0.16095|4.8409|-0.2180699999999999|0.03366599|5.9586|5.9586
14i_a23|0.0|0|1|0.0|0.0|0|0.142566578|-0.010148243|-0.130330047|0.0432555559999999|0.7151570629999999|-0.018541856|10.31321758|2|0.075401108|-0.017918675|0.77007911|0.8025091329999999|-0.04255066|0.864206467|0.7333675390000001|0.266320368|0.0214262489999999|-60.8283953|-66.02703063|14.65077903|-0.039760909|-45.14777443|93.48624142|-2.027806362|-27.18760085|75.47917433|-1386.567643|0.221904316|8.107659819|15.53342127|0.915894552|7030.347905|-948.103263|34.94120504|-380.3109456|1782.001457|693.3423458|13.18112713|0.0|1.0|1.0|0.0|3.56|0.04|-6.96|2.57|1.0|1.0|1.0|5.0|-7.33|454.51|1.0|0.0|2.61|0.00278|2.46|0.0|1.11e-07|5.03e-05|3.6931|715.68|1224.02|335.72|0.3639|335.72|580.74|0.55606|0.55606|-1798.371346|0.3639|-0.1509599999999999|5.9563|-0.23121|0.03394466|8.4622|8.4622
19b_a38|0.0|1|0|3.26554965|0.0|2|-0.122009545|-0.008652352|-0.115864198|0.044392765|0.0|-0.1381849369999999|10.96052467|1|0.035216067|-0.098027247|0.653741315|0.8295290000000001|-0.114123934|0.8851623040000001|0.632625562|0.336505882|0.0224393089999999|-53.38447032|-71.73053105|13.92699891|-0.041606241|-44.51968852|0.0|-2.0803120280000003|-25.82299118|67.31146923|-1291.149559|0.240363041|7.159317935|13.74014387|0.91919733|6518.872269|-801.3543933999999|33.99385836|-322.28833010000005|1699.692918|593.6088758|12.76697997|0.0|1.0|1.0|0.0|4.82|0.14|-7.12|3.55|1.0|0.0|1.0|5.0|-6.81|419.43|0.0|0.0|2.94|0.0238|2.88|0.0|7.599999999999999e-08|3.19e-05|3.7509|646.81|1111.29|330.55|0.4634|231.18|485.64|0.38952|0.69411|-1431.18309|0.1945|-0.15414|5.5253|-0.20445|0.03336932|7.9172|7.9172
19_a20|0.0|1|0|3.423603867|0.0|0|0.071176085|-0.0096278259999999|-0.130949446|0.0396875|1.622562232|0.077469518|10.94899558|1|0.175308615|-0.049177437|0.811128636|0.7619768840000001|-0.105118869|0.8193003000000001|0.7741509329999999|0.25624423|0.013643765|-60.26825633|-65.49811346|8.964643162|-0.038340404|-43.03556944|88.19441661|-1.993700989|-25.1915821|69.23289949|-1309.962269|0.203929412|7.950138729|15.38668579|0.935398401|6325.747732|-860.7113887|31.64490997|-389.0666676|1645.535318|684.5377542|10.48665779|1.0|1.0|1.0|1.0|3.49|0.08|-9.63|4.97|1.0|0.0|1.0|5.0|-6.8|420.47|0.0|0.0|3.16|0.00541|2.91|0.0|2.34e-10|9.86e-08|3.3616|687.79|1190.68|368.83|0.2998|368.83|519.34|0.6987399999999999|0.6987399999999999|-1368.129074|0.2998|-0.13903|4.2507|-0.2067|0.03487615|5585.0|5585.0
12ap_a36|0.0|1|0|3.4417292610000003|0.0|2|-0.06398791|-0.007719624|-0.010732275|0.042739018|0.0|-0.105824575|10.95430638|1|0.117738331|-0.098598933|0.8707354620000001|0.832758813|-0.074596774|0.893689741|0.8212311840000001|0.27547717|0.0217479329999999|-54.21070432|-69.6632787|14.26936622|-0.037473093|-45.7078307|0.0|-1.91112774|-24.58703954|68.48007054|-1253.939017|0.262148114|8.766216204|16.37284224|0.86772056|6003.481614|-822.7409526|33.32245946|-312.1212186|1699.445432|642.3830552000001|13.50019441|0.0|0.0|1.0|0.0|4.78|0.13|-6.66|2.75|1.0|0.0|1.0|5.0|-7.08|406.44|0.0|0.0|1.66|0.0412|2.4|0.0|2.21e-07|8.97e-05|3.8801|691.41|1160.79|319.54|0.8819|252.39|553.28|0.59563|0.6929|-1324.95298|0.3982|-0.15704|7.0249|-0.21788|0.04039655|7.4949|7.4949
4e_a49|0.0|0|0|0.0|0.0|1|-0.076526919|-0.006602016|-0.074495823|0.036555556|1.713107022|-0.053787795|10.92777282|1|-0.130491035|-0.037142108|0.7541604690000001|0.803344301|0.032396301|0.856023531|0.731643066|0.433385455|0.017142176|-57.79309816|-53.89448633|10.51443916|-0.029288891|-33.05708028|60.11195021|-1.493733437|-17.96482878|68.30753733|-916.2062675|0.349671525|7.934910277|15.01788083|0.892633982|5950.361470000001|-561.9703647000001|27.6242383|-184.4129453|1408.836153|620.5697596|14.48911428|1.0|1.0|1.0|1.0|3.35|0.22|-7.36|3.4|1.0|0.0|1.0|5.0|-7.52|399.45|0.0|0.0|2.42|211.0|1.71|0.0|4.35e-08|1.74e-05|3.7876|660.22|1128.64|327.34|0.2273|216.37|504.63|0.4078199999999999|0.68043|-1312.924353|0.0789|-0.1585099999999999|3.9718|-0.2231199999999999|0.04133034|7.4685|7.4685
14b_a23|0.0|0|1|0.0|0.0|0|0.065240838|-0.006248709|-0.071396109|0.043538647|0.716540473|-0.0644978|10.31321824|2|0.121308009|-0.073945564|0.616699629|0.793551289|-0.077808321|0.857184548|0.5935522360000001|0.228282196|0.020454632|-41.01458464|-53.44429544|13.26014776|-0.03508139|-34.64639496|84.36242964|-1.64882535|-22.74225338|54.274732400000005|-1068.885909|0.225640295|7.833620016|14.26820636|0.821406493|6622.129837|-692.9278992000001|29.36910744|-355.71896410000005|1380.34805|599.5697147999999|11.53563485|0.0|1.0|1.0|1.0|3.42|0.05|-7.67|3.78|2.0|1.0|1.0|5.0|-6.31|429.47|0.0|0.0|3.78|0.00114|3.68|0.0|2.14e-08|9.18e-06|3706.0|673.05|1142.37|334.55|0.3603|334.55|525.66|0.58097|0.58097|-1728.9300010000002|0.3603|-0.15064|6.8752|-0.2286699999999999|0.02188578|8.3536|8.3536
47d_a18|0.0|0|0|0.0|0.0|1|-0.017398129|-0.006087337|-0.041876322|0.032916667|0.0|-0.07722825|10.94702255|0|0.104380139|-0.272202025|0.7640994990000001|0.7430748709999999|0.027971797|0.773981237|0.741366815|0.445704576|0.015270278|-52.14267013|-71.20388424|12.45251265|-0.028722356|-58.06490563|58.93717545|-2.182899066|-23.42233034|64.59518279|-1780.097106|0.30185619|9.940531282|19.16475647|0.927940864|7780.945962999999|-1451.622641|33.54943497|-323.1621908|2549.757058|1255.618298|15.0913716|1.0|0.0|1.0|1.0|4.73|0.32|-8.83|2.81|3.0|2.0|1.0|4.0|-6.57|527.66|0.0|0.0|2.56|0.000968|4.16|1.0|1.4800000000000003e-09|7.790000000000001e-07|3.1079|875.6|1544.09|398.94|0.5820000000000001|398.94|817.06|0.69905|0.69905|-1703.545539|0.5820000000000001|-0.12844|3.7605|-0.17405|0.02826074|8.0969|8.0969
13h_a6|0.0|1|0|3.464247528|0.0|0|-0.094781725|-0.006619944|0.004767264|0.04393617|1.656132209|-0.01698365|10.95053423|1|0.105918119|-0.12414699|0.836982172|0.780222427|-0.164411111|0.8391892870000001|0.789769968|0.300800177|0.017441348|-51.85624128|-64.32173453|12.1971464|-0.032362302|-44.98170701|0.0|-1.747564296|-22.63172141|64.05338768|-1222.112956|0.263081412|9.11292243|16.928040300000003|0.8575863490000001|6302.785260000001|-854.6524332|30.71129129|-331.36552|1658.40973|744.1359788|12.4656221|1.0|1.0|1.0|1.0|3.64|0.12|-10.57|5.41|2.0|0.0|0.0|5.0|-6.31|431.49|0.0|0.0|3.61|0.0012|3.7|0.0|2.67e-11|1.15e-08|3392.0|738.61|1253.92|365.52|1.0978|254.58|591.53|0.50716|0.69001|-1386.302668|0.2121|-0.14097|7.2872|-0.2153199999999999|0.04469058|7.3279|7.3279
12_a4|-3.2834578760000004|0|0|0.0|0.0|1|-0.1494133309999999|-0.0021497879999999|-0.271149771|0.0381179139999999|1.587386096|-0.093414896|10.31168324|1|-0.055590089|-0.051501982|0.5687812560000001|0.8157155359999999|0.04172421|0.8749408470000001|0.531333552|0.636722126|0.01168879|-41.69390404|-44.33087544|6.936764267999999|-0.025916226|-26.30835499|7.519189887|-1.269895089|-15.38009964|48.6306683|-753.6248824|0.282227427|6.223583758999999|11.7599245|0.889574393|6390.233612|-447.2420348|21.42753878|-258.476202|1049.9494|608.4548423|9.260141177|0.0|1.0|1.0|1.0|3.41|0.23|-7.84|3.69|1.0|0.0|1.0|5.0|-6.84|404.48|0.0|0.0|3.3|0.0266|2.72|0.0|1.45e-08|5.85e-06|3.8083|640.67|1101.33|325.57|0.1194|255.16|503.28|0.63967|0.68825|-1617.57796|0.0464|-0.16224|7.8701|-0.2312199999999999|0.03555871|5032.0|5032.0
12at_a36|0.0|1|0|3.4361495580000003|0.0|2|-0.04229234|-0.010886502|-0.073048351|0.039952719|0.0|-0.076129505|10.95446888|1|0.091520225|-0.136151085|0.817851296|0.8384626709999999|-0.063825255|0.890810337|0.7767870459999999|0.301423347|0.029516069|-58.66704838|-76.61315774|20.43891035|-0.037537878|-53.05210062|80.75773169|-2.102121151|-25.99374995|79.10595873|-1455.649997|0.325557803|8.837213274|17.44496351|0.974034457|6537.399158|-1007.989912|38.54110857|-241.591008|2158.30208|735.3783268|18.99059683|0.0|0.0|1.0|0.0|4.9|0.17|-6.62|2.7|1.0|0.0|1.0|6.0|-7.18|439.47|0.0|0.0|1.76|0.0289|2.53|0.0|2.42e-07|0.000106|3.8408|733.29|1238.61|322.81|0.4765|263.05|589.75|0.42968|0.6802600000000001|-1460.549244|0.2076|-0.15607|6.4676|-0.2131|0.03651452|7.1079|7.1079
9r_a24|0.0|1|0|2.950959457|0.0|0|-0.134192489|-0.004640179|0.013567512|0.024179894|0.0|0.064425793|10.96129392|1|-0.29065818|-0.179075526|0.786430472|0.7958149290000001|-0.083458647|0.841805128|0.7526889940000001|0.32720212|0.015557618|-41.49802275|-54.99020696|10.4302588|-0.025821921|-36.86695997|89.36724924|-1.394383716|-17.31173182|51.92828155|-934.8335183|0.384785172|9.672636984|18.36822555|0.898988412|5501.824326|-626.7383196000001|28.13932796|-154.486433|1519.52371|670.2247423|15.80243761|1.0|1.0|1.0|1.0|3.53|0.22|-8.66|4.23|2.0|0.0|1.0|6.0|-6.83|400.48|0.0|0.0|2.98|0.0383|2.69|0.0|2.21e-09|8.84e-07|4.2877|713.25|1199.71|289.16|0.3398|277.23|616.11|0.3398|0.6204|-1294.201456|0.0029|-0.1676099999999999|1.9698|-0.21074|0.03426339|7.9586|7.9586
3o_a32|0.0|1|1|3.644417045|0.0|1|-0.022603806|-0.006253394|-0.014299905|0.035643275|2.240993002|-0.117781901|10.3110027|3|-0.117744493|-0.061774721|0.90022001|0.8214857240000001|-0.154436834|0.872498916|0.840991936|0.252703854|0.012519666|-42.51640563|-55.03672286|7.218280399|-0.031819276|-31.73171751|0.0|-1.4318674340000002|-18.34557429|49.73468603|-825.5508427999999|0.214905181|6.392329273|11.73098001|0.835165165|5488.777096|-475.9757626|23.36733582|-328.7458915|1051.530112|541.0877621000001|7.532642302|1.0|1.0|1.0|1.0|3.47|0.32|-7.27|6.39|1.0|0.0|1.0|4.0|-6.17|381.52|0.0|0.0|3.74|0.00072|3.46|0.0|5.35e-08|2.04e-05|3.5333|620.56|1049.14|350.9|0.2851|350.9|464.85|0.70216|0.70216|-1805.277864|0.2851|-0.14652|3.2729|-0.20065|0.03088166|6.6198|6.6198
10_a3|0.0|0|0|0.0|0.0|0|0.190318474|-0.010609861|-0.1152010919999999|0.034166667|1.684975382|0.018484177|10.31162304|1|0.033279122|-0.0495219879999999|0.8947911009999999|0.743072638|0.078405316|0.8136572320000001|0.834020779|0.518341632|0.014615264|-46.64544572|-45.8148076|6.768239856|-0.0359752729999999|-21.21655855|80.37219813|-1.187184014|-16.65993003|53.41368558|-549.7776912|0.293370676|5.031169383|8.559361451000001|0.701266803|4600.496436|-254.5987025|23.57661855|-191.3775649|778.0284121000001|311.6695405|10.86908195|1.0|0.0|1.0|1.0|3.02|0.0|-6.51|3.79|0.0|0.0|1.0|4.0|-6.44|305.36|0.0|0.0|2.52|0.0155|2.43|0.0|3.06e-07|9.35e-05|3.4217|498.67|830.63|362.35|0.2124|230.67|323.26|0.41894|0.68995|-1288.050987|0.0463|-0.15011|6.7458|-0.21249|0.04080931|5.1|5.1
19l_a38|0.0|1|0|3.280796643|0.0|2|-0.086107169|-0.007360265|-0.10490608|0.04391253|0.0|-0.02967593|10.94917392|1|0.217841852|-0.091460175|0.723755855|0.839953955|-0.053823023|0.89459881|0.700181525|0.51306986|0.0219046379999999|-51.6277901|-65.35669452|14.19254029|-0.037359603|-42.34617024|19.55998015|-2.017418574|-24.20618316|65.82033039|-1307.13389|0.262589769|6.568874137999999|11.52660233|0.754730276|6705.993411|-846.9234048000001|32.82593886|-307.64756780000005|1772.6006989999998|696.3887025|13.69020024|0.0|1.0|1.0|1.0|4.94|0.12|-7.28|4.03|2.0|0.0|1.0|4.0|-6.39|427.48|0.0|0.0|3.22|0.0049|3.55|0.0|5.27e-08|2.25e-05|3354.0|660.04|1164.34|369.66|0.2883|337.75|502.31|0.69413|0.7044|-1409.309206|0.0233|-0.13977|6.5627|-0.2001|0.02856649|7.8633|7.8633
12a_a30|0.0|0|0|0.0|0.0|2|0.033691224|-0.006711725|-0.02919335|0.040166667|0.0|0.009586623|10.31162903|1|-0.171649606|-0.053309522|0.8421237309999999|0.7885597609999999|-0.171895425|0.842671963|0.7961424690000001|0.337975309|0.016292604|-47.73588073|-60.22802588|10.10177981|-0.037665934|-37.34272719|0.0|-1.845630786|-23.35372432|57.83766054|-1144.332492|0.194809798|7.362386058999999|13.88603128|0.88607758|5936.682602000001|-709.5118166|29.00398472|-378.4495438|1421.195251|620.9195447000001|9.228758655|0.0|1.0|1.0|0.0|4.65|0.14|-6.64|3.84|2.0|0.0|1.0|4.0|-5.98|398.48|0.0|0.0|2.63|0.00208|3.87|0.0|2.3100000000000002e-07|9.21e-05|3.4885|668.81|1122.01|355.41|0.1866|245.76|507.17|0.35338|0.68599|-1575.538241|0.1511|-0.1481|4.1875|-0.19994|0.03289568|7.9469|7.9469
11b_a50|0.0|0|1|0.0|0.0|1|-0.154649459|-0.002908227|-0.014702942|0.038040936|2.114272566|-0.218953127|10.94500697|2|-0.013155246|-0.162848233|0.701976536|0.800774662|-0.20645662|0.862408925|0.667956827|0.229754094|0.019455771|-23.23499995|-36.43643854|10.1501574|-0.02494328|-19.0090431|86.04123302|-1.047617742|-13.01301376|33.38515735|-546.5465781|0.357948005|5.697537591000001|9.979494111|0.751545111|4884.730303|-285.1356465|20.26785036|-148.2182458|851.2497152000001|439.9973344|11.28530137|0.0|1.0|1.0|1.0|3.44|0.15|-5.87|3.09|0.0|0.0|2.0|3.0|-6.24|327.38|0.0|1.0|2.96|0.0862|2.9|0.0|1.35e-06|0.000441|3.9863|560.06|955.4|311.03|195.0|266.8|431.63|0.53885|0.64477|-1045.798634|0.0711|-0.16684|2.7805|-0.19501|0.02113855|5.7696|5.7696
18_a3|0.0|1|0|2.897754472|0.0|0|-0.256375952|-0.003487792|-0.021283637|0.034712644|1.742872103|0.042606196|10.96965878|1|0.150826737|-0.035611069|0.7226687409999999|0.714658751|-0.051083228|0.784960175|0.6858831809999999|0.217881538|0.013796397|-31.07331853|-37.67445366|6.1383958|-0.031753312|-16.76239841|0.0|-1.016105994|-14.12792012|37.21171433|-452.0934439|0.317507797|5.293627315|10.24658906|0.935646099|3928.183499|-201.1487809|20.70048575|-162.3915791|662.4155441|270.539096|10.51610501|1.0|0.0|1.0|1.0|2.62|0.0|-6.83|3.42|0.0|0.0|1.0|4.0|-6.7|273.29|0.0|1.0|2.21|411.0|1.79|0.0|1.49e-07|4.07e-05|3.9765|482.41|784.04|311.79|0.3326|311.79|330.54|0.6671699999999999|0.6671699999999999|-889.850598|0.3326|-0.1641099999999999|2.6366|-0.2218|0.02173162|7.5229|7.5229
18b_a25|0.0|0|0|0.0|0.0|0|-0.147813831|-0.003259453|0.0131826839999999|0.038137255|2.003993644|0.014055398|10.31286058|1|-0.032776381|-0.034703635|0.721100414|0.7723870909999999|0.001715854|0.8333962429999999|0.6915652390000001|0.348987182|0.01278627|-44.30110081|-55.18621997|8.972372556|-0.0305838929999999|-38.7252349|0.0|-1.6515302369999998|-21.46130777|53.27347337|-1158.910619|0.215220531|8.654596906|17.09119768|0.974811521|6973.180791|-813.229933|27.34692815|-399.6704921|1476.7341199999998|809.2903831|9.631015182|1.0|1.0|1.0|1.0|3.58|0.07|-9.84|5.93|2.0|1.0|1.0|4.0|-5.93|460.55|0.0|0.0|4.35|0.000132|4.48|0.0|1.4500000000000002e-10|6.690000000000001e-08|3.6826|728.12|1284.89|336.67|0.2658|223.65|612.24|0.36733|0.54166|-1767.2232149999998|0.0468|-0.15079|2.8141|-0.22145|0.03002332|7.2924|7.2924
47n_a18|0.0|0|0|0.0|0.0|1|0.0487694459999999|-0.007614955|-0.057061805|0.032169312|0.0|-0.003276575|10.94702025|0|0.026244774|-0.172015161|0.722991132|0.696612213|-0.083719099|0.726888951|0.711628292|0.288989992|0.0106152389999999|-65.43887366|-75.24728669|8.759783644|-0.031974244|-62.09468789|47.476904100000006|-2.4620167580000003|-26.38541222|74.19865731|-2031.676741|0.216078071|10.43689152|20.17045476|0.932611327|7909.580851999999|-1676.556573|33.65821422|-468.58948260000005|2591.682495|1306.125688|11.20011508|1.0|0.0|1.0|1.0|4.69|0.31|-9.76|3.67|3.0|1.0|1.0|4.0|-6.68|539.67|0.0|0.0|2.76|0.000511|4.1|0.0|1.7500000000000002e-10|9.44e-08|3.2028|879.92|1565.37|387.11|0.5056|387.11|799.02|0.6914600000000001|0.6914600000000001|-1740.5852670000002|0.5056|-0.13138|2.4754|-0.18391|0.02839695|7.1938|7.1938
8b_a32|0.0|1|1|3.419952523|0.0|0|0.113639567|-0.009362305|-0.057200812|0.03995614|2.123714284|-0.024375676|10.31100269|3|-0.014634534|-0.0852122769999999|0.788133615|0.845443342|-0.1152380009999999|0.8966299409999999|0.7507116140000001|0.253018806|0.016711528|-53.36442734|-68.4085006|10.49093175|-0.03079624|-42.94454179|68.21751748|-1.4166270230000002|-19.33283713|63.85535908|-889.3105078|0.330850796|8.10555784|14.95918599|0.845546757|5619.400983|-558.2790432999999|28.89166873|-212.3722924|1329.016762|557.1050635|13.32443194|1.0|1.0|1.0|1.0|3.46|0.26|-7.65|6.49|1.0|0.0|1.0|4.0|-6.44|397.52|1.0|0.0|3.61|0.000583|3.22|0.0|2.23e-08|8.86e-06|3.5442|671.54|1114.24|349.82|0.2943|349.82|558.16|0.70285|0.70285|-1880.539698|0.2943|-0.14717|846.0|-0.20121|0.03602276|7.9208|7.9208
