molecula|NaaNH|n9FaHRing|n9FaRing|SssssC|NaasN|nARing|SaasN|MATS2c|AATSC1c|n6HRing|SaaaC|ATSC1c|AATSC1are|MATS8i|AATSC8d|n5aRing|n5aHRing|AATSC7i|MATS1i|AATSC1i|MATS1c|n6aHRing|BIC2|GATS1pe|nFaHRing|RASA|FPSA3|PNSA3|PPSA3|RNCS|RPSA|FNSA4|WNSA5|RPCS|FNSA1|FNSA2|WNSA3|PNSA4|DPSA3|GeomPetitjeanIndex|PNSA2|MOMI-Z|FPSA1|GeomRadius|GeomDiameter|GRAV|PPSA1|WNSA2|DPSA2|Mor01p|PPSA5|CYP2C19 inhibitor|CYP2D6 inhibitor|CYP2C9 inhibitor|Synthetic Accessibility|Num. of Aromatic heavy atoms|Log S (SILICOS-IT)|Log Po/w WLOGP|TPSA_y|Log Po/w MLOGP|Molar refractivity|Log S (Ali)|Heavy atom count|Hydrogen bond acceptors count (using Lipinski’s definition)|Log Kp (cm/s)|Egan filter|CYP1A2 inhibitor|Consensus Log P|Log S (ESOL)|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mg/ml)|Log Po/w XLOGP3|PAINS|Lipinski|Solubility [Log S (SILICOS-IT)] (mol/l)|Solubility [Log S (SILICOS-IT)] (mg/ml)|Lowest Unoccupied Molecular Orbital Energy|log P|Absorption Energy (HOMO-LUMO transition) (eV)|Wavelength (HOMO-LUMO transition) (nm)|Oscillator Force (max. Transition)|Wavelength (max. Transition) (nm)|Approximated area|Contribuition (max. transition)|HOMO-LUMO Energy Difference (Hartree)|Dipole (gas phase)|E solv. Water  (Hartree)|Gibbs Free Energy|IC50|pIC50
3_a47|0|0|0|0.0|0|0|0.0|0.013076203|-0.008740449|2|1.416887578|-0.367098851|-0.008828261|0.103847816|0.013073797|0|0|-0.021029826|-0.015388793|-0.024240921|-0.457330633|2|0.720319618|0.815682427|1|0.854727481|0.008609292|-43.59237092|4.514659074|98.29790989|0.145272519|-0.036461577|-26.06896797|1.139378223|0.7849694909999999|-1.422001494|-22.85956767|-19.12022366|48.10703|0.403777634|-745.6887227000001|1280.146703|0.2150305089999999|6.46319354|10.84023999|5022.029588|112.7606591|-391.0345195|949.95886|418.022895|8.511255722000001|1.0|1.0|0.0|2.59|22.0|-8.42|5.4|58.04|2.88|101.55|-5.54|25.0|3.0|-5.16|0.0|1.0|4.02|-5.35|2.86e-06|0.000995|0.00156|4.6|0.0|0.0|3.829999999999999e-09|1.33e-06|-0.05717|4.12|3.7284|332.54|0.2342|217.52|402.58|0.52977|-0.15473|4.0226|0.03619487|-1470.0192869999998|316.0|6.5
14b_a23|0|1|1|0.0|2|0|3.2475997860000003|0.065240838|-0.006248709|2|0.716540473|-0.318684138|0.007671236|-0.0644978|-0.047410593|2|2|0.121308009|-0.073945564|-0.17267308|-0.4557487779999999|2|0.793551289|0.5935522360000001|1|0.8462596590000001|0.020454632|-41.01458464|13.26014776|40.76245006|0.153740341|-0.03508139|-34.64639496|84.36242964|0.774359705|-1.64882535|-26.58857202|-22.74225338|54.274732400000005|0.450973737|-1068.885909|2280.830615|0.225640295|7.833620016|14.26820636|6622.129837|146.2760938|-692.9278992000001|1380.34805|599.5697147999999|11.53563485|0.0|0.0|1.0|3.42|26.0|-7.67|4.58|105.02|3.4|120.24|-5.58|31.0|5.0|-6.31|0.0|0.0|3.78|-5.11|2.66e-06|0.00114|0.00332|3.68|0.0|0.0|2.14e-08|9.18e-06|-0.07803|3.72|3706.0|334.55|0.3603|334.55|525.66|0.58097|-0.15064|6.8752|0.02188578|-1728.9893510000002|4.0|8.3536
4d_a49|0|0|0|0.0|1|1|2.097463308|-0.06085453|-0.006135653|2|1.76904838|-0.343596561|0.000607064|-0.053327669|0.013451218|1|1|-0.151004418|0.000511959|0.000850823|-0.417231241|2|0.783870915|0.749565191|1|0.752634646|0.013625199|-55.40321178|8.392883773|85.21839288|0.2473653539999999|-0.0281044679999999|-32.61868996|57.16412513|0.654728051|-1.461432343|-34.12740785|-17.31186002|63.79609555|0.470013152|-900.2167208999999|1640.195062|0.3452719489999999|7.998287218|15.09148245|5915.214567|212.6814716|-554.5177292999999|1374.947536|641.1445234|13.56373757|0.0|1.0|1.0|3.38|21.0|-7.58|2.8|98.72|1.25|115.63|-3.13|30.0|5.0|-7.7|0.0|1.0|2.27|-3.35|0.000743|296.0|0.18|1.45|0.0|0.0|2.64e-08|1.05e-05|-0.06309|2.99|3.8047|325.87|0.2549|215.82|495.7|0.40593|-0.15888|4.3005|0.0395418|-1293.107454|18.0|7.7447
10_a27|0|0|0|0.0|2|0|3.383341915|0.122016352|-0.006285923|2|1.296293777|-0.282866526|0.00991794|0.034318674|-0.000903965|1|1|-0.309727442|-0.2030237389999999|-0.341622797|-0.487435299|2|0.804375252|0.614205449|1|0.8526621529999999|0.017676458|-32.5969511|9.399794974|6.0140309720000005|0.147337847|-0.031079371|-24.60801194|49.19800605|0.7453606909999999|-1.305333567|-17.33405307|-16.5270506|41.99674607|0.477162521|-694.1361252|943.2258247|0.254639309|6.761146212000001|12.9316403|4894.8090170000005|135.40932969999997|-369.1201792|931.2754667000002|424.8821143|8.782938574|1.0|0.0|1.0|3.01|21.0|-6.24|2.97|65.6|2.25|97.39|-3.57|25.0|4.0|-6.51|0.0|1.0|2.74|-3.92|0.000266|0.0882|0.0394|2.55|0.0|0.0|5.81e-07|0.000192|-0.0498|4.66|4.1495|298.79|0.4452|298.79|450.26|0.63894|-0.16805|4.6684|0.0227416|-1083.008551|69.0|7.1612
12c_a31|1|0|0|0.0|0|1|0.0|0.046986783|-0.013026643|0|0.0|-0.690412101|-0.003618466|-0.094991098|-0.056866055|2|2|-0.048694677|-0.138799714|-0.223856622|-0.54466023|0|0.842823186|0.770283733|0|0.665463503|0.030543026|-66.41224264|19.38414321|153.400467|0.334536497|-0.036326291|-52.25551342|553.8695417|0.6817087|-1.816314565|-42.14855504|-23.05449459|85.79638585|0.448512808|-1152.7247289999998|1894.297124|0.3182913|8.091269314|14.67172662|5676.394271|202.0036947|-731.5771879|1690.934456|583.9691392000001|14.95027019|1.0|1.0|1.0|3.69|16.0|-7.24|3.7|117.37|1.08|108.16|-5.23|28.0|5.0|-6.53|0.0|1.0|3.32|-4.16|5.85e-06|0.00233|0.0277|3.1|0.0|0.0|5.79e-08|2.31e-05|-0.0338399999999999|4.6|3.8328|323.48|0.2625|323.48|578.69|0.7007399999999999|-0.15904|1.6786|0.04023903|-1617.951882|0.38|6.4202
12f_a30|0|0|0|-4.734662095|0|2|0.0|0.156569208|-0.015345198|2|0.0|-0.874676289|-0.00695299|-0.008663584|-0.046588557|1|1|0.4304505939999999|-0.077457998|-0.226973911|-0.6394697460000001|1|0.8246767140000001|0.593245722|0|0.8357464459999999|0.01570263|-63.81176255|11.07796031|101.2862703|0.164253554|-0.0452183279999999|-54.21787616|1.45550709|0.815175332|-2.396571368|-45.01820228|-31.90082427|74.88972286|0.472521727|-1690.743686|2712.844784|0.184824668|8.366190175|15.86072943|7634.176316|130.3909181|-1192.793275|2074.08593|696.6414817000001|12.36587885|1.0|0.0|1.0|4.73|17.0|-7.18|4.78|90.88|2.82|133.96|-6.7|34.0|8.0|-5.66|0.0|0.0|3.42|-5.92|1.99e-07|9.63e-05|0.000579|5.05|0.0|0.0|6.61e-08|3.19e-05|-0.05464|5.52|3.5298|351.25|0.2166|245.09|574.31|0.32483|-0.14958|3.6633|0.03400408|-1987.848015|19.0|7.7144
1f_a5|1|0|0|-4.398485453999999|0|0|0.0|-0.139907335|-0.00645569|2|0.0|-0.277594656|-0.0012491689999999|-0.174016111|-0.000625|1|1|-0.389011185|0.001493879|0.004923698|-0.401165734|2|0.771487328|0.513260607|0|0.888073448|0.008403353|-50.98614411|4.687041957|201.7057715|0.111926552|-0.035639589|-26.08772825|0.21377016|0.757522389|-1.425583552|-28.43795894|-19.87828616|55.67318607|0.4670794829999999|-795.1314464|979.2285994|0.242477611|7.117418022000001|13.35549635|5474.331675|135.2439659|-443.4913802|1049.647453|403.396385|11.06591332|1.0|1.0|0.0|2.9|23.0|-8.88|6.37|54.46|2.73|95.49|-4.79|27.0|6.0|-5.73|1.0|1.0|4.23|-4.97|1.6100000000000002e-05|0.00589|0.00396|3.95|0.0|0.0|1.3300000000000002e-09|4.86e-07|-0.05346|3.58|4.5758|270.96|0.6959|261.1|442.04|0.47267|-0.18224|3.7852|0.03370206|-1288.263745|0.24|6.6198
6_a15|0|0|0|0.0|0|0|0.0|-0.199979249|-0.00951284|1|0.0|-0.513693384|0.001080419|0.011857945|-0.009025163|0|0|0.153430865|-0.195267558|-0.281352401|-0.35221474|1|0.691316481|0.810779115|0|0.859308431|0.02948637|-41.14459066|17.20414198|105.4415725|0.140691569|-0.0307500179999999|-41.87249058|55.65697829|0.581974721|-1.599000943|-24.00625743|-17.94143141|58.34873264|0.3902945579999999|-932.9544335|1971.005637|0.4180252789999999|6.110075236|10.02135591|5589.043165|243.9013805|-544.3423775|1603.08412|592.4420375|17.18281248|1.0|1.0|1.0|3.29|18.0|-7.95|5.26|61.84|2.18|109.7|-5.66|28.0|5.0|-5.33|0.0|1.0|4.11|-5.14|2.16e-06|0.000823|0.00278|4.64|0.0|0.0|1.13e-08|4.3e-06|-0.02419|3.94|3.7696|328.9|0.2616|285.52|545.21|0.65191|-0.15714|1.3789|0.01711539|-1262.820532|35.0|7.4559
12n_a36|1|0|0|0.0|0|2|0.0|0.039596635|-0.0099988159999999|2|0.0|-0.619926573|-0.006862238|-0.035989956|-0.000273044|1|1|0.048110172|-0.15024383|-0.261631709|-0.5181211520000001|1|0.81793955|0.750657639|0|0.720111143|0.0211044289999999|-60.42525197|14.28426215|67.52548352|0.279888857|-0.039955874|-53.08197085|26.74179417|0.741751453|-2.317440678|-40.89805687|-27.04362074|74.70951411|0.454498749|-1568.530003|3465.537153|0.258248547|6.863551112000001|12.58209967|7657.057548000001|174.79221719999998|-1061.639417|2114.630173|805.2286932|14.3710571|0.0|0.0|0.0|5.03|17.0|-6.87|2.15|123.75|0.84|142.02|-3.85|34.0|6.0|-8.03|0.0|0.0|1.18|-3.72|0.0001409999999999|0.0668|0.0897|1.64|0.0|0.0|1.36e-07|6.45e-05|-0.05056|6.24|3.6382|340.78|0.3921|231.43|566.87|0.32172|-0.14928|10.8395|0.03261661|-1875.961945|15.0|7.8239
8c_a31|1|0|0|0.0|0|1|0.0|-0.012583838|-0.01275867|0|0.0|-0.574140137|-0.0080009219999999|-0.1903992189999999|-0.1029580369999999|2|2|-0.178276512|-0.053983462|-0.09039853|-0.513257014|0|0.847752299|0.87237334|0|0.626072761|0.029669107|-64.57121646|16.3656112|133.3100368|0.3739272389999999|-0.039640027|-38.96685783|477.2277896000001|0.72308253|-1.66488115|-35.61776956|-21.86561502|80.93682766|0.47508938|-918.3558307|1678.6836239999998|0.27691747|6.820988495|12.99457133|4835.748065|152.7489054|-506.5691518|1270.056726|423.1367008|12.12761708|1.0|1.0|1.0|3.51|16.0|-6.13|3.13|114.29|0.85|93.45|-4.42|24.0|5.0|-6.7|0.0|1.0|2.83|-3.63|3.79e-05|13.0|0.0811|2.38|0.0|0.0|7.45e-07|0.0002549999999999|-0.03222|1.83|3.8492|322.11|0.2597|322.11|475.72|0.7005|-0.15985|3.3453|0.03744829|-1426.024361|0.81|6.0915
17a_a22|0|0|0|0.0|1|0|1.866510299|-0.0422459529999999|-0.005149751|2|1.67348685|-0.314134834|0.00220634|-0.094996254|-0.005724389|1|1|-0.089641194|-0.076790454|-0.126659773|-0.3626566539999999|2|0.7562495659999999|0.7994946709999999|1|0.8594770140000001|0.0140462319999999|-49.30541729|9.597299109|286.3611391|0.140522986|-0.030843667|-41.03828927|0.0|0.710958975|-1.758088991|-33.68866751|-21.07439877|58.9027164|0.485943988|-1201.24073|1934.881271|0.289041025|8.549622191000001|16.63169381|6343.687177000001|197.4916253|-820.7657853999999|1689.6062539999998|784.2697099|13.19906822|1.0|1.0|0.0|4.02|27.0|-9.13|4.93|68.52|2.01|128.29|-4.75|33.0|5.0|-6.39|0.0|0.0|2.25|-4.96|1.7899999999999998e-05|0.0078099999999999|0.00473|3.62|0.0|0.0|7.41e-10|3.23e-07|-0.15124|5.13|1.3971|887.46|185.0|255.63|577.52|0.46268|-0.06214|3.0156|0.02170866|-1407.935792|82.0|7.0862
12ah_a36|1|0|0|0.0|0|2|0.0|-0.050415481|-0.007648622|2|0.0|-0.41302559|0.0005016269999999|-0.083956827|-0.050147748|1|1|0.133939811|-0.103922055|-0.177407665|-0.444563583|1|0.835013502|0.8065052890000001|0|0.828405275|0.0184777819999999|-49.0084977|11.93961081|82.70705743|0.171594725|-0.038137281|-44.23111357|0.0|0.768906425|-1.906864035|-31.66734951|-24.6427998|60.9481085|0.468162246|-1232.13999|2334.380591|0.231093575|8.26712637|15.54445187|6015.129321|149.3235124|-796.1600443|1602.457659|629.5017194000001|11.57242717|1.0|0.0|0.0|4.73|17.0|-7.18|2.54|69.2|2.51|128.76|-4.44|30.0|4.0|-6.49|0.0|1.0|2.34|-4.59|3.64e-05|0.0151|0.0106|3.31|0.0|0.0|6.65e-08|2.77e-05|-0.05637|3.79|3.7792|328.07|0.6729|237.25|532.36|0.40051|-0.15434|5.4979|0.03300341|-1692.369929|11.0|7.9586
7l_a46|0|0|0|0.256706467|1|1|2.1525548|-0.2644255789999999|-0.00090473|2|0.0|-0.038903382|0.013150047|-0.074511843|0.050638298|1|1|-0.331246137|-0.087877164|-0.143129469|-0.1082221709999999|2|0.7746144629999999|0.6539666829999999|0|0.907148114|0.011594057|-27.30136533|5.5935102720000005|8.13531199|0.092851886|-0.022013621|-14.63933792|51.39110437|0.67467081|-0.880544835|-13.17144326|-10.620390400000002|32.8948756|0.46327253|-424.8156159|1246.417766|0.32532919|5.273701985|9.825660656|4046.614178|156.9538706|-204.9507309|629.6635476|375.721552|7.878766604|1.0|1.0|0.0|3.04|17.0|-6.29|3.59|43.6|1.89|86.96|-3.18|22.0|3.0|-6.22|0.0|1.0|2.86|-3.72|0.000668|0.1939999999999999|0.0548|2.61|0.0|0.0|5.19e-07|0.000151|-0.03324|2.42|4.5464|272.71|0.2024|272.71|414.82|0.68834|-0.18993|3.3119|0.025086919|-915.493986|1.94|5.7122
12ba_a36|1|0|0|0.0|0|2|0.0|-0.090865777|-0.0075620109999999|2|0.0|-0.423472625|-0.002123045|0.003750685|-0.011949092|1|1|0.159880159|-0.091676619|-0.168084618|-0.410941182|1|0.8256014690000001|0.796093405|0|0.849738126|0.0246090489999999|-56.0578808|16.57882744|100.798163|0.150261874|-0.037526591|-49.20258616|16.1479891|0.7068957840000001|-1.951382748|-37.76553687|-25.28122447|72.63670824|0.49229954|-1314.6236720000002|2492.5731100000003|0.293104216|7.409667253999999|14.59456478|6722.60947|197.4608731|-885.6465508|1859.713557|688.1986357999999|16.03205543|1.0|0.0|1.0|4.8|17.0|-6.72|1.63|116.78|0.74|133.18|-4.77|33.0|6.0|-7.04|0.0|0.0|1.57|-4.25|1.6800000000000002e-05|0.0072599999999999|0.0244|2.67|0.0|0.0|1.91e-07|8.240000000000001e-05|-0.08446|2.79|3.0114|411.71|0.7436|236.13|547.82|0.3989999999999999|-0.12587|3.1996|0.02839417|-1417.249741|21.0|7.6778
1b_a5|1|0|0|0.0|0|0|0.0|-0.250420203|-0.00279809|2|0.0|-0.111923619|0.003886035|0.001241264|-0.028797464|1|1|-0.220946861|0.019611905|0.045204303|-0.231956531|2|0.759794937|0.558485747|0|0.808828623|0.010803163|-39.38248661|5.438378717999999|168.30518769999998|0.191171377|-0.031306145|-19.56938257|0.769931305|0.7324812509999999|-1.158327367|-19.82538668|-15.75970652|44.82086533|0.474445758|-583.1091414|919.9167129|0.267518749|6.11909445|11.64312636|4577.125071|134.6705884|-293.5407385|796.0738116|357.34245360000006|9.680212283|1.0|1.0|0.0|2.75|23.0|-8.3|4.76|54.46|2.29|90.44|-3.97|24.0|4.0|-5.99|0.0|1.0|3.38|-4.3|0.000106|0.0336|0.0157|3.16|0.0|0.0|4.99e-09|1.58e-06|-0.04135|3.1|4.6481|266.74|0.3101|258.89|388.58|0.5153800000000001|-0.1892|2891.0|0.03246637|-1050.462425|59.0|7.2291
16c_a32|1|1|1|0.0|0|0|0.0|0.191088217|-0.01639019|0|2.077479142|-0.770338913|-0.0064007569999999|-0.031087095|-0.036931818|3|3|-0.057356214|-0.1260956869999999|-0.229450999|-0.697601261|0|0.8607827790000001|0.764217655|1|0.773043206|0.025791147|-53.00702241|15.38819548|102.2022233|0.226956794|-0.038178095|-42.71426897|37.0285246|0.6846367059999999|-1.679836163|-31.62645048|-22.77882371|68.39521789|0.463897164|-1002.268243|3143.196853|0.3153632939999999|6.313526111|11.77670717|5979.891916|188.1603823|-597.9997655000001|1463.941729|513.9156315|15.38911619|1.0|0.0|1.0|3.5|19.0|-6.99|4.21|149.27|0.88|107.14|-6.04|27.0|5.0|-6.44|1.0|1.0|3.41|-4.41|9.17e-07|0.000366|0.0155|3.23|0.0|0.0|1.0300000000000001e-07|4.13e-05|-0.0505|4.12|3.6264|341.89|0.2955|341.89|508.43|0.70198|-0.14997|4.0551|0.02806787|-1916.536967|5.0|8.3468
15_a3|0|0|0|0.0|0|1|0.0|0.079167398|-0.006742751|3|1.809035179|-0.289938297|-0.006419472|0.126641951|0.021805556|0|0|-0.325227172|-0.022386155|-0.039798975|-0.505519936|3|0.813015336|0.911346861|1|0.7789088340000001|0.007901554|-47.26593592|4.04445331|315.5421792|0.221091166|-0.037667|-28.19600959|0.0|0.850327497|-1.50667999|-24.19332693|-19.28005913|51.31038923|0.461565365|-771.2023653|1433.713715|0.149672503|5.371119692000001|9.975434973|4617.470007|76.61068671|-394.7441342|906.9474625|402.781061|5.220965278|1.0|1.0|0.0|4.12|16.0|-5.78|1.56|89.99|0.96|94.29|-2.77|23.0|5.0|-7.35|0.0|0.0|1.2|-3.02|0.0017|547.0|306.0|1.28|0.0|0.0|1.66e-06|0.000535|-0.06319|2.33|3.7072|334.44|0.4107|206.37|398.12|0.2843199999999999|-0.1576|1.9539|0.0228507|-1328.581677|25.0|7.6021
14e_a23|0|1|1|-4.45581912|2|0|3.052208981|0.059967018|-0.008865361|2|0.650989437|-0.4787294729999999|0.001027627|0.021081733|-0.009871698|2|2|0.072830644|-0.07256543|-0.226146643|-0.5232404310000001|2|0.791790895|0.5415996160000001|1|0.925392058|0.018022127|-51.07141556|12.5437807|48.244071000000005|0.074607942|-0.03935934|-43.33511299|0.5612316039999999|0.796525872|-1.96796702|-35.54678231|-27.39493099|63.61519626|0.49543439|-1369.74655|2428.874279|0.203474128|8.020794334|15.89643482|7663.17288|141.6222839|-953.3724859|1719.6510460000002|658.8108151|12.49658915|0.0|0.0|1.0|3.54|26.0|-8.23|6.19|105.02|3.82|125.29|-6.38|34.0|7.0|-6.06|1.0|0.0|4.5|-5.79|4.1200000000000004e-07|0.000198|0.000773|4.46|0.0|0.0|5.94e-09|2.85e-06|-0.08122|4.2|3.7033|334.8|0.3178|334.8|571.39|0.63922|-153.0|3.7696|0.02250947|-1966.785007|3.0|8.5214
22_a10|0|0|0|0.0|1|1|2.113627059|-0.067641834|-0.005035102|2|1.880539113|-0.332316729|0.008350227|0.01204992|-0.020475007|1|1|-0.042831367|-0.129989728|-0.208132084|-0.356699217|2|0.747363443|0.646474494|1|0.8698299140000001|0.016720696|-41.96631248|13.023146|75.58376652|0.130170086|-0.022372463|-39.42279832|60.10354816|0.564323334|-1.3647202319999998|-32.68604442|-17.4251029|54.98945848|0.422182297|-1062.931277|2668.5420940000004|0.435676666|8.84228648|15.30289992|7414.102179|339.3328129|-827.8787647|1883.550109|916.8601445|20.51547079|1.0|1.0|1.0|3.74|27.0|-9.37|5.6|73.14|2.8|139.53|-5.34|36.0|5.0|-6.29|0.0|0.0|4.26|-5.53|4.55e-06|0.00217|0.0014|4.1|0.0|0.0|4.27e-10|2.03e-07|-0.05712|5.65|3.8517|321.89|0.2624|256.95|602.93|0.4483899999999999|-0.16095|4.8409|0.03366599|-1543.959333|1.1|5.9586
7s_a46|0|0|0|0.218897825|1|1|2.117265684|-0.0778653109999999|-0.005351046|1|0.0|-0.240797051|0.0060802|-0.005405515|-0.020953253|1|1|-0.327656845|0.012197837|0.018964141|-0.3638523629999999|1|0.770312275|0.768056188|0|0.858788462|0.008871171|-48.61321955|4.458665639|166.3052939|0.141211538|-0.031623562|-20.9694955|0.0|0.8198874559999999|-1.3281895890000002|-24.43308641|-15.894055599999998|53.07188519|0.433822088|-667.5503351|1619.4591|0.1801125439999999|5.565371272|9.829721631|4245.390306|90.5248694|-335.5119279|814.1975221|409.9543818|5.640276426000001|0.0|1.0|0.0|3.08|17.0|-6.08|3.9|50.94|2.39|91.19|-4.07|23.0|3.0|-5.81|0.0|1.0|3.12|-4.24|8.590000000000001e-05|0.0262|0.0176|3.32|0.0|0.0|8.39e-07|0.000256|-0.02024|3.54|4293.0|288.81|0.4164|234.06|446.63|0.44692|-0.17923|2.4286|0.036050328|-974.664103|1985.0|5.7022
19i_a38|1|0|0|0.0|0|2|0.0|-0.125335237|-0.008447598|2|0.0|-0.4561702689999999|-0.006877664|-0.074033381|-0.053762162|1|1|0.215263198|-0.098027247|-0.250781298|-0.430016467|1|0.836170906|0.632625562|0|0.747158407|0.022576308|-51.15830416|13.83587388|137.7658863|0.252841593|-0.040770109|-42.53502816|10.71501217|0.7419238420000001|-2.038505453|-31.35232957|-24.98593175|64.99417804|0.444551315|-1249.2965869999998|2335.0953870000003|0.258076158|6.690507557999999|12.04523072|6744.7785650000005|158.161786|-765.6305068|1683.860952|593.6088758|13.5801364|1.0|1.0|1.0|4.8|17.0|-7.12|3.11|81.23|2.78|125.65|-4.25|31.0|5.0|-6.81|0.0|1.0|3.04|-4.33|5.68e-05|0.0238|0.0196|2.88|0.0|0.0|7.599999999999999e-08|3.19e-05|-0.0564799999999999|3.66|3.6129|343.17|0.2156|217.36|457.26|0.4342|-0.14872|6.6636|0.03110827|-1431.239177|13.0|7.9031
3m_a32|1|1|1|0.0|0|1|0.0|0.013867955|-0.006290106|0|2.175099216|-0.3082152019999999|-0.000514191|-0.084132138|-0.078038283|3|3|-0.065422345|-0.04918838|-0.086806406|-0.49476131|0|0.817967125|0.6672533589999999|1|0.798023273|0.013428623|-50.60363458|8.029854976000001|92.61088121|0.201976727|-0.027127559|-33.57626169|0.0|0.674468222|-1.220740175|-30.25923462|-16.22134838|58.63348955|0.4687361229999999|-729.9606772999999|2363.601309|0.325531778|7.0752395770000005|13.31775015|5724.714257|194.65681730000003|-436.4914018999999|1082.275864|554.9424306|11.00984957|1.0|0.0|1.0|3.51|19.0|-7.38|5.35|128.01|1.74|110.36|-5.94|27.0|4.0|-6.17|0.0|1.0|4.12|-4.86|1.14e-06|0.000449|0.00547|3.57|0.0|0.0|4.190000000000001e-08|1.65e-05|-0.05731|5.1|3.5749|346.82|0.2952|346.82|484.34|0.7026600000000001|-0.14835|5082.0|0.0339106999999999|-1863.337677|23.0|7.6383
7a_a8|1|0|0|0.0|1|1|1.4494883790000002|-0.11821781|-0.010269971|1|0.0|-0.482688615|0.000736369|0.004607684|-0.019054799|1|1|-0.02923588|-0.019499132|-0.032195997|-0.412963751|1|0.764224152|0.681200974|0|0.718410375|0.035405618|-60.00793116|20.79408196|145.3710976|0.281589625|-0.042647654|-35.14198015|71.85980901|0.733884399|-1.833849114|-35.24327197|-25.04740346|80.80201312|0.477611327|-1077.038349|1702.719465|0.266115601|7.699041907000001|14.73814865|5907.9340090000005|156.2924154|-632.5556427|1467.585836|488.0169522|15.62189947|0.0|0.0|1.0|3.34|23.0|-7.27|3.49|92.93|2.01|105.83|-4.86|29.0|5.0|-6.33|0.0|1.0|3.15|-4.64|1.36e-05|0.00522|0.00874|3.24|0.0|0.0|5.3600000000000004e-08|2.05e-05|-0.07616|5.2|3.0704|403.8|315.0|270.66|494.48|0.61257|-0.12889|9.9646|0.0269461|-1291.156661|24.73|4.6068
8m_a46|0|0|0|0.2148468989999999|1|1|2.126524943|-0.044830187|-0.00517896|1|0.0|-0.248590088|0.0063680119999999|-0.120972269|-0.064176245|1|1|-0.206020062|0.010184776|0.015631887|-0.380393836|1|0.7699708959999999|0.77612204|0|0.876210355|0.007059399|-48.32436573|3.742817678|166.8508795|0.123789645|-0.032188531|-23.9511632|0.0|0.8854896870000001|-1.448483903|-25.62105988|-17.06601365|52.0671834|0.425802465|-767.9706141|1913.813025|0.114510313|5.684332261000001|9.899611044|4439.758321|60.71213839999999|-407.1697745|867.2835213999999|463.1469765|3.546889545|0.0|1.0|0.0|3.24|17.0|-6.46|4.21|50.94|2.62|96.16|-4.48|24.0|3.0|-5.61|0.0|1.0|3.53|-4.56|3.3e-05|0.0105|0.0088799999999999|3.72|0.0|0.0|3.5e-07|0.000112|-0.01818|4.12|4.2881|289.14|0.3905|233.66|489.57|0.43001|-0.17897|2.0174|0.03472717|-1013.962913|229.0|6.6402
12q_a36|1|0|0|0.0|0|2|0.0|-0.0543475329999999|-0.00761082|2|0.0|-0.410984299|0.0005016269999999|-0.0651906459999999|-0.0433009009999999|1|1|0.1161527719999999|-0.103922055|-0.177407665|-0.441747876|1|0.828371596|0.8065052890000001|0|0.82911927|0.018562763|-49.18227989|12.00048565|82.68142965|0.17088073|-0.038175515|-44.31949385|0.0|0.768692389|-1.908775752|-31.79544084|-24.67976947|61.18276554|0.486620426|-1233.988474|2380.245597|0.231307611|7.546533709|14.69971555|6040.52496|149.536123|-797.7508892000001|1605.308562|629.5017194000001|11.60375275|1.0|0.0|0.0|4.74|17.0|-7.18|2.54|69.2|2.51|128.76|-4.44|30.0|4.0|-6.49|0.0|1.0|2.34|-4.59|3.64e-05|0.0151|0.0106|3.31|0.0|0.0|6.65e-08|2.77e-05|-0.05602|3.79|3.8653|320.77|0.4239|236.72|531.58|0.39919|-0.1566|4.6718|0.03415678|-1692.370918|6.0|8.2218
8c_a32|1|1|1|0.0|0|0|0.0|0.080016722|-0.0093793719999999|0|2.143746338|-0.459589251|-0.003484915|-0.026048985|-0.0682721729999999|3|3|-0.047650724|-0.0852122769999999|-0.1534110109999999|-0.578242111|0|0.845443342|0.7507116140000001|1|0.801747512|0.016240436|-46.47597924|9.818219446|126.6561213|0.198252488|-0.027548799|-35.6276568|78.19443734|0.600684883|-1.267244762|-28.09723623|-16.654735000000002|56.29419869|0.447542891|-766.1178102000001|3038.837633|0.399315117|7.079719717000001|12.81496717|5773.240734|241.4075262|-463.1595384|1275.407176|557.1050635|15.43301109|1.0|1.0|1.0|3.46|19.0|-7.65|4.19|140.04|1.1|110.47|-5.82|27.0|4.0|-6.45|1.0|1.0|3.56|-4.39|1.5e-06|0.000597|0.0164|3.21|0.0|0.0|2.23e-08|8.86e-06|-0.04161|4.28|3.5673|347.56|0.3272|347.56|516.78|0.70135|-0.14712|8.4922|0.03115673|-1880.597039|37.0|7.4318
