molecula|n9FaRing|SRW09|nAHRing|SaasN|MATS2c|AATSC1c|AATSC1s|n6HRing|MATS7i|ATSC1c|AATSC1are|AATSC8d|n5aHRing|AATSC7i|AATSC1i|MATS1c|n6aHRing|MATS8d|SIC2|GATS1pe|nFaHRing|FNSA5|PBF|FPSA3|PNSA5|RNCS|RPSA|FNSA4|WNSA5|FNSA2|WNSA3|DPSA5|DPSA3|TASA|PNSA2|WNSA4|GeomRadius|GeomDiameter|GeomShapeIndex|GRAV|DPSA2|Mor01p|CYP2D6 inhibitor|CYP2C9 inhibitor|P-gp substrate|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Synthetic Accessibility|Num. of Aromatic heavy atoms|Log S (SILICOS-IT)|Log Po/w Silicos-IT Log P|Log Po/w WLOGP|TPSA_y|Leadlikeness|Molar refractivity|Veber filter|Class [Log S (SILICOS-IT)]|Num. of Rotatable bonds|Log S (Ali)|Hydrogen bond acceptors count (using Lipinski’s definition)|Molecular Mass|Egan filter|CYP1A2 inhibitor|Log S (ESOL)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mg/ml)|Log Po/w XLOGP3|PAINS|Lipinski|Solubility [Log S (SILICOS-IT)] (mg/ml)|Lowest Unoccupied Molecular Orbital Energy|log P|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (gas phase) (Hartree)|Wavelength (HOMO-LUMO transition) (nm)|Oscillator Force (max. Transition)|Wavelength (max. Transition) (nm)|Approximated area|Contribuition (max. transition)|Contribution (HOMO-LUMO transition)|Oscillator Force (HOMO-LUMO transition)|HOMO-LUMO Energy Difference (Hartree)|Gibbs Free Energy|Dipole (water)|IC50|pIC50|pIC50
19f_a38|0|7.412764017000001|2|0.0|-0.036714749|-0.007831113|-0.084341564|2|-0.008118156|-0.4228801179999999|-0.002526241|-0.054832432|1|-0.017421394|-0.217394466|-0.4288343429999999|1|-0.094149094|0.8741648479999999|0.698414933|0|-0.111307609|0.488059925|0.02107583|-71.10679028|125.7493111|0.249124013|-0.037844587|-45.42524686|-1.892229356|-34.81887413|84.35196967|67.96791709|479.6831205|-1208.815435|-15.44458393|6.164440995|11.28936331|0.8313685409999999|6115.273372|1645.906354|595.8790650000001|1.0|1.0|1.0|1.0|3.0|4.82|17.0|-6.86|3.13|2.55|81.23|1.0|125.69|0.0|1.0|5.0|-4.14|4.0|401.44|0.0|1.0|-4.17|29.0|0.0272|2.78|0.0|0.0|5.610000000000001e-05|-0.05735|3.41|3.4422|-1332.160846|360.19|0.3205|233.07|495.68|0.38086|0.7056100000000001|0.0019|-0.14369|-1332.004601|7.1655|73.0|7.1397|7.1397
5b_a50|1|7.927685046000001|1|4.190114953|-0.253064589|-0.00141071|-0.003549558|1|-0.052494624|-0.062071259|0.012641727|-0.113846154|2|-0.0873662269999999|-0.175158017|-0.140506919|1|-0.1866330389999999|0.855527513|0.6642694929999999|1|-0.061164973|0.271653991|0.012204641|-31.07327358|6.656963127999999|0.041393519|-0.02140774|-15.78596849|-0.8563096170000001|-10.62231784|42.76068675|27.10933752|486.9950914|-435.0258302|-5.525088972000001|5.543302677000001|10.01036188|0.8058479690000001|4577.809819|738.8985723999999|409.0289917|1.0|0.0|1.0|1.0|0.0|3.37|20.0|-5.86|3.15|4.02|35.64|0.0|96.89|0.0|2.0|2.0|-3.48|2.0|312.37|0.0|1.0|-4.19|105.0|0.0202|3.06|0.0|0.0|0.0004269999999999|-0.0256899999999999|2.81|4.0222|-990.5849031|308.25|0.2749|220.09|411.9|0.4270899999999999|0.66968|0.1094|-0.16683|-990.487545|6.1284|12.23|4.9126|4.9126
16b_a23|1|7.423568444|1|3.418247774|0.031073244|-0.005139233|-0.013240238|3|0.054655144|-0.3237716519999999|0.0116350769999999|-0.05237763|2|0.099244509|-0.224300431|-0.401493392|2|-0.09063701|0.830577373|0.711576167|1|-0.07920267|0.2256448969999999|0.018614978|-58.69232154|7.971529518|0.071420236|-0.031407956|-43.49333918|-1.821661419|-27.80700713|72.31582904|51.31875369|688.1144512|-1349.923395|-17.24735864|9.472884487|18.46592377|0.949345397|7575.784511|1826.746158|896.9989312000001|0.0|1.0|1.0|0.0|1.0|4.19|26.0|-7.33|3.02|4.1|108.26|2.0|146.03|0.0|1.0|6.0|-6.19|4.0|489.57|0.0|0.0|-5.67|0.000314|0.00106|4.21|0.0|0.0|2.26e-05|-0.07352|4.24|1.6041|-1877.615701|772.92|0.3456|772.92|607.92|0.95419|0.95419|0.3456|-0.13741|-1877.335869|14.8849|96.0|7.0191|7.0191
4_a47|0|0.0|0|0.0|0.004633887|-0.008204735|-0.121159855|2|-0.158636969|-0.3692130839999999|-0.007295208|0.011775922|0|-0.247195952|-0.027355932|-0.462831711|2|0.019305509|0.84420422|0.8124901999999999|1|-0.092556319|0.444849947|0.007772995|-50.35610033|96.20929041|0.1257991219999999|-0.03525955|-27.39669054|-1.48090111|-23.10213311|57.78603076|46.69151766|475.6168721|-805.6976052|-10.43683449|6.468023748999999|10.818777699999998|0.67265584|5254.939281|998.8757964|471.7712484|1.0|0.0|1.0|1.0|2.0|2.75|22.0|-8.79|4.83|5.71|58.04|2.0|106.52|0.0|1.0|3.0|-5.92|3.0|361.82|0.0|1.0|-5.64|0.0004379999999999|0.0008359999999999|4.96|0.0|0.0|5.81e-07|-0.05606|4.44|3.73|-1509.4201369999998|332.4|0.2304|214.85|432.89|0.45947|0.69157|0.2221|-0.1547|-1509.3147789999998|5.4892|32.0|7.5|7.5
47g_a18|0|7.03438793|1|0.0|-0.005500039|-0.005817448|-0.034211867|0|-0.048472184|-0.477030713|0.0036509859999999|-0.008224928|0|-0.071877686|-0.3927204379999999|-0.4138670829999999|0|-0.014370598|0.780474694|0.745431271|0|-0.08547236|0.413435809|0.013404131|-72.53379954|111.5517627|0.165575846|-0.029212072|-61.55384106|-2.307753726|-46.97287277|86.33162323|66.72693367|708.1114197|-1958.412588|-21.03738872|10.33698377|20.32265524|0.966014041|7870.887027|2675.8994190000003|1347.416568|1.0|0.0|1.0|1.0|2.0|4.87|18.0|-9.22|3.22|3.6|88.97|3.0|164.47|1.0|1.0|13.0|-6.11|4.0|541.68|0.0|0.0|-5.52|0.000421|0.00163|4.52|1.0|1.0|3.27e-07|-0.04413|8.13|3.0965|-1743.346243|400.4|0.5955|400.4|874.26|0.69828|0.69828|0.5955|-0.12789|-1742.847918|5.9864|9.0|8.0458|8.0458
1n_a5|0|6.605297921|0|0.0|-0.1387762669999999|-0.007315978|-0.0533837329999999|2|0.002508727|-0.3365350029999999|0.004367323|-0.047910067|1|0.004115733|-0.015850084|-0.393928416|2|-0.087019366|0.8402078140000001|0.656280207|0|-0.081950989|0.428980979|0.023129277|-47.04056285|63.58796786|0.214789986|-0.030493391|-27.00168194|-1.311215832|-27.07741706|63.57058627|60.44890447|450.71720610000006|-752.6490056|-10.04713747|7.881746117|15.27080096|0.937489579|5101.31614|1198.959638|467.1194103|1.0|1.0|1.0|1.0|1.0|2.88|23.0|-8.07|4.41|3.99|80.76|1.0|101.77|0.0|1.0|5.0|-4.27|5.0|356.38|0.0|1.0|-4.18|0.0193|0.0234|2.91|0.0|0.0|3.01e-06|-0.06186|4.19|4.3838|-1179.169527|282.82|0.3789|282.82|481.06|0.44786|0.44786|0.3789|-0.17092|-1179.073189|0.7104|27.0|7.5686|7.5686
13a_a5|0|6.605297921|0|0.0|-0.154076582|-0.006081807|-0.033436214|2|-0.007871499|-0.328417593|0.002355511|-0.025324157|1|-0.012798693|-0.0569177229999999|-0.367284642|2|-0.048575318|0.857293078|0.720100768|0|-0.0839257009999999|0.470564031|0.016739606|-54.03141848|126.2663658|0.233249839|-0.0279752339999999|-34.78546088|-1.426736914|-36.90128585|72.13276165|68.09484712|493.6342317|-918.5341141|-11.59515363|8.571729592999999|15.89940424|0.854865353|5628.9694|1533.979782|620.5697596|1.0|1.0|1.0|1.0|2.0|3.07|23.0|-8.9|4.39|3.58|92.79|2.0|114.18|0.0|1.0|8.0|-3.77|5.0|399.45|0.0|1.0|-3.74|0.0675|0.0734|2.19|0.0|0.0|5.02e-07|-0.05534|3.81|4.2107|-1313.126035|294.45|0.5953|267.87|567.51|0.41806|0.50037|0.1992|-0.17364|-1312.968936|4.1671|91.0|7041.0|7041.0
12b_a40|0|7.515889085|0|1.713497417|0.084915315|-0.004650218|-0.011794908|0|0.1744506639999999|-0.158107422|0.00779293|-0.1537981269999999|2|0.279216571|0.038336814|-0.513870527|0|-0.227384615|0.7818091140000001|0.522580798|1|-0.074921647|0.2160572999999999|0.010845303|-42.67442006|80.72126798|0.044352844|-0.0338355829999999|-24.3068084|-1.048903063|-21.10373336|48.54667776|43.22826564|544.3244990000001|-597.4418808999999|-10.97726831|8.132984007000001|16.09989085|0.979579799|5933.385347|697.2702616|370.3261123|0.0|1.0|1.0|0.0|0.0|3.26|20.0|-8.39|6.58|6.74|58.43|2.0|101.78|0.0|1.0|2.0|-7.71|2.0|415.12|1.0|1.0|-7.11|8.09e-06|3.2500000000000004e-05|6.68|0.0|1.0|1.7e-06|-0.08279|6.27|3407.0|-3016.9868100000003|363.91|306.0|363.91|490.5|0.69476|0.69476|306.0|-0.14267|-3016.980996|6.3131|0.04|7.3979|7.3979
46_a18|0|7.03438793|2|0.0|-0.001181461|-0.005378956|-0.018808538|1|-0.046124025|-0.3872848129999999|0.002300582|-0.052591109|0|-0.069691797|-0.224171123|-0.448177615|0|-0.090469229|0.76616843|0.699483099|0|-0.076485888|0.30524999|0.008975181|-54.33831169|0.946462387|0.173455401|-0.029244604|-38.60388092|-1.988633091|-35.20023815|63.70285871|55.92367899|587.2068577|-1412.796104|-14.76030741|8.980343774|16.47206875|0.8342358790000001|7150.333139|1806.107079|1056.535856|1.0|0.0|1.0|1.0|2.0|4.27|18.0|-8.82|3.68|3.3|76.5|2.0|151.14|0.0|1.0|7.0|-5.68|3.0|480.6|0.0|0.0|-5.47|0.000999|0.00161|4.36|0.0|0.0|7.27e-07|-0.04995|8.11|3225.0|-1532.968527|384.45|0.4249|384.45|635.89|0.69181|0.69181|0.4249|-0.13224|-1532.562476|3.2533|186.0|6.7305|6.7305
31_a47|1|6.842683282|0|1.441825189|-0.075563891|-0.00869363|-0.171198936|2|-0.086842911|-0.417294247|-0.007525849|0.001073537|1|-0.188419195|-0.076351692|-0.441642572|2|0.001622323|0.917597019|0.6463892179999999|1|-0.1056956209999999|0.486720182|0.021401336|-65.56344002|355.5321928|0.303979962|-0.037580665|-40.66927863|-1.691129939|-41.22978713|80.58054906|79.74238158|431.7441681|-1049.01504|-14.46018796|8.214180216|15.6194341|0.901520747|6019.5391740000005|1484.511202|513.2159236|1.0|1.0|1.0|1.0|2.0|3.18|21.0|-7.62|3.23|4.24|98.72|1.0|109.21|0.0|1.0|5.0|-4.59|5.0|410.83|0.0|1.0|-4.39|0.0105|0.0166|2.86|0.0|0.0|9.95e-06|-0.0532|4.2|3.6369|-1735.400941|340.91|0.3264|311.96|508.69|0.68276|0.69894|83.0|-0.15143|-1735.284957|8.6244|16.0|7.8|7.8
3l_a32|1|7.773594467000001|0|0.0|-0.003342759|-0.0054004|0.0043645509999999|0|-0.039331295|-0.270019992|0.0016954029999999|-0.107818594|3|-0.068876714|-0.087213805|-0.524711546|0|-0.184582641|0.7973741999999999|0.776480242|1|-0.088417589|0.270668623|0.012244965|-51.41835077|61.72183119|0.114441512|-0.028831823|-29.90181954|-1.326263838|-23.43792428|58.10243176|47.42414825|514.9875423000001|-771.2752615|-9.750593329|6.414825717|11.74082324|0.8302637909999999|5429.531532999999|978.4817724|565.7000781|0.0|1.0|1.0|1.0|1.0|3.58|19.0|-7.5|7.34|6.17|110.94|2.0|110.16|0.0|1.0|3.0|-7.6|3.0|380.53|1.0|1.0|-6.01|9.59e-06|0.0003689999999999|5.51|0.0|0.0|1.2e-05|-0.0529799999999999|4.21|3.5319|-1789.4501510000002|351.04|0.2876|351.04|468.81|0.70282|0.70282|0.2876|-0.14664|-1789.298086|5.7721|12.0|7.9208|7.9208
3t_a32|1|7.765993078999999|0|0.0|0.028840888|-0.006089333|-0.0338714389999999|0|0.028527045|-0.304466646|9.83e-05|-0.086478322|3|0.049606573|-0.122301673|-0.496165036|0|-0.146047869|0.870628579|0.687253845|1|-0.0974995|0.217914628|0.014242899|-61.58101978|97.01046154|0.171323757|-0.026967947|-38.89478416|-1.267493496|-31.99514268|72.43498782|59.65287508|523.3947687|-800.5532571|-10.75813179|8.107111779|15.64252992|0.929482453|5525.861115|1169.58817|582.0730423|1.0|1.0|1.0|1.0|1.0|3.58|19.0|-8.01|7.65|5.42|128.01|2.0|112.48|0.0|1.0|7.0|-6.48|4.0|396.53|0.0|1.0|-4.93|0.00013|0.00462|4.09|0.0|0.0|3.91e-06|-0.05507|5.5|3.5487|-1864.678788|349.38|0.2906|349.38|575.45|0.70286|0.70286|0.2906|-0.14739|-1864.534478|2.7003|9.0|8.0458|8.0458
4m_a46|0|7.825245291|1|2.12888511|-0.245599013|-0.000686578|0.051308728|1|-0.302054595|-0.0329557579999999|0.011122528|0.007901235|1|-0.487230027|-0.029022201|-0.098201489|1|0.011235955|0.7975218959999999|0.626578283|0|-0.0672468|0.373463876|0.010905551|-35.43866734|6.161736337000001|0.051026123|-0.0224155999999999|-18.67596877|-1.008702005|-18.69640205|41.88525631|41.22460182|500.1036387|-531.5800101|-6.225322922999999|5.329061873000001|9.923886653|0.8622201970000001|4750.325312|724.9776792|486.9589609|0.0|1.0|1.0|1.0|0.0|3.59|17.0|-6.88|4.25|4.63|54.5|1.0|98.69|0.0|1.0|2.0|-4.52|3.0|328.41|0.0|1.0|-4.57|0.00981|0.0088|3.69|0.0|0.0|4.31e-05|-0.04808|3.45|4.3476|-1031.109224|285.18|0.2465|205.21|468.63|0.38389|0.68505|0.1557|-0.18308|-1030.980844|5.2326|1288.0|5.8901|5.8901
GW6604_a52|0|6.605297921|0|0.0|-0.277102285|-0.002149879|-0.005328809|2|-0.0778992459999999|-0.085995143|0.007746755|-0.028376521|1|-0.131886693|0.067497086|-0.201462112|2|-0.057466653|0.7550228990000001|0.689009112|0|-0.072069252|0.38374044|0.009021088|-35.62691523|157.2481263|0.12653545|-0.029217264|-17.61190876|-1.081038779|-17.55852148|44.37166117|39.97842884|431.7909048|-534.4037285|-7.13996301|6.2973559020000005|11.6571716|0.851121611|4168.525878|726.7881391|359.1060668|1.0|0.0|1.0|1.0|1.0|2.68|23.0|-8.03|4.49|4.2|54.46|0.0|90.49|0.0|1.0|3.0|-3.87|3.0|298.34|0.0|1.0|-4.16|0.0402|0.0207|3.06|0.0|0.0|2.78e-06|||||||||||||||107.0|6.9706|6.9706
15_a47|1|6.605297921|0|0.0|-0.164258919|-0.00516949|-0.072588375|2|-0.130885389|-0.21194909|-0.0026314909999999|0.0506476009999999|1|-0.299654464|-0.017562097|-0.332654104|2|0.081171071|0.897881853|0.614613723|1|-0.0904066519999999|0.429825305|0.016669157|-48.36220049|61.0548099|0.208246323|-0.033307714|-25.87091101|-1.265693121|-24.15592798|59.79410145|54.07328082|423.5412927|-677.0708068|-9.531388265|6.984778596|13.37174753|0.914412511|5075.773767000001|951.4364299|383.4213189|1.0|0.0|1.0|1.0|2.0|2.89|21.0|-8.49|4.69|5.28|66.49|2.0|96.6|0.0|1.0|3.0|-4.89|4.0|353.78|0.0|1.0|-4.85|0.00455|0.00499|3.8|0.0|0.0|1.14e-06|-0.0591799999999999|3.33|4.0594|-1527.376145|305.43|0.2828|286.26|419.75|0.67203|0.68008|0.0759|-0.16762|-1527.316555|3.7709|16.0|7.8|7.8
34_a47|1|6.842683282|0|1.883479676|-0.210257395|-0.004157676|-0.064842466|3|-0.094313757|-0.191253079|0.003530307|0.078153957|1|-0.208989427|-0.317014709|-0.2829549719999999|3|0.128336294|0.89234354|0.609110565|1|-0.090141168|0.437215023|0.019723558|-49.91779281|31.17423189|0.1739443389999999|-0.029348287|-27.64315244|-1.261976347|-19.00022922|62.66739933|45.23285281|457.4477611|-698.8490993|-9.000096143|7.066583143|12.96364153|0.834499257|5105.274301|1068.587688|439.9906467|1.0|1.0|1.0|1.0|1.0|3.19|21.0|-7.47|3.34|4.52|68.52|0.0|99.09|0.0|1.0|4.0|-3.57|5.0|348.38|0.0|1.0|-3.9|0.0929|0.0436|2.49|0.0|0.0|1.17e-05|-0.0545|2.41|3.8892|-1162.450678|318.79|0.2309|294.66|436.88|0.6602399999999999|0.69314|0.1718|-0.16086|-1162.33788|6.2235|2.0|8.7|8.7
21_a10|0|7.535296702|1|2.093218896|0.036507898|-0.009308076|-0.085463279|2|-0.032405474|-0.549176498|0.001533145|-0.003554514|1|-0.051564917|-0.03765494|-0.4636733179999999|2|-0.005970601|0.81962595|0.68876002|1|-0.084654798|0.8663152820000001|0.018892889|-59.80834512|240.7558768|0.225214587|-0.03292131|-42.25440548|-1.777750751|-45.44837698|75.80259699|77.676969|547.3834282|-1255.975247|-16.4322688|8.388036625|13.78215169|0.643072426|7048.414464|1783.785559|746.5727327999999|1.0|1.0|1.0|0.0|1.0|3.5|27.0|-8.71|4.47|5.6|90.13|2.0|128.59|0.0|1.0|5.0|-5.77|6.0|448.47|0.0|0.0|-5.51|0.0007599999999999|0.0014|4.17|0.0|0.0|8.68e-07|-0.06082|5.57|3.8599|-1485.461532|321.21|0.2574|208.04|517.44|0.4226399999999999|0.68165|0.1489|-0.16178|-1485.278495|1.1872|4.8|5.3188|5.3188
15c_a10|0|7.535296702|2|2.154210861|-0.236118846|-0.002218445|0.040869377|3|-0.06400528|-0.153072705|0.01143745|0.0123939039999999|1|-0.101214571|-0.35845963|-0.1742732839999999|2|0.022187689|0.772328328|0.733973277|1|-0.072537853|0.418835517|0.014703076|-50.32840842|65.41494073|0.095541483|-0.019267867|-34.91899195|-1.233143495|-22.60962187|66.5866765|42.7883594|627.5338454|-855.5829431|-9.275357237|8.639636218|15.6886947|0.8158976029999999|6673.826433|1619.721543|924.9341455|1.0|1.0|1.0|1.0|0.0|3.85|21.0|-7.79|3.77|2.97|59.31|1.0|141.96|0.0|1.0|6.0|-3.85|6.0|454.57|0.0|0.0|-4.57|0.0646|0.0122|2.94|0.0|0.0|7.3e-06|-0.04724|2.2|3.6709|-1450.500669|337.75|0.3939999999999999|221.75|595.63|-0.26999|0.70511|0.0|-0.14739|-1450.201574|4.8283|0.1|7.0|7.0
1l_a5|0|6.605297921|0|0.0|-0.244609612|-0.00183668|-0.0052651969999999|2|-0.111303801|-0.089997343|0.008244856|-0.05139414|1|-0.179824092|0.043915678|-0.21108114|2|-0.091849662|0.818803517|0.71872376|0|-0.067755283|0.357062421|0.0078543119999999|-38.27406105|167.86839980000002|0.109710998|-0.026512937|-21.62050954|-1.219595099|-21.91725365|45.64819758|43.23617395|502.9124512|-688.9330988|-8.460199385|7.401206343999999|14.03493287|0.896303416|4665.793689|895.4089219|518.5792364|1.0|0.0|1.0|1.0|1.0|2.98|23.0|-8.83|5.56|5.32|54.46|1.0|105.07|0.0|1.0|4.0|-5.04|3.0|340.42|0.0|1.0|-4.98|0.00308|0.00356|4.19|0.0|0.0|5.02e-07|-0.04149|3.89|4.3664|-1069.229786|283.95|0.4921|267.19|486.81|0.45892|0.57392|187.0|-0.1779|-1069.101032|3.3694|32.0|7.4949|7.4949
15_a10|0|7.535296702|1|2.124460476|-0.166303336|-0.0027892409999999|0.035396617|2|-0.0729795729999999|-0.142251304|0.009882584|-0.05940848|1|-0.1157120169999999|-0.136323668|-0.208590561|2|-0.105662909|0.863438637|0.635064845|1|-0.074144604|0.710970489|0.018614889|-44.18725043|33.67392858|0.084473199|-0.025240716|-26.33385303|-1.186313662|-21.03820054|56.66229609|46.39507481|545.6177511|-706.9960069|-8.964715924|6.35937164|11.23924661|0.767351752|5769.347123|1093.722422|563.875765|1.0|1.0|1.0|1.0|0.0|3.29|21.0|-8.3|4.91|4.72|52.83|2.0|111.21|0.0|1.0|5.0|-4.48|4.0|390.87|0.0|1.0|-4.81|13.0|0.0061|3.68|0.0|0.0|1.96e-06|-0.05243|3.12|3.7997|-1604.057542|326.3|0.4553|214.05|484.05|0.41458|0.68543|0.1647|-0.1574|-1603.907391|6.1563|33.0|7.4815|7.4815
2_a47|0|0.0|0|0.0|-0.002024001|-0.008527649|-0.13117284|2|-0.004557357|-0.3581612489999999|-0.007479445|-0.013580367|0|-0.007299676|-0.0274111779999999|-0.444853768|2|-0.0253134039999999|0.728066943|0.875463345|1|-0.095655954|0.482748996|0.008511123|-47.65477123|99.5619537|0.152675989|-0.036790752|-23.74109633|-1.4348393119999998|-20.71307621|55.81329383|45.81686991|422.1277419|-714.8215685|-9.131190896|5.308758149|9.369924133|0.764993595|4559.060763|910.626111|392.6099255|1.0|0.0|1.0|1.0|2.0|2.58|22.0|-7.82|3.7|4.75|58.04|1.0|96.54|0.0|1.0|3.0|-5.46|3.0|313.35|0.0|1.0|-5.11|0.00109|0.00243|4.52|0.0|0.0|4.73e-06|-0.05285|3.49|3.7181|-1010.505024|333.46|0.2143|333.46|371.19|0.69102|0.69102|0.2143|-0.15446|-1010.412694|3.1004|631.0|6.2|6.2
3g_a32|1|7.78113851|0|0.0|0.015803466|-0.006258272|-0.072619634|0|-0.058985916|-0.2816222539999999|0.001276735|-0.125170068|3|-0.105402305|-0.133675401|-0.563371932|0|-0.1719626169999999|0.802214256|0.786074011|1|-0.098311343|0.273439311|0.0119962889999999|-54.47722347|42.56199385|0.112304055|-0.030429702|-30.18744099|-1.278047464|-21.55960626|60.55421302|45.55465473|491.89858160000006|-708.2039051|-9.343731735|5.917878616|10.70834299|0.809490137|5058.622432|884.4366022|475.3634141|0.0|1.0|1.0|1.0|1.0|3.43|19.0|-7.29|7.02|5.42|110.94|2.0|102.55|0.0|1.0|3.0|-7.09|3.0|354.49|0.0|1.0|-5.59|2.88e-05|0.000915|5.02|0.0|0.0|1.8e-05|-0.0535|4.13|3.5456|-1712.036238|349.68|0.2859|349.68|495.4|0.70275|0.70275|0.2859|-0.14715|-1711.919273|5.5816|14.0|7.8539|7.8539
9o_a24|0|6.605297921|1|0.0|-0.064667223|-0.007052095|-0.044044637|3|-0.087807028|-0.387865233|0.0012214139999999|-0.000236595|1|-0.145366976|0.00294424|-0.38043264|2|-0.000453155|0.846075714|0.7086274779999999|0|-0.08834189|0.6253256110000001|0.018492771|-51.14964436|32.50178358|0.229726192|-0.032911684|-29.61546471|-1.678495905|-29.69744072|66.24061038|61.99847688|445.9858336|-971.8432428|-11.03321234|6.080741586|11.83284872|0.945954873|6697.297449000001|1454.754155|663.2688909|0.0|1.0|1.0|1.0|2.0|3.96|23.0|-7.91|3.75|4.36|92.79|1.0|120.73|0.0|1.0|6.0|-4.49|5.0|421.45|0.0|0.0|-4.4|0.0137|0.0167|2.88|0.0|0.0|5.23e-06|-0.04527|4.41|4.2643|-1388.094657|290.75|0.1409|210.85|432.84|0.41688|0.65292|0.0288|-0.17826|-1387.945865|5.9089|446.0|6.3507|6.3507
13d_a6|0|7.412764017000001|1|0.0|-0.045686501|-0.010665225|-0.0122495089999999|1|0.077158715|-0.607917822|-0.003346018|-0.10528143|1|0.126028544|-0.174259072|-0.49314765|1|-0.187174391|0.841971795|0.7995080809999999|0|-0.110731261|0.19992155|0.030793771|-75.40072983|156.67194009999997|0.21137879|-0.039696112|-51.34295409|-2.103893962|-42.92734103|88.02705449|84.01035117|536.999346|-1432.613867|-18.40596467|9.086171078|15.47559904|0.703203572|6185.117192000001|1861.908905|692.8471883999999|1.0|1.0|1.0|1.0|2.0|3.64|23.0|-9.4|5.38|4.57|95.85|2.0|121.6|0.0|1.0|6.0|-5.95|5.0|423.47|0.0|1.0|-5.27|0.000471|0.00229|4.23|0.0|0.0|1.68e-07|-0.05252|4.5|3.6298|-1389.374844|341.57|0.7905|255.64|598.06|0.58381|0.7007399999999999|0.2513|-0.14894|-1389.188211|14.0012|0.36|6.4437|6.4437
14b_a23|1|7.423568444|0|3.2475997860000003|0.065240838|-0.006248709|-0.071396109|2|0.0519489729999999|-0.318684138|0.007671236|-0.047410593|2|0.121308009|-0.17267308|-0.4557487779999999|2|-0.077808321|0.857184548|0.5935522360000001|1|-0.082441268|0.228282196|0.020454632|-53.44429544|40.76245006|0.153740341|-0.03508139|-34.64639496|-1.64882535|-26.58857202|64.97993029|54.274732400000005|548.6057241000001|-1068.885909|-14.74314679|7.833620016|14.26820636|0.821406493|6622.129837|1380.34805|599.5697147999999|0.0|1.0|1.0|1.0|1.0|3.42|26.0|-7.67|3.78|4.58|105.02|2.0|120.24|0.0|1.0|5.0|-5.58|5.0|429.47|0.0|0.0|-5.11|0.00114|0.00332|3.68|0.0|0.0|9.18e-06|-0.07803|3.72|3706.0|-1729.139722|334.55|0.3603|334.55|525.66|0.58097|0.58097|0.3603|-0.15064|-1728.9893510000002|9.7544|4.0|8.3536|8.3536
8f_a12|1|6.580639137|1|0.0|0.110310585|-0.008295703|-0.062406088|2|-0.013400998|-0.3981937339999999|-0.002596875|-0.024023866|1|-0.023769395|-0.125424286|-0.560548116|1|-0.042014638|0.80546986|0.8409290840000001|1|-0.098932601|0.285353468|0.013287637|-56.220383|83.13642146|0.130176823|-0.03822396|-31.9483307|-1.6818542230000002|-23.45595611|63.05721575|48.82707007|494.2940092|-955.746511|-12.34367323|7.016225129|13.00131176|0.853035146|5481.952981|1140.340995|524.0516742|1.0|1.0|1.0|1.0|1.0|4.09|21.0|-8.42|4.99|3.41|78.41|2.0|115.66|0.0|1.0|3.0|-5.7|4.0|369.44|0.0|1.0|-5.24|0.000735|0.00211|4.34|0.0|0.0|1.4e-06|-0.06179|4.19|3.6536|-1481.115891|339.35|312.0|297.01|441.97|0.59107|0.65098|0.2466|-0.15061|-1481.008909|1.4701|646.0|6.1898|6.1898
18d_a30|0|7.412764017000001|2|0.0|0.041146136|-0.0072724869999999|-0.064217094|2|-0.071608958|-0.385441836|0.001139238|-0.087019298|1|-0.159104532|-0.120380857|-0.4624430539999999|1|-0.149451598|0.870930234|0.64876559|0|-0.103191184|0.346980269|0.017843227|-65.3088221|78.23108693|0.196719738|-0.037906966|-41.33339749|-1.85744132|-31.29400567|75.80070349|60.73891035|508.389239|-1175.558798|-15.18369704|7.063141946|12.69833771|0.797831306|6367.958933|1500.807121|618.6004214|0.0|1.0|1.0|0.0|1.0|4.75|17.0|-6.9|4.25|3.18|81.65|2.0|127.24|0.0|1.0|5.0|-5.39|5.0|416.47|0.0|0.0|-5.01|0.00171|0.00405|3.97|0.0|0.0|5.260000000000001e-05|-0.05506|4.07|3.4682|-1674.987709|357.49|0.3856|247.35|508.7|0.4325|0.69017|0.3788|-0.14167|-1674.8453470000002|6.2946|21.0|7.6737|7.6737
12az_a36|0|7.412764017000001|2|0.0|-0.196183836|-0.009570959|-0.040156368|2|0.078817323|-0.593399474|0.000482522|-0.012800556|1|0.129156742|-0.289604649|-0.387734368|1|-0.021825174|0.858971809|0.8350231859999999|0|-0.10786263|0.411597359|0.034771534|-75.58351856|60.11023222|0.180836387|-0.033474609|-52.96429617|-1.941527339|-35.23783652|99.82512582|74.65245915|574.0196415|-1360.503334|-16.43719536|8.449849817|15.73229538|0.861843195|6700.839465|2330.167624|766.4854363|0.0|0.0|1.0|1.0|2.0|4.96|17.0|-6.79|2.83|1.9|87.66|1.0|136.74|0.0|1.0|7.0|-4.11|6.0|441.49|0.0|0.0|-4.15|0.0342|0.0315|2.62|0.0|0.0|7.11e-05|-0.04967|2.68|3.6095|-1461.962459|343.5|0.4383|319.03|576.54|0.69385|0.70333|0.0146|-0.14879|-1461.750394|7.821000000000001|58.0|7.2366|7.2366
