molecula|SddssS|NaaNH|n9FaRing|SaaNH|SssssC|NaasN|nARing|BCUTs-1|SRW07|AATSC1s|n6HRing|MATS7i|ATSC1c|AATSC1are|AATSC8d|AATSC1pe|MATS1i|MATS1c|n6aHRing|MATS8s|MATS8d|SIC2|GATS1pe|nFaHRing|FNSA3|FNSA5|FPSA3|PNSA5|PPSA3|RNCS|RPSA|TPSA_x|WPSA3|FNSA2|DPSA5|PNSA4|GeomPetitjeanIndex|GRAVp|TASA|WNSA4|FPSA1|GeomRadius|GeomDiameter|GeomShapeIndex|GRAV|WNSA2|DPSA4|Hydrogen bond don0rs count (using Lipinski’s definition)|Synthetic Accessibility|Log Po/w iLOGP|Fraction Csp3|Log S (SILICOS-IT)|Log Po/w Silicos-IT Log P|Log Po/w WLOGP|TPSA_y|Log Po/w MLOGP|Leadlikeness|Brenk|Veber filter|Class [Log S (SILICOS-IT)]|Hydrogen bond acceptors count (using Lipinski’s definition)|Log Kp (cm/s)|BBB|Log S (ESOL)|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mg/ml)|Log Po/w XLOGP3|PAINS|Lipinski|Solubility [Log S (SILICOS-IT)] (mol/l)|Solubility [Log S (SILICOS-IT)] (mg/ml)|Lowest Unoccupied Molecular Orbital Energy|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (water) (Hartree)|Total Energy (gas phase) (Hartree)|Area (grid)|Volume|Wavelength (HOMO-LUMO transition) (nm)|Oscillator Force (max. Transition)|Contribuition (max. transition)|Contribution (HOMO-LUMO transition)|Zero Point Energy|Oscillator Force (HOMO-LUMO transition)|HOMO-LUMO Energy Difference (Hartree)|Dipole (gas phase)|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|Dipole (water)|IC50|pIC50
5_a47|0.0|0|0|0.0|0.0|0|0|1.304329328|0.0|-0.188550227|2|0.003858593|-0.390426|-0.012670377|0.045246333|-0.011237954|-0.019811664|-0.454659897|2|0.065981732|0.0743193|0.861595935|0.675164258|1|-0.087763105|-0.1001981959999999|0.009936558|-52.90420509|5.246458665|104.9032216|0.192042245|101.3974575|2.770107005|-1.502972943|62.14504725|-20.34777119|0.4736061789999999|2368.870941|426.5981263000001|-10.74353333|0.218428796|5.861037845|11.13432113|0.8997183470000001|5501.708422|-418.9977997|26.03444329|2.0|2.67|2.79|0.0|-8.68|4.73|5.96|58.04|3.26|2.0|0.0|0.0|1.0|4.0|-5.19|0.0|-5.5|2.25e-06|0.000824|0.00116|4.7|0.0|0.0|2.07e-09|7.590000000000001e-07|-0.05535|3.7083|-1569.369195|-1569.333281|561.61|951.68|334.35|0.2108|0.69291|0.69291|-1569.20723|0.2108|-0.15419|2.9121|-0.20954|0.03591467|3.8816|0.02|7.7
14j_a23|0.0|0|1|0.0|0.0|2|0|1.197963927|5.351858133|-0.071396109|2|0.037350515|-0.322724299|0.007671236|-0.055708465|0.0075222369999999|-0.073945564|-0.463194548|2|0.143567854|-0.091426449|0.864845456|0.5935522360000001|1|-0.062203032|-0.082226482|0.020485263|-53.34139172|13.28905737|40.38957571|0.154547838|100.2571987|8.620784882999999|-1.644529644|64.88069411|-22.69846456|0.497137467|2943.385528|548.455847|-14.72479008|0.226032829|7.83426417|15.57933561|0.988615047|6597.039681|-692.0651337|29.32742551|1.0|3.39|3.41|0.05|-7.67|3.78|4.58|105.02|3.4|2.0|1.0|0.0|1.0|5.0|-6.31|0.0|-5.11|2.66e-06|0.00114|0.00332|3.68|0.0|0.0|2.14e-08|9.18e-06|-0.07581|3.6671|-1729.15999|-1729.1379190000002|670.6|1142.37|338.1|0.3886|0.65128|0.65128|-1728.9293280000002|0.3886|-0.14816|5.8037|-0.2239699999999999|0.02207124|8.3233|4.0|8.3883
14b_a23|0.0|0|1|0.0|0.0|2|0|1.197963628|5.351858133|-0.071396109|2|0.0519489729999999|-0.318684138|0.007671236|-0.047410593|0.0075222369999999|-0.073945564|-0.4557487779999999|2|-0.00399443|-0.077808321|0.857184548|0.5935522360000001|1|-0.063267638|-0.082441268|0.020454632|-53.44429544|13.26014776|40.76245006|0.153740341|99.66542762|8.596171261|-1.64882535|64.97993029|-22.74225338|0.450973737|2943.803333|548.6057241000001|-14.74314679|0.225640295|7.833620016|14.26820636|0.821406493|6622.129837|-692.9278992000001|29.36910744|1.0|3.42|3.44|0.05|-7.67|3.78|4.58|105.02|3.4|2.0|1.0|0.0|1.0|5.0|-6.31|0.0|-5.11|2.66e-06|0.00114|0.00332|3.68|0.0|0.0|2.14e-08|9.18e-06|-0.07803|3706.0|-1729.161608|-1729.139722|673.05|1142.37|334.55|0.3603|0.58097|0.58097|-1728.9300010000002|0.3603|-0.15064|6.8752|-0.2286699999999999|0.02188578|9.7544|4.0|8.3536
8d_a32|0.0|1|1|3.474433107|0.0|0|0|0.609420756|5.733341277|-0.089662873|0|0.062782795|-0.519620595|-0.006974711|-0.0682721729999999|-0.005162219|0.001558357|-0.629535754|0|-0.054095278|-0.11492754|0.875986707|0.789198712|1|-0.109612139|-0.109968322|0.01593079|-69.11005922|10.01177286|321.2496412|0.2892958439999999|181.8092016|6.291941176|-1.539556512|81.54594837|-21.03349629|0.47012654|2556.198518|446.6450457|-13.21859008|0.2914328639999999|8.106843676|15.29958432|0.887243042|5523.492436|-608.0551435|29.684549600000004|2.0|3.5|2.84|0.26|-7.26|6.42|4.32|154.03|1.1|1.0|0.0|1.0|1.0|4.0|-6.47|0.0|-4.36|8.41e-07|0.000334|0.0173|3.17|0.0|0.0|5.51e-08|2.19e-05|-0.0535|3.5588|-1880.773727|-1880.733071|671.71|111.16|348.39|0.3018|0.7026100000000001|0.7026100000000001|-1880.540067|0.3018|-0.14765|1.0269|-0.20115|0.04065536|1873.0|8.0|8.0809
12a_a50|0.0|0|1|0.0|0.0|2|1|1.397770359|5.82008293|-0.0016330379999999|1|-0.111689174|-0.126263256|0.01164808|-0.122912558|0.011790103|-0.168032508|-0.247407423|1|-0.030758487|-0.2018898489999999|0.862192416|0.660148928|1|-0.05075501|-0.0663902|0.021013336|-33.44733598|10.58650394|7.457998037999999|0.095880311|48.30443297|5.333473207|-0.929462803|47.2792242|-12.00673599|0.469674946|2223.666558|455.4948605000001|-6.048985111|0.4247810279999999|5.116970861|9.648744341|0.885635975|4665.239724|-235.9104193|20.873331|0.0|3.3|2.21|0.11|-5.49|2.59|3.42|48.53|2.02|0.0|0.0|0.0|2.0|3.0|-6.44|1.0|-3.84|0.000685|215.0|45.0|2.5|0.0|0.0|3.22e-06|0.00101|-0.03366|4.0783|-1006.659456|-1006.632973|545.54|908.22|304.01|0.1807|0.65267|0.65267|-1006.498352|0.1807|-0.16806|5.7662|-0.20172|0.02648238|7.9123|75.0|7.1249
27a_a34|-3.727789|0|0|0.0|0.0|1|1|0.300206665|5.351858133|-0.456594848|1|-0.082271189|-0.7320090459999999|-0.012495918|-0.008138446|-0.005234221|-0.158932197|-0.53047808|1|-0.07177581|-0.012251785|0.832753533|0.749941528|0|-0.106669294|-0.123191967|0.026573385|-86.36649751|18.62986903|176.4623026|0.3990357329999999|279.75296960000003|13.06088842|-2.340647376|100.7752505|-30.38821209|0.436895447|3394.470264|421.319507|-21.30433911|0.235078289|8.960143164|15.91204178|0.7758691440000001|7104.26596|-1150.434312|39.72721867|2.0|3.66|2.58|0.13|-7.61|2.01|3.97|129.74|1.06|1.0|0.0|0.0|1.0|7.0|-7.29|0.0|-4.47|1.09e-05|0.00504|0.0159|2.59|0.0|0.0|2.44e-08|1.13e-05|-0.03924|4.1228|-1861.741982|-1861.695683|737.7|1247.85|300.73|0.2896|0.40378|0.69818|-1861.468024|0.0203|-0.16691|10.8591|-0.20615|0.04629882|13.9023|0.24|6.6198
9_a47|0.0|0|0|0.0|0.0|0|0|1.3818994059999998|0.0|-0.1789147139999999|2|-0.043270202|-0.382556052|-0.009607222|0.045804989|-0.007880155|-0.021556658|-0.4477815529999999|2|0.046690958|0.075092937|0.853035126|0.689770023|1|-0.084368438|-0.0969292319999999|0.009540986|-50.70744657|4.991260197|107.3271659|0.194850031|101.9336202|2.611122094|-1.550867715|58.96976407|-19.3171225|0.482896681|2292.652212|421.2052248|-10.10553715|0.209348023|5.653392499|10.93281031|0.93384951|5212.504394|-424.4325604|24.43189048|2.0|2.87|2.78|0.05|-8.47|4.61|5.61|58.04|2.99|1.0|0.0|0.0|1.0|4.0|-5.26|0.0|-5.2|4.29e-06|0.00148|0.00218|4.43|0.0|0.0|3.4000000000000003e-09|1.17e-06|-0.05037|3.7183|-1149.090086|-1149.055456|566.1|959.59|333.44|0.2294|0.3885099999999999|0.69084|-1148.896866|0.2208|-0.1545099999999999|2.2966|-0.20488|0.03463008|3.4815|25.0|7.6
22_a10|0.0|0|0|0.0|0.0|1|1|1.343837143|5.4161004020000005|-0.017163935|2|-0.026750502|-0.332316729|0.008350227|-0.020475007|0.008903905|-0.129989728|-0.356699217|2|-0.02603707|-0.033474297|0.79665945|0.646474494|1|-0.053881447|-0.0649866779999999|0.016720696|-50.61577509|13.023146|75.58376652|0.130170086|101.3847763|10.14325785|-1.3647202319999998|71.13124588|-17.4251029|0.422182297|3241.833491|677.4790907|-13.57178303|0.435676666|8.84228648|15.30289992|0.730649641|7414.102179|-827.8787647|30.87787063|0.0|3.74|4.14|0.17|-9.37|4.64|5.6|73.14|2.8|2.0|0.0|0.0|1.0|5.0|-6.29|0.0|-5.53|4.55e-06|0.00217|0.0014|4.1|0.0|0.0|4.27e-10|2.03e-07|-0.05712|3.8517|-1544.237634|-1544.203968|770.92|1339.48|321.89|0.2624|0.4483899999999999|0.6834100000000001|-1543.893507|0.1922|-0.16095|4.8409|-0.2180699999999999|0.03366599|6.5841|1.1|5.9586
12aa_a30|0.0|0|0|0.0|0.0|0|2|0.604983643|5.351858133|-0.028524865|2|-0.014017531|-0.539735362|0.003529389|-0.007369513|0.005111479|-0.12254489|-0.394520145|1|0.024991407|-0.012535889|0.855880335|0.794193541|0|-0.078042288|-0.101368383|0.030906491|-70.79444906|21.58471858|55.0567406|0.1873486869999999|130.84205079999998|15.0745057|-1.925999268|91.51563481|-23.59814969|0.4659424379999999|3115.249471|567.5458219999999|-16.48066156|0.369240427|8.65813938|16.21199661|0.872457337|6944.511023|-939.3977091|37.41227352|1.0|4.86|0.0|0.21|-6.83|3.94|2.63|100.11|2.2|2.0|0.0|0.0|1.0|6.0|-6.39|0.0|-5.0|2.47e-06|0.00113|0.00456|3.81|0.0|0.0|1.47e-07|6.720000000000001e-05|-0.04966|3.4642|-1804.818818|-1804.784381|748.78|1275.73|357.9|0.1667|0.30341|0.68642|-1804.516348|0.1506|-0.1472099999999999|5.8962|-0.19687|0.03443621|6.4878|8.0|8.1135
14l_a23|0.0|0|1|0.0|0.0|2|0|1.1979636809999998|5.351858133|-0.026530366|2|0.042748013|-0.288615723|0.01269616|-0.061788679|0.01180744|-0.074441567|-0.448622017|2|0.156652778|-0.1010279259999999|0.836852328|0.6906097959999999|1|-0.053549434|-0.078204688|0.018669073|-51.59307331|12.31633167|40.34135162|0.078732333|51.94117061|8.125310915|-1.642298442|61.54673359|-21.66909079|0.492922575|2879.181064|607.777253|-14.29549842|0.210373806|8.006380163|15.78926563|0.972085426|6444.7098240000005|-714.7749208|27.44221375|1.0|3.51|3.52|0.09|-7.78|3.88|4.33|105.02|3.24|2.0|1.0|0.0|1.0|4.0|-6.1|0.0|-5.25|1.43e-06|0.000608|0.0023899999999999|3.94|0.0|0.0|1.65e-08|7.03e-06|-0.07191|3.6274|-1669.2363289999998|-1669.224647|694.65|1185.79|341.8|0.4239|0.67242|0.67242|-1668.983787|0.4239|-0.14639|6.0563|-0.2183|0.01168219|8.2422|7.0|8.1798
47i_a18|0.0|0|0|0.0|0.0|0|1|1.251177255|4.844187086|-0.066917145|0|-0.037689885|-0.440488042|-0.000919158|-0.040514277|0.000427479|-0.106018078|-0.499939719|0|-0.064085904|-0.068524374|0.7842882870000001|0.727767462|0|-0.0780255879999999|-0.089609068|0.009745543|-62.41153158|6.787641686000001|72.81110823|0.196924826|137.1555392|4.727502734|-2.150617629|68.954317|-24.55535669|0.487446923|2795.907966|559.3312455|-17.10248143|0.139131409|9.573882864|18.67881257|0.951017454|6353.6617320000005|-1043.251367|28.52393145|3.0|4.05|0.0|0.22|-8.98|3.28|2.8|85.29|2.74|3.0|1.0|0.0|1.0|3.0|-6.36|0.0|-4.78|6.58e-06|0.0029|0.00735|3.7|0.0|0.0|1.04e-09|4.6e-07|-0.05062|3.2321|-1416.260696|-1416.233978|744.95|1297.7|383.61|0.5085|0.69175|0.69175|-1415.875678|0.5085|-0.13237|2.7749|-0.18299|0.02671774|3.5235|19.0|7.7212
11_a27|0.0|1|0|2.680511093|0.0|0|2|1.1606177359999998|5.4161004020000005|-0.003527607|2|-0.080272515|-0.344117757|0.004538653|-0.027287578|0.005111147|-0.041662169|-0.488734846|2|-0.0357410779999999|-0.043616687|0.8629676709999999|0.7146215429999999|1|-0.079921166|-0.094820973|0.016171515|-50.15555389|8.553922917000001|143.3238715|0.2354494999999999|124.5410133|4.524597532|-1.611956546|56.8702158|-18.14137056|0.4528656239999999|2339.465471|404.4089873|-9.595877966|0.1911041289999999|5.231762955|9.562117063|0.82770457|5186.240841|-451.0062644|22.42732497|1.0|3.95|0.0|0.35|-6.09|2.72|1.67|61.88|3.06|0.0|0.0|0.0|1.0|4.0|-6.47|1.0|-4.02|0.000207|0.0716|0.0326|2.73|0.0|0.0|8.2e-07|0.000283|-0.05985|2.4836|-1122.456105|-1122.433411|571.4|974.29|499.21|0.3492|0.6125|0.59222|-1122.190727|0.0793|-0.1022|3.1278|-0.16205|0.0226944|4.2894|5.0|8301.0
26_a47|0.0|0|1|0.0|0.0|1|0|1.304328272|4.727387819|-0.200192886|2|-0.110530752|-0.544056455|-0.0098410169999999|0.0081426509999999|-0.008325552|-0.035472095|-0.5899218279999999|2|-0.11288313|0.0120097289999999|0.910081385|0.651797437|1|-0.098127284|-0.101679756|0.020884606|-59.08415114|12.13564316|9.608109253|0.2895618|168.2587945|7.0517889060000005|-1.626876095|73.39007585|-22.50824805|0.474969855|2625.572598|412.8219782|-13.07911017|0.282360823|6.945070057000001|13.22794532|0.90465254|5994.406615|-549.3226272|31.36429668|2.0|3.13|2.66|0.05|-7.22|2.84|4.68|98.72|2.59|1.0|0.0|0.0|1.0|5.0|-6.51|0.0|-4.56|1.3699999999999998e-05|0.00545|11.0|3.12|0.0|0.0|5.97e-08|2.37e-05|-0.06279|3992.0|-1696.096597|-1696.075481|592.84|1006.59|310.58|0.3197|0.50921|0.68707|-1695.9387359999998|77.0|-0.16642|3.6825|-0.22921|0.02111593|4.8242|13.0|7.9
8b_a31|0.0|1|0|3.37710223|0.0|0|1|0.610137861|5.733341277|-0.12841288|0|-0.130371116|-0.57242407|-0.010300564|-0.069423138|-0.006785954|-0.05421947|-0.510259793|0|-0.058494079|-0.1155280009999999|0.8956498159999999|0.8761979520000001|0|-0.120703408|-0.132574249|0.03234629|-69.24221375|16.89414614|129.8921115|0.392380774|204.9365822|8.823644775|-1.590890986|82.21438954|-21.30529654|0.479278|2189.617009|317.3534883|-11.12754483|0.296530645|6.142377144|11.79588561|0.920410507|4696.728592|-433.9742484|30.28603362|2.0|3.4|2.71|0.25|-5.73|4.52|2.74|114.29|0.61|0.0|0.0|0.0|2.0|5.0|-6.87|0.0|-3.4|8.97e-05|0.0294|131.0|2.02|0.0|0.0|1.86e-06|0.00061|-0.0325|3.8582|-1386.852117|-1386.815519|566.18|927.61|321.36|0.2643|0.70036|0.70036|-1386.681003|0.2643|-0.16015|3.6945|-0.19265|0.03659821|5.6001|2.2|5.6576
galu_a46|0.0|0|0|0.0|0.0|1|1|1.343828866|5.4161004020000005|-0.080432741|2|-0.090581301|-0.327651527|0.002865697|-0.1121767259999999|0.003107816|0.028964355|-0.4671565689999999|2|0.044184467|-0.173285585|0.875868891|0.6848692759999999|1|-0.0910072869999999|-0.089050651|0.01235603|-49.84028137|6.915480101|261.2602893|0.236203592|132.199522|3.870487977|-1.513861067|57.65745491|-18.02733582|0.468241745|2501.785113|427.4851161|-10.08962292|0.2167824069999999|6.445819025|12.12170938|0.880553787|5641.451892|-474.2122773|23.01702105|1.0|3.27|2.75|0.18|-7.13|3.69|3.51|86.69|1.84|1.0|0.0|0.0|1.0|4.0|-6.86|0.0|-3.99|0.0001409999999999|52.0|0.0375|2.39|0.0|0.0|7.45e-08|2.75e-05||||||||||||||||||51.0|7.2924
12h_a40|0.0|0|0|0.0|0.0|1|0|0.60499064|5.4161004020000005|-0.107711573|0|0.208938531|-0.289603712|-0.000134504|-0.21893421|-0.002126898|0.127299624|-0.556229094|0|0.116873629|-0.335801908|0.845904643|0.6948809659999999|1|-0.0954337969999999|-0.091448888|0.0117142839999999|-48.34705035|6.193088525|208.6717565|0.160518251|84.86252967|3.274152035|-1.280284432|54.9311782|-20.51086984|0.4958138139999999|2270.834041|443.8158546|-10.84365353|0.155991416|7.989299324|15.84593062|0.983394285|5087.343024|-357.8405665|24.30173133|1.0|3.19|3.0|0.0|-6.84|4.59|5.02|84.45|3.76|2.0|1.0|0.0|1.0|2.0|-5.13|0.0|-5.58|5.58e-07|0.0002009999999999|0.000942|4.75|0.0|0.0|1.44e-07|5.2e-05|-0.07512|2.6436|-2153.207198|-2153.186757|548.82|910.77|469.0|0.3985|0.6503899999999999|0.7041|-2153.072091|0.3693|-0.1092|2.5573|-0.18432|0.02044063|3.5425|823.0|6.0846
19j_a38|0.0|1|0|3.235947106|0.0|0|2|1.29704352|5.351858133|-0.04575843|2|0.105682345|-0.438688445|-0.004442319|-0.036248822|-0.002443797|-0.09493054|-0.42133715|1|-0.001131945|-0.060360554|0.908721232|0.6885713729999999|0|-0.0844479869999999|-0.108006563|0.0250587|-73.92901683|17.15233756|131.29876370000002|0.192823617|131.9851314|11.74054073|-1.944118135|90.05233553|-26.09259418|0.408533267|2969.234865|552.5012068|-17.86002424|0.285630155|7.506210369|12.69084117|0.6907121629999999|6704.612831|-910.8612362|36.5253298|3.0|4.81|2.34|0.13|-6.92|3.17|2.42|105.02|1.76|1.0|0.0|0.0|1.0|5.0|-7.13|0.0|-4.12|4.46e-05|19.0|0.0322|2.5|0.0|0.0|1.2099999999999998e-07|5.14e-05|-0.06447|3.6886|-1424.426858|-1424.390074|686.26|1163.3|336.13|354.0|0.30419|0.69435|-1424.183388|0.2625|-0.15182|10.8124|-0.21629|0.03678378|14.4895|8.0|8.1146
12o_a36|0.0|1|0|3.444418304|0.0|0|2|1.297042837|5.351858133|-0.079716275|2|0.03842353|-0.613501857|-0.00233752|-0.010904454|-0.000472698|-0.126068378|-0.5110239679999999|1|0.141570244|-0.01854899|0.848816593|0.817582774|0|-0.082048664|-0.10624773|0.023402195|-76.51720886|16.85373064|55.47133795|0.2407887189999999|173.4105814|12.13767506|-2.018706878|95.66406176|-25.50573629|0.469699889|3009.981519|546.7667677000001|-18.36865355|0.333537155|7.322888607|13.80895167|0.885724665|6622.134304|-1047.013252|38.27030489|3.0|4.97|0.0|0.17|-6.93|2.38|1.65|98.3|1.49|1.0|0.0|0.0|1.0|5.0|-7.66|0.0|-3.64|0.000292|128.0|0.0997|1.85|0.0|0.0|1.1800000000000001e-07|5.18e-05|-0.05456|3.8726|-1440.969954|-1440.926241|728.07|1240.51|320.16|0.4075|0.36719|0.67273|-1440.671057|0.2888|-0.15695|4.9237|-0.21151|0.04371335|6.6471|0.04|7.3979
2_a27|0.0|0|0|0.0|0.0|2|0|1.402655014|4.59511985|-0.0609613559999999|2|-0.196529806|-0.276758209|0.009338889|0.017751479|0.00988756|-0.21066171|-0.475677812|2|0.137868605|0.027777778|0.8585302370000001|0.60904903|1|-0.058444848|-0.081513931|0.019809599|-41.03489597|9.972342226|9.194894069|0.153130039|77.08713259|5.020172886|-1.141195033|52.43208086|-14.73047548|0.4424192289999999|2210.487938|426.3224749|-7.415462877|0.331537817|5.312170441|9.527176544|0.7934621359999999|4774.521748|-289.2030522|22.03636323|0.0|2.9|3.06|0.11|-5.84|2.43|2.49|65.6|2.42|0.0|0.0|0.0|2.0|4.0|-6.69|1.0|-3.7|0.000644|204.0|0.0638|2.18|0.0|0.0|1.45e-06|0.0004599999999999|-0.04933|4.1624|-1043.821085|-1043.7984|538.57|906.48|297.87|0.3217|0.55857|0.55857|-1043.665151|0.3217|-0.16769|4.7049|-0.21702|0.02268519|6.8854|13.0|7.8861
15b_a50|0.0|0|1|0.0|0.0|2|1|1.353059441|5.82008293|-0.05484142|1|-0.103807905|-0.22696498|0.004641091|-0.124047802|0.005203263|-0.131737048|-0.310946931|1|0.000882622|-0.216393362|0.8833003970000001|0.764606364|1|-0.082576068|-0.080700307|0.020083792|-46.13641893|11.48191704|274.85729960000003|0.179086516|102.3838797|6.564219549|-1.291204916|60.03646705|-16.04745006|0.478989976|2441.264256|469.3167805|-9.174337796|0.3609826579999999|6.89125222|13.22671714|0.919348867|5205.2135960000005|-422.0195386|25.11269883|1.0|3.56|2.11|0.19|-5.72|2.71|3.26|68.76|1.66|1.0|0.0|0.0|2.0|4.0|-6.98|1.0|-3.6|0.000654|0.2339999999999999|0.0891|2.11|0.0|0.0|1.92e-06|0.000687|-0.0333399999999999|4.0561|-1160.4989460000002|-1160.463663|613.37|1035.3|305.67|0.1796|0.65917|0.65917|-1160.275856|0.1796|-0.16737|6.9054|-0.20071|0.03528279|9.3788|79.0|7.1024
19d_a38|0.0|1|0|3.314284769|0.0|0|2|1.297043205|5.351858133|-0.17467835|2|0.019858574|-0.6999264340000001|-0.011156837|-0.024688524|-0.00835812|-0.060668296|-0.529632789|1|0.111104525|-0.039361255|0.908591797|0.730686013|0|-0.116424545|-0.1248815919999999|0.024158903|-80.2776536|15.53007152|158.6487879|0.36832051|236.7675313|9.98319831|-2.372750256|94.84426896|-28.24584108|0.478151237|3055.168373|406.0626253|-18.15727844|0.250518301|7.056031803|13.52121974|0.916264002|6934.7619620000005|-980.493036|37.68716585|4.0|4.91|2.38|0.13|-6.41|2.34|1.65|124.32|1.65|1.0|0.0|0.0|1.0|5.0|-7.84|0.0|-3.62|0.000134|0.0594|107.0|1.65|0.0|0.0|3.94e-07|0.000175|-0.05091|3.6586|-1500.898316|-1500.850957|679.08|1171.77|338.89|0.3167|0.3356699999999999|0.6957800000000001|-1500.621723|0.0699|-0.15054|7.9959|-0.20145|0.04735828|10.6621|11.0|7.9586
14e_a23|0.0|0|1|0.0|-4.45581912|2|0|1.197957573|5.351858133|-0.272389934|2|0.023369734|-0.4787294729999999|0.001027627|-0.009871698|0.001951778|-0.07256543|-0.5232404310000001|2|0.133270225|-0.014216155|0.8510270329999999|0.5415996160000001|1|-0.073376247|-0.089453046|0.018022127|-62.2612068|12.5437807|48.244071000000005|0.074607942|51.92870134|8.73073591|-1.96796702|74.75779594|-27.39493099|0.49543439|3255.313968|644.0923882999999|-19.06744972|0.203474128|8.020794334|15.89643482|0.981902808|7663.17288|-953.3724859|34.39302091|1.0|3.54|3.62|0.09|-8.23|4.42|6.19|105.02|3.82|2.0|1.0|0.0|1.0|7.0|-6.06|0.0|-5.79|4.1200000000000004e-07|0.000198|0.000773|4.46|0.0|0.0|5.94e-09|2.85e-06|-0.08122|3.7033|-1966.96594|-1966.943431|706.39|1209.58|334.8|0.3178|0.63922|0.63922|-1966.720803|0.3178|-153.0|3.7696|-0.2342199999999999|0.02250947|5.5469|3.0|8.5214
2_a47|0.0|0|0|0.0|0.0|0|0|1.381899691|0.0|-0.13117284|2|-0.004557357|-0.3581612489999999|-0.007479445|-0.013580367|-0.006079384|-0.017113434|-0.444853768|2|0.115527282|-0.0253134039999999|0.728066943|0.875463345|1|-0.083455669|-0.095655954|0.008511123|-47.65477123|4.240150185|99.5619537|0.152675989|76.06154148|2.112397382|-1.4348393119999998|55.81329383|-18.32875817|0.433425706|2105.761386|422.1277419|-9.131190896|0.215021885|5.308758149|9.369924133|0.764993595|4559.060763|-356.116445|23.34938746|2.0|2.58|2.54|0.0|-7.82|3.7|4.75|58.04|2.39|1.0|0.0|0.0|1.0|3.0|-5.0|1.0|-5.11|3.46e-06|0.00109|0.00243|4.52|0.0|0.0|1.51e-08|4.73e-06|-0.05285|3.7181|-1010.540464|-1010.505024|536.13|902.07|333.46|0.2143|0.69102|0.69102|-1010.364507|0.2143|-0.15446|2.1266|-0.20731|0.03544055|3.1004|631.0|6.2
14c_a22|0.0|0|0|0.0|0.0|1|0|1.42291727|4.727387819|-0.018518519|2|-0.026986769|-0.298463715|0.003784292|0.006275578|0.004362505|-0.0917078119999999|-0.364626967|2|-0.096749121|0.010828071|0.8353837409999999|0.639264982|1|-0.067475189|-0.080077573|0.024569649|-57.64986681|17.68831053|36.22825261|0.133423541|96.05497587|12.73426132|-1.60155147|75.5139152|-21.75466672|0.462147828|3079.4894480000003|623.8702703|-15.66173379|0.33831271|8.626337592|16.03849168|0.8592469290000001|6882.45|-830.0718911|32.87756477|1.0|3.49|2.85|0.08|-9.28|3.9|4.18|109.38|1.08|1.0|0.0|0.0|1.0|6.0|-6.96|0.0|-4.62|1.39e-05|0.00618|0.0107|2.9|0.0|0.0|5.269999999999997e-10|2.35e-07|-0.07399|3.6741|-1460.602657|-1460.571156|715.52|1241.55|337.45|0.5079|0.3078|0.69113|-1460.324494|0.0694|-0.15408|7.3824|-0.22807|0.03150011|9.04|153.0|6.8153
25_a47|0.0|0|1|0.0|0.0|1|0|1.30432753|4.727387819|-0.1084905069999999|2|-0.055724653|-0.486951604|-0.003963349|0.002716049|-0.00269275|-0.108691353|-0.545763902|2|-0.077710529|0.004104478|0.906449648|0.622598899|1|-0.073339312|-0.08797211|0.020224271|-53.40631957|12.27779881|11.20142696|0.213041681|129.3338553|7.453635586|-1.407553754|71.17072517|-18.98891362|0.4760601829999999|2704.5905190000003|477.748546|-11.52783528|0.376125772|6.951055196|13.26689626|0.908616158|6236.813862|-518.7525876|30.43708613|2.0|3.26|3.27|0.1|-8.01|3.29|4.95|84.73|3.08|2.0|0.0|0.0|1.0|5.0|-6.3|0.0|-4.82|1.01e-05|0.00417|0.00626|3.53|0.0|0.0|9.79e-09|4.02e-06|-0.06331|3.9878|-1735.414386|-1735.385814|626.55|1062.81|310.91|287.0|0.53663|0.68761|-1735.2218059999998|0.0702|-0.16588|3.8832|-0.22919|0.0285712999999999|5.1625|16.0|7.8
19c_a38|0.0|1|0|3.332128134|0.0|0|2|1.297043851|5.351858133|-0.04575843|2|0.02192428|-0.449745181|-0.004442319|-0.0431896509999999|-0.002443797|-0.09493054|-0.434836855|1|0.073931688|-0.071918235|0.908721232|0.6885713729999999|0|-0.0918007669999999|-0.108301657|0.024315945|-68.18641054|15.30924906|139.1570837|0.240808376|151.612258|9.638658988|-1.949429829|82.74311399|-24.06579196|0.477803802|2967.98627|477.9848537|-15.15175311|0.281292809|6.97753104|13.36189552|0.914989047|6618.350708|-772.7394084|33.48483537|3.0|4.84|3.0|0.13|-6.92|3.17|2.42|105.02|1.76|1.0|0.0|0.0|1.0|5.0|-7.13|0.0|-4.12|4.46e-05|19.0|0.0322|2.5|0.0|0.0|1.2099999999999998e-07|5.14e-05|-0.05691|3.8322|-1424.42734|-1424.3899310000002|652.09|1138.6|323.53|0.2961|0.2597|0.6279899999999999|-1424.1880119999998|0.1417|-0.15612|2495.0|-0.21303|0.03740877|3.2846|9.0|8.0348
