molecula|SddssS|NaaNH|SssssC|SRW09|nAHRing|BCUTs-1|SaasN|AATSC1s|n6HRing|MATS7i|AATSC1are|AATSC8d|n5aRing|n5aHRing|MATS1i|MATS1c|n6aHRing|BIC2|MATS8d|SIC2|GATS1pe|nFaHRing|FNSA5|FPSA3|PNSA3|PNSA5|PPSA3|RNCS|TPSA_x|FNSA4|WPSA3|RPCS|FNSA1|FNSA2|PNSA4|DPSA3|GRAVp|PNSA2|MOMI-Z|WNSA4|GRAV|PPSA1|WNSA2|DPSA1|DPSA2|PPSA5|CYP2C19 inhibitor|CYP2D6 inhibitor|CYP2C9 inhibitor|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Synthetic Accessibility|Log Po/w iLOGP|Num. of Aromatic heavy atoms|Log Po/w Silicos-IT Log P|Log Po/w WLOGP|Log Po/w MLOGP|Leadlikeness|Molar refractivity|Veber filter|Num. of Rotatable bonds|Log S (Ali)|Log Kp (cm/s)|Molecular Mass|Egan filter|Consensus Log P|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mg/ml)|Log Po/w XLOGP3|PAINS|Lipinski|Solubility [Log S (SILICOS-IT)] (mol/l)|Solubility [Log S (SILICOS-IT)] (mg/ml)|log P|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (water) (Hartree)|Total Energy (gas phase) (Hartree)|Area (grid)|Wavelength (HOMO-LUMO transition) (nm)|Oscillator Force (max. Transition)|Wavelength (max. Transition) (nm)|Approximated area|Zero Point Energy|Oscillator Force (HOMO-LUMO transition)|Dipole (gas phase)|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|Gibbs Free Energy|Dipole (water)|IC50|pIC50|pIC50
13k_a6|0.0|1|0.0|7.412764017000001|1|1.42421381|0.0|-0.132667824|1|0.051404465|-0.009326562|-0.072504783|1|1|-0.045794891|-0.5627624379999999|1|0.7908110340000001|-0.123105035|0.84018367|0.827754203|0|-0.127178105|0.0296987679999999|-82.8774254|-88.29427104|20.6185734|183.1261118|249.215618|-0.045420752|14.31458589|113.5526088|0.7971316940000001|-2.543562101|-31.53366823|103.4959988|2966.890288|-1765.8854210000002|3332.974951|-21.89246528|6492.211639|140.8427117|-1225.9780560000002|-412.5714301|2215.299472|12.48372364|1.0|1.0|1.0|1.0|3.0|3.68|2.8|23.0|4.55|3.8|1.39|1.0|124.98|0.0|7.0|-5.49|-6.59|441.48|0.0|3.18|3.26e-06|0.00144|0.0075599999999999|3.39|0.0|0.0|1.29e-09|5.7e-07|5.41|3.5476|-1465.862962|-1465.83213|731.25|349.49|0.3971|242.53|577.68|-1465.557346|0.0137|8.1639|-0.1944|0.0308324|-1465.621288|10.5079|46.0|7.3372|7.3372
12v_a36|0.0|1|0.0|7.412764017000001|2|1.297043692|0.0|-0.04314418|2|0.073329354|0.00127667|-0.023932402|1|1|-0.1430106119999999|-0.401336708|1|0.828393514|-0.041914045|0.8792981679999999|0.84179881|0|-0.105200486|0.027145269|-51.4172081|-69.20675352|17.85767346|113.7463918|130.0637965|-0.033118671|11.74777471|0.462992841|0.6276553979999999|-1.788408258|-21.78731129|69.27488156|2846.057239|-1176.51481|2328.221818|-14.33290989|6065.593390999999|244.9490697|-773.9771341000001|-167.9576969|1874.459798|18.86337805|1.0|0.0|0.0|0.0|2.0|4.82|0.0|17.0|2.77|1.89|1.72|1.0|130.24|0.0|6.0|-3.95|-6.93|411.46|0.0|1.81|0.000113|0.0464|35.0|2.65|0.0|0.0|2.03e-07|8.340000000000001e-05|2.65|3.7035|-1347.475543|-1347.442792|671.56|334.77|0.4247|319.16|502.83|-1347.2000369999998|0.0223|6.1869|-0.20404|0.03275089|-1347.260743|7.9237|14.0|7.8539|7.8539
11c_a5|0.0|1|0.0|6.605297921|0|1.427567332|0.0|-0.050049777|2|-0.0859098|0.005090155|-0.023856811|1|1|-0.011677718|-0.269653478|2|0.8020105409999999|-0.044126759|0.86113162|0.658307423|0|-0.0873419269999999|0.01785211|-47.99592739|-53.12487972|10.85837291|31.61751609|118.7750305|-0.0322785379999999|6.604499968|4.089828494|0.707039635|-1.484812761|-19.63310772|58.854300300000006|2497.685314|-903.1229552|926.234805|-11.94164728|5202.741647999999|178.1902995|-549.3157749|-251.8596984|1277.330026|12.90369209|1.0|1.0|1.0|1.0|1.0|2.96|2.14|23.0|4.79|4.17|1.13|1.0|106.79|0.0|6.0|-4.13|-6.59|370.4|0.0|3.0|7.38e-05|0.0273|0.0294|2.78|0.0|0.0|3.4000000000000003e-09|1.26e-06|4.53|4.2087|-1218.492067|-1218.454079|636.14|294.59|0.5327|275.3|512.32|-1218.278135|0.2186|2.5278|-0.21448|0.03798847|-1218.336116|3.3827|25.0|7.6021|7.6021
21a_a23|0.0|0|0.0|7.525639975|0|1.197963603|3.43622302|-0.038876045|2|0.071115216|0.01269616|-0.083864151|2|2|-0.074441567|-0.484404194|2|0.7367638240000001|-0.137122549|0.79188323|0.6906097959999999|1|-0.082341001|0.011564247|-34.01266735|-54.35891011|7.634348008|39.56172507|48.49696614|-0.03458322|5.039953753|82.08958626|0.842121383|-1.729161021|-22.83074225|41.64701536|2880.257677|-1141.537112|2272.736256|-15.07212993|6464.524241|104.2264415|-753.6064963|-451.7153132|1355.5493720000002|7.379733085|0.0|0.0|1.0|1.0|1.0|3.53|3.48|26.0|3.88|4.33|3.24|2.0|125.25|0.0|5.0|-5.89|-6.07|425.51|0.0|3.78|1.3e-06|0.000552|0.00225|3.98|0.0|0.0|1.65e-08|7.03e-06|3.75|3.6993|-1669.250866|-1669.23053|701.01|335.16|0.3692|335.16|558.61|-1668.989671|0.3692|5.3733|-0.2226699999999999|0.0203361|-1669.0502720000002|7.9309|102.0|6.9914|6.9914
27c_a34|0.0|0|0.0|7.412764017000001|1|1.4335249819999998|1.996958431|-0.1450543259999999|1|-0.08157574|-0.008017781|-0.014364543|1|1|-0.128393271|-0.543350914|1|0.783333463|-0.0239323839999999|0.8353837409999999|0.804740647|0|-0.12597014|0.0304948179999999|-76.84420762|-84.73908278|20.51361454|176.7076265|248.17931940000005|-0.042782312|13.79934071|119.8660257|0.7381974290000001|-2.26746252|-28.77931113|97.35782216|2921.328444|-1525.30349|2477.818875|-19.35960719|6308.331369|176.1124482|-1026.059181|-320.4669239|2066.254135|15.45573273|1.0|1.0|1.0|1.0|2.0|3.55|3.11|23.0|3.11|3.34|1.71|1.0|119.71|0.0|6.0|-4.75|-6.85|427.46|0.0|2.83|1.7800000000000002e-05|0.00759|0.0151|2.9|0.0|0.0|2.13e-08|9.1e-06|5.23|3.9186|-1426.521813|-1426.482676|709.72|316.4|0.2385|289.89|558.04|-1426.246896|0.0093|7.6204|-0.19682|0.03913684|-1426.31053|9.6148|0.8|6.0969|6.0969
12e_a31|0.0|1|0.0|7.765993078999999|1|0.610134116|0.0|-0.044316064|0|0.0113193469999999|-0.002475146|-0.015755876|2|2|-0.08867626|-0.543945776|0|0.7761616020000001|-0.028502695|0.82100963|0.76012894|0|-0.1099563869999999|0.02665413|-68.32948993|-79.96257188|19.38343763|166.1479229|202.5115275|-0.036652129|14.09603901|595.9853231000001|0.725120432|-2.089171358|-26.65419063|87.71292755|3040.353774|-1519.288866|1899.851187|-19.38348182|6557.418968999999|199.8981394|-1104.858464|-327.4245209|2095.222806|15.15615632|1.0|1.0|1.0|1.0|2.0|3.87|3.72|22.0|6.69|5.4|2.21|3.0|129.38|0.0|9.0|-6.66|-5.93|460.55|0.0|4.5|2.16e-07|9.96e-05|0.00176|4.48|0.0|0.0|4.93e-10|2.27e-07|6.33|3.8391|-1809.899887|-1809.85374|781.61|322.95|0.3831|232.77|640.03|-1809.581226|0.2627|2.6024|-0.19379|0.04614662|-1809.650069|3.4818|0.17|6.7696|6.7696
12j_a30|0.0|0|0.0|7.412764017000001|2|0.604984421|0.0|-0.033312179|2|-0.02473642|0.005613018|-0.075816941|1|1|-0.053644471|-0.456342646|1|0.795446883|-0.130412856|0.846470093|0.7991060659999999|0|-0.094132698|0.015613498|-47.76354083|-60.832977500000005|10.09017681|88.51817261|101.9784021|-0.036204884|6.520746879|0.0|0.8134611009999999|-1.882653966|-23.39729904|57.85371764|2784.7999170000003|-1216.65955|2258.891981|-15.12043521|6105.3402670000005|120.550211|-786.2626307999999|-405.1466163|1495.657934|8.71869951|1.0|0.0|1.0|0.0|1.0|4.76|0.0|17.0|4.35|2.93|3.04|2.0|132.24|0.0|5.0|-5.66|-5.81|412.51|0.0|2.91|2.21e-06|0.0009119999999999|0.00291|4.23|0.0|0.0|9.75e-08|4.02e-05|4.14|3.4788|-1615.096172|-1615.064152|695.8|356.4|0.2163|238.56|549.64|-1614.831741|0.1516|4.6727|-0.1987799999999999|0.03201935|-1614.894278|5.1081|9.0|8058.0|8058.0
14b_a3|0.0|0|0.0|6.823286122000001|0|0.605016869|0.0|-0.1160619169999999|3|-0.1551678719999999|-0.00603969|-0.102362298|1|1|-0.050943323|-0.575695827|3|0.7809478329999999|-0.170297225|0.848135222|0.8255789570000001|1|-0.100993354|0.012828558|-44.49789848|-49.38772279|6.273415527999999|252.49572540000003|104.4171556|-0.036469822|3.067822725|82.79166784|0.766915433|-1.312913604|-17.83445545|50.77131401|2160.565755|-642.0403962|1289.104749|-8.721397057|4803.535505|113.9829058|-313.9702941|-261.0537205|837.1723509999999|8.483998032|0.0|1.0|1.0|1.0|1.0|3.18|2.5|21.0|4.28|3.71|1.04|0.0|93.25|0.0|2.0|-4.45|-6.42|319.38|0.0|2.82|3.54e-05|0.0113|0.0327|2.58|0.0|0.0|1.28e-07|4.08e-05|2.22|3.0724|-1327.514377|-1327.4859310000002|524.27|403.54|0.2276|403.54|368.39|-1327.349444|0.2276|2.8743|-0.19618|0.02844675|-1327.398177|3.8724|0.38|6.4202|6.4202
16_a31|0.0|1|0.0|7.758333467000001|1|0.61013894|0.0|-0.186617888|0|-0.050076586|-0.017017891|0.06214876|2|2|-0.053194463|-0.60894688|0|0.8318419909999999|0.0980869569999999|0.8948140790000001|0.8944757390000001|0|-0.150315165|0.0374314139999999|-66.9420327|-70.82239128|17.63615984|130.369865|213.694252|-0.050105055|8.309441139|467.7901274|0.73080436|-1.653466811|-23.60746376|84.57819254|2071.962924|-779.0463041|1212.615438|-11.12287666|4387.049328|126.8340354|-367.0549296|-217.4912527|1066.012118|13.04390063|0.0|1.0|0.0|1.0|2.0|3.2|1.93|16.0|3.8|2.83|0.78|0.0|80.57|0.0|2.0|-4.36|-6.48|300.34|0.0|2.33|4.38e-05|0.0131|0.0762|2.32|0.0|0.0|1.16e-05|0.00347|1.7|3.6596|-1308.242314|-1308.202828|503.18|338.79|0.2534|338.79|369.73|-1308.113026|0.2534|3.7419|-0.1842|0.03948619|-1308.161433|5.5943|0.09|7.0458|7.0458
11d_a31|0.0|1|0.0|7.765993078999999|1|0.610136352|0.0|-0.116385886|0|0.016799834|-0.009496378|-0.078235092|2|2|-0.096447723|-0.574318121|0|0.822077662|-0.13169885|0.868115289|0.78396996|0|-0.134048091|0.034417775|-82.05480081|-82.06512842|21.07078977|296.2476128|253.9354598|-0.040797245|12.89967697|91.25756269|0.6817705409999999|-1.87667327|-24.97634343|103.1255906|2532.447962|-1148.911798|2039.207676|-15.29068277|5420.356537|194.8221811|-703.3714074|-222.5622569|1685.188386|16.75864338|1.0|1.0|1.0|1.0|2.0|3.6|2.83|16.0|5.43|4.03|1.26|1.0|102.13|0.0|7.0|-5.48|-6.4|385.44|0.0|3.34|3.33e-06|0.00128|0.0241|3.17|0.0|0.0|5.83e-07|0.000225|4.87|3.8009|-1598.7152199999998|-1598.671315|650.64|326.2|0.2642|326.2|551.86|-1598.4848980000002|0.2642|3.1919|-0.19226|0.04390452|-1598.546288|4.6622|0.03|7.5229|7.5229
9h_a40|0.0|0|0.0|7.515889085|0|0.604992856|1.7679629630000002|-0.126968715|0|0.157606277|0.003782277|-185.0|2|2|0.048470175|-0.503000695|0|0.740778143|-0.299768519|0.8022014000000001|0.7528137909999999|1|-0.095803029|0.012390387|-46.04148264|-47.93581245|6.199629554|132.6583116|67.89350333|-0.041058441|3.102034287|0.0|0.863884935|-1.437045429|-20.54391962|52.2411122|2073.354193|-719.0371868|418.2915223|-10.27931468|4322.734135|68.10626265|-359.7760137|-364.1454816|832.3298135|5.664631335|1.0|1.0|1.0|1.0|0.0|3.3|3.55|20.0|4.59|4.44|3.22|1.0|93.19|0.0|3.0|-5.65|-5.06|321.4|0.0|4.06|2.23e-06|0.000716|0.00244|4.51|0.0|0.0|3.09e-07|9.93e-05|3.9|3.3675|-1293.174246|-1293.151333|526.38|368.18|0.3851|292.61|410.18|-1293.033723|0.2721|2.1413|-0.20038|0.02291279|-1293.083512|2841.0|3.98|5.4001|5.4001
32_a47|0.0|0|0.0|6.842683282|1|1.216307925|1.998170616|0.000921003|3|-0.013510009|0.001861676|-0.044598914|1|1|-0.077485193|-0.2749014|2|0.810444864|-0.078006445|0.858292442|0.634406338|1|-0.0726950079999999|0.019295804|-41.57905445|-52.38450683|13.90468487|28.55112477|106.9180086|-0.026060474|10.01980854|44.50423685|0.64116122|-1.381205148|-18.77935151|55.48373932|2808.210157|-995.3056298|2255.632049|-13.53252578|6235.398576|258.5816152|-717.2238666000001|-203.4434306|1552.348456|16.38361254|1.0|1.0|0.0|1.0|2.0|3.35|3.67|21.0|4.18|5.07|3.11|2.0|125.17|0.0|5.0|-4.81|-6.34|436.91|0.0|3.94|1.5399999999999998e-05|0.00674|0.0038799999999999|3.7|0.0|0.0|1.5e-09|6.55e-07|2.97|3.6829|-1778.127634|-1778.0970140000002|692.49|336.65|0.2969|252.79|548.86|-1777.843462|0.2839|4.8234|-0.20778|0.03062031|-1777.90286|6.3139|0.1|7.0|7.0
10_a3|0.0|0|0.0|6.823286122000001|0|0.605017375|0.0|-0.1152010919999999|3|0.017396832|-0.008037672|0.043342516|1|1|-0.0495219879999999|-0.616256033|3|0.743072638|0.078405316|0.8136572320000001|0.834020779|1|-0.0989320009999999|0.014615264|-46.64544572|-45.8148076|6.768239856|248.0820067|116.9745968|-0.0359752729999999|3.134330682|80.37219813|0.7066293240000001|-1.187184014|-16.65993003|53.41368558|2098.79955|-549.7776912|1361.86525|-7.715112198|4600.496436|135.8581743|-254.5987025|-191.3775649|778.0284121000001|10.86908195|0.0|1.0|0.0|1.0|1.0|3.02|1.78|21.0|3.79|3.41|1.2|0.0|88.28|0.0|2.0|-4.3|-6.44|305.36|0.0|2.52|5.07e-05|0.0155|0.0443|2.43|0.0|0.0|3.06e-07|9.35e-05|1.64|3.4217|-1288.190838|-1288.150029|498.67|362.35|0.2124|230.67|323.26|-1288.050987|0.0463|6.7458|-0.21249|0.04080931|-1288.097561|9.3381|7943.0|5.1|5.1
SB431542_a8|0.0|1|0.0|7.535296702|1|1.401734117|1.4114120369999998|-0.1950388569999999|1|0.096884952|-0.0075336219999999|-0.0453332859999999|1|1|0.055198015|-0.494976661|1|0.762577159|-0.072891515|0.8220300859999999|0.7318727540000001|0|-0.124595991|0.034730361|-76.82006387|-74.57768059|20.78806656|170.1252996|260.1744351|-0.048754953|12.44282236|89.26670319|0.7608280590000001|-2.242727845|-29.18257067|97.60813043|2801.428659|-1342.398251|1947.072021|-17.46740332|6203.505123|143.157805|-803.5005528|-312.2404091|1764.391093|15.07117296|0.0|0.0|1.0|0.0|2.0|3.35|2.75|23.0|3.13|2.72|1.9|1.0|109.21|0.0|4.0|-4.4|-7.04|400.39|0.0|2.58|3.99e-05|16.0|0.0292|2.4|0.0|0.0|1.74e-07|6.96e-05|||||||||||||||||79.08|4.1019|4.1019
3c_a32|0.0|1|0.0|7.765993078999999|0|0.6094207970000001|0.0|-0.048337951|0|-0.0522536959999999|-0.00017094|-0.01180891|3|3|-0.0779821129999999|-0.5427297289999999|0|0.839409251|-0.019130435|0.901864778|0.774363061|1|-0.0943910459999999|0.015118975|-34.91603827|-48.52416391|7.772301225|59.72163595|57.18235134|-0.0288417079999999|3.995552912|0.0|0.693952122|-1.038301506|-14.82682786|42.68833949|2152.627425|-533.7658031000001|1393.156794|-7.622115192000001|4598.027604999999|157.331845|-274.3961469|-199.4122311|769.1680542|9.416090047|1.0|1.0|1.0|1.0|1.0|3.22|2.95|19.0|6.61|4.68|1.7|1.0|93.05|0.0|3.0|-6.18|-5.35|326.44|0.0|4.02|6.65e-07|0.000217|0.00399|4.14|0.0|0.0|1.28e-07|4.18e-05|3.02|3.5169|-1633.443791|-1633.419633|544.22|352.54|0.5017|352.54|425.74|-1633.297494|0.5017|3123.0|-0.1970599999999999|0.02415856|-1633.348356|5.0659|9.0|8.0458|8.0458
13c_a5|0.0|1|0.0|6.605297921|1|1.377702625|0.0|-0.0090268969999999|3|-0.010689086|0.005288472|-0.018055556|1|1|-0.092592608|-0.324868153|2|0.770478689|-0.033833834|0.822789227|0.6775573359999999|0|-0.076591149|0.023143526|-50.97293525|-50.50012762|15.25960958|158.67712230000004|131.7396496|-0.025039414|10.06137448|51.93687546|0.551328235|-1.302049531|-16.50965711|66.23254483|2793.480751|-858.5021696|1235.709541|-10.8855893|5989.714507|295.8302846|-566.0506435|-67.68621352|1557.152554|19.96143955|0.0|1.0|1.0|1.0|1.0|3.13|2.58|23.0|4.23|3.29|1.16|1.0|120.88|0.0|5.0|-3.55|-7.28|411.46|0.0|2.68|0.0002839999999999|0.1169999999999999|0.0446|2.15|0.0|0.0|8.170000000000001e-09|3.36e-06|3.99|4.2145|-1351.274441|-1351.2369640000002|676.53|294.18|509.0|263.46|513.33|-1351.008469|0.1666|2.3276|-0.22939|0.03747691|-1351.067237|2.9732|123.0|6.9101|6.9101
19_a3|0.0|1|0.0|6.605297921|0|1.4316666480000002|0.0|-0.030657|3|-0.008897473|0.006821053|0.036226415|1|1|-0.037291767|-0.270506095|3|0.758995484|0.064690027|0.8264237520000001|0.687139108|1|-0.087730634|0.0116401719999999|-31.50932639|-40.8473715|5.419662458|161.5312186|68.43484547|-0.032585664|2.523394126|0.0|0.75798185|-1.140498238|-15.17188084|36.92898885|2000.66399|-531.0158295|869.7868956|-7.064025721|4138.413977|112.6836188|-247.2409002|-240.2326308|700.5653624|7.706796952|1.0|1.0|0.0|1.0|1.0|2.81|1.6|21.0|3.9|3.39|1.18|0.0|85.32|0.0|2.0|-3.24|-6.5|287.32|0.0|2.45|0.000578|166.0|0.0764|2.19|0.0|0.0|6.18e-08|1.7800000000000002e-05|2.43|3945.0|-929.2818523|-929.2608626|499.93|314.28|0.3006|314.28|362.92|-929.14689|0.3006|2191.0|-0.2206|0.020989746|-929.193831|2.8758|23.0|7.6383|7.6383
14d_a23|0.0|0|0.0|7.423568444|0|1.197963465|3.405551724|-0.026530366|2|0.03253552|0.01269616|-0.054430189|2|2|-0.074441567|-0.4483522929999999|2|0.772008792|-0.088996384|0.829764975|0.6906097959999999|1|-0.078282292|0.018596017|-35.40917327|-51.58357156|12.25371621|39.26987634|51.59888942|-0.032878563|8.074501042|83.40396369|0.790346608|-1.6439281280000002|-21.66510006|47.66288948|2878.955374|-1083.255003|2261.37838|-14.27606695|6459.554383|138.1496441|-713.8033475|-382.6437544|1370.607518|9.908707432|0.0|0.0|1.0|1.0|1.0|3.52|3.62|26.0|3.88|4.33|3.24|2.0|125.25|0.0|5.0|-5.85|-6.1|425.51|0.0|3.8|1.43e-06|0.000608|0.0023899999999999|3.94|0.0|0.0|1.65e-08|7.03e-06|3.79|8.1555|-1669.24571|-1669.224874|696.21|3688.0|0.3807|336.18|554.84|-1668.983743|336.18|5.6156|-0.22152|0.02083626|-1669.045136|8.1555|4.0|8.4001|8.4001
8f_a8|0.0|1|0.0|7.05012252|0|1.394802091|1.241306689|-0.249095464|0|0.0587545909999999|-0.007796225|0.007079485|1|1|0.09830823|-0.5373378529999999|0|0.6971223040000001|0.010682683|0.751162751|0.56916135|0|-0.1064257719999999|0.013566221|-71.22071405|-62.06002501|7.91086576|317.0847898|235.1097364|-0.048375351|4.613060521|67.99102163|0.90577048|-2.128515439|-28.20910228|79.13157981|2622.044457|-1241.2005|1892.066521|-16.44956443|5948.547713|54.94802877|-723.7808349999999|-473.23361|1370.325626|5.380213594|0.0|0.0|0.0|0.0|2.0|3.14|2.85|23.0|4.69|4.72|4.11|2.0|105.27|0.0|4.0|-5.21|-5.98|391.37|0.0|4.04|6.11e-06|0.0023899999999999|0.00395|3.82|0.0|0.0|1.13e-08|4.43e-06|7.71|3.4876|-1361.658484|-1361.626748|602.63|355.5|0.3188|263.65|477.92|-1361.455053|0.1659|5.8283|-0.21285|0.03173623|-1361.510739|7.8014|22.76|4.6428|4.6428
12h_a36|0.0|1|0.0|7.412764017000001|2|1.297043828|0.0|-0.041228471|2|0.059920602|0.00127667|-0.051080247|1|1|-0.1430106119999999|-0.410826531|1|0.820041835|-0.089459459|0.87043328|0.84179881|0|-0.10720355|0.027905055|-48.17643878|-70.19826261|18.27258858|82.11195464|118.1187282|-0.035734517|11.96512593|1.413982241|0.665254541|-1.929663894|-23.39942087|66.44902736|2845.467486|-1263.568727|2391.856014|-15.32224162|6159.17335|219.1956304|-827.4010477|-216.42159590000003|1899.376328|17.66132225|1.0|0.0|0.0|0.0|2.0|4.8|0.0|17.0|2.77|1.89|1.72|1.0|130.24|0.0|6.0|-3.95|-6.93|411.46|0.0|1.81|0.000113|0.0464|35.0|2.65|1.0|0.0|2.03e-07|8.340000000000001e-05|2.92|3.4554|-1347.481013|-1347.451759|697.29|358.81|0.5756|238.44|535.67|-1347.199963|0.0056|6754.0|-0.1926|0.02925492|-1347.260478|8.7377|14.0|7.8539|7.8539
4a_a46|0.0|0|0.210988875|7.825245291|1|1.13463711|2.180332577|-0.008364558|2|-0.137420119|0.012632881|-0.0466186959999999|1|1|-0.082000707|-0.143806973|2|0.764741337|-0.06611606|0.8075680409999999|0.683616517|0|-0.067863141|0.00935578|-28.50561609|-35.24319509|4.858713991|6.579492736000001|39.49069232|-0.022129285|2.523263761|55.05332552|0.742626378|-1.017947119|-11.49234623|33.36433008|2042.529911|-528.6479264|1427.844961|-5.968291366|4481.754309|133.66119809999998|-274.5414028|-252.0050978|711.8625758999999|5.910149982|1.0|1.0|0.0|1.0|0.0|3.76|2.8|17.0|4.18|4.46|2.35|0.0|96.74|0.0|2.0|-3.93|-5.87|318.42|0.0|3.43|0.000117|0.0372|0.0156|3.34|0.0|0.0|1.53e-07|4.86e-05|3.4|4.5454|-994.237445|-994.2146342|560.87|272.77|0.1694|272.77|467.4|-994.028172|0.1694|3.1825|-0.21988|0.022810825|-994.079365|3.7138|181.0|6.7423|6.7423
47d_a18|0.0|0|0.0|7.03438793|1|1.251175994|0.0|-0.041876322|0|0.069914568|0.003376831|0.016324953|0|0|-0.272202025|-0.417659275|0|0.7430748709999999|0.027971797|0.773981237|0.741366815|0|-0.087315963|0.015270278|-52.14267013|-71.20388424|12.45251265|64.92967228|132.9229494|-0.028722356|10.15469843|58.93717545|0.69814381|-2.182899066|-23.42233034|64.59518279|3304.705347|-1780.097106|1947.023498|-19.1002979|7780.945962999999|246.1558296|-1451.622641|-323.1621908|2549.757058|15.0913716|1.0|1.0|0.0|1.0|2.0|4.73|0.0|18.0|2.81|3.21|2.6|3.0|159.67|1.0|12.0|-5.74|-6.57|527.66|0.0|2.56|1.83e-06|0.000968|0.00276|4.16|1.0|1.0|1.4800000000000003e-09|7.790000000000001e-07|8.08|3.1079|-1704.061013|-1704.0327519999998|875.6|398.94|0.5820000000000001|398.94|817.06|-1703.545539|0.5820000000000001|3.7605|-0.17405|0.02826074|-1703.622959|4.2225|8.0|8.0969|8.0969
9s_a24|0.0|1|0.0|6.605297921|1|1.4275963180000002|0.0|-0.00570386|4|-0.050919714|0.006748865|0.013901071|1|1|-0.204128966|-0.248704391|3|0.773544454|0.0256742079999999|0.8327425070000001|0.748077475|0|-0.063587778|0.016792118|-30.93968263|-39.48555839|10.42725806|33.24649431|72.43525688|-0.019465646|6.474925237000001|0.695462853|0.445160769|-0.953816666|-12.08741583|41.36694069|2747.809842|-592.2833757999999|969.5210193|-7.505819207999999|5767.9102490000005|344.5337711|-367.7851412|68.10609672|1330.4932|21.71205366|0.0|1.0|1.0|1.0|1.0|3.43|2.78|29.0|3.15|4.29|0.81|1.0|115.67|0.0|4.0|-3.36|-7.2|393.44|0.0|2.63|0.000434|171.0|0.0343|2.11|0.0|0.0|7.73e-09|3.04e-06|1.82|2.6707|-1271.031372|-1270.994965|654.28|464.24|0.5112|403.51|521.4|-1270.738032|0.0839|4.6141|-0.14462|0.03640642|-1270.796154|7.0312|32.0|7.4949|7.4949
13a_a6|0.0|1|0.0|7.412764017000001|1|1.430639975|0.0|-0.0265090529999999|1|0.031837397|-0.00460563|-0.0525259259999999|1|1|-0.10896749|-0.488098052|1|0.7722228729999999|-0.091892803|0.8299950709999999|0.8013954109999999|0|-0.113446379|0.031866842|-61.52313164|-74.18628740000001|20.83876732|154.9639272|147.4582473|-0.040840697|13.62714959|554.4922449|0.759912392|-2.042034827|-26.70706346|82.36189896|2820.31296|-1335.353173|2626.396685|-17.46461983|6019.922535|157.0011174|-873.2309916000002|-339.9303794|1757.246214|13.18415753|1.0|1.0|1.0|1.0|2.0|3.53|3.2|23.0|4.98|4.32|1.29|2.0|116.79|0.0|5.0|-5.51|-6.1|409.44|0.0|3.52|3.11e-06|0.0012699999999999|0.00417|3.8|0.0|0.0|9.77e-10|4e-07|4.04|3651.0|-1350.085889|-1350.057702|695.29|339.59|0.5352|206.87|571.9|-1349.834826|0.2697|7.7145|-0.19987|0.02818646|-1349.895534|9.2157|46.0|7.3372|7.3372
11_a27|0.0|1|0.0|7.535296702|1|1.1606177359999998|0.0|-0.003527607|2|-0.080272515|0.004538653|-0.027287578|0|0|-0.041662169|-0.488734846|2|0.814843016|-0.043616687|0.8629676709999999|0.7146215429999999|1|-0.094820973|0.016171515|-42.27430065|-50.15555389|8.553922917000001|143.3238715|124.5410133|-0.034296948|4.524597532|72.60399149|0.8088958709999999|-1.611956546|-18.14137056|50.82822357|2339.465471|-852.6444161000001|1646.903525|-9.595877966|5186.240841|101.0845293|-451.0062644|-326.780942|1054.084273|6.714661907000001|1.0|0.0|0.0|0.0|1.0|3.95|0.0|16.0|2.72|1.67|3.06|0.0|106.33|0.0|2.0|-3.68|-6.47|345.4|0.0|2.04|0.000207|0.0716|0.0326|2.73|0.0|0.0|8.2e-07|0.000283|4.54|2.4836|-1122.456105|-1122.433411|571.4|499.21|0.3492|370.92|415.32|-1122.190727|0.0793|3.1278|-0.16205|0.0226944|-1122.242519|4.2894|5.0|8301.0|8301.0
18_a10|0.0|0|0.0|7.78113851|2|1.243178376|2.142254323|0.0307177839999999|2|-0.092424959|0.009941402|-0.0280813039999999|1|1|-0.091730492|-0.220292492|2|0.785539083|-0.0507442929999999|0.832812971|0.6886547670000001|1|-0.076052353|0.019095409|-36.52271591|-48.27152552|12.12013168|40.99617452|72.64119073|-0.024889861|7.692822451|123.3621791|0.641615544|-1.368942347|-15.79795381|48.64284759|2788.499133|-868.8874593|2137.914113|-10.02718922|6213.631543|227.471785|-551.4954071000001|-179.7708584|1354.218219|13.11704755|0.0|1.0|1.0|1.0|0.0|4.07|3.41|21.0|4.65|4.66|2.14|1.0|119.81|0.0|5.0|-4.48|-6.34|412.48|0.0|3.67|3.34e-05|0.0138|0.00705|3.49|0.0|0.0|1.32e-08|5.44e-06|2.65|3.7977|-1336.433782|-1336.404041|687.19|326.47|0.2962|214.93|504.61|-1336.126835|0.1637|4.7596|-0.20692|0.02974086|-1336.185978|5.9029|0.13|6.8861|6.8861
