molecula|SddssS|n9FaHRing|n9FaRing|SaaNH|SssssC|nAHRing|nARing|BCUTs-1|SaasN|MATS2c|AATSC1c|SRW07|JGI4|MATS7i|ATSC1c|AATSC1are|MATS8i|AATSC8d|n5aRing|AATSC1i|MATS1c|n6aHRing|GATS1are|BIC2|MATS8s|GATS1pe|RASA|FNSA3|FNSA5|PBF|PNSA3|PNSA5|PPSA3|RNCS|RPSA|TPSA_x|WPSA3|WNSA3|DPSA5|DPSA3|GeomPetitjeanIndex|TASA|PNSA2|FPSA1|GeomRadius|GeomShapeIndex|GRAV|PPSA1|WNSA2|DPSA4|FPSA5|DPSA1|DPSA2|Mor01p|PPSA5|CYP2C19 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Synthetic Accessibility|Log Po/w Silicos-IT Log P|Log Po/w WLOGP|Log Po/w MLOGP|Leadlikeness|Brenk|Molar refractivity|Veber filter|Class [Log S (SILICOS-IT)]|Num. of Rotatable bonds|Heavy atom count|Hydrogen bond acceptors count (using Lipinski’s definition)|Log Kp (cm/s)|Molecular Mass|BBB|Consensus Log P|Log S (ESOL)|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (ESOL)] (mol/l)|Solubility [Log S (ESOL)] (mg/ml)|PAINS|Solubility [Log S (SILICOS-IT)] (mol/l)|Lowest Unoccupied Molecular Orbital Energy|Absorption Energy (max. Transition) (eV)|Total Energy (water) (Hartree)|Total Energy (gas phase) (Hartree)|Wavelength (HOMO-LUMO transition) (nm)|Wavelength (max. Transition) (nm)|Approximated area|Contribution (HOMO-LUMO transition)|Zero Point Energy|HOMO-LUMO Energy Difference (Hartree)|Dipole (gas phase)|Highest Occupied Molecular Orbital Energy|Gibbs Free Energy|Dipole (water)|IC50|pIC50
12_a47|0.0|1|1|2.903215905|0.0|0|0|1.304330736|0.0|-0.155854903|-0.005522244|4.59511985|0.036632997|0.001435849|-0.209845277|-0.0047488359999999|-0.018573056|0.0295267039999999|1|-0.015039637|-0.326846977|2|0.6505449670000001|0.8288334490000001|0.055943216|0.618808977|0.7840710409999999|-0.084846808|-0.091853238|0.266995634|-44.18983348|-47.83891561|9.382250925|63.89392714|0.2159289589999999|112.4599133|4.886454935|-23.01490672|61.09751253|53.5720844|0.4792593739999999|408.3591283|-621.9059029|0.319276179|7.042279354|0.920341815|4816.005822|166.28511369999998|-323.9004363|26.10271529|0.025457205|-188.2488142|913.5950352|335.1175012|13.25859692|1.0|2.0|2.73|4.19|4.98|2.6|0.0|0.0|91.63|0.0|1.0|3.0|24.0|4.0|-5.94|339.75|1.0|3.37|-4.56|3.11e-05|2.77e-05|0.00943|0.0|7.69e-09|-0.0623|4.2907|-1488.101254|-1488.064043|313.58|288.96|400.09|0.68557|-1487.974738|-0.1633|2.1019|-0.2256|-1488.024564|3.5884|6.0|8.2
20b_a10|0.0|0|0|0.0|0.0|1|1|1.343837209|2.103422978|0.048567614|-0.007463406|5.4161004020000005|0.035818182|-0.030238422|-0.447804373|0.001965496|-0.042013549|-0.013623188|1|0.031942481|-0.450145946|2|0.725009545|0.761071345|0.052265135|0.6980623109999999|0.75259177|-0.094975935|-0.088479815|0.6741049840000001|-60.68950774|-56.53849503|8.331370518|81.39248686|0.24740823|158.09355980000004|5.323735696|-38.78052212|67.46831286|69.02087825|0.454087415|480.905232|-1187.308396|0.238378673|7.554743755|0.8317951020000001|7173.225184999999|152.3236842|-758.6886304|28.34404003|0.0171045989999999|-334.3514234|1558.922202|769.1246171|10.92981783|1.0|1.0|3.54|4.23|5.0|2.41|2.0|0.0|129.73|0.0|1.0|5.0|34.0|5.0|-6.53|447.49|0.0|3.66|-5.09|6.05e-06|8.13e-06|0.00364|0.0|1.1699999999999999e-09|-0.0578399999999999|5.9354|-1465.62724|-1465.587932|317.8|208.89|482.93|669.0|-1465.333983|-0.16388|5725.0|-0.2217199999999999|-1465.395231|7.7954|1.1|5.9586
14m_a23|0.0|1|1|0.0|-4.405643132|0|0|1.197955072|3.1160758160000004|0.05521348|-0.008929306|5.351858133|0.0431917209999999|0.028217372|-0.482182526|0.001027627|-0.034213923|-0.050626415|2|-0.226146643|-0.527662006|2|0.560094237|0.798384929|0.0266555739999999|0.5415996160000001|0.9258118|-0.072795329|-0.089285878|0.268552591|-50.63012925|-62.09952738|12.51396625|47.23604193|0.0741882|51.59888942|8.703631619|-35.21393496|74.61692699|63.1440955|0.476833897|643.9145427|-1366.189602|0.204166091|8.595073462|0.911438824|7588.823133|142.0002583|-950.2032192|34.33353583|0.017997351|-411.5129154|1716.6767920000002|658.8108151|12.51739962|1.0|1.0|3.51|4.42|6.19|3.82|2.0|1.0|125.29|0.0|1.0|6.0|34.0|7.0|-6.06|479.48|0.0|4.41|-5.79|4.1200000000000004e-07|1.61e-06|0.000773|0.0|5.94e-09|-0.08347|3.6774|-1966.968005|-1966.945041|337.15|337.15|572.31|0.65552|-1966.721362|-0.15208|6.1522|-0.23555|-1966.785519|8.5477|3.0|8.5171
16a_a10|0.0|0|0|0.0|0.0|1|1|1.325756911|2.041062372|-0.187414728|-0.00230615|5.4161004020000005|0.0334858389999999|-0.085711535|-0.152205915|0.011207938|0.014886502|-0.0048530629999999|1|-0.254024476|-0.1948324069999999|2|0.748039584|0.772481675|-0.068377262|0.72613292|0.916148686|-0.052574986|-0.076950669|0.3637074329999999|-36.408063|-53.28817038|9.606840334|77.68598956|0.083851314|58.06685151|6.652715932|-25.21250404|63.53441386|46.01490333|0.4629532229999999|634.4309626|-1119.0515779999998|0.272940681|8.531706024|0.862035195|6366.0631060000005|189.0108247|-774.9407716|24.82496066|0.014796066|-314.4761648|1539.147561|879.8636987|10.24624348|1.0|0.0|4.11|4.73|5.19|2.47|3.0|0.0|133.66|0.0|1.0|9.0|33.0|5.0|-5.91|439.55|1.0|4.24|-5.17|6e-06|6.76e-06|0.00297|0.0|3.18e-09|-0.04647|5.6019|-1395.158387|-1395.13019|320.22|221.33|629.65|0.6852199999999999|-1394.797092|-0.1605|3.8323|-0.20697|-1394.861824|4.6574|47.0|7.3279
12x_a30|0.0|0|0|0.0|0.0|2|2|0.604984021|0.0|0.044575215|-0.006008579|5.351858133|0.043383838|-0.0606216429999999|-0.3545061539999999|0.00604028|0.027312213|-0.1066694919999999|1|-0.0922059569999999|-0.458718546|1|0.842068099|0.782514704|-0.062251445|0.803183654|0.848844277|-0.071909912|-0.091725339|0.398925866|-47.48669555|-60.57208434|9.745611551|74.51844582|0.151155723|99.81775209|6.435648079|-31.35848986|68.52587215|57.2323071|0.4490846539999999|560.5459455|-1272.013771|0.175325029|7.794822643|0.815160907|6359.545311|115.7782842|-839.9917174000001|28.04441012|0.012044556|-428.8071293|1542.442557|754.3941655|7.953787804|1.0|1.0|4.86|4.87|3.23|3.25|2.0|0.0|137.21|0.0|1.0|5.0|31.0|4.0|-5.64|426.54|0.0|3.19|-5.46|9.14e-07|3.48e-06|0.00148|0.0|4.12e-08|-0.05093|3.4831|-1654.40976|-1654.3784|355.95|355.95|558.65|0.68589|-1654.1207|-0.14783|4.3702|-0.19876|-1654.183467|4.8197|22.0|7.6556
11a_a5|0.0|0|0|2.9781886010000003|0.0|0|1|1.212363224|0.0|-0.165418719|-0.002894726|4.59511985|0.021060606|-0.052944925|-0.185262487|0.007993132|-0.1301505359999999|-0.02394636|1|0.006120569|-0.254944026|2|0.7505403709999999|0.73344478|-0.037220974|0.7410766209999999|0.89343434|-0.064565402|-0.071517578|0.369563711|-46.13206353|-51.09940261|8.474559367000001|61.32301293|0.10656566|76.14130253|6.055083705|-32.96141947|61.4470419|54.60662289|0.466436596|638.3599998999999|-1124.186857|0.259134725|9.740948724|0.874191508|5756.783268|185.1520983|-803.2329738|25.28995251|0.014482324|-344.1971057|1517.39715|835.912531|10.34763929|0.0|1.0|3.53|6.38|6.55|3.05|2.0|0.0|128.51|0.0|1.0|7.0|32.0|4.0|-4.54|424.54|0.0|5.16|-6.4|5.63e-08|3.95e-07|0.000167|0.0|1.18e-10|-0.03694|4.4033|-1339.8362619999998|-1339.802852|302.86|281.57|578.8|0.65363|-1339.493223|-0.16735|2.8611|-0.20429|-1339.555805|3.6525|81.0|7.0915
16d_a32|0.0|1|1|3.311658163|0.0|0|0|0.609420775|0.0|0.170838661|-0.017249763|5.733341277|0.0421759259999999|0.0115077539999999|-0.7589895790000001|-0.00839148|-0.134892903|-0.0517549079999999|3|-0.239509216|-0.68301199|0|0.816581223|0.8575664540000001|0.107238939|0.7689748270000001|0.7554930740000001|-0.091212351|-0.11491796|0.41654798|-53.23914436|-67.07571683|18.67986534|115.2070109|0.244506926|142.7146582|10.90312918|-31.07481011|86.50964771|71.91900971|0.4429631189999999|440.9688416|-871.9843187999999|0.384250302|6.221435089|0.79521327|5768.495166|224.2805611|-508.962859|34.53986301|0.0332953229999999|-135.1223777|1416.134383|457.7130665|19.43393087|1.0|2.0|3.35|5.26|3.82|0.65|1.0|0.0|102.33|1.0|1.0|6.0|26.0|5.0|-6.62|385.46|0.0|3.12|-4.18|2.22e-06|6.659999999999999e-05|0.0257|0.0|2.55e-07|-0.05068|3.6271|-1877.360551|-1877.332369|341.83|341.83|489.97|0.70217|-1877.185022|-0.15009|3.2048|-0.20077|-1877.241687|3.8853|8.0|8.1135
15b_a10|0.0|0|0|0.0|0.0|1|1|1.3438370730000002|2.145379897|-0.197213588|-0.002413027|5.4161004020000005|0.033219955|-0.111812184|-0.149607679|0.011484257|-0.082365722|-0.058911857|1|-0.27395395|-0.195505087|2|0.744213612|0.791078367|-0.058258414|0.7199249390000001|0.921918974|-0.046334564|-0.07358373|0.697099355|-31.76194123|-50.44100799|10.94939968|43.96642219|0.078081026|53.52386591|7.505718446|-21.77253505|62.53159836|42.7113409|0.414077981|631.9674549|-958.3791518|0.329763626|6.6940006620000005|0.706711759|6105.426726|226.0501037|-656.9605906|24.65365821|0.017637846|-233.3911134|1429.912176|766.4127559|12.09059037|0.0|0.0|3.61|4.34|4.44|2.14|1.0|0.0|123.73|0.0|1.0|7.0|31.0|5.0|-6.34|413.51|1.0|3.66|-4.64|4.46e-05|2.28e-05|0.00943|0.0|6.609999999999999e-09|-0.04734|5.7620000000000005|-1317.766641|-1317.736865|329.52|215.17|587.53|0.68906|-1317.429772|-0.15579|4.7752|-0.20313|-1317.4913390000002|6.1384|85.0|7.0706
9_a10|0.0|0|0|0.0|0.0|1|1|1.377786667|1.998759814|-0.096384071|-0.004530817|5.4161004020000005|0.03590535|-0.048732912|-0.285441469|0.007316125|-0.1189611519999999|-0.1048161059999999|1|-0.239634564|-0.362724972|2|0.7141481129999999|0.791322552|-0.000865755|0.692424727|0.8694452140000001|-0.057690053|-0.084348428|0.6816795959999999|-40.90513782|-59.80726117|9.815155744|86.66800495|0.130554786|92.56988349|6.959437141|-29.00379197|71.07688871|50.72029356|0.45291714|616.4802143999999|-1196.145223|0.26870822|8.765421221|0.827876677|6606.83687|190.5275895|-848.1268877|27.72306267|0.015893979|-327.9949188|1635.660698|816.3832816|11.26962754|1.0|1.0|4.0|3.69|3.68|1.81|1.0|0.0|130.71|0.0|1.0|7.0|33.0|5.0|-6.87|438.52|1.0|3.07|-4.44|5.920000000000001e-05|3.64e-05|16.0|0.0|1.17e-08|-0.06118|5.5668|-1410.041793|-1410.005954|332.32|222.72|631.5|0.68962|-1409.69933|-0.15045|2.9927|-0.21163|-1409.764013|4942.0|193.0|6.7144
13j_a6|0.0|0|0|3.409065702|0.0|1|1|1.430640326|0.0|0.0353600779999999|-0.015004989|5.351858133|0.041728395|0.07522656|-0.855284356|-0.011017781|-0.0951246069999999|-0.047513534|1|-0.073507141|-0.562698347|1|0.8744720490000001|0.783333463|-0.063948098|0.830577798|0.6229641429999999|-0.120219472|-0.129511589|0.205764388|-80.33128667|-86.54032868|20.78979124|180.6709018|0.377035857|251.937353|13.89184843|-53.67779048|99.85109065|101.1210779|0.433600896|416.2679342|-1644.266245|0.215833159|8.741405506|0.765539515|6276.316063|144.22085800000002|-1098.707398|39.56287079|0.0199201689999999|-379.7635712|2096.832152|673.8038326000001|13.31076198|1.0|3.0|3.56|4.16|3.54|1.18|1.0|0.0|120.17|0.0|1.0|6.0|32.0|5.0|-6.81|427.46|0.0|2.82|-4.48|9.32e-06|3.28e-05|14.0|0.0|3.18e-09|-0.0488899999999999|3.6504|-1426.5532050000002|-1426.520775|348.28|339.64|555.0|0.7045100000000001|-1426.272674|-0.14602|8.3187|-0.19491|-1426.335207|10.9731|262.0|6.5817
19_a3|0.0|0|0|2.917217813|0.0|0|0|1.4316666480000002|0.0|-0.206312209|-0.003417504|4.59511985|0.0386379929999999|-0.008897473|-0.129865138|0.006821053|0.156485495|0.036226415|1|-0.066245471|-0.270506095|3|0.718266758|0.758995484|-0.0150769919999999|0.687139108|0.853017902|-0.067674689|-0.087730634|0.225451546|-31.50932639|-40.8473715|5.419662458|161.5312186|0.146982098|68.43484547|2.523394126|-14.67073822|48.55416845|36.92898885|0.476813896|397.1650228|-531.0158295|0.24201815|5.342307798999999|0.911365749|4138.413977|112.6836188|-247.2409002|20.01615321|0.016552404|-240.2326308|700.5653624|314.0966684|7.706796952|1.0|1.0|2.81|3.9|3.39|1.18|0.0|0.0|85.32|0.0|1.0|2.0|22.0|4.0|-6.5|287.32|1.0|2.45|-3.58|0.000578|0.000266|0.0764|0.0|6.18e-08|-0.05757|3945.0|-929.2818523|-929.2608626|314.28|314.28|362.92|0.67351|-929.14689|-0.16303|2191.0|-0.2206|-929.193831|2.8758|23.0|7.6383
14t_a23|0.0|1|1|0.0|0.0|0|0|1.197962538|3.410065804|0.04919958|-0.005383494|5.351858133|0.045277778|0.073534004|-0.290708696|0.01269616|-0.041339801|-0.093434862|2|-0.136106024|-0.4515027279999999|2|0.725800261|0.7629258809999999|0.113493155|0.6906097959999999|0.920956836|-0.0553915009999999|-0.079253435|0.361071229|-36.09926385|-51.65035498|11.36130649|36.6149406|0.079043164|51.51331913|7.404291213|-23.52629623|61.0040156|47.46057034|0.465981891|600.1979272000001|-1084.657455|0.2000541589999999|7.55064865|0.872595673|6523.656379|130.3775455|-706.8834616|27.11827225|0.014352462|-390.9561553|1355.9136119999998|666.0036144999999|9.353660614|0.0|1.0|3.52|3.88|4.33|3.24|2.0|1.0|125.25|0.0|1.0|5.0|31.0|4.0|-6.1|425.51|0.0|3.78|-5.25|1.43e-06|5.61e-06|0.0023899999999999|0.0|1.65e-08|-0.06666|3.9855|-1669.240512|-1669.21916|386.72|311.09|534.86|0.68886|-1668.980578|-0.15625|5.8672|-0.22291|-1669.040656|8.3062|4.0|8.3979
18c_a30|0.0|0|0|0.0|0.0|2|2|0.604986846|0.0|0.12157783|-0.0109670669999999|5.351858133|0.042560386|0.011887112|-0.625122815|-0.003436924|0.0119521719999999|-0.0351777|1|0.006103754|-0.562807327|1|0.841060094|0.8303425640000001|0.034468997|0.802578397|0.717052026|-0.105618255|-0.1115683|0.42531141|-71.31647561|-75.33411705|13.07260474|384.391404|0.282947974|191.0545887|8.826997739|-48.15493021|87.76550537|84.38908035|0.448899917|484.1740985|-1506.682341|0.214007997|7.646050338999999|0.81455244|6685.737642|144.5043388|-1017.355139|36.16826708|0.018410634|-386.2200097|1916.918155|713.7769663|12.43138832|1.0|2.0|4.85|3.04|1.72|2.06|1.0|0.0|135.37|0.0|1.0|6.0|32.0|5.0|-7.05|441.51|0.0|1.91|-4.3|9.68e-06|5e-05|0.0221|0.0|6.520000000000001e-07|-0.05575|3.4848|-1744.500825|-1744.455795|355.78|355.78|543.46|0.69123|-1744.2261030000002|-0.14225|6.6462|-198.0|-1744.28923|8.64|12.0|7.9208
3a_a12|0.0|0|0|0.0|0.0|1|1|1.28383802|0.0|0.13714555|-0.007671441|0.0|0.032544803|-0.1231529169999999|-0.322200517|-0.0025830939999999|-0.062973953|-0.0161799839999999|0|-0.1213636769999999|-0.5274624179999999|1|0.943290857|0.7038021990000001|-0.021522321|0.8847197109999999|0.871985494|-0.07121814|-0.090803706|0.241900756|-34.84701355|-44.430225|4.615711776|71.11710277|0.128014506|62.63745781|2.258466332|-17.05063286|52.21461165|39.46272532|0.462077145|426.6622302|-666.453375|0.2189499039999999|5.924949067000001|0.859002624|4230.717811|107.1321197|-326.0954285|21.87893986|0.015909241|-275.0354486|853.2786545|381.0058252|7.784386645|1.0|1.0|3.84|3.43|2.49|3.09|0.0|0.0|97.52|0.0|1.0|3.0|23.0|3.0|-5.88|298.34|1.0|2.98|-4.06|0.00025|8.8e-05|0.0263|0.0|3.13e-08|-0.06829|4.2336|-951.3711872|-951.3480023|332.36|292.86|383.08|0.66895|-951.217594|-0.15328|1.3824|-0.22157|-951.264072|1.9332|194.0|6.7122
5g_a40|0.0|0|0|0.0|0.0|0|1|0.604913142|1.534673091|0.0094595959999999|-0.016033575|6.167516491000001|0.044946237|-0.0602779129999999|-0.5611751220000001|-0.012794054|0.122088541|-0.091116241|2|0.137067086|-0.4748772539999999|0|0.795454476|0.818555255|0.006643696|0.7733200179999999|0.67772744|-0.153687065|-0.14338431|0.245639795|-72.93994279|-68.05025116|11.83520323|216.425542|0.32227256|152.9506864|5.616992201|-34.61732609|80.22859145|84.77514603|0.488538966|321.64971460000004|-748.5527627|0.254650681|6.193485364|0.955183157|4358.890754999999|120.8573152|-355.2634413|31.38430965|0.025660198|-232.8857705|1004.297909|266.8102663|12.1783403|0.0|2.0|3.13|2.69|2.5|0.74|0.0|1.0|78.2|0.0|3.0|3.0|21.0|5.0|-6.6|301.32|0.0|2.01|-3.37|5.78e-05|0.000426|128.0|0.0|0.0013|-0.0540299999999999|3.48|-1328.055803|-1328.015099|356.27|356.27|367.19|0.6563|-1327.9345529999998|-0.14505|4.9132|-0.19908|-1327.982732|6.7957|123.0|6.9101
12h_a36|0.0|0|0|3.468184524|0.0|2|2|1.297043828|0.0|-0.128701804|-0.0086750619999999|5.351858133|0.039061728|0.059920602|-0.503153567|0.00127667|-0.003014954|-0.051080247|1|-0.239932418|-0.410826531|1|0.8913597320000001|0.820041835|-0.10861416|0.84179881|0.819614525|-0.073572836|-0.10720355|0.3726296|-48.17643878|-70.19826261|18.27258858|82.11195464|0.180385475|118.1187282|11.96512593|-31.5465515|87.85958486|66.44902736|0.464544951|536.6941285|-1263.568727|0.3347454589999999|7.428908584|0.8675704009999999|6159.17335|219.1956304|-827.4010477|35.1736357|0.026971557|-216.42159590000003|1899.376328|679.7230552999999|17.66132225|1.0|2.0|4.8|2.77|1.89|1.72|1.0|0.0|130.24|0.0|1.0|6.0|31.0|5.0|-6.93|411.46|0.0|1.81|-4.07|0.000113|8.499999999999999e-05|35.0|1.0|2.03e-07|-0.05013|5.1998|-1347.481013|-1347.451759|358.81|238.44|535.67|0.7014600000000001|-1347.199963|-0.14247|6754.0|-0.1926|-1347.260478|8.7377|14.0|7.8539
1h_a5|0.0|0|0|2.9516097130000003|0.0|0|0|1.427564094|0.0|-0.259241577|-0.001978474|4.59511985|0.026339869|-0.02598568|-0.085074391|0.008031558|-0.1197834419999999|-0.044117647|1|0.0578378779999999|-0.20140246|2|0.71274658|0.780175595|0.070628165|0.6977404359999999|0.8806402259999999|-0.067599619|-0.069496749|0.39793593|-35.25675213|-36.2462047|4.588992214|160.0744187|0.119359774|62.25239147|2.393400474|-18.38824808|44.51475742|39.84574434|0.489507204|459.3001331|-579.9392753|0.2549450239999999|6.711386288|0.958891501|4334.547353|132.96722079999998|-302.4687931|19.45961351|0.01585373|-255.618083|778.3845404|409.0289917|8.268552715|1.0|1.0|2.8|4.99|4.51|2.13|0.0|0.0|95.45|0.0|1.0|3.0|24.0|3.0|-5.77|312.37|1.0|3.43|-4.45|5.5700000000000005e-05|3.5600000000000005e-05|0.0111|0.0|3.87e-09|-0.04124|4652.0|-990.6346565|-990.6032645|284.03|266.52|430.83|0.57155|-990.472129|-0.17797|2.2396|-0.21921|-990.523098|3.3752|28.0|7.5528
14d_a23|0.0|1|1|0.0|0.0|0|0|1.197963465|3.405551724|0.058368697|-0.005343003|5.351858133|0.043538647|0.03253552|-0.288522152|0.01269616|-0.019307114|-0.054430189|2|-0.136106024|-0.4483522929999999|2|0.725800261|0.772008792|0.006563565|0.6906097959999999|0.921694462|-0.053736319|-0.078282292|0.213597535|-35.40917327|-51.58357156|12.25371621|39.26987634|0.078305538|51.59888942|8.074501042|-23.33262837|61.49227899|47.66288948|0.454495683|607.3441532|-1083.255003|0.209653392|7.832720777|0.833166062|6459.554383|138.1496441|-713.8033475|27.41215037|0.015037275|-382.6437544|1370.607518|666.0036144999999|9.908707432|0.0|1.0|3.52|3.88|4.33|3.24|2.0|1.0|125.25|0.0|1.0|5.0|31.0|4.0|-6.1|425.51|0.0|3.8|-5.25|1.43e-06|5.61e-06|0.0023899999999999|0.0|1.65e-08|-0.0725799999999999|3688.0|-1669.24571|-1669.224874|3688.0|336.18|554.84|8.1555|-1668.983743|-0.14894|5.6156|-0.22152|-1669.045136|8.1555|4.0|8.4001
47r_a18|0.0|0|0|0.0|0.0|1|1|0.403924645|0.0|0.029358241|-0.0058631659999999|4.844187086|0.035706215|0.041686585|-0.40455848|-0.005176133|-0.02952923|-0.030106257|0|-0.362261236|-0.360670551|0|0.806477847|0.7698681909999999|0.017110504|0.7554975009999999|0.769578222|-0.083915825|-0.087091542|0.26560995|-62.75220741|-65.12700692|11.59378448|13.30156885|0.230421778|172.30927739999998|8.669825595|-46.92606587|81.99788849|74.34599189|0.49394971|575.4901675|-1563.048166|0.311925149|9.819988422|0.976088187|7727.455993|233.2574532|-1168.846551|34.41856352|0.0225607039999999|-281.2845386|2271.625192|1005.982493|16.87088158|1.0|2.0|4.55|0.43|3.76|2.23|3.0|1.0|145.82|0.0|1.0|9.0|36.0|4.0|-6.12|504.6|0.0|2.2|-5.64|2.26e-07|2.31e-06|0.00117|0.0|3.48e-08|-0.0522799999999999|3.1705|-1964.841529|-1964.813473|391.06|391.06|729.75|0.69545|-1964.443758|-0.13021|2.3873|-0.18249|-1964.516246|3.2001|231.0|6.6364
14g_a23|0.0|1|1|0.0|-4.794439428|0|0|1.197957711|3.0793867980000003|0.180361525|-0.014609495|5.351858133|0.0422736629999999|0.058422864|-0.803522236|-0.002390707|-0.031968899|-0.030586527|2|-0.2952674819999999|-0.648987099|2|0.598213287|0.796412133|0.010202051|0.575188253|0.907334473|-0.072819606|-0.096288005|0.297855753|-51.82254036|-68.52397802|13.05300369|95.64648102|0.092665527|65.94601775|9.289253982|-36.87984398|83.15907597|64.87554405|0.461846955|645.7104105000001|-1507.527516|0.219684185|8.788027188|0.8582074559999999|8005.353973|156.3396622|-1072.841648|37.88128151|0.020564836|-398.9771038|1931.945357|676.4530574|14.63509796|0.0|1.0|3.61|3.97|6.18|3.04|2.0|1.0|126.97|0.0|1.0|7.0|35.0|8.0|-5.94|495.48|0.0|4.35|-6.0|1.29e-07|1e-06|0.0004969999999999|0.0|1.12e-08|-0.08011|3.7042|-2042.1835260000005|-2042.161409|334.71|334.71|583.38|0.56658|-2041.934312|-0.1519|7.2913|-0.23201|-2042.000034|10245.0|0.01|8.0
17c_a50|0.0|1|1|0.0|0.0|2|2|1.347835869|4.349159921|-0.212075666|-0.002676029|5.82008293|0.031870748|0.021572081|-0.1766179239999999|0.01130519|-0.144763835|-0.120904775|2|-0.373205592|-0.2256811219999999|1|0.762883243|0.774994313|-0.139943634|0.728169863|0.89719894|-0.051905615|-0.073693343|0.446454378|-35.70979598|-50.69922125|14.91199042|133.46240020000002|0.10280106|70.72462009999998|10.25908547|-24.567468100000003|66.7258111|50.6217864|0.49503436|617.2509739|-912.5859825|0.430249571|8.310163601000001|0.98033276|6438.380804|296.00120400000003|-627.8368834|26.25785813|0.0232952879999999|-95.97318605|1601.729346|849.1345426000001|16.02658985|0.0|0.0|4.12|3.59|3.53|1.91|1.0|0.0|134.28|0.0|1.0|6.0|33.0|5.0|-6.96|440.54|1.0|3.1|-4.43|0.000158|3.75e-05|0.0165|0.0|1.6100000000000005e-07|-0.03121|4.2397|-1411.187392|-1411.157813|306.65|292.44|596.23|0.66213|-1410.838844|-0.16697|6.3989|-0.19818|-1410.902767|8.5146|69.0|7.1612
12s_a30|0.0|0|0|0.0|0.0|2|2|0.604984545|0.0|-0.00019297|-0.007621736|5.351858133|0.04625323|-0.0601024909999999|-0.403952011|-0.002544958|-0.035768573|-0.04950715|1|-0.145315868|-0.446807335|1|0.609043558|0.83236194|0.006789196|0.591758164|0.706713791|-0.090733404|-0.103647048|0.404041243|-58.75255278|-67.11451776|12.51292194|89.91581294|0.2932862089999999|189.9114627|8.102485674|-38.04400919|78.38074776|71.26547471|0.467381416|457.6180044|-1275.175837|0.209518167|8.066744794|0.877516163|6639.7334200000005|135.66918710000002|-825.7139305|32.92168852|0.017398791|-376.1910929|1613.162737|616.2856203|11.26623|1.0|1.0|4.63|4.67|3.74|3.58|2.0|0.0|127.19|0.0|1.0|5.0|31.0|6.0|-6.06|434.46|0.0|3.21|-5.17|3.24e-06|6.71e-06|0.00291|0.0|6.900000000000002e-08|-0.0551|5.0438|-1774.236634|-1774.202623|350.75|245.81|526.07|0.68458|-1774.01033|-0.14985|3.0335|-0.20495|-1774.072418|3.9579|7.0|8129.0
28_a34|0.0|0|0|0.0|0.0|1|1|1.454781307|1.767685185|0.000561166|-0.016942875|5.351858133|0.04515873|-0.201047053|-0.6946578940000001|-0.012039484|-0.15803127|-0.0500053959999999|1|-0.311884247|-0.5437894289999999|1|0.8318609690000001|0.798057295|0.092890802|0.7829667309999999|0.545935562|-0.1306693569999999|-0.140864841|0.316156689|-66.89539627|-72.11491331|19.29162755|144.3404619|0.4540644379999999|232.4555747|9.876233397|-34.24669822|85.99382787|86.18702382|0.454339954|279.4884473|-937.4938731|0.270129894|5.613534285|0.832642882|4803.256974|138.2913845|-479.9443839|33.80175623|0.0271102189999999|-235.3612529|1284.466737|344.69029950000004|13.87891455|0.0|1.0|3.02|1.99|2.07|0.88|0.0|0.0|85.92|0.0|2.0|3.0|24.0|5.0|-7.04|322.32|0.0|1.84|-3.25|0.000533|0.000565|182.0|0.0|1.66e-05|-0.03896|4.2857|-1100.797628|-1100.760824|289.3|289.3|417.28|0.69263|-1100.6525880000002|-0.17802|6.4596|-0.21698|-1100.704833|8.5886|3.82|5.4179
12aj_a36|0.0|0|0|3.482902101|0.0|2|2|1.29704406|0.0|-0.056210607|-0.00706023|5.351858133|0.043848238|0.064171987|-0.402433117|0.002951176|-0.103202936|-0.042227364|1|-0.1763783589999999|-0.43462267|1|0.90414347|0.812278823|0.091113865|0.856274847|0.8269863129999999|-0.073002742|-0.10279655|0.251263868|-46.79363201|-65.89100364|11.73352271|82.34300699|0.173013687|110.89910559999998|7.521007149|-29.99399664|76.5855549|58.52715472|0.47532973|530.0854761|-1251.929069|0.22507266|8.056502837|0.905958957|5763.333098|144.26810480000003|-802.4672307|30.48195872|0.016684569|-352.4483722|1615.543812|662.0530478999999|10.69455126|1.0|2.0|4.84|3.24|2.19|2.24|1.0|0.0|128.72|0.0|1.0|5.0|30.0|4.0|-6.55|395.46|1.0|2.14|-4.3|6.929999999999999e-05|5.05e-05|0.02|0.0|1.08e-07|-0.05275|5.2301|-1272.27339|-1272.241135|344.24|237.06|539.55|0.70423|-1271.9998859999998|-0.14818|5.8554|-0.20093|-1272.060325|7.8393|17.0|7.7696
