molecula|SddssS|n9FaHRing|SaaNH|SssssC|SRW09|nAHRing|nARing|MATS2c|AATSC1c|SRW07|AATSC1s|n6HRing|SaaaC|ATSC1c|AATSC1are|MATS8i|BCUTi-1|n5aHRing|MATS1i|AATSC1i|MATS1c|GATS1are|BIC2|MATS8s|SIC2|RASA|PBF|FPSA3|PNSA3|PNSA5|RPSA|TPSA_x|FNSA4|WNSA5|WPSA3|WNSA3|DPSA5|PNSA4|DPSA3|GeomPetitjeanIndex|TASA|PNSA2|WNSA4|FPSA1|GeomRadius|GeomDiameter|GeomShapeIndex|GRAV|PPSA1|WNSA2|DPSA4|FPSA5|DPSA1|DPSA2|Mor01p|CYP2D6 inhibitor|CYP2C9 inhibitor|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Log Po/w iLOGP|Fraction Csp3|Num. of Aromatic heavy atoms|Log Po/w Silicos-IT Log P|TPSA_y|Log Po/w MLOGP|Leadlikeness|Molar refractivity|Veber filter|Heavy atom count|Log Kp (cm/s)|Molecular Mass|BBB|CYP1A2 inhibitor|Consensus Log P|Log S (ESOL)|Solubility [Log S (ESOL)] (mol/l)|Solubility [Log S (ESOL)] (mg/ml)|Log Po/w XLOGP3|PAINS|Solubility [Log S (SILICOS-IT)] (mg/ml)|log P|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (water) (Hartree)|Total Energy (gas phase) (Hartree)|Volume|Wavelength (HOMO-LUMO transition) (nm)|Wavelength (max. Transition) (nm)|Approximated area|Contribuition (max. transition)|Contribution (HOMO-LUMO transition)|Zero Point Energy|Dipole (gas phase)|pIC50|pIC50
6b_a31|0.0|0|3.404988662|0.0|7.773594467000001|1|1|0.052690797|-0.016070861|5.733341277|-0.178758575|0|0.0|-0.787472195|-0.011483229|-0.032090772|10.31169819|2|-0.002840672|-0.004825446|-0.57983695|0.838789705|0.78240875|-0.068433069|0.841537966|0.627853074|0.146652651|0.032992761|-73.70779766|-78.37648097|0.372146926|227.0509355|-0.045675611|-47.81835367|12.28107483|-44.96993859|93.1058799|-27.86719323|93.83704414|0.4807018779999999|383.0600707|-1254.023695|-17.0020813|0.254079586|7.513612533|14.46878435|0.925676135|6099.567787|155.0167518|-765.0936586|37.35947255|0.024142162|-300.0775025|1681.1762649999998|536.6368656000001|1.0|1.0|1.0|2.0|2.73|0.1|22.0|5.19|131.36|1.36|1.0|109.69|0.0|29.0|-6.5|404.44|0.0|1.0|3.3|-4.66|2.18e-05|0.00883|3.2|0.0|1.89e-05|4.61|3.2949|-1652.671944|-1652.635711|1077.19|376.29|376.29|492.36|0.7013199999999999|0.7013199999999999|-1652.44739|5.9085|7.2676|7.2676
22_a10|0.0|0|0.0|0.0|7.535296702|1|1|-0.067641834|-0.005035102|5.4161004020000005|-0.017163935|2|1.880539113|-0.332316729|0.008350227|0.01204992|10.92966136|1|-0.129989728|-0.208132084|-0.356699217|0.670763832|0.747363443|-0.02603707|0.79665945|0.8698299140000001|0.775071808|0.016720696|-41.96631248|-50.61577509|0.130170086|101.3847763|-0.022372463|-39.42279832|10.14325785|-32.68604442|71.13124588|-17.4251029|54.98945848|0.422182297|677.4790907|-1062.931277|-13.57178303|0.435676666|8.84228648|15.30289992|0.730649641|7414.102179|339.3328129|-827.8787647|30.87787063|0.026340252|-100.1982412|1883.550109|916.8601445|1.0|1.0|1.0|0.0|4.14|0.17|27.0|4.64|73.14|2.8|2.0|139.53|0.0|36.0|-6.29|475.54|0.0|0.0|4.26|-5.53|2.95e-06|0.0014|4.1|0.0|2.03e-07|5.65|3.8517|-1544.237634|-1544.203968|1339.48|321.89|256.95|602.93|0.4483899999999999|0.6834100000000001|-1543.893507|4.8409|5.9586|5.9586
12w_a36|0.0|0|3.3131307480000003|-4.750262163|7.412764017000001|2|2|0.081390556|-0.015825416|5.351858133|-0.297354748|2|0.0|-0.917874106|-0.011700732|-0.041402825|10.96020797|1|-0.1187503719999999|-0.3344729369999999|-0.604676196|0.647732719|0.828393514|-0.098657593|0.8792981679999999|0.828363244|0.532980165|0.021104445|-62.34080876|-79.88912835|0.171636756|123.23411609999998|-0.041210062|-57.35989379|10.87965823|-44.76031023|99.51883498|-29.58856606|77.49366829|0.4672300679999999|594.7596206000001|-1597.782567|-21.24440511|0.29463721|8.365472166|15.701847400000002|0.8769828040000001|7418.252264|211.5476713|-1147.197876|41.94801097|0.0273396629999999|-294.8983941|2265.1925920000003|672.4630346|0.0|1.0|0.0|2.0|0.0|0.17|17.0|3.31|78.43|2.04|2.0|130.43|0.0|34.0|-6.4|465.43|0.0|0.0|2.65|-5.07|8.6e-06|4.0|3.86|0.0|3.37e-05|4.86|3.8881|-1645.202839|-1645.169951|1198.72|318.88|318.88|552.55|0.69466|0.69466|-1644.953222|5043.0|7.6383|7.6383
13_a15|0.0|0|0.0|0.0|0.0|1|1|-0.139434143|-0.006348913|0.0|-0.031457366|3|0.0|-0.393632585|0.001806571|-0.031047852|10.95980212|0|-0.173728081|-0.272482143|-0.357554652|0.843715005|0.729838386|0.008210506|0.7784213259999999|0.8854875790000001|0.708462114|0.016196467|-43.2365883|-61.86632281|0.114512421|72.25096855|-0.033811561|-39.03420883|6.447664726|-27.279882500000003|72.41636305|-21.33321476|53.45565817|0.482317225|558.6934137000001|-1237.326456|-13.46007201|0.244716567|5.21465994|10.07307988|0.931684902|7196.400881999999|154.4025434|-780.6841766|28.24531009|0.01672103|-322.1392954|1638.227985|830.7967967000001|1.0|1.0|0.0|1.0|4.19|0.07|24.0|4.33|59.51|2.52|2.0|138.24|0.0|34.0|-5.26|448.52|0.0|0.0|4.61|-6.1|7.970000000000001e-07|0.000357|5.32|0.0|5.7e-07|5.04|2.5721|-1450.756042|-1450.727602|1231.11|482.03|314.52|549.33|0.63827|0.70626|-1450.399387|3.5479|8.2218|8.2218
12g_a40|0.0|0|0.0|0.0|7.515889085|0|0|0.037440516|-0.01011728|5.4161004020000005|-0.129331216|0|0.726175674|-0.354104815|-0.001011175|0.075327376|10.31197254|2|0.063401514|0.106286677|-0.512657141|0.777835705|0.769016155|0.020185301|0.8396782220000001|0.8702014570000001|0.289122732|0.012706769|-49.94706785|-52.24208444|0.129798543|68.1355805|-0.0435406|-27.42361099|3.501413627|-26.21888031|59.29860462|-22.85591194|56.61727428|0.465725912|456.7977427|-731.3891821000001|-11.99782981|0.147968773|7.692740528|14.39849078|0.871698484|5211.675486|77.67373972|-383.9305539|26.82520454|0.013442698|-369.5858437|858.4065454|335.7078145|0.0|1.0|0.0|1.0|3.2|0.0|20.0|4.83|78.66|3.76|2.0|93.78|0.0|23.0|-4.91|362.23|0.0|1.0|4.4|-5.79|1.62e-06|0.000586|5.07|0.0|8.57e-05|4.84|3.1577|-2173.044757|-2173.0224510000003|896.63|392.64|308.23|429.31|0.67055|0.6988|-2172.9382|1.9175|6.1403|6.1403
8h_a8|0.0|0|2.975382653|0.0|7.05012252|0|0|0.038482973|-0.010324979|4.844187086|-0.249095464|0|0.0|-0.485274006|-0.007796225|-0.085125857|10.94341368|1|0.09830823|0.254819201|-0.53822084|0.578166105|0.6971223040000001|0.111824921|0.751162751|0.602405134|0.273425421|0.0111998669999999|-72.14530885|-66.4523265|0.397594866|233.7669182|-0.048805507|-39.07081527|3.871662077|-42.41801879|70.94463092|-28.69532281|78.73029948|0.451435543|354.18563860000006|-1262.594204|-16.87148841|0.081684095|7.453557203|13.58738632|0.822939833|5956.417906000001|48.02637252|-742.3454901|31.2477685|0.00764059|-491.8998117|1374.901814|485.8626377000001|0.0|0.0|0.0|2.0|2.73|0.0|23.0|4.69|80.88|4.11|2.0|105.27|0.0|29.0|-5.98|391.37|0.0|0.0|4.01|-5.0|1.01e-05|0.00395|3.82|0.0|4.43e-06|7.71|3.7327|-1361.651799|-1361.618499|1029.51|332.16|258.25|480.09|0.56196|0.69844|-1361.455676|3.4779|4.9359|4.9359
6_a27|0.0|0|2.6137160880000003|0.0|6.823286122000001|0|0|0.1718757239999999|-0.007874167|4.727387819|-0.072298665|2|1.221528093|-0.330715016|0.00526746|0.075248207|10.93737136|1|-0.1044763|-0.179319226|-0.541168953|0.678057835|0.787663648|-0.1322552659999999|0.849515128|0.785047616|0.344065059|0.020552125|-38.92545695|-44.56839492|0.214952384|106.4156743|-0.034625042|-22.06430895|5.03713293|-19.27068071|52.66373343|-17.14169035|49.10012093|0.47262982|388.6505938|-668.5259238|-8.486272674|0.2251796019999999|5.010042219|9.500048379|0.896201262|4761.820508|111.4788253|-330.96463430000006|22.12343713|0.01635203|-272.1086175|862.8140479|373.9912084|0.0|0.0|0.0|1.0|2.49|0.11|21.0|3.48|76.46|2.42|0.0|92.65|0.0|24.0|-6.55|317.34|1.0|1.0|2.71|-3.82|0.000153|0.0485|2.37|0.0|6.86e-05|4.27|4.1391|-1043.831559|-1043.806618|896.68|299.55|223.61|401.49|0.3366099999999999|0.61083|-1043.678244|2.7521|9.0|9.0
18_a20|0.0|0|3.463603867|0.0|6.842683282|0|0|0.1160337319999999|-0.008841844|4.727387819|-0.12050413|2|1.983673343|-0.5039851160000001|-0.005614194|-0.011236836|10.93301779|1|0.001996439|0.003282792|-0.597167441|0.809917509|0.7602869659999999|-0.107446431|0.8162774979999999|0.76136176|0.356461863|0.0108136339999999|-61.73239771|-63.36348363|0.23863824|158.7879106|-0.035934845|-42.1615378|4.787695004|-41.07622672|72.31812218|-23.91074854|68.92770059|0.483668611|506.6038164|-1267.269673|-15.91001426|0.1890889589999999|8.011174137000001|15.51556677|0.936740671|6206.896662|125.81822920000002|-843.230756|29.4862782|0.013457694|-413.7552685|1562.772745|712.1606951|1.0|1.0|1.0|2.0|2.76|0.08|27.0|5.54|97.55|2.06|2.0|125.07|0.0|32.0|-6.13|419.48|0.0|1.0|3.78|-5.16|6.91e-06|0.0029|3.85|0.0|4.17e-08|5.35|3.5355|-1352.364724|-1352.32685|1204.88|350.69|207.41|531.11|0.31154|0.6953699999999999|-1352.073755|5.3978|7.4685|7.4685
12f_a31|0.0|0|3.4780522210000004|0.0|7.765993078999999|1|1|0.034876922|-0.011835152|5.733341277|-0.033056721|0|0.0|-0.698273995|-0.00150321|-0.0944165219999999|10.31169747|2|-0.130400541|-0.205011573|-0.551471017|0.805862937|0.8167107029999999|-0.021938988|0.8530975000000001|0.700992225|0.262896936|0.027617942|-68.14417693|-82.48950216|0.299007775|208.6022728|-0.0337826789999999|-57.54866283|13.44201623|-47.54067074|97.53070764|-23.56842919|87.41178754|0.482666192|489.0460499|-1319.832035|-16.44247509|0.313117045|9.859605078|19.05849748|0.932987917|5845.744358|218.4455813|-920.7786053|34.31214739|0.021559868|-260.7571603|1921.480254|713.5657448|1.0|1.0|1.0|2.0|3.78|0.41|16.0|6.43|117.37|1.53|3.0|117.78|0.0|30.0|-6.19|426.53|0.0|1.0|4.01|-4.63|2.37e-05|0.0101|3.82|0.0|4.06e-06|5.39|3.8305|-1696.785527|-1696.741889|1258.6|323.68|323.68|665.22|0.7006600000000001|0.7006600000000001|-1696.466804|1.8803|6.8861|6.8861
1_a3|0.0|0|0.0|0.0|6.823286122000001|1|1|0.079857077|-0.006053652|4.727387819|-0.073036903|2|2.194605012|-0.248199745|-0.006610844|0.038572075|10.33805862|0|0.05038525|0.08803837|-0.486774367|1.005427002|0.7905285390000001|-0.126299711|0.8457792829999999|0.7762512779999999|0.521474118|0.008036786|-45.44133321|-42.54530997|0.2237487219999999|102.8341051|-0.034105115|-19.55367089|1.697600903|-20.88467272|49.05980305|-15.67458788|49.13501083|0.4490711529999999|356.76228530000003|-595.6343396000001|-7.203984013|0.207914282|4.984064981|9.046658216|0.8151164259999999|4510.611026|95.55665364|-273.7513925|19.78900457|0.014174378|-268.4830832|751.9821735|373.1494221|1.0|0.0|1.0|1.0|0.0|0.18|16.0|2.28|77.1|1.52|0.0|91.52|0.0|22.0|-6.87|306.38|0.0|0.0|1.5|-3.3|0.000503|154.0|1.83|0.0|0.000518|2.08|3.8645|-1273.316428|-1273.290432|845.2|320.83|210.84|316.61|0.30619|0.68912|-1273.1763970000002|2.2332|6.1403|6.1403
25_a12|0.0|0|0.0|0.0|0.0|0|0|0.00700113|-0.004103693|0.0|-0.045725323|2|2.050456822|-0.180562493|0.000864238|-0.025245046|10.93676625|0|-0.0542354559999999|-0.0861945369999999|-0.4288076329999999|0.8472746290000001|0.638255008|-0.2430098439999999|0.688743998|0.947937175|0.120087607|0.004952762|-28.517955|-41.75851719|0.052062825|27.12578432|-0.03323193|-21.75703145|1.3444869730000002|-14.85843094|44.42528172|-17.31450713|31.09844409|0.448858246|493.8944271000001|-709.8947922|-9.021208163|0.082701363|5.34703037|9.70173342|0.814415245|4329.321091|43.08908189|-369.8695347|18.87554002|0.005118351|-434.8420476|773.8971409|430.4348528|1.0|0.0|1.0|1.0|3.43|0.05|22.0|4.7|37.81|3.2|1.0|99.48|0.0|24.0|-4.82|311.38|1.0|1.0|4.29|-5.25|5.63e-06|0.00175|4.76|0.0|5.12e-07|4.73|3.4532|-974.6569575|-974.6328337|945.73|359.04|290.68|442.64|0.63284|0.69029|-974.458128|1.2494|7.6576|7.6576
5f_a40|0.0|0|0.0|0.0|8.149890544|0|1|-0.004886759|-0.008387329|6.167516491000001|-0.0468504759999999|0|0.769837491|-0.293556526|0.000663516|0.166865076|10.31198329|2|0.100535344|0.18254908|-0.4644854879999999|0.7039183109999999|0.811339477|-0.465573352|875.0|0.7414714309999999|0.0528268609999999|0.020236763|-52.44868801|-50.68028366|0.258528569|119.4441339|-0.041135239|-23.41506245|4.319700326|-24.23209217|57.61052946|-19.00510637|61.79838068|0.484099946|342.5710869|-608.163404|-8.780648419|0.185606315|5.780627322000001|11.20493646|0.938359946|3963.475837|85.75294257|-280.9807494|23.33651|0.015000038|-290.5093357|746.7683199|269.0442248|0.0|0.0|1.0|1.0|2.05|0.21|14.0|2.94|101.52|1.29|0.0|78.56|0.0|20.0|-6.47|284.34|0.0|1.0|2.23|-3.31|0.000491|0.14|2.2|0.0|0.0587|3.5|3.0611|-1232.983157|-1232.959261|793.54|405.03|325.97|361.03|0.56507|0.69727|-1232.851443|5.5961|6.9508|6.9508
19c_a38|0.0|0|3.332128134|0.0|7.412764017000001|2|2|-0.085545751|-0.008177185|5.351858133|-0.04575843|2|0.0|-0.449745181|-0.004442319|-0.0725602509999999|10.95429182|1|-0.09493054|-0.20848518|-0.434836855|0.7163622890000001|0.846765471|0.073931688|0.908721232|0.7591916240000001|0.396635872|0.024315945|-57.79749770000001|-68.18641054|0.240808376|151.612258|-0.038224114|-42.92996714|9.638658988|-36.38913762|82.74311399|-24.06579196|73.10674676|0.477803802|477.9848537|-1227.35539|-15.15175311|0.281292809|6.97753104|13.36189552|0.914989047|6618.350708|177.10114030000005|-772.7394084|33.48483537|0.023120664|-275.39483110000003|1707.726604|640.025745|0.0|1.0|1.0|3.0|3.0|0.13|17.0|3.17|105.02|1.76|1.0|130.41|0.0|32.0|-7.13|426.45|0.0|0.0|2.57|-4.12|7.55e-05|0.0322|2.5|0.0|5.14e-05|3.23|3.8322|-1424.42734|-1424.3899310000002|1138.6|323.53|210.74|517.28|0.2597|0.6279899999999999|-1424.1880119999998|2495.0|8.0348|8.0348
3g_a32|0.0|1|3.542426304|-0.047725143|7.78113851|0|0|0.015803466|-0.006258272|5.733341277|-0.072619634|0|2.2144733530000003|-0.2816222539999999|0.001276735|-0.1154223269999999|10.31100273|3|-0.074808287|-0.133675401|-0.563371932|0.833981748|0.755211939|-0.1015732219999999|0.802214256|0.887695945|0.273439311|0.0119962889999999|-38.9071564|-54.47722347|0.112304055|62.23099889|-0.030429702|-30.18744099|3.683575459|-21.55960626|60.55421302|-16.86199774|45.55465473|0.447358137|491.89858160000006|-708.2039051|-9.343731735|0.199259841|5.917878616|10.70834299|0.809490137|5058.622432|110.4157723|-392.4367329|21.05801434|0.01096673|-333.29803589999995|884.4366022|475.3634141|0.0|1.0|1.0|1.0|3.44|0.28|19.0|7.02|110.94|2.18|2.0|102.55|0.0|24.0|-4.9|354.49|0.0|1.0|4.61|-5.59|2.58e-06|0.000915|5.02|0.0|1.8e-05|4.13|3.5456|-1712.060085|-1712.036238|998.86|349.68|349.68|495.4|0.70275|0.70275|-1711.865318|3.3082|7.8539|7.8539
2_a3|0.0|0|0.0|0.0|6.823286122000001|0|0|0.176032668|-0.008422099|4.727387819|-0.09743592|2|2.058239271|-0.311617665|-0.006049098|0.09933632|10.31162302|1|0.017902469|0.032450556|-0.568019422|0.899733837|0.769486995|-0.192034735|0.8401405609999999|0.750206578|0.4551292289999999|0.011938463|-49.07072207|-44.07280196|0.249793422|117.2099151|-0.033150466|-20.68016573|2.628543258|-23.02532673|53.05538527|-15.55510657|54.67257594|0.458202525|352.0174726|-528.8736235|-7.298882022000001|0.272015731|4.88513521|9.016533738|0.845708123|4446.904467|127.637231|-248.1619888|21.36736636|0.019143348|-213.9529255|726.4904564|330.4083896|1.0|1.0|1.0|1.0|2.22|0.0|21.0|4.34|92.93|1.6|0.0|90.49|0.0|22.0|-5.93|304.37|0.0|1.0|3.06|-4.27|5.33e-05|0.0162|3.13|0.0|3.9500000000000005e-05|1.97|3.3354|-1272.143337|-1272.114086|841.85|371.73|227.92|340.69|0.37284|0.69543|-1272.001389|4.0121|5.4|5.4
12ab_a36|0.0|0|3.458948649|0.0|7.412764017000001|2|2|-0.064515677|-0.007034881|5.351858133|0.000258844|2|0.0|-0.408023082|0.000939229|-0.032623802|10.9540584|1|-0.096853381|-0.169341326|-0.4186639029999999|0.86559137|0.831136366|-0.0852411419999999|0.888163057|0.8410557559999999|0.452078227|0.024102201|-54.63243106|-65.54680623|0.158944244|109.6369437|-0.033434841|-45.21303385|11.46782191|-37.68448987|82.3666474|-23.06276515|71.2577056|0.484987413|580.1454645|-1245.389318|-15.90828969|0.320974676|7.821826146|15.18764075|0.941700118|6314.697413|221.4026852|-859.0476432|33.96451406|0.024384271|-246.9770378|1834.083759|708.5476357999999|0.0|0.0|0.0|2.0|0.0|0.17|17.0|3.14|92.99|1.59|1.0|133.27|0.0|32.0|-7.21|420.47|0.0|0.0|1.8|-3.91|0.000122|0.0515|2.33|0.0|3.76e-05|3.23|3.8845|-1364.509957|-1364.468283|1201.64|319.17|319.17|564.58|0.69294|0.69294|-1364.236757|3.6976|7.9586|7.9586
26_a47|0.0|1|0.0|0.0|6.86171134|0|0|0.11828578|-0.012090143|4.727387819|-0.200192886|2|0.956774672|-0.544056455|-0.0098410169999999|-0.046771537|10.94972213|1|-0.035472095|-0.079370393|-0.5899218279999999|0.6850994429999999|0.845040087|-0.11288313|0.910081385|0.7104381999999999|0.549740398|0.020884606|-57.01987795|-59.08415114|0.2895618|168.2587945|-0.038735145|-34.3326642|7.0517889060000005|-33.13315474|73.39007585|-22.50824805|69.15552111|0.474969855|412.8219782|-945.3464183|-13.07911017|0.282360823|6.945070057000001|13.22794532|0.90465254|5994.406615|164.0744453|-549.3226272|31.36429668|0.024619511|-252.9318822|1317.300461|457.1122177|1.0|1.0|1.0|2.0|2.66|0.05|21.0|2.84|98.72|2.59|1.0|104.8|0.0|28.0|-6.51|396.81|0.0|1.0|3.18|-4.56|2.77e-05|11.0|3.12|0.0|2.37e-05|4.37|3992.0|-1696.096597|-1696.075481|1006.59|310.58|258.5|443.78|0.50921|0.68707|-1695.9387359999998|3.6825|7.9|7.9
11_a33|0.0|1|3.221176304|0.0|7.686621335|0|0|-0.151505631|-0.008708023|5.6869753560000005|-0.039406316|0|1.979284901|-0.32219686|-0.003303432|0.143981643|10.31100126|3|-0.122478641|-0.232296883|-0.393892466|0.8389087140000001|0.85401347|0.003391835|0.921896958|0.857287241|0.229250542|0.033701864|-34.4118011|-50.94714637|0.142712759|69.3240686|-0.030847481|-24.74805685|7.95236684|-16.71585694|68.11455221|-14.98445481|50.78279943|0.4673066279999999|416.4353629|-509.4714637|-7.278840251|0.447121614|5.24049311|9.837729137|0.8772525659999999|4880.001461|217.193541|-247.4805685|27.10262364|0.035341374|-51.37234937|921.4892038|335.4799765|1.0|1.0|1.0|1.0|2.31|0.13|19.0|5.77|120.17|0.89|0.0|89.77|0.0|22.0|-5.97|328.41|0.0|1.0|3.28|-4.38|4.13e-05|0.0136|3.28|0.0|0.000194|1.93|3.5049|-1669.324638|-1669.304085|858.89|353.74|353.74|378.1|0.70381|0.70381|-1669.202327|3.1406|8.3188|8.3188
8f_a8|0.0|0|2.939511291|0.0|7.05012252|0|0|0.024051247|-0.01032134|4.844187086|-0.249095464|0|0.0|-0.485102985|-0.007796225|-0.08540947|10.94343488|1|0.09830823|0.254819201|-0.5373378529999999|0.578166105|0.6971223040000001|-0.016217844|0.751162751|0.5968139689999999|0.308621017|0.013566221|-71.22071405|-62.06002501|0.403186031|235.1097364|-0.048375351|-36.18904175|4.613060521|-41.53091131|67.4402386|-28.20910228|79.13157981|0.456995667|348.0199311|-1241.2005|-16.44956443|0.09422952|7.504290616|13.81994609|0.8416059290000001|5948.547713|54.94802877|-723.7808349999999|31.14376424|0.009226445|-473.23361|1370.325626|485.8626377000001|0.0|0.0|0.0|2.0|2.85|0.0|23.0|4.69|80.88|4.11|2.0|105.27|0.0|29.0|-5.98|391.37|0.0|0.0|4.04|-5.0|1.01e-05|0.00395|3.82|0.0|4.43e-06|7.71|3.4876|-1361.658484|-1361.626748|1022.89|355.5|263.65|477.92|0.55661|0.69925|-1361.455053|5.8283|4.6428|4.6428
38_a18|0.0|0|0.0|0.0|7.03438793|2|2|0.059724697|-0.00575311|4.844187086|-0.009006798|1|0.0|-0.448742607|0.000520558|-0.020056674|10.94702086|0|-0.074661643|-0.11123356|-0.498932552|0.745084567|0.719168079|-0.03302891|0.751875124|0.8310704529999999|0.423402315|0.00838904|-61.25359673|-65.45657441|0.1689295469999999|134.4282836|-0.0322355079999999|-52.08807522|5.3122971560000005|-48.74349112|71.15832778|-25.65190078|67.92930461|0.4666657999999999|661.3370874|-1898.240658|-20.41289434|0.119072105|10.98254153|20.5922319|0.874996952|7261.130718|94.75345803|-1510.554181|29.11918324|0.007165119|-606.2584549|2154.819559|1228.492038|1.0|0.0|1.0|3.0|0.0|0.34|18.0|4.94|85.29|3.7|3.0|160.66|0.0|38.0|-5.55|508.65|0.0|1.0|3.64|-6.11|7.85e-07|0.000399|5.43|0.0|2.38e-08|8.95|3.2241|-1611.630281|-1611.60375|1515.64|384.55|384.55|734.93|0.69235|0.69235|-1611.133158|1.9877|7041.0|7041.0
12e_a31|0.0|0|3.483599061|0.0|7.765993078999999|1|1|0.052663358|-0.011519192|5.733341277|-0.044316064|0|0.0|-0.70267073|-0.002475146|-0.107630327|10.3116965|2|-0.08867626|-0.142921555|-0.543945776|0.7968154940000001|0.7761616020000001|-0.039273975|0.82100963|0.721526766|0.2642991189999999|0.02665413|-68.32948993|-79.96257188|0.2784732339999999|202.5115275|-0.036652129|-58.15044546|14.09603901|-49.6906263|95.1187282|-26.65419063|87.71292755|0.474858042|524.7092721|-1519.288866|-19.38348182|0.274879568|10.24381236|19.50674899|0.904247004|6557.418968999999|199.8981394|-1104.858464|36.75829484|0.020841203|-327.4245209|2095.222806|798.7285626|1.0|1.0|1.0|2.0|3.72|0.24|22.0|6.69|117.37|2.21|3.0|129.38|0.0|33.0|-5.93|460.55|0.0|1.0|4.5|-5.42|3.83e-06|0.00176|4.48|0.0|2.27e-07|6.33|3.8391|-1809.899887|-1809.85374|1308.13|322.95|232.77|640.03|0.55114|0.7006600000000001|-1809.581226|2.6024|6.7696|6.7696
17b_a25|0.0|0|0.0|0.0|6.842683282|0|0|0.001256821|-0.004368141|4.727387819|-0.002108117|2|1.968416259|-0.266456625|0.005120507|-0.100018134|10.93106294|1|-0.044156525|-0.073994564|-0.366585181|0.653180996|0.780221059|0.068812225|0.838260077|0.882170399|0.410780725|0.015879547|-51.71860811|-60.19950116|0.1178296009999999|89.34443096|-0.029249891|-45.64634114|9.129863339|-39.21569422|73.52844745|-22.17876359|63.75929319|0.476276266|668.9067217|-1264.189524|-16.81707305|0.275133816|9.700133933|18.52147096|0.909403632|6674.061446|208.6205329|-958.573164|30.59704545|0.0175785369999999|-341.0100868|1744.031591|832.226697|1.0|1.0|1.0|1.0|3.25|0.11|27.0|4.88|96.49|2.0|2.0|135.78|0.0|35.0|-6.53|458.51|0.0|1.0|3.78|-5.07|8.59e-06|0.00394|3.61|0.0|4.16e-08|5.89|3961.0|-1483.873254|-1483.830524|1329.35|313.02|228.6|654.18|0.31395|0.6594800000000001|-1483.563965|3.5074|6.9957|6.9957
13l_a6|0.0|0|3.433158672|0.0|7.412764017000001|1|1|0.03093879|-0.0143011819999999|5.351858133|-0.132667824|1|0.0|-0.858070925|-0.009326562|-0.037558466|10.95129637|1|-0.045794891|-0.073210645|-0.564860904|0.8694295409999999|0.7908110340000001|-0.058931734|0.84018367|0.643098986|0.210844002|0.030012523|-82.24617981|-88.13242567|0.3569010139999999|248.6104661|-0.0451862259999999|-61.3913735|14.56282911|-57.29112645|100.8610837|-31.47586631|103.1523329|0.4257335779999999|447.9705372|-1762.648513|-21.92549054|0.206328863|8.810095892|15.34147837|0.7413520309999999|6462.086665999999|143.7247666|-1227.82747|39.65857501|0.018273048|-409.1314702|2220.880201|741.5222707|1.0|1.0|1.0|3.0|2.22|0.16|23.0|4.55|115.15|1.39|1.0|124.98|0.0|33.0|-6.59|441.48|0.0|1.0|3.07|-4.77|1.7100000000000002e-05|0.0075599999999999|3.39|0.0|5.7e-07|5.41|3.5499|-1465.865882|-1465.834958|1249.13|349.26|338.07|578.91|0.7002|0.70515|-1465.560303|7.2582|6.4145|6.4145
1f_a5|0.0|0|2.824395738|-4.398485453999999|6.605297921|0|0|-0.139907335|-0.00645569|4.59511985|-0.31059482|2|0.0|-0.277594656|-0.0012491689999999|-0.174016111|10.94527671|1|0.001493879|0.004923698|-0.401165734|0.525406088|0.771487328|-0.060528915|0.834250802|0.888073448|0.45528118|0.008403353|-50.98614411|-46.77243802|0.111926552|62.42799372|-0.035639589|-26.08772825|2.614237829|-28.43795894|57.83835135|-19.87828616|55.67318607|0.4670794829999999|495.3305784|-795.1314464|-11.0872845|0.242477611|7.117418022000001|13.35549635|0.8764524309999999|5474.331675|135.2439659|-443.4913802|26.24118632|0.01983997|-287.2706403|1049.647453|403.396385|1.0|0.0|1.0|1.0|2.61|0.05|23.0|5.48|54.46|2.73|2.0|95.49|0.0|27.0|-5.73|366.34|0.0|1.0|4.23|-4.97|1.0800000000000002e-05|0.00396|3.95|0.0|4.86e-07|3.58|4.5758|-1288.353339|-1288.3196369999998|958.06|270.96|261.1|442.04|0.47267|0.42446|-1288.209882|3.7852|6.6198|6.6198
8a_a8|0.0|0|3.150966553|0.0|7.535296702|1|1|-0.021925912|-0.014658222|5.4161004020000005|-0.1950388569999999|1|0.0|-0.732911106|-0.0075336219999999|0.010118884|10.94671414|1|0.055198015|0.089375589|-0.5028388229999999|0.76592324|0.762577159|0.089031731|0.8220300859999999|0.550829475|0.22299265|0.034374791|-78.93428863|-71.12928513|0.449170525|269.0155755|-0.049054408|-42.60049244|12.33026525|-47.27503672|86.57328508|-29.37948733|99.52191337|0.481294455|329.9007832|-1351.456417|-17.59585557|0.23579367|7.533378788999999|14.52342059|0.927876056|6193.891189|141.2206861|-809.4093564|38.44444383|0.025786572|-316.4749864|1768.444416|529.053307|0.0|1.0|0.0|2.0|2.64|0.05|23.0|3.13|112.23|1.9|1.0|109.21|0.0|30.0|-7.04|400.39|0.0|0.0|2.56|-4.14|7.28e-05|0.0292|2.4|0.0|6.96e-05|6.1|3.1039|-1367.776863|-1367.744724|1061.5|399.45|269.43|476.69|0.4927399999999999|0.7036899999999999|-1367.539526|5.4201|4.9454|4.9454
