molecula|SddssS|NaaNH|n9FaRing|SaaNH|SRW09|nAHRing|SaasN|MATS2c|AATSC1c|SRW07|AATSC1s|n6HRing|MATS7i|SaaaC|AATSC1are|MATS8i|BCUTi-1|AATSC8d|n5aHRing|AATSC1pe|MATS1i|MATS1c|n6aHRing|GATS1are|MATS8s|MATS8d|GATS1pe|nFaHRing|FPSA3|PNSA3|PNSA5|RNCS|RPSA|FNSA4|WNSA5|FNSA2|WNSA3|PNSA4|GeomPetitjeanIndex|TASA|PNSA2|FPSA1|GeomRadius|GeomShapeIndex|GRAV|PPSA1|WNSA2|DPSA4|FPSA5|DPSA1|DPSA2|Mor01p|PPSA5|CYP2C19 inhibitor|P-gp substrate|CYP3A4 inhibitor|Fraction Csp3|Log S (SILICOS-IT)|Log Po/w Silicos-IT Log P|Log Po/w WLOGP|TPSA_y|Log Po/w MLOGP|Leadlikeness|Veber filter|Class [Log S (SILICOS-IT)]|Num. of Rotatable bonds|Log S (Ali)|Hydrogen bond acceptors count (using Lipinski’s definition)|Log Kp (cm/s)|Egan filter|CYP1A2 inhibitor|Consensus Log P|Solubility [Log S (Ali)] (mg/ml)|Log Po/w XLOGP3|Lipinski|Solubility [Log S (SILICOS-IT)] (mol/l)|Solubility [Log S (SILICOS-IT)] (mg/ml)|Lowest Unoccupied Molecular Orbital Energy|Absorption Energy (max. Transition) (eV)|log P|Area (grid)|Wavelength (HOMO-LUMO transition) (nm)|Oscillator Force (max. Transition)|Wavelength (max. Transition) (nm)|Approximated area|Contribution (HOMO-LUMO transition)|Zero Point Energy|HOMO-LUMO Energy Difference (Hartree)|Dipole (gas phase)|Gibbs Free Energy|Dipole (water)|IC50|pIC50|pIC50
17a_a10|0.0|0|0|0.0|7.535296702|2|2.118111229|-0.218519541|-0.004333189|5.4161004020000005|0.021150127|3|-0.082914437|1.863045777|0.009206558|-0.093735748|10.92970797|0.031632653|1|0.01029375|-0.225935253|-0.275154041|2|0.7019075779999999|0.029106767|0.054069767|0.673253555|1|0.020088947|-39.18491085|-58.46202420000001|51.96456548|0.146175016|-0.023625536|-41.33310046|-1.488408763|-27.70403316|-16.70343549|0.4918223679999999|603.6608262999999|-1052.3164359999998|0.4352739579999999|8.621193279|0.967815851|7078.918870999999|307.7420338|-743.9958084|29.57794442|0.0254938|-91.52361858|1863.410498|911.2106544|18.02431251|0.0|1.0|1.0|0.33|-7.32|3.31|2.5|76.38|1.29|1.0|0.0|1.0|6.0|-3.68|6.0|-7.43|0.0|0.0|2.64|0.0986|2.43|0.0|4.74e-08|2.22e-05|-0.04641|5.5285|3.95|767.6|310.84|0.2142|224.26|603.73|0.67671|-1524.187115|-0.16562|4.1012|-1524.252023|5.3803|49.0|7.3098|7.3098
12p_a30|0.0|0|0|0.0|7.412764017000001|2|0.0|0.038440292|-0.0063403159999999|5.351858133|-0.031328052|2|-0.062956958|0.0|0.005613018|0.000321545|10.31162861|-0.128484994|1|0.005965451|-0.053644471|-0.456474815|1|0.8414737059999999|-0.051402518|-0.2210072669999999|0.7991060659999999|0|0.015107947|-47.54197452|-60.65858419|75.21136863|0.156618406|-0.0364888379999999|-38.78387161|-1.897419563|-30.39737673|-23.33022469|0.469983155|539.2411292|-1213.171684|0.180044528|7.392482526|0.886732486|6166.812731|115.116829|-775.6774321|28.4530386|0.0130197619999999|-409.146112|1479.558007|686.039456|8.3245726|1.0|1.0|0.0|0.17|-7.01|4.35|2.93|81.65|3.04|2.0|0.0|1.0|5.0|-5.66|4.0|-5.81|0.0|1.0|2.91|0.0009119999999999|4.23|0.0|9.75e-08|4.02e-05|-0.05169|5.1922|4.14|685.08|354.69|0.1768|238.79|526.91|0.68561|-1614.830085|-0.14823|4.0456|-1614.890598|4.6103|17.0|7.7721|7.7721
14o_a23|0.0|0|1|0.0|7.423568444|0|3.133942289|0.18835477|-0.014680137|5.351858133|-0.301504331|2|0.135737344|0.6669152279999999|-0.002390707|-0.029012777|10.3132174|-0.049105045|2|-0.0004039459999999|-0.0962526|-0.653629157|2|0.598213287|0.000891427|-0.072078004|0.575188253|1|0.018054548|-51.49843925|-66.92857564|110.3941788|0.0959220569999999|-0.042454824|-47.58321438|-2.165196042|-36.61307972|-30.18347529|0.48945652|642.7588542000001|-1539.35724|0.199698446|9.016411722|0.958697036|7967.617129|141.97663490000002|-1094.413931|37.71512766|0.019295686|-427.001863|1923.471511|676.4530574|13.71836682|0.0|0.0|1.0|0.09|-7.95|3.97|6.18|114.25|3.04|2.0|0.0|1.0|7.0|-6.89|8.0|-5.94|1.0|0.0|4.31|6.38e-05|4.76|0.0|1.12e-08|5.57e-06|-0.08059|3.6989|5.17|729.11|335.19|385.0|335.19|582.89|0.58581|-2041.934645|-0.1517|5.9294|-2042.000938|8.3591|3.0|8.4815|8.4815
12_a47|0.0|1|1|2.903215905|6.605297921|0|0.0|-0.155854903|-0.005522244|4.59511985|-0.078935336|2|0.001435849|1.555521837|-0.0047488359999999|-0.018573056|10.95005729|0.0295267039999999|1|-0.004332024|-0.006318684|-0.326846977|2|0.6505449670000001|0.055943216|0.050943962|0.618808977|1|0.018014416|-44.18983348|-47.83891561|63.89392714|0.2159289589999999|-0.034116917|-24.91541818|-1.1940921|-23.01490672|-17.76874008|0.4792593739999999|408.3591283|-621.9059029|0.319276179|7.042279354|0.920341815|4816.005822|166.28511369999998|-323.9004363|26.10271529|0.025457205|-188.2488142|913.5950352|335.1175012|13.25859692|1.0|1.0|1.0|0.0|-8.11|4.19|4.98|66.49|2.6|0.0|0.0|1.0|3.0|-4.51|4.0|-5.94|0.0|1.0|3.37|0.0106|3.43|0.0|7.69e-09|2.61e-06|-0.0623|4.2907|3.01|537.79|313.58|0.2306|288.96|400.09|0.68557|-1487.974738|-0.1633|2.1019|-1488.024564|3.5884|6.0|8.2|8.2
6a_a40|0.0|0|0|0.0|8.421342866|1|1.78213955|0.117890918|-0.014623575|6.401917197|-0.077397672|0|-0.146542353|0.775942224|-0.001347823|0.104332675|10.30179985|-0.230955427|2|-0.001171195|-0.021759541|-0.620787469|0|0.682273668|-0.012261923|-0.340539542|0.657059571|1|0.016399125|-68.11170799|-73.33687786|185.06174|0.266249007|-0.049149867|-45.80643937|-2.113444291|-42.542782200000005|-30.69915817|0.41480944|458.303126|-1320.063801|0.132148181|6.945713476|0.708845065|7059.617542|82.54016015|-824.5159087000001|35.37373259|0.012872604|-459.522754|1521.070502|557.4018948|8.040268001|1.0|0.0|1.0|0.21|-4.05|4.38|3.07|173.43|1.62|2.0|1.0|2.0|5.0|-7.11|5.0|-6.32|1.0|1.0|3.17|3.47e-05|3.77|0.0|8.950000000000001e-05|0.0396|-0.0926|2.9836|7.73|649.48|415.55|0.4015|415.55|497.78|0.6782699999999999|-2371.3827|-0.11995|6.9379|-2371.443161|9.3893|0.04|7.3979|7.3979
47s_a18|0.0|0|0|0.0|7.03438793|1|0.0|0.026229332|-0.0054038509999999|4.844187086|-0.045792331|0|-0.026883417|0.0|0.002573931|0.0134295589999999|10.94702059|-0.031515152|0|0.003686393|-0.168728915|-0.46304239|0|0.724028067|0.0109557919999999|-0.0540701129999999|0.716761234|0|0.008446541|-53.18668656|-61.36410696|10.92659868|0.15456221|-0.030108416|-46.45326408|-2.107589125|-40.26287221|-22.79238258|0.4740142|640.0051571|-1595.466781|0.179529145|9.811856136|0.901192009|6968.705069|135.90542109999998|-1207.784866|27.77963709|0.010481057|-485.1995077|1944.574596|1093.725912|7.934268528|1.0|1.0|1.0|0.3|-9.42|4.06|3.93|76.5|3.33|3.0|0.0|1.0|10.0|-5.95|3.0|-5.96|0.0|0.0|3.19|0.000539|4.62|0.0|3.8199999999999997e-10|1.84e-07|-0.0491399999999999|3218.0|8.41|809.4|385.29|0.5203|385.29|736.36|0.6926800000000001|-1533.737579|-0.13195|2.3134|-1533.809351|2.9991|616.0|6.2104|6.2104
12q_a36|0.0|1|0|3.453150038|7.412764017000001|2|0.0|-0.0543475329999999|-0.00761082|5.351858133|-0.043678703|2|0.068040097|0.0|0.0005016269999999|-0.0651906459999999|10.9598352|-0.0433009009999999|1|0.0010871589999999|-0.103922055|-0.441747876|1|0.8941919290000001|-0.017640538|-0.074349074|0.8065052890000001|0|0.018562763|-49.18227989|-68.5549152|82.68142965|0.17088073|-0.038175515|-44.31949385|-1.908775752|-31.79544084|-24.67976947|0.486620426|536.0103834|-1233.988474|0.231307611|7.546533709|0.947876484|6040.52496|149.536123|-797.7508892000001|32.10617123|0.017949083|-347.4093916|1605.308562|629.5017194000001|11.60375275|1.0|1.0|0.0|0.14|-7.18|3.35|2.54|69.2|2.51|1.0|0.0|1.0|5.0|-4.44|4.0|-6.49|0.0|1.0|2.34|0.0151|3.31|0.0|6.65e-08|2.77e-05|-0.05602|5.2375|3.79|683.51|320.77|0.4239|236.72|531.58|0.6863199999999999|-1692.3116350000005|-0.1566|4.6718|-1692.370918|6.4226|6.0|8.2218|8.2218
8f_a12|0.0|0|1|0.0|6.580639137|1|0.0|0.110310585|-0.008295703|4.59511985|-0.062406088|2|-0.013400998|2.177023629|-0.002596875|0.028505422|10.31134658|-0.024023866|1|-0.00094279|-0.070713228|-0.560548116|1|0.902669729|-0.13747286|-0.042014638|0.8409290840000001|1|0.013287637|-41.27611074|-56.220383|83.13642146|0.130176823|-0.03822396|-31.9483307|-1.6818542230000002|-23.45595611|-21.72151161|0.460344828|494.2940092|-955.746511|0.161876566|7.016225129|0.853035146|5481.952981|91.98952021|-543.1216218999999|25.9168408|0.012030968|-384.290491|1140.340995|524.0516742|6.836832748|1.0|1.0|1.0|0.1|-8.42|4.99|3.41|78.41|3.1|2.0|0.0|1.0|3.0|-5.7|4.0|-5.47|0.0|1.0|3.82|0.000735|4.34|0.0|3.79e-09|1.4e-06|-0.06179|4.1744|4.19|606.97|339.35|312.0|297.01|441.97|0.65098|-1480.955408|-0.15061|0.9092|-1481.008909|1.4701|646.0|6.1898|6.1898
12g_a36|0.0|1|0|3.5202147110000004|7.412764017000001|2|0.0|-0.063344124|-0.006495469|5.351858133|-0.039008054|2|0.078990142|0.0|0.0042553209999999|0.078155467|10.95259306|-0.0521750109999999|1|0.005035022|-0.099596099|-0.44093902|1|0.901715152|-0.19532883|-0.088251318|0.860667615|0|0.017738779|-47.63457647|-66.72829531|24.29006276|0.1457615119999999|-0.034549379|-45.87193951|-2.038413337|-32.74608471|-23.75074918|0.473274545|587.240781|-1401.294202|0.2202546819999999|7.285010602000001|0.898522257|6223.658545|151.41267150000002|-963.3107298|30.45962398|0.015152386|-384.6182564|1797.1178149999998|799.5563855|10.41641087|1.0|1.0|1.0|0.24|-7.38|3.85|3.01|69.2|2.66|2.0|0.0|1.0|6.0|-4.95|4.0|-6.19|0.0|1.0|2.66|0.0047799999999999|3.8|0.0|4.2e-08|1.7800000000000002e-05|-0.0505199999999999|5.2092|4.21|724.32|333.83|0.4393|238.01|657.02|0.70097|-1350.571683|-0.15236|5.912000000000001|-1350.633209|7.8537|14.0|7.8539|7.8539
13d_a5 (GW788388)|0.0|1|0|2.945204608|6.605297921|1|0.0|-0.0959854909999999|-0.005668173|4.59511985|-0.009710199|3|-0.092509033|0.0|0.002956745|-0.086484275|10.94530363|0.024793388|1|0.003668464|-0.010147323|-0.3706975529999999|2|0.7333482170000001|0.024905619|0.047169811|0.71006207|0|0.014571846|-57.42492153|-55.87383979|151.3669372|0.2258962769999999|-0.0291837579999999|-36.95444874|-1.605106706|-37.98032007|-19.30187193|0.488398052|511.985152|-1061.602956|0.330817879|8.077599766|0.954644629|6122.792779|218.7999323|-702.1345259999999|28.84397435|0.022041749|-223.7910275|1586.418589|723.0631751|14.57821204|0.0|1.0|1.0|0.2|-8.84|4.56|4.11|92.79|1.37|1.0|0.0|1.0|6.0|-4.35|5.0|-6.94|0.0|1.0|3.11|0.0189|2.75|0.0|1.45e-09|6.16e-07|-0.05542|4.6091|3.81|707.09|297.28|0.5251|269.0|532.01|0.48848|-1390.294368|-0.17299|2.4867|-1390.355751|3355.0|18.0|7.7447|7.7447
12t_a36|0.0|1|0|3.500121488|7.412764017000001|2|0.0|-0.058770337|-0.00673635|5.351858133|-0.034194893|2|0.035510516|0.0|0.003676818|-0.030990165|10.95395385|-0.0288761339999999|1|0.0045625|-0.101854847|-0.436022708|1|0.902377067|-0.009662203|-0.050788309|0.857993338|0|0.017627553|-48.97252784|-67.01551397|86.12920631|0.166244358|-0.035934112|-44.63604995|-2.012310282|-32.61842026|-23.93411213|0.48189543|555.3275093999999|-1340.3102789999998|0.21683192|7.960344391|0.930112292|5936.009091|144.422087|-892.7209991000001|30.56063281|0.01547607|-377.2113003|1711.395437|729.1873176|10.30792105|1.0|1.0|0.0|0.21|-7.36|3.62|2.45|69.2|2.45|1.0|0.0|1.0|6.0|-4.61|4.0|-6.33|0.0|0.0|2.4|0.0102|3.47|0.0|4.38e-08|1.7899999999999998e-05|-0.05302|3.8844|3.87|713.6|337.89|0.4297|319.18|562.72|0.70313|-1311.287803|-0.15088|5.9081|-1311.349439|7.9104|8.0|8.0969|8.0969
13_a1|0.0|1|0|3.409865599|7.423568444|1|0.0|-0.046530797|-0.012199718|5.351858133|-0.144782061|1|0.1129747169999999|0.0|-0.008672236|-0.0594321759999999|10.94989555|-0.084271845|1|-0.005924486|-0.07665159|-0.485427571|1|0.87703849|-0.051729721|-0.150485437|0.833702788|0|0.033737733|-64.94184903|-62.04288975|148.7311076|0.320539533|-0.040302516|-36.08180773|-1.813613202|-37.76773325|-23.43842502|0.477212829|395.1486144|-1054.729126|0.291737016|7.493979856|0.912824292|5456.353212|169.6632599|-613.3907313999999|33.09282789|0.026679865|-242.2358135|1489.177255|505.2124255|15.51600461|1.0|1.0|1.0|0.09|-7.94|4.75|3.87|80.26|1.74|1.0|0.0|1.0|4.0|-4.29|5.0|-6.48|0.0|1.0|3.23|0.0192|2.94|0.0|1.14e-08|4.24e-06|-0.04962|4.0783|3.17|613.52|359.55|0.5339|304.01|472.52|0.69782|-1238.174491|-0.13921|2.7595|-1238.22919|3.9446|0.26|6585.0|6585.0
12ab_a30|0.0|0|0|0.0|7.412764017000001|2|0.0|-0.026189286|-0.008528077|5.351858133|-0.030346359|2|0.018023992|0.0|0.003529389|0.038312857|10.31162784|0.01563558|1|0.005111479|-0.12254489|-0.384942092|1|0.8397577820000001|0.078325164|0.026596859|0.794193541|0|0.031588146|-58.23149599999999|-71.0035788|119.79740259999998|0.200246511|-0.031859359|-49.97135112|-1.815983471|-40.9825333|-22.42218278|0.461207954|562.8556061|-1278.064418|0.3960470239999999|8.44310703|0.856003642|6918.884105|278.7324985|-899.4843201|37.1257096|0.030534507|-146.321375|2116.165447|792.3440337000001|21.48976996|1.0|1.0|1.0|0.21|-6.83|3.94|2.63|100.11|2.2|2.0|0.0|1.0|7.0|-5.61|6.0|-6.39|0.0|0.0|2.52|0.00113|3.81|0.0|1.47e-07|6.720000000000001e-05|-49.0|4.8018|3.34|753.75|355.06|0.1957|258.2|613.7|0.68324|-1804.523449|-0.14772|6.9089|-1804.589076|7.4968|17.0|7.7825|7.7825
10_a15|0.0|0|0|0.0|0.0|0|0.0|-0.137104477|-0.006872984|0.0|-0.0435725659999999|2|-0.0869138469999999|0.0|0.001740635|-0.077096984|10.95972828|0.010152859|0|0.0034254209999999|-0.120626133|-0.391156537|2|0.8310685940000001|0.0107135269999999|0.018211609|0.7933685340000001|0|0.010485777|-30.73805622|-59.05618983|6.497096666|0.066863055|-0.036384844|-34.36276159|-1.928396745|-17.88541558|-21.17108692|0.449323734|542.9602292000001|-1122.067607|0.169827351|5.555044294|0.815948972|6204.37804|98.81668286|-652.8924702|25.50202895|0.0116026369999999|-384.2321709|1351.607534|673.7288405|6.751174337|1.0|1.0|1.0|0.12|-9.82|5.32|6.3|56.27|2.87|2.0|0.0|1.0|6.0|-6.22|4.0|-4.97|1.0|1.0|4.69|0.0002379999999999|5.29|0.0|1.51e-10|5.99e-08|-0.03581|4.4682|5.16|631.2|340.17|0.1412|277.48|487.16|0.70313|-1280.804272|-0.15377|1.6654|-1280.862627|3.1460000000000004|7.0|8.1549|8.1549
3_a27|0.0|0|0|0.0|6.605297921|0|3.127072625|0.124551908|-0.00648099|4.59511985|-0.096132106|2|-0.172132163|1.177265999|0.009082086|0.042659548|10.93782973|0.024154412|1|0.00955169|-0.1984716939999999|-0.479874452|2|0.640545265|0.136381755|0.038685745|0.610158103|1|0.019234305|-31.82136336|-44.61323499|10.71226495|0.137884078|-0.032307734|-23.10213938|-1.292309364|-16.47810502|-16.72996312|0.44566003|446.4308003|-669.1985248999999|0.266146248|6.457886343999999|0.803947133|4960.583812|137.8189165|-346.53209080000005|22.79740761|0.018747239|-242.1936891|911.8963045|401.7540197|9.707911187|1.0|0.0|1.0|0.05|-5.89|2.8|2.94|65.6|2.18|0.0|0.0|2.0|3.0|-3.7|4.0|-6.41|0.0|1.0|2.74|0.0658|2.67|0.0|1.29e-06|0.000423|-0.05512|5.5045|4.92|547.92|312.93|0.2305|225.24|425.72|0.6734600000000001|-1081.744053|-0.16457|2.7811|-1081.794829|4.1551|4.0|8.3979|8.3979
13i_a6|0.0|1|0|3.399318783|7.412764017000001|1|0.0|0.0359494989999999|-0.0149593219999999|5.351858133|-0.154502515|1|0.035242754|0.0|-0.011017781|0.034304189|10.95129557|-0.032549318|1|-0.007703306|-0.045418125|-0.560601136|1|0.8744720490000001|0.145878803|-0.054229558|0.830577798|0|0.031178586|-80.75190740000001|-86.83156133|181.1128483|0.375953882|-0.046433945|-58.20996912|-2.460999087|-54.13430283|-31.12829557|0.429711323|418.3467934|-1649.799665|0.216402237|8.294136887|0.753497905|6306.951561999999|145.07130039999998|-1105.989413|39.72483975|0.019989461|-380.2354072|2105.416507|673.8038326000001|13.40049533|1.0|1.0|1.0|0.12|-8.5|4.16|3.54|115.15|1.18|1.0|0.0|1.0|6.0|-5.03|5.0|-6.81|0.0|1.0|2.91|0.00398|2.95|0.0|3.18e-09|1.36e-06|-0.0481399999999999|3.6668|4.94|703.43|348.14|0.2903|338.12|553.67|0.70517|-1426.269916|-0.1464|7.8342|-1426.332492|10.1375|21.0|7.6778|7.6778
25c_a34|0.0|0|0|0.0|7.412764017000001|2|1.958290974|0.024837617|-0.014384932|5.351858133|-0.047513652|2|-0.16034464|0.0|-0.002827527|-0.056443595|10.95957635|-0.041629027|1|0.001433865|-0.3609280379999999|-0.5404076879999999|1|0.809687672|0.118901861|-0.072907053|0.760055383|0|0.043815478|-59.0359041|-75.6298008|183.6812574|0.316768377|-0.031498055|-50.44285726|-1.7008949569999998|-39.37521522|-21.008278|0.4356106729999999|455.6954382|-1134.447012|0.4625715629999999|7.484891117|0.77182656|6306.980593|308.52165519999994|-756.6428589|39.09037289|0.037538004|-49.9273377|2110.880136|648.0187526000001|25.03674677|0.0|1.0|1.0|0.32|-5.71|2.18|1.98|90.74|1.0|1.0|0.0|2.0|6.0|-2.81|6.0|-7.95|0.0|0.0|1.93|659.0|1.3|0.0|1.97e-06|0.0008289999999999|-0.03272|4.2095|4.32|704.43|294.54|0.2239999999999999|294.54|561.29|0.69247|-1426.421463|-0.17424|7.12|-1426.48597|9.8087|1.78|5.7496|5.7496
9c_a31|0.0|1|0|3.410619646|7.765993078999999|1|0.0|0.031715924|-0.013082561|5.733341277|-0.055520387|0|-0.0384827639999999|0.0|-0.003618466|-0.1047269419999999|10.311698300000002|-0.062737615|2|-0.000813398|-0.138799714|-0.546598398|0|0.8083148840000001|-0.000533581|-0.108617754|0.770283733|0|0.030296721|-65.84728287|-81.63444414|153.5739377|0.325309894|-0.035867334|-52.02424796|-1.7933667130000002|-41.96335759|-22.85764436|0.4558841429999999|429.9685721|-1142.882218|0.329283294|8.188627935|0.837843885|5658.985169|209.8466636|-728.3394714|34.07943198|0.024456662|-217.5897278|1703.9715989999995|583.9691392000001|15.58581614|1.0|1.0|1.0|0.35|-7.24|5.64|3.7|117.37|1.08|2.0|0.0|1.0|8.0|-5.23|5.0|-6.53|0.0|1.0|3.32|0.00233|3.1|0.0|5.79e-08|2.31e-05|-0.03249|3849.0|4.94|691.3|322.12|0.2554|322.12|588.58|0.7007399999999999|-1617.892493|-0.15975|1.3617|-1617.9568470000002|2.2323|0.42|6.3768|6.3768
16a_a23|0.0|0|1|0.0|7.423568444|1|3.411338761|-0.0147904689999999|-0.0054940769999999|5.351858133|-0.013055633|3|0.062601621|0.759926978|0.012426121|-0.088255625|10.31321796|-0.071458049|2|0.01226642|-0.181609054|-0.380779155|2|0.765869487|0.154144584|-0.116894582|0.7199622309999999|1|0.021379172|-26.53751114|-47.06687604|9.922436905|0.0651629059999999|-0.025724725|-30.39361398|-1.311960953|-17.13669862|-16.6118386|0.49525751|603.6746046|-847.2037686000001|0.414079278|8.024409307|0.981208279|6552.801739|267.3932664|-547.0850515999999|28.35168303|0.02809646|-110.9672657|1445.935835|668.3493171|18.14339594|1.0|1.0|0.0|0.14|-5.27|2.03|2.52|108.26|2.04|1.0|0.0|2.0|5.0|-4.58|4.0|-7.02|0.0|0.0|1.85|0.0111|2.66|0.0|5.38e-06|0.0023|-0.0502|1.6239|2.49|670.04|763.49|0.2066|763.49|555.21|0.96307|-1685.580443|-0.07625|11.6254|-1685.6419010000002|18.4446|39.0|7.4037|7.4037
12u_a36|0.0|1|0|3.508898495|7.412764017000001|2|0.0|-0.054501792|-0.006461999|5.351858133|-0.0407717229999999|2|0.033763276|0.0|0.0042553209999999|-0.063855309|10.95266014|-0.010669561|1|0.005035022|-0.099596099|-0.438988314|1|0.901715152|0.080270195|-0.018047007|0.860667615|0|0.017639065|-50.53295452|-67.50289394|86.1184622|0.157772171|-0.03452119|-46.98143813|-2.036750221|-35.17050511|-24.02645378|0.486156325|586.1833819|-1417.5607730000002|0.22061252|7.65672775|0.946117173|6127.402572|153.5444314|-986.6102007|30.82735404|0.015171583|-388.9026034|1818.813889|799.5563855|10.55929252|1.0|1.0|1.0|0.24|-7.38|3.85|3.01|69.2|2.66|2.0|0.0|1.0|6.0|-4.95|4.0|-6.19|0.0|1.0|2.66|0.0047799999999999|3.8|0.0|4.2e-08|1.7800000000000002e-05|-53.0|3.8847|4.21|739.12|337.37|0.4267|319.16|590.18|0.70272|-1350.575382|-0.15109|5.8702|-1350.638138|7.8877|16.0|7.7959|7.7959
16a_a32|0.0|1|1|3.357452523|7.765993078999999|0|0.0|0.205693867|-0.014399612|5.733341277|-0.0848387459999999|0|-0.053745649|2.095743605|-0.008098765|-0.062610718|10.31100271|-0.058518519|3|-0.005552127|-0.107321286|-0.707456102|0|0.859696525|0.039965071|-0.098258706|0.81143469|1|0.020664867|-56.2527503|-74.35152328|92.00611646|0.2434571689999999|-0.037168908|-46.27170107|-1.6726008419999998|-35.00816569|-23.13158502|0.450892763|470.82456669999993|-1040.921326|0.303179963|7.183246604|0.8211379000000001|5746.082161|188.6800971|-647.803815|33.19592405|0.023475264|-244.9767673|1493.816582|532.685565|14.6095244|1.0|1.0|1.0|0.22|-7.3|5.32|3.79|152.07|0.88|1.0|1.0|1.0|7.0|-5.49|4.0|-6.85|1.0|1.0|3.06|0.00128|2.65|0.0|5.04e-08|2.01e-05|-0.0567299999999999|3.6314|3.9|664.67|341.42|0.2859|341.42|535.63|0.70245|-1896.589348|-0.15045|1.3736|-1896.649286|1.8274|11.0|7.9586|7.9586
12bh_a36|0.0|1|0|3.50075137|7.412764017000001|2|0.0|-0.052761366|-0.006687484|5.351858133|-0.047482048|2|0.001012669|0.0|0.003676818|0.075747971|10.94728093|-0.035747988|1|0.0045625|-0.101854847|-0.43574839|1|0.902377067|-0.211972014|-0.0591586759999999|0.857993338|0|0.017627098|-47.04367494|-66.28126709|83.08294358|0.166508047|-0.035569289|-44.11115058|-1.991880197|-31.30825225|-23.6718811|0.482052584|554.7010591|-1325.625342|0.216705778|7.545637217999999|0.930697921|5957.443236|144.22085800000002|-882.2230117|30.2209316|0.015307571|-377.0728785|1692.3721690000002|729.1873176|10.18741188|1.0|1.0|0.0|0.21|-7.34|3.76|2.5|69.2|2.45|1.0|0.0|1.0|5.0|-4.54|4.0|-6.38|0.0|1.0|2.42|0.0117|3.41|0.0|4.55e-08|1.86e-05|-0.0525299999999999|3.8811|3.79|715.94|341.97|0.4386|319.46|575.23|0.7039|-1311.293683|-0.14915|5.8338|-1311.356102|7.7975|14.0|7.8539|7.8539
9n_a24|0.0|1|0|2.961528903|6.605297921|0|0.0|-0.2452954769999999|-0.003323852|4.59511985|0.001099755|2|-0.141205159|0.0|0.008307337|-0.036651001|10.94875265|-0.03088354|1|0.008809179|-0.12451554|-0.225226606|2|0.786587307|0.048359202|-0.058520736|0.755793189|0|0.017608478|-35.21502941|-52.53031811|48.691073|0.095443402|-0.026905672|-35.50139138|-1.399094961|-23.79925701|-18.18357165|0.4331595789999999|611.3234977000001|-945.545726|0.347873491|8.232847909|0.764164944|5356.5828|235.1021924|-639.0250449|27.88350328|0.021951174|-205.6223122|1449.942171|631.9206508|14.83518955|1.0|1.0|1.0|0.17|-8.64|4.41|4.14|66.93|1.42|1.0|0.0|1.0|7.0|-4.14|5.0|-6.47|0.0|0.0|3.13|0.0278|3.07|0.0|2.31e-09|8.909999999999999e-07|-0.03818|4.9139|2.59|686.19|302.2|0.2522|252.31|587.05|0.63085|-1238.856882|-0.1658099999999999|2.8552|-1238.917278|4.8123|19.0|7.7212|7.7212
3d_a32|0.0|1|1|3.503398526|7.765993078999999|0|0.0|0.0181036519999999|-0.006420365|5.733341277|-0.034290847|0|-0.0620110029999999|2.230648962|0.000655875|-0.113314811|10.31100276|-0.0602430179999999|3|0.002004382|-0.076494363|-0.539652902|0|0.8315372|-0.069007775|-0.100251236|0.77923808|1|0.014419776|-37.19367587|-50.45435743|62.43434632|0.107154498|-0.02867299|-27.31750365|-1.118246623|-20.13777259|-15.52441767|0.427813496|483.4133562|-605.4522892000001|0.2794597139999999|6.15119195|0.747681906|4752.534658|151.30787800000002|-327.8100438|21.54552351|0.0160633|-238.8142619|840.275417|421.3548777|8.697152881000001|1.0|1.0|1.0|0.24|-7.29|6.97|5.07|110.94|1.94|1.0|0.0|1.0|4.0|-6.55|3.0|-5.18|0.0|1.0|4.32|9.58e-05|4.5|0.0|5.13e-08|1.75e-05|-0.05482|3.5105|3.42|569.29|353.18|0.5031|353.18|465.41|0.7035100000000001|-1672.585902|-0.14189|3.2094|-1672.638515|5.1728|8.0|8.0915|8.0915
19_a31|0.0|1|0|3.2411335510000003|7.401841579|0|0.0|0.062492295|-0.01001901|5.351858133|-0.086654127|0|-0.044625452|0.0|-0.005956522|-0.040386271|10.31169935|-0.081641954|2|-0.0038998559999999|-0.081398052|-0.615878515|0|0.656654981|0.019858798|-0.138769819|0.6427749970000001|0|0.014675044|-53.25742146|-66.3863707|75.32978176|0.268735206|-0.036060715|-38.88650245|-1.586671445|-31.1960848|-21.12293613|0.446100738|428.3459076|-929.4091898|0.223788196|7.0760696020000005|0.805382437|4917.329034|131.0862475|-544.4110343|27.21285095|0.0152483439999999|-323.5878356|1197.365442|460.3754405|8.931875058|1.0|1.0|1.0|0.28|-7.39|5.8|4.33|98.91|1.68|1.0|0.0|1.0|7.0|-4.67|4.0|-6.41|0.0|1.0|3.47|0.0076799999999999|2.93|0.0|4.08e-08|1.46e-05|-0.04308|5.0344|5.24|625.93|314.06|0.3205|246.28|537.66|0.7005600000000001|-1489.323855|-0.16367|1.7076|-1489.382077|2.4209|1.8|5.7447|5.7447
