molecula|SddssS|NaaNH|n9FaHRing|SaaNH|SssssC|NaasN|BCUTs-1|MATS2c|AATSC1c|SRW07|n6HRing|MATS7i|SaaaC|AATSC1are|BCUTi-1|AATSC8d|n5aRing|AATSC1pe|MATS1i|AATSC1i|MATS1c|n6aHRing|MATS8s|MATS8d|GATS1pe|nFaHRing|PBF|FPSA3|PPSA3|RNCS|TPSA_x|FNSA4|FNSA2|WNSA3|PNSA4|DPSA3|GeomPetitjeanIndex|GRAVp|MOMI-Z|WNSA4|FPSA1|GeomShapeIndex|GRAV|PPSA1|WNSA2|DPSA4|PPSA5|CYP2C19 inhibitor|CYP2D6 inhibitor|P-gp substrate|CYP3A4 inhibitor|Log Po/w iLOGP|Fraction Csp3|Log S (SILICOS-IT)|Log Po/w Silicos-IT Log P|TPSA_y|Log Po/w MLOGP|Leadlikeness|Brenk|Molar refractivity|Class [Log S (SILICOS-IT)]|Heavy atom count|Hydrogen bond acceptors count (using Lipinski’s definition)|Log Kp (cm/s)|BBB|Consensus Log P|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|Solubility [Log S (ESOL)] (mg/ml)|PAINS|Lipinski|Solubility [Log S (SILICOS-IT)] (mol/l)|Lowest Unoccupied Molecular Orbital Energy|log P|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (water) (Hartree)|Area (grid)|Volume|Oscillator Force (max. Transition)|Wavelength (max. Transition) (nm)|Approximated area|Contribuition (max. transition)|Contribution (HOMO-LUMO transition)|Zero Point Energy|Oscillator Force (HOMO-LUMO transition)|HOMO-LUMO Energy Difference (Hartree)|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|Gibbs Free Energy|pIC50
41_a47|0.0|0|1|0.0|0.0|1|1.420292383|-0.225923786|-0.004083905|4.727387819|3|-0.080388467|1.601942802|0.003530307|10.98214139|0.075316535|1|0.0047106|-0.1430639269999999|-0.317014709|-0.276217719|3|0.08640454|0.123676975|0.609110565|1|0.245948366|0.018348892|10.36256127|54.15850042|99.86584673|-0.02929561|-1.259711209|-19.48810377|-16.54473457|44.86996758|0.447046066|2374.594252|1073.170368|-9.34366093|0.346852185|0.8084689140000001|5042.636398|195.8852341|-401.77742|25.33076615|13.02756406|1.0|1.0|1.0|1.0|3.18|0.16|-7.47|3.34|68.52|1.75|0.0|0.0|99.09|1.0|26.0|5.0|-6.66|1.0|3.06|0.0929|0.000125|0.0436|0.0|0.0|3.36e-08|-0.05053|2.41|3.7144|-1162.492089|603.1|995.43|0.2849|308.67|471.9|0.6779|0.68638|-1162.288187|0.2504|-0.15208|-0.2026099999999999|0.02982752|-1162.342476|8.0
1j_a5|0.0|1|0|2.9426852410000004|0.0|0|1.427567371|-0.2031633169999999|-0.003981454|4.59511985|2|-0.115553003|0.0|0.00683534|10.9487794|-0.032333695|1|0.006957291|-0.010807075|-0.0178558139999999|-0.2470489089999999|2|-0.084090414|-0.0614852279999999|0.717355058|0|0.35883584|0.019690225|10.57633738|73.73338699|82.09385267|-0.027258236|-1.117587665|-21.29338752|-14.64139152|50.21875634|0.469085779|2242.805131|847.5275797|-7.86442482|0.383510433|0.883543443|4618.562904|205.997426|-322.4414176|23.74961767|14.36297201|1.0|1.0|1.0|1.0|2.66|0.05|-8.14|4.5|63.69|1.57|0.0|0.0|96.98|1.0|25.0|4.0|-6.15|1.0|3.19|0.0304|6.29e-05|0.0206|0.0|0.0|7.190000000000001e-09|-0.03832|2.61|4.1205|-1065.849941|572.47|959.39|0.5115|279.68|445.81|0.66182|0.6449|-1065.671975|0.1644|-0.16813|-0.20645|0.03246499|-1065.723417|7.6198
13f_a6|0.0|1|0|3.440154557|0.0|0|1.429020649|-0.088329567|-0.006930367|4.727387819|2|0.04505613|1.651047524|-0.003356527|10.95053349|-0.049928822|1|-0.001446486|-0.126749697|-0.223618825|-0.466314952|2|-0.028317736|-0.088948538|0.790249345|1|0.176745407|0.018554018|12.46087045|62.42897239999999|91.85971442|-0.032802223|-1.672913351|-33.08535238|-22.02995852|61.72438096|0.401838426|2869.925064|3253.287533|-14.79531062|0.279288145|0.6717890999999999|6128.208571|187.5697972|-754.5608419|30.56694343|13.19352214|1.0|1.0|1.0|1.0|2.21|0.08|-10.18|5.01|103.17|0.92|1.0|0.0|123.82|0.0|32.0|5.0|-6.52|0.0|3.19|0.00323|1.65e-05|0.00688|0.0|0.0|6.59e-11|-0.07786|3.36|3139.0|-1347.301285|711.29|1202.78|901.0|256.1|568.41|0.49643|0.70541|-1347.018087|0.0048|-0.12805|-0.2059099999999999|0.03437105|-1347.0794119999998|7.3768
13_a47|0.0|1|1|2.920663104|0.0|0|1.417757826|-0.174238791|-0.0049262279999999|4.59511985|2|-0.047120094|1.5940801480000002|-0.00105415|10.9452934|0.038682232|1|-0.000211465|-0.0101047869999999|-0.0233277889999999|-0.316563793|2|0.030290722|0.065869272|0.626280497|1|0.244975411|0.017736598|9.13564442|63.12660940000001|112.453046|-0.032468557|-1.23380515|-21.52866736|-16.72368034|50.9329486|0.472007922|2190.316257|669.2729199|-8.613918003|0.311738758|0.8939678120000001|4542.479565|160.5682509|-327.3288841|24.29844849|11.99338291|1.0|1.0|1.0|1.0|1.75|0.06|-7.9|4.06|66.49|2.34|0.0|0.0|91.59|1.0|24.0|4.0|-6.0|1.0|3.19|0.0185|5.41e-05|0.0173|0.0|0.0|1.26e-08|-0.05465|2.7|4.0302|-1067.820961|542.62|895.21|0.3382|307.63|404.73|0.67466|0.67466|-1067.665127|0.3382|-166.0|-0.22065|0.03639189|-1067.71601|7.8
12u_a36|0.0|1|0|3.508898495|0.0|0|1.270259304|-0.054501792|-0.006461999|5.351858133|2|0.033763276|0.0|0.0042553209999999|10.95266014|-0.010669561|1|0.005035022|-0.099596099|-0.163978382|-0.438988314|1|0.080270195|-0.018047007|0.860667615|0|0.3765068079999999|0.017639065|12.27663887|86.1184622|109.8080843|-0.03452119|-2.036750221|-35.17050511|-24.02645378|62.80959338|0.486156325|2831.106839|2455.7556010000003|-16.72220679|0.22061252|0.946117173|6127.402572|153.5444314|-986.6102007|30.82735404|10.55929252|1.0|0.0|1.0|1.0|0.0|0.24|-7.38|3.85|69.2|2.66|2.0|0.0|138.33|1.0|32.0|4.0|-6.19|1.0|2.66|0.0047799999999999|1.39e-05|0.00589|0.0|0.0|4.2e-08|-53.0|4.21|3675.0|-1350.8981130000002|739.12|1254.5|0.4267|319.16|590.18|0.69258|0.70272|-1350.575382|0.0176|-0.15109|-0.20409|0.03260752|-1350.638138|7.7959
galu_a46|0.0|0|0|0.0|0.0|1|1.343828866|0.048375705|-0.00642454|5.4161004020000005|2|-0.090581301|1.721297609|0.002865697|10.92740177|-0.1121767259999999|1|0.003107816|0.028964355|0.0481706809999999|-0.4671565689999999|2|0.044184467|-0.173285585|0.6848692759999999|1|0.5235416979999999|0.01235603|6.915480101|261.2602893|132.199522|-0.03220981|-1.513861067|-28.50774993|-18.02733582|57.85086047|0.468241745|2501.785113|1755.2047|-10.08962292|0.2167824069999999|0.880553787|5641.451892|121.3297832|-474.2122773|23.01702105|7.817173532999999|0.0|1.0|1.0|1.0|2.75|0.18|-7.13|3.69|86.69|1.84|1.0|0.0|108.18|1.0|28.0|4.0|-6.86|0.0|2.84|52.0|0.000102|0.0375|0.0|0.0|7.45e-08||||||||||||||||||7.2924
24_a47|0.0|0|1|0.0|0.0|1|1.304328602|0.0453435129999999|-0.010774404|4.727387819|2|0.0251322929999999|1.081401467|-0.0060410169999999|10.95005721|0.071506228|1|-0.004514441|-0.111494046|-0.2494728939999999|-0.540463145|2|-0.005097239|0.113432542|0.627160379|1|0.214985826|0.021522987|12.11301576|41.72753688|121.5922303|-0.032498249|-1.364926459|-24.03877652|-18.28983173|54.82626523|0.479188295|2642.775318|1239.381181|-10.29341441|0.388396422|0.920079732|6022.202634|218.5873217|-432.3234052|29.90471672|18.06759887|0.0|1.0|0.0|1.0|3.12|0.05|-7.63|2.78|84.73|2.86|1.0|0.0|104.73|1.0|28.0|5.0|-6.48|0.0|3.31|0.00975|3.05e-05|0.0121|0.0|0.0|2.32e-08|-0.06517|4.46|3.9675|-1696.105723|578.94|1002.04|0.2618|312.5|450.98|0.6835|0.6835|-1695.93106|0.2618|-0.16333|-0.2285|0.03414611|-1695.98597|8.5
12aq_a36|0.0|1|0|3.427017327|0.0|0|1.297043497|0.0332421529999999|-0.0116333169999999|5.351858133|2|0.076517478|0.0|-0.006653538|10.95447882|-0.028591187|1|-0.004569485|-0.052743904|-0.090926893|-0.5356623070000001|1|-0.0606936879999999|-0.047695595|0.849217847|0|0.162384515|0.021389734|14.29132551|86.6958382|212.8220574|-0.042953452|-2.319486422|-48.79273723|-28.69889692|87.31909781|0.426481765|2932.54604|2906.024504|-19.17486584|0.238023252|0.743623723|6296.75201|159.03272990000002|-1035.442755|37.66374367|13.83147784|0.0|0.0|1.0|0.0|0.0|0.13|-6.14|1.92|112.29|1.28|1.0|0.0|131.85|1.0|32.0|5.0|-7.79|0.0|1.15|129.0|0.000359|152.0|0.0|0.0|7.19e-07|-0.06059|3.88|3.3759|-1401.669694|703.04|1190.22|0.4988|317.51|534.96|0.6933199999999999|0.7058300000000001|-1401.391057|0.0059|-0.13908|-0.19967|0.03228003|-1401.452487|7.2596
14o_a23|0.0|0|1|0.0|-4.758526534|2|1.197958066|0.18835477|-0.014680137|5.351858133|2|0.135737344|0.6669152279999999|-0.002390707|10.3132174|-0.049105045|2|-0.0004039459999999|-0.0962526|-0.2952674819999999|-0.653629157|2|0.000891427|-0.072078004|0.575188253|1|0.328340215|0.018054548|12.835973699999998|110.3941788|68.19627862|-0.042454824|-2.165196042|-36.61307972|-30.18347529|64.33441296|0.48945652|3399.6213840000005|2297.392496|-21.45909668|0.199698446|0.958697036|7967.617129|141.97663490000002|-1094.413931|37.71512766|13.71836682|0.0|0.0|0.0|1.0|3.62|0.09|-7.95|3.97|114.25|3.04|2.0|1.0|126.97|1.0|35.0|8.0|-5.94|0.0|4.31|6.38e-05|1e-06|0.0004969999999999|0.0|0.0|1.12e-08|-0.08059|5.17|3.6989|-2042.184285|729.11|1236.72|385.0|335.19|582.89|0.58581|0.58581|-2041.934645|385.0|-0.1517|-0.23229|0.02299729|-2042.000938|8.4815
16f_a32|0.0|1|1|3.354832924|0.0|0|0.609420741|0.1767304639999999|-0.014558301|5.733341277|0|0.008658653|2.082564316|-0.003511776|10.31100265|-0.000291262|3|-0.001202032|-0.120440534|-0.211019184|-0.697693907|0|0.085125293|-0.000510986|0.761506727|1|0.522247991|0.024434011|16.90955989|89.03402347|133.3750236|-0.035568666|-1.778433296|-39.12230215|-24.61529877|73.4405859|0.384656622|2772.212354|3414.006186|-17.03501995|0.30526292|0.625108901|6235.040893|211.2572338|-851.7509977|35.43109972|15.90558963|1.0|1.0|1.0|1.0|3.4|0.3|-7.77|6.42|149.27|1.34|3.0|0.0|116.75|1.0|29.0|5.0|-5.99|0.0|4.05|4.79e-05|1.07e-05|0.00457|0.0|0.0|1.7e-08|-0.04997|4.99|3.6272|-1995.307736|722.06|1191.55|0.2931|341.82|603.12|0.70204|0.70204|-1995.054457|0.2931|-0.15003|-0.2|0.02889673|-1995.117771|8041.0
4n_a46|0.0|0|0|0.0|0.126268818|1|1.13463699|-0.061148449|-0.004696854|5.587248657999999|0|-0.2264394139999999|0.0|0.004988019|10.94021058|-0.064683066|1|0.0042595609999999|0.070558373|0.109017734|-0.369211845|0|-0.06655165|-0.088858764|0.7427183759999999|0|0.371438024|0.008424451|4.629240193|172.8490949|53.22165035|-0.031047837|-1.459248362|-31.21601103|-17.06080312|61.43721285|0.428896538|2195.786424|2116.313581|-9.374920341|0.136796337|0.750996215|4955.374473|75.1696593|-440.621256|19.76451658|4.235817757|1.0|0.0|1.0|1.0|2.84|0.27|-6.67|4.33|61.84|2.99|1.0|0.0|102.92|1.0|26.0|3.0|-5.26|1.0|3.9|0.00129|7.95e-06|0.00273|0.0|0.0|2.14e-07|-0.04044|4.57|3953.0|-1090.343872|578.83|1011.66|253.0|215.82|502.02|0.41625|0.7025|-1090.098769|0.0711|-0.16641|-0.20685|0.04131598|-1090.151267|5.2845
12k_a30|0.0|0|0|0.0|0.0|0|0.604984231|-0.001755273|-0.007818038|5.351858133|2|-0.13882907|0.0|0.0043261129999999|10.31162844|-0.038714845|1|0.0053380919999999|-0.089279071|-0.154412059|-0.4186541|1|0.001281277|-0.067714819|0.7933543279999999|0|0.340031035|0.024177669|16.01752015|106.8195439|122.5057244|-0.035199567|-1.865577056|-34.68429919|-23.31944323|68.37178540000001|0.47195436|2920.279667|2277.687222|-15.44895229|0.291863802|0.893775698|6393.133321|193.3575303|-818.7944715|32.93073182|14.9823028|1.0|0.0|1.0|1.0|0.0|0.17|-6.74|3.89|90.88|2.51|2.0|0.0|133.77|1.0|31.0|5.0|-6.19|0.0|2.57|0.00154|1.19e-05|0.0050799999999999|0.0|0.0|1.84e-07|-0.05055|3.58|3.4715|-1690.302721|710.82|1200.31|0.2257|238.62|564.62|0.39318|0.6864899999999999|-1690.031103|0.1512|-0.14743|-0.19798|0.03357755|-1690.094082|7.6144
13m_a6|0.0|1|0|3.415695704|0.0|0|1.429020166|0.031719435|-0.010840005|4.727387819|2|0.021526267|1.617900191|-0.0093684169999999|10.9505335|-0.018628955|1|-0.00687003|-0.068956229|-0.118693789|-0.568024162|2|0.156982046|-0.031564227|0.82642394|1|0.429009107|0.01858251|12.95736535|91.22689385|198.3000783|-0.0378750189999999|-2.045251|-48.09294654|-26.40980394|81.92876874|0.48094941|2951.567781|2574.030011|-18.41524497|0.263701|0.926594475|6412.592679|183.8755989|-994.4232282|35.8683143|14.59313027|1.0|1.0|1.0|1.0|2.18|0.08|-9.67|4.19|122.47|0.81|1.0|0.0|127.2|1.0|33.0|5.0|-7.23|0.0|2.67|0.00987|5.24e-05|0.0228|0.0|0.0|2.1499999999999998e-10|-0.07137|4.27|3.3359|-1423.762467|726.28|1231.54|275.0|316.88|546.69|0.66475|0.64753|-1423.448957|0.1924|-0.13817|-0.20954|0.04955777|-1423.511471|8.0
12e_a36|0.0|1|0|3.490984269|0.0|0|1.29704412|-0.064019914|-0.007100632|5.351858133|2|0.144415507|0.0|0.002951176|10.95346131|-0.084051264|1|0.003962098|-0.104118159|-0.1763783589999999|-0.43688276|1|-0.010494913|-0.144846626|0.856274847|0|0.4347714629999999|0.019063245|12.12502373|65.27404529|102.9838531|-0.036203518|-1.918786459|-28.51846223|-23.02695694|56.96241436|0.466721981|2709.877204|2309.239105|-14.64611103|0.238923581|0.875194483|5929.071389|151.9654247|-776.2438847|30.25577504|11.26845175|1.0|0.0|1.0|0.0|0.0|0.17|-6.97|3.24|69.2|2.24|1.0|0.0|128.72|1.0|30.0|4.0|-6.55|1.0|2.14|0.0274|5.05e-05|0.02|0.0|0.0|1.08e-07|-0.04962|3.48|3.6699|-1272.2668210000002|673.57|1142.19|0.4537|323.18|507.03|0.6814600000000001|0.70007|-1271.999945|0.0006|-0.15189|-0.20151|0.03037051|-1272.0579810000002|7.8539
43_a18|0.0|0|0|0.0|0.0|0|1.251175234|0.032999679|-0.005099385|4.844187086|1|-0.05314954|0.0|0.002712865|10.94702053|-0.032429984|0|0.003801459|-0.140532044|-0.2093696189999999|-0.460675034|0|-0.023109314|-0.0579590709999999|0.712848727|0|0.3439906129999999|0.006890688|5.35147222|0.66443384|114.6724699|-0.0311212229999999|-2.302970476|-42.32033664|-24.16948112|59.84418608|0.481954273|3172.923606|1579.614523|-18.77059344|0.125626651|0.930331529|7428.282915000001|97.56464265|-1389.023915|27.64206062|5.5863235410000005|0.0|1.0|1.0|1.0|0.0|0.34|-9.6|4.5|76.5|3.7|3.0|1.0|160.76|1.0|38.0|3.0|-5.78|0.0|3.48|0.00018|1.09e-06|0.000554|0.0|1.0|2.52e-10|-0.04949|8.79|3.2233|-1611.621186|843.1|1493.25|0.5429|384.65|702.4|0.6926800000000001|0.6926800000000001|-1611.126246|0.5429|-0.13196|-0.18145|0.02315412|-1611.198355|6.2041
12d_a30|0.0|0|0|0.0|0.0|0|0.604984421|0.041181359|-0.006335328|5.351858133|2|-0.092984185|0.0|0.005613018|10.31162861|-0.075816941|1|0.005965451|-0.053644471|-0.09353607|-0.4562256979999999|1|-0.0430927579999999|-0.130412856|0.7991060659999999|0|0.366319099|0.015567102|10.05700314|85.1932288|101.4221952|-0.036246039|-1.884794029|-30.81433963|-23.41646662|57.75411196|0.4572733479999999|2784.836855|2323.480646|-15.12802292|0.185610786|0.84254817|6120.329513000001|119.91237920000002|-786.6571918999999|28.75340957|8.672532296|1.0|0.0|1.0|0.0|0.0|0.17|-7.01|4.35|81.65|3.04|2.0|0.0|132.24|1.0|30.0|4.0|-5.81|0.0|2.91|0.0009119999999999|7.05e-06|0.00291|0.0|0.0|9.75e-08|-0.05119|4.14|3.4821|-1615.095823|695.57|1176.22|149.0|356.06|545.94|0.68608|0.68608|-1614.831682|149.0|-0.1479099999999999|-0.1991|0.03187624|-1614.894406|7.9508
12p_a36|0.0|1|0|3.392386149|0.0|0|1.297044387|-0.0494658159999999|-0.008017607|5.351858133|2|0.114716581|0.0|-0.002526241|10.96052769|-0.0433009009999999|1|-0.000673716|-0.101303149|-0.217394466|-0.440709431|1|-0.035871448|-0.074349074|0.698414933|0|0.315548061|0.020202133|12.71795723|83.24921731|158.3666517|-0.039016808|-1.950840419|-32.72335782|-24.56246081|64.698131|0.475504684|2774.926334|2308.958924|-15.4629378|0.240873847|0.906594718|5922.775161|151.63860559999998|-773.1468902|32.35623052|12.17776516|1.0|0.0|1.0|0.0|0.0|0.14|-6.86|3.13|69.2|2.4|1.0|0.0|123.71|1.0|30.0|5.0|-6.76|1.0|2.15|0.0515|6.96e-05|0.0278|0.0|0.0|1.4e-07|-0.0552299999999999|3.41|3.8372|-1332.182868|660.71|1113.05|0.3015|232.12|506.89|0.30159|0.66559|-1331.947748|0.1841|-0.15608|-0.21131|0.03396697|-1332.006106|8.0458
26_a47|0.0|0|1|0.0|0.0|1|1.304328272|0.11828578|-0.012090143|4.727387819|2|-0.110530752|0.956774672|-0.0098410169999999|10.94972213|0.0081426509999999|1|-0.008325552|-0.035472095|-0.079370393|-0.5899218279999999|2|-0.11288313|0.0120097289999999|0.651797437|1|0.549740398|0.020884606|12.13564316|9.608109253|168.2587945|-0.038735145|-1.626876095|-33.13315474|-22.50824805|69.15552111|0.474969855|2625.572598|1341.904566|-13.07911017|0.282360823|0.90465254|5994.406615|164.0744453|-549.3226272|31.36429668|14.3059247|0.0|1.0|0.0|1.0|2.66|0.05|-7.22|2.84|98.72|2.59|1.0|0.0|104.8|1.0|28.0|5.0|-6.51|0.0|3.18|0.00545|2.77e-05|11.0|0.0|0.0|5.97e-08|-0.06279|4.37|3992.0|-1696.096597|592.84|1006.59|0.3197|258.5|443.78|0.50921|0.68707|-1695.9387359999998|77.0|-0.16642|-0.22921|0.02111593|-1695.993821|7.9
15_a15|0.0|0|0|0.0|0.0|0|1.435688991|-0.132759299|-0.006378587|0.0|3|-0.063032481|0.0|0.001806571|10.95980315|0.0020555079999999|0|0.003766915|-0.173728081|-0.272482143|-0.3597407929999999|2|0.007958332|0.003774415|0.796300317|0|0.7028760070000001|0.020649569|13.71976186|142.8140301|68.29723829999999|-0.031405332|-1.821509261|-27.31834743|-20.86598874|54.83651811|0.435723718|3027.719888|2868.890383|-13.86355301|0.297455822|0.772181523|7039.747576999999|197.6323578|-804.0860746000001|29.700607300000005|13.48441779|1.0|1.0|0.0|0.0|4.34|0.07|-8.9|4.33|59.51|2.52|2.0|0.0|138.24|1.0|34.0|4.0|-5.26|0.0|4.64|0.000214|7.970000000000001e-07|0.000357|0.0|0.0|1.27e-09|-0.03786|5.04|2582.0|-1450.7538470000002|700.82|1265.55|0.4459|335.38|573.46|0.67524|0.70572|-1450.398033|0.0066|-0.10964|-0.1475|0.02849263|-1450.462493|6.9626
3h_a32|0.0|1|1|3.579396967|0.0|0|0.609420752|0.01077056|-0.005281944|5.733341277|0|0.014517903|2.243113495|0.002101838|10.31100268|-0.111111111|3|0.003284804|-0.071193103|-0.122769653|-0.531669815|0|-0.169197453|-0.2|0.8030743229999999|1|0.30907784|0.0111539339999999|6.98327435|76.38838542|75.87946135|-0.027590124|-1.324325944|-28.15732254|-17.27367301|51.95714963|0.4089962629999999|2398.020434|2911.160989|-10.81473143|0.226505997|0.692036677|5187.525619|141.8112711|-519.1071084|22.33200639|7.357575822|1.0|1.0|1.0|1.0|3.88|0.35|-8.47|8.11|110.94|2.64|2.0|0.0|112.28|1.0|26.0|3.0|-4.29|0.0|5.4|2.24e-06|7.140000000000001e-07|0.000273|0.0|0.0|3.37e-09|-0.05318|4.61|3.5552|-1790.6908030000002|676.22|1127.45|0.2926|348.74|578.86|0.70257|0.70257|-1790.440663|0.2926|-0.1474099999999999|-0.20059|0.02690554|-1790.5004850000005|8.1549
21b_a23|0.0|0|1|0.0|0.0|2|1.197963051|0.094654108|-0.005936474|5.4161004020000005|2|0.057405955|0.745297595|0.01055698|10.31321725|-0.0490623259999999|2|0.009872313|-0.069382957|-0.130528352|-0.481470603|2|0.131951284|-0.078097375|0.668547062|1|0.224930782|0.014481931|10.15224639|41.6766724|48.56114386|-0.034219814|-1.745210489|-29.31080756|-23.98906534|51.9633947|0.458461834|3074.083057|2531.041828|-16.81701905|0.187665282|0.846591917|6919.229053|131.5587155|-857.6679716|29.53101081|9.421307298|0.0|0.0|1.0|1.0|3.42|0.08|-7.84|3.92|128.81|2.6|2.0|1.0|129.97|1.0|33.0|5.0|-6.42|0.0|3.57|0.000361|6.06e-06|0.00273|0.0|0.0|1.43e-08|-0.08401|3.57|3.6237|-1761.498874|735.65|1247.38|0.2607|309.79|611.6|0.57848|0.70139|-1761.230923|0.2333|-0.15033|-0.23434|0.02657688|-1761.294175|7.0691
16_a31|0.0|1|0|3.096824452|0.0|0|0.61013894|0.152128735|-0.020181753|5.733341277|0|-0.050076586|0.0|-0.017017891|10.31170095|0.06214876|2|-0.0125582419999999|-0.053194463|-0.09530799|-0.60894688|0|-0.038841601|0.0980869569999999|0.8944757390000001|0|0.29485045|0.0374314139999999|17.63615984|130.369865|213.694252|-0.050105055|-1.653466811|-31.54036284|-23.60746376|84.57819254|0.427771627|2071.962924|1212.615438|-11.12287666|0.26919564|0.747554032|4387.049328|126.8340354|-367.0549296|32.30339751|13.04390063|0.0|1.0|1.0|1.0|1.93|0.14|-4.94|3.8|114.29|0.78|0.0|0.0|80.57|2.0|21.0|4.0|-6.48|0.0|2.33|0.0131|0.000254|0.0762|0.0|0.0|1.16e-05|-0.0318899999999999|1.7|3.6596|-1308.242314|503.18|818.1|0.2534|338.79|369.73|0.70108|0.70108|-1308.113026|0.2534|-0.15231|-0.1842|0.03948619|-1308.161433|7.0458
6a_a31|0.0|1|0|3.3855253210000003|0.0|0|0.610184884|0.038376178|-0.01694403|5.6869753560000005|0|0.08881108|0.0|-0.013930701|10.31170939|-0.026103465|2|-0.010591881|0.0006473469999999|0.001117583|-0.568500407|0|-0.07385392|-0.0436046509999999|0.803505125|0|0.259133072|0.034212524|20.08876284|157.9971748|251.216265|-0.045153913|-1.896464366|-45.56491046|-26.51328079|97.68889243|0.478330896|2713.694431|1671.917893|-15.56795422|0.307253701|0.916923952|5908.282843|180.411907|-653.8540772999999|38.27271371|18.29245122|1.0|1.0|1.0|1.0|2.51|0.05|-6.96|4.68|131.36|1.13|1.0|0.0|104.73|1.0|28.0|5.0|-6.69|0.0|2.96|0.00238|4.55e-05|0.0178|0.0|0.0|1.11e-07|-0.05563|4.03|3.5428|-1613.34153|607.79|1028.95|0.6404|349.96|447.66|0.70416|0.70416|-1613.1416|0.6404|-0.1428|-0.19843|0.04606915|-1613.198178|5.9586
15a_a10|0.0|0|0|0.0|0.0|1|1.34383719|-0.214195114|-0.00244937|5.4161004020000005|2|-0.125297206|2.038992189|0.011418154|10.92966696|-0.062038567|1|0.01192767|-0.179723568|-0.285973309|-0.188634555|2|-0.0232534929999999|-0.1074837719999999|0.713078124|1|0.754451037|0.0156991769999999|10.10411407|42.41151044|54.61835033|-0.025155581|-1.3835569680000002|-18.99256188|-16.19032994|39.61363829|0.407638879|2656.305166|2413.560937|-10.42022369|0.323526799|0.68815941|5929.563906|208.2243923|-573.1123029|23.93343877|11.51002664|0.0|1.0|1.0|1.0|3.58|0.29|-7.79|3.95|56.07|1.93|1.0|0.0|118.92|1.0|30.0|5.0|-6.52|1.0|3.33|0.0432|3.94e-05|0.0157|0.0|0.0|1.63e-08|-0.04742|2.4|3.7639|-1278.452284|687.57|1179.28|0.3558|215.08|563.27|0.47484|0.68863|-1278.141052|0.1583|-0.1559299999999999|-0.20335|0.02976259|-1278.200428|7.6198
12s_a36|0.0|1|0|3.486136149|0.0|0|1.297044029|-0.057853364|-0.007059109|5.351858133|2|0.037454164|0.0|0.002951176|10.95352614|-0.050363149|1|0.003962098|-0.104118159|-0.1763783589999999|-0.434472457|1|-0.118671653|-0.086791463|0.856274847|0|0.4314309979999999|0.019457471|12.55883918|110.6090028|109.5085883|-0.035868226|-1.901015959|-30.06529118|-23.15117315|59.13914165|0.4604765839999999|2710.355028|2294.468358|-14.94294208|0.245801617|0.853487672|5890.905249|158.6528381|-791.9759303|30.69639722|11.76167282|1.0|0.0|1.0|0.0|0.0|0.17|-6.97|3.24|69.2|2.24|1.0|0.0|128.72|1.0|30.0|4.0|-6.55|1.0|2.14|0.0274|5.05e-05|0.02|0.0|0.0|1.08e-07|-0.04908|3.48|3.7604|-1272.270833|683.24|1150.67|0.4501|319.95|523.72|0.6843600000000001|0.6928|-1272.00109|0.0002|-0.15559|-0.20467|0.03416928|-1272.061111|8.0458
1d_a5|0.0|1|0|2.79978458|-4.455320158|0|1.217311475|-0.133500214|-0.006252818|4.59511985|2|-0.118028278|0.0|-0.0012491689999999|10.94437658|-0.010183824|1|-0.000700145|0.001493879|0.004923698|-0.38633065|2|-0.058872605|-0.015804188|0.513260607|0|0.6271150670000001|0.007937625|4.288788702|204.4506579|55.92018945|-0.036640804|-1.465632167|-25.80622135|-19.79744178|52.05055075|0.471074204|2481.822293|1172.890724|-10.69678217|0.229495885|0.89062437|5717.438103|123.9992274|-427.8712868|25.69414151|10.25512997|1.0|1.0|1.0|1.0|2.19|0.05|-8.88|5.48|54.46|2.73|2.0|0.0|95.49|1.0|27.0|6.0|-5.73|0.0|4.15|0.00589|1.0800000000000002e-05|0.00396|0.0|0.0|1.3300000000000002e-09|-0.04528|3.58|4.6112|-1288.340378|567.04|951.63|0.2805|254.46|414.59|0.41781|0.5764600000000001|-1288.201219|0.0982|-0.18991|-0.23519|0.03392008|-1288.253849|5.03
7_a27|0.0|0|0|0.0|0.0|2|1.40247849|0.112935885|-0.00601016|4.727387819|2|-0.133453335|1.280380317|0.010291744|10.93773474|-0.056500475|1|0.010596392|-0.19575909|-0.323631281|-0.500327496|2|0.147753647|-0.08694032|0.62067794|1|0.358145768|0.015099075|8.475438874|10.66993367|83.57286704|-0.0300556429999999|-1.352503929|-19.13983132|-16.87088515|42.57323098|0.466714317|2334.058688|1497.873267|-9.469994277|0.236435287|0.875167537|5082.120742|132.7162621|-426.1497425|22.09489892|8.106228264|1.0|0.0|0.0|1.0|3.41|0.2|-6.61|3.32|65.6|2.88|0.0|0.0|102.36|1.0|26.0|4.0|-6.26|1.0|3.14|0.0299|5.2e-05|18.0|0.0|0.0|2.43e-07|-0.04887|5.37|4.1205|-1122.455548|606.74|1016.96|0.4179|300.9|505.5|0.61278|0.61278|-1122.249324|0.4179|-0.16734|-0.2162099999999999|0.02179141|-1122.304359|9.0
