molecula|NaaNH|n9FaHRing|SssssC|NaasN|SRW09|nAHRing|BCUTs-1|SaasN|AATSC1c|AATSC1s|n6HRing|JGI4|SaaaC|ATSC1c|AATSC1are|MATS8i|BCUTi-1|AATSC8d|n5aRing|n5aHRing|AATSC1pe|AATSC7i|AATSC1i|MATS1c|n6aHRing|BIC2|MATS8s|MATS8d|GATS1pe|RASA|FNSA3|FNSA5|PBF|FPSA3|PNSA3|PNSA5|RPSA|TPSA_x|WNSA5|RPCS|FNSA2|WNSA3|PNSA4|DPSA3|GeomPetitjeanIndex|GRAVp|TASA|PNSA2|MOMI-Z|FPSA1|GeomDiameter|DPSA1|Mor01p|CYP2C9 inhibitor|P-gp substrate|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Fraction Csp3|Log S (SILICOS-IT)|Log Po/w Silicos-IT Log P|Brenk|Molar refractivity|Veber filter|Log S (Ali)|Heavy atom count|Log Kp (cm/s)|Molecular Mass|BBB|CYP1A2 inhibitor|Log S (ESOL)|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|Log Po/w XLOGP3|PAINS|Lipinski|Solubility [Log S (SILICOS-IT)] (mg/ml)|Lowest Unoccupied Molecular Orbital Energy|Absorption Energy (max. Transition) (eV)|log P|Total Energy (gas phase) (Hartree)|Area (grid)|Wavelength (HOMO-LUMO transition) (nm)|Oscillator Force (max. Transition)|Contribuition (max. transition)|Contribution (HOMO-LUMO transition)|Zero Point Energy|HOMO-LUMO Energy Difference (Hartree)|Gibbs Free Energy|Dipole (water)|IC50|pIC50
1f_a5|1|0|-4.398485453999999|0|6.605297921|0|1.218960329|0.0|-0.00645569|-0.31059482|2|0.029105691|0.0|-0.277594656|-0.0012491689999999|-0.174016111|10.94527671|-0.000625|1|1|-0.000700145|-0.389011185|0.004923698|-0.401165734|2|0.771487328|-0.060528915|-0.000969932|0.513260607|0.888073448|-0.091412569|-0.083857856|0.45528118|0.008403353|-50.98614411|-46.77243802|0.111926552|62.42799372|-26.08772825|0.21377016|-1.425583552|-28.43795894|-19.87828616|55.67318607|0.4670794829999999|2482.949545|495.3305784|-795.1314464|979.2285994|0.242477611|13.35549635|-287.2706403|403.396385|0.0|1.0|1.0|1.0|0.05|-8.88|5.48|0.0|95.49|0.0|-4.79|27.0|-5.73|366.34|0.0|1.0|-4.97|1.6100000000000002e-05|0.00589|1.0800000000000002e-05|3.95|0.0|0.0|4.86e-07|-0.05346|4.7485|3.58|-1288.3196369999998|577.11|270.96|0.6959|0.47267|0.42446|-1288.209882|-0.18224|-1288.263745|4.9879|0.24|6.6198
26_a20|0|0|0.0|1|6.842683282|0|1.4165417530000002|1.877209467|-0.00578453|-0.104520106|2|0.0396875|2.01129617|-0.3297182369999999|0.003085806|-0.054222344|10.93106273|-0.033102079|1|1|0.003149352|0.249416844|0.057022334|-0.446730587|2|0.7541508029999999|-0.070815554|-0.055150498|0.690530489|0.79337253|-0.0862808009999999|-0.082729415|0.423153994|0.012753218|-58.21621279|-55.81998701|0.20662747|139.417676|-37.66339899|80.47551422|-1.737317706|-39.28020352|-22.11735334|66.82118688|0.472355054|2825.254798|535.3119506|-1172.219727|2534.075607|0.215111274|14.40103379|-384.4457279|712.1606951|1.0|1.0|1.0|1.0|0.08|-9.18|4.5|0.0|125.0|0.0|-5.14|32.0|-6.28|419.48|0.0|1.0|-5.02|7.27e-06|0.00305|9.51e-06|3.63|0.0|0.0|2.780000000000001e-07|-0.05097|4.8421|4.97|-1352.277633|715.27|318.77|0.2081|0.50878|0.68167|-1352.036122|-0.16129|-1352.098465|4.8742|131.0|6.8827
7g_a8|1|0|0.0|1|7.535296702|1|1.39137419|1.336155045|-0.01002363|-0.067360394|0|0.0448526079999999|0.0|-0.481134236|-0.00087806|-0.027838247|10.9431888|-0.027717137|1|1|0.0002620309999999|-0.065174707|0.046246982|-0.418049442|0|0.7363841520000001|0.098510683|-0.044866536|0.606087461|0.699376143|-0.107714754|-0.1122315669999999|0.306360885|0.031841955|-64.55562181|-67.26263865|0.300623857|180.1699331|-40.31185423|56.75323443|-2.020168201|-38.68948451|-27.51653399|83.63914665|0.470618047|2802.2242920000003|419.1502102|-1210.7274960000002|2079.55195|0.193261535|14.3346384|-367.6690814|509.2753308|1.0|1.0|0.0|1.0|0.04|-7.91|4.94|0.0|108.0|0.0|-5.78|30.0|-5.63|399.37|0.0|1.0|-5.44|1.67e-06|0.000667|3.59e-06|4.38|0.0|0.0|4.92e-06|-0.06621|3.7874|6.26|-1374.4533210000002|620.67|327.36|0.5165|0.62073|0.62073|-1374.291597|-0.15508|-1374.3479960000002|12.9547|21.03|4.6772
11d_a5|1|0|0.0|0|6.605297921|0|1.388848584|0.0|-0.003373937|0.001099755|2|0.0228184279999999|0.0|-0.185566552|0.008307337|-0.138265707|10.94877952|0.01948342|1|1|0.008809179|-0.202307745|-0.200646773|-0.22897714|2|0.783891527|-0.018747485|0.036918829|0.755793189|0.87090286|-0.063028408|-0.0847408619999999|0.359644732|0.012828514|-40.04753555|-53.84338206|0.12909714|82.02685783|-34.21147402|0.0|-1.525335513|-25.44574968|-18.63809379|48.19862797|0.49396568|2540.78984|553.3617954|-969.1808771|900.3825317|0.287694578|17.62784804|-269.7929124|631.9206508|1.0|1.0|1.0|1.0|0.17|-8.64|4.41|0.0|114.29|0.0|-4.14|29.0|-6.47|385.46|1.0|1.0|-4.29|7.2e-05|0.0278|5.14e-05|3.07|0.0|0.0|8.909999999999999e-07|-0.03767|4.4175|2.59|-1239.093739|682.09|301.89|507.0|0.66686|0.6533399999999999|-1238.855022|-0.16762|-1238.914819|3.7008|15.0|7.8239
12bh_a36|1|0|0.0|0|7.412764017000001|2|1.297043258|0.0|-0.006687484|-0.047482048|2|0.044197531|0.0|-0.401249012|0.003676818|0.075747971|10.94728093|-0.035747988|1|1|0.0045625|0.0016901289999999|-0.169994208|-0.43574839|1|0.78699829|-0.211972014|-0.0591586759999999|0.857993338|0.833491953|-0.070687668|-0.09959401|0.317612728|0.017627098|-47.04367494|-66.28126709|0.166508047|110.81353529999998|-44.11115058|0.0|-1.991880197|-31.30825225|-23.6718811|58.77476595|0.482052584|2773.193279|554.7010591|-1325.625342|2437.805332|0.216705778|14.56834609|-377.0728785|729.1873176|0.0|1.0|0.0|2.0|0.21|-7.34|3.76|0.0|133.68|0.0|-4.54|31.0|-6.38|409.49|1.0|1.0|-4.6|2.8600000000000004e-05|0.0117|2.5e-05|3.41|0.0|0.0|1.86e-05|-0.0525299999999999|3.8811|3.79|-1311.558898|715.94|341.97|0.4386|0.69377|0.7039|-1311.293683|-0.14915|-1311.356102|7.7975|14.0|7.8539
3c_a32|1|1|0.0|0|7.765993078999999|0|0.6094207970000001|0.0|-0.006923974|-0.048337951|0|0.043817204|2.224112182|-0.270034997|-0.00017094|-0.113334836|10.31100278|-0.01180891|3|3|0.00124359|-0.097512832|-0.145525719|-0.5427297289999999|0|0.839409251|-0.003205869|-0.019130435|0.774363061|0.888766719|-0.0679200029999999|-0.0943910459999999|0.216289509|0.015118975|-34.91603827|-48.52416391|0.1112332809999999|57.18235134|-24.94510426|0.0|-1.038301506|-17.94949454|-14.82682786|42.68833949|0.423167668|2152.627425|456.8935699|-533.7658031000001|1393.156794|0.306047878|9.717148607|-199.4122311|370.5811396|1.0|1.0|1.0|1.0|0.19|-6.89|6.61|0.0|93.05|0.0|-6.18|22.0|-5.35|326.44|0.0|1.0|-4.91|6.65e-07|0.000217|1.22e-05|4.14|0.0|0.0|4.18e-05|-0.05487|3.5169|3.02|-1633.419633|544.22|352.54|0.5017|0.7034600000000001|0.7034600000000001|-1633.297494|-0.14219|-1633.348356|5.0659|9.0|8.0458
14f_a23|0|1|0.0|2|7.423568444|0|1.197963246|3.366063739|-0.006791105|-0.027380305|2|0.04255787|0.745818086|-0.373510774|0.010561248|-0.0555907109999999|10.3132176|-0.041351617|2|2|0.010508236|0.101910723|-0.199540201|-0.399688849|2|0.796412133|0.070514687|-0.06885759|0.71381683|0.894162392|-0.059927056|-0.084419703|0.2096108239999999|0.027134452|-40.51498423|-57.07376861|0.105837608|71.55380685|-38.58595734|96.60179161|-1.603974359|-27.39103254|-21.26277654|58.85981824|0.478733036|3014.916135|604.5178506|-1084.401604|2322.5224120000003|0.334221706|15.58565565|-224.1560124|683.7405759|1.0|1.0|1.0|1.0|0.09|-7.51|3.42|1.0|126.78|0.0|-5.63|32.0|-6.47|441.51|0.0|0.0|-5.02|2.32e-06|0.0010199999999999|9.57e-06|3.55|0.0|0.0|1.3699999999999998e-05|-0.07163|5.8184|3.23|-1744.429532|711.98|346.78|0.2462|0.60917|0.6733399999999999|-1744.182678|-0.1458|-1744.2443850000002|9.1089|2.0|8.6459
12ag_a36|1|0|0.0|0|7.412764017000001|2|1.297044434|0.0|-0.008085448|-0.084341564|2|0.043848238|0.0|-0.436614203|-0.002526241|0.0070889269999999|10.96052849|-0.050147748|1|1|-0.000673716|0.135431487|-0.217394466|-0.445549431|1|0.835013502|0.124298337|-0.0861053359999999|0.698414933|0.7468300940000001|-0.082492792|-0.1081585809999999|0.26896187|0.020136392|-52.02834065|-68.21579593|0.253169906|159.6746787|-43.02381535|0.0|-1.946854457|-32.81436052|-24.55768654|64.72839664|0.481286668|2773.9654530000003|471.0269757|-1227.884327|2305.164626|0.2411026289999999|15.13240062|-326.5740008|595.8790650000001|0.0|1.0|0.0|2.0|0.14|-6.86|3.13|0.0|123.71|0.0|-3.89|30.0|-6.76|399.42|1.0|0.0|-4.16|0.000129|0.0515|6.96e-05|2.78|0.0|0.0|5.58e-05|-0.05486|3.8893|3.41|-1332.151245|658.68|334.04|0.4286|0.69204|0.7024699999999999|-1331.9454449999998|-0.15227|-1332.003616|7.5405|17.0|7.7696
33_a47|0|1|0.0|1|6.823286122000001|0|1.409403453|1.758479676|-0.004263267|-0.085712613|3|0.034691358|1.688794654|-0.183320497|0.002212256|-0.033554816|10.98214099|0.0741098479999999|1|1|0.003634698|-0.26447859|-0.338113214|-0.270498605|3|0.82821379|0.065468525|0.1186944519999999|0.607650682|0.8197001309999999|-0.060080724|-0.083739854|0.404334141|0.022346992|-32.1568697|-44.81989209|0.1802998689999999|96.50148984|-23.98884914|0.0|-1.088618103|-17.2112484|-14.56646493|44.11759955|0.4607629339999999|2311.28828|438.726241|-582.6585971|787.797733|0.42318652|12.94292541|-82.22540944|388.178924|1.0|1.0|1.0|1.0|0.11|-7.08|2.96|0.0|94.28|0.0|-3.26|25.0|-6.78|334.35|1.0|1.0|-3.72|0.000546|183.0|0.000192|2.19|0.0|0.0|2.79e-05|-0.05462|4.1869|2.06|-1123.135036|566.29|296.13|0.2566|0.67508|0.67508|-1122.992964|-0.15985|-1123.04547|6.2284|4.0|8.4
1i_a5|1|0|-4.358943904|0|6.605297921|0|1.219028472|0.0|-0.006494891|-0.31059482|2|0.0253888889999999|0.0|-0.279280326|-0.0012491689999999|-0.174016111|10.94550053|-0.003198529|1|1|-0.000700145|0.059972925|0.004923698|-0.403861432|2|0.780175595|-0.058385936|-0.00496377|0.513260607|0.8876055620000001|-0.091178745|-0.084018635|0.4729402929999999|0.008291428|-50.81756452|-46.82694838|0.112394438|62.64191946|-26.09853285|0.213644964|-1.428316788|-28.32266298|-19.90145306|55.43870932|0.4697279689999999|2482.831286|494.6981114|-796.0581225|942.1618767|0.240540403|13.79450888|-289.21443910000005|403.396385|0.0|1.0|1.0|1.0|0.05|-8.88|5.48|0.0|95.49|0.0|-4.79|27.0|-5.73|366.34|0.0|1.0|-4.97|1.6100000000000002e-05|0.00589|1.0800000000000002e-05|3.95|0.0|0.0|4.86e-07|-0.05729|4.7243|3.58|-1288.322373|569.42|283.08|0.7585|0.4571199999999999|0.50107|-1288.210207|-0.17945|-1288.264271|2.8939|24.0|7.6198
12aw_a36|1|0|0.0|0|7.412764017000001|2|1.297044239|0.0|-0.008293935|-0.115864198|2|0.043383838|0.0|-0.4478724979999999|-0.006877664|-0.1066959869999999|10.96021804|-0.034663063|1|1|-0.004358975|0.169961228|-0.250781298|-0.4191703539999999|1|0.836170906|-0.022464907|-0.056676035|0.632625562|0.706174871|-0.088516379|-0.114701005|0.373775982|0.023038651|-56.73814908|-73.52224315|0.2938251289999999|188.3390873|-47.12705211|1.343623915|-2.06461809|-36.36860892|-26.46800754|71.5057033|0.47322369|2901.451841|452.6513136|-1323.400377|2380.579051|0.250947713|14.32425315|-319.2802512|593.6088758|0.0|1.0|0.0|2.0|0.14|-7.12|3.55|0.0|123.67|0.0|-3.99|31.0|-6.8|417.41|1.0|0.0|-4.32|0.000102|0.0424|4.81e-05|2.88|0.0|0.0|3.17e-05|-0.05513|5.2313|3.66|-1431.373326|666.09|319.85|0.4088|0.38905|0.69109|-1431.180191|-0.15688|-1431.239759|6.5278|9.0|8.0458
EW7203_a60|0|0|0.0|0|7.412764017000001|2|0.604984431|0.0|-0.00698487|0.0075638519999999|2|0.041767677|0.0|-0.377182982|0.003099827|0.03824498|10.31162855|-0.051413084|1|1|0.0036417359999999|-0.1696249719999999|-0.090115975|-0.458129101|1|0.822401103|0.002441966|-0.089945913|0.760234689|0.8860751579999999|-0.076068195|-0.096226348|0.345488097|0.020156795|-49.19385637|-62.23028092|0.113924842|73.67602619|-40.24477665|0.0|-1.828300603|-31.81402579|-23.64750675|62.22940284|0.497298165|2913.880231|573.0312689|-1182.375337|1660.077477|0.233162923|16.53092404|-345.1309687|666.0036144999999|1.0|1.0|1.0|2.0|0.13|-6.7|3.87|0.0|133.97|0.0|-5.74|31.0|-6.35|425.51|0.0|0.0|-4.82|1.81e-06|0.000768|1.53e-05|3.59|0.0|0.0|8.51e-05|-0.06188|5.0166|3.64|-1667.993536|678.83|352.3|0.2385|0.40883|0.69857|-1667.78681|-0.1446599999999999|-1667.848192|2.5159|9.0|8.0334
17a_a50|0|1|0.0|2|7.934155233999999|1|1.349854788|4.319202937|-0.002225436|0.009691515|1|0.034142512|2.189373662|-0.133526134|0.012510153|-0.0979202769999999|10.94500663|-0.131632653|2|2|0.012893333|-0.178162528|-0.3891730779999999|-0.220088198|1|0.784570118|-0.204032723|-0.215448852|0.732114362|0.92300665|-0.045404408|-0.078525868|0.4062532579999999|0.013784807|-29.57096251|-51.14229199|0.07699335|50.14419437|-33.3079288|84.34722313|-1.570517366|-19.25896309|-18.26510428|38.54872522|0.486855438|2644.4486420000003|601.1353533|-1022.84584|1799.721631|0.2100891|15.76161018|-377.6260803|719.3470265|1.0|1.0|1.0|0.0|0.29|-6.76|3.39|0.0|121.78|0.0|-3.99|30.0|-6.44|398.5|1.0|0.0|-4.44|0.000102|0.0408|3.61e-05|3.23|0.0|0.0|6.97e-05|-0.03196|4.2478|3.08|-1258.540058|705.96|306.31|0.1817|0.6244|0.66046|-1258.260865|-0.16724|-1258.322582|8.2991|85.0|7.0706
4m_a46|0|0|0.16407746|1|7.825245291|1|1.134637002|2.12888511|-0.000686578|0.051308728|1|0.041865079|0.0|-0.0329557579999999|0.011122528|-0.142061192|10.94319657|0.007901235|1|1|0.010359417|-0.487230027|-0.029022201|-0.098201489|1|0.747676221|-0.099662698|0.011235955|0.626578283|0.948973877|-0.067320375|-0.0672468|0.373463876|0.010905551|-35.4774406|-35.43866734|0.051026123|26.89046601|-18.67596877|35.77391986|-1.008702005|-18.69640205|-11.81288911|41.22460182|0.463006576|2133.331634|500.1036387|-531.5800101|1639.260563|0.266763619|9.923886653|-245.828396|486.9589609|1.0|1.0|1.0|0.0|0.29|-6.88|4.25|0.0|98.69|0.0|-4.52|25.0|-5.68|328.41|1.0|1.0|-4.57|2.99e-05|0.00981|2.68e-05|3.69|0.0|0.0|4.31e-05|-0.04808|6.0419|3.45|-1031.109224|558.63|285.18|0.2465|0.38389|0.68505|-1030.929791|-0.18308|-1030.980844|5.2326|1288.0|5.8901
12au_a36|1|0|0.0|0|7.412764017000001|2|0.2992539489999999|0.0|-0.009897048|-0.351827031|2|0.044036281|0.0|-0.613616984|-0.006862238|-0.023640632|10.31810353|-0.03802163|1|1|-0.001160331|0.1320241419999999|-0.261631709|-0.515924985|1|0.825565083|-0.021932444|-0.058671909|0.750657639|0.698996981|-0.090166553|-0.110305773|0.284342092|0.021569487|-64.86748076|-79.35600767|0.301003019|216.5471227|-57.09017539|26.04051569|-2.206115469|-46.66686194|-27.36414058|80.38496714|0.492871181|3484.987058|502.8713191000001|-1587.1201529999998|2384.109036|0.283941389|17.67586495|-310.873098|805.2286932|0.0|1.0|0.0|3.0|0.17|-6.87|1.28|0.0|142.02|0.0|-3.85|34.0|-8.03|474.54|0.0|0.0|-3.72|0.0001409999999999|0.0668|0.0001889999999999|1.64|0.0|0.0|6.45e-05|-0.0570899999999999|5.1307|6.24|-1876.156196|752.27|334.15|809.0|0.58518|0.70395|-1875.89525|-0.15162|-1875.960827|8.0814|47.0|7.3279
15_a15|0|0|0.0|0|0.0|1|1.435688991|0.0|-0.006378587|-0.031457366|3|0.029814815|0.0|-0.395472407|0.001806571|0.000676845|10.95980315|0.0020555079999999|0|0|0.003766915|-0.098862691|-0.272482143|-0.3597407929999999|2|0.724319314|0.007958332|0.003774415|0.796300317|0.8972060479999999|-0.061884697|-0.091075463|0.7028760070000001|0.020649569|-41.11675625|-60.51136736|0.102793952|68.29723829999999|-40.20430373|4.306196778|-1.821509261|-27.31834743|-20.86598874|54.83651811|0.435723718|3027.719888|596.1118717|-1210.227347|2868.890383|0.297455822|11.8273735|-269.1443943|830.7967967000001|1.0|0.0|0.0|1.0|0.07|-8.9|4.33|0.0|138.24|0.0|-6.32|34.0|-5.26|448.52|0.0|0.0|-6.1|4.77e-07|0.000214|7.970000000000001e-07|5.32|0.0|0.0|5.7e-07|-0.03786|3.6968|5.04|-1450.725355|700.82|480.19|0.4459|0.67524|0.70572|-1450.398033|-0.10964|-1450.462493|2.9566|109.0|6.9626
47o_a18|0|0|0.0|0|7.03438793|1|1.251177005|0.0|-0.006476544|-0.055408687|0|0.037484277|0.0|-0.4339284229999999|-0.00046896|0.011121222|10.94702017|-0.038296569|0|0|0.000787517|-0.009467295|-0.156998637|-0.490807196|0|0.7435044540000001|0.001673737|-0.066242713|0.733228144|0.806872998|-0.077288013|-0.088436375|0.261785105|0.008692675|-56.13142962|-64.2280736|0.193127002|140.2610102|-46.6464782|82.54478365|-2.210909375|-40.76618466|-25.08909125|62.44459815|0.493146875|2857.120021|586.0020642999999|-1605.70184|1393.529823|0.127246923|19.35260972|-541.4335917000001|931.8364349|0.0|1.0|1.0|3.0|0.25|-9.37|3.69|1.0|139.63|0.0|-5.66|34.0|-6.12|454.56|0.0|1.0|-5.08|2.19e-06|0.000996|8.38e-06|4.16|0.0|0.0|1.93e-07|-0.0502|3.22|7.62|-1455.547304|783.22|385.04|0.5065|0.69248|0.69248|-1455.162559|-0.13203|-1455.231246|2.8284|47.0|7.3279
5a_a40|0|0|0.0|1|8.149890544|0|0.604913477|1.688148148|-0.004609716|0.059258947|0|0.0388888889999999|0.808197279|-0.152120625|0.011345707|0.180125135|10.31198338|-0.02394636|2|2|0.010425818|-0.191663433|0.007301856|-0.363338726|0|0.756882266|-0.442215721|-0.0395444479999999|0.5263598389999999|0.8531783270000001|-0.078132307|-0.090991462|0.04987082|0.020641204|-34.5789643|-40.27003217|0.146821673|64.97877226|-17.82228195|52.43850484|-1.091897544|-15.30358975|-16.10801287|43.71412865|0.4889874279999999|1847.672595|377.5905776|-483.24038600000006|508.8362301|0.177534728|10.7779923|-285.426492|244.8873477|1.0|0.0|1.0|0.0|0.21|-4.05|3.68|1.0|74.15|0.0|-4.13|19.0|-5.9|269.32|1.0|1.0|-3.67|7.49e-05|0.0202|0.000213|2.88|0.0|0.0|0.0241|-0.0657799999999999|3.7921|4.36|-1177.5835470000002|466.79|326.96|0.4461|0.69499|0.69499|-1177.51016|-0.15066|-1177.555706|7.6003|81.0|7.0915
10_a27|0|0|0.0|2|6.605297921|0|1.400533489|3.383341915|-0.006285923|-0.044164147|2|0.040512821|1.296293777|-0.282866526|0.00991794|0.034318674|10.93783185|-0.000903965|1|1|0.010329671|-0.309727442|-0.341622797|-0.487435299|2|0.804375252|0.129719095|-0.001453596|0.614205449|0.8526621529999999|-0.061299064|-0.087022238|0.346344305|0.017676458|-32.5969511|-46.27574168|0.147337847|78.34972221|-24.60801194|49.19800605|-1.305333567|-17.33405307|-16.5270506|41.99674607|0.477162521|2270.538352|453.4194305|-694.1361252|943.2258247|0.254639309|12.9316403|-260.9504933|424.8821143|1.0|0.0|1.0|0.0|0.16|-6.24|2.81|0.0|97.39|0.0|-3.57|25.0|-6.51|331.37|1.0|1.0|-3.92|0.000266|0.0882|0.0001189999999999|2.55|0.0|0.0|0.000192|-0.0498|4.1495|4.66|-1083.1151289999998|573.31|298.79|0.4452|0.63894|0.63894|-1082.956472|-0.16805|-1083.008551|6.9456|69.0|7.1612
24_a47|0|1|0.0|1|6.86171134|0|1.304328602|1.225600378|-0.010774404|-0.1160443999999999|2|0.039520202|1.081401467|-0.484848181|-0.0060410169999999|-0.063708635|10.95005721|0.071506228|1|1|-0.004514441|0.056234624|-0.2494728939999999|-0.540463145|2|0.812650394|-0.005097239|0.113432542|0.627160379|0.7839491009999999|-0.075894947|-0.090995097|0.214985826|0.021522987|-42.71324947|-51.21152885|0.216050899|121.5922303|-28.82156035|47.170683|-1.364926459|-24.03877652|-18.28983173|54.82626523|0.479188295|2642.775318|441.2021442|-768.1729327|1239.381181|0.388396422|13.48797266|-125.6197312|457.1122177|1.0|0.0|1.0|2.0|0.05|-7.63|2.78|0.0|104.73|0.0|-4.61|28.0|-6.48|396.81|0.0|1.0|-4.52|2.46e-05|0.00975|3.05e-05|3.16|0.0|0.0|9.22e-06|-0.06517|3.9675|4.46|-1696.071577|578.94|312.5|0.2618|0.6835|0.6835|-1695.93106|-0.16333|-1695.98597|3.6008|3.0|8.5
8a_a12|0|0|0.0|0|0.0|1|1.283813597|0.0|-0.00771093|-0.052287869|3|0.0420317459999999|0.0|-0.362413703|-0.001510006|-0.050603335|10.95472846|-0.084035283|0|0|0.000249868|-0.3422915179999999|-0.226106307|-0.5385001079999999|2|0.763500863|-0.1261547959999999|-0.146966854|0.862306783|0.892656426|-0.05926895|-0.093050281|0.221703535|0.010336879|-30.69873711|-48.195997|0.107343574|55.59930083|-24.96342938|0.0|-1.4888045019999998|-15.90061008|-17.52581709|36.0527909|0.46777503|2212.38965|462.3571879|-771.1359521|2093.2274030000003|0.208569274|9.607296424|-301.89687089999995|464.1781753|1.0|0.0|1.0|1.0|0.15|-7.89|3.87|0.0|105.24|0.0|-3.9|25.0|-6.04|327.38|1.0|1.0|-4.21|0.000125|0.0408|6.19e-05|3.18|0.0|0.0|4.2e-06|-0.06246|3.9091|3.41|-1046.0210880000002|556.3|317.17|0.2486|0.6309100000000001|0.6309100000000001|-1045.851982|-0.15696|-1045.902509|5.4032|199.0|6.7011
11g_a5|1|0|0.0|1|7.139660336|0|1.388236041|1.984996534|-0.004593347|0.009272269|2|0.020943152|0.0|-0.252634073|0.00599982|-0.137618073|10.94877951|-0.007175378|2|2|0.006964153|-0.14133011|-0.233590516|-0.267507083|2|0.814159231|-0.075382189|-0.01453517|0.73551511|0.837943738|-0.067247149|-0.076326887|0.396049407|0.023215707|-44.19305139|-50.16001519|0.1620562619999999|106.4990972|-32.96383785|0.0|-1.297557078|-29.04250676|-16.72000506|59.4498014|0.485790997|2823.738452|550.6745046|-852.7202582999998|935.4227938|0.456418686|18.16867625|-57.28097817|648.1198739|1.0|1.0|1.0|1.0|0.08|-9.04|4.17|0.0|118.35|0.0|-4.12|31.0|-6.84|408.46|0.0|0.0|-4.31|7.65e-05|0.0312|4.88e-05|2.75|0.0|0.0|3.770000000000001e-07|-0.04322|4.5106|2.3|-1330.144218|693.48|294.62|0.4609|0.56924|0.63081|-1329.927772|-0.1714|-1329.988893|4314.0|0.03|7.5229
16_a31|1|0|0.0|0|7.758333467000001|1|0.61013894|0.0|-0.020181753|-0.186617888|0|0.042528736|0.0|-0.726543099|-0.017017891|-0.00795845|10.31170095|0.06214876|2|2|-0.0125582419999999|-0.0897217219999999|-0.09530799|-0.60894688|0|0.8318419909999999|-0.038841601|0.0980869569999999|0.8944757390000001|0.546450126|-0.142079397|-0.150315165|0.29485045|0.0374314139999999|-66.9420327|-70.82239128|0.4535498739999999|213.694252|-33.36862997|467.7901274|-1.653466811|-31.54036284|-23.60746376|84.57819254|0.427771627|2071.962924|257.4650715|-779.0463041|1212.615438|0.26919564|9.649327262|-217.4912527|280.39844320000003|0.0|1.0|1.0|2.0|0.14|-4.94|3.8|0.0|80.57|0.0|-4.36|21.0|-6.48|300.34|0.0|1.0|-3.6|4.38e-05|0.0131|0.000254|2.32|0.0|0.0|0.00347|-0.0318899999999999|3.6596|1.7|-1308.202828|503.18|338.79|0.2534|0.70108|0.70108|-1308.113026|-0.15231|-1308.161433|5.5943|0.09|7.0458
12_a4|0|0|0.0|1|7.535296702|1|0.295190368|2.070952433|-0.0021497879999999|-0.271149771|2|0.0381179139999999|1.587386096|-0.113938738|0.005795666|-0.093414896|10.31168324|0.028152112|1|1|0.009024784|-0.055590089|-0.085553511|-0.220286906|2|0.8157155359999999|-0.036425699|0.04172421|0.531333552|0.805238097|-0.070256284|-0.074699711|0.636722126|0.01168879|-41.69390404|-44.33087544|0.194761903|115.5823166|-26.30835499|7.519189887|-1.269895089|-24.74343259|-15.38009964|48.6306683|0.470780296|2927.48584|477.8721263000001|-753.6248824|1962.933988|0.282227427|11.7599245|-258.476202|608.4548423|1.0|1.0|1.0|0.0|0.23|-7.84|3.69|0.0|113.02|0.0|-4.18|29.0|-6.84|404.48|0.0|1.0|-4.33|6.57e-05|0.0266|4.64e-05|2.72|0.0|0.0|5.85e-06|-0.06898|4.8592|6.12|-1617.826064|640.67|325.57|0.1194|0.63967|0.68825|-1617.57796|-0.16224|-1617.634733|10.1971|9.29|5032.0
3a_a32|1|1|0.0|0|7.678326357|0|0.6094208210000001|0.0|-0.007588088|-0.045659995|0|0.03382716|2.211368234|-0.250406908|-0.002794182|0.102212031|10.31100283|0.125185185|3|3|-0.001223394|-0.028290955|-0.1568626659999999|-0.491457345|0|0.844272053|-0.045516432|0.215012723|0.7757299320000001|0.817070968|-0.080607266|-0.0970820759999999|0.30031978|0.0224684379999999|-37.30101542|-44.92473442|0.182929032|84.65041685|-20.78892268|0.0|-0.970820756|-17.261046399999998|-14.97491147|47.69828617|0.461044711|2028.93875|378.0996237|-449.2473442|812.930125|0.327690097|10.67859439|-159.4728294|278.73805810000005|1.0|1.0|1.0|1.0|0.07|-6.12|5.77|0.0|83.28|0.0|-5.32|20.0|-5.77|298.39|0.0|1.0|-4.35|4.83e-06|0.00144|4.51e-05|3.31|0.0|0.0|0.0002279999999999|-0.0558|3.6308|2.17|-1554.768725|492.91|341.48|0.2719|0.70229|0.70229|-1554.7020630000002|-0.15058|-1554.748543|5.7916|3.0|8.5686
