molecula|SddssS|SssssC|NaasN|SRW09|nAHRing|nARing|BCUTs-1|SRW07|AATSC1s|n6HRing|JGI4|SaaaC|ATSC1c|AATSC1are|BCUTi-1|AATSC8d|n5aHRing|AATSC1pe|MATS1i|AATSC1i|MATS1c|n6aHRing|GATS1are|BIC2|MATS8s|SIC2|GATS1pe|nFaHRing|FNSA5|FPSA3|RNCS|TPSA_x|FNSA4|WNSA5|RPCS|FNSA1|FNSA2|WNSA3|PNSA4|DPSA3|GeomPetitjeanIndex|PNSA2|WNSA4|FPSA1|GeomRadius|GRAV|FPSA5|DPSA2|Mor01p|PPSA5|CYP2D6 inhibitor|CYP2C9 inhibitor|P-gp substrate|Hydrogen bond don0rs count (using Lipinski’s definition)|Synthetic Accessibility|Fraction Csp3|Log Po/w Silicos-IT Log P|Log Po/w WLOGP|TPSA_y|Log Po/w MLOGP|Leadlikeness|Molar refractivity|Veber filter|Class [Log S (SILICOS-IT)]|Num. of Rotatable bonds|Log S (Ali)|Heavy atom count|Hydrogen bond acceptors count (using Lipinski’s definition)|Log Kp (cm/s)|BBB|Log S (ESOL)|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|Solubility [Log S (ESOL)] (mg/ml)|Solubility [Log S (SILICOS-IT)] (mol/l)|Solubility [Log S (SILICOS-IT)] (mg/ml)|Total Energy (water) (Hartree)|Total Energy (gas phase) (Hartree)|Oscillator Force (max. Transition)|Wavelength (max. Transition) (nm)|Approximated area|Contribution (HOMO-LUMO transition)|Oscillator Force (HOMO-LUMO transition)|Dipole (gas phase)|E solv. Water  (Hartree)|Dipole (water)|IC50|pIC50
5_a27|0.0|0.0|2|6.823286122000001|0|0|1.4026035369999998|4.727387819|-0.068518519|2|0.048947368|1.271687295|-0.286030638|0.00991794|10.93772408|-0.013448351|1|0.010329671|-0.2030237389999999|-0.341622797|-0.4982037479999999|2|0.639413469|0.760083119|0.180356685|0.8149212259999999|0.614205449|1|-0.085078576|0.01695771|10.48961936|77.37301579999999|-0.030385206|-23.6277072|56.35994804|0.741481472|-1.276178645|-15.54640123|-16.01263727|38.43699603|0.439066197|-672.5307653|-8.438466859|0.258518528|6.160679036|4943.51602|0.016479312|907.0095354|424.8821143|8.684398894|0.0|1.0|0.0|0.0|3.07|0.16|2.94|2.8|65.6|2.66|0.0|97.55|0.0|1.0|2.0|-3.61|25.0|4.0|-6.49|1.0|-4.01|0.000248|0.0821|9.78e-05|0.0324|6.04e-07|0.0002|-1083.143246|-1083.124207|0.2448|302.48|463.87|0.64548|0.2448|2.3781|0.01903872|3.5632|3.0|8.5229
6_a1|0.0|0.0|1|7.535296702|1|1|1.3488280769999998|5.4161004020000005|0.021203156|1|0.039635417|0.0|-0.230035376|0.005054086|10.95180041|-0.0538497079999999|1|0.006851583|-0.230322048|-0.3632559589999999|-0.353456514|1|0.781885145|0.798346291|0.13761072|0.8524898329999999|0.741035199|0|-0.077422386|0.021009352|64.63457366|58.82435931|-0.0238222729999999|-18.076387|95.13138767|0.576759436|-0.929068634|-13.35477777|-11.51080589|37.79009463|0.4218263379999999|-448.9214297|-5.56196523|0.423240564|5.555887839|4061.042516|0.025250885|778.3512535|359.9965854|12.20110458|1.0|0.0|1.0|0.0|2.94|0.22|3.61|3.57|39.94|1.75|0.0|86.31|0.0|1.0|3.0|-3.12|22.0|3.0|-6.21|1.0|-3.68|0.0007599999999999|221.0|0.00021|0.0613|9.51e-07|0.000277|-935.5024827|-935.4750982|0.3399|305.12|405.23|0.69818|0.3399|5.8386|0.027384499|8.0033|5.1|5.2924
7b_a8|0.0|0.0|1|7.535296702|1|1|1.395658671|5.4161004020000005|-0.038810124|1|0.040873016|0.0|-0.4829936279999999|0.002074537|10.9465091|-0.0254956129999999|1|0.003191529|-0.021509048|-0.035044152|-0.415894017|1|0.710658316|0.7812177770000001|0.048462902|0.8453887859999999|0.677544268|0|-0.1000685009999999|0.033167971|145.0783004|166.30684230000003|-0.041332642|-35.90168309|75.93423425|0.753935657|-1.901301524|-36.39338307|-24.75721974|80.62622045|0.4787988|-1138.832108|-14.82895606|0.246064343|7.698000901|6185.0105140000005|0.022982731|1510.516312|545.9267515|13.76608164|0.0|1.0|1.0|1.0|3.49|0.09|4.48|3.8|92.93|2.23|2.0|110.8|0.0|1.0|3.0|-5.25|30.0|5.0|-6.15|0.0|-4.94|5.64e-06|0.00224|1.14e-05|0.00454|2.25e-08|8.94e-06|-1330.622441|-1330.595067|0.2517|269.85|506.21|0.7025100000000001|139.0|9.9463|0.0273745|12.7344|13.53|4.8687
3e_a32|0.0|0.0|0|7.773594467000001|0|0|0.609420788|5.733341277|-0.058503168|0|0.044949495|2.220794149|-0.275255791|0.000655875|10.31100276|-0.080731823|3|0.002004382|-0.076494363|-0.1395294259999999|-0.551661318|0|0.8315372|0.8046468659999999|-0.061561535|0.85921771|0.77923808|1|-0.100056595|0.0124235339999999|47.09895162|71.04473954|-0.030786645|-29.05885545|0.0|0.7752553659999999|-1.200679139|-21.32040233|-16.59123638|46.25723848|0.4513338939999999|-647.0582188|-8.941186293|0.224744634|5.863649531|4827.877259000001|0.012891628|834.6388134|421.3548777|6.94742943|1.0|1.0|1.0|1.0|3.33|0.24|6.8|5.24|110.94|1.94|1.0|97.86|0.0|1.0|3.0|-6.52|23.0|3.0|-5.2|0.0|-5.18|3.02e-07|0.000103|6.6e-06|0.00225|1.2099999999999998e-07|4.13e-05|-1672.748189|-1672.722302|0.2914|348.38|456.76|0.7025399999999999|0.2914|3.4537|0.02588637|5.6928|8.0|8.0862
16_a4|0.0|0.0|1|7.535296702|1|1|1.398650725|5.4161004020000005|-0.095499301|1|0.04501634|0.0|-0.089168424|0.0067511459999999|10.94592242|0.019290123|1|0.006466406|-0.018051608|-0.0513920109999999|-0.214481956|1|0.490768328|0.774455255|-0.0894138519999999|0.8366279120000001|0.482473457|0|-0.080093659|0.013727656|13.51923899|103.5057102|-0.033372358|-19.42906425|74.430775|0.832461695|-1.201404885|-17.789707500000002|-16.43666742|42.88070889|0.455802506|-591.7200271|-8.095443438|0.167538305|5.548106463|4520.2597670000005|0.0115138339999999|710.807513|322.8922084|5.67083266|0.0|0.0|1.0|0.0|3.26|0.11|4.49|4.96|30.71|3.44|1.0|85.02|0.0|1.0|2.0|-3.92|23.0|4.0|-5.64|1.0|-4.43|0.0001199999999999|0.0371|3.68e-05|0.0114|4.33e-07|0.000134|-1057.494456|-1057.478071|0.2213|274.85|407.99|0.54061|0.1006|1863.0|0.01638524|1.9873|343.0|6.4647
15a_a50|0.0|0.0|2|7.934155233999999|1|1|1.3530592819999998|5.82008293|-0.06317118|1|0.035694444|2.020652006|-0.234757789|0.005366038|10.94500663|-0.125205943|2|0.005828749|-0.128070491|-0.209259615|-0.325638639|1|0.797917311|0.821868651|-0.051676609|0.8749408470000001|0.76745052|1|-0.084501726|0.018014615|275.287923|97.06405493|-0.029316925|-30.25705388|0.0|0.705410595|-1.436529349|-28.07082095|-17.54280159|57.69065967|0.4476230879999999|-859.5972780999999|-10.49734522|0.294589405|8.095541483|5401.219537|0.018747341|1218.577214|569.5267957000001|11.21812301|1.0|1.0|1.0|1.0|3.7|0.23|3.23|3.57|68.76|1.87|1.0|110.43|0.0|1.0|5.0|-3.6|28.0|4.0|-6.78|1.0|-3.92|0.000251|0.0933|0.0001189999999999|0.0444|8.070000000000001e-07|0.0003|-1199.818129|-1199.784983|0.1767|306.83|519.38|0.66132|0.1767|6.6307|0.03314629|9.0948|41.0|7.3872
4_a18 (SD-208)|0.0|0.0|0|0.0|2|2|1.304335262|0.0|-0.113324634|3|0.040864198|0.0|-0.498304229|-0.018723101|10.95382003|-0.056245435|0|-0.015153358|-0.15379315|-0.3630339729999999|-0.564165402|1|0.773173718|0.83508768|-0.058455902|0.904723479|0.721664823|0|-0.099573708|0.0211761979999999|103.6318511|113.7529353|-0.034985357|-26.40375252|0.0|0.602029021|-1.2944582059999998|-20.652731600000003|-18.01551972|51.01127638|0.454067432|-666.5742296|-9.276994128|0.397970979|6.239898178|5348.394288|0.035654206|1107.212786|363.2306414|18.35993987|1.0|1.0|1.0|1.0|2.77|0.0|3.54|4.44|76.48|2.02|1.0|92.87|0.0|1.0|3.0|-4.29|25.0|6.0|-6.31|0.0|-4.38|5.12e-05|18.0|4.14e-05|0.0146|7.06e-09|2.49e-06|-1542.296276|-1542.276332|0.2761|239.56|396.17|0.69028|0.2316|3.4629|0.0199445|5.2085|0.08|7.0969
27c_a34|0.0|0.0|1|7.412764017000001|1|1|1.4335249819999998|5.351858133|-0.1450543259999999|1|0.041728395|0.0|-0.80008116|-0.008017781|10.95447877|-0.014364543|1|-0.004694534|-0.128393271|-0.2077985889999999|-0.543350914|1|0.850511415|0.783333463|-0.0360159139999999|0.8353837409999999|0.804740647|0|-0.12597014|0.0304948179999999|176.7076265|248.17931940000005|-0.042782312|-57.00328784|119.8660257|0.7381974290000001|-2.26746252|-51.69246989|-28.77931113|97.35782216|0.424716257|-1525.30349|-19.35960719|0.261802571|8.808655321|6308.331369|0.022975949|2066.254135|673.8038326000001|15.45573273|1.0|1.0|1.0|2.0|3.55|0.12|3.11|3.34|104.29|1.71|1.0|119.71|0.0|1.0|6.0|-4.75|32.0|5.0|-6.85|0.0|-4.45|1.7800000000000002e-05|0.00759|3.52e-05|0.0151|2.13e-08|9.1e-06|-1426.521813|-1426.482676|0.2385|289.89|558.04|0.70336|0.0093|7.6204|0.03913684|9.6148|0.8|6.0969
13j_a6|0.0|0.0|0|7.412764017000001|1|1|1.430640326|5.351858133|-0.154502515|1|0.041728395|0.0|-0.855284356|-0.011017781|10.95129557|-0.047513534|1|-0.007703306|-0.045418125|-0.073507141|-0.562698347|1|0.8744720490000001|0.783333463|-0.063948098|0.8353837409999999|0.830577798|0|-0.129511589|0.03111288|180.6709018|251.937353|-0.046428683|-57.82670518|114.6910805|0.7841668409999999|-2.460720196|-53.67779048|-31.02389141|101.1210779|0.433600896|-1644.266245|-20.73032827|0.215833159|8.741405506|6276.316063|0.0199201689999999|2096.832152|673.8038326000001|13.31076198|1.0|1.0|1.0|3.0|3.56|0.12|4.16|3.54|115.15|1.18|1.0|120.17|0.0|1.0|6.0|-5.03|32.0|5.0|-6.81|0.0|-4.48|9.32e-06|0.00398|3.28e-05|14.0|3.18e-09|1.36e-06|-1426.5532050000002|-1426.520775|0.2857|339.64|555.0|0.7045100000000001|0.0259|8.3187|0.03242949|10.9731|262.0|6.5817
12a_a5|0.0|0.0|0|7.139660336|1|1|1.338814635|5.209486153|0.043132749|2|0.023108466|0.0|-0.09350376|0.00873078|10.94553751|-0.032601907|1|0.008649556|-0.057691345|-0.093973419|-0.175245466|2|0.762866363|0.779533861|0.1121034509999999|0.829536345|0.741588813|0|-0.067680123|0.0081891369999999|13.74268646|64.77671525|-0.026030816|-25.55893402|0.0|0.746785093|-1.353602454|-22.13179066|-15.99663329|41.04680832|0.457755771|-831.8249311000001|-9.830359239|0.253214907|8.741980056000001|5294.775577|0.014342828|1113.8745800000002|650.3600841|8.814051518|1.0|1.0|1.0|1.0|3.06|0.21|5.12|4.26|57.7|2.17|1.0|119.38|0.0|1.0|5.0|-4.27|29.0|4.0|-6.23|1.0|-4.59|5.37e-05|0.0205|2.56e-05|0.00977|1.4800000000000003e-09|5.660000000000001e-07|-1202.02622|-1201.990542|0.4794|264.55|508.81|0.67169|0.0296|2.5642|0.03567816|3.9457|19.0|7.7212
16c_a32|0.0|0.0|0|7.765993078999999|0|0|0.6094207629999999|5.733341277|-0.087497559|0|0.03995614|2.077479142|-0.770338913|-0.0064007569999999|10.31100271|-0.036931818|3|-0.00369116|-0.1260956869999999|-0.229450999|-0.697601261|0|0.809370315|0.8607827790000001|0.0482801729999999|0.915639476|0.764217655|1|-0.119988297|0.025791147|102.2022233|135.41296|-0.038178095|-42.71426897|37.0285246|0.6846367059999999|-1.679836163|-31.62645048|-22.77882371|68.39521789|0.463897164|-1002.268243|-13.59090376|0.3153632939999999|6.313526111|5979.891916|0.02579269|1463.941729|513.9156315|15.38911619|0.0|1.0|1.0|2.0|3.5|0.22|5.64|4.21|149.27|0.88|1.0|107.14|1.0|1.0|7.0|-6.04|27.0|5.0|-6.44|0.0|-4.41|9.17e-07|0.000366|3.89e-05|0.0155|1.0300000000000001e-07|4.13e-05|-1916.6792|-1916.651132|0.2955|341.89|508.43|0.70198|0.2955|4.0551|0.02806787|5.3459|5.0|8.3468
3b_a49|0.0|0.0|1|7.535296702|1|1|1.343850026|5.4161004020000005|-0.055724324|2|0.034155556|1.844602991|-0.322592863|0.000607064|10.92976559|0.00361222|1|0.001356445|0.000511959|0.000850823|-0.405529602|2|0.7745859279999999|0.794997634|0.021506499|0.845992028|0.749565191|1|-0.0846496|0.013576151|325.6896751|153.4719941|-0.0276739079999999|-31.67356498|81.60358988|0.656865946|-1.439043207|-33.06194987|-16.92803342|62.35407961|0.477583842|-880.2577376|-10.35481932|0.3431340539999999|7.236413572000001|5934.158315|0.021477952|1340.087338|641.1445234|13.13798859|1.0|1.0|1.0|2.0|3.37|0.22|3.16|3.2|98.72|1.25|1.0|116.94|0.0|1.0|6.0|-3.53|30.0|5.0|-7.42|0.0|-3.59|0.000293|0.1169999999999999|0.000256|102.0|2.64e-08|1.05e-05|-1293.3286859999998|-1293.291817|0.1978|265.67|480.08|0.6632|0.0759|3.0055|0.0368692|3.1637|25.0|7.6021
7a_a8|0.0|0.0|1|7.535296702|1|1|1.4000287219999998|5.4161004020000005|-0.0407248439999999|1|0.041123188|0.0|-0.482688615|0.000736369|10.94671402|-0.019054799|1|0.002028046|-0.019499132|-0.032195997|-0.412963751|1|0.7168594159999999|0.764224152|0.033708575|0.831914523|0.681200974|0|-0.101880506|0.035405618|145.3710976|165.38046830000002|-0.042647654|-35.14198015|71.85980901|0.733884399|-1.833849114|-35.24327197|-25.04740346|80.80201312|0.477611327|-1077.038349|-14.71059634|0.266115601|7.699041907000001|5907.9340090000005|0.0265990589999999|1467.585836|488.0169522|15.62189947|0.0|1.0|1.0|1.0|3.34|0.05|3.96|3.49|92.93|2.01|1.0|105.83|0.0|1.0|3.0|-4.86|29.0|5.0|-6.33|0.0|-4.64|1.36e-05|0.00522|2.29e-05|0.00874|5.3600000000000004e-08|2.05e-05|-1291.313963|-1291.287017|315.0|270.66|494.48|0.70367|0.1575|9.9646|0.0269461|12.8748|24.73|4.6068
9b_a36|0.0|0.0|0|7.412764017000001|2|2|0.62670079|5.351858133|-0.023369916|2|0.040166667|0.0|-0.308862918|0.005050384|10.33767255|-0.06502499|1|0.005458948|-0.053309522|-0.094526372|-0.4060950789999999|1|0.8421237309999999|0.7885597609999999|-0.034830997|0.842671963|0.7961424690000001|0|-0.098301686|0.017007854|67.12293326|97.10089515|-0.036110824|-38.76797062|0.0|0.78242217|-1.769430355|-29.25555061|-22.67740953|57.26650122|0.453252346|-1111.193067|-14.24129533|0.21757783|7.549264797|5838.085413000001|0.015872498|1420.196295|620.9195447000001|9.967846072|0.0|1.0|1.0|1.0|4.73|0.14|3.6|2.76|82.47|2.82|1.0|126.17|0.0|1.0|5.0|-4.6|29.0|4.0|-6.46|0.0|-4.43|2.49e-05|0.00992|3.71e-05|0.0148|2.3100000000000002e-07|9.21e-05|-1575.7800140000002|-1575.751975|0.5392|321.74|514.45|0.69763|0.5392|6.2846|0.02803905|8.4288|21.0|7.6778
20b_a10|0.0|0.0|1|7.535296702|1|1|1.343837209|5.4161004020000005|-0.073703704|2|0.035818182|1.854149459|-0.447804373|0.001965496|10.92966143|-0.013623188|1|0.002637529|0.019531637|0.031942481|-0.450145946|2|0.725009545|0.761071345|0.052265135|0.817426568|0.6980623109999999|1|-0.088479815|0.013038163|81.39248686|158.09355980000004|-0.033783202|-36.12803002|91.02309592|0.7616213270000001|-1.85807612|-38.78052212|-21.58742537|69.02087825|0.454087415|-1187.308396|-13.79433873|0.238378673|7.554743755|7173.225184999999|0.0171045989999999|1558.922202|769.1246171|10.92981783|1.0|1.0|1.0|1.0|3.54|0.11|4.23|5.0|95.92|2.41|2.0|129.73|0.0|1.0|5.0|-5.22|34.0|5.0|-6.53|0.0|-5.09|6.05e-06|0.00271|8.13e-06|0.00364|1.1699999999999999e-09|5.26e-07|-1465.62724|-1465.587932|0.2782|208.89|482.93|669.0|0.1382|5725.0|0.03930765|7.7954|1.1|5.9586
4e_a49|0.0|0.0|1|7.535296702|1|1|1.343847746|5.4161004020000005|-0.074495823|2|0.036555556|1.713107022|-0.3631108529999999|-1.8100000000000003e-05|10.92777282|0.018857363|1|0.000660956|-0.037142108|-0.060391347|-0.403194204|2|0.7541604690000001|0.803344301|0.0063958109999999|0.856023531|0.731643066|1|-0.087866673|0.017142176|313.22432680000003|149.0098632|-0.029288891|-33.05708028|60.11195021|0.650328475|-1.493733437|-35.44835874|-17.96482878|68.30753733|0.471635821|-916.2062675|-11.01902676|0.349671525|7.934910277|5950.361470000001|0.023622273|1408.836153|620.5697596|14.48911428|1.0|1.0|1.0|2.0|3.35|0.22|3.4|2.83|92.93|1.25|1.0|114.08|0.0|1.0|6.0|-3.28|30.0|5.0|-7.52|0.0|-3.52|0.000528|211.0|0.000305|122.0|4.35e-08|1.74e-05|-1313.199448|-1313.158118|0.2273|216.37|504.63|0.68043|0.0789|3.9718|0.04133034|4.8707|34.0|7.4685
47f_a18|0.0|0.0|0|7.03438793|1|1|1.251175676|4.844187086|-0.034211867|0|0.031179487|0.0|-0.477030713|0.0036509859999999|10.94702253|-0.008224928|0|0.00531392|-0.264839041|-0.3927204379999999|-0.4138670829999999|0|0.765824398|0.750610215|-0.009917608|0.780474694|0.745431271|0|-0.084851044|0.0138461289999999|111.1889928|137.3980967|-0.0289997239999999|-61.15474298|58.84834254|0.726550657|-2.290978185|-46.00060733|-24.61956302|65.93954138|0.483843526|-1944.945479|-20.90098811|0.273449343|10.55465562|7870.103594|0.016581683|2676.957843|1347.416568|14.07716085|1.0|0.0|1.0|2.0|4.87|0.34|3.22|3.6|88.97|2.79|3.0|164.47|1.0|1.0|13.0|-6.11|40.0|4.0|-6.4|0.0|-5.52|7.76e-07|0.000421|3.01e-06|0.00163|6.04e-10|3.27e-07|-1743.375413|-1743.346389|0.5741|400.42|874.24|0.6984600000000001|0.5741|3.8532|0.02902413|4.4861|9.0|8.0458
8a_a8|0.0|0.0|1|7.535296702|1|1|1.400027874|5.4161004020000005|-0.1950388569999999|1|0.040243056|0.0|-0.732911106|-0.0075336219999999|10.94671414|-0.0298924089999999|1|-0.005306541|0.055198015|0.089375589|-0.5028388229999999|1|0.76592324|0.762577159|0.089031731|0.8220300859999999|0.7318727540000001|0|-0.118763303|0.034374791|170.9592896|269.0155755|-0.049054408|-42.60049244|84.91322996|0.76420633|-2.256502762|-47.27503672|-29.37948733|99.52191337|0.481294455|-1351.456417|-17.59585557|0.23579367|7.533378788999999|6193.891189|0.025786572|1768.444416|529.053307|15.44399996|0.0|1.0|1.0|2.0|3.37|0.05|3.13|2.72|112.23|1.9|1.0|109.21|0.0|1.0|4.0|-4.4|30.0|5.0|-7.04|0.0|-4.14|3.99e-05|16.0|7.28e-05|0.0292|1.74e-07|6.96e-05|-1367.776863|-1367.744724|0.2035|269.43|476.69|0.7036899999999999|0.1729|5.4201|0.03213899|6.8427|11.34|4.9454
8_a1 (SB-202620)|0.0|0.0|0|6.86171134|0|0|1.4323973840000002|4.727387819|-0.226277123|1|0.037578348|0.0|-0.606562911|-0.012672753|10.94957568|0.037553634|1|-0.0106277489999999|-0.019835038|-0.042643966|-0.612004804|1|0.674381582|0.743088715|-0.042789124|0.805476065|0.658433571|0|-0.105271458|0.015526845|208.2071465|199.1596945|-0.041081545|-33.88588996|64.70432539|0.7742395870000001|-1.684343335|-37.88089785|-23.30777912|75.57687443|0.4564697679999999|-955.6189441|-13.22376193|0.225760413|7.432247389|5170.286136|0.019645498|1234.267739|433.2550452|11.1459518|1.0|0.0|1.0|2.0|2.74|0.0|4.86|5.06|78.87|2.78|2.0|99.61|0.0|1.0|4.0|-4.94|27.0|5.0|-5.94|0.0|-4.7|1.14e-05|0.0041|1.98e-05|0.00713|9.53e-09|3.42e-06|-1223.279021|-1223.117248|0.5339|364.11|460.4|0.7026600000000001|0.5339|3.4563|0.16177304|5.5005|0.4|6.3979
12e_a36|0.0|0.0|0|7.412764017000001|2|2|1.29704412|5.351858133|-0.043085717|2|0.040899471|0.0|-0.404736007|0.002951176|10.95346131|-0.084051264|1|0.003962098|-0.104118159|-0.1763783589999999|-0.43688276|1|0.90414347|0.7975411790000001|-0.010494913|0.847602953|0.856274847|0|-0.100988761|0.019063245|65.27404529|102.9838531|-0.036203518|-40.85494129999999|5.735288795|0.7610764190000001|-1.918786459|-28.51846223|-23.02695694|56.96241436|0.466721981|-1220.428718|-14.64611103|0.238923581|6.767371321000001|5929.071389|0.017716522|1603.556077|662.0530478999999|11.26845175|0.0|0.0|1.0|2.0|4.85|0.17|3.24|2.19|69.2|2.24|1.0|128.72|0.0|1.0|5.0|-4.16|30.0|4.0|-6.55|1.0|-4.3|6.929999999999999e-05|0.0274|5.05e-05|0.02|1.08e-07|4.270000000000001e-05|-1272.2668210000002|-1272.23645|0.4537|323.18|507.03|0.70007|0.0006|6.5974|0.03037051|8735.0|14.0|7.8539
9d_a31|0.0|0.0|0|7.765993078999999|1|1|0.61013528|5.733341277|-0.043220149|0|0.0359583329999999|0.0|-0.696763933|-0.002456634|10.31169788|-0.021171445|2|0.000127275|-0.134504227|-0.214049412|-0.550392027|0|0.8066174070000001|0.8343242820000001|-0.030275712|0.873955169|0.771222772|0|-0.11958484|0.029032453|154.8767865|208.401866|-0.033844766|-55.58917047|560.5224416|0.6636195229999999|-1.793772606|-45.65350116|-23.07536346|86.75457645|0.457506946|-1222.994263|-15.732784099999998|0.336380477|9.436176796|5748.743284|0.023927395|1842.914835|647.1500428999999|16.31369927|1.0|1.0|1.0|2.0|3.8|0.38|6.04|4.09|117.37|1.31|2.0|112.97|0.0|1.0|9.0|-5.61|29.0|5.0|-6.36|0.0|-4.39|2.48e-06|0.0010199999999999|4.06e-05|0.0167|2.3500000000000002e-08|9.69e-06|-1657.471475|-1657.428165|0.2611|322.22|630.49|0.7006899999999999|0.2611|2.6311|0.04331056|3.5077|0.6|6.2218
33_a20|0.0|0.0|1|6.842683282|0|0|1.4175014119999998|4.727387819|0.023539095|2|0.0388043479999999|2.0219022580000003|-0.078557022|0.009265667|10.93244905|-0.062750442|1|0.008780074|-0.036258691|-0.060582944|-0.1771816269999999|2|0.616352201|0.74131936|-0.0854333469999999|0.802353442|0.607038752|1|-0.069838312|0.012738882|8.680600701|33.13709773|-0.0265385579999999|-29.9394021|64.93395624|0.759356182|-1.326927921|-25.26187502|-17.37608867|46.92331405|0.465855239|-868.8044333999999|-11.3769728|0.240643818|8.062843544|5916.443448|0.013564844|1144.132956|664.4562602999999|8.881565237|0.0|1.0|1.0|0.0|3.39|0.08|5.33|5.39|67.39|2.61|2.0|121.62|0.0|1.0|4.0|-5.6|31.0|4.0|-5.58|0.0|-5.53|2.48e-06|0.000997|2.98e-06|0.0012|2.04e-10|8.199999999999999e-08|-1275.852801|-1275.823229|0.6157|227.79|563.98|0.6129|0.0463|3.5714|0.02957286|5.0369|34.0|7.4685
27a_a34|-3.727789|0.0|1|7.412764017000001|1|1|0.300206665|5.351858133|-0.456594848|1|0.0408037829999999|0.0|-0.7320090459999999|-0.012495918|10.319282|-0.008138446|1|-0.005234221|-0.158932197|-0.264978526|-0.53047808|1|0.8186389829999999|0.779284547|-0.07177581|0.832753533|0.749941528|0|-0.123191967|0.026573385|176.4623026|279.75296960000003|-0.043345322|-60.54917431|22.69787432|0.764921711|-2.340647376|-52.42823715|-30.38821209|93.41277507|0.436895447|-1640.9634529999998|-21.30433911|0.235078289|8.960143164|7104.26596|0.020552444|2145.269808|718.5861133999999|14.40875302|1.0|1.0|1.0|2.0|3.66|0.13|2.01|3.97|129.74|1.06|1.0|122.61|0.0|1.0|6.0|-4.96|33.0|7.0|-7.29|0.0|-4.47|1.09e-05|0.00504|3.43e-05|0.0159|2.44e-08|1.13e-05|-1861.741982|-1861.695683|0.2896|247.91|598.18|0.69818|0.0203|10.8591|0.04629882|13.9023|0.24|6.6198
26_a20|0.0|0.0|1|6.842683282|0|0|1.4165417530000002|4.727387819|-0.104520106|2|0.0396875|2.01129617|-0.3297182369999999|0.003085806|10.93106273|-0.033102079|1|0.003149352|0.0346782989999999|0.057022334|-0.446730587|2|0.7071284179999999|0.7541508029999999|-0.070815554|0.8096894440000001|0.690530489|1|-0.082729415|0.012753218|299.8332395|139.417676|-0.0327795789999999|-37.66339899|80.47551422|0.7848887259999999|-1.737317706|-39.28020352|-22.11735334|66.82118688|0.472355054|-1172.219727|-14.92323356|0.215111274|7.598632688999999|6221.067002000001|0.014879363|1493.485239|712.1606951|10.03954725|1.0|1.0|1.0|1.0|3.42|0.08|4.5|4.62|86.69|2.47|2.0|125.0|0.0|1.0|5.0|-5.14|32.0|4.0|-6.28|0.0|-5.02|7.27e-06|0.00305|9.51e-06|0.00399|6.64e-10|2.780000000000001e-07|-1352.315376|-1352.277633|0.2081|256.05|543.96|0.68167|0.0814|3.8173|0.03774288|4.8742|131.0|6.8827
4c_a46|0.0|0.139403726|1|7.825245291|1|1|1.134637091|5.587248657999999|-0.048990529|1|0.0440307329999999|0.0|-0.300069396|0.010177371|10.94298307|-0.068256579|1|0.010040825|-0.056422062|-0.083788154|-0.421467037|1|0.649753668|0.726862617|0.072412685|0.761921603|0.65145414|0|-0.087503927|0.013924723|35.22734468|69.02325225|-0.029688832|-34.9456654|53.13410852|0.840753785|-1.662574604|-25.41708422|-18.76186479|49.01980408|0.450883931|-1050.664428|-11.85656505|0.159246215|7.172412106|5571.088357|0.008510983|1249.669579|696.2528933|5.378517586|0.0|1.0|1.0|0.0|4.09|0.38|5.11|5.24|57.01|3.4|2.0|115.03|0.0|1.0|5.0|-5.55|29.0|4.0|-5.39|1.0|-5.28|2.8e-06|0.00109|5.3e-06|0.00207|2.39e-08|9.32e-06|-1245.4159619999998|-1245.392965|0.2296|227.16|617.56|0.6986600000000001|0.2083|4.1039|0.02299741|5.4491|2008.0|5.6972
1c_a5|0.0|0.0|0|6.605297921|0|0|1.424607938|4.59511985|-0.006491037|2|0.0248765429999999|0.0|-0.085301064|0.008031558|10.9433337|-0.058823529|1|0.007357977|0.034752304|0.0578378779999999|-0.20172074|2|0.71274658|0.7595197290000001|0.128385959|0.821309592|0.6977404359999999|0|-0.070346332|0.008349498|160.5407184|58.16640976|-0.0281385329999999|-18.41507338|0.0|0.753027268|-1.12554131|-17.81716094|-14.3968489|39.09545876|0.476413155|-575.8739559999999|-7.366029352999999|0.246972732|6.063350238|4387.398857|0.0153811389999999|764.7451566000001|409.0289917|7.869633359|1.0|0.0|1.0|1.0|2.78|0.05|4.99|4.51|54.46|2.13|0.0|95.45|0.0|1.0|3.0|-4.25|24.0|3.0|-5.77|1.0|-4.45|5.5700000000000005e-05|0.0174|3.5600000000000005e-05|0.0111|3.87e-09|1.21e-06|-990.6223073|-990.5931502|271.0|254.15|410.52|0.53838|0.1076|1.7105|0.029157178|2.6801|3981.0|5.4
