molecula|SddssS|NaaNH|n9FaHRing|n9FaRing|SssssC|BCUTs-1|SaasN|MATS2c|AATSC1c|AATSC1s|n6HRing|JGI4|MATS7i|SaaaC|ATSC1c|AATSC1are|MATS8i|BCUTi-1|n5aHRing|AATSC1pe|AATSC1i|MATS1c|GATS1are|BIC2|MATS8s|MATS8d|GATS1pe|nFaHRing|RASA|FNSA3|FNSA5|FPSA3|PNSA3|PPSA3|RPSA|TPSA_x|FNSA1|FNSA2|DPSA5|GeomPetitjeanIndex|GRAVp|TASA|PNSA2|MOMI-Z|WNSA4|GeomRadius|GeomDiameter|GRAV|WNSA2|DPSA4|DPSA1|Mor01p|CYP2C19 inhibitor|CYP2C9 inhibitor|P-gp substrate|Hydrogen bond don0rs count (using Lipinski’s definition)|Log Po/w iLOGP|Fraction Csp3|Num. of Aromatic heavy atoms|Log Po/w WLOGP|TPSA_y|Molar refractivity|Veber filter|Class [Log S (SILICOS-IT)]|Num. of Rotatable bonds|Heavy atom count|Hydrogen bond acceptors count (using Lipinski’s definition)|Log Kp (cm/s)|Molecular Mass|Egan filter|BBB|Consensus Log P|Log S (ESOL)|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|PAINS|Lipinski|Solubility [Log S (SILICOS-IT)] (mol/l)|Absorption Energy (max. Transition) (eV)|log P|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (gas phase) (Hartree)|Area (grid)|Volume|Oscillator Force (max. Transition)|Wavelength (max. Transition) (nm)|Zero Point Energy|Oscillator Force (HOMO-LUMO transition)|HOMO-LUMO Energy Difference (Hartree)|Dipole (gas phase)|E solv. Water  (Hartree)|Gibbs Free Energy|pIC50|pIC50
21b_a23|0.0|0|1|1|0.0|1.197963051|3.351726269|0.094654108|-0.005936474|-0.008526338|2|0.042455556|0.057405955|0.745297595|-0.326506055|0.01055698|-0.103470358|10.31321725|2|0.009872313|-0.130528352|-0.481470603|0.7038407329999999|0.7717839409999999|0.131951284|-0.078097375|0.668547062|1|0.930728719|-0.0596425779999999|-0.083105261|0.014481931|-41.81114831|10.15224639|0.0692712809999999|48.56114386|0.812334718|-1.745210489|67.68046598|0.458461834|3074.083057|652.4673795|-1223.442332|2531.041828|-16.81701905|8.773746105|16.20152864|6919.229053|-857.6679716|29.53101081|-437.9110924|712.6737861|0.0|1.0|1.0|1.0|3.42|0.08|26.0|4.2|128.81|129.97|0.0|1.0|5.0|33.0|5.0|-6.42|450.52|0.0|0.0|3.57|-5.22|8.02e-07|0.000361|6.06e-06|0.0|0.0|1.43e-08|4.0023|3.57|3.6237|-1761.4722969999998|735.65|1247.38|0.2607|309.79|-1761.230923|0.2333|-0.15033|9.5312|0.02657688|-1761.294175|7.0691|7.0691
25c_a34|0.0|0|0|0|0.0|1.377881974|1.958290974|0.024837617|-0.014384932|-0.047513652|2|0.037424242|-0.16034464|0.0|-0.834326082|-0.002827527|-0.056443595|10.95957635|1|0.001433865|-0.563411433|-0.5404076879999999|0.809687672|0.80135608|0.118901861|-0.072907053|0.760055383|0|0.683231623|-0.088513496|-0.113392997|0.043815478|-59.0359041|29.22363765|0.316768377|211.2752099|0.537428437|-1.7008949569999998|100.6665476|0.4356106729999999|2884.104654|455.6954382|-1134.447012|2439.174137|-14.01190479|7.484891117|13.26192888|6306.980593|-756.6428589|39.09037289|-49.9273377|648.0187526000001|0.0|1.0|1.0|1.0|3.17|0.32|17.0|1.98|90.74|116.0|0.0|2.0|6.0|31.0|6.0|-7.95|421.45|0.0|0.0|1.93|-3.28|0.00156|659.0|0.000523|0.0|0.0|1.97e-06|4.2095|4.32|4.2095|-1426.666471|704.43|1180.85|0.2239999999999999|294.54|-1426.421463|0.2239999999999999|-0.17424|7.12|0.03817361|-1426.48597|5.7496|5.7496
12aj_a36|0.0|1|0|0|0.0|1.29704406|0.0|-0.056210607|-0.00706023|-0.045035034|2|0.043848238|0.064171987|0.0|-0.402433117|0.002951176|-0.103202936|10.95354213|1|0.003962098|-0.1763783589999999|-0.43462267|0.90414347|0.812278823|0.091113865|-0.072770961|0.856274847|0|0.8269863129999999|-0.073002742|-0.10279655|0.018305468|-46.79363201|11.73352271|0.173013687|110.89910559999998|0.77492734|-1.953134451|76.5855549|0.47532973|2710.647462|530.0854761|-1251.929069|2275.825451|-15.14089115|8.056502837|15.35536375|5763.333098|-802.4672307|30.48195872|-352.4483722|662.0530478999999|1.0|0.0|1.0|2.0|0.0|0.17|17.0|2.19|69.2|128.72|0.0|1.0|5.0|30.0|4.0|-6.55|395.46|0.0|1.0|2.14|-4.3|6.929999999999999e-05|0.0274|5.05e-05|0.0|0.0|1.08e-07|5.2301|3.48|3.6017|-1272.241135|682.84|1157.64|0.5616|237.06|-1271.9998859999998|0.0082|-0.14818|5.8554|0.03225532|-1272.060325|7.7696|7.7696
1n_a5|0.0|1|0|0|0.0|1.427557749|0.0|-0.1387762669999999|-0.007315978|-0.0533837329999999|2|0.024388889|0.002508727|0.0|-0.3365350029999999|0.004367323|-0.150600424|10.94528897|1|0.004754079|-0.015850084|-0.393928416|0.6805709409999999|0.77828693|-0.013686011|-0.087019366|0.656280207|0|0.785210014|-0.082180848|-0.081950989|0.023129277|-47.1725036|13.27640087|0.214789986|123.2912732|0.627751746|-1.311215832|63.57058627|0.483868192|2437.279452|450.71720610000006|-752.6490056|889.4388375|-10.04713747|7.881746117|15.27080096|5101.31614|-432.02691110000006|27.88278228|-146.6611704|467.1194103|1.0|1.0|1.0|1.0|2.67|0.05|23.0|3.99|80.76|101.77|0.0|1.0|5.0|27.0|5.0|-6.41|356.38|0.0|0.0|3.14|-4.18|5.41e-05|0.0193|6.56e-05|0.0|0.0|8.43e-09|4.3838|4.19|4.3838|-1179.169527|607.15|1017.23|0.3789|282.82|-1179.018429|0.3789|-0.17092|0.6234|0.03956123|-1179.073189|7.5686|7.5686
13p_a6|0.0|1|0|0|0.0|1.424099253|0.0|0.024837222|-0.010395243|-0.1144898999999999|2|0.042959184|0.072850973|1.633493259|-0.634109842|-0.008008339|-0.014153926|10.95053423|1|-0.005708558|-0.116250572|-0.573014008|0.865935935|0.784414352|-0.059663359|-0.125636943|0.8244206940000001|1|0.7265205579999999|-0.099405155|-0.107371897|0.01730144|-70.52421289|12.27472016|0.273479442|194.0233618|0.76005742|-2.14743793|89.17529231|0.412828992|3016.078786|515.4389679999999|-1523.526317|3833.042283|-18.9628865|8.760340755|14.91957306|6590.216479|-1080.8845310000002|35.16646396|-369.0018868|794.5462391|1.0|1.0|1.0|3.0|2.34|0.12|27.0|4.01|122.47|132.01|0.0|0.0|7.0|34.0|5.0|-7.01|449.51|0.0|0.0|2.96|-4.55|8.11e-06|0.00365|2.79e-05|0.0|0.0|8.73e-11|4.7973|4.73|2.9837|-1463.0432449999998|752.82|1283.98|0.4132|258.45|-1462.740542|0.0029|-0.12251|9.0546|0.03807447|-1462.804694|7.0362|7.0362
12ac_a36|0.0|1|0|0|0.0|1.297043188|0.0|-0.050997272|-0.007639626|-0.073735973|2|0.042560386|0.03586247|0.0|-0.450737917|0.000584134|-0.046730704|10.95345846|1|0.0018565629999999|-0.166354116|-0.433636165|0.8058720979999999|0.811459853|0.135371136|-0.020272679|0.770400825|0|0.779673368|-0.080202334|-0.104391657|0.021508835|-55.68500110000001|14.93372351|0.220326632|152.9742102|0.7316461470000001|-1.98344149|86.51036063|0.44477577|2902.588755|541.3322795|-1377.116299|2455.459827|-17.38437788|8.126831024|14.63702516|6378.288017|-956.1407834|34.22211444|-321.66684580000003|716.9974499|1.0|0.0|1.0|2.0|0.0|0.17|17.0|2.09|86.27|133.95|0.0|1.0|6.0|32.0|5.0|-7.21|423.47|0.0|0.0|1.84|-3.95|0.000154|0.0653|0.000112|0.0|0.0|1.29e-07|3.8843|4.84|3.8594|-1385.566143|711.77|1200.61|0.3302|319.2|-1385.3211789999998|0.0249|-0.15675|4.0208|0.03998989|-1385.382927|7.8861|7.8861
2_a27|0.0|0|0|0|0.0|1.402655014|3.250529415|0.09890645|-0.0065894809999999|-0.0609613559999999|2|0.0427777779999999|-0.196529806|1.267636369|-0.276758209|0.009338889|0.11675125|10.93783218|1|0.00988756|-0.361571905|-0.475677812|0.639024713|0.796022385|0.137868605|0.027777778|0.60904903|1|0.8468699609999999|-0.058444848|-0.081513931|0.019809599|-29.42169804|9.972342226|0.153130039|77.08713259|0.6684621829999999|-1.141195033|52.43208086|0.4424192289999999|2210.487938|426.3224749|-574.4885436000001|1270.627585|-7.415462877|5.312170441|9.527176544|4774.521748|-289.2030522|22.03636323|-169.6109632|373.9912084|0.0|1.0|0.0|0.0|3.06|0.11|21.0|2.49|65.6|92.58|0.0|2.0|2.0|24.0|4.0|-6.69|317.34|0.0|1.0|2.52|-3.7|0.000644|204.0|0.0002009999999999|0.0|0.0|1.45e-06|4.1624|4.32|4.1624|-1043.7984|538.57|906.48|0.3217|297.87|-1043.665151|0.3217|-0.16769|4.7049|0.02268519|-1043.715364|7.8861|7.8861
30_a47|0.0|0|1|1|0.0|1.304327883|1.435022468|-0.069449687|-0.0092264759999999|-0.184735553|2|0.038387534|0.013114301|1.192095911|-0.415191425|-0.0098410169999999|-0.008774855|10.95005723|1|-0.008325552|-0.079370393|-0.4370608039999999|0.6850994429999999|0.8485444809999999|-0.1340278869999999|0.074217097|0.651797437|1|0.67896733|-0.108232368|-0.107296835|0.022747897|-64.94243028|13.64937081|0.32103267|192.6285289|0.679447569|-1.609452527|81.25550675|0.4680850139999999|2626.927627|407.3992771|-965.7162688|1558.731067|-13.79658605|6.886726437999999|12.94704346|5852.817155|-579.456614|33.84108731|-215.3470619|457.1122177|1.0|1.0|1.0|2.0|2.12|0.05|21.0|3.93|98.72|104.25|0.0|1.0|5.0|28.0|5.0|-6.95|396.81|0.0|0.0|2.61|-4.1|6.05e-05|24.0|7.94e-05|0.0|0.0|5.74e-08|3.7159|3.89|3.7159|-1696.078047|615.85|1032.35|0.3566|333.66|-1695.931037|0.3566|-0.1517|2.7493|0.0420327|-1695.9887|7.9|7.9
12i_a36|0.0|1|0|0|-4.787087299|1.2401347459999998|0.0|0.043792895|-0.016027043|-0.29543904|2|0.0438779959999999|0.048138468|0.0|-0.929568494|-0.011700732|0.128325344|10.96020192|1|-0.007897954|-0.3344729369999999|-0.608318386|0.647732719|0.820041835|0.141564781|-0.01509434|0.624142499|0|0.830964232|-0.0850745409999999|-0.117424873|0.01973953|-54.81607619|12.71877085|0.169035768|108.9148111|0.7691298590000001|-2.46592234|90.11282843|0.460246812|3231.030388|535.4151566|-1588.867662|2351.232652|-18.95842684|7.549683919|13.98728916|7707.634338|-1023.755049|38.2555363|-346.8168661|672.4630346|1.0|1.0|1.0|2.0|0.0|0.17|17.0|4.04|78.43|130.43|0.0|1.0|7.0|34.0|8.0|-6.4|465.43|0.0|0.0|2.65|-5.07|6.26e-06|0.00291|8.6e-06|0.0|0.0|7.24e-08|5.2297|4.86|3.7496|-1645.171438|666.79|1172.5|0.5402|237.08|-1644.954647|0.1516|-0.1541|5.1836|0.03165678|-1645.017702|7.9208|7.9208
14a_a3|0.0|0|0|0|0.0|0.6050202020000001|0.0|0.111575338|-0.009312773|-0.1160619169999999|3|0.043464052|-0.143740653|1.772745969|-0.363198151|-0.00603969|-0.039177314|10.3116301|1|-0.004161699|-0.094863591|-0.582572884|0.882394075|0.7574238740000001|0.164994144|-0.287221775|0.8255789570000001|1|0.790894937|-0.091731577|-0.094609848|0.0140376889999999|-45.12132248|6.904918591|0.209105063|102.8554977|0.7608768779999999|-1.324537874|55.84414456|0.481997259|2160.698862|389.0288018|-651.519384|1186.412113|-8.902004327|5.308770254|10.24853699|4716.423352000001|-320.4721558|23.78539971|-256.6424807|358.3503513|0.0|1.0|1.0|1.0|2.2|0.06|21.0|3.71|105.82|93.25|0.0|1.0|2.0|23.0|4.0|-6.42|319.38|0.0|0.0|2.76|-3.99|3.54e-05|0.0113|0.000103|0.0|0.0|1.28e-07|3.2363|2.44|3.2363|-1327.485188|528.91|822.33|0.4524|383.1|-1327.354384|0.4524|-0.1321|3.5358|0.02860456|-1327.403067|7.5229|7.5229
5d_a40|0.0|0|0|0|0.0|0.6049133329999999|1.601200869|-0.071479892|-0.005662681|0.0418378229999999|0|0.044526749|-0.1031436519999999|0.716041667|-0.1868684619999999|0.007200253|0.2078052269999999|10.31198333|2|0.006642869|-0.009744685|-0.399968083|0.496945486|0.8092726020000001|0.145024458|0.0451110059999999|0.483934049|1|0.754010052|-0.086193996|-0.094277694|0.022027556|-39.55506228|10.10860823|0.245989948|112.88660690000002|0.8111805740000001|-1.131332331|49.97858532|0.479931934|1974.583878|346.0207917|-519.1767771000001|511.3769101|-7.94180214|6.288958592999999|12.09256826|4051.712713|-238.2540642|21.3342049|-285.606135|243.4287716|1.0|1.0|0.0|0.0|2.56|0.21|14.0|3.64|75.5|74.11|0.0|2.0|3.0|20.0|4.0|-5.94|287.31|0.0|1.0|3.1|-3.82|5.9e-05|17.0|0.000152|0.0|0.0|4.7600000000000005e-05|3.7374|4.61|3.7374|-1276.817151|473.48|765.69|0.4493|331.74|-1276.751174|0.4493|-0.14851|7.0422|0.01667985|-1276.797751|7.7212|7.7212
38_a18|0.0|0|0|0|0.0|1.251175383|0.0|0.059724697|-0.00575311|-0.009006798|1|0.035478927|-0.066676644|0.0|-0.448742607|0.000520558|-0.020056674|10.94702086|0|0.001602741|-0.11123356|-0.498932552|0.745084567|0.719168079|-0.03302891|-0.007310849|0.7400818459999999|0|0.8310704529999999|-0.076974444|-0.082256123|0.00838904|-61.25359673|6.675707878|0.1689295469999999|134.4282836|0.880927895|-2.385427574|71.15832778|0.4666657999999999|3162.36475|661.3370874|-1898.240658|1855.157022|-20.41289434|10.98254153|20.5922319|7261.130718|-1510.554181|29.11918324|-606.2584549|1228.492038|1.0|0.0|1.0|3.0|0.0|0.34|18.0|4.13|85.29|160.66|0.0|0.0|10.0|38.0|3.0|-5.55|508.65|0.0|0.0|3.64|-6.11|1.05e-07|5.36e-05|7.85e-07|0.0|1.0|4.68e-11|3.2241|8.95|3.2241|-1611.60375|861.93|1515.64|0.5147|384.55|-1611.133158|0.5147|-0.13229|1.9877|0.02653109|-1611.206669|7041.0|7041.0
12v_a30|0.0|0|0|0|0.0|0.604983445|0.0|0.037440652|-0.006974714|-0.029548782|2|0.04625323|-0.099831334|0.0|-0.369659818|0.002431329|0.020607357|10.31162873|1|0.001805829|-0.0857954809999999|-0.471153275|0.8149999040000001|0.83236194|-0.029852321|-0.080971844|0.711738503|0|0.8501212029999999|-0.077138874|-0.0971402169999999|0.015823709|-52.18846092|10.70556236|0.1498787969999999|101.4008026|0.806069067|-1.845664126|75.73440678|0.478535287|3001.758432|575.1512171|-1248.687792|2483.120571|-17.2408622|8.114588039|15.56114504|6952.110426|-844.8022477|31.6144427|-414.1432908000001|685.6665849999999|1.0|1.0|1.0|1.0|0.0|0.14|17.0|3.92|81.65|137.3|0.0|1.0|5.0|31.0|4.0|-5.52|467.37|0.0|0.0|3.59|-6.04|2.64e-07|0.000123|9.14e-07|0.0|0.0|1.58e-08|3.5507|5.08|3.5507|-2494.92869|715.58|1209.1|0.1601|349.18|-2494.739831|0.1601|-0.1505099999999999|2.9171|0.03495552|-2494.802821|7.6596|7.6596
5_a4|0.0|0|0|0|0.0|1.343864516|2.166832955|-0.196773454|-0.001215982|0.02257929|2|0.035994832|0.012532807|2.189593648|-0.0607990979999999|0.011630756|-0.050389825|10.92992834|1|0.0111310589999999|-0.076189222|-0.164263889|0.655087104|0.767615203|-0.165454845|-0.229773463|0.650346601|1|0.943148502|-0.050732198|-0.0681917309999999|0.008047242|-27.26045038|4.324106888|0.056851498|30.54859623|0.807351587|-1.159259431|41.76764149|0.413773331|2282.291204|506.7916175|-622.9167106000001|1896.178084|-7.276482574|5.758733969|9.823391314|5059.243919|-334.71819839999995|16.77294978|-330.3047347|518.5792364|1.0|1.0|1.0|0.0|3.08|0.23|21.0|4.67|43.6|104.89|0.0|1.0|3.0|26.0|3.0|-5.57|340.42|0.0|1.0|3.89|-4.84|2.72e-05|0.00925|1.4499999999999998e-05|0.0|0.0|1.09e-08|4.8582|3.71|4.0239|-1069.251223|595.55|1013.0|0.1106|255.2|-1069.051141|67.0|-0.16965|2.7859|0.02251645|-1069.102899|7.1487|7.1487
13m_a6|0.0|1|0|0|0.0|1.429020166|0.0|0.031719435|-0.010840005|-0.135152403|2|0.0446875|0.021526267|1.617900191|-0.628720289|-0.0093684169999999|0.054340057|10.9505335|1|-0.00687003|-0.118693789|-0.568024162|0.870730542|0.7767360059999999|0.156982046|-0.031564227|0.82642394|1|0.715612461|-0.0989137669999999|-0.107644789|0.01858251|-68.97140339|12.95736535|0.2843875389999999|198.3000783|0.7362989999999999|-2.045251|89.65257305|0.48094941|2951.567781|498.9881336|-1426.129413|2574.030011|-18.41524497|8.435961541000001|16.2526769|6412.592679|-994.4232282|35.8683143|-329.5370141|724.3873672999999|1.0|1.0|1.0|3.0|2.18|0.08|27.0|3.76|122.47|127.2|0.0|1.0|6.0|33.0|5.0|-7.23|435.48|0.0|0.0|2.67|-4.28|2.27e-05|0.00987|5.24e-05|0.0|0.0|2.1499999999999998e-10|3.9127|4.27|3.3359|-1423.712909|726.28|1231.54|275.0|316.88|-1423.448957|0.1924|-0.13817|4.2913|0.04955777|-1423.511471|8.0|8.0
18_a10|0.0|0|0|0|0.0|1.243178376|2.142254323|-0.182332901|-0.00309846|0.0307177839999999|2|0.035770975|-0.092424959|2.026949641|-0.1859075939999999|0.009941402|-0.052165302|10.92966688|1|0.010573165|-0.143149563|-0.220292492|0.7155022459999999|0.785539083|0.048377088|-0.0507442929999999|0.6886547670000001|1|0.885552955|-0.0575419659999999|-0.076052353|0.019095409|-36.52271591|12.12013168|0.114447045|72.64119073|0.641615544|-1.368942347|61.38857307|0.4670293179999999|2788.499133|562.0732377|-868.8874593|2137.914113|-10.02718922|7.204851347999999|13.51828833|6213.631543|-551.4954071000001|24.62214943|-179.7708584|713.2632062000001|0.0|1.0|1.0|0.0|3.41|0.32|21.0|4.66|62.06|119.81|0.0|1.0|5.0|31.0|5.0|-6.34|412.48|0.0|1.0|3.67|-4.77|3.34e-05|0.0138|1.7100000000000002e-05|0.0|0.0|1.32e-08|5.7687|2.65|3.7977|-1336.404041|687.19|1181.5|0.2962|214.93|-1336.126835|0.1637|-0.15735|4.7596|0.02974086|-1336.185978|6.8861|6.8861
47n_a18|0.0|0|0|0|0.0|1.251175627|0.0|0.0487694459999999|-0.007614955|-0.057061805|0|0.032169312|0.017491759|0.0|-0.609196374|0.000271488|-0.003276575|10.94702025|0|0.001705837|-0.258092915|-0.529441732|0.722991132|0.696612213|-0.09714337|-0.083719099|0.711628292|0|0.792429396|-0.079299822|-0.091185806|0.0106152389999999|-65.43887366|8.759783644|0.207570604|171.2889916|0.783921929|-2.4620167580000003|86.44740177|0.482565384|3349.802294|653.9193397999999|-2031.676741|2052.393389|-21.77346199|10.43689152|20.17045476|7909.580851999999|-1676.556573|33.65821422|-468.58948260000005|1306.125688|1.0|0.0|1.0|3.0|0.0|0.31|18.0|3.31|105.6|162.18|1.0|1.0|13.0|40.0|4.0|-6.68|539.67|0.0|0.0|2.76|-5.24|9.48e-07|0.000511|5.7e-06|0.0|1.0|1.7500000000000002e-10|3.2028|9.78|3.2028|-1743.299948|879.92|1565.37|0.5056|387.11|-1740.5852670000002|0.5056|-0.13138|2.4754|0.02839695|-1740.663577|7.1938|7.1938
16_a31|0.0|1|0|0|0.0|0.61013894|0.0|0.152128735|-0.020181753|-0.186617888|0|0.042528736|-0.050076586|0.0|-0.726543099|-0.017017891|-0.00795845|10.31170095|2|-0.0125582419999999|-0.09530799|-0.60894688|0.951830892|0.8318419909999999|-0.038841601|0.0980869569999999|0.8944757390000001|0|0.546450126|-0.142079397|-0.150315165|0.0374314139999999|-66.9420327|17.63615984|0.4535498739999999|213.694252|0.73080436|-1.653466811|83.86629191|0.427771627|2071.962924|257.4650715|-779.0463041|1212.615438|-11.12287666|5.521618837|9.649327262|4387.049328|-367.0549296|32.30339751|-217.4912527|280.39844320000003|0.0|0.0|1.0|2.0|1.93|0.14|16.0|2.83|114.29|80.57|0.0|2.0|2.0|21.0|4.0|-6.48|300.34|0.0|0.0|2.33|-3.6|4.38e-05|0.0131|0.000254|0.0|0.0|1.16e-05|3.6596|1.7|3.6596|-1308.202828|503.18|818.1|0.2534|338.79|-1308.113026|0.2534|-0.15231|3.7419|0.03948619|-1308.161433|7.0458|7.0458
12_a47|0.0|1|1|1|0.0|1.304330736|0.0|-0.155854903|-0.005522244|-0.078935336|2|0.036632997|0.001435849|1.555521837|-0.209845277|-0.0047488359999999|-0.018573056|10.95005729|1|-0.004332024|-0.015039637|-0.326846977|0.6505449670000001|0.8288334490000001|0.055943216|0.050943962|0.618808977|1|0.7840710409999999|-0.084846808|-0.091853238|0.018014416|-44.18983348|9.382250925|0.2159289589999999|112.4599133|0.680723821|-1.1940921|61.09751253|0.4792593739999999|2266.78114|408.3591283|-621.9059029|702.3796319|-9.25429818|7.042279354|13.52358352|4816.005822|-323.9004363|26.10271529|-188.2488142|335.1175012|1.0|0.0|1.0|2.0|1.67|0.0|21.0|4.98|66.49|91.63|0.0|1.0|3.0|24.0|4.0|-5.94|339.75|0.0|1.0|3.37|-4.56|3.11e-05|0.0106|2.77e-05|0.0|0.0|7.69e-09|4.2907|3.01|3.9538|-1488.064043|537.79|886.46|0.2306|288.96|-1487.974738|0.2241|-0.1633|2.1019|0.03721125|-1488.024564|8.2|8.2
16a_a10|0.0|0|0|0|0.0|1.325756911|2.041062372|-0.187414728|-0.00230615|0.023926176|2|0.0334858389999999|-0.085711535|2.009832665|-0.152205915|0.011207938|0.014886502|10.92947902|1|0.011558506|-0.254024476|-0.1948324069999999|0.748039584|0.772481675|-0.068377262|-0.008879187|0.72613292|1|0.916148686|-0.052574986|-0.076950669|0.013872737|-36.408063|9.606840334|0.083851314|58.06685151|0.7270593190000001|-1.615964058|63.53441386|0.4629532229999999|2862.681038|634.4309626|-1119.0515779999998|1823.310808|-12.4990447|8.531706024|15.88633689|6366.0631060000005|-774.9407716|24.82496066|-314.4761648|879.8636987|1.0|1.0|1.0|0.0|4.46|0.3|21.0|5.19|56.07|133.66|0.0|1.0|9.0|33.0|5.0|-5.91|439.55|0.0|1.0|4.24|-5.17|6e-06|0.00264|6.76e-06|0.0|0.0|3.18e-09|5.6019|3.46|3.8718|-1395.13019|760.0|1310.44|0.3843|221.33|-1394.797092|0.0841|-0.1605|3.8323|0.02819643|-1394.861824|7.3279|7.3279
12bb_a36|0.0|1|0|0|0.0|1.29704416|0.0|-0.07834963|-0.008239316|-0.117921811|2|0.04625323|0.096309833|0.0|-0.444923056|-0.006877664|-0.018516159|10.96022185|1|-0.004358975|-0.250781298|-0.421445726|0.653741315|0.836170906|0.0534307559999999|-0.045186455|0.632625562|0|0.6888482109999999|-0.090660196|-0.114330726|0.022069757|-58.19935506|14.16769093|0.311151789|199.7440352|0.719294078|-1.943622342|88.14984373|0.4808928389999999|2902.055617|442.2064275|-1247.709262|2458.790147|-16.01935076|7.854524291000001|15.13083401|6285.088971|-800.967538|34.69260487|-281.5518699|593.6088758|1.0|0.0|1.0|2.0|0.0|0.14|17.0|3.0|69.2|123.67|0.0|1.0|5.0|31.0|6.0|-6.8|417.41|0.0|1.0|2.44|-4.32|0.000102|0.0424|4.81e-05|0.0|0.0|7.599999999999999e-08|5.2382|3.66|3.8001|-1431.374881|667.88|1120.72|0.4172|236.69|-1431.178978|0.0736|-0.15507|6251.0|0.03421884|-1431.238418|8.0|8.0
28_a34|0.0|0|0|0|0.0|1.454781307|1.767685185|0.000561166|-0.016942875|-0.206909349|1|0.04515873|-0.201047053|0.0|-0.6946578940000001|-0.012039484|-0.15803127|10.9595763|1|-0.007544188|-0.311884247|-0.5437894289999999|0.8318609690000001|0.798057295|0.092890802|-0.078146961|0.7829667309999999|0|0.545935562|-0.1306693569999999|-0.140864841|0.03768308|-66.89539627|19.29162755|0.4540644379999999|232.4555747|0.7298701059999999|-1.831242935|85.99382787|0.454339954|2252.098123|279.4884473|-937.4938731|1689.357471|-12.63011537|5.613534285|10.28760365|4803.256974|-479.9443839|33.80175623|-235.3612529|344.69029950000004|0.0|1.0|1.0|1.0|2.55|0.12|17.0|2.07|92.26|85.92|0.0|2.0|3.0|24.0|5.0|-7.04|322.32|0.0|0.0|1.84|-3.25|0.000533|172.0|0.000565|0.0|0.0|1.66e-05|4.2857|4.11|4.2857|-1100.760824|544.24|896.02|0.2043|289.3|-1100.6525880000002|0.2043|-0.17802|6.4596|0.03680411|-1100.704833|5.4179|5.4179
13_a15|0.0|0|0|0|0.0|1.4356889940000002|0.0|-0.139434143|-0.006348913|-0.031457366|3|0.029206349|-0.006938727|0.0|-0.393632585|0.001806571|-0.031047852|10.95980212|0|0.003766915|-0.272482143|-0.357554652|0.843715005|0.729838386|0.008210506|0.009456191|0.796300317|0|0.8854875790000001|-0.068526782|-0.098053528|0.016196467|-43.2365883|10.21906987|0.114512421|72.25096855|0.755283433|-1.961070565|72.41636305|0.482317225|3028.485145|558.6934137000001|-1237.326456|3581.589629|-13.46007201|5.21465994|10.07307988|7196.400881999999|-780.6841766|28.24531009|-322.1392954|830.7967967000001|1.0|1.0|0.0|1.0|4.19|0.07|24.0|6.69|59.51|138.24|0.0|1.0|6.0|34.0|4.0|-5.26|448.52|1.0|0.0|4.61|-6.1|4.77e-07|0.000214|7.970000000000001e-07|0.0|0.0|1.27e-09|3942.0|5.04|2.5721|-1450.727602|674.36|1231.11|208.0|314.52|-1450.399387|0.0003|-0.11283|3.5479|0.02844037|-1450.462642|8.2218|8.2218
11a_a5|0.0|1|0|0|0.0|1.212363224|0.0|-0.165418719|-0.002894726|0.052217882|2|0.021060606|-0.052944925|0.0|-0.185262487|0.007993132|-0.1301505359999999|10.94877942|1|0.007955512|0.006120569|-0.254944026|0.7505403709999999|0.73344478|-0.037220974|-0.0489811909999999|0.7410766209999999|0|0.89343434|-0.064565402|-0.071517578|0.011860803|-46.13206353|8.474559367000001|0.10656566|76.14130253|0.740865275|-1.573386716|61.4470419|0.466436596|2727.027899|638.3599998999999|-1124.186857|1170.247903|-13.38721623|9.740948724|18.25640338|5756.783268|-803.2329738|25.28995251|-344.1971057|835.912531|0.0|0.0|1.0|1.0|3.68|0.3|23.0|6.55|63.69|128.51|0.0|1.0|7.0|32.0|4.0|-4.54|424.54|1.0|0.0|5.16|-6.4|5.63e-08|2.39e-05|3.95e-07|0.0|0.0|1.18e-10|4.4033|4.83|4.0938|-1339.802852|739.79|1272.7|0.5473|281.57|-1339.493223|0.1838|-0.16735|2.8611|0.03340977|-1339.555805|7.0915|7.0915
