molecula|SddssS|n9FaHRing|SaaNH|NaasN|SRW09|nAHRing|nARing|BCUTs-1|MATS2c|AATSC1s|n6HRing|JGI4|MATS7i|AATSC1are|BCUTi-1|AATSC8d|n5aRing|n5aHRing|AATSC1pe|AATSC7i|MATS1i|MATS1c|n6aHRing|GATS1are|BIC2|MATS8d|SIC2|GATS1pe|RASA|FNSA5|PBF|PNSA3|PPSA3|RPSA|TPSA_x|WNSA5|RPCS|FNSA1|DPSA3|GeomPetitjeanIndex|GRAVp|MOMI-Z|FPSA1|GeomRadius|PPSA1|WNSA2|DPSA4|FPSA5|DPSA1|Mor01p|PPSA5|CYP2C19 inhibitor|CYP2D6 inhibitor|CYP3A4 inhibitor|Synthetic Accessibility|Log Po/w iLOGP|Num. of Aromatic heavy atoms|Log S (SILICOS-IT)|Log Po/w WLOGP|TPSA_y|Log Po/w MLOGP|Leadlikeness|Brenk|Molar refractivity|Veber filter|Class [Log S (SILICOS-IT)]|Num. of Rotatable bonds|Log S (Ali)|Hydrogen bond acceptors count (using Lipinski’s definition)|BBB|CYP1A2 inhibitor|Log S (ESOL)|Solubility [Log S (ESOL)] (mol/l)|Solubility [Log S (ESOL)] (mg/ml)|Log Po/w XLOGP3|PAINS|Lipinski|Solubility [Log S (SILICOS-IT)] (mol/l)|Lowest Unoccupied Molecular Orbital Energy|Absorption Energy (max. Transition) (eV)|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (water) (Hartree)|Area (grid)|Wavelength (HOMO-LUMO transition) (nm)|Wavelength (max. Transition) (nm)|Approximated area|Contribuition (max. transition)|Contribution (HOMO-LUMO transition)|Zero Point Energy|Dipole (gas phase)|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|Gibbs Free Energy|Dipole (water)|pIC50
15_a3|0.0|0|0.0|0|6.823286122000001|1|1|0.619596467|0.079167398|-0.092127078|3|0.045993266|-0.182934001|-0.006419472|10.33806279|0.021805556|0|0|-0.004459728|-0.325227172|-0.022386155|-0.505519936|3|0.968837995|0.813015336|0.036380489|0.866559772|0.911346861|0.7789088340000001|-0.107619999|0.451058529|-47.26593592|4.04445331|0.221091166|113.1667185|-28.19600959|0.0|0.850327497|51.31038923|0.461565365|2116.88728|1433.713715|0.149672503|5.371119692000001|76.61068671|-394.7441342|22.67368656|0.010200078|-358.6340772|402.781061|5.220965278|1.0|1.0|1.0|4.12|0.0|16.0|-5.78|1.56|89.99|0.96|0.0|0.0|94.29|0.0|2.0|2.0|-2.77|5.0|0.0|0.0|-3.02|0.000951|306.0|1.28|0.0|0.0|1.66e-06|-0.06319|6.0077|3.7072|-1328.688126|553.81|334.44|206.37|398.12|0.2843199999999999|0.67902|-1328.531138|1.9539|-0.22079|0.0228507|-1328.581677|2.3271|7.6021
2_a20 (SB-505124)|0.0|0|3.485765306|0|7.434257382|1|1|1.183764955|-0.006955944|-0.076310057|1|0.05042042|0.013612077|0.001622309|10.95129567|-0.137383329|1|1|0.003789399|0.02072518|-0.150708132|-0.520284161|1|0.827730504|0.725030162|-0.19681999|0.765632979|0.790275077|0.7694360659999999|-0.117328885|0.214264156|-45.98170774|15.71798823|0.230563934|126.8667205|-35.52365346|441.9400248|0.831919306|61.69969596|0.475937029|2195.369524|1709.9571620000002|0.1680806939999999|5.952040367|92.48561162|-532.854802|25.30541763|0.011470204|-365.2740749|477.95809620000006|6.311425784|1.0|1.0|1.0|3.4|3.1|17.0|-7.22|4.47|60.03|2.06|1.0|0.0|97.55|0.0|1.0|3.0|-5.24|4.0|1.0|1.0|-4.91|1.22e-05|0.0040799999999999|4.27|0.0|0.0|6.070000000000002e-08|-0.03717|3.6404|3.6404|-1089.371784|593.8|340.58|340.58|505.82|0.69947|0.69947|-1089.147716|2.5584|-0.18645|0.01305739|-1089.201587|3.9392|6.7721
4n_a46|0.0|0|0.0|1|7.825245291|1|1|1.13463699|-0.061148449|-0.036492128|0|0.045335917|-0.2264394139999999|0.004988019|10.94021058|-0.064683066|1|1|0.0042595609999999|-0.349865095|0.070558373|-0.369211845|0|0.741742667|0.722331115|-0.088858764|0.7681452190000001|0.7427183759999999|0.903145407|-0.085838139|0.371438024|-56.80797266|4.629240193|0.096854593|53.22165035|-25.91889741|0.0|0.863203663|61.43721285|0.428896538|2195.786424|2116.313581|0.136796337|5.666371466|75.1696593|-440.621256|19.76451658|0.0077084869999999|-399.1612105|525.8291956999999|4.235817757|1.0|0.0|1.0|3.75|2.84|17.0|-6.67|4.94|61.84|2.99|1.0|0.0|102.92|0.0|1.0|2.0|-5.43|3.0|1.0|1.0|-5.1|7.95e-06|0.00273|4.41|0.0|0.0|2.14e-07|-0.04044|5.7448|3953.0|-1090.343872|578.83|313.65|215.82|502.02|0.41625|0.7025|-1090.098769|6.2318|-0.20685|0.04131598|-1090.151267|8773.0|5.2845
28_a47|0.0|1|0.0|1|6.842683282|0|0|1.4201653580000002|-0.053792245|-0.23494583|2|0.038387534|0.023813594|-0.013020816|10.95058275|0.0467853809999999|1|1|-0.010153352|0.06536499|-0.046265509|-0.435485503|2|0.635684951|0.832144916|0.074217097|0.896193695|0.614975047|0.605349345|-0.106779291|0.310094808|-67.33744077|15.50250691|0.394650655|234.5873429|-37.72858603|83.61576722|0.65225927|82.83994768|0.472690874|2616.1598940000003|1337.037733|0.34774073|7.864990866|206.7032519|-565.9287905|34.75365534|0.031626405|-181.0112167|428.5826478|18.79929562|0.0|1.0|1.0|3.08|2.03|21.0|-6.92|3.84|98.72|1.67|1.0|0.0|99.2|0.0|1.0|5.0|-3.67|6.0|0.0|1.0|-3.66|0.000217|0.0824|1.97|0.0|0.0|1.2099999999999998e-07|-0.05471|3675.0|3675.0|-1335.759232|599.88|337.37|337.37|461.73|0.69002|0.69002|-1335.571655|6.0847|-0.2052|0.03698465|-1335.6279869999998|8.17|7.6
12b_a5|0.0|0|0.0|0|6.605297921|2|2|1.189701783|-0.297319874|0.023224044|3|0.0252713179999999|-0.021265946|0.0068803119999999|10.94620104|-0.016614746|0|0|0.00751901|-0.033279992|-0.070406884|-0.1708042239999999|2|0.8417504029999999|0.779793078|-0.033036296|0.819417554|0.8121510009999999|0.827613693|-0.068586754|0.350286421|-41.76622313|10.44150403|0.172386307|108.7155967|-27.27837078|0.0|0.530379611|52.20772716|0.480419002|2602.046823|1071.500538|0.4696203889999999|8.398709622|296.16656780000005|-463.7323032|24.32296891|0.025810077|-38.31786425|727.8586176|16.27715102|0.0|1.0|1.0|4.05|0.0|18.0|-7.67|0.72|50.28|1.54|1.0|0.0|123.46|0.0|1.0|5.0|-2.3|6.0|1.0|0.0|-3.45|0.000359|143.0|1.63|0.0|0.0|2.14e-08|-0.10395|4.6156|1.4454|-1276.928859|669.05|857.76|268.62|505.16|0.42949|0.70615|-1276.940335|5.7174|-0.16607|0.03447919|-1276.9984029999998|8.2868|7.3768
33_a47|0.0|1|0.0|1|6.823286122000001|0|0|1.409403453|-0.229935275|-0.085712613|3|0.034691358|-0.11544858|0.002212256|10.98214099|0.0741098479999999|1|1|0.003634698|-0.26447859|-0.147591116|-0.270498605|3|0.63155995|0.82821379|0.1186944519999999|0.8913954909999999|0.607650682|0.8197001309999999|-0.083739854|0.404334141|-32.1568697|11.96072985|0.1802998689999999|96.50148984|-23.98884914|0.0|0.57681348|44.11759955|0.4607629339999999|2311.28828|787.797733|0.42318652|6.979305126|226.5011607|-311.85503880000005|25.25333652|0.029580684|-82.22540944|388.178924|15.83240237|0.0|1.0|1.0|3.08|2.76|21.0|-7.08|4.04|68.52|1.52|0.0|0.0|94.28|0.0|1.0|3.0|-3.26|5.0|1.0|1.0|-3.72|0.000192|0.0643|2.19|0.0|0.0|8.339999999999999e-08|-0.05462|4.1869|4.1869|-1123.16428|566.29|296.13|296.13|423.52|0.67508|0.67508|-1122.992964|4.5647|-0.21447|0.02924367|-1123.04547|6.2284|8.4
1m_a5|0.0|0|2.934162514|0|6.605297921|0|0|1.3047206409999998|-0.252787668|-0.005518104|2|0.026339869|-0.07112464|0.006422789|10.94856032|-0.011848312|1|1|0.00520748|-0.118494698|0.042813643|-0.2274929269999999|2|0.691858366|0.7824502320000001|-0.022280685|0.851987765|0.63664685|0.8823955520000001|-0.071478865|0.429612762|-37.380714700000006|4.7571353730000006|0.117604448|61.95289543|-19.83596661|0.235629561|0.73847373|42.13785007|0.482646195|2183.167528|841.0375686000001|0.26152627|6.911100301|137.7695311|-297.5394992|20.67140479|0.0172594319999999|-251.2513491|383.4128238|9.092103139|1.0|1.0|1.0|2.69|2.11|23.0|-8.63|4.85|54.46|2.4|1.0|0.0|95.5|0.0|1.0|3.0|-4.52|3.0|1.0|1.0|-4.74|1.82e-05|0.00607|3.69|0.0|0.0|2.35e-09|-0.0507699999999999|4.6678|4.3983|-1410.912452|553.42|281.89|265.61|423.2|0.4527899999999999|0.45426|-1410.783167|1939.0|-0.22857|0.03223201|-1410.833395|2.4582|7.3665
1c_a5|0.0|0|2.955525321|0|6.605297921|0|0|1.424607938|-0.268536978|-0.006491037|2|0.0248765429999999|-0.080321049|0.008031558|10.9433337|-0.058823529|1|1|0.007357977|-0.133677441|0.034752304|-0.20172074|2|0.71274658|0.7595197290000001|-0.109439124|0.821309592|0.6977404359999999|0.88631419|-0.070346332|0.436308619|-34.82350689|4.27195187|0.11368581|58.16640976|-18.41507338|0.0|0.753027268|39.09545876|0.476413155|2105.8969850000003|873.709445|0.246972732|6.063350238|126.3615674|-294.64117410000006|19.11862892|0.0153811389999999|-258.918642|409.0289917|7.869633359|1.0|1.0|1.0|2.78|2.09|23.0|-8.41|4.51|54.46|2.13|0.0|0.0|95.45|0.0|1.0|3.0|-4.25|3.0|1.0|1.0|-4.45|3.5600000000000005e-05|0.0111|3.43|0.0|0.0|3.87e-09|-0.03965|4.8783|4.5088|-990.6223073|556.84|274.99|254.15|410.52|0.4444899999999999|0.53838|-990.467026|1.7105|-0.22684|0.029157178|-990.516371|2.6801|5.4
2_a49|0.0|0|0.0|1|7.535296702|1|1|1.3438506419999998|-0.084499704|-0.03981057|2|0.038726287|-0.100166139|0.004524556|10.92973199|0.005918367|1|1|0.004580676|-0.170631119|0.032521855|-0.320124905|2|0.802447754|0.79056501|0.00991453|0.851413454|0.7701578720000001|0.81348014|-0.079176085|0.41397907|-44.066695|5.634353797999999|0.18651986|95.04720801|-20.55997527|0.0|0.7154059890000001|49.7010488|0.454163307|2244.518609|1550.010086|0.284594011|5.667936413|145.02405359999997|-308.399629|20.14177325|0.017498253|-219.534132|439.9973344|8.91679918|0.0|1.0|1.0|3.09|2.5|21.0|-6.82|3.7|69.62|1.88|0.0|1.0|99.52|0.0|1.0|2.0|-3.53|3.0|1.0|1.0|-3.89|0.000129|0.0421|2.43|0.0|0.0|1.51e-07|-0.04372|5.4614|3743.0|-1046.018455|553.52|331.24|227.02|371.96|0.34449|0.68172|-1045.810794|4.8986|-0.19923|0.0366366999999999|-1045.8595810000002|6.7117|7.2291
8a_a32|0.0|1|3.217128449|0|7.773594467000001|0|0|0.609420757|-0.0755556459999999|-0.056633919|0|0.04008547|-0.0281981579999999|-0.003484915|10.31100269|-0.128684642|3|3|-0.001662219|-0.050766252|-0.0852122769999999|-0.591393096|0|0.788133615|0.845443342|-0.2166242669999999|0.8966299409999999|0.7507116140000001|0.814553726|-0.109412858|0.221908108|-52.34893512|11.48993376|0.185446274|116.298071|-43.03057598|66.81560596|0.7490845290000001|63.83886888|0.480024324|2574.085885|3312.822051|0.250915471|7.420041446|157.3554684|-645.4586397|29.86932167|0.017733503|-312.4144752|557.1050635|11.12113054|1.0|1.0|1.0|3.48|3.67|19.0|-7.65|4.65|140.04|1.37|2.0|0.0|110.69|1.0|1.0|7.0|-6.82|4.0|0.0|1.0|-4.99|1.02e-05|0.00406|4.17|0.0|0.0|2.23e-08|-0.06166|3562.0|3562.0|-1880.767206|667.29|348.07|348.07|566.07|0.70316|0.70316|-1880.536478|4.8933|-0.2061599999999999|0.03498398|-1880.595748|7.6703|7.3468
12d_a30|0.0|0|0.0|0|7.412764017000001|2|2|0.604984421|0.041181359|-0.033312179|2|0.042804233|-0.092984185|0.005613018|10.31162861|-0.075816941|1|1|0.005965451|-0.162129948|-0.053644471|-0.4562256979999999|1|0.8414737059999999|0.8017873000000001|-0.130412856|0.8532172109999999|0.7991060659999999|0.843009925|-0.094239701|0.366319099|-47.69710881|10.05700314|0.156990075|101.4221952|-39.33285959|0.0|0.8143892140000001|57.75411196|0.4572733479999999|2784.836855|2323.480646|0.185610786|7.557073995|119.91237920000002|-786.6571918999999|28.75340957|0.013424098|-406.2173266|686.039456|8.672532296|1.0|0.0|0.0|4.75|0.0|17.0|-7.01|2.93|81.65|3.04|2.0|0.0|132.24|0.0|1.0|5.0|-5.66|4.0|0.0|1.0|-5.15|7.05e-06|0.00291|4.23|0.0|0.0|9.75e-08|-0.05119|3.4821|3.4821|-1615.095823|695.57|356.06|356.06|545.94|0.68608|0.68608|-1614.831682|4434.0|-0.1991|0.03187624|-1614.894406|4.8843|7.9508
14_a4|0.0|0|0.0|1|7.535296702|1|1|1.399909181|-0.2248919089999999|-0.04986736|1|0.0409444439999999|-0.0135414919999999|0.009588001|10.94612798|0.117232935|1|1|0.008943549|-0.031578333|-0.016862096|-0.199315317|1|0.507307223|0.77505994|0.204594017|0.843811017|0.500893739|0.8510382459999999|-0.071074269|0.218112446|-29.91067393|5.933038407000001|0.148961754|67.73740575|-14.69670456|85.72299913|0.768457211|35.84371234|0.40126838|1911.448021|1378.961008|0.231542789|5.304461808|105.2894945|-205.7538638|17.84270058|0.015779688|-244.1511936|280.2639278|7.175500282000001|1.0|0.0|0.0|3.14|2.39|17.0|-5.71|4.09|30.71|2.82|0.0|0.0|80.09|0.0|2.0|2.0|-3.4|3.0|1.0|1.0|-3.97|0.000106|0.0295|3.09|0.0|0.0|1.95e-06|-0.03639|4.5233|4.2312|-918.9507745|475.32|293.02|274.1|353.16|0.53298|0.55975|-918.851356|2.3797|-0.2102|0.020300099|-918.896242|3.3312|5.8794
13e_a6|0.0|0|3.433539068|0|6.842683282|0|0|1.429020445|-0.089778965|-0.008507023|2|0.044021739|0.018376555|-0.003356527|10.95053349|-0.037793156|1|1|-0.001446486|0.032420935|-0.126749697|-0.462344944|2|0.841211811|0.765593573|-0.067328767|0.827254552|0.790249345|0.861676601|-0.093298845|0.175643236|-49.62570093|12.28502792|0.138323399|92.4587065|-41.68507499|0.0|0.722530518|61.91072885|0.4442079679999999|2868.489025|3457.565879|0.277469482|7.973429837999999|185.4673146|-750.3313497|30.46313253|0.019543118|-297.4895642|676.2770877|13.06309302|1.0|1.0|1.0|3.51|2.79|27.0|-10.18|4.53|103.17|0.92|1.0|0.0|123.82|0.0|0.0|5.0|-5.11|5.0|0.0|1.0|-4.78|1.65e-05|0.00688|3.27|0.0|0.0|6.59e-11|-0.07534|5.9885|3.2475|-1347.297639|713.3|381.78|207.04|567.24|0.38609|0.7034199999999999|-1347.014564|10.1884|-0.20804|0.03809808|-1347.074898|13.2999|7.9208
43_a18|0.0|0|0.0|0|7.03438793|2|2|1.251175234|0.032999679|-0.01369899|1|0.033734062|-0.05314954|0.002712865|10.94702053|-0.032429984|0|0|0.003801459|-0.079184068|-0.140532044|-0.460675034|0|0.718255592|0.713379703|-0.0579590709999999|0.7458234990000001|0.712848727|0.852344887|-0.0822489459999999|0.3439906129999999|-54.49271386|5.35147222|0.147655113|114.6724699|-49.60799696|21.60709738|0.8743733490000001|59.84418608|0.481954273|3172.923606|1579.614523|0.125626651|10.01438533|97.56464265|-1389.023915|27.64206062|0.007193089|-581.4944803999999|1228.492038|5.5863235410000005|0.0|1.0|1.0|4.54|0.0|18.0|-9.6|4.08|76.5|3.7|3.0|1.0|160.76|0.0|1.0|9.0|-6.45|3.0|0.0|0.0|-5.96|1.09e-06|0.000554|5.1|0.0|1.0|2.52e-10|-0.04949|3.2233|3.2233|-1611.621186|843.1|384.65|384.65|702.4|0.6926800000000001|0.6926800000000001|-1611.126246|3.0482|-0.18145|0.02315412|-1611.198355|3.6943|6.2041
3e_a32|0.0|1|3.501917045|0|7.773594467000001|0|0|0.609420788|0.015619823|-0.058503168|0|0.044949495|-0.057366352|0.000655875|10.31100276|-0.080731823|3|3|0.002004382|-0.1046390059999999|-0.076494363|-0.551661318|0|0.8315372|0.8046468659999999|-0.12378337|0.85921771|0.77923808|0.8681696109999999|-0.100056595|0.290874543|-39.56206964|6.69516884|0.131830389|71.04473954|-29.05885545|0.0|0.7752553659999999|46.25723848|0.4513338939999999|2212.661182|1732.3689949999998|0.224744634|5.863649531|121.1171726|-348.70626539999995|21.40099522|0.012891628|-296.6758413|421.3548777|6.94742943|1.0|1.0|1.0|3.33|3.04|19.0|-6.92|5.24|110.94|1.94|1.0|0.0|97.86|0.0|1.0|3.0|-6.52|3.0|0.0|1.0|-5.18|6.6e-06|0.00225|4.47|0.0|0.0|1.2099999999999998e-07|-0.0534399999999999|3.5589|3.5589|-1672.748189|578.77|348.38|348.38|456.76|0.7025399999999999|0.7025399999999999|-1672.576776|3.4537|-0.20098|0.02588637|-1672.62984|5.6928|8.0862
12g_a31|0.0|0|3.42813681|0|7.765993078999999|1|1|0.6101363000000001|0.0716209459999999|-0.1044685569999999|0|0.0388738739999999|0.045747231|-0.008464411|10.31169877|-0.082116813|2|2|-0.0054114869999999|0.074878295|-0.0497478109999999|-0.57758443|0|0.837044054|0.819234772|-0.1386819869999999|0.8639814490000001|0.7983388929999999|0.58271093|-0.131126805|0.325789284|-78.87508829|19.01411466|0.41728907|256.26669530000004|-49.45404266|548.1594997999999|0.6886488690000001|97.88920296|0.470244801|2514.363249|1859.940155|0.311351131|8.098256552|191.2078009|-692.3565973|34.8320455|0.02515117|-231.70711040000003|524.0230338|15.44590447|1.0|1.0|1.0|3.61|2.51|16.0|-6.45|3.44|131.36|0.86|1.0|0.0|103.26|0.0|1.0|7.0|-4.92|5.0|0.0|1.0|-3.79|0.0001629999999999|0.0627|2.52|0.0|0.0|3.55e-07|-0.03324|3.8349|3.8349|-1578.846191|664.44|323.3|323.3|542.78|0.70068|0.70068|-1578.605452|1.6279|-0.19241|0.04532186|-1578.66792|2.4038|6.9586
13p_a6|0.0|0|3.449535594|0|6.842683282|0|0|1.424099253|0.024837222|-0.1144898999999999|2|0.042959184|0.072850973|-0.008008339|10.95053423|-0.072853186|1|1|-0.005708558|0.123575608|-0.068532678|-0.573014008|2|0.865935935|0.784414352|-0.125636943|0.837659336|0.8244206940000001|0.7265205579999999|-0.107371897|0.196002517|-70.52421289|12.27472016|0.273479442|194.0233618|-54.04422654|107.5669533|0.76005742|82.79893305|0.412828992|3016.078786|3833.042283|0.23994258|8.760340755|170.2302215|-1080.8845310000002|35.16646396|0.018322293|-369.0018868|794.5462391|12.99897644|1.0|1.0|1.0|3.64|2.34|27.0|-10.06|4.01|122.47|1.01|1.0|0.0|132.01|0.0|0.0|7.0|-5.09|5.0|0.0|1.0|-4.55|2.79e-05|0.0125|2.86|0.0|0.0|8.73e-11|-0.0746|4.7973|2.9837|-1463.08132|752.82|415.53|258.45|573.39|0.47508|0.7056600000000001|-1462.740542|9.0546|-0.1971099999999999|0.03807447|-1462.804694|12163.0|7.0362
20b_a10|0.0|0|0.0|1|7.535296702|1|1|1.343837209|0.048567614|-0.073703704|2|0.035818182|-0.030238422|0.001965496|10.92966143|-0.013623188|1|1|0.002637529|-0.049452599|0.019531637|-0.450145946|2|0.725009545|0.761071345|-0.022843761|0.817426568|0.6980623109999999|0.75259177|-0.088479815|0.6741049840000001|-60.68950774|8.331370518|0.24740823|158.09355980000004|-36.12803002|91.02309592|0.7616213270000001|69.02087825|0.454087415|3085.433676|2257.777328|0.238378673|7.554743755|152.3236842|-758.6886304|28.34404003|0.0171045989999999|-334.3514234|769.1246171|10.92981783|1.0|1.0|1.0|3.54|3.15|27.0|-8.93|5.0|95.92|2.41|2.0|0.0|129.73|0.0|1.0|5.0|-5.22|5.0|0.0|1.0|-5.09|8.13e-06|0.00364|3.52|0.0|0.0|1.1699999999999999e-09|-0.0578399999999999|5.9354|3.9013|-1465.62724|687.84|317.8|208.89|482.93|0.3246|669.0|-1465.333983|5725.0|-0.2217199999999999|0.03930765|-1465.395231|7.7954|5.9586
14ad_a23|0.0|1|0.0|2|7.423568444|0|0|1.197962774|-0.1101542319999999|-0.028065075|2|0.0444129979999999|0.118047355|0.008996289|10.31321689|-0.031279567|2|2|0.009675528|0.2086248289999999|-0.143336826|-0.376350719|2|0.7763406840000001|0.7830067820000001|-0.050707765|0.8356326820000001|0.7317531540000001|0.887131635|-0.085840335|0.224009311|-42.29008971|24.18091285|0.112868365|80.67170209999999|-43.85199724|114.237062|0.575880959|66.47100256|0.46995189|3209.330728|2339.533586|0.424119041|8.661363236|303.1354708|-833.1879476|36.80430179|0.033365494|-108.4705382|770.8206617000001|23.84770234|0.0|0.0|1.0|3.73|3.49|26.0|-7.6|4.03|123.48|2.42|2.0|1.0|133.27|0.0|1.0|7.0|-5.8|6.0|0.0|0.0|-5.08|8.22e-06|0.0038799999999999|3.52|0.0|0.0|2.49e-08|-0.06925|3.3867|3.3867|-1858.957788|747.83|366.09|366.09|618.01|0.6956600000000001|0.6956600000000001|-1858.668058|5.2331|-0.20659|0.01481488|-1858.733603|6.7584|8.3595
16c_a32|0.0|1|3.329674745|0|7.765993078999999|0|0|0.6094207629999999|0.191088217|-0.087497559|0|0.03995614|-0.03152033|-0.0064007569999999|10.31100271|-0.036931818|3|3|-0.00369116|-0.057356214|-0.1260956869999999|-0.697601261|0|0.809370315|0.8607827790000001|-0.061904762|0.915639476|0.764217655|0.773043206|-0.119988297|0.367322508|-53.00702241|15.38819548|0.226956794|135.41296|-42.71426897|37.0285246|0.6846367059999999|68.39521789|0.463897164|2649.168528|3143.196853|0.3153632939999999|6.313526111|188.1603823|-597.9997655000001|33.27140293|0.02579269|-220.3256617|513.9156315|15.38911619|1.0|0.0|1.0|3.5|3.08|19.0|-6.99|4.21|149.27|0.88|1.0|0.0|107.14|1.0|1.0|7.0|-6.04|5.0|0.0|1.0|-4.41|3.89e-05|0.0155|3.23|0.0|0.0|1.0300000000000001e-07|-0.0505|3.6264|3.6264|-1916.6792|639.66|341.89|341.89|508.43|0.70198|0.70198|-1916.478107|4.0551|-0.20047|0.02806787|-1916.536967|5.3459|8.3468
1_a3|0.0|0|0.0|0|6.823286122000001|1|1|0.6195934120000001|0.079857077|-0.073036903|2|0.034166667|-0.004409693|-0.006610844|10.33805862|0.032569462|0|0|-0.005006707|-0.007705076|0.05038525|-0.486774367|2|1.005427002|0.7905285390000001|0.057919092|0.8457792829999999|0.943582278|0.7762512779999999|-0.0925710269999999|0.521474118|-45.44133321|3.693677623|0.2237487219999999|102.8341051|-19.55367089|0.0|0.7920857179999999|49.13501083|0.4490711529999999|2012.9704|1162.737831|0.207914282|4.984064981|95.55665364|-273.7513925|19.78900457|0.014174378|-268.4830832|373.1494221|6.514493077999999|1.0|1.0|1.0|3.83|0.0|16.0|-5.77|1.85|77.1|1.52|0.0|0.0|91.52|0.0|2.0|2.0|-3.07|4.0|0.0|0.0|-3.3|0.000503|154.0|1.83|0.0|0.0|1.69e-06|-53.0|5.8805|3.8645|-1273.316428|496.09|320.83|210.84|316.61|0.30619|0.68912|-1273.1763970000002|2.2332|-0.21886|0.02599563|-1273.22339|3.4319|6.1403
19a_a38|0.0|0|3.3685352889999995|0|7.412764017000001|2|2|1.297044508|-0.084389038|-0.082283951|2|0.043848238|0.054257043|-0.002526241|10.96083376|-0.077535135|1|1|-0.000673716|0.116434494|-0.101303149|-0.4342819429999999|1|0.724208473|0.819222745|-0.133130383|0.8741648479999999|0.698414933|0.747152898|-0.108300308|0.298938581|-51.36166266|13.23456869|0.252847102|151.1278869|-38.69037594|0.0|0.744796537|64.59623135|0.465829126|2774.129458|2304.055966|0.255203463|6.923156054|152.5362948|-696.4267669|31.28824271|0.020873781|-292.6320538|595.8790650000001|12.47635608|1.0|1.0|1.0|4.83|2.56|17.0|-6.86|2.55|81.23|2.4|1.0|0.0|125.69|0.0|1.0|5.0|-4.14|4.0|0.0|1.0|-4.17|6.77e-05|0.0272|2.78|0.0|0.0|1.4e-07|-0.05271|3.9212|3.6504|-1332.186327|628.65|339.65|316.19|466.55|0.6329100000000001|0.68835|-1331.94466|4.7986|-0.20379|0.03338983|-1332.002093|6.0223|8.0106
19d_a38|0.0|0|3.314284769|0|7.412764017000001|2|2|1.297043205|0.013465335|-0.17467835|2|0.04572104|0.019858574|-0.011156837|10.95446448|-0.024688524|1|1|-0.00835812|0.041924146|-0.060668296|-0.529632789|1|0.7581164340000001|0.853092207|-0.039361255|0.908591797|0.730686013|0.63167949|-0.1248815919999999|0.3509455999999999|-74.84120843|15.53007152|0.36832051|236.7675313|-51.60489663|115.6739235|0.7494816990000001|90.37127996|0.478151237|3055.168373|2995.494247|0.250518301|7.056031803|161.0407189|-980.493036|37.68716585|0.022660131|-320.7487188|686.8472757999999|14.56661536|0.0|0.0|0.0|4.91|2.38|17.0|-6.41|1.65|124.32|1.65|1.0|0.0|133.79|0.0|1.0|6.0|-3.87|5.0|0.0|0.0|-3.62|0.0002399999999999|107.0|1.65|0.0|0.0|3.94e-07|-0.05091|5.3771|3.6586|-1500.898316|679.08|338.89|230.58|517.77|0.3356699999999999|0.6957800000000001|-1500.621723|7.9959|-0.20145|0.04735828|-1500.683599|10.6621|7.9586
11d_a31|0.0|0|3.39688681|0|7.765993078999999|1|1|0.610136352|0.064475882|-0.116385886|0|0.0388738739999999|0.016799834|-0.009496378|10.31169874|-0.078235092|2|2|-0.006496772|0.026806221|-0.096447723|-0.574318121|0|0.819298311|0.822077662|-0.13169885|0.868115289|0.78396996|0.585212816|-0.134048091|0.197166451|-82.05480081|21.07078977|0.414787184|253.9354598|-50.24081482|91.25756269|0.6817705409999999|103.1255906|0.4816588089999999|2532.447962|2039.207676|0.318229459|7.885647873|194.8221811|-703.3714074|36.63453013|0.027374162|-222.5622569|505.4234462|16.75864338|1.0|1.0|1.0|3.6|2.83|16.0|-6.23|4.03|125.57|1.26|1.0|0.0|102.13|0.0|1.0|7.0|-5.48|6.0|0.0|1.0|-4.2|6.26e-05|0.0241|3.17|0.0|0.0|5.83e-07|-0.03404|3.8009|3.8009|-1598.7152199999998|650.64|326.2|326.2|551.86|703.0|703.0|-1598.4848980000002|3.1919|-0.19226|0.04390452|-1598.546288|4.6622|7.5229
19g_a38|0.0|0|3.229090845|0|7.412764017000001|2|2|1.297044182|-0.077355838|-0.117921811|2|0.042419753|-0.037579797|-0.006877664|10.96052467|-0.046735135|1|1|-0.004358975|-0.096139701|-0.098027247|-0.438254637|1|0.653741315|0.836170906|-0.076414544|0.892249657|0.632625562|0.7200062690000001|-0.114243258|0.5322242429999999|-54.62049927|14.52522351|0.279993731|177.181631|-45.74791999|18.41027014|0.719941993|69.14572278|0.455443492|2897.384301|2506.378649|0.280058007|6.327835378|177.2223055|-777.7146399000001|34.14148263|0.0228937029999999|-278.3610963|593.6088758|14.48726605|1.0|1.0|1.0|4.82|2.52|17.0|-7.12|3.11|81.23|2.78|1.0|0.0|125.65|0.0|1.0|5.0|-4.25|5.0|0.0|1.0|-4.33|4.67e-05|0.0196|2.88|0.0|0.0|7.599999999999999e-08|-0.05479|5.2766|3.6887|-1431.419426|638.82|336.12|234.97|475.84|0.3937|0.69982|-1431.186566|5.0677|-0.20748|0.03244515|-1431.244906|6.1765|7.3778
