molecula|SddssS|NaaNH|SssssC|NaasN|SRW09|nAHRing|nARing|SaasN|MATS2c|SRW07|JGI4|MATS7i|SaaaC|ATSC1c|AATSC8d|AATSC1pe|AATSC7i|MATS1i|AATSC1i|MATS1c|GATS1are|BIC2|MATS8s|MATS8d|GATS1pe|nFaHRing|FNSA3|FPSA3|PNSA5|RNCS|RPSA|TPSA_x|WNSA5|RPCS|FNSA1|WNSA3|DPSA5|PNSA4|DPSA3|GRAVp|PNSA2|WNSA2|DPSA4|FPSA5|DPSA1|DPSA2|CYP2C19 inhibitor|CYP2D6 inhibitor|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Log S (SILICOS-IT)|Log Po/w WLOGP|TPSA_y|Leadlikeness|Brenk|Molar refractivity|Veber filter|Class [Log S (SILICOS-IT)]|Num. of Rotatable bonds|Heavy atom count|Hydrogen bond acceptors count (using Lipinski’s definition)|Molecular Mass|BBB|CYP1A2 inhibitor|Log S (ESOL)|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (ESOL)] (mol/l)|PAINS|Lipinski|Solubility [Log S (SILICOS-IT)] (mol/l)|Lowest Unoccupied Molecular Orbital Energy|Absorption Energy (max. Transition) (eV)|Absorption Energy (HOMO-LUMO transition) (eV)|Volume|Wavelength (HOMO-LUMO transition) (nm)|Oscillator Force (max. Transition)|Contribuition (max. transition)|Contribution (HOMO-LUMO transition)|Zero Point Energy|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|Dipole (water)|pIC50
12m_a30|0.0|0|0.0|0|7.412764017000001|2|2|0.0|0.096631895|5.351858133|0.040839506|-0.1305457069999999|0.0|-0.57615692|-0.0547272029999999|0.0026474159999999|-0.236661357|-0.084317059|-0.152855196|-0.5409445629999999|0.817497287|0.832758813|-0.036924662|-0.0974968869999999|0.770326886|0|-0.085422479|0.027352277|-70.1324196|133.774348|0.216739951|147.06395700000002|-47.58675592|237.0982213|0.773732767|-39.32844052|83.3641853|-27.50290965|76.52074257|3058.3084710000003|-1402.648392|-951.7351184|35.54574762|0.019500715|-371.4702679|1812.833129|1.0|0.0|0.0|1.0|-6.42|2.48|114.67|2.0|1.0|133.52|0.0|1.0|6.0|32.0|6.0|439.49|0.0|0.0|-5.01|1.01e-06|9.71e-06|0.0|0.0|3.7600000000000003e-07|-57.0|5.0617|3.5496|1204.39|349.29|255.0|0.33392|0.68404|-1742.965888|-0.20742|0.04041755|5.1279|7.5114
19_a15|-3.694652026|0|0.0|0|0.0|0|0|0.0|0.156105985|0.0|0.040555556|0.037722611|0.0|-0.4621216379999999|-0.032407407|-0.00534669|0.060683674|-0.0283109839999999|-0.045543362|-0.571686169|0.7981860159999999|0.722297906|0.042424078|-0.048611111|0.7358168620000001|0|-0.0946599869999999|0.00527267|-64.78818183|61.63983265|0.308930877|178.5363184|-37.44217335|15.76831619|0.922135562|-31.61527447|68.10965742|-24.47553536|57.75275299|2625.952212|-1101.399091|-636.516947|26.54223128|0.005747326|-487.9183964|1194.400408|1.0|1.0|1.0|2.0|-7.14|4.96|102.69|1.0|0.0|101.22|0.0|1.0|5.0|26.0|5.0|369.44|0.0|1.0|-4.39|7.56e-06|4.1200000000000005e-05|0.0|0.0|7.28e-08|-0.0372399999999999|4.1742|4.1742|1030.77|297.03|0.4895|0.68945|0.68945|-1523.196562|-0.20742|0.04315771|9326.0|7.1427
4i_a46|0.0|0|0.19654443|1|7.825245291|1|1|2.184105962|-0.167244168|5.587248657999999|0.049498645|-0.088884176|0.0|-0.127450387|-0.125773054|0.011931187|-0.133434195|-0.060809732|-0.091288438|-0.22302552|0.7204791309999999|0.749522825|-0.0656636|-0.17856753|0.7172344890000001|0|-0.058565229|0.015663081|-42.48203383|67.51603424|0.0592195629999999|33.45060163|-23.99628633|70.55661087|0.763831778|-18.68604171|49.04951810000001|-14.16067794|41.92840157|2200.19132|-722.1945751000001|-407.9368676|18.53900079|0.011626803|-298.0546045|945.4890404|1.0|0.0|1.0|0.0|-7.3|5.07|39.94|1.0|0.0|105.43|0.0|1.0|3.0|26.0|3.0|347.45|1.0|1.0|-5.04|1.16e-05|9.13e-06|0.0|0.0|5.04e-08|-0.01646|5.3987|4.4232|1058.5|280.31|0.2805|0.41877|0.69035|-1092.473422|-0.20084|0.02614355|3.8696|6.2132
5a_a49|0.0|0|0.0|1|7.853604813|2|2|2.111324504|0.079751437|5.777652323|0.034466231|-0.072902329|1.878067786|-0.493952547|0.076610236|0.008623164|-0.1205081119999999|-0.158356406|-0.26176436|-0.51958118|0.66494289|0.7979412790000001|0.001251171|0.127914587|0.632463498|1|-0.072109357|0.028578361|-46.04810561|124.92862240000002|0.199909945|116.9370825|-26.93578408|54.35929907|0.6069287529999999|-24.67330519|61.89135559|-15.97587337|58.89715956|2797.737637|-782.8177953|-457.9083293000001|26.32248561|0.0270848489999999|-125.09569170000002|1289.801795|0.0|0.0|1.0|0.0|-6.92|3.68|73.14|1.0|0.0|116.62|0.0|1.0|3.0|30.0|5.0|397.43|1.0|1.0|-4.29|0.000146|5.09e-05|0.0|0.0|1.1900000000000001e-07|-0.05062|5.2443|3.9219|1082.25|316.13|795.0|0.31953|0.66225|-1311.743648|-0.21238|0.03478454|7.0102|7.3665
1_a3|0.0|0|0.0|0|6.823286122000001|1|1|0.0|0.079857077|4.727387819|0.034166667|-0.004409693|2.194605012|-0.248199745|0.032569462|-0.005006707|-0.007705076|0.05038525|0.08803837|-0.486774367|1.005427002|0.7905285390000001|-0.126299711|0.057919092|0.943582278|1|-0.098872259|0.008036786|-42.54530997|289.8942564|0.2237487219999999|102.8341051|-19.55367089|0.0|0.7920857179999999|-20.88467272|49.05980305|-15.67458788|49.13501083|2012.9704|-595.6343396000001|-273.7513925|19.78900457|0.014174378|-268.4830832|751.9821735|1.0|1.0|1.0|1.0|-5.77|1.85|77.1|0.0|0.0|91.52|0.0|2.0|2.0|22.0|4.0|306.38|0.0|0.0|-3.3|0.0008529999999999|0.000503|0.0|0.0|1.69e-06|-53.0|5.8805|3.8645|845.2|320.83|0.1775|0.30619|0.68912|-1273.1763970000002|-0.21886|0.02599563|3.4319|6.1403
11e_a5|0.0|1|0.0|0|7.139660336|1|1|0.0|-0.2114441819999999|5.209486153|0.020943152|-0.07965|0.0|-0.192538515|-0.010236262|0.008721244|-0.127225457|-0.0924814769999999|-0.147721258|-0.234433859|0.77509232|0.775794895|-0.048843135|-0.02059071|0.747366251|0|-0.062865536|0.0120552589999999|-52.34653881|62.84782002|0.123241209|81.64179149|-34.67724171|0.0|0.72163516|-27.58835281|63.5644542|-18.69519243|49.63167715|2721.416353|-1046.930776|-693.5448342|25.90670947|0.016933845|-293.6467698|1450.77573|0.0|1.0|1.0|1.0|-8.95|4.29|66.93|2.0|0.0|125.71|0.0|1.0|7.0|31.0|5.0|411.5|1.0|0.0|-4.72|2.23e-05|1.9e-05|0.0|0.0|1.13e-09|-0.03808|4.4179|4.1036|1220.1|302.14|0.5347|0.66478|0.6505|-1316.239803|-0.20559|0.03460011|2.8694|7.3979
4q_a46|0.0|0|0.09591943|1|7.832410927000001|1|1|2.151582577|-0.2520920439999999|5.587248657999999|0.0462962959999999|-0.012611536|0.0|-0.066250447|-0.081623022|0.012222698|-0.019471024|-0.1214838219999999|-0.187559576|-0.125840557|0.716317772|0.807871283|-0.15266708|-0.121752717|0.703627625|0|-0.052170875|0.014510206|-39.09149156|38.31894407|0.086449996|48.25357162|-21.81959712|72.14599138|0.61955726|-16.25388148|49.37907349|-11.72744747|37.21920695|2234.596293|-586.3723734|-327.2939568|18.92875482|0.018430997|-133.46593529999998|946.4377411|1.0|1.0|1.0|0.0|-6.94|4.09|52.83|0.0|0.0|102.63|0.0|1.0|4.0|26.0|4.0|348.44|1.0|0.0|-3.89|0.000389|0.000129|0.0|0.0|1.14e-07|-0.03042|4.5296|4.5296|1043.05|273.72|0.1432|0.69002|0.69002|-1108.511662|-0.2207199999999999|0.02185677|3.2968|6129.0
16i_a32|0.0|1|0.0|0|7.765993078999999|0|0|0.0|0.175604846|5.733341277|0.0439583329999999|-0.056414399|2.078707411|-0.7748511779999999|0.006037736|-0.001202032|-0.098841478|-0.120440534|-0.211019184|-0.700853898|0.801401734|0.836966894|0.134577711|0.009897928|0.761506727|1|-0.0857355019999999|0.022335011|-75.01027196|90.08098301|0.198505292|129.7354415|-49.02383532|32.3175507|0.718964113|-36.62130242|88.80827938|-24.00328703|70.6307405|2770.767996|-1200.164351|-784.3813651|33.38593207|0.021112022|-286.2130831|1669.296604|1.0|0.0|1.0|2.0|-7.4|4.85|149.27|3.0|0.0|116.75|1.0|1.0|8.0|29.0|5.0|427.54|0.0|0.0|-5.09|9.25e-08|8.18e-06|0.0|0.0|4.01e-08|-0.05044|3.6176|3.6176|1175.51|342.72|0.2857|0.70222|0.70222|-1995.055356|-0.2002|0.02810109|4.0568|8.2596
19_a20|0.0|1|0.0|0|6.842683282|0|0|0.0|0.071176085|4.727387819|0.0396875|0.103271147|1.622562232|-0.539158264|-0.063133522|-0.004654742|0.175308615|-0.049177437|-0.083481481|-0.5838248970000001|0.811128636|0.7619768840000001|-0.143992458|-0.105118869|0.7741509329999999|1|-0.091725453|0.013643765|-65.49811346|339.8339889|0.245547466|161.33709|-43.03556944|88.19441661|0.796070588|-39.5992891|75.98477124|-25.1915821|69.23289949|2849.084477|-1309.962269|-860.7113887|31.64490997|0.0159602|-389.0666676|1645.535318|1.0|1.0|1.0|2.0|-9.63|4.08|110.44|1.0|0.0|122.86|0.0|1.0|5.0|32.0|5.0|420.47|0.0|1.0|-4.57|1.29e-05|2.6600000000000003e-05|0.0|0.0|2.34e-10|-0.06767|3.3616|3.3616|1190.68|368.83|0.2998|0.6987399999999999|0.6987399999999999|-1368.129074|-0.2067|0.03487615|6.3327|5585.0
12f_a36|0.0|1|0.0|0|7.412764017000001|2|2|0.0|-0.066269699|5.351858133|0.039061728|0.10938259|0.0|-0.40641518|-0.06756661|0.0045625|0.182557897|-0.101854847|-0.169994208|-0.438198895|0.902377067|0.821599443|-0.109793154|-0.1188384119999999|0.857993338|0|-0.071035495|0.01784834|-66.16123807|43.53853176|0.156443092|103.2191714|-43.65234724|0.835268043|0.7803018709999999|-30.92312428|76.51015325|-23.629013600000004|58.64442871|2770.818472|-1323.224761|-873.0469447999999|30.28188764|0.015685228|-369.879252|1695.785708|1.0|0.0|0.0|2.0|-7.36|2.45|69.2|1.0|0.0|133.52|0.0|1.0|6.0|31.0|4.0|409.49|1.0|0.0|-4.57|2.48e-05|2.6600000000000003e-05|0.0|0.0|4.38e-08|-0.05035|5.2106|3.6545|1195.77|339.27|0.4374|0.37095|0.70126|-1311.285102|-0.20046|0.02879265|7.8454|7.9586
13a_a5|0.0|1|0.0|0|6.605297921|0|0|0.0|-0.154076582|4.59511985|0.023989899|-0.007871499|0.0|-0.328417593|-0.025324157|0.003196482|-0.012798693|-0.035005746|-0.0569177229999999|-0.367284642|0.746303189|0.8045357209999999|-0.048584084|-0.048575318|0.720100768|0|-0.08903048|0.016739606|-54.03141848|126.2663658|0.233249839|150.1663914|-34.78546088|39.93934134|0.598791539|-36.90128585|72.13276165|-18.01047283|68.09484712|2657.14588|-918.5341141|-591.3528349999999|30.07803494|0.02811638|-127.2041084|1533.979782|1.0|1.0|1.0|2.0|-8.9|3.58|92.79|2.0|0.0|114.18|0.0|1.0|8.0|30.0|5.0|399.45|0.0|1.0|-3.74|0.000169|0.000184|0.0|0.0|1.26e-09|-0.05534|4.6285|4.2107|1160.81|294.45|0.5953|0.41806|0.50037|-1312.907813|-0.22898|0.04138695|4.1671|7041.0
19h_a38|0.0|1|0.0|0|7.412764017000001|2|2|0.0|-0.088176988|5.351858133|0.042622739|0.14165187|0.0|-0.420209249|-0.070688288|-0.000673716|0.303981987|-0.101303149|-0.217394466|-0.420225236|0.724208473|0.819222745|-0.054149342|-0.121374121|0.698414933|0|-0.082211319|0.021234963|-64.79649453|136.81322659999998|0.225371198|132.7728693|-38.17354026|0.0|0.75379331|-28.533396600000003|76.70128100000001|-23.32673803|60.94327866|2774.611523|-1166.336902|-687.1237247|30.94580137|0.020207411|-299.0343596|1547.290068|1.0|1.0|1.0|3.0|-6.86|2.55|81.23|1.0|0.0|125.69|0.0|1.0|5.0|30.0|4.0|401.44|0.0|1.0|-4.17|7.209999999999999e-05|6.77e-05|0.0|0.0|1.4e-07|-0.05708|3.7384|3.5358|1092.17|350.65|0.2355|0.68472|0.69012|-1331.941646|-0.20379|0.03396934|9.0777|8.0348
12c_a30|0.0|0|0.0|0|7.412764017000001|2|2|0.0|0.045997203|5.351858133|0.042804233|-0.0983590219999999|0.0|-0.3657134279999999|-0.072247675|0.003603419|-0.172653074|-0.051371057|-0.090173435|-0.468696709|0.8264832879999999|0.824373792|-0.031986012|-0.1240820219999999|0.7463962120000001|0|-0.076777688|0.01588025|-62.99109515|82.07537640000001|0.156067288|101.8928318|-41.12547305|0.0|0.8061287690000001|-32.72642202|72.5855533|-24.42511853|60.4942895|2860.640481|-1196.830808|-781.3839879|30.29927658|0.014695647|-399.7292126|1484.664552|1.0|0.0|0.0|1.0|-7.22|3.27|81.65|2.0|0.0|132.29|0.0|1.0|5.0|30.0|4.0|432.93|0.0|1.0|-5.44|1.19e-06|3.61e-06|0.0|0.0|6.03e-08|-0.0542299999999999|5.0582|3.5286|1168.62|351.37|0.2155|0.32037|0.68457|-2035.141497|-0.2038599999999999|0.03433522|4.7893|7.9914
12ab_a36|0.0|1|0.0|0|7.412764017000001|2|2|0.0|-0.064515677|5.351858133|0.039951691|0.035377607|0.0|-0.408023082|-0.029080933|0.002112069|0.0618552579999999|-0.096853381|-0.169341326|-0.4186639029999999|0.86559137|0.831136366|-0.0852411419999999|-0.051707317|0.8196353679999999|0|-0.079202413|0.024102201|-65.54680623|116.6804416|0.158944244|109.6369437|-45.21303385|15.55386871|0.679025324|-37.68448987|82.3666474|-23.06276515|71.2577056|2902.39241|-1245.389318|-859.0476432|33.96451406|0.024384271|-246.9770378|1834.083759|1.0|0.0|0.0|2.0|-7.05|1.95|92.99|1.0|0.0|133.27|0.0|1.0|6.0|32.0|5.0|420.47|0.0|0.0|-3.91|0.0001199999999999|0.000122|0.0|0.0|8.95e-08|-0.0523799999999999|3.8845|3.8845|1201.64|319.17|0.4451|0.69294|0.69294|-1364.236757|-0.2093699999999999|0.04167456|5.3228|7.9586
14aa_a23|0.0|0|0.0|2|7.423568444|0|0|3.4143268310000003|0.066582026|5.351858133|0.046678487|0.031136154|0.758549568|-0.287870566|-0.044957534|0.012103325|0.055934795|-0.074579388|-0.13397874|-0.4506138879999999|0.725358161|0.75434493|0.055269665|-0.070471939|0.693959193|1|-0.052155763|0.018016316|-51.83122853|40.49537336|0.075891958|51.68445972|-35.2984572|83.27171526|0.796659447|-24.18971469|61.21989213|-21.51484958|47.78906871|2941.302235|-1140.287028|-776.5660584|27.00633206|0.013786041|-404.0660854|1431.335599|0.0|0.0|1.0|1.0|-8.16|4.63|105.02|2.0|1.0|130.22|0.0|1.0|5.0|32.0|4.0|439.54|0.0|0.0|-5.55|5.9e-07|2.81e-06|0.0|0.0|6.9799999999999995e-09|-0.0708299999999999|3.5934|3.5934|1231.11|345.03|0.4157|0.6805899999999999|0.6805899999999999|-1708.276011|-0.21573|0.02033777|8.3532|8451.0
12bb_a36|0.0|1|0.0|0|7.412764017000001|2|2|0.0|-0.07834963|5.351858133|0.04625323|0.096309833|0.0|-0.444923056|-0.027636036|-0.004358975|0.2463876689999999|-0.098027247|-0.250781298|-0.421445726|0.653741315|0.836170906|0.0534307559999999|-0.045186455|0.632625562|0|-0.090660196|0.022069757|-73.39466247|88.91215764|0.311151789|199.7440352|-47.11573753|0.0|0.719294078|-37.36110291|88.14984373|-24.95418524|72.36704599|2902.055617|-1247.709262|-800.967538|34.69260487|0.022984922|-281.5518699|1734.6302440000002|1.0|0.0|0.0|2.0|-7.12|3.0|69.2|1.0|0.0|123.67|0.0|1.0|5.0|31.0|6.0|417.41|1.0|0.0|-4.32|0.000102|4.81e-05|0.0|0.0|7.599999999999999e-08|-0.0566799999999999|5.2382|3.8001|1120.72|326.27|0.4172|0.38838|688.0|-1431.178978|-0.21175|0.03421884|8657.0|8.0
16_a31|0.0|1|0.0|0|7.758333467000001|1|1|0.0|0.152128735|5.733341277|0.042528736|-0.050076586|0.0|-0.726543099|0.06214876|-0.0125582419999999|-0.0897217219999999|-0.053194463|-0.09530799|-0.60894688|0.951830892|0.8318419909999999|-0.038841601|0.0980869569999999|0.8944757390000001|0|-0.142079397|0.0374314139999999|-70.82239128|130.369865|0.4535498739999999|213.694252|-33.36862997|467.7901274|0.73080436|-31.54036284|83.86629191|-23.60746376|84.57819254|2071.962924|-779.0463041|-367.0549296|32.30339751|0.027684692|-217.4912527|1066.012118|0.0|1.0|1.0|2.0|-4.94|2.83|114.29|0.0|0.0|80.57|0.0|2.0|2.0|21.0|4.0|300.34|0.0|1.0|-3.6|4.38e-05|0.000254|0.0|0.0|1.16e-05|-0.0318899999999999|3.6596|3.6596|818.1|338.79|0.2534|0.70108|0.70108|-1308.113026|-0.1842|0.03948619|5.5943|7.0458
25d_a34|0.0|0|0.0|1|7.412764017000001|1|1|1.940324546|0.128783829|5.351858133|0.041037037|-0.163072107|0.0|-0.8576484190000001|0.00670464|-0.001685762|-0.263924686|-0.211368416|-0.342090037|-0.605891389|0.8265507809999999|0.7498681140000001|0.14554928|0.011919831|0.778903495|0|-0.100582621|0.0292772039999999|-82.09024497|174.9700398|0.325717647|215.4372954|-54.29641443|69.64131956|0.7772035959999999|-44.00298587|95.24066462|-29.42857839|85.89233572|2939.671168|-1559.714654|-1031.631874|37.86469665|0.019881997|-366.6979266|2006.828923|1.0|1.0|1.0|2.0|-8.08|3.95|90.3|1.0|0.0|119.81|0.0|1.0|7.0|32.0|5.0|427.46|0.0|1.0|-4.48|2.44e-05|3.3e-05|0.0|0.0|8.26e-09|-0.03521|4.2732|4.2732|1198.19|290.15|0.2106|0.6764600000000001|0.6764600000000001|-1426.243341|-0.21234|0.02807001|8.0068|6.0223
19d_a38|0.0|1|0.0|0|7.412764017000001|2|2|0.0|0.013465335|5.351858133|0.04572104|0.019858574|0.0|-0.6999264340000001|-0.024688524|-0.00835812|0.041924146|-0.060668296|-0.128079012|-0.529632789|0.7581164340000001|0.853092207|0.111104525|-0.039361255|0.730686013|0|-0.116424545|0.024158903|-80.2776536|158.6487879|0.36832051|236.7675313|-51.60489663|115.6739235|0.7494816990000001|-48.11018574|94.84426896|-28.24584108|90.37127996|3055.168373|-1525.275418|-980.493036|37.68716585|0.022660131|-320.7487188|2035.106956|0.0|0.0|0.0|4.0|-6.41|1.65|124.32|1.0|0.0|133.79|0.0|1.0|6.0|33.0|5.0|444.46|0.0|0.0|-3.62|0.000134|0.0002399999999999|0.0|0.0|3.94e-07|-0.05091|5.3771|3.6586|1171.77|338.89|0.3167|0.3356699999999999|0.6957800000000001|-1500.621723|-0.20145|0.04735828|10.6621|7.9586
IN1233_a59|0.0|1|0.0|0|6.842683282|0|0|0.0|0.1160337319999999|4.727387819|0.0396875|0.163548857|1.983673343|-0.5039851160000001|-0.054458882|-0.004071701|0.268927191|0.001996439|0.003282792|-0.597167441|0.809917509|0.74801464|-0.107446431|-0.090732503|0.778639593|1|-0.092761756|0.010831674|-63.36348363|318.5587088|0.238675351|158.8351574|-42.16752524|83.1557517|0.810795898|-41.08157616|72.32484741|-23.91074854|68.94000009|2809.840422|-1267.269673|-843.3505049|29.49046561|0.0134658889999999|-413.6607749|1562.994677|1.0|1.0|1.0|2.0|-10.0|4.69|97.55|2.0|0.0|125.07|0.0|0.0|5.0|32.0|4.0|419.48|0.0|1.0|-5.16|2.54e-06|6.91e-06|0.0|0.0|9.93e-11|-0.05605|5.2194|3.5355|1204.16|350.69|0.2623|0.51285|0.6953699999999999|-1352.073755|-0.20289|0.02473496|7.6059|7.4685
9_a3|0.0|0|0.0|0|6.823286122000001|0|0|0.0|0.187952252|4.727387819|0.034166667|-0.126542538|2.4071976040000003|-0.298197887|0.023606557|-0.003863265|-0.216450234|0.083014843|0.141996379|-0.614170287|0.923357627|0.6729843740000001|-0.260349706|0.042154567|0.865283439|0|-0.095161413|0.007377805|-39.28853824|223.4501605|0.15350225|72.17854599|-18.47392835|72.50764604|0.886859678|-21.04009269|43.50933802|-17.96047462|48.21513485|2017.0704920000005|-628.6166118|-295.5828535|20.25176593|0.008976383|-363.8118546|708.8118076000001|1.0|1.0|1.0|1.0|-7.26|4.62|80.04|1.0|0.0|92.69|0.0|1.0|2.0|22.0|2.0|303.38|0.0|1.0|-4.9|2.96e-06|1.25e-05|0.0|0.0|5.5e-08|-0.03999|5.8185|3.7356|857.36|331.9|0.2069|0.3639699999999999|0.6724600000000001|-1255.9558029999998|-0.19833|0.0242342|2.6661|4.96
5_a15|0.0|0|0.0|0|0.0|0|0|0.0|-0.222657379|0.0|0.035982906|0.0729170329999999|0.0|-0.54157893|0.0118220069999999|0.003194793|0.1093187759999999|-0.187421793|-0.28098676|-0.340979744|0.8384601770000001|0.704479781|0.092692253|0.020920163|0.7950674740000001|0|-0.06128567|0.032616864|-73.61131563|119.95308020000002|0.125945852|93.65193084|-54.73655332|64.12413387|0.5089899720000001|-33.88634094|100.6631306|-20.30656983|69.82487767|2940.77098|-1177.78105|-875.7848531999999|39.89581513|0.036380071|-13.36968593|2313.9572780000003|1.0|1.0|1.0|1.0|-9.65|6.01|74.73|3.0|0.0|127.97|0.0|1.0|8.0|33.0|6.0|443.49|0.0|1.0|-5.66|6.86e-07|2.18e-06|0.0|0.0|2.25e-10|-0.03714|4.3299|3.6257|1272.84|341.96|291.0|0.62664|0.70244|-1470.487858|-0.18553|0.03640044|6.35|7.8861
13b_a50|0.0|0|0.0|2|7.934155233999999|2|2|4.253030728|-0.067327798|5.82008293|0.032833333|-0.0204949039999999|2.117002752|-0.263615417|-0.054716607|0.011379776|-0.03182432|-0.173463805|-0.269353185|-0.319215353|0.749187803|0.788327682|-0.041506802|-0.097736369|0.71935296|1|-0.051509874|0.019899348|-57.74541064|104.0753113|0.093835987|67.07377798|-41.27630533|150.45293569999998|0.700410304|-26.31826007|70.09526468|-19.24847021|51.04317051|3036.874979|-1212.6536230000002|-866.8024118999999|27.48170624|0.017277404|-286.5057775|1731.347493|1.0|1.0|1.0|0.0|-7.23|5.12|66.99|2.0|0.0|133.36|0.0|1.0|7.0|34.0|5.0|455.55|0.0|0.0|-5.1|9.65e-06|7.92e-06|0.0|0.0|5.87e-08|-0.02606|4.2315|4.1161|1339.39|301.22|0.1589|0.65332|0.63872|-1470.039226|-0.19622|0.03156473|7.1645|5.7375
8_a27|0.0|1|0.0|1|6.605297921|0|0|1.7626247169999998|0.188762686|4.59511985|0.039673203|-0.14212377|1.21499748|-0.329319041|0.067074515|0.004801929|-0.24946295|-0.106814855|-0.187486926|-0.535352745|0.6812785379999999|0.8000360390000001|0.141900468|0.11158995|0.64927069|1|-0.078709803|0.021852066|-43.96130162|122.0597403|0.223615972|106.5457267|-20.94612822|61.18801154|0.751701834|-17.86879446|53.20197882|-17.09606174|47.91445451|2132.9321670000004|-615.4582227000001|-293.2457951|22.74314225|0.019394143|-239.8554499|818.753121|0.0|0.0|0.0|1.0|-6.28|2.48|76.46|0.0|0.0|87.68|0.0|1.0|2.0|23.0|4.0|303.32|1.0|1.0|-3.52|0.000586|0.000299|0.0|0.0|5.2e-07|-0.05015|4.1276|4.1276|848.58|300.38|0.2336|0.64893|0.64893|-1004.385302|-0.21973|0.02665292|4.2899|8.2218
12o_a30|0.0|0|0.0|0|7.412764017000001|2|2|0.0|0.036331447|5.351858133|0.040899471|-0.089996613|0.0|-0.364378536|-0.087019298|0.003603419|-0.157974241|-0.051371057|-0.090173435|-0.465857798|0.8264832879999999|0.815003426|-0.054392357|-0.149451598|0.7463962120000001|0|-0.076908942|0.015460222|-62.74209511|75.15128057|0.1556551169999999|100.1600333|-40.37291185|0.0|0.8131344979999999|-31.84483128|71.87393121|-24.32856749|59.43716284|2860.371518|-1192.099807|-767.0853252|29.91948755|0.0141914589999999|-402.9878652|1466.05489|1.0|0.0|0.0|1.0|-7.22|3.27|81.65|2.0|0.0|132.29|0.0|1.0|5.0|30.0|4.0|432.93|0.0|1.0|-5.44|1.19e-06|3.61e-06|0.0|0.0|6.03e-08|-0.05085|5.1935|3.4817|1162.63|356.1|0.1967|0.3493699999999999|0.6854399999999999|-2035.139147|-0.19873|0.03392126|6.8632|7.8097
12u_a30|0.0|0|0.0|0|7.412764017000001|2|2|0.0|0.028039604|5.351858133|0.043383838|-0.091507428|0.0|-0.367578706|-0.0646674999999999|0.001805829|-0.15896471|-0.0493878409999999|-0.0857954809999999|-0.467189145|0.8149999040000001|0.83236194|-0.055829439|-0.105767484|0.711738503|0|-0.0773921259999999|0.015562896|-65.55148142|78.15130994|0.15055905|100.8445957|-43.90644499|0.0|0.810462868|-34.72068676|75.26051582|-25.41792137|62.26136323|3001.03926|-1245.478147|-834.2224549|31.36222814|0.014495402|-415.8966522|1536.749179|1.0|0.0|0.0|1.0|-7.8|3.92|81.65|2.0|0.0|137.3|0.0|1.0|5.0|31.0|4.0|467.37|0.0|1.0|-6.04|2.64e-07|9.14e-07|0.0|0.0|1.58e-08|-0.0528299999999999|3.5003|3.5003|1202.06|354.21|0.1502|0.6847|0.6847|-2494.736802|-0.20146|0.03472994|7.0553|7.4647
5a_a40|0.0|0|0.0|1|8.149890544|0|1|1.688148148|-0.116583806|6.167516491000001|0.0388888889999999|-0.108428634|0.808197279|-0.152120625|-0.02394636|0.010425818|-0.191663433|0.004130836|0.007301856|-0.363338726|0.538671739|0.756882266|-0.442215721|-0.0395444479999999|0.5263598389999999|1|-0.078132307|0.020641204|-40.27003217|174.99981530000002|0.146821673|64.97877226|-17.82228195|52.43850484|0.8224652720000001|-15.30358975|46.06507254|-16.10801287|43.71412865|1847.672595|-483.24038600000006|-213.8673835|19.58503709|0.0130940839999999|-285.426492|587.5511127|1.0|0.0|1.0|0.0|-4.05|3.08|75.5|0.0|1.0|74.15|0.0|2.0|3.0|19.0|3.0|269.32|1.0|1.0|-3.67|7.49e-05|0.000213|0.0|0.0|8.950000000000001e-05|-0.0657799999999999|3.7921|3.7921|757.45|326.96|0.4461|0.69499|0.69499|-1177.51016|-0.21644|0.01514427|7.6003|7.0915
25b_a34|0.0|0|0.0|1|7.412764017000001|1|1|1.94553288|0.133975789|5.351858133|0.04037037|-0.150946163|0.0|-0.861190687|-0.061390533|-0.000223677|-0.2360985169999999|-0.278635968|-0.435821207|-0.623853334|0.832166825|0.7969500890000001|0.08214612|-0.101529052|0.787858064|0|-0.1030760719999999|0.030138301|-86.13394472|165.2408865|0.343426892|214.470853|-53.79083879|49.2835599|0.76274549|-40.19997818|98.0416108|-26.50275222|83.19266998|2611.55928|-1378.143115|-860.6534206|34.74652105|0.019067452|-328.1702779|1806.819095|0.0|1.0|1.0|2.0|-6.42|3.03|90.3|1.0|0.0|108.21|0.0|1.0|7.0|29.0|5.0|393.44|0.0|0.0|-3.69|0.00015|0.000202|0.0|0.0|3.8100000000000004e-07|-0.03539|4.2253|4.2253|1136.16|293.43|0.2259|0.6925600000000001|0.6925600000000001|-1313.132261|-0.21103|0.02655501|9.0174|5.6819
