molecula|NaaNH|n9FaHRing|n9FaRing|SaaNH|SssssC|NaasN|SRW09|nAHRing|nARing|BCUTs-1|SaasN|MATS2c|SRW07|n6HRing|ATSC1c|AATSC1are|MATS8i|n5aRing|AATSC1pe|MATS1i|AATSC1i|MATS1c|MATS8d|SIC2|GATS1pe|nFaHRing|FNSA3|FNSA5|PNSA3|PNSA5|RPSA|TPSA_x|WNSA5|RPCS|FNSA2|DPSA5|PNSA4|DPSA3|GeomPetitjeanIndex|GRAVp|TASA|PNSA2|MOMI-Z|FPSA1|GeomRadius|GeomDiameter|PPSA1|WNSA2|DPSA4|DPSA1|Mor01p|PPSA5|CYP2C19 inhibitor|CYP2D6 inhibitor|CYP2C9 inhibitor|P-gp substrate|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Synthetic Accessibility|Fraction Csp3|Log S (SILICOS-IT)|Log Po/w Silicos-IT Log P|Log Po/w MLOGP|Leadlikeness|Log S (Ali)|Heavy atom count|Molecular Mass|Egan filter|Consensus Log P|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (ESOL)] (mol/l)|Log Po/w XLOGP3|PAINS|Lipinski|Solubility [Log S (SILICOS-IT)] (mol/l)|Lowest Unoccupied Molecular Orbital Energy|log P|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (water) (Hartree)|Total Energy (gas phase) (Hartree)|Area (grid)|Volume|Wavelength (HOMO-LUMO transition) (nm)|Oscillator Force (max. Transition)|Wavelength (max. Transition) (nm)|Approximated area|Contribuition (max. transition)|Contribution (HOMO-LUMO transition)|Oscillator Force (HOMO-LUMO transition)|HOMO-LUMO Energy Difference (Hartree)|Dipole (gas phase)|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|Gibbs Free Energy|IC50|pIC50|pIC50
4e_a49|0|0|0|0.0|0.0|1|7.535296702|1|1|1.343847746|2.085628989|-0.076526919|5.4161004020000005|2|-0.3631108529999999|-1.8100000000000003e-05|-0.053787795|1|0.000660956|-0.037142108|-0.060391347|-0.403194204|0.032396301|0.856023531|0.731643066|1|-0.09422276|-0.087866673|-57.79309816|-53.89448633|0.242937669|149.0098632|-33.05708028|60.11195021|-1.493733437|68.38360061|-17.96482878|68.30753733|0.471635821|2675.626006|464.3567821|-916.2062675|1647.641653|0.349671525|7.934910277|15.01788083|214.47685|-561.9703647000001|27.6242383|-184.4129453|620.5697596|14.48911428|0.0|1.0|1.0|1.0|1.0|2.0|3.35|0.22|-7.36|3.4|1.25|1.0|-3.28|30.0|399.45|0.0|2.42|0.000528|0.000305|1.71|0.0|0.0|4.35e-08|-0.06461|3.34|3.7876|-1313.199448|-1313.158118|660.22|1128.64|327.34|0.2273|216.37|504.63|0.4078199999999999|0.68043|0.0789|-0.1585099999999999|3.9718|-0.2231199999999999|0.04133034|-1312.98289|34.0|7.4685|7.4685
5a_a50|0|1|1|0.0|0.0|2|7.927685046000001|1|1|1.3972442980000002|4.202707546|-0.203248487|5.82008293|1|-0.06986407|0.012640587|-0.256097122|2|0.01228899|-0.102607753|-0.168135655|-0.161169418|-0.203436041|0.847812674|0.6759066159999999|1|-0.038932964|-0.065209836|-20.77548565|-34.7974024|0.030107124|16.06582337|-18.56865899|60.04351409|-0.978147545|44.17662122|-12.13862875|26.21058426|0.4528093929999999|2246.106104|517.556163|-521.9610361|1605.985157|0.33472483|5.892775027000001|10.76914508|178.61652859999998|-278.5298849|18.24602704|-176.38892919999998|462.1867149|9.379218813|1.0|0.0|1.0|1.0|1.0|0.0|3.5|0.14|-6.24|3.66|2.62|0.0|-3.89|25.0|326.39|0.0|3.47|0.000129|3.14e-05|3.46|0.0|0.0|5.7e-07|-0.02487|3.39|4.0159|-1029.930364|-1029.905844|582.98|976.41|308.73|0.2735|220.82|455.34|0.39948|0.6725399999999999|0.1156|-0.16659|3.9843|-0.19146|0.02452028|-1029.786489|4.1|5.3872|5.3872
8_a47|0|0|0|0.0|0.0|0|7.252053952000001|0|1|1.24688044|0.0|0.003732288|5.476463552|2|-0.391797226|-0.008756|-0.153669322|0|-0.007648516|-0.00158075|-0.003223628|-0.4497577479999999|-0.223459904|0.842571655|0.659210804|1|-0.075955381|-0.091482011|-44.09728708|-53.11155658|0.150243126|87.2263982|-30.83488674|0.0|-1.646676195|60.62152862|-20.78278301|49.14108595|0.414302597|2621.772106|493.3419136|-956.0080185|2217.264922|0.180297967|6.492934319|11.08581716|104.6752861|-555.0279614|25.35407034|-371.2177396|559.4973856|7.509972037000001|1.0|1.0|0.0|1.0|1.0|2.0|3.02|0.13|-9.25|5.67|3.9|2.0|-6.59|29.0|405.85|1.0|5.03|2.56e-07|6.490000000000001e-07|5.61|0.0|0.0|5.62e-10|-0.05495|4.91|3.6696|-1686.068471|-1686.0356350000002|621.06|1071.62|337.87|0.2249|337.87|433.38|0.6877800000000001|0.6877800000000001|0.2249|-0.15357|3585.0|-0.2085199999999999|0.03283575|-1685.908004|0.05|7.3|7.3
4_a3|0|0|0|0.0|0.0|0|6.823286122000001|0|0|0.60501714|0.0|0.2122551539999999|4.727387819|1|-0.325334256|-0.008407895|0.057349653|1|-0.007022144|0.053425134|0.127253753|-0.607238634|0.041477445|0.785381728|0.628171026|1|-0.110345083|-0.098695428|-52.4583525|-46.9200748|0.25946603|123.350856|-22.30593113|77.51574252|-1.381735991|51.71950126|-18.76802992|56.26480013|0.415852758|2142.972568|352.05186289999995|-656.8810472|1548.626215|0.133023729|5.05182773|8.648209506|63.23984222|-312.2830359|21.6476858|-348.9230345|347.9532383|4.799426464|1.0|1.0|0.0|1.0|1.0|1.0|2.94|0.0|-7.53|5.3|3.07|1.0|-5.69|23.0|321.37|0.0|4.09|2.02e-06|8.22e-06|4.3|0.0|0.0|2.950000000000001e-08|-0.0584299999999999|3.53|3.4771|-1355.332318|-1355.303098|504.29|858.45|356.58|0.1776|208.93|338.33|0.3809|0.6896|119.0|-0.14983|2.3542|-0.20826|0.02921941|-1355.239905|1259.0|5.9|5.9
3d_a49|0|0|0|0.0|0.0|1|7.535296702|1|1|0.406515615|2.089548665|-0.0960135969999999|5.4161004020000005|2|-0.173318804|-0.00918253|-0.068390038|1|-0.004253844|-0.075636705|-0.129666234|-0.202380888|0.029549308|0.863438637|0.846953747|1|-0.099295364|-0.094384452|-57.52001036|-54.67520803|0.266928348|154.6267696|-31.67236018|0.0|-1.698920144|65.59130031|-20.93944137|63.08192694|0.486368221|2809.9605100000003|424.6551631|-984.1537446|1660.7054380000002|0.243377955|6.612715522999999|12.87442833|140.9844521|-570.1024832|27.67490257|-297.31302830000004|549.3593871|10.91609228|1.0|0.0|0.0|1.0|1.0|3.0|3.29|0.15|-6.15|0.72|1.07|1.0|-5.19|28.0|392.45|0.0|1.85|6.42e-06|3.6200000000000006e-05|2.98|0.0|0.0|7.1e-07|-0.05766|4.02|3.8907|-1594.595995|-1594.552258|615.3|1044.19|318.67|0.2899|239.15|455.47|0.3523699999999999|0.67215|0.0931|-0.16147|2184.0|-0.21913|0.04373784|-1594.435881|2.34|5.6308|5.6308
8a_a31|1|0|0|3.28085223|0.0|0|7.765993078999999|1|1|0.610138387|0.0|-0.039027368|5.733341277|0|-0.586331322|-0.013230176|-0.135144546|2|-0.009293513|-0.054025775|-0.094359203|-0.520051508|-0.030149254|0.895174844|0.883113019|0|-0.122293189|-0.136459435|-60.46233433|-67.46619355|0.405860136|200.6591816|-33.35560699|465.4559302|-1.501053781|82.32407724|-20.61467025|79.02944672|0.4512945479999999|2128.209198|293.7455749|-742.1281291|1443.955093|0.333562641|5.83708559|10.63792161|164.9149565|-366.9116769|30.93264504|-164.57484340000002|324.7430642|14.85788369|0.0|1.0|0.0|1.0|1.0|2.0|3.34|0.2|-5.33|4.16|0.36|0.0|-3.57|22.0|314.36|0.0|2.13|0.000269|0.000773|1.56|0.0|0.0|4.62e-06|-0.02993|1.53|3.8097|-1347.541429|-1347.507102|538.75|872.11|325.45|0.2604|325.45|396.15|0.7027100000000001|0.7027100000000001|0.2604|-0.1587599999999999|3.7141|-0.18869|0.03432763|-1347.446223|0.79|6.1024|6.1024
9_a15|0|0|0|0.0|0.0|0|0.0|0|0|1.419941378|0.0|-0.217598467|0.0|1|-0.506073953|1.7800000000000002e-05|0.05688176|0|0.003160815|-0.203104439|-0.295062413|-0.344978312|0.010183805|0.742680335|0.8105478740000001|0|-0.073701648|-0.11668349|-41.10356167|-65.07462414|0.153843684|85.79894134|-36.29225274|54.69975317|-1.400201879|85.14415759|-15.93664265|59.20930631|0.4517825079999999|2392.3164920000004|471.903131|-780.8954896|1689.926339|0.48742253|5.485176331|10.00547485|271.83655510000006|-435.5070329|31.09118831|-14.02896218|532.0914339999999|20.06953345|1.0|1.0|1.0|0.0|1.0|1.0|3.16|0.19|-7.57|3.9|1.96|2.0|-5.25|27.0|366.41|0.0|3.69|5.63e-06|1.53e-05|4.24|0.0|0.0|2.69e-08|-0.0258899999999999|3.36|3.7487|-1223.705126|-1223.687392|588.55|1042.17|330.74|0.2693|285.37|507.33|0.6512399999999999|0.70552|0.0115|-0.1565099999999999|1.4625|-0.1824|0.01773342|-1223.522216|107.0|6.9706|6.9706
25b_a34|0|0|0|0.0|0.0|1|7.412764017000001|1|1|1.290860233|1.94553288|0.133975789|5.351858133|1|-0.861190687|-0.00378755|-0.112970844|1|-0.000223677|-0.278635968|-0.435821207|-0.623853334|-0.101529052|0.83883012|0.787858064|0|-0.1030760719999999|-0.137924163|-64.37123451|-86.13394472|0.343426892|214.470853|-53.79083879|49.2835599|-2.206786613|98.0416108|-26.50275222|83.19266998|0.419904835|2611.55928|410.0313565|-1378.143115|2671.608537|0.23725451|6.383564979|11.00434095|148.1659658|-860.6534206|34.74652105|-328.1702779|595.8522372|11.90766609|0.0|1.0|1.0|1.0|1.0|2.0|3.53|0.29|-6.42|2.63|1.56|1.0|-3.82|29.0|393.44|0.0|2.58|0.00015|0.000202|2.29|0.0|0.0|3.8100000000000004e-07|-0.03539|5.06|4.2253|-1313.388114|-1313.361559|668.48|1136.16|293.43|0.2259|293.43|562.84|0.6925600000000001|0.6925600000000001|0.2259|-0.17564|7.0586|-0.21103|0.02655501|-1313.194808|2.08|5.6819|5.6819
5b_a50|0|1|1|0.0|0.0|2|7.927685046000001|1|1|1.397278957|4.190114953|-0.253064589|5.82008293|1|-0.062071259|0.012641727|-0.137595558|2|0.012290091|-0.1052449509999999|-0.175158017|-0.140506919|-0.1866330389999999|0.855527513|0.6642694929999999|1|-0.041157676|-0.061164973|-20.90908698|-31.07327358|0.041393519|21.02890062|-15.78596849|60.5565203|-0.8563096170000001|42.76068675|-10.87564575|27.10933752|0.4462435279999999|2183.545404|486.9950914|-435.0258302|1452.442728|0.411250953|5.543302677000001|10.01036188|208.925351|-221.0035589|18.47246431|-90.17329003|409.0289917|11.68741316|1.0|1.0|0.0|1.0|1.0|0.0|3.37|0.1|-5.86|3.15|2.4|0.0|-3.48|24.0|312.37|0.0|3.11|0.000335|6.47e-05|3.06|0.0|0.0|1.37e-06|-0.0256899999999999|2.81|4.0222|-990.6114185|-990.5849031|547.35|922.49|308.25|0.2749|220.09|411.9|0.4270899999999999|0.66968|0.1094|-0.16683|4.4181|-0.19252|0.02651535|-990.487545|12.23|4.9126|4.9126
15d_a10|0|0|0|0.0|0.0|1|7.535296702|2|2|1.343850133|2.147544195|-0.233802395|5.4161004020000005|3|-0.184039927|0.010215823|-0.140487312|1|0.011249462|-0.1786649189999999|-0.280243276|-0.1945202089999999|0.0131101969999999|0.7857977740000001|0.71456262|1|-0.057588609|-0.070612242|-38.80896881|-47.58559595|0.12390229|83.49776405|-32.06793721|141.0919598|-1.129795872|66.95020436|-12.68949225|54.18663419|0.473858537|2967.522813|590.402322|-761.3695352999999|2036.192049|0.5280998339999999|8.429169102000001|16.02072769|355.8865234|-513.0869954|26.89020509|37.87296065|825.4425942|19.36460841|0.0|1.0|1.0|1.0|1.0|0.0|3.71|0.35|-7.82|4.14|1.54|1.0|-3.78|33.0|441.52|0.0|3.18|0.000167|4.1200000000000005e-05|2.75|0.0|0.0|1.5e-08|-0.05002|2.05|3.8591|-1430.8144619999998|-1431.051425|737.09|1266.87|321.28|312.0|221.39|565.91|0.3685|0.6814100000000001|0.0856|-0.15916|3.3831|-0.20918|-0.23696253|-1430.795367|69.0|7.1612|7.1612
10_a47|0|0|0|0.0|0.0|0|0.0|0|0|1.381868067|0.0|-0.003570214|0.0|2|-0.384667159|-0.008120645|0.0814897|0|-0.0065562469999999|-0.021926603|-0.045289209|-0.45272733|0.011239977|0.8077565520000001|0.6913602740000001|1|-0.076311525|-0.0936757959999999|-40.80144983|-50.08559665|0.158929034|84.97451737|-26.77924406|0.0|-1.592488524|57.59863288|-18.9212254|45.89037038|0.411647394|2355.515804|449.6950454|-851.455143|1567.859561|0.198117368|6.277122171|10.66897998|105.9273263|-455.247149|23.5960035|-322.8149102|498.0016816|7.51303623|1.0|1.0|0.0|1.0|1.0|2.0|3.02|0.09|-8.85|5.12|3.21|2.0|-5.75|27.0|359.4|1.0|4.41|1.77e-06|3.18e-06|4.8|0.0|0.0|1.4199999999999999e-09|-0.0486399999999999|4.37|3.7236|-1188.405988|-1188.3744|579.86|997.16|332.97|231.0|214.9|426.55|0.53909|0.69212|0.2175|-0.15445|1.9281|-0.20309|0.03158831|-1188.244739|13.0|7.9|7.9
3c_a32|1|1|1|3.452148526|0.0|0|7.765993078999999|0|0|0.6094207970000001|0.0|0.025890116|5.733341277|0|-0.270034997|-0.00017094|-0.113334836|3|0.00124359|-0.0779821129999999|-0.145525719|-0.5427297289999999|-0.019130435|0.901864778|0.774363061|1|-0.0679200029999999|-0.0943910459999999|-34.91603827|-48.52416391|0.1112332809999999|57.18235134|-24.94510426|0.0|-1.038301506|57.94025396|-14.82682786|42.68833949|0.423167668|2152.627425|456.8935699|-533.7658031000001|1393.156794|0.306047878|5.605165488|9.717148607|157.331845|-274.3961469|21.36577928|-199.4122311|370.5811396|9.416090047|1.0|1.0|1.0|1.0|1.0|1.0|3.22|0.19|-6.89|6.61|1.7|1.0|-6.18|22.0|326.44|0.0|4.02|6.65e-07|1.22e-05|4.14|0.0|0.0|1.28e-07|-0.05487|3.02|3.5169|-1633.443791|-1633.419633|544.22|903.81|352.54|0.5017|352.54|425.74|0.7034600000000001|0.7034600000000001|0.5017|-0.14219|3123.0|-0.1970599999999999|0.02415856|-1633.348356|9.0|8.0458|8.0458
10_a1|1|0|0|3.261363142|0.0|0|6.86171134|0|0|1.435871163|0.0|0.0883621719999999|4.727387819|1|-0.621976404|-0.012672753|-0.020225596|1|-0.0106277489999999|-0.019835038|-0.042643966|-0.623957903|0.017498337|0.783467165|0.658433571|0|-0.116648443|-0.10949971|-65.97424138|-61.93104798|0.330036242|186.6625065|-35.02707638|64.49041745|-1.861495069|70.6564636|-25.67872721|74.31719486|0.459673515|2432.447088|378.9193385|-1052.827816|1768.2330920000002|0.165903744|7.376231317999999|13.65143394|93.83214542|-595.4602985|30.78628757|-377.9175542|433.2550452|8.725415617000001|1.0|1.0|0.0|1.0|0.0|2.0|3.0|0.0|-8.02|4.86|2.78|2.0|-4.98|27.0|359.35|0.0|3.7|1.04e-05|1.87e-05|3.64|0.0|0.0|9.53e-09|-0.06802|5.81|3.4067|-1223.159954|-1223.125689|585.51|979.35|363.94|0.6754|363.94|464.77|0.70345|0.70345|0.6754|-0.13576|5.3861|-0.20378|0.03426532|-1223.022387|1.5|5.8239|5.8239
12d_a30|0|0|0|0.0|0.0|0|7.412764017000001|2|2|0.604984421|0.0|0.041181359|5.351858133|2|-0.354778373|0.005613018|0.036688757|1|0.005965451|-0.053644471|-0.09353607|-0.4562256979999999|-0.130412856|0.8532172109999999|0.7991060659999999|0|-0.073829724|-0.094239701|-47.69710881|-60.88281322|0.156990075|101.4221952|-39.33285959|0.0|-1.884794029|69.55534551|-23.41646662|57.75411196|0.4572733479999999|2784.836855|544.6198897999999|-1217.656264|2323.480646|0.185610786|7.557073995|13.92427286|119.91237920000002|-786.6571918999999|28.75340957|-406.2173266|686.039456|8.672532296|1.0|0.0|1.0|1.0|0.0|1.0|4.75|0.17|-7.01|4.35|3.04|2.0|-5.66|30.0|412.51|0.0|2.91|2.21e-06|7.05e-06|4.23|0.0|0.0|9.75e-08|-0.05119|4.14|3.4821|-1615.095823|-1615.063947|695.57|1176.22|356.06|149.0|356.06|545.94|0.68608|0.68608|149.0|-0.1479099999999999|4434.0|-0.1991|0.03187624|-1614.894406|11.0|7.9508|7.9508
LY364947_a10|1|0|0|2.949609552|0.0|0|6.605297921|0|0|1.390175303|0.0|-0.278922508|4.59511985|2|-0.084940213|0.007575|0.010202602|1|0.006909045|0.04209715|0.072909639|-0.204644982|-0.012096774|0.7792035190000001|0.681525895|1|-0.076999385|-0.075303751|-34.01613475|-33.26705198|0.156895451|69.31194102|-14.69643595|0.0|-0.978948758|41.53157099|-13.10520229|38.29163558|0.486715511|1896.845282|372.4595738|-432.4716757000001|839.5356408|0.276515344|4.702575386|9.161732895|122.1566022|-191.05366730000003|18.1140017|-197.4583104|287.99188260000005|8.264519015|1.0|1.0|0.0|1.0|1.0|1.0|2.46|0.0|-7.2|3.97|1.74|0.0|-3.54|21.0|272.3|0.0|2.8|0.00029|0.000137|2.74|0.0|0.0|6.31e-08||||||||||||||||||||59.0|7.2291|7.2291
2_a1|0|0|0|0.0|0.0|1|7.535296702|1|1|1.348828131|2.233384354|-0.049975995|5.4161004020000005|1|-0.175623923|0.001576763|-0.0619710709999999|1|0.003205156|-0.145015842|-0.326716897|-0.422863867|0.1766333219999999|0.8571146190000001|0.5574897879999999|0|-0.0622285999999999|-0.077270452|-28.32386891|-35.17029414|0.191789935|87.29479691|-16.00805425|84.54541681|-0.927245426|43.24570924|-12.05838656|33.45925305|0.39830426|1884.85038|367.8635872|-422.0435297|1378.496713|0.305595997|5.2823820260000005|8.779158091000001|139.0945801|-192.096651|17.36508791|-176.9692239|299.6692382|8.075415099999999|1.0|1.0|0.0|1.0|1.0|0.0|2.91|0.18|-6.18|4.0|2.49|0.0|-3.06|21.0|279.31|0.0|3.21|0.000871|0.000167|2.76|0.0|0.0|6.64e-07|-0.02966|3.31|4.0877|-920.2093796|-920.184721|489.42|807.98|303.31|0.2991|303.31|355.79|0.7007899999999999|0.7007899999999999|0.2991|-0.1686|3.5853|-0.19826|0.024658671|-920.123726|5.8|5.2366|5.2366
7g_a8|1|0|0|3.095238804|0.0|1|7.535296702|1|1|1.39137419|1.336155045|-0.092384028|5.4161004020000005|0|-0.481134236|-0.00087806|-0.027838247|1|0.0002620309999999|0.021974492|0.046246982|-0.418049442|-0.044866536|0.79995525|0.606087461|0|-0.107714754|-0.1122315669999999|-64.55562181|-67.26263865|0.300623857|180.1699331|-40.31185423|56.75323443|-2.020168201|78.41805331|-27.51653399|83.63914665|0.470618047|2802.2242920000003|419.1502102|-1210.7274960000002|2079.55195|0.193261535|7.588498875|14.3346384|115.825531|-725.6133762000001|34.10836993|-367.6690814|509.2753308|11.15541466|1.0|0.0|1.0|1.0|0.0|1.0|3.29|0.04|-7.91|4.94|3.4|2.0|-5.78|30.0|399.37|0.0|4.14|1.67e-06|3.59e-06|4.38|0.0|0.0|1.23e-08|-0.06621|6.26|3.7874|-1374.493069|-1374.4533210000002|620.67|1053.9|327.36|0.5165|327.36|507.78|0.62073|0.62073|0.5165|-0.15508|10.1546|-0.22129|0.03974865|-1374.3479960000002|21.03|4.6772|4.6772
12g_a40|0|0|0|0.0|0.0|1|7.515889085|0|0|0.604990688|1.687211672|0.037440516|5.4161004020000005|0|-0.354104815|-0.001011175|0.075327376|2|-0.003205145|0.063401514|0.106286677|-0.512657141|-0.326139923|0.8396782220000001|0.6941475490000001|1|-0.0951493559999999|-0.099521372|-49.94706785|-52.24208444|0.129798543|68.1355805|-27.42361099|0.0|-1.393299206|59.29860462|-22.85591194|56.61727428|0.465725912|2287.970776|456.7977427|-731.3891821000001|681.6778419|0.147968773|7.692740528|14.39849078|77.67373972|-383.9305539|26.82520454|-369.5858437|335.7078145|7.056520179|1.0|0.0|1.0|0.0|0.0|1.0|3.24|0.0|-6.63|4.83|3.76|2.0|-6.46|23.0|362.23|0.0|4.4|3.43e-07|1.62e-06|5.07|0.0|0.0|2.37e-07|-0.07424|4.84|3.1577|-2173.044757|-2173.0224510000003|540.25|896.63|392.64|0.3539|308.23|429.31|0.67055|0.6988|0.2682|-0.13191|1.9175|-0.20615|0.02230594|-2172.988604|724.0|6.1403|6.1403
15_a15|0|0|0|0.0|0.0|0|0.0|1|1|1.435688991|0.0|-0.132759299|0.0|3|-0.395472407|0.001806571|0.000676845|0|0.003766915|-0.173728081|-0.272482143|-0.3597407929999999|0.003774415|0.7725348679999999|0.796300317|0|-0.061884697|-0.091075463|-41.11675625|-60.51136736|0.102793952|68.29723829999999|-40.20430373|4.306196778|-1.821509261|73.99578515|-20.86598874|54.83651811|0.435723718|3027.719888|596.1118717|-1210.227347|2868.890383|0.297455822|6.673906339|11.8273735|197.6323578|-804.0860746000001|29.700607300000005|-269.1443943|830.7967967000001|13.48441779|1.0|1.0|1.0|0.0|0.0|1.0|4.04|0.07|-8.9|4.33|2.52|2.0|-6.32|34.0|448.52|1.0|4.64|4.77e-07|7.970000000000001e-07|5.32|0.0|0.0|1.27e-09|-0.03786|5.04|2582.0|-1450.7538470000002|-1450.725355|700.82|1265.55|480.19|0.4459|335.38|573.46|0.67524|0.70572|0.0066|-0.10964|1.6365|-0.1475|0.02849263|-1450.462493|109.0|6.9626|6.9626
12l_a36|1|0|0|3.426092687|0.0|0|7.412764017000001|2|2|1.297044247|0.0|-0.0944961519999999|5.351858133|2|-0.4203659179999999|-0.000143196|-0.05158636|1|0.001194592|-0.098598933|-0.175397741|-0.428857427|-0.079106537|0.8772535459999999|0.8212311840000001|0|-0.079972189|-0.107815735|-52.05361632|-70.17688229|0.15618077|101.6575135|-45.67788557|1.281955437|-1.940683231|83.76912404|-24.7683114|66.38812034|0.4619814279999999|2843.514589|549.2389652|-1263.1838810000002|2385.788754|0.262041641|7.471134223|13.88638723|170.5619816|-822.2019402000001|33.56329135|-309.7725155|642.3830552000001|13.59224175|1.0|0.0|1.0|1.0|0.0|2.0|4.78|0.13|-6.66|2.75|1.38|1.0|-4.57|31.0|406.44|0.0|1.77|2.72e-05|5.08e-05|2.95|0.0|0.0|2.21e-07|-0.0510399999999999|2.98|3.8619|-1325.194654|-1325.15957|686.83|1155.07|321.05|0.4524|321.05|530.75|0.6925|0.6925|0.4524|-0.15869|5392.0|-0.20973|0.03508404|-1325.0137550000002|0.02|7699.0|7699.0
16_a4|0|0|0|0.0|0.0|1|7.535296702|1|1|1.398650725|1.843196334|-0.219944434|5.4161004020000005|1|-0.089168424|0.0067511459999999|-0.148022089|1|0.006466406|-0.018051608|-0.0513920109999999|-0.214481956|0.0293772029999999|0.8366279120000001|0.482473457|0|-0.073335635|-0.080093659|-36.11951685|-39.44800181|0.210153891|103.5057102|-19.42906425|74.430775|-1.201404885|45.11883447|-16.43666742|42.88070889|0.455802506|2101.6948030000003|389.0176968|-591.7200271|1522.164774|0.167538305|5.548106463|10.19502391|82.51653675|-291.4359638|19.74465314|-327.4903335|322.8922084|5.67083266|1.0|0.0|0.0|1.0|0.0|0.0|3.26|0.11|-6.36|4.49|3.44|1.0|-3.92|23.0|309.31|0.0|3.91|0.0001199999999999|3.68e-05|3.59|0.0|0.0|4.33e-07|-0.03965|4.05|4.2257|-1057.494456|-1057.478071|515.68|856.55|293.41|0.2213|274.85|407.99|0.51149|0.54061|0.1006|-0.17375|1863.0|-0.2134|0.01638524|-1057.429593|343.0|6.4647|6.4647
12be_a36|1|0|0|3.466734143|0.0|0|7.412764017000001|2|2|1.297042758|0.0|-0.148313814|5.351858133|2|-0.580823835|0.000482522|-0.08981965|1|0.002872872|-0.176729938|-0.289604649|-0.3825349939999999|0.00734728|0.858971809|0.8350231859999999|0|-0.0780531429999999|-0.108962668|-54.15309606|-75.59805505|0.201984123|140.1361326|-52.44976141|0.0|-1.852365352|99.62604537|-22.15805062|77.57811183|0.4564615729999999|3039.9167260000004|553.6616295|-1285.166936|2552.721046|0.433925602|8.773114043|16.14074295|301.05661160000005|-891.645944|39.14335412|-91.68453892|766.4854363|24.02799032|1.0|0.0|0.0|1.0|1.0|2.0|4.96|0.21|-6.79|2.83|1.42|1.0|-4.11|33.0|441.49|0.0|1.75|7.75e-05|7.13e-05|2.62|1.0|0.0|1.6100000000000005e-07|-0.0518799999999999|2.68|3.3487|-1462.0007349999998|-1461.968283|739.48|1256.67|370.25|0.7034|237.59|594.44|0.40844|0.70465|0.0018|-0.13781|7.7861|-0.18969|0.03245204|-1461.747501|44.0|7.3565|7.3565
40_a47|0|1|1|0.0|0.0|1|6.823286122000001|0|0|1.420389717|1.715145925|-0.246203395|4.727387819|3|-0.179798097|0.002212256|-0.038143308|1|0.003634698|-0.147591116|-0.338113214|-0.2636225|0.090270598|0.900790582|0.607650682|1|-0.060416547|-0.083237511|-32.5926343|-44.90375373|0.1877663219999999|101.2934265|-24.22401965|0.0|-1.082087641|60.97203959|-14.59371996|43.64000551|0.4574577489999999|2313.85811|438.171933|-583.7487984|868.5333132000001|0.426343267|7.042383142|12.98034048|229.9974239|-314.91225539999994|25.43981292|-79.47051169|388.178924|16.06828586|0.0|1.0|1.0|1.0|1.0|1.0|3.07|0.11|-7.08|2.96|1.52|0.0|-3.26|25.0|334.35|0.0|2.72|0.000546|0.000192|2.19|0.0|0.0|8.339999999999999e-08|-0.05086|2.06|3.7236|-1123.174467|-1123.144637|571.5|947.27|332.97|271.0|308.6|444.47|0.67615|0.68492|0.2612|-0.15231|4.7542|-0.20317|0.02983032|-1123.049869|4.0|8.4|8.4
3a_a49|0|0|0|0.0|0.0|1|7.535296702|1|1|1.343850114|2.09865947|-0.05210989|5.4161004020000005|2|-0.337858497|-0.000349523|-0.060613765|1|0.000521532|0.002357097|0.003978478|-0.421478185|0.008391259|0.8704151529999999|0.7476073409999999|1|-0.094437035|-0.088484274|-55.30832478|-51.82200998|0.27109473|158.77029040000002|-30.35026007|59.40691577|-1.504232653|64.2037853|-17.97906469|64.79936082|0.474653816|2599.121578|426.893216|-880.9741697000001|1793.526571|0.310225187|6.566343333|12.49907878|181.6875706|-515.9544212000001|26.06512204|-222.2883651|578.2841135|12.38177532|0.0|1.0|0.0|1.0|1.0|2.0|3.25|0.18|-7.19|2.77|1.04|1.0|-3.06|29.0|384.43|0.0|2.02|0.000878|0.000503|1.38|0.0|0.0|6.52e-08|-0.05732|3.16|3874.0|-1254.012043|-1253.973708|635.89|1082.21|320.04|0.3467|240.06|449.68|0.53794|0.66614|0.0793|-0.15978|3801.0|-0.2171|0.03833529|-1253.8126619999998|64.0|7.1938|7.1938
