molecula|SddssS|n9FaHRing|n9FaRing|SaaNH|SssssC|NaasN|nAHRing|BCUTs-1|SaasN|AATSC1c|MATS7i|AATSC1are|MATS8i|BCUTi-1|AATSC1pe|AATSC7i|AATSC1i|MATS1c|n6aHRing|GATS1are|BIC2|GATS1pe|RASA|FNSA3|FNSA5|PBF|PNSA5|RNCS|TPSA_x|FNSA4|WPSA3|RPCS|FNSA2|WNSA3|DPSA3|GRAVp|TASA|PNSA2|GeomDiameter|GRAV|PPSA1|DPSA4|FPSA5|DPSA1|PPSA5|CYP2C19 inhibitor|Synthetic Accessibility|Num. of Aromatic heavy atoms|Log S (SILICOS-IT)|Log Po/w Silicos-IT Log P|Log Po/w WLOGP|TPSA_y|Log Po/w MLOGP|Leadlikeness|Class [Log S (SILICOS-IT)]|Num. of Rotatable bonds|Log S (Ali)|Heavy atom count|Log Kp (cm/s)|BBB|CYP1A2 inhibitor|Log S (ESOL)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|Log Po/w XLOGP3|PAINS|Lipinski|Lowest Unoccupied Molecular Orbital Energy|Absorption Energy (max. Transition) (eV)|log P|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (gas phase) (Hartree)|Area (grid)|Oscillator Force (max. Transition)|Wavelength (max. Transition) (nm)|Approximated area|Contribution (HOMO-LUMO transition)|Zero Point Energy|Oscillator Force (HOMO-LUMO transition)|HOMO-LUMO Energy Difference (Hartree)|Dipole (gas phase)|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|Gibbs Free Energy|Dipole (water)|IC50|pIC50|pIC50
3a_a32|0.0|1|1|3.226454082|0.0|0|0|0.6094208210000001|0.0|-0.007588088|-0.014365682|-0.002794182|0.102212031|10.31100283|-0.001223394|-0.028290955|-0.1568626659999999|-0.491457345|0|0.84134255|0.844272053|0.7757299320000001|0.817070968|-0.080607266|-0.0970820759999999|0.30031978|-44.92473442|87.55216606|84.65041685|-0.032360692|4.811337463|0.0|-0.970820756|-17.261046399999998|47.69828617|2028.93875|378.0996237|-449.2473442|10.67859439|4249.04624|151.63860559999998|22.27382254|0.0236593529999999|-159.4728294|10.9483666|0.0|2.96|19.0|-6.12|5.77|4.12|110.94|1.19|0.0|1.0|2.0|-5.32|20.0|-5.77|0.0|1.0|-4.35|0.00144|4.51e-05|3.31|0.0|0.0|-0.0558|3.6308|2.17|3.6308|-1554.768725|492.91|0.2719|341.48|355.48|0.70229|-1554.7020630000002|0.2719|-0.15058|3.6178|-0.20638|0.02744024|-1554.748543|5.7916|3.0|8.5686|8.5686
12ae_a36|-3.3501500230000003|0|0|3.412870974|0.0|0|2|0.299253957|0.0|-0.009867085|0.087069205|-0.006862238|-0.083959343|10.31810353|-0.001160331|0.151620635|-0.261631709|-0.513686975|1|0.8183043390000001|0.831101086|0.750657639|0.7162413209999999|-0.085851235|-0.105648609|0.439268891|-78.71102033|96.60079598|211.4077529|-0.036430555|13.25108213|19.97715962|-2.11297219|-47.65297933|81.74750345|3486.122819|533.6188092|-1574.220407|16.22570287|7331.209763|234.6851816|39.62310606|0.025570256|-275.6561988|19.05051961|0.0|5.03|17.0|-6.87|1.28|2.15|123.75|0.84|1.0|1.0|7.0|-3.85|34.0|-8.03|0.0|0.0|-3.72|0.0668|0.0001889999999999|1.64|0.0|0.0|-0.0548899999999999|5235.0|6.24|3.8664|-1876.152311|754.15|0.4832|236.84|615.71|0.68591|-1875.897072|0.3366|-0.1566|6.7458|-0.21149|0.0508577|-1875.963244|8.9297|15.0|7.8239|7.8239
40_a47|0.0|1|1|0.0|0.0|1|0|1.420389717|1.715145925|-0.004181351|-0.056839794|0.002212256|-0.038143308|10.98214138|0.003634698|-0.130213023|-0.338113214|-0.2636225|3|0.63155995|0.836942961|0.607650682|0.812233678|-0.060416547|-0.083237511|0.237173658|-44.90375373|54.11003524|101.2934265|-0.027052191|5.959674083|0.0|-1.082087641|-17.58259718|43.64000551|2313.85811|438.171933|-583.7487984|12.98034048|4862.524893|229.9974239|25.43981292|0.029785575|-79.47051169|16.06828586|0.0|3.07|21.0|-7.08|2.96|4.04|68.52|1.52|0.0|1.0|3.0|-3.26|25.0|-6.78|1.0|1.0|-3.72|183.0|0.000192|2.19|0.0|0.0|-0.05086|4.0176|2.06|3.7236|-1123.144637|571.5|271.0|308.6|444.47|0.68492|-1122.9968210000002|0.2612|-0.15231|4.7542|-0.20317|0.02983032|-1123.049869|6.5995|4.0|8.4|8.4
14a_a5|0.0|0|0|2.948727373|0.0|0|1|1.226142247|0.0|-0.0053665219999999|-0.132625457|0.002956745|-0.086229994|10.9488747|0.003668464|-0.213526163|-0.016337128|-0.36152442|2|0.7333482170000001|0.79661948|0.71006207|0.7909255559999999|-0.080875277|-0.078681402|0.4398855029999999|-53.20786056|134.62273080000003|141.38542919999998|-0.0271808479999999|7.942029745|55.04914434|-1.494946644|-36.98479273|66.43577392|2836.468636|534.8590069|-1010.949351|15.89694877|6177.303329|250.3569601|29.18606491|0.024411136|-175.53051609999997|16.50789498|0.0|3.24|23.0|-8.84|4.56|4.38|92.79|1.37|1.0|1.0|6.0|-4.15|32.0|-7.08|0.0|1.0|-4.22|0.0304|6.02e-05|2.55|0.0|0.0|-0.0507699999999999|4.1501|4.3|4.1501|-1390.546425|692.8|0.5853|298.75|508.64|0.65789|-1390.29207|0.5853|-0.1676|2.7115|-0.2183699999999999|0.04629687|-1390.352729|2.8163|112.0|6.9508|6.9508
12bc_a36|0.0|0|0|3.43846811|0.0|0|2|1.284647662|0.0|-0.007661816|0.068351685|-0.001012333|-0.079009683|10.95883416|-0.00097037|0.115647623|-0.1716508239999999|-0.442519304|1|0.884841888|0.836170906|0.771220556|0.834305498|-0.077192869|-0.107107992|0.326764696|-71.97763346|83.35308244|111.3483497|-0.038558877|8.238431664|0.0|-1.927943855|-34.8600941|64.13376391|2927.476132|560.6615736|-1295.597402|15.54183457|6587.689277|153.57572439999998|33.5878425|0.017847333|-364.8584744|11.99358509|1.0|4.73|17.0|-7.76|3.99|3.19|69.2|2.99|2.0|1.0|5.0|-5.08|31.0|-6.26|1.0|1.0|-5.18|0.00372|6.55e-06|3.93|0.0|0.0|-0.05828|5.2189|4.42|3.8696|-2152.100551|705.12|0.7456|237.57|563.76|0.69094|-2151.9100780000003|0.3478|-0.15671|6.5854|-0.21499|0.03419831|-2151.971485|9.2445|8.0|8.0969|8.0969
5a_a50|0.0|1|1|0.0|0.0|2|1|1.3972442980000002|4.202707546|-0.00148647|0.017227585|0.012640587|-0.256097122|10.93256969|0.01228899|0.028229556|-0.168135655|-0.161169418|1|0.699970832|0.788709546|0.6759066159999999|0.969892876|-0.038932964|-0.065209836|0.2814514|-34.7974024|6.819160781|16.06582337|-0.022747617|2.900288114|60.04351409|-0.978147545|-11.08625592|26.21058426|2246.106104|517.556163|-521.9610361|10.76914508|4770.917486|178.61652859999998|18.24602704|0.017576522|-176.38892919999998|9.379218813|1.0|3.5|20.0|-6.24|3.66|4.33|35.64|2.62|0.0|1.0|2.0|-3.89|25.0|-5.83|1.0|1.0|-4.5|42.0|3.14e-05|3.46|0.0|0.0|-0.02487|5.6146|3.39|4.0159|-1029.905844|582.98|0.2735|220.82|455.34|0.6725399999999999|-1029.734933|0.1156|-0.16659|3.9843|-0.19146|0.02452028|-1029.786489|5649.0|4.1|5.3872|5.3872
14n_a23|0.0|1|1|0.0|0.0|2|0|1.197963531|3.3716621960000004|-0.0068536419999999|0.079559363|0.010561248|-0.049694913|10.3132176|0.010508236|0.144230149|-0.199540201|-0.404569286|2|0.756252127|0.802854174|0.71381683|0.89327435|-0.058928845|-0.082430028|0.209387766|-55.70499288|97.93357279|72.12361433|-0.032325501|12.34358104|97.39429807|-1.648600566|-26.91195666|58.08878013|3014.591033|603.6615822000001|-1114.099858|16.33144958|6740.54932|211.642042|31.80611809|0.0242495529999999|-252.5011125|16.3874892|0.0|3.53|26.0|-7.51|3.42|4.03|114.25|2.72|2.0|1.0|6.0|-5.63|32.0|-6.47|0.0|0.0|-5.02|0.0010199999999999|9.57e-06|3.55|0.0|0.0|-0.06951|3.4217|3.23|3.4217|-1744.42791|710.48|0.4229|362.35|575.71|0.6955|-1744.1828670000002|0.4229|-0.1382|5.2196|-0.2077099999999999|0.02300614|-1744.244532|7.2975|1.0|9.2441|9.2441
13n_a6|0.0|0|0|3.425442623|0.0|0|0|1.4290206230000002|0.0|-0.010884884|0.058267173|-0.0093684169999999|-0.06507689|10.95053349|-0.00687003|0.100294804|-0.118693789|-0.57091314|2|0.870730542|0.7767360059999999|0.82642394|0.70890216|-0.100363599|-0.109392959|0.307384948|-75.07706271|90.97854097|199.7822434|-0.038490115|8.36448634|103.012404|-2.078466222|-47.27287681|81.06784641|2952.259627|486.5239262|-1426.464192|16.76075427|6386.381394|172.28545730000002|35.2699138|0.019904118|-341.7352549|13.66031867|1.0|3.55|27.0|-9.67|4.19|3.76|122.47|0.81|1.0|1.0|6.0|-4.64|33.0|-7.23|0.0|1.0|-4.28|0.00987|5.24e-05|2.43|0.0|0.0|-0.07131|4.8185|4.27|3.3510000000000004|-1423.714738|727.69|0.9117|257.31|548.09|0.64027|-1423.451366|0.1945|-0.13863|7.1946|-0.20994|0.05026727|-1423.514154|10.1967|75.0|7.1249|7.1249
47j_a18|0.0|0|0|0.0|0.0|0|1|1.251176464|0.0|-0.007807275|-0.048528478|0.00031105|-0.006923502|10.94702285|0.002317206|-0.073551529|-0.331885553|-0.48833504|0|0.783538352|0.7444236670000001|0.757001264|0.80651845|-0.073041469|-0.094744194|0.476575952|-73.69868165|95.57657747|150.5035248|-0.033837212|9.661420661|99.50526447|-2.368604851|-44.19607713|69.23713027|3172.831382|627.366638|-1842.467041|18.50538303|7316.123159000001|183.246715|34.43235841|0.016220875|-411.3767328|12.6177344|1.0|4.54|18.0|-8.79|2.43|2.82|97.76|2.63|3.0|1.0|11.0|-5.83|37.0|-6.46|0.0|0.0|-5.14|0.000743|7.32e-06|4.07|1.0|0.0|-0.04423|3.1054|8.09|3.1054|-1625.413107|839.37|0.5439|399.25|776.31|0.6983600000000001|-1624.9784550000002|0.5439|-0.1285|4.1619|-0.17273|0.03246539|1625.053346|5.2118|35.0|7.4559|7.4559
26_a20|0.0|0|0|0.0|0.0|1|0|1.4165417530000002|1.877209467|-0.00578453|0.1516835819999999|0.003085806|-0.054222344|10.93106273|0.003149352|0.249416844|0.057022334|-0.446730587|2|0.7071284179999999|0.7541508029999999|0.690530489|0.79337253|-0.0862808009999999|-0.082729415|0.423153994|-55.81998701|299.8332395|139.417676|-0.0327795789999999|5.806030949|80.47551422|-1.737317706|-39.28020352|66.82118688|2825.254798|535.3119506|-1172.219727|14.40103379|6221.067002000001|145.1419493|28.17896678|0.014879363|-384.4457279|10.03954725|1.0|3.42|27.0|-9.18|4.5|4.62|86.69|2.47|2.0|1.0|5.0|-5.14|32.0|-6.28|0.0|1.0|-5.02|0.00305|9.51e-06|3.63|0.0|0.0|-0.05097|4.8421|4.97|3.8894|-1352.277633|715.27|0.2081|256.05|543.96|0.68167|-1352.036122|0.0814|-0.16129|3.8173|-0.21226|0.03774288|-1352.098465|4.8742|131.0|6.8827|6.8827
16h_a32|0.0|1|1|3.340888605|0.0|0|0|0.609420754|0.0|-0.015656019|-0.069213021|-0.0048042729999999|0.061727488|10.31100268|-0.002310082|-0.1234671109999999|-0.219947482|-0.71364354|0|0.804503712|0.832040698|0.7619492790000001|0.7991915079999999|-0.081151869|-0.121464999|0.44308098|-77.17316899|70.02855767|127.5843068|-0.038765425|8.461051377999999|35.90298920000001|-1.821974989|-32.75886858|64.87717961|2709.44587|507.7688359|-1157.597535|12.42028916|6151.056721|167.7935207|33.46862873|0.020432929|-299.7661014|12.98212548|1.0|3.61|19.0|-7.0|5.86|4.6|149.27|1.12|2.0|1.0|7.0|-6.48|28.0|-6.22|0.0|1.0|-4.75|0.000136|1.7800000000000002e-05|3.66|0.0|0.0|-0.05028|3.6182|4.54|3.6182|-1955.970762|679.82|0.2914|342.67|556.05|0.70219|-1955.772465|0.2914|-0.14972|3516.0|-0.2|0.02818755|-1955.832545|4.2275|9.0|8.0655|8.0655
3_a4|0.0|0|0|0.0|0.0|1|1|1.343866299|2.147369615|-0.001141383|-0.07806942|0.011825591|-0.010537082|10.92992985|0.011276682|-0.129930078|-0.08121207|-0.133874898|2|0.637819558|0.773786787|0.623172012|0.919804716|-0.052578183|-0.06572153|0.462670692|-31.92506825|12.23442244|38.95587796|-0.024645574|2.493716402|40.30885999|-0.985822953|-12.40663231|30.67413075|2159.04913|446.8068266|-478.8760237|8.486341272999999|4677.30755|136.1652785|16.63485592|0.015358792|-213.4321476|7.460728516|1.0|2.99|21.0|-7.19|4.02|4.11|43.6|2.44|0.0|1.0|2.0|-3.7|24.0|-5.99|1.0|1.0|-4.26|0.0617|5.520000000000001e-05|3.12|0.0|0.0|-0.04964|4.9088|2.66|4.0639|-990.6149055|535.44|0.1415|252.57|350.36|0.58615|-990.467184|0.0871|-0.17005|2681.0|-0.21969|0.024645265|-990.514888|3205.0|104.0|6983.0|6983.0
8f_a12|0.0|1|1|0.0|0.0|0|1|0.609895166|0.0|-0.008295703|-0.013400998|-0.002596875|0.028505422|10.31134658|-0.00094279|-0.023769395|-0.125424286|-0.560548116|1|0.902669729|0.7475224290000001|0.8409290840000001|0.869823177|-0.072634742|-0.098932601|0.285353468|-56.220383|83.13642146|73.97552223|-0.03822396|4.290980116|0.0|-1.6818542230000002|-23.45595611|48.82707007|2541.921472|494.2940092|-955.746511|13.00131176|5481.952981|91.98952021|25.9168408|0.012030968|-384.290491|6.836832748|1.0|4.09|21.0|-8.42|4.99|3.41|78.41|3.1|2.0|1.0|3.0|-5.7|27.0|-5.47|1.0|1.0|-5.24|0.000735|5.72e-06|4.34|0.0|0.0|-0.06179|4.1744|4.19|3.6536|-1481.115891|606.97|312.0|297.01|441.97|0.65098|-1480.955408|0.2466|-0.15061|0.9092|-0.2124|0.03056355|-1481.008909|1.4701|646.0|6.1898|6.1898
14d_a23|0.0|1|1|0.0|0.0|2|0|1.197963465|3.405551724|-0.005343003|0.03253552|0.01269616|-0.019307114|10.313217800000002|0.01180744|0.059486662|-0.136106024|-0.4483522929999999|2|0.725800261|0.772008792|0.6906097959999999|0.921694462|-0.053736319|-0.078282292|0.213597535|-51.58357156|39.26987634|51.59888942|-0.032878563|8.074501042|83.40396369|-1.6439281280000002|-23.33262837|47.66288948|2878.955374|607.3441532|-1083.255003|14.358677900000002|6459.554383|138.1496441|27.41215037|0.015037275|-382.6437544|9.908707432|0.0|3.52|26.0|-7.78|3.88|4.33|105.02|3.24|2.0|1.0|5.0|-5.85|31.0|-6.1|0.0|0.0|-5.25|0.000608|5.61e-06|3.94|0.0|0.0|-0.0725799999999999|3688.0|3.79|8.1555|-1669.224874|696.21|0.3807|336.18|554.84|8.1555|-1668.983743|336.18|-0.14894|5.6156|-0.22152|0.02083626|-1669.045136|8.1555|4.0|8.4001|8.4001
4m_a46|0.0|0|0|0.0|0.16407746|1|1|1.134637002|2.12888511|-0.000686578|-0.302054595|0.011122528|-0.142061192|10.94319657|0.010359417|-0.487230027|-0.029022201|-0.098201489|1|0.615482006|0.747676221|0.626578283|0.948973877|-0.067320375|-0.0672468|0.373463876|-35.43866734|6.161736337000001|26.89046601|-0.0224155999999999|3.028720082|35.77391986|-1.008702005|-18.69640205|41.22460182|2133.331634|500.1036387|-531.5800101|9.923886653|4750.325312|140.5828543|16.11061509|0.012232753|-245.828396|6.446588969|1.0|3.59|17.0|-6.88|4.25|4.63|54.5|2.5|1.0|1.0|2.0|-4.52|25.0|-5.68|1.0|1.0|-4.57|0.00981|2.68e-05|3.69|0.0|0.0|-0.04808|6.0419|3.45|4.3476|-1031.109224|558.63|0.2465|205.21|468.63|0.68505|-1030.929791|0.1557|-0.18308|3.9226|-0.23116|0.02920209|-1030.980844|5.2326|1288.0|5.8901|5.8901
3a_a49|0.0|0|0|0.0|0.0|1|1|1.343850114|2.09865947|-0.006374689|-0.044367345|-0.000349523|-0.060613765|10.92976559|0.000521532|-0.074886415|0.003978478|-0.421478185|2|0.775818577|0.8145214209999999|0.7476073409999999|0.72890527|-0.094437035|-0.088484274|0.526915193|-51.82200998|107.4001347|158.77029040000002|-0.030698626|5.558553447|59.40691577|-1.504232653|-32.39206742|64.79936082|2599.121578|426.893216|-880.9741697000001|12.49907878|5792.106924000001|181.6875706|26.06512204|0.021141449|-222.2883651|12.38177532|0.0|3.25|21.0|-7.19|2.77|2.81|98.72|1.04|1.0|1.0|5.0|-3.06|29.0|-7.67|0.0|1.0|-3.3|0.3379999999999999|0.000503|1.38|0.0|0.0|-0.05732|5.1647|3.16|3874.0|-1253.973708|635.89|0.3467|240.06|449.68|0.66614|-1253.756918|0.0793|-0.15978|3801.0|-0.2171|0.03833529|-1253.8126619999998|4.2593|64.0|7.1938|7.1938
LY364947_a10|0.0|0|0|2.949609552|0.0|0|0|1.390175303|0.0|-0.00235945|0.0938628109999999|0.007575|0.010202602|10.9303125|0.006909045|0.1625645369999999|0.072909639|-0.204644982|2|0.706034038|0.711607778|0.681525895|0.8431045490000001|-0.076999385|-0.075303751|0.449473391|-33.26705198|144.7228349|69.31194102|-0.029665114|1.88879448|0.0|-0.978948758|-15.02735938|38.29163558|1896.845282|372.4595738|-432.4716757000001|9.161732895|3903.496845|122.1566022|18.1140017|0.018707677|-197.4583104|8.264519015|1.0|2.46|21.0|-7.2|3.97|3.69|54.46|1.74|0.0|1.0|2.0|-3.54|21.0|-6.02|1.0|1.0|-3.86|0.0789|0.000137|2.74|0.0|0.0|||||||||||||||||||59.0|7.2291|7.2291
16a_a32|0.0|1|1|3.357452523|0.0|0|0|0.6094207620000001|0.0|-0.014399612|-0.053745649|-0.008098765|-0.062610718|10.31100271|-0.005552127|-0.0999399409999999|-0.199563743|-0.707456102|0|0.859696525|0.8567078770000001|0.81143469|0.756542831|-0.090389538|-0.119471489|0.283324612|-74.35152328|92.00611646|151.5123947|-0.037168908|8.003570876|66.13699638|-1.6726008419999998|-35.00816569|69.11326055|2615.514164|470.82456669999993|-1040.921326|13.08168264|5746.082161|188.6800971|33.19592405|0.023475264|-244.9767673|14.6095244|1.0|3.53|19.0|-7.3|5.32|3.79|152.07|0.88|1.0|1.0|7.0|-5.49|27.0|-6.85|0.0|1.0|-4.04|0.00128|9.14e-05|2.65|0.0|0.0|-0.0567299999999999|3.6314|3.9|3.6314|-1896.770883|664.67|0.2859|341.42|535.63|0.70245|-1896.589348|0.2859|-0.15045|1.3736|-0.20718|0.04088655|-1896.649286|1.8274|11.0|7.9586|7.9586
12_a1|0.0|0|0|3.3894574360000003|0.0|0|1|1.430936075|0.0|-0.011221829|0.076867966|-0.0038943009999999|-0.0811332759999999|10.94945122|-0.001416381|0.127560614|-0.173618873|-0.487073772|1|0.8016064479999999|0.749817035|0.7534284040000001|0.765121385|-0.0964711209999999|-0.104724018|0.210514881|-60.78517756|133.6600817|136.3310784|-0.039894864|11.37734536|477.1158679|-1.675584287|-32.50125347|75.59644237|2592.245875|444.1009824|-972.562841|14.34104294|5468.378562|159.81230209999998|31.95435864|0.024485753|-260.8074567|14.21231622|1.0|3.29|23.0|-8.2|4.87|4.41|83.82|1.67|2.0|1.0|3.0|-4.98|28.0|-6.02|0.0|1.0|-4.75|0.00379|1.77e-05|3.54|0.0|0.0|-0.07042|3734.0|3.67|3.1744|-1216.099134|607.42|0.5867|332.04|482.51|0.69763|-1215.922313|0.2821|-0.12874|7.7454|-0.19916|0.0296752|-1215.975876|10.1801|2.95|5.5302|5.5302
18_a47|0.0|1|1|2.969619451|0.0|0|0|1.414391819|0.0|-0.004337918|-0.026357805|0.0008454789999999|0.018164141|10.93838451|0.0015586929999999|-0.056674151|-0.053119347|-0.322800033|3|0.646771311|0.792196273|0.630969651|0.777824025|-0.078937385|-0.084415066|0.454324931|-52.88049505|70.55642796|139.1786571|-0.0303894239999999|5.784962137000001|3.684585007|-1.5194711930000002|-30.97660579|58.68383399|2800.3745940000003|487.2556678|-951.8489108|12.35791568|6261.441874|167.41554630000002|25.98023687|0.017318402|-291.6032324|10.84884165|1.0|3.47|27.0|-10.36|5.53|6.0|79.38|2.63|2.0|0.0|4.0|-5.5|31.0|-5.87|0.0|1.0|-5.37|0.00129|4.29e-06|4.13|0.0|0.0|-0.04964|4.2668|3.32|4.2222|-1354.180815|652.12|0.4335|290.58|487.81|0.63359|-1353.979194|0.0516|-0.17349|3.4464|-0.22313|0.04031146|-1354.037606|5.3433|3.0|8.6|8.6
12b_a32|0.0|1|1|3.477905329|0.0|0|0|0.609420757|0.0|-0.009432679|-0.044307211|-0.003484915|-0.031446256|10.31100269|-0.001662219|-0.079768013|-0.1534110109999999|-0.584995111|0|0.788133615|0.838021287|0.7507116140000001|0.782593|-0.081450418|-0.097525366|0.2996018789999999|-60.93328667|90.57560878|135.83463989999998|-0.027561517|6.356098747000001|65.29222164|-1.267829764|-31.79562339|61.06285882|2573.006963|488.9595947|-792.1327267000001|12.42841652|5653.268811|247.2897528|28.50066715|0.025166975|-130.2147289|15.72418067|1.0|3.47|19.0|-7.65|6.49|4.19|140.04|1.1|1.0|1.0|7.0|-5.9|27.0|-6.4|0.0|1.0|-4.43|0.000505|3.72e-05|3.28|0.0|0.0|-0.05173|3.5703|4.12|3.5703|-1880.732075|663.89|0.2865|347.27|541.49|0.70258|-1880.537231|0.2865|-0.14803|3208.0|-0.19976|0.0385132|-1880.599158|4.1080000000000005|26.0|7585.0|7585.0
6d_a40|0.0|0|0|0.0|0.0|1|1|0.604893491|1.695192271|-0.015362927|-0.104206961|-0.005066797|0.086704068|10.30179973|-0.00448098|-0.249967637|-0.0603134|-0.624951805|0|0.6224555620000001|0.8361555479999999|0.604211552|0.663670372|-0.115007564|-0.119563634|0.372705643|-76.51205671|192.5638526|215.22657540000003|-0.050049893|7.108696385|38.04267542|-2.15214542|-47.09642482|84.70509846|3063.227702|424.7009165|-1377.2170210000002|12.08146906|7436.576348|89.55631|37.23994308|0.01400787|-460.8148719|8.964021265|1.0|3.98|14.0|-4.31|4.8|3.63|173.43|2.01|2.0|2.0|5.0|-7.21|30.0|-6.36|0.0|1.0|-5.15|2.85e-05|7.1e-06|3.87|1.0|0.0|-0.09462|2.9559|7.98|2.9559|-2470.793925|656.5|0.3518|419.45|511.88|0.6624800000000001|-2470.62267|0.3518|-0.11938|7.8884|-214.0|0.03556489|-2470.684323|10.9021|1.0|8.9208|8.9208
5f_a40|0.0|0|0|0.0|0.0|1|0|0.60491326|1.656591081|-0.008387329|-0.085493191|0.000663516|0.166865076|10.31198329|0.000706205|-0.155235986|0.18254908|-0.4644854879999999|0|0.7039183109999999|0.811339477|0.680674762|0.7414714309999999|-0.113521559|-0.10969397|0.0528268609999999|-50.68028366|222.1847349|119.4441339|-0.041135239|4.319700326|63.48466425|-1.316327637|-24.23209217|61.79838068|1932.388838|342.5710869|-608.163404|11.20493646|3963.475837|85.75294257|23.33651|0.015000038|-290.5093357|6.930245797|1.0|3.08|14.0|-3.69|2.94|2.68|101.52|1.29|0.0|3.0|3.0|-3.97|20.0|-6.47|0.0|1.0|-3.31|0.0307|0.000491|2.2|0.0|0.0|-0.06227|3.8036|3.5|3.0611|-1232.959261|487.57|0.2747|325.97|361.03|0.69727|-1232.851443|0.0415|-0.13057|5.5961|-0.19284|0.02389588|-1232.898044|7.6183|112.0|6.9508|6.9508
13b_a5|0.0|0|0|2.948625157|0.0|0|1|1.338814635|0.0|-0.004573365|-0.006314305|0.0064510459999999|-0.104404004|10.94530329|0.0066003869999999|-0.010368468|-0.091464693|-0.357011244|2|0.6700114770000001|0.765309977|0.653356347|0.831557236|-0.0694958329999999|-0.074710354|0.468748106|-48.3067033|14.41650822|108.9128108|-0.02636836|5.806729729|46.77748445|-1.344786367|-29.05440446|53.91565742|2661.597781|537.6736515|-869.5206594|15.48959317|5678.380299|223.6695238|26.06641209|0.021552174|-199.2474147|13.93534415|0.0|2.97|23.0|-8.36|4.64|4.06|74.77|1.96|1.0|1.0|5.0|-4.24|30.0|-6.58|1.0|1.0|-4.43|0.0225|3.75e-05|3.01|0.0|0.0|-0.05177|4.6733|4.66|4.1793|-1276.030896|672.43|0.5528|265.31|503.93|0.57482|-1275.806761|0.3064|-0.17274|3.5881|-0.22451|0.035153|-1275.865034|4.7964|0.11|6.9586|6.9586
4n_a46|0.0|0|0|0.0|0.126268818|1|1|1.13463699|2.093595994|-0.004696854|-0.2264394139999999|0.004988019|-0.144852516|10.94021058|0.0042595609999999|-0.349865095|0.109017734|-0.369211845|0|0.741742667|0.722331115|0.7427183759999999|0.903145407|-0.103381106|-0.085838139|0.371438024|-47.16810275|172.8490949|53.22165035|-0.031047837|2.543769935|0.0|-1.459248362|-31.21601103|61.43721285|2195.786424|496.2788787|-801.8577467|9.921794991|4955.374473|75.1696593|19.76451658|0.0077084869999999|-399.1612105|4.235817757|1.0|3.75|17.0|-6.67|4.33|4.94|61.84|2.99|1.0|1.0|2.0|-5.43|26.0|-5.26|1.0|1.0|-5.1|0.00129|7.95e-06|4.41|0.0|0.0|-0.04044|5.7448|4.57|3953.0|-1090.302556|578.83|253.0|215.82|502.02|0.7025|-1090.098769|0.0711|-0.16641|6.2318|-0.20685|0.04131598|-1090.151267|8773.0|5194.0|5.2845|5.2845
9b_a31|0.0|0|0|3.338934004|0.0|0|1|0.610136326|0.0|-0.0141390689999999|-0.045938305|-0.0050444109999999|0.014628521|10.31169871|-0.001981487|-0.075191042|-0.2345186269999999|-0.554573699|0|0.811212624|0.852813666|0.77051712|0.669120552|-0.103937658|-0.131125311|0.241728566|-80.40427495|152.8702381|202.8908225|-0.039058603|13.00794571|552.0968813|-1.835754351|-39.08032306|84.94685678|2534.356888|410.2957125|-1125.659849|15.2652837|5524.468603|190.5935925|34.75199071|0.025089192|-231.99935|15.38435497|1.0|3.58|16.0|-6.84|5.26|3.5|117.37|0.86|1.0|1.0|7.0|-4.76|27.0|-6.77|0.0|1.0|-3.86|0.00675|0.000137|2.64|0.0|0.0|-0.0422899999999999|5.5119|4.69|3.8435|-1578.801576|663.06|0.2732|224.94|562.68|0.70102|-1578.604164|0.2627|-0.15907|5.2851|-0.2013599999999999|0.03769117|-1578.665571|6.8028|63.0|7.2007|7.2007
14c_a22|0.0|0|0|0.0|0.0|1|0|1.42291727|1.596256692|-0.005236206|-0.026986769|0.003784292|-0.023927419|10.9464374|0.004362505|-0.047249795|-0.160566657|-0.364626967|2|0.667111824|0.773044788|0.639264982|0.866576459|-0.067475189|-0.080077573|0.6160012029999999|-57.64986681|36.22825261|96.05497587|-0.030217952|12.73426132|78.22334636|-1.60155147|-34.9718749|66.26540251|3079.4894480000003|623.8702703|-1152.997336|16.03849168|6882.45|243.5598613|32.87756477|0.024813755|-232.8055235|17.86404838|0.0|3.49|27.0|-9.28|3.9|4.18|109.38|1.08|1.0|1.0|6.0|-4.86|34.0|-6.96|0.0|0.0|-4.62|0.00618|2.4e-05|2.9|0.0|0.0|-0.07399|5.7361|4.79|3.6741|-1460.571156|715.52|0.5079|216.15|575.8|0.69113|-1460.324494|0.0694|-0.15408|7.3824|-0.22807|0.03150011|-1460.38772|9.04|153.0|6.8153|6.8153
