molecula|n9FaHRing|SaaNH|SssssC|NaasN|SRW09|nAHRing|nARing|SaasN|MATS2c|AATSC1c|SRW07|JGI4|MATS7i|BCUTi-1|n5aRing|n5aHRing|AATSC7i|MATS1c|n6aHRing|GATS1are|BIC2|SIC2|RASA|FNSA3|FNSA5|PBF|PNSA3|PNSA5|PPSA3|RNCS|RPSA|WPSA3|RPCS|FNSA1|FNSA2|DPSA5|GeomPetitjeanIndex|GRAVp|TASA|WNSA4|FPSA1|GeomRadius|GeomDiameter|GeomShapeIndex|GRAV|PPSA1|WNSA2|DPSA4|FPSA5|DPSA2|CYP2D6 inhibitor|CYP2C9 inhibitor|P-gp substrate|CYP3A4 inhibitor|Log Po/w iLOGP|Log S (SILICOS-IT)|Log Po/w WLOGP|TPSA_y|Leadlikeness|Molar refractivity|Veber filter|Num. of Rotatable bonds|Log S (Ali)|Hydrogen bond acceptors count (using Lipinski’s definition)|Log Kp (cm/s)|Molecular Mass|BBB|CYP1A2 inhibitor|Log S (ESOL)|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|Solubility [Log S (ESOL)] (mg/ml)|Log Po/w XLOGP3|PAINS|Lipinski|Solubility [Log S (SILICOS-IT)] (mg/ml)|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (gas phase) (Hartree)|Area (grid)|Oscillator Force (max. Transition)|Wavelength (max. Transition) (nm)|Approximated area|Oscillator Force (HOMO-LUMO transition)|Dipole (gas phase)|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|IC50|pIC50|pIC50
16g_a32|1|3.363965155|0.0|0|7.765993078999999|0|0|0.0|0.1739995319999999|-0.013775701|5.733341277|0.03898374|-0.049658216|10.31100263|3|3|-0.085591073|-0.696926204|0|0.79965447|0.83902731|0.8821580379999999|0.8206422409999999|-0.078387439|-0.105500574|0.542303725|-57.77542509|-77.75914881|17.659402|90.88837862|0.1793577589999999|13.01585399|43.37912747|0.6863323440000001|-1.79350976|94.54074206|0.3972359179999999|2833.521937|604.8539801|-18.38320476|0.313667656|9.3963701|15.58880229|0.65902387|6372.261243999999|231.1885989|-974.3098525|36.34043182|0.02276861|1926.042887|1.0|1.0|1.0|1.0|3.42|-8.16|5.38|149.27|3.0|121.56|1.0|10.0|-7.51|5.0|-5.69|441.57|0.0|1.0|-5.32|3.08e-08|1.36e-05|4.83e-06|0.00213|4.65|0.0|0.0|3.04e-06|3.6161|-2034.593036|752.29|0.2879|342.86|639.49|0.2879|3.7346|-0.19968|0.02895494|11.0|7.9586|7.9586
15a_a22|0|0.0|0.0|1|6.842683282|0|0|1.646649187|-0.136588366|-0.0050042229999999|4.727387819|0.038167849|0.021482585|10.9464374|1|1|0.036467904|-0.360663314|2|0.6819423609999999|0.7392451729999999|0.794858486|0.86664032|-0.061755825|-0.081705465|0.410151945|-41.92018177|-55.4621036|14.43653926|96.58317516|0.13335968|9.799599501|65.53409434|0.702735071|-1.634109304|70.12529157|0.444668211|2884.815511|588.2800507999999|-14.47998862|0.297264929|8.157552588|14.6895113|0.800725296|6322.278103000001|201.7850124|-752.9594081|30.3550786|0.0216014629999999|1578.4640869999998|1.0|1.0|1.0|1.0|2.86|-9.21|4.31|85.59|1.0|124.05|0.0|6.0|-4.65|5.0|-6.61|420.47|0.0|1.0|-4.68|2.25e-05|0.00945|2.1e-05|0.00881|3.18|0.0|0.0|2.56e-07|3.6496|-1368.321775|696.57|312.0|245.14|541.27|0.0955|5.2588|-0.21285|0.03153544|143.0|6.8447|6.8447
12ak_a36|0|3.501132553|0.0|0|7.412764017000001|2|2|0.0|-0.052930979|-0.006465433|5.351858133|0.041728395|0.12041792|10.95268014|1|1|0.198260132|-0.439326642|1|0.901715152|0.815627016|0.860939187|0.848705143|-0.069176342|-0.091761476|0.537460657|-49.87483724|-66.15829243|14.3700664|113.186508|0.151294857|10.36054668|25.9007405|0.737439195|-1.926990997|79.17567486|0.423822657|2830.816014|611.9003905000001|-16.97756755|0.262560805|7.98672125|13.86156772|0.735576751|6240.396899|189.3013851|-1001.676485|31.93194362|0.018055095|1883.984673|0.0|1.0|1.0|1.0|0.0|-7.38|3.01|69.2|2.0|138.33|0.0|6.0|-4.95|4.0|-6.19|423.51|1.0|1.0|-4.86|1.13e-05|0.0047799999999999|1.39e-05|0.00589|3.8|0.0|0.0|1.7800000000000002e-05|3.6895|-1350.865407|730.3|0.4514|320.09|584.05|0.0001|6.3682|-0.20204|0.03471045|46.0|7.3372|7.3372
14e_a25|0|0.0|0.0|1|6.842683282|0|0|1.5926486519999998|0.039261746|-0.008591251|4.727387819|0.0389622639999999|0.0065927719999999|10.93106299|1|1|0.010976703|-0.50909623|2|0.717460414|0.776960216|0.8322445820000001|0.7240504329999999|-0.1011107469999999|-0.1004553119999999|0.448918026|-73.99302943|-73.51338088|10.99497534|372.1805977|0.275949567|8.046143033|97.78313402|0.806446896|-2.2100168680000003|84.60373462|0.491527882|3126.080106|529.8614286999999|-20.76384175|0.1935531039999999|8.459867391|16.63781964|0.966676175|6952.485076999999|141.642515|-1183.53898|35.18345194|0.015154859|2005.4567600000005|1.0|1.0|1.0|1.0|2.72|-9.14|4.02|115.79|1.0|134.35|0.0|7.0|-5.14|5.0|-6.96|462.5|0.0|0.0|-4.73|7.29e-06|0.00337|1.86e-05|0.0085799999999999|3.04|0.0|0.0|3.38e-07|3.9613|-1520.964156|760.96|0.2409|212.19|596.96|0.0007|5.3651|-0.2116699999999999|0.04875868|75.0|7.1249|7.1249
16_a15|0|0.0|0.0|0|0.0|0|0|0.0|0.072882981|-0.008593957|0.0|0.035555556|-0.003882928|10.31928197|0|0|-0.006331105|-0.528097878|2|0.787100127|0.729432583|0.77948108|0.723597405|-0.08870471|-0.101500719|0.7427725270000001|-60.63825695|-69.38556779999999|4.848103252|53.93878231|0.276402595|3.31414791|17.68542055|0.868460507|-2.131515106|76.07332645|0.419910645|3173.773379|494.6488764|-18.44568161|0.131539493|6.798937229|11.720499900000002|0.7238723509999999|6931.531554000001|89.91997762|-996.0668068|31.07023998|0.009783192|1677.792959|1.0|1.0|0.0|1.0|2.93|-9.21|6.02|115.58|2.0|124.45|0.0|6.0|-6.0|6.0|-6.27|446.52|0.0|1.0|-5.21|9.89e-07|0.000442|6.14e-06|0.00274|3.88|0.0|0.0|2.72e-07|4.1295|-1770.448668|716.79|0.3809|297.1|600.98|0.1409|8.0361|-0.20953|0.06079704|21.0|7.6778|7.6778
1d_a5|0|2.79978458|-4.455320158|0|6.605297921|0|0|0.0|-0.133500214|-0.006252818|4.59511985|0.030074074|-0.118028278|10.94437658|1|1|-0.389011185|-0.38633065|2|0.525406088|0.7595197290000001|0.821309592|0.8965037640000001|-0.088396743|-0.086213657|0.6271150670000001|-47.76176205|-46.58221594|4.288788702|204.4506579|0.1034962359999999|2.317281143|0.0|0.770504115|-1.465632167|56.83734591|0.471074204|2481.822293|484.3911442|-10.69678217|0.229495885|6.116537519|11.5640749|0.89062437|5717.438103|123.9992274|-427.8712868|25.69414151|0.018980039|1027.76566|1.0|0.0|1.0|1.0|2.19|-8.88|6.37|54.46|2.0|95.49|0.0|4.0|-4.79|6.0|-5.73|366.34|0.0|1.0|-4.97|1.6100000000000002e-05|0.00589|1.0800000000000002e-05|0.00396|3.95|0.0|0.0|4.86e-07|4.6112|-1288.306458|567.04|0.2805|254.46|414.59|0.0982|3.7798|-0.23519|0.03392008|9333.0|5.03|5.03
14a_a23|1|0.0|0.0|2|7.423568444|0|0|3.39397765|0.050806184|-0.0056795759999999|5.351858133|0.042992424|0.0446402609999999|10.31321831|2|2|0.083206288|-0.446724057|2|0.72792508|0.7556436440000001|0.816237166|0.918677038|-0.055677662|-0.08032517|0.225448915|-35.20994211|-50.79675604|12.33442989|38.57988954|0.081322962|7.800158102999999|80.54176247|0.7807587890000001|-1.606503401|61.36268093|0.462434482|2816.527785|580.9612768999999|-13.66949407|0.219241211|7.668841725|14.2658736|0.8602383659999999|6269.28943|138.6457355|-642.4662212000001|27.68542751|0.016707951|1301.215093|0.0|1.0|1.0|1.0|2.86|-7.41|4.02|105.02|2.0|120.28|0.0|5.0|-5.47|4.0|-6.27|411.48|0.0|0.0|-4.96|3.38e-06|0.00139|1.1e-05|0.0045299999999999|3.58|0.0|0.0|1.6100000000000002e-05|3.7119|-1629.90669|665.5|0.3764|334.02|516.58|0.3764|5.8775|-0.2238099999999999|0.0216412|3.0|8.5498|8.5498
21_a10|0|0.0|0.0|1|7.535296702|1|1|2.093218896|0.036507898|-0.009308076|5.4161004020000005|0.035818182|-0.032405474|10.92966143|1|1|-0.051564917|-0.4636733179999999|2|0.7135035209999999|0.7620337359999999|0.81962595|0.7747854129999999|-0.091053776|-0.084654798|0.8663152820000001|-64.32920271|-59.80834512|13.34776629|240.7558768|0.225214587|9.430154402|74.3822498|0.704106635|-1.777750751|75.80259699|0.391384102|3104.255496|547.3834282|-16.4322688|0.295893365|8.388036625|13.78215169|0.643072426|7048.414464|209.0477207|-887.342515|33.03306591|0.022638817|1783.785559|1.0|1.0|1.0|0.0|3.17|-8.71|5.6|90.13|2.0|128.59|0.0|5.0|-5.77|6.0|-6.07|448.47|0.0|0.0|-5.51|1.69e-06|0.0007599999999999|3.12e-06|0.0014|4.17|0.0|0.0|8.68e-07|3.8599|-1485.461532|716.1|0.2574|208.04|517.44|0.1489|1.5138|-0.2226|0.03802869|4.8|5.3188|5.3188
28_a34|0|0.0|0.0|1|7.423568444|1|1|1.767685185|0.000561166|-0.016942875|5.351858133|0.04515873|-0.201047053|10.9595763|1|1|-0.33032879|-0.5437894289999999|1|0.8318609690000001|0.798057295|0.8582665429999999|0.545935562|-0.1306693569999999|-0.140864841|0.316156689|-66.89539627|-72.11491331|19.29162755|144.3404619|0.4540644379999999|9.876233397|88.32197602|0.7298701059999999|-1.831242935|85.99382787|0.454339954|2252.098123|279.4884473|-12.63011537|0.270129894|5.613534285|10.28760365|0.832642882|4803.256974|138.2913845|-479.9443839|33.80175623|0.0271102189999999|1284.466737|1.0|1.0|1.0|1.0|2.55|-4.78|2.07|92.26|0.0|85.92|0.0|3.0|-3.27|5.0|-7.04|322.32|0.0|1.0|-3.25|0.000533|172.0|0.000565|182.0|1.72|0.0|0.0|0.00535|4.2857|-1100.760824|544.24|0.2043|289.3|417.28|0.2043|6.4596|-0.21698|0.03680411|3.82|5.4179|5.4179
4_a18 (SD-208)|0|0.0|0.0|0|0.0|2|2|0.0|0.055002235|-0.012457606|0.0|0.040864198|-0.020226647|10.95382003|0|0|-0.047745689|-0.564165402|1|0.773173718|0.83508768|0.904723479|0.77909674|-0.077885485|-0.099573708|0.115284206|-40.10670787|-51.27494074|10.90456851|103.6318511|0.22090326|5.615248385|0.0|0.602029021|-1.2944582059999998|69.63488061|0.454067432|2395.526727|401.1916387|-9.276994128|0.397970979|6.239898178|11.42979655|0.831728055|5348.394288|204.9329964|-343.2487827|29.9246699|0.035654206|1107.212786|1.0|1.0|1.0|1.0|2.54|-8.15|4.44|76.48|1.0|92.87|0.0|3.0|-4.29|6.0|-6.31|352.75|0.0|1.0|-4.38|5.12e-05|18.0|4.14e-05|0.0146|3.02|0.0|0.0|2.49e-06|3.2777|-1542.276332|537.47|0.2761|239.56|396.17|0.2316|3.4629|-0.2358|0.0199445|0.08|7.0969|7.0969
17d_a50|1|0.0|0.0|2|8.105609402|2|2|4.380250483|-0.152030219|-0.002166617|6.042632834|0.031990741|0.006071856|10.94500663|2|2|0.009780681|-0.2294807539999999|1|0.754575205|0.748516466|0.789310938|0.929886823|-0.044172353|-0.069790853|0.8020670809999999|-30.63468215|-48.40178147|10.55016861|5.007868064|0.070113177|7.31681784|86.38197811|0.75405703|-1.535398758|57.5414543|0.445708152|2824.70142|644.9008302|-12.30823045|0.24594297|6.996105516|12.62170017|0.8041037459999999|6281.764548|170.5678813|-738.4938272999999|23.53577933|0.013178555|1412.14676|1.0|1.0|1.0|1.0|3.68|-7.07|4.29|51.77|2.0|133.19|0.0|6.0|-4.5|4.0|-6.25|424.54|1.0|0.0|-4.88|3.17e-05|0.0135|1.31e-05|0.00557|3.72|0.0|0.0|3.63e-05|4.0506|-1335.962757|727.15|0.1819|306.09|579.45|0.1819|5.6557|-0.19967|0.02625058|74.0|7.1308|7.1308
13_a15|0|0.0|0.0|0|0.0|1|1|0.0|-0.139434143|-0.006348913|0.0|0.029206349|-0.006938727|10.95980212|0|0|-0.010882979|-0.357554652|2|0.843715005|0.729838386|0.7784213259999999|0.8854875790000001|-0.068526782|-0.098053528|0.708462114|-43.2365883|-61.86632281|10.21906987|142.67217639999998|0.114512421|6.447664726|0.0|0.755283433|-1.961070565|72.41636305|0.482317225|3028.485145|558.6934137000001|-13.46007201|0.244716567|5.21465994|10.07307988|0.931684902|7196.400881999999|154.4025434|-780.6841766|28.24531009|0.01672103|1638.227985|1.0|1.0|0.0|0.0|4.19|-8.9|6.69|59.51|2.0|138.24|0.0|6.0|-6.32|4.0|-5.26|448.52|0.0|0.0|-6.1|4.77e-07|0.000214|7.970000000000001e-07|0.000357|5.32|0.0|0.0|5.7e-07|2.5721|-1450.727602|674.36|208.0|314.52|549.33|0.0003|3.5479|-0.15229|0.02844037|6.0|8.2218|8.2218
12g_a36|0|3.5202147110000004|0.0|0|7.412764017000001|2|2|0.0|-0.063344124|-0.006495469|5.351858133|0.03912037|0.078990142|10.95259306|1|1|0.130052038|-0.44093902|1|0.901715152|0.8026482070000001|0.847239339|0.854238488|-0.069292341|-0.097067302|0.374686587|-47.63457647|-66.72829531|12.19441007|24.29006276|0.1457615119999999|8.382969151000001|5.097410387|0.779745318|-2.038413337|77.14470618|0.473274545|2829.45056|587.240781|-16.3273005|0.2202546819999999|7.285010602000001|13.83075477|0.898522257|6223.658545|151.41267150000002|-963.3107298|30.45962398|0.015152386|1797.1178149999998|0.0|1.0|1.0|1.0|0.0|-7.38|3.01|69.2|2.0|138.33|0.0|6.0|-4.95|4.0|-6.19|423.51|1.0|1.0|-4.86|1.13e-05|0.0047799999999999|1.39e-05|0.00589|3.8|0.0|0.0|1.7800000000000002e-05|3714.0|-1350.861445|724.32|0.4393|238.01|657.02|45.0|5.912000000000001|-0.20288|0.0255597|14.0|7.8539|7.8539
10_a15|0|0.0|0.0|0|0.0|0|0|0.0|-0.137104477|-0.006872984|0.0|0.037209302|-0.0869138469999999|10.95972828|0|0|-0.132759909|-0.391156537|2|0.8310685940000001|0.713794823|0.7585998270000001|0.933136945|-0.052826735|-0.101494566|0.640780603|-30.73805622|-59.05618983|6.101312009|6.497096666|0.066863055|3.550143186|0.0|0.8301726490000001|-1.928396745|65.80736417|0.449323734|2605.82709|542.9602292000001|-12.31872585|0.169827351|5.555044294|10.08767698|0.815948972|6204.37804|98.81668286|-652.8924702|25.50202895|0.0116026369999999|1351.607534|1.0|1.0|1.0|1.0|3.64|-9.82|6.3|56.27|2.0|119.95|0.0|6.0|-6.22|4.0|-4.97|397.47|0.0|1.0|-5.83|5.99e-07|0.0002379999999999|1.47e-06|0.000584|5.29|0.0|0.0|5.99e-08|3.6448|-1281.061184|631.2|0.1412|277.48|487.16|0.0042|1.6654|-0.18958|0.02738146|7.0|8.1549|8.1549
8b_a8|0|3.191799887|0.0|1|7.535296702|1|1|1.42474537|-0.023718767|-0.013834266|5.4161004020000005|0.040054466|0.019958073|10.94650923|1|1|0.031896755|-0.5058761820000001|1|0.758899977|0.778853499|0.8354024290000001|0.558354653|-0.130159955|-0.11627069|0.28604765|-79.74587194|-71.23625346|19.87542051|172.84152849999998|0.441645347|12.1771918|89.09854311|0.781454722|-2.325413799|84.97574547|0.4835310479999999|2863.095568|342.0904577|-17.8141788|0.218545278|7.507665421|14.53652808|0.936224813|6471.7604200000005|133.8974321|-872.8947609999999|37.20755791|0.022425382|1823.170337|0.0|1.0|1.0|0.0|2.93|-7.13|3.03|112.23|1.0|114.18|0.0|4.0|-4.77|5.0|-6.87|414.41|0.0|0.0|-4.43|1.6899999999999997e-05|7.0|3.69e-05|0.0153|2.76|0.0|0.0|3.04e-05|3.2992|-1407.052256|640.35|0.2618|270.59|488.56|0.1515|5.8389|-0.19921|0.03204403|5.08|5.2941|5.2941
13g_a6|0|3.457632039|0.0|0|6.842683282|0|0|0.0|-0.0961994219999999|-0.006574579|4.727387819|0.043020833|0.03536788|10.95053423|1|1|0.061423911|-0.46487852|2|0.836982172|0.774238891|0.832753533|0.871972049|-0.074216821|-0.091949419|0.2141642839999999|-51.67543048|-64.02222283|12.28038897|68.57626488|0.128027951|8.550546653|0.0|0.7357333540000001|-1.747038966|76.50577593|0.444443571|2929.039254|607.1336751|-15.68456028|0.264266646|7.968172425|14.34268783|0.7999971709999999|6332.20768|184.0026638|-846.9662551000001|30.61752948|0.017929016|1653.346592|1.0|1.0|1.0|1.0|2.34|-10.57|4.79|103.17|2.0|128.63|0.0|6.0|-5.56|5.0|-6.31|431.49|0.0|1.0|-5.06|2.77e-06|0.0012|8.8e-06|0.0038|3.7|0.0|0.0|1.15e-08|3.2472|-1386.573241|739.55|0.8442|207.09|592.49|0.0105|10.1708|-0.20806|0.03802398|119.0|6.9245|6.9245
13j_a6|0|3.409065702|0.0|0|7.412764017000001|1|1|0.0|0.0353600779999999|-0.015004989|5.351858133|0.041728395|0.07522656|10.95129557|1|1|0.121750719|-0.562698347|1|0.8744720490000001|0.783333463|0.8353837409999999|0.6229641429999999|-0.120219472|-0.129511589|0.205764388|-80.33128667|-86.54032868|20.78979124|180.6709018|0.377035857|13.89184843|114.6910805|0.7841668409999999|-2.460720196|99.85109065|0.433600896|2907.3053210000003|416.2679342|-20.73032827|0.215833159|8.741405506|15.43329684|0.765539515|6276.316063|144.22085800000002|-1098.707398|39.56287079|0.0199201689999999|2096.832152|1.0|1.0|1.0|1.0|2.26|-8.5|3.54|115.15|1.0|120.17|0.0|6.0|-5.03|5.0|-6.81|427.46|0.0|1.0|-4.48|9.32e-06|0.00398|3.28e-05|14.0|2.95|0.0|0.0|1.36e-06|3.5599|-1426.520775|712.52|0.2857|339.64|555.0|0.0259|8.3187|-0.19491|0.03242949|262.0|6.5817|6.5817
12a_a32|1|3.442930603|0.0|0|7.765993078999999|0|0|0.0|0.087371302|-0.009460484|5.733341277|0.036711712|-0.0134169989999999|10.31100269|3|3|-0.024155151|-0.583507277|0|0.788133615|0.845443342|0.8966299409999999|0.788702323|-0.085324121|-0.109151429|0.288267255|-53.20970382|-68.06885478|10.31184223|111.9735444|0.211297677|6.430656017|62.28768050000001|0.667706375|-1.4189685719999998|81.41372467|0.456641145|2572.916338|491.8493928|-11.99645651|0.332293625|7.083688576|13.03685125|0.840404348|5656.0082|207.2244662|-551.8369996|28.81034388|0.021399091|1325.275819|1.0|1.0|1.0|1.0|2.85|-7.65|4.19|140.04|1.0|110.47|1.0|7.0|-6.01|4.0|-6.32|397.52|0.0|1.0|-4.5|9.78e-07|0.000389|3.17e-05|0.0126|3.39|0.0|0.0|8.86e-06|3576.0|-1880.734215|667.68|0.2908|346.71|548.66|0.2908|3.0517|-0.20049|0.03682626|25.0|7.6021|7.6021
5d_a40|0|0.0|0.0|1|8.149890544|0|1|1.601200869|-0.071479892|-0.005662681|6.167516491000001|0.044526749|-0.1031436519999999|10.31198333|2|2|-0.259985037|-0.399968083|0|0.496945486|0.8092726020000001|0.877722972|0.754010052|-0.086193996|-0.094277694|0.049855551|-39.55506228|-43.26473143|10.10860823|181.4728912|0.245989948|4.638915105|53.85026982|0.8111805740000001|-1.131332331|49.97858532|0.479931934|1974.583878|346.0207917|-7.94180214|0.188819426|6.288958592999999|12.09256826|0.922825231|4051.712713|86.65063178|-238.2540642|21.3342049|0.014630084|640.0261471|0.0|1.0|0.0|0.0|2.56|-4.32|3.64|75.5|0.0|74.11|0.0|3.0|-4.23|4.0|-5.94|287.31|1.0|1.0|-3.82|5.9e-05|17.0|0.000152|0.0436|2.98|0.0|0.0|0.0137|3.7374|-1276.817151|473.48|0.4493|331.74|365.74|0.4493|7.0422|-0.2164699999999999|0.01667985|19.0|7.7212|7.7212
9h_a24|0|2.916716427|0.0|1|7.153833802|0|0|1.726213624|-0.203768024|-0.002864393|5.209486153|0.023854167|0.078066659|10.96661419|2|2|0.144624936|-0.207206943|2|0.687815726|0.78742035|0.859720539|0.883775278|-0.060337884|-0.0687348109999999|0.4016070679999999|-28.52000725|-32.48899638|8.724425117000001|167.2085719|0.1162247219999999|4.123788393|1.773520599|0.572371258|-0.8935525440000001|47.51520531|0.477589721|2062.34011|417.7355164|-5.871651668999999|0.427628742|5.805547147|11.11300329|0.914204295|4170.098082|202.1279819|-199.6361567|21.70315707|0.031789952|737.9073405|0.0|0.0|1.0|1.0|1.96|-6.05|2.72|72.28|0.0|82.17|0.0|3.0|-2.83|4.0|-6.85|288.31|1.0|1.0|-3.24|0.00147|423.0|0.000575|166.0|1.7|0.0|0.0|0.000258|4.3437|-945.2337612|506.68|0.3844|239.63|363.48|0.0073|5.6654|-0.22593|0.0305020989999999|77.0|7.1135|7.1135
2_a33|1|3.396444161|0.0|0|7.765993078999999|0|0|0.0|0.047294725|-0.009168933|5.733341277|0.039958333|-0.049900189|10.31100266|3|3|-0.0881938509999999|-0.593915758|0|0.787714775|0.833090592|0.8799816220000001|0.8195154109999999|-0.0804186|-0.104047115|0.411881091|-49.13901703|-63.57699532|11.27469555|103.5201191|0.1804845889999999|6.889294995|44.34034244|0.702597735|-1.56070672|75.44970552|0.4699986339999999|2632.195388|500.7570617|-11.89228027|0.297402265|6.152818143999999|11.60906093|0.8867875909999999|6067.635829|181.7248125|-582.7217333|27.70055258|0.019430318|1357.327077|0.0|1.0|1.0|1.0|3.51|-7.67|4.63|140.04|2.0|115.28|1.0|7.0|-6.35|4.0|-6.17|411.54|0.0|1.0|-4.78|4.44e-07|0.000183|1.6800000000000002e-05|0.0069|3.72|0.0|0.0|8.78e-06|3.6281|-1920.049452|655.74|0.2911|341.74|525.38|0.2911|4.2519|-0.19979|0.02972182|6.0|8.2596|8.2596
14p_a23|1|0.0|0.0|2|7.423568444|0|0|3.3252287430000003|0.044380583|-0.005975594|5.351858133|0.045165485|0.041987653|10.31321773|2|2|0.080581604|-0.4510651779999999|2|0.708395022|0.799506006|0.8683808959999999|0.923455749|-0.063033628|-0.080784473|0.223758613|-42.52653933|-54.50240143|14.91710363|40.58186569|0.076544251|10.06403753|84.65359899|0.751638299|-1.615689464|67.36602512|0.464933687|3010.721939|623.0226425|-15.32117727|0.248361701|9.014073839|16.84664803|0.868927227|6696.264498|167.5607773|-735.4165088|30.21311441|0.0190667019999999|1450.229492|0.0|1.0|1.0|1.0|3.28|-7.47|3.89|128.81|1.0|125.0|0.0|5.0|-5.68|5.0|-6.62|436.49|0.0|0.0|-4.9|2.09e-06|0.0009109999999999|1.27e-05|0.00554|3.3|0.0|0.0|1.4800000000000002e-05|3.5752|-1722.152257|699.61|0.3802|346.79|573.24|0.3802|7.4033|-0.2382|0.02935511|3.0|8.5302|8.5302
17_a20|0|3.445659565|0.0|0|6.842683282|0|0|0.0|-0.064380628|-0.005457467|4.727387819|0.0388043479999999|0.065447136|10.94884838|1|1|0.1134578219999999|-0.456415963|3|0.760575852|0.7494736590000001|0.812578598|0.912053544|-0.063665681|-0.081404237|0.3874475579999999|-41.75129828|-53.38406095|9.857999796|66.47074027|0.0879464559999999|6.4647747870000005|10.50834496|0.75430388|-1.5466805119999998|64.39681425|0.455285305|2761.976599|598.1153253|-13.57480888|0.24569612|8.198616089|15.05121151|0.83582343|6012.640572|161.12498630000002|-665.1656349|27.44244402|0.016793117|1344.679757|1.0|1.0|1.0|1.0|2.83|-10.14|4.85|91.14|2.0|119.48|0.0|4.0|-5.36|5.0|-6.09|402.45|0.0|1.0|-5.08|4.4e-06|0.0017699999999999|8.35e-06|0.00336|3.75|0.0|0.0|2.9e-08|3.3926|-1291.918735|673.68|0.2977|365.45|543.09|0.2977|3.9703|-0.21089|0.03030655|2.25|5.6478|5.6478
4_a4|0|0.0|0.0|1|7.535296702|1|1|2.156628874|-0.183963421|-0.001234337|5.4161004020000005|0.036775068|-0.0214610589999999|10.92992837|1|1|-0.035166634|-0.157959343|2|0.646069495|0.77276149|0.8306695270000001|0.933276024|-0.049768752|-0.06873731|0.456474074|-25.64211031|-35.41518716|4.4155367960000005|13.70182982|0.0667239759999999|2.274995377|42.42341622|0.793717973|-1.099796957|40.86951119|0.398500394|2221.6122010000004|480.8472306|-6.78950447|0.2062820269999999|5.326452915|8.855289118|0.66251148|4878.070704|106.2816773|-291.9486922|16.60255217|0.010586293|713.9097433|1.0|0.0|1.0|1.0|3.09|-7.57|4.41|43.6|1.0|100.08|0.0|2.0|-4.12|3.0|-5.79|326.39|1.0|1.0|-4.57|7.59e-05|0.0248|2.69e-05|0.00877|3.52|0.0|0.0|8.85e-06|4.0261|-1029.93716|566.84|0.1106|230.37|394.06|67.0|2.6814|-0.21831|0.02323788|78.0|7.1079|7.1079
12s_a36|0|3.486136149|0.0|0|7.412764017000001|2|2|0.0|-0.057853364|-0.007059109|5.351858133|0.042804233|0.037454164|10.95352614|1|1|0.063448144|-0.434472457|1|0.90414347|0.8060798779999999|0.856677627|0.8303378090000001|-0.07216709|-0.1000534719999999|0.4314309979999999|-46.58030248|-64.57958827|12.55883918|110.6090028|0.169662191|8.106112169|10.23927133|0.754198383|-1.901015959|76.34126108|0.4604765839999999|2710.355028|535.942162|-14.94294208|0.245801617|7.545963801|13.98635088|0.853487672|5890.905249|158.6528381|-791.9759303|30.69639722|0.018222417|1626.909053|0.0|0.0|1.0|0.0|0.0|-6.97|2.19|69.2|1.0|128.72|0.0|5.0|-4.16|4.0|-6.55|395.46|1.0|0.0|-4.3|6.929999999999999e-05|0.0274|5.05e-05|0.02|3.04|0.0|0.0|4.270000000000001e-05|3.7604|-1272.236664|683.24|0.4501|319.95|523.72|0.0002|6.6068|-0.20467|0.03416928|9.0|8.0458|8.0458
3k_a32|1|3.644417045|0.0|0|7.97831097|0|1|0.0|-0.001009768|-0.005745086|5.973809612|0.0381981979999999|-0.047167919|10.31100271|3|3|-0.084055305|-0.5265375529999999|0|0.816196288|0.779649252|0.8306695270000001|0.8777482409999999|-0.0711378679999999|-0.090839907|0.31016741|-40.10830541|-51.21653025|6.970844822|80.0971996|0.122251759|3.930238317|0.0|0.78057227|-1.271758703|58.16707081|0.472646737|2392.3436100000004|494.8840288|-9.40163104|0.21942773|6.153598893|11.6688363|0.89626209|5259.698672|123.7157466|-404.2701347|21.36272325|0.012327787|918.5970998|1.0|1.0|1.0|1.0|3.48|-7.23|5.78|110.94|2.0|105.36|0.0|3.0|-7.04|3.0|-5.01|366.5|0.0|1.0|-5.61|9.16e-08|3.3600000000000004e-05|2.47e-06|0.000904|4.97|0.0|0.0|2.15e-05|3.5363|-1750.1383649999998|611.65|0.3082|350.6|452.36|0.3082|3.2233|-0.19988|0.02654958|9.0|8.0605|8.0605
