molecula|NaaNH|n9FaHRing|n9FaRing|SaaNH|SssssC|SRW09|nAHRing|nARing|MATS2c|SRW07|AATSC1s|n6HRing|JGI4|MATS7i|SaaaC|ATSC1c|AATSC1are|MATS8i|AATSC8d|AATSC7i|AATSC1i|GATS1are|MATS8d|SIC2|nFaHRing|RASA|FNSA3|FNSA5|PBF|FPSA3|PNSA5|RNCS|RPSA|TPSA_x|WPSA3|FNSA1|DPSA5|DPSA3|GeomPetitjeanIndex|GRAVp|TASA|PNSA2|MOMI-Z|GeomRadius|PPSA1|WNSA2|DPSA1|DPSA2|PPSA5|CYP2C19 inhibitor|CYP2D6 inhibitor|P-gp substrate|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Synthetic Accessibility|Fraction Csp3|Num. of Aromatic heavy atoms|Log S (SILICOS-IT)|Log Po/w Silicos-IT Log P|Log Po/w WLOGP|TPSA_y|Log Po/w MLOGP|Brenk|Molar refractivity|Veber filter|Class [Log S (SILICOS-IT)]|Num. of Rotatable bonds|Log S (Ali)|Heavy atom count|Hydrogen bond acceptors count (using Lipinski’s definition)|Molecular Mass|CYP1A2 inhibitor|Consensus Log P|Log S (ESOL)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|Solubility [Log S (ESOL)] (mg/ml)|Log Po/w XLOGP3|Solubility [Log S (SILICOS-IT)] (mol/l)|Lowest Unoccupied Molecular Orbital Energy|Absorption Energy (max. Transition) (eV)|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (gas phase) (Hartree)|Volume|Oscillator Force (max. Transition)|Wavelength (max. Transition) (nm)|Approximated area|Contribuition (max. transition)|Contribution (HOMO-LUMO transition)|Zero Point Energy|Oscillator Force (HOMO-LUMO transition)|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|pIC50
12bc_a36|1|0|0|3.43846811|0.0|7.412764017000001|2|2|-0.058020733|5.351858133|-0.042515909|2|0.04625323|0.068351685|0.0|-0.413738077|-0.001012333|-0.079009683|-0.027636036|0.115647623|-0.1716508239999999|0.884841888|-0.045186455|0.892249657|0|0.834305498|-0.077192869|-0.107107992|0.326764696|0.01824287|-71.97763346|83.35308244|0.165694502|111.3483497|8.238431664|0.77146807|83.97121855|64.13376391|0.467645467|2927.476132|560.6615736|-1295.597402|2623.395239|8.273766079|153.57572439999998|-870.6543108999999|-364.8584744|1679.392125|11.99358509|1.0|0.0|1.0|0.0|2.0|4.73|0.14|17.0|-7.76|3.99|3.19|69.2|2.99|0.0|133.77|0.0|1.0|5.0|-5.08|31.0|4.0|450.32|1.0|2.82|-5.18|0.00372|6.55e-06|0.00295|3.93|1.74e-08|-0.05828|5.2189|3.8696|-2152.100551|1188.37|0.7456|237.57|563.76|0.35775|0.69094|-2151.9100780000003|0.3478|-0.21499|0.03419831|8.0969
12c_a36|1|0|0|3.447900368|0.0|7.412764017000001|2|2|-0.087096843|5.351858133|-0.04162109|2|0.040899471|0.085843909|0.0|-0.414055975|0.0005016269999999|-0.0621599059999999|-0.056994595|0.146546059|-0.177407665|0.8941919290000001|-0.097861598|0.8741648479999999|0|0.840733512|-0.073370864|-0.105624703|0.462597812|0.019582215|-67.84435546|60.79111287|0.159266488|102.2992907|8.079011794|0.75500974|80.22754474|59.70517794|0.473610011|2785.47514|540.0159387|-1221.198398|2365.641348|6.772454418|157.3609748|-784.3943293|-327.5932797|1617.460455|12.38318928|1.0|0.0|1.0|0.0|2.0|4.74|0.14|17.0|-7.18|3.35|2.54|69.2|2.51|0.0|128.76|0.0|1.0|5.0|-4.44|30.0|4.0|415.88|1.0|2.34|-4.59|0.0151|2.55e-05|0.0106|3.31|6.65e-08|-0.04992|3.8436|3.8436|-1692.511019|1137.55|0.3927|322.58|509.61|0.68913|0.68913|-1692.312906|0.3927|-0.2082699999999999|0.02977602|8.0458
9i_a40|0|0|0|0.0|0.0|7.515889085|0|0|0.074116257|5.4161004020000005|-0.105556952|0|0.045555556|0.187127708|0.891973262|-0.279092262|0.004532692|0.201624407|-0.1788455119999999|0.333430103|0.187399127|0.831946443|-0.28972973|0.824009442|1|0.830980762|-0.092881258|-0.088485615|0.006324687|0.011010661|-44.58600513|213.7117392|0.169019238|85.16517222|2.795536563|0.8590224540000001|49.81256531|52.34891159|0.477626156|2056.370683|418.7133986|-668.7900768999999|335.9672843|7.700852478|71.03556427|-336.98898810000003|-361.8074422|778.5478408|5.226560183|1.0|1.0|1.0|1.0|1.0|3.25|0.06|20.0|-6.03|3.84|4.02|84.45|2.99|1.0|91.11|0.0|1.0|2.0|-5.32|22.0|2.0|306.38|1.0|3.52|-4.71|0.00147|1.97e-05|0.00603|3.85|9.31e-07|-0.05989|4.3611|2.8936|-1273.31399|883.84|0.5012|284.3|417.75|0.56118|0.70339|-1273.167389|0.3362|-0.17956|0.02072395|5.9031
12h_a30|0|0|0|0.0|0.0|7.412764017000001|2|2|0.046965756|5.351858133|-0.06631353|2|0.043848238|-0.074988669|0.0|-0.391119352|0.001139238|0.001698966|-0.072247675|-0.166613751|-0.120380857|0.669561738|-0.1240820219999999|0.888213143|0|0.763568404|-0.083127678|-0.09907575|0.353607682|0.017389133|-63.03519645|89.66095835|0.236431596|150.42542849999998|7.038974807000001|0.7979748729999999|73.14241438|63.95204629|0.468446216|2848.98238|485.8069155|-1197.668733|2268.811589|8.066818026|128.5349203|-761.9955851|-379.1625034|1500.88527|10.10721793|1.0|0.0|1.0|0.0|1.0|4.63|0.14|17.0|-6.9|4.25|3.18|81.65|3.2|0.0|127.24|0.0|1.0|5.0|-5.39|30.0|5.0|416.47|0.0|2.92|-5.01|0.00171|9.71e-06|0.00405|3.97|1.26e-07|-0.05347|5.0289|3.5101|-1674.977665|1132.06|0.1878|246.54|518.06|-0.26697|0.68543|-1674.777786|155.0|-0.2023599999999999|0.03372393|8065.0
10_a1|1|0|0|3.261363142|0.0|6.86171134|0|0|0.0883621719999999|4.727387819|-0.23385288|1|0.037578348|0.049971022|0.0|-0.621976404|-0.012672753|-0.020225596|0.010430299|0.107434253|-0.042643966|0.674381582|0.017498337|0.783467165|0|0.669963758|-0.116648443|-0.10949971|0.126889306|0.014751098|-61.93104798|212.8090837|0.330036242|186.6625065|4.718623023|0.8340962559999999|70.6564636|74.31719486|0.459673515|2432.447088|378.9193385|-1052.827816|1768.2330920000002|7.376231317999999|93.83214542|-595.4602985|-377.9175542|1262.237791|8.725415617000001|1.0|1.0|1.0|0.0|2.0|3.0|0.0|23.0|-8.02|4.86|5.06|78.87|2.78|0.0|99.61|0.0|1.0|4.0|-4.98|27.0|5.0|359.35|1.0|3.7|-4.73|0.00372|1.87e-05|0.00673|3.64|9.53e-09|-0.06802|3.4067|3.4067|-1223.125689|979.35|0.6754|363.94|464.77|0.70345|0.70345|-1222.969096|0.6754|-0.20378|0.03426532|5.8239
33_a47|0|1|1|0.0|0.0|6.823286122000001|0|0|-0.229935275|4.727387819|-0.085712613|3|0.034691358|-0.11544858|1.688794654|-0.183320497|0.002212256|-0.033554816|0.0741098479999999|-0.26447859|-0.338113214|0.63155995|0.1186944519999999|0.8913954909999999|1|0.8197001309999999|-0.060080724|-0.083739854|0.404334141|0.022346992|-44.81989209|30.94680001|0.1802998689999999|96.50148984|6.401714296000001|0.57681348|60.65229445|44.11759955|0.4607629339999999|2311.28828|438.726241|-582.6585971|787.797733|6.979305126|226.5011607|-311.85503880000005|-82.22540944|1010.133461|15.83240237|0.0|1.0|1.0|1.0|1.0|3.08|0.11|21.0|-7.08|2.96|4.04|68.52|1.52|0.0|94.28|0.0|1.0|3.0|-3.26|25.0|5.0|334.35|1.0|2.69|-3.72|183.0|0.000192|0.0643|2.19|8.339999999999999e-08|-0.05462|4.1869|4.1869|-1123.135036|934.34|0.2566|296.13|423.52|0.67508|0.67508|-1122.992964|0.2566|-0.21447|0.02924367|8.4
7_a4|0|0|0|0.0|0.0|7.535296702|1|1|-0.237954652|5.4161004020000005|-0.003297033|2|0.037694444|-0.07290303|2.048170299|-0.076100699|0.008409909|-0.125778587|0.04206117|-0.162314698|-0.094000778|0.527072036|0.0707653759999999|0.87010589|1|0.825830607|-0.0650223009999999|-0.071288428|0.470973822|0.01470626|-35.88407105|14.01468959|0.174169393|87.67070691|3.726212114|0.7179916670000001|44.34066533|40.13253521|0.437317462|2286.169166|415.6938929|-538.2610657|1915.566579|5.512905888|141.9530115|-270.9415659|-219.4585767|749.6759227000001|8.456594282000001|1.0|1.0|1.0|1.0|0.0|3.05|0.15|21.0|-7.46|4.42|4.67|43.6|2.82|0.0|95.07|0.0|1.0|2.0|-3.81|25.0|4.0|330.36|1.0|3.56|-4.41|0.0514|3.92e-05|13.0|3.22|3.49e-08|-0.05217|4.0379|4.0379|-1089.847072|915.46|0.0697|307.05|365.73|0.59702|0.59702|-1089705.0|0.0697|-0.2219199999999999|0.02317758|6821.0
8a_a8|1|0|0|3.150966553|0.0|7.535296702|1|1|-0.021925912|5.4161004020000005|-0.1950388569999999|1|0.040243056|0.027531877|0.0|-0.732911106|-0.0075336219999999|0.010118884|-0.0298924089999999|0.044579097|0.089375589|0.76592324|-0.048064085|0.8220300859999999|0|0.550829475|-0.131795179|-0.118763303|0.22299265|0.034374791|-71.12928513|170.9592896|0.449170525|269.0155755|12.33026525|0.76420633|86.57328508|99.52191337|0.481294455|2802.374154|329.9007832|-1351.456417|1746.6927010000002|7.533378788999999|141.2206861|-809.4093564|-316.4749864|1768.444416|15.44399996|0.0|0.0|1.0|0.0|2.0|3.37|0.05|23.0|-6.76|3.13|2.72|112.23|1.9|0.0|109.21|0.0|1.0|4.0|-4.4|30.0|5.0|400.39|0.0|2.56|-4.14|16.0|7.28e-05|0.0292|2.4|1.74e-07|-0.06922|4.6017|3.1039|-1367.744724|1061.5|0.2035|269.43|476.69|0.4927399999999999|0.7036899999999999|-1367.539526|0.1729|-0.19937|0.03213899|4.9454
47c_a18|0|0|0|0.0|0.0|7.03438793|1|1|0.02368001|4.844187086|-0.048726885|0|0.032688172|0.047739847|0.0|-0.537230966|0.0007979619999999|-0.058748345|0.028947131|0.071793992|-0.320309303|0.784328127|0.050944273|0.7912974190000001|0|0.8128616409999999|-0.0715759629999999|-0.094000037|0.246894346|0.015864085|-75.57063623|67.68084951|0.1871383589999999|150.4485025|10.25333491|0.7489981509999999|88.76073429|70.29678191|0.489290189|3228.879782|653.4941186000001|-1889.265906|2027.892739|9.566965871|201.7910841|-1518.861384|-400.3604527|2522.390613|13.19009806|1.0|1.0|1.0|1.0|3.0|4.61|0.3|18.0|-9.18|2.84|2.87|97.76|2.41|2.0|154.77|1.0|1.0|12.0|-5.73|38.0|4.0|513.63|0.0|2.42|-5.09|0.000947|8.12e-06|0.00417|3.98|6.67e-10|-0.0449|3.1096|3.1096|-1664.721977|1505.09|0.5869|398.71|790.07|0.6983199999999999|0.6983199999999999|-1664.201034|0.5869|-0.17331|0.03115159|8.5229
3b_a12|0|0|0|0.0|0.0|0.0|1|1|0.156777705|0.0|-0.043495794|2|0.0375|-0.1215705419999999|0.0|-0.332497127|-0.004028952|-0.065558712|-0.003968827|-0.19952566|-0.116772665|0.914614654|-0.007397776|0.82914101|0|0.903204699|-0.064393592|-0.088443201|0.073824142|0.0103611969999999|-46.11064215|41.13468455|0.096795301|50.46508298|2.816328871|0.7688221909999999|54.77629766|38.97406803|0.390744506|2186.64676|470.8937285|-691.6596323|1935.211747|6.6333156660000006|120.5265876|-360.6028438|-280.3056362|899.6353646|8.665655511|1.0|1.0|0.0|1.0|1.0|3.82|0.05|18.0|-8.1|4.05|3.14|37.28|3.99|0.0|102.53|0.0|1.0|3.0|-4.26|24.0|3.0|332.79|1.0|3.59|-4.64|0.0184|2.28e-05|0.00759|3.78|7.91e-09|-0.07091|4.2092|3.7741|-1410.947421|915.37|0.5013|294.55|426.66|0.53738|0.6654800000000001|-1410.826913|0.2418|-0.2232|0.02444371|7.3098
16_a31|1|0|0|3.096824452|0.0|7.758333467000001|1|1|0.152128735|5.733341277|-0.186617888|0|0.042528736|-0.050076586|0.0|-0.726543099|-0.017017891|-0.00795845|0.06214876|-0.0897217219999999|-0.09530799|0.951830892|0.0980869569999999|0.8948140790000001|0|0.546450126|-0.142079397|-0.150315165|0.29485045|0.0374314139999999|-70.82239128|130.369865|0.4535498739999999|213.694252|8.309441139|0.73080436|83.86629191|84.57819254|0.427771627|2071.962924|257.4650715|-779.0463041|1212.615438|5.521618837|126.8340354|-367.0549296|-217.4912527|1066.012118|13.04390063|0.0|1.0|1.0|1.0|2.0|3.2|0.14|16.0|-4.94|3.8|2.83|114.29|0.78|0.0|80.57|0.0|2.0|2.0|-4.36|21.0|4.0|300.34|1.0|2.33|-3.6|0.0131|0.000254|0.0762|2.32|1.16e-05|-0.0318899999999999|3.6596|3.6596|-1308.202828|818.1|0.2534|338.79|369.73|0.70108|0.70108|-1308.113026|0.2534|-0.1842|0.03948619|7.0458
8k_a46|0|0|0|0.0|0.1337610719999999|7.727094485|1|1|0.1436554669999999|5.533389489|-0.380857136|2|0.038616352|-0.061030265|0.0|-0.397337564|-0.002099764|-0.114070359|-0.038125|-0.1017929319999999|-0.050069565|0.73768327|-0.051289238|0.8341090329999999|0|0.7381768390000001|-0.08638304|-0.0863473759999999|0.400181795|0.009441365|-61.95565276|104.0919365|0.261823161|187.86239430000003|4.860695117|0.8265691140000001|70.036452|68.75557551|0.4938768979999999|3351.548891|529.6539372999999|-1424.980013|2328.360804|8.070811215|124.4394929|-1022.446432|-468.6373459|1723.969585|8.080799245|1.0|0.0|1.0|1.0|2.0|3.94|0.24|23.0|-8.66|2.94|5.37|124.17|1.86|0.0|132.47|0.0|1.0|5.0|-5.74|34.0|6.0|474.58|0.0|3.29|-5.13|0.000866|7.47e-06|0.00355|3.45|2.17e-09|-0.0398699999999999|5.0379|4.1034|-1845.257085|1302.56|0.1354|246.1|642.39|0.41618|0.5577300000000001|-1844.970617|0.1166|-0.20954|0.04718819|6.8327
16_a3|0|0|0|0.0|0.0|6.823286122000001|0|0|0.183636734|4.727387819|-0.186717242|2|0.045993266|0.027762972|1.614080058|-0.371147877|-0.010377537|-0.013328983|-0.018884246|0.069124437|0.008045619|0.659478546|-0.031683873|0.838125715|1|0.6974791290000001|-0.108919585|-0.100138414|0.252612735|0.012203576|-49.45999101|248.6415425|0.302520871|149.4199775|2.977102266|0.8296818009999999|56.56724056|59.82469895|0.484889078|2184.788331|344.4962834|-692.4398741|1290.305313|5.780331402000001|84.12292796|-342.00731349999995|-325.670405|834.5848652000001|7.107249553|1.0|1.0|1.0|1.0|1.0|3.13|0.0|21.0|-7.16|4.74|4.57|92.93|2.26|0.0|90.44|0.0|1.0|2.0|-4.98|23.0|4.0|322.36|1.0|3.5|-4.49|0.0033799999999999|3.2200000000000003e-05|0.0104|3.35|6.97e-08|-0.07095|3.2208|3.2208|-1371.360243|856.09|0.3866|384.94|368.22|0.6944100000000001|0.6944100000000001|-1371.250459|0.3866|-0.2029|0.02847445|7.3768
12s_a36|1|0|0|3.486136149|0.0|7.412764017000001|2|2|-0.057853364|5.351858133|-0.045035034|2|0.042804233|0.037454164|0.0|-0.4023692|0.002951176|0.0056370119999999|-0.050363149|0.063448144|-0.1763783589999999|0.90414347|-0.086791463|0.856677627|0|0.8303378090000001|-0.07216709|-0.1000534719999999|0.4314309979999999|0.019457471|-64.57958827|110.6090028|0.169662191|109.5085883|8.106112169|0.754198383|76.34126108|59.13914165|0.4604765839999999|2710.355028|535.942162|-1227.012177|2294.468358|7.545963801|158.6528381|-791.9759303|-328.1450742|1626.909053|11.76167282|1.0|0.0|1.0|0.0|2.0|4.85|0.17|17.0|-6.97|3.24|2.19|69.2|2.24|0.0|128.72|0.0|1.0|5.0|-4.16|30.0|4.0|395.46|0.0|2.14|-4.3|0.0274|5.05e-05|0.02|3.04|1.08e-07|-0.04908|3.8751|3.7604|-1272.236664|1150.67|0.4501|319.95|523.72|0.6843600000000001|0.6928|-1272.00109|0.0002|-0.20467|0.03416928|8.0458
5_a18 (BIBF0775)|0|0|0|0.0|0.0|7.03438793|2|2|0.0160123|4.844187086|-0.015946718|1|0.035478927|-0.0366107389999999|0.0|-0.391512249|0.002526619|0.0002403959999999|-0.022817602|-0.054916741|-0.216531385|0.7140745620000001|-0.040022105|0.774859029|0|0.8432358679999999|-0.068989967|-0.078246932|0.420002762|0.008501088|-59.08151918|10.36586529|0.156764132|118.3671077|4.846666751|0.8159410579999999|67.25977848|58.5107823|0.483962172|3115.979466|636.6978809999999|-1595.201018|1645.395714|9.798677372|138.97646310000002|-1204.480438|-477.1120625|1955.044427|8.178259299999999|0.0|1.0|1.0|1.0|2.0|4.42|0.32|18.0|-9.21|4.09|3.69|76.5|3.52|1.0|155.95|0.0|1.0|8.0|-6.07|37.0|3.0|494.63|0.0|3.2|-5.72|0.000425|1.91e-06|0.000946|4.73|6.18e-10|-0.04938|3.2027|3.2027|-1572.290174|1446.02|0.4825|378.13|691.68|0.69298|0.69298|-1571.843719|0.4825|-0.18092|0.02305362|7.4685
6_a27|1|0|0|2.6137160880000003|0.0|6.823286122000001|0|0|0.1718757239999999|4.727387819|-0.072298665|2|0.042942943|-0.237047381|1.221528093|-0.330715016|0.00526746|0.075248207|0.081320966|-0.406859288|-0.179319226|0.678057835|0.1272522519999999|0.849515128|1|0.785047616|-0.0786267609999999|-0.090025109|0.344065059|0.020552125|-44.56839492|125.8234721|0.214952384|106.4156743|5.03713293|0.774820398|52.66373343|49.10012093|0.47262982|2196.1151210000003|388.6505938|-668.5259238|1193.992326|5.010042219|111.4788253|-330.96463430000006|-272.1086175|862.8140479|8.095338503999999|0.0|0.0|0.0|0.0|1.0|3.0|0.11|21.0|-6.67|3.48|2.79|76.46|2.42|0.0|92.65|0.0|1.0|2.0|-3.62|24.0|4.0|317.34|1.0|2.71|-3.82|0.0768|0.000153|0.0485|2.37|2.16e-07|-0.04793|5.5447|4.1391|-1043.806618|896.68|0.1915|223.61|401.49|0.3366099999999999|0.61083|-1043.678244|163.0|-218.0|0.02494141|9.0
2_a4|0|0|0|0.0|0.0|6.605297921|1|1|-0.072708147|4.59511985|-0.103346554|1|0.037777778|0.08246129|0.0|-0.269140683|-0.001386521|0.090707854|0.076479666|0.127695325|0.228655117|0.930871261|0.1355918559999999|0.847373823|0|0.742518847|-0.117395215|-0.105102755|0.442778552|0.006330673|-44.27948986|166.102249|0.257481153|108.4760726|1.123639184|0.843107708|48.93681624|52.12536246|0.3961813179999999|1623.668791|312.82106489999995|-575.6333682|910.3327882|4.710383035|66.09827364|-242.5126903|-289.1005902|682.7518749|4.657326379|0.0|1.0|1.0|0.0|2.0|3.33|0.27|12.0|-4.83|2.12|0.83|45.15|1.63|0.0|79.59|0.0|2.0|2.0|-2.18|19.0|4.0|253.3|0.0|1.24|-2.77|1.67|0.00171|434.0|1.62|1.4800000000000002e-05|-0.01612|5.8961|3.2230000000000003|-819.8996124|764.77|0.1315|210.28|333.36|0.4682|0.6885600000000001|-819.771754|0.0008|-0.16226|0.033037353|7.5086
3_a4|0|0|0|0.0|0.0|7.535296702|1|1|-0.241609351|5.4161004020000005|0.03287721|2|0.033760684|-0.07806942|2.180369373|-0.0502208409999999|0.011825591|-0.010537082|0.050638298|-0.129930078|-0.08121207|0.637819558|0.0904255319999999|0.8367373309999999|1|0.919804716|-0.052578183|-0.06572153|0.462670692|0.010568144|-31.92506825|12.23442244|0.080195284|38.95587796|2.493716402|0.7196876640000001|39.38579676|30.67413075|0.430553837|2159.04913|446.8068266|-478.8760237|1602.411021|4.832514477|136.1652785|-232.6201124|-213.4321476|665.3942366|7.460728516|1.0|1.0|1.0|1.0|0.0|2.99|0.15|21.0|-7.19|4.02|4.11|43.6|2.44|0.0|95.12|0.0|1.0|2.0|-3.7|24.0|3.0|312.37|1.0|3.31|-4.26|0.0617|5.520000000000001e-05|0.0173|3.12|6.49e-08|-0.04964|4.9088|4.0639|-990.6149055|905.23|0.1415|252.57|350.36|0.58445|0.58615|-990.467184|0.0871|-0.21969|0.024645265|6983.0
12g_a36|1|0|0|3.5202147110000004|0.0|7.412764017000001|2|2|-0.063344124|5.351858133|-0.039008054|2|0.03912037|0.078990142|0.0|-0.409214521|0.0042553209999999|0.078155467|-0.0521750109999999|0.130052038|-0.163978382|0.901715152|-0.088251318|0.847239339|0|0.854238488|-0.069292341|-0.097067302|0.374686587|0.017738779|-66.72829531|24.29006276|0.1457615119999999|100.2028184|8.382969151000001|0.779745318|77.14470618|59.82898654|0.473274545|2829.45056|587.240781|-1401.294202|2476.712654|7.285010602000001|151.41267150000002|-963.3107298|-384.6182564|1797.1178149999998|10.41641087|1.0|0.0|1.0|1.0|2.0|5.06|0.24|17.0|-7.38|3.85|3.01|69.2|2.66|0.0|138.33|0.0|1.0|6.0|-4.95|32.0|4.0|423.51|1.0|2.66|-4.86|0.0047799999999999|1.39e-05|0.00589|3.8|4.2e-08|-0.0505199999999999|5.2092|3714.0|-1350.861445|1241.66|0.4393|238.01|657.02|0.38165|0.70097|-1350.571683|45.0|-0.20288|0.0255597|7.8539
16b_a23|0|1|1|0.0|0.0|7.423568444|1|1|0.031073244|5.351858133|-0.013240238|3|0.037664609|0.054655144|0.754232958|-0.3237716519999999|0.0116350769999999|-0.068280331|-0.05237763|0.099244509|-0.224300431|0.75524548|-0.09063701|0.830577373|1|0.928579764|-0.050637391|-0.07920267|0.2256448969999999|0.018614978|-58.69232154|7.971529518|0.071420236|52.92522904|10.22222569|0.738977|72.31582904|51.31875369|0.4870072789999999|3370.826124|688.1144512|-1349.923395|2256.698672|9.472884487|193.4284005|-1000.346801|-354.1828792|1826.746158|13.6235075|1.0|0.0|1.0|0.0|1.0|4.19|0.07|26.0|-7.33|3.02|4.1|108.26|3.14|1.0|146.03|0.0|1.0|6.0|-6.19|36.0|4.0|489.57|0.0|2.9|-5.67|0.000314|2.16e-06|0.00106|4.21|4.6200000000000003e-08|-0.07352|1.6041|1.6041|-1877.615701|1340.35|0.3456|772.92|607.92|0.95419|0.95419|-1877.270284|0.3456|-0.21093|0.03978022|7.0191
5f_a40|0|0|0|0.0|0.0|8.149890544|0|1|-0.004886759|6.167516491000001|-0.0468504759999999|0|0.042936508|-0.085493191|0.769837491|-0.293556526|0.000663516|0.166865076|0.062183277|-0.155235986|0.18254908|0.7039183109999999|0.095322868|875.0|1|0.7414714309999999|-0.113521559|-0.10969397|0.0528268609999999|0.020236763|-50.68028366|222.1847349|0.258528569|119.4441339|4.319700326|0.814393685|57.61052946|61.79838068|0.484099946|1932.388838|342.5710869|-608.163404|599.1117195|5.780627322000001|85.75294257|-280.9807494|-290.5093357|746.7683199|6.930245797|1.0|0.0|1.0|1.0|1.0|3.08|0.21|14.0|-3.69|2.94|2.68|101.52|1.29|2.0|78.56|0.0|3.0|3.0|-3.97|20.0|3.0|284.34|1.0|2.23|-3.31|0.0307|0.000491|0.14|2.2|0.000207|-0.06227|3.8036|3.0611|-1232.959261|793.54|0.2747|325.97|361.03|0.56507|0.69727|-1232.851443|0.0415|-0.19284|0.02389588|6.9508
3a_a32|1|1|1|3.226454082|0.0|7.678326357|0|0|-0.0505635059999999|5.6869753560000005|-0.045659995|0|0.03382716|-0.014365682|2.211368234|-0.250406908|-0.002794182|0.102212031|0.125185185|-0.028290955|-0.1568626659999999|0.84134255|0.215012723|0.921812162|1|0.817070968|-0.080607266|-0.0970820759999999|0.30031978|0.0224684379999999|-44.92473442|87.55216606|0.182929032|84.65041685|4.811337463|0.6723099029999999|55.87310101|47.69828617|0.461044711|2028.93875|378.0996237|-449.2473442|812.930125|5.755284924|151.63860559999998|-207.8892268|-159.4728294|668.2146761|10.9483666|0.0|1.0|1.0|1.0|1.0|2.96|0.07|19.0|-6.12|5.77|4.12|110.94|1.19|0.0|83.28|0.0|1.0|2.0|-5.32|20.0|3.0|298.39|1.0|3.32|-4.35|0.00144|4.51e-05|0.0134|3.31|7.66e-07|-0.0558|3.6308|3.6308|-1554.768725|801.12|0.2719|341.48|355.48|0.70229|0.70229|-1554.7020630000002|0.2719|-0.20638|0.02744024|8.5686
12ak_a36|1|0|0|3.501132553|0.0|7.412764017000001|2|2|-0.052930979|5.351858133|-0.0407717229999999|2|0.041728395|0.12041792|0.0|-0.407322296|0.0042553209999999|-0.116440196|-0.015708652|0.198260132|-0.163978382|0.901715152|-0.0265703679999999|0.860939187|0|0.848705143|-0.069176342|-0.091761476|0.537460657|0.019931266|-66.15829243|113.186508|0.151294857|109.0807368|10.36054668|0.737439195|79.17567486|64.24490364|0.423822657|2830.816014|611.9003905000001|-1389.324141|2735.7986920000003|7.98672125|189.3013851|-1001.676485|-342.3783571000001|1883.984673|13.01738243|1.0|0.0|1.0|1.0|2.0|5.05|0.24|17.0|-7.38|3.85|3.01|69.2|2.66|0.0|138.33|0.0|1.0|6.0|-4.95|32.0|4.0|423.51|1.0|2.66|-4.86|0.0047799999999999|1.39e-05|0.00589|3.8|4.2e-08|-0.04929|3.8734|3.6895|-1350.865407|1247.89|0.4514|320.09|584.05|0.69463|0.7034699999999999|-1350.57563|0.0001|-0.20204|0.03471045|7.3372
1e_a5|1|0|0|2.953259375|0.0|6.605297921|0|0|-0.260066152|4.59511985|-0.009075016|2|0.027873016|-0.080321049|0.0|-0.084933308|0.008031558|-0.1197834419999999|-0.040441176|-0.133677441|0.0578378779999999|0.71274658|-0.075239398|0.834250802|0|0.8805795|-0.06795194|-0.069725333|0.373935381|0.008587563|-36.22202792|159.537038|0.1194205|62.03846573|2.317577542|0.7473936259999999|44.38364879|39.76196174|0.482579989|2107.092939|457.4574833|-579.5524467|827.4861275000001|6.41473183|131.2279879|-301.0751483|-257.0399733|775.4313476|8.161620868|1.0|1.0|1.0|1.0|1.0|2.83|0.05|23.0|-8.41|4.99|4.51|54.46|2.13|0.0|95.45|0.0|1.0|3.0|-4.25|24.0|3.0|312.37|1.0|3.44|-4.45|0.0174|3.5600000000000005e-05|0.0111|3.43|3.87e-09|-0.04186|4746.0|4.4292|-990.6006645|935.47|0.5156|261.24|427.87|0.56258|0.51802|-990.471803|0.1355|-0.22291|0.0313740589999999|6719.0
8a_a50|1|1|1|3.139870661|0.0|7.860570786|1|1|-0.0737162059999999|5.777652323|-0.021959577|1|0.03904321|-0.0224366579999999|1.99158738|-0.188998337|0.007671336|-0.150515325|-0.058014797|-0.038971589|-0.11385159|0.75162266|-0.095292123|0.8718949979999999|1|0.860876738|-0.069208148|-0.08230347|0.278028663|0.018809422|-41.48493288|133.8183888|0.139123262|70.12485884|4.778811898|0.751415713|50.06249379|44.36511568|0.46183401|2206.356773|433.9235497|-622.2739931|1503.563342|5.754657432|125.2985144|-313.6562159|-253.4513797|828.1354551|8.577560914|1.0|1.0|1.0|1.0|1.0|3.34|0.11|20.0|-6.32|3.63|3.71|59.39|2.02|0.0|94.75|0.0|1.0|2.0|-3.86|24.0|3.0|313.36|1.0|2.87|-4.13|0.0433|7.48e-05|0.0234|2.95|4.82e-07|-0.0280699999999999|5.622000000000001|4.1738|-1006.637067|912.7|0.18|220.53|396.63|0.3462199999999999|0.60625|-1006.508913|0.1217|-0.20051|0.03479985|7.3279
