molecula|SddssS|n9FaHRing|n9FaRing|SaaNH|SssssC|NaasN|nAHRing|nARing|BCUTs-1|SaasN|AATSC1c|AATSC1s|ATSC1c|AATSC1are|MATS8i|BCUTi-1|AATSC8d|n5aRing|n5aHRing|AATSC1pe|AATSC7i|MATS1i|AATSC1i|MATS1c|GATS1are|MATS8s|FPSA3|PNSA5|PPSA3|RPSA|TPSA_x|FNSA4|WPSA3|FNSA1|WNSA3|PNSA4|DPSA3|GeomPetitjeanIndex|GRAVp|TASA|PNSA2|WNSA4|FPSA1|GeomRadius|GeomDiameter|GeomShapeIndex|PPSA1|WNSA2|DPSA4|FPSA5|DPSA1|DPSA2|PPSA5|CYP2D6 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Synthetic Accessibility|Log Po/w iLOGP|Log S (SILICOS-IT)|Log Po/w Silicos-IT Log P|Log Po/w WLOGP|Log Po/w MLOGP|Leadlikeness|Brenk|Molar refractivity|Veber filter|Num. of Rotatable bonds|Log S (Ali)|Heavy atom count|Molecular Mass|BBB|CYP1A2 inhibitor|Log S (ESOL)|Solubility [Log S (Ali)] (mg/ml)|PAINS|Lipinski|Solubility [Log S (SILICOS-IT)] (mg/ml)|Lowest Unoccupied Molecular Orbital Energy|log P|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (gas phase) (Hartree)|Area (grid)|Wavelength (HOMO-LUMO transition) (nm)|Oscillator Force (max. Transition)|Wavelength (max. Transition) (nm)|Approximated area|Contribuition (max. transition)|Contribution (HOMO-LUMO transition)|Oscillator Force (HOMO-LUMO transition)|Dipole (gas phase)|E solv. Water  (Hartree)|Dipole (water)|IC50|pIC50|pIC50
8d_a8|0.0|0|0|3.190160226|0.0|1|0|0|1.395657339|1.41693287|-0.0111144189999999|-0.155313194|-0.633521883|-0.00267541|-0.077977198|10.94649761|-0.117111249|1|1|-0.001038264|0.111668404|0.016471091|0.025642021|-0.4385133129999999|0.76211539|0.0780635059999999|0.028038295|-67.26951954|18.28507531|0.306707511|200.0182229|-0.03820405|11.92454747|0.675359878|-45.62337399|-24.91463687|88.24385833|0.483207744|2863.968296|452.1282556|-1345.390391|-16.2479927|0.324640122|7.507839835|14.52777156|0.935013517|211.7129122|-877.3916055999999|36.89090464|0.029166961|-228.7206541|1992.108851|19.02113117|0.0|2.0|3.61|2.92|-7.62|3.93|3.32|1.92|1.0|0.0|121.1|0.0|6.0|-4.91|32.0|430.46|0.0|0.0|-4.47|0.00533|0.0|0.0|1.03e-05|-0.0600299999999999|6.22|3.2963|-1447.559429|690.78|376.13|0.3|265.12|572.21|0.62361|0.70165|0.1879|6.0111|0.03604461|7.5674|18.61|4.7303|4.7303
14p_a23|0.0|1|1|0.0|0.0|2|0|0|1.197963748|3.3252287430000003|-0.005975594|0.006191846|-0.310730878|0.009895793|-0.060144819|10.31321773|-0.053921569|2|2|0.009266617|0.080581604|-0.0686282459999999|-0.131709531|-0.4510651779999999|0.708395022|0.099883916|0.0221104079999999|-54.50240143|14.91710363|0.076544251|51.64167457|-0.033660197|10.06403753|0.751638299|-28.69113861|-22.70933393|57.44364296|0.464933687|3010.721939|623.0226425|-1090.0480289999998|-15.32117727|0.248361701|9.014073839|16.84664803|0.868927227|167.5607773|-735.4165088|30.21311441|0.0190667019999999|-339.5427625|1450.229492|12.86362369|0.0|1.0|3.48|3.28|-7.47|3.4|3.89|2.39|1.0|1.0|125.0|0.0|5.0|-5.68|32.0|436.49|0.0|0.0|-4.9|0.0009109999999999|0.0|0.0|1.4800000000000002e-05|-0.09046|3.29|3.5752|-1722.152257|699.61|346.79|0.3802|346.79|573.24|0.6816|0.6816|0.3802|7.4033|0.02935511|9986.0|3.0|8.5302|8.5302
SB431542_a8|0.0|0|0|3.172627551|0.0|1|1|1|1.401734117|1.4114120369999998|-0.014434378|-0.1950388569999999|-0.721718925|-0.0075336219999999|-0.029382296|10.94951956|-0.0453332859999999|1|1|-0.005306541|0.156874293|0.055198015|0.089375589|-0.494976661|0.76592324|0.229470029|0.034730361|-74.57768059|20.78806656|0.434670151|260.1744351|-0.048754953|12.44282236|0.7608280590000001|-45.98111161|-29.18257067|97.60813043|0.476091179|2801.428659|338.38158389999995|-1342.398251|-17.46740332|0.239171941|7.360028263999999|14.04829994|0.908729075|143.157805|-803.5005528|38.35632812|0.025179219|-312.2404091|1764.391093|15.07117296|0.0|2.0|3.35|2.75|-6.76|3.13|2.72|1.9|1.0|0.0|109.21|0.0|4.0|-4.4|30.0|400.39|0.0|0.0|-4.14|16.0|0.0|0.0|6.96e-05||||||||||||||||79.08|4.1019|4.1019
12an_a36|0.0|0|0|3.489959714|0.0|0|2|2|0.6294007110000001|0.0|-0.0070293469999999|-0.046532211|-0.407702102|0.00285431|-0.131674913|10.33556631|-0.031635802|1|1|0.003710345|0.170355752|-0.07550872|-0.133106642|-0.434819796|0.906423012|-0.009636347|0.0173118669999999|-71.0446809|11.69727417|0.163559846|110.5140393|-0.036995649|7.903608682000001|0.783512615|-33.56484523|-24.99720254|61.37296195|0.44576647|2881.978785|565.1654879|-1349.848937|-16.89009799|0.216487385|8.773001855|15.82907093|0.8042935809999999|146.2760938|-912.0652916|31.9040205|0.015771136|-383.1273396|1722.817107|10.65623343|0.0|2.0|4.85|0.0|-7.05|3.33|2.61|2.51|1.0|0.0|135.47|0.0|6.0|-4.85|31.0|427.52|0.0|0.0|-4.51|0.0061|0.0|0.0|3.83e-05|-0.05561|3.37|3.7872|-1670.417726|718.98|327.38|0.6702|239.49|571.76|0.44822|0.69094|0.0644|4.3963|0.0345115999999999|6.2182|0.04|7.3979|7.3979
18c_a22|0.0|0|0|0.0|0.0|1|0|0|1.194229067|1.804590026|-0.003749104|0.013131848|-0.213698903|0.005449965|0.009519672|10.31286086|0.006275578|1|1|0.005597023|-0.081550274|-0.078828791|-0.143402172|-0.305378181|0.7290394929999999|-0.032031791|0.019843706|-52.84635017|13.72808419|0.068926461|47.68404831|-0.028825841|9.49723261|0.682690024|-27.73804808|-19.94201893|53.82294919|0.4777430589999999|3090.601885|644.1264387|-1056.927003|-13.79609783|0.317309976|7.332936064|14.04085897|0.914766316|219.5183688|-731.1931848999999|29.21094233|0.0215181079999999|-252.7737494|1548.179944|14.88645273|1.0|1.0|3.56|3.3|-9.46|5.36|4.98|1.47|1.0|1.0|136.36|0.0|6.0|-5.8|34.0|461.54|0.0|1.0|-5.1|0.000739|0.0|0.0|1.58e-07|-0.07207|3.5|3.7222|-1783.5397829999995|707.08|333.1|0.2996|219.25|583.88|0.4609|0.60449|0.0817|1.2938|0.02279458|1.0733|26.0|7585.0|7585.0
12h_a36|0.0|0|0|3.468184524|0.0|0|2|2|1.297043828|0.0|-0.0086750619999999|-0.041228471|-0.503153567|0.00127667|-0.003014954|10.96020037|-0.051080247|1|1|0.003077071|0.100530266|-0.1430106119999999|-0.239932418|-0.410826531|0.8913597320000001|-0.10861416|0.027905055|-70.19826261|18.27258858|0.180385475|118.1187282|-0.035734517|11.96512593|0.665254541|-31.5465515|-23.39942087|66.44902736|0.464544951|2845.467486|536.6941285|-1263.568727|-15.32224162|0.3347454589999999|7.428908584|13.87400978|0.8675704009999999|219.1956304|-827.4010477|35.1736357|0.026971557|-216.42159590000003|1899.376328|17.66132225|0.0|2.0|4.8|0.0|-6.69|2.77|1.89|1.72|1.0|0.0|130.24|0.0|6.0|-3.95|31.0|411.46|0.0|0.0|-4.07|0.0464|1.0|0.0|8.340000000000001e-05|-0.05013|2.92|3.4554|-1347.451759|697.29|358.81|0.5756|238.44|535.67|0.34589|0.7014600000000001|0.0056|6754.0|0.02925492|8.7377|14.0|7.8539|7.8539
9a_a40|0.0|0|0|0.0|0.0|1|0|0|0.604993021|1.865740741|-0.003680068|-0.020455825|-0.136162501|0.01310675|0.157704751|10.31197235|-0.1720337089999999|2|2|0.011966382|0.291102625|0.009844552|0.016958188|-0.449508498|0.624889926|-0.394662853|0.011033601|-35.24260989|5.334966331|0.062399815|30.17155594|-0.032156295|2.579562688|0.868476591|-14.03449109|-15.54821024|34.36063715|0.493941591|1971.148912|453.3484005|-528.6391483|-7.51786994|0.131523409|6.749223592000001|13.33684703|0.976056482|63.59419322|-255.607578|17.90285474|0.008714375|-356.33157|608.6970611|4.213574358|0.0|0.0|3.26|3.28|-6.4|4.58|4.43|3.57|1.0|0.0|86.7|0.0|2.0|-5.49|21.0|291.37|1.0|1.0|-5.08|0.000944|0.0|0.0|0.000117|-0.06495|4.07|3.3192|-1217.9449|515.96|373.53|0.4746|263.42|411.01|0.47831|0.69958|0.3483|3.8656|0.01109672|5.09|214.0|6.6696|6.6696
19h_a38|0.0|0|0|3.2723542610000003|0.0|0|2|2|1.297044177|0.0|-0.007781653|-0.082283951|-0.420209249|-0.002526241|-0.043452674|10.96083376|-0.070688288|1|1|-0.000673716|0.303981987|-0.101303149|-0.217394466|-0.420225236|0.724208473|-0.054149342|0.021234963|-64.79649453|12.51014765|0.225371198|132.7728693|-0.03959525|7.370099699|0.75379331|-28.533396600000003|-23.32673803|60.94327866|0.47459722|2774.611523|456.3568442|-1166.336902|-13.74247449|0.24620669|6.820483788|12.98143834|0.903301693|145.047677|-687.1237247|30.94580137|0.020207411|-299.0343596|1547.290068|11.90478646|1.0|3.0|4.8|2.43|-6.86|3.13|2.55|2.4|1.0|0.0|125.69|0.0|5.0|-4.14|30.0|401.44|0.0|1.0|-4.17|29.0|0.0|0.0|5.610000000000001e-05|-0.05708|3.41|3.5358|-1332.1538779999998|626.65|350.65|0.2355|331.65|452.01|0.68472|0.69012|88.0|6.9749|0.03396934|9.0777|9.0|8.0348|8.0348
14c_a22|0.0|0|0|0.0|0.0|1|0|0|1.42291727|1.596256692|-0.005236206|-0.018518519|-0.298463715|0.003784292|-0.023927419|10.9464374|0.006275578|1|1|0.004362505|-0.047249795|-0.0917078119999999|-0.160566657|-0.364626967|0.667111824|-0.096749121|0.024569649|-57.64986681|17.68831053|0.133423541|96.05497587|-0.030217952|12.73426132|0.66168729|-34.9718749|-21.75466672|66.26540251|0.462147828|3079.4894480000003|623.8702703|-1152.997336|-15.66173379|0.33831271|8.626337592|16.03849168|0.8592469290000001|243.5598613|-830.0718911|32.87756477|0.024813755|-232.8055235|1742.5109329999998|17.86404838|1.0|1.0|3.49|2.85|-9.28|3.9|4.18|1.08|1.0|0.0|128.77|0.0|6.0|-4.86|34.0|445.48|0.0|0.0|-4.62|0.00618|0.0|0.0|2.35e-07|-0.07399|4.79|3.6741|-1460.571156|715.52|337.45|0.5079|216.15|575.8|0.3078|0.69113|0.0694|7.3824|0.03150011|9.04|153.0|6.8153|6.8153
6f_a40|0.0|0|0|0.0|0.0|1|1|2|0.604893424|1.750582483|-0.01691341|-0.156988665|-0.8287570679999999|-0.009302776|0.075227997|10.30179966|-0.190617284|2|2|-0.008368734|-0.233222505|0.048543494|0.092206207|-0.628934821|0.7710013309999999|-0.032826285|0.015998475|-83.88605319|10.2782635|0.344213487|221.1408856|-0.052228625|6.6032981820000005|0.8628087240000001|-55.39203581|-33.55442128|96.49789556|0.410805404|3021.330686|421.31181889999993|-1509.948957|-21.5571287|0.137191276|6.993991456|11.87042702|0.69723213|88.13890599|-970.0707913999998|38.88975659|0.013841059|-466.1748926|1750.039046|8.892225517|0.0|2.0|4.05|2.53|-3.67|3.66|2.66|1.1|1.0|3.0|124.54|1.0|5.0|-6.95|30.0|457.55|0.0|0.0|-4.64|5.18e-05|1.0|0.0|0.0967|-0.08982|6.96|2.57|-2426.924155|668.95|482.43|0.2362|346.89|507.64|0.66642|0.69911|0.0158|6.2384|0.04845403|8.7269|42.0|7.3768|7.3768
8e_a12|0.0|1|1|0.0|0.0|1|1|1|1.283834633|1.873617728|-0.006350143|-0.049397555|-0.330207456|0.005196034|-0.087658302|10.94458094|-0.0309579439999999|1|1|0.005744805|0.112673977|-0.079913108|-0.136145064|-0.448676455|0.83954453|-0.036433876|0.0155147339999999|-50.273571200000006|8.884082475|0.060372083|34.57040021|-0.031094185|5.0872236|0.7112578709999999|-17.05887601|-17.80522313|38.67488258|0.45384745|2548.979738|538.051884|-854.6507103|-10.19566754|0.2887421289999999|6.446557205|11.80358346|0.830990262|165.34017769999997|-489.392042|25.03342862|0.019545275|-241.94192880000003|1201.604574|11.19206011|1.0|1.0|4.11|3.01|-7.93|3.34|2.68|3.05|2.0|0.0|117.04|0.0|3.0|-4.37|28.0|366.42|1.0|1.0|-4.69|0.0156|0.0|0.0|4.34e-06|-0.05739|3.45|3.3044|-1177.593205|612.59|375.21|0.2341|236.25|481.04|0.38889|0.6954899999999999|0.2252|1.0295|0.02580783|1.9327|588.0|6.2306|6.2306
8k_a46|-3.737070812|0|0|0.0|0.1337610719999999|1|1|1|0.300205953|2.105349622|-0.006208399|-0.380857136|-0.397337564|-0.002099764|-0.114070359|10.31928125|-0.038125|1|1|0.002202734|-0.1017929319999999|-0.030019362|-0.050069565|-0.510222233|0.73768327|0.095179795|0.009441365|-61.95565276|6.774333772|0.261823161|187.86239430000003|-0.033099828|4.860695117|0.8265691140000001|-44.4725532|-23.74966689|68.75557551|0.4938768979999999|3351.548891|529.6539372999999|-1424.980013|-17.04077386|0.173430886|8.070811215|15.94634031|0.975803904|124.4394929|-1022.446432|28.73282642|0.0112621819999999|-468.6373459|1723.969585|8.080799245|0.0|2.0|3.94|2.82|-8.66|2.94|5.37|1.86|1.0|0.0|132.47|0.0|5.0|-5.74|34.0|474.58|0.0|0.0|-5.13|0.000866|0.0|0.0|1.03e-06|-0.0398699999999999|7.63|4.1034|-1845.257085|742.04|302.15|0.1354|246.1|642.39|0.41618|0.5577300000000001|0.1166|3.4118|0.04718819|3.8107|147.0|6.8327|6.8327
12ak_a36|0.0|0|0|3.501132553|0.0|0|2|2|1.270373882|0.0|-0.006465433|-0.0407717229999999|-0.407322296|0.0042553209999999|-0.116440196|10.95268014|-0.015708652|1|1|0.005035022|0.198260132|-0.099596099|-0.163978382|-0.439326642|0.901715152|0.051506104|0.019931266|-66.15829243|14.3700664|0.151294857|109.0807368|-0.032660864|10.36054668|0.737439195|-35.95881638|-23.5478668|64.24490364|0.423822657|2830.816014|611.9003905000001|-1389.324141|-16.97756755|0.262560805|7.98672125|13.86156772|0.735576751|189.3013851|-1001.676485|31.93194362|0.018055095|-342.3783571000001|1883.984673|13.01738243|0.0|2.0|5.05|0.0|-7.38|3.85|3.01|2.66|2.0|0.0|138.33|0.0|6.0|-4.95|32.0|423.51|1.0|1.0|-4.86|0.0047799999999999|0.0|0.0|1.7800000000000002e-05|-0.04929|4.21|3.6895|-1350.865407|730.3|336.05|0.4514|320.09|584.05|0.69463|0.7034699999999999|0.0001|6.3682|0.03471045|8.5394|46.0|7.3372|7.3372
43_a18|0.0|0|0|0.0|0.0|0|2|2|1.251175234|0.0|-0.005099385|-0.01369899|-0.397752066|0.002712865|0.031746165|10.94702053|-0.032429984|0|0|0.003801459|-0.079184068|-0.140532044|-0.2093696189999999|-0.460675034|0.718255592|-0.023109314|0.006890688|-63.87648583|5.35147222|0.147655113|114.6724699|-0.0311212229999999|4.156080507|0.8743733490000001|-42.32033664|-24.16948112|59.84418608|0.481954273|3172.923606|661.9512957999999|-1788.541603|-18.77059344|0.125626651|10.01438533|19.33108376|0.930331529|97.56464265|-1389.023915|27.64206062|0.007193089|-581.4944803999999|2045.512486|5.5863235410000005|1.0|2.0|4.54|0.0|-9.6|4.5|4.08|3.7|3.0|1.0|160.76|0.0|9.0|-6.45|38.0|508.65|0.0|0.0|-5.96|0.00018|0.0|1.0|1.28e-07|-0.04949|8.79|3.2233|-1611.598032|843.1|384.65|0.5429|384.65|702.4|0.6926800000000001|0.6926800000000001|0.5429|3.0482|0.02315412|3.6943|625.0|6.2041|6.2041
15_a47|0.0|1|1|2.9226792460000004|0.0|0|0|0|1.304329657|0.0|-0.00516949|-0.072588375|-0.21194909|-0.0026314909999999|0.086682657|10.9497222|0.0506476009999999|1|1|-0.002377481|-0.299654464|-0.007670908|-0.017562097|-0.332654104|0.644280611|-0.131424138|0.016669157|-48.36220049|8.917011222000001|0.208246323|111.3994409|-0.033307714|4.770072524|0.711630105|-24.15592798|-17.81765281|54.07328082|0.477646539|2327.320914|423.5412927|-677.0708068|-9.531388265|0.288369895|6.984778596|13.37174753|0.914412511|154.260803|-362.1927541|25.03780079|0.021370407|-226.4191275|951.4364299|11.43190096|1.0|2.0|2.89|2.1|-8.49|4.69|5.28|2.83|2.0|0.0|96.6|0.0|3.0|-4.89|25.0|353.78|0.0|1.0|-4.85|0.00455|0.0|0.0|1.14e-06|-0.0591799999999999|3.33|4.0594|-1527.376145|552.16|305.43|0.2828|286.26|419.75|0.67203|0.68008|0.0759|2.2271|0.03425526|3.7709|16.0|7.8|7.8
3k_a32|0.0|1|1|3.644417045|0.0|0|0|1|0.609420759|0.0|-0.005745086|-0.001250803|-0.270019022|0.001221534|-0.0902541999999999|10.31100271|-0.077097565|3|3|0.002509816|-0.084055305|-0.050938823|-0.090775221|-0.5265375529999999|0.816196288|-0.127713677|0.0123637989999999|-51.21653025|6.970844822|0.122251759|68.92687468|-0.029575784|3.930238317|0.78057227|-22.61349991|-16.67514938|47.07915023|0.472646737|2392.3436100000004|494.8840288|-717.0314235000001|-9.40163104|0.21942773|6.153598893|11.6688363|0.89626209|123.7157466|-404.2701347|21.36272325|0.012327787|-316.3794102|918.5970998|6.9505405620000005|1.0|1.0|3.47|3.48|-7.23|7.12|5.78|2.41|2.0|0.0|105.36|0.0|3.0|-7.04|25.0|366.5|0.0|1.0|-5.61|3.3600000000000004e-05|0.0|0.0|2.15e-05|-0.05321|3.81|3.5363|-1750.1383649999998|611.65|350.6|0.3082|350.6|452.36|0.70268|0.70268|0.3082|3.2233|0.02654958|5689.0|9.0|8.0605|8.0605
9g_a40|0.0|0|0|0.0|0.0|1|0|0|0.604992427|1.849105962|-0.0054957819999999|-0.0220464379999999|-0.225327061|0.011921308|0.139758613|10.31197177|-0.145879501|2|2|0.0115573539999999|0.133954053|-0.037217966|-0.062672355|-0.383703998|0.694156166|-0.384131901|0.021367335|-41.63731423|11.25704374|0.09545843|50.29077056|-0.031197254|5.930596229|0.740240206|-17.63553984|-16.43578193|44.73159432|0.476386801|2169.234651|476.5434822|-624.5597134|-8.658932892000001|0.259759794|8.180261533|15.62271835|0.909806709|136.8503571|-329.0394499|22.20330888|0.018087202|-253.1335385|843.7257374|9.528957565|1.0|1.0|2.8|1.78|-6.43|2.91|2.93|0.64|0.0|0.0|87.53|0.0|3.0|-2.49|23.0|302.33|1.0|0.0|-3.09|977.0|0.0|0.0|0.000113|-0.0624|3.83|3.0778|-1332.476347|559.04|402.84|0.3563|402.84|469.6|0.70233|0.70233|0.3563|3.4787|0.01134289|5063.0|3548.0|5.45|5.45
18c_a30|0.0|0|0|0.0|0.0|0|2|2|0.604986846|0.0|-0.0109670669999999|-0.118776867|-0.625122815|-0.003436924|0.0119521719999999|10.31163825|-0.0351777|1|1|-0.002215642|0.0211588229999999|0.003429114|0.006103754|-0.562807327|0.841060094|0.034468997|0.019360263|-75.33411705|13.07260474|0.282947974|191.0545887|-0.042101245|8.826997739|0.7859920029999999|-48.15493021|-28.4279687|84.38908035|0.448899917|3002.59061|484.1740985|-1506.682341|-19.19537998|0.214007997|7.646050338999999|13.8741593|0.81455244|144.5043388|-1017.355139|36.16826708|0.018410634|-386.2200097|1916.918155|12.43138832|0.0|2.0|4.85|0.0|-6.19|3.04|1.72|2.06|1.0|0.0|135.37|0.0|6.0|-5.01|32.0|441.51|0.0|0.0|-4.3|0.00427|0.0|0.0|0.000288|-0.05575|4.54|3.4848|-1744.455795|711.56|355.78|0.3879|355.78|543.46|0.69123|0.69123|0.3879|6.6462|0.04503016|8.64|12.0|7.9208|7.9208
3c_a49|0.0|0|0|0.0|0.0|1|1|1|1.343850149|2.108416128|-0.004876919|-0.016347266|-0.248722888|0.006218639|-0.05815918|10.92976555|0.0127926339999999|1|1|0.006470561|-0.0780996759999999|-0.0612829229999999|-0.101919761|-0.384874446|0.666785606|0.005559828|0.0148240689999999|-42.3959176|8.477406111|0.203663616|116.4686425|-0.0252377479999999|4.8479546860000005|0.637222556|-23.47658531|-14.4326528|49.52988301|0.4791465279999999|2521.794855|455.3990518|-678.3346816000001|-8.253567879|0.362777444|6.567311051|12.60874968|0.919925763|207.4607002|-387.9176903|22.64931248|0.021783913|-156.9462939|1064.517686|12.45751629|1.0|1.0|3.18|2.67|-7.54|3.63|3.87|1.84|1.0|0.0|109.43|0.0|4.0|-3.45|28.0|369.42|1.0|1.0|-3.86|0.13|0.0|0.0|1.07e-05|-0.0606|3.99|3842.0|-1198.634822|613.33|322.71|0.4321|240.36|456.22|0.32539|0.6692100000000001|0.0729|3.6122|0.03394942|3.7789|87.0|7.0605|7.0605
8d_a12|0.0|1|1|2.976279182|0.0|0|1|1|1.283835213|0.0|-0.0076893469999999|-0.048642535|-0.376778003|0.000925796|-0.065870394|10.94458983|-0.046326855|1|1|0.001575111|0.0479437859999999|0.00930483|0.016135176|-0.484923957|0.8857286320000001|-0.091036025|0.011348654|-57.57034769|6.309558958999999|0.141289888|78.55353315|-0.039118358|3.507952014|0.8338637040000001|-24.05928792|-21.74879802|49.58366734|0.465113852|2466.513191|477.4206699|-978.6959108|-12.09177064|0.166136296|6.93584319|12.96695233|0.8695567329999999|92.36749461|-544.129679|26.08195789|0.012525773|-371.2392138|1173.6881050000002|6.964006932|1.0|2.0|4.06|2.23|-8.37|3.87|2.67|2.83|2.0|0.0|112.14|0.0|3.0|-4.58|27.0|352.39|1.0|1.0|-4.61|0.0093|0.0|0.0|1.49e-06|-0.05488|3.53|3.7397|-1138.256361|600.2|331.53|0.2871|292.53|433.32|0.6661|0.4997399999999999|0.0853|2.1281|0.04004678|3.0277|25.0|7.6021|7.6021
19_a3|0.0|0|0|2.917217813|0.0|0|0|0|1.4316666480000002|0.0|-0.003417504|-0.030657|-0.129865138|0.006821053|0.156485495|10.96959256|0.036226415|1|1|0.006731579|-0.015805561|-0.037291767|-0.066245471|-0.270506095|0.718266758|-0.0150769919999999|0.0116401719999999|-40.8473715|5.419662458|0.146982098|68.43484547|-0.032585664|2.523394126|0.75798185|-14.67073822|-15.17188084|36.92898885|0.476813896|2000.66399|397.1650228|-531.0158295|-7.064025721|0.24201815|5.342307798999999|10.21110415|0.911365749|112.6836188|-247.2409002|20.01615321|0.016552404|-240.2326308|700.5653624|7.706796952|1.0|1.0|2.81|1.6|-7.21|3.9|3.39|1.18|0.0|0.0|85.32|0.0|2.0|-3.24|22.0|287.32|1.0|1.0|-3.58|166.0|0.0|0.0|1.7800000000000002e-05|-0.05757|2.43|3945.0|-929.2608626|499.93|314.28|0.3006|314.28|362.92|0.67351|0.67351|0.3006|2191.0|0.020989746|2.8758|23.0|7.6383|7.6383
47g_a18|0.0|0|0|0.0|0.0|0|1|1|1.251175676|0.0|-0.005817448|-0.034211867|-0.477030713|0.0036509859999999|0.033759227|10.94702253|-0.008224928|0|0|0.00531392|-0.071877686|-0.264839041|-0.3927204379999999|-0.4138670829999999|0.765824398|-0.009917608|0.013404131|-72.53379954|11.37505183|0.165575846|140.5114492|-0.029212072|9.653129118|0.731870777|-46.97287277|-24.79003275|66.72693367|0.4913566339999999|3367.0578530000003|708.1114197|-1958.412588|-21.03738872|0.268129223|10.33698377|20.32265524|0.966014041|227.5405903|-1661.953709|33.87214455|0.016259076|-393.5416883|2675.8994190000003|13.79782369|1.0|2.0|4.87|0.0|-9.22|3.22|3.6|2.79|3.0|2.0|164.47|1.0|13.0|-6.11|40.0|541.68|0.0|0.0|-5.52|0.000421|1.0|1.0|3.27e-07|-0.04413|8.13|3.0965|-1743.346243|905.71|400.4|0.5955|400.4|874.26|0.69828|0.69828|0.5955|4966.0|0.02960182|5.9864|9.0|8.0458|8.0458
17g_a50|0.0|1|1|0.0|0.0|2|2|2|1.320916184|4.377239517|-0.002050512|0.052557574|-0.13328325|0.012079|-0.022378911|10.94501702|-0.1155555559999999|2|2|0.01245647|-0.090386911|-0.200725906|-0.323333765|-0.213708251|0.754575205|-0.10642733|0.014550016|-47.17463902|9.710172008|0.079336825|52.94662161|-0.025918901|6.48022912|0.749948388|-21.45417373|-17.29736764|41.85775712|0.467997084|2821.3922|614.4183967|-1037.842058|-11.54365807|0.250051612|8.130878433|15.28352231|0.879688945|166.8756987|-692.6194843|23.06474408|0.013645282|-333.6136209|1383.884645|9.106383854|1.0|0.0|4.04|3.66|-6.96|3.71|4.37|2.71|2.0|0.0|133.03|0.0|6.0|-4.46|32.0|424.54|1.0|0.0|-4.86|0.0148|0.0|0.0|4.6500000000000005e-05|-0.0323|3.22|4.0458|-1335.946919|725.92|306.45|0.1795|306.45|559.45|0.6623600000000001|0.6623600000000001|0.1795|7.0584|0.02957267|9.1706|246.0|6.6091|6.6091
2_a47|0.0|0|0|0.0|0.0|0|0|0|1.381899691|0.0|-0.008527649|-0.13117284|-0.3581612489999999|-0.007479445|0.107297513|10.93671092|-0.013580367|0|0|-0.006079384|-0.007299676|-0.017113434|-0.0274111779999999|-0.444853768|0.916092248|0.115527282|0.008511123|-47.65477123|4.240150185|0.152675989|76.06154148|-0.036790752|2.112397382|0.784978115|-20.71307621|-18.32875817|45.81686991|0.433425706|2105.761386|422.1277419|-714.8215685|-9.131190896|0.215021885|5.308758149|9.369924133|0.764993595|107.1215986|-356.116445|23.34938746|0.016376351|-283.9460863|910.626111|8.158522603|1.0|2.0|2.58|2.54|-7.82|3.7|4.75|2.39|1.0|0.0|96.54|0.0|3.0|-5.46|24.0|313.35|1.0|1.0|-5.11|0.00109|0.0|0.0|4.73e-06|-0.05285|3.49|3.7181|-1010.505024|536.13|333.46|0.2143|333.46|371.19|0.69102|0.69102|0.2143|2.1266|0.03544055|3.1004|631.0|6.2|6.2
12ba_a36|0.0|0|0|3.389685532|0.0|0|2|2|1.297043659|0.0|-0.0075620109999999|0.026411489|-0.423472625|-0.002123045|0.003750685|10.9478512|-0.011949092|1|1|-0.000621302|0.159880159|-0.091676619|-0.168084618|-0.410941182|0.844641715|0.041478447|0.0246090489999999|-73.03464847|16.57882744|0.150261874|101.229662|-0.037526591|11.16896162|0.7068957840000001|-37.76553687|-25.28122447|72.63670824|0.49229954|3035.390784|572.4586103999999|-1314.6236720000002|-17.03166444|0.293104216|7.409667253999999|14.59456478|0.969665341|197.4608731|-885.6465508|35.76372225|0.023797439|-278.7665262|1859.713557|16.03205543|0.0|2.0|4.8|0.0|-6.72|2.79|1.63|0.74|1.0|0.0|133.18|0.0|5.0|-4.77|33.0|431.45|0.0|0.0|-4.25|0.0072599999999999|0.0|0.0|8.240000000000001e-05|-0.08446|2.79|3.0114|-1417.426327|687.23|411.71|0.7436|236.13|547.82|0.3989999999999999|0.70432|0.0009|3.1996|0.02839417|4.5448|21.0|7.6778|7.6778
