molecula|SddssS|NaaNH|SssssC|NaasN|SRW09|SaasN|MATS2c|n6HRing|JGI4|MATS7i|SaaaC|ATSC1c|AATSC1are|MATS8i|AATSC8d|n5aRing|AATSC1pe|AATSC7i|AATSC1i|MATS1c|n6aHRing|GATS1are|BIC2|MATS8s|MATS8d|SIC2|GATS1pe|RASA|FNSA3|FNSA5|PNSA5|RNCS|RPSA|TPSA_x|WNSA5|WPSA3|FNSA1|FNSA2|WNSA3|DPSA5|DPSA3|TASA|PNSA2|MOMI-Z|WNSA4|FPSA1|GeomRadius|GeomDiameter|GeomShapeIndex|PPSA1|WNSA2|DPSA4|FPSA5|DPSA1|DPSA2|PPSA5|CYP2C19 inhibitor|CYP2D6 inhibitor|Synthetic Accessibility|Log Po/w iLOGP|Fraction Csp3|Num. of Aromatic heavy atoms|Log Po/w MLOGP|Veber filter|Log S (Ali)|Heavy atom count|Molecular Mass|Egan filter|Consensus Log P|Solubility [Log S (ESOL)] (mol/l)|Solubility [Log S (ESOL)] (mg/ml)|PAINS|Solubility [Log S (SILICOS-IT)] (mg/ml)|Lowest Unoccupied Molecular Orbital Energy|Absorption Energy (max. Transition) (eV)|log P|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (gas phase) (Hartree)|Oscillator Force (max. Transition)|Wavelength (max. Transition) (nm)|Contribuition (max. transition)|Contribution (HOMO-LUMO transition)|Zero Point Energy|Oscillator Force (HOMO-LUMO transition)|E solv. Water  (Hartree)|Dipole (water)|IC50|pIC50|pIC50
25d_a34|0.0|0|0.0|1|7.412764017000001|1.940324546|0.128783829|1|0.041037037|-0.163072107|0.0|-0.8576484190000001|-0.005017781|-0.1266965|0.00670464|1|-0.001685762|-0.263924686|-0.342090037|-0.605891389|1|0.8265507809999999|0.7498681140000001|0.14554928|0.011919831|0.799694715|0.778903495|0.674282353|-0.100582621|-0.124111479|-82.09024497|174.9700398|0.325717647|215.4372954|-54.29641443|12.8082206|0.7772035959999999|-2.358118108|-44.00298587|95.24066462|85.89233572|445.9861716|-1559.714654|2564.887803|-19.46475234|0.2227964039999999|6.933980884|13.29135354|0.916843118|147.36277019999997|-1031.631874|37.86469665|0.019881997|-366.6979266|2006.828923|13.15041965|1.0|1.0|3.58|3.76|0.12|23.0|2.26|0.0|-4.61|32.0|427.46|0.0|3.21|3.3e-05|0.0141|0.0|3.53e-06|-0.03521|4.2732|6.05|4.2732|-1426.468726|0.2106|290.15|0.6764600000000001|0.6764600000000001|-1426.243341|0.2106|0.02807001|8.0068|0.95|6.0223|6.0223
10_a4|0.0|0|0.0|1|7.535296702|2.146166934|-0.180140166|2|0.038699764|0.00941601|2.149387791|-0.159792527|0.01107733|-0.122141977|-0.090413559|1|0.011142889|0.014917047|-0.132895939|-0.241683916|2|0.6990620390000001|0.810105167|-0.120059574|-0.150288496|0.861225169|0.6799081490000001|0.921653019|-0.051015897|-0.079432495|-45.97324097|39.48408698|0.078346981|45.34497624|-26.60798798|4.884907049|0.744529685|-1.350352423|-17.08910641|54.09964719|37.96666686|533.4262268|-781.5450965|2064.276654|-9.046715915|0.255470315|5.759414166|11.20225306|0.945033425|147.85886159999998|-452.3357957|20.99433004|0.014040792|-283.0534799|1049.716502|8.126406226|1.0|1.0|3.46|3.38|0.26|21.0|2.53|0.0|-4.66|28.0|370.45|0.0|3.9|1.4e-05|0.00519|0.0|3.15e-06|-0.04689|4.9674|3.34|3.6465|-1183.790554|0.1792|249.6|0.4662|0.7038399999999999|-1183.54701|0.0176|0.02232068|2.2386|88.0|7.0555|7.0555
8a_a50|0.0|1|0.0|1|7.860570786|2.03117465|-0.0737162059999999|1|0.03904321|-0.0224366579999999|1.99158738|-0.188998337|0.007671336|-0.150515325|-0.058014797|2|0.007801731|-0.038971589|-0.11385159|-0.352654037|1|0.75162266|0.804535572|-0.188882361|-0.095292123|0.8718949979999999|0.7135713840000001|0.860876738|-0.069208148|-0.08230347|-41.48493288|133.8183888|0.139123262|70.12485884|-20.91041439|4.778811898|0.751415713|-1.234552044|-17.58335405|50.06249379|44.36511568|433.9235497|-622.2739931|1503.563342|-8.042467074|0.248584287|5.754657432|10.69309012|0.858162757|125.2985144|-313.6562159|21.23424244|0.017017336|-253.4513797|828.1354551|8.577560914|1.0|1.0|3.34|2.01|0.11|20.0|2.02|0.0|-3.86|24.0|313.36|0.0|2.87|7.48e-05|0.0234|0.0|0.000151|-0.0280699999999999|5.622000000000001|2.69|4.1738|-1006.637067|0.18|220.53|0.3462199999999999|0.60625|-1006.508913|0.1217|0.03479985|5.5319|47.0|7.3279|7.3279
8e_a8|0.0|1|0.0|1|7.05012252|1.311619189|-0.018155171|0|0.0427891159999999|-0.000766016|0.0|-0.539547088|-0.005310149|-0.102167262|-0.051339286|1|-0.004224671|-0.0015448089999999|0.183313231|-0.475941912|0|0.650073857|0.7233950809999999|0.02023118|-0.079493088|0.7742101929999999|0.636205913|0.661490276|-0.115572516|-0.105450888|-64.32539698|106.0087621|0.338509724|206.4920729|-39.238709|7.851573274|0.803307236|-2.109017754|-43.00500847|75.57562034|83.37098475|403.5112981|-1286.50794|2080.07805|-16.34946208|0.196692764|7.50719734|14.52755918|0.935150832|119.9832494|-784.77418|33.36487904|0.0184428869999999|-370.0368722|1601.514194|11.25022336|0.0|0.0|3.2|2.98|0.04|23.0|3.4|0.0|-5.27|30.0|403.41|0.0|3.71|1.25e-05|0.00504|0.0|6.63e-06|-0.06253|4.6303|7.22|3.2737|-1376.924308|0.3731|267.77|0.50055|0.7013|-1376.708067|0.1671|0.03298991|7.7951|19.89|4.7014|4.7014
6_a15|0.0|0|0.0|0|0.0|0.0|-0.199979249|1|0.042926829|0.106485923|0.0|-0.513693384|0.001080419|0.011857945|-0.009025163|0|0.003942615|0.153430865|-0.281352401|-0.35221474|1|0.8511056929999999|0.691316481|0.0371776429999999|-0.015484797|0.7248900659999999|0.810779115|0.859308431|-0.07051817|-0.123000073|-71.76572566|105.4415725|0.140691569|82.0880213|-41.87249058|10.03794313|0.581974721|-1.599000943|-24.00625743|88.94853813|58.34873264|501.3728188|-932.9544335|1971.005637|-10.46812265|0.4180252789999999|6.110075236|10.02135591|0.640136254|243.9013805|-544.3423775|30.82854077|0.029449813|-95.65807914|1603.08412|17.18281248|1.0|1.0|3.29|4.03|0.23|18.0|2.18|0.0|-5.66|28.0|380.44|0.0|4.11|7.32e-06|0.00278|0.0|4.3e-06|-0.02419|4.3423|3.94|3.7696|-1263.0072300000002|0.2616|285.52|0.65191|0.70554|-1262.75978|0.0113|0.01711539|1.9421|35.0|7.4559|7.4559
47p_a18|0.0|0|0.0|0|7.03438793|0.0|-0.001819106|0|0.037575758|0.025217016|0.0|-0.3775970529999999|0.00235332|-0.015960677|-0.049428094|0|0.003537135|0.037961877|-0.261349889|-0.441700685|0|0.72025564|0.726294118|0.030970815|-0.082977829|0.7611910209999999|0.710266593|0.832954548|-0.06909945|-0.082580968|-61.12351185|10.25627035|0.1670454519999999|123.6411353|-45.24146169|4.377217987|0.818459442|-2.0645242|-37.85569728|69.19354871|57.05881288|616.5234972999999|-1528.087796|1367.4309119999998|-16.88114242|0.181540558|9.923659881|19.41290064|0.956223901|134.3699001|-1131.036542|27.86610962|0.01090303|-471.4248324|1867.029344|8.070036862|1.0|1.0|4.29|0.0|0.28|18.0|3.13|0.0|-5.67|35.0|468.59|0.0|2.9|5.34e-06|0.0025|0.0|4.38e-07|-0.05628|3.2036|7.98|3.2036|-1493.731375|595.0|387.01|0.6937800000000001|0.6937800000000001|-1493.338659|595.0|0.02843634|4.6652|64.0|7.1938|7.1938
3c_a12|0.0|0|0.0|0|6.555356892000001|0.0|0.06235058|2|0.039605735|-0.14679559|0.0|-0.379362977|-0.003879878|-0.008931246|-0.056537396|1|-0.001825446|-0.267255164|-0.211367878|-0.545592465|1|0.923855679|0.826033688|-0.0461654159999999|-0.10295082|0.888353608|0.859899236|0.843855494|-0.071719601|-0.099327724|-50.25579322|73.9854678|0.156144506|79.00277721|-25.42738988|3.384177297|0.7055242159999999|-1.291260406|-18.35985151|61.16334136|42.97583906|426.9566009|-653.3253118|1139.340748|-8.698843907999999|0.2944757839999999|6.231995392999999|10.88288188|0.746291708|148.9927848|-330.5560685|24.36878988|0.02155815|-207.9738085|926.0140155|10.90754815|1.0|1.0|3.94|2.78|0.12|17.0|1.82|0.0|-4.22|23.0|319.38|0.0|2.76|9.940000000000002e-05|0.0318|0.0|5.3200000000000006e-05|-0.07463|3.9848|2.56|3.5862|-1327.471862|0.4687|311.14|0.43415|0.68067|-1327.351991|0.1193|0.02665687|2.3061|0.02|7699.0|7699.0
14w_a23|0.0|0|0.0|2|7.423568444|3.132012648|0.013971812|2|0.046678487|0.045196333|0.6813799420000001|-0.330575965|0.003379755|-0.042151195|-0.031435038|2|0.003906274|0.126238077|-0.206574435|-0.427696371|2|0.5788469970000001|0.802520527|0.059273664|-0.049318182|0.8668730109999999|0.558482531|0.7880718659999999|-0.070714528|-0.088508061|-58.53311596|43.30287556|0.211928134|140.15462380000002|-38.70975831|9.814393755|0.743451788|-1.681653166|-30.92760432|72.23920014|61.60607046|521.1762769999999|-1112.129203|2283.383402|-15.648625699999998|0.256548212|7.833745658|15.58053709|0.988900044|169.6632599|-735.4854078|31.82765022|0.020725002|-322.004381|1495.89956|13.70608418|0.0|0.0|3.42|3.35|0.05|26.0|3.78|0.0|-5.68|32.0|447.46|0.0|4.05|5.41e-06|0.00242|0.0|5.23e-06|-0.0798|3.6632|3.97|3.6632|-1828.363862|0.3855|338.46|0.6219399999999999|0.6219399999999999|-1828.161957|0.3855|0.02204118|9.8981|2.0|8.6737|8.6737
6e_a40|0.0|0|0.0|1|8.421342866|1.75595616|0.128035402|0|0.039160494|-0.15110197|0.744550501|-0.69771706|-0.0026177839999999|0.103594243|-0.205140551|2|-0.002992481|-0.276969278|-0.037027769|-0.6319354389999999|0|0.685858263|0.8361555479999999|-0.011405885|-0.289988439|0.8988141140000001|0.648802794|0.74620476|-0.107312598|-0.1164147119999999|-76.50178121|185.1473293|0.25379524|166.7812216|-50.27304895|6.85578763|0.866991176|-2.095464821|-46.34235117|84.95203628|80.95296505|490.3675161000001|-1377.032062|3854.417113|-21.04453212|0.133008824|6.972949117000001|12.49434084|0.791830204|87.40658058|-904.9148811|36.93694043|0.012858969|-482.3355765|1588.2884390000002|8.450255075|1.0|0.0|3.98|3.16|0.21|14.0|2.12|1.0|-7.76|30.0|476.98|1.0|3.68|2.6e-06|0.00124|1.0|0.0112|-0.09682|2.9549|8.35|2.9549|-2831.156883|0.3625|419.59|0.67187|0.67187|-2830.986514|0.3625|0.03482243|11.5248|18.0|7.7447|7.7447
20a_a10|0.0|0|0.0|1|7.535296702|2.113798134|-0.0774974029999999|2|0.036415094|-0.035536682|1.896409603|-0.197323337|0.008214031|-0.010695558|0.011011878|1|0.008297595|-0.058994157|-0.081587712|-0.281099208|2|0.661219642|0.755429696|0.036092601|0.019448804|0.817646497|0.63495222|0.913681336|-0.066386563|-0.072821454|-47.37850712|66.52185003|0.086318664|56.1599532|-30.82502228|5.764636687|0.733451892|-1.456429076|-28.10115947|58.1398225|52.05222074|594.4519837|-947.5701424|2021.669282|-11.8557778|0.266548108|8.419180593|15.37476788|0.826159649|173.41938059999998|-616.5004457|24.84485067|0.016540298|-303.7731758|1291.932235|10.76131538|1.0|0.0|3.48|3.63|0.11|27.0|2.53|0.0|-5.68|33.0|429.47|0.0|4.27|2.56e-06|0.0011|0.0|1.55e-07|-0.06611|4.7841|3.98|3.8312|-1389.1321289999998|0.2738|259.16|0.50193|0.6864600000000001|-1388.897416|107.0|0.03217287|3.2116|1.2|5.9208|5.9208
12p_a36|0.0|1|0.0|0|7.412764017000001|0.0|-0.0494658159999999|2|0.042804233|0.114716581|0.0|-0.432950771|-0.002526241|-0.084846674|-0.0433009009999999|1|-0.000673716|0.2461794139999999|-0.217394466|-0.440709431|1|0.724208473|0.828371596|-0.035871448|-0.074349074|0.8839272779999999|0.698414933|0.748438833|-0.082569108|-0.108380023|-68.22905781|83.24921731|0.251561167|158.3666517|-42.95260501|8.006403882999999|0.759126153|-1.950840419|-32.72335782|80.40682298|64.698131|471.1687161|-1228.123041|2308.958924|-15.4629378|0.240873847|7.546742977|14.3885803|0.906594718|151.63860559999998|-773.1468902|32.35623052|0.019344052|-326.2581567|1617.811526|12.17776516|1.0|0.0|4.72|0.0|0.14|17.0|2.4|0.0|-3.89|30.0|399.42|0.0|2.15|6.96e-05|0.0278|0.0|5.58e-05|-0.0552299999999999|5.3413|3.41|3.8372|-1332.148901|0.3015|232.12|0.30159|0.66559|-1331.947748|0.1841|0.03396697|6.7199|9.0|8.0458|8.0458
5_a18 (BIBF0775)|0.0|0|0.0|0|7.03438793|0.0|0.0160123|1|0.035478927|-0.0366107389999999|0.0|-0.391512249|0.002526619|0.0002403959999999|-0.022817602|0|0.0036739159999999|-0.054916741|-0.216531385|-0.453086741|0|0.7140745620000001|0.7395978390000001|-0.001626287|-0.040022105|0.774859029|0.7061155790000001|0.8432358679999999|-0.068989967|-0.078246932|-59.08151918|10.36586529|0.156764132|118.3671077|-44.61038661|4.846666751|0.8159410579999999|-2.112667176|-39.33277643|67.25977848|58.5107823|636.6978809999999|-1595.201018|1645.395714|-16.96451322|0.184058942|9.798677372|18.98829281|0.937842434|138.97646310000002|-1204.480438|27.535837|0.010831199|-477.1120625|1955.044427|8.178259299999999|0.0|1.0|4.42|0.0|0.32|18.0|3.52|0.0|-6.07|37.0|494.63|0.0|3.2|1.91e-06|0.000946|0.0|3.06e-07|-0.04938|3.2027|8.45|3.2027|-1572.290174|0.4825|378.13|0.69298|0.69298|-1571.843719|0.4825|0.02305362|2.8009|34.0|7.4685|7.4685
5d_a40|0.0|0|0.0|1|8.149890544|1.601200869|-0.071479892|0|0.044526749|-0.1031436519999999|0.716041667|-0.1868684619999999|0.007200253|0.2078052269999999|0.029272031|2|0.006642869|-0.259985037|-0.009744685|-0.399968083|0|0.496945486|0.8092726020000001|0.145024458|0.0451110059999999|0.877722972|0.483934049|0.754010052|-0.086193996|-0.094277694|-43.26473143|181.4728912|0.245989948|112.88660690000002|-19.85450535|4.638915105|0.8111805740000001|-1.131332331|-18.15211073|49.97858532|49.66367051|346.0207917|-519.1767771000001|511.3769101|-7.94180214|0.188819426|6.288958592999999|12.09256826|0.922825231|86.65063178|-238.2540642|21.3342049|0.014630084|-285.606135|640.0261471|6.713853887999999|1.0|0.0|3.02|2.56|0.21|14.0|2.25|0.0|-4.23|20.0|287.31|0.0|3.1|0.000152|0.0436|0.0|0.0137|-0.06796|3.7374|4.61|3.7374|-1276.817151|0.4493|331.74|0.69613|0.69613|-1276.751174|0.4493|0.01667985|9.2439|19.0|7.7212|7.7212
3c_a49|0.0|0|0.0|1|7.535296702|2.108416128|0.034009672|2|0.036335697|-0.04696024|1.879769411|-0.248722888|0.006218639|-0.05815918|0.0127926339999999|1|0.006470561|-0.0780996759999999|-0.101919761|-0.384874446|2|0.666785606|0.802792677|0.005559828|0.0211518929999999|0.8605470759999999|0.64702083|0.7963363840000001|-0.071786669|-0.074135885|-42.3959176|89.34479838|0.203663616|116.4686425|-24.24485565|4.8479546860000005|0.637222556|-1.186174159|-23.47658531|54.85343388|49.52988301|455.3990518|-678.3346816000001|1667.1178220000002|-8.253567879|0.362777444|6.567311051|12.60874968|0.919925763|207.4607002|-387.9176903|22.64931248|0.021783913|-156.9462939|1064.517686|12.45751629|0.0|1.0|3.18|2.67|0.18|21.0|1.84|0.0|-3.45|28.0|369.42|0.0|2.86|0.000137|0.0505|0.0|1.07e-05|-0.0606|5.1584|3.99|3842.0|-1198.634822|0.4321|240.36|0.32539|0.6692100000000001|-1198.430306|0.0729|0.03394942|3.7789|87.0|7.0605|7.0605
1a_a18 (SB-431542)|0.0|1|0.0|0|7.423568444|0.0|0.043282217|1|0.035620155|0.1008839219999999|0.0|-0.766207981|-0.011639964|-0.029658865|-0.0492229479999999|1|-0.008385698|0.164429684|-0.033765606|-0.567791164|1|0.838928085|0.7462411859999999|-0.08530265|-0.083341531|0.805877431|0.795744863|0.5940412860000001|-0.126408788|-0.122555709|-72.69619778|160.410387|0.405958714|240.8019609|-43.12110169|11.61820782|0.7531996609999999|-2.083447046|-44.47680367|87.15852628|94.56841061|352.3666367|-1235.8353619999998|1890.195809|-16.29019397|0.2468003389999999|7.52384981|14.26170773|0.895533283|146.3942108|-733.0587287000001|36.46179023|0.02438148|-300.3801761|1640.78056|14.4623285|1.0|1.0|3.25|2.35|0.05|23.0|1.54|0.0|-4.52|29.0|384.39|0.0|2.85|5.660000000000001e-05|0.0218|0.0|7.81e-06|-0.05971|3.8208|4.57|3295.0|-1292.553086|0.5767|324.5|0.55409|0.69868|-1292.358966|0.3347|0.03494548|8.8609|125.0|6.9031|6.9031
13l_a6|0.0|1|0.0|0|7.412764017000001|0.0|0.03093879|1|0.0408037829999999|0.090187973|0.0|-0.858070925|-0.009326562|-0.037558466|-0.086595185|1|-0.006280295|0.144180269|-0.073210645|-0.564860904|1|0.8694295409999999|0.7908110340000001|-0.058931734|-0.1470289659999999|0.84018367|0.827754203|0.643098986|-0.118071236|-0.126521431|-88.13242567|182.8275745|0.3569010139999999|248.6104661|-61.3913735|14.56282911|0.793671137|-2.53042863|-57.29112645|100.8610837|103.1523329|447.9705372|-1762.648513|3127.831037|-21.92549054|0.206328863|8.810095892|15.34147837|0.7413520309999999|143.7247666|-1227.82747|39.65857501|0.018273048|-409.1314702|2220.880201|12.72865798|1.0|1.0|3.64|2.22|0.16|23.0|1.39|0.0|-5.49|33.0|441.48|0.0|3.07|1.7100000000000002e-05|0.0075599999999999|0.0|5.7e-07|-0.04885|3.6675|5.41|3.5499|-1465.834958|0.3115|338.07|0.7002|0.70515|-1465.560303|0.0165|0.03092407|8.9893|385.0|6.4145|6.4145
12a_a30|0.0|0|0.0|0|7.412764017000001|0.0|0.033691224|2|0.040166667|-0.096804291|0.0|-0.3557214489999999|0.005050384|0.009586623|-0.094932667|1|0.005458948|-0.171649606|-0.094526372|-0.454270252|1|0.8421237309999999|0.7885597609999999|-0.031179517|-0.171895425|0.842671963|0.7961424690000001|0.836214716|-0.07699057|-0.097138462|-60.22802588|85.47365107|0.163785284|101.5505506|-37.34272719|6.263330101|0.805190202|-1.845630786|-29.59731695|69.45678454|57.83766054|518.4718832|-1144.332492|2256.680391|-14.47983299|0.194809798|7.362386058999999|13.88603128|0.88607758|120.786445|-709.5118166|29.00398472|0.014884556|-378.4495438|1421.195251|9.228758655|1.0|0.0|4.65|0.0|0.14|17.0|2.82|0.0|-5.28|29.0|398.48|0.0|2.63|1.4e-05|0.0056|0.0|9.21e-05|-0.05184|5045.0|3.82|3.4885|-1575.745502|0.1866|245.76|0.35338|0.68599|-1575.538241|0.1511|0.03289568|4.7368|11.0|7.9469|7.9469
2_a49|0.0|0|0.0|1|7.535296702|2.12788659|-0.084499704|2|0.038726287|-0.100166139|1.999073077|-0.189189114|0.004524556|-0.041202373|0.005918367|1|0.004580676|-0.170631119|0.055400364|-0.320124905|2|0.802447754|0.79056501|0.084099874|0.00991453|0.851413454|0.7701578720000001|0.81348014|-0.08647612|-0.079176085|-40.34672657|226.4450566|0.18651986|95.04720801|-20.55997527|2.871166625|0.7154059890000001|-1.187641272|-22.45560511|49.26352575|49.7010488|414.5350312|-605.2008985|1550.010086|-7.34284831|0.284594011|5.667936413|10.38394173|0.8320497920000001|145.02405359999997|-308.399629|20.14177325|0.017498253|-219.534132|845.9544764000001|8.91679918|0.0|1.0|3.09|2.5|0.15|21.0|1.88|0.0|-3.53|25.0|327.38|0.0|2.76|0.000129|0.0421|0.0|4.94e-05|-0.04372|5.4614|1.79|3743.0|-1045.981819|0.2988|227.02|0.34449|0.68172|-1045.810794|0.0572|0.0366366999999999|6.7117|59.0|7.2291|7.2291
12f_a30|0.0|0|-4.734662095|0|7.412764017000001|0.0|0.156569208|2|0.041555556|0.1468972409999999|0.0|-0.874676289|-0.00695299|-0.008663584|-0.046588557|1|-0.004395528|0.4304505939999999|-0.226973911|-0.6394697460000001|1|0.613786308|0.8246767140000001|-0.043091382|-0.071123509|0.876441789|0.593245722|0.8357464459999999|-0.090450992|-0.108935062|-76.85198573|101.2862703|0.164253554|115.8783181|-54.21787616|7.815328055|0.815175332|-2.396571368|-45.01820228|89.21786458|74.88972286|589.6060704|-1690.743686|2712.844784|-22.5055335|0.184824668|8.366190175|15.86072943|0.8958126809999999|130.3909181|-1192.793275|39.1336968|0.01752821|-444.7025522|2074.08593|12.36587885|1.0|0.0|4.73|0.0|0.17|17.0|2.82|0.0|-6.7|34.0|482.48|0.0|3.42|1.2e-06|0.000579|0.0|3.19e-05|-0.05464|5.0587|5.52|3.5298|-1987.998635|0.2166|245.09|0.32483|0.68471|-1987.782125|0.1596|0.03400408|4.6865|19.0|7.7144|7.7144
11_a15|0.0|0|0.0|0|0.0|0.0|-0.1758968389999999|3|0.02962963|-0.036023137|0.0|-0.402711212|0.001806571|-0.0856783419999999|0.023543401|0|0.003766915|-0.056500144|-0.272482143|-0.363940085|2|0.843715005|0.718800243|0.0234789439999999|0.0432314409999999|0.76664841|0.796300317|0.8945381259999999|-0.064429158|-0.0974577669999999|-66.78526188|143.8088883|0.105461874|72.27026771|-45.76619542|8.696553172|0.739315684|-1.949155337|-30.25595097|79.1792768|56.84224275|613.0036107000001|-1335.705238|2565.707165|-15.7814467|0.260684316|6.233494755|11.76226306|0.8869452090000001|178.640152|-915.3239085|31.14961732|0.018086221|-327.9935744|1806.677804|12.39401492|1.0|1.0|4.1|4.25|0.07|24.0|2.52|0.0|-6.32|34.0|448.52|1.0|4.62|7.970000000000001e-07|0.000357|0.0|5.7e-07|-0.03877|4.7106|5.04|2.9595|-1450.705737|0.2657|263.2|0.58935|0.70577|-1450.39211|0.0011|0.03503399|1.3581|739.0|6.1314|6.1314
18_a10|0.0|0|0.0|1|7.78113851|2.142254323|-0.182332901|2|0.035770975|-0.092424959|2.026949641|-0.1859075939999999|0.009941402|-0.052165302|-0.0280813039999999|1|0.010573165|-0.144233311|-0.143149563|-0.220292492|2|0.7155022459999999|0.785539083|0.048377088|-0.0507442929999999|0.832812971|0.6886547670000001|0.885552955|-0.0575419659999999|-0.076052353|-48.27152552|40.99617452|0.114447045|72.64119073|-30.63863373|7.692822451|0.641615544|-1.368942347|-23.18149476|61.38857307|48.64284759|562.0732377|-868.8874593|2137.914113|-10.02718922|0.358384456|7.204851347999999|13.51828833|0.876275815|227.471785|-551.4954071000001|24.62214943|0.020666062|-179.7708584|1354.218219|13.11704755|0.0|1.0|4.07|3.41|0.32|21.0|2.14|0.0|-4.48|31.0|412.48|0.0|3.67|1.7100000000000002e-05|0.00705|0.0|5.44e-06|-0.0495699999999999|5.7687|2.65|3.7977|-1336.404041|0.2962|214.93|0.37729|0.6866300000000001|-1336.126835|0.1637|0.02974086|5.9029|0.13|6.8861|6.8861
4R4k_a46|0.0|0|0.173180233|1|7.825245291|2.145043462|-0.050636784|1|0.0510113959999999|-0.104665424|0.0|-0.252970193|0.006550513|-0.1149361969999999|-0.1032662209999999|1|0.006050983|-0.158788415|0.012963356|-0.3860697829999999|1|0.78837943|0.7477594870000001|-0.003017362|-0.141706595|0.787615341|0.784722915|0.890625164|-0.089699228|-0.085931818|-45.72566346|173.3171354|0.109374836|58.20005971|-24.33134018|2.232103603|0.866681099|-1.4608409080000002|-25.39807111|49.58292992|51.92513282|473.9155694|-777.3362788|1767.850427|-8.617349646000001|0.133318901|5.522208638|10.33328154|0.871222588|70.94107067|-413.632783|18.68565706|0.007248925|-390.2334878|896.9115391|3.857266463|1.0|1.0|3.8|3.12|0.33|17.0|2.84|0.0|-4.82|25.0|333.43|0.0|3.81|1.4800000000000002e-05|0.0049299999999999|0.0|8.28e-05|-0.02045|5.2965|4.52|4.1392|-1053.413412|0.2896|234.09|0.54119|0.68404|-1053.202129|0.1008|0.0257622|1.9753|97.0|7.0132|7.0132
32_a47|0.0|0|0.0|1|6.842683282|1.998170616|-0.1746026239999999|3|0.035568182|-0.013510009|1.6507707980000002|-0.2037028839999999|0.001861676|-0.026022099|-0.044598914|1|0.002350172|-0.0274939029999999|-0.157688306|-0.2749014|2|0.6636125860000001|0.810444864|-0.0094137619999999|-0.078006445|0.858292442|0.634406338|0.851627782|-0.05770007|-0.0726950079999999|-52.38450683|28.55112477|0.148372218|106.9180086|-37.74862456|10.01980854|0.64116122|-1.381205148|-29.9621436|68.76811937|55.48373932|613.6886524|-995.3056298|2255.632049|-13.53252578|0.35883878|8.656942728999999|15.53902041|0.794977846|258.5816152|-717.2238666000001|29.28959351|0.022735861|-203.4434306|1552.348456|16.38361254|1.0|1.0|3.35|3.67|0.26|21.0|3.11|0.0|-4.81|31.0|436.91|0.0|3.94|8.89e-06|0.0038799999999999|0.0|6.55e-07|-0.05682|4.9046|2.97|3.6829|-1778.0970140000002|0.2969|252.79|0.48011|0.68986|-1777.843462|0.2839|0.03062031|6.3139|0.1|7.0|7.0
3a_a12|0.0|0|0.0|0|0.0|0.0|0.13714555|2|0.032544803|-0.1231529169999999|0.0|-0.322200517|-0.0025830939999999|-0.062973953|-0.0161799839999999|0|-0.001011111|-0.205054123|-0.1213636769999999|-0.5274624179999999|1|0.943290857|0.7038021990000001|-0.021522321|-0.032466697|0.759068438|0.8847197109999999|0.871985494|-0.07121814|-0.090803706|-44.430225|71.11710277|0.128014506|62.63745781|-21.73969523|2.258466332|0.781050096|-1.362055589|-17.05063286|52.21461165|39.46272532|426.6622302|-666.453375|1050.730179|-8.361421244|0.2189499039999999|5.924949067000001|11.01449587|0.859002624|107.1321197|-326.0954285|21.87893986|0.015909241|-275.0354486|853.2786545|7.784386645|1.0|1.0|3.84|2.74|0.05|18.0|3.09|0.0|-3.6|23.0|298.34|0.0|2.98|8.8e-05|0.0263|0.0|9.33e-06|-0.06829|4.2336|3.33|3.7304|-951.3480023|0.3201|292.86|-0.34688|0.66895|-951.217594|128.0|0.023184956|1.9332|194.0|6.7122|6.7122
12c_a30|0.0|0|0.0|0|7.412764017000001|0.0|0.045997203|2|0.042804233|-0.0983590219999999|0.0|-0.3657134279999999|0.00372838|0.019094532|-0.072247675|1|0.003603419|-0.172653074|-0.090173435|-0.468696709|1|0.8264832879999999|0.824373792|-0.031986012|-0.1240820219999999|0.880943609|0.7463962120000001|0.8439327120000001|-0.076777688|-0.096482247|-62.99109515|82.07537640000001|0.156067288|101.8928318|-41.12547305|6.768942632999999|0.8061287690000001|-1.833162702|-32.72642202|72.5855533|60.4942895|550.9847369|-1196.830808|2456.062146|-15.946612|0.193871231|7.652098812999999|13.9883503|0.828040991|126.574178|-781.3839879|30.29927658|0.014695647|-399.7292126|1484.664552|9.594458155|1.0|0.0|4.62|0.0|0.14|17.0|3.31|0.0|-5.93|30.0|432.93|0.0|3.11|3.61e-06|0.00156|0.0|2.61e-05|-0.0542299999999999|5.0582|4.45|3.5286|-2035.339256|0.2155|245.12|0.32037|0.68457|-2035.141497|0.1568|0.03433522|4.7893|0.01|7.9914|7.9914
