molecula|SddssS|n9FaHRing|SaaNH|NaasN|SRW09|BCUTs-1|SaasN|MATS2c|AATSC1c|n6HRing|JGI4|MATS7i|ATSC1c|AATSC1are|MATS8i|BCUTi-1|AATSC8d|n5aRing|MATS1i|AATSC1i|MATS1c|GATS1are|BIC2|MATS8s|MATS8d|RASA|FNSA3|FNSA5|PBF|PNSA5|RPSA|TPSA_x|RPCS|FNSA1|FNSA2|WNSA3|DPSA5|PNSA4|DPSA3|GeomPetitjeanIndex|GRAVp|TASA|PNSA2|WNSA4|GeomDiameter|GeomShapeIndex|GRAV|PPSA1|WNSA2|DPSA4|FPSA5|DPSA2|Mor01p|PPSA5|CYP2C19 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Log Po/w iLOGP|Fraction Csp3|Log S (SILICOS-IT)|Log Po/w Silicos-IT Log P|Leadlikeness|Molar refractivity|Veber filter|Class [Log S (SILICOS-IT)]|Num. of Rotatable bonds|Log S (Ali)|Heavy atom count|Log Kp (cm/s)|Molecular Mass|Egan filter|BBB|Consensus Log P|Solubility [Log S (ESOL)] (mol/l)|Log Po/w XLOGP3|Lipinski|Solubility [Log S (SILICOS-IT)] (mol/l)|Lowest Unoccupied Molecular Orbital Energy|Absorption Energy (max. Transition) (eV)|Absorption Energy (HOMO-LUMO transition) (eV)|Oscillator Force (max. Transition)|Approximated area|Zero Point Energy|Oscillator Force (HOMO-LUMO transition)|HOMO-LUMO Energy Difference (Hartree)|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|Gibbs Free Energy|Dipole (water)|pIC50
21_a34|0.0|0|0.0|1|8.002694162000001|1.425532331|1.88614418|0.026135784|-0.012535886|1|0.036880342|-0.125881566|-0.7020096440000001|-0.001643445|-0.004734657|10.94874873|-0.009996155|1|-0.254686357|-0.407759867|-0.514364527|0.702772307|0.740092842|0.116926272|-0.015568862|0.676390843|-0.09533089|-0.117789944|0.527371706|-79.03896823|0.323609157|217.1470086|77.34839362|0.728260094|-2.120218984|-42.9239565|95.12565978|-27.89610644|86.89263143|0.4688149339999999|3115.110331|453.8692584|-1422.701428|-18.7187412|13.65523159|0.882583047|7048.305909000001|182.341897|-954.6558014|38.30514214|0.023973624|1953.562249|659.7484451|16.08669155|0.0|0.0|3.52|0.12|-7.68|3.64|1.0|122.59|0.0|1.0|4.0|-4.5|33.0|-6.83|438.43|0.0|0.0|3.03|1.94e-05|3.02|0.0|2.07e-08|-0.07534|4.3011|3091.0|0.2174|530.93|-1483.057743|0.0002|-0.13338|-0.20872|0.03023936|-1483.12009|7.9399|5.4737
12e_a40|0.0|0|0.0|1|7.515889085|0.604990524|1.6315143930000002|0.061944605|-0.015461694|0|0.04020202|0.174870826|-0.556620974|-0.013162335|0.130516751|10.31197242|-0.192362496|2|0.103406816|0.172778196|-0.520457262|0.889386453|0.788800541|0.047011204|-0.279310345|0.7798787840000001|-0.132226452|-0.122830115|0.284429447|-66.68049019|0.220121216|119.4966772|0.0|0.790818822|-1.596791495|-38.96782748|78.14505956|-26.26807189|79.97685498|0.491465612|2391.0322170000004|423.3709264|-866.8463724999999|-14.26008524|15.75963228|0.966435355|5478.52313|113.5576846|-470.5828129|33.21629575|0.021118537|1096.13776|348.3847394|11.46456937|1.0|2.0|3.05|0.0|-6.04|4.34|2.0|95.8|0.0|1.0|2.0|-6.53|24.0|-5.26|378.23|0.0|0.0|3.98|2.27e-06|4.72|0.0|9.14e-07|-0.07296|4.3236|3.0253|0.4494|445.12|-2248.154966|284.0|-0.12616|-0.19912|0.03272669|-2248.206714|3.7268|5.9318
14f_a23|0.0|1|0.0|2|7.423568444|1.197963246|3.366063739|-0.002304087|-0.006791105|2|0.04255787|0.056215377|-0.373510774|0.010561248|-0.0555907109999999|10.3132176|-0.041351617|2|-0.110069159|-0.199540201|-0.399688849|0.756252127|0.796412133|0.070514687|-0.06885759|0.894162392|-0.059927056|-0.084419703|0.2096108239999999|-57.07376861|0.105837608|71.55380685|96.60179161|0.665778294|-1.603974359|-27.39103254|74.08536976|-21.26277654|58.85981824|0.478733036|3014.916135|604.5178506|-1084.401604|-14.37516058|15.58565565|0.918402793|6768.918745|225.9578225|-733.1331894|31.93672236|0.025162423|1628.77284|683.7405759|17.01160115|0.0|1.0|3.61|0.09|-7.51|3.42|2.0|126.78|0.0|1.0|6.0|-5.63|32.0|-6.47|441.51|0.0|0.0|3.46|9.57e-06|3.55|0.0|3.11e-08|-0.07163|5.8184|3.5753|0.2462|572.35|-1744.182678|0.1699|-0.1458|-0.21743|0.02255331|-1744.2443850000002|9.1089|8.6459
galu_a46|0.0|0|0.0|1|7.535296702|1.343828866|2.082220175|0.048375705|-0.00642454|2|0.039550827|-0.090581301|-0.327651527|0.002865697|-0.094815394|10.92740177|-0.1121767259999999|1|0.028964355|0.0481706809999999|-0.4671565689999999|0.702976795|0.81708619|0.044184467|-0.173285585|0.7637964079999999|-0.0910072869999999|-0.089050651|0.5235416979999999|-49.84028137|0.236203592|132.199522|68.43088526|0.7832175929999999|-1.513861067|-28.50774993|57.65745491|-18.02733582|57.85086047|0.468241745|2501.785113|427.4851161|-847.2847833999999|-10.08962292|12.12170938|0.880553787|5641.451892|121.3297832|-474.2122773|23.01702105|0.013967104|1081.799989|542.7276591|7.817173532999999|0.0|1.0|2.75|0.18|-7.13|3.69|1.0|108.18|0.0|1.0|3.0|-3.85|28.0|-6.86|369.42|0.0|0.0|2.84|0.000102|2.39|0.0|7.45e-08|||||||||||||7.2924
18c_a30|0.0|0|0.0|0|7.412764017000001|0.604986846|0.0|0.12157783|-0.0109670669999999|2|0.042560386|0.011887112|-0.625122815|-0.003436924|0.0119521719999999|10.31163825|-0.0351777|1|0.003429114|0.006103754|-0.562807327|0.841060094|0.8303425640000001|0.034468997|-0.058608635|0.717052026|-0.105618255|-0.1115683|0.42531141|-75.33411705|0.282947974|191.0545887|103.215593|0.7859920029999999|-2.2313660090000003|-48.15493021|87.76550537|-28.4279687|84.38908035|0.448899917|3002.59061|484.1740985|-1506.682341|-19.19537998|13.8741593|0.81455244|6685.737642|144.5043388|-1017.355139|36.16826708|0.018410634|1916.918155|713.7769663|12.43138832|1.0|2.0|0.0|0.13|-6.19|3.04|1.0|135.37|0.0|1.0|6.0|-5.01|32.0|-7.05|441.51|0.0|0.0|1.91|5e-05|2.74|0.0|6.520000000000001e-07|-0.05575|3.4848|3.4848|0.3879|543.46|-1744.2261030000002|0.3879|-0.14225|-198.0|0.04503016|-1744.28923|8.64|7.9208
9o_a24|0.0|0|2.9340792330000003|0|6.605297921|1.294229152|0.0|-0.064667223|-0.007052095|3|0.028472222|-0.087807028|-0.387865233|0.0012214139999999|-0.097596429|10.94506726|-0.000236595|1|0.00177843|0.00294424|-0.38043264|0.738419215|0.785672769|-0.0062180169999999|-0.000453155|0.770273808|-0.088586421|-0.08834189|0.6253256110000001|-51.14964436|0.229726192|133.0106596|44.8382925|0.668046377|-1.678495905|-29.69744072|66.24061038|-19.05574986|61.99847688|0.4861134689999999|2892.333138|445.9858336|-971.8432428|-11.03321234|11.83284872|0.945954873|6697.297449000001|192.1999837|-562.6938294|28.52459128|0.026064002|1454.754155|663.2688909|15.09096602|1.0|2.0|2.84|0.04|-7.91|3.75|1.0|120.73|0.0|1.0|6.0|-4.49|32.0|-6.83|421.45|0.0|0.0|3.01|3.9500000000000005e-05|2.88|0.0|1.24e-08|-0.04527|5.8802|4.2643|0.1409|432.84|-1387.887227|0.0288|-0.17826|-0.22353|0.0533144|-1387.945865|5.9089|6.3507
16f_a32|0.0|1|3.354832924|0|7.765993078999999|0.609420741|0.0|0.1767304639999999|-0.014558301|0|0.039958333|0.008658653|-0.77158995|-0.003511776|-0.081644236|10.31100265|-0.000291262|3|-0.120440534|-0.211019184|-0.697693907|0.801401734|0.852938445|0.085125293|-0.000510986|0.8072754790000001|-0.08168632|-0.111152081|0.522247991|-76.92280867|0.192724521|133.3750236|47.24868477|0.69473708|-1.778433296|-39.12230215|92.82839829|-24.61529877|73.4405859|0.384656622|2772.212354|558.6750754999999|-1230.764939|-17.03501995|14.28728752|0.625108901|6235.040893|211.2572338|-851.7509977|35.43109972|0.022983292|1771.554986|636.0251562999999|15.90558963|1.0|2.0|3.4|0.3|-7.77|6.42|3.0|116.75|1.0|1.0|9.0|-6.95|29.0|-5.99|427.54|1.0|0.0|4.05|1.07e-05|4.11|0.0|1.7e-08|-0.04997|3.6272|3.6272|0.2931|603.12|-1995.054457|0.2931|-0.15003|-0.2|0.02889673|-1995.117771|4.2764|8041.0
12ab_a30|0.0|0|0.0|0|7.412764017000001|0.604983638|0.0|-0.026189286|-0.008528077|2|0.043854875|0.018023992|-0.520212725|0.003529389|0.038312857|10.31162784|0.01563558|1|-0.12254489|-0.207153446|-0.384942092|0.8397577820000001|0.809127478|0.078325164|0.026596859|0.7997534890000001|-0.082740301|-0.1008879709999999|0.4605456229999999|-71.0035788|0.200246511|140.93076580000002|0.0|0.603952976|-1.815983471|-40.9825333|92.49334877|-22.42218278|80.46280277|0.461207954|3118.431712|562.8556061|-1278.064418|-15.78042667|15.6704374|0.856003642|6918.884105|278.7324985|-899.4843201|37.1257096|0.030534507|2116.165447|792.3440337000001|21.48976996|1.0|1.0|0.0|0.21|-6.83|3.94|2.0|140.26|0.0|1.0|7.0|-5.61|33.0|-6.39|458.54|0.0|0.0|2.52|9.94e-06|3.81|0.0|1.47e-07|-49.0|4.8018|3.4919|0.1957|613.7|-1804.523449|0.1511|-0.14772|-0.19672|0.03368522|-1804.589076|7.4968|7.7825
6_a4|0.0|0|0.0|1|7.535296702|1.271761557|2.170234316|-0.19701009|-0.001221193|2|0.035283951|0.042096749|-0.064723237|0.011457667|0.0032928379999999|10.92992785|-0.208689928|1|-0.046166422|-0.073630392|-0.1738111839999999|0.664591856|0.76089528|-0.169533683|-0.340860215|0.945545838|-0.052396457|-0.0670158929999999|0.417868437|-37.33240845|0.054454162|30.33467048|45.93422613|0.814470803|-1.206286076|-16.25991695|42.27020924|-13.71394596|33.5125766|0.423084148|2342.371538|526.7333132|-671.9833521|-7.639600225|9.981741408|0.733355042|5256.215815|103.3523757|-374.340411|16.83786074|0.008863911|825.0551765|578.2065561000001|4.937800786|0.0|0.0|3.45|0.26|-7.99|5.1|2.0|109.7|0.0|1.0|3.0|-4.91|27.0|-5.42|354.45|0.0|1.0|4.23|7.74e-06|4.28|0.0|1.04e-08|-0.04867|4.8714|4.0354|0.1235|453.87|-1108.338577|0.0772|-0.16959|-0.2182599999999999|0.02244097|-1108.392115|3.2192|5.8861
14ac_a23|0.0|1|0.0|2|7.423568444|1.1979507740000002|2.7104403130000003|0.0763230759999999|-0.011656739|2|0.048351548|0.016532702|-0.66443411|-0.0066006519999999|0.0518788009999999|10.3132169|0.043387326|2|-0.069765112|-0.287952039|-0.562985112|0.5562570379999999|0.7797862459999999|0.1374474|0.054652466|0.931143634|-0.0883661019999999|-0.097100967|0.300389872|-73.32014595|0.068856366|51.99287907|0.327656318|0.8077820920000001|-2.330423202|-50.3831402|87.75911516|-33.20157553|79.43449928|0.489147172|3695.344378|703.0989434999999|-1759.6835030000002|-25.07023818|15.90074614|0.95751094|9203.543798|145.1421706|-1328.722623|41.10214358|0.019122137|2178.41361|718.3324686000001|14.43896921|1.0|1.0|3.34|0.12|-9.03|5.52|2.0|130.29|0.0|1.0|7.0|-7.31|38.0|-5.84|547.48|1.0|0.0|5.43|2.24e-07|5.35|2.0|9.25e-10|-0.08813|4.0014|3.6325|0.3209|627.76|-2303.749331|0.2391|-0.15055|-0.23868|0.02262555|-2303.819891|8.6341|8.3851
12bc_a36|0.0|0|3.43846811|0|7.412764017000001|1.284647662|0.0|-0.058020733|-0.007661816|2|0.04625323|0.068351685|-0.413738077|-0.001012333|-0.079009683|10.95883416|-0.027636036|1|-0.101451485|-0.1716508239999999|-0.442519304|0.884841888|0.836170906|0.006621918|-0.045186455|0.834305498|-0.077192869|-0.107107992|0.326764696|-71.97763346|0.165694502|111.3483497|0.0|0.77146807|-1.927943855|-34.8600941|83.97121855|-25.91194805|64.13376391|0.467645467|2927.476132|560.6615736|-1295.597402|-17.41308622|15.54183457|0.878447423|6587.689277|153.57572439999998|-870.6543108999999|33.5878425|0.017847333|1679.392125|661.6709012|11.99358509|1.0|2.0|0.0|0.14|-7.76|3.99|2.0|133.77|0.0|1.0|5.0|-5.08|31.0|-6.26|450.32|0.0|1.0|2.82|6.55e-06|3.93|0.0|1.74e-08|-0.05828|5.2189|3.8696|0.7456|563.76|-2151.9100780000003|0.3478|-0.15671|-0.21499|0.03419831|-2151.971485|9.2445|8.0969
1e_a5|0.0|0|2.953259375|0|6.605297921|1.427503886|0.0|-0.260066152|-0.001975193|2|0.027873016|-0.080321049|-0.084933308|0.008031558|-0.1197834419999999|10.94440038|-0.040441176|1|0.034752304|0.0578378779999999|-0.201027861|0.71274658|0.771487328|0.045376705|-0.075239398|0.8805795|-0.06795194|-0.069725333|0.373935381|-36.22202792|0.1194205|62.03846573|0.0|0.7473936259999999|-1.115605324|-18.33860051|44.38364879|-14.48881117|39.76196174|0.482579989|2107.092939|457.4574833|-579.5524467|-7.526878708|12.39753333|0.932665879|4342.827698|131.2279879|-301.0751483|19.38578369|0.0157106539999999|775.4313476|409.0289917|8.161620868|1.0|1.0|2.17|0.05|-8.41|4.99|0.0|95.45|0.0|1.0|3.0|-4.25|24.0|-5.77|312.37|0.0|1.0|3.44|3.5600000000000005e-05|3.43|0.0|3.87e-09|-0.04186|4746.0|4.4292|0.5156|427.87|-990.471803|0.1355|-0.18105|-0.22291|0.0313740589999999|-990.522307|3.0386|6719.0
12_a4|-3.2834578760000004|0|0.0|1|7.535296702|0.295190368|2.070952433|-0.1494133309999999|-0.0021497879999999|2|0.0381179139999999|-0.0334644329999999|-0.113938738|0.005795666|-0.093414896|10.31168324|0.028152112|1|-0.051501982|-0.085553511|-0.220286906|0.5687812560000001|0.8157155359999999|-0.036425699|0.04172421|0.805238097|-0.070256284|-0.074699711|0.636722126|-44.33087544|0.194761903|115.5823166|7.519189887|0.717772573|-1.269895089|-24.74343259|53.59101661|-15.38009964|48.6306683|0.470780296|2927.48584|477.8721263000001|-753.6248824|-9.127388465|11.7599245|0.889574393|6390.233612|167.4891205|-447.2420348|21.42753878|0.015603795|1049.9494|608.4548423|9.260141177|1.0|0.0|2.94|0.23|-7.84|3.69|1.0|113.02|0.0|1.0|4.0|-4.18|29.0|-6.84|404.48|0.0|0.0|3.3|4.64e-05|2.72|0.0|1.45e-08|-0.06898|4.8592|3.8083|0.1194|503.28|-1617.57796|0.0464|-0.16224|-0.2312199999999999|0.03555871|-1617.634733|10.1971|5032.0
14j_a23|0.0|1|0.0|2|7.423568444|1.197963927|3.278390512|0.074424082|-0.006327927|2|0.046283951|0.037350515|-0.322724299|0.007671236|-0.026319216|10.31321824|-0.055708465|2|-0.073945564|-0.17267308|-0.463194548|0.616699629|0.800643488|0.143567854|-0.091426449|0.8454521620000001|-0.062203032|-0.082226482|0.226990358|-53.34139172|0.154547838|100.2571987|83.17168000000001|0.7739671709999999|-1.644529644|-26.17681598|64.88069411|-22.69846456|53.64097592|0.497137467|2943.385528|548.455847|-1066.827834|-14.72479008|15.57933561|0.988615047|6597.039681|146.63044480000002|-692.0651337|29.32742551|0.017787992|1378.388999|599.5697147999999|11.53930239|0.0|1.0|3.41|0.05|-7.67|3.78|2.0|120.24|0.0|1.0|5.0|-5.58|31.0|-6.31|429.47|0.0|0.0|3.77|7.73e-06|3.68|0.0|2.14e-08|-0.07581|3.6671|3.6671|0.3886|528.18|-1728.9293280000002|0.3886|-0.14816|-0.2239699999999999|0.02207124|-1728.988797|8.3233|8.3883
3g_a32|0.0|1|3.542426304|0|7.78113851|0.60942078|0.0|0.015803466|-0.006258272|0|0.05052381|-0.058985916|-0.2816222539999999|0.001276735|-0.1154223269999999|10.31100273|-0.125170068|3|-0.074808287|-0.133675401|-0.563371932|0.833981748|0.755211939|-0.1015732219999999|-0.1719626169999999|0.887695945|-0.070213101|-0.098311343|0.273439311|-54.47722347|0.112304055|62.23099889|0.0|0.8007401590000001|-1.278047464|-21.55960626|60.55421302|-16.86199774|45.55465473|0.447358137|2271.746759|491.89858160000006|-708.2039051|-9.343731735|10.70834299|0.809490137|5058.622432|110.4157723|-392.4367329|21.05801434|0.01096673|884.4366022|475.3634141|6.076989555|1.0|1.0|3.44|0.28|-7.29|7.02|2.0|102.55|0.0|1.0|3.0|-7.09|24.0|-4.9|354.49|0.0|0.0|4.61|2.58e-06|5.02|0.0|5.08e-08|-0.0535|3.5456|3.5456|0.2859|495.4|-1711.865318|0.2859|-0.14715|-0.20065|0.02384763|-1711.919273|5.5816|7.8539
12g_a30|0.0|0|0.0|0|7.412764017000001|0.6049842529999999|0.0|0.096186205|-0.010447128|2|0.039951691|-0.037395048|-0.574592016|0.001371944|0.007330206|10.31162838|-0.049719762|1|-0.084317059|-0.152855196|-0.539112991|0.817497287|0.826316772|-0.0430471959999999|-0.0885760969999999|0.783662781|-0.086195758|-0.10344931|0.487608738|-70.11305057|0.216337219|146.623137|237.7754135|0.7743107290000001|-2.068986201|-39.593913|83.29752441|-27.49531395|77.01461557|0.459011202|3058.2873170000003|531.1295763|-1402.261011|-18.63502363|16.07139949|0.8484671109999999|6688.137428|152.961516|-950.3862054|35.50940589|0.019453222|1810.9797|683.7405759|13.18447384|1.0|1.0|0.0|0.13|-6.42|3.4|2.0|133.52|0.0|1.0|6.0|-6.0|32.0|-6.22|439.49|0.0|0.0|2.36|9.71e-06|3.89|0.0|3.7600000000000003e-07|-0.0576|5.0703|3.5592|0.2449|577.31|-1742.965961|0.1613|-0.15077|-0.2083699999999999|0.04012224|-1743.029147|5.3027|8.0334
13p_a6|0.0|0|3.449535594|0|6.842683282|1.424099253|0.0|0.024837222|-0.010395243|2|0.042959184|0.072850973|-0.634109842|-0.008008339|-0.014153926|10.95053423|-0.072853186|1|-0.068532678|-0.116250572|-0.573014008|0.865935935|0.784414352|-0.059663359|-0.125636943|0.7265205579999999|-0.099405155|-0.107371897|0.196002517|-76.17631587|0.273479442|194.0233618|107.5669533|0.76005742|-2.14743793|-50.03427239|89.17529231|-26.72853188|82.79893305|0.412828992|3016.078786|515.4389679999999|-1523.526317|-18.9628865|14.91957306|0.703081362|6590.216479|170.2302215|-1080.8845310000002|35.16646396|0.018322293|2004.488446|794.5462391|12.99897644|1.0|3.0|2.34|0.12|-10.06|4.58|1.0|132.01|0.0|0.0|7.0|-5.09|34.0|-7.01|449.51|0.0|0.0|2.96|2.79e-05|2.86|0.0|8.73e-11|-0.0746|4.7973|2.9837|0.4132|573.39|-1462.740542|0.0029|-0.12251|-0.1971099999999999|0.03807447|-1462.804694|12163.0|7.0362
47j_a18|0.0|0|0.0|0|7.03438793|1.251176464|0.0|0.070097424|-0.007807275|0|0.033563218|-0.048528478|-0.569931053|0.00031105|-0.006923502|10.94702285|0.0033281|0|-0.218974385|-0.331885553|-0.48833504|0.783538352|0.7444236670000001|-0.002262399|0.005740124|0.80651845|-0.073041469|-0.094744194|0.476575952|-73.69868165|0.19348155|150.5035248|99.50526447|0.764425062|-2.368604851|-44.19607713|86.31641604|-26.32095773|69.23713027|0.481373558|3172.831382|627.366638|-1842.467041|-20.47428768|18.50538303|0.928170101|7316.123159000001|183.246715|-1433.2001369999998|34.43235841|0.016220875|2410.265089|1081.726154|12.6177344|1.0|3.0|0.0|0.28|-8.79|2.43|3.0|149.96|1.0|1.0|11.0|-5.83|37.0|-6.46|499.6|0.0|0.0|2.39|7.32e-06|4.07|0.0|1.63e-09|-0.04423|3.1054|3.1054|0.5439|776.31|-1624.9784550000002|0.5439|-0.1285|-0.17273|0.03246539|1625.053346|5.2118|7.4559
16_a3|0.0|0|0.0|0|6.823286122000001|0.605020428|0.0|0.183636734|-0.010031024|2|0.045993266|0.027762972|-0.371147877|-0.010377537|-0.013328983|10.31163046|-0.018884246|1|0.0032314229999999|0.008045619|-0.614173961|0.659478546|0.767641592|-0.142670655|-0.031683873|0.6974791290000001|-0.108919585|-0.100138414|0.252612735|-49.45999101|0.302520871|149.4199775|82.16042286|0.8296818009999999|-1.401937796|-26.57128935|56.56724056|-20.36587865|59.82469895|0.484889078|2184.788331|344.4962834|-692.4398741|-10.05903863|11.22152755|0.941329444|4733.033232|84.12292796|-342.00731349999995|24.54661368|0.0143895839999999|834.5848652000001|328.71459869999995|7.107249553|1.0|1.0|2.59|0.0|-7.16|4.74|0.0|90.44|0.0|1.0|2.0|-4.98|23.0|-5.89|322.36|0.0|0.0|3.5|3.2200000000000003e-05|3.35|0.0|6.97e-08|-0.07095|3.2208|3.2208|0.3866|368.22|-1371.250459|0.3866|-0.13195|-0.2029|0.02847445|-1371.297964|3613.0|7.3768
12z_a30|0.0|0|0.0|0|7.412764017000001|0.604983642|0.0|-0.1155022219999999|-0.008819424|2|0.040566449|0.034848862|-0.537984876|0.003529389|0.018796341|10.31162784|-0.045463448|1|-0.12254489|-0.207153446|-0.39205163|0.8397577820000001|0.809127478|-0.02232319|-0.077335468|0.832920077|-0.071429418|-0.107776943|0.315493739|-74.96232552|0.167079923|116.2094523|0.0|0.630839856|-1.939984979|-34.55504699|95.20867045|-23.67231332|71.1566605|0.48740649|3112.622632|579.3226647000001|-1349.321859|-16.464854199999998|15.74641625|0.950863559|7074.004131999999|256.7627363|-938.4966892|37.52507564|0.029109145|2138.929312|792.3440337000001|20.24634493|1.0|1.0|0.0|0.21|-6.83|3.94|2.0|140.26|0.0|1.0|7.0|-5.61|33.0|-6.39|458.54|0.0|0.0|2.52|9.94e-06|3.81|0.0|1.47e-07|-0.04679|4.8063|3.4438|0.1855|580.6|-1804.51674|0.1441|-146.0|-0.19279|0.02895763|-1804.581882|7.2113|7.3615
9_a4|0.0|0|0.0|1|7.535296702|1.300485838|2.130445484|-0.211556011|-0.00136737|2|0.040449735|-0.019160308|-0.064266379|0.010709527|-0.091393763|10.92992723|-0.0454860859999999|1|-0.0475186259999999|-0.076824065|-0.172904817|0.625717993|0.801082857|-0.151437311|-0.072130166|0.937102792|-0.052625548|-0.069566741|0.472497372|-37.85762102|0.062897208|34.22811902|45.21212204|0.792890434|-1.113067849|-15.58475436|43.71760622|-14.08655666|33.55665428|0.43745176|2359.945586|509.9632679|-605.7219363|-7.665782805|10.21134541|0.777625327|5387.230364999999|112.7072422|-329.6286606|17.76608225|0.010768243|763.9415367|489.7528555|5.859985199|1.0|0.0|3.37|0.19|-8.16|5.14|2.0|105.09|0.0|1.0|2.0|-4.76|26.0|-5.56|360.84|0.0|1.0|4.17|7.06e-06|4.14|0.0|6.9e-09|-0.05256|4.7284|4.0137|0.1217|430.12|-1489.36688|0.0584|-0.16948|-0.22204|0.02116575|-1489.41872|5.4739|7.3188
18_a20|0.0|0|3.463603867|0|6.842683282|1.400923654|0.0|0.1160337319999999|-0.008841844|2|0.0396875|0.163548857|-0.5039851160000001|-0.005614194|-0.011236836|10.93301779|-0.054458882|1|0.001996439|0.003282792|-0.597167441|0.809917509|0.7602869659999999|-0.107446431|-0.090732503|0.76136176|-0.0927760219999999|-0.095227339|0.356461863|-63.36348363|0.23863824|158.7879106|82.70867776|0.8109110409999999|-1.904546783|-41.07622672|72.31812218|-23.91074854|68.92770059|0.483668611|2809.844943|506.6038164|-1267.269673|-15.91001426|15.51556677|0.936740671|6206.896662|125.81822920000002|-843.230756|29.4862782|0.013457694|1562.772745|712.1606951|8.954638548|1.0|2.0|2.76|0.08|-10.0|5.54|2.0|125.07|0.0|0.0|5.0|-5.59|32.0|-6.13|419.48|0.0|0.0|3.78|6.91e-06|3.85|0.0|9.93e-11|-0.05604|5.9778|3.5355|0.2991|531.11|-1352.073755|0.2011|-0.14685|-0.20289|0.03787435|-1352.135304|8.0505|7.4685
12aq_a36|0.0|0|3.427017327|0|7.412764017000001|1.297043497|0.0|0.0332421529999999|-0.0116333169999999|2|0.041728395|0.076517478|-0.674732412|-0.006653538|-0.1031859869999999|10.95447882|-0.028591187|1|-0.052743904|-0.090926893|-0.5356623070000001|0.892815402|0.839953955|-0.0606936879999999|-0.047695595|0.681470612|-0.1093001919999999|-0.122078233|0.162384515|-81.56528598|0.318529388|212.8220574|112.415579|0.7619767479999999|-2.319486422|-48.79273723|95.39676382|-28.69889692|87.31909781|0.426481765|2932.54604|455.31741460000006|-1549.740434|-19.17486584|14.98931431|0.743623723|6296.75201|159.03272990000002|-1035.442755|37.66374367|0.020701483|2033.842158|689.2886595|13.83147784|0.0|3.0|0.0|0.13|-6.14|1.92|1.0|131.85|0.0|1.0|6.0|-3.52|32.0|-7.79|424.46|0.0|0.0|1.15|0.000359|1.55|0.0|7.19e-07|-0.06059|3.9049|3.3759|0.4988|534.96|-1401.391057|0.0059|-0.13908|-0.19967|0.03228003|-1401.452487|8671.0|7.2596
12g_a40|0.0|0|0.0|1|7.515889085|0.604990688|1.687211672|0.037440516|-0.01011728|0|0.036630824|0.167050952|-0.354104815|-0.001011175|0.075327376|10.31197254|-0.211162861|2|0.063401514|0.106286677|-0.512657141|0.777835705|0.769016155|0.020185301|-0.326139923|0.8702014570000001|-0.0951493559999999|-0.099521372|0.289122732|-52.24208444|0.129798543|68.1355805|0.0|0.852031227|-1.393299206|-26.21888031|59.29860462|-22.85591194|56.61727428|0.465725912|2287.970776|456.7977427|-731.3891821000001|-11.99782981|14.39849078|0.871698484|5211.675486|77.67373972|-383.9305539|26.82520454|0.013442698|858.4065454|335.7078145|7.056520179|1.0|1.0|3.2|0.0|-6.63|4.83|2.0|93.78|0.0|1.0|2.0|-6.46|23.0|-4.91|362.23|0.0|0.0|4.4|1.62e-06|5.07|0.0|2.37e-07|-0.07424|4.0224|3.1577|0.3539|429.31|-2172.9382|0.2682|-0.13191|-0.20615|0.02230594|-2172.988604|2.7075|6.1403
5_a47|0.0|0|0.0|0|0.0|1.304329328|0.0|0.019688132|-0.009295857|2|0.037492877|0.003858593|-0.390426|-0.012670377|-0.002627182|10.9367109|0.045246333|0|-0.019811664|-0.0428873159999999|-0.454659897|0.7063295709999999|0.795032176|0.065981732|0.0743193|0.807957755|-0.087763105|-0.1001981959999999|0.526509524|-52.90420509|0.192042245|101.3974575|0.0|0.781571204|-1.502972943|-24.46654029|62.14504725|-20.34777119|51.58499074|0.4736061789999999|2368.870941|426.5981263000001|-793.5630764|-10.74353333|11.13432113|0.8997183470000001|5501.708422|115.3294396|-418.9977997|26.03444329|0.017501741|1015.343288|416.1194472|9.240842159|1.0|2.0|2.79|0.0|-8.68|4.73|2.0|101.51|0.0|1.0|3.0|-5.65|26.0|-5.19|365.79|1.0|0.0|4.29|3.18e-06|4.7|0.0|2.07e-09|-0.05535|3.7083|3.7083|0.2108|401.16|-1569.20723|0.2108|-0.15419|-0.20954|0.03591467|-1569.258939|3.8816|7.7
