molecula|SddssS|NaaNH|n9FaHRing|n9FaRing|SaaNH|SRW09|nAHRing|BCUTs-1|SaasN|MATS2c|AATSC1s|n6HRing|JGI4|SaaaC|AATSC8d|AATSC1pe|MATS1i|AATSC1i|MATS1c|n6aHRing|GATS1are|BIC2|MATS8d|nFaHRing|FNSA5|PBF|PNSA3|PPSA3|RNCS|RPSA|FNSA4|RPCS|FNSA1|FNSA2|WNSA3|PNSA4|GeomPetitjeanIndex|PNSA2|MOMI-Z|GeomRadius|GeomDiameter|GeomShapeIndex|GRAV|WNSA2|DPSA4|FPSA5|DPSA1|CYP2D6 inhibitor|CYP2C9 inhibitor|P-gp substrate|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Log Po/w iLOGP|Fraction Csp3|Num. of Aromatic heavy atoms|Log Po/w Silicos-IT Log P|TPSA_y|Log Po/w MLOGP|Leadlikeness|Brenk|Molar refractivity|Veber filter|Num. of Rotatable bonds|Log S (Ali)|Heavy atom count|Hydrogen bond acceptors count (using Lipinski’s definition)|Log Kp (cm/s)|BBB|CYP1A2 inhibitor|Consensus Log P|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (ESOL)] (mg/ml)|Log Po/w XLOGP3|PAINS|Lowest Unoccupied Molecular Orbital Energy|Total Energy (water) (Hartree)|Area (grid)|Volume|Oscillator Force (max. Transition)|Approximated area|Contribuition (max. transition)|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|Dipole (water)|pIC50|pIC50
25c_a34|0.0|0|0|0|0.0|7.412764017000001|2|1.377881974|1.958290974|0.024837617|-0.047513652|2|0.037424242|0.0|-0.041629027|0.001433865|-0.3609280379999999|-0.563411433|-0.5404076879999999|1|0.809687672|0.80135608|-0.072907053|0|-0.113392997|0.478421157|-59.0359041|29.22363765|183.6812574|0.316768377|-0.031498055|93.28638171|0.537428437|-1.7008949569999998|-39.37521522|-21.008278|0.4356106729999999|-1134.447012|2439.174137|7.484891117|13.26192888|0.77182656|6306.980593|-756.6428589|39.09037289|0.037538004|-49.9273377|1.0|1.0|1.0|1.0|1.0|3.17|0.32|17.0|2.18|90.74|1.0|1.0|0.0|116.0|0.0|6.0|-2.81|31.0|6.0|-7.95|0.0|0.0|1.93|0.00156|0.22|1.3|0.0|-0.03272|-1426.704645|704.43|1180.85|0.2239999999999999|561.29|0.69247|-0.2069599999999999|0.03817361|9.8087|5.7496|5.7496
4R4l_a46|0.0|0|0|0|0.0|7.825245291|1|1.134637095|2.155247543|-0.058870177|-0.075241716|1|0.049498645|0.0|-0.161358058|0.006162668|0.0071939419999999|0.010799648|-0.3888343979999999|1|0.7940662409999999|0.726535412|-0.229089688|0|-0.084697739|0.208818132|-49.12015477|3.844966512|177.33836430000002|0.103346328|-0.02989332|0.0|0.8782984840000001|-1.524559305|-26.65896664|-16.223992300000003|0.4568839389999999|-827.4236073|1766.0974600000002|5.669819400000001|10.43942503|0.8412270820000001|4923.057044|-449.0673625|18.4720714|0.006401537|-410.6276419|1.0|1.0|1.0|1.0|1.0|3.24|0.36|17.0|4.64|50.94|3.06|1.0|0.0|105.77|0.0|3.0|-5.28|26.0|3.0|-5.23|1.0|1.0|4.09|5.25e-06|0.0027|4.49|0.0|-0.0212699999999999|-1092.75416|584.44|1038.78|0.1678|498.78|0.40548|-0.19602|0.02589231|2.3035|6.8633|6.8633
7g_a8|0.0|1|0|0|3.095238804|7.535296702|1|1.39137419|1.336155045|-0.092384028|-0.067360394|0|0.0448526079999999|0.0|-0.027717137|0.0002620309999999|0.021974492|0.046246982|-0.418049442|0|0.627990269|0.7363841520000001|-0.044866536|0|-0.1122315669999999|0.306360885|-64.55562181|19.08352484|144.290464|0.300623857|-0.045912914|56.75323443|0.806738465|-2.020168201|-38.68948451|-27.51653399|0.470618047|-1210.7274960000002|2079.55195|7.588498875|14.3346384|0.8889952590000001|6293.364606|-725.6133762000001|34.10836993|0.018613449|-367.6690814|0.0|1.0|1.0|0.0|1.0|3.32|0.04|23.0|4.94|80.04|3.4|2.0|0.0|108.0|0.0|3.0|-5.78|30.0|5.0|-5.63|0.0|1.0|4.14|1.67e-06|0.00143|4.38|0.0|-0.06621|-1374.493069|620.67|1053.9|0.5165|507.78|0.62073|-0.22129|0.03974865|12.9547|4.6772|4.6772
25_a12|0.0|0|0|0|0.0|0.0|0|1.404967476|0.0|0.00700113|-0.045725323|2|0.038787879|2.050456822|-0.11195017|0.001783739|-0.0542354559999999|-0.0861945369999999|-0.4288076329999999|2|0.8472746290000001|0.638255008|-0.208172827|1|-0.080147596|0.120087607|-28.517955|2.580489093|37.96125329|0.052062825|-0.03323193|0.0|0.917298637|-1.362509125|-14.85843094|-17.31450713|0.448858246|-709.8947922|1907.027255|5.34703037|9.70173342|0.814415245|4329.321091|-369.8695347|18.87554002|0.005118351|-434.8420476|1.0|0.0|1.0|1.0|1.0|3.43|0.05|22.0|4.7|37.81|3.2|1.0|0.0|99.48|0.0|3.0|-5.28|24.0|2.0|-4.82|1.0|1.0|4.29|5.19e-06|0.00175|4.76|0.0|-0.05352|-974.6569575|560.14|945.73|0.4483|442.64|0.63284|-0.19655|0.024123749|2.2482|7.6576|7.6576
15a_a10|0.0|0|0|0|0.0|7.535296702|1|1.34383719|2.141907675|-0.214195114|0.022297552|2|0.033912037|2.038992189|-0.062038567|0.01192767|-0.179723568|-0.285973309|-0.188634555|2|0.7408341359999999|0.77630271|-0.1074837719999999|1|-0.076864276|0.754451037|-29.50952422|10.10411407|42.41151044|0.084862776|-0.025155581|122.7715002|0.676473201|-1.3835569680000002|-18.99256188|-16.19032994|0.407638879|-890.4681466|2413.560937|6.71451044|11.33516398|0.68815941|5929.563906|-573.1123029|23.93343877|0.017883602|-227.1590805|1.0|1.0|1.0|1.0|0.0|3.58|0.29|21.0|3.95|56.07|1.93|1.0|0.0|118.92|0.0|6.0|-3.97|30.0|5.0|-6.52|1.0|1.0|3.33|0.000108|0.0157|3.12|0.0|-0.04742|-1278.452284|687.57|1179.28|0.3558|563.27|0.47484|-0.20335|0.02976259|6.1108|7.6198|7.6198
6f_a40|0.0|0|0|0|0.0|8.421342866|1|0.604893424|1.750582483|0.134099184|-0.156988665|0|0.038309179|0.737582436|-0.190617284|-0.008368734|0.048543494|0.092206207|-0.628934821|0|0.7710013309999999|0.836826225|-0.268802228|1|-0.130571562|0.363785804|-86.21963207|10.2782635|207.7174501|0.344213487|-0.052228625|40.01876255|0.8628087240000001|-2.350288117|-55.39203581|-33.55442128|0.410805404|-1509.948957|3072.581297|6.993991456|11.87042702|0.69723213|7328.308886|-970.0707913999998|38.88975659|0.013841059|-466.1748926|0.0|1.0|0.0|1.0|2.0|2.53|0.21|14.0|3.66|199.45|1.1|1.0|3.0|124.54|1.0|5.0|-6.95|30.0|5.0|-6.9|0.0|0.0|2.61|1.13e-07|0.0105|3.09|1.0|-0.08982|-2426.972609|668.95|1139.55|0.2362|507.64|0.66642|-203.0|0.04845403|8.7269|7.3768|7.3768
11b_a50|0.0|0|1|1|0.0|7.927685046000001|1|1.3979498330000002|4.071188272|-0.154649459|-0.014702942|1|0.038040936|2.114272566|-0.133073229|0.012037198|-0.162848233|-0.277408878|-0.266743077|1|0.701976536|0.800774662|-0.20645662|1|-0.069841183|0.229754094|-23.23499995|10.1501574|7.949039772000001|0.068683675|-0.02494328|86.04123302|0.642051995|-1.047617742|-12.12179711|-13.01301376|0.42907551|-546.5465781|1650.235214|5.697537591000001|9.979494111|0.751545111|4884.730303|-285.1356465|20.26785036|0.021631609|-148.2182458|0.0|1.0|1.0|1.0|0.0|2.84|0.15|20.0|3.09|48.53|2.25|0.0|0.0|99.65|0.0|2.0|-3.58|25.0|3.0|-6.24|1.0|1.0|2.96|0.000263|0.0228|2.9|0.0|-0.02817|-1045.98235|560.06|955.4|195.0|431.63|0.53885|-0.19501|0.02113855|3.7922|5.7696|5.7696
12a_a30|0.0|0|0|0|0.0|7.412764017000001|2|0.604984824|0.0|0.033691224|-0.02919335|2|0.040166667|0.0|-0.094932667|0.005458948|-0.053309522|-0.094526372|-0.454270252|1|0.8421237309999999|0.7885597609999999|-0.171895425|0|-0.097138462|0.337975309|-47.73588073|10.10177981|85.47365107|0.163785284|-0.037665934|0.0|0.805190202|-1.845630786|-29.59731695|-23.35372432|0.469799116|-1144.332492|2256.680391|7.362386058999999|13.88603128|0.88607758|5936.682602000001|-709.5118166|29.00398472|0.014884556|-378.4495438|0.0|1.0|1.0|0.0|1.0|0.0|0.14|17.0|3.84|81.65|2.82|2.0|0.0|127.28|0.0|5.0|-5.28|29.0|4.0|-5.98|0.0|0.0|2.63|5.23e-06|0.0056|3.87|0.0|-0.05184|-1575.7783980000002|668.81|1122.01|0.1866|507.17|0.35338|-0.19994|0.03289568|4.7368|7.9469|7.9469
12w_a30|0.0|0|0|0|0.0|7.412764017000001|2|0.604983445|0.0|0.063514061|-0.0316452179999999|2|0.044197531|0.0|-0.04950715|0.001805829|-0.0493878409999999|-0.0857954809999999|-0.477636454|1|0.8149999040000001|0.83236194|-0.080971844|0|-0.096032733|0.4274948739999999|-52.53307388|10.59162334|82.06520565|0.147783603|-0.037237182|0.0|0.8077976990000001|-1.824621925|-36.02242934|-25.53389062|0.451478593|-1251.160641|2783.769563|8.063690539|14.70077638|0.8230829059999999|6888.291006999999|-857.9327732|31.60926388|0.014471302|-422.1196298|0.0|1.0|1.0|0.0|1.0|0.0|0.14|17.0|5.11|81.65|3.79|2.0|0.0|137.3|0.0|5.0|-6.58|31.0|4.0|-5.52|0.0|1.0|3.59|2.64e-07|0.0004269999999999|5.12|0.0|-0.05682|-2494.966575|716.83|1211.28|0.2639|577.06|0.31353|-0.20755|0.0345723|3.0068|7821.0|7821.0
11c_a31|0.0|1|0|0|3.336985072|7.765993078999999|1|0.6101368770000001|0.0|0.069254998|-0.141329185|0|0.037731481|0.0|-0.085216451|-0.008375297|-0.0992097109999999|-0.16065803|-0.572548808|0|0.825336018|0.839810365|-0.139933586|0|-0.14043574|0.3608415239999999|-80.82023592|20.06220362|264.7428792|0.435856737|-0.042457317|70.98337779|0.676089232|-1.825664624|-47.33176279|-24.864808|0.47997061|-1069.186744|1770.045716|7.259183801|13.95917988|0.922968238|5329.481371|-626.1611682999999|36.77740577|0.029155542|-206.2506659|0.0|1.0|1.0|1.0|2.0|2.66|0.28|16.0|5.04|125.57|1.03|1.0|0.0|97.32|0.0|6.0|-5.11|26.0|6.0|-6.56|0.0|1.0|3.04|7.68e-06|39.0|2.82|0.0|-0.03532|-1559.3980869999998|622.22|1022.77|0.2627|512.9|0.7005899999999999|-0.19526|0.04465349|7.5091|6.8861|6.8861
6a_a40|0.0|0|0|0|0.0|8.421342866|1|0.604893625|1.78213955|0.117890918|-0.077397672|0|0.035707071|0.775942224|-0.230955427|-0.001171195|-0.021759541|-0.040435852|-0.620787469|0|0.682273668|0.801647855|-0.340539542|1|-0.117413572|0.360858579|-68.11170799|10.24294396|185.06174|0.266249007|-0.049149867|36.84483305|0.8678518190000001|-2.113444291|-42.542782200000005|-30.69915817|0.41480944|-1320.063801|2536.88262|6.945713476|11.8691482|0.708845065|7059.617542|-824.5159087000001|35.37373259|0.012872604|-459.522754|0.0|1.0|0.0|1.0|1.0|3.01|0.21|14.0|4.38|173.43|1.62|2.0|2.0|120.14|1.0|5.0|-7.11|29.0|5.0|-6.32|0.0|1.0|3.17|7.85e-08|0.00457|3.77|1.0|-0.0926|-2371.579899|649.48|1103.4|0.4015|497.78|0.6782699999999999|-0.21255|0.01952089|9.3893|7.3979|7.3979
11c_a5|0.0|1|0|0|2.930680267|6.605297921|0|1.427567332|0.0|-0.2117133739999999|-0.050049777|2|0.027388889|0.0|-0.023856811|0.005383056|-0.011677718|-0.018887528|-0.269653478|2|0.679183645|0.8020105409999999|-0.044126759|0|-0.0873419269999999|0.389427402|-47.99592739|10.85837291|31.61751609|0.19527649|-0.0322785379999999|4.089828494|0.707039635|-1.484812761|-29.19305715|-19.63310772|0.448016491|-903.1229552|926.234805|8.88462927|16.09582374|0.811648325|5202.741647999999|-549.3157749|27.76804404|0.021214793|-251.8596984|1.0|1.0|1.0|1.0|1.0|2.14|0.09|23.0|4.79|80.76|1.13|1.0|0.0|106.79|0.0|6.0|-4.13|28.0|5.0|-6.59|0.0|1.0|3.0|7.38e-05|0.0294|2.78|0.0|-0.04315|-1218.492067|636.14|1071.71|0.5327|512.32|0.60118|-0.21448|0.03798847|3.3827|7.6021|7.6021
28_a47|0.0|0|1|1|0.0|6.842683282|0|1.4201653580000002|1.408016295|-0.053792245|-0.23494583|2|0.038387534|1.121067445|0.0467853809999999|-0.010153352|-0.046265509|-0.126992366|-0.435485503|2|0.635684951|0.832144916|0.074217097|1|-0.106779291|0.310094808|-67.33744077|15.50250691|365.2310214|0.394650655|-0.038135461|83.61576722|0.65225927|-1.601689367|-40.02656804|-22.66839387|0.472690874|-952.0725426|1337.037733|7.864990866|14.91533234|0.8964208090000001|5633.990508|-565.9287905|34.75365534|0.031626405|-181.0112167|1.0|1.0|1.0|1.0|2.0|2.03|0.05|21.0|2.49|98.72|1.67|1.0|0.0|99.2|0.0|5.0|-3.67|28.0|6.0|-7.22|0.0|1.0|2.4|0.000214|0.0824|1.97|0.0|-0.05471|-1335.759232|599.88|995.5|0.2996|461.73|0.69002|-0.2052|0.03698465|8.17|7.6|7.6
7b_a8|0.0|1|0|0|3.213855584|7.535296702|1|1.395658671|1.4628217119999998|-0.119760914|-0.038810124|1|0.040873016|0.0|-0.0254956129999999|0.003191529|-0.021509048|-0.035044152|-0.415894017|1|0.710658316|0.7812177770000001|-0.040994467|0|-0.1000685009999999|0.282366236|-60.75943432|19.86678613|145.0783004|0.277652387|-0.041332642|75.93423425|0.753935657|-1.901301524|-36.39338307|-24.75721974|0.4787988|-1138.832108|1780.952171|7.698000901|14.76972982|0.918644854|6185.0105140000005|-682.1319788|32.83731114|0.022982731|-304.2022276|0.0|1.0|1.0|1.0|1.0|3.37|0.09|23.0|4.48|92.93|2.23|2.0|0.0|110.8|0.0|3.0|-5.25|30.0|5.0|-6.15|0.0|1.0|3.5|5.64e-06|0.00454|3.61|0.0|-0.06833|-1330.622441|621.4|1067.73|0.2517|506.21|0.44725|-0.20472|0.0273745|12.7344|4.8687|4.8687
14h_a23|0.0|0|1|1|0.0|7.423568444|0|1.197963488|3.309480899|0.043538466|0.006191846|2|0.04255787|0.7290938920000001|-0.034313725|0.009266617|-0.0686282459999999|-0.131709531|-0.4460845129999999|2|0.708395022|0.79263722|-0.05745554|1|-0.081058742|0.223157991|-43.02851162|14.81983413|41.34207782|0.076569426|-0.033774476|86.83095818|0.753100584|-1.621174834|-29.00823506|-22.76950546|0.48032488|-1092.936262|2371.16134|7.833334036|15.0735214|0.924279155|6722.809649|-736.8173055999999|30.23434844|0.018981866|-341.2621515|0.0|1.0|1.0|1.0|1.0|3.2|0.04|26.0|3.4|128.81|2.39|1.0|1.0|125.0|0.0|5.0|-5.68|32.0|5.0|-6.62|0.0|0.0|3.23|2.09e-06|0.00554|3.3|0.0|-0.08532|-1722.1762399999998|699.86|1190.62|0.3424|569.53|0.67365|-0.2374099999999999|0.02796857|13.4823|8.3468|8.3468
8d_a32|0.0|1|1|1|3.474433107|7.765993078999999|0|0.609420756|0.0|0.143684876|-0.089662873|0|0.0388738739999999|2.146260246|-0.0682721729999999|-0.005162219|0.001558357|0.002805572|-0.629535754|0|0.825020753|0.825978584|-0.11492754|1|-0.109968322|0.261692269|-68.88621406|10.01177286|321.2496412|0.2892958439999999|-0.03346862|89.20994250000001|0.708567136|-1.539556512|-43.2918338|-21.03349629|0.47012654|-967.5408291|2371.595484|8.106843676|15.29958432|0.887243042|5523.492436|-608.0551435|29.684549600000004|0.019788058|-262.14980440000005|0.0|1.0|1.0|1.0|2.0|2.84|0.26|19.0|6.42|154.03|1.1|1.0|0.0|110.38|1.0|7.0|-6.08|27.0|4.0|-6.47|0.0|1.0|3.57|8.41e-07|0.0173|3.17|0.0|-0.0535|-1880.773727|671.71|111.16|0.3018|540.98|0.7026100000000001|-0.20115|0.04065536|1873.0|8.0809|8.0809
12af_a36|0.0|1|0|0|3.448611715|7.412764017000001|2|1.29704271|0.0|0.04293386|-0.081537769|2|0.039953704|0.0|0.00146554|-0.000472698|-0.126068378|-0.213993335|-0.505160213|1|0.859938421|0.813346624|0.002492952|0|-0.1054605669999999|0.154396546|-57.32748365|15.22358698|89.56100543|0.244724481|-0.035153522|127.6527374|0.6702409189999999|-2.003750775|-39.81177462|-24.41279506|0.448767097|-1391.529319|3082.869129|8.59579222|15.59375751|0.8141152220000001|6499.41155|-966.3646141|36.42391023|0.0259433429999999|-236.4517911|0.0|0.0|1.0|0.0|3.0|0.0|0.17|17.0|2.38|98.3|1.49|1.0|0.0|138.06|0.0|7.0|-3.54|33.0|5.0|-7.66|0.0|0.0|1.47|0.000292|0.0997|1.85|0.0|-0.05882|-1440.982935|737.4|1246.55|427.0|589.48|0.50179|-0.19246|0.02886569|9.4631|7.8239|7.8239
18_a15|0.0|0|0|0|0.0|0.0|0|1.435689019|0.0|-0.020185809|-0.090130715|2|0.037948718|0.0|0.002685285|0.000539978|-0.072506962|-0.145790726|-0.431836192|2|0.660075777|0.7162974740000001|0.004699248|0|-0.090730185|0.819442071|-41.31992544|4.370403779|40.37881101|0.163771093|-0.035181092|1.833724661|0.867430881|-1.723873519|-25.27062952|-21.51621375|0.415796832|-1054.294474|2510.854462|5.990767063|10.2545953|0.711733271|5705.360332|-644.79025|24.80452821|0.008781964|-449.4301265|1.0|0.0|1.0|1.0|1.0|3.75|0.08|24.0|5.68|47.04|3.6|2.0|0.0|113.42|0.0|5.0|-6.16|29.0|4.0|-4.8|0.0|1.0|5.06|6.86e-07|0.0004559999999999|5.42|0.0|-0.03581|-1265.810138|650.53|1110.18|0.2686|535.02|0.6074|-0.19371|0.03989594|6.5864|6.8894|6.8894
19b_a38|0.0|1|0|0|3.26554965|7.412764017000001|2|1.297044256|0.0|-0.122009545|-0.115864198|2|0.044392765|0.0|-0.0697981979999999|-0.004358975|-0.098027247|-0.250781298|-0.443325632|1|0.653741315|0.8295290000000001|-0.114123934|0|-0.11557289|0.336505882|-53.38447032|13.92699891|120.3048789|0.270689433|-0.041606241|0.0|0.7596369590000001|-2.0803120280000003|-33.13317155|-25.82299118|0.478948837|-1291.149559|2436.66785|7.159317935|13.74014387|0.91919733|6518.872269|-801.3543933999999|33.99385836|0.020570275|-322.28833010000005|0.0|1.0|1.0|0.0|3.0|2.37|0.14|17.0|3.55|81.23|2.78|1.0|0.0|125.65|0.0|5.0|-4.25|31.0|5.0|-6.81|0.0|1.0|2.94|5.68e-05|0.0196|2.88|0.0|-0.05031|-1431.414099|646.81|1111.29|0.4634|485.64|0.38952|-0.20445|0.03336932|6.3396|7.9172|7.9172
LY580276_a4|0.0|0|0|0|0.0|7.535296702|1|1.344599701|2.067497166|-0.156842923|-0.020236527|1|0.044357639|0.0|0.011772853|0.009622161|-0.019747846|-0.042912895|-0.191806286|1|0.5162208110000001|0.7921620090000001|0.019144144|0|-0.071023484|0.243350596|-27.6229776|4.207217677|11.22286434|0.131473004|-0.028035586|82.46094409|0.8478469959999999|-1.065352257|-13.31233017|-13.51117823|0.437093506|-513.4247728|1511.5340210000002|5.456603642999999|9.693623538|0.7764939829999999|4098.640927|-247.4345884|15.93586849|0.008312438|-335.2755182|1.0|0.0|1.0|1.0|0.0|3.04|0.22|17.0|4.49|30.71|3.13|0.0|0.0|84.74|0.0|2.0|-3.67|22.0|3.0|-5.71|1.0|1.0|3.69|0.000213|0.0181|3.35|0.0|-0.0225|-959.4958788|519.23|865.23|0.1905|402.99|0.36903|-0.2099599999999999|0.023546627|3.2891|6757.0|6757.0
16g_a32|0.0|1|1|1|3.363965155|7.765993078999999|0|0.609420729|0.0|0.1739995319999999|-0.0429252429999999|0|0.03898374|2.084553994|0.004735761|-0.00030659|-0.117577419|-0.202656848|-0.696926204|0|0.79965447|0.83902731|0.008494733|1|-0.105500574|0.542303725|-57.77542509|17.659402|90.88837862|0.1793577589999999|-0.033839807|43.37912747|0.6863323440000001|-1.79350976|-42.58335004|-24.94161377|0.3972359179999999|-1321.90553|3497.469035|9.3963701|15.58880229|0.65902387|6372.261243999999|-974.3098525|36.34043182|0.02276861|-274.67233460000006|1.0|1.0|1.0|1.0|2.0|3.42|0.33|19.0|6.81|149.27|1.57|3.0|0.0|121.56|1.0|10.0|-7.51|30.0|5.0|-5.69|0.0|1.0|4.37|3.08e-08|0.00213|4.65|0.0|-0.05|-2034.621991|752.29|1245.25|0.2879|639.49|0.70222|-0.19968|0.02895494|4.3204|7.9586|7.9586
21_a34|0.0|0|0|0|0.0|8.002694162000001|2|1.425532331|1.88614418|0.026135784|-0.091664226|1|0.036880342|0.0|-0.009996155|0.00130996|-0.254686357|-0.407759867|-0.514364527|1|0.702772307|0.740092842|-0.015568862|0|-0.117789944|0.527371706|-63.96857813|22.9240533|168.9671187|0.323609157|-0.041572921|77.34839362|0.728260094|-2.120218984|-42.9239565|-27.89610644|0.4688149339999999|-1422.701428|2429.6035|7.253455092999999|13.65523159|0.882583047|7048.305909000001|-954.6558014|38.30514214|0.023973624|-306.332473|0.0|1.0|1.0|1.0|0.0|3.52|0.12|23.0|3.64|86.55|1.72|1.0|1.0|122.59|0.0|4.0|-4.5|33.0|6.0|-6.83|0.0|0.0|3.03|3.14e-05|0.0085|3.02|0.0|-0.07534|-1483.3359380000002|698.17|1182.6|0.2174|530.93|0.6893199999999999|-0.20872|0.03023936|7.9399|5.4737|5.4737
18_a4|0.0|0|0|0|0.0|7.535296702|1|1.3998285519999998|1.904090136|-0.181683336|-0.164169913|1|0.042924837|0.0|-0.063708832|0.00042|0.006968314|0.015390457|-0.319213511|1|0.624748358|0.793041267|-0.105846349|0|-0.085817825|0.269470313|-46.48874223|8.729352711|203.5264327|0.224403961|-0.03479101|0.0|0.769438308|-1.287267373|-22.93503169|-17.16400317|0.405586004|-635.0681172000001|1573.744396|6.133421395|10.31843368|0.682329162|4381.693113|-313.3082699|22.30718562|0.0175331289999999|-265.85258480000005|1.0|0.0|1.0|0.0|1.0|2.56|0.11|17.0|3.46|50.94|2.2|0.0|0.0|86.22|0.0|3.0|-2.95|23.0|4.0|-6.58|1.0|1.0|2.78|0.00113|0.0959|2.24|0.0|-0.03538|-1033.480025|523.81|870.74|0.2083|404.27|0.52475|-0.20883|0.02525528|3498.0|5.5817|5.5817
3c_a32|0.0|1|1|1|3.452148526|7.765993078999999|0|0.6094207970000001|0.0|0.025890116|-0.048337951|0|0.043817204|2.224112182|-0.01180891|0.00124359|-0.0779821129999999|-0.145525719|-0.5427297289999999|0|0.831186295|0.839409251|-0.019130435|1|-0.0943910459999999|0.216289509|-34.91603827|7.772301225|59.72163595|0.1112332809999999|-0.0288417079999999|0.0|0.693952122|-1.038301506|-17.94949454|-14.82682786|0.423167668|-533.7658031000001|1393.156794|5.605165488|9.717148607|0.733606015|4598.027604999999|-274.3961469|21.36577928|0.018316536|-199.4122311|1.0|1.0|1.0|1.0|1.0|2.95|0.19|19.0|6.61|110.94|1.7|1.0|0.0|93.05|0.0|3.0|-6.18|22.0|3.0|-5.35|0.0|1.0|4.02|6.65e-07|0.00399|4.14|0.0|-0.05487|-1633.443791|544.22|903.81|0.5017|425.74|0.7034600000000001|-0.1970599999999999|0.02415856|5.0659|8.0458|8.0458
12p_a36|0.0|1|0|0|3.392386149|7.412764017000001|2|1.297044387|0.0|-0.0494658159999999|-0.084341564|2|0.042804233|0.0|-0.0433009009999999|-0.000673716|-0.101303149|-0.217394466|-0.440709431|1|0.724208473|0.828371596|-0.074349074|0|-0.108380023|0.315548061|-51.98017377|12.71795723|83.24921731|0.251561167|-0.039016808|0.0|0.759126153|-1.950840419|-32.72335782|-24.56246081|0.475504684|-1228.123041|2308.958924|7.546742977|14.3885803|0.906594718|5922.775161|-773.1468902|32.35623052|0.019344052|-326.2581567|0.0|0.0|1.0|0.0|2.0|0.0|0.14|17.0|3.13|69.2|2.4|1.0|0.0|123.71|0.0|5.0|-3.89|30.0|5.0|-6.76|1.0|0.0|2.15|0.000129|0.0278|2.78|0.0|-0.0552299999999999|-1332.182868|660.71|1113.05|0.3015|506.89|0.30159|-0.21131|0.03396697|6.7199|8.0458|8.0458
8b_a12|0.0|0|0|0|0.0|0.0|1|1.283836078|0.0|0.190292199|-0.1676879319999999|2|0.03977208|0.0|-0.1090955359999999|-0.007926474|0.003898807|0.006468729|-0.659952678|1|0.89481633|0.7407532059999999|-0.183648492|0|-0.116554734|0.4384536329999999|-60.97837482|6.513753986|319.0086845|0.259073691|-0.045608374|76.80174559999999|0.888936354|-2.097985204|-35.28434152|-26.39069094|0.480938153|-1213.971783|1437.536303|6.373278096|12.27845608|0.926552694|5217.318476|-702.4489440000001|29.68794201|0.009361504|-450.1059006|1.0|1.0|1.0|1.0|2.0|2.57|0.1|18.0|3.11|80.37|2.23|1.0|0.0|110.58|0.0|4.0|-4.1|27.0|4.0|-6.51|0.0|0.0|2.51|7.890000000000001e-05|0.0346|2.76|0.0|-0.0589|-1159.405202|611.93|1020.47|0.3179|460.08|0.53425|-0.21184|0.03936706|6.1286|6.58|6.58
12t_a30|0.0|0|0|0|0.0|7.412764017000001|2|0.60498454|0.0|0.073057637|-0.097216874|2|0.044197531|0.0|-0.04950715|-0.001131023|-0.0546637159999999|-0.145315868|-0.464720444|1|0.609043558|0.83236194|-0.080971844|0|-0.1011561919999999|0.408290036|-58.89093185|12.26965165|88.42093081|0.303586418|-0.037159417|0.0|0.745705883|-1.82081145|-38.30686627|-24.17113783|0.445760296|-1184.385754|2479.787504|7.957774504|14.358001500000002|0.804273481|6617.834146|-770.409047|32.41376848|0.020029588|-319.6492937|0.0|1.0|1.0|0.0|1.0|0.0|0.14|17.0|4.67|81.65|3.58|2.0|0.0|127.19|0.0|5.0|-5.49|31.0|6.0|-6.06|0.0|0.0|3.21|3.24e-06|0.00291|4.07|0.0|-0.05542|-1774.2421780000002|677.85|1139.2|0.2094|527.87|0.33647|-0.20571|0.0337599|3.2145|8.0496|8.0496
16b_a23|0.0|0|1|1|0.0|7.423568444|1|1.197960988|3.418247774|0.031073244|-0.013240238|3|0.037664609|0.754232958|-0.05237763|0.011266252|-0.123524943|-0.224300431|-0.401493392|2|0.75524548|0.7740962779999999|-0.09063701|1|-0.07920267|0.2256448969999999|-37.52431601|13.79443768|7.971529518|0.071420236|-0.031407956|100.0262487|0.738977|-1.821661419|-27.80700713|-23.2745413|0.4870072789999999|-1349.923395|2256.698672|9.472884487|18.46592377|0.949345397|7575.784511|-1000.346801|31.49562341|0.018384316|-354.1828792|0.0|1.0|1.0|0.0|1.0|0.0|0.07|26.0|3.02|108.26|3.14|2.0|1.0|146.03|0.0|6.0|-6.19|36.0|4.0|-6.3|0.0|0.0|2.9|6.41e-07|0.00106|4.21|0.0|-0.07352|-1877.655481|772.84|1340.35|0.3456|607.92|0.95419|-0.21093|0.03978022|14.8849|7.0191|7.0191
