molecula|SddssS|NaaNH|SssssC|nAHRing|nARing|BCUTs-1|SaasN|MATS2c|AATSC1s|JGI4|MATS7i|SaaaC|AATSC1are|MATS8i|BCUTi-1|AATSC8d|n5aHRing|AATSC7i|AATSC1i|n6aHRing|GATS1are|MATS8s|MATS8d|SIC2|GATS1pe|nFaHRing|RASA|FNSA3|FNSA5|PBF|PNSA5|PPSA3|RNCS|TPSA_x|FNSA4|RPCS|FNSA1|FNSA2|WNSA3|DPSA5|PNSA4|DPSA3|GRAVp|PNSA2|MOMI-Z|GeomRadius|GeomDiameter|GRAV|WNSA2|DPSA4|DPSA2|Mor01p|PPSA5|CYP2C19 inhibitor|CYP2D6 inhibitor|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Synthetic Accessibility|Log Po/w iLOGP|Fraction Csp3|Num. of Aromatic heavy atoms|Log S (SILICOS-IT)|Log Po/w Silicos-IT Log P|Log Po/w WLOGP|TPSA_y|Brenk|Veber filter|Num. of Rotatable bonds|Hydrogen bond acceptors count (using Lipinski’s definition)|Log Kp (cm/s)|Molecular Mass|Egan filter|BBB|CYP1A2 inhibitor|Consensus Log P|Log S (ESOL)|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|Solubility [Log S (ESOL)] (mg/ml)|Log Po/w XLOGP3|PAINS|Lipinski|Oscillator Force (max. Transition)|Wavelength (max. Transition) (nm)|Approximated area|Contribuition (max. transition)|Contribution (HOMO-LUMO transition)|Dipole (gas phase)|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|Dipole (water)|pIC50|pIC50
1a_a18 (SB-431542)|0.0|1|0.0|1|1|1.430935835|0.0|0.043282217|-0.175408303|0.035620155|0.1008839219999999|0.0|-0.011639964|-0.029658865|10.94959842|-0.0492229479999999|1|0.164429684|-0.033765606|1|0.838928085|-0.08530265|-0.083341531|0.805877431|0.795744863|0|0.5940412860000001|-0.126408788|-0.122555709|0.210046675|-72.69619778|19.58668728|160.410387|240.8019609|-0.0462988229999999|105.3125675|0.7531996609999999|-2.083447046|-44.47680367|87.15852628|-27.46300805|94.56841061|2678.82389|-1235.8353619999998|1890.195809|7.52384981|14.26170773|5748.422847|-733.0587287000001|36.46179023|1640.78056|513.4628663999999|14.4623285|1.0|1.0|1.0|2.0|3.25|2.35|0.05|23.0|-7.69|4.04|3.63|103.12|0.0|0.0|4.0|5.0|-6.73|384.39|0.0|0.0|1.0|2.85|-4.25|3.03e-05|0.0116|5.660000000000001e-05|0.0218|2.7|0.0|0.0|0.5767|324.5|464.08|0.55409|0.69868|5.9926|-193.0|0.03494548|8.8609|6.9031|6.9031
7s_a46|0.0|0|0.218897825|1|1|1.160371307|2.117265684|-0.0778653109999999|-0.076841616|0.044509804|-0.210750635|0.0|0.0060802|-0.005405515|10.94651358|-0.020953253|1|-0.327656845|0.018964141|1|0.778692012|-0.036284605|-0.030371026|0.8182543959999999|0.768056188|0|0.858788462|-0.096723151|-0.083011849|0.249893305|-41.72189594|4.458665639|166.3052939|70.97315818|-0.031623562|0.0|0.8198874559999999|-1.3281895890000002|-24.43308641|47.36217237|-15.894055599999998|53.07188519|1982.695462|-667.5503351|1619.4591|5.565371272|9.829721631|4245.390306|-335.5119279|19.38565529|814.1975221|409.9543818|5.640276426000001|0.0|1.0|1.0|1.0|3.08|2.33|0.26|17.0|-6.08|3.65|3.9|50.94|0.0|0.0|2.0|3.0|-5.81|305.37|0.0|1.0|1.0|3.12|-4.24|8.590000000000001e-05|0.0262|5.76e-05|0.0176|3.32|0.0|0.0|0.4164|234.06|446.63|0.44692|0.69976|2.4286|-0.19947|0.036050328|3.6655|5.7022|5.7022
8d_a32|0.0|1|0.0|0|0|0.609420756|0.0|0.143684876|-0.089662873|0.0388738739999999|0.062782795|2.146260246|-0.006974711|-0.044765977|10.31100269|-0.0682721729999999|3|0.113030335|0.002805572|0|0.825020753|-0.054095278|-0.11492754|0.875986707|0.789198712|1|0.7107041559999999|-0.109612139|-0.109968322|0.261692269|-69.11005922|10.01177286|321.2496412|181.8092016|-0.03346862|89.20994250000001|0.708567136|-1.539556512|-43.2918338|81.54594837|-21.03349629|78.89798692|2556.198518|-967.5408291|2371.595484|8.106843676|15.29958432|5523.492436|-608.0551435|29.684549600000004|1365.489282|557.1050635|12.43588915|1.0|0.0|1.0|2.0|3.5|2.84|0.26|19.0|-7.26|6.42|4.32|154.03|0.0|1.0|7.0|4.0|-6.47|397.52|1.0|0.0|1.0|3.57|-4.36|8.41e-07|0.000334|4.36e-05|0.0173|3.17|0.0|0.0|0.3018|348.39|540.98|0.7026100000000001|0.7026100000000001|1.0269|-0.20115|0.04065536|1873.0|8.0809|8.0809
7l_a46|0.0|0|0.256706467|1|1|1.160371354|2.1525548|-0.2644255789999999|0.017668261|0.04006734|-0.203375108|0.0|0.013150047|-0.074511843|10.9642261|0.050638298|1|-0.331246137|-0.143129469|2|0.659888413|-0.1237456669999999|0.076724694|0.825629852|0.6539666829999999|0|0.907148114|-0.0565894359999999|-0.06289606|0.253138137|-30.34397256|5.5935102720000005|8.13531199|44.79605077|-0.022013621|51.39110437|0.67467081|-0.880544835|-13.17144326|38.22273917|-10.620390400000002|32.8948756|1920.310099|-424.8156159|1246.417766|5.273701985|9.825660656|4046.614178|-204.9507309|15.74158869|629.6635476|375.721552|7.878766604|1.0|1.0|1.0|0.0|3.04|2.64|0.28|17.0|-6.29|3.59|3.59|43.6|0.0|0.0|2.0|3.0|-6.22|290.36|0.0|1.0|1.0|2.86|-3.72|0.000668|0.1939999999999999|0.0001889999999999|0.0548|2.61|0.0|0.0|0.2024|272.71|414.82|0.68834|0.68834|3.3119|-0.2231699999999999|0.025086919|3.9009|5.7122|5.7122
10_a4|0.0|0|0.0|1|1|1.343863662|2.146166934|-0.180140166|0.005483539|0.038699764|0.00941601|2.149387791|0.01107733|-0.122141977|10.92992762|-0.090413559|1|0.014917047|-0.132895939|2|0.6990620390000001|-0.120059574|-0.150288496|0.861225169|0.6799081490000001|1|0.921653019|-0.051015897|-0.079432495|0.43000216|-45.97324097|8.440134933|39.48408698|45.34497624|-0.027007048|64.26218096|0.744529685|-1.350352423|-17.08910641|54.09964719|-15.63090193|37.96666686|2480.063587|-781.5450965|2064.276654|5.759414166|11.20225306|5598.949417|-452.3357957|20.99433004|1049.716502|594.7358385|8.126406226|1.0|1.0|1.0|0.0|3.46|3.38|0.26|21.0|-8.07|4.93|4.81|52.83|0.0|0.0|4.0|4.0|-5.83|370.45|0.0|1.0|1.0|3.9|-4.85|2.21e-05|0.00818|1.4e-05|0.00519|3.85|0.0|0.0|0.1792|249.6|470.02|0.4662|0.7038399999999999|1.4517|-0.2025|0.02232068|2.2386|7.0555|7.0555
8a_a31|0.0|1|0.0|1|1|0.610138387|0.0|-0.039027368|-0.158899731|0.043817204|-0.1480271209999999|0.0|-0.013230176|-0.135144546|10.31170053|-0.01861065|2|-0.258538098|-0.094359203|0|0.938325481|0.0502030679999999|-0.030149254|0.895174844|0.883113019|0|0.594139864|-0.122293189|-0.136459435|0.272259026|-67.46619355|18.56711239|131.2406629|200.6591816|-0.0416959379999999|465.4559302|0.666437359|-1.501053781|-29.89286568|82.32407724|-20.61467025|79.02944672|2128.209198|-742.1281291|1443.955093|5.83708559|10.63792161|4538.505909|-366.9116769|30.93264504|1113.575221|324.7430642|14.85788369|0.0|1.0|1.0|2.0|3.34|2.05|0.2|16.0|-5.33|4.16|2.54|114.29|0.0|0.0|3.0|5.0|-7.11|314.36|0.0|0.0|1.0|2.13|-3.11|0.000269|0.0846|0.000773|243.0|1.56|0.0|0.0|0.2604|325.45|396.15|0.7027100000000001|0.7027100000000001|3.7141|-0.18869|0.03432763|5.3042|6.1024|6.1024
8a_a32|0.0|1|0.0|0|0|0.609420757|0.0|-0.0755556459999999|-0.056633919|0.04008547|-0.0281981579999999|2.059960334|-0.003484915|-0.020716518|10.31100269|-0.128684642|3|-0.050766252|-0.1534110109999999|0|0.788133615|-0.184419911|-0.2166242669999999|0.8966299409999999|0.7507116140000001|1|0.814553726|-0.083474428|-0.109412858|0.221908108|-68.61558335|11.48993376|73.64907732|116.298071|-0.035678106|66.81560596|0.7490845290000001|-1.641192863|-32.82934751|79.73671389|-22.37464674|63.83886888|2574.085885|-1029.23375|3312.822051|7.420041446|14.26997798|5659.295213|-645.4586397|29.86932167|1373.988797|557.1050635|11.12113054|1.0|1.0|1.0|2.0|3.48|3.67|0.26|19.0|-7.65|6.49|4.65|140.04|0.0|1.0|7.0|4.0|-5.76|397.52|1.0|0.0|1.0|4.07|-4.99|1.5199999999999998e-07|6.03e-05|1.02e-05|0.00406|4.17|0.0|0.0|0.4315|348.07|566.07|0.70316|0.70316|4.8933|-0.2061599999999999|0.03498398|7.6703|7.3468|7.3468
5b_a50|0.0|0|0.0|1|1|1.397278957|4.190114953|-0.253064589|-0.003549558|0.034845679|-0.052494624|2.473508677|0.012641727|-0.137595558|10.9325725|-0.113846154|2|-0.0873662269999999|-0.175158017|1|0.693611382|0.019856551|-0.1866330389999999|0.855527513|0.6642694929999999|1|0.958606481|-0.041157676|-0.061164973|0.271653991|-31.07327358|6.200250541|6.656963127999999|21.02890062|-0.02140774|60.5565203|0.5887490470000001|-0.8563096170000001|-10.62231784|42.76068675|-10.87564575|27.10933752|2183.545404|-435.0258302|1452.442728|5.543302677000001|10.01036188|4577.809819|-221.0035589|18.47246431|738.8985723999999|409.0289917|11.68741316|1.0|1.0|1.0|0.0|3.37|2.91|0.1|20.0|-5.86|3.15|4.02|35.64|0.0|0.0|2.0|2.0|-6.03|312.37|0.0|1.0|1.0|3.11|-4.19|0.000335|105.0|6.47e-05|0.0202|3.06|0.0|0.0|0.2749|220.09|411.9|0.4270899999999999|0.66968|4.4181|-0.19252|0.02651535|6.1284|4.9126|4.9126
12g_a31|0.0|1|0.0|1|1|0.6101363000000001|0.0|0.0716209459999999|-0.1044685569999999|0.0388738739999999|0.045747231|0.0|-0.008464411|-0.0733026079999999|10.31169877|-0.082116813|2|0.074878295|-0.081426376|0|0.837044054|-0.076150332|-0.1386819869999999|0.8639814490000001|0.7983388929999999|0|0.58271093|-0.1284353869999999|-0.131126805|0.325789284|-80.52794936|19.01411466|152.7424573|256.26669530000004|-0.039059048|548.1594997999999|0.6886488690000001|-1.835775276|-48.43898314|95.97385383|-23.98704875|97.88920296|2514.363249|-1127.391291|1859.940155|8.098256552|15.28679013|5398.678971|-692.3565973|34.8320455|1637.106139|524.0230338|15.44590447|1.0|1.0|1.0|2.0|3.61|2.51|0.32|16.0|-6.45|5.19|3.44|131.36|0.0|0.0|7.0|5.0|-6.86|384.45|0.0|0.0|1.0|2.9|-3.79|1.19e-05|0.00457|0.0001629999999999|0.0627|2.52|0.0|0.0|265.0|323.3|542.78|0.70068|0.70068|1.6279|-0.19241|0.04532186|2.4038|6.9586|6.9586
17_a4|0.0|0|-4.533317957|1|1|1.219995452|1.690442177|-0.188642713|-0.319716072|0.043084795|-0.01849014|0.0|0.001892883|-0.3948966229999999|10.94611837|-0.094767116|1|-0.073733221|-0.07155304|1|0.49887819|0.0147116789999999|-0.12969185|0.8347553529999999|0.484393047|0|0.888791225|-0.0887214819999999|-0.08932566|0.332034943|-46.06264282|5.472562628|17.08736223|57.34712812|-0.042181562|0.0|0.861696586|-1.5185362180000002|-23.59250328|52.67753395|-21.75180355|51.22364842|2351.601697|-783.0649279|1658.726841|5.923504372999999|10.65499029|5322.773303|-403.8037909|25.24299609|908.7478594|319.5521911|6.61489113|1.0|0.0|0.0|0.0|3.31|2.94|0.11|17.0|-6.56|4.59|6.26|30.71|0.0|0.0|3.0|6.0|-5.56|345.29|1.0|0.0|1.0|4.29|-4.81|4.39e-05|0.0152|1.5399999999999998e-05|0.00532|4.01|0.0|0.0|0.2045|285.92|413.28|0.47353|0.47353|4.8197|-0.21745|0.02636403|6.3221|6057.0|6057.0
9b_a31|0.0|1|0.0|1|1|0.610136326|0.0|0.010411229|-0.070525429|0.03995614|-0.045938305|0.0|-0.0050444109999999|0.014628521|10.31169871|-0.091236608|2|-0.075191042|-0.2345186269999999|0|0.811212624|0.01752821|-0.154083843|0.899394425|0.77051712|0|0.669120552|-0.103937658|-0.131125311|0.241728566|-80.40427495|21.21368453|152.8702381|202.8908225|-0.039058603|552.0968813|0.689175183|-1.835754351|-39.08032306|95.78862992|-23.95020956|84.94685678|2534.356888|-1125.659849|1711.969694|8.097516252|15.2652837|5524.468603|-690.2394625|34.75199071|1633.343563|524.0230338|15.38435497|1.0|1.0|1.0|2.0|3.58|2.76|0.32|16.0|-6.84|5.26|3.5|117.37|0.0|0.0|7.0|5.0|-6.77|384.45|0.0|0.0|1.0|3.0|-3.86|1.76e-05|0.00675|0.000137|0.0527|2.64|0.0|0.0|0.2732|224.94|562.68|0.41622|0.70102|5.2851|-0.2013599999999999|0.03769117|6.8028|7.2007|7.2007
5d_a40|0.0|0|0.0|0|1|0.6049133329999999|1.601200869|-0.071479892|0.0418378229999999|0.044526749|-0.1031436519999999|0.716041667|0.007200253|0.2078052269999999|10.31198333|0.029272031|2|-0.259985037|-0.009744685|0|0.496945486|0.145024458|0.0451110059999999|0.877722972|0.483934049|1|0.754010052|-0.086193996|-0.094277694|0.049855551|-43.26473143|10.10860823|181.4728912|112.88660690000002|-0.0377110779999999|53.85026982|0.8111805740000001|-1.131332331|-18.15211073|49.97858532|-17.30589257|49.66367051|1974.583878|-519.1767771000001|511.3769101|6.288958592999999|12.09256826|4051.712713|-238.2540642|21.3342049|640.0261471|243.4287716|6.713853887999999|1.0|0.0|0.0|0.0|3.02|2.56|0.21|14.0|-4.32|4.08|3.64|75.5|1.0|0.0|3.0|4.0|-5.94|287.31|0.0|1.0|1.0|3.1|-3.82|5.9e-05|17.0|0.000152|0.0436|2.98|0.0|0.0|0.4493|331.74|365.74|0.69613|0.69613|7.0422|-0.2164699999999999|0.01667985|9.2439|7.7212|7.7212
8b_a31|0.0|1|0.0|1|1|0.610137861|0.0|-0.01883655|-0.12841288|0.041161616|-0.130371116|0.0|-0.010300564|-0.211457443|10.31170011|-0.069423138|2|-0.222667869|-0.092604362|0|0.928940547|-0.058494079|-0.1155280009999999|0.8956498159999999|0.8761979520000001|0|0.6076192260000001|-0.120703408|-0.132574249|0.281200674|-69.24221375|16.89414614|129.8921115|204.9365822|-0.040792077|472.8995873|0.703469355|-1.590890986|-32.92631065|82.21438954|-21.30529654|79.93633765|2189.617009|-830.906565|1587.743824|6.142377144|11.79588561|4696.728592|-433.9742484|30.28603362|1181.155311|372.3224834|12.97217579|0.0|1.0|1.0|2.0|3.4|2.71|0.25|16.0|-5.73|4.52|2.74|114.29|0.0|0.0|4.0|5.0|-6.87|328.39|0.0|0.0|1.0|2.52|-3.4|8.97e-05|0.0294|0.000399|131.0|2.02|0.0|0.0|0.2643|321.36|439.96|0.70036|0.70036|3.6945|-0.19265|0.03659821|5.6001|5.6576|5.6576
3j_a32|0.0|1|0.0|0|1|0.609420782|0.0|0.0053427669999999|-0.017889768|0.037373737|-0.029763115|2.248764828|-0.000202965|-0.086191775|10.31100276|-0.052622352|3|-0.055211759|-0.097980957|0|0.812195122|-0.020129489|-0.084553991|0.8884057059999999|0.7557114|1|0.865101945|-0.070289671|-0.095013178|0.27811778|-50.46105839|7.315176208|47.55031019|71.64373163|-0.030815085|0.0|0.7487739999999999|-1.140158136|-19.82606536|58.58770587|-16.36574867|44.64569478|2282.569698|-605.5327007000001|1778.1826620000002|5.900829539|10.69497519|4866.613493|-321.5956102|21.85672669|808.6988876|398.2788055|8.126647477|1.0|1.0|1.0|1.0|3.27|3.0|0.24|19.0|-6.69|6.68|4.93|110.94|0.0|0.0|3.0|3.0|-5.6|338.45|0.0|0.0|1.0|4.09|-4.8|1.21e-06|0.0004089999999999|1.58e-05|0.00533|3.89|0.0|0.0|0.3005|354.42|405.19|0.7028|0.7028|3.6238|-0.19859|0.02833407|5.9266|8.0969|8.0969
12y_a30|0.0|0|0.0|2|2|0.604984019|0.0|0.048343649|-0.037335306|0.044197531|-0.089502772|0.0|0.00604028|0.061944378|10.31162818|-0.058184644|1|-0.153680104|-0.0922059569999999|1|0.842068099|-0.05346283|-0.095969764|0.8146529229999999|0.803183654|0|0.8489185109999999|-0.070903795|-0.091248521|0.374181804|-61.25585229|10.05775555|85.17057711|101.4221952|-0.034840345|0.0|0.820108145|-1.91621895|-31.95309886|69.55490151|-23.38859815|57.65603256|2847.362782|-1286.372898|2411.415644|8.067590558|14.55517927|6301.067405|-863.552275|28.51891948|1568.540572|754.3941655|8.299049218|1.0|0.0|0.0|1.0|4.86|0.0|0.21|17.0|-7.38|4.87|3.23|81.65|0.0|0.0|5.0|4.0|-5.64|426.54|0.0|0.0|0.0|3.19|-5.46|9.14e-07|0.00039|3.48e-06|0.00148|4.6|0.0|0.0|0.2173|238.56|585.59|0.30617|0.6864399999999999|4.7043|-0.19815|0.0311422|5.1209|7.6576|7.6576
IN1166_a11|0.0|1|0.0|0|0|1.429020445|0.0|-0.089778965|-0.008507023|0.044021739|0.018376555|1.643912856|-0.003356527|0.0266218529999999|10.95053349|-0.037793156|1|0.032420935|-0.223618825|2|0.841211811|0.102257199|-0.067328767|0.827254552|0.790249345|1|0.863273559|-0.073965061|-0.0896538619999999|0.551933595|-61.90325275|13.82641888|112.0066065|94.40543077|-0.031642539|20.83871871|0.694302821|-1.6137695069999998|-35.26269962|76.76995134|-21.84820685|64.89703387|2865.055175|-1114.258549|2953.475057|6.777827685|12.63334911|6310.825439|-769.3614916|31.46783535|1604.859603|676.2770877|14.86669859|1.0|1.0|1.0|2.0|3.51|2.79|0.08|27.0|-10.18|5.01|4.53|103.17|0.0|0.0|5.0|5.0|-6.52|417.47|0.0|0.0|1.0|3.31|-4.78|7.74e-06|0.00323|1.65e-05|0.00688|3.27|0.0|0.0|0.3425|248.68|554.63|0.4358399999999999|0.6998300000000001|3365.0|-0.21098|0.04189898|4.3481|7.9318|7.9318
12ac_a36|0.0|1|0.0|2|2|1.297043188|0.0|-0.050997272|-0.073735973|0.042560386|0.03586247|0.0|0.000584134|-0.046730704|10.95345846|-0.0121300989999999|1|0.060445359|-0.166354116|1|0.8058720979999999|0.135371136|-0.020272679|0.863165958|0.770400825|0|0.779673368|-0.080202334|-0.104391657|0.4712820929999999|-72.4798052|14.93372351|118.0445703|152.9742102|-0.036062573|20.70356046|0.7316461470000001|-1.98344149|-38.66245764|86.51036063|-25.03847816|70.61872461|2902.588755|-1377.116299|2455.459827|8.126831024|14.63702516|6378.288017|-956.1407834|34.22211444|1882.216294|716.9974499|14.03055543|1.0|0.0|0.0|2.0|4.86|0.0|0.17|17.0|-6.89|3.16|2.09|86.27|0.0|0.0|6.0|5.0|-7.21|423.47|0.0|0.0|0.0|1.84|-3.95|0.000154|0.0653|0.000112|0.0476|2.36|0.0|0.0|0.3302|319.2|554.84|0.56186|0.56357|4.0208|-0.20949|0.03998989|5.4387|7.8861|7.8861
25c_a34|0.0|0|0.0|2|2|1.377881974|1.958290974|0.024837617|-0.047513652|0.037424242|-0.16034464|0.0|-0.002827527|-0.056443595|10.95957635|-0.041629027|1|-0.250299211|-0.563411433|1|0.809687672|0.118901861|-0.072907053|0.844690266|0.760055383|0|0.683231623|-0.088513496|-0.113392997|0.478421157|-75.6298008|29.22363765|183.6812574|211.2752099|-0.031498055|93.28638171|0.537428437|-1.7008949569999998|-39.37521522|100.6665476|-21.008278|88.25954175|2884.104654|-1134.447012|2439.174137|7.484891117|13.26192888|6306.980593|-756.6428589|39.09037289|2110.880136|648.0187526000001|25.03674677|0.0|1.0|1.0|1.0|3.64|3.17|0.32|17.0|-5.71|2.18|1.98|90.74|0.0|0.0|6.0|6.0|-7.95|421.45|0.0|0.0|0.0|1.93|-3.28|0.00156|659.0|0.000523|0.22|1.3|0.0|0.0|0.2239999999999999|294.54|561.29|0.69247|0.69247|7.12|-0.2069599999999999|0.03817361|9.8087|5.7496|5.7496
12e_a36|0.0|1|0.0|2|2|1.29704412|0.0|-0.064019914|-0.043085717|0.040899471|0.144415507|0.0|0.002951176|-0.0586405829999999|10.95346131|-0.084051264|1|0.244642918|-0.1763783589999999|1|0.90414347|-0.010494913|-0.144846626|0.847602953|0.856274847|0|0.838086387|-0.07049439|-0.100988761|0.4347714629999999|-64.2330904|12.12502373|65.27404529|102.9838531|-0.036203518|5.735288795|0.7610764190000001|-1.918786459|-28.51846223|75.50154216|-23.02695694|56.96241436|2709.877204|-1220.428718|2309.239105|6.767371321000001|12.69013737|5929.071389|-776.2438847|30.25577504|1603.556077|662.0530478999999|11.26845175|1.0|0.0|0.0|2.0|4.85|0.0|0.17|17.0|-6.97|3.24|2.19|69.2|0.0|0.0|5.0|4.0|-6.55|395.46|0.0|1.0|0.0|2.14|-4.3|6.929999999999999e-05|0.0274|5.05e-05|0.02|3.04|0.0|0.0|0.4537|323.18|507.03|0.6814600000000001|0.70007|6.5974|-0.20151|0.03037051|8735.0|7.8539|7.8539
15a_a22|0.0|0|0.0|0|0|1.4229176680000002|1.646649187|-0.136588366|-0.052476637|0.038167849|0.021482585|1.614660505|0.005288335|-0.057308195|10.9464374|-0.015194063|1|0.036467904|-0.165471815|2|0.6819423609999999|-0.09744639|-0.027029438|0.794858486|0.655865336|1|0.86664032|-0.061755825|-0.081705465|0.410151945|-55.4621036|14.43653926|96.58317516|90.52525878|-0.031425179|65.53409434|0.702735071|-1.634109304|-28.45564196|70.12529157|-21.33157831|56.35672103|2884.815511|-1109.242072|2169.226845|8.157552588|14.6895113|6322.278103000001|-752.9594081|30.3550786|1578.4640869999998|684.5377542|14.66318798|1.0|1.0|1.0|1.0|3.42|2.86|0.08|27.0|-9.21|3.87|4.31|85.59|0.0|0.0|6.0|5.0|-6.61|420.47|0.0|0.0|1.0|3.19|-4.68|2.25e-05|0.00945|2.1e-05|0.00881|3.18|0.0|0.0|312.0|245.14|541.27|0.41078|0.69076|5.2588|-0.21285|0.03153544|6.8666|6.8447|6.8447
12bi_a36|0.0|1|0.0|2|2|1.297042566|0.0|-0.088734077|-0.043740597|0.043854875|0.03474497|0.0|0.000482522|-0.067142264|10.95958518|0.041834838|1|0.056936052|-0.289604649|1|0.884226781|0.0997949019999999|0.071329141|0.858971809|0.8350231859999999|0|0.7850011179999999|-0.082914301|-0.107613368|0.382000949|-75.1419557|24.16125901|129.685076|150.12481100000002|-0.027831043|0.0|0.4996603229999999|-1.614200516|-40.42611289999999|101.3899049|-19.43326441|82.05687954|3044.149713|-1127.129336|2660.0547690000003|8.454426643|15.71382803|6572.410403|-787.0277122|38.89295091|2255.791153|766.4854363|26.24794923|1.0|0.0|1.0|2.0|4.97|0.0|0.21|17.0|-6.79|2.83|1.9|87.66|0.0|0.0|7.0|6.0|-7.13|441.49|0.0|0.0|0.0|1.75|-4.15|7.75e-05|0.0342|7.13e-05|0.0315|2.62|0.0|0.0|0.4214|319.1|603.92|0.68181|0.69207|7.0514|-0.2018|0.0318395999999999|8.8903|7.8539|7.8539
8c_a12|0.0|0|0.0|1|1|1.283851303|0.0|0.1948786139999999|-0.055163114|0.038787879|-0.106633503|0.0|-0.004211843|-0.036504737|10.95472932|-0.07003012|0|-0.1876771789999999|-0.370782022|2|0.905486734|-0.10899871|-0.130288596|0.8425863029999999|0.845077891|0|0.840397446|-0.067004282|-0.101988384|0.239216075|-52.04233846|10.00357546|83.24714315|81.4415307|-0.038245644|0.0|0.764449832|-1.529825767|-17.44675795|61.66383178|-19.51587692|44.19432689|2190.852814|-780.6350769|1245.6132289999998|5.670223821|10.74930819|4610.945152|-398.3402139|25.52931025|1021.17241|390.0159026|9.621493319|0.0|1.0|1.0|1.0|3.91|2.24|0.11|18.0|-7.14|2.81|1.59|63.06|0.0|0.0|3.0|5.0|-6.44|314.34|0.0|1.0|1.0|2.23|-3.72|0.000339|107.0|0.0001899999999999|0.0598|2.5|0.0|0.0|466.0|284.38|402.43|0.53657|0.67318|1.7305|-0.2227699999999999|0.02263772|2.4806|7.3979|7.3979
36_a18|0.0|0|0.0|2|2|1.25117638|0.0|0.050448408|-0.020339784|0.036625514|-0.05224259|0.0|-0.000451777|-0.0077246719999999|10.94702093|0.003321395|0|-0.079553246|-0.12139648|0|0.7343989059999999|-0.010091893|0.0059061|0.780206307|0.721836103|0|0.804293867|-0.07777765|-0.079805761|0.3847791889999999|-56.82615305|6.722004572|110.8288932|139.3536816|-0.031922305|83.34177364|0.812056067|-2.074949798|-39.43509046|65.59412783|-22.73046122|62.10402945|2979.013751|-1477.479979|1547.485543|9.560644525|18.21710397|6799.65027|-1052.048147|27.99124609|1819.430996|975.4099618|8.767974776|1.0|1.0|1.0|3.0|4.19|0.0|0.28|18.0|-9.16|3.73|2.96|85.29|1.0|0.0|7.0|3.0|-6.18|466.57|0.0|0.0|1.0|2.8|-5.28|2.09e-06|0.000975|5.19e-06|0.00242|4.18|0.0|0.0|0.4674|388.57|636.33|0.69372|0.69372|1.9944|-0.18124|0.02564498|2.7547|7.4949|7.4949
47u_a18|0.0|0|0.0|1|1|1.251177393|0.0|0.039883149|-0.0872206669999999|0.035393939|0.008108241|0.0|-0.000829573|0.031337464|10.94702032|-0.033209663|0|0.0121925089999999|-0.1904128389999999|0|0.664796402|-0.0112778039999999|-0.053126304|0.7960273840000001|0.646724968|0|0.741066474|-0.090364489|-0.092271172|0.33777918|-64.32800179|14.42377665|86.37253771|180.5187465|-0.0344062|77.59162925|0.721837463|-2.029965788|-43.92035521|79.06741651|-23.98671253|77.42251040000001|2965.254516|-1415.216039|1415.590236|9.18142206|17.78724206|6837.350959|-986.6355633|33.23007431|1960.574384|818.9389171|14.73941472|0.0|0.0|0.0|2.0|3.98|0.0|0.19|18.0|-8.2|3.15|3.02|99.56|1.0|0.0|8.0|4.0|-6.31|455.51|0.0|0.0|0.0|2.6|-4.98|2.05e-06|0.000932|1.04e-05|0.00472|3.9|0.0|0.0|0.5849|397.57|646.45|0.69143|0.69143|4.4624|-0.19109|0.02892505|5.8058|5.7055|5.7055
13d_a6|0.0|1|0.0|1|1|1.424214188|0.0|-0.045686501|-0.0122495089999999|0.041728395|0.077158715|0.0|-0.003346018|-0.042531782|10.95129636|-0.10528143|1|0.126028544|-0.174259072|1|0.845481322|-0.027209556|-0.187174391|0.841971795|0.7995080809999999|0|0.78862121|-0.092581323|-0.110731261|0.19992155|-75.40072983|20.96853949|156.67194009999997|143.9350986|-0.039696112|564.780402|0.769432845|-2.103893962|-42.92734103|88.02705449|-27.03045032|84.01035117|2882.382522|-1432.613867|3075.022992|9.086171078|15.47559904|6185.117192000001|-975.5161277|35.13035671|1861.908905|692.8471883999999|12.62632467|1.0|1.0|1.0|2.0|3.64|3.03|0.16|23.0|-9.4|5.38|4.57|95.85|0.0|0.0|6.0|5.0|-5.88|423.47|0.0|0.0|1.0|3.74|-5.27|1.11e-06|0.000471|5.42e-06|0.00229|4.23|0.0|0.0|0.7905|255.64|598.06|0.58381|0.7007399999999999|11.0994|-0.20146|0.02846332|14.0012|6.4437|6.4437
