molecula|NaaNH|n9FaHRing|n9FaRing|SaaNH|SssssC|SRW09|nAHRing|BCUTs-1|MATS2c|AATSC1c|n6HRing|JGI4|MATS7i|SaaaC|AATSC1are|MATS8i|BCUTi-1|AATSC8d|AATSC1pe|MATS1i|MATS1c|n6aHRing|MATS8s|SIC2|GATS1pe|nFaHRing|FNSA3|PBF|FPSA3|PPSA3|RNCS|RPSA|TPSA_x|FNSA4|FNSA2|WNSA3|PNSA4|DPSA3|GeomPetitjeanIndex|WNSA4|GeomRadius|GeomDiameter|GeomShapeIndex|PPSA1|DPSA4|FPSA5|DPSA1|DPSA2|PPSA5|CYP2D6 inhibitor|P-gp substrate|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Synthetic Accessibility|Fraction Csp3|Log S (SILICOS-IT)|Log Po/w WLOGP|TPSA_y|Leadlikeness|Veber filter|Num. of Rotatable bonds|Log S (Ali)|Log Kp (cm/s)|Molecular Mass|BBB|CYP1A2 inhibitor|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|Solubility [Log S (ESOL)] (mg/ml)|Log Po/w XLOGP3|PAINS|Solubility [Log S (SILICOS-IT)] (mol/l)|Lowest Unoccupied Molecular Orbital Energy|Absorption Energy (max. Transition) (eV)|Absorption Energy (HOMO-LUMO transition) (eV)|Area (grid)|Wavelength (HOMO-LUMO transition) (nm)|Oscillator Force (max. Transition)|Wavelength (max. Transition) (nm)|Contribuition (max. transition)|Oscillator Force (HOMO-LUMO transition)|HOMO-LUMO Energy Difference (Hartree)|Dipole (gas phase)|E solv. Water  (Hartree)|Gibbs Free Energy|IC50|pIC50|pIC50
47i_a18|0|0|0|0.0|0.0|7.03438793|1|1.251177255|0.053794607|-0.006882626|0|0.037484277|-0.037689885|0.0|-0.000919158|0.073977454|10.94702091|-0.040514277|0.000427479|-0.106018078|-0.499939719|0|-0.064085904|0.7842882870000001|0.727767462|0|-0.0780255879999999|0.279553995|0.009745543|6.787641686000001|72.81110823|0.196924826|137.1555392|-0.035256027|-2.150617629|-37.84973202|-24.55535669|61.13143233|0.487446923|-17.10248143|9.573882864|18.67881257|0.951017454|96.90318745|28.52393145|0.009393984|-502.6804099|1739.959818|6.542785417999999|1.0|1.0|1.0|3.0|4.05|0.22|-8.98|2.8|85.29|3.0|0.0|8.0|-5.18|-6.36|440.54|0.0|1.0|6.58e-06|0.0029|1.67e-05|0.00735|3.7|0.0|1.04e-09|-0.05062|3.2321|3.2321|744.95|383.61|0.5085|383.61|0.69175|0.5085|-0.13237|2.7749|0.02671774|-1415.944522|19.0|7.7212|7.7212
14l_a23|0|1|1|0.0|0.0|7.423568444|0|1.1979636809999998|0.060717916|-0.005344736|2|0.046283951|0.042748013|0.758109562|0.01269616|-0.060692376|10.313217800000002|-0.061788679|0.01180744|-0.074441567|-0.448622017|2|0.156652778|0.836852328|0.6906097959999999|1|-0.053549434|0.215920645|0.018669073|12.31633167|40.34135162|0.078732333|51.94117061|-0.0328459689999999|-1.642298442|-23.306234600000003|-21.66909079|47.64388017|0.492922575|-14.29549842|8.006380163|15.78926563|0.972085426|138.7874759|27.44221375|0.01508774|-382.1434717|1372.110688|9.953660282|0.0|1.0|1.0|1.0|3.51|0.09|-7.78|4.33|105.02|2.0|0.0|5.0|-5.85|-6.1|425.51|0.0|0.0|1.43e-06|0.000608|5.61e-06|0.0023899999999999|3.94|0.0|1.65e-08|-0.07191|3.6274|3.6274|694.65|341.8|0.4239|341.8|0.67242|0.4239|-0.14639|6.0563|0.01168219|-1669.04569|7.0|8.1798|8.1798
12aa_a30|0|0|0|0.0|0.0|7.412764017000001|2|0.604983643|-0.101407312|-0.008848121|2|0.043854875|-0.014017531|0.0|0.003529389|0.059360681|10.31162784|-0.007369513|0.005111479|-0.12254489|-0.394520145|1|0.024991407|0.855880335|0.794193541|0|-0.078042288|0.418522684|0.030906491|21.58471858|55.0567406|0.1873486869999999|130.84205079999998|-0.033789461|-1.925999268|-38.06478415|-23.59814969|76.08850600000001|0.4659424379999999|-16.48066156|8.65813938|16.21199661|0.872457337|257.8730361|37.41227352|0.029670025|-182.6418006|2132.499591|20.72118575|0.0|1.0|1.0|1.0|4.86|0.21|-6.83|2.63|100.11|2.0|0.0|7.0|-5.61|-6.39|458.54|0.0|0.0|2.47e-06|0.00113|9.94e-06|0.00456|3.81|0.0|1.47e-07|-0.04966|5.1925|3.4642|748.78|357.9|0.1667|238.78|0.30341|0.1506|-0.1472099999999999|5.8962|0.03443621|-1804.582558|8.0|8.1135|8.1135
13e_a6|1|0|0|3.433539068|0.0|6.842683282|0|1.429020445|-0.089778965|-0.006882528|2|0.044021739|0.018376555|1.643912856|-0.003356527|0.0266218529999999|10.95053349|-0.037793156|-0.001446486|-0.126749697|-0.462344944|2|0.102257199|0.827254552|0.790249345|1|-0.074242826|0.175643236|0.0183790889999999|12.28502792|66.59852278|0.138323399|92.4587065|-0.032929004|-1.679379203|-33.17101912|-22.01054293|61.91072885|0.4442079679999999|-14.71237941|7.973429837999999|14.346067199999998|0.799234143|185.4673146|30.46313253|0.019543118|-297.4895642|1553.619759|13.06309302|1.0|1.0|1.0|2.0|3.51|0.08|-10.18|4.53|103.17|1.0|0.0|5.0|-5.11|-6.52|417.47|0.0|1.0|7.74e-06|0.00323|1.65e-05|0.00688|3.27|0.0|6.59e-11|-0.07534|5.9885|3.2475|713.3|381.78|0.8312|207.04|0.38609|0.0104|-0.1327|10.1884|0.03809808|-1347.074898|12.0|7.9208|7.9208
4d_a49|0|0|0|0.0|0.0|7.535296702|1|1.343847746|-0.06085453|-0.006135653|2|0.036555556|-0.090862681|1.76904838|0.000607064|-0.053327669|10.92777282|0.013451218|0.001356445|0.000511959|-0.417231241|2|-0.008564167|0.834151595|0.749565191|1|-0.089942837|0.410804214|0.013625199|8.392883773|85.21839288|0.2473653539999999|152.3727245|-0.0281044679999999|-1.461432343|-34.12740785|-17.31186002|63.79609555|0.470013152|-10.66380249|7.998287218|15.09148245|0.8868392740000001|212.6814716|26.44129877|0.022019681|-190.6195379|1374.947536|13.56373757|1.0|1.0|1.0|2.0|3.38|0.22|-7.58|2.8|98.72|1.0|0.0|6.0|-3.13|-7.7|398.46|0.0|1.0|0.000743|296.0|0.0004509999999999|0.18|1.45|0.0|2.64e-08|-0.06309|5.7447|3.8047|668.09|325.87|0.2549|215.82|0.40593|0.0879|-0.15888|4.3005|0.0395418|-1293.107454|18.0|7.7447|7.7447
8a_a32|1|1|1|3.217128449|0.0|7.773594467000001|0|0.609420757|-0.0755556459999999|-0.010151321|0|0.04008547|-0.0281981579999999|2.059960334|-0.003484915|-0.020716518|10.31100269|-0.128684642|-0.001662219|-0.0852122769999999|-0.591393096|0|-0.184419911|0.8966299409999999|0.7507116140000001|1|-0.083474428|0.221908108|0.018321589|11.48993376|73.64907732|0.185446274|116.298071|-0.035678106|-1.641192863|-32.82934751|-22.37464674|63.83886888|0.480024324|-14.03170956|7.420041446|14.26997798|0.923166883|157.3554684|29.86932167|0.017733503|-312.4144752|1373.988797|11.12113054|1.0|1.0|1.0|2.0|3.48|0.26|-7.65|4.65|140.04|2.0|1.0|7.0|-6.82|-5.76|397.52|0.0|1.0|1.5199999999999998e-07|6.03e-05|1.02e-05|0.00406|4.17|0.0|2.23e-08|-0.06166|3562.0|3562.0|667.29|348.07|0.4315|348.07|0.70316|0.4315|-0.1445|4.8933|0.03498398|-1880.595748|45.0|7.3468|7.3468
19g_a38|1|0|0|3.229090845|0.0|7.412764017000001|2|1.297044182|-0.077355838|-0.008497058|2|0.042419753|-0.037579797|0.0|-0.006877664|-0.009881824|10.96052467|-0.046735135|-0.004358975|-0.098027247|-0.438254637|1|-0.063110203|0.892249657|0.632625562|0|-0.086314802|0.5322242429999999|0.022953686|14.52522351|137.56612280000002|0.279993731|177.181631|-0.038842708|-1.942135378|-34.56416368|-24.57988703|69.14572278|0.455443492|-15.5542928|6.327835378|11.62016299|0.836356715|177.2223055|34.14148263|0.0228937029999999|-278.3610963|1707.074131|14.48726605|1.0|1.0|1.0|3.0|4.82|0.14|-7.12|3.11|81.23|1.0|0.0|5.0|-4.25|-6.81|419.43|0.0|1.0|5.68e-05|0.0238|4.67e-05|0.0196|2.88|0.0|7.599999999999999e-08|-0.05479|5.2766|3.6887|638.82|336.12|0.2285|234.97|0.3937|0.0962|-0.15269|5.0677|0.03244515|-1431.244906|42.0|7.3778|7.3778
11_a33|1|1|1|3.221176304|0.0|7.686621335|0|0.609352951|-0.151505631|-0.008708023|0|0.034984568|0.055664124|1.979284901|-0.003303432|0.143981643|10.31100126|-0.008908194|-0.00103193|-0.122478641|-0.393892466|0|0.003391835|0.921896958|0.781083337|1|-0.070841241|0.229250542|0.033701864|16.37099833|45.43139569|0.142712759|69.3240686|-0.030847481|-1.048814353|-16.71585694|-14.98445481|50.78279943|0.4673066279999999|-7.278840251|5.24049311|9.837729137|0.8772525659999999|217.193541|27.10262364|0.035341374|-51.37234937|921.4892038|17.16740584|1.0|1.0|1.0|1.0|3.19|0.13|-6.23|4.13|120.17|0.0|0.0|3.0|-5.48|-5.97|328.41|0.0|1.0|3.32e-06|0.00109|4.13e-05|0.0136|3.28|0.0|5.92e-07|-0.05806|3.5049|3.5049|506.55|353.74|0.5408|353.74|0.70381|0.5408|-0.14132|3.1406|0.02055276|-1669.251123|5.0|8.3188|8.3188
12ae_a36|1|0|0|3.412870974|0.0|7.412764017000001|2|0.299253957|0.069118289|-0.009867085|2|0.041555556|0.087069205|0.0|-0.006862238|-0.083959343|10.31810353|0.006615826|-0.001160331|-0.15024383|-0.513686975|1|-0.0931249669999999|0.8837136859999999|0.750657639|0|-0.085851235|0.439268891|0.023873046|17.78605328|96.60079598|0.2837586789999999|211.4077529|-0.036430555|-2.11297219|-47.65297933|-27.14173115|81.74750345|0.465246185|-20.22131065|8.676756505|16.22570287|0.870019385|234.6851816|39.62310606|0.025570256|-275.6561988|2298.140152|19.05051961|0.0|1.0|0.0|3.0|5.03|0.17|-6.87|2.15|123.75|1.0|0.0|7.0|-3.85|-8.03|474.54|0.0|0.0|0.0001409999999999|0.0668|0.0001889999999999|0.0897|1.64|0.0|1.36e-07|-0.0548899999999999|5235.0|3.8664|754.15|320.67|0.4832|236.84|0.40141|0.3366|-0.1566|6.7458|0.0508577|-1875.963244|15.0|7.8239|7.8239
A8301_a51|0|0|0|0.0|0.0|6.86171134|0|1.197963627|0.0245770529999999|-0.00449765|2|0.039058957|0.078523314|1.987294898|0.00740124|-0.012770742|10.31321735|-0.1227504419999999|0.007083041|-0.0357324579999999|-0.4354420879999999|2|-0.013846396|0.750630149|0.7234449559999999|1|-0.055295165|0.339244706|0.008152073|5.293803823|36.55933899|0.065260105|42.37868986|-0.032775831|-1.6387915469999998|-23.3177516|-21.28401067|41.20144811|0.4799553379999999|-13.82143785|6.890532887999999|13.24988678|0.922911768|94.18649643|24.89475504|0.009586697|-461.0082758|1244.737752|6.225421319|1.0|1.0|1.0|1.0|3.49|0.04|-9.38|5.52|87.72|2.0|0.0|5.0|-6.6|-5.31|421.52|0.0|1.0|2.5e-07|0.000105|1.17e-06|0.000495|5.02|0.0|4.12e-10||||||||||||||12.0|7.9208|7.9208
12s_a36|1|0|0|3.486136149|0.0|7.412764017000001|2|1.297044029|-0.057853364|-0.007059109|2|0.042804233|0.037454164|0.0|0.002951176|0.0056370119999999|10.95352614|-0.050363149|0.003962098|-0.104118159|-0.434472457|1|-0.118671653|0.856677627|0.856274847|0|-0.07216709|0.4314309979999999|0.019457471|12.55883918|110.6090028|0.169662191|109.5085883|-0.035868226|-1.901015959|-30.06529118|-23.15117315|59.13914165|0.4604765839999999|-14.94294208|7.545963801|13.98635088|0.853487672|158.6528381|30.69639722|0.018222417|-328.1450742|1626.909053|11.76167282|0.0|1.0|0.0|2.0|4.85|0.17|-6.97|2.19|69.2|1.0|0.0|5.0|-4.16|-6.55|395.46|1.0|0.0|6.929999999999999e-05|0.0274|5.05e-05|0.02|3.04|0.0|1.08e-07|-0.04908|3.8751|3.7604|683.24|329.71|0.4501|319.95|0.6843600000000001|0.0002|-0.15559|6.6068|0.03416928|-1272.061111|9.0|8.0458|8.0458
4q_a46|0|0|0|0.0|0.09591943|7.832410927000001|1|1.131262631|-0.2520920439999999|-0.001250008|2|0.0462962959999999|-0.012611536|0.0|0.012173202|-0.155661124|10.96363644|-0.081623022|0.012222698|-0.1214838219999999|-0.125840557|2|-0.15266708|0.848935944|0.703627625|0|-0.052170875|0.258420996|0.014510206|8.099124333999999|38.31894407|0.086449996|48.25357162|-0.021010627|-1.050531344|-16.25388148|-11.72744747|37.21920695|0.487775649|-6.545879136|6.038093227999999|11.78798551|0.952269544|212.350744|18.92875482|0.018430997|-133.46593529999998|946.4377411|10.28758193|1.0|1.0|1.0|0.0|3.95|0.38|-6.94|4.09|52.83|0.0|0.0|4.0|-3.41|-6.54|348.44|1.0|0.0|0.000389|135.0|0.000129|0.0449|2.65|0.0|1.14e-07|-0.03042|4.5296|4.5296|606.7333|273.72|0.1432|273.72|0.69002|0.1432|-0.1903|2.7026|0.02185677|-1108.566571|743.0|6129.0|6129.0
9a_a40|0|0|0|0.0|0.0|7.515889085|0|0.604993021|-0.028285975|-0.003680068|0|0.0397333329999999|0.168990628|0.921628874|0.01310675|0.157704751|10.31197235|-0.1720337089999999|0.011966382|0.009844552|-0.449508498|0|-0.394662853|0.749764251|0.61091688|1|-0.060029933|0.002467659|0.011033601|5.334966331|109.9916614|0.062399815|30.17155594|-0.032156295|-1.093314022|-14.03449109|-15.54821024|34.36063715|0.493941591|-7.51786994|6.749223592000001|13.33684703|0.976056482|63.59419322|17.90285474|0.008714375|-356.33157|608.6970611|4.213574358|0.0|0.0|1.0|0.0|3.26|0.06|-6.4|4.43|58.43|1.0|0.0|2.0|-5.49|-4.85|291.37|1.0|1.0|3.24e-06|0.000944|8.33e-06|0.00243|4.54|0.0|4.02e-07|-0.06495|4.7066|3.3192|515.96|373.53|0.4746|263.42|0.47831|0.3483|-0.13808|3.8656|0.01109672|-1217.873686|214.0|6.6696|6.6696
18c_a22|0|0|0|0.0|0.0|6.842683282|0|1.194229067|-0.191807441|-0.003749104|2|0.038137255|-0.044828537|1.642882533|0.005449965|0.009519672|10.31286086|0.006275578|0.005597023|-0.078828791|-0.305378181|2|-0.032031791|0.8287956870000001|0.6922232890000001|1|-0.057956428|0.5003904610000001|0.019843706|13.72808419|30.63947336|0.068926461|47.68404831|-0.028825841|-1.52776956|-27.73804808|-19.94201893|53.82294919|0.4777430589999999|-13.79609783|7.332936064|14.04085897|0.914766316|219.5183688|29.21094233|0.0215181079999999|-252.7737494|1548.179944|14.88645273|1.0|1.0|1.0|1.0|3.56|0.08|-9.46|4.98|124.4|1.0|0.0|6.0|-5.8|-6.63|461.54|0.0|1.0|1.6e-06|0.000739|7.98e-06|0.0036799999999999|3.5|0.0|3.4299999999999995e-10|-0.07207|5655.0|3.7222|707.08|333.1|0.2996|219.25|0.4609|0.0817|-0.15158|1.2938|0.02279458|-1783.340519|26.0|7585.0|7585.0
6a_a40|0|0|0|0.0|0.0|8.421342866|1|0.604893625|0.117890918|-0.014623575|0|0.035707071|-0.146542353|0.775942224|-0.001347823|0.104332675|10.30179985|-0.230955427|-0.001171195|-0.021759541|-0.620787469|0|-0.012261923|0.861720535|0.657059571|1|-0.109047987|0.360858579|0.016399125|10.24294396|185.06174|0.266249007|166.2999483|-0.049149867|-2.113444291|-42.542782200000005|-30.69915817|78.35465194|0.41480944|-19.17478857|6.945713476|11.8691482|0.708845065|82.54016015|35.37373259|0.012872604|-459.522754|1521.070502|8.040268001|0.0|0.0|1.0|1.0|3.99|0.21|-4.05|3.07|173.43|2.0|1.0|5.0|-7.11|-6.32|442.53|0.0|1.0|7.85e-08|3.47e-05|1.03e-05|0.00457|3.77|1.0|8.950000000000001e-05|-0.0926|2.9836|2.9836|649.48|415.55|0.4015|415.55|0.6782699999999999|0.4015|-0.11995|6.9379|0.01952089|-2371.443161|0.04|7.3979|7.3979
9h_a40|0|0|0|0.0|0.0|7.515889085|0|0.604992856|0.014753178|-0.009041931|0|0.039444444|0.157606277|0.814591837|0.003782277|0.133376308|10.31197223|-185.0|0.003099029|0.048470175|-0.503000695|0|-0.160855189|0.8022014000000001|0.7528137909999999|1|-0.09201708|0.219852623|0.012390387|6.199629554|132.6583116|0.135689851|67.89350333|-0.041058441|-1.437045429|-23.03722449|-20.54391962|52.2411122|0.482124665|-10.27931468|6.922257828999999|13.366649|0.930966649|68.10626265|23.78085181|0.011321157|-364.1454816|832.3298135|5.664631335|1.0|0.0|1.0|0.0|3.3|0.11|-6.51|4.44|67.66|1.0|0.0|3.0|-5.65|-5.06|321.4|1.0|1.0|2.23e-06|0.000716|7.6e-06|0.00244|4.51|0.0|3.09e-07|-0.05991|4.2372|3.3675|526.38|368.18|0.3851|292.61|0.64952|0.2721|-0.14047|2.1413|0.02291279|-1293.083512|3.98|5.4001|5.4001
4a_a49|0|0|0|0.0|0.0|7.535296702|1|1.343847746|-0.076526919|-0.006602016|2|0.036555556|-0.080255074|1.713107022|-1.8100000000000003e-05|-0.053787795|10.92777282|0.018857363|0.000660956|-0.037142108|-0.403194204|2|0.0063958109999999|0.856023531|0.731643066|1|-0.094228246|0.433367368|0.017143497|10.51443916|313.22432680000003|0.242956384|149.0098632|-0.0292876779999999|-1.4936715669999998|-35.44496163|-17.96270092|68.30645049|0.4716382|-11.01687292|7.934892916|15.01791558|0.8926425020000001|214.47685|27.62211044|0.023624093|-184.3656985|1408.727632|14.48911428|1.0|1.0|1.0|2.0|3.35|0.22|-7.36|2.83|92.93|1.0|0.0|6.0|-3.28|-7.52|399.45|0.0|1.0|0.000528|211.0|0.000305|122.0|1.71|0.0|4.35e-08|-0.06461|4.7259|3.7876|660.19|327.34|0.1935|262.35|0.35731|0.0789|-0.1585099999999999|3.9716|0.04133192|-1312.98289|32.0|7.4949|7.4949
12_a47|1|1|1|2.903215905|0.0|6.605297921|0|1.304330736|-0.155854903|-0.005522244|2|0.036632997|0.001435849|1.555521837|-0.0047488359999999|-0.018573056|10.95005729|0.0295267039999999|-0.004332024|-0.006318684|-0.326846977|2|0.055943216|0.90246604|0.618808977|1|-0.084846808|0.266995634|0.018014416|9.382250925|63.89392714|0.2159289589999999|112.4599133|-0.034116917|-1.1940921|-23.01490672|-17.76874008|53.5720844|0.4792593739999999|-9.25429818|7.042279354|13.52358352|0.920341815|166.28511369999998|26.10271529|0.025457205|-188.2488142|913.5950352|13.25859692|1.0|1.0|1.0|2.0|2.73|0.0|-8.11|4.98|66.49|0.0|0.0|3.0|-4.51|-5.94|339.75|1.0|1.0|3.11e-05|0.0106|2.77e-05|0.00943|3.43|0.0|7.69e-09|-0.0623|4.2907|3.9538|537.79|313.58|0.2306|288.96|0.66387|0.2241|-0.1633|2.1019|0.03721125|-1488.024564|6.0|8.2|8.2
22_a20|0|0|0|0.0|0.0|6.842683282|0|1.4170330269999998|-0.238401323|-0.00147607|2|0.0388043479999999|0.09301076|2.041494094|0.009265667|-0.066832578|10.93106272|-0.038668966|0.008780074|-0.036258691|-0.177976478|2|-0.044184455|0.809440795|0.607038752|1|-0.059893667|0.425968568|0.0122876139999999|8.001165067999999|9.022387025|0.053484974|34.8271111|-0.027118811|-1.3559405430000002|-25.39523478|-17.65860151|47.00134116|0.477376285|-11.49852068|7.408914181|14.17638345|0.913422548|149.350479|22.91425458|0.01345209|-352.4559681|1145.712729|8.759421782|1.0|1.0|1.0|0.0|3.36|0.08|-9.69|5.39|67.39|2.0|0.0|4.0|-5.6|-5.58|401.46|0.0|1.0|2.48e-06|0.000997|2.98e-06|0.0012|4.47|0.0|2.04e-10|-0.0568|5.5591|3.9732|694.15|312.05|0.2636|223.03|0.38233|0.0015|-0.16176|4.8308|0.03226475|-1275.657902|231.0|6.6364|6.6364
8b_a32|1|1|1|3.419952523|0.0|7.765993078999999|0|0.609420757|0.113639567|-0.009362305|0|0.03995614|-0.008128765|2.123714284|-0.003484915|-0.024375676|10.31100269|-0.0684566009999999|-0.001662219|-0.0852122769999999|-0.577864293|0|0.060636167|0.8966299409999999|0.7507116140000001|1|-0.0850068559999999|0.253018806|0.016711528|10.49093175|102.4297669|0.211781902|132.9495116|-0.03079624|-1.4166270230000002|-33.50038167|-19.33283713|63.85535908|0.458155153|-12.13650094|8.10555784|14.95918599|0.845546757|207.6969342|28.89166873|0.021225152|-212.3722924|1329.016762|13.32443194|1.0|1.0|1.0|2.0|3.46|0.26|-7.65|4.19|140.04|1.0|1.0|7.0|-5.83|-6.44|397.52|0.0|1.0|1.47e-06|0.000583|4.06e-05|0.0161|3.22|0.0|2.23e-08|-0.05404|3.5442|3.5442|671.54|349.82|0.2943|349.82|0.70285|0.2943|-0.14717|846.0|0.03602276|-1880.602014|12.0|7.9208|7.9208
15_a31|1|0|0|3.155574452|0.0|7.765993078999999|1|0.610137926|0.1893807519999999|-0.018913735|0|0.038809524|-0.0302581979999999|0.0|-0.011797858|-0.070065105|10.31169996|-0.074455342|-0.007631228|-0.157560864|-0.6215974160000001|0|-0.0869591359999999|0.8582665429999999|0.782925607|0|-0.116196194|0.287991212|0.038524836|20.47825449|141.1489667|0.4328912239999999|230.1075793|-0.041588706|-1.58037081|-32.83191294|-22.10688462|82.24348203|0.466164359|-11.75113151|6.148947296|11.51842782|0.873235738|190.5463457|34.45943505|0.03396368|-150.46712390000002|1309.458532|18.05372755|1.0|1.0|1.0|2.0|3.31|0.19|-5.66|3.0|117.37|0.0|0.0|4.0|-4.28|-6.84|342.37|0.0|1.0|5.27e-05|18.0|0.000272|0.0931|2.18|0.0|2.19e-06|-0.04192|4569.0|4569.0|556.68|271.36|348.0|271.36|0.5241899999999999|348.0|-0.15202|5.5793|0.03843988|-1460.790873|1.1|5.9586|5.9586
14p_a23|0|1|1|0.0|0.0|7.423568444|0|1.197963748|0.044380583|-0.005975594|2|0.045165485|0.041987653|0.733042138|0.009895793|-0.060144819|10.31321773|-0.053921569|0.009266617|-0.0686282459999999|-0.4510651779999999|2|0.099883916|0.8683808959999999|0.669357479|1|-0.063033628|0.223758613|0.0221104079999999|14.91710363|40.58186569|0.076544251|51.64167457|-0.033660197|-1.615689464|-28.69113861|-22.70933393|57.44364296|0.464933687|-15.32117727|9.014073839|16.84664803|0.868927227|167.5607773|30.21311441|0.0190667019999999|-339.5427625|1450.229492|12.86362369|0.0|1.0|1.0|1.0|3.48|0.04|-7.47|3.89|128.81|1.0|0.0|5.0|-5.68|-6.62|436.49|0.0|0.0|2.09e-06|0.0009109999999999|1.27e-05|0.00554|3.3|0.0|3.39e-08|-0.09046|3.5752|3.5752|699.61|346.79|0.3802|346.79|0.6816|0.3802|-0.14774|7.4033|0.02935511|-1721.994023|3.0|8.5302|8.5302
13h_a6|1|0|0|3.464247528|0.0|6.842683282|0|1.424099498|-0.094781725|-0.006619944|2|0.04393617|0.060987639|1.656132209|-0.002407131|-0.01698365|10.95053423|-0.090944829|-0.000644109|-0.12414699|-0.468842137|2|-0.0256002129999999|0.8391892870000001|0.789769968|1|-0.074151997|0.300800177|0.017441348|12.1971464|77.20799814|0.132089259|92.37313621|-0.032362302|-1.747564296|-36.26429338|-22.63172141|64.05338768|0.461667017|-15.82689691|9.11292243|16.928040300000003|0.8575863490000001|183.9790404|30.71129129|0.017825256|-331.36552|1658.40973|12.4656221|1.0|1.0|1.0|2.0|3.64|0.12|-10.57|4.79|103.17|2.0|0.0|6.0|-5.56|-6.31|431.49|0.0|1.0|2.77e-06|0.0012|8.8e-06|0.0038|3.7|0.0|2.67e-11|-0.07435|4.8701|3392.0|738.61|365.52|1.0978|254.58|0.50716|0.2121|-0.14097|7.2872|0.04469058|-1386.3651|47.0|7.3279|7.3279
18a_a22|0|0|0|0.0|0.0|6.842683282|0|1.194229718|-0.197348157|-0.003488994|2|0.038167849|0.033735832|1.6891461019999998|0.007066388|-0.021976395|10.31286146|-0.015194063|0.007079018|-0.0835538409999999|-0.296897301|2|-0.042139855|0.7881113679999999|0.722009212|1|-0.050645213|0.573315195|0.01713283|11.62443251|29.59800426|0.073464296|49.84469832|-0.029276847|-1.5223960559999998|-23.31437056|-19.86401135|45.98663929|0.487405342|-13.47750813|7.037677899|13.72951861|0.950859191|196.4447473|27.95908297|0.0193879289999999|-285.5992506|1453.872315|13.15449139|1.0|1.0|1.0|1.0|3.49|0.08|-9.4|5.11|100.61|2.0|0.0|6.0|-5.59|-6.28|436.53|0.0|1.0|2.59e-06|0.00113|6.98e-06|0.00305|3.78|0.0|3.95e-10|-0.0706799999999999|5.0214|3.4832|695.35|355.95|0.3174|246.91|0.35107|0.0354|-0.1408|3851.0|0.01932946|-1691.097989|13.0|7.8861|7.8861
14b_a50|0|1|1|0.0|0.0|7.934155233999999|2|1.267593742|-0.092558007|-0.003935732|2|0.030219907|-0.068176984|2.115127752|0.010215823|0.037777505|10.94501788|-0.041169251|0.011249462|-0.1786649189999999|-0.306633966|1|0.030057537|0.831689551|0.71456262|1|-0.050362464|0.7031402240000001|0.022423099|14.70317076|25.31245624|0.095923652|62.89861413|-0.025558317|-1.533499045|-21.65397937|-16.75898192|47.72661339|0.445384689|-10.98912227|6.3538844910000005|11.45638132|0.8030515570000001|237.8403928|26.29763086|0.021820402|-180.03459850000002|1577.857852|14.30797341|1.0|1.0|1.0|0.0|4.64|0.35|-6.86|4.81|66.99|2.0|0.0|7.0|-4.6|-6.5|441.52|1.0|0.0|2.51e-05|0.0111|1.6800000000000002e-05|0.0074099999999999|3.51|0.0|1.3900000000000001e-07|-0.02486|5.2834|4.0775|718.64|304.07|0.1637|234.67|0.55594|0.1373|-0.16874|5.3711|0.03081037|-1430.7933859999998|6.58|5.1818|5.1818
37_a18|0|0|0|0.0|0.0|7.03438793|2|1.251176176|-0.0013530679999999|-0.005351023|1|0.036746032|-0.018268775|0.0|0.002300582|-0.034593342|10.94702064|-0.011713125|0.003512954|-0.1483628609999999|-0.44541772|0|0.020848396|0.761336899|0.699483099|0|-0.068500679|0.385121249|0.009098426|6.653112344|12.63119843|0.168216253|123.0060763|-0.0286221589999999|-1.946306811|-36.62790634|-20.92960342|56.74339533|0.488368082|-15.30451633|9.460456975|18.49074823|0.954530133|171.9311063|27.36337253|0.0142451319999999|-387.3755475|1860.709332|10.41657856|1.0|1.0|1.0|2.0|4.31|0.3|-8.82|3.3|76.5|2.0|0.0|7.0|-5.68|-6.14|480.6|1.0|0.0|2.08e-06|0.000999|3.35e-06|0.00161|4.36|0.0|1.51e-09|-0.04925|3.2127|3.2127|794.5|385.91|499.0|385.91|0.69305|499.0|-0.13194|2.2872|0.02274574|-1532.622404|35.0|7.4559|7.4559
12i_a36|1|0|0|3.27619957|-4.787087299|7.412764017000001|2|1.2401347459999998|0.043792895|-0.016027043|2|0.0438779959999999|0.048138468|0.0|-0.011700732|0.128325344|10.96020192|-0.009876543|-0.007897954|-0.1187503719999999|-0.608318386|1|0.141564781|0.87043328|0.624142499|0|-0.0850745409999999|0.332782117|0.01973953|12.71877085|108.3973956|0.169035768|108.9148111|-0.045665229|-2.46592234|-35.3196406|-29.42347522|67.53484704|0.460246812|-18.95842684|7.549683919|13.98728916|0.8526986440000001|148.7565508|38.2555363|0.022430221|-346.8168661|2065.79896|14.45246358|0.0|1.0|0.0|2.0|4.8|0.17|-7.14|4.04|78.43|2.0|0.0|7.0|-5.2|-6.4|465.43|0.0|0.0|6.26e-06|0.00291|8.6e-06|4.0|3.86|0.0|7.24e-08|-0.05065|5.2297|3.7496|666.79|330.66|0.5402|237.08|0.34255|0.1516|-0.1541|5.1836|0.03165678|-1645.017702|12.0|7.9208|7.9208
