molecula|n9FaRing|SaaNH|SssssC|NaasN|SRW09|nAHRing|nARing|BCUTs-1|MATS2c|AATSC1c|AATSC1s|n6HRing|SaaaC|ATSC1c|AATSC1are|MATS8i|BCUTi-1|n5aRing|AATSC1pe|AATSC7i|MATS1i|n6aHRing|GATS1are|BIC2|MATS8s|SIC2|nFaHRing|RASA|FNSA3|PNSA3|PNSA5|PPSA3|TPSA_x|FNSA4|RPCS|FNSA1|WNSA3|DPSA5|PNSA4|DPSA3|GeomPetitjeanIndex|PNSA2|MOMI-Z|WNSA4|GeomRadius|GRAV|WNSA2|DPSA4|DPSA2|Mor01p|CYP2C19 inhibitor|CYP2D6 inhibitor|P-gp substrate|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Synthetic Accessibility|Log Po/w iLOGP|Fraction Csp3|Log S (SILICOS-IT)|Log Po/w Silicos-IT Log P|Log Po/w WLOGP|Log Po/w MLOGP|Brenk|Class [Log S (SILICOS-IT)]|Heavy atom count|Hydrogen bond acceptors count (using Lipinski’s definition)|Log Kp (cm/s)|Egan filter|BBB|Log S (ESOL)|Solubility [Log S (ESOL)] (mol/l)|Solubility [Log S (ESOL)] (mg/ml)|Log Po/w XLOGP3|Lipinski|Lowest Unoccupied Molecular Orbital Energy|Absorption Energy (max. Transition) (eV)|log P|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (water) (Hartree)|Total Energy (gas phase) (Hartree)|Area (grid)|Volume|Oscillator Force (max. Transition)|Approximated area|Zero Point Energy|Oscillator Force (HOMO-LUMO transition)|HOMO-LUMO Energy Difference (Hartree)|Dipole (gas phase)|Highest Occupied Molecular Orbital Energy|Dipole (water)|IC50|pIC50
30_a47|1|0.0|0.0|1|6.842683282|0|0|1.304327883|-0.069449687|-0.0092264759999999|-0.184735553|2|1.192095911|-0.415191425|-0.0098410169999999|-0.008774855|10.95005723|1|-0.008325552|0.029343834|-0.035472095|2|0.6850994429999999|0.8485444809999999|-0.1340278869999999|0.913855507|1|0.67896733|-0.108232368|-64.94243028|-64.38108459|13.64937081|192.6285289|-0.0383202979999999|76.90733636|0.679447569|-38.96726396|81.25550675|-22.9932445|78.59180109|0.4680850139999999|-965.7162688|1558.731067|-13.79658605|6.886726437999999|5852.817155|-579.456614|33.84108731|1421.325667|457.1122177|1.0|1.0|1.0|1.0|2.0|3.03|2.12|0.05|-7.24|2.71|3.93|1.78|0.0|1.0|28.0|5.0|-6.95|0.0|0.0|-4.1|7.94e-05|0.0315|2.5|0.0|-0.0564299999999999|3.7159|3.89|3.7159|-1696.12008|-1696.078047|615.85|1032.35|0.3566|478.04|-1695.931037|0.3566|-0.1517|2.7493|-0.20813|3.6487|13.0|7.9
11c_a5|0|2.930680267|0.0|0|6.605297921|0|0|1.427567332|-0.2117133739999999|-0.004590583|-0.050049777|2|0.0|-0.224938556|0.005090155|-0.059682527|10.94877953|1|0.005383056|-0.138950411|-0.011677718|2|0.679183645|0.8020105409999999|0.030085871|0.86113162|0|0.80472351|-0.078909483|-47.99592739|-53.12487972|10.85837291|118.7750305|-0.0322785379999999|4.089828494|0.707039635|-29.19305715|66.02857181|-19.63310772|58.854300300000006|0.448016491|-903.1229552|926.234805|-11.94164728|8.88462927|5202.741647999999|-549.3157749|27.76804404|1277.330026|523.8031619|1.0|1.0|1.0|1.0|1.0|2.96|2.14|0.09|-8.47|4.79|4.17|1.13|0.0|1.0|28.0|5.0|-6.59|0.0|0.0|-4.1|7.950000000000001e-05|0.0294|2.78|0.0|-0.04315|4.5035|4.53|4.2087|-1218.492067|-1218.454079|636.14|1071.71|0.5327|512.32|-1218.278135|0.2186|-0.1713299999999999|2.5278|-0.21448|3.3827|25.0|7.6021
12aq_a36|0|3.427017327|0.0|0|7.412764017000001|2|2|1.297043497|0.0332421529999999|-0.0116333169999999|-0.135770278|2|0.0|-0.674732412|-0.006653538|-0.1031859869999999|10.95447882|1|-0.004569485|0.131910912|-0.052743904|1|0.892815402|0.839953955|-0.0606936879999999|0.89459881|0|0.681470612|-0.1093001919999999|-73.0277723|-81.56528598|14.29132551|212.8220574|-0.042953452|112.415579|0.7619767479999999|-48.79273723|95.39676382|-28.69889692|87.31909781|0.426481765|-1549.740434|2906.024504|-19.17486584|8.596645087999999|6296.75201|-1035.442755|37.66374367|2033.842158|689.2886595|0.0|0.0|1.0|0.0|3.0|4.83|0.0|0.13|-6.14|1.92|0.98|1.28|0.0|1.0|32.0|5.0|-7.79|0.0|0.0|-3.45|0.000359|152.0|1.55|0.0|-0.06059|3.9049|3.88|3.3759|-1401.669694|-1401.637414|703.04|1190.22|0.4988|534.96|-1401.391057|0.0059|-0.13908|6.7649|-0.19967|8671.0|55.0|7.2596
12o_a36|0|3.444418304|0.0|0|7.412764017000001|2|2|1.297042837|0.01340619|-0.0100574069999999|-0.079716275|2|0.0|-0.613501857|-0.00233752|-0.059733192|10.96036596|1|-0.000472698|0.065221584|-0.126068378|1|0.859938421|0.799869816|0.141570244|0.848816593|0|0.7592112809999999|-0.082048664|-59.0895896|-76.51720886|16.85373064|173.4105814|-0.03541591|112.1259723|0.666462845|-42.554984000000005|95.66406176|-25.50573629|75.94332024|0.469699889|-1453.826968|2778.220342|-18.36865355|7.322888607|6622.134304|-1047.013252|38.27030489|2181.407379|757.7532208|0.0|0.0|1.0|0.0|3.0|4.97|0.0|0.17|-6.93|2.38|1.65|1.49|0.0|1.0|33.0|5.0|-7.66|0.0|0.0|-3.64|0.000227|0.0997|1.85|0.0|-0.05456|5.1927|4.5|3.8726|-1440.969954|-1440.926241|728.07|1240.51|0.4075|560.88|-1440.671057|0.2888|-0.15695|4.9237|-0.21151|6.6471|0.04|7.3979
47n_a18|0|0.0|0.0|0|7.03438793|1|1|1.251175627|0.0487694459999999|-0.007614955|-0.057061805|0|0.0|-0.609196374|0.000271488|-0.003276575|10.94702025|0|0.001705837|0.026244774|-0.172015161|0|0.722991132|0.696612213|-0.09714337|0.726888951|0|0.792429396|-0.079299822|-65.43887366|-75.24728669|8.759783644|171.2889916|-0.031974244|47.476904100000006|0.783921929|-54.00070374|86.44740177|-26.38541222|74.19865731|0.482565384|-2031.676741|2052.393389|-21.77346199|10.43689152|7909.580851999999|-1676.556573|33.65821422|2591.682495|1306.125688|1.0|1.0|1.0|1.0|3.0|4.69|0.0|0.31|-9.76|3.67|3.31|2.72|1.0|1.0|40.0|4.0|-6.68|0.0|0.0|-5.24|5.7e-06|0.00308|4.1|1.0|-0.0525299999999999|3.2028|9.78|3.2028|-1743.3283440000002|-1743.299948|879.92|1565.37|0.5056|799.02|-1740.5852670000002|0.5056|-0.13138|2.4754|-0.18391|3.3568|64.0|7.1938
8_a20 (IN-1130)|0|3.443195704|0.0|0|6.842683282|0|0|1.400923668|0.063195236|-0.009430196|-0.124997065|2|1.622562232|-0.528090969|-0.006620594|-0.019554464|10.94899447|1|-0.004654742|0.293415753|-0.049177437|2|0.811128636|0.760688473|-0.1221465319999999|0.817914963|1|0.7274271309999999|-0.09623672|-63.72828772|-64.75689362|10.46873389|180.4986934|-0.035730972|89.35267123|0.7481063720000001|-42.20109173|77.31081766|-23.66117267|74.19702161|0.4824986429999999|-1230.3809789999998|1829.419484|-15.66851008|8.005662608|6291.586155|-814.7625241000001|31.628086|1644.660472|684.5377542|1.0|1.0|1.0|1.0|2.0|3.49|2.43|0.08|-9.63|4.97|4.08|1.33|0.0|1.0|32.0|5.0|-6.83|0.0|0.0|-4.55|2.82e-05|0.0119|2.87|0.0|-0.07014|4.9797|4.53|3.2329|-1368.412748|-1368.372708|696.06|1192.01|0.3782|517.94|-1368.118751|0.1361|-0.13622|3803.0|-0.20636|5.4751|36.0|7.4437
14_a47|1|2.871076328|0.0|0|6.605297921|0|0|1.417758105|-0.126490693|-0.006070958|-0.136491228|2|1.484493371|-0.2306964|-0.008212621|-0.01670074|10.95058279|1|-0.006335783|0.05124606|-0.020596219|2|0.5975877820000001|0.777675668|-0.085385518|0.8467634620000001|1|0.681598464|-0.093553938|-47.18187618|-47.47362906|10.1400648|160.57883|-0.034963476|0.0|0.664709719|-23.79514424|61.62381153|-17.63306222|57.32194098|0.474828277|-617.1571777|670.2518865000001|-8.892848121|6.909385453|4695.98899|-311.2496842|26.52746264|928.4611922|310.8026328|1.0|1.0|1.0|1.0|2.0|2.78|1.53|0.0|-7.79|3.97|4.88|2.49|0.0|1.0|24.0|5.0|-6.21|0.0|1.0|-4.13|7.46e-05|0.0241|2.91|0.0|-0.06057|3.9671|2.64|3.9671|-1127.737484|-1127.700693|519.55|849.76|0.2452|375.43|-1127.610422|0.2452|-0.16377|2.2485|-0.22434|3665.0|8.0|8.1
6a_a40|0|0.0|0.0|1|8.421342866|1|2|0.604893625|0.117890918|-0.014623575|-0.077397672|0|0.775942224|-0.68730803|-0.001347823|0.104332675|10.30179985|2|-0.001171195|-0.272320301|-0.021759541|0|0.682273668|0.801647855|-0.012261923|0.861720535|1|0.733750993|-0.109047987|-68.11170799|-73.33687786|10.24294396|166.2999483|-0.049149867|36.84483305|0.8678518190000001|-42.542782200000005|81.37714586|-30.69915817|78.35465194|0.41480944|-1320.063801|2536.88262|-19.17478857|6.945713476|7059.617542|-824.5159087000001|35.37373259|1521.070502|557.4018948|1.0|0.0|0.0|1.0|1.0|3.99|3.01|0.21|-4.05|4.38|3.07|1.62|2.0|2.0|29.0|5.0|-6.32|1.0|0.0|-4.99|1.03e-05|0.00457|3.77|0.0|-0.0926|2.9836|7.73|2.9836|-2371.579899|-2371.560378|649.48|1103.4|0.4015|497.78|-2371.3827|0.4015|-0.11995|6.9379|-0.21255|9.3893|0.04|7.3979
9h_a24|0|2.916716427|0.0|1|7.153833802|0|0|1.428198245|-0.203768024|-0.002864393|2.01e-05|2|0.0|-0.105982525|0.013595277|-0.209618231|10.96661419|2|0.012380829|0.144624936|-0.02551563|2|0.687815726|0.78742035|0.183289617|0.859720539|0|0.883775278|-0.060337884|-28.52000725|-32.48899638|8.724425117000001|54.93613103|-0.026280957|1.773520599|0.572371258|-13.48059881|47.51520531|-12.42226332|37.24443236|0.477589721|-422.3569529|768.1954692|-5.871651668999999|5.805547147|4170.098082|-199.6361567|21.70315707|737.9073405|295.8603625|1.0|0.0|1.0|1.0|1.0|2.84|1.96|0.0|-6.05|2.42|2.72|1.07|0.0|1.0|22.0|4.0|-6.85|0.0|1.0|-3.24|0.000575|166.0|1.7|0.0|-0.0435399999999999|5.1739|1.16|4.3437|-945.2642633|-945.2337612|506.68|831.92|0.3844|363.48|-945.153352|0.0073|-0.18239|5.6654|-0.22593|7.7741|77.0|7.1135
14n_a23|1|0.0|0.0|2|7.423568444|0|0|1.197963531|0.009802461|-0.0068536419999999|-0.027380305|2|0.747533142|-0.376950283|0.010561248|-0.049694913|10.3132176|2|0.010508236|0.144230149|-0.110069159|2|0.756252127|0.802854174|0.219354173|0.861597051|1|0.89327435|-0.058928845|-39.82324087|-55.70499288|18.26553926|72.12361433|-0.032325501|97.39429807|0.6868205409999999|-26.91195666|72.09248208|-21.84509525|58.08878013|0.469606631|-1114.099858|2195.877777|-14.76259199|8.662092555|6740.54932|-752.8921912999999|31.80611809|1622.112023|683.7405759|0.0|0.0|1.0|1.0|1.0|3.53|3.66|0.09|-7.51|3.42|4.03|2.72|1.0|1.0|32.0|5.0|-6.47|0.0|0.0|-5.02|9.57e-06|0.0042299999999999|3.55|0.0|-0.06951|3.4217|3.23|3.4217|-1744.450916|-1744.42791|710.48|1209.95|0.4229|575.71|-1744.1828670000002|0.4229|-0.1382|5.2196|-0.2077099999999999|7.2975|1.0|9.2441
IN1166_a11|0|3.433539068|0.0|0|6.842683282|0|0|1.429020445|-0.089778965|-0.006882528|-0.008507023|2|1.643912856|-0.378539035|-0.003356527|0.0266218529999999|10.95053349|1|-0.001446486|0.032420935|-0.126749697|2|0.841211811|0.765593573|0.102257199|0.827254552|1|0.863273559|-0.073965061|-51.07061499|-61.90325275|13.82641888|94.40543077|-0.031642539|20.83871871|0.694302821|-35.26269962|76.76995134|-21.84820685|64.89703387|0.463497159|-1114.258549|2953.475057|-15.08551944|6.777827685|6310.825439|-769.3614916|31.46783535|1604.859603|676.2770877|1.0|1.0|1.0|1.0|2.0|3.51|2.79|0.08|-10.18|5.01|4.53|0.92|0.0|0.0|32.0|5.0|-6.52|0.0|0.0|-4.78|1.65e-05|0.00688|3.27|0.0|-0.07275|4.9857|3.36|3.2827|-1347.298558|-1347.256659|704.48|1198.36|0.3425|554.63|-1347.012407|0.1239|-0.13823|3365.0|-0.21098|4.3481|12.0|7.9318
5b_a40|0|0.0|0.0|1|8.149890544|0|1|0.604912077|-0.067567502|-0.0049439079999999|0.064329005|0|0.7222376540000001|-0.163148971|0.008515162|0.179058252|10.31198309|2|0.006372485|-0.164084255|0.007986879|0|0.537115914|0.817071232|-0.400500595|0.88618123|1|0.881264402|-0.077031845|-38.64461938|-45.78637031|9.59023102|59.56617021|-0.036507111|49.25022097|0.829018186|-19.38687321|52.08187888|-18.31454812|48.2348504|0.477304896|-549.4364437|764.9528181|-9.187872156|6.521443259|4813.179854|-275.6361647|22.09185326|662.7555978999999|285.9136384|1.0|0.0|0.0|0.0|0.0|3.13|2.82|0.21|-5.25|4.93|4.39|2.89|1.0|2.0|21.0|3.0|-5.42|0.0|0.0|-4.84|1.44e-05|0.00488|4.14|0.0|-0.07069|3.9759|5.62|3.9759|-2096.782087|-2096.767375|515.23|847.01|0.3005|411.1|-2096.707754|0.3005|-0.15999|7.2947|-0.23068|9.3069|64.0|7.1938
12ad_a36|0|3.428443248|0.0|0|7.412764017000001|2|2|1.297042846|-0.040810025|-0.01083262|-0.073048351|2|0.0|-0.649957196|-0.001148437|-0.0072527669999999|10.95445455|1|0.000906224|0.077659878|-0.136151085|1|0.817851296|0.832674224|0.1563642469999999|0.8846605|0|0.760267769|-0.082404548|-58.34300549|-76.30379737|21.78471426|169.7321223|-0.0365657189999999|81.68309557|0.656407461|-41.30726219|96.81391944|-25.88878839|80.12771975|0.477102332|-1449.77215|2474.175727|-18.32944602|8.770308295|6569.653402|-1026.448977|39.44011905|2208.646667|735.3783268|1.0|0.0|1.0|0.0|2.0|4.9|0.0|0.17|-6.62|2.7|1.67|1.89|0.0|1.0|33.0|6.0|-7.18|0.0|0.0|-4.08|8.36e-05|0.0367|2.53|0.0|-0.05406|5733.0|4.5|3.8512|-1460.8311199999998|-1460.794632|737.53|1236.64|0.6073|588.2|-1460.5468529999998|0.2532|-0.15638|5.3349|-0.21044|6.8996|17.0|7.7696
A7701_a51|0|2.9690728930000003|0.0|0|6.605297921|0|0|1.390164251|-0.221071791|-0.002377784|-0.0162614089999999|2|2.087643036|-0.0927335619999999|0.008062393|0.058290286|10.93031118|1|0.00740235|0.119725261|0.036217274|2|0.7078647990000001|0.7451039290000001|0.00552665|0.8092075540000001|1|0.865114773|-0.071384149|-32.97926236|-36.09660744|3.420720075|62.31656919|-0.030384547|0.0|0.799046392|-15.23632002|41.87351682|-14.03756956|36.39998243|0.420350923|-505.3525041|1108.114062|-6.485314917999999|5.137516673|4153.310077|-233.4713371|17.56790307|632.4445105000001|332.8814548|1.0|1.0|1.0|1.0|1.0|2.66|2.05|0.06|-7.58|4.46|4.0|1.98|0.0|1.0|22.0|3.0|-5.82|0.0|1.0|-4.17|6.790000000000001e-05|0.0195|3.14|0.0|||||||||||||||||25.0|7.6021
6a_a31|0|3.3855253210000003|0.0|0|7.703007682000001|1|1|0.610184884|0.038376178|-0.01694403|-0.181987023|0|0.0|-0.779425376|-0.013930701|-0.0225412779999999|10.31170939|2|-0.010591881|0.1533239019999999|0.0006473469999999|0|0.848282918|0.784022685|-0.07385392|0.848080284|0|0.57216168|-0.132158278|-77.60012959|-74.23718620000001|20.08876284|251.216265|-0.045153913|98.49408082|0.6927462990000001|-45.56491046|92.52963742|-26.51328079|97.68889243|0.478330896|-1113.557793|1671.917893|-15.56795422|7.516549303|5908.282843|-653.8540772999999|38.27271371|1607.453976|479.200937|1.0|1.0|1.0|1.0|2.0|3.42|2.51|0.05|-6.96|4.68|3.69|1.13|0.0|1.0|28.0|5.0|-6.69|0.0|0.0|-4.34|4.55e-05|0.0178|2.8|0.0|-0.05563|3.5428|4.03|3.5428|-1613.34153|-1613.295461|607.79|1028.95|0.6404|447.66|-1613.1416|0.6404|-0.1428|7.7514|-0.19843|11.2387|1.1|5.9586
3l_a32|1|3.672194822|0.0|0|7.773594467000001|0|1|0.609420748|-0.003342759|-0.0054004|0.0043645509999999|0|2.259257465|-0.270019992|0.0016954029999999|-0.09393062|10.31100268|3|0.002942329|-0.068876714|-0.04980249|0|0.820540279|0.751853889|-0.136589369|0.7973741999999999|1|0.8855584879999999|-0.069304303|-40.30321333|-51.41835077|7.120934925|66.55229892|-0.028831823|0.0|0.788236719|-23.43792428|58.10243176|-16.76685351|47.42414825|0.453630671|-771.2752615|2415.340446|-9.750593329|6.414825717|5429.531532999999|-448.5272931|21.27134288|978.4817724|565.7000781|1.0|0.0|1.0|1.0|1.0|3.58|3.54|0.35|-7.5|7.34|6.17|2.64|0.0|1.0|26.0|3.0|-4.71|1.0|0.0|-6.01|9.7e-07|0.0003689999999999|5.51|0.0|-0.0529799999999999|3.5319|4.21|3.5319|-1789.475625|-1789.4501510000002|629.26|1062.47|0.2876|468.81|-1789.242839|0.2876|-0.14664|3.3955|-0.19962|5.7721|12.0|7.9208
8e_a12|1|0.0|0.0|1|6.803505258|1|1|1.283834633|0.050021617|-0.006350143|-0.049397555|2|2.197856963|-0.330207456|0.005196034|-0.087658302|10.94458094|1|0.005744805|0.112673977|-0.079913108|1|0.83954453|0.761892879|-0.036433876|0.815412281|1|0.939627917|-0.05202522|-29.79080011|-50.273571200000006|8.884082475|34.57040021|-0.031094185|0.0|0.7112578709999999|-17.05887601|61.4656313|-17.80522313|38.67488258|0.45384745|-854.6507103|2112.908299|-10.19566754|6.446557205|5490.975165|-489.392042|25.03342862|1201.604574|561.9859171|1.0|1.0|1.0|1.0|1.0|4.11|3.01|0.14|-7.93|3.34|2.68|3.05|0.0|1.0|28.0|4.0|-6.03|0.0|1.0|-4.69|2.03e-05|0.00744|3.53|0.0|-0.05739|5.247999999999999|3.45|3.3044|-1177.619013|-1177.593205|612.59|1048.44|0.2341|481.04|-1177.380602|0.2252|-0.13599|1.0295|-0.19338|1.9327|588.0|6.2306
15a_a10|0|0.0|0.0|1|7.535296702|1|1|1.34383719|-0.214195114|-0.00244937|0.022297552|2|2.038992189|-0.144512841|0.011418154|-0.060539141|10.92966696|1|0.01192767|-0.19937094|-0.179723568|2|0.7408341359999999|0.77630271|-0.0232534929999999|0.820233357|1|0.915137224|-0.0458501609999999|-29.50952422|-49.47045259|10.10411407|54.61835033|-0.025155581|122.7715002|0.676473201|-18.99256188|60.98047923|-16.19032994|39.61363829|0.407638879|-890.4681466|2413.560937|-10.42022369|6.71451044|5929.563906|-573.1123029|23.93343877|1316.339132|697.5493042|0.0|1.0|1.0|1.0|0.0|3.5|3.58|0.29|-7.79|3.95|4.05|1.93|0.0|1.0|30.0|5.0|-6.52|0.0|1.0|-4.4|3.94e-05|0.0157|3.12|0.0|-0.04742|5.7646|2.4|3.7639|-1278.452284|-1278.4225210000002|687.57|1179.28|0.3558|563.27|-1278.141052|0.1583|-0.1559299999999999|4.7512|-0.20335|6.1108|24.0|7.6198
12a_a36|0|3.4715209280000003|0.0|0|7.412764017000001|2|2|1.297044783|-0.0632801509999999|-0.007471648|-0.0427777779999999|2|0.0|-0.403468978|0.002039107|-0.070252245|10.96083376|1|0.003199301|0.134423193|-0.1063550619999999|1|0.907322874|0.7934042040000001|-0.012112722|0.846614758|0|0.820684627|-0.076154312|-46.76212019|-64.36949846|12.03249549|110.1075804|-0.037738352|5.277117996|0.755315434|-28.71401279|76.09903547|-23.17301945|58.79461567|0.470444928|-1158.650972|2258.5909920000004|-14.22926022|6.600635115|5710.355735|-711.4630111|30.67992313|1533.996157|598.1535763999999|1.0|0.0|1.0|0.0|2.0|4.75|0.0|0.14|-6.59|2.72|1.88|2.02|0.0|1.0|29.0|4.0|-6.72|0.0|1.0|-4.0|0.000101|0.0384|2.68|0.0|-0.04946|3.8343|3.16|3.6682|-1232.951968|-1232.916523|653.94|1096.31|0.4435|481.98|-1232.707754|0.0012|-0.1519299999999999|6.3637|-0.20139|8.5603|13.0|7.8861
19_a20|0|3.423603867|0.0|0|6.842683282|0|0|1.4009239059999998|0.071176085|-0.0096278259999999|-0.130949446|3|1.622562232|-0.539158264|-0.006620594|0.077469518|10.94899558|1|-0.004654742|0.175308615|-0.049177437|3|0.811128636|0.7619768840000001|-0.143992458|0.8193003000000001|1|0.754452534|-0.091725453|-60.26825633|-65.49811346|8.964643162|161.33709|-0.038340404|88.19441661|0.796070588|-39.5992891|75.98477124|-25.1915821|69.23289949|0.483310517|-1309.962269|1818.518838|-16.55214209|7.950138729|6325.747732|-860.7113887|31.64490997|1645.535318|684.5377542|1.0|1.0|1.0|1.0|2.0|3.49|2.49|0.08|-9.63|4.97|4.08|1.33|0.0|1.0|32.0|5.0|-6.8|0.0|0.0|-4.57|2.6600000000000003e-05|0.0112|2.91|0.0|-0.06767|3.3616|5.01|3.3616|-1368.413151|-1368.378274|687.79|1190.68|0.2998|519.34|-1368.129074|0.2998|-0.13903|4.2507|-0.2067|6.3327|2.6|5585.0
8b_a31|0|3.37710223|0.0|0|7.765993078999999|1|1|0.610137861|-0.01883655|-0.013629145|-0.12841288|0|0.0|-0.57242407|-0.010300564|-0.211457443|10.31170011|2|-0.006785954|-0.222667869|-0.05421947|0|0.928940547|0.843119174|-0.058494079|0.8956498159999999|0|0.6076192260000001|-0.120703408|-63.04219151|-69.24221375|16.89414614|204.9365822|-0.040792077|472.8995873|0.703469355|-32.92631065|82.21438954|-21.30529654|79.93633765|0.479278|-830.906565|1587.743824|-11.12754483|6.142377144|4696.728592|-433.9742484|30.28603362|1181.155311|372.3224834|0.0|1.0|1.0|1.0|2.0|3.4|2.71|0.25|-5.73|4.52|2.74|0.61|0.0|2.0|23.0|5.0|-6.87|0.0|0.0|-3.4|0.000399|131.0|2.02|0.0|-0.0325|3.8582|1.77|3.8582|-1386.852117|-1386.815519|566.18|927.61|0.2643|439.96|-1386.681003|0.2643|-0.16015|3.6945|-0.19265|5.6001|2.2|5.6576
12v_a30|0|0.0|0.0|0|7.412764017000001|2|2|0.604983445|0.037440652|-0.006974714|-0.029548782|2|0.0|-0.369659818|0.002431329|0.020607357|10.31162873|1|0.001805829|-0.173424818|-0.0493878409999999|1|0.8149999040000001|0.83236194|-0.029852321|0.889479916|0|0.8501212029999999|-0.077138874|-52.18846092|-65.72041011|10.70556236|101.4008026|-0.037666615|0.0|0.806069067|-35.30820865|75.73440678|-25.48342433|62.89402328|0.478535287|-1248.687792|2483.120571|-17.2408622|8.114588039|6952.110426|-844.8022477|31.6144427|1549.107692|685.6665849999999|1.0|0.0|1.0|0.0|1.0|4.62|0.0|0.14|-7.8|5.11|3.92|3.79|0.0|1.0|31.0|4.0|-5.52|0.0|0.0|-6.04|9.14e-07|0.0004269999999999|5.12|0.0|-0.0563|3.5507|5.08|3.5507|-2494.963646|-2494.92869|715.58|1209.1|0.1601|573.82|-2494.739831|0.1601|-0.1505099999999999|2.9171|-0.20681|4105.0|22.0|7.6596
7c_a10|0|0.0|0.0|1|7.535296702|1|1|1.343178184|-0.152261681|-0.00375251|0.012145872|2|1.798334646|-0.206388032|0.01006918|-0.033792245|10.92926158|1|0.0107756969999999|-0.176560297|-0.12177839|2|0.725146704|0.7928588059999999|-0.087063341|0.84177174|1|0.906276489|-0.05074318|-29.66615908|-51.2378943|16.04055193|54.79389751|-0.0223398779999999|58.07647902|0.52630639|-17.34382833|67.01436709|-13.06063972|45.70671102|0.4675549639999999|-666.0926258|1881.379304|-7.635686595|6.703148323|6034.895823|-389.4200163|24.81565867|1265.598592|611.4957509|1.0|1.0|1.0|1.0|0.0|3.48|3.49|0.26|-7.78|4.59|4.43|1.99|0.0|1.0|29.0|5.0|-6.2|0.0|1.0|-4.69|2.05e-05|0.00793|3.46|0.0|-0.04004|5.4267|2.76|3.8357|-1259.011598|-1258.985004|635.47|1102.43|0.4049|488.89|-1258.744382|0.0921|-0.16055|3.9465|-0.20059|5.0714|3.81|5.4191
9g_a40|0|0.0|0.0|1|7.515889085|0|0|0.604992427|-0.058811055|-0.0054957819999999|-0.0220464379999999|0|0.895670535|-0.225327061|0.011921308|0.139758613|10.31197177|2|0.0115573539999999|0.133954053|-0.037217966|0|0.694156166|0.764275277|-0.384131901|0.821935848|1|0.90454157|-0.063539055|-33.47455057|-41.63731423|11.25704374|50.29077056|-0.031197254|64.08637519|0.740240206|-17.63553984|51.16627179|-16.43578193|44.73159432|0.476386801|-624.5597134|349.4421673|-8.658932892000001|8.180261533|4435.743087|-329.0394499|22.20330888|843.7257374|384.6422631|0.0|1.0|1.0|1.0|1.0|2.8|1.78|0.06|-6.43|2.91|2.93|0.64|0.0|1.0|23.0|4.0|-7.17|0.0|1.0|-3.09|0.0008179999999999|247.0|1.37|0.0|-0.0624|3.0778|3.83|3.0778|-1332.487689|-1332.476347|559.04|923.42|0.3563|469.6|-1332.31775|0.3563|-0.12765|3.4787|-0.19005|5063.0|3548.0|5.45
12j_a36|0|3.502198129|0.0|0|7.412764017000001|2|2|0.6293514410000001|-0.084183025|-0.007086381|-0.0446165029999999|2|0.0|-0.41101009|0.00285431|0.039869055|10.33556498|1|0.003710345|0.161289379|-0.07550872|1|0.906423012|0.820041835|-0.1241793309999999|0.87043328|0|0.852586292|-0.069970795|-46.2113679|-69.66341599|11.99396966|97.35760604|-0.037113558|2.098786266|0.7758129420000001|-30.5197407|80.59149538|-24.51120192|58.20533756|0.457280037|-1323.6049039999998|2536.987511|-16.18812775|7.483427579|6352.018345|-874.1588982999999|31.59421634|1706.0876829999995|725.9470896|1.0|0.0|1.0|1.0|2.0|4.86|0.0|0.17|-7.05|3.33|2.61|2.51|0.0|1.0|31.0|4.0|-6.64|0.0|0.0|-4.51|3.09e-05|0.0132|3.19|0.0|-0.05098|5.2072|3.37|3.7807|-1670.448063|-1670.420129|694.28|1198.96|0.4981|536.01|-1670.184251|98.0|-0.15495|6.4451|-0.20593|8.5953|0.01|8.0
7_a47|0|0.0|0.0|0|0.0|0|0|1.304326965|0.00763426|-0.008206422|-0.143650735|2|1.303301032|-0.3939082339999999|-0.0091074509999999|-0.085507035|10.93671034|0|-0.00794321|-0.262805289|-0.021071408|2|0.6995252890000001|0.817389583|-0.04402021|0.8755534909999999|1|0.8473227320000001|-0.081264417|-45.82735481|-54.113260200000006|5.027768049|86.09912617|-0.036250645|0.0|0.816979353|-25.84337052|61.47335819|-20.44278719|50.85512286|0.405265781|-919.9254234|1968.695833|-11.52827882|6.485224033|5958.904826|-518.7725468|25.02240371|1126.008167|526.6144628999999|1.0|1.0|1.0|1.0|2.0|2.96|3.14|0.09|-9.45|5.63|6.52|3.69|0.0|1.0|28.0|4.0|-4.8|1.0|0.0|-6.06|8.75e-07|0.000345|5.49|0.0|-0.05297|3.7203|5.08|3.7203|-1647.996662|-1647.963177|604.84|1043.33|0.2144|455.81|-1647.7863539999998|0.2144|-0.1544|3406.0|-0.2073699999999999|4.4255|25.0|7.6
