molecula|SddssS|NaaNH|n9FaHRing|SaaNH|SssssC|NaasN|nAHRing|BCUTs-1|SaasN|MATS2c|AATSC1c|SRW07|AATSC1s|n6HRing|JGI4|MATS7i|AATSC1are|MATS8i|BCUTi-1|AATSC8d|n5aRing|AATSC1pe|AATSC7i|AATSC1i|MATS1c|n6aHRing|GATS1are|MATS8d|SIC2|FNSA3|PBF|FPSA3|RNCS|RPSA|FNSA4|WNSA5|WPSA3|RPCS|FNSA2|PNSA4|DPSA3|TASA|PNSA2|MOMI-Z|WNSA4|FPSA1|GeomShapeIndex|DPSA4|FPSA5|Mor01p|PPSA5|CYP2C19 inhibitor|P-gp substrate|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Fraction Csp3|Num. of Aromatic heavy atoms|Log S (SILICOS-IT)|Log Po/w WLOGP|TPSA_y|Log Po/w MLOGP|Leadlikeness|Molar refractivity|Veber filter|Num. of Rotatable bonds|Log S (Ali)|Heavy atom count|Hydrogen bond acceptors count (using Lipinski’s definition)|Log Kp (cm/s)|CYP1A2 inhibitor|Consensus Log P|Log S (ESOL)|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|Log Po/w XLOGP3|PAINS|Solubility [Log S (SILICOS-IT)] (mol/l)|Lowest Unoccupied Molecular Orbital Energy|log P|Total Energy (water) (Hartree)|Total Energy (gas phase) (Hartree)|Area (grid)|Volume|Wavelength (HOMO-LUMO transition) (nm)|Oscillator Force (max. Transition)|Contribuition (max. transition)|Zero Point Energy|Oscillator Force (HOMO-LUMO transition)|HOMO-LUMO Energy Difference (Hartree)|Dipole (gas phase)|Gibbs Free Energy|IC50|pIC50
1d_a5|0.0|1|0|2.79978458|-4.455320158|0|0|1.217311475|0.0|-0.133500214|-0.006252818|4.59511985|-0.308010841|2|0.030074074|-0.118028278|-0.0012491689999999|-0.2261588939999999|10.94437658|-0.010183824|1|-0.000700145|-0.389011185|0.004923698|-0.38633065|2|0.525406088|-0.015804188|0.821309592|-0.088396743|0.6271150670000001|0.007937625|204.4506579|0.1034962359999999|-0.036640804|-25.16889922|2.317281143|0.0|-1.465632167|-19.79744178|52.05055075|484.3911442|-791.897671|1172.890724|-10.69678217|0.229495885|0.89062437|25.69414151|0.018980039|403.396385|10.25512997|1.0|1.0|1.0|1.0|0.05|23.0|-8.88|6.37|54.46|2.73|2.0|95.49|0.0|4.0|-4.79|27.0|6.0|-5.73|1.0|4.15|-4.97|1.6100000000000002e-05|0.00589|1.0800000000000002e-05|3.95|0.0|1.3300000000000002e-09|-0.04528|3.58|-1288.340378|-1288.306458|567.04|951.63|268.88|0.2805|0.41781|-1288.201219|0.0982|-0.18991|3.7798|-1288.253849|9333.0|5.03
18d_a30|0.0|0|0|0.0|0.0|0|2|0.6049874|0.0|0.041146136|-0.0072724869999999|5.351858133|-0.064217094|2|0.040899471|-0.071608958|0.001139238|-0.053728319|10.31163881|-0.087019298|1|0.002064369|-0.159104532|-0.120380857|-0.4624430539999999|1|0.669561738|-0.149451598|0.870930234|-0.07812727|0.346980269|0.017843227|78.23108693|0.196719738|-0.037906966|-41.33339749|7.147133584|0.0|-1.85744132|-23.99099587|60.73891035|508.389239|-1175.558798|2894.162522|-15.18369704|0.216715605|0.797831306|30.62871675|0.016577694|618.6004214|10.49188139|1.0|1.0|0.0|1.0|0.14|17.0|-6.9|3.18|81.65|3.2|2.0|127.24|0.0|5.0|-5.39|30.0|5.0|-6.02|0.0|2.92|-5.01|4.12e-06|0.00171|9.71e-06|3.97|0.0|1.26e-07|-0.05506|4.07|-1675.020297|-1674.987709|669.66|1129.46|357.49|0.3856|0.4325|-1674.785879|0.3788|-0.14167|5.0115|-1674.8453470000002|21.0|7.6737
18_a3|0.0|1|0|2.897754472|0.0|0|0|1.43179288|0.0|-0.256375952|-0.003487792|4.59511985|-0.021283637|3|0.034712644|0.08269134|0.0057881999999999|0.042606196|10.96965878|-0.025890816|1|0.005799063|0.150826737|-0.064953613|-0.2495754869999999|3|0.7226687409999999|-0.051083228|0.784960175|-0.069839069|0.217881538|0.013796397|160.9514039|0.158042379|-0.031753312|-16.76239841|2.73114076|0.0|-1.016105994|-14.12792012|37.21171433|374.610053|-452.0934439|703.8534116000001|-6.285899403999999|0.317507797|0.935646099|20.70048575|0.02363555|270.539096|10.51610501|0.0|1.0|1.0|1.0|0.0|21.0|-6.83|3.08|67.35|0.93|0.0|80.35|0.0|2.0|-2.82|21.0|4.0|-6.7|1.0|2.21|-3.27|0.0015|411.0|0.000537|1.79|0.0|1.49e-07|-0.05769|1.85|-889.9619321|-889.9402005000001|482.41|784.04|311.79|0.3326|0.6671699999999999|-889.850598|0.3326|-0.1641099999999999|2.6366|-889.894728|0.03|7.5229
5_a15|0.0|0|0|0.0|0.0|0|0|1.419941043|0.0|-0.222657379|-0.008878343|0.0|-0.044921287|2|0.035982906|0.0729170329999999|0.000420839|-0.0156037999999999|10.95880662|0.0118220069999999|0|0.003194793|0.1093187759999999|-0.28098676|-0.340979744|2|0.8384601770000001|0.020920163|0.74438723|-0.06128567|0.743577162|0.032616864|119.95308020000002|0.125945852|-0.0273088679999999|-54.73655332|18.03465935|64.12413387|-1.583914356|-20.30656983|69.82487767|649.9369163|-1177.78105|2179.757502|-15.09973885|0.491010028|0.946094849|39.89581513|0.036380071|779.0599798999999|27.05181494|1.0|1.0|1.0|1.0|0.15|24.0|-9.65|6.01|74.73|2.0|3.0|127.97|0.0|8.0|-6.16|33.0|6.0|-5.55|1.0|4.29|-5.66|6.86e-07|0.000304|2.18e-06|4.86|0.0|2.25e-10|-0.03714|4.36|-1470.816175|-1470.779775|737.16|1272.84|341.96|291.0|0.62664|-1470.487858|0.0199|-0.14839|4.3576|-1470.55517|13.0|7.8861
18_a34|0.0|0|0|0.0|0.0|1|1|1.4547811819999998|1.801574074|-0.063113846|-0.014733513|5.351858133|-0.101546926|1|0.040527066|-0.100548575|-0.001615187|-0.141332289|10.9595763|-0.136990511|1|0.002183342|-0.155197864|-0.478810922|-0.493450778|1|0.759292258|-0.224951558|0.8584852479999999|-0.090328365|0.295523326|0.040845819|66.6880793|0.31018528|-0.0422555509999999|-39.55742812|12.44948722|54.26737825|-1.816988713|-23.32844015|72.41862911|380.8328339|-1003.122927|1774.550004|-12.87916264|0.304150055|0.789096743|33.52510165|0.027385869|428.6241319|15.11918774|1.0|0.0|1.0|0.0|0.21|17.0|-5.65|3.15|75.47|1.49|1.0|93.91|0.0|5.0|-4.32|26.0|6.0|-6.26|1.0|2.89|-4.11|4.77e-05|0.0167|7.829999999999999e-05|3.07|0.0|2.22e-06|-0.03925|5.07|-1199.288654|-1199.259634|592.04|991.93|300.68|0.3525|0.56101|-1199.101028|0.0303|-0.17549|5.0935|-1199.158044|2.43|5.6144
13j_a6|0.0|1|0|3.409065702|0.0|0|1|1.430640326|0.0|0.0353600779999999|-0.015004989|5.351858133|-0.154502515|1|0.041728395|0.07522656|-0.011017781|-0.0951246069999999|10.95129557|-0.047513534|1|-0.007703306|0.121750719|-0.073507141|-0.562698347|1|0.8744720490000001|-0.079161042|0.8353837409999999|-0.120219472|0.205764388|0.03111288|180.6709018|0.377035857|-0.046428683|-57.82670518|13.89184843|114.6910805|-2.460720196|-31.02389141|101.1210779|416.2679342|-1644.266245|2634.320708|-20.73032827|0.215833159|0.765539515|39.56287079|0.0199201689999999|673.8038326000001|13.31076198|1.0|1.0|1.0|3.0|0.12|23.0|-8.5|3.54|115.15|1.18|1.0|120.17|0.0|6.0|-5.03|32.0|5.0|-6.81|1.0|2.82|-4.48|9.32e-06|0.00398|3.28e-05|2.95|0.0|3.18e-09|-0.0488899999999999|4.94|-1426.5532050000002|-1426.520775|712.52|1196.6|348.28|0.2857|0.69993|-1426.272674|0.0259|-0.14602|8.3187|-1426.335207|262.0|6.5817
8_a20 (IN-1130)|0.0|1|0|3.443195704|0.0|0|0|1.400923668|0.0|0.063195236|-0.009430196|4.727387819|-0.124997065|2|0.0396875|0.1728459339999999|-0.006620594|-0.019554464|10.94899447|-0.0574882679999999|1|-0.004654742|0.293415753|-0.083481481|-0.573278819|2|0.811128636|-0.0957193819999999|0.817914963|-0.09623672|0.354945501|0.0158089389999999|336.574332|0.272572869|-0.035730972|-42.88223811|6.93243166|89.35267123|-1.858010535|-23.66117267|74.19702161|481.70475260000006|-1230.3809789999998|1829.419484|-15.66851008|0.251893628|0.932362084|31.628086|0.018957805|684.5377542|12.55392404|1.0|1.0|1.0|2.0|0.08|27.0|-9.63|4.08|110.44|1.33|1.0|122.86|0.0|5.0|-4.85|32.0|5.0|-6.83|1.0|3.14|-4.55|1.42e-05|0.00596|2.82e-05|2.87|0.0|2.34e-10|-0.07014|4.53|-1368.412748|-1368.372708|696.06|1192.01|383.5|0.3782|0.4377|-1368.118751|0.1361|-0.13622|3803.0|-1368.180121|36.0|7.4437
9_a15|0.0|0|0|0.0|0.0|0|0|1.419941378|0.0|-0.217598467|-0.009923019|0.0|-0.042227775|1|0.04022792|0.096418279|1.7800000000000002e-05|0.05688176|10.95880687|0.005692073|0|0.003160815|0.140072812|-0.295062413|-0.344978312|1|0.85357243|0.010183805|0.742680335|-0.073701648|0.416635119|0.032464905|105.5304352|0.153843684|-0.028575549|-36.29225274|10.09761131|54.69975317|-1.400201879|-15.93664265|59.20930631|471.903131|-780.8954896|1689.926339|-8.88789863|0.48742253|0.8240935659999999|31.09118831|0.03598612|532.0914339999999|20.06953345|1.0|0.0|1.0|1.0|0.19|18.0|-7.57|4.95|61.84|1.96|2.0|104.74|0.0|7.0|-5.25|27.0|5.0|-5.52|1.0|3.69|-4.81|5.63e-06|0.00206|1.53e-05|4.24|0.0|2.69e-08|-0.0258899999999999|3.36|-1223.705126|-1223.687392|588.55|1042.17|330.74|0.2693|0.6512399999999999|-1223.463757|0.0115|-0.1565099999999999|1.4625|-1223.522216|107.0|6.9706
8_a1 (SB-202620)|0.0|1|0|3.296085365|0.0|0|0|1.4323973840000002|0.0|0.106916453|-0.013785521|4.727387819|-0.226277123|1|0.037578348|-0.0443137679999999|-0.012672753|-0.1402198369999999|10.94957568|0.037553634|1|-0.0106277489999999|-0.095271547|-0.042643966|-0.612004804|1|0.674381582|0.063001656|0.805476065|-0.117682533|0.174628594|0.015526845|208.2071465|0.351032497|-0.041081545|-33.88588996|4.997944864|64.70432539|-1.684343335|-23.30777912|75.57687443|368.1943149|-955.6189441|1736.664204|-13.22376193|0.225760413|0.839824062|30.104091200000003|0.019645498|433.2550452|11.1459518|1.0|1.0|0.0|2.0|0.0|23.0|-8.02|5.06|78.87|2.78|2.0|99.61|0.0|4.0|-4.94|27.0|5.0|-5.94|1.0|3.7|-4.7|1.14e-05|0.0041|1.98e-05|3.6|0.0|9.53e-09|-0.0736899999999999|5.32|-1223.279021|-1223.117248|586.27|977.87|364.11|0.5339|0.7026600000000001|-1222.9606720000002|0.5339|-0.13683|3.4563|-1223.014114|0.4|6.3979
20a_a10|0.0|0|0|0.0|0.0|1|1|1.343837243|2.113798134|-0.0774974029999999|-0.0034618129999999|5.4161004020000005|0.049376168|2|0.036415094|-0.035536682|0.008214031|-0.010695558|10.9296614|0.011011878|1|0.008297595|-0.058994157|-0.081587712|-0.281099208|2|0.661219642|0.019448804|0.817646497|-0.066386563|0.591835899|0.013618456|66.52185003|0.086318664|-0.028008251|-30.82502228|5.764636687|47.01787447|-1.456429076|-18.22250274|52.05222074|594.4519837|-947.5701424|2021.669282|-11.8557778|0.266548108|0.826159649|24.84485067|0.016540298|719.5272609|10.76131538|1.0|1.0|1.0|0.0|0.11|27.0|-9.44|5.77|76.62|2.53|2.0|126.35|0.0|4.0|-5.68|33.0|5.0|-5.82|1.0|4.27|-5.59|2.07e-06|0.000888|2.56e-06|4.36|0.0|3.61e-10|-0.06611|3.98|-1389.164302|-1389.1321289999998|696.63|1200.92|323.62|0.2738|0.50193|-1388.897416|107.0|-0.1613099999999999|2.9429|-1388.957848|1.2|5.9208
17_a47|0.0|1|1|3.011740664|0.0|0|0|1.4168589319999998|0.0|-0.181485377|-0.003764469|4.59511985|-0.019259259|3|0.031802469|-0.105849578|0.0042378929999999|0.075303828|10.9385382|-0.006331624|1|0.004477366|-0.180898239|-0.031505291|-0.3004189439999999|3|0.8007970640000001|-0.010871607|0.814790949|-0.07185129|0.522140199|0.01291694|68.64478326|0.147717593|-0.02987808|-30.88080199|4.806157636|0.0|-1.493904005|-18.22518223|51.70735256|519.8795281|-911.2591113|1573.836082|-11.11708872|0.2542482339999999|0.8569074879999999|24.43867122|0.0159160889999999|630.8611986000001|9.708576558|1.0|1.0|1.0|2.0|0.08|27.0|-10.1|5.44|79.38|2.26|2.0|119.83|0.0|4.0|-5.4|30.0|4.0|-5.83|1.0|3.85|-5.21|3.98e-06|0.00156|6.11e-06|4.03|0.0|7.96e-11|-0.04873|3.07|-1254.985125|-1254.943823|656.78|1127.7|289.79|0.4308|0.6844100000000001|-1254.737546|0.4308|-0.17606|3.4454|-1254.795084|5.0|8.3
26_a47|0.0|0|1|0.0|0.0|1|0|1.304328272|1.06819297|0.11828578|-0.012090143|4.727387819|-0.200192886|2|0.045681818|-0.110530752|-0.0098410169999999|-0.046771537|10.94972213|0.0081426509999999|1|-0.008325552|-0.24731748|-0.079370393|-0.5899218279999999|2|0.6850994429999999|0.0120097289999999|0.910081385|-0.098127284|0.549740398|0.020884606|9.608109253|0.2895618|-0.038735145|-34.3326642|7.0517889060000005|60.07342336|-1.626876095|-22.50824805|69.15552111|412.8219782|-945.3464183|1341.904566|-13.07911017|0.282360823|0.90465254|31.36429668|0.024619511|457.1122177|14.3059247|0.0|0.0|1.0|2.0|0.05|21.0|-7.22|4.68|98.72|2.59|1.0|104.8|0.0|4.0|-4.86|28.0|5.0|-6.51|1.0|3.18|-4.56|1.3699999999999998e-05|0.00545|2.77e-05|3.12|0.0|5.97e-08|-0.06279|4.37|-1696.096597|-1696.075481|592.84|1006.59|310.58|0.3197|0.50921|-1695.9387359999998|77.0|-0.16642|3.6825|-1695.993821|13.0|7.9
47i_a18|0.0|0|0|0.0|0.0|0|1|1.251177255|0.0|0.053794607|-0.006882626|4.844187086|-0.066917145|0|0.037484277|-0.037689885|-0.000919158|0.073977454|10.94702091|-0.040514277|0|0.000427479|-0.057689282|-0.162274487|-0.499939719|0|0.742536498|-0.068524374|0.7842882870000001|-0.0780255879999999|0.279553995|0.009745543|72.81110823|0.196924826|-0.035256027|-43.46880696|4.727502734|82.81385171|-2.150617629|-24.55535669|61.13143233|559.3312455|-1497.876758|1333.332089|-17.10248143|0.139131409|0.951017454|28.52393145|0.009393984|855.7438937000001|6.542785417999999|1.0|1.0|1.0|3.0|0.22|18.0|-8.98|2.8|85.29|2.74|3.0|134.83|0.0|8.0|-5.18|33.0|3.0|-6.36|1.0|2.5|-4.78|6.58e-06|0.0029|1.67e-05|3.7|0.0|1.04e-09|-0.05062|7.37|-1416.260696|-1416.233978|744.95|1297.7|383.61|0.5085|0.69175|-1415.875678|0.5085|-0.13237|2.7749|-1415.944522|19.0|7.7212
15a_a10|0.0|0|0|0.0|0.0|1|1|1.34383719|2.141907675|-0.214195114|-0.00244937|5.4161004020000005|0.022297552|2|0.033912037|-0.125297206|0.011418154|-0.060539141|10.92966696|-0.062038567|1|0.01192767|-0.19937094|-0.285973309|-0.188634555|2|0.7408341359999999|-0.1074837719999999|0.820233357|-0.0458501609999999|0.754451037|0.0156991769999999|42.41151044|0.084862776|-0.025155581|-31.83957238|6.503087289|122.7715002|-1.3835569680000002|-16.19032994|39.61363829|588.9895149|-890.4681466|2413.560937|-10.42022369|0.323526799|0.68815941|23.93343877|0.017883602|697.5493042|11.51002664|0.0|1.0|1.0|0.0|0.29|21.0|-7.79|4.05|56.07|1.93|1.0|118.92|0.0|6.0|-3.97|30.0|5.0|-6.52|1.0|3.33|-4.4|0.000108|0.0432|3.94e-05|3.12|0.0|1.63e-08|-0.04742|2.4|-1278.452284|-1278.4225210000002|687.57|1179.28|329.41|0.3558|0.47484|-1278.141052|0.1583|-0.1559299999999999|4.7512|-1278.200428|24.0|7.6198
6_a27|0.0|1|0|2.6137160880000003|0.0|1|0|1.404458667|1.7996617540000002|0.1718757239999999|-0.007874167|4.727387819|-0.072298665|2|0.042942943|-0.237047381|0.00526746|0.075248207|10.93737136|0.081320966|1|0.0058042269999999|-0.406859288|-0.179319226|-0.541168953|2|0.678057835|0.1272522519999999|0.849515128|-0.0786267609999999|0.344065059|0.020552125|125.8234721|0.214952384|-0.034625042|-22.06430895|5.03713293|61.10118428|-1.35037664|-17.14169035|49.10012093|388.6505938|-668.5259238|1193.992326|-8.486272674|0.2251796019999999|0.896201262|22.12343713|0.01635203|373.9912084|8.095338503999999|0.0|0.0|0.0|1.0|0.11|21.0|-6.67|2.79|76.46|2.42|0.0|92.65|0.0|2.0|-3.62|24.0|4.0|-6.55|1.0|2.71|-3.82|0.000242|0.0768|0.000153|2.37|0.0|2.16e-07|-0.04793|4.27|-1043.831559|-1043.806618|526.9|896.68|299.55|0.1915|0.3366099999999999|-1043.678244|163.0|-0.17007|2.7521|-1043.728133|1.0|9.0
12e_a36|0.0|1|0|3.490984269|0.0|0|2|1.29704412|0.0|-0.064019914|-0.007100632|5.351858133|-0.043085717|2|0.040899471|0.144415507|0.002951176|-0.0586405829999999|10.95346131|-0.084051264|1|0.003962098|0.244642918|-0.1763783589999999|-0.43688276|1|0.90414347|-0.144846626|0.847602953|-0.07049439|0.4347714629999999|0.019063245|65.27404529|0.161913613|-0.036203518|-40.85494129999999|7.71202397|5.735288795|-1.918786459|-23.02695694|56.96241436|533.058116|-1220.428718|2309.239105|-14.64611103|0.238923581|0.875194483|30.25577504|0.017716522|662.0530478999999|11.26845175|1.0|1.0|0.0|2.0|0.17|17.0|-6.97|2.19|69.2|2.24|1.0|128.72|0.0|5.0|-4.16|30.0|4.0|-6.55|0.0|2.14|-4.3|6.929999999999999e-05|0.0274|5.05e-05|3.04|0.0|1.08e-07|-0.04962|3.48|-1272.2668210000002|-1272.23645|673.57|1142.19|337.84|0.4537|0.6814600000000001|-1271.999945|0.0006|-0.15189|6.5974|-1272.0579810000002|14.0|7.8539
17e_a50|0.0|0|1|0.0|0.0|2|2|1.320916122|4.3906140030000005|-0.153175103|-0.0020746479999999|5.82008293|0.038322942|2|0.031870748|-0.011278897|0.012036705|-0.086639125|10.94500663|-0.114420412|2|0.012372059|-0.017965698|-0.310566368|-0.229030473|1|0.7596299459999999|-0.202197068|0.7791604190000001|-0.046347299|0.4239465089999999|0.012865274|10.68364489|0.069891795|-0.02665495|-35.33972521|6.227183052000001|86.98647608|-1.67926185|-18.5444588|41.19554236|647.0975667|-1168.300905|1981.934841|-12.90180444|0.196328886|0.960006062|23.07468625|0.010255676|904.3172644|7.135108233|0.0|1.0|1.0|0.0|0.37|20.0|-7.33|4.68|51.77|2.91|2.0|138.0|0.0|6.0|-4.87|33.0|4.0|-6.08|0.0|4.03|-5.18|1.34e-05|0.00589|6.58e-06|4.08|0.0|4.63e-08|-0.03156|3.8|-1375.295877|-1375.268259|757.34|1312.91|307.67|0.1809|0.6322800000000001|-1374.927998|0.1785|-0.16649|6.7175|-1374.992422|155.0|6.8097
13a_a30|0.0|0|0|0.0|0.0|0|2|0.604984129|0.0|0.113424769|-0.011002918|5.351858133|-0.118776867|2|0.042560386|-0.036541822|-0.003436924|0.0317047379999999|10.31162842|-0.0351777|1|-0.002215642|-0.065043716|0.006103754|-0.5640209589999999|1|0.841060094|-0.058608635|0.885516463|-0.109682335|0.478381813|0.01856512|381.9643801|0.303605444|-0.042832838|-51.70573895|8.456950359|102.6479456|-2.27014041|-28.90911938|86.55791128|470.0167988|-1532.183327|2520.165025|-19.5115996|0.2001375339999999|0.873126469|36.14261279|0.017212819|713.7769663|11.6174288|1.0|1.0|0.0|2.0|0.13|17.0|-6.19|1.72|124.74|2.06|1.0|135.37|0.0|6.0|-5.01|32.0|5.0|-7.05|0.0|1.91|-4.3|9.68e-06|0.00427|5e-05|2.74|0.0|6.520000000000001e-07|-0.0555|4.54|-1744.491614|-1744.4457100000002|721.66|1211.54|351.35|0.1788|0.26119|-1744.217986|0.1603|-0.14953|0.7158|-1744.281248|14.0|7.8665
11c_a5|0.0|1|0|2.930680267|0.0|0|0|1.427567332|0.0|-0.2117133739999999|-0.004590583|4.59511985|-0.050049777|2|0.027388889|-0.0859098|0.005090155|-0.059682527|10.94877953|-0.023856811|1|0.005383056|-0.138950411|-0.018887528|-0.269653478|2|0.679183645|-0.044126759|0.86113162|-0.078909483|0.389427402|0.01785211|31.61751609|0.19527649|-0.0322785379999999|-32.31269264|6.604499968|4.089828494|-1.484812761|-19.63310772|58.854300300000006|489.4652669|-903.1229552|926.234805|-11.94164728|0.292960365|0.811648325|27.76804404|0.021214793|523.8031619|12.90369209|1.0|1.0|1.0|1.0|0.09|23.0|-8.47|4.17|80.76|1.13|1.0|106.79|0.0|6.0|-4.13|28.0|5.0|-6.59|1.0|3.0|-4.1|7.38e-05|0.0273|7.950000000000001e-05|2.78|0.0|3.4000000000000003e-09|-0.04315|4.53|-1218.492067|-1218.454079|636.14|1071.71|294.59|0.5327|0.60118|-1218.278135|0.2186|-0.1713299999999999|2.5278|-1218.336116|25.0|7.6021
14a_a3|0.0|0|0|0.0|0.0|0|0|0.6050202020000001|0.0|0.111575338|-0.009312773|4.727387819|-0.1160619169999999|3|0.043464052|-0.143740653|-0.00603969|-0.039177314|10.3116301|-0.172643335|1|-0.004161699|-0.267665193|-0.094863591|-0.582572884|3|0.882394075|-0.287221775|0.822587422|-0.091731577|0.21389849|0.0140376889999999|256.5548327|0.209105063|-0.036792719|-22.89086827|3.396421044|83.70773843|-1.324537874|-18.09776067|52.02624107|389.0288018|-651.519384|1186.412113|-8.902004327|0.239123122|0.930491715|23.78539971|0.0189212089999999|358.3503513|9.307045698|0.0|1.0|1.0|1.0|0.06|21.0|-6.89|3.71|105.82|1.04|0.0|93.25|0.0|2.0|-4.45|23.0|4.0|-6.42|1.0|2.76|-3.99|3.54e-05|0.0113|0.000103|2.58|0.0|1.28e-07|-0.06736|2.44|-1327.513792|-1327.485188|528.91|822.33|383.1|0.4524|0.69708|-1327.354384|0.4524|-0.1321|3.5358|-1327.403067|0.03|7.5229
8j_a46|0.0|0|0|0.0|0.214753401|1|1|1.160371125|2.1279894180000003|-0.13040237|-0.0017688329999999|5.533389489|-0.008523199|2|0.043903904|-0.129276363|0.011852046|-0.174853546|10.96391738|-0.053618988|1|0.0108603019999999|-0.204674804|-0.133413527|-0.229679821|2|0.645146311|-0.074207717|0.837678812|-0.054707287|0.308052557|0.008672342|7.723448142|0.065351579|-0.02566383|-19.90219786|2.5024620580000003|64.83187221|-1.103544698|-13.78596018|34.04593326|502.0694817|-592.7962878|1888.679875|-7.405468973|0.177887481|0.747636856|16.76894569|0.008843828|453.1959065|4.750680627|1.0|1.0|1.0|0.0|0.32|17.0|-7.26|4.55|43.6|2.62|1.0|96.94|0.0|2.0|-4.59|24.0|3.0|-5.55|1.0|3.82|-4.83|2.59e-05|0.00878|1.47e-05|3.97|0.0|5.46e-08|-0.04068|3.78|-1414.53151|-1414.50743|576.48|978.4|281.1|0.1728|0.50703|-1414.349865|0.1427|-0.18531|5.2361|-1414.402087|1228.0|5.9108
6_a1|0.0|0|0|0.0|0.0|1|1|1.3488280769999998|2.325221088|-0.092471477|-0.005477033|5.4161004020000005|0.021203156|1|0.039635417|-0.114683042|0.005054086|-0.00983397|10.95180041|-0.0538497079999999|1|0.006851583|-0.180874123|-0.3632559589999999|-0.353456514|1|0.781885145|-0.095907969|0.8524898329999999|-0.057199415|0.212044989|0.021009352|64.63457366|0.121740384|-0.0238222729999999|-18.076387|4.905211525|95.13138767|-0.929068634|-11.51080589|37.79009463|424.3707604|-448.9214297|1383.161829|-5.56196523|0.423240564|0.7295841470000001|19.95772445|0.025250885|359.9965854|12.20110458|1.0|1.0|1.0|0.0|0.22|17.0|-6.02|3.57|39.94|1.75|0.0|86.31|0.0|3.0|-3.12|22.0|3.0|-6.21|1.0|2.82|-3.68|0.0007599999999999|221.0|0.00021|2.63|0.0|9.51e-07|-0.02214|2.81|-935.5024827|-935.4750982|527.41|875.29|305.12|0.3399|0.69818|-935.330989|0.3399|-0.16784|5.8386|-935.378591|5.1|5.2924
13m_a6|0.0|1|0|3.415695704|0.0|0|0|1.429020166|0.0|0.031719435|-0.010840005|4.727387819|-0.135152403|2|0.0446875|0.021526267|-0.0093684169999999|0.054340057|10.9505335|-0.018628955|1|-0.00687003|0.037052986|-0.118693789|-0.568024162|2|0.870730542|-0.031564227|0.832753533|-0.0989137669999999|0.429009107|0.01858251|91.22689385|0.2843875389999999|-0.0378750189999999|-52.33806464|9.035018118|95.67846949|-2.045251|-26.40980394|81.92876874|498.9881336|-1426.129413|2574.030011|-18.41524497|0.263701|0.926594475|35.8683143|0.020928405|724.3873672999999|14.59313027|1.0|1.0|1.0|3.0|0.08|27.0|-9.67|3.76|122.47|0.81|1.0|127.2|0.0|6.0|-4.64|33.0|5.0|-7.23|1.0|2.67|-4.28|2.27e-05|0.00987|5.24e-05|2.43|0.0|2.1499999999999998e-10|-0.07137|4.27|-1423.762467|-1423.712909|726.28|1231.54|371.67|275.0|0.66475|-1423.448957|0.1924|-0.13817|4.2913|-1423.511471|0.01|8.0
12j_a36|0.0|1|0|3.502198129|0.0|0|2|0.6293514410000001|0.0|-0.084183025|-0.007086381|5.351858133|-0.0446165029999999|2|0.039061728|0.091496219|0.00285431|0.039869055|10.33556498|-0.051080247|1|0.003710345|0.161289379|-0.133106642|-0.436310965|1|0.906423012|-0.089459459|0.87043328|-0.069970795|0.362692602|0.018160631|26.39145693|0.147413708|-0.037113558|-46.00836307|7.921272637|2.098786266|-2.004132137|-24.51120192|58.20533756|563.0803357000001|-1323.6049039999998|2536.987511|-16.18812775|0.224187058|0.8425708820000001|31.59421634|0.016546717|725.9470896|10.92807939|1.0|1.0|1.0|2.0|0.17|17.0|-7.05|2.61|94.5|2.51|1.0|135.47|0.0|6.0|-4.85|31.0|4.0|-6.64|0.0|2.33|-4.51|1.4300000000000002e-05|0.0061|3.09e-05|3.19|0.0|8.95e-08|-0.05098|3.37|-1670.448063|-1670.420129|694.28|1198.96|327.94|0.4981|0.37116|-1670.184251|98.0|-0.15495|6.4451|-1670.245584|0.01|8.0
12a_a50|0.0|0|1|0.0|0.0|2|1|1.397770359|4.075037557|-0.199881787|-0.002936355|5.82008293|-0.0016330379999999|1|0.034845679|-0.111689174|0.01164808|0.014596049|10.94501645|-0.122912558|2|0.011790103|-0.193999688|-0.291865836|-0.247407423|1|0.699597776|-0.2018898489999999|0.862192416|-0.05075501|0.29507467|0.021013336|7.457998037999999|0.095880311|-0.02383238|-16.85074424|5.333473207|69.83817338|-0.929462803|-12.00673599|36.15684209|455.4948605000001|-468.2627037|1462.827156|-6.048985111|0.4247810279999999|0.885635975|20.873331|0.027455156|388.171611|13.83188822|1.0|1.0|1.0|0.0|0.11|20.0|-5.49|3.42|48.53|2.02|0.0|94.69|0.0|2.0|-3.16|24.0|3.0|-6.44|1.0|2.55|-3.84|0.000685|215.0|0.000144|2.5|0.0|3.22e-06|-0.03366|2.47|-1006.659456|-1006.632973|545.54|908.22|304.01|0.1807|0.65267|-1006.498352|0.1807|-0.16806|5.7662|-1006.546706|75.0|7.1249
