molecula|SddssS|NaaNH|n9FaRing|SaaNH|SssssC|NaasN|SRW09|nAHRing|nARing|SaasN|MATS2c|AATSC1c|SRW07|n6HRing|JGI4|MATS7i|SaaaC|AATSC1are|MATS8i|BCUTi-1|AATSC8d|AATSC1pe|AATSC1i|MATS1c|n6aHRing|GATS1are|BIC2|MATS8s|nFaHRing|RASA|PBF|PNSA3|PNSA5|RNCS|RPSA|FNSA4|WNSA5|WPSA3|RPCS|FNSA1|FNSA2|PNSA4|DPSA3|GRAVp|TASA|FPSA1|WNSA2|FPSA5|DPSA2|CYP2C19 inhibitor|CYP2D6 inhibitor|CYP2C9 inhibitor|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Log Po/w iLOGP|Num. of Aromatic heavy atoms|TPSA_y|Brenk|Veber filter|Class [Log S (SILICOS-IT)]|Heavy atom count|Egan filter|Consensus Log P|Solubility [Log S (Ali)] (mg/ml)|Log Po/w XLOGP3|Solubility [Log S (SILICOS-IT)] (mg/ml)|Absorption Energy (max. Transition) (eV)|Total Energy (water) (Hartree)|Area (grid)|Volume|Wavelength (HOMO-LUMO transition) (nm)|Oscillator Force (max. Transition)|Wavelength (max. Transition) (nm)|Contribuition (max. transition)|Contribution (HOMO-LUMO transition)|Zero Point Energy|Oscillator Force (HOMO-LUMO transition)|HOMO-LUMO Energy Difference (Hartree)|Dipole (gas phase)|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|Gibbs Free Energy|IC50|pIC50|pIC50
17a_a10|0.0|0|0|0.0|0.0|1|7.535296702|2|2|2.118111229|-0.218519541|-0.004333189|5.4161004020000005|3|0.036545455|-0.082914437|1.863045777|0.009206558|-0.093735748|10.92970797|0.031632653|0.01029375|-0.360142554|-0.275154041|2|0.7019075779999999|0.76281504|0.029106767|1|0.8538249840000001|0.463842217|-39.18491085|-58.46202420000001|51.96456548|0.146175016|-0.023625536|-41.33310046|10.04165819|87.61514901|0.564726042|-1.488408763|-16.70343549|53.38795048|3154.628148|603.6608262999999|0.4352739579999999|-743.9958084|0.0254938|1863.410498|0.0|1.0|1.0|1.0|0.0|3.66|21.0|76.38|0.0|0.0|1.0|35.0|0.0|2.64|0.0986|2.43|2.22e-05|5.5285|-1524.557372|767.6|1326.24|310.84|0.2142|224.26|0.32889|0.67671|-1524.187115|0.0867|-0.16562|4.1012|-0.21203|0.03725238|-1524.252023|49.0|7.3098|7.3098
14r_a23|0.0|0|1|0.0|0.0|2|7.423568444|0|0|3.201732471|-0.009140243|-0.006323791|5.351858133|2|0.045277778|0.014148395|0.7087588690000001|0.007671236|-0.079935667|10.31321824|-0.064006338|0.0075222369999999|-0.17267308|-0.454010253|2|0.616699629|0.7837821840000001|0.03753491|1|0.8662226190000001|0.375360556|-40.32463891|-55.30494931|47.26552456|0.133777381|-0.03654528|-35.61466281|7.956082857|55.62948521|0.7882228370000001|-1.717628177|-23.53402098|52.67940305|2945.137191|557.8203557999999|0.211777163|-712.2932561000001|0.017092103|1403.282085|0.0|0.0|1.0|0.0|1.0|3.06|26.0|105.02|1.0|0.0|1.0|31.0|0.0|3.7|0.00114|3.68|9.18e-06|5.9406|-1729.1556449999998|678.08|1145.51|389.92|0.2346|208.71|0.30482|0.68115|-1728.924789|0.0008|-0.15536|6.2620000000000005|-0.22378|0.02296354|-1728.98403|5.0|8.2684|8.2684
22_a4|0.0|0|0|0.0|0.0|1|7.535296702|1|1|1.987636054|-0.043165663|-0.006436201|5.4161004020000005|1|0.044357639|0.004808337|0.0|0.004765062|-0.2078428719999999|10.94586213|-0.023072107|0.004237768|0.034720243|-0.3877007|1|0.774689758|0.7797803109999999|0.086940934|0|0.8612031509999999|0.242642229|-45.61565825|-43.23011833|162.9809584|0.138796849|-0.036468635|-20.77508795|2.47167963|0.0|0.8444670409999999|-1.349339509|-17.52572365|50.75888571|1950.173729|413.8681986|0.155532959|-311.62631919999995|0.011296354|767.88287|1.0|1.0|0.0|0.0|1.0|2.2|17.0|50.94|0.0|0.0|2.0|22.0|0.0|2.81|0.0497|3.03|0.0016699999999999|4.468999999999999|-934.2706743999998|519.39|860.77|305.85|0.1675|277.43|628.0|0.65771|-934.12356|0.1293|-0.16754|3.5548|-198.0|0.030263407|-934.171365|47.0|7.3279|7.3279
17d_a50|0.0|0|1|0.0|0.0|2|8.105609402|2|2|4.380250483|-0.152030219|-0.002166617|6.042632834|1|0.031990741|0.006071856|2.234730384|0.012079|-0.136180713|10.94500663|-0.125540541|0.01245647|-0.323333765|-0.2294807539999999|1|0.754575205|0.748516466|-0.1921395789999999|1|0.929886823|0.8020670809999999|-30.63468215|-48.40178147|5.007868064|0.070113177|-0.025589979|-33.56790124|7.31681784|86.38197811|0.75405703|-1.535398758|-17.74731987|41.18485076|2824.70142|644.9008302|0.24594297|-738.4938272999999|0.013178555|1412.14676|0.0|1.0|1.0|1.0|0.0|3.68|20.0|51.77|0.0|0.0|1.0|32.0|0.0|3.68|0.0135|3.72|3.63e-05|4.0506|-1335.989008|727.15|1263.22|306.09|0.1819|306.09|0.66103|0.66103|-1335.649722|0.1819|-0.16716|5.6557|-0.19967|0.02625058|-1335.713194|74.0|7.1308|7.1308
6b_a31|0.0|1|0|3.404988662|0.0|0|7.773594467000001|1|1|0.0|0.052690797|-0.016070861|5.733341277|0|0.037803618|0.11647286|0.0|-0.011483229|-0.032090772|10.31169819|-0.053655833|-0.008439437|-0.004825446|-0.57983695|0|0.838789705|0.78240875|-0.068433069|0|0.627853074|0.146652651|-73.70779766|-78.37648097|159.79549319999998|0.372146926|-0.045675611|-47.81835367|12.28107483|101.4993391|0.7459204140000001|-2.055402513|-27.86719323|93.83704414|2776.92804|383.0600707|0.254079586|-765.0936586|0.024142162|1681.1762649999998|1.0|1.0|1.0|1.0|2.0|2.73|22.0|131.36|0.0|0.0|1.0|29.0|0.0|3.3|0.000947|3.2|1.89e-05|3.2949|-1652.671944|637.06|1077.19|376.29|0.4967|376.29|0.7013199999999999|0.7013199999999999|-1652.44739|0.4967|-0.13345|5.9085|-0.1918|0.03623358|-1652.505041|54.0|7.2676|7.2676
47j_a18|0.0|0|0|0.0|0.0|0|7.03438793|1|1|0.0|0.070097424|-0.007807275|4.844187086|0|0.033563218|-0.048528478|0.0|0.00031105|-0.006923502|10.94702285|0.0033281|0.002317206|-0.331885553|-0.48833504|0|0.783538352|0.7444236670000001|-0.002262399|0|0.80651845|0.476575952|-56.816779|-73.69868165|95.57657747|0.19348155|-0.033837212|-57.32800549|9.661420661|99.50526447|0.764425062|-2.368604851|-26.32095773|69.23713027|3172.831382|627.366638|0.235574938|-1433.2001369999998|0.016220875|2410.265089|1.0|1.0|0.0|1.0|3.0|0.0|18.0|97.76|2.0|1.0|1.0|37.0|0.0|2.39|0.000743|4.07|8.159999999999999e-07|3.1054|-1625.445572|839.37|1459.55|399.25|0.5439|399.25|0.6983600000000001|0.6983600000000001|-1624.9784550000002|0.5439|-0.1285|4.1619|-0.17273|0.03246539|1625.053346|35.0|7.4559|7.4559
18_a31|0.0|1|0|3.281949877|0.0|0|7.401841579|0|0|0.0|0.0690370959999999|-0.013634202|5.351858133|0|0.0427124179999999|-0.051184519|0.0|-0.009923585|-0.001973566|10.31169929|-0.096301845|-0.007811355|-0.107017926|-0.604728055|0|0.868704545|0.8595579409999999|0.022160691|0|0.72588713|0.258135789|-69.19879619|-75.99442464|238.9516432|0.27411287|-0.040279446|-44.60622732|4.984491996|0.0|0.7774768320000001|-1.81257508|-23.64270989|77.69074057|2241.561812|426.0718665|0.222523168|-624.4871824|0.01673486|1368.42913|1.0|1.0|1.0|1.0|3.0|2.85|16.0|119.14|0.0|0.0|1.0|25.0|0.0|2.89|0.00862|2.47|0.000104|5.0092|-1465.528656|630.26|1041.21|317.05|444.0|247.51|0.51842|0.70058|-1465.300904|0.2457|-0.16212|3.0607|-0.19914|0.04825999|-1465.359325|0.13|6.8861|6.8861
13_a10|0.0|0|0|0.0|0.0|1|7.535296702|1|1|2.091672336|-0.059862024|-0.0057715859999999|5.4161004020000005|2|0.038726287|-0.093280469|1.794073077|0.00384732|-0.002128014|10.9296146|-0.001592366|0.003791547|-0.02811323|-0.345108701|2|0.761923976|0.78472614|0.00746881|1|0.818027691|0.4676169839999999|-47.88975806|-41.62089688|174.7319717|0.181972309|-0.030119651|-21.04167667|3.118282386|0.0|0.7144943490000001|-1.234905671|-15.22715739|54.05778885|2261.82488|413.5584641|0.285505651|-315.62515|0.018979132|873.7836118999999|1.0|1.0|0.0|1.0|1.0|2.58|21.0|63.83|0.0|0.0|1.0|25.0|0.0|2.91|0.0576|2.76|8.170000000000001e-05|5.8308|-1065.874094|550.83|926.41|322.72|0.3905|212.63|0.34881|0.68386|-1065.68351|0.1514|-0.15937|3.6904|-0.20959|0.0346535|-1065.732389|0.16|6.7959|6.7959
12b_a40|0.0|0|0|0.0|0.0|1|7.515889085|0|0|1.713497417|0.084915315|-0.004650218|5.4161004020000005|0|0.04020202|0.1744506639999999|0.747253086|0.00779293|0.107454819|10.31197236|-0.1537981269999999|0.004452418|0.038336814|-0.513870527|0|0.58925219|0.7137941109999999|0.026452642|1|0.955647156|0.2160572999999999|-37.05091872|-42.67442006|80.72126798|0.044352844|-0.0338355829999999|-24.3068084|3.518538455|48.17000329|0.856829717|-1.048903063|-19.27231874|43.22826564|2462.878448|544.3244990000001|0.143170283|-340.29531769999994|0.010309671|697.2702616|0.0|0.0|1.0|0.0|0.0|3.87|20.0|58.43|0.0|0.0|1.0|24.0|1.0|5.79|8.09e-06|6.68|1.7e-06|3407.0|-3016.999329|576.38|960.94|363.91|306.0|363.91|0.69476|0.69476|-3016.927883|306.0|-0.14267|4.5528|-0.22546|0.01251873|-3016.980996|0.04|7.3979|7.3979
7c_a10|0.0|0|0|0.0|0.0|1|7.535296702|1|1|2.1219657030000003|-0.152261681|-0.00375251|5.4161004020000005|2|0.039433962|-0.1122332619999999|1.798334646|0.01006918|-0.033792245|10.92926158|-0.066271289|0.0107756969999999|-0.191576261|-0.215874011|2|0.725146704|0.7928588059999999|-0.087063341|1|0.906276489|0.487148112|-29.66615908|-51.2378943|87.99694927|0.093723511|-0.0223398779999999|-29.95538587|9.377842892|58.07647902|0.52630639|-1.139333798|-13.06063972|45.70671102|2616.8970870000003|529.8395322|0.47369361|-389.4200163|0.0269852389999999|1265.598592|1.0|1.0|1.0|1.0|0.0|3.49|21.0|62.06|0.0|0.0|1.0|29.0|0.0|3.59|0.0139|3.46|6.4e-06|5.4267|-1259.011598|635.47|1102.43|323.24|0.4049|228.47|0.41348|0.68708|-1258.744382|0.0921|-0.16055|3.9465|-0.20059|0.02659395|-1258.801509|3.81|5.4191|5.4191
2_a27|0.0|0|0|0.0|0.0|2|6.605297921|0|0|3.250529415|0.09890645|-0.0065894809999999|4.59511985|2|0.0427777779999999|-0.196529806|1.267636369|0.009338889|0.11675125|10.93783218|0.017751479|0.00988756|-0.361571905|-0.475677812|2|0.639024713|0.796022385|0.137868605|1|0.8468699609999999|0.408120957|-29.42169804|-41.03489597|9.194894069|0.153130039|-0.029261411|-20.65736087|5.020172886|53.58106492|0.6684621829999999|-1.141195033|-14.73047548|39.39404027|2210.487938|426.3224749|0.331537817|-289.2030522|0.022639983|859.4181658|0.0|0.0|1.0|1.0|0.0|3.06|21.0|65.6|0.0|0.0|2.0|24.0|0.0|2.52|204.0|2.18|0.0004599999999999|4.1624|-1043.821085|538.57|906.48|297.87|0.3217|297.87|0.55857|0.55857|-1043.665151|0.3217|-0.16769|4.7049|-0.21702|0.02268519|-1043.715364|13.0|7.8861|7.8861
13e_a6|0.0|1|0|3.433539068|0.0|0|6.842683282|0|0|0.0|-0.089778965|-0.006882528|4.727387819|2|0.044021739|0.018376555|1.643912856|-0.003356527|0.0266218529999999|10.95053349|-0.037793156|-0.001446486|-0.223618825|-0.462344944|2|0.841211811|0.765593573|0.102257199|1|0.861676601|0.175643236|-49.62570093|-62.36320497|66.59852278|0.138323399|-0.032929004|-41.68507499|8.211609879|0.0|0.722530518|-1.679379203|-22.01054293|61.91072885|2868.489025|575.965487|0.277469482|-750.3313497|0.019543118|1553.619759|1.0|1.0|1.0|1.0|2.0|2.79|27.0|103.17|0.0|0.0|0.0|32.0|0.0|3.31|0.00323|3.27|2.75e-08|5.9885|-1347.297639|713.3|1202.5|381.78|0.8312|207.04|0.38609|0.7034199999999999|-1347.014564|0.0104|-0.1327|10.1884|-0.20804|0.03809808|-1347.074898|12.0|7.9208|7.9208
32_a47|0.0|0|1|0.0|0.0|1|6.842683282|1|1|1.998170616|-0.1746026239999999|-0.003573735|4.727387819|3|0.035568182|-0.013510009|1.6507707980000002|0.001861676|-0.026022099|10.95005715|-0.044598914|0.002350172|-0.157688306|-0.2749014|2|0.6636125860000001|0.810444864|-0.0094137619999999|1|0.851627782|0.266433793|-41.57905445|-52.38450683|28.55112477|0.148372218|-0.026060474|-37.74862456|10.01980854|44.50423685|0.64116122|-1.381205148|-18.77935151|55.48373932|2808.210157|613.6886524|0.35883878|-717.2238666000001|0.022735861|1552.348456|1.0|1.0|0.0|1.0|2.0|3.67|21.0|67.66|0.0|0.0|1.0|31.0|0.0|3.94|0.00674|3.7|6.55e-07|4.9046|-1778.127634|692.49|1184.76|336.65|0.2969|252.79|0.48011|0.68986|-1777.843462|0.2839|-0.1509599999999999|4.8234|-0.20778|0.03062031|-1777.90286|0.1|7.0|7.0
12am_a36|0.0|1|0|3.340519946|-4.723487246|0|7.412764017000001|2|2|0.0|0.088482802|-0.015884751|5.351858133|2|0.044036281|0.122824831|0.0|-0.011700732|-0.050505733|10.9602097|-0.037654321|-0.007897954|-0.3344729369999999|-0.6080522279999999|1|0.647732719|0.8344566859999999|-0.0147665219999999|0|0.814986544|0.305015372|-63.19394154|-81.59051640000001|128.69607109999998|0.185013456|-0.045928425|-56.3667958|8.395550408|1.038361162|0.788334835|-2.480134939|-31.72964526|75.34643812|3230.6292780000003|563.0333297999999|0.211665165|-1183.702712|0.020179019|2173.44302|1.0|0.0|1.0|0.0|2.0|0.0|17.0|78.43|0.0|0.0|1.0|34.0|0.0|2.65|0.00291|3.86|3.37e-05|5.2317|-1645.205296|714.21|1206.77|321.15|0.4894|236.99|0.40752|0.6805100000000001|-1644.952145|0.2987|-0.15658|5.9258|-0.21356|0.03550681|-1645.016323|0.06|7.2218|7.2218
12au_a36|-3.3109381210000004|1|0|3.422314661|0.0|0|7.412764017000001|2|2|0.0|0.074839187|-0.009897048|5.351858133|2|0.044036281|0.075815782|0.0|-0.006862238|-0.023640632|10.31810353|-0.03802163|-0.001160331|-0.261631709|-0.515924985|1|0.8183043390000001|0.825565083|-0.021932444|0|0.698996981|0.284342092|-64.86748076|-79.35600767|102.3999102|0.301003019|-0.038036474|-57.09017539|11.16356587|26.04051569|0.7160586109999999|-2.206115469|-27.36414058|80.38496714|3484.987058|502.8713191000001|0.283941389|-1141.803508|0.023021031|2216.466823|0.0|0.0|0.0|0.0|3.0|0.0|17.0|123.75|0.0|0.0|1.0|34.0|0.0|1.18|0.0668|1.64|6.45e-05|5.1307|-1876.207937|752.27|1283.4|334.15|809.0|241.65|0.58518|0.70395|-1875.89525|0.0158|-0.15162|6.1367|-0.2087099999999999|0.05174058|-1875.960827|47.0|7.3279|7.3279
galu_a46|0.0|0|0|0.0|0.0|1|7.535296702|1|1|2.082220175|0.048375705|-0.00642454|5.4161004020000005|2|0.039550827|-0.090581301|1.721297609|0.002865697|-0.094815394|10.92740177|-0.1121767259999999|0.003107816|0.0481706809999999|-0.4671565689999999|2|0.702976795|0.81708619|0.044184467|1|0.7637964079999999|0.5235416979999999|-50.93538037|-49.84028137|261.2602893|0.236203592|-0.03220981|-27.89483984|3.870487977|68.43088526|0.7832175929999999|-1.513861067|-18.02733582|57.85086047|2501.785113|427.4851161|0.2167824069999999|-474.2122773|0.013967104|1081.799989|0.0|1.0|1.0|1.0|1.0|2.75|21.0|86.69|0.0|0.0|1.0|28.0|0.0|2.84|52.0|2.39|2.75e-05|||||||||||||||||51.0|7.2924|7.2924
13b_a6|0.0|1|0|3.423777636|0.0|0|7.412764017000001|1|1|0.0|-0.0411179|-0.011206134|5.351858133|1|0.042739018|0.060593678|0.0|-0.00460563|-0.104663349|10.95129557|-0.064811009|-0.00194781|-0.180339002|-0.490758329|1|0.850080948|0.7788169070000001|-0.029988734|0|0.7757172059999999|0.202093555|-61.06841733|-74.04643339|154.7847961|0.2242827939999999|-0.0406496879999999|-48.5571926|13.77653618|554.4007331|0.757233678|-2.032484418|-26.65671602|82.07670290000002|2821.72831|508.6895893|0.2427663219999999|-874.0294667999999|0.0203627189999999|1760.1380379999998|1.0|1.0|1.0|1.0|2.0|2.85|23.0|95.85|0.0|0.0|1.0|31.0|0.0|3.45|0.0012699999999999|3.8|4e-07|4.8494|-1350.0903970000002|694.33|1167.21|341.35|0.7846|255.67|0.58026|0.7006600000000001|-1349.837661|0.2461|-0.14898|10.8032|-0.20156|0.02920955|-1349.898848|174.0|6.7595|6.7595
3d_a12|0.0|0|0|0.0|0.0|0|0.0|1|1|0.0|0.092417272|-0.008186708|0.0|3|0.038787879|-0.166233441|0.0|-0.00259095|-0.002185753|10.95472859|-0.058191686|-0.000643935|-0.237203828|-0.532019854|2|0.91670178|0.7697403429999999|-0.097468573|0|0.8547246829999999|0.2443206489999999|-34.34601551|-49.24083018|74.39425719|0.145275317|-0.035063929|-25.2986621|2.9374091630000003|0.0|0.77428353|-1.437621096|-18.01493787|40.06333231|2148.979792|439.1353855|0.22571647|-379.4799315|0.01611886|953.9302134|1.0|1.0|1.0|1.0|1.0|2.71|18.0|50.17|0.0|0.0|1.0|24.0|0.0|2.67|0.0945|2.81|9.64e-06|4.2114|-1006.727999|548.21|918.3|328.71|0.3336|294.4|0.53114|0.6572100000000001|-1006.556654|0.1583|-0.15387|2.2068|-0.22229|0.02399772|-1006.606666|25.0|7.6021|7.6021
18c_a30|0.0|0|0|0.0|0.0|0|7.412764017000001|2|2|0.0|0.12157783|-0.0109670669999999|5.351858133|2|0.042560386|0.011887112|0.0|-0.003436924|0.0119521719999999|10.31163825|-0.0351777|-0.002215642|0.006103754|-0.562807327|1|0.841060094|0.8303425640000001|0.034468997|0|0.717052026|0.42531141|-71.31647561|-75.33411705|384.391404|0.282947974|-0.042101245|-50.86775696|8.826997739|103.215593|0.7859920029999999|-2.2313660090000003|-28.4279687|84.38908035|3002.59061|484.1740985|0.214007997|-1017.355139|0.018410634|1916.918155|1.0|0.0|0.0|0.0|2.0|0.0|17.0|124.74|0.0|0.0|1.0|32.0|0.0|1.91|0.00427|2.74|0.000288|3.4848|-1744.500825|711.56|1209.11|355.78|0.3879|355.78|0.69123|0.69123|-1744.2261030000002|0.3879|-0.14225|6.6462|-198.0|0.04503016|-1744.28923|12.0|7.9208|7.9208
19l_a38|0.0|1|0|3.280796643|0.0|0|7.412764017000001|2|2|0.0|-0.086107169|-0.007360265|5.351858133|2|0.04391253|0.103904811|0.0|-0.001197042|-0.02967593|10.94917392|-0.032264281|0.000347207|-0.191751024|-0.4224000739999999|1|0.723755855|0.839953955|-0.032569307|0|0.799611189|0.51306986|-51.6277901|-65.35669452|133.9992534|0.200388811|-0.037359603|-42.34617024|9.195687319|19.55998015|0.7374102309999999|-2.017418574|-24.20618316|65.82033039|2921.048554|518.0872716|0.262589769|-846.9234048000001|0.021129331|1772.6006989999998|1.0|0.0|1.0|1.0|3.0|2.7|17.0|81.23|0.0|0.0|1.0|32.0|0.0|3.22|0.0049|3.55|2.25e-05|3.6709|-1409.5865199999998|660.04|1164.34|369.66|0.2883|337.75|0.69413|0.7044|-1409.309206|0.0233|-0.13977|6.5627|-0.2001|0.02856649|-1409.37001|14.0|7.8633|7.8633
5f_a40|0.0|0|0|0.0|0.0|1|8.149890544|0|1|1.656591081|-0.004886759|-0.008387329|6.167516491000001|0|0.042936508|-0.085493191|0.769837491|0.000663516|0.166865076|10.31198329|0.062183277|0.000706205|0.18254908|-0.4644854879999999|0|0.7039183109999999|0.811339477|-0.465573352|1|0.7414714309999999|0.0528268609999999|-52.44868801|-50.68028366|222.1847349|0.258528569|-0.041135239|-23.41506245|4.319700326|63.48466425|0.814393685|-1.316327637|-19.00510637|61.79838068|1932.388838|342.5710869|0.185606315|-280.9807494|0.015000038|746.7683199|1.0|0.0|0.0|1.0|1.0|2.05|14.0|101.52|2.0|0.0|3.0|20.0|0.0|2.23|0.0307|2.2|0.0587|3.8036|-1232.983157|487.57|793.54|405.03|0.2747|325.97|0.56507|0.69727|-1232.851443|0.0415|-0.13057|5.5961|-0.19284|0.02389588|-1232.898044|112.0|6.9508|6.9508
16a_a10|0.0|0|0|0.0|0.0|1|7.535296702|1|1|2.041062372|-0.187414728|-0.00230615|5.4161004020000005|2|0.0334858389999999|-0.085711535|2.009832665|0.011207938|0.014886502|10.92947902|-0.0048530629999999|0.011558506|-0.254024476|-0.1948324069999999|2|0.748039584|0.772481675|-0.068377262|1|0.916148686|0.3637074329999999|-36.408063|-53.28817038|77.68598956|0.083851314|-0.026063936|-36.90194151|6.652715932|99.81657855|0.7270593190000001|-1.615964058|-18.049219|46.01490333|2862.681038|634.4309626|0.272940681|-774.9407716|0.014796066|1539.147561|1.0|1.0|1.0|1.0|0.0|4.46|21.0|56.07|0.0|0.0|1.0|33.0|0.0|4.24|0.00264|4.33|1.4e-06|5.6019|-1395.158387|760.0|1310.44|320.22|0.3843|221.33|332.0|0.6852199999999999|-1394.797092|0.0841|-0.1605|3.8323|-0.20697|0.02819643|-1394.861824|47.0|7.3279|7.3279
20_a4|0.0|0|0|0.0|0.0|1|7.535296702|1|1|2.017439295|-0.203359312|-0.003103385|5.4161004020000005|1|0.039635417|-0.061689675|0.0|0.012265062|-0.1473674569999999|10.9459449|-0.059498265|0.012025268|-0.103098674|-0.211751813|1|0.691307598|0.7797803109999999|0.246357638|0|0.918147288|0.210083785|-29.16642156|-34.74640079|63.27373076|0.081852712|-0.0273144939999999|-16.72448692|5.313236547|68.49419443|0.6435852470000001|-1.010636274|-13.14728679|40.20507689|1982.961908|441.9318823|0.356414753|-234.1428169|0.024334176|755.8433223999999|1.0|1.0|1.0|1.0|0.0|3.06|17.0|39.94|0.0|0.0|2.0|22.0|0.0|2.97|0.1|2.96|0.000806|5.1778|-934.2489802|517.72|861.05|306.74|0.2364|239.45|0.5152|0.66028|-934.103809|0.1415|-0.16699|4.0681|-0.19747|0.022349042|-934.150871|646.0|6.1898|6.1898
12_a4|-3.2834578760000004|0|0|0.0|0.0|1|7.535296702|1|1|2.070952433|-0.1494133309999999|-0.0021497879999999|5.4161004020000005|2|0.0381179139999999|-0.0334644329999999|1.587386096|0.005795666|-0.093414896|10.31168324|0.028152112|0.009024784|-0.085553511|-0.220286906|2|0.5687812560000001|0.8157155359999999|-0.036425699|1|0.805238097|0.636722126|-41.69390404|-44.33087544|15.80191019|0.194761903|-0.025916226|-26.30835499|4.116653575|7.519189887|0.717772573|-1.269895089|-15.38009964|48.6306683|2927.48584|477.8721263000001|0.282227427|-447.2420348|0.015603795|1049.9494|1.0|0.0|1.0|1.0|0.0|2.94|21.0|86.12|0.0|0.0|1.0|29.0|0.0|3.3|0.0266|2.72|5.85e-06|4.8592|-1617.861623|640.67|1101.33|325.57|0.1194|255.16|0.63967|0.68825|-1617.57796|0.0464|-0.16224|7.8701|-0.2312199999999999|0.03555871|-1617.634733|9.29|5032.0|5032.0
19i_a38|0.0|1|0|3.169368622|0.0|0|7.412764017000001|2|2|0.0|-0.125335237|-0.008447598|5.351858133|2|0.043197531|0.08414367|0.0|-0.006877664|-0.074033381|10.96052467|-0.053762162|-0.004358975|-0.250781298|-0.430016467|1|0.653741315|0.836170906|-0.040954326|0|0.747158407|0.4748744179999999|-51.15830416|-69.40536597|137.7658863|0.252841593|-0.040770109|-42.53502816|8.479305267|10.71501217|0.7419238420000001|-2.038505453|-24.98593175|64.99417804|2896.470706|457.89548719999993|0.258076158|-765.6305068|0.022159015|1683.860952|1.0|1.0|1.0|1.0|3.0|2.88|17.0|81.23|0.0|0.0|1.0|31.0|0.0|3.04|0.0238|2.88|3.19e-05|5.7041|-1431.415351|641.31|1101.03|343.17|0.2156|217.36|0.4342|0.69267|-1431.181148|0.1886|-0.14872|6.6636|-0.2052|0.03110827|-1431.239177|13.0|7.9031|7.9031
10_a47|0.0|0|0|0.0|0.0|0|0.0|0|0|0.0|-0.003570214|-0.008013899|0.0|2|0.042276423|-0.169242585|1.329777427|-0.008120645|0.0814897|10.93671036|0.007193585|-0.0065562469999999|-0.045289209|-0.45272733|2|0.7027461220000001|0.754096463|-0.138304661|1|0.841070966|0.417511484|-40.80144983|-50.08559665|103.41137940000002|0.158929034|-0.035388634|-26.77924406|2.720890925|0.0|0.801882632|-1.592488524|-18.9212254|45.89037038|2355.515804|449.6950454|0.198117368|-455.247149|0.014051737|1061.820157|1.0|1.0|0.0|1.0|2.0|2.97|22.0|58.04|0.0|0.0|1.0|27.0|1.0|4.41|0.000638|4.8|5.110000000000001e-07|5.7693|-1188.405988|579.86|997.16|332.97|231.0|214.9|0.53909|0.69212|-1188.1907199999998|0.2175|-0.15445|1.9281|-0.20309|0.03158831|-1188.244739|13.0|7.9|7.9
47i_a18|0.0|0|0|0.0|0.0|0|7.03438793|1|1|0.0|0.053794607|-0.006882626|4.844187086|0|0.037484277|-0.037689885|0.0|-0.000919158|0.073977454|10.94702091|-0.040514277|0.000427479|-0.162274487|-0.499939719|0|0.742536498|0.744472118|-0.064085904|0|0.8030751740000001|0.279553995|-54.34379065|-62.41153158|72.81110823|0.196924826|-0.035256027|-43.46880696|4.727502734|82.81385171|0.8608685909999999|-2.150617629|-24.55535669|61.13143233|2795.907966|559.3312455|0.139131409|-1043.251367|0.009393984|1739.959818|1.0|1.0|0.0|1.0|3.0|0.0|18.0|85.29|1.0|0.0|1.0|33.0|0.0|2.5|0.0029|3.7|4.6e-07|3.2321|-1416.260696|744.95|1297.7|383.61|0.5085|383.61|0.69175|0.69175|-1415.875678|0.5085|-0.13237|2.7749|-0.18299|0.02671774|-1415.944522|19.0|7.7212|7.7212
3j_a32|0.0|1|1|3.564417045|0.0|0|8.234564993|0|1|0.0|0.0053427669999999|-0.006580847|6.3044488020000005|0|0.037373737|-0.029763115|2.248764828|-0.000202965|-0.086191775|10.31100276|-0.052622352|0.001173363|-0.097980957|-0.528541012|0|0.812195122|0.824282683|-0.020129489|1|0.865101945|0.27811778|-37.33051857|-50.46105839|47.55031019|0.134898055|-0.030815085|-26.79963418|3.885056172|0.0|0.7487739999999999|-1.140158136|-16.36574867|44.64569478|2282.569698|459.4516326|0.251226|-321.5956102|0.015301673|808.6988876|1.0|1.0|1.0|1.0|1.0|3.0|19.0|110.94|0.0|0.0|1.0|23.0|0.0|4.09|0.0004089999999999|3.89|6.86e-05|3.4982|-1671.507439|564.55|934.19|354.42|0.3005|354.42|0.7028|0.7028|-1671.351322|0.3005|-0.14498|3.6238|-0.19859|0.02833407|-1671.402462|8.0|8.0969|8.0969
