molecula|NaaNH|n9FaHRing|n9FaRing|SssssC|SRW09|nAHRing|nARing|SaasN|MATS2c|AATSC1s|n6HRing|JGI4|MATS7i|ATSC1c|AATSC1are|AATSC8d|n5aHRing|MATS1i|MATS1c|GATS1are|MATS8s|MATS8d|SIC2|GATS1pe|nFaHRing|FNSA5|PBF|PNSA3|PPSA3|RNCS|RPSA|TPSA_x|FNSA4|WNSA5|WPSA3|RPCS|FNSA1|FNSA2|WNSA3|DPSA3|GeomPetitjeanIndex|GRAVp|TASA|PNSA2|MOMI-Z|WNSA4|FPSA1|GeomRadius|GeomDiameter|FPSA5|DPSA1|DPSA2|CYP2D6 inhibitor|CYP3A4 inhibitor|Synthetic Accessibility|Num. of Aromatic heavy atoms|Log Po/w Silicos-IT Log P|Log Po/w WLOGP|TPSA_y|Log Po/w MLOGP|Leadlikeness|Brenk|Molar refractivity|Class [Log S (SILICOS-IT)]|Heavy atom count|Hydrogen bond acceptors count (using Lipinski’s definition)|BBB|CYP1A2 inhibitor|Consensus Log P|Log S (ESOL)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mg/ml)|Log Po/w XLOGP3|PAINS|Solubility [Log S (SILICOS-IT)] (mol/l)|Solubility [Log S (SILICOS-IT)] (mg/ml)|Lowest Unoccupied Molecular Orbital Energy|Absorption Energy (max. Transition) (eV)|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (gas phase) (Hartree)|Area (grid)|Volume|Oscillator Force (max. Transition)|Wavelength (max. Transition) (nm)|Approximated area|Contribuition (max. transition)|Contribution (HOMO-LUMO transition)|Zero Point Energy|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|Gibbs Free Energy|pIC50
21c _a23|0|1|1|0.0|7.525639975|0|0|3.311482916|0.178300778|-0.135572353|2|0.043130342|0.0645437059999999|-0.576752175|0.003456487|-0.039311241|2|-0.0201427689999999|-0.596546056|0.7641222459999999|0.149511954|-0.060079444|0.838980345|0.7301130229999999|1|-0.098699133|0.2571258939999999|-59.46209153|9.976937758|323.3651097|0.209403563|148.8448086|-0.040210758|-49.86692499|7.09164338|94.32302529|0.834557275|-2.171380929|-42.26586935|69.43902929|0.468609427|3161.1237530000003|561.9588018|-1543.4254039999998|2628.628799|-20.31615463|0.165442725|8.945789862|16.83467928|0.013451712|-475.6090385|1849.394223|0.0|1.0|3.68|26.0|3.1|3.42|148.11|2.49|1.0|1.0|133.35|1.0|34.0|5.0|0.0|0.0|3.0|-4.72|0.0011|9.0|2.86|0.0|4.69e-08|2.2e-05|-0.07892|3.6649|3.6649|-1837.932192|747.88|1275.12|0.3329999999999999|338.3|587.02|0.5885699999999999|0.5885699999999999|-1837.67081|-0.22981|0.03257532|-1837.736174|7.1752
9h_a40|0|0|0|0.0|7.515889085|0|0|1.7679629630000002|0.014753178|-0.126968715|0|0.039444444|0.157606277|-0.343593366|0.003782277|-185.0|2|0.048470175|-0.503000695|0.778613709|-0.160855189|-0.299768519|0.8022014000000001|0.7528137909999999|1|-0.095803029|0.219852623|-46.04148264|6.199629554|132.6583116|0.135689851|67.89350333|-0.041058441|-23.98506758|3.102034287|0.0|0.863884935|-1.437045429|-23.03722449|52.2411122|0.482124665|2073.354193|432.46450360000006|-719.0371868|418.2915223|-10.27931468|0.136115065|6.922257828999999|13.366649|0.011321157|-364.1454816|832.3298135|1.0|1.0|3.3|20.0|4.59|4.44|67.66|3.22|1.0|0.0|93.19|1.0|23.0|3.0|1.0|1.0|4.06|-5.12|0.000716|0.00244|4.51|0.0|3.09e-07|9.93e-05|-0.05991|4.2372|3.3675|-1293.151333|526.38|868.84|0.3851|292.61|410.18|0.64952|0.69809|-1293.033723|-0.20038|0.02291279|-1293.083512|5.4001
13_a12|0|0|0|0.0|0.0|0|0|0.0|0.202052156|-0.0619247109999999|2|0.037948718|-0.21832579|-0.272508888|0.000830398|0.021322992|0|-0.169387652|-0.595629719|0.845823047|-0.226526433|0.039235452|0.7300173240000001|0.804066411|0|-0.092483398|0.122164874|-28.51381164|4.01385817|64.74666684|0.09993609|48.98899535|-0.034993718|-22.2236882|1.96760628|66.2289548|0.8829921740000001|-1.2947675790000002|-13.97756285|32.52766981|0.466560112|1812.788134|441.2142447|-634.6992622|664.9830294|-8.408963103|0.117007826|6.06407675|11.36787272|0.0074597119999999|-375.4880089|718.8050825|1.0|1.0|2.7|18.0|3.63|3.9|50.7|2.42|1.0|0.0|84.74|1.0|21.0|3.0|1.0|1.0|3.22|-4.2|0.0152|0.0174|3.51|0.0|7.26e-08|2.01e-05|-0.04445|4.5363|3.9329|-876.3370809|532.86|867.79|0.6528|273.31|437.91|0.6622399999999999|0.64974|-876.209109|-0.20903|0.0290811829999999|-876.258343|7.0315
18a_a22|0|0|0|0.0|6.842683282|0|0|1.854982521|-0.197348157|-0.018344659|2|0.038167849|0.033735832|-0.19538364|0.007066388|-0.015194063|1|-0.0835538409999999|-0.296897301|0.760537197|-0.042139855|-0.027029438|0.7881113679999999|0.722009212|1|-0.076119803|0.573315195|-34.36220678|11.62443251|29.59800426|0.073464296|49.84469832|-0.029276847|-35.04152115|7.887046626|18.5219848|0.710467198|-1.5223960559999998|-23.31437056|45.98663929|0.487405342|2898.068989|628.6440468999999|-1032.92859|2213.859172|-13.47750813|0.289532802|7.037677899|13.72951861|0.0193879289999999|-285.5992506|1453.872315|1.0|1.0|3.49|27.0|5.32|5.11|100.61|2.13|2.0|1.0|131.64|1.0|32.0|4.0|0.0|1.0|3.9|-5.16|0.00113|0.00305|3.78|0.0|3.95e-10|1.73e-07|-0.0706799999999999|5.0214|3.4832|-1691.2957760000002|695.35|1211.84|0.3174|246.91|531.16|0.35107|0.68577|-1691.036502|-0.21148|0.01932946|-1691.097989|7.8861
3m_a32|1|1|1|0.0|7.773594467000001|0|1|0.0|0.013867955|-0.017268778|0|0.03962963|-0.0370712179999999|-0.3082152019999999|-0.000514191|-0.078038283|3|-0.04918838|-0.49476131|0.6943636479999999|-0.0067207069999999|-0.126422018|0.872498916|0.6672533589999999|1|-0.09390309|0.317009723|-50.60363458|8.029854976000001|92.61088121|0.201976727|120.7751424|-0.027127559|-33.57626169|4.801577352|0.0|0.674468222|-1.220740175|-30.25923462|58.63348955|0.4687361229999999|2588.590536|477.1904954|-729.9606772999999|2363.601309|-9.699808932|0.325531778|7.0752395770000005|13.31775015|0.018412178|-208.6520032|1082.275864|0.0|1.0|3.51|19.0|7.02|5.35|128.01|1.74|2.0|0.0|110.36|1.0|27.0|4.0|0.0|1.0|4.12|-4.86|0.000449|0.00547|3.57|0.0|4.190000000000001e-08|1.65e-05|-0.05731|3.5749|3.5749|-1863.46877|641.52|1073.31|0.2952|346.82|484.34|0.7026600000000001|0.7026600000000001|-1863.279862|-0.2056599999999999|0.0339106999999999|-1863.337677|7.6383
6_a15|0|0|0|0.0|0.0|0|0|0.0|-0.199979249|-0.048804012|1|0.042926829|0.106485923|-0.513693384|0.001080419|-0.009025163|0|-0.195267558|-0.35221474|0.8511056929999999|0.0371776429999999|-0.015484797|0.7248900659999999|0.810779115|0|-0.123000073|0.398681391|-41.14459066|17.20414198|105.4415725|0.140691569|82.0880213|-0.0307500179999999|-41.87249058|10.03794313|55.65697829|0.581974721|-1.599000943|-24.00625743|58.34873264|0.3902945579999999|2454.904173|501.3728188|-932.9544335|1971.005637|-10.46812265|0.4180252789999999|6.110075236|10.02135591|0.029449813|-95.65807914|1603.08412|1.0|1.0|3.29|18.0|4.43|5.26|61.84|2.18|2.0|0.0|109.7|1.0|28.0|5.0|1.0|1.0|4.11|-5.14|0.000823|0.00278|4.64|0.0|1.13e-08|4.3e-06|-0.02419|4.3423|3.7696|-1263.0072300000002|612.22|1092.02|0.2616|285.52|545.21|0.65191|0.70554|-1262.75978|-0.18133|0.01711539|-1262.820532|7.4559
5a_a50|0|1|1|0.0|7.927685046000001|1|1|4.202707546|-0.203248487|-0.017108794|1|0.038040936|0.017227585|-0.06986407|0.012640587|-0.130929632|2|-0.102607753|-0.161169418|0.699970832|-0.132977171|-0.203436041|0.847812674|0.6759066159999999|1|-0.065209836|0.2814514|-20.77548565|5.435098605|6.819160781|0.030107124|16.06582337|-0.022747617|-18.56865899|2.900288114|60.04351409|0.66527517|-0.978147545|-11.08625592|26.21058426|0.4528093929999999|2246.106104|517.556163|-521.9610361|1605.985157|-6.477439183|0.33472483|5.892775027000001|10.76914508|0.017576522|-176.38892919999998|784.5791628|0.0|1.0|3.5|20.0|3.66|4.33|35.64|2.62|0.0|0.0|101.86|1.0|25.0|2.0|1.0|1.0|3.47|-4.5|42.0|0.0102|3.46|0.0|5.7e-07|0.000186|-0.02487|5.6146|4.0159|-1029.905844|582.98|976.41|0.2735|220.82|455.34|0.39948|0.6725399999999999|-1029.734933|-0.19146|0.02452028|-1029.786489|5.3872
15_a10|0|0|0|0.0|7.535296702|1|1|2.124460476|-0.166303336|0.035396617|2|0.0353864729999999|-0.0729795729999999|-0.142251304|0.009882584|-0.05940848|1|-0.085979341|-0.208590561|0.682616223|-0.079744227|-0.105662909|0.863438637|0.635064845|1|-0.074144604|0.710970489|-35.30133759|11.09373722|33.67392858|0.084473199|50.34268476|-0.025240716|-26.33385303|6.61142847|108.7226878|0.646412648|-1.186313662|-21.03820054|46.39507481|0.434181679|2549.580207|545.6177511|-706.9960069|2288.954984|-8.964715924|0.353587352|6.35937164|11.23924661|0.020932674|-174.5122907|1093.722422|1.0|1.0|3.29|21.0|4.91|4.72|52.83|2.53|2.0|1.0|111.21|1.0|28.0|4.0|1.0|1.0|3.83|-4.81|13.0|0.0061|3.68|0.0|5.01e-09|1.96e-06|-0.05243|5.7922|3.7997|-1604.057542|641.98|1086.19|0.4553|214.05|484.05|0.41458|0.68543|-1603.851644|-0.20983|0.03039798|-1603.907391|7.4815
12e_a31|1|0|0|0.0|7.765993078999999|1|1|0.0|0.052663358|-0.044316064|0|0.037098765|0.0113193469999999|-0.70267073|-0.002475146|-0.015755876|2|-0.08867626|-0.543945776|0.7968154940000001|-0.039273975|-0.028502695|0.82100963|0.76012894|0|-0.1099563869999999|0.2642991189999999|-68.32948993|19.38343763|166.1479229|0.2784732339999999|202.5115275|-0.036652129|-58.15044546|14.09603901|595.9853231000001|0.725120432|-2.089171358|-49.6906263|87.71292755|0.474858042|3040.353774|524.7092721|-1519.288866|1899.851187|-19.38348182|0.274879568|10.24381236|19.50674899|0.020841203|-327.4245209|2095.222806|1.0|1.0|3.87|22.0|6.69|5.4|117.37|2.21|3.0|0.0|129.38|1.0|33.0|5.0|0.0|1.0|4.5|-5.42|9.96e-05|0.00176|4.48|0.0|4.93e-10|2.27e-07|-0.03445|5.3264|3.8391|-1809.85374|781.61|1308.13|0.3831|232.77|640.03|0.55114|0.7006600000000001|-1809.581226|-0.19379|0.04614662|-1809.650069|6.7696
18d_a25|0|0|0|0.0|6.842683282|0|0|1.918453956|-0.0881447869999999|0.024310576|2|0.042843137|-0.031867489|-0.180590503|0.006452854|0.016982601|1|-0.035684977|-0.292727912|0.722349659|-0.03671629|0.029728702|0.838260077|0.696372329|1|-0.076328248|0.278576218|-46.31109519|8.39885106|70.58850837|0.062186295|46.80695276|-0.0281209329999999|-43.24308488|6.3217245360000005|0.389087507|0.75793699|-1.602893201|-34.85786147|54.70994625|0.476833495|3113.122552|705.8822532|-1206.480411|2625.142499|-15.93166285|0.24206301|9.479218984|18.11893325|0.014219928|-388.2927768|1591.795131|1.0|1.0|3.66|27.0|6.33|5.98|111.51|2.4|2.0|1.0|143.37|0.0|35.0|4.0|0.0|1.0|4.5|-5.54|0.00026|0.0013599999999999|4.21|0.0|5.92e-11|2.81e-08|-0.07287|5.6512|3.6392|-1806.812778|792.79|1358.25|0.3986|219.39|664.72|0.41694|0.6823899999999999|-1806.514606|-0.2201|0.03560672|-1806.582751|6.6345
GW6604_a52|1|0|0|0.0|6.605297921|0|0|0.0|-0.277102285|-0.005328809|2|0.021346801|-0.0778992459999999|-0.085995143|0.007746755|-0.028376521|1|0.039867344|-0.201462112|0.709088617|0.074868979|-0.057466653|0.7550228990000001|0.689009112|0|-0.072069252|0.38374044|-35.51891876|4.459510077|157.2481263|0.12653545|62.55188751|-0.029217264|-17.61190876|2.204526664|0.2386028039999999|0.73529506|-1.081038779|-17.55852148|39.97842884|0.4597869779999999|2044.612273|431.7909048|-534.4037285|799.8313017999999|-7.13996301|0.26470494|6.2973559020000005|11.6571716|0.01768964|-232.6328342|726.7881391|1.0|1.0|2.68|23.0|4.49|4.2|54.46|1.91|0.0|0.0|90.49|1.0|23.0|3.0|1.0|1.0|3.08|-4.16|0.0402|0.0207|3.06|0.0|9.31e-09|2.78e-06||||||||||||||||6.9706
10_a27|0|0|0|0.0|6.605297921|0|0|3.383341915|0.122016352|-0.044164147|2|0.040512821|-0.184068581|-0.282866526|0.00991794|-0.000903965|1|-0.2030237389999999|-0.487435299|0.639413469|0.129719095|-0.001453596|0.862408925|0.614205449|1|-0.087022238|0.346344305|-32.5969511|9.399794974|6.0140309720000005|0.147337847|78.34972221|-0.031079371|-24.60801194|4.998521009|49.19800605|0.7453606909999999|-1.305333567|-17.33405307|41.99674607|0.477162521|2270.538352|453.4194305|-694.1361252|943.2258247|-8.788575695|0.254639309|6.761146212000001|12.9316403|0.01651645|-260.9504933|931.2754667000002|0.0|1.0|3.01|21.0|2.81|2.97|65.6|2.25|0.0|0.0|97.39|1.0|25.0|4.0|1.0|1.0|2.74|-3.92|0.0882|0.0394|2.55|0.0|5.81e-07|0.000192|-0.0498|4.1495|4.1495|-1083.1151289999998|573.31|958.95|0.4452|298.79|450.26|0.63894|0.63894|-1082.956472|-0.21785|0.0227416|-1083.008551|7.1612
1e_a5|1|0|0|0.0|6.605297921|0|0|0.0|-0.260066152|-0.009075016|2|0.027873016|-0.080321049|-0.084933308|0.008031558|-0.040441176|1|0.034752304|-0.201027861|0.71274658|0.045376705|-0.075239398|0.834250802|0.6977404359999999|0|-0.069725333|0.373935381|-35.30075748|4.461204261000001|159.537038|0.1194205|62.03846573|-0.0278901329999999|-18.81719677|2.317577542|0.0|0.7473936259999999|-1.115605324|-18.33860051|39.76196174|0.482579989|2107.092939|457.4574833|-579.5524467|827.4861275000001|-7.526878708|0.2526063739999999|6.41473183|12.39753333|0.0157106539999999|-257.0399733|775.4313476|1.0|1.0|2.83|23.0|4.99|4.51|54.46|2.13|0.0|0.0|95.45|1.0|24.0|3.0|1.0|1.0|3.44|-4.45|0.0174|0.0111|3.43|0.0|3.87e-09|1.21e-06|-0.04186|4746.0|4.4292|-990.6006645|560.58|935.47|0.5156|261.24|427.87|0.56258|0.51802|-990.471803|-0.22291|0.0313740589999999|-990.522307|6719.0
13c_a5|1|0|0|0.0|6.605297921|1|1|0.0|-0.2071929139999999|-0.0090268969999999|3|0.024822695|-0.010689086|-0.284610951|0.005288472|-0.018055556|1|-0.092592608|-0.324868153|0.705487111|0.003545487|-0.033833834|0.822789227|0.6775573359999999|0|-0.076591149|0.4148662979999999|-50.97293525|15.25960958|158.67712230000004|0.19980328|131.7396496|-0.025039414|-33.29709668|10.06137448|51.93687546|0.551328235|-1.302049531|-33.60884086|66.23254483|0.46617977|2793.480751|527.6071331999999|-858.5021696|1235.709541|-10.8855893|0.448671765|8.492261628|15.90846721|0.0302745689999999|-67.68621352|1557.152554|1.0|1.0|3.13|23.0|4.23|3.29|84.0|1.16|1.0|0.0|120.88|1.0|31.0|5.0|0.0|1.0|2.68|-3.96|0.1169999999999999|0.0446|2.15|0.0|8.170000000000001e-09|3.36e-06|-0.05615|4706.0|4.2145|-1351.2369640000002|676.53|1153.36|509.0|263.46|513.33|0.41594|0.51479|-1351.008469|-0.22939|0.03747691|-1351.067237|6.9101
7_a27|0|0|0|0.0|6.842683282|0|0|3.330197625|0.112935885|-0.050197188|2|0.049625|-0.133453335|-0.288487667|0.010291744|-0.056500475|1|-0.19575909|-0.500327496|0.6413629129999999|0.147753647|-0.08694032|0.8546689820000001|0.62067794|1|-0.084531496|0.358145768|-34.09779211|8.475438874|10.66993367|0.14888586|83.57286704|-0.0300556429999999|-26.6343589|4.757447929|60.73467304|0.763564713|-1.352503929|-19.13983132|42.57323098|0.466714317|2334.058688|477.7488532|-759.1898319000001|1497.873267|-9.469994277|0.236435287|6.446345598|12.087978|0.014441323|-295.8891961|994.2704516|0.0|1.0|3.24|21.0|3.32|3.05|65.6|2.88|0.0|0.0|102.36|1.0|26.0|4.0|1.0|1.0|3.14|-4.28|0.0299|18.0|3.02|0.0|2.43e-07|8.4e-05|-0.04887|4.1205|4.1205|-1122.433757|606.74|1016.96|0.4179|300.9|505.5|0.61278|0.61278|-1122.249324|-0.2162099999999999|0.02179141|-1122.304359|9.0
37_a18|0|0|0|0.0|7.03438793|2|2|0.0|-0.0013530679999999|-0.018808538|1|0.036746032|-0.018268775|-0.385273662|0.002300582|-0.011713125|0|-0.1483628609999999|-0.44541772|0.7100921609999999|0.020848396|-0.020149364|0.761336899|0.699483099|0|-0.074857954|0.385121249|-50.09028298|6.653112344|12.63119843|0.168216253|123.0060763|-0.0286221589999999|-40.02719655|4.865006968|60.1335413|0.7648766029999999|-1.946306811|-36.62790634|56.74339533|0.488368082|3055.795406|608.2316837999999|-1423.213033|1571.7484060000002|-15.30451633|0.2351233969999999|9.460456975|18.49074823|0.0142451319999999|-387.3755475|1860.709332|1.0|1.0|4.31|18.0|3.68|3.3|76.5|3.33|2.0|1.0|151.14|1.0|36.0|3.0|1.0|0.0|2.93|-5.47|0.000999|0.00161|4.36|0.0|1.51e-09|7.27e-07|-0.04925|3.2127|3.2127|-1532.974371|794.5|1395.35|499.0|385.91|673.45|0.69305|0.69305|-1532.553949|-0.18119|0.02274574|-1532.622404|7.4559
12al_a36|1|0|0|0.0|7.412764017000001|2|2|0.0|-0.06777947|-0.04314418|2|0.042739018|0.1030147719999999|-0.4908576189999999|0.00127667|-0.031635802|1|-0.1430106119999999|-0.404703593|0.8913597320000001|0.125005134|-0.055405405|0.885733922|0.84179881|0|-0.105915949|0.2689491989999999|-51.22331485|17.71943397|114.2305891|0.198820783|130.8308989|-0.035305316|-45.86257662|11.65999569|0.0|0.671084645|-1.906487074|-33.70669917|68.94274882|0.456856406|2843.740855|527.2034213000001|-1254.533926|2244.88081|-15.28752554|0.328915355|8.774664332|16.15533063|0.025956027|-225.1591357|1869.412355|0.0|0.0|4.81|17.0|2.77|1.89|78.43|1.72|1.0|0.0|130.24|1.0|31.0|5.0|0.0|0.0|1.81|-4.07|0.0464|35.0|2.65|1.0|2.03e-07|8.340000000000001e-05|-0.04998|3878.0|3.5511|-1347.445127|702.95|1181.84|0.4466|319.71|554.23|0.6945399999999999|0.70417|-1347.196501|-0.1955599999999999|0.03469224|-1347.257936|7.3188
16_a4|0|0|0|0.0|7.535296702|1|1|1.843196334|-0.219944434|-0.095499301|1|0.04501634|0.007101649|-0.089168424|0.0067511459999999|0.019290123|1|-0.018051608|-0.214481956|0.490768328|-0.0894138519999999|0.0293772029999999|0.8366279120000001|0.482473457|0|-0.080093659|0.292255386|-36.11951685|6.761192037000001|13.51923899|0.210153891|103.5057102|-0.033372358|-19.42906425|3.330045338|74.430775|0.832461695|-1.201404885|-17.789707500000002|42.88070889|0.455802506|2101.6948030000003|389.0176968|-591.7200271|1522.164774|-8.095443438|0.167538305|5.548106463|10.19502391|0.0115138339999999|-327.4903335|710.807513|0.0|0.0|3.26|17.0|4.49|4.96|30.71|3.44|1.0|0.0|85.02|1.0|23.0|4.0|1.0|1.0|3.91|-4.43|0.0371|0.0114|3.59|0.0|4.33e-07|0.000134|-0.03965|4511.0|4.2257|-1057.478071|515.68|856.55|0.2213|274.85|407.99|0.51149|0.54061|-1057.3808390000002|-0.2134|0.01638524|-1057.429593|6.4647
16a_a32|1|1|1|0.0|7.765993078999999|0|0|0.0|0.205693867|-0.0848387459999999|0|0.03995614|-0.053745649|-0.6911813920000001|-0.008098765|-0.058518519|3|-0.107321286|-0.707456102|0.859696525|0.039965071|-0.098258706|0.909908319|0.81143469|1|-0.119471489|0.283324612|-56.2527503|12.86051026|92.00611646|0.2434571689999999|151.5123947|-0.037168908|-46.27170107|8.003570876|66.13699638|0.6968200370000001|-1.6726008419999998|-35.00816569|69.11326055|0.450892763|2615.514164|470.82456669999993|-1040.921326|2992.60858|-14.39564033|0.303179963|7.183246604|13.08168264|0.023475264|-244.9767673|1493.816582|0.0|1.0|3.53|19.0|5.32|3.79|152.07|0.88|1.0|0.0|108.86|1.0|27.0|4.0|0.0|1.0|3.06|-4.04|0.00128|0.0364|2.65|0.0|5.04e-08|2.01e-05|-0.0567299999999999|3.6314|3.6314|-1896.770883|664.67|1096.48|0.2859|341.42|535.63|0.70245|0.70245|-1896.589348|-0.20718|0.04088655|-1896.649286|7.9586
14k_a23|0|1|1|0.0|7.423568444|0|0|3.358995671|0.070940371|-0.024758731|2|0.046283951|0.04479394|-0.299174093|0.010682694|-0.055708465|2|-0.071484865|-0.463402169|0.722187957|0.140087361|-0.091426449|0.864845456|0.659570836|1|-0.079899943|0.226547411|-37.43135588|12.53019305|38.76597615|0.077602272|51.64167457|-0.033999976|-35.38329134|8.338417622|80.31548917|0.783562394|-1.597998852|-24.9092952|49.96154892|0.486654314|2955.4566170000003|613.8243395|-1063.413926|2174.886074|-15.05671972|0.216437606|8.21201115|15.99703938|0.016348271|-377.4022725|1357.152837|0.0|1.0|3.39|26.0|4.0|4.67|105.02|3.51|2.0|1.0|125.29|1.0|31.0|4.0|0.0|0.0|3.99|-5.55|0.000334|0.00126|4.21|0.0|1.02e-08|4.55e-06|-0.07933|3.6421|3.6421|-2089.501786|691.9|1179.17|0.4694|340.42|552.65|0.63765|0.63765|-2089.293765|-0.2271699999999999|0.02271117|-2089.354026|8.4123
4r_a46|0|0|0|-0.03033057|7.832410927000001|1|1|2.051582577|-0.173617329|-0.074041799|2|0.044728682|-0.15196733|-0.141309389|0.006236535|-0.048758575|1|-0.055572881|-0.246070691|0.7794598220000001|-0.077483502|-0.070397185|0.8549242340000001|0.76719475|0|-0.081339886|0.261414008|-42.06465252|6.071841742999999|176.18445569999997|0.152180218|80.72661483|-0.0259595379999999|-22.88867429|3.220912917|0.0|0.7146312779999999|-1.220098292|-22.31391864|48.13649426|0.456487948|2137.47734|449.7405899|-647.2221302999999|1451.6122289999998|-7.304896049|0.285368722|5.81085807|10.69131411|0.015225417|-227.7097083|905.6728276|1.0|1.0|3.82|17.0|3.56|3.43|63.83|1.52|0.0|0.0|97.9|1.0|25.0|4.0|1.0|0.0|2.7|-3.55|271.0|0.0933|2.12|0.0|5.64e-07|0.000188|-0.03073|4.5209|4.5209|-1069.419677|571.75|986.04|0.1404|274.25|467.85|0.69085|0.69085|-1069.231407|-0.2207199999999999|0.02826942|-1069.284137|5.8499
12h_a30|0|0|0|0.0|7.412764017000001|2|2|0.0|0.046965756|-0.06631353|2|0.043848238|-0.074988669|-0.391119352|0.001139238|-0.072247675|1|-0.0541804029999999|-0.4708582289999999|0.669561738|0.008644634|-0.1240820219999999|0.888213143|0.64876559|0|-0.09907575|0.353607682|-52.88851758|11.06352871|89.66095835|0.236431596|150.42542849999998|-0.038417127|-40.10503079|7.038974807000001|0.0|0.7979748729999999|-1.882439244|-33.64938551|63.95204629|0.468446216|2848.98238|485.8069155|-1197.668733|2268.811589|-15.55093031|0.202025127|8.066818026|15.1759206|0.015886049|-379.1625034|1500.88527|0.0|0.0|4.63|17.0|4.25|3.18|81.65|3.2|2.0|0.0|127.24|1.0|30.0|5.0|0.0|0.0|2.92|-5.01|0.00171|0.00405|3.97|0.0|1.26e-07|5.260000000000001e-05|-0.05347|5.0289|3.5101|-1674.977665|672.54|1132.06|0.1878|246.54|518.06|-0.26697|0.68543|-1674.777786|-0.2023599999999999|0.03372393|-1674.838376|8065.0
24_a47|0|1|1|0.0|6.86171134|0|0|1.225600378|0.0453435129999999|-0.1160443999999999|2|0.039520202|0.0251322929999999|-0.484848181|-0.0060410169999999|0.071506228|1|-0.111494046|-0.540463145|0.662080166|-0.005097239|0.113432542|0.875198713|0.627160379|1|-0.090995097|0.214985826|-42.71324947|12.11301576|41.72753688|0.216050899|121.5922303|-0.032498249|-28.82156035|6.81713713|47.170683|0.611603578|-1.364926459|-24.03877652|54.82626523|0.479188295|2642.775318|441.2021442|-768.1729327|1239.381181|-10.29341441|0.388396422|7.024694045|13.48797266|0.032103375|-125.6197312|1255.998102|1.0|1.0|3.14|21.0|2.78|4.64|84.73|2.86|1.0|0.0|104.73|1.0|28.0|5.0|0.0|1.0|3.31|-4.52|0.00975|0.0121|3.16|0.0|2.32e-08|9.22e-06|-0.06517|3.9675|3.9675|-1696.071577|578.94|1002.04|0.2618|312.5|450.98|0.6835|0.6835|-1695.93106|-0.2285|0.03414611|-1695.98597|8.5
14_a15|0|0|0|0.0|0.0|0|0|0.0|-0.058775738|-0.0455566929999999|2|0.037073171|-0.033982971|-0.374014235|0.001740635|-0.015736888|0|-0.120626133|-0.3848940629999999|0.8310685940000001|-0.021648026|-0.028227917|0.7651878809999999|0.7933685340000001|0|-0.0917424269999999|0.7461324029999999|-40.89540491|9.403293601|92.51564418|0.112910954|72.36402409|-0.032888795|-37.68282812|6.026520371|2.923143027|0.770309725|-1.743106111|-26.20964538|50.29869851|0.406717767|2612.691478|568.5306056|-1117.1473460000002|2731.841165|-13.50893838|0.229690275|6.040010666000001|10.18067005|0.015286995|-346.4801021|1450.257357|1.0|1.0|3.56|24.0|5.32|6.3|56.27|2.87|2.0|0.0|119.95|1.0|30.0|4.0|0.0|1.0|4.7|-5.83|0.0002379999999999|0.000584|5.29|0.0|1.51e-10|5.99e-08|-0.0338199999999999|4.4518|3.6209|-1281.0669369999998|689.8|1177.14|0.3131|278.5|584.18|0.65079|0.7055899999999999|-1280.809256|-0.18379|0.03885834|-1280.87015|7.5229
1b_a5|1|0|0|0.0|6.605297921|0|0|0.0|-0.250420203|-0.061874543|2|0.0248765429999999|-0.095857885|-0.111923619|0.003886035|-0.028797464|1|0.019611905|-0.231956531|0.567806811|0.122747292|-0.054153474|0.827319059|0.558485747|0|-0.077221824|0.341795323|-39.38248661|5.438378717999999|168.30518769999998|0.191171377|96.23685048|-0.031306145|-19.56938257|2.737713392|0.769931305|0.7324812509999999|-1.158327367|-19.82538668|44.82086533|0.474445758|2171.716467|407.1693177|-583.1091414|919.9167129|-7.933533473|0.267518749|6.11909445|11.64312636|0.019229427|-234.0649914|796.0738116|1.0|1.0|2.75|23.0|4.88|4.76|54.46|2.29|0.0|0.0|90.44|1.0|24.0|4.0|1.0|1.0|3.38|-4.3|0.0336|0.0157|3.16|0.0|4.99e-09|1.58e-06|-0.04135|4789.0|4.6481|-1050.506509|536.59|892.61|0.3101|258.89|388.58|0.5153800000000001|0.43728|-1050.413506|-0.23055|0.03246637|-1050.462425|7.2291
