molecula|SddssS|NaaNH|n9FaHRing|SssssC|nARing|SaasN|AATSC1c|AATSC1s|n6HRing|MATS7i|ATSC1c|MATS8i|AATSC8d|n5aRing|n5aHRing|AATSC1pe|AATSC7i|MATS1i|AATSC1i|MATS1c|n6aHRing|GATS1are|BIC2|MATS8s|MATS8d|SIC2|GATS1pe|nFaHRing|FNSA5|PBF|PNSA3|PNSA5|PPSA3|RPSA|TPSA_x|WNSA5|WPSA3|RPCS|WNSA3|DPSA5|GeomPetitjeanIndex|GRAVp|MOMI-Z|WNSA4|GeomRadius|GeomDiameter|GRAV|DPSA1|PPSA5|CYP2C19 inhibitor|CYP2D6 inhibitor|P-gp substrate|Log Po/w iLOGP|Num. of Aromatic heavy atoms|Log Po/w WLOGP|TPSA_y|Molar refractivity|Class [Log S (SILICOS-IT)]|Heavy atom count|Hydrogen bond acceptors count (using Lipinski’s definition)|Log Kp (cm/s)|Molecular Mass|Egan filter|BBB|CYP1A2 inhibitor|Consensus Log P|Log S (ESOL)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|Solubility [Log S (ESOL)] (mg/ml)|Log Po/w XLOGP3|PAINS|Lipinski|Solubility [Log S (SILICOS-IT)] (mol/l)|Solubility [Log S (SILICOS-IT)] (mg/ml)|Lowest Unoccupied Molecular Orbital Energy|Absorption Energy (max. Transition) (eV)|log P|Total Energy (water) (Hartree)|Total Energy (gas phase) (Hartree)|Volume|Wavelength (HOMO-LUMO transition) (nm)|Oscillator Force (max. Transition)|Contribuition (max. transition)|Contribution (HOMO-LUMO transition)|Oscillator Force (HOMO-LUMO transition)|HOMO-LUMO Energy Difference (Hartree)|Dipole (gas phase)|Gibbs Free Energy|Dipole (water)|IC50|pIC50
12bf_a36|0.0|1|0|0.0|2|0.0|-0.00832865|-0.119979424|2|0.140577067|-0.4497470879999999|-0.096665166|-0.0206090089999999|1|1|-0.004358975|0.359635716|-0.098027247|-0.250781298|-0.433281391|1|0.653741315|0.836170906|-0.0480253509999999|-0.033696875|0.892249657|0.632625562|0|-0.110255801|0.356652646|-58.26326838|-71.01192632|14.01562806|0.320859336|206.6543367|-45.73631152|9.026978489|0.0|-37.52534442|86.28460578|0.474826911|2902.591295|2522.341812|-15.55034592|7.546900716000001|14.37031118|6271.550446|-264.6734075|15.27267945|1.0|0.0|1.0|0.0|17.0|3.0|69.2|123.67|1.0|31.0|6.0|-6.8|417.41|0.0|1.0|0.0|2.44|-4.32|0.0424|4.81e-05|0.0201|2.88|0.0|0.0|7.599999999999999e-08|3.17e-05|-0.0571299999999999|5.2319|3.66|-1431.413697|-1431.380702|1120.94|320.04|0.4518|0.40663|0.69292|0.4006|-0.15677|5.4787|-1431.246893|7.5932|6.0|8.2218
15b_a50|0.0|0|1|0.0|1|4.112770601|-0.0045393|-0.05484142|1|-0.103807905|-0.22696498|-0.06083723|-0.124047802|2|2|0.005203263|-0.17223348|-0.131737048|-0.2185722769999999|-0.310946931|1|0.79846758|0.8259784720000001|0.000882622|-0.216393362|0.8833003970000001|0.764606364|1|-0.080700307|0.447220762|-47.20879251|-46.13641893|11.48191704|0.179086516|102.3838797|-26.37622116|6.564219549|0.0|-26.98929785|60.03646705|0.478989976|2441.264256|1692.3273379999998|-9.174337796|6.89125222|13.22671714|5205.2135960000005|-158.95261259999998|13.90004811|1.0|1.0|1.0|2.11|20.0|3.26|68.76|105.46|2.0|27.0|4.0|-6.98|357.41|0.0|1.0|1.0|2.37|-3.6|0.2339999999999999|0.000249|0.0891|2.11|0.0|0.0|1.92e-06|0.000687|-0.0333399999999999|4.0561|2.08|-1160.4989460000002|-1160.463663|1035.3|305.67|0.1796|0.65917|0.65917|0.1796|-0.16737|6.9054|-1160.330621|9.3788|79.0|7.1024
2_a1|0.0|0|0|0.0|1|2.233384354|-0.004621682|-0.014296455|1|-0.1056298369999999|-0.175623923|-0.0619710709999999|0.101798469|1|1|0.003205156|-0.237981258|-0.145015842|-0.326716897|-0.422863867|1|0.571324013|0.795932678|0.079586368|0.1766333219999999|0.8571146190000001|0.5574897879999999|0|-0.077270452|0.220315042|-28.32386891|-35.17029414|5.135384136|0.191789935|87.29479691|-16.00805425|2.337413146|84.54541681|-12.89184641|43.24570924|0.39830426|1884.85038|1378.496713|-5.488475744|5.2823820260000005|8.779158091000001|3920.383175|-176.9692239|8.075415099999999|1.0|1.0|1.0|2.69|17.0|4.12|30.71|79.77|1.0|21.0|3.0|-6.04|279.31|0.0|1.0|1.0|3.21|-3.78|243.0|0.000167|0.0466|2.76|0.0|0.0|6.64e-07|0.000185|-0.02966|4.0877|3.31|-920.2093796|-920.184721|807.98|303.31|0.2991|0.7007899999999999|0.7007899999999999|0.2991|-0.1686|3.5853|-920.123726|5.2754|5.8|5.2366
9h_a40|0.0|0|0|0.0|0|1.7679629630000002|-0.009041931|-0.126968715|0|0.157606277|-0.343593366|0.133376308|-185.0|2|2|0.003099029|0.270048551|0.048470175|0.08305063|-0.503000695|0|0.778613709|0.740778143|-0.160855189|-0.299768519|0.8022014000000001|0.7528137909999999|1|-0.095803029|0.219852623|-46.04148264|-47.93581245|6.199629554|0.135689851|67.89350333|-23.98506758|3.102034287|0.0|-23.03722449|53.60044379|0.482124665|2073.354193|418.2915223|-10.27931468|6.922257828999999|13.366649|4322.734135|-364.1454816|5.664631335|1.0|1.0|0.0|3.55|20.0|4.44|67.66|93.19|1.0|23.0|3.0|-5.06|321.4|0.0|1.0|1.0|4.06|-5.12|0.000716|7.6e-06|0.00244|4.51|0.0|0.0|3.09e-07|9.93e-05|-0.05991|4.2372|3.9|-1293.174246|-1293.151333|868.84|368.18|0.3851|0.64952|0.69809|0.2721|-0.14047|2.1413|-1293.083512|2841.0|3.98|5.4001
18_a3|0.0|1|0|0.0|0|0.0|-0.003487792|-0.021283637|3|0.08269134|-0.122072724|0.042606196|-0.025890816|1|1|0.005799063|0.150826737|-0.035611069|-0.064953613|-0.2495754869999999|3|0.7226687409999999|0.714658751|0.0355413979999999|-0.051083228|0.784960175|0.6858831809999999|1|-0.0846755|0.217881538|-31.07331853|-37.67445366|6.1383958|0.158042379|70.31739201|-16.76239841|2.73114076|0.0|-13.82537222|48.19055867|0.483376636|1938.093995|703.8534116000001|-6.285899403999999|5.293627315|10.24658906|3928.183499|-162.3915791|10.51610501|0.0|1.0|1.0|1.81|21.0|3.08|67.35|80.35|1.0|21.0|4.0|-6.7|273.29|0.0|1.0|1.0|2.21|-3.27|411.0|0.000537|147.0|1.79|0.0|0.0|1.49e-07|4.07e-05|-0.05769|3.9765|1.85|-889.9619321|-889.9402005000001|784.04|311.79|0.3326|0.6671699999999999|0.6671699999999999|0.3326|-0.1641099999999999|2.6366|-889.894728|3.3664|0.03|7.5229
11b_a31|0.0|1|0|0.0|1|0.0|-0.01950528|-0.172248605|0|-0.078907688|-0.838727032|-0.1488994619999999|-0.046362952|2|2|-0.010716217|-0.129901143|-0.101934423|-0.16780872|-0.564706551|0|0.833717183|0.834596039|0.067031897|-0.074254978|0.889561759|0.7943850720000001|0|-0.148709304|0.26165445|-80.0942166|-82.80602396|21.02499452|0.454541246|253.1028809|-46.10900197|11.70737909|87.78853803|-44.59898223|100.3071755|0.473305522|2410.572158|1756.711832|-13.83270059|6.83089364|12.96936635|5202.545866|-189.0151528|17.50115151|1.0|0.0|1.0|2.29|16.0|3.25|125.57|92.51|2.0|25.0|6.0|-6.73|357.38|0.0|0.0|1.0|2.69|-3.75|0.00649|0.000178|0.0637|2.46|0.0|0.0|3.59e-06|0.00128|-0.03574|3.8437|4.07|-1520.085181|-1520.0430279999998|969.71|322.57|0.2634|0.70073|0.70073|0.2634|-0.15936|3.2104|-1519.967224|4.7518|0.53|6.2757
13m_a6|0.0|1|0|0.0|0|0.0|-0.010840005|-0.135152403|2|0.021526267|-0.628720289|0.054340057|-0.018628955|1|1|-0.00687003|0.037052986|-0.068956229|-0.118693789|-0.568024162|2|0.870730542|0.7767360059999999|0.156982046|-0.031564227|0.832753533|0.82642394|1|-0.107644789|0.429009107|-68.97140339|-75.05944278|12.95736535|0.2843875389999999|198.3000783|-52.33806464|9.035018118|95.67846949|-48.09294654|89.65257305|0.48094941|2951.567781|2574.030011|-18.41524497|8.435961541000001|16.2526769|6412.592679|-329.5370141|14.59313027|1.0|1.0|1.0|2.18|27.0|3.76|122.47|127.2|1.0|33.0|5.0|-7.23|435.48|0.0|0.0|1.0|2.67|-4.28|0.00987|5.24e-05|0.0228|2.43|0.0|0.0|2.1499999999999998e-10|9.35e-08|-0.07137|3.9127|4.27|-1423.762467|-1423.712909|1231.54|371.67|275.0|0.66475|0.64753|0.1924|-0.13817|4.2913|-1423.511471|6.5243|0.01|8.0
15_a15|0.0|0|0|0.0|1|0.0|-0.006378587|-0.031457366|3|-0.063032481|-0.395472407|0.000676845|0.0020555079999999|0|0|0.003766915|-0.098862691|-0.173728081|-0.272482143|-0.3597407929999999|2|0.843715005|0.724319314|0.007958332|0.003774415|0.7725348679999999|0.796300317|0|-0.091075463|0.7028760070000001|-41.11675625|-60.51136736|13.71976186|0.102793952|68.29723829999999|-40.20430373|9.115534766|4.306196778|-27.31834743|73.99578515|0.435723718|3027.719888|2868.890383|-13.86355301|6.673906339|11.8273735|7039.747576999999|-269.1443943|13.48441779|1.0|1.0|0.0|4.34|24.0|6.69|59.51|138.24|1.0|34.0|4.0|-5.26|448.52|1.0|0.0|0.0|4.64|-6.1|0.000214|7.970000000000001e-07|0.000357|5.32|0.0|0.0|1.27e-09|5.7e-07|-0.03786|3.6968|5.04|-1450.7538470000002|-1450.725355|1265.55|480.19|0.4459|0.67524|0.70572|0.0066|-0.10964|1.6365|-1450.462493|2.9566|109.0|6.9626
12aj_a36|0.0|1|0|0.0|2|0.0|-0.00706023|-0.045035034|2|0.064171987|-0.402433117|-0.103202936|-0.042227364|1|1|0.003962098|0.1087087|-0.104118159|-0.1763783589999999|-0.43462267|1|0.90414347|0.812278823|0.091113865|-0.072770961|0.8632656809999999|0.856274847|0|-0.10279655|0.251263868|-46.79363201|-65.89100364|11.73352271|0.173013687|110.89910559999998|-42.23511741|7.521007149|0.0|-29.99399664|76.5855549|0.47532973|2710.647462|2275.825451|-15.14089115|8.056502837|15.35536375|5763.333098|-352.4483722|10.69455126|1.0|0.0|1.0|0.0|17.0|2.19|69.2|128.72|1.0|30.0|4.0|-6.55|395.46|0.0|1.0|0.0|2.14|-4.3|0.0274|5.05e-05|0.02|3.04|0.0|0.0|1.08e-07|4.270000000000001e-05|-0.05275|5.2301|3.48|-1272.27339|-1272.241135|1157.64|344.24|0.5616|0.4112|0.70423|0.0082|-0.14818|5.8554|-1272.060325|7.8393|17.0|7.7696
14b_a25|0.0|0|0|0.0|0|1.616664856|-0.004720915|-0.0166120069999999|2|0.001683506|-0.273813082|-0.012989126|0.0009956189999999|1|1|0.004892038|0.0028569959999999|-0.043923908|-0.074541111|-0.3691494039999999|2|0.6524261960000001|0.7723870909999999|-0.085205646|0.001715854|0.8333962429999999|0.632638761|1|-0.084160084|0.329662946|-52.75064158|-58.29440389|11.08504021|0.140371985|97.23019209|-40.37825712|7.678174472999999|57.85340824|-36.53830946|69.2012501|0.490638154|3038.600508|2118.281186|-15.70265555|8.690235527|17.06102567|6760.594953|-377.9013888|10.90684621|1.0|1.0|1.0|3.21|27.0|4.79|96.49|130.97|1.0|34.0|5.0|-6.26|444.49|0.0|0.0|1.0|3.63|-5.23|0.0011099999999999|5.86e-06|0.00261|3.88|0.0|0.0|2.23e-10|9.93e-08|-0.0584|5.4239|5.61|-1444.544749|-1444.505985|1257.11|304.7|0.3614|0.34735|0.64983|0.0006|-0.16309|2.7037|-1444.330251|3.2784|22.0|7.6576
34_a20|0.0|0|0|0.0|0|1.877209467|-0.0057643419999999|-0.104520106|2|0.199191385|-0.328567476|-0.046356705|-0.054458882|1|1|0.003149352|0.327535029|0.0346782989999999|0.057022334|-0.4478820739999999|2|0.7071284179999999|0.74801464|-0.101401966|-0.090732503|0.80310139|0.690530489|1|-0.085459595|0.408491116|-57.31821177|-57.49912174|8.766605631000001|0.203342854|136.81360859999998|-38.68669181|5.898367836|80.66541842|-38.56497154|67.53437417|0.462785432|2825.042137|2319.742032|-14.59875162|7.940146766|14.7802149|6211.26199|-371.9551262|10.03525243|1.0|1.0|1.0|2.92|27.0|4.62|86.69|125.0|1.0|32.0|4.0|-6.28|419.48|0.0|0.0|1.0|3.63|-5.02|0.00305|9.51e-06|0.00399|3.63|0.0|0.0|6.64e-10|2.780000000000001e-07|-0.05181|5.4132|4.97|-1352.31921|-1352.2836220000002|1205.64|320.38|0.4388|0.38519|0.68845|0.0766|-0.16103|3.8519|-1352.102407|5.4994|61.0|7.2147
21_a4|0.0|0|0|0.0|1|2.026698554|-0.003068098|-0.014982235|1|0.019346682|-0.131928225|-0.2897937889999999|-0.104638158|1|1|0.012094249|0.030586117|-0.063064908|-0.099702401|-0.228430899|1|0.6952936|0.777866961|0.090847781|-0.174578783|0.833191212|0.674434042|0|-0.076470465|0.239652988|-28.99048719|-38.7880598|10.23237244|0.067853265|34.4171635|-19.67444009|5.190159022|66.03320922|-14.70482428|47.69702403|0.401240904|2045.488184|1584.866567|-7.377915035|5.961506745|9.956436217|4277.396118|-226.3943104|8.908964226|1.0|1.0|1.0|2.92|17.0|3.85|39.94|91.59|2.0|23.0|3.0|-5.76|303.36|0.0|1.0|1.0|3.23|-4.19|0.0403|6.51e-05|0.0197|3.36|0.0|0.0|1.16e-06|0.000352|-0.02956|5.1623|3.31|-973.5683008|-973.5481197|916.76|308.08|0.2016|0.5260600000000001|0.66476|0.1457|-0.16632|2.0282|-973.449892|2.9409|121.0|6.9172
17a_a6|0.0|1|0|0.0|1|0.0|-0.012704951|-0.0265090529999999|1|0.04129257|-0.686067347|0.078798543|-0.060774312|1|1|-0.00194781|0.068338372|-0.10896749|-0.180339002|-0.5624663560000001|1|0.850080948|0.7722228729999999|0.08716369|-0.106323149|0.8299950709999999|0.8013954109999999|0|-0.109388399|0.350977745|-63.02857512|-71.75703418|20.43213226|0.2469173469999999|161.9738174|-47.07146289|13.40315088|554.1936506|-41.34573382|84.75077935|0.483320982|2816.084228|2217.333474|-17.887155899999996|8.337470517|16.13665395|5996.580489|-356.769966|12.99374518|1.0|1.0|1.0|2.88|23.0|4.32|95.85|116.79|1.0|31.0|5.0|-5.89|409.44|0.0|0.0|1.0|3.59|-5.17|0.000637|6.69e-06|0.00274|4.09|0.0|0.0|9.77e-10|4e-07|-0.05753|3.5421|4.04|-1350.102634|-1350.078838|1167.16|416.71|0.3933|0.69627|0.7024|0.0101|-0.12425|4.1627|-1349.892285|5604.0|24.0|7.6198
5a_a40|0.0|0|0|0.0|1|1.688148148|-0.004609716|0.059258947|0|-0.108428634|-0.152120625|0.180125135|-0.02394636|2|2|0.010425818|-0.191663433|0.004130836|0.007301856|-0.363338726|0|0.538671739|0.756882266|-0.442215721|-0.0395444479999999|0.820901326|0.5263598389999999|1|-0.090991462|0.04987082|-34.5789643|-40.27003217|9.135164355|0.146821673|64.97877226|-17.82228195|4.042943749|52.43850484|-15.30358975|46.06507254|0.4889874279999999|1847.672595|508.8362301|-7.128912782|5.507689573|10.7779923|3736.248815|-285.426492|5.795040371|1.0|0.0|0.0|2.49|14.0|3.08|75.5|74.15|2.0|19.0|3.0|-5.9|269.32|0.0|1.0|1.0|2.8|-3.67|0.0202|0.000213|0.0574|2.88|0.0|0.0|8.950000000000001e-05|0.0241|-0.0657799999999999|3.7921|4.36|-1177.598691|-1177.5835470000002|757.45|326.96|0.4461|0.69499|0.69499|0.4461|-0.15066|5.7163|-1177.555706|7.6003|81.0|7.0915
18c_a30|0.0|0|0|0.0|2|0.0|-0.0109670669999999|-0.118776867|2|0.011887112|-0.625122815|0.0119521719999999|-0.0351777|1|1|-0.002215642|0.0211588229999999|0.003429114|0.006103754|-0.562807327|1|0.841060094|0.8303425640000001|0.034468997|-0.058608635|0.885516463|0.802578397|0|-0.1115683|0.42531141|-71.31647561|-75.33411705|13.07260474|0.282947974|191.0545887|-50.86775696|8.826997739|103.215593|-48.15493021|87.76550537|0.448899917|3002.59061|3094.729399|-19.19537998|7.646050338999999|13.8741593|6685.737642|-386.2200097|12.43138832|1.0|0.0|1.0|0.0|17.0|1.72|124.74|135.37|1.0|32.0|5.0|-7.05|441.51|0.0|0.0|0.0|1.91|-4.3|0.00427|5e-05|0.0221|2.74|0.0|0.0|6.520000000000001e-07|0.000288|-0.05575|3.4848|4.54|-1744.500825|-1744.455795|1209.11|355.78|0.3879|0.69123|0.69123|0.3879|-0.14225|6.6462|-1744.28923|8.64|12.0|7.9208
14_a4|0.0|0|0|0.0|1|1.947126795|-0.001935612|-0.04986736|1|-0.0135414919999999|-0.069682036|-0.08389836|0.117232935|1|1|0.008943549|-0.031578333|-0.016862096|-0.039321879|-0.199315317|1|0.507307223|0.77505994|0.158051825|0.204594017|0.843811017|0.500893739|0|-0.071074269|0.218112446|-29.91067393|-32.31961528|5.933038407000001|0.148961754|67.73740575|-14.69670456|2.697931638|85.72299913|-13.60128622|39.49511556|0.40126838|1911.448021|1378.961008|-6.23496557|5.304461808|8.859498364|3944.638539|-244.1511936|7.175500282000001|1.0|0.0|1.0|2.39|17.0|4.09|30.71|80.09|2.0|21.0|3.0|-5.8|277.3|0.0|1.0|1.0|3.2|-3.97|0.11|0.000106|0.0295|3.09|0.0|0.0|1.95e-06|0.000539|-0.03639|4.5233|3.22|-918.9507745|-918.9304744|794.51|293.02|0.1864|0.53298|0.55975|0.1067|-0.17381|2.3797|-918.896242|3.3312|1.32|5.8794
9o_a24|0.0|1|0|0.0|1|0.0|-0.007052095|-0.044044637|3|-0.087807028|-0.387865233|-0.097596429|-0.000236595|1|1|0.002019902|-0.145366976|0.00177843|0.00294424|-0.38043264|2|0.738419215|0.785672769|-0.0062180169999999|-0.000453155|0.846075714|0.7086274779999999|0|-0.08834189|0.6253256110000001|-51.29122728|-51.14964436|10.7072496|0.229726192|133.0106596|-29.61546471|6.1994599720000005|44.8382925|-29.69744072|66.24061038|0.4861134689999999|2892.333138|1906.512273|-11.03321234|6.080741586|11.83284872|6697.297449000001|-194.5965258|15.09096602|1.0|0.0|1.0|2.84|23.0|4.36|92.79|120.73|1.0|32.0|5.0|-6.83|421.45|0.0|0.0|0.0|3.01|-4.4|0.0137|3.9500000000000005e-05|0.0167|2.88|0.0|0.0|1.24e-08|5.23e-06|-0.04527|5.8802|4.41|-1388.147972|-1388.094657|1126.94|290.75|0.1409|0.41688|0.65292|0.0288|-0.17826|4.3816|-1387.945865|5.9089|446.0|6.3507
12ag_a36|0.0|1|0|0.0|2|0.0|-0.008085448|-0.084341564|2|0.063109409|-0.436614203|0.0070889269999999|-0.050147748|1|1|-0.000673716|0.135431487|-0.101303149|-0.217394466|-0.445549431|1|0.724208473|0.835013502|0.124298337|-0.0861053359999999|0.8910146309999999|0.698414933|0|-0.1081585809999999|0.26896187|-52.02834065|-68.21579593|12.70005599|0.253169906|159.6746787|-43.02381535|8.009946323|0.0|-32.81436052|80.40643223|0.481286668|2773.9654530000003|2305.164626|-15.48857353|7.849377942|15.13240062|5906.879919|-326.5740008|12.1906363|1.0|0.0|1.0|0.0|17.0|2.44|69.2|123.71|1.0|30.0|5.0|-6.76|399.42|0.0|1.0|0.0|2.15|-4.16|0.0515|6.96e-05|0.0278|2.78|0.0|0.0|1.4e-07|5.58e-05|-0.05486|3.8893|3.41|-1332.185403|-1332.151245|1112.68|334.04|0.4286|0.69204|0.7024699999999999|0.0191|-0.15227|5.4459|-1332.003616|7.5405|17.0|7.7696
5_a47|0.0|0|0|0.0|0|0.0|-0.009295857|-0.188550227|2|0.003858593|-0.390426|-0.002627182|0.045246333|0|0|-0.011237954|0.0083528919999999|-0.019811664|-0.0428873159999999|-0.454659897|2|0.7063295709999999|0.795032176|0.065981732|0.0743193|0.861595935|0.675164258|1|-0.1001981959999999|0.526509524|-46.33853208|-52.90420509|5.246458665|0.192042245|101.3974575|-27.93318665|2.770107005|0.0|-24.46654029|62.14504725|0.4736061789999999|2368.870941|1349.003107|-10.74353333|5.861037845|11.13432113|5501.708422|-297.3367046|9.240842159|1.0|1.0|1.0|2.79|22.0|5.96|58.04|101.51|1.0|26.0|4.0|-5.19|365.79|1.0|0.0|1.0|4.29|-5.5|0.000824|3.18e-06|0.00116|4.7|0.0|0.0|2.07e-09|7.590000000000001e-07|-0.05535|3.7083|4.37|-1569.369195|-1569.333281|951.68|334.35|0.2108|0.69291|0.69291|0.2108|-0.15419|2.9121|-1569.258939|3.8816|0.02|7.7
13a_a6|0.0|1|0|0.0|1|0.0|-0.01115741|-0.0265090529999999|1|0.031837397|-0.602500119|0.0015242189999999|-0.0525259259999999|1|1|-0.00194781|0.05269025|-0.10896749|-0.180339002|-0.488098052|1|0.850080948|0.7722228729999999|0.090839165|-0.091892803|0.8299950709999999|0.8013954109999999|0|-0.113446379|0.22670695|-61.52313164|-74.18628740000001|20.83876732|0.22549456|147.4582473|-48.51283287|13.62714959|554.4922449|-40.23198232|87.37044493|0.467070451|2820.31296|2626.396685|-17.46461983|8.038453162|15.08351934|6019.922535|-339.9303794|13.18415753|1.0|1.0|1.0|3.2|23.0|4.32|95.85|116.79|1.0|31.0|5.0|-6.1|409.44|0.0|0.0|1.0|3.52|-4.99|0.0012699999999999|1.02e-05|0.00417|3.8|0.0|0.0|9.77e-10|4e-07|-0.05018|5.9934|4.04|-1350.085889|-1350.057702|1166.79|339.59|0.5352|0.4816|0.70072|0.2697|-0.14969|7.7145|-1349.895534|9.2157|46.0|7.3372
12bc_a36|0.0|1|0|0.0|2|0.0|-0.007661816|-0.042515909|2|0.068351685|-0.413738077|-0.079009683|-0.027636036|1|1|-0.00097037|0.115647623|-0.101451485|-0.1716508239999999|-0.442519304|1|0.884841888|0.836170906|0.006621918|-0.045186455|0.892249657|0.771220556|0|-0.107107992|0.326764696|-51.87437401|-71.97763346|12.2593899|0.165694502|111.3483497|-48.36968394|8.238431664|0.0|-34.8600941|83.97121855|0.467645467|2927.476132|2623.395239|-17.41308622|8.273766079|15.54183457|6587.689277|-364.8584744|11.99358509|1.0|0.0|1.0|0.0|17.0|3.19|69.2|133.77|1.0|31.0|4.0|-6.26|450.32|0.0|1.0|1.0|2.82|-5.18|0.00372|6.55e-06|0.00295|3.93|0.0|0.0|1.74e-08|7.83e-06|-0.05828|5.2189|4.42|-2152.134749|-2152.100551|1188.37|320.4|0.7456|0.35775|0.69094|0.3478|-0.15671|6.5854|-2151.971485|9.2445|8.0|8.0969
13d_a5 (GW788388)|0.0|1|0|0.0|1|0.0|-0.005668173|-0.009710199|3|-0.092509033|-0.33442223|-0.086484275|0.024793388|1|1|0.003668464|-0.14893897|-0.010147323|-0.016337128|-0.3706975529999999|2|0.7333482170000001|0.78479342|0.024905619|0.047169811|0.834800344|0.71006207|0|-0.0844793|0.54169129|-57.42492153|-55.87383979|9.637686167|0.2258962769999999|149.40573999999998|-36.95444874|6.374277851|44.69922692|-37.98032007|70.45205183|0.488398052|2834.036315|1377.863026|-12.76608229|8.077599766|15.788837|6122.792779|-223.7910275|14.57821204|0.0|1.0|1.0|2.74|23.0|4.11|92.79|121.68|1.0|32.0|5.0|-6.94|425.48|0.0|0.0|1.0|3.11|-4.35|0.0189|4.5e-05|0.0192|2.75|0.0|0.0|1.45e-09|6.16e-07|-0.05542|4.6091|3.81|-1390.589662|-1390.548362|1206.73|297.28|0.5251|0.42515|0.48848|0.1549|-0.17299|2.4867|-1390.355751|3355.0|18.0|7.7447
7l_a46|0.0|0|0|0.256706467|1|2.1525548|-0.00090473|0.017668261|2|-0.203375108|-0.038903382|-0.074511843|0.050638298|1|1|0.0125870169999999|-0.331246137|-0.087877164|-0.143129469|-0.1082221709999999|2|0.659888413|0.7746144629999999|-0.1237456669999999|0.076724694|0.825629852|0.6539666829999999|0|-0.06289606|0.253138137|-27.30136533|-30.34397256|5.5935102720000005|0.092851886|44.79605077|-14.63933792|2.698568452|51.39110437|-13.17144326|38.22273917|0.46327253|1920.310099|1246.417766|-5.1237682730000005|5.273701985|9.825660656|4046.614178|-168.5385796|7.878766604|1.0|1.0|1.0|2.64|17.0|3.59|43.6|86.96|1.0|22.0|3.0|-6.22|290.36|0.0|1.0|1.0|2.86|-3.72|0.1939999999999999|0.0001889999999999|0.0548|2.61|0.0|0.0|5.19e-07|0.000151|-0.03324|4.5464|2.42|-915.6081232|-915.5830363|879.87|272.71|0.2024|0.68834|0.68834|0.2024|-0.18993|3.3119|-915.493986|3.9009|1.94|5.7122
22_a4|0.0|0|0|0.0|1|1.987636054|-0.006436201|-0.115883451|1|0.004808337|-0.257448045|-0.2078428719999999|-0.023072107|1|1|0.004237768|0.00771584|0.021636871|0.034720243|-0.3877007|1|0.774689758|0.7797803109999999|0.086940934|-0.037423832|0.8404413829999999|0.755510052|0|-0.089955967|0.242642229|-45.61565825|-43.23011833|5.1432274630000006|0.138796849|66.70156956|-20.77508795|2.47167963|0.0|-21.92150631|48.65880447|0.4359219589999999|1950.173729|1477.437886|-8.422332951|5.495481464|9.742413394|4074.564287|-331.080892|5.428686137000001|1.0|1.0|1.0|2.2|17.0|3.54|50.94|87.12|2.0|22.0|3.0|-5.91|289.33|0.0|1.0|1.0|2.81|-3.98|0.0497|0.000104|0.0301|3.03|0.0|0.0|5.77e-06|0.0016699999999999|-0.03046|4.468999999999999|3.38|-934.2706743999998|-934.240411|860.77|305.85|0.1675|628.0|0.65771|0.1293|-0.16754|3.5548|-934.171365|5.4110000000000005|47.0|7.3279
12t_a30|0.0|0|0|0.0|2|0.0|-0.007755575|-0.097216874|2|-0.0596036729999999|-0.411045472|-0.0682882559999999|-0.04950715|1|1|-0.001131023|-0.158448053|-0.0546637159999999|-0.145315868|-0.464720444|1|0.609043558|0.83236194|-0.003937967|-0.080971844|0.889479916|0.591758164|0|-0.1011561919999999|0.408290036|-58.89093185|-65.79920855|12.26965165|0.303586418|197.4742794|-42.80050261|7.981057356|0.0|-38.30686627|78.8278828|0.445760296|2976.648597|2479.787504|-15.72263361|7.957774504|14.358001500000002|6617.834146|-319.6492937|13.02867425|1.0|0.0|1.0|0.0|17.0|3.74|81.65|127.19|1.0|31.0|6.0|-6.06|434.46|0.0|0.0|0.0|3.21|-5.17|0.00141|6.71e-06|0.00291|4.07|0.0|0.0|6.900000000000002e-08|3e-05|-0.05542|5.0693|4.32|-1774.2421780000002|-1774.208418|1139.2|349.67|0.2094|0.33647|0.6842600000000001|0.1561|-0.15029|2.6784|-1774.077985|3.2145|9.0|8.0496
3c_a32|0.0|1|1|0.0|0|0.0|-0.006923974|-0.048337951|0|-0.0522536959999999|-0.270034997|-0.113334836|-0.01180891|3|3|0.00124359|-0.097512832|-0.0779821129999999|-0.145525719|-0.5427297289999999|0|0.831186295|0.839409251|-0.003205869|-0.019130435|0.901864778|0.774363061|1|-0.0943910459999999|0.216289509|-34.91603827|-48.52416391|7.772301225|0.1112332809999999|57.18235134|-24.94510426|3.995552912|0.0|-17.94949454|57.94025396|0.423167668|2152.627425|1393.156794|-7.622115192000001|5.605165488|9.717148607|4598.027604999999|-199.4122311|9.416090047|1.0|1.0|1.0|2.95|19.0|4.68|110.94|93.05|1.0|22.0|3.0|-5.35|326.44|0.0|0.0|1.0|4.02|-4.91|0.000217|1.22e-05|0.00399|4.14|0.0|0.0|1.28e-07|4.18e-05|-0.05487|3.5169|3.02|-1633.443791|-1633.419633|903.81|352.54|0.5017|0.7034600000000001|0.7034600000000001|0.5017|-0.14219|3123.0|-1633.348356|5.0659|9.0|8.0458
