molecula|SddssS|NaaNH|n9FaHRing|SaaNH|NaasN|SRW09|nAHRing|nARing|SaasN|MATS2c|AATSC1c|SRW07|AATSC1s|JGI4|AATSC1are|MATS8i|AATSC8d|n5aHRing|AATSC1pe|AATSC7i|MATS1i|MATS1c|MATS8s|GATS1pe|nFaHRing|RASA|FNSA3|PBF|PNSA5|PPSA3|RNCS|TPSA_x|FNSA4|WPSA3|RPCS|FNSA1|WNSA3|DPSA5|DPSA3|GeomPetitjeanIndex|TASA|MOMI-Z|FPSA1|GeomRadius|GeomDiameter|DPSA4|FPSA5|DPSA1|DPSA2|Mor01p|PPSA5|CYP2C19 inhibitor|CYP2D6 inhibitor|P-gp substrate|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Synthetic Accessibility|Fraction Csp3|Log S (SILICOS-IT)|TPSA_y|Log Po/w MLOGP|Brenk|Molar refractivity|Veber filter|Class [Log S (SILICOS-IT)]|Num. of Rotatable bonds|Heavy atom count|Molecular Mass|Consensus Log P|Log S (ESOL)|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (ESOL)] (mg/ml)|Log Po/w XLOGP3|PAINS|Lipinski|Solubility [Log S (SILICOS-IT)] (mol/l)|log P|Total Energy (gas phase) (Hartree)|Volume|Wavelength (HOMO-LUMO transition) (nm)|Oscillator Force (max. Transition)|Wavelength (max. Transition) (nm)|Contribution (HOMO-LUMO transition)|HOMO-LUMO Energy Difference (Hartree)|Dipole (gas phase)|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|Gibbs Free Energy|Dipole (water)|IC50|pIC50
28_a47|0.0|0|1|0.0|1|6.842683282|0|0|1.408016295|-0.053792245|-0.009689834|4.727387819|-0.23494583|0.038387534|-0.013020816|-0.00496711|0.0467853809999999|1|-0.010153352|0.06536499|-0.046265509|-0.435485503|-0.175007067|0.614975047|1|0.605349345|-0.1132830309999999|0.310094808|-63.47150284|15.50250691|365.2310214|234.5873429|-0.038135461|9.214964819|83.61576722|0.65225927|-40.02656804|82.27079846|82.83994768|0.472690874|359.8303775|1337.037733|0.34774073|7.864990866|14.91533234|34.75365534|0.031626405|-181.0112167|1459.653524|428.5826478|18.79929562|0.0|1.0|1.0|1.0|2.0|3.08|0.05|-6.92|98.72|1.67|0.0|99.2|0.0|1.0|5.0|28.0|380.35|2.4|-3.66|0.000214|0.0824|1.97|0.0|0.0|1.2099999999999998e-07|3.51|-1335.722248|995.5|337.37|0.2996|337.37|0.69002|-0.15049|6.0847|-0.2052|0.03698465|-1335.6279869999998|8.17|25.0|7.6
38_a18|0.0|0|0|0.0|0|7.03438793|2|2|0.0|0.059724697|-0.00575311|4.844187086|-0.009006798|0.035478927|0.000520558|-0.020056674|-0.003893067|0|0.001602741|-0.0993372269999999|-0.074661643|-0.498932552|-0.03302891|0.7400818459999999|0|0.8310704529999999|-0.076974444|0.423402315|-65.45657441|6.675707878|100.7046282|134.4282836|-0.0322355079999999|5.3122971560000005|74.46052717|0.880927895|-48.74349112|71.15832778|67.92930461|0.4666657999999999|661.3370874|1855.157022|0.119072105|10.98254153|20.5922319|29.11918324|0.007165119|-606.2584549|2154.819559|1228.492038|5.701753365|1.0|1.0|1.0|1.0|3.0|4.53|0.34|-10.33|85.29|3.7|1.0|160.66|0.0|0.0|10.0|38.0|508.65|3.64|-6.11|1.05e-07|0.000399|5.43|0.0|1.0|4.68e-11|8.95|-1611.60375|1515.64|384.55|0.5147|384.55|0.69235|-0.13229|1.9877|-0.18066|0.02653109|-1611.206669|2.7244|91.0|7041.0
4g_a49|0.0|0|0|0.0|2|8.228176896|2|2|4.107873566|-0.087219006|-0.003686314|6.107022888|-0.008414823|0.036761229|0.007953069|0.003456679|0.08591712|2|0.007845545|-0.146265064|-0.038698906|-0.311927917|-0.027032199|0.626581708|2|0.8601878270000001|-0.061465364|0.736530693|-66.44036383|18.87757641|151.0705543|139.3194688|-0.0250032489999999|18.81105094|74.95505057|0.6273572239999999|-61.03291321|90.11923831|80.12633309|0.48934952|857.1564845|4747.967275999999|0.372642776|9.28937554|18.19125978|39.71443299|0.023762615|-253.8168226|3177.154639|1714.878736|23.67887448|0.0|0.0|1.0|0.0|1.0|4.83|0.1|-13.67|116.3|2.87|0.0|198.32|0.0|0.0|7.0|51.0|663.73|5.23|-7.43|3.3700000000000004e-08|2.47e-05|5.28|0.0|1.0|2.13e-14|6.35|-2147.66293|1766.47|341.84|0.1389|287.56|0.69238|-0.15087|3.4099|-0.21545|0.05838924|-2147.295787|4.5147|106.0|6.9747
14z_a23|0.0|0|1|0.0|2|7.423568444|0|0|3.305974434|0.08752343|-0.005892861|5.351858133|-0.024897956|0.04314059|0.009174505|-0.0438568409999999|-0.0229244|2|0.007229683|0.0708381429999999|-0.069023218|-0.46459002|0.10796308|0.64069202|1|0.925301102|-0.0582387179999999|0.228957475|-55.54823244|12.77192721|40.18308023|52.02674091|-0.03393829|8.895469235|79.960755|0.785604449|-28.25118461|66.77741935|53.33438253|0.474697407|644.4593172|2692.627452|0.214395551|7.834464959|14.91419434|30.08835522|0.01612263|-397.8390333|1414.152695|665.6233736|11.22918692|0.0|0.0|0.0|1.0|1.0|3.42|0.05|-8.57|105.02|3.99|1.0|130.3|0.0|1.0|5.0|32.0|480.37|4.49|-6.13|1.7e-07|0.000354|4.83|0.0|0.0|2.6899999999999996e-09|4.73|-2549.0953670000004|1221.92|338.46|0.3201|307.5|0.69913|-0.15195|5.9301|-0.23698|0.01238131|-2548.957384|7.9877|5.0|8.2941
11f_a5|0.0|1|0|2.967866825|0|6.605297921|1|1|0.0|-0.251797205|-0.0037371509999999|4.59511985|0.022233547|0.021060606|0.00722997|-0.178881726|-0.0080939669999999|1|0.008309782|-0.1323098|-0.128153787|-0.230681941|-0.008110526|0.750555185|0|0.847356138|-0.068361657|0.368815548|-51.92819555|15.41338844|70.39517801|106.23633909999998|-0.022252743|10.72733576|13.29510896|0.5109475960000001|-33.11311829|73.05195434|62.99140465|0.463183664|589.7388387999999|1125.122028|0.489052404|9.683662007|18.03905985|30.31104695|0.030351311|-15.23851001|1727.7296760000002|753.9168511|21.12375879|0.0|1.0|1.0|1.0|1.0|3.35|0.24|-8.67|76.16|1.03|0.0|126.79|0.0|1.0|7.0|32.0|427.5|2.95|-4.26|0.000112|0.0234|2.7|0.0|0.0|2.12e-09|2.25|-1391.722248|1239.35|299.8|0.5834|278.47|0.64937|-0.1691|2.1313|-0.20772|0.03804804|-1391.50739|2.9697|12.0|7.9208
16_a47|0.0|1|1|2.890539668|0|6.605297921|0|0|0.0|-0.134455235|-0.0056780519999999|4.59511985|-0.1246612469999999|0.042285714|-0.005688938|0.001426202|0.0506476009999999|1|-0.004153659|-0.236994128|-0.02006804|-0.3379683979999999|-0.113476605|0.57616624|1|0.691860453|-0.093207587|0.421094692|-48.19609034|9.676588112|63.13219447|159.6978638|-0.034261359|5.0150344780000005|0.0|0.697929921|-25.03540372|60.36423869|57.9827944|0.473257697|358.566882|833.8646097|0.302070079|6.855429069|13.01476838|25.44160067|0.0234786339999999|-205.1602001|966.7808252999998|357.35851410000004|12.16814835|1.0|1.0|1.0|1.0|2.0|2.93|0.06|-8.17|66.49|2.72|0.0|91.55|0.0|1.0|3.0|25.0|337.33|3.52|-4.42|4.56e-05|13.0|3.27|0.0|0.0|6.8099999999999994e-09|2.95|-1167.0124560000002|894.43|303.84|0.3182|279.29|0.6743899999999999|-0.16851|2.3795|-0.22568|0.03384512|-1166.951551|3.8601|1.0|9.0
17g_a50|0.0|0|1|0.0|2|7.934155233999999|2|2|4.377239517|-0.185924266|-0.002050512|5.82008293|0.052557574|0.029160757|0.012079|-0.022378911|-0.1155555559999999|2|0.01245647|-0.090386911|-0.200725906|-0.213708251|-0.10642733|0.7276268779999999|1|0.920663175|-0.048170917|0.442201795|-47.17463902|9.710172008|10.60268439|52.94662161|-0.025918901|6.48022912|85.51402581|0.749948388|-21.45417373|56.28102287|41.85775712|0.467997084|614.4183967|1975.996014|0.250051612|8.130878433|15.28352231|23.06474408|0.013645282|-333.6136209|1383.884645|829.3813984|9.106383854|0.0|1.0|1.0|1.0|0.0|4.04|0.35|-6.96|51.77|2.71|0.0|133.03|0.0|1.0|6.0|32.0|424.54|3.63|-4.86|3.4899999999999995e-05|0.0059|3.68|0.0|0.0|1.1e-07|3.22|-1335.946919|1259.05|306.45|0.1795|306.45|0.6623600000000001|-0.16699|7.0584|-0.19929|0.02957267|-1335.693266|9.1706|246.0|6.6091
SB431542_a8|0.0|1|0|3.172627551|1|7.535296702|1|1|1.4114120369999998|-0.007805495|-0.014434378|5.4161004020000005|-0.1950388569999999|0.041909722|-0.0075336219999999|-0.029382296|-0.0453332859999999|1|-0.005306541|0.156874293|0.055198015|-0.494976661|0.229470029|0.7318727540000001|0|0.5653298489999999|-0.128342313|0.274152231|-74.57768059|20.78806656|170.1252996|260.1744351|-0.048754953|12.44282236|89.26670319|0.7608280590000001|-45.98111161|89.64885355|97.60813043|0.476091179|338.38158389999995|1947.072021|0.239171941|7.360028263999999|14.04829994|38.35632812|0.025179219|-312.2404091|1764.391093|529.053307|15.07117296|0.0|0.0|1.0|0.0|2.0|3.35|0.05|-6.76|112.23|1.9|0.0|109.21|0.0|1.0|4.0|30.0|400.39|2.58|-4.14|3.99e-05|0.0292|2.4|0.0|0.0|1.74e-07||||||||||||||79.08|4.1019
13a_a30|0.0|0|0|0.0|0|7.412764017000001|2|2|0.0|0.113424769|-0.011002918|5.351858133|-0.118776867|0.042560386|-0.003436924|0.0317047379999999|-0.0351777|1|-0.002215642|-0.065043716|0.003429114|-0.5640209589999999|0.019603815|0.802578397|0|0.6963945559999999|-0.109682335|0.478381813|-76.60916637|12.53013554|381.9643801|204.9120824|-0.042832838|8.456950359|102.6479456|0.799862466|-49.96348386|88.22659517|86.55791128|0.4661332179999999|470.0167988|2520.165025|0.2001375339999999|8.066980235|15.1104742|36.14261279|0.017212819|-404.771677|1915.558478|713.7769663|11.6174288|1.0|0.0|1.0|0.0|2.0|4.76|0.13|-6.19|124.74|2.06|0.0|135.37|0.0|1.0|6.0|32.0|441.51|1.91|-4.3|9.68e-06|0.0221|2.74|0.0|0.0|6.520000000000001e-07|4.54|-1744.4457100000002|1211.54|351.35|0.1788|245.34|0.6845600000000001|-0.14953|0.7158|-0.20503|0.04590378|-1744.281248|1.4855|14.0|7.8665
5a_a49|0.0|0|0|0.0|1|7.853604813|2|2|2.111324504|0.079751437|-0.009147269|5.777652323|0.007039248|0.034466231|0.007647515|-0.046327135|0.076610236|1|0.008623164|-0.1205081119999999|-0.158356406|-0.51958118|0.001251171|0.632463498|1|0.800090055|-0.072109357|0.6254267029999999|-46.04810561|16.71687776|124.92862240000002|116.9370825|-0.027311576|9.77851757|54.35929907|0.6069287529999999|-24.67330519|61.89135559|58.89715956|0.490453006|468.0117167|1887.422375|0.393071247|6.0732145310000005|11.91885068|26.32248561|0.0270848489999999|-125.09569170000002|1289.801795|592.5885712|15.84324998|0.0|0.0|1.0|1.0|0.0|3.37|0.22|-6.92|73.14|2.07|0.0|116.62|0.0|1.0|3.0|30.0|397.43|2.93|-4.29|0.000146|0.0202|2.65|0.0|0.0|1.1900000000000001e-07|4.14|-1311.960542|1082.25|316.13|795.0|236.42|0.66225|-0.16176|5.6104|-0.21238|0.03478454|-1311.799168|7.0102|43.0|7.3665
12at_a36|0.0|1|0|3.4361495580000003|0|7.412764017000001|2|2|0.0|-0.04229234|-0.010886502|5.351858133|-0.073048351|0.039952719|-0.001148437|-0.076129505|-0.037590959|1|0.000906224|0.091520225|-0.136151085|-0.48127276|-0.08859337|0.7767870459999999|0|0.751856692|-0.084721769|0.301423347|-76.61315774|20.43891035|95.16663336|171.8311073|-0.037537878|14.1532755|80.75773169|0.6744421970000001|-40.6250081|95.60375457|79.10595873|0.49342323|520.6361161|2388.600265|0.325557803|8.837213274|17.44496351|38.54110857|0.027424543|-241.591008|2158.30208|735.3783268|18.99059683|1.0|0.0|1.0|0.0|2.0|4.9|0.17|-6.62|95.5|1.89|0.0|135.03|0.0|1.0|7.0|33.0|439.47|1.76|-4.08|6.579999999999999e-05|0.0367|2.53|0.0|0.0|2.42e-07|4.5|-1460.797444|1238.61|322.81|0.4765|263.05|0.6802600000000001|-0.15607|6.4676|-0.2131|0.03651452|-1460.61293|8.9532|78.0|7.1079
6c_a31|0.0|1|0|3.423005244|0|7.78113851|1|1|0.0|0.047405064|-0.015192833|5.733341277|-0.151732713|0.038901235|-0.009477764|-0.00219333|-0.107687565|2|-0.00668344|0.2301743489999999|-0.0055763209999999|-0.582545668|-0.078059285|0.7905201209999999|0|0.641197273|-0.120905075|0.138124296|-79.97295595|20.09112958|163.6316745|227.1490414|-0.044739967|12.71919216|105.7632176|0.7653239190000001|-48.45681657|93.4208388|96.63311186|0.4463376229999999|405.9259734|2357.829685|0.234676081|8.102804662|14.63492011|37.00884624|0.0212421629999999|-335.9398876|1776.424619|597.3075924999999|13.44788285|1.0|1.0|1.0|1.0|2.0|3.67|0.14|-7.72|131.36|1.58|0.0|114.5|0.0|1.0|5.0|30.0|418.47|3.64|-4.94|8.179999999999999e-07|0.0048|3.64|0.0|0.0|1.89e-08|5.08|-1691.948653|1125.85|376.01|0.5028|376.01|0.7014699999999999|-0.13351|5.9253|-0.19169|0.03620884|-1691.794585|8.8847|0.34|6.4685
7h_a8|0.0|1|0|2.99743835|1|7.05012252|0|0|1.2793830309999998|-0.118981425|-0.00534208|4.844187086|-0.073219554|0.04737037|0.00112124|-0.0873792009999999|0.0260356679999999|1|0.00084936|-0.043606497|0.052081992|-0.382578949|0.095758228|0.507325475|0|0.771011027|-0.093181899|0.314190914|-53.88211443|6.71377223|70.28953528|131.9948047|-0.041038456|3.86998135|47.81104825|0.892830345|-30.96107949|58.94376531|60.42608164|0.4346108389999999|444.4294792|1919.19991|0.107169655|7.589672923999999|13.42380338|26.49502512|0.00878112|-452.8739011|1086.29603|446.5544107|5.061650885|1.0|0.0|0.0|0.0|1.0|3.12|0.0|-8.46|61.58|4.27|0.0|101.89|0.0|1.0|3.0|28.0|373.35|4.63|-5.5|2.09e-06|0.00118|4.66|0.0|1.0|3.5e-09|6.81|-1285.151298|999.62|315.62|0.3885|315.62|0.6963199999999999|-0.16076|7.0847|-0.22875|0.03092828|-1285.0707960000002|9.1188|10.5|4.9788
13k_a6|0.0|1|0|3.423411754|0|7.412764017000001|1|1|0.0|0.031525207|-0.014257799|5.351858133|-0.132667824|0.04162037|-0.009326562|0.0809333929999999|-0.072504783|1|-0.006280295|0.08217847|-0.045794891|-0.5627624379999999|0.1373649019999999|0.827754203|0|0.641032542|-0.11937574|0.212093198|-88.29427104|20.6185734|183.1261118|249.215618|-0.045420752|14.31458589|113.5526088|0.7971316940000001|-57.53822059|100.7779947|103.4959988|0.426031882|445.0412356000001|3332.974951|0.202868306|8.370126134|14.58291125|39.55891914|0.017981419|-412.5714301|2215.299472|741.5222707|12.48372364|1.0|1.0|1.0|1.0|3.0|3.68|0.16|-8.89|115.15|1.39|0.0|124.98|0.0|1.0|7.0|33.0|441.48|3.18|-4.77|3.26e-06|0.0075599999999999|3.39|0.0|0.0|1.29e-09|5.41|-1465.83213|1246.69|349.49|0.3971|242.53|0.70536|-0.14589|8.1639|-0.1944|0.0308324|-1465.621288|10.5079|46.0|7.3372
14v_a23|0.0|0|1|0.0|2|7.423568444|0|0|3.004639728|0.135774541|-0.014768546|5.351858133|-0.299484129|0.047323232|-0.002390707|0.017156562|-0.015149431|2|-0.0004039459999999|0.170475376|-0.0962526|-0.650246427|0.132882353|0.575188253|1|0.916605275|-0.067342061|0.31419322|-62.61276875|13.08518422|78.86310829|55.07999434|-0.042752869|8.64241561|0.912757854|0.788328659|-29.37629463|76.42257099|57.56282152|0.457213347|605.3933675|2679.111279|0.211671341|7.743452839|14.26610767|35.81898321|0.020908947|-380.8667976|1826.768144|676.4530574|13.80980223|0.0|0.0|0.0|1.0|1.0|3.62|0.09|-7.95|114.25|3.04|1.0|126.97|0.0|1.0|7.0|35.0|495.48|4.28|-6.0|1.29e-07|0.0004969999999999|4.76|0.0|0.0|1.12e-08|5.17|-2042.161744|1206.02|335.64|348.0|335.64|0.6017100000000001|-0.1524299999999999|4.5506|-0.2308599999999999|0.02053833|-2041.998955|6.3758|4.0|8.4001
3_a47|0.0|0|0|0.0|0|0.0|0|0|0.0|0.013076203|-0.008740449|0.0|-0.130414103|0.03308642|-0.008828261|0.103847816|0.013073797|0|-0.007967014|-0.021029826|-0.015388793|-0.457330633|0.104873188|0.815682427|1|0.854727481|-0.083129079|0.4661246329999999|-49.71258151|4.514659074|98.29790989|76.18000386|-0.036461577|2.367459086|1.139378223|0.7849694909999999|-22.85956767|58.22383723|48.10703|0.403777634|448.2137648|1280.146703|0.2150305089999999|6.46319354|10.84023999|24.35791949|0.016230658|-298.8724505|949.95886|418.022895|8.511255722000001|1.0|1.0|1.0|1.0|2.0|2.59|0.0|-8.42|58.04|2.88|0.0|101.55|0.0|1.0|3.0|25.0|347.8|4.02|-5.35|2.86e-06|0.00156|4.6|0.0|0.0|3.829999999999999e-09|4.12|-1470.101469|941.44|332.54|0.2342|217.52|0.69138|-0.15473|4.0226|-0.2119|0.03619487|-1470.0192869999998|5.3274|316.0|6.5
9_a15|0.0|0|0|0.0|0|0.0|0|0|0.0|-0.217598467|-0.009923019|0.0|-0.042227775|0.04022792|1.7800000000000002e-05|0.05688176|0.005692073|0|0.003160815|0.140072812|-0.203104439|-0.344978312|0.088615068|0.8105478740000001|0|0.846156316|-0.073701648|0.416635119|-65.07462414|18.10574464|105.5304352|85.79894134|-0.028575549|10.09761131|54.69975317|0.51257747|-22.92354152|85.14415759|59.20930631|0.4517825079999999|471.903131|1689.926339|0.48742253|5.485176331|10.00547485|31.09118831|0.03598612|-14.02896218|1523.4682269999998|532.0914339999999|20.06953345|1.0|1.0|0.0|1.0|1.0|3.16|0.19|-7.57|61.84|1.96|0.0|104.74|0.0|1.0|7.0|27.0|366.41|3.69|-4.81|5.63e-06|0.00562|4.24|0.0|0.0|2.69e-08|3.36|-1223.687392|1042.17|330.74|0.2693|285.37|0.70552|-0.1565099999999999|1.4625|-0.1824|0.01773342|-1223.522216|2188.0|107.0|6.9706
18_a3|0.0|1|0|2.897754472|0|6.605297921|0|0|0.0|-0.256375952|-0.003487792|4.59511985|-0.021283637|0.034712644|0.0057881999999999|0.042606196|-0.025890816|1|0.005799063|0.150826737|-0.035611069|-0.2495754869999999|0.0355413979999999|0.6858831809999999|1|0.8419576209999999|-0.069839069|0.217881538|-37.67445366|6.1383958|160.9514039|70.31739201|-0.031753312|2.73114076|0.0|0.682492203|-13.82537222|48.19055867|37.21171433|0.483376636|374.610053|703.8534116000001|0.317507797|5.293627315|10.24658906|20.70048575|0.02363555|-162.3915791|662.4155441|270.539096|10.51610501|0.0|1.0|1.0|1.0|1.0|2.62|0.0|-6.83|67.35|0.93|0.0|80.35|0.0|1.0|2.0|21.0|273.29|2.21|-3.27|0.0015|147.0|1.79|0.0|0.0|1.49e-07|1.85|-889.9402005000001|784.04|311.79|0.3326|311.79|0.6671699999999999|-0.1641099999999999|2.6366|-0.2218|0.02173162|-889.894728|3.3664|0.03|7.5229
47o_a18|0.0|0|0|0.0|0|7.03438793|1|1|0.0|0.052875948|-0.006476544|4.844187086|-0.055408687|0.037484277|-0.00046896|0.011121222|-0.038296569|0|0.000787517|-0.009467295|-0.103458566|-0.490807196|0.001673737|0.733228144|0|0.806872998|-0.077288013|0.261785105|-64.2280736|6.313168526|77.37089184|140.2610102|-0.034545459|4.585021184|82.54478365|0.872753077|-40.76618466|70.23090572|62.44459815|0.493146875|586.0020642999999|1393.529823|0.127246923|9.808930716|19.35260972|28.74706708|0.008265369|-541.4335917000001|1839.812293|931.8364349|6.002832126|1.0|1.0|1.0|1.0|3.0|4.17|0.25|-9.37|85.29|2.94|1.0|139.63|0.0|1.0|9.0|34.0|454.56|2.76|-5.08|2.19e-06|0.00381|4.16|0.0|0.0|4.26e-10|7.62|-1455.547304|1352.29|385.04|0.5065|385.04|0.69248|-0.13203|2.2316|-0.18223|0.02736851|-1455.231246|2.8284|47.0|7.3279
2_a20 (SB-505124)|0.0|1|0|3.485765306|0|7.434257382|1|1|0.0|-0.006955944|-0.010175551|5.351858133|-0.076310057|0.05042042|0.001622309|-0.177905025|-0.137383329|1|0.003789399|0.02072518|-0.150708132|-0.520284161|0.082053195|0.790275077|0|0.7694360659999999|-0.083565835|0.214264156|-64.55966745|15.71798823|122.8758934|126.8667205|-0.0382594189999999|8.648749117000001|441.9400248|0.831919306|-25.30121848|70.87109323|61.69969596|0.475937029|423.3785776|1709.9571620000002|0.1680806939999999|5.952040367|11.3574908|25.30541763|0.011470204|-365.2740749|1164.049211|477.95809620000006|6.311425784|1.0|1.0|1.0|1.0|1.0|3.4|0.3|-7.22|60.03|2.06|0.0|97.55|0.0|1.0|3.0|25.0|335.4|3.81|-4.91|5.72e-06|0.0040799999999999|4.27|0.0|0.0|6.070000000000002e-08|4.57|-1089.358727|995.68|340.58|0.3267|340.58|0.69947|-0.14928|2.5584|-0.18645|0.01305739|-1089.201587|3.9392|169.0|6.7721
18b_a25|0.0|0|0|0.0|1|6.842683282|0|0|1.824998189|-0.147813831|-0.003259453|4.727387819|0.0131826839999999|0.038137255|0.006181503|0.014055398|0.0009956189999999|1|0.00598031|-0.032776381|-0.034703635|-0.303383008|-0.026045966|0.6915652390000001|1|0.936253893|-0.063132226|0.348987182|-55.18621997|8.972372556|80.36582704|44.73187305|-0.0305838929999999|6.296086869|0.0|0.7847794690000001|-31.08693686|64.81723515|53.27347337|0.493622561|656.9874135|2327.4502850000003|0.215220531|8.654596906|17.09119768|27.34692815|0.013724883|-399.6704921|1476.7341199999998|809.2903831|9.631015182|1.0|1.0|1.0|1.0|1.0|3.58|0.07|-9.84|111.51|2.2|1.0|138.56|0.0|1.0|6.0|34.0|460.55|4.35|-5.71|2.87e-07|0.000899|4.48|0.0|0.0|1.4500000000000002e-10|4.32|-1767.494087|1284.89|336.67|0.2658|223.65|0.54166|-0.15079|2.8141|-0.22145|0.03002332|-1767.286778|2752.0|51.0|7.2924
14_a47|0.0|1|1|2.871076328|0|6.605297921|0|0|0.0|-0.126490693|-0.006070958|4.59511985|-0.136491228|0.036632997|-0.008212621|-0.01670074|0.0295267039999999|1|-0.006335783|0.05124606|-0.020596219|-0.33240126|-0.085385518|0.579833096|1|0.681598464|-0.093553938|0.2662137639999999|-47.47362906|10.1400648|64.60629385|160.57883|-0.034963476|5.113919242|0.0|0.664709719|-23.79514424|61.62381153|57.32194098|0.474828277|343.7492333|670.2518865000001|0.335290281|6.909385453|13.15643085|26.52746264|0.028057496|-166.1354667|928.4611922|310.8026328|14.15018248|1.0|1.0|1.0|1.0|2.0|2.78|0.0|-7.79|66.49|2.49|0.0|86.58|0.0|1.0|3.0|24.0|323.3|3.16|-4.13|0.000108|0.0241|2.91|0.0|0.0|1.63e-08|2.64|-1127.700693|849.76|312.53|0.2452|312.53|0.68345|-0.16377|2.2485|-0.22434|0.03679054|-1127.6593779999998|3665.0|8.0|8.1
12bi_a36|0.0|1|0|3.466222049|0|7.412764017000001|2|2|0.0|-0.088734077|-0.00902707|5.351858133|-0.043740597|0.043854875|0.000482522|-0.067142264|0.041834838|1|0.002872872|0.056936052|-0.176729938|-0.37220074|0.0997949019999999|0.8350231859999999|0|0.7850011179999999|-0.082914301|0.382000949|-75.1419557|24.16125901|129.685076|150.12481100000002|-0.027831043|16.87080604|0.0|0.4996603229999999|-40.42611289999999|101.3899049|82.05687954|0.461975362|548.1337538|2660.0547690000003|0.500339677|8.454426643|15.71382803|38.89295091|0.037590587|0.474365004|2255.791153|766.4854363|26.24794923|1.0|0.0|1.0|1.0|2.0|4.97|0.21|-6.79|87.66|1.42|0.0|136.74|0.0|1.0|7.0|33.0|441.49|1.75|-4.15|7.75e-05|0.0315|2.62|0.0|0.0|1.6100000000000005e-07|2.68|-1461.966152|1256.37|336.45|0.4214|319.1|0.69207|-0.15078|7.0514|-0.2018|0.0318395999999999|-1461.75632|8.8903|14.0|7.8539
5b_a40|0.0|0|0|0.0|1|8.149890544|0|1|1.616656116|-0.067567502|-0.0049439079999999|6.167516491000001|0.064329005|0.044946237|0.008515162|0.179058252|0.020344828|2|0.006372485|-0.164084255|0.007986879|-0.389789991|-0.400500595|0.503365018|1|0.881264402|-0.077031845|0.313503463|-45.78637031|9.59023102|169.18694230000003|59.56617021|-0.036507111|4.811137897|49.25022097|0.829018186|-19.38687321|52.08187888|48.2348504|0.477304896|442.1045286|764.9528181|0.1709818139999999|6.521443259|12.47657231|22.09185326|0.012549086|-330.1175669|662.7555978999999|285.9136384|6.2955085660000005|1.0|0.0|0.0|0.0|0.0|3.13|0.21|-5.25|75.5|2.89|1.0|84.17|0.0|2.0|3.0|21.0|338.21|3.83|-4.84|3.69e-06|0.00488|4.14|0.0|0.0|5.65e-06|5.62|-2096.767375|847.01|311.84|0.3005|311.84|0.59928|-0.15999|7.2947|-0.23068|0.01471235|-2096.757832|9.3069|64.0|7.1938
17c_a50|0.0|0|1|0.0|2|7.934155233999999|2|2|4.349159921|-0.212075666|-0.002676029|5.82008293|0.024219848|0.031870748|0.01130519|-0.144763835|-0.120904775|2|0.012222674|0.034485992|-0.233451925|-0.2256811219999999|-0.139943634|0.728169863|1|0.89719894|-0.051905615|0.446454378|-50.69922125|14.91199042|133.46240020000002|70.72462009999998|-0.021745577|10.25908547|94.15397246|0.569750429|-24.567468100000003|66.7258111|50.6217864|0.49503436|617.2509739|2014.72331|0.430249571|8.310163601000001|16.45688922|26.25785813|0.0232952879999999|-95.97318605|1601.729346|849.1345426000001|16.02658985|0.0|1.0|1.0|1.0|0.0|4.12|0.35|-6.79|61.0|1.91|0.0|134.28|0.0|1.0|6.0|33.0|440.54|3.1|-4.43|0.000158|0.0165|2.86|0.0|0.0|1.6100000000000005e-07|2.74|-1411.157813|1289.05|306.65|0.1814|292.44|0.66213|-0.16697|6.3989|-0.19818|0.02957871|-1410.902767|8.5146|69.0|7.1612
12g_a30|0.0|0|0|0.0|0|7.412764017000001|2|2|0.0|0.096186205|-0.010447128|5.351858133|0.024086432|0.039951691|0.001371944|0.007330206|-0.049719762|1|0.0026474159999999|-0.067792064|-0.084317059|-0.539112991|-0.0430471959999999|0.770326886|0|0.783662781|-0.086195758|0.487608738|-70.11305057|18.59520651|133.2169768|146.623137|-0.040568357|12.60295167|237.7754135|0.7743107290000001|-39.593913|83.29752441|77.01461557|0.459011202|531.1295763|2482.668258|0.225689271|8.694447089|16.07139949|35.50940589|0.019453222|-371.8296813|1810.9797|683.7405759|13.18447384|1.0|0.0|1.0|0.0|1.0|4.67|0.13|-6.42|114.67|2.06|1.0|133.52|0.0|1.0|6.0|32.0|439.49|2.36|-5.01|1.01e-06|0.00427|3.89|0.0|0.0|3.7600000000000003e-07|3.88|-1743.174676|1206.02|348.35|0.2449|244.53|0.68366|-0.15077|3875.0|-0.2083699999999999|0.04012224|-1743.029147|5.3027|9.0|8.0334
