molecula|SddssS|NaaNH|n9FaHRing|nARing|BCUTs-1|MATS2c|AATSC1c|SRW07|AATSC1s|n6HRing|JGI4|ATSC1c|MATS8i|AATSC8d|n5aHRing|AATSC1pe|AATSC7i|MATS1i|AATSC1i|MATS1c|n6aHRing|MATS8d|SIC2|nFaHRing|RASA|FNSA5|PBF|FPSA3|PNSA3|PNSA5|RNCS|FNSA4|WPSA3|FNSA1|FNSA2|PNSA4|DPSA3|GeomPetitjeanIndex|PNSA2|FPSA1|GeomDiameter|GRAV|DPSA1|DPSA2|PPSA5|CYP2C19 inhibitor|CYP2D6 inhibitor|CYP2C9 inhibitor|P-gp substrate|CYP3A4 inhibitor|Log Po/w iLOGP|Fraction Csp3|Log Po/w WLOGP|Log Po/w MLOGP|Leadlikeness|Molar refractivity|Veber filter|Class [Log S (SILICOS-IT)]|Num. of Rotatable bonds|Hydrogen bond acceptors count (using Lipinski’s definition)|Egan filter|BBB|Consensus Log P|Log S (ESOL)|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|PAINS|Absorption Energy (max. Transition) (eV)|log P|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (water) (Hartree)|Total Energy (gas phase) (Hartree)|Area (grid)|Volume|Wavelength (HOMO-LUMO transition) (nm)|Oscillator Force (max. Transition)|Contribuition (max. transition)|Contribution (HOMO-LUMO transition)|Zero Point Energy|Oscillator Force (HOMO-LUMO transition)|HOMO-LUMO Energy Difference (Hartree)|Dipole (gas phase)|Highest Occupied Molecular Orbital Energy|Gibbs Free Energy|Dipole (water)|IC50|pIC50|pIC50
4S4k_a46|0.0|0|0|1|1.134637098|-0.050636784|-0.0049602|5.587248657999999|-0.088084767|1|0.0510113959999999|-0.252970193|-0.1149361969999999|-0.1032662209999999|1|0.006050983|-0.158788415|0.008544799|0.012963356|-0.3860697829999999|1|-0.141706595|0.787615341|0|0.891734458|-0.0860536609999999|0.199356973|0.007749296|-47.49082053|-45.61628327|172.7607401|-0.030477338|2.177526049|0.8679099640000001|-1.46291223|-16.15576699|51.59865384|0.461984953|-775.4768155|0.132090036|10.26616763|4719.2906570000005|-390.0516264|893.4991504000001|3.807172093|1.0|1.0|0.0|1.0|1.0|3.03|0.33|4.77|2.84|1.0|100.96|0.0|1.0|2.0|3.0|0.0|1.0|3.79|-4.83|1.5e-05|5.0|1.4800000000000002e-05|0.0|5.2854|4.52|4.0774|-1053.441953|-1053.415665|566.82|997.07|304.07|0.2623|0.5716|0.67893|-1053.202208|0.0654|-0.17396|2.2655|-0.1947|-1053.255345|2.5693|197.0|6.7055|6.7055
4d_a49|0.0|0|0|1|1.343847746|-0.06085453|-0.006135653|5.4161004020000005|-0.058204482|2|0.036555556|-0.343596561|-0.053327669|0.013451218|1|0.001356445|-0.151004418|0.000511959|0.000850823|-0.417231241|2|0.023137464|0.834151595|1|0.752634646|-0.085966608|0.410804214|0.013625199|-55.40321178|-52.95392476|85.21839288|-0.0281044679999999|5.16986937|0.654728051|-1.461432343|-17.31186002|63.79609555|0.470013152|-900.2167208999999|0.3452719489999999|15.09148245|5915.214567|-190.6195379|1374.947536|13.56373757|0.0|1.0|1.0|1.0|1.0|2.68|0.22|2.8|1.25|1.0|115.63|0.0|1.0|6.0|5.0|0.0|0.0|2.27|-3.35|0.000743|296.0|0.0004509999999999|0.0|5.7447|2.99|3.8047|-1293.333712|-1293.29417|668.09|1144.04|325.87|0.2549|0.40593|0.6782100000000001|-1293.049085|0.0879|-0.15888|4.3005|-0.2219699999999999|-1293.107454|5.5765|18.0|7.7447|7.7447
12d_a31|0.0|1|0|1|0.61013528|0.039097757|-0.012448252|5.733341277|-0.043220149|0|0.0359583329999999|-0.697102094|-0.085780934|-0.032270224|2|0.000127275|-0.067477864|-0.134504227|-0.214049412|-0.550805937|0|-0.057226679|0.873955169|0|0.7054497479999999|-0.11498416|0.3996192999999999|0.0296918329999999|-66.58534562|-81.56033123|157.30671669999998|-0.032542687|14.93891054|0.6383648510000001|-1.724762406|-23.08311261|87.64629597|0.389382761|-1223.404968|0.361635149|15.46841054|5753.290126|-196.2893506|1916.466682|18.23846616|1.0|1.0|1.0|1.0|1.0|3.9|0.38|4.09|1.31|2.0|112.97|0.0|1.0|9.0|5.0|0.0|0.0|3.76|-4.39|2.48e-06|0.0010199999999999|4.06e-05|0.0|3.8477|5.0|3.8477|-1657.471849|-1657.428467|730.86|1201.63|322.23|0.2566|0.7006600000000001|0.7006600000000001|-1657.1792779999998|0.2566|-0.15968|2.4186|-0.19096|-1657.245177|3.3585|0.51|6.2924|6.2924
12ba_a36|0.0|1|0|2|1.297043659|-0.090865777|-0.0075620109999999|5.351858133|0.026411489|2|0.040566449|-0.423472625|0.003750685|-0.011949092|1|-0.000621302|0.159880159|-0.091676619|-0.168084618|-0.410941182|1|-0.0202572689999999|0.890675195|0|0.849738126|-0.108410153|0.330220757|0.0246090489999999|-56.0578808|-73.03464847|100.798163|-0.037526591|11.16896162|0.7068957840000001|-1.951382748|-25.28122447|72.63670824|0.49229954|-1314.6236720000002|0.293104216|14.59456478|6722.60947|-278.7665262|1859.713557|16.03205543|1.0|0.0|1.0|1.0|0.0|0.0|0.12|1.63|0.74|1.0|133.18|0.0|1.0|5.0|6.0|0.0|0.0|1.57|-4.25|1.6800000000000002e-05|0.0072599999999999|5.65e-05|0.0|5.2506|2.79|3.0114|-1417.454721|-1417.426327|687.23|1187.56|411.71|0.7436|0.3989999999999999|0.70432|-1417.187763|0.0009|-0.12587|3.1996|-0.21033|-1417.249741|4.5448|21.0|7.6778|7.6778
12_a3|0.0|0|0|0|0.605020506|0.167987916|-0.009093383|4.727387819|-0.118456941|2|0.042795699|-0.336455156|-0.045382017|-0.069857022|1|-0.0045709459999999|-0.218774634|0.017902469|0.032450556|-0.604704476|2|-0.125395523|0.784451598|1|0.829399708|-0.096133903|0.101891875|0.011076075|-44.07517037|-45.63945658|239.2266101|-0.039584548|2.496397166|0.830418645|-1.345874639|-18.79271742|49.333524|0.463780604|-638.9523922000001|0.169581355|10.50748861|4400.493202000001|-313.7317211|769.4340634|6.524083564|1.0|1.0|1.0|1.0|1.0|2.17|0.0|4.01|1.6|1.0|90.49|0.0|1.0|2.0|3.0|0.0|0.0|3.23|-4.84|2.07e-06|0.000629|1.44e-05|0.0|3263.0|2.94|3263.0|-1272.152002|-1272.125792|515.23|847.25|379.97|0.5056|0.69784|0.69784|-1272.010995|0.5056|-0.13153|2.3762|-0.19514|-1272.058487|3.1979|3548.0|5.45|5.45
11e_a5|0.0|1|0|1|1.338814635|-0.2114441819999999|-0.003208975|5.209486153|0.038643235|2|0.020943152|-0.192538515|-0.16669151|-0.010236262|1|0.008721244|-0.127225457|-0.0924814769999999|-0.147721258|-0.234433859|2|-0.02059071|0.8215345|0|0.876758791|-0.0790189759999999|0.372098505|0.0120552589999999|-41.64560703|-52.34653881|62.84782002|-0.0282210629999999|5.290414418|0.72163516|-1.580379517|-18.69519243|49.63167715|0.483563144|-1046.930776|0.27836484|18.17739133|5675.693973|-293.6467698|1450.77573|11.21791539|0.0|1.0|1.0|1.0|1.0|3.43|0.24|4.29|1.83|2.0|125.71|0.0|1.0|7.0|5.0|0.0|1.0|3.63|-4.72|2.23e-05|0.00919|1.9e-05|0.0|4.4179|2.91|4.1036|-1316.547103|-1316.512503|717.76|1220.1|302.14|0.5347|0.66478|0.6505|-1316.239803|0.2125|-0.16751|2.3124|-0.20559|-1316.301553|2.8694|0.04|7.3979|7.3979
14a_a10|0.0|0|0|2|1.3438495730000002|-0.2090476269999999|-0.002047597|5.4161004020000005|0.0437538159999999|3|0.035660377|-0.147427016|-0.045759336|-0.00421565|1|0.012272222|0.042968756|-0.220250238|-0.344811314|-0.168193178|2|-0.007680215|0.770129205|1|0.911549451|-0.070610745|0.43555903|0.0135610389999999|-32.23041637|-51.23835032|67.52851799|-0.018970051|7.140714112|0.542015878|-1.270993412|-13.76552695|42.07091945|0.469029865|-922.2903058|0.457984122|18.88856367|6754.660977|-60.97724212|1701.592784|15.9041322|0.0|1.0|1.0|1.0|1.0|4.4|0.39|3.36|1.94|1.0|146.76|0.0|1.0|7.0|6.0|0.0|1.0|3.43|-4.8|6.159999999999999e-05|0.0288|1.58e-05|0.0|5.5808|2.25|3802.0|-1489.655581|-1489.803158|800.01|1380.89|326.1|0.2835|0.34245|0.7047100000000001|-1489.42155|0.0005|0.2422099999999999|3.1205|0.19621|-1489.487381|4.8004|74.0|7.1308|7.1308
27a_a34|-3.727789|0|0|1|0.300206665|0.0257175079999999|-0.012620846|5.351858133|-0.456594848|1|0.0408037829999999|-0.7320090459999999|-0.026428049|-0.008138446|1|-0.005234221|-0.13716603|-0.158932197|-0.264978526|-0.53047808|1|-0.012251785|0.832753533|0|0.600964267|-0.123191967|0.4305370679999999|0.026573385|-74.78290605|-86.36649751|176.4623026|-0.043345322|13.06088842|0.764921711|-2.340647376|-30.38821209|93.41277507|0.436895447|-1640.9634529999998|0.235078289|15.91204178|7104.26596|-371.4586403|2145.269808|14.40875302|1.0|1.0|1.0|1.0|1.0|2.58|0.13|3.97|1.06|1.0|122.61|0.0|1.0|6.0|7.0|0.0|0.0|2.44|-4.47|1.09e-05|0.00504|3.43e-05|0.0|5.0012|7.38|4.1228|-1861.741982|-1861.695683|737.7|1247.85|300.73|0.2896|0.40378|0.69818|-1861.468024|0.0203|-0.16691|10.8591|-0.20615|-1861.534743|13.9023|0.24|6.6198|6.6198
EW7203_a60|0.0|0|0|2|0.604984431|0.025672274|-0.00698487|5.351858133|0.0075638519999999|2|0.041767677|-0.377182982|0.03824498|-0.051413084|1|0.0036417359999999|-0.1696249719999999|-0.049287858|-0.090115975|-0.458129101|1|-0.089945913|0.8839272779999999|0|0.8860751579999999|-0.096226348|0.345488097|0.020156795|-49.19385637|-62.23028092|80.48638339|-0.036566012|8.430183|0.766837077|-1.828300603|-23.64750675|62.22940284|0.497298165|-1182.375337|0.233162923|16.53092404|6403.777228|-345.1309687|1541.885979|11.59711747|1.0|0.0|1.0|1.0|1.0|3.21|0.13|2.6|2.17|2.0|133.97|0.0|1.0|5.0|4.0|0.0|0.0|3.09|-4.82|1.81e-06|0.000768|1.53e-05|0.0|5.0166|3.64|3.5192|-1668.025575|-1667.993536|678.83|1166.44|352.3|0.2385|0.40883|0.69857|-1667.78681|0.0448|-0.1446599999999999|1.7676|-0.20654|-1667.848192|2.5159|9.0|8.0334|8.0334
3b_a32|0.0|1|1|0|0.609420808|0.046791596|-0.007388108|5.733341277|-0.064476472|0|0.042528736|-0.265971895|-0.1113575119999999|0.10614163|3|0.00020567|-0.078754696|-0.0791178979999999|-0.151445075|-0.536470812|0|0.167519182|0.866250192|1|0.8407393809999999|-0.100355499|0.2719741|0.014636992|-35.8437493|-49.22963237|74.63320519|-0.033451833|3.522270202|0.764128338|-1.103910485|-16.40987746|43.023961|0.460751087|-541.5259561|0.2358716619999999|10.69254007|4448.251276|-259.1375886|708.6845618|7.59811844|1.0|1.0|1.0|1.0|1.0|2.57|0.13|4.43|1.45|1.0|88.24|0.0|1.0|2.0|3.0|0.0|0.0|3.68|-4.65|1.86e-06|0.0005809999999999|2.23e-05|0.0|3.5545|2.45|3.5545|-1594.121087|-1594.095192|524.46|857.0|348.81|0.2905|0.70257|0.70257|-1594.0008779999998|0.2905|-0.1474099999999999|3.5719|-0.20137|-1594.049677|5.7777|6.0|8.2366|8.2366
8_a20 (IN-1130)|0.0|1|0|0|1.400923668|0.063195236|-0.009430196|4.727387819|-0.124997065|2|0.0396875|-0.528090969|-0.019554464|-0.0574882679999999|1|-0.004654742|0.293415753|-0.049177437|-0.083481481|-0.573278819|2|-0.0957193819999999|0.817914963|1|0.7274271309999999|-0.097790028|0.354945501|0.0158089389999999|-63.72828772|-64.75689362|336.574332|-0.035730972|6.93243166|0.7481063720000001|-1.858010535|-23.66117267|74.19702161|0.4824986429999999|-1230.3809789999998|0.251893628|15.46983888|6291.586155|-328.593789|1644.660472|12.55392404|1.0|1.0|1.0|1.0|1.0|2.43|0.08|4.08|1.33|1.0|122.86|0.0|1.0|5.0|5.0|0.0|0.0|3.14|-4.55|1.42e-05|0.00596|2.82e-05|0.0|4.9797|4.53|3.2329|-1368.412748|-1368.372708|696.06|1192.01|383.5|0.3782|0.4377|0.7007399999999999|-1368.118751|0.1361|-0.13622|3803.0|-0.20636|-1368.180121|5.4751|36.0|7.4437|7.4437
12h_a40|0.0|0|0|0|0.60499064|0.104392974|-0.008044548|5.4161004020000005|-0.107711573|0|0.041915709|-0.289603712|0.189869851|-0.21893421|2|-0.002126898|0.367928263|0.127299624|0.224167029|-0.556229094|0|-0.335801908|0.845904643|1|0.839481749|-0.091448888|0.006997021|0.0117142839999999|-50.45378559|-48.34705035|208.6717565|-0.038796498|3.274152035|0.844008584|-1.280284432|-20.51086984|56.64687411|0.4958138139999999|-676.8587047999999|0.155991416|15.84593062|5087.343024|-363.7398044|801.957134|6.584127851|1.0|0.0|1.0|1.0|1.0|3.0|0.0|5.02|3.76|2.0|96.16|0.0|1.0|2.0|2.0|0.0|0.0|4.22|-5.58|5.58e-07|0.0002009999999999|2.61e-06|0.0|4.1508|4.14|2.6436|-2153.207198|-2153.186757|548.82|910.77|469.0|0.3985|0.6503899999999999|0.7041|-2153.072091|0.3693|-0.1092|2.5573|-0.18432|-2153.123274|3.5425|823.0|6.0846|6.0846
14y_a23|0.0|0|1|0|1.197960595|0.0600764409999999|-0.005875443|5.351858133|-0.022719307|2|0.046678487|-0.2996475999999999|-0.051539811|-0.031435038|2|0.007229683|0.07646106|-0.069023218|-0.125978901|-0.4598871539999999|2|-0.049318182|0.8668730109999999|1|0.925252932|-0.080613242|0.2271539169999999|0.018804822|-39.9727336|-55.74067298|39.66769923|-0.034303507|8.990852582999999|0.78322549|-1.612264842|-23.71943531|52.97547894|0.486730407|-1114.8134599999998|0.21677451|16.00209862|7320.809595999999|-391.6770747|1423.362076|11.42772654|0.0|0.0|1.0|0.0|1.0|3.49|0.05|5.32|3.99|2.0|130.3|0.0|1.0|5.0|4.0|0.0|0.0|4.45|-6.13|1.7e-07|8.18e-05|7.37e-07|0.0|3.6413|4.73|3.6413|-2549.104894|-2549.091817|713.1|1217.48|340.49|444.0|0.61338|0.61338|-2548.8917260000003|444.0|-0.14942|4.8799|-0.2331599999999999|-2548.953933|6.5205|4.0|8.4225|8.4225
9a_a40|0.0|0|0|0|0.604993021|-0.028285975|-0.003680068|5.4161004020000005|-0.020455825|0|0.0397333329999999|-0.136162501|0.157704751|-0.1720337089999999|2|0.011966382|0.291102625|0.009844552|0.016958188|-0.449508498|0|-0.2990540869999999|0.749764251|1|0.937600185|-0.072887601|0.002467659|0.011033601|-29.02567082|-35.24260989|109.9916614|-0.032156295|2.579562688|0.868476591|-1.093314022|-15.54821024|34.36063715|0.493941591|-528.6391483|0.131523409|13.33684703|3991.317015|-356.33157|608.6970611|4.213574358|1.0|0.0|1.0|0.0|1.0|3.28|0.06|4.43|3.57|1.0|86.7|0.0|1.0|2.0|2.0|0.0|1.0|4.08|-5.08|3.24e-06|0.000944|8.33e-06|0.0|4.7066|4.07|3.3192|-1217.955997|-1217.9449|515.96|847.69|373.53|0.4746|0.47831|0.69958|-1217.825264|0.3483|-0.13808|3.8656|-0.20303|-1217.873686|5.09|214.0|6.6696|6.6696
7f_a10|0.0|0|0|1|1.240141822|0.103083789|-0.011104817|5.4161004020000005|-0.2347037789999999|2|0.037386831|-0.5663456689999999|-0.000498274|-0.0971900919999999|1|0.0030999659999999|-0.309622111|-0.058093287|-0.172751862|-0.5846516820000001|2|-0.137271684|0.8499946070000001|1|0.931773786|-0.095196098|0.7359022890000001|0.00797443|-35.78096407|-53.02456669|15.96885516|-0.03645808|2.474090768|0.8217865520000001|-1.713529756|-20.30728086|40.22275023|0.402568457|-954.4422004|0.178213448|10.23679556|7070.755931000001|-358.4725202|1161.423484|7.137285626000001|1.0|0.0|1.0|1.0|1.0|2.97|0.23|6.57|2.64|2.0|106.77|0.0|1.0|4.0|7.0|1.0|0.0|4.39|-5.6|2.9e-06|0.00119|2.52e-06|0.0|5.7757|4.93|3.6256|-1442.216293|-1442.200124|597.28|1034.38|341.96|348.0|0.34467|0.6833600000000001|-1442.001311|0.0191|-0.15627|2.2631|-0.2175699999999999|-1442.058773|3.2524|141.0|6.8508|6.8508
6d_a40|0.0|0|0|2|0.604893491|0.12627602|-0.015362927|6.401917197|-0.091548968|0|0.039160494|-0.722057579|0.086704068|-0.205140551|2|-0.00448098|-0.249967637|-0.025143559|-0.0603134|-0.624951805|0|-0.289988439|0.8988141140000001|1|0.663670372|-0.119563634|0.372705643|0.017359149|-73.59650182|-76.51205671|192.5638526|-0.050049893|7.108696385|0.86005241|-2.15214542|-32.02830281|84.70509846|0.428134701|-1377.2170210000002|0.13994759|12.08146906|7436.576348|-460.8148719|1601.317552|8.964021265|1.0|0.0|1.0|0.0|1.0|2.84|0.21|3.63|2.01|2.0|120.09|1.0|2.0|5.0|6.0|1.0|0.0|3.43|-5.15|6.18e-08|2.85e-05|7.1e-06|1.0|2.9559|7.98|2.9559|-2470.82949|-2470.793925|656.5|1111.69|419.45|0.3518|0.6624800000000001|0.6624800000000001|-2470.62267|0.3518|-0.11938|7.8884|-214.0|-2470.684323|10.9021|1.0|8.9208|8.9208
22_a47|0.0|0|1|0|1.408617385|0.048272293|-0.010579222|4.727387819|-0.150248628|2|0.043695652|-0.507802654|-0.075111395|0.002716049|1|-0.004332497|-0.077468004|-0.1049885469999999|-0.277479519|-0.538310301|2|0.004104478|0.890264057|1|0.698649132|-0.089280419|0.573087958|0.022154032|-47.64347429|-52.67991531|12.19999546|-0.031744149|7.713126784|0.6096864479999999|-1.42848671|-18.73063655|60.71546178|0.4614909829999999|-842.8786448999999|0.390313552|12.91589555|6107.923371|-129.440987|1382.478891|18.60690504|0.0|1.0|1.0|1.0|1.0|3.16|0.1|4.85|2.97|1.0|104.64|0.0|1.0|5.0|6.0|0.0|0.0|3.41|-4.38|3.6e-05|0.0142|4.16e-05|0.0|4.7954|4.4|4017.0|-1375.05033|-1375.021925|605.12|1027.32|308.65|0.3367|0.50316|0.68312|-1374.857521|0.0799|-0.16704|4.2485|-0.22828|-1374.914437|5.7009|1.0|9.0|9.0
18c_a30|0.0|0|0|2|0.604986846|0.12157783|-0.0109670669999999|5.351858133|-0.118776867|2|0.042560386|-0.625122815|0.0119521719999999|-0.0351777|1|-0.002215642|0.0211588229999999|0.003429114|0.006103754|-0.562807327|1|-0.058608635|0.885516463|0|0.717052026|-0.1115683|0.42531141|0.019360263|-71.31647561|-75.33411705|384.391404|-0.042101245|8.826997739|0.7859920029999999|-2.2313660090000003|-28.4279687|84.38908035|0.448899917|-1506.682341|0.214007997|13.8741593|6685.737642|-386.2200097|1916.918155|12.43138832|1.0|0.0|0.0|1.0|0.0|0.0|0.13|1.72|2.06|1.0|135.37|0.0|1.0|6.0|5.0|0.0|0.0|1.91|-4.3|9.68e-06|0.00427|5e-05|0.0|3.4848|4.54|3.4848|-1744.500825|-1744.455795|711.56|1209.11|355.78|0.3879|0.69123|0.69123|-1744.2261030000002|0.3879|-0.14225|6.6462|-198.0|-1744.28923|8.64|12.0|7.9208|7.9208
3a_a49|0.0|0|0|1|1.343850114|-0.05210989|-0.006374689|5.4161004020000005|-0.072328354|2|0.0355787039999999|-0.337858497|-0.060613765|0.00497674|1|0.000521532|-0.074886415|0.002357097|0.003978478|-0.421478185|2|0.008391259|0.8704151529999999|1|0.72890527|-0.088484274|0.526915193|0.016205613|-55.30832478|-51.82200998|107.4001347|-0.030698626|5.558553447|0.689774813|-1.504232653|-17.97906469|64.79936082|0.474653816|-880.9741697000001|0.310225187|12.49907878|5792.106924000001|-222.2883651|1277.19098|12.38177532|0.0|1.0|0.0|1.0|1.0|2.11|0.18|2.81|1.04|1.0|112.14|0.0|1.0|5.0|5.0|0.0|0.0|2.02|-3.3|0.000878|0.3379999999999999|0.000503|0.0|5.1647|3.16|3874.0|-1254.012043|-1253.973708|635.89|1082.21|320.04|0.3467|0.53794|0.66614|-1253.756918|0.0793|-0.15978|3801.0|-0.2171|-1253.8126619999998|4.2593|64.0|7.1938|7.1938
19e_a38|0.0|1|0|2|1.297043576|-0.082311936|-0.007550899|5.351858133|-0.10490608|2|0.04508642|-0.4379521229999999|-0.104569193|-0.038386106|1|0.000347207|0.045449529|-0.091460175|-0.191751024|-0.436305701|1|-0.064035403|0.89459881|0|0.776562593|-0.10214405|0.552393659|0.02118651|-56.34606212|-68.82539051|118.734325|-0.03783113|9.619015829|0.749190974|-2.042881001|-25.49088538|70.62168376|0.4655978389999999|-1376.50781|0.250809026|12.34352977|6531.762734|-335.8133169|1837.325672|13.55346651|1.0|0.0|1.0|1.0|1.0|3.08|0.12|3.09|2.75|2.0|135.78|0.0|1.0|6.0|4.0|0.0|0.0|3.3|-4.72|1.15e-05|0.0049|1.89e-05|0.0|5.2322|4.08|3.8587|-1409.582478|-1409.547647|685.34|1183.12|321.31|0.3948|0.41961|0.58509|-1409.315831|0.3738|-0.15584|5.8426|-0.20723|-1409.37733|8.0952|0.01|8.0083|8.0083
4R4k_a46|0.0|0|0|1|1.134637098|-0.050636784|-0.0049602|5.587248657999999|-0.088084767|1|0.0510113959999999|-0.252970193|-0.1149361969999999|-0.1032662209999999|1|0.006050983|-0.158788415|0.008544799|0.012963356|-0.3860697829999999|1|-0.141706595|0.787615341|0|0.890625164|-0.085931818|0.237621572|0.007883196|-47.73036108|-45.72566346|173.3171354|-0.030434186|2.232103603|0.866681099|-1.4608409080000002|-16.19450581|51.92513282|0.465590034|-777.3362788|0.133318901|10.33328154|4711.736397|-390.2334878|896.9115391|3.857266463|1.0|1.0|0.0|1.0|1.0|3.12|0.33|4.77|2.84|1.0|100.96|0.0|1.0|2.0|3.0|0.0|1.0|3.81|-4.83|1.5e-05|5.0|1.4800000000000002e-05|0.0|5.2965|4.52|4.1392|-1053.439174|-1053.413412|565.94|994.13|299.53|0.2896|0.54119|0.68404|-1053.202129|0.1008|-0.17484|1.8559|-0.19529|-1053.254911|1.9753|97.0|7.0132|7.0132
11b_a31|0.0|1|0|1|0.610137403|0.078614731|-0.01950528|5.733341277|-0.172248605|0|0.043380952|-0.838727032|-0.1488994619999999|-0.046362952|2|-0.010716217|-0.129901143|-0.101934423|-0.16780872|-0.564706551|0|-0.074254978|0.889561759|0|0.545458754|-0.148709304|0.26165445|0.037758271|-80.0942166|-82.80602396|286.7721447|-0.044612791|11.70737909|0.669723835|-1.784511651|-24.84180719|101.1192111|0.473305522|-993.6722875|0.330276165|12.96936635|5202.545866|-189.0151528|1483.70453|17.50115151|1.0|0.0|1.0|1.0|1.0|2.29|0.24|3.25|0.79|1.0|92.51|0.0|2.0|5.0|6.0|0.0|0.0|2.69|-3.75|1.82e-05|0.00649|0.000178|0.0|3.8437|4.07|3.8437|-1520.085181|-1520.0430279999998|589.56|969.71|322.57|0.2634|0.70073|0.70073|-1519.909742|0.2634|-0.15936|3.2104|-0.1951|-1519.967224|4.7518|0.53|6.2757|6.2757
12bf_a36|0.0|1|0|2|1.297043948|-0.024689509|-0.00832865|5.351858133|-0.119979424|2|0.044197531|-0.4497470879999999|-0.096665166|-0.0206090089999999|1|-0.004358975|0.359635716|-0.098027247|-0.250781298|-0.433281391|1|-0.033696875|0.892249657|0|0.6791406640000001|-0.110255801|0.356652646|0.0217611939999999|-58.26326838|-71.01192632|87.14111344|-0.037486972|9.026978489|0.7054709690000001|-1.874348624|-24.14405495|72.27889645|0.474826911|-1207.2027480000002|0.294529031|14.37031118|6271.550446|-264.6734075|1711.2011699999998|15.27267945|1.0|0.0|0.0|1.0|0.0|0.0|0.14|3.0|2.78|1.0|123.67|0.0|1.0|5.0|6.0|0.0|1.0|2.44|-4.32|0.000102|0.0424|4.81e-05|0.0|5.2319|3.66|3874.0|-1431.413697|-1431.380702|670.85|1120.94|320.04|0.4518|0.40663|0.69292|-1431.187555|0.4006|-0.15677|5.4787|-0.2139|-1431.246893|7.5932|6.0|8.2218|8.2218
12ac_a36|0.0|1|0|2|1.297043188|-0.050997272|-0.007639626|5.351858133|-0.073735973|2|0.042560386|-0.450737917|-0.046730704|-0.0121300989999999|1|0.0018565629999999|0.060445359|-0.098698552|-0.166354116|-0.433636165|1|-0.020272679|0.863165958|0|0.779673368|-0.104391657|0.4712820929999999|0.021508835|-55.68500110000001|-72.4798052|118.0445703|-0.036062573|10.36858115|0.7316461470000001|-1.98344149|-25.03847816|70.61872461|0.44477577|-1377.116299|0.268353853|14.63702516|6378.288017|-321.66684580000003|1882.216294|14.03055543|1.0|0.0|0.0|1.0|0.0|0.0|0.17|2.09|1.59|1.0|133.95|0.0|1.0|6.0|5.0|0.0|0.0|1.84|-3.95|0.000154|0.0653|0.000112|0.0|3.8843|4.84|3.8594|-1385.606133|-1385.566143|711.77|1200.61|321.25|0.3302|0.56186|0.56357|-1385.3211789999998|0.0249|-0.15675|4.0208|-0.20949|-1385.382927|5.4387|13.0|7.8861|7.8861
A7701_a51|0.0|1|0|0|1.390164251|-0.221071791|-0.002377784|4.59511985|-0.0162614089999999|2|0.031405229|-0.0927335619999999|0.058290286|-0.0299823629999999|1|0.00740235|0.119725261|0.036217274|0.061434294|-0.22798944|2|-0.0533751959999999|0.8092075540000001|1|0.865114773|-0.078131694|0.514530959|0.007404204|-32.97926236|-36.09660744|146.2104641|-0.030384547|1.580362387|0.799046392|-1.09384371|-14.03756956|36.39998243|0.420350923|-505.3525041|0.200953608|8.863149921|4153.310077|-276.3170672|632.4445105000001|5.776909381|1.0|1.0|0.0|1.0|1.0|2.05|0.06|4.0|1.98|0.0|87.52|0.0|1.0|2.0|3.0|0.0|1.0|3.12|-4.17|0.000111|0.0319|6.790000000000001e-05|0.0|||||||||||||||||||25.0|7.6021|7.6021
12bg_a36|0.0|1|0|2|1.29692796|-0.040957653|-0.0076819|5.351858133|-0.044573523|2|0.044197531|-0.414822602|-0.060117593|-0.0206090089999999|1|-0.00097037|0.097928606|-0.101451485|-0.1716508239999999|-0.4459167329999999|1|-0.033696875|0.892249657|0|0.840610352|-0.102664465|0.543472602|0.019606406|-51.74990566|-70.42534258|107.3347739|-0.036959207|9.22604612|0.747867728|-1.847960372|-25.35312333|65.19942617|0.46245521|-1267.656166|0.252132272|14.04434294|6753.439903|-340.0625449|1695.0272350000002|13.35534589|1.0|0.0|1.0|1.0|0.0|0.0|0.14|3.19|2.99|2.0|133.77|0.0|1.0|5.0|4.0|0.0|1.0|2.82|-5.18|8.27e-06|0.00372|6.55e-06|0.0|3.8944|4.42|3.8944|-2152.13793|-2152.104584|703.94|1186.75|318.36|0.4409|0.69395|0.69395|-2151.914954|0.4409|-0.15743|6.6844|-0.21166|-2151.975577|9.3601|15.0|7.8239|7.8239
