molecula|SddssS|n9FaHRing|n9FaRing|SaaNH|SRW09|nARing|MATS2c|AATSC1c|AATSC1s|n6HRing|MATS7i|SaaaC|ATSC1c|BCUTi-1|n5aHRing|AATSC1pe|MATS1i|AATSC1i|GATS1are|BIC2|MATS8s|MATS8d|SIC2|nFaHRing|RASA|FNSA5|PBF|FPSA3|PNSA5|PPSA3|RNCS|RPSA|TPSA_x|WNSA5|WPSA3|WNSA3|DPSA5|PNSA4|DPSA3|GeomPetitjeanIndex|GRAVp|TASA|PNSA2|WNSA4|FPSA1|GeomShapeIndex|PPSA1|WNSA2|DPSA4|FPSA5|DPSA1|DPSA2|Mor01p|CYP2C19 inhibitor|CYP2D6 inhibitor|CYP2C9 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Synthetic Accessibility|Log Po/w iLOGP|Num. of Aromatic heavy atoms|Log S (SILICOS-IT)|Log Po/w WLOGP|Log Po/w MLOGP|Leadlikeness|Num. of Rotatable bonds|Heavy atom count|Hydrogen bond acceptors count (using Lipinski’s definition)|Molecular Mass|Egan filter|CYP1A2 inhibitor|Log S (ESOL)|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (Ali)] (mg/ml)|Log Po/w XLOGP3|Solubility [Log S (SILICOS-IT)] (mol/l)|Solubility [Log S (SILICOS-IT)] (mg/ml)|Lowest Unoccupied Molecular Orbital Energy|Absorption Energy (max. Transition) (eV)|log P|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (water) (Hartree)|Total Energy (gas phase) (Hartree)|Area (grid)|Wavelength (HOMO-LUMO transition) (nm)|Wavelength (max. Transition) (nm)|Contribuition (max. transition)|Contribution (HOMO-LUMO transition)|Zero Point Energy|Oscillator Force (HOMO-LUMO transition)|Dipole (gas phase)|Highest Occupied Molecular Orbital Energy|Gibbs Free Energy|Dipole (water)|IC50|pIC50
5_a4|0.0|0|0|0.0|7.535296702|1|-0.196773454|-0.001215982|0.02257929|2|0.012532807|2.189593648|-0.0607990979999999|10.92992834|1|0.0111310589999999|-0.0471580309999999|-0.076189222|0.655087104|0.767615203|-0.165454845|-0.229773463|0.820886786|1|0.943148502|-0.0681917309999999|0.431132276|0.008047242|-36.64215945|4.324106888|13.96974087|0.056851498|30.54859623|-19.68930579|2.323516519|-14.64813624|41.76764149|-13.54166762|31.58455727|0.413773331|2282.291204|506.7916175|-622.9167106000001|-7.276482574|0.192648413|0.7058248159999999|103.5177395|-334.71819839999995|16.77294978|0.009538616|-330.3047347|771.5556899000001|518.5792364|1.0|1.0|1.0|0.0|3.27|3.08|21.0|-7.96|4.67|2.88|1.0|3.0|26.0|3.0|340.42|0.0|1.0|-4.84|2.72e-05|0.00925|3.95|1.09e-08|3.71e-06|-0.04892|4.8582|3.71|4.0239|-1069.27374|-1069.251223|595.55|308.12|255.2|0.60407|0.6019899999999999|-1069.051141|67.0|2.7859|-0.21857|-1069.102899|3.1619|71.0|7.1487
12y_a30|0.0|0|0|0.0|7.412764017000001|2|0.048343649|-0.005996863|-0.037335306|2|-0.089502772|0.0|-0.353814891|10.31162818|1|0.006346396|-0.053700437|-0.0922059569999999|0.842068099|0.768409873|-0.05346283|-0.095969764|0.8146529229999999|0|0.8489185109999999|-0.091248521|0.374181804|0.0149823289999999|-61.25585229|10.05775555|85.17057711|0.151081489|101.4221952|-41.1215369|6.751850651|-31.95309886|69.55490151|-23.38859815|57.65603256|0.445723724|2847.362782|569.8856940000001|-1286.372898|-15.70095045|0.179891855|0.804154433|120.7628216|-863.552275|28.51891948|0.012362508|-429.782246|1568.540572|754.3941655|1.0|0.0|1.0|1.0|4.86|0.0|17.0|-7.38|3.23|3.25|2.0|5.0|31.0|4.0|426.54|0.0|0.0|-5.46|9.14e-07|0.00039|4.6|4.12e-08|1.76e-05|-0.05065|5.1973|4.45|3.4718|-1654.41361|-1654.382468|728.75|357.11|238.56|0.30617|0.6864399999999999|-1654.125015|0.1489|4.7043|-0.19815|-1654.190369|5.1209|22.0|7.6576
12al_a36|0.0|0|0|3.469383582|7.412764017000001|2|-0.06777947|-0.008463062|-0.04314418|2|0.1030147719999999|0.0|-0.4908576189999999|10.96020817|1|0.003077071|-0.1430106119999999|-0.239932418|0.8913597320000001|0.8344566859999999|0.125005134|-0.055405405|0.885733922|0|0.801179217|-0.105915949|0.2689491989999999|0.026927826|-69.69632923|17.71943397|114.2305891|0.198820783|130.8308989|-45.86257662|11.65999569|-33.70669917|86.77628559|-23.23210974|68.94274882|0.456856406|2843.740855|527.2034213000001|-1254.533926|-15.28752554|0.328915355|0.841133748|216.4375922|-825.5263792000001|34.61874732|0.025956027|-225.1591357|1869.412355|679.7230552999999|1.0|0.0|0.0|2.0|4.81|0.0|17.0|-6.69|1.89|1.72|1.0|6.0|31.0|5.0|411.46|0.0|0.0|-4.07|0.000113|0.0464|2.65|2.03e-07|8.340000000000001e-05|-0.04998|3878.0|2.92|3.5511|-1347.479819|-1347.445127|702.95|349.14|319.71|0.6945399999999999|0.70417|-1347.196501|0.0095|6.4473|-0.1955599999999999|-1347.257936|8.1781|48.0|7.3188
12a_a36|0.0|0|0|3.4715209280000003|7.412764017000001|2|-0.0632801509999999|-0.007471648|-0.0427777779999999|2|0.078063311|0.0|-0.403468978|10.96083376|1|0.003199301|-0.1063550619999999|-0.183140926|0.907322874|0.7934042040000001|-0.012112722|-0.119322074|0.846614758|0|0.820684627|-0.104828755|0.436020272|0.019595485|-64.36949846|12.03249549|109.9069212|0.179315373|110.1075804|-39.52572284|7.388485123|-28.71401279|76.09903547|-23.17301945|58.79461567|0.470444928|2647.835699|503.9367075|-1158.650972|-14.22926022|0.244684566|0.888377722|150.24716030000002|-711.4630111|30.67992313|0.019102103|-313.5499672|1533.996157|598.1535763999999|1.0|0.0|0.0|2.0|4.75|0.0|17.0|-6.59|1.88|2.02|1.0|5.0|29.0|4.0|381.43|0.0|0.0|-4.0|0.000164|0.0625|2.68|2.56e-07|9.78e-05|-0.04946|3.8343|3.16|3.6682|-1232.951968|-1232.916523|653.94|338.0|323.35|0.67869|0.6997|-1232.707754|0.0012|6.3637|-0.20139|-1232.764108|8.5603|13.0|7.8861
7_a27|0.0|0|0|0.0|6.842683282|0|0.112935885|-0.00601016|-0.050197188|2|-0.133453335|1.280380317|-0.288487667|10.93773474|1|0.010596392|-0.19575909|-0.323631281|0.6413629129999999|0.801251575|0.147753647|-0.08694032|0.8546689820000001|1|0.85111414|-0.084531496|0.358145768|0.015099075|-47.44936449|8.475438874|10.66993367|0.14888586|83.57286704|-26.6343589|4.757447929|-19.13983132|55.55559276|-16.87088515|42.57323098|0.466714317|2334.058688|477.7488532|-759.1898319000001|-9.469994277|0.236435287|0.875167537|132.7162621|-426.1497425|22.09489892|0.014441323|-295.8891961|994.2704516|479.0078184|1.0|0.0|1.0|0.0|3.24|3.41|21.0|-6.61|3.05|2.88|0.0|3.0|26.0|4.0|345.4|0.0|1.0|-4.28|8.66e-05|0.0299|3.02|2.43e-07|8.4e-05|-0.04887|4.1205|5.37|4.1205|-1122.455548|-1122.433757|606.74|300.9|300.9|0.61278|0.61278|-1122.249324|0.4179|4.2487|-0.2162099999999999|-1122.304359|6.3813|1.0|9.0
4r_a46|0.0|0|0|0.0|7.832410927000001|1|-0.173617329|-0.002826188|-0.074041799|2|-0.15196733|0.0|-0.141309389|10.96363493|1|0.0061041|-0.055572881|-0.086905208|0.7794598220000001|0.810646641|-0.077483502|-0.070397185|0.8549242340000001|0|0.8478197820000001|-0.081339886|0.261414008|0.011446215|-43.14814202|6.071841742999999|176.18445569999997|0.152180218|80.72661483|-22.88867429|3.220912917|-22.31391864|51.22472631|-13.77068362|48.13649426|0.456487948|2137.47734|449.7405899|-647.2221302999999|-7.304896049|0.285368722|0.839885604|151.3787482|-343.3301143|19.26963463|0.015225417|-227.7097083|905.6728276|496.0386301|0.0|1.0|0.0|1.0|3.82|2.89|17.0|-6.25|3.43|1.52|0.0|3.0|25.0|4.0|334.41|0.0|0.0|-3.55|0.00081|271.0|2.12|5.64e-07|0.000188|-0.03073|4.5209|2.3|4.5209|-1069.447946|-1069.419677|571.75|274.25|274.25|0.69085|0.69085|-1069.231407|0.1404|2.6630000000000003|-0.2207199999999999|-1069.284137|3.5979|1413.0|5.8499
8b_a12|0.0|0|0|0.0|0.0|1|0.190292199|-0.012630509|-0.1676879319999999|2|0.028584223|0.0|-0.618894925|10.95438057|0|-0.007926474|0.003898807|0.006468729|0.89481633|0.7407532059999999|-0.010950243|-0.183648492|0.792160599|0|0.740926309|-0.116554734|0.4384536329999999|0.011257065|-67.44287685|6.513753986|319.0086845|0.259073691|149.9096134|-39.02494133|3.769098814|-35.28434152|72.85978933|-26.39069094|67.49212879999999|0.480938153|2388.888334|428.7273481000001|-1213.971783|-15.27062922|0.111063646|0.926552694|64.26553043|-702.4489440000001|29.68794201|0.009361504|-450.1059006|1365.645333|510.3677388|0.0|1.0|1.0|2.0|4.11|2.57|18.0|-7.45|1.9|2.23|1.0|4.0|27.0|4.0|355.39|0.0|0.0|-4.01|7.890000000000001e-05|28.0|2.76|3.56e-08|1.26e-05|-0.0589|4.2263|5.11|3.7446|-1159.405202|-1159.365835|611.93|331.1|293.37|0.53425|0.57773|-1159.188228|127.0|4.2554|-0.21184|-1159.2425119999998|6.1286|263.0|6.58
10_a15|0.0|0|0|0.0|0.0|0|-0.137104477|-0.006872984|-0.0435725659999999|2|-0.0869138469999999|0.0|-0.384887119|10.95972828|0|0.0034254209999999|-0.120626133|-0.184255041|0.8310685940000001|0.713794823|0.0107135269999999|0.018211609|0.7585998270000001|0|0.933136945|-0.101494566|0.640780603|0.010485777|-59.05618983|6.101312009|6.497096666|0.066863055|38.90530741|-34.36276159|3.550143186|-17.88541558|65.80736417|-21.17108692|36.83936823|0.449323734|2605.82709|542.9602292000001|-1122.067607|-12.31872585|0.169827351|0.815948972|98.81668286|-652.8924702|25.50202895|0.0116026369999999|-384.2321709|1351.607534|673.7288405|1.0|1.0|1.0|1.0|3.58|3.64|24.0|-9.82|6.3|2.87|2.0|6.0|30.0|4.0|397.47|1.0|1.0|-5.83|5.99e-07|0.0002379999999999|5.29|1.51e-10|5.99e-08|-0.03581|4.4682|5.16|3.6448|-1281.088565|-1281.061184|631.2|340.17|277.48|0.66799|0.70313|-1280.804272|0.0042|1.6654|-0.18958|-1280.862627|3.1460000000000004|7.0|8.1549
3k_a32|0.0|1|1|3.644417045|7.97831097|1|-0.001009768|-0.005745086|-0.001250803|0|-0.047167919|2.256213388|-0.270019022|10.31100271|3|0.002509816|-0.050938823|-0.090775221|0.816196288|0.779649252|-0.127713677|-0.129124455|0.8306695270000001|1|0.8777482409999999|-0.090839907|0.31016741|0.0123637989999999|-51.21653025|6.970844822|80.0971996|0.122251759|68.92687468|-28.87643819|3.930238317|-22.61349991|58.16707081|-16.67514938|47.07915023|0.472646737|2392.3436100000004|494.8840288|-717.0314235000001|-9.40163104|0.21942773|0.89626209|123.7157466|-404.2701347|21.36272325|0.012327787|-316.3794102|918.5970998|506.658189|1.0|1.0|1.0|1.0|3.47|3.48|19.0|-7.23|5.78|2.41|2.0|3.0|25.0|3.0|366.5|0.0|1.0|-5.61|9.16e-08|3.3600000000000004e-05|4.97|5.86e-08|2.15e-05|-0.05321|3.5363|3.81|3.5363|-1750.164914|-1750.1383649999998|611.65|350.6|350.6|0.70268|0.70268|-1749.957584|0.3082|3.2233|-0.19988|-1750.0122420000002|5689.0|9.0|8.0605
12ad_a36|0.0|0|0|3.428443248|7.412764017000001|2|-0.040810025|-0.01083262|-0.073048351|2|0.046496301|0.0|-0.649957196|10.95445455|1|0.000906224|-0.136151085|-0.227404687|0.817851296|0.832674224|0.1563642469999999|0.018207862|0.8846605|0|0.760267769|-0.107772644|0.423689705|0.030769062|-76.30379737|21.78471426|94.12528108|0.239732231|169.7321223|-54.02363038|15.4237324|-41.30726219|96.81391944|-25.88878839|80.12771975|0.477102332|3041.082692|538.2749789|-1449.77215|-18.32944602|0.343592539|0.912420081|243.2659577|-1026.448977|39.44011905|0.028968808|-221.4751857|2208.646667|735.3783268|1.0|0.0|0.0|2.0|4.9|0.0|17.0|-6.62|1.67|1.89|1.0|7.0|33.0|6.0|439.47|0.0|0.0|-4.08|6.579999999999999e-05|0.0289|2.53|2.42e-07|0.000106|-0.05406|5733.0|4.5|3.8512|-1460.8311199999998|-1460.794632|737.53|321.93|216.26|0.27316|0.67215|-1460.5468529999998|0.2532|5.3349|-0.21044|-1460.610659|6.8996|17.0|7.7696
32_a47|0.0|1|1|0.0|6.842683282|1|-0.1746026239999999|-0.003573735|0.000921003|3|-0.013510009|1.6507707980000002|-0.2037028839999999|10.95005715|1|0.002350172|-0.077485193|-0.157688306|0.6636125860000001|0.810444864|-0.0094137619999999|-0.078006445|0.858292442|1|0.851627782|-0.0726950079999999|0.266433793|0.019295804|-52.38450683|13.90468487|28.55112477|0.148372218|106.9180086|-37.74862456|10.01980854|-29.9621436|68.76811937|-18.77935151|55.48373932|0.44289006|2808.210157|613.6886524|-995.3056298|-13.53252578|0.35883878|0.794977846|258.5816152|-717.2238666000001|29.28959351|0.022735861|-203.4434306|1552.348456|682.9868225|1.0|1.0|0.0|2.0|3.35|3.67|21.0|-8.82|5.07|3.11|2.0|5.0|31.0|5.0|436.91|0.0|1.0|-5.05|1.5399999999999998e-05|0.00674|3.7|1.5e-09|6.55e-07|-0.05682|4.9046|2.97|3.6829|-1778.127634|-1778.0970140000002|692.49|336.65|252.79|0.48011|0.68986|-1777.843462|0.2839|4.8234|-0.20778|-1777.90286|6.3139|0.1|7.0
8a_a8|0.0|0|0|3.150966553|7.535296702|1|-0.021925912|-0.014658222|-0.1950388569999999|1|0.027531877|0.0|-0.732911106|10.94671414|1|-0.005306541|0.055198015|0.089375589|0.76592324|0.762577159|0.089031731|-0.048064085|0.8220300859999999|0|0.550829475|-0.118763303|0.22299265|0.034374791|-71.12928513|20.58762475|170.9592896|0.449170525|269.0155755|-42.60049244|12.33026525|-47.27503672|86.57328508|-29.37948733|99.52191337|0.481294455|2802.374154|329.9007832|-1351.456417|-17.59585557|0.23579367|0.927876056|141.2206861|-809.4093564|38.44444383|0.025786572|-316.4749864|1768.444416|529.053307|0.0|0.0|1.0|2.0|3.37|2.64|23.0|-6.76|2.72|1.9|1.0|4.0|30.0|5.0|400.39|0.0|0.0|-4.14|3.99e-05|16.0|2.4|1.74e-07|6.96e-05|-0.06922|4.6017|6.1|3.1039|-1367.776863|-1367.744724|620.68|399.45|269.43|0.4927399999999999|0.7036899999999999|-1367.539526|0.1729|5.4201|-0.19937|-1367.595683|6.8427|11.34|4.9454
14a_a22|0.0|0|0|0.0|6.842683282|0|-0.136588366|-0.0050042229999999|-0.052476637|2|0.021482585|1.614660505|-0.280236463|10.9464374|1|0.005757758|-0.097476465|-0.165471815|0.6819423609999999|0.7392451729999999|-0.09744639|-0.027029438|0.794858486|1|0.864077619|-0.081479363|0.490491034|0.021268761|-55.51601021|14.49148204|93.21042936|0.135922381|92.61079081|-37.82586486|9.873779458|-28.88288575|70.33046351|-21.35231162|56.88212098|0.446584227|2885.858295|588.739773|-1110.320204|-14.54840956|0.299209593|0.8069597009999999|203.8666248|-756.5172972|30.46889826|0.021742777|-273.61731430000003|1584.38271|684.5377542|1.0|1.0|1.0|1.0|3.42|2.86|27.0|-9.21|4.31|1.73|1.0|6.0|32.0|5.0|420.47|0.0|1.0|-4.68|2.25e-05|0.00945|3.18|6.1e-10|2.56e-07|-0.06145|5.0653|4.98|3.5707|-1368.35698|-1368.321586|695.62|347.23|244.77|0.45928|0.63156|-1368.075682|0.0578|4.9775|-0.21174|-1368.13858|6603.0|38.0|7.4202
14a_a3|0.0|0|0|0.0|6.823286122000001|0|0.111575338|-0.009312773|-0.1160619169999999|3|-0.143740653|1.772745969|-0.363198151|10.3116301|1|-0.004161699|-0.050943323|-0.094863591|0.882394075|0.7574238740000001|0.164994144|-0.287221775|0.822587422|1|0.790894937|-0.094609848|0.21389849|0.0140376889999999|-46.53709886|6.904918591|256.5548327|0.209105063|102.8554977|-22.89086827|3.396421044|-22.1944701|55.84414456|-18.09776067|52.02624107|0.481997259|2160.698862|389.0288018|-651.519384|-8.902004327|0.239123122|0.930491715|117.6209094|-320.4721558|23.78539971|0.0189212089999999|-256.6424807|856.2743893999999|358.3503513|0.0|1.0|1.0|1.0|3.27|2.2|21.0|-6.89|3.71|1.04|0.0|2.0|23.0|4.0|319.38|0.0|1.0|-3.99|3.54e-05|0.0113|2.58|1.28e-07|4.08e-05|-0.06736|3.2363|2.44|3.2363|-1327.513792|-1327.485188|528.91|383.1|383.1|0.69708|0.69708|-1327.354384|0.4524|3.5358|-0.19946|-1327.403067|4.6689|0.03|7.5229
6_a4|0.0|0|0|0.0|7.535296702|1|-0.19701009|-0.001221193|0.010164572|2|0.042096749|2.186806868|-0.064723237|10.92992785|1|0.01098094|-0.046166422|-0.073630392|0.664591856|0.76089528|-0.169533683|-0.340860215|0.810030118|1|0.945545838|-0.0670158929999999|0.417868437|0.0077624059999999|-37.33240845|4.324187697|14.1731579|0.054454162|30.33467048|-20.7966895|2.408866521|-16.25991695|42.27020924|-13.71394596|33.5125766|0.423084148|2342.371538|526.7333132|-671.9833521|-7.639600225|0.1855291969999999|0.733355042|103.3523757|-374.340411|16.83786074|0.008863911|-350.36323230000005|825.0551765|578.2065561000001|0.0|1.0|1.0|0.0|3.38|3.45|21.0|-7.99|5.23|3.09|2.0|3.0|27.0|3.0|354.45|0.0|1.0|-5.11|1.24e-05|0.0043799999999999|4.28|1.04e-08|3.67e-06|-0.04867|4.8714|4.11|4.0354|-1108.585859|-1108.563418|613.83|307.24|254.51|0.60542|0.5877|-1108.338577|0.0772|2.8026|-0.2182599999999999|-1108.392115|3.2192|1.3|5.8861
17a_a22|0.0|0|0|0.0|6.842683282|0|-0.0422459529999999|-0.005149751|-0.092107225|2|-0.054347074|1.67348685|-0.314134834|10.94643739|1|0.0027615779999999|-0.076790454|-0.126659773|0.830653242|0.7562495659999999|0.155547571|-0.010355535|0.805071997|1|0.8594770140000001|-0.08790445|0.345497724|0.0140462319999999|-60.0620365|9.597299109|286.3611391|0.140522986|96.01444244|-41.03828927|6.55749888|-33.68866751|73.26110471|-21.07439877|58.9027164|0.485943988|2910.035347|587.2505892999999|-1201.24073|-14.39939974|0.289041025|0.945313306|197.4916253|-820.7657853999999|29.64221498|0.01931764|-288.28178110000005|1689.6062539999998|784.2697099|1.0|1.0|0.0|1.0|4.02|-3.24|27.0|-9.13|4.93|2.01|2.0|7.0|33.0|5.0|435.5|0.0|0.0|-4.96|1.7899999999999998e-05|0.0078099999999999|3.62|7.41e-10|3.23e-07|-0.15124|4.8502|5.13|1.3971|-1408.300966|-1408.279257|731.19|887.46|255.63|0.46268|0.71303|-1407.8711|0.0085|3.0156|-0.21338|-1407.935792|2268.0|82.0|7.0862
13b_a50|0.0|1|1|0.0|7.934155233999999|2|-0.067327798|-0.003876697|0.010464577|2|-0.0204949039999999|2.117002752|-0.263615417|10.94500743|2|0.011379776|-0.173463805|-0.269353185|0.749187803|0.788327682|-0.041506802|-0.097736369|0.828965118|1|0.906164013|-0.080785633|0.435064196|0.019899348|-57.74541064|14.22401427|104.0753113|0.093835987|67.07377798|-41.27630533|10.16729727|-26.31826007|70.09526468|-19.24847021|51.04317051|0.4321103879999999|3036.874979|647.7242444|-1212.6536230000002|-13.75876844|0.299589696|0.7609056040000001|214.1461224|-866.8024118999999|27.48170624|0.017277404|-286.5057775|1731.347493|900.2031356000001|1.0|1.0|1.0|0.0|4.78|4.17|20.0|-7.23|5.12|2.52|2.0|7.0|34.0|5.0|455.55|0.0|0.0|-5.1|9.65e-06|0.0044|3.91|5.87e-08|2.68e-05|-0.02606|4.2315|3.63|4.1161|-1470.401544|-1470.3699789999998|780.4|301.22|293.0|0.65332|0.63872|-1470.039226|0.1553|5.5271|-0.19622|1470.104535|7.1645|1.83|5.7375
12c_a30|0.0|0|0|0.0|7.412764017000001|2|0.045997203|-0.006900253|-0.030422458|2|-0.0983590219999999|0.0|-0.3657134279999999|10.31162888|1|0.003603419|-0.051371057|-0.090173435|0.8264832879999999|0.824373792|-0.031986012|-0.1240820219999999|0.880943609|0|0.8439327120000001|-0.096482247|0.39541773|0.01588025|-62.99109515|10.36785909|82.07537640000001|0.156067288|101.8928318|-41.12547305|6.768942632999999|-32.72642202|72.5855533|-24.42511853|60.4942895|0.452966315|2860.640481|550.9847369|-1196.830808|-15.946612|0.193871231|0.828040991|126.574178|-781.3839879|30.29927658|0.014695647|-399.7292126|1484.664552|652.8825454|1.0|0.0|1.0|1.0|4.62|0.0|17.0|-7.22|3.27|3.31|2.0|5.0|30.0|4.0|432.93|0.0|1.0|-5.44|1.19e-06|0.0005139999999999|4.49|6.03e-08|2.61e-05|-0.0542299999999999|5.0582|4.45|3.5286|-2035.373591|-2035.339256|695.96|351.37|245.12|0.32037|0.68457|-2035.141497|0.1568|3.7377|-0.2038599999999999|-2035.202565|4.7893|0.01|7.9914
8_a4|0.0|0|0|0.0|7.535296702|1|-0.208165266|-0.001277205|0.03148225|2|-0.072752231|1.987684188|-0.056197036|10.9295757|1|0.009595591|-0.048133994|-0.078942941|0.619844116|0.813333185|-0.07377839|0.097165358|0.879500982|1|0.925132446|-0.065595042|0.546157592|0.0103751219999999|-33.90618946|5.362918401|11.02158946|0.074867554|38.69916707|-17.52616744|2.772101712|-14.42275611|41.57817329|-12.71482105|33.26523662|0.428884426|2297.5526170000003|478.2025467|-508.5928419|-6.572312789|0.273845898|0.750959081|141.55141369999998|-262.8925116|17.50981094|0.0148422489999999|-233.7988862|700.3924376|434.9654405|1.0|1.0|1.0|0.0|2.99|3.19|21.0|-7.78|4.76|2.93|1.0|2.0|25.0|3.0|346.81|0.0|1.0|-4.84|4.49e-05|0.0156|3.74|1.65e-08|5.72e-06|-0.05864|5.3544|3.29|3.9863|-1450.239105|-1450.21384|561.6|311.03|231.56|0.30471|0.57675|-1450.071352|0.0642|4.5781|-0.22685|-1450.121028|5.7488|54.0|7.2676
27a_a34|-3.727789|0|0|0.0|7.412764017000001|1|0.0257175079999999|-0.012620846|-0.456594848|1|-0.082271189|0.0|-0.7320090459999999|10.319282|1|-0.005234221|-0.158932197|-0.264978526|0.8186389829999999|0.779284547|-0.07177581|-0.012251785|0.832753533|0|0.600964267|-0.123191967|0.4305370679999999|0.026573385|-86.36649751|18.62986903|176.4623026|0.3990357329999999|279.75296960000003|-60.54917431|13.06088842|-52.42823715|100.7752505|-30.38821209|93.41277507|0.436895447|3394.470264|421.319507|-1640.9634529999998|-21.30433911|0.235078289|0.7758691440000001|164.80691819999998|-1150.434312|39.72721867|0.020552444|-371.4586403|2145.269808|718.5861133999999|1.0|1.0|1.0|2.0|3.66|2.58|23.0|-7.61|3.97|1.06|1.0|6.0|33.0|7.0|463.51|0.0|0.0|-4.47|1.09e-05|0.00504|2.59|2.44e-08|1.13e-05|-0.03924|5.0012|7.38|4.1228|-1861.741982|-1861.695683|737.7|300.73|247.91|0.40378|0.69818|-1861.468024|0.0203|10.8591|-0.20615|-1861.534743|13.9023|0.24|6.6198
7b_a8|0.0|0|0|3.213855584|7.535296702|1|-0.119760914|-0.009659873|-0.038810124|1|-0.024156447|0.0|-0.4829936279999999|10.9465091|1|0.003191529|-0.021509048|-0.035044152|0.710658316|0.7812177770000001|0.048462902|-0.040994467|0.8453887859999999|0|0.7223476129999999|-0.1000685009999999|0.282366236|0.033167971|-59.93853201|19.86678613|145.0783004|0.277652387|166.30684230000003|-35.90168309|11.89970852|-36.39338307|73.70461365|-24.75721974|80.62622045|0.4787988|2776.185773|432.6681725|-1138.832108|-14.82895606|0.246064343|0.918644854|147.3863936|-682.1319788|32.83731114|0.022982731|-304.2022276|1510.516312|545.9267515|0.0|0.0|1.0|1.0|3.49|3.37|23.0|-7.65|3.8|2.23|2.0|3.0|30.0|5.0|396.4|0.0|1.0|-4.94|5.64e-06|0.00224|3.61|2.25e-08|8.94e-06|-0.06833|4.5945|5.51|3.26|-1330.622441|-1330.595067|621.4|380.32|269.85|0.44725|0.7025100000000001|-1330.392289|139.0|9.9463|-0.20472|-1330.448193|12.7344|13.53|4.8687
6_a27|0.0|0|0|2.6137160880000003|6.823286122000001|0|0.1718757239999999|-0.007874167|-0.072298665|2|-0.237047381|1.221528093|-0.330715016|10.93737136|1|0.0058042269999999|-0.1044763|-0.179319226|0.678057835|0.787663648|-0.1322552659999999|0.1272522519999999|0.849515128|1|0.785047616|-0.090025109|0.344065059|0.020552125|-44.56839492|10.17466399|125.8234721|0.214952384|106.4156743|-22.06430895|5.03713293|-19.27068071|52.66373343|-17.14169035|49.10012093|0.47262982|2196.1151210000003|388.6505938|-668.5259238|-8.486272674|0.2251796019999999|0.896201262|111.4788253|-330.96463430000006|22.12343713|0.01635203|-272.1086175|862.8140479|373.9912084|0.0|0.0|0.0|1.0|3.0|2.49|21.0|-6.67|2.79|2.42|0.0|2.0|24.0|4.0|317.34|0.0|1.0|-3.82|0.000242|0.0768|2.37|2.16e-07|6.86e-05|-0.04793|5.5447|4.27|4.1391|-1043.831559|-1043.806618|526.9|299.55|223.61|0.3366099999999999|0.61083|-1043.678244|163.0|2.7521|-218.0|-1043.728133|4.0597|1.0|9.0
8_a20 (IN-1130)|0.0|0|0|3.443195704|6.842683282|0|0.063195236|-0.009430196|-0.124997065|2|0.1728459339999999|1.622562232|-0.528090969|10.94899447|1|-0.004654742|-0.049177437|-0.083481481|0.811128636|0.760688473|-0.1221465319999999|-0.0957193819999999|0.817914963|1|0.7274271309999999|-0.097790028|0.354945501|0.0158089389999999|-64.75689362|10.46873389|336.574332|0.272572869|180.4986934|-42.88223811|6.93243166|-42.20109173|77.31081766|-23.66117267|74.19702161|0.4824986429999999|2849.395895|481.70475260000006|-1230.3809789999998|-15.66851008|0.251893628|0.932362084|166.8048285|-814.7625241000001|31.628086|0.018957805|-328.593789|1644.660472|684.5377542|1.0|1.0|1.0|2.0|3.49|2.43|27.0|-9.63|4.08|1.33|1.0|5.0|32.0|5.0|420.47|0.0|1.0|-4.55|1.42e-05|0.00596|2.87|2.34e-10|9.86e-08|-0.07014|4.9797|4.53|3.2329|-1368.412748|-1368.372708|696.06|383.5|248.98|0.4377|0.7007399999999999|-1368.118751|0.1361|3803.0|-0.20636|-1368.180121|5.4751|36.0|7.4437
14i_a23|0.0|1|1|0.0|7.423568444|0|0.142566578|-0.010148243|-0.130330047|2|0.040408197|0.7151570629999999|-0.558153376|10.31321758|2|0.002496501|-0.017918675|-0.033435987|0.77007911|0.8025091329999999|0.158023239|-0.04255066|0.864206467|1|0.777952733|-0.096562208|0.266320368|0.0214262489999999|-66.02703063|14.65077903|324.811841|0.222047267|151.83084580000002|-45.14777443|10.01786784|-41.59306642|79.20815775|-27.18760085|75.47917433|0.478050606|3097.406945|531.9462982|-1386.567643|-18.59026006|0.221904316|0.915894552|151.7330992|-948.103263|34.94120504|0.019276934|-380.3109456|1782.001457|693.3423458|0.0|0.0|1.0|2.0|3.56|2.64|26.0|-6.96|3.12|2.28|1.0|6.0|33.0|5.0|454.51|1.0|0.0|-4.39|6.11e-06|0.00278|2.46|1.11e-07|5.03e-05|-0.08025|3.6931|4.64|3.6931|-1798.64228|-1798.608335|715.68|335.72|335.72|0.55606|0.55606|-1798.371346|0.3639|5.9563|-0.23121|-1798.434186|8.3755|3.0|8.4622
