molecula|NaaNH|n9FaHRing|SssssC|nAHRing|nARing|BCUTs-1|SaasN|MATS2c|AATSC1c|AATSC1are|BCUTi-1|AATSC8d|n5aHRing|AATSC7i|MATS1i|AATSC1i|MATS1c|n6aHRing|BIC2|MATS8s|MATS8d|SIC2|GATS1pe|nFaHRing|PBF|FPSA3|PNSA3|PNSA5|PPSA3|RNCS|RPSA|TPSA_x|FNSA4|WNSA5|FNSA1|FNSA2|WNSA3|PNSA2|WNSA4|FPSA1|GeomRadius|GRAV|PPSA1|FPSA5|DPSA1|Mor01p|P-gp substrate|Hydrogen bond don0rs count (using Lipinski’s definition)|Synthetic Accessibility|Num. of Aromatic heavy atoms|Log S (SILICOS-IT)|Log Po/w Silicos-IT Log P|Log Po/w WLOGP|TPSA_y|Leadlikeness|Molar refractivity|Veber filter|Class [Log S (SILICOS-IT)]|Log S (Ali)|Heavy atom count|Molecular Mass|BBB|Consensus Log P|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mg/ml)|Log Po/w XLOGP3|PAINS|Lipinski|Solubility [Log S (SILICOS-IT)] (mol/l)|Lowest Unoccupied Molecular Orbital Energy|Absorption Energy (max. Transition) (eV)|log P|Area (grid)|Volume|Contribuition (max. transition)|Contribution (HOMO-LUMO transition)|Zero Point Energy|Oscillator Force (HOMO-LUMO transition)|HOMO-LUMO Energy Difference (Hartree)|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|Dipole (water)|pIC50|pIC50
14a_a25|0|0|0.0|0|0|1.420015394|1.667057351|-0.092005241|-0.004483962|0.006085806|10.93106303|-0.019985937|1|0.085350921|-0.0469914379999999|-0.077269115|-0.365062041|2|0.7385460309999999|-0.085643386|-0.035531959|0.792935475|0.653818362|1|0.326595394|0.012870836|-45.72658614|-55.27820709|8.449104086|107.22698590000002|0.149573695|98.18816423|-0.033365179|-36.28756839|0.8067529940000001|-1.76835447|-30.017374100000005|-1160.842349|-14.37809314|0.193247006|7.39139255|6315.975408|126.8576588|0.01323706|-402.7381076|712.1606951|1.0|1.0|3.43|27.0|-9.59|4.44|4.92|72.7|2.0|126.26|0.0|1.0|-5.39|32.0|419.48|0.0|3.81|0.0016899999999999|0.00215|4.16|0.0|0.0|2.58e-10|-0.05083|5.3631|5.79|689.55|1202.13|0.42461|0.6714|-1352.024616|0.1756|-0.16347|-0.2143|0.03250632|4.1656|6684.0|6684.0
14ab_a23|0|1|0.0|0|0|1.197962873|3.4171257980000003|0.065530542|-0.0050415|0.013012022|10.313217300000002|-0.03821899|2|0.038241896|-0.074579388|-0.13397874|-0.449699921|2|0.75434493|-0.085303124|-0.05990912|0.8072028240000001|0.693959193|1|0.20155691|0.017974612|-35.59605095|-52.21744789|12.31039874|40.23721489|0.07577767|51.89838547|-0.031648261|-35.76253038|0.797837067|-1.677357849|-24.37891748|-1148.783854|-14.84482393|0.202162933|7.83369055|6654.62616|138.4567483|0.013710439|-407.9635285|733.3886349999999|1.0|1.0|3.63|26.0|-8.16|4.4|4.63|105.02|2.0|130.22|0.0|1.0|-6.23|32.0|439.54|0.0|4.12|0.000259|0.00123|4.31|0.0|0.0|6.9799999999999995e-09|-0.07146|3.6587|4.1|719.66|1238.27|0.66532|0.66532|-1708.277193|0.3893|-0.14778|-0.21924|0.02013145|8.4721|8.4012|8.4012
3c_a49|0|0|0.0|1|1|1.343850149|2.108416128|0.034009672|-0.004876919|0.006218639|10.92976555|0.0127926339999999|1|-0.0780996759999999|-0.0612829229999999|-0.101919761|-0.384874446|2|0.802792677|0.005559828|0.0211518929999999|0.8605470759999999|0.64702083|1|0.501887054|0.0148240689999999|-41.0524769|-42.3959176|8.477406111|89.34479838|0.203663616|116.4686425|-0.0252377479999999|-24.24485565|0.637222556|-1.186174159|-23.47658531|-678.3346816000001|-8.253567879|0.362777444|6.567311051|5544.351498|207.4607002|0.021783913|-156.9462939|542.7276591|1.0|1.0|3.18|21.0|-7.54|3.63|3.87|72.7|1.0|109.43|0.0|1.0|-3.45|28.0|369.42|1.0|2.86|0.13|0.0505|2.29|0.0|0.0|2.89e-08|-0.0606|5.1584|3.99|613.33|1046.53|0.32539|0.6692100000000001|-1198.430306|0.0729|-0.15853|-0.21913|0.03394942|3.7789|7.0605|7.0605
47p_a18|0|0|0.0|1|1|1.25117677|0.0|-0.001819106|-0.005394244|0.00235332|10.94701988|-0.049428094|0|0.037961877|-0.1736074389999999|-0.261349889|-0.441700685|0|0.726294118|0.030970815|-0.082977829|0.7611910209999999|0.710266593|0|0.278332428|0.007989903|-51.14496913|-61.12351185|5.913843751|10.25627035|0.1670454519999999|123.6411353|-0.030813794|-45.24146169|0.818459442|-2.0645242|-37.85569728|-1528.087796|-16.88114242|0.181540558|9.923659881|6726.61969|134.3699001|0.01090303|-471.4248324|1011.163774|1.0|2.0|4.29|18.0|-9.03|3.65|3.34|76.5|3.0|144.53|0.0|1.0|-5.67|35.0|468.59|1.0|2.9|0.000998|0.0025|4.35|0.0|0.0|9.35e-10|-0.05628|3.2036|7.98|795.43|1391.71|0.6937800000000001|0.6937800000000001|-1493.338659|595.0|-0.13118|-0.18746|0.02843634|4.6652|7.1938|7.1938
14_a15|0|0|0.0|0|0|1.43568901|0.0|-0.058775738|-0.006678826|0.001740635|10.9597359|-0.015736888|0|-0.051908601|-0.120626133|-0.184255041|-0.3848940629999999|2|0.719993769|-0.021648026|-0.028227917|0.7651878809999999|0.7933685340000001|0|0.7461324029999999|0.014672137|-40.89540491|-58.79722871|9.403293601|92.51564418|0.112910954|72.36402409|-0.032888795|-37.68282812|0.770309725|-1.743106111|-26.20964538|-1117.1473460000002|-13.50893838|0.229690275|6.040010666000001|5861.387612|147.2072638|0.015286995|-346.4801021|673.7288405|1.0|1.0|3.56|24.0|-9.82|5.32|6.3|56.27|2.0|119.95|0.0|1.0|-6.22|30.0|397.47|0.0|4.7|0.0002379999999999|0.000584|5.29|0.0|0.0|1.51e-10|-0.0338199999999999|4.4518|5.16|689.8|1177.14|0.65079|0.7055899999999999|-1280.809256|0.0054|-0.14997|-0.18379|0.03885834|5.0894|7.5229|7.5229
12_a1|1|0|0.0|1|1|1.430936075|0.0|-0.0455890429999999|-0.011221829|-0.0038943009999999|10.94945122|-0.051772288|1|0.127560614|-0.104622651|-0.173618873|-0.487073772|1|0.749817035|-0.045776997|-0.093957115|0.817998205|0.7534284040000001|0|0.210514881|0.033770552|-55.99493147|-60.78517756|19.60151089|133.6600817|0.234878615|136.3310784|-0.039894864|-35.28166588|0.724666653|-1.675584287|-32.50125347|-972.562841|-13.44063462|0.275333347|7.679719277999999|5468.378562|159.81230209999998|0.024485753|-260.8074567|473.040639|1.0|1.0|3.29|23.0|-8.2|4.87|4.41|83.82|2.0|103.47|0.0|1.0|-4.98|28.0|366.37|0.0|3.44|0.00379|0.00649|3.54|0.0|0.0|6.28e-09|-0.07042|3734.0|3.67|607.42|1018.84|0.69114|0.69763|-1215.922313|0.2821|-0.12874|-0.19916|0.0296752|10.1801|5.5302|5.5302
12o_a30|0|0|0.0|2|2|0.604984133|0.0|0.036331447|-0.0068750669999999|0.00372838|10.31162888|-0.087019298|1|-0.157974241|-0.051371057|-0.090173435|-0.465857798|1|0.815003426|-0.054392357|-0.149451598|0.870930234|0.7463962120000001|0|0.402022325|0.015460222|-49.48891079|-62.74209511|9.948252054|75.15128057|0.1556551169999999|100.1600333|-0.037808155|-40.37291185|0.8131344979999999|-1.852599578|-31.84483128|-1192.099807|-15.65480256|0.186865502|7.400912529|6542.77337|120.2431068|0.0141914589999999|-402.9878652|652.8825454|1.0|1.0|4.63|17.0|-7.22|4.47|3.27|81.65|2.0|132.29|0.0|1.0|-5.93|30.0|432.93|0.0|3.11|0.0005139999999999|0.00156|4.49|0.0|0.0|6.03e-08|-0.05085|5.1935|4.45|687.92|1162.63|0.3493699999999999|0.6854399999999999|-2035.139147|149.0|-0.1478799999999999|-0.19873|0.03392126|6.8632|7.8097|7.8097
5b_a40|0|0|0.0|0|1|0.604912077|1.616656116|-0.067567502|-0.0049439079999999|0.008515162|10.31198309|0.020344828|2|-0.164084255|0.007986879|0.013573521|-0.389789991|0|0.817071232|-0.400500595|0.029485257|0.88618123|0.503365018|1|0.313503463|0.019116586|-38.64461938|-45.78637031|9.59023102|169.18694230000003|0.118735598|59.56617021|-0.036507111|-22.96968039|0.829018186|-1.095213344|-19.38687321|-549.4364437|-9.187872156|0.1709818139999999|6.521443259|4813.179854|85.77656597|0.012549086|-330.1175669|285.9136384|0.0|0.0|3.13|14.0|-5.25|4.93|4.39|75.5|1.0|84.17|0.0|2.0|-5.43|21.0|338.21|0.0|3.83|0.00125|0.00488|4.14|0.0|0.0|5.65e-06|-0.07069|3.9759|5.62|515.23|847.01|0.59928|0.59928|-2096.707754|0.3005|-0.15999|-0.23068|0.01471235|9.3069|7.1938|7.1938
12z_a36|1|0|0.0|2|2|1.297044126|0.0|-0.065211069|-0.007671785|-0.000143196|10.95429182|-0.030529442|1|0.066366917|-0.098598933|-0.175397741|-0.433580807|1|0.826316772|0.103551178|-0.0533649729999999|0.886776351|0.8212311840000001|0|0.492335362|0.023371488|-54.11489962|-68.09761735|15.50078625|114.3931487|0.165209595|109.572766|-0.036238222|-45.16471514|0.712682362|-1.848149347|-35.89088901|-1225.757112|-15.940487699999998|0.287317638|8.016303367999999|6146.834385|190.5590792|0.0225782039999999|-282.1167226|642.3830552000001|1.0|2.0|4.76|17.0|-6.66|2.75|1.76|92.99|1.0|128.47|0.0|1.0|-3.99|31.0|406.44|0.0|1.66|0.0412|0.0458|2.4|0.0|0.0|2.21e-07|-0.05642|3.8969|2.98|686.33|1153.7|0.69397|0.69397|-1324.951498|0.4423|-0.1575|-0.2139199999999999|0.03845474|6.5892|8301.0|8301.0
1n_a5|1|0|0.0|0|0|1.427557749|0.0|-0.1387762669999999|-0.007315978|0.004367323|10.94528897|-0.047910067|1|0.004115733|-0.00966135|-0.015850084|-0.393928416|2|0.77828693|-0.013686011|-0.087019366|0.8402078140000001|0.656280207|0|0.428980979|0.023129277|-47.1725036|-47.04056285|13.27640087|63.58796786|0.214789986|123.2912732|-0.030493391|-27.00168194|0.627751746|-1.311215832|-27.07741706|-752.6490056|-10.04713747|0.372248254|7.881746117|5101.31614|213.67365440000003|0.028797525|-146.6611704|467.1194103|1.0|1.0|2.88|23.0|-8.07|4.41|3.99|80.76|1.0|101.77|0.0|1.0|-4.27|27.0|356.38|0.0|3.14|0.0193|0.0234|2.91|0.0|0.0|8.43e-09|-0.06186|4.3838|4.19|607.15|1017.23|0.44786|0.44786|-1179.018429|0.3789|-0.17092|-0.23278|0.03956123|0.7104|7.5686|7.5686
8d_a8|1|0|0.0|0|0|1.395657339|1.41693287|-0.12349902|-0.0111144189999999|-0.00267541|10.94649761|-0.117111249|1|0.111668404|0.016471091|0.025642021|-0.4385133129999999|1|0.757805416|0.0780635059999999|-0.179357354|0.804372443|0.734212688|0|0.377028311|0.028038295|-69.95878302|-67.26951954|18.28507531|57.93693239|0.306707511|200.0182229|-0.03820405|-43.86958028|0.675359878|-2.063018716|-45.62337399|-1345.390391|-16.2479927|0.324640122|7.507839835|6596.888351|211.7129122|0.029166961|-228.7206541|682.0472537|1.0|2.0|3.61|23.0|-7.62|3.93|3.32|112.23|1.0|121.1|0.0|1.0|-4.91|32.0|430.46|0.0|3.0|0.00533|0.0147|2.89|0.0|0.0|2.38e-08|-0.0600299999999999|4.6765|6.22|690.78|1185.65|0.62361|0.70165|-1447.2928029999998|0.1879|-0.13754|-0.19757|0.03604461|7.5674|4.7303|4.7303
12n_a30|0|0|0.0|2|2|0.604984682|0.0|0.0304762079999999|-0.007311044|0.001139238|10.31162898|-0.087019298|1|-0.254279374|-0.0541804029999999|-0.120380857|-0.464204099|1|0.815003426|-0.015189554|-0.149451598|0.870930234|0.64876559|0|0.390449649|0.017064818|-52.4873066|-66.48079820000001|10.77573511|85.87072848|0.221849786|140.0890685|-0.038674741|-41.97990569|0.799403208|-1.895062322|-33.14358793|-1196.654368|-15.42118984|0.200596792|7.385790169|6353.890039|126.6686716|0.0153398069999999|-378.1217671|618.6004214|1.0|1.0|4.66|17.0|-6.9|4.25|3.18|81.65|2.0|127.24|0.0|1.0|-5.39|30.0|416.47|0.0|2.92|0.00171|0.00405|3.97|0.0|0.0|1.26e-07|-0.05076|5.1999|4.07|669.57|1131.65|0.27009|0.6854|-1674.777231|0.1489|-148.0|-0.19876|0.0334036|6.32|7983.0|7983.0
7_a47|0|0|0.0|0|0|1.304326965|0.0|0.00763426|-0.008206422|-0.0091074509999999|10.93671034|-0.0781924059999999|0|-0.262805289|-0.021071408|-0.04311702|-0.46105149|2|0.817389583|-0.04402021|-0.124285418|0.8755534909999999|0.671549194|1|0.427432212|0.008915606|-45.82735481|-54.113260200000006|5.027768049|103.5602725|0.152677268|86.09912617|-0.036250645|-30.51603217|0.816979353|-1.631279045|-25.84337052|-919.9254234|-11.52827882|0.1830206469999999|6.485224033|5958.904826|103.2106353|0.0130514639999999|-357.5076454|526.6144628999999|1.0|2.0|2.96|22.0|-9.45|5.63|6.52|58.04|2.0|111.28|0.0|1.0|-6.47|28.0|393.84|0.0|4.89|0.000134|0.000345|5.49|0.0|0.0|3.52e-10|-0.05297|3.7203|5.08|604.84|1043.33|0.69314|0.69314|-1647.7863539999998|0.2144|-0.1544|-0.2073699999999999|0.03348545|4.4255|7.6|7.6
12c_a30|0|0|0.0|2|2|0.604984133|0.0|0.045997203|-0.006900253|0.00372838|10.31162888|-0.072247675|1|-0.172653074|-0.051371057|-0.090173435|-0.468696709|1|0.824373792|-0.031986012|-0.1240820219999999|0.880943609|0.7463962120000001|0|0.39541773|0.01588025|-50.12643041|-62.99109515|10.36785909|82.07537640000001|0.156067288|101.8928318|-0.037411484|-41.12547305|0.8061287690000001|-1.833162702|-32.72642202|-1196.830808|-15.946612|0.193871231|7.652098812999999|6403.739746|126.574178|0.014695647|-399.7292126|652.8825454|1.0|1.0|4.62|17.0|-7.22|4.47|3.27|81.65|2.0|132.29|0.0|1.0|-5.93|30.0|432.93|0.0|3.11|0.0005139999999999|0.00156|4.49|0.0|0.0|6.03e-08|-0.0542299999999999|5.0582|4.45|695.96|1168.62|0.32037|0.68457|-2035.141497|0.1568|-0.1496299999999999|-0.2038599999999999|0.03433522|4.7893|7.9914|7.9914
12h_a30|0|0|0.0|2|2|0.604984682|0.0|0.046965756|-0.00737961|0.001139238|10.31162898|-0.072247675|1|-0.166613751|-0.0541804029999999|-0.120380857|-0.4708582289999999|1|0.831176513|0.008644634|-0.1240820219999999|0.888213143|0.64876559|0|0.353607682|0.017389133|-52.88851758|-63.03519645|11.06352871|89.66095835|0.236431596|150.42542849999998|-0.038417127|-40.10503079|0.7979748729999999|-1.882439244|-33.64938551|-1197.668733|-15.55093031|0.202025127|8.066818026|6252.192213|128.5349203|0.015886049|-379.1625034|618.6004214|1.0|1.0|4.63|17.0|-6.9|4.25|3.18|81.65|2.0|127.24|0.0|1.0|-5.39|30.0|416.47|0.0|2.92|0.00171|0.00405|3.97|0.0|0.0|1.26e-07|-0.05347|5.0289|4.07|672.54|1132.06|-0.26697|0.68543|-1674.777786|155.0|-0.14889|-0.2023599999999999|0.03372393|3.4138|8065.0|8065.0
3d_a49|0|0|0.0|1|1|0.406515615|2.089548665|-0.0960135969999999|-0.003398408|-0.00918253|10.35020259|0.017871379|1|-0.149675594|-0.075636705|-0.129666234|-0.202380888|2|0.808676284|0.01450704|0.029549308|0.863438637|0.846953747|1|0.464410121|0.009601398|-57.52001036|-54.67520803|5.561916586000001|137.78978830000003|0.266928348|154.6267696|-0.036147237|-31.67236018|0.756622045|-1.698920144|-33.32030276|-984.1537446|-12.12984007|0.243377955|6.612715522999999|6018.145364|140.9844521|0.018844179|-297.31302830000004|549.3593871|1.0|3.0|3.29|21.0|-6.15|0.72|4.46|121.39|1.0|111.41|0.0|1.0|-5.19|28.0|392.45|0.0|1.85|0.00252|0.0142|2.98|0.0|0.0|7.1e-07|-0.05766|5.1844|4.02|615.3|1044.19|0.3523699999999999|0.67215|-1594.380348|0.0931|-0.16147|-0.21913|0.04373784|2.3278|5.6308|5.6308
6c_a31|1|0|0.0|1|1|0.6101347220000001|0.0|0.047405064|-0.015192833|-0.009477764|10.31169965|-0.107687565|2|0.2301743489999999|-0.0055763209999999|-0.009333123|-0.582545668|0|0.790900932|-0.078059285|-0.172780048|0.846458013|0.7905201209999999|0|0.138124296|0.03173578|-76.54198229|-79.97295595|20.09112958|163.6316745|0.358802727|227.1490414|-0.044739967|-50.62888027|0.7653239190000001|-2.147518413|-48.45681657|-1359.540251|-17.93106176|0.234676081|8.102804662|6283.091868|148.5675636|0.0212421629999999|-335.9398876|597.3075924999999|1.0|2.0|3.67|22.0|-7.72|5.58|4.26|131.36|2.0|114.5|0.0|1.0|-6.09|30.0|418.47|0.0|3.64|0.000343|0.0048|3.64|0.0|0.0|1.89e-08|-0.0581799999999999|3.2974|5.08|667.01|1125.85|0.7014699999999999|0.7014699999999999|-1691.734564|0.5028|-0.13351|-0.19169|0.03620884|8.8847|6.4685|6.4685
GW6604_a52|1|0|0.0|0|0|1.427583999|0.0|-0.277102285|-0.002149879|0.007746755|10.94914378|-0.028376521|1|-0.131886693|0.039867344|0.067497086|-0.201462112|2|0.693399445|0.074868979|-0.057466653|0.7550228990000001|0.689009112|0|0.38374044|0.009021088|-35.51891876|-35.62691523|4.459510077|157.2481263|0.12653545|62.55188751|-0.029217264|-17.61190876|0.73529506|-1.081038779|-17.55852148|-534.4037285|-7.13996301|0.26470494|6.2973559020000005|4168.525878|130.8549791|0.01768964|-232.6328342|359.1060668|1.0|1.0|2.68|23.0|-8.03|4.49|4.2|54.46|0.0|90.49|0.0|1.0|-3.87|23.0|298.34|1.0|3.08|0.0402|0.0207|3.06|0.0|0.0|9.31e-09||||||||||||||6.9706|6.9706
13p_a6|1|0|0.0|0|0|1.424099253|0.0|0.024837222|-0.010395243|-0.008008339|10.95053423|-0.072853186|1|0.123575608|-0.068532678|-0.116250572|-0.573014008|2|0.784414352|-0.059663359|-0.125636943|0.837659336|0.8244206940000001|1|0.196002517|0.01730144|-70.52421289|-76.17631587|12.27472016|80.30786544|0.273479442|194.0233618|-0.03767435|-54.04422654|0.76005742|-2.14743793|-50.03427239|-1523.526317|-18.9628865|0.23994258|8.760340755|6590.216479|170.2302215|0.018322293|-369.0018868|794.5462391|1.0|3.0|3.64|27.0|-10.06|4.58|4.01|122.47|1.0|132.01|0.0|0.0|-5.09|34.0|449.51|0.0|2.96|0.00365|0.0125|2.86|0.0|0.0|8.73e-11|-0.0746|4.7973|4.73|752.82|1283.98|0.47508|0.7056600000000001|-1462.740542|0.0029|-0.12251|-0.1971099999999999|0.03807447|12163.0|7.0362|7.0362
1i_a5|1|0|-4.358943904|0|0|1.219028472|0.0|-0.145964178|-0.006494891|-0.0012491689999999|10.94550053|-0.003198529|1|0.059972925|0.001493879|0.004923698|-0.403861432|2|0.780175595|-0.058385936|-0.00496377|0.8436458929999999|0.513260607|0|0.4729402929999999|0.008291428|-50.81756452|-46.82694838|4.621144795|201.1526326|0.112394438|62.64191946|-0.03570792|-26.09853285|0.759459597|-1.428316788|-28.32266298|-796.0581225|-11.09187646|0.240540403|7.314842247|5432.586961|134.0627959|0.0196689|-289.21443910000005|403.396385|1.0|1.0|2.83|23.0|-8.88|5.48|6.37|54.46|2.0|95.49|0.0|1.0|-4.79|27.0|366.34|0.0|4.12|0.00589|0.00396|3.95|0.0|0.0|1.3300000000000002e-09|-0.05729|4.7243|3.58|569.42|957.58|0.4571199999999999|0.50107|-1288.210207|0.0207|-0.17945|-0.23674|0.03383899|2.8939|7.6198|7.6198
A8301_a51|0|0|0.0|0|0|1.197963627|1.700610355|0.0245770529999999|-0.00449765|0.00740124|10.31321735|-0.1227504419999999|1|0.135886548|-0.0357324579999999|-0.0618359079999999|-0.4354420879999999|2|0.6959300979999999|-0.013846396|-0.21474885|0.750630149|0.7234449559999999|1|0.339244706|0.008152073|-35.90764428|-50.67621589|5.293803823|36.55933899|0.065260105|42.37868986|-0.032775831|-32.90818536|0.854959635|-1.6387915469999998|-23.3177516|-1064.200534|-13.82143785|0.145040365|6.890532887999999|6401.6494600000005|94.18649643|0.009586697|-461.0082758|690.8826121000001|1.0|1.0|3.49|27.0|-9.38|5.5|5.52|87.72|2.0|129.04|0.0|1.0|-6.6|31.0|421.52|0.0|4.58|0.000105|0.000495|5.02|0.0|0.0|4.12e-10||||||||||||||7.9208|7.9208
1c_a5|1|0|0.0|0|0|1.424607938|0.0|-0.268536978|-0.001983746|0.008031558|10.9433337|-0.058823529|1|-0.133677441|0.034752304|0.0578378779999999|-0.20172074|2|0.7595197290000001|0.128385959|-0.109439124|0.821309592|0.6977404359999999|0|0.436308619|0.008349498|-34.82350689|-35.99212225|4.27195187|160.5407184|0.11368581|58.16640976|-0.0281385329999999|-18.41507338|0.753027268|-1.12554131|-17.81716094|-575.8739559999999|-7.366029352999999|0.246972732|6.063350238|4387.398857|126.3615674|0.0153811389999999|-258.918642|409.0289917|1.0|1.0|2.78|23.0|-8.41|4.99|4.51|54.46|0.0|95.45|0.0|1.0|-4.25|24.0|312.37|1.0|3.43|0.0174|0.0111|3.43|0.0|0.0|3.87e-09|-0.03965|4.8783|3.17|556.84|929.31|0.4444899999999999|0.53838|-990.467026|0.1076|-0.18719|-0.22684|0.029157178|2.6801|5.4|5.4
12c_a31|1|0|0.0|1|1|0.6101358029999999|0.0|0.046986783|-0.013026643|-0.003618466|10.311698300000002|-0.056866055|2|-0.048694677|-0.138799714|-0.223856622|-0.54466023|0|0.842823186|0.066071056|-0.098452311|0.8856644770000001|0.770283733|0|0.343619017|0.030543026|-66.41224264|-82.33748068|19.38414321|153.400467|0.334536497|212.313715|-0.036326291|-52.25551342|0.6817087|-1.816314565|-42.14855504|-1152.7247289999998|-14.63154376|0.3182913|8.091269314|5676.394271|202.0036947|0.023556702|-230.6429907|583.9691392000001|1.0|2.0|3.69|16.0|-7.24|5.64|3.7|117.37|2.0|108.16|0.0|1.0|-5.23|28.0|398.48|0.0|3.32|0.00233|0.0277|3.1|0.0|0.0|5.79e-08|-0.0338399999999999|3.8328|4.6|679.71|1138.89|0.7007399999999999|0.7007399999999999|-1617.888981|0.2625|-0.15904|-0.19288|0.04023903|2.2908|6.4202|6.4202
7_a15|0|0|0.0|0|0|1.419941457|0.0|-0.2269896539999999|-0.010310394|-0.0013239329999999|10.95880715|0.0019353679999999|0|0.213947987|-0.211522056|-0.310081401|-0.335491052|1|0.70084115|0.154068618|0.00364345|0.740089344|0.8115121240000001|0|0.403524276|0.036600739|-41.29775265|-61.50761094|20.31436245|103.8062879|0.158599673|88.02694557|-0.026500274|-34.13832456|0.448664402|-1.2190126140000002|-22.92132733|-676.5837204|-8.163512395|0.551335598|6.01738192|5097.868552|306.0056033|0.042799094|56.98518567|474.9756287|0.0|1.0|3.16|18.0|-7.19|3.38|4.64|61.84|2.0|99.77|0.0|1.0|-4.83|26.0|352.38|1.0|3.35|0.00516|0.0113|3.84|0.0|0.0|6.41e-08|-0.0284899999999999|4.4386|2.78|580.73|1000.95|0.64652|0.70497|-1184.168094|0.0169|-0.15605|-0.18454|0.01827873|1631.0|6644.0|6644.0
18c_a22|0|0|0.0|0|0|1.194229067|1.804590026|-0.191807441|-0.003749104|0.005449965|10.31286086|0.006275578|1|-0.081550274|-0.078828791|-0.143402172|-0.305378181|2|0.7669483559999999|-0.032031791|0.010828071|0.8287956870000001|0.6922232890000001|1|0.5003904610000001|0.019843706|-40.094865000000006|-52.84635017|13.72808419|30.63947336|0.068926461|47.68404831|-0.028825841|-36.55965924|0.682690024|-1.52776956|-27.73804808|-1056.927003|-13.79609783|0.317309976|7.332936064|7101.057047|219.5183688|0.0215181079999999|-252.7737494|779.8043336000001|1.0|1.0|3.56|27.0|-9.46|5.36|4.98|124.4|1.0|136.36|0.0|1.0|-5.8|34.0|461.54|0.0|3.72|0.000739|0.0036799999999999|3.5|0.0|0.0|3.4299999999999995e-10|-0.07207|5655.0|3.5|707.08|1249.84|0.4609|0.60449|-1783.277296|0.0817|-0.15158|-0.22365|0.02279458|1.0733|7585.0|7585.0
LY364947_a10|1|0|0.0|0|0|1.390175303|0.0|-0.278922508|-0.00235945|0.007575|10.9303125|-0.006198347|1|0.1625645369999999|0.04209715|0.072909639|-0.204644982|2|0.711607778|-0.072740964|-0.012096774|0.7792035190000001|0.681525895|1|0.449473391|0.009678082|-34.01613475|-33.26705198|4.275500834|144.7228349|0.156895451|69.31194102|-0.029665114|-14.69643595|0.7234846559999999|-0.978948758|-15.02735938|-432.4716757000001|-5.78950507|0.276515344|4.702575386|3903.496845|122.1566022|0.018707677|-197.4583104|287.99188260000005|1.0|1.0|2.46|21.0|-7.2|3.97|3.69|54.46|0.0|82.56|0.0|1.0|-3.54|21.0|272.3|1.0|2.8|0.0789|0.0374|2.74|0.0|0.0|6.31e-08||||||||||||||7.2291|7.2291
7a_a8|1|0|0.0|1|1|1.4000287219999998|1.4494883790000002|-0.11821781|-0.010269971|0.000736369|10.94671402|-0.019054799|1|-0.02923588|-0.019499132|-0.032195997|-0.412963751|1|0.764224152|0.033708575|-0.032562221|0.831914523|0.681200974|0|0.238462711|0.035405618|-60.00793116|-59.83546383|20.79408196|145.3710976|0.281589625|165.38046830000002|-0.042647654|-35.14198015|0.733884399|-1.833849114|-35.24327197|-1077.038349|-14.71059634|0.266115601|7.699041907000001|5907.9340090000005|156.2924154|0.0265990589999999|-274.7254012|488.0169522|1.0|1.0|3.34|23.0|-7.27|3.96|3.49|92.93|1.0|105.83|0.0|1.0|-4.86|29.0|382.37|0.0|3.15|0.00522|0.00874|3.24|0.0|0.0|5.3600000000000004e-08|-0.07616|4.5808|5.2|605.72|1031.61|0.61257|0.70367|-1291.10235|0.1575|-0.12889|-0.20505|0.0269461|12.8748|4.6068|4.6068
15c_a22|0|0|0.0|0|0|1.42291727|1.596256692|-0.134137693|-0.005236206|0.003784292|10.9464374|0.006275578|1|-0.047249795|-0.0917078119999999|-0.160566657|-0.364626967|2|0.773044788|-0.096749121|0.010828071|0.8353837409999999|0.639264982|1|0.615901609|0.024561528|-48.58045253|-57.66130245|17.68362419|36.22825261|0.133414786|96.05497587|-0.0302219629999999|-41.51455167|0.661775114|-1.60176404|-34.97658951|-1153.226049|-15.66586856|0.338224886|8.626398368|6882.442370999999|243.5126145|0.0248073129999999|-232.9472639|731.8178649|1.0|1.0|3.49|27.0|-9.28|3.9|4.18|109.38|1.0|128.77|0.0|1.0|-4.86|34.0|445.48|0.0|2.98|0.00618|0.0107|2.9|0.0|0.0|5.269999999999997e-10|-0.07399|5.7361|4.79|715.42|1241.07|0.30831|0.69113|-1460.324493|0.0694|-0.15408|-0.22807|0.03150096|9.0393|6.1325|6.1325
