molecula|n9FaRing|SaaNH|SssssC|NaasN|SRW09|nAHRing|nARing|BCUTs-1|MATS2c|SRW07|n6HRing|JGI4|MATS7i|SaaaC|AATSC1are|MATS8i|BCUTi-1|AATSC8d|n5aRing|n5aHRing|AATSC7i|MATS1i|AATSC1i|n6aHRing|MATS8s|RASA|FNSA3|PBF|RNCS|RPSA|TPSA_x|FNSA4|WNSA5|WPSA3|RPCS|FNSA1|FNSA2|WNSA3|DPSA5|DPSA3|GeomPetitjeanIndex|GRAVp|TASA|MOMI-Z|GeomRadius|GeomDiameter|GeomShapeIndex|GRAV|PPSA1|DPSA4|FPSA5|DPSA2|PPSA5|CYP2C19 inhibitor|CYP2D6 inhibitor|CYP2C9 inhibitor|P-gp substrate|Hydrogen bond don0rs count (using Lipinski’s definition)|Synthetic Accessibility|Log Po/w iLOGP|Fraction Csp3|Num. of Aromatic heavy atoms|Log S (SILICOS-IT)|TPSA_y|Log Po/w MLOGP|Leadlikeness|Molar refractivity|Veber filter|Log S (Ali)|Hydrogen bond acceptors count (using Lipinski’s definition)|Egan filter|BBB|Consensus Log P|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|Solubility [Log S (ESOL)] (mg/ml)|Log Po/w XLOGP3|Solubility [Log S (SILICOS-IT)] (mol/l)|Solubility [Log S (SILICOS-IT)] (mg/ml)|Lowest Unoccupied Molecular Orbital Energy|Total Energy (water) (Hartree)|Area (grid)|Wavelength (HOMO-LUMO transition) (nm)|Oscillator Force (max. Transition)|Wavelength (max. Transition) (nm)|Approximated area|Gibbs Free Energy|IC50|pIC50|pIC50
12e_a40|0|0.0|0.0|1|7.515889085|0|0|0.604990524|0.061944605|5.4161004020000005|0|0.04020202|0.174870826|0.665270062|-0.013162335|0.130516751|10.31197242|-0.192362496|2|2|0.292184471|0.103406816|0.172778196|0|0.047011204|0.7798787840000001|-0.132226452|0.284429447|206.0119599|0.220121216|119.4966772|-0.048387621|-36.19867792|4.4490161310000005|0.0|0.790818822|-1.596791495|-38.96782748|78.14505956|79.97685498|0.491465612|2391.0322170000004|423.3709264|694.2415706|8.014314957|15.75963228|0.966435355|5478.52313|113.5576846|33.21629575|0.021118537|1096.13776|11.46456937|1.0|0.0|1.0|0.0|2.0|3.27|3.05|0.0|20.0|-6.04|98.89|2.93|2.0|95.8|0.0|-6.53|4.0|0.0|0.0|3.98|2.98e-07|0.000113|2.27e-06|0.00086|4.72|9.14e-07|0.000346|-0.07296|-2248.276958|552.91|409.82|0.4494|286.76|445.12|-2248.206714|1.17|5.9318|5.9318
14a_a25|0|0.0|0.0|1|6.842683282|0|0|1.420015394|-0.092005241|4.727387819|2|0.038167849|0.051906412|1.975771616|0.006085806|-0.046802062|10.93106303|-0.019985937|1|1|0.085350921|-0.0469914379999999|-0.077269115|2|-0.085643386|0.850426305|-0.069657015|0.326595394|107.22698590000002|0.149573695|98.18816423|-0.033365179|-36.28756839|5.546443318|58.18995584|0.8067529940000001|-1.76835447|-30.017374100000005|63.96772039|54.17569023|0.492236681|2844.993903|558.2652611000001|2142.5112510000004|7.39139255|14.55676745|0.969421506|6315.975408|126.8576588|27.14918443|0.01323706|1438.906775|8.689513304|1.0|1.0|1.0|1.0|1.0|3.43|3.06|0.08|27.0|-9.59|72.7|2.47|2.0|126.26|0.0|-5.39|4.0|0.0|0.0|3.81|4.03e-06|0.0016899999999999|5.13e-06|0.00215|4.16|2.58e-10|1.08e-07|-0.05083|-1352.298438|689.55|314.05|0.3529|231.18|548.29|-1352.086073|207.0|6684.0|6684.0
8f_a12|1|0.0|0.0|0|6.580639137|1|1|0.609895166|0.110310585|4.59511985|2|0.038347953|-0.013400998|2.177023629|-0.002596875|0.028505422|10.31134658|-0.024023866|1|1|-0.023769395|-0.070713228|-0.125424286|1|-0.13747286|0.869823177|-0.072634742|0.285353468|83.13642146|0.130176823|73.97552223|-0.03822396|-31.9483307|4.290980116|0.0|0.8381234340000001|-1.6818542230000002|-23.45595611|63.05721575|48.82707007|0.460344828|2541.921472|494.2940092|1448.568734|7.016225129|13.00131176|0.853035146|5481.952981|91.98952021|25.9168408|0.012030968|1140.340995|6.836832748|1.0|1.0|1.0|1.0|1.0|4.09|3.26|0.1|21.0|-8.42|78.41|3.1|2.0|115.66|0.0|-5.7|4.0|0.0|1.0|3.82|1.99e-06|0.000735|5.72e-06|0.00211|4.34|3.79e-09|1.4e-06|-0.06179|-1481.146454|606.97|339.35|312.0|297.01|441.97|-1481.008909|646.0|6.1898|6.1898
4_a4|0|0.0|0.0|1|7.535296702|1|1|1.343865392|-0.183963421|5.4161004020000005|2|0.036775068|-0.0214610589999999|2.183056868|0.011760626|-0.110597574|10.92992837|-0.037623601|1|1|-0.035166634|-0.048056862|-0.078747188|2|-0.168712277|0.933276024|-0.049768752|0.456474074|13.70182982|0.0667239759999999|34.37786704|-0.0255766729999999|-18.24679326|2.274995377|42.42341622|0.793717973|-1.099796957|-13.21145879|40.86951119|30.05764711|0.398500394|2221.6122010000004|480.8472306|1883.42405|5.326452915|8.855289118|0.66251148|4878.070704|106.2816773|16.60255217|0.010586293|713.9097433|5.454324025|1.0|1.0|0.0|1.0|0.0|3.15|3.09|0.19|21.0|-7.57|43.6|2.66|1.0|100.08|0.0|-4.12|3.0|0.0|1.0|3.64|7.59e-05|0.0248|2.69e-05|0.00877|3.52|2.71e-08|8.85e-06|-0.04865|-1029.960398|566.84|307.95|0.1106|230.37|394.06|-1029.813844|78.0|7.1079|7.1079
13h_a6|0|3.464247528|0.0|0|6.842683282|0|0|1.424099498|-0.094781725|4.727387819|2|0.04393617|0.060987639|1.656132209|-0.002407131|-0.01698365|10.95053423|-0.090944829|1|1|0.105918119|-0.12414699|-0.215607882|2|-0.0256002129999999|0.867910741|-0.074151997|0.300800177|77.20799814|0.132089259|92.37313621|-0.032362302|-44.98170701|8.529752344|0.0|0.736918588|-1.747564296|-36.26429338|76.78735663|64.05338768|0.461667017|2926.745635|606.9504647000001|2829.19698|9.11292243|16.928040300000003|0.8575863490000001|6302.785260000001|183.9790404|30.71129129|0.017825256|1658.40973|12.4656221|1.0|1.0|1.0|1.0|2.0|3.64|3.03|0.12|27.0|-10.57|103.17|1.13|2.0|128.63|0.0|-5.56|5.0|0.0|0.0|3.61|2.77e-06|0.0012|8.8e-06|0.0038|3.7|2.67e-11|1.15e-08|-0.07435|-1386.613707|738.61|365.52|1.0978|254.58|591.53|-1386.3651|47.0|7.3279|7.3279
12i_a36|0|3.27619957|-4.787087299|0|7.412764017000001|2|2|1.2401347459999998|0.043792895|5.351858133|2|0.0438779959999999|0.048138468|0.0|-0.011700732|0.128325344|10.96020192|-0.009876543|1|1|0.135587069|-0.1187503719999999|-0.3344729369999999|1|0.141564781|0.830964232|-0.0850745409999999|0.332782117|108.3973956|0.169035768|108.9148111|-0.045665229|-48.75024044|8.195085212|0.52902639|0.7691298590000001|-2.46592234|-35.3196406|90.11282843|67.53484704|0.460246812|3231.030388|535.4151566|2351.232652|7.549683919|13.98728916|0.8526986440000001|7707.634338|148.7565508|38.2555363|0.022430221|2065.79896|14.45246358|1.0|0.0|1.0|1.0|2.0|4.8|0.0|0.17|17.0|-7.14|78.43|2.04|2.0|130.43|0.0|-5.2|8.0|0.0|0.0|2.65|6.26e-06|0.00291|8.6e-06|4.0|3.86|7.24e-08|3.37e-05|-0.05065|-1645.2030949999998|666.79|330.66|0.5402|237.08|504.47|-1645.017702|12.0|7.9208|7.9208
12g_a36|0|3.5202147110000004|0.0|0|7.412764017000001|2|2|1.2678464|-0.063344124|5.351858133|2|0.03912037|0.078990142|0.0|0.0042553209999999|0.078155467|10.95259306|-0.0521750109999999|1|1|0.130052038|-0.099596099|-0.163978382|1|-0.19532883|0.854238488|-0.069292341|0.374686587|24.29006276|0.1457615119999999|100.2028184|-0.034549379|-45.87193951|8.382969151000001|5.097410387|0.779745318|-2.038413337|-32.74608471|77.14470618|59.82898654|0.473274545|2829.45056|587.240781|2476.712654|7.285010602000001|13.83075477|0.898522257|6223.658545|151.41267150000002|30.45962398|0.015152386|1797.1178149999998|10.41641087|1.0|0.0|1.0|1.0|2.0|5.06|0.0|0.24|17.0|-7.38|69.2|2.66|2.0|138.33|0.0|-4.95|4.0|0.0|1.0|2.66|1.13e-05|0.0047799999999999|1.39e-05|0.00589|3.8|4.2e-08|1.7800000000000002e-05|-0.0505199999999999|-1350.887005|724.32|333.83|0.4393|238.01|657.02|-1350.633209|14.0|7.8539|7.8539
12k_a30|0|0.0|0.0|0|7.412764017000001|2|2|0.604984231|-0.001755273|5.351858133|2|0.042739018|-0.13882907|0.0|0.0043261129999999|0.067265077|10.31162844|-0.038714845|1|1|-0.240110949|-0.089279071|-0.154412059|1|0.001281277|0.815083558|-0.079026221|0.340031035|106.8195439|0.184916442|122.5057244|-0.035199567|-43.09444587|10.61148425|0.0|0.7081361979999999|-1.865577056|-34.68429919|80.03127603|68.37178540000001|0.47195436|2920.279667|539.9866061|2277.687222|8.416930701|15.93977881|0.893775698|6393.133321|193.3575303|32.93073182|0.0226150579999999|1745.328787|14.9823028|1.0|0.0|1.0|1.0|1.0|4.72|0.0|0.17|17.0|-6.74|90.88|2.51|2.0|133.77|0.0|-5.44|5.0|0.0|0.0|2.57|3.59e-06|0.00154|1.19e-05|0.0050799999999999|3.84|1.84e-07|7.87e-05|-0.05055|-1690.302721|710.82|357.15|0.2257|238.62|564.62|-1690.094082|24.0|7.6144|7.6144
34_a20|0|0.0|0.0|1|6.842683282|0|0|1.416932073|0.0305860929999999|4.727387819|2|0.0396875|0.199191385|1.991704333|0.003085806|-0.046356705|10.93244905|-0.054458882|1|1|0.327535029|0.0346782989999999|0.057022334|2|-0.101401966|0.7966571459999999|-0.0851907119999999|0.408491116|297.5548445|0.203342854|136.81360859999998|-0.032248904|-38.68669181|5.898367836|80.66541842|0.776414086|-1.709191893|-38.56497154|67.53437417|66.0848174|0.462785432|2825.042137|536.0086996|2319.742032|7.940146766|14.7802149|0.8614536140000001|6211.26199|150.43359099999998|27.94614651|0.01491516|1481.145765|10.03525243|1.0|1.0|1.0|1.0|1.0|3.43|2.92|0.08|27.0|-9.18|86.69|2.47|2.0|125.0|0.0|-5.14|4.0|0.0|0.0|3.63|7.27e-06|0.00305|9.51e-06|0.00399|3.63|6.64e-10|2.780000000000001e-07|-0.05181|-1352.31921|711.19|320.38|0.4388|229.04|544.93|-1352.102407|61.0|7.2147|7.2147
7_a3|0|0.0|0.0|0|6.823286122000001|0|0|0.60501656|0.198126776|4.727387819|2|0.03757716|-0.047419994|1.989724777|-0.007540435|0.054347129|10.3116226|0.030246987|1|1|-0.084462575|0.020589494|0.036673175|2|-0.224253635|0.782294598|-0.1034274319999999|0.5999725029999999|230.9407974|0.217705402|107.7330046|-0.036877402|-23.61864737|2.377557323|76.07607751|0.7992146109999999|-1.253831681|-25.32764885|55.15105143|55.98630667|0.3987206729999999|2196.07224|387.1238241|1952.029549|5.198046584|8.644978051|0.663120542|5055.700186|99.36002106|22.83370969|0.0149999089999999|776.3461295|7.422807617|1.0|1.0|1.0|1.0|1.0|3.02|2.61|0.0|21.0|-7.48|92.93|2.11|1.0|95.5|0.0|-5.44|3.0|0.0|0.0|3.63|3.67e-06|0.00124|1.34e-05|0.00455|3.79|3.28e-08|1.11e-05|-0.0640299999999999|-1731.7341420000002|522.73|360.06|0.1926|210.68|362.61|-1731.651178|1023.0|5.9901|5.9901
14c_a23|1|0.0|0.0|2|7.423568444|0|0|1.197962449|0.06596946|5.351858133|2|0.043538647|0.04174584|0.743546646|0.010682694|-0.047853455|10.31321813|-0.047410593|2|2|0.077009731|-0.071484865|-0.13187015|2|0.1114214519999999|0.922935039|-0.0567889659999999|0.2273163289999999|38.43627129|0.077064961|51.21382308|-0.034046252|-35.33439343|8.321492112|81.41541733|0.7834075309999999|-1.600173862|-25.07982076|64.05912299|50.26125234|0.459622824|2955.304496|613.3401089|2379.221378|7.832948614|14.49533577|0.8505592829999999|6755.962581999999|143.9373772|28.88097191|0.016385474|1357.40568|10.88903141|0.0|0.0|1.0|0.0|1.0|3.4|3.6|0.05|26.0|-7.99|105.02|3.51|2.0|125.29|0.0|-6.13|4.0|0.0|0.0|4.0|7.49e-07|0.000334|2.83e-06|0.00126|4.21|1.02e-08|4.55e-06|-0.0795299999999999|-2089.523959|693.64|334.81|356.0|334.81|549.86|-2089.354057|2.0|8.6253|8.6253
12_a1|0|3.3894574360000003|0.0|0|7.423568444|1|1|1.430936075|-0.0455890429999999|5.351858133|1|0.036382114|0.076867966|0.0|-0.0038943009999999|-0.0811332759999999|10.94945122|-0.051772288|1|1|0.127560614|-0.104622651|-0.173618873|1|-0.045776997|0.765121385|-0.0964711209999999|0.210514881|133.6600817|0.234878615|136.3310784|-0.039894864|-35.28166588|11.37734536|477.1158679|0.724666653|-1.675584287|-32.50125347|74.99749378|75.59644237|0.46449367|2592.245875|444.1009824|1825.150911|7.679719277999999|14.34104294|0.867391557|5468.378562|159.81230209999998|31.95435864|0.024485753|1342.083063|14.21231622|1.0|1.0|1.0|1.0|1.0|3.29|2.72|0.05|23.0|-8.2|83.82|1.67|2.0|103.47|0.0|-4.98|5.0|0.0|0.0|3.44|1.04e-05|0.00379|1.77e-05|0.00649|3.54|6.28e-09|2.3e-06|-0.07042|-1216.12881|607.42|390.57|0.5867|332.04|482.51|-1215.975876|2.95|5.5302|5.5302
7a_a8|0|3.1730222510000003|0.0|1|7.535296702|1|1|1.4000287219999998|-0.11821781|5.4161004020000005|1|0.041123188|-0.017706371|0.0|0.000736369|0.004607684|10.94671402|-0.019054799|1|1|-0.02923588|-0.019499132|-0.032195997|1|0.033708575|0.718410375|-0.102174163|0.238462711|145.3710976|0.281589625|165.38046830000002|-0.042647654|-35.14198015|12.2125771|71.85980901|0.733884399|-1.833849114|-35.24327197|75.4573633|80.80201312|0.477611327|2715.360649|421.9297638000001|1702.719465|7.699041907000001|14.73814865|0.914283468|5907.9340090000005|156.2924154|34.12990316|0.0265990589999999|1467.585836|15.62189947|0.0|0.0|1.0|1.0|1.0|3.34|3.06|0.05|23.0|-7.27|92.93|2.01|1.0|105.83|0.0|-4.86|5.0|0.0|0.0|3.15|1.36e-05|0.00522|2.29e-05|0.00874|3.24|5.3600000000000004e-08|2.05e-05|-0.07616|-1291.313963|605.72|403.8|315.0|270.66|494.48|-1291.156661|24.73|4.6068|4.6068
13c_a5|0|2.944180713|0.0|0|6.605297921|1|1|1.377702625|-0.2071929139999999|4.59511985|3|0.024822695|-0.010689086|0.0|0.005288472|-0.098760742|10.94530327|-0.018055556|1|1|-0.017427549|-0.092592608|-0.150963534|2|0.003545487|0.80019672|-0.077308234|0.4148662979999999|158.67712230000004|0.19980328|131.7396496|-0.025039414|-33.29709668|10.06137448|51.93687546|0.551328235|-1.302049531|-33.60884086|70.46156718|66.23254483|0.46617977|2793.480751|527.6071331999999|1235.709541|8.492261628|15.90846721|0.873289814|5989.714507|295.8302846|29.94524142|0.0302745689999999|1557.152554|19.96143955|0.0|1.0|1.0|1.0|1.0|3.13|2.58|0.17|23.0|-8.09|84.0|1.16|1.0|120.88|0.0|-3.55|5.0|0.0|0.0|2.68|0.0002839999999999|0.1169999999999999|0.000109|0.0446|2.15|8.170000000000001e-09|3.36e-06|-0.05615|-1351.274441|676.53|294.18|509.0|263.46|513.33|-1351.067237|123.0|6.9101|6.9101
14v_a23|1|0.0|-4.844615416|2|7.423568444|0|0|1.1979575059999998|0.135774541|5.351858133|2|0.047323232|0.055572317|0.636416435|-0.002390707|0.017156562|10.3132174|-0.015149431|2|2|0.170475376|-0.0962526|-0.2952674819999999|2|0.132882353|0.916605275|-0.067342061|0.31419322|78.86310829|0.083394725|55.07999434|-0.042752869|-41.35406587|8.64241561|0.912757854|0.788328659|-2.180396311|-29.37629463|76.42257099|57.56282152|0.457213347|3399.4261450000004|605.3933675|2679.111279|7.743452839|14.26610767|0.84234449|8458.789829000001|139.8032821|35.81898321|0.020908947|1826.768144|13.80980223|0.0|0.0|1.0|0.0|1.0|3.62|3.46|0.09|26.0|-7.95|114.25|3.04|2.0|126.97|0.0|-6.89|8.0|1.0|0.0|4.28|1.29e-07|6.38e-05|1e-06|0.0004969999999999|4.76|1.12e-08|5.57e-06|-0.07843|-2042.182282|679.5|335.64|348.0|335.64|533.44|-2041.998955|4.0|8.4001|8.4001
17_a3|0|0.0|0.0|0|6.823286122000001|0|0|0.605019885|0.188373421|4.727387819|2|0.047430556|-0.015463451|1.709081227|-0.007540435|-0.041723219|10.31163036|-0.0510707059999999|1|1|-0.027542873|0.020589494|0.036673175|2|0.1789147639999999|0.803075623|-0.098658557|0.225087454|234.4907116|0.1969243769999999|100.2028184|-0.039557272|-24.87357062|2.672377884|76.17242478|0.840062179|-1.344947254|-25.54439812|55.39769571|55.45324083|0.4383349039999999|2196.728425|408.6362608|1667.279771|6.2477303310000005|11.12358659|0.780420408|4839.543958|81.38261354|23.96047156|0.012803096|814.6560331000001|6.514715538|1.0|1.0|1.0|1.0|1.0|3.13|2.65|0.0|21.0|-7.48|92.93|2.37|1.0|95.5|0.0|-5.53|3.0|0.0|0.0|3.71|2.96e-06|1.0|1.18e-05|0.00399|3.88|3.28e-08|1.11e-05|-0.0720399999999999|-1731.75233|537.32|386.22|0.4062|386.22|393.58|-1731.663157|23.0|7.6383|7.6383
3o_a32|1|3.644417045|0.0|0|7.773594467000001|1|1|0.609420753|-0.022603806|5.733341277|1|0.035643275|-0.064818511|2.240993002|-0.001411347|-0.117781901|10.3110027|-0.090297882|3|3|-0.117744493|-0.061774721|-0.11221537|0|-0.074509084|0.8377808240000001|-0.073742105|0.252703854|62.67187821|0.162219176|93.52833522|-0.031819276|-31.73171751|4.161738248|0.0|0.7850948190000001|-1.4318674340000002|-24.51306152|62.56936516|49.73468603|0.455089918|2488.133192|483.0270239|2469.87467|6.392329273|11.73098001|0.835165165|5488.777096|123.9047338|23.36733582|0.0130649069999999|1051.530112|7.532642302|1.0|1.0|1.0|1.0|2.0|3.47|3.06|0.32|19.0|-7.27|122.97|1.58|1.0|112.07|0.0|-5.72|4.0|0.0|0.0|3.74|1.89e-06|0.00072|1.87e-05|0.00714|3.46|5.35e-08|2.04e-05|-0.05413|-1805.504508|620.56|350.9|0.2851|350.9|464.85|-1805.333039|0.24|6.6198|6.6198
3a_a12|0|0.0|0.0|0|0.0|1|1|1.28383802|0.13714555|0.0|2|0.032544803|-0.1231529169999999|0.0|-0.0025830939999999|-0.062973953|10.95455336|-0.0161799839999999|0|0|-0.205054123|-0.072889493|-0.1213636769999999|1|-0.021522321|0.871985494|-0.07121814|0.241900756|71.11710277|0.128014506|62.63745781|-0.034924502|-21.73969523|2.258466332|0.0|0.781050096|-1.362055589|-17.05063286|52.21461165|39.46272532|0.462077145|2045.857684|426.6622302|1050.730179|5.924949067000001|11.01449587|0.859002624|4230.717811|107.1321197|21.87893986|0.015909241|853.2786545|7.784386645|1.0|1.0|1.0|0.0|1.0|3.84|2.74|0.05|18.0|-7.5|37.28|3.09|0.0|97.52|0.0|-3.6|3.0|0.0|1.0|2.98|0.00025|0.0745|8.8e-05|0.0263|3.15|3.13e-08|9.33e-06|-0.06829|-951.3711872|528.84|332.36|0.3201|292.86|383.08|-951.264072|194.0|6.7122|6.7122
3q_a32|1|3.4364803|0.0|0|7.765993078999999|0|0|0.609420748|-0.017280695|5.733341277|0|0.03898374|0.02785755|2.120544848|0.000773658|-0.022925245|10.31100266|-0.098400506|3|3|0.0492355779999999|-0.167040501|-0.295228244|0|0.010109949|0.84993799|-0.067604132|0.34156046|41.73511731|0.15006201|92.62226328|-0.027989085|-37.3203761|7.058489861|53.27315741|0.6349739010000001|-1.371465184|-25.7550561|74.3682963|53.16288420000001|0.46136998|2649.276311|524.6043311000001|3335.898591|6.428518903|11.93494358|0.856561949|6079.482066|225.3038157|27.20679986|0.022526037|1333.133193|13.90366881|1.0|0.0|1.0|1.0|1.0|3.57|3.34|0.3|19.0|-7.31|131.25|1.33|1.0|115.37|0.0|-5.91|4.0|0.0|0.0|3.86|1.24e-06|0.000508|2.4100000000000003e-05|0.00992|3.47|4.88e-08|2.01e-05|-0.04968|-1920.066488|666.16|342.16|0.2897|342.16|549.78|-1919.883144|28.0|7.5528|7.5528
11d_a5|0|2.9590700880000003|0.0|0|6.605297921|0|0|1.388848584|-0.245058546|4.59511985|2|0.0228184279999999|-0.125546291|0.0|0.008307337|-0.138265707|10.94877952|0.01948342|1|1|-0.202307745|-0.12451554|-0.200646773|2|-0.018747485|0.87090286|-0.063028408|0.359644732|61.45330587|0.12909714|82.02685783|-0.029333375|-34.21147402|5.179111638|0.0|0.712305422|-1.525335513|-25.44574968|65.35645739|48.19862797|0.49396568|2540.78984|553.3617954|900.3825317|8.920296087|17.62784804|0.976150552|5283.02167|182.7978704|26.16587381|0.018119737|1360.625438|11.51307533|1.0|1.0|1.0|1.0|1.0|3.13|3.37|0.17|23.0|-8.64|66.93|1.42|1.0|114.29|0.0|-4.14|5.0|0.0|1.0|3.28|7.2e-05|0.0278|5.14e-05|0.0198|3.07|2.31e-09|8.909999999999999e-07|-0.03767|-1239.127458|682.09|301.89|507.0|280.66|594.45|-1238.914819|15.0|7.8239|7.8239
7b_a8|0|3.213855584|0.0|1|7.535296702|1|1|1.395658671|-0.119760914|5.4161004020000005|1|0.040873016|-0.024156447|0.0|0.002074537|-0.052309137|10.9465091|-0.0254956129999999|1|1|-0.039357491|-0.021509048|-0.035044152|1|0.048462902|0.7223476129999999|-0.101439013|0.282366236|145.0783004|0.277652387|166.30684230000003|-0.041332642|-35.90168309|11.89970852|75.93423425|0.753935657|-1.901301524|-36.39338307|73.70461365|80.62622045|0.4787988|2776.185773|432.6681725|1780.952171|7.698000901|14.76972982|0.918644854|6185.0105140000005|147.3863936|32.83731114|0.022982731|1510.516312|13.76608164|0.0|0.0|1.0|1.0|1.0|3.49|3.37|0.09|23.0|-7.65|92.93|2.23|2.0|110.8|0.0|-5.25|5.0|0.0|0.0|3.5|5.64e-06|0.00224|1.14e-05|0.00454|3.61|2.25e-08|8.94e-06|-0.06833|-1330.622441|621.4|380.32|0.2517|269.85|506.21|-1330.448193|13.53|4.8687|4.8687
IN1233_a59|0|3.463603867|0.0|0|6.842683282|0|0|1.400923654|0.1160337319999999|4.727387819|2|0.0396875|0.163548857|1.983673343|-0.005614194|-0.011236836|10.93301779|-0.054458882|1|1|0.268927191|0.001996439|0.003282792|2|-0.107446431|0.7613246490000001|-0.092761756|0.356444983|318.5587088|0.238675351|158.8351574|-0.035929742|-42.16752524|4.79704394|83.1557517|0.810795898|-1.904276352|-41.08157616|72.32484741|68.94000009|0.483639625|2809.840422|506.6510632|1822.396842|8.011984402000001|15.51626497|0.936631949|6206.818668|125.91272279999998|29.49046561|0.0134658889999999|1562.994677|8.961363774|1.0|1.0|1.0|1.0|2.0|3.48|2.76|0.08|27.0|-10.0|97.55|2.06|2.0|125.07|0.0|-5.59|4.0|0.0|0.0|3.78|2.54e-06|0.00107|6.91e-06|0.0029|3.85|9.93e-11|4.17e-08|-0.05605|-1352.351584|703.47|350.69|0.2623|237.54|531.14|-1352.135303|34.0|7.4685|7.4685
41_a18|0|0.0|0.0|0|7.03438793|2|2|1.251176562|0.115127295|4.844187086|1|0.038034188|-0.089781154|0.0|-0.0034878|0.022493846|10.9470117|0.0212700929999999|0|0|-0.137860739|-0.005930813|-0.0091068809999999|0|-0.032217299|0.7349388459999999|-0.1020290859999999|0.3888308139999999|347.42621339999994|0.2650611539999999|181.7135945|-0.037381065|-41.89408289|4.488448275|93.99687836|0.903239484|-2.317626057|-47.95199341|65.83786886|76.49358329|0.487248278|2899.29167|503.8398786|1491.296991|8.787657952|17.13823195|0.950261611|6605.095612|66.33450764|28.37200951|0.006896617|1759.064589|4.727999916|1.0|1.0|0.0|1.0|3.0|4.07|0.0|0.25|18.0|-8.38|99.28|2.94|2.0|141.34|0.0|-5.56|3.0|0.0|0.0|2.53|2.76e-06|0.00125|9.49e-06|0.0042899999999999|3.78|4.18e-09|1.89e-06|-0.04956|-1454.374793|736.59|385.97|482.0|385.97|576.83|-1454.045308|369.0|6433.0|6433.0
14n_a23|1|0.0|0.0|2|7.423568444|0|0|1.197963531|0.009802461|5.351858133|2|0.045165485|0.079559363|0.747533142|0.010561248|-0.049694913|10.3132176|-0.059870135|2|2|0.144230149|-0.110069159|-0.199540201|2|0.219354173|0.89327435|-0.058928845|0.209387766|97.93357279|0.10672565|72.12361433|-0.032325501|-37.64460956|12.34358104|97.39429807|0.6868205409999999|-1.648600566|-26.91195666|72.09248208|58.08878013|0.469606631|3014.591033|603.6615822000001|2195.877777|8.662092555|16.33144958|0.885393105|6740.54932|211.642042|31.80611809|0.0242495529999999|1622.112023|16.3874892|0.0|0.0|1.0|1.0|1.0|3.53|3.66|0.09|26.0|-7.51|114.25|2.72|2.0|126.78|0.0|-5.63|5.0|0.0|0.0|3.48|2.32e-06|0.0010199999999999|9.57e-06|0.0042299999999999|3.55|3.11e-08|1.3699999999999998e-05|-0.06951|-1744.450916|710.48|362.35|0.4229|362.35|575.71|-1744.244532|1.0|9.2441|9.2441
8b_a50|1|3.1324050960000003|0.0|1|7.860570786|1|1|1.398299046|-0.115740384|5.777652323|1|0.035718954|-0.096039086|1.98971238|0.006841944|-0.009441452|10.945024|-0.0180233089999999|2|2|-0.170496134|-0.065440141|-0.116174481|1|-0.027207307|0.845349082|-0.072629787|0.267094693|131.417573|0.154650918|74.08248511|-0.030360051|-17.91443197|4.93661461|0.0|0.6717097959999999|-1.092961836|-16.66636363|49.02840043|45.09730487|0.428882006|2143.807599|404.9478761|1401.458274|5.292277178|9.26652151|0.75095166|4446.001554|157.2609748|21.65129387|0.024280552|779.4465792000001|11.63112165|1.0|1.0|0.0|1.0|1.0|3.21|1.69|0.06|20.0|-5.94|59.39|1.79|0.0|89.78|0.0|-3.44|3.0|0.0|1.0|2.51|0.000359|108.0|0.000154|46.0|2.55|1.16e-06|0.000347|-0.02903|-967.3527447|515.81|296.58|0.1717|273.96|353.17|-967.258772|68.0|7.1675|7.1675
13m_a6|0|3.415695704|0.0|0|6.842683282|0|0|1.429020166|0.031719435|4.727387819|2|0.0446875|0.021526267|1.617900191|-0.0093684169999999|0.054340057|10.9505335|-0.018628955|1|1|0.037052986|-0.068956229|-0.118693789|2|0.156982046|0.715612461|-0.0989137669999999|0.429009107|91.22689385|0.2843875389999999|198.3000783|-0.0378750189999999|-52.33806464|9.035018118|95.67846949|0.7362989999999999|-2.045251|-48.09294654|89.65257305|81.92876874|0.48094941|2951.567781|498.9881336|2574.030011|8.435961541000001|16.2526769|0.926594475|6412.592679|183.8755989|35.8683143|0.020928405|1936.888972|14.59313027|1.0|1.0|1.0|1.0|3.0|3.59|2.18|0.08|27.0|-9.67|122.47|0.81|1.0|127.2|0.0|-4.64|5.0|0.0|0.0|2.67|2.27e-05|0.00987|5.24e-05|0.0228|2.43|2.1499999999999998e-10|9.35e-08|-0.07137|-1423.762467|726.28|371.67|275.0|316.88|546.69|-1423.511471|0.01|8.0|8.0
