molecula|n9FaHRing|SRW09|nARing|SaasN|MATS2c|AATSC1c|SRW07|AATSC1s|n6HRing|JGI4|MATS7i|SaaaC|ATSC1c|AATSC1are|MATS8i|BCUTi-1|n5aRing|AATSC7i|MATS1i|MATS1c|GATS1are|BIC2|MATS8s|SIC2|nFaHRing|RASA|FNSA5|PNSA3|PPSA3|RNCS|RPSA|FNSA4|WNSA5|WPSA3|FNSA2|WNSA3|DPSA5|DPSA3|TASA|MOMI-Z|WNSA4|FPSA1|GeomDiameter|GeomShapeIndex|GRAV|PPSA1|WNSA2|FPSA5|DPSA1|Mor01p|PPSA5|CYP2C19 inhibitor|CYP2D6 inhibitor|CYP3A4 inhibitor|Synthetic Accessibility|Num. of Aromatic heavy atoms|TPSA_y|Log Po/w MLOGP|Leadlikeness|Brenk|Molar refractivity|Veber filter|Num. of Rotatable bonds|Log S (Ali)|Heavy atom count|Hydrogen bond acceptors count (using Lipinski’s definition)|BBB|CYP1A2 inhibitor|Log S (ESOL)|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (Ali)] (mg/ml)|PAINS|Lipinski|Solubility [Log S (SILICOS-IT)] (mg/ml)|log P|Total Energy (water) (Hartree)|Wavelength (max. Transition) (nm)|Contribuition (max. transition)|Dipole (gas phase)|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|pIC50|pIC50
8f_a8|0|7.05012252|0|1.241306689|0.024051247|-0.01032134|4.844187086|-0.249095464|0|0.043758865|0.0587545909999999|0.0|-0.485102985|-0.007796225|-0.08540947|10.94343488|1|0.152294451|0.09830823|-0.5373378529999999|0.578166105|0.6971223040000001|-0.016217844|0.751162751|0|0.5968139689999999|-0.1064257719999999|-71.22071405|7.91086576|317.0847898|0.403186031|-0.048375351|-36.18904175|4.613060521|-2.128515439|-41.53091131|67.4402386|79.13157981|348.0199311|1892.066521|-16.44956443|0.09422952|13.81994609|0.8416059290000001|5948.547713|54.94802877|-723.7808349999999|0.009226445|-473.23361|485.8626377000001|5.380213594|0.0|0.0|0.0|3.14|23.0|80.88|4.11|2.0|0.0|105.27|0.0|4.0|-5.21|29.0|4.0|0.0|0.0|-5.0|6.11e-06|0.0023899999999999|0.0|0.0|4.43e-06|7.71|-1361.658484|263.65|0.55661|5.8283|-0.21285|0.03173623|4.6428|4.6428
3l_a32|1|7.773594467000001|1|0.0|-0.003342759|-0.0054004|5.733341277|0.0043645509999999|0|0.035643275|-0.039331295|2.259257465|-0.270019992|0.0016954029999999|-0.09393062|10.31100268|3|-0.068876714|-0.04980249|-0.524711546|0.820540279|0.751853889|-0.136589369|0.7973741999999999|1|0.8855584879999999|-0.088417589|-40.30321333|7.120934925|61.72183119|0.114441512|-0.028831823|-29.90181954|4.141107366|-1.326263838|-23.43792428|58.10243176|47.42414825|514.9875423000001|2415.340446|-9.750593329|0.211763281|11.74082324|0.8302637909999999|5429.531532999999|123.148785|-448.5272931|0.011493763|-335.2422712|565.7000781|6.6840809960000005|1.0|0.0|1.0|3.58|19.0|110.94|2.64|2.0|0.0|110.16|0.0|3.0|-7.6|26.0|3.0|0.0|1.0|-6.01|2.52e-08|9.59e-06|0.0|0.0|1.2e-05|4.21|-1789.475625|351.04|0.70282|3.3955|-0.19962|0.02547484|7.9208|7.9208
1_a3|0|6.823286122000001|1|0.0|0.079857077|-0.006053652|4.727387819|-0.073036903|2|0.034166667|-0.004409693|2.194605012|-0.248199745|-0.006610844|0.038572075|10.33805862|0|-0.007705076|0.05038525|-0.486774367|1.005427002|0.7905285390000001|-0.126299711|0.8457792829999999|1|0.7762512779999999|-0.0925710269999999|-45.44133321|3.693677623|289.8942564|0.2237487219999999|-0.034105115|-19.55367089|1.697600903|-1.295994381|-20.88467272|49.05980305|49.13501083|356.76228530000003|1162.737831|-7.203984013|0.207914282|9.046658216|0.8151164259999999|4510.611026|95.55665364|-273.7513925|0.014174378|-268.4830832|373.1494221|6.514493077999999|1.0|1.0|1.0|3.83|16.0|77.1|1.52|0.0|0.0|91.52|0.0|2.0|-3.07|22.0|4.0|0.0|0.0|-3.3|0.0008529999999999|261.0|0.0|0.0|0.000518|2.08|-1273.316428|210.84|0.30619|2.2332|-0.21886|0.02599563|6.1403|6.1403
12bd_a36|0|7.412764017000001|2|0.0|-0.051990612|-0.006695407|5.351858133|-0.045630197|2|0.04625323|0.025649557|0.0|-0.4017244129999999|0.003676818|-0.030990165|10.94639828|1|0.042808724|-0.101854847|-0.436345273|0.902377067|0.78699829|-0.011529973|0.833398429|0|0.832478093|-0.099460046|-46.92083391|11.7156452|83.92365468|0.167521907|-0.035521445|-43.33557909|7.733288012999999|-1.989200921|-30.9716039|75.7932235|58.63647911|549.5039111000001|2403.371086|-15.47699253|0.21755876|15.34283166|0.905749421|5957.939097|143.6066496|-866.7115819|0.015363883|-372.868829|729.1873176|10.14142465|1.0|0.0|0.0|4.95|17.0|69.2|2.45|1.0|0.0|133.68|0.0|5.0|-4.54|31.0|4.0|1.0|1.0|-4.6|2.8600000000000004e-05|0.0117|0.0|0.0|1.86e-05|3.79|-1311.591775|319.66|0.69411|5.7533|-0.19826|0.03110617|7.7696|7.7696
4e_a49|0|7.535296702|1|2.085628989|-0.076526919|-0.006602016|5.4161004020000005|-0.074495823|2|0.036555556|-0.080255074|1.713107022|-0.3631108529999999|-1.8100000000000003e-05|-0.053787795|10.92777282|1|-0.130491035|-0.037142108|-0.403194204|0.7541604690000001|0.803344301|0.0063958109999999|0.856023531|1|0.757062331|-0.087866673|-57.79309816|10.51443916|313.22432680000003|0.242937669|-0.029288891|-33.05708028|6.449206277999999|-1.493733437|-35.44835874|68.38360061|68.30753733|464.3567821|1647.641653|-11.01902676|0.349671525|15.01788083|0.892633982|5950.361470000001|214.47685|-561.9703647000001|0.023622273|-184.4129453|620.5697596|14.48911428|0.0|1.0|1.0|3.35|21.0|92.93|1.25|1.0|0.0|114.08|0.0|6.0|-3.28|30.0|5.0|0.0|1.0|-3.52|0.000528|211.0|0.0|0.0|1.74e-05|3.34|-1313.199448|216.37|0.4078199999999999|3.9718|-0.2231199999999999|0.04133034|7.4685|7.4685
47d_a18|0|7.03438793|1|0.0|-0.017398129|-0.006087337|4.844187086|-0.041876322|0|0.032916667|0.069914568|0.0|-0.480899596|0.003376831|-0.07722825|10.94702255|0|0.104380139|-0.272202025|-0.417659275|0.7640994990000001|0.7430748709999999|-0.002494715|0.773981237|0|0.836999127|-0.087315963|-52.14267013|12.45251265|64.92967228|0.163000873|-0.028722356|-58.06490563|10.15469843|-2.182899066|-42.52098397|86.29525584|64.59518279|682.5509007|1947.023498|-19.1002979|0.30185619|19.16475647|0.927940864|7780.945962999999|246.1558296|-1451.622641|0.018506261|-323.1621908|1255.618298|15.0913716|1.0|1.0|1.0|4.73|18.0|88.97|2.6|3.0|2.0|159.67|1.0|12.0|-5.74|39.0|4.0|0.0|0.0|-5.28|1.83e-06|0.000968|1.0|1.0|7.790000000000001e-07|8.08|-1704.061013|398.94|0.69905|3.7605|-0.17405|0.02826074|8.0969|8.0969
1g_a5|0|6.605297921|0|0.0|-0.203595168|-0.003919036|4.59511985|-0.010620031|2|0.027447447|-0.011534568|0.0|-0.172437603|0.00683534|-0.132678208|10.94875199|1|-0.019057802|-0.010807075|-0.242737126|0.74740095|0.7778380309999999|0.030722968|0.8393686990000001|0|0.8659209659999999|-0.074361785|-37.59983870000001|10.9506874|74.51397212|0.134079034|-0.027205531|-21.388323|5.8729303|-1.11542677|-20.16505667|54.34919851|48.55052611|464.3994751|832.7655896000001|-7.824996219|0.38606657|13.83149499|0.891486942|4639.260975|207.0502037|-320.82484500000004|0.02697793|-122.2065919|422.96706330000006|14.46845291|1.0|1.0|1.0|2.79|23.0|63.69|1.57|0.0|0.0|96.98|0.0|4.0|-4.03|25.0|4.0|1.0|1.0|-4.2|9.27e-05|0.0304|0.0|0.0|2.36e-06|2.61|-1065.846194|259.26|0.4386899999999999|3.4883|-0.20972|0.02730461|6.9393|6.9393
47p_a18|0|7.03438793|1|0.0|-0.001819106|-0.005394244|4.844187086|-0.04760181|0|0.037575758|0.025217016|0.0|-0.3775970529999999|0.00235332|-0.015960677|10.94701988|0|0.037961877|-0.1736074389999999|-0.441700685|0.72025564|0.726294118|0.030970815|0.7611910209999999|0|0.832954548|-0.082580968|-51.14496913|5.913843751|10.25627035|0.1670454519999999|-0.030813794|-45.24146169|4.377217987|-2.0645242|-37.85569728|69.19354871|57.05881288|616.5234972999999|1367.4309119999998|-16.88114242|0.181540558|19.41290064|0.956223901|6726.61969|134.3699001|-1131.036542|0.01090303|-471.4248324|1011.163774|8.070036862|1.0|1.0|1.0|4.29|18.0|76.5|3.13|3.0|1.0|144.53|0.0|9.0|-5.67|35.0|3.0|1.0|0.0|-5.27|2.13e-06|0.000998|0.0|0.0|4.38e-07|7.98|-1493.759811|387.01|0.6937800000000001|3.6452|-0.18746|0.02843634|7.1938|7.1938
7h_a8|0|7.05012252|0|1.2793830309999998|-0.118981425|-0.00534208|4.844187086|-0.073219554|0|0.04737037|-0.016074683|0.0|-0.23505152|0.00112124|-0.0873792009999999|10.94341365|1|-0.043606497|0.052081992|-0.382578949|0.515235986|0.7051689170000001|0.095758228|0.7677336090000001|0|0.771011027|-0.0934764819999999|-53.71230941|6.71377223|70.28953528|0.228988973|-0.041038456|-31.05895923|3.86998135|-1.6825766830000002|-30.96107949|58.94376531|60.42608164|444.4294792|1919.19991|-13.63564064|0.107169655|13.42380338|0.768693264|5657.402114|61.77519141|-559.0612661|0.00878112|-452.8739011|446.5544107|5.061650885|1.0|0.0|0.0|3.12|23.0|61.58|4.27|2.0|0.0|101.89|0.0|3.0|-5.68|28.0|4.0|0.0|1.0|-5.5|2.09e-06|0.00078|0.0|1.0|1.31e-06|6.81|-1285.182226|315.62|0.6963199999999999|7.0847|-0.22875|0.03092828|4.9788|4.9788
17c_a50|1|7.934155233999999|2|4.349159921|-0.212075666|-0.002676029|5.82008293|0.024219848|2|0.031870748|0.021572081|2.193763306|-0.1766179239999999|0.01130519|-0.144763835|10.94500663|2|0.034485992|-0.233451925|-0.2256811219999999|0.762883243|0.774994313|-0.139943634|0.816442883|1|0.89719894|-0.073693343|-35.70979598|14.91199042|133.46240020000002|0.10280106|-0.021745577|-34.87982686|10.25908547|-1.32648017|-24.567468100000003|66.7258111|50.6217864|617.2509739|2014.72331|-10.29240792|0.430249571|16.45688922|0.98033276|6438.380804|296.00120400000003|-627.8368834|0.0232952879999999|-95.97318605|849.1345426000001|16.02658985|0.0|1.0|1.0|4.12|20.0|61.0|1.91|1.0|0.0|134.28|0.0|6.0|-3.8|33.0|5.0|1.0|0.0|-4.43|0.000158|0.0698|0.0|0.0|7.08e-05|2.74|-1411.187392|292.44|0.63122|6.3989|-0.19818|0.02957871|7.1612|7.1612
14a_a10|0|7.535296702|2|2.156210368|-0.2090476269999999|-0.002047597|5.4161004020000005|0.0437538159999999|3|0.035660377|0.027446544|2.070512208|-0.147427016|0.011509975|-0.045759336|10.92970798|1|0.042968756|-0.220250238|-0.168193178|0.76857495|0.7348225290000001|-0.011977878|0.770129205|1|0.911549451|-0.070610745|-32.23041637|9.840503082|67.52851799|0.088450549|-0.018970051|-37.18086445|7.140714112|-1.270993412|-23.38784787|67.14248252|42.07091945|661.4615097|1774.8853399999998|-9.988888957|0.457984122|18.88856367|0.8833450959999999|6754.660977|332.3339934|-669.2555601|0.0219172279999999|-60.97724212|1003.968547|15.9041322|0.0|1.0|1.0|3.98|21.0|59.31|1.94|1.0|0.0|146.76|0.0|7.0|-4.21|35.0|6.0|1.0|0.0|-4.8|6.159999999999999e-05|0.0288|0.0|0.0|3.07e-06|2.25|-1489.655581|222.16|0.34245|3.1205|0.19621|-0.14757681|7.1308|7.1308
12x_a36|0|7.412764017000001|2|0.0|-0.058295476|-0.007008724|5.351858133|-0.046532211|2|0.041767677|0.021670322|0.0|-0.40650598|0.00285431|-0.054184069|10.33556641|1|0.038200407|-0.07550872|-0.4331246039999999|0.906423012|0.828393514|0.056034339|0.8792981679999999|0|0.836402835|-0.104368092|-49.60929169|11.85578416|81.81168174|0.163597165|-0.036722107|-47.22198284|7.974776509|-1.982993755|-33.36962015|81.1499815|61.46507585|562.6051882|2391.802689|-16.61514211|0.223146459|16.20591229|0.847720832|6193.10485|150.09915149999998|-897.2176739|0.016274369|-372.4502879|725.9470896|10.94693123|1.0|0.0|1.0|4.87|17.0|94.5|2.51|1.0|0.0|135.47|0.0|6.0|-4.85|31.0|4.0|0.0|0.0|-4.51|1.4300000000000002e-05|0.0061|0.0|0.0|3.83e-05|3.37|-1670.452834|319.74|0.6853600000000001|5.6653|-0.2048199999999999|0.03331471|8.1549|8.1549
5a_a49|0|7.853604813|2|2.111324504|0.079751437|-0.009147269|5.777652323|0.007039248|2|0.034466231|-0.072902329|1.878067786|-0.493952547|0.007647515|-0.046327135|10.92976459|1|-0.1205081119999999|-0.158356406|-0.51958118|0.66494289|0.7979412790000001|0.001251171|0.855876084|1|0.800090055|-0.0787216|-42.1802818|16.71687776|124.92862240000002|0.199909945|-0.027311576|-26.93578408|9.77851757|-1.338267206|-24.67330519|61.89135559|58.89715956|468.0117167|1887.422375|-9.345067946|0.393071247|11.91885068|0.962527525|6294.404170000001|229.9265537|-457.9083293000001|0.0270848489999999|-125.09569170000002|592.5885712|15.84324998|0.0|0.0|1.0|3.37|21.0|73.14|2.07|1.0|0.0|116.62|0.0|3.0|-3.84|30.0|5.0|1.0|1.0|-4.29|0.000146|0.0578|0.0|0.0|4.72e-05|4.14|-1311.995327|236.42|0.31953|5.6104|-0.21238|0.03478454|7.3665|7.3665
19k_a38|0|7.412764017000001|2|0.0|0.0100827|-0.011877064|5.351858133|-0.17467835|2|0.0445691609999999|0.098947776|0.0|-0.6888696990000001|-0.011156837|0.016990252|10.95446448|1|0.208892195|-0.060668296|-0.51857087|0.7581164340000001|0.853092207|0.04833864|0.908591797|0|0.658700057|-0.126936513|-71.54314527|14.76615358|157.4834779|0.341299943|-0.044662847|-51.10918191|9.369654226|-2.411793744|-45.3966925|94.38036132|86.30929885|417.968819|2929.493496|-17.9828603|0.24035311|12.89431427|0.911726848|7091.215492|152.51267140000002|-971.0744563|0.021802691|-329.5105352|686.8472757999999|13.8345897|0.0|0.0|0.0|4.89|17.0|124.32|1.65|1.0|0.0|133.79|0.0|6.0|-3.87|33.0|5.0|0.0|0.0|-3.62|0.000134|0.0594|0.0|0.0|0.000175|4.13|-1500.8984380000002|239.03|0.38269|9.1508|-0.20102|0.04615409|7.9666|7.9666
14u_a23|1|7.423568444|0|3.357982471|-0.066969083|-0.007017844|5.351858133|-0.025360103|2|0.043321995|0.050530143|0.743634137|-0.385981432|0.010561248|-0.026062012|10.31321759|2|0.091604179|-0.110069159|-0.4086345999999999|0.756252127|0.787538583|-0.001778422|0.845160857|1|0.909754912|-0.086465795|-36.90928915|16.97420126|43.06242147|0.090245088|-0.033908155|-38.57404134|11.3374334|-1.729315897|-24.65250654|73.50348823|53.88349042|607.6448353|2430.634114|-15.12707504|0.297131017|14.12094979|0.910165272|6913.009783|198.4601847|-771.4808267999999|0.023582305|-271.0010972|683.7405759|15.75112771|0.0|0.0|1.0|3.59|26.0|114.25|2.72|2.0|1.0|126.78|0.0|6.0|-5.63|32.0|5.0|0.0|0.0|-5.02|2.32e-06|0.0010199999999999|0.0|0.0|1.3699999999999998e-05|3.23|-1744.446261|306.82|0.4523|5.9743|-0.21613|0.0237199999999999|8.2449|8.2449
17_a47|1|6.605297921|0|0.0|-0.181485377|-0.003764469|4.59511985|-0.019259259|3|0.031802469|-0.105849578|1.699575434|-0.2032813319999999|0.0042378929999999|0.075303828|10.9385382|1|-0.180898239|-0.0184347939999999|-0.3004189439999999|0.8007970640000001|0.75807704|-0.034891905|0.814790949|1|0.852282407|-0.082994667|-43.82821253|7.87914003|68.64478326|0.147717593|-0.02987808|-30.88080199|4.806157636|-1.493904005|-26.73455447|60.33408274|51.70735256|519.8795281|1573.836082|-11.11708872|0.2542482339999999|13.10144249|0.8569074879999999|5854.9736840000005|155.087622|-555.8544359|0.0159160889999999|-299.80980739999995|630.8611986000001|9.708576558|1.0|1.0|1.0|3.44|27.0|79.38|2.26|2.0|0.0|119.83|0.0|4.0|-5.4|30.0|4.0|0.0|1.0|-5.21|3.98e-06|0.00156|0.0|0.0|3.12e-08|3.07|-1254.985125|289.79|0.6844100000000001|3.4454|-0.22479|0.04130125|8.3|8.3
5b_a50|1|7.927685046000001|1|4.190114953|-0.253064589|-0.00141071|5.82008293|-0.003549558|1|0.034845679|-0.052494624|2.473508677|-0.062071259|0.012641727|-0.137595558|10.9325725|2|-0.0873662269999999|-0.1052449509999999|-0.140506919|0.693611382|0.791163321|0.019856551|0.855527513|1|0.958606481|-0.061164973|-20.90908698|6.200250541|6.656963127999999|0.041393519|-0.02140774|-15.78596849|3.149876031|-0.8563096170000001|-10.62231784|42.76068675|27.10933752|486.9950914|1452.442728|-5.525088972000001|0.411250953|10.01036188|0.8058479690000001|4577.809819|208.925351|-221.0035589|0.023005632|-90.17329003|409.0289917|11.68741316|1.0|1.0|1.0|3.37|20.0|35.64|2.4|0.0|0.0|96.89|0.0|2.0|-3.48|24.0|2.0|1.0|1.0|-4.19|0.000335|105.0|0.0|0.0|0.0004269999999999|2.81|-990.6114185|220.09|0.4270899999999999|4.4181|-0.19252|0.02651535|4.9126|4.9126
21_a34|0|8.002694162000001|2|1.88614418|0.026135784|-0.012535886|5.860786223|-0.091664226|1|0.036880342|-0.125881566|0.0|-0.7020096440000001|-0.001643445|-0.004734657|10.94874873|1|-0.201539853|-0.254686357|-0.514364527|0.702772307|0.740092842|0.116926272|0.796991578|0|0.676390843|-0.117789944|-63.96857813|22.9240533|168.9671187|0.323609157|-0.041572921|-53.03643341|15.38241267|-2.120218984|-42.9239565|95.12565978|86.89263143|453.8692584|2429.6035|-18.7187412|0.271739906|13.65523159|0.882583047|7048.305909000001|182.341897|-954.6558014|0.023973624|-306.332473|659.7484451|16.08669155|0.0|0.0|1.0|3.43|23.0|86.55|1.72|1.0|1.0|122.59|0.0|4.0|-4.5|33.0|6.0|0.0|0.0|-4.71|3.14e-05|0.0138|0.0|0.0|9.06e-06|7.78|-1483.3359380000002|288.26|0.6893199999999999|5.3432|-0.20872|0.03023936|5.4737|5.4737
1k_a5|0|6.605297921|0|0.0|-0.216088148|-0.0030192829999999|4.59511985|-0.064652321|2|0.026339869|-0.095857885|0.0|-0.120771321|0.003886035|-0.145151027|10.9489659|1|-0.220946861|0.019611905|-0.254495542|0.567806811|0.7824502320000001|-0.011552666|0.851987765|0|0.7836926809999999|-0.074297856|-40.40908188|5.571869083999999|165.11680719999998|0.216307319|-0.0301207529999999|-19.44172742|2.850231839|-1.114467843|-20.67084672|47.83775802|45.98095096|400.8898627|824.0133397999999|-7.881781385|0.275045542|12.9461019|0.929220303|4479.484358|140.69669409999997|-291.6259112|0.019219352|-230.14624|357.34245360000006|9.83146028|1.0|1.0|1.0|2.71|23.0|54.46|2.29|0.0|0.0|90.44|0.0|3.0|-3.97|24.0|4.0|1.0|1.0|-4.3|0.000106|0.0336|0.0|0.0|1.58e-06|3.1|-1050.548505|262.56|0.53086|1.5911|-0.22504|0.03133456|7.3188|7.3188
14a_a22|0|6.842683282|0|1.646649187|-0.136588366|-0.0050042229999999|4.727387819|-0.052476637|2|0.038167849|0.021482585|1.614660505|-0.280236463|0.005288335|-0.057308195|10.9464374|1|0.036467904|-0.097476465|-0.360663314|0.6819423609999999|0.7392451729999999|-0.09744639|0.794858486|1|0.864077619|-0.081479363|-42.39063895|14.49148204|93.21042936|0.135922381|-0.031338217|-37.82586486|9.873779458|-1.629587269|-28.88288575|70.33046351|56.88212098|588.739773|2169.870866|-14.54840956|0.299209593|14.55117701|0.8069597009999999|6348.976909|203.8666248|-756.5172972|0.021742777|-273.61731430000003|684.5377542|14.81445329|1.0|1.0|1.0|3.42|27.0|85.59|1.73|1.0|0.0|124.05|0.0|6.0|-4.65|32.0|5.0|0.0|1.0|-4.68|2.25e-05|0.00945|0.0|0.0|2.56e-07|4.98|-1368.35698|244.77|0.45928|4.9775|-0.21174|0.03539365|7.4202|7.4202
12b_a50|1|7.927685046000001|1|4.058595679|-0.19841119|-0.002929899|5.82008293|-0.0016330379999999|1|0.034845679|-0.08032584|2.112397566|-0.125985651|0.01164808|-0.101728189|10.94501743|2|-0.139522815|-0.168032508|-0.246831987|0.699597776|0.804535572|0.009081884|0.8718949979999999|1|0.925916085|-0.066155918|-22.92589265|10.80329197|8.07905572|0.074083915|-0.0237482779999999|-16.72031641|5.43117764|-0.926182858|-11.52561607|47.12729492|33.72918462|465.4891075000001|1446.231761|-6.002164865|0.4268092529999999|10.05480253|0.756824707|4672.843578|214.5713436|-234.0844297|0.027586169|-73.59089223|388.171611|13.86849326|1.0|1.0|1.0|3.31|20.0|48.53|2.02|0.0|0.0|94.69|0.0|2.0|-3.16|24.0|3.0|1.0|1.0|-3.84|0.000685|215.0|0.0|0.0|0.00101|2.47|-1006.664619|263.3|0.6016199999999999|4.0567|-0.19425|0.02307802|5.3242|5.3242
33_a47|1|6.823286122000001|0|1.758479676|-0.229935275|-0.004263267|4.727387819|-0.085712613|3|0.034691358|-0.11544858|1.688794654|-0.183320497|0.002212256|-0.033554816|10.98214099|1|-0.26447859|-0.147591116|-0.270498605|0.63155995|0.82821379|0.065468525|0.8913954909999999|1|0.8197001309999999|-0.083739854|-32.1568697|11.96072985|30.94680001|0.1802998689999999|-0.0272154529999999|-23.98884914|6.401714296000001|-1.088618103|-17.2112484|60.65229445|44.11759955|438.726241|787.797733|-7.79637597|0.42318652|12.94292541|0.854471925|4889.09585|226.5011607|-311.85503880000005|0.029580684|-82.22540944|388.178924|15.83240237|0.0|1.0|1.0|3.08|21.0|68.52|1.52|0.0|0.0|94.28|0.0|3.0|-3.26|25.0|5.0|1.0|1.0|-3.72|0.000546|183.0|0.0|0.0|2.79e-05|2.06|-1123.16428|296.13|0.67508|4.5647|-0.21447|0.02924367|8.4|8.4
16g_a32|1|7.765993078999999|0|0.0|0.1739995319999999|-0.013775701|5.733341277|-0.0429252429999999|0|0.03898374|-0.049658216|2.084553994|-0.771439265|-0.002456725|-0.029193403|10.31100263|3|-0.085591073|-0.117577419|-0.696926204|0.79965447|0.83902731|-0.026098259|0.8821580379999999|1|0.8206422409999999|-0.105500574|-57.77542509|17.659402|90.88837862|0.1793577589999999|-0.033839807|-57.31234426|13.01585399|-1.79350976|-42.58335004|94.54074206|75.43482709|604.8539801|3497.469035|-18.38320476|0.313667656|15.58880229|0.65902387|6372.261243999999|231.1885989|-974.3098525|0.02276861|-274.67233460000006|701.9321161|16.78159325|1.0|1.0|1.0|3.87|19.0|149.27|1.57|3.0|0.0|121.56|1.0|10.0|-7.51|30.0|5.0|0.0|1.0|-5.32|3.08e-08|1.36e-05|0.0|0.0|3.04e-06|5.38|-2034.621991|342.86|0.70222|3.7346|-0.19968|0.02895494|7.9586|7.9586
18d_a25|0|6.842683282|0|1.918453956|-0.0881447869999999|-0.0029605|4.727387819|0.024310576|2|0.042843137|-0.031867489|2.029297802|-0.180590503|0.006452854|-0.070413428|10.31285314|1|-0.055336237|-0.035684977|-0.292727912|0.722349659|0.780221059|-0.03671629|0.838260077|1|0.937813705|-0.076328248|-46.31109519|8.39885106|70.58850837|0.062186295|-0.0281209329999999|-43.24308488|6.3217245360000005|-1.602893201|-34.85786147|68.15463481|54.70994625|705.8822532|2625.142499|-15.93166285|0.24206301|18.11893325|0.911437354|6876.316137000001|182.1982146|-908.1047824|0.014219928|-388.2927768|883.4030667999999|10.70318668|1.0|1.0|1.0|3.66|27.0|111.51|2.4|2.0|1.0|143.37|0.0|7.0|-6.26|35.0|4.0|0.0|1.0|-5.54|5.47e-07|0.00026|0.0|0.0|2.81e-08|4.56|-1806.848384|219.39|0.41694|3.2353|-0.2201|0.03560672|6.6345|6.6345
12aq_a36|0|7.412764017000001|2|0.0|0.0332421529999999|-0.0116333169999999|5.351858133|-0.135770278|2|0.041728395|0.076517478|0.0|-0.674732412|-0.006653538|-0.1031859869999999|10.95447882|1|0.131910912|-0.052743904|-0.5356623070000001|0.892815402|0.839953955|-0.0606936879999999|0.89459881|0|0.681470612|-0.122078233|-73.0277723|14.29132551|86.6958382|0.318529388|-0.042953452|-54.49698711|9.548598682|-2.319486422|-48.79273723|95.39676382|87.31909781|455.31741460000006|2906.024504|-19.17486584|0.238023252|14.98931431|0.743623723|6296.75201|159.03272990000002|-1035.442755|0.020701483|-350.0740123|689.2886595|13.83147784|0.0|0.0|0.0|4.83|17.0|112.29|1.28|1.0|0.0|131.85|0.0|6.0|-3.52|32.0|5.0|0.0|0.0|-3.45|0.000304|129.0|0.0|0.0|0.000305|3.88|-1401.669694|317.51|0.6933199999999999|6.7649|-0.19967|0.03228003|7.2596|7.2596
14a_a23|1|7.423568444|0|3.39397765|0.050806184|-0.0056795759999999|5.351858133|-0.0246126279999999|2|0.042992424|0.0446402609999999|0.757767133|-0.289658385|0.012219066|-0.0518554529999999|10.31321831|2|0.083206288|-0.073893976|-0.446724057|0.72792508|0.7556436440000001|0.114693804|0.816237166|1|0.918677038|-0.08032517|-35.20994211|12.33442989|38.57988954|0.081322962|-0.0341809229999999|-32.12331106|7.800158102999999|-1.606503401|-22.26638099|61.36268093|47.54437201|580.9612768999999|2173.7139190000003|-13.66949407|0.219241211|14.2658736|0.8602383659999999|6269.28943|138.6457355|-642.4662212000001|0.016707951|-355.0975547|601.8533922|10.56592489|1.0|0.0|1.0|3.41|26.0|105.02|3.03|2.0|1.0|120.28|0.0|5.0|-5.47|30.0|4.0|0.0|0.0|-4.96|3.38e-06|0.00139|0.0|0.0|1.6100000000000002e-05|3.47|-1629.928331|334.02|0.6289100000000001|5.8775|-0.2238099999999999|0.0216412|8.5498|8.5498
12s_a36|0|7.412764017000001|2|0.0|-0.057853364|-0.007059109|5.351858133|-0.045035034|2|0.042804233|0.037454164|0.0|-0.4023692|0.002951176|0.0056370119999999|10.95352614|1|0.063448144|-0.104118159|-0.434472457|0.90414347|0.8060798779999999|-0.118671653|0.856677627|0|0.8303378090000001|-0.1000534719999999|-46.58030248|12.55883918|110.6090028|0.169662191|-0.035868226|-41.6829437|8.106112169|-1.901015959|-30.06529118|76.34126108|59.13914165|535.942162|2294.468358|-14.94294208|0.245801617|13.98635088|0.853487672|5890.905249|158.6528381|-791.9759303|0.018222417|-328.1450742|662.0530478999999|11.76167282|1.0|0.0|0.0|4.85|17.0|69.2|2.24|1.0|0.0|128.72|0.0|5.0|-4.16|30.0|4.0|1.0|0.0|-4.3|6.929999999999999e-05|0.0274|0.0|0.0|4.270000000000001e-05|3.48|-1272.270833|319.95|0.6843600000000001|6.6068|-0.20467|0.03416928|8.0458|8.0458
