molecula|SddssS|NaaNH|SssssC|NaasN|SRW09|nARing|BCUTs-1|SRW07|AATSC1s|n6HRing|JGI4|MATS7i|ATSC1c|AATSC1are|AATSC8d|n5aHRing|AATSC1i|n6aHRing|GATS1are|BIC2|MATS8s|MATS8d|SIC2|GATS1pe|FNSA5|PBF|FPSA3|PNSA3|RPSA|WPSA3|RPCS|FNSA1|FNSA2|DPSA5|PNSA4|DPSA3|GRAVp|TASA|PNSA2|MOMI-Z|WNSA4|FPSA1|GeomRadius|GeomDiameter|GeomShapeIndex|GRAV|PPSA1|WNSA2|DPSA4|Mor01p|PPSA5|CYP2D6 inhibitor|P-gp substrate|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Log Po/w Silicos-IT Log P|Log Po/w WLOGP|TPSA_y|Leadlikeness|Brenk|Molar refractivity|Veber filter|Num. of Rotatable bonds|Log S (Ali)|Heavy atom count|Molecular Mass|Egan filter|BBB|CYP1A2 inhibitor|Consensus Log P|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|Lipinski|Solubility [Log S (SILICOS-IT)] (mol/l)|Absorption Energy (max. Transition) (eV)|log P|Total Energy (water) (Hartree)|Total Energy (gas phase) (Hartree)|Oscillator Force (max. Transition)|Wavelength (max. Transition) (nm)|Contribuition (max. transition)|Contribution (HOMO-LUMO transition)|Oscillator Force (HOMO-LUMO transition)|HOMO-LUMO Energy Difference (Hartree)|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|pIC50|pIC50
9_a4|0.0|0|0.0|1|7.535296702|1|1.300485838|5.4161004020000005|0.016639331|2|0.040449735|-0.019160308|-0.064266379|0.010709527|-0.0454860859999999|1|-0.076824065|2|0.625717993|0.801082857|-0.151437311|-0.072130166|0.861113198|0.58669472|-0.069566741|0.472497372|0.009037784|-28.63837014|0.062897208|2.676487872|45.21212204|0.792890434|-1.113067849|43.71760622|-14.08655666|33.55665428|2359.945586|509.9632679|-605.7219363|2012.840082|-7.665782805|0.207109566|5.744374392999999|10.21134541|0.777625327|5387.230364999999|112.7072422|-329.6286606|17.76608225|489.7528555|5.859985199|0.0|1.0|1.0|0.0|5.14|5.07|43.6|2.0|0.0|105.09|0.0|2.0|-4.76|26.0|360.84|0.0|1.0|1.0|4.17|1.73e-05|0.0062299999999999|7.06e-06|0.0|6.9e-09|4.7284|3.87|-1489.554198|-1489.533032|0.1217|262.21|0.5182100000000001|0.6464|0.0584|-0.16948|-0.22204|0.02116575|7.3188|7.3188
31_a47|0.0|0|0.0|1|6.842683282|0|1.304326813|4.727387819|-0.171198936|2|0.042906977|-0.086842911|-0.417294247|-0.007525849|0.001073537|1|-0.076351692|2|0.677766155|0.856640117|-0.1978980839999999|0.001622323|0.917597019|0.6463892179999999|-0.1056956209999999|0.486720182|0.021401336|-66.4670426|0.303979962|8.234748813|81.01707367|0.70664003|-1.691129939|80.58054906|-23.31144534|79.74238158|2689.159869|431.7441681|-1049.01504|1322.82831|-14.46018796|0.29335997|8.214180216|15.6194341|0.901520747|6019.5391740000005|181.972428|-650.7084581|32.98913783|513.2159236|15.01710904|1.0|1.0|1.0|2.0|3.23|4.24|98.72|1.0|0.0|109.21|0.0|5.0|-4.59|29.0|410.83|0.0|0.0|1.0|2.94|2.56e-05|0.0105|4.03e-05|0.0|2.42e-08|3.9744|4.2|-1735.435432|-1735.400941|0.3264|311.96|0.68276|0.69894|83.0|-0.15143|-0.20463|0.03449081|7.8|7.8
18b_a25|0.0|0|0.0|1|6.842683282|0|1.194228955|4.727387819|0.0131826839999999|2|0.038137255|-0.018632104|-0.189048258|0.006181503|0.0009956189999999|1|-0.061048368|2|0.721100414|0.7723870909999999|-0.026045966|0.001715854|0.8333962429999999|0.6915652390000001|-0.078644297|0.348987182|0.01278627|-44.30110081|0.063746107|6.296086869|0.0|0.7847794690000001|-1.6515302369999998|64.81723515|-21.46130777|53.27347337|3051.645565|656.9874135|-1158.910619|2327.4502850000003|-15.05981357|0.215220531|8.654596906|17.09119768|0.974811521|6973.180791|151.02439719999998|-813.229933|27.34692815|809.2903831|9.631015182|1.0|1.0|1.0|1.0|5.93|5.59|111.51|2.0|1.0|138.56|0.0|6.0|-6.54|34.0|460.55|0.0|0.0|1.0|4.35|2.87e-07|0.000132|1.95e-06|0.0|1.4500000000000002e-10|5.5437|4.32|-1767.52411|-1767.494087|0.2658|223.65|0.36733|0.54166|0.0468|-0.15079|-0.22145|0.03002332|7.2924|7.2924
3c_a49|0.0|0|0.0|1|7.535296702|1|1.343850149|5.4161004020000005|-0.016347266|2|0.036335697|-0.04696024|-0.248722888|0.006218639|0.0127926339999999|1|-0.101919761|2|0.666785606|0.802792677|0.005559828|0.0211518929999999|0.8605470759999999|0.64702083|-0.074135885|0.501887054|0.0148240689999999|-41.0524769|0.203663616|4.8479546860000005|77.29181095|0.637222556|-1.186174159|54.85343388|-14.4326528|49.52988301|2521.794855|455.3990518|-678.3346816000001|1667.1178220000002|-8.253567879|0.362777444|6.567311051|12.60874968|0.919925763|5544.351498|207.4607002|-387.9176903|22.64931248|542.7276591|12.45751629|1.0|1.0|1.0|1.0|3.63|3.87|72.7|1.0|0.0|109.43|0.0|4.0|-3.45|28.0|369.42|0.0|1.0|1.0|2.86|0.0003509999999999|0.13|0.000137|0.0|2.89e-08|5.1584|3.99|-1198.668772|-1198.634822|0.4321|240.36|0.32539|0.6692100000000001|0.0729|-0.15853|-0.21913|0.03394942|7.0605|7.0605
28_a20|0.0|0|0.0|1|6.842683282|0|1.417203216|4.727387819|-0.114439513|3|0.0396875|0.091462964|-0.363557127|0.002234763|-0.039965901|1|-0.028782305|3|0.715067047|0.755701837|-0.104458316|-0.06654421|0.812553182|0.690655217|-0.091179288|0.3962228229999999|0.014682607|-57.59898971|0.218249263|6.540604536|88.39175809|0.773641727|-1.823585765|71.98460956|-23.40616218|67.39863895|2865.917291|521.7658603|-1217.120433|2449.815677|-15.62203369|0.226358273|7.587188177000001|14.28413212|0.8826648009999999|6348.941881000001|151.0788711|-812.3457521|30.25452396|684.5377542|11.12858789|1.0|1.0|1.0|1.0|3.93|4.01|99.58|1.0|0.0|122.8|0.0|5.0|-4.42|32.0|420.47|0.0|0.0|1.0|3.04|3.77e-05|0.0159|3.72e-05|0.0|1.57e-09|4.7905|4.64|-1368.363151|-1368.32781|0.2354|258.81|0.50352|0.4701899999999999|0.0153|-0.15572|-0.21814|0.03534166|6.5935|6.5935
21_a12|0.0|0|0.0|0|6.605297921|1|0.609915045|4.59511985|-0.058516436|3|0.037992832|-0.213225401|-0.362168355|-0.003879878|-0.0546514309999999|1|-0.211367878|2|0.923855679|0.835359152|-0.061915124|-0.099516604|0.89838263|0.859899236|-0.100098765|0.192026642|0.012230115|-34.60932333|0.15172224|3.097071518|0.0|0.770818357|-1.401382713|59.10840872|-18.55810005|40.76379649|2185.835701|426.8727514|-705.2078018999999|1080.052791|-9.338859985|0.229181643|5.891343219|11.18947411|0.8993077970000001|4652.242111|115.3294396|-354.8766794|24.07584081|380.2468615|8.736422872|1.0|0.0|1.0|1.0|4.01|2.25|78.41|0.0|0.0|98.16|0.0|3.0|-3.82|23.0|319.38|0.0|0.0|1.0|2.68|0.00015|48.0|0.000173|0.0|1.67e-07|4.6851|2.56|-1327.479547|-1327.451966|0.3665|264.64|0.59386|0.57644|0.1668|-0.16784|-0.22253|0.02758166|7.6576|7.6576
7f_a10|0.0|0|-4.8022906380000006|1|7.535296702|1|1.240141822|5.4161004020000005|-0.2347037789999999|2|0.037386831|-0.104120245|-0.5663456689999999|0.00189949|-0.0971900919999999|1|-0.172751862|2|0.5371733989999999|0.796084921|-0.009545801|-0.137271684|0.8499946070000001|0.5209683970000001|-0.095196098|0.7359022890000001|0.00797443|-35.78096407|0.068226214|2.474090768|0.3440879|0.8217865520000001|-1.713529756|60.16185231|-20.30728086|40.22275023|2803.359424|519.0013298|-954.4422004|2375.702381|-11.31122804|0.178213448|6.115784565|10.23679556|0.6738319429999999|7070.755931000001|99.26552746|-531.6277179|24.71113795|527.8079877|7.137285626000001|0.0|1.0|1.0|0.0|5.07|6.57|52.83|2.0|0.0|106.77|0.0|4.0|-5.54|30.0|410.39|1.0|0.0|0.0|4.39|2.9e-06|0.00119|2.52e-06|0.0|7.38e-09|5.7757|4.93|-1442.216293|-1442.200124|348.0|214.67|0.34467|0.6833600000000001|0.0191|-0.15627|-0.2175699999999999|0.01616879|6.8508|6.8508
1c_a5|0.0|1|0.0|0|6.605297921|0|1.424607938|4.59511985|-0.006491037|2|0.0248765429999999|-0.080321049|-0.085301064|0.008031558|-0.058823529|1|0.0578378779999999|2|0.71274658|0.7595197290000001|0.128385959|-0.109439124|0.821309592|0.6977404359999999|-0.070346332|0.436308619|0.008349498|-34.82350689|0.11368581|2.185709046|0.0|0.753027268|-1.12554131|43.86175561|-14.3968489|39.09545876|2105.8969850000003|453.4753671|-575.8739559999999|873.709445|-7.366029352999999|0.246972732|6.063350238|11.580409800000002|0.909902834|4387.398857|126.3615674|-294.64117410000006|19.11862892|409.0289917|7.869633359|1.0|1.0|1.0|1.0|4.99|4.51|54.46|0.0|0.0|95.45|0.0|3.0|-4.25|24.0|312.37|0.0|1.0|1.0|3.43|5.5700000000000005e-05|0.0174|3.5600000000000005e-05|0.0|3.87e-09|4.8783|3.17|-990.6223073|-990.5931502|271.0|254.15|0.4444899999999999|0.53838|0.1076|-0.18719|-0.22684|0.029157178|5.4|5.4
13f_a6|0.0|1|0.0|0|6.842683282|0|1.429020649|4.727387819|-0.008507023|2|45.0|0.04505613|-0.381170169|-0.003356527|-0.049928822|1|-0.223618825|2|0.841211811|0.77199166|-0.028317736|-0.088948538|0.834167942|0.790249345|-0.092939631|0.176745407|0.018554018|-49.2635105|0.136777507|8.368715213|0.0|0.720711855|-1.672913351|75.61173794|-22.02995852|61.72438096|2869.925064|579.7398537|-1123.527884|3253.287533|-14.79531062|0.279288145|9.050440345|15.13042752|0.6717890999999999|6128.208571|187.5697972|-754.5608419|30.56694343|676.2770877|13.19352214|1.0|1.0|1.0|2.0|5.01|4.53|103.17|1.0|0.0|123.82|0.0|5.0|-5.11|32.0|417.47|0.0|0.0|1.0|3.19|7.74e-06|0.00323|1.65e-05|0.0|6.59e-11|4.8413|3.36|-1347.301285|-1347.266914|901.0|256.1|0.49643|0.70541|0.0048|-0.12805|-0.2059099999999999|0.03437105|7.3768|7.3768
4g_a46|0.0|0|0.171759574|1|7.825245291|1|1.134637064|5.587248657999999|-0.010706405|2|0.046415344|-0.093447672|-0.088529411|0.011488768|-0.138341481|1|-0.121452903|2|0.662386484|0.74106323|-0.200628401|-0.193115055|0.7796270059999999|0.635494818|-0.070153728|0.318162858|0.00801562|-32.64186634|0.053170267|2.638545451|72.82863401|0.826861093|-1.192613373|44.72726697|-13.96424081|37.24073329|2242.010126|543.2323468999999|-684.2477996|2285.43285|-8.0118178|0.1731389069999999|5.8466355000000005|10.60062169|0.8131148579999999|5176.321714|99.33639766|-392.5790722|16.88825479|568.1534007|4.477396402|0.0|1.0|1.0|0.0|5.19|5.37|43.6|2.0|1.0|106.55|0.0|3.0|-5.38|26.0|366.89|0.0|1.0|1.0|4.39|4.22e-06|0.00155|4.16e-06|0.0|1.57e-08|4.4163|4.65|-1493.154666|-1493.132001|0.1294|280.74|0.6983199999999999|0.6983199999999999|0.1294|-0.18602|-0.22587|0.02266493|5.5615|5.5615
35_a18|0.0|0|0.0|0|7.03438793|2|1.251175948|4.844187086|-0.020425504|1|0.03531746|-0.069149293|-0.44784362|-7.44e-05|-0.0098863069999999|0|-0.117857059|0|0.737701788|0.737094825|-0.032017257|-0.017913121|0.774007861|0.7277482059999999|-0.084219749|0.3888901179999999|0.008853796|-60.302584200000005|0.199234055|4.809030636|74.92670772|0.874573807|-2.273933228|67.9315105|-24.64522632|66.82777970000001|3038.429834|590.1597827|-1675.875389|1761.858479|-18.16338657|0.125426193|9.184536969|17.18442554|0.87101708|6995.248058|92.43836482|-1235.110287|28.17969862|1056.535856|5.862051629|1.0|1.0|1.0|3.0|4.13|3.35|85.29|3.0|1.0|151.05|0.0|8.0|-6.06|36.0|480.6|0.0|0.0|1.0|3.07|8.629999999999999e-07|0.000415|2.96e-06|0.0|2.81e-10|3.2146|8.09|-1533.002975|-1532.976969|0.4981|385.69|0.69279|0.69279|0.4981|-132.0|-0.18079|0.02600607|7.6198|7.6198
23_a10|0.0|0|0.0|1|7.535296702|1|1.34383709|5.4161004020000005|0.012558932|2|0.036666667|-0.031558374|-0.17741132|0.010305237|-0.0253481679999999|1|-0.207994181|2|0.7338945809999999|0.754150918|-0.149057824|-0.043248272|0.800727358|0.706648116|-0.072395864|0.535680357|0.009615852|-35.17017083|0.084791355|4.824237957|53.00900704|0.7611996520000001|-1.6651048819999998|60.76548004|-19.02262196|41.98112956|3103.831885|648.2471057|-1179.402562|1945.384475|-13.47382337|0.238800348|8.755988318|17.02048484|0.943867925|7034.375112000001|169.14354509999998|-835.377049|24.9903188|930.6293092|9.487107794|1.0|1.0|1.0|0.0|5.11|5.81|56.07|2.0|0.0|139.11|0.0|6.0|-5.38|35.0|461.56|0.0|0.0|1.0|4.5|4.19e-06|0.00193|2e-06|0.0|1.44e-10|3.8034|3.9|-1470.1960279999998|-1470.166163|0.2089|325.98|0.67647|0.67647|0.2089|-0.15858|-0.21158|0.02986448|6.1249|6.1249
17a_a10|0.0|0|0.0|1|7.535296702|2|1.3438501040000002|5.4161004020000005|0.021150127|3|0.036545455|-0.082914437|-0.2946568739999999|0.009206558|0.031632653|1|-0.360142554|2|0.7019075779999999|0.76281504|0.029106767|0.054069767|0.8044827790000001|0.673253555|-0.082689376|0.463842217|0.020088947|-39.18491085|0.146175016|10.04165819|87.61514901|0.564726042|-1.488408763|76.48633670000001|-16.70343549|53.38795048|3154.628148|603.6608262999999|-1052.3164359999998|1855.293376|-11.80945728|0.4352739579999999|8.621193279|16.96492079|0.967815851|7078.918870999999|307.7420338|-743.9958084|29.57794442|911.2106544|18.02431251|1.0|1.0|1.0|0.0|3.31|2.5|76.38|1.0|0.0|142.16|0.0|6.0|-3.68|35.0|468.55|0.0|1.0|0.0|2.64|0.00021|0.0986|4.74e-05|0.0|4.74e-08|5.5285|3.95|-1524.557372|-1524.52012|0.2142|224.26|0.32889|0.67671|0.0867|-0.16562|-0.21203|0.03725238|7.3098|7.3098
12e_a30|0.0|0|0.0|0|7.412764017000001|2|0.604984231|5.351858133|-0.029595542|2|0.041767677|-0.010682095|-0.444243861|0.0043261129999999|-0.055954785|1|-0.154412059|1|0.838579475|0.8246767140000001|0.002248768|-0.097868612|0.876441789|0.7933543279999999|-0.098059338|0.407218612|0.024254701|-52.50202674|0.183296295|10.6725953|0.0|0.7071208529999999|-1.863127413|80.10232244|-23.31866823|68.59117243|2920.484542|541.7533217|-1235.889416|2392.685958|-15.46823639|0.292879147|8.069355055|15.14403079|0.8767337279999999|6421.289402|194.2788429|-819.8165288|32.97692061|704.0353382000001|15.05551106|0.0|1.0|1.0|1.0|3.89|2.63|90.88|2.0|0.0|133.77|0.0|6.0|-5.44|31.0|428.51|0.0|0.0|0.0|2.57|3.59e-06|0.00154|1.19e-05|0.0|1.84e-07|5.0412|3.58|-1690.3021629999998|-1690.2687170000002|0.2055|245.94|0.3304|0.68605|151.0|-0.1476|-0.19804|0.03344515|7.9431|7.9431
24_a20|0.0|0|0.0|1|6.842683282|0|1.40648755|4.727387819|0.029711934|2|0.03625|0.087887688|-0.083539572|0.009265667|-0.04104|1|-0.060582944|2|0.616352201|0.74131936|0.070857143|-0.07179846|0.802353442|0.607038752|-0.067869875|0.531656762|0.012814211|-38.76683848|0.047972705|5.102023479|406.1522673|0.771032243|-1.357397496|51.30386873|-17.13019562|46.85253003|2736.601949|600.7235847000001|-856.5097809|1961.887639|-10.80905198|0.228967757|6.852820269|12.63879297|0.844319927|6109.1040920000005|144.47729840000002|-540.4525990000001|22.21722343|664.4562602999999|8.478379683|1.0|1.0|1.0|0.0|4.76|4.78|80.28|2.0|0.0|119.42|0.0|4.0|-4.89|31.0|402.45|0.0|0.0|1.0|3.63|1.29e-05|0.00519|1.17e-05|0.0|4.82e-10|5.3396|3.74|-1291.896802|-1291.867578|0.2495|232.2|0.46668|0.44916|0.0108|-0.15687|-0.22435|0.02922392|6.4976|6.4976
1j_a5|0.0|1|0.0|0|6.605297921|0|1.427567371|4.59511985|-0.010620031|2|0.025987654|-0.115553003|-0.175183967|0.00683534|-0.032333695|1|-0.0178558139999999|2|0.74740095|0.7862755770000001|-0.084090414|-0.0614852279999999|0.848473695|0.717355058|-0.074505844|0.35883584|0.019690225|-39.64241895|0.152836128|5.680936139|1.471030887|0.616489567|-1.117587665|54.3827755|-14.64139152|50.21875634|2242.805131|455.0425806|-600.2970524|847.5275797|-7.86442482|0.383510433|7.328149934|13.80288876|0.883543443|4618.562904|205.997426|-322.4414176|23.74961767|422.96706330000006|14.36297201|1.0|1.0|1.0|1.0|4.5|4.21|63.69|0.0|0.0|96.98|0.0|4.0|-4.03|25.0|328.37|0.0|1.0|1.0|3.19|9.27e-05|0.0304|6.29e-05|0.0|7.190000000000001e-09|4.4331|2.61|-1065.849941|-1065.817476|0.5115|279.68|0.66182|0.6449|0.1644|-0.16813|-0.20645|0.03246499|7.6198|7.6198
27_a47|0.0|0|0.0|1|6.842683282|1|1.216250059|4.727387819|0.006768957|3|0.0304347829999999|-0.067535989|-0.207000956|0.001861676|0.013336016|1|-0.157688306|2|0.6636125860000001|0.804224077|0.0436226579999999|0.023325573|0.8517043879999999|0.634406338|-0.079484997|0.337815064|0.016506051|-40.35526807|0.153530114|6.762956126000001|3.180329084|0.700732763|-1.510214943|63.02085767|-18.2393594|50.9207639|2804.020752|541.8239522999999|-966.6860481|2181.236691|-11.67498331|0.299267237|7.083168776|13.50334344|0.906398657|6433.288104|191.5604557|-618.7741154|26.02898047|682.9868225|12.14264461|1.0|1.0|1.0|2.0|4.18|5.07|67.66|2.0|0.0|125.17|0.0|5.0|-4.81|31.0|436.91|0.0|0.0|1.0|3.91|1.5399999999999998e-05|0.00674|8.89e-06|0.0|1.5e-09|4.9358|2.97|-1778.1049670000002|-1778.078632|0.4007|251.19|0.40976|0.69381|0.1839|-0.1578|-0.21594|0.02633483|5.6|5.6
11_a4|0.0|0|0.0|1|7.535296702|1|0.626711769|5.4161004020000005|0.032861655|2|0.03617284|-0.017835936|-0.056016567|0.011277653|-0.0043410079999999|1|-0.046906237|2|0.6575743310000001|0.820318166|-0.163623353|-0.007574475|0.875868891|0.647727179|-0.06530408|0.4523305489999999|0.009336075|-31.35942689|0.069886591|3.118219598|59.55648883|0.7560913159999999|-1.110169356|44.63993001|-13.65094004|36.75497433|2452.527871|537.5354202000001|-641.5941818|1640.559148|-7.889214068999999|0.243908684|6.850305797000001|13.18281017|0.924411925|5425.1341090000005|140.96082869999998|-370.7930613|18.0546182|575.2252237|6.89909579|1.0|1.0|1.0|0.0|4.97|5.22|68.9|2.0|0.0|111.64|0.0|4.0|-5.14|27.0|372.49|0.0|0.0|1.0|4.16|7.27e-06|0.00271|1.06e-05|0.0|8.89e-09|4907.0|3.2|-1467.463842|-1467.440475|151.0|252.67|0.4444|0.65942|0.0403|-0.15885|-0.2146699999999999|0.02336674|6.9586|6.9586
14ae_a23|0.0|0|0.0|2|7.423568444|0|1.1979624290000002|5.351858133|-0.029948314|2|0.042903564|0.026913008|-0.4448081789999999|0.008996289|0.0289586779999999|2|-0.253318853|2|0.7763406840000001|0.7830067820000001|0.107765697|0.0469453379999999|0.8356326820000001|0.7317531540000001|-0.087074783|0.202342743|0.03467374|-46.69131269|0.127637949|17.79858399|110.5716332|0.53040766|-1.480271319|87.09501229|-19.28284095|71.53368511|3212.850883|625.0131414|-1060.556252|2575.36078|-13.81539807|0.46959234|8.123993885|15.59484379|0.919603093|7308.981869|336.444465|-759.846894|36.35475577|770.8206617000001|24.70935041|0.0|1.0|1.0|1.0|3.48|4.03|123.48|2.0|1.0|133.27|0.0|7.0|-5.8|34.0|471.53|0.0|0.0|0.0|3.44|1.6e-06|0.000753|8.22e-06|0.0|2.49e-08|3.6036|2.99|-1858.967022|-1858.952529|0.3205|344.06|0.58144|0.58144|0.3205|-0.14537|-0.21659|0.01449323|8.6038|8.6038
14ab_a23|0.0|0|0.0|2|7.423568444|0|1.197962873|5.351858133|-0.028841865|2|0.04314059|0.021287386|-0.287365522|0.013012022|-0.03821899|2|-0.13397874|2|0.725358161|0.75434493|-0.085303124|-0.05990912|0.8072028240000001|0.693959193|-0.076243539|0.20155691|0.017974612|-35.59605095|0.07577767|8.431109267|82.79560776|0.797837067|-1.677357849|61.60741239|-21.67516705|47.90644969|2941.47118|632.9786397|-1148.783854|2332.352369|-14.84482393|0.202162933|7.83369055|14.76864227|0.885272615|6654.62616|138.4567483|-786.7756682999999|27.16741043|733.3886349999999|9.389964491|0.0|1.0|1.0|1.0|4.4|4.63|105.02|2.0|1.0|130.22|0.0|5.0|-6.23|32.0|439.54|0.0|0.0|0.0|4.12|5.9e-07|0.000259|2.81e-06|0.0|6.9799999999999995e-09|3.6587|4.1|-1708.563399|-1708.543268|0.3893|338.88|0.66532|0.66532|0.3893|-0.14778|-0.21924|0.02013145|8.4012|8.4012
13b_a6|0.0|1|0.0|0|7.412764017000001|1|1.430640379|5.351858133|-0.0265090529999999|1|0.042739018|0.060593678|-0.6051312529999999|-0.00460563|-0.064811009|1|-0.180339002|1|0.850080948|0.7788169070000001|-0.029988734|-0.11338525|0.8370824240000001|0.8013954109999999|-0.112915801|0.202093555|0.032036214|-61.06841733|0.2242827939999999|13.77653618|554.4007331|0.757233678|-2.032484418|87.39962829999999|-26.65671602|82.07670290000002|2821.72831|508.6895893|-1332.835801|2587.000662|-17.48058934|0.2427663219999999|9.087172635|15.37022155|0.69141956|6000.952027|159.1980937|-874.0294667999999|35.20276076|627.4287311|13.35319491|1.0|1.0|1.0|2.0|4.98|4.32|95.85|2.0|0.0|116.79|0.0|5.0|-5.51|31.0|409.44|0.0|0.0|1.0|3.45|3.11e-06|0.0012699999999999|1.02e-05|0.0|9.77e-10|4.8494|4.04|-1350.0903970000002|-1350.061187|0.7846|255.67|0.58026|0.7006600000000001|0.2461|-0.14898|-0.20156|0.02920955|6.7595|6.7595
12f_a30|0.0|0|-4.734662095|0|7.412764017000001|2|0.60498366|5.351858133|-0.274237737|2|0.041555556|0.1468972409999999|-0.874676289|-0.00695299|-0.046588557|1|-0.226973911|1|0.613786308|0.8246767140000001|-0.043091382|-0.071123509|0.876441789|0.593245722|-0.108935062|0.56363596|0.01570263|-63.81176255|0.164253554|7.815328055|1.45550709|0.815175332|-2.396571368|89.21786458|-31.90082427|74.88972286|3305.792133|589.6060704|-1690.743686|2712.844784|-22.5055335|0.184824668|8.366190175|15.86072943|0.8958126809999999|7634.176316|130.3909181|-1192.793275|39.1336968|696.6414817000001|12.36587885|0.0|1.0|0.0|1.0|4.43|4.78|90.88|2.0|0.0|133.96|0.0|7.0|-6.7|34.0|482.48|0.0|0.0|0.0|3.42|1.99e-07|9.63e-05|1.2e-06|0.0|6.61e-08|5.0587|5.52|-1988.032639|-1987.998635|0.2166|245.09|0.32483|0.68471|0.1596|-0.14958|-0.20422|0.03400408|7.7144|7.7144
14h_a23|0.0|0|0.0|2|7.423568444|0|1.197963488|5.351858133|0.006191846|2|0.04255787|0.0316908439999999|-0.307907256|0.009895793|-0.034313725|2|-0.131709531|2|0.708395022|0.79263722|0.143102066|-0.05745554|0.860920386|0.669357479|-0.081058742|0.223157991|0.021982565|-43.02851162|0.076569426|9.990985411|86.83095818|0.753100584|-1.621174834|67.44368679|-22.76950546|57.84834575|3010.418229|622.5428245|-1092.936262|2371.16134|-15.35036053|0.246899416|7.833334036|15.0735214|0.924279155|6722.809649|166.45047749999998|-736.8173055999999|30.23434844|646.2584547|12.79687369|0.0|1.0|1.0|1.0|3.4|3.89|128.81|1.0|1.0|125.0|0.0|5.0|-5.68|32.0|436.49|0.0|0.0|0.0|3.23|2.09e-06|0.0009109999999999|1.27e-05|0.0|3.39e-08|4.0506|3.29|-1722.1762399999998|-1722.148272|0.3424|306.09|0.67365|0.69933|0.2727|-0.15209|-0.2374099999999999|0.02796857|8.3468|8.3468
3o_a32|0.0|1|0.0|0|7.773594467000001|1|0.609420753|5.733341277|-0.014299905|1|0.035643275|-0.064818511|-0.306416317|-0.001411347|-0.090297882|3|-0.11221537|0|0.90022001|0.8214857240000001|-0.074509084|-0.154436834|0.872498916|0.840991936|-0.095457829|0.252703854|0.012519666|-42.51640563|0.162219176|4.161738248|0.0|0.7850948190000001|-1.4318674340000002|62.56936516|-18.34557429|49.73468603|2488.133192|483.0270239|-825.5508427999999|2469.87467|-10.57723917|0.214905181|6.392329273|11.73098001|0.835165165|5488.777096|123.9047338|-475.9757626|23.36733582|541.0877621000001|7.532642302|1.0|1.0|1.0|2.0|6.39|4.2|122.97|1.0|0.0|112.07|0.0|3.0|-5.72|26.0|381.52|0.0|0.0|1.0|3.74|1.89e-06|0.00072|1.87e-05|0.0|5.35e-08|3.5333|2.35|-1805.504508|-1805.473626|0.2851|350.9|0.70216|0.70216|0.2851|-0.14652|-0.20065|0.03088166|6.6198|6.6198
1f_a5|0.0|1|-4.398485453999999|0|6.605297921|0|1.218960329|4.59511985|-0.31059482|2|0.029105691|-0.118028278|-0.277594656|-0.0012491689999999|-0.000625|1|0.004923698|2|0.525406088|0.771487328|-0.060528915|-0.000969932|0.834250802|0.513260607|-0.083857856|0.45528118|0.008403353|-50.98614411|0.111926552|2.614237829|0.21377016|0.757522389|-1.425583552|57.83835135|-19.87828616|55.67318607|2482.949545|495.3305784|-795.1314464|979.2285994|-11.0872845|0.242477611|7.117418022000001|13.35549635|0.8764524309999999|5474.331675|135.2439659|-443.4913802|26.24118632|403.396385|11.06591332|1.0|1.0|1.0|1.0|5.48|6.37|54.46|2.0|0.0|95.49|0.0|4.0|-4.79|27.0|366.34|1.0|0.0|1.0|4.23|1.6100000000000002e-05|0.00589|1.0800000000000002e-05|0.0|1.3300000000000002e-09|4.7485|3.58|-1288.353339|-1288.3196369999998|0.6959|261.1|0.47267|0.42446|0.0228|-0.18224|-0.2357|0.03370206|6.6198|6.6198
12r_a30|0.0|0|0.0|0|7.412764017000001|2|0.604984545|5.351858133|-0.093024002|2|0.043383838|-0.093079817|-0.400352091|-0.002544958|-0.0646674999999999|1|-0.145315868|1|0.609043558|0.83236194|-0.007140234|-0.105767484|0.889479916|0.591758164|-0.109990462|0.451652492|0.019137908|-58.32042638|0.27927255|7.995393191000001|0.0|0.790065337|-1.979828309|82.06195604|-26.11584816|70.6903535|2976.944611|465.8474777|-1279.67656|2433.580273|-16.88017015|0.209934663|7.467190577999999|13.94386247|0.867350555|6735.090739|135.6928105|-827.1283373|33.05530181|616.2856203|10.96881384|0.0|1.0|0.0|1.0|4.67|3.74|81.65|2.0|0.0|127.19|0.0|5.0|-5.49|31.0|434.46|0.0|0.0|0.0|3.21|3.24e-06|0.00141|6.71e-06|0.0|6.900000000000002e-08|5067.0|4.32|-1774.236548|-1774.2026670000002|0.1908|244.69|0.32409|0.68476|0.1522|-0.14894|-0.20138|0.03388131|7.5317|7.5317
