molecula|SRW09|nAHRing|Highest Occupied Molecular Orbital Energy|MATS2c|Gibbs Free Energy|SRW07|AATSC1s|n6aHRing|nFaHRing|WPSA3|GeomPetitjeanIndex|TASA|PPSA1|DPSA1|Log Po/w iLOGP|Log Po/w Silicos-IT Log P|Class [Log S (SILICOS-IT)]|Egan filter|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mg/ml)|Absorption Energy (max. Transition) (eV)|log P|Total Energy (water) (Hartree)|Total Energy (gas phase) (Hartree)|pIC50
12aw_a36|7.412764017000001|2|-0.21201|-0.135690414|-1431.239759|5.351858133|-0.115864198|1|0|9.4658605|0.47322369|452.6513136|160.8550748|-319.2802512|0.0|3.55|1.0|0.0|0.0424|0.0201|5.2313|3.66|-1431.404673|-1431.373326|8.0458
9_a47|0.0|0|-0.20488|0.00410268|-1148.949486|0.0|-0.1789147139999999|2|1|2.611122094|0.482896681|421.2052248|109.5180831|-304.1026787|2.78|4.61|1.0|0.0|0.00148|0.00218|5.7429|4.06|-1149.090086|-1149.055456|7.6
35_a18|7.03438793|2|-0.18079|0.068150325|-1532.627182|4.844187086|-0.020425504|0|0|4.809030636|0.465531336|590.1597827|92.43836482|-552.1173777|0.0|4.13|1.0|0.0|0.000415|0.0014199999999999|3.2146|8.09|-1533.002975|-1532.976969|7.6198
12c_a5|6.605297921|1|-0.21128|-0.212798523|-1316.305277|4.59511985|0.020594766|2|0|7.085796743|0.4609383929999999|553.2961182|273.9296719|-109.9706106|2.78|5.03|1.0|0.0|0.0336|0.0191|4.6671|2.06|-1316.542713|-1316.5202869999998|7.3279
14m_a23|7.423568444|0|-0.23555|0.05521348|-1966.785519|5.351858133|-0.272389934|2|1|8.703631619|0.476833897|643.9145427|142.0002583|-411.5129154|3.17|4.42|1.0|1.0|0.000198|0.000773|3.6774|4.2|-1966.968005|-1966.945041|8.5171
14h_a23|7.423568444|0|-0.2374099999999999|0.043538466|-1721.99264|5.351858133|0.006191846|2|1|9.990985411|0.48032488|622.5428245|166.45047749999998|-341.2621515|3.2|3.4|1.0|0.0|0.0009109999999999|0.00554|4.0506|3.29|-1722.1762399999998|-1722.148272|8.3468
8b_a50|7.860570786|1|-0.20144|-0.115740384|-967.258772|5.777652323|-0.009597908|1|1|4.93661461|0.428882006|404.9478761|157.2609748|-164.5084115|1.69|3.14|2.0|0.0|108.0|46.0|4.5256|2.11|-967.3527447|-967.3160428|7.1675
38_a18|7.03438793|2|-0.18066|0.059724697|-1611.206669|4.844187086|-0.009006798|0|0|5.3122971560000005|0.4666657999999999|661.3370874|94.75345803|-606.2584549|0.0|4.94|0.0|0.0|5.36e-05|0.000399|3.2241|8.95|-1611.630281|-1611.60375|7041.0
8m_a46|7.727094485|1|-0.19715|-0.044830187|-1013.962913|5.533389489|-0.085284636|1|0|1.984401749|0.425802465|464.5573228999999|60.71213839999999|-408.7649869|2.92|4.16|1.0|0.0|0.0105|0.0088799999999999|5.3062|4.12|-1014.126693|-1014.091966|6.6402
12am_a36|7.412764017000001|2|-0.21356|0.088482802|-1645.016323|5.351858133|-0.297354748|1|0|8.395550408|0.484558903|563.0333297999999|146.228847|-398.3921535|0.0|3.31|1.0|0.0|0.00291|4.0|5.2317|4.86|-1645.205296|-1645.169789|7.2218
12z_a36|7.412764017000001|2|-0.2139199999999999|-0.065211069|-1325.010808|5.351858133|-0.010732275|1|0|10.28066212|0.4577848329999999|553.6621150000001|190.5590792|-282.1167226|0.0|2.75|1.0|0.0|0.0412|0.0458|3.8969|2.98|-1325.195958|-1325.157504|8301.0
5_a27|6.823286122000001|0|-0.21506|0.126882432|-1083.019748|4.727387819|-0.068518519|2|1|4.709432444|0.439066197|449.6149323|136.2361487|-254.5156507|3.11|2.94|1.0|0.0|0.0821|0.0324|4.0989|4.9|-1083.143246|-1083.124207|8.5229
12aq_a36|7.412764017000001|2|-0.19967|0.0332421529999999|-1401.452487|5.351858133|-0.135770278|1|0|9.548598682|0.426481765|455.31741460000006|159.03272990000002|-350.0740123|0.0|1.92|1.0|0.0|129.0|152.0|3.9049|3.88|-1401.669694|-1401.637414|7.2596
12a_a40|7.515889085|0|-0.2091|0.021610099|-2097.779499|5.4161004020000005|-0.012791297|0|1|3.060902482|0.476055146|479.8867095|75.8074911|-358.4254366|3.39|5.33|1.0|0.0|0.000134|0.00039|3.0966|5.01|-2097.826771|-2097.8163050000003|5.7501
7d_a10|7.535296702|1|-0.21965|-0.117302383|-1129.0552810000002|5.4161004020000005|-0.017919404|2|1|2.9540236560000004|0.484115691|446.2091497|143.4649092|-243.607074|3.21|4.92|1.0|0.0|0.0206|0.00654|5.8433|3.49|-1129.198363|-1129.175857|6.0325
6a_a40|8.421342866|1|-0.21255|0.117890918|-2371.443161|6.401917197|-0.077397672|0|1|6.397774285|0.41480944|458.303126|82.54016015|-459.522754|3.01|4.38|2.0|1.0|3.47e-05|0.00457|2.9836|7.73|-2371.579899|-2371.560378|7.3979
14u_a23|7.423568444|0|-0.21613|-0.066969083|-1744.2405670000005|5.351858133|-0.025360103|2|1|11.3374334|0.47648509|607.6448353|198.4601847|-271.0010972|3.68|3.42|1.0|0.0|0.0010199999999999|0.0042299999999999|4.0409|3.23|-1744.446261|-1744.422541|8.2449
4a_a46|7.825245291|1|-0.21988|-0.214093513|-994.079365|5.587248657999999|-0.008364558|2|0|2.523263761|0.4289963579999999|479.8368017|133.66119809999998|-252.0050978|2.8|4.18|1.0|0.0|0.0372|0.0156|4.5454|3.4|-994.237445|-994.2146342|6.7423
25b_a34|7.412764017000001|1|-0.21103|0.133975789|-1313.194808|5.351858133|-0.0929479709999999|1|0|11.75402804|0.419904835|410.0313565|148.1659658|-328.1702779|3.39|2.63|1.0|0.0|59.0|0.0796|4.2253|5.06|-1313.388114|-1313.361559|5.6819
22_a4|7.535296702|1|-198.0|-0.043165663|-934.171365|5.4161004020000005|-0.115883451|1|0|2.47167963|0.4359219589999999|413.8681986|74.7444381|-331.080892|2.2|3.19|2.0|0.0|0.0497|0.0301|4.468999999999999|3.38|-934.2706743999998|-934.240411|7.3279
16f_a32|7.765993078999999|0|-0.2|0.1767304639999999|-1995.117771|5.733341277|-0.054907428|0|1|11.7022626|0.384656622|558.6750754999999|211.2572338|-269.5356315|3.4|6.42|1.0|1.0|4.79e-05|0.00457|3.6272|4.99|-1995.307736|-1995.278839|8041.0
17g_a50|7.934155233999999|2|-0.19929|-0.185924266|-1335.693266|5.82008293|0.052557574|1|1|6.48022912|0.467997084|614.4183967|166.8756987|-333.6136209|3.66|3.71|1.0|0.0|0.0148|0.0059|4.0458|3.22|-1335.976491|-1335.946919|6.6091
4b_a49|7.535296702|1|-0.22366|-0.109946885|-1332.8586269999998|5.4161004020000005|-0.077626337|2|1|9.138717999|0.477868186|466.6010051|218.2802175|-178.8869784|3.1|3.71|1.0|0.0|62.0|0.0527|4.6422|3.56|-1333.063439|-1333.026419|7.1024
LY580276_a4|7.535296702|1|-0.2099599999999999|-0.156842923|-959.404416|5.4161004020000005|-0.020236527|1|0|2.027582675|0.437093506|418.5688558|73.32703409|-335.2755182|3.04|4.49|1.0|0.0|0.0624|0.0181|5.2983|3.64|-959.4958788|-959.4723321|6757.0
13c_a6|7.412764017000001|1|-0.1999|-0.046663393|-1389.184603|5.351858133|-0.0122495089999999|1|0|14.15496611|0.466844407|535.5975578|155.1821156|-370.3562372|2.53|5.38|1.0|0.0|0.000471|0.00229|5.992000000000001|4.5|-1389.39897|-1389.371325|7.1367
12af_a36|7.412764017000001|2|-0.19246|0.04293386|-1440.740243|5.351858133|-0.081537769|1|0|10.57220682|0.448767097|524.5103537|229.0052411|-236.4517911|0.0|2.38|1.0|0.0|128.0|0.0997|5.2352|4.5|-1440.982935|-1440.954069|7.8239
10_a32|7.765993078999999|0|-0.2052199999999999|0.153272514|-1916.519894|5.733341277|-0.087497559|0|1|9.828875607|0.449853016|470.8845962|188.6328503|-240.4628923|3.12|5.64|1.0|1.0|0.000366|0.0155|3.6441|4.12|-1916.668776|-1916.631761|8.1427
17a_a6|7.412764017000001|1|-0.18178|0.101940358|-1349.892285|5.351858133|-0.0265090529999999|1|0|13.40315088|0.483320982|494.010135|149.60699319999998|-356.769966|2.88|4.98|1.0|0.0|0.000637|0.00274|3.5421|4.04|-1350.102634|-1350.078838|7.6198
19g_a38|7.412764017000001|2|-0.20748|-0.077355838|-1431.244906|5.351858133|-0.117921811|1|0|9.191644336|0.455443492|455.6240763999999|177.2223055|-278.3610963|2.52|3.55|1.0|0.0|0.0238|0.0196|5.2766|3.66|-1431.419426|-1431.386981|7.3778
11d_a5|6.605297921|0|-0.20529|-0.245058546|-1238.914819|4.59511985|0.001099755|2|0|5.179111638|0.49396568|553.3617954|182.7978704|-269.7929124|3.37|4.41|1.0|0.0|0.0278|0.0198|4.4175|2.59|-1239.127458|-1239.093739|7.8239
11d_a31|7.765993078999999|1|-0.19226|0.064475882|-1598.546288|5.733341277|-0.116385886|0|0|12.89967697|0.4816588089999999|358.2711594|194.8221811|-222.5622569|2.83|5.43|1.0|0.0|0.00128|0.0241|3.8009|4.87|-1598.7152199999998|-1598.671315|7.5229
17b_a6|7.412764017000001|1|-0.18281|0.1012747369999999|-1349.892156|5.351858133|-0.0265090529999999|1|0|13.44399246|0.4548818979999999|494.7179214|150.48105900000002|-355.2067434|2.89|4.98|1.0|0.0|0.000637|0.00274|3.5444|4.04|-1350.102764|-1350.078181|6.8153
14b_a3|6.823286122000001|0|-0.19618|0.143500839|-1327.398177|4.727387819|-0.1160619169999999|3|1|3.067822725|0.487615651|384.6023764|113.9829058|-261.0537205|2.5|4.28|1.0|0.0|0.0113|0.0327|3.0724|2.22|-1327.514377|-1327.4859310000002|6.4202
9s_a24|6.605297921|1|-0.14462|-0.222173285|-1270.796154|4.59511985|-0.00570386|3|0|6.474925237000001|0.47085169|548.5261887|344.5337711|68.10609672|2.78|3.15|1.0|0.0|171.0|0.0343|3.0726|1.82|-1271.031372|-1270.994965|7.4949
12ar_a36|7.412764017000001|2|-0.21291|-0.064363806|-1364.2977050000002|5.351858133|0.000258844|1|0|10.30986449|0.4743067589999999|567.6702443|199.7830951|-279.0245523|0.0|3.14|1.0|0.0|0.0503|0.0515|5225.0|3.23|-1364.511244|-1364.467971|7.6021
9a_a36|7.412764017000001|2|-0.20969|-0.109305298|-1252.636005|5.351858133|-0.046964839|1|0|8.847677483|0.453098452|505.25728260000005|144.36259840000002|-322.5522826|0.0|3.04|1.0|0.0|0.0753|0.0391|3.8677|3.38|-1252.802159|-1252.77514|7.8861
28_a20|6.842683282|0|-0.21814|-0.013841559|-1368.146882|4.727387819|-0.114439513|3|1|6.540604536|0.468838001|521.7658603|151.0788711|-365.2747728|2.86|3.93|1.0|0.0|0.0159|0.0156|4.7905|4.64|-1368.363151|-1368.32781|6.5935
12b_a32|7.765993078999999|0|-0.19976|0.115940697|-1880.599158|5.733341277|-0.055500132|0|1|6.356098747000001|0.430631506|488.9595947|247.2897528|-130.2147289|2.9|6.49|1.0|1.0|0.000505|0.0148|3.5703|4.12|-1880.770588|-1880.732075|7585.0
18_a10|7.78113851|2|-0.20692|-0.182332901|-1336.185978|5.733341277|0.0307177839999999|2|1|7.692822451|0.4670293179999999|562.0732377|227.471785|-179.7708584|3.41|4.65|1.0|0.0|0.0138|0.00705|5.7687|2.65|-1336.433782|-1336.404041|6.8861
8g_a12|6.580639137|1|-0.21633|0.10205033|-1154.173831|4.59511985|-0.029907264|1|1|2.7111119089999995|0.463772637|473.055878|54.23932676|-443.109365|2.51|3.31|1.0|0.0|0.0146|0.0163|4.2057|3.68|-1154.321531|-1154.281986|5.43
12v_a36|7.412764017000001|2|-0.20404|-0.077763989|-1347.260743|5.351858133|-0.04314418|1|0|11.74777471|0.461799225|527.7920397|244.9490697|-167.9576969|0.0|2.77|1.0|0.0|0.0464|35.0|3.8847|2.65|-1347.475543|-1347.442792|7.8539
18a_a22|6.842683282|0|-0.21148|-0.197348157|-1691.097989|4.727387819|-0.018344659|2|1|7.887046626|0.487405342|628.6440468999999|196.4447473|-285.5992506|3.17|5.32|1.0|0.0|0.00113|0.00305|5.0214|3.69|-1691.3151059999998|-1691.2957760000002|7.8861
12k_a30|7.412764017000001|2|-0.19798|-0.001755273|-1690.094082|5.351858133|-0.029595542|1|0|10.61148425|0.47195436|539.9866061|193.3575303|-275.77726980000006|0.0|3.89|1.0|0.0|0.00154|0.0050799999999999|5.1958|3.58|-1690.302721|-1690.269144|7.6144
4r_a46|7.832410927000001|1|-0.2207199999999999|-0.173617329|-1069.284137|5.587248657999999|-0.074041799|2|0|3.220912917|0.456487948|449.7405899|151.3787482|-227.7097083|2.89|3.56|1.0|0.0|271.0|0.0933|4.5209|2.3|-1069.447946|-1069.419677|5.8499
6_a27|6.823286122000001|0|-218.0|0.1718757239999999|-1043.728133|4.727387819|-0.072298665|2|1|5.03713293|0.47262982|388.6505938|111.4788253|-272.1086175|2.49|3.48|1.0|0.0|0.0768|0.0485|5.5447|4.27|-1043.831559|-1043.806618|9.0
13k_a6|7.412764017000001|1|-0.1944|0.031525207|-1465.621288|5.351858133|-0.132667824|1|0|14.31458589|0.426031882|445.0412356000001|140.8427117|-412.5714301|2.8|4.55|1.0|0.0|0.00144|0.0075599999999999|5112.0|5.41|-1465.862962|-1465.83213|7.3372
15_a4|7.535296702|1|-0.2091199999999999|-0.159419214|-958.195344|5.4161004020000005|-0.061469545|1|0|2.505098786|0.437696617|416.1168833|74.8625551|-329.8289177|3.01|4.09|1.0|0.0|0.0443|0.0151|4.5048|3.8|-958.270023|-958.251931|6757.0
15a_a50|7.934155233999999|1|-0.19948|-0.113976703|-1199.629702|5.82008293|-0.06317118|1|1|6.450390922|0.4476230879999999|501.3207109|176.277812|-245.8291419|2.63|3.23|1.0|0.0|0.0933|0.0444|4.0408|2.66|-1199.818129|-1199.784983|7.3872
3e_a32|7.773594467000001|0|-0.20098|0.015619823|-1672.62984|5.733341277|-0.058503168|0|1|3.608094688|0.4513338939999999|467.865447|121.1171726|-296.6758413|3.04|6.8|1.0|0.0|0.000103|0.00225|3.5589|3.52|-1672.748189|-1672.722302|8.0862
12al_a36|7.412764017000001|2|-0.1955599999999999|-0.06777947|-1347.257936|5.351858133|-0.04314418|1|0|11.65999569|0.456856406|527.2034213000001|216.4375922|-225.1591357|0.0|2.77|1.0|0.0|0.0464|35.0|3878.0|2.92|-1347.479819|-1347.445127|7.3188
14r_a23|7.423568444|0|-0.22378|-0.009140243|-1728.98403|5.351858133|-0.06921746|2|1|7.956082857|0.4661909429999999|557.8203557999999|136.37788909999998|-371.2130393|3.06|3.78|1.0|0.0|0.00114|0.00332|5.9406|3.72|-1729.1556449999998|-1729.1326809999998|8.2684
16i_a32|7.765993078999999|0|-0.2002|0.175604846|-1995.11813|5.733341277|-0.075706124|0|1|9.540239197|0.455596751|523.8261846|183.6742715|-286.2130831|3.16|6.25|1.0|1.0|3.96e-05|0.0035|3.6176|4.99|-1995.307733|-1995.279632|8.2596
1e_a5|6.605297921|0|-0.22291|-0.260066152|-990.522307|4.59511985|-0.009075016|2|0|2.317577542|0.482579989|457.4574833|131.2279879|-257.0399733|2.17|4.99|1.0|0.0|0.0174|0.0111|4746.0|3.17|-990.6320386|-990.6006645|6719.0
16a_a23|7.423568444|1|-0.12645|-0.0147904689999999|-1685.6419010000002|5.351858133|-0.013055633|2|1|8.915071155|0.49525751|603.6746046|267.3932664|-110.9672657|0.0|2.03|2.0|0.0|0.0111|0.0208|1.6239|2.49|-1685.913359|-1685.8794469999998|7.4037
1_a6 (SB-431542)|7.423568444|1|-193.0|0.043282217|-1292.41452|5.351858133|-0.175408303|1|0|11.61820782|0.472445176|352.3666367|146.3942108|-300.3801761|2.35|4.04|1.0|0.0|0.0116|0.0218|3.8208|4.57|-1292.588032|-1292.553086|5.8119
1c_a5|6.605297921|0|-0.22684|-0.268536978|-990.516371|4.59511985|-0.006491037|2|0|2.185709046|0.476413155|453.4753671|126.3615674|-258.918642|2.09|4.99|1.0|0.0|0.0174|0.0111|4.8783|3.17|-990.6223073|-990.5931502|5.4
21_a47|6.86171134|0|-0.2249699999999999|0.072733799|-1374.914223|4.727387819|-0.13650463|2|1|7.244985517000001|0.463113582|398.4031618|200.4681737|-163.5167523|3.32|2.94|1.0|0.0|0.0142|0.0191|3917.0|4.43|-1375.061089|-1375.028093|8.3
3f_a32|7.773594467000001|0|-0.2006099999999999|0.0067550119999999|-1711.9193289999998|5.733341277|-0.0434359079999999|0|1|3.78194259|0.435176082|492.7734095|118.8493262|-326.0981041|3.31|7.18|1.0|0.0|4.53e-05|0.0014|3.5569|3.92|-1712.0610190000002|-1712.034952|8.0458
3h_a32|7.765993078999999|0|-0.20059|0.01077056|-1790.5004850000005|5.733341277|-0.008243901|0|1|4.372100625|0.4089962629999999|550.2022886|141.8112711|-342.4592076|3.88|8.11|1.0|1.0|2.24e-06|0.000273|3.5552|4.61|-1790.6908030000002|-1790.663897|8.1549
10_a47|0.0|0|-0.20309|-0.003570214|-1188.244739|0.0|-0.166367455|2|1|2.720890925|0.411647394|449.6950454|105.9273263|-322.8149102|2.97|5.12|1.0|1.0|0.000638|0.00114|5.7693|4.37|-1188.405988|-1188.3744|7.9
32_a47|6.842683282|1|-0.20778|-0.1746026239999999|-1777.90286|4.727387819|0.000921003|2|1|10.01980854|0.44289006|613.6886524|258.5816152|-203.4434306|3.67|4.18|1.0|0.0|0.00674|0.0038799999999999|4.9046|2.97|-1778.127634|-1778.0970140000002|7.0
8b_a31|7.765993078999999|1|-0.19265|-0.01883655|-1386.734257|5.733341277|-0.12841288|0|0|8.823644775|0.479278|317.3534883|154.8750114|-212.5400476|2.71|4.52|2.0|0.0|0.0294|131.0|3.8582|1.77|-1386.852117|-1386.815519|5.6576
14p_a23|7.423568444|0|-0.2382|0.044380583|-1721.994023|5.351858133|0.006191846|2|1|10.06403753|0.464933687|623.0226425|167.5607773|-339.5427625|3.28|3.4|1.0|0.0|0.0009109999999999|0.00554|3.5752|3.29|-1722.181612|-1722.152257|8.5302
5a_a49|7.853604813|2|-0.21238|0.079751437|-1311.799168|5.777652323|0.007039248|2|1|9.77851757|0.490453006|468.0117167|229.9265537|-125.09569170000002|2.93|3.3|1.0|0.0|0.0578|0.0202|5.2443|4.14|-1311.995327|-1311.960542|7.3665
47o_a18|7.03438793|1|-0.18223|0.052875948|-1455.231246|4.844187086|-0.055408687|0|0|4.585021184|0.493146875|586.0020642999999|92.41474142|-541.4335917000001|0.0|3.69|1.0|0.0|0.000996|0.00381|3.22|7.62|-1455.574672|-1455.547304|7.3279
8j_a46|7.727094485|1|-0.22599|-0.13040237|-1414.402087|5.533389489|-0.008523199|2|0|2.5024620580000003|0.427798746|502.0694817|95.55665364|-346.061389|3.25|4.71|1.0|0.0|0.00878|0.00497|4.9636|3.78|-1414.53151|-1414.50743|5.9108
1n_a5|6.605297921|0|-0.23278|-0.1387762669999999|-1179.073189|4.59511985|-0.0533837329999999|2|0|7.620766672|0.483868192|450.71720610000006|213.67365440000003|-146.6611704|2.67|4.41|1.0|0.0|0.0193|0.0234|4.3838|4.19|-1179.209088|-1179.169527|7.5686
4d_a46|7.825245291|1|-0.22603|-0.1397563859999999|-1453.688943|5.587248657999999|-0.017469934|2|0|2.607946825|0.441136013|513.9109507000001|102.4310631|-344.15403910000003|3.5|4.81|1.0|0.0|0.00416|0.00275|4.4265|4.18|-1453.840712|-1453.817782|6.2865
18_a47|6.605297921|0|-0.22313|-0.141396999|-1354.037606|4.59511985|-0.06345679|3|1|5.784962137000001|0.432077184|487.2556678|167.41554630000002|-291.6032324|2.5|5.53|0.0|1.0|0.00129|0.00176|4.2668|3.32|-1354.221126|-1354.180815|8.6
21b_a23|7.525639975|0|-0.23434|0.094654108|-1761.294175|5.4161004020000005|-0.008526338|2|1|7.117014296|0.458461834|652.4673795|131.5587155|-437.9110924|3.42|3.92|1.0|0.0|0.000361|0.00273|4.0023|3.57|-1761.498874|-1761.4722969999998|7.0691
3a_a12|0.0|1|-0.22157|0.13714555|-951.264072|0.0|-0.042445446|1|0|2.258466332|0.462077145|426.6622302|107.1321197|-275.0354486|2.74|3.43|1.0|0.0|0.0745|0.0263|4.2336|3.33|-951.3711872|-951.3480023|6.7122
6d_a40|8.421342866|1|-214.0|0.12627602|-2470.684323|6.401917197|-0.091548968|0|1|7.108696385|0.428134701|424.7009165|89.55631|-460.8148719|2.84|4.8|2.0|1.0|2.85e-05|0.00327|2.9559|7.98|-2470.82949|-2470.793925|8.9208
16c_a32|7.765993078999999|0|-0.20047|0.191088217|-1916.536967|5.733341277|-0.087497559|0|1|9.181311842|0.463897164|461.2334662|188.1603823|-220.3256617|3.08|5.64|1.0|1.0|0.000366|0.0155|3.6264|4.12|-1916.6792|-1916.651132|8.3468
12o_a30|7.412764017000001|2|-0.19873|0.036331447|-2035.199757|5.351858133|-0.028326022|1|0|6.401442327000001|0.46964626|543.3140456|120.2431068|-402.9878652|0.0|4.47|1.0|0.0|0.0005139999999999|0.00156|5.1935|4.45|-2035.37262|-2035.338699|7.8097
47k_a18|7.03438793|1|-0.17135|0.029145635|-1664.341238|4.844187086|-0.0605329409999999|0|0|9.406543039|0.467246896|656.2580564|224.8475227|-340.0872332|0.0|2.39|1.0|0.0|0.000742|0.0023899999999999|3.0948|8.45|-1664.756029|-1664.728002|7.5376
16g_a32|7.765993078999999|0|-0.19968|0.1739995319999999|-2034.408165|5.733341277|-0.0429252429999999|0|1|13.01585399|0.3972359179999999|604.8539801|231.1885989|-274.67233460000006|3.42|6.81|1.0|1.0|1.36e-05|0.00213|3.6161|5.38|-2034.621991|-2034.593036|7.9586
13b_a50|7.934155233999999|2|-0.19622|-0.067327798|1470.104535|5.82008293|0.010464577|1|1|10.16729727|0.4321103879999999|647.7242444|214.1461224|-286.5057775|4.17|4.24|1.0|0.0|0.0044|0.00361|4.2315|3.63|-1470.401544|-1470.3699789999998|5.7375
14b_a50|7.934155233999999|2|-0.1936|-0.092558007|-1430.7933859999998|5.82008293|0.0228205129999999|1|1|9.64109526|0.445384689|592.81677|237.8403928|-180.03459850000002|3.64|3.72|1.0|0.0|0.0111|0.0074099999999999|5.2834|3.05|-1431.068494|-1431.037684|5.1818
8_a1 (SB-202620)|6.86171134|0|-0.2105199999999999|0.106916453|-1223.014114|4.727387819|-0.226277123|1|0|4.997944864|0.4564697679999999|368.1943149|128.0860757|-311.18185800000003|2.21|4.86|1.0|0.0|0.0041|0.00713|3.4052|5.32|-1223.279021|-1223.117248|6.3979
18_a4|7.535296702|1|-0.20883|-0.181683336|-1033.398285|5.4161004020000005|-0.164169913|1|0|4.306590617|0.405586004|382.6371479|113.7466718|-265.85258480000005|2.56|3.46|2.0|0.0|349.0|0.0959|4.5152|3.02|-1033.480025|-1033.454769|5.5817
12d_a40|7.515889085|0|-0.19369|0.1028826769999999|-2153.123107|5.4161004020000005|-0.107711573|0|1|3.286773518|0.470893531|445.2300015|82.49291335|-364.7778083|2.94|4.59|1.0|0.0|0.0002009999999999|0.000942|4.3959|4.14|-2153.197255|-2153.180821|7.7212
9h_a40|7.515889085|0|-0.20038|0.014753178|-1293.083512|5.4161004020000005|-0.126968715|0|1|3.102034287|0.482124665|432.46450360000006|68.10626265|-364.1454816|3.55|4.59|1.0|0.0|0.000716|0.00244|4.2372|3.9|-1293.174246|-1293.151333|5.4001
3b_a12|0.0|1|-0.2232|0.156777705|-1410.8759220000002|0.0|-0.043495794|1|0|2.816328871|0.390744506|470.8937285|120.5265876|-280.3056362|2.98|4.05|1.0|0.0|0.0184|0.00759|4.2092|3.96|-1410.971864|-1410.947421|7.3098
12az_a36|7.412764017000001|2|-0.19846|-0.196183836|-1461.750394|5.351858133|-0.040156368|1|0|17.0740303|0.462897841|574.0196415|291.60189260000004|-117.53490990000002|0.0|2.83|1.0|0.0|0.0342|0.0315|3.8863|2.68|-1461.990465|-1461.962459|7.2366
17e_a50|7.934155233999999|2|-0.19805|-0.153175103|-1374.992422|5.82008293|0.038322942|1|1|6.227183052000001|0.489797496|647.0975667|136.5904997|-422.5418889|4.23|4.23|1.0|0.0|0.00589|0.00288|4.2373|3.8|-1375.295877|-1375.268259|6.8097
3l_a32|7.773594467000001|0|-0.19962|-0.003342759|-1789.298086|5.733341277|0.0043645509999999|0|1|4.141107366|0.453630671|514.9875423000001|123.148785|-335.2422712|3.54|7.34|1.0|1.0|9.59e-06|0.0003689999999999|3.5319|4.21|-1789.475625|-1789.4501510000002|7.9208
12a_a5|7.139660336|1|-0.21228|-0.256282289|-1201.8082029999998|5.209486153|0.043132749|2|0|3.0925714930000003|0.457755771|549.7500455|155.6073368|-303.31208710000004|2.96|5.12|1.0|0.0|0.0205|0.00977|4.6865|2.91|-1202.02622|-1201.990542|7.7212
6g_a40|8.421342866|1|-0.20479|0.102683335|-2521.87499|6.401917197|-0.261952754|0|1|7.499640603|0.425569146|393.4722933000001|114.2663866|-421.4621621|2.28|3.43|3.0|1.0|2.87e-05|0.00917|3.3197|7.38|-2522.023752|-2521.990118|7.3279
A7701_a51|6.605297921|0||-0.221071791||4.59511985|-0.0162614089999999|2|1|1.580362387|0.420350923|399.6804233|92.83996262|-276.3170672|2.05|4.46|1.0|0.0|0.0319|0.0195|||||7.6021
6_a3|6.823286122000001|0|-0.21179|0.155665791|-1731.6508010000002|4.727387819|-0.106234254|2|1|2.7192240510000003|0.387883362|390.8623623|98.39146166|-302.19751|2.65|4.96|1.0|0.0|0.00124|0.00455|5.8279|3.09|-1731.735113|-1731.7043199999998|5.7501
12m_a36|7.412764017000001|2|-0.20993|0.013543656|-1401.446557|5.351858133|-0.133854569|1|0|10.22144534|0.465323422|477.48014630000006|169.596372|-331.4617713|0.0|1.92|1.0|0.0|0.0338|0.0676|3.8658|3.88|-1401.654499|-1401.6158890000002|7.5229
14ad_a23|7.423568444|0|-0.20659|-0.1101542319999999|-1858.733603|5.351858133|-0.028065075|2|1|17.28310144|0.46995189|634.0697778|303.1354708|-108.4705382|3.49|3.48|1.0|0.0|0.000753|0.0038799999999999|3.3867|2.99|-1858.957788|-1858.942973|8.3595
13a_a5|6.605297921|0|-0.22898|-0.154076582|-1312.968936|4.59511985|-0.033436214|2|0|6.938219155|0.460877309|493.6342317|258.29825730000005|-127.2041084|2.46|4.39|1.0|0.0|0.0675|0.0734|4.6285|3.81|-1313.167422|-1313.126035|7041.0
12o_a36|7.412764017000001|2|-0.21151|0.01340619|-1440.734965|5.351858133|-0.079716275|1|0|12.13767506|0.469699889|546.7667677000001|240.2059039|-239.7655413|0.0|2.38|1.0|0.0|128.0|0.0997|5.1927|4.5|-1440.969954|-1440.926241|7.3979
12aa_a36|7.412764017000001|2|-0.20829|0.033952382|-1401.45065|5.351858133|-0.135770278|1|0|11.04423694|0.44829258|471.12395210000005|183.7216658|-316.3903377|0.0|1.92|1.0|0.0|129.0|152.0|3.8899|3.88|-1401.662677|-1401.617177|8.0458
13d_a5 (GW788388)|6.605297921|1|-0.22841|-0.0959854909999999|-1390.355751|4.59511985|-0.009710199|2|0|6.374277851|0.488398052|511.985152|218.7999323|-223.7910275|2.74|4.56|1.0|0.0|0.0189|0.0192|4.6091|3.81|-1390.589662|-1390.548362|7.7447
13n_a6|6.842683282|0|-0.20994|0.030890422|-1423.514154|4.727387819|-0.135152403|2|1|8.36448634|0.47066442|486.5239262|172.28545730000002|-341.7352549|1.9|4.19|1.0|0.0|0.00987|0.0228|4.8185|4.27|-1423.765005|-1423.714738|7.1249
