molecula|SddssS|SaaNH|NaasN|BCUTs-1|MATS2c|AATSC1c|SRW07|AATSC1s|JGI4|MATS7i|SaaaC|MATS8i|BCUTi-1|AATSC8d|n5aRing|AATSC1pe|MATS1c|MATS8s|GATS1pe|nFaHRing|RASA|FNSA5|PBF|FPSA3|PNSA5|PPSA3|RNCS|RPSA|TPSA_x|FNSA4|WPSA3|RPCS|FNSA2|WNSA3|PNSA4|DPSA3|MOMI-Z|WNSA4|FPSA1|GeomRadius|GeomShapeIndex|GRAV|PPSA1|WNSA2|DPSA4|FPSA5|DPSA1|DPSA2|PPSA5|CYP2D6 inhibitor|CYP2C9 inhibitor|P-gp substrate|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Log Po/w iLOGP|Fraction Csp3|Log Po/w Silicos-IT Log P|Log Po/w WLOGP|TPSA_y|Leadlikeness|Molar refractivity|CYP1A2 inhibitor|Consensus Log P|Log S (ESOL)|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|Log Po/w XLOGP3|PAINS|Solubility [Log S (SILICOS-IT)] (mol/l)|Lowest Unoccupied Molecular Orbital Energy|Total Energy (gas phase) (Hartree)|Area (grid)|Wavelength (HOMO-LUMO transition) (nm)|Wavelength (max. Transition) (nm)|Contribuition (max. transition)|Contribution (HOMO-LUMO transition)|Oscillator Force (HOMO-LUMO transition)|HOMO-LUMO Energy Difference (Hartree)|Dipole (gas phase)|Gibbs Free Energy|Dipole (water)|pIC50|pIC50
12p_a36|0.0|3.392386149|0|1.297044387|-0.0494658159999999|-0.008017607|5.351858133|-0.084341564|0.042804233|0.114716581|0.0|-0.084846674|10.96052769|-0.0433009009999999|1|-0.000673716|-0.440709431|-0.035871448|0.698414933|0|0.748438833|-0.108380023|0.315548061|0.020202133|-68.22905781|12.71795723|83.24921731|0.251561167|158.3666517|-0.039016808|8.006403882999999|0.0|-1.950840419|-32.72335782|-24.56246081|64.698131|2308.958924|-15.4629378|0.240873847|7.546742977|0.906594718|5922.775161|151.63860559999998|-773.1468902|32.35623052|0.019344052|-326.2581567|1617.811526|12.17776516|0.0|0.0|1.0|0.0|2.0|0.0|0.14|3.13|2.44|69.2|1.0|123.71|0.0|2.15|-4.16|0.000129|0.0515|6.96e-05|2.78|0.0|1.4e-07|-0.0552299999999999|-1332.148901|660.71|323.11|232.12|0.30159|0.66559|0.1841|-0.15608|4.8805|-1332.006106|6.7199|8.0458|8.0458
12bc_a36|0.0|3.43846811|0|1.284647662|-0.058020733|-0.007661816|5.351858133|-0.042515909|0.04625323|0.068351685|0.0|-0.079009683|10.95883416|-0.027636036|1|-0.00097037|-0.442519304|0.006621918|0.771220556|0|0.834305498|-0.107107992|0.326764696|0.01824287|-71.97763346|12.2593899|83.35308244|0.165694502|111.3483497|-0.038558877|8.238431664|0.0|-1.927943855|-34.8600941|-25.91194805|64.13376391|2623.395239|-17.41308622|0.22853193|8.273766079|0.878447423|6587.689277|153.57572439999998|-870.6543108999999|33.5878425|0.017847333|-364.8584744|1679.392125|11.99358509|0.0|1.0|1.0|0.0|2.0|0.0|0.14|3.99|3.19|69.2|2.0|133.77|1.0|2.82|-5.18|8.27e-06|0.00372|6.55e-06|3.93|0.0|1.74e-08|-0.05828|-2152.100551|705.12|320.4|237.57|0.35775|0.69094|0.3478|-0.15671|6.5854|-2151.971485|9.2445|8.0969|8.0969
2_a27|0.0|0.0|2|1.402655014|0.09890645|-0.0065894809999999|4.59511985|-0.0609613559999999|0.0427777779999999|-0.196529806|1.267636369|0.11675125|10.93783218|0.017751479|1|0.00988756|-0.475677812|0.137868605|0.60904903|1|0.8468699609999999|-0.081513931|0.408120957|0.019809599|-41.03489597|9.972342226|9.194894069|0.153130039|77.08713259|-0.029261411|5.020172886|53.58106492|-1.141195033|-14.81116546|-14.73047548|39.39404027|1270.627585|-7.415462877|0.331537817|5.312170441|0.7934621359999999|4774.521748|166.89932209999998|-289.2030522|22.03636323|0.022639983|-169.6109632|859.4181658|11.39718489|0.0|1.0|0.0|1.0|0.0|3.06|0.11|2.43|2.49|65.6|0.0|92.58|1.0|2.52|-3.7|0.000644|204.0|0.0002009999999999|2.18|0.0|1.45e-06|-0.04933|-1043.7984|538.57|297.87|297.87|0.55857|0.55857|0.3217|-0.16769|4.7049|-1043.715364|6.8854|7.8861|7.8861
11c_a31|0.0|3.336985072|0|0.6101368770000001|0.069254998|-0.0184155389999999|5.733341277|-0.141329185|0.037731481|-0.031640011|0.0|-0.137912959|10.31169916|-0.085216451|2|-0.008375297|-0.572548808|0.013528742|0.787929678|0|0.564143263|-0.14043574|0.3608415239999999|0.034256743|-82.24513417|20.06220362|264.7428792|0.435856737|255.2562173|-0.042457317|11.74927853|70.98337779|-1.825664624|-47.33176279|-24.864808|100.8824395|1770.045716|-14.56188764|0.323910768|7.259183801|0.922968238|5329.481371|189.6959033|-626.1611682999999|36.77740577|0.029155542|-206.2506659|1581.428448|17.07472346|0.0|1.0|1.0|1.0|2.0|2.66|0.28|5.04|3.64|125.57|1.0|97.32|1.0|3.04|-3.98|7.68e-06|0.00285|0.000105|2.82|0.0|1.45e-06|-0.03532|-1559.353434|622.22|321.61|321.61|0.7005899999999999|0.7005899999999999|0.2627|-0.15994|5289.0|-1559.253116|7.5091|6.8861|6.8861
17_a3|0.0|0.0|0|0.605019885|0.188373421|-0.009450704|4.727387819|-0.118246266|0.047430556|-0.015463451|1.709081227|-0.041723219|10.31163036|-0.0510707059999999|1|-0.006696449|-0.633373061|0.1789147639999999|0.773152968|1|0.803075623|-0.096067661|0.225087454|0.010321361|-48.88298017|5.251911643|234.4907116|0.1969243769999999|100.2028184|-0.039557272|2.672377884|76.17242478|-1.344947254|-25.54439812|-20.12828595|55.45324083|1667.279771|-10.24205849|0.159937821|6.2477303310000005|0.780420408|4839.543958|81.38261354|-348.2299886|23.96047156|0.012803096|-346.0738521|814.6560331000001|6.514715538|1.0|1.0|1.0|1.0|1.0|2.65|0.0|4.96|4.66|92.93|1.0|95.5|1.0|3.71|-4.93|2.96e-06|1.0|1.18e-05|3.88|0.0|3.28e-08|-0.0720399999999999|-1731.72355|537.32|386.22|386.22|0.69481|0.69481|0.4062|-0.13155|3.8077|-1731.663157|4.8815|7.6383|7.6383
17c_a50|0.0|0.0|2|1.347835869|-0.212075666|-0.002676029|5.82008293|0.024219848|0.031870748|0.021572081|2.193763306|-0.144763835|10.94500663|-0.120904775|2|0.012222674|-0.2256811219999999|-0.139943634|0.728169863|1|0.89719894|-0.073693343|0.446454378|0.021675174|-50.69922125|14.91199042|133.46240020000002|0.10280106|70.72462009999998|-0.021745577|10.25908547|94.15397246|-1.32648017|-24.567468100000003|-14.96042594|50.6217864|2014.72331|-10.29240792|0.430249571|8.310163601000001|0.98033276|6438.380804|296.00120400000003|-627.8368834|26.25785813|0.0232952879999999|-95.97318605|1601.729346|16.02658985|1.0|1.0|1.0|1.0|0.0|3.61|0.35|3.59|3.53|61.0|1.0|134.28|0.0|3.1|-4.43|0.000158|0.0698|3.75e-05|2.86|0.0|1.6100000000000005e-07|-0.03121|-1411.157813|746.5|306.65|292.44|0.63122|0.66213|0.1801|-0.16697|6.3989|-1410.902767|8.5146|7.1612|7.1612
32_a47|0.0|0.0|1|1.216307925|-0.1746026239999999|-0.003573735|4.727387819|0.000921003|0.035568182|-0.013510009|1.6507707980000002|-0.026022099|10.95005715|-0.044598914|1|0.002350172|-0.2749014|-0.0094137619999999|0.634406338|1|0.851627782|-0.0726950079999999|0.266433793|0.019295804|-52.38450683|13.90468487|28.55112477|0.148372218|106.9180086|-0.026060474|10.01980854|44.50423685|-1.381205148|-29.9621436|-18.77935151|55.48373932|2255.632049|-13.53252578|0.35883878|8.656942728999999|0.794977846|6235.398576|258.5816152|-717.2238666000001|29.28959351|0.022735861|-203.4434306|1552.348456|16.38361254|1.0|0.0|1.0|1.0|2.0|3.67|0.26|4.18|5.07|67.66|2.0|125.17|1.0|3.94|-5.05|1.5399999999999998e-05|0.00674|8.89e-06|3.7|0.0|1.5e-09|-0.05682|-1778.0970140000002|692.49|336.65|252.79|0.48011|0.68986|0.2839|-0.1509599999999999|4.8234|-1777.90286|6.3139|7.0|7.0
13g_a6|0.0|3.457632039|0|1.424099171|-0.0961994219999999|-0.006574579|4.727387819|0.004767264|0.043020833|0.03536788|1.648997541|0.073394284|10.95053423|-0.080022038|1|-0.000644109|-0.46487852|0.095969451|0.789769968|1|0.871972049|-0.091949419|0.2141642839999999|0.017637229|-64.02222283|12.28038897|68.57626488|0.128027951|89.14285747|-0.0323525729999999|8.550546653|0.0|-1.747038966|-35.98038956|-22.52633766|63.95581946|3916.754765|-15.68456028|0.264266646|7.968172425|0.7999971709999999|6332.20768|184.0026638|-846.9662551000001|30.61752948|0.017929016|-328.2712049|1653.346592|12.48355309|1.0|1.0|1.0|1.0|2.0|2.34|0.12|5.41|4.79|103.17|2.0|128.63|1.0|3.47|-5.06|2.77e-06|0.0012|8.8e-06|3.7|0.0|2.67e-11|-0.07536|-1386.573241|739.55|381.82|207.09|0.38325|0.7034100000000001|0.0105|-0.1327|10.1708|-1386.364067|13.3225|6.9245|6.9245
11_a4|0.0|0.0|1|0.626711769|-0.20567828|-0.001098364|5.4161004020000005|0.032861655|0.03617284|-0.017835936|2.216390726|-0.073554945|10.33765061|-0.0043410079999999|1|0.010782511|-0.145254541|-0.163623353|0.647727179|1|0.930113409|-0.06530408|0.4523305489999999|0.009336075|-37.74083422|5.395547437|12.88007087|0.069886591|40.38918044|-0.023620625|3.118219598|59.55648883|-1.110169356|-18.12338426|-13.65094004|36.75497433|1640.559148|-7.889214068999999|0.243908684|6.850305797000001|0.924411925|5425.1341090000005|140.96082869999998|-370.7930613|18.0546182|0.011937709|-296.0029432|848.5670554999999|6.89909579|1.0|1.0|1.0|1.0|0.0|3.49|0.23|4.97|5.22|68.9|2.0|111.64|1.0|4.16|-4.97|7.27e-06|0.00271|1.06e-05|3.99|0.0|8.89e-09|-0.05582|-1467.440475|630.04|328.0|252.67|0.4444|0.65942|0.0403|-0.15885|4187.0|-1467.255521|5.3012|6.9586|6.9586
7c_a8|0.0|3.17138259|1|1.400027586|-0.244222944|-0.007509694|4.844187086|-0.025233184|0.043533333|0.0493777859999999|0.0|-0.0450662909999999|10.94670214|-0.118915929|1|0.004301963|-0.328286221|0.0092411059999999|0.6881348629999999|0|0.848923958|-0.089778346|0.292274414|0.0306012339999999|-56.2991566|19.18974586|49.43944876|0.151076042|94.73836511|-0.03366688|12.03370912|75.43825735|-1.6160102369999998|-31.56868845|-21.11218373|69.53125754|2162.326414|-13.23925183|0.373097855|7.700542366|0.971698707|6013.168519|233.9661552|-635.4840877|33.67700028|0.032058696|-159.15828340000002|1616.4960130000002|20.10370648|1.0|1.0|0.0|1.0|1.0|3.1|0.09|4.22|3.78|92.93|1.0|112.76|0.0|3.26|-4.67|1e-05|0.00399|2.14e-05|3.37|0.0|1.73e-08|-0.07472|-1331.793312|662.05|394.78|269.17|0.62361|0.70321|0.1779|-0.1318599999999999|12.0073|-1331.625743|15.7056|4.7307|4.7307
1e_a5|0.0|2.953259375|0|1.427503886|-0.260066152|-0.001975193|4.59511985|-0.009075016|0.027873016|-0.080321049|0.0|-0.1197834419999999|10.94440038|-0.040441176|1|0.007357977|-0.201027861|0.045376705|0.6977404359999999|0|0.8805795|-0.069725333|0.373935381|0.008587563|-36.22202792|4.461204261000001|159.537038|0.1194205|62.03846573|-0.0278901329999999|2.317577542|0.0|-1.115605324|-18.33860051|-14.48881117|39.76196174|827.4861275000001|-7.526878708|0.2526063739999999|6.41473183|0.932665879|4342.827698|131.2279879|-301.0751483|19.38578369|0.0157106539999999|-257.0399733|775.4313476|8.161620868|1.0|0.0|1.0|1.0|1.0|2.17|0.05|4.99|4.51|54.46|0.0|95.45|1.0|3.44|-4.45|5.5700000000000005e-05|0.0174|3.5600000000000005e-05|3.43|0.0|3.87e-09|-0.04186|-990.6006645|560.58|279.92|261.24|0.56258|0.51802|0.1355|-0.18105|1916.0|-990.522307|3.0386|6719.0|6719.0
14w_a23|0.0|0.0|2|1.197963556|0.013971812|-0.006481882|5.351858133|-0.109136569|0.046678487|0.045196333|0.6813799420000001|-0.042151195|10.31321817|-0.031435038|2|0.003906274|-0.427696371|0.059273664|0.558482531|1|0.7880718659999999|-0.088508061|0.228641034|0.022440155|-58.53311596|14.84036772|43.30287556|0.211928134|140.15462380000002|-0.035779855|9.814393755|90.15900589|-1.681653166|-30.92760432|-23.66232347|61.60607046|2283.383402|-15.648625699999998|0.256548212|7.833745658|0.988900044|6998.078982999999|169.6632599|-735.4854078|31.82765022|0.020725002|-322.004381|1495.89956|13.70608418|0.0|1.0|1.0|0.0|1.0|3.35|0.05|4.2|5.14|105.02|2.0|120.2|0.0|4.05|-5.27|2.09e-06|0.0009369999999999|5.41e-06|3.78|0.0|1.17e-08|-0.0798|-1828.363862|676.92|338.46|338.46|0.6219399999999999|0.6219399999999999|0.3855|-0.14844|7.0157|-1828.222578|9.8981|8.6737|8.6737
12o_a30|0.0|0.0|0|0.604984133|0.036331447|-0.0068750669999999|5.351858133|-0.028326022|0.040899471|-0.089996613|0.0|0.019094532|10.31162888|-0.087019298|1|0.003603419|-0.465857798|-0.054392357|0.7463962120000001|0|0.844344883|-0.0975052409999999|0.402022325|0.015460222|-62.74209511|9.948252054|75.15128057|0.1556551169999999|100.1600333|-0.037808155|6.401442327000001|0.0|-1.852599578|-31.84483128|-24.32856749|59.43716284|2476.50603|-15.65480256|0.186865502|7.400912529|0.885533983|6542.77337|120.2431068|-767.0853252|29.91948755|0.0141914589999999|-402.9878652|1466.05489|9.131836103|0.0|1.0|1.0|0.0|1.0|0.0|0.14|4.47|3.27|81.65|2.0|132.29|1.0|3.11|-5.44|1.19e-06|0.0005139999999999|3.61e-06|4.49|0.0|6.03e-08|-0.05085|-2035.338699|687.92|356.1|238.73|0.3493699999999999|0.6854399999999999|149.0|-0.1478799999999999|5559.0|-2035.199757|6.8632|7.8097|7.8097
13a_a5|0.0|2.931642415|0|1.393002748|-0.154076582|-0.006081807|4.59511985|-0.033436214|0.023989899|-0.007871499|0.0|-0.139517787|10.94530369|-0.025324157|1|0.003196482|-0.367284642|-0.048584084|0.720100768|0|0.7667501609999999|-0.0839257009999999|0.470564031|0.016739606|-54.03141848|10.77696869|126.2663658|0.233249839|150.1663914|-0.0279752339999999|6.938219155|39.93934134|-1.426736914|-36.90128585|-18.01047283|68.09484712|1314.232685|-11.59515363|0.401208461|8.571729592999999|0.854865353|5628.9694|258.29825730000005|-591.3528349999999|30.07803494|0.02811638|-127.2041084|1533.979782|18.10134317|1.0|1.0|1.0|1.0|2.0|2.46|0.13|4.39|3.58|92.79|2.0|114.18|1.0|2.71|-3.74|0.000169|0.0675|0.000184|2.19|0.0|1.26e-09|-0.05534|-1313.126035|688.18|294.45|267.87|0.41806|0.50037|0.1992|-0.17364|3.3414|-1312.968936|4.1671|7041.0|7041.0
3c_a32|0.0|3.452148526|0|0.6094207970000001|0.025890116|-0.006923974|5.733341277|-0.048337951|0.043817204|-0.0522536959999999|2.224112182|-0.113334836|10.31100278|-0.01180891|3|0.00124359|-0.5427297289999999|-0.003205869|0.774363061|1|0.888766719|-0.0943910459999999|0.216289509|0.015118975|-48.52416391|7.772301225|59.72163595|0.1112332809999999|57.18235134|-0.0288417079999999|3.995552912|0.0|-1.038301506|-17.94949454|-14.82682786|42.68833949|1393.156794|-7.622115192000001|0.306047878|5.605165488|0.733606015|4598.027604999999|157.331845|-274.3961469|21.36577928|0.018316536|-199.4122311|769.1680542|9.416090047|1.0|1.0|1.0|1.0|1.0|2.95|0.19|6.61|4.68|110.94|1.0|93.05|1.0|4.02|-4.91|6.65e-07|0.000217|1.22e-05|4.14|0.0|1.28e-07|-0.05487|-1633.419633|544.22|352.54|352.54|0.7034600000000001|0.7034600000000001|0.5017|-0.14219|3123.0|-1633.348356|5.0659|8.0458|8.0458
25_a12|0.0|0.0|0|1.404967476|0.00700113|-0.004103693|0.0|-0.045725323|0.038787879|-0.089297664|2.050456822|-0.025245046|10.93676625|-0.11195017|0|0.001783739|-0.4288076329999999|-0.2430098439999999|0.806844014|1|0.947937175|-0.080147596|0.120087607|0.004952762|-41.75851719|2.580489093|37.96125329|0.052062825|27.12578432|-0.03323193|1.3444869730000002|0.0|-1.362509125|-14.85843094|-17.31450713|31.09844409|1907.027255|-9.021208163|0.082701363|5.34703037|0.814415245|4329.321091|43.08908189|-369.8695347|18.87554002|0.005118351|-434.8420476|773.8971409|2.666764531|1.0|0.0|1.0|1.0|1.0|3.43|0.05|4.7|5.35|37.81|1.0|99.48|1.0|4.29|-5.25|5.19e-06|0.00162|5.63e-06|4.76|0.0|1.6399999999999995e-09|-0.05352|-974.6328337|560.14|359.04|290.68|0.63284|0.69029|0.1897|-0.14303|1.2494|-974.508059|2.2482|7.6576|7.6576
11c_a5|0.0|2.930680267|0|1.427567332|-0.2117133739999999|-0.004590583|4.59511985|-0.050049777|0.027388889|-0.0859098|0.0|-0.059682527|10.94877953|-0.023856811|1|0.005383056|-0.269653478|0.030085871|0.658307423|0|0.80472351|-0.0873419269999999|0.389427402|0.01785211|-53.12487972|10.85837291|31.61751609|0.19527649|118.7750305|-0.0322785379999999|6.604499968|4.089828494|-1.484812761|-29.19305715|-19.63310772|58.854300300000006|926.234805|-11.94164728|0.292960365|8.88462927|0.811648325|5202.741647999999|178.1902995|-549.3157749|27.76804404|0.021214793|-251.8596984|1277.330026|12.90369209|1.0|1.0|1.0|1.0|1.0|2.14|0.09|4.79|4.17|80.76|1.0|106.79|1.0|3.0|-4.1|7.38e-05|0.0273|7.950000000000001e-05|2.78|0.0|3.4000000000000003e-09|-0.04315|-1218.454079|636.14|294.59|275.3|0.60118|0.6267699999999999|0.2186|-0.1713299999999999|2.5278|-1218.336116|3.3827|7.6021|7.6021
15a_a50|0.0|0.0|2|1.3530592819999998|-0.113976703|-0.004429392|5.82008293|-0.06317118|0.035694444|-0.0446629609999999|2.020652006|-0.15010386|10.94500663|-0.125205943|2|0.005828749|-0.325638639|-0.051676609|0.76745052|1|0.837789896|-0.084501726|0.4349386739999999|0.018014615|-50.56454577|10.77967103|275.287923|0.162210104|97.06405493|-0.029316925|6.450390922|0.0|-1.436529349|-28.07082095|-17.54280159|57.69065967|1754.903963|-10.49734522|0.294589405|8.095541483|0.8103580690000001|5401.219537|176.277812|-514.369916|24.86892274|0.018747341|-245.8291419|1218.577214|11.21812301|1.0|1.0|1.0|1.0|1.0|2.63|0.23|3.23|3.57|68.76|1.0|110.43|1.0|2.76|-3.92|0.000251|0.0933|0.0001189999999999|2.51|0.0|8.070000000000001e-07|-0.03255|-1199.784983|644.4|306.83|306.83|0.66132|0.66132|0.1767|-0.16693|6.6307|-1199.629702|9.0948|7.3872|7.3872
18_a4|0.0|0.0|1|1.3998285519999998|-0.181683336|-0.004533883|5.4161004020000005|-0.164169913|0.042924837|0.049240675|0.0|-0.200683549|10.94611841|-0.063708832|1|0.00042|-0.319213511|0.102914528|0.615655659|0|0.7755960390000001|-0.085817825|0.269470313|0.017694182|-42.33787448|8.729352711|203.5264327|0.224403961|110.7087804|-0.03479101|4.306590617|0.0|-1.287267373|-22.93503169|-17.16400317|55.21809494|1573.744396|-8.467791078|0.2305616919999999|6.133421395|0.682329162|4381.693113|113.7466718|-313.3082699|22.30718562|0.0175331289999999|-265.85258480000005|825.3658678999999|8.649897756|1.0|0.0|1.0|0.0|1.0|2.56|0.11|3.46|3.43|50.94|0.0|86.22|1.0|2.78|-3.51|0.00113|349.0|0.000312|2.24|0.0|2.96e-06|-0.03538|-1033.454769|523.81|294.88|274.59|0.52475|0.57777|0.1|-0.17345|2.7878|-1033.398285|3498.0|5.5817|5.5817
12aq_a36|0.0|3.427017327|0|1.297043497|0.0332421529999999|-0.0116333169999999|5.351858133|-0.135770278|0.041728395|0.076517478|0.0|-0.1031859869999999|10.95447882|-0.028591187|1|-0.004569485|-0.5356623070000001|-0.0606936879999999|0.849217847|0|0.681470612|-0.122078233|0.162384515|0.021389734|-81.56528598|14.29132551|86.6958382|0.318529388|212.8220574|-0.042953452|9.548598682|112.415579|-2.319486422|-48.79273723|-28.69889692|87.31909781|2906.024504|-19.17486584|0.238023252|8.596645087999999|0.743623723|6296.75201|159.03272990000002|-1035.442755|37.66374367|0.020701483|-350.0740123|2033.842158|13.83147784|0.0|0.0|1.0|0.0|3.0|0.0|0.13|1.92|0.98|112.29|1.0|131.85|0.0|1.15|-3.45|0.000304|129.0|0.000359|1.55|0.0|7.19e-07|-0.06059|-1401.637414|703.04|367.26|317.51|0.6933199999999999|0.7058300000000001|0.0059|-0.13908|6.7649|-1401.452487|8671.0|7.2596|7.2596
4_a38 (LY-2157299)|0.0|0.0|1|1.343847059|0.050460026|-0.00638266|5.4161004020000005|-0.080432741|0.041252955|-0.0501467259999999|1.721297609|-0.159241692|10.9277672|-0.020954339|1|0.003107816|-0.463575124|-0.041794304|0.6848692759999999|1|0.754313773|-0.089446059|0.459041332|0.01243241|-51.11565158|7.104736984|260.7739337|0.2456862269999999|140.40206619999998|-0.03235283|4.060137052|71.22674185|-1.520583011|-30.23133173|-18.48863993|60.00582329|1686.693134|-10.56568487|0.213882939|6.54753874|0.949475478|5566.495502000001|122.2274724|-496.5871888|23.51893991|0.01379043|-327.0140711|1105.390176|7.880803302999999|1.0|1.0|1.0|1.0|1.0|2.6|0.18|3.69|3.51|86.69|1.0|108.18|1.0|2.81|-3.99|0.0001409999999999|52.0|0.000102|2.39|0.0|7.45e-08|-0.06|-1198.64695|617.61|327.69|266.68|0.4|0.68|0.06|-0.16|5.9043|-1198.49738|7.6529|7.1586|7.1586
8b_a8|0.0|3.191799887|1|1.395658149|-0.023718767|-0.013834266|5.4161004020000005|-0.182065125|0.040054466|0.019958073|0.0|-0.0422693659999999|10.94650923|-0.03443232|1|-0.003593429|-0.5058761820000001|0.097555876|0.726912742|0|0.558354653|-0.11627069|0.28604765|0.032440348|-71.23625346|19.87542051|172.84152849999998|0.441645347|270.5854753|-0.047457424|12.1771918|89.09854311|-2.325413799|-48.85837649|-29.07602182|99.62129245|1821.324722|-17.8141788|0.218545278|7.507665421|0.936224813|6471.7604200000005|133.8974321|-872.8947609999999|37.20755791|0.022425382|-344.8810688|1823.170337|13.73949201|0.0|1.0|1.0|0.0|2.0|2.93|0.09|3.65|3.03|112.23|1.0|114.18|0.0|2.9|-4.43|1.6899999999999997e-05|7.0|3.69e-05|2.76|0.0|7.33e-08|-0.06114|-1407.052256|640.35|375.8|270.59|0.57234|0.70195|0.1515|-0.13807|5.8389|-1406.887058|7.4497|5.2941|5.2941
8e_a8|0.0|3.01599663|1|1.394799502|-0.018155171|-0.010579355|4.844187086|-0.205927741|0.0427891159999999|-0.000766016|0.0|-0.102167262|10.94332438|-0.051339286|1|-0.004224671|-0.475941912|0.02023118|0.636205913|0|0.661490276|-0.105450888|0.280304418|0.0211004739999999|-64.32539698|12.87136047|106.0087621|0.338509724|206.4920729|-0.04393787|7.851573274|76.40535608|-2.109017754|-43.00500847|-26.80224874|83.37098475|2080.07805|-16.34946208|0.196692764|7.50719734|0.935150832|6095.6213210000005|119.9832494|-784.77418|33.36487904|0.0184428869999999|-370.0368722|1601.514194|11.25022336|0.0|1.0|0.0|0.0|2.0|2.98|0.04|4.33|4.17|90.11|2.0|111.81|0.0|3.71|-4.9|5.34e-06|0.00215|1.25e-05|3.69|0.0|1.6399999999999998e-08|-0.06253|-1376.924308|639.38|378.73|267.77|0.50055|0.7013|0.1671|-0.13719|6.1505|-1376.766245|7.7951|4.7014|4.7014
12ab_a30|0.0|0.0|0|0.604983638|-0.026189286|-0.008528077|5.351858133|-0.030346359|0.043854875|0.018023992|0.0|0.038312857|10.31162784|0.01563558|1|0.005111479|-0.384942092|0.078325164|0.794193541|0|0.7997534890000001|-0.1008879709999999|0.4605456229999999|0.031588146|-71.0035788|22.23130678|119.79740259999998|0.200246511|140.93076580000002|-0.031859359|15.64609074|0.0|-1.815983471|-40.9825333|-22.42218278|80.46280277|2618.234172|-15.78042667|0.3960470239999999|8.44310703|0.856003642|6918.884105|278.7324985|-899.4843201|37.1257096|0.030534507|-146.321375|2116.165447|21.48976996|0.0|1.0|1.0|1.0|1.0|0.0|0.21|3.94|2.63|100.11|2.0|140.26|0.0|2.52|-5.0|2.47e-06|0.00113|9.94e-06|3.81|0.0|1.47e-07|-49.0|-1804.79081|753.75|355.06|258.2|0.46561|0.68324|0.1511|-0.14772|6.9089|-1804.589076|7.4968|7.7825|7.7825
8e_a12|0.0|0.0|1|1.283834633|0.050021617|-0.006350143|4.727387819|-0.049397555|0.037430556|0.0661362779999999|2.197856963|-0.087658302|10.94458094|-0.0309579439999999|1|0.005744805|-0.448676455|-0.036433876|0.797199175|1|0.939627917|-0.087795345|0.001151979|0.0155147339999999|-50.273571200000006|8.884082475|51.38557748|0.060372083|34.57040021|-0.031094185|5.0872236|0.0|-1.492520871|-17.05887601|-17.80522313|38.67488258|2112.908299|-10.19566754|0.2887421289999999|6.446557205|0.830990262|5490.975165|165.34017769999997|-489.392042|25.03342862|0.019545275|-241.94192880000003|1201.604574|11.19206011|1.0|1.0|1.0|1.0|1.0|3.01|0.14|3.34|2.68|55.1|2.0|117.04|1.0|3.12|-4.69|4.25e-05|0.0156|2.03e-05|3.53|0.0|1.19e-08|-0.05739|-1177.593205|612.59|375.21|236.25|0.38889|0.6954899999999999|0.2252|-0.13599|1.0295|-1177.436953|1.9327|6.2306|6.2306
18c_a30|0.0|0.0|0|0.604986846|0.12157783|-0.0109670669999999|5.351858133|-0.118776867|0.042560386|0.011887112|0.0|0.0119521719999999|10.31163825|-0.0351777|1|-0.002215642|-0.562807327|0.034468997|0.802578397|0|0.717052026|-0.1115683|0.42531141|0.019360263|-75.33411705|13.07260474|384.391404|0.282947974|191.0545887|-0.042101245|8.826997739|103.215593|-2.2313660090000003|-48.15493021|-28.4279687|84.38908035|3094.729399|-19.19537998|0.214007997|7.646050338999999|0.81455244|6685.737642|144.5043388|-1017.355139|36.16826708|0.018410634|-386.2200097|1916.918155|12.43138832|0.0|0.0|1.0|0.0|2.0|0.0|0.13|3.04|1.72|124.74|1.0|135.37|0.0|1.91|-4.3|9.68e-06|0.00427|5e-05|2.74|0.0|6.520000000000001e-07|-0.05575|-1744.455795|711.56|355.78|355.78|0.69123|0.69123|0.3879|-0.14225|6.6462|-1744.28923|8.64|7.9208|7.9208
5_a18 (BIBF0775)|0.0|0.0|0|1.251175715|0.0160123|-0.005220163|4.844187086|-0.015946718|0.035478927|-0.0366107389999999|0.0|0.0002403959999999|10.94702058|-0.022817602|0|0.0036739159999999|-0.453086741|-0.001626287|0.7061155790000001|0|0.8432358679999999|-0.078246932|0.420002762|0.008501088|-59.08151918|6.418873637000001|10.36586529|0.156764132|118.3671077|-0.029755876|4.846666751|50.25564119|-2.112667176|-39.33277643|-22.46761997|58.5107823|1645.395714|-16.96451322|0.184058942|9.798677372|0.937842434|7221.114573000001|138.97646310000002|-1204.480438|27.535837|0.010831199|-477.1120625|1955.044427|8.178259299999999|1.0|0.0|1.0|1.0|2.0|0.0|0.32|4.09|3.69|76.5|3.0|155.95|0.0|3.2|-5.72|8.590000000000001e-07|0.000425|1.91e-06|4.73|0.0|6.18e-10|-0.04938|-1572.290174|817.02|378.13|378.13|0.69298|0.69298|0.4825|-0.13154|2.3389|-1571.914419|2.8009|7.4685|7.4685
