molecula|NaaNH|n9FaHRing|n9FaRing|SssssC|NaasN|SRW09|nARing|BCUTs-1|SaasN|MATS2c|AATSC1c|SRW07|AATSC1s|n6HRing|JGI4|MATS7i|SaaaC|ATSC1c|AATSC1are|BCUTi-1|AATSC8d|n5aRing|n5aHRing|AATSC7i|MATS1i|n6aHRing|BIC2|MATS8s|GATS1pe|RASA|FNSA3|PBF|PNSA5|RNCS|TPSA_x|WNSA5|FNSA2|DPSA5|PNSA4|DPSA3|GeomPetitjeanIndex|GRAVp|PNSA2|MOMI-Z|WNSA4|FPSA1|GeomDiameter|WNSA2|DPSA4|FPSA5|CYP2D6 inhibitor|CYP2C9 inhibitor|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Fraction Csp3|Log S (SILICOS-IT)|Log Po/w WLOGP|TPSA_y|Log Po/w MLOGP|Brenk|Molar refractivity|Log S (Ali)|Heavy atom count|Log Kp (cm/s)|Molecular Mass|Egan filter|CYP1A2 inhibitor|Consensus Log P|Log S (ESOL)|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|Solubility [Log S (ESOL)] (mg/ml)|Log Po/w XLOGP3|Lipinski|Solubility [Log S (SILICOS-IT)] (mol/l)|Absorption Energy (max. Transition) (eV)|log P|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (water) (Hartree)|Total Energy (gas phase) (Hartree)|Volume|Approximated area|Contribuition (max. transition)|Zero Point Energy|Dipole (water)|IC50|pIC50|pIC50
13a_a6|1|0|0|0.0|0|7.412764017000001|1|1.430639975|0.0|-0.042110772|-0.01115741|5.351858133|-0.0265090529999999|1|0.041767677|0.031837397|0.0|-0.602500119|-0.00460563|10.95129557|-0.0525259259999999|1|1|0.05269025|-0.10896749|1|0.7722228729999999|0.090839165|0.8013954109999999|0.77450544|-0.094081761|0.22670695|-74.18628740000001|154.9639272|147.4582473|-48.51283287|-2.042034827|87.37044493|-26.70706346|82.36189896|0.467070451|2820.31296|-1335.353173|2626.396685|-17.46461983|0.240087608|15.08351934|-873.2309916000002|35.14492428|0.02016134|1.0|1.0|1.0|2.0|0.12|-9.01|4.32|95.85|1.29|0.0|116.79|-5.51|31.0|-6.1|409.44|0.0|1.0|3.52|-4.99|3.11e-06|0.0012699999999999|1.02e-05|0.00417|3.8|0.0|9.77e-10|5.9934|4.04|3651.0|-1350.085889|-1350.057702|1166.79|571.9|0.4816|-1349.834826|9.2157|46.0|7.3372|7.3372
12ag_a36|1|0|0|0.0|0|7.412764017000001|2|1.297044434|0.0|-0.042092217|-0.008085448|5.351858133|-0.084341564|2|0.043848238|0.063109409|0.0|-0.436614203|-0.002526241|10.96052849|-0.050147748|1|1|0.135431487|-0.101303149|1|0.835013502|0.124298337|0.698414933|0.7468300940000001|-0.082492792|0.26896187|-68.21579593|85.84609192|159.6746787|-43.02381535|-1.946854457|80.40643223|-24.55768654|64.72839664|0.481286668|2773.9654530000003|-1227.884327|2305.164626|-15.48857353|0.2411026289999999|15.13240062|-774.4286762999999|32.35969377|0.019328689|0.0|0.0|0.0|2.0|0.14|-6.86|2.44|69.2|2.4|0.0|123.71|-3.89|30.0|-6.76|399.42|0.0|0.0|2.15|-4.16|0.000129|0.0515|6.96e-05|0.0278|2.78|0.0|1.4e-07|3.8893|3.41|3.7117|-1332.185403|-1332.151245|1112.68|507.72|0.69204|-1331.9454449999998|7.5405|17.0|7.7696|7.7696
21_a47|0|1|1|0.0|1|6.86171134|0|1.408713027|1.2247108|0.072733799|-0.010650348|4.727387819|-0.13650463|2|0.037801932|-0.034419528|1.028199909|-0.511216716|-0.006808306|10.95058272|0.057225853|1|1|-0.090969103|-0.1049885469999999|2|0.826796636|-0.080213904|0.591185263|0.70582155|-0.082614966|0.3188717339999999|-53.76411184|34.75044485|166.049938|-30.34731959|-1.5239986980000002|70.10126935|-19.11612865|59.46768095|0.463113582|2691.697803|-860.2257893999999|1402.202743|-10.79015808|0.355154704|13.17102891|-485.55711339999993|29.64451905|0.028943339|1.0|1.0|1.0|2.0|0.1|-7.7|4.93|84.73|2.97|0.0|104.49|-4.44|29.0|-6.58|394.38|0.0|1.0|3.43|-4.32|3.6e-05|0.0142|4.84e-05|0.0191|3.0|0.0|1.98e-08|3917.0|4.43|3917.0|-1375.061089|-1375.028093|1014.33|441.93|0.68296|-1374.858663|4.9172|5.0|8.3|8.3
18a_a22|0|0|0|0.0|1|6.842683282|0|1.194229718|1.854982521|-0.197348157|-0.003488994|4.727387819|-0.018344659|2|0.038167849|0.033735832|1.6891461019999998|-0.19538364|0.007066388|10.31286146|-0.015194063|1|1|0.059645624|-0.0835538409999999|2|0.7329701259999999|-0.042139855|0.722009212|0.926535704|-0.050645213|0.573315195|-51.6464295|29.59800426|49.84469832|-35.04152115|-1.5223960559999998|64.80092090000001|-19.86401135|45.98663929|0.487405342|2898.068989|-1032.92859|2213.859172|-13.47750813|0.289532802|13.72951861|-700.830423|27.95908297|0.0193879289999999|1.0|1.0|1.0|1.0|0.08|-9.4|5.11|100.61|2.13|1.0|131.64|-5.59|32.0|-6.28|436.53|0.0|1.0|3.9|-5.16|2.59e-06|0.00113|6.98e-06|0.00305|3.78|0.0|3.95e-10|5.0214|3.69|3.4832|-1691.3151059999998|-1691.2957760000002|1211.84|531.16|0.35107|-1691.036502|5.3946|13.0|7.8861|7.8861
12_a1|1|0|0|0.0|0|7.423568444|1|1.430936075|0.0|-0.0455890429999999|-0.011221829|5.351858133|-0.02164054|1|0.036382114|0.076867966|0.0|-0.516204114|-0.0038943009999999|10.94945122|-0.051772288|1|1|0.127560614|-0.104622651|1|0.749817035|-0.045776997|0.7534284040000001|0.765121385|-0.0964711209999999|0.210514881|-60.78517756|133.6600817|136.3310784|-35.28166588|-1.675584287|74.99749378|-23.15625812|75.59644237|0.46449367|2592.245875|-972.562841|1825.150911|-13.44063462|0.275333347|14.34104294|-564.5066541|31.95435864|0.024485753|1.0|1.0|1.0|1.0|0.05|-8.2|4.41|83.82|1.67|0.0|103.47|-4.98|28.0|-6.02|366.37|0.0|1.0|3.44|-4.75|1.04e-05|0.00379|1.77e-05|0.00649|3.54|0.0|6.28e-09|3734.0|3.67|3.1744|-1216.12881|-1216.099134|1018.84|482.51|0.69114|-1215.922313|10.1801|2.95|5.5302|5.5302
21_a34|0|0|0|0.0|1|8.002694162000001|2|1.425532331|1.88614418|0.026135784|-0.012535886|5.860786223|-0.091664226|1|0.036880342|-0.125881566|0.0|-0.7020096440000001|-0.001643445|10.94874873|-0.009996155|1|1|-0.201539853|-0.254686357|1|0.740092842|0.116926272|0.660871869|0.676390843|-0.09533089|0.527371706|-79.03896823|168.9671187|217.1470086|-53.03643341|-2.120218984|95.12565978|-27.89610644|86.89263143|0.4688149339999999|3115.110331|-1422.701428|2429.6035|-18.7187412|0.271739906|13.65523159|-954.6558014|38.30514214|0.023973624|0.0|1.0|1.0|0.0|0.12|-7.68|3.23|86.55|1.72|1.0|122.59|-4.5|33.0|-6.83|438.43|0.0|0.0|3.03|-4.71|3.14e-05|0.0138|1.94e-05|0.0085|3.02|0.0|2.07e-08|4.3011|7.78|3091.0|-1483.3359380000002|-1483.305698|1182.6|530.93|0.6893199999999999|-1483.057743|7.9399|3.36|5.4737|5.4737
19j_a38|1|0|0|0.0|0|7.412764017000001|2|1.29704352|0.0|-0.089207643|-0.007976154|5.351858133|-0.04575843|2|0.04391253|0.105682345|0.0|-0.438688445|-0.004442319|10.95429182|-0.036248822|1|1|0.23209815|-0.09493054|1|0.846765471|-0.001131945|0.6885713729999999|0.8071763829999999|-0.0844479869999999|0.625966089|-73.92901683|131.29876370000002|131.9851314|-50.60340201|-1.944118135|90.05233553|-26.09259418|74.95583121|0.408533267|2969.234865|-1330.722303|3109.238056|-17.86002424|0.285630155|12.69084117|-910.8612362|36.5253298|0.023555355|0.0|1.0|1.0|3.0|0.13|-6.92|2.42|105.02|1.76|0.0|130.41|-4.35|32.0|-7.13|426.45|0.0|0.0|2.44|-4.12|4.46e-05|19.0|7.55e-05|0.0322|2.5|0.0|1.2099999999999998e-07|6.0361|3.23|3.6886|-1424.426858|-1424.390074|1163.3|533.97|0.30419|-1424.183388|14.4895|8.0|8.1146|8.1146
11d_a31|1|0|0|0.0|0|7.765993078999999|1|0.610136352|0.0|0.064475882|-0.017317263|5.733341277|-0.116385886|0|0.0388738739999999|0.016799834|0.0|-0.848545873|-0.009496378|10.31169874|-0.078235092|2|2|0.026806221|-0.096447723|0|0.822077662|-0.057505249|0.78396996|0.585212816|-0.134031221|0.197166451|-82.06512842|296.2476128|253.9354598|-50.24081482|-1.87667327|98.8237718|-24.97634343|103.1255906|0.4816588089999999|2532.447962|-1148.911798|2039.207676|-15.29068277|0.318229459|15.21323794|-703.3714074|36.63453013|0.027374162|1.0|1.0|1.0|2.0|0.32|-6.23|4.03|125.57|1.26|0.0|102.13|-5.48|27.0|-6.4|385.44|0.0|1.0|3.34|-4.2|3.33e-06|0.00128|6.26e-05|0.0241|3.17|0.0|5.83e-07|3.8009|4.87|3.8009|-1598.7152199999998|-1598.671315|1077.69|551.86|703.0|-1598.4848980000002|4.6622|0.03|7.5229|7.5229
13_a4|0|0|0|0.0|1|7.535296702|1|1.399843898|2.050136054|-0.210975191|-0.000990136|5.4161004020000005|-0.019846488|1|0.044357639|-0.059300584|0.0|-0.04158572|0.012994083|10.94205723|-0.0963182119999999|1|1|-0.094404255|-0.0161529719999999|1|0.744134785|-0.215746851|0.6490618429999999|0.970027005|-0.050017793|0.229685203|-33.41617993|11.85953992|14.67530603|-16.36114989|-1.091992764|37.12083496|-13.70920202|28.77218157|0.4289448289999999|1910.137758|-534.6588788|1439.176684|-6.7122666220000005|0.137460473|9.917593683|-261.7783983|15.89399858|0.007566425|0.0|0.0|0.0|0.0|0.16|-6.2|4.15|30.71|2.9|0.0|90.06|-4.09|22.0|-5.39|287.36|0.0|1.0|3.57|-4.42|8.18e-05|0.0235|3.77e-05|0.0108|3.75|0.0|6.28e-07|4.4811|3.87|4.1733|-898.3562912999998|-898.3381672|893.0|429.36|0.53815|-898.2009630000001|3.7228|4.0|5.3979|5.3979
4p_a46|0|0|0|0.122217892|1|7.825245291|1|1.134636977|2.102855253|-0.060700883|-0.004413243|5.587248657999999|-0.038295755|0|0.046533816|-0.164311513|0.0|-0.233901882|0.005152176|10.93681929|-0.120823841|1|1|-0.251219946|0.066453878|0|0.747019097|-0.078703563|0.751334374|0.905966489|-0.0997229069999999|0.3352802039999999|-47.22779946|175.10295019999998|53.32991189|-26.78464688|-1.498932241|51.05047787|-17.00200781|60.7522985|0.423511708|2257.769185|-850.1003902999998|2219.4587530000003|-9.642472876|0.12579435|10.10955243|-482.1236438|19.44852199|0.006740305|0.0|1.0|0.0|1.0|0.3|-7.05|5.25|61.84|3.2|0.0|107.89|-5.8|27.0|-5.09|357.45|0.0|1.0|4.25|-5.4|1.59e-06|0.000567|4.03e-06|0.00144|4.77|0.0|8.95e-08|5.4796|4.89|3.9958|-1129.65844|-1129.618646|1058.54|537.47|0.43709|-1129.3914619999998|5.3996|341.0|6.4672|6.4672
15_a31|1|0|0|0.0|0|7.765993078999999|1|0.610137926|0.0|0.1893807519999999|-0.018913735|5.733341277|-0.134784483|0|0.038809524|-0.0302581979999999|0.0|-0.775463115|-0.011797858|10.31169996|-0.074455342|2|2|-0.052339921|-0.157560864|0|0.8022000659999999|-0.0869591359999999|0.782925607|0.567108776|-0.116196194|0.287991212|-70.00513464|141.1489667|230.1075793|-37.21191643|-1.58037081|88.05886218|-22.10688462|82.24348203|0.466164359|2351.566145|-840.0616157|1675.977147|-11.75113151|0.358466423|11.51842782|-446.5429972|34.45943505|0.03396368|1.0|1.0|1.0|2.0|0.19|-5.66|3.0|117.37|0.41|0.0|90.47|-4.28|24.0|-6.84|342.37|0.0|1.0|2.27|-3.57|5.27e-05|18.0|0.000272|0.0931|2.18|0.0|2.19e-06|4569.0|3.9|4569.0|-1460.900291|-1460.861851|925.93|452.98|0.5241899999999999|-1460.736142|7.5831|1.1|5.9586|5.9586
12t_a36|1|0|0|0.0|0|7.412764017000001|2|1.297042607|0.0|-0.058770337|-0.00673635|5.351858133|-0.034194893|2|0.041767677|0.035510516|0.0|-0.404180985|0.003676818|10.95395385|-0.0288761339999999|1|1|0.059266516|-0.101854847|1|0.829598864|-0.009662203|0.857993338|0.8337556420000001|-0.0735262|0.318666358|-67.01551397|86.12920631|110.727965|-44.63604995|-2.012310282|77.32343502|-23.93411213|60.71345614|0.48189543|2771.211293|-1340.3102789999998|2320.375227|-15.94144641|0.21683192|15.36435856|-892.7209991000001|30.56063281|0.01547607|0.0|0.0|0.0|2.0|0.21|-7.36|2.45|69.2|2.45|0.0|133.52|-4.61|31.0|-6.33|409.49|0.0|0.0|2.4|-4.57|2.48e-05|0.0102|2.6600000000000003e-05|0.0109|3.47|0.0|4.38e-08|3.8844|3.87|3.6694|-1311.585049|-1311.552739|1208.04|562.72|0.69297|-1311.287803|7.9104|8.0|8.0969|8.0969
3d_a32|1|1|1|0.0|0|7.765993078999999|0|0.609420786|0.0|0.0181036519999999|-0.006420365|5.733341277|-0.034290847|0|0.041161616|-0.0620110029999999|2.230648962|-0.269655316|0.000655875|10.31100276|-0.0602430179999999|3|3|-0.1131110759999999|-0.076494363|0|0.8444218509999999|-0.069007775|0.77923808|0.892845502|-0.06869526|0.2214902789999999|-50.45435743|62.43434632|58.01666174|-27.31750365|-1.118246623|59.15151032|-15.52441767|45.000975700000005|0.427813496|2213.978384|-605.4522892000001|1855.167124|-8.405385739|0.2794597139999999|10.75032687|-327.8100438|21.54552351|0.0160633|1.0|1.0|1.0|1.0|0.24|-7.29|5.07|110.94|1.94|0.0|97.86|-6.55|23.0|-5.18|340.47|0.0|1.0|4.32|-5.13|2.81e-07|9.58e-05|7.36e-06|0.00251|4.5|0.0|5.13e-08|3.5105|3.42|3.5105|-1672.758552|-1672.733979|959.11|465.41|0.7035100000000001|-1672.585902|5.1728|8.0|8.0915|8.0915
12y_a30|0|0|0|0.0|0|7.412764017000001|2|0.604984019|0.0|0.048343649|-0.005996863|5.351858133|-0.037335306|2|0.044197531|-0.089502772|0.0|-0.353814891|0.00604028|10.31162818|-0.058184644|1|1|-0.153680104|-0.053700437|1|0.768409873|-0.05346283|0.803183654|0.8489185109999999|-0.070903795|0.374181804|-61.25585229|85.17057711|101.4221952|-41.1215369|-1.91621895|69.55490151|-23.38859815|57.65603256|0.445723724|2847.362782|-1286.372898|2411.415644|-15.70095045|0.179891855|14.55517927|-863.552275|28.51891948|0.012362508|0.0|1.0|0.0|1.0|0.21|-7.38|3.23|81.65|3.25|0.0|137.21|-6.04|31.0|-5.64|426.54|0.0|0.0|3.19|-5.46|9.14e-07|0.00039|3.48e-06|0.00148|4.6|0.0|4.12e-08|5.1973|4.45|3.4718|-1654.41361|-1654.382468|1227.82|585.59|0.30617|-1654.125015|5.1209|22.0|7.6576|7.6576
3b_a12|0|0|0|0.0|0|0.0|1|1.283824445|0.0|0.156777705|-0.007916598|0.0|-0.043495794|2|0.0375|-0.1215705419999999|0.0|-0.332497127|-0.004028952|10.9540388|-0.003968827|0|0|-0.19952566|-0.071149325|1|0.768772928|-0.008328578|0.802482465|0.903204699|-0.064393592|0.073824142|-46.11064215|41.13468455|50.46508298|-24.04018959|-1.326648015|54.77629766|-17.73486237|38.97406803|0.390744506|2186.64676|-691.6596323|1935.211747|-9.246226764|0.2311778089999999|10.88757628|-360.6028438|23.06757345|0.0166212889999999|1.0|1.0|1.0|1.0|0.05|-8.1|3.14|37.28|3.99|0.0|102.53|-4.26|24.0|-5.65|332.79|0.0|1.0|3.59|-4.64|5.539999999999999e-05|0.0184|2.28e-05|0.00759|3.78|0.0|7.91e-09|4.2092|3.96|3.7741|-1410.971864|-1410.947421|915.37|426.66|0.53738|-1410.826913|8.5678|49.0|7.3098|7.3098
12d_a40|0|0|0|0.0|1|7.515889085|0|0.60499064|1.753432382|0.1028826769999999|-0.008004393|5.4161004020000005|-0.107711573|0|0.043185185|0.209157499|0.794852923|-0.288158151|-0.000134504|10.31197256|-0.166080871|2|2|0.3683138529999999|0.127299624|0|0.7769829840000001|-0.0065648919999999|0.6948809659999999|0.840431415|-0.095675903|0.0913543|-48.54239742|207.39648|84.53363343|-25.71599691|-1.282824111|55.13932669|-20.59374436|56.88984065|0.470893531|2270.596857|-679.5935638999999|643.5166227999999|-10.90981687|0.155716451|14.88744155|-360.0239567|24.39197636|0.01245259|0.0|1.0|1.0|1.0|0.0|-6.84|5.02|84.45|3.76|1.0|96.16|-6.25|23.0|-5.13|361.25|0.0|1.0|4.21|-5.58|5.58e-07|0.0002009999999999|2.61e-06|0.000942|4.75|0.0|1.44e-07|4.3959|4.14|2.7962|-2153.197255|-2153.180821|910.58|435.41|0.55983|-2153.071733|1.9961|19.0|7.7212|7.7212
7_a47|0|0|0|0.0|0|0.0|0|1.304326965|0.0|0.00763426|-0.008206422|0.0|-0.143650735|2|0.04030303|-0.128433676|1.303301032|-0.3939082339999999|-0.0091074509999999|10.93671034|-0.0781924059999999|0|0|-0.262805289|-0.021071408|2|0.817389583|-0.04402021|0.671549194|0.8473227320000001|-0.081264417|0.427432212|-54.113260200000006|103.5602725|86.09912617|-30.51603217|-1.631279045|61.47335819|-20.44278719|50.85512286|0.405265781|2491.885862|-919.9254234|1968.695833|-11.52827882|0.1830206469999999|10.90440708|-518.7725468|25.02240371|0.0130514639999999|1.0|0.0|1.0|2.0|0.09|-9.45|6.52|58.04|3.69|0.0|111.28|-6.47|28.0|-4.8|393.84|1.0|1.0|4.89|-6.06|3.41e-07|0.000134|8.75e-07|0.000345|5.49|0.0|3.52e-10|3.7203|5.08|3.7203|-1647.996662|-1647.963177|1043.33|455.81|0.69314|-1647.7863539999998|4.4255|25.0|7.6|7.6
8a_a32|1|1|1|0.0|0|7.773594467000001|0|0.609420757|0.0|-0.0755556459999999|-0.010151321|5.733341277|-0.056633919|0|0.04008547|-0.0281981579999999|2.059960334|-0.497414715|-0.003484915|10.31100269|-0.128684642|3|3|-0.050766252|-0.0852122769999999|0|0.845443342|-0.184419911|0.7507116140000001|0.814553726|-0.083474428|0.221908108|-68.61558335|73.64907732|116.298071|-43.03057598|-1.641192863|79.73671389|-22.37464674|63.83886888|0.480024324|2574.085885|-1029.23375|3312.822051|-14.03170956|0.250915471|14.26997798|-645.4586397|29.86932167|0.017733503|1.0|1.0|1.0|2.0|0.26|-7.65|4.65|140.04|1.37|0.0|110.69|-6.82|27.0|-5.76|397.52|1.0|1.0|4.07|-4.99|1.5199999999999998e-07|6.03e-05|1.02e-05|0.00406|4.17|0.0|2.23e-08|3562.0|4.98|3562.0|-1880.767206|-1880.732222|1110.23|566.07|0.70316|-1880.536478|7.6703|45.0|7.3468|7.3468
4j_a46|0|0|0|0.19521727|1|7.825245291|1|1.134637093|2.194310043|-0.175292207|-0.002284836|5.587248657999999|-0.012405467|1|0.048126615|-0.0529855709999999|0.0|-0.130235627|0.011968098|10.94638774|-0.176133068|1|1|-0.078783783|-0.0589746909999999|1|0.7298040140000001|-0.061823242|0.728293097|0.949893337|-0.05924408|0.295221643|-43.95227197|70.56141095|29.59387777|-25.95898597|-1.339514565|50.26191521|-14.65075732|43.80358011|0.402450715|2260.870095|-791.1408955|2563.282153|-8.652995323999999|0.223067683|10.49957018|-467.2617475|18.85718615|0.0106831269999999|1.0|1.0|1.0|0.0|0.39|-7.69|5.33|39.94|3.28|0.0|110.24|-5.38|27.0|-5.09|361.48|0.0|1.0|4.5|-5.31|4.16e-06|0.0015|4.86e-06|0.00176|4.81|0.0|2.03e-08|5.3949|4.93|4.4093|-1132.043677|-1132.018764|1112.13|572.31|0.37853|-1131.761156|3.8105|805.0|6.0942|6.0942
3a_a32|1|1|1|0.0|0|7.678326357|0|0.6094208210000001|0.0|-0.0505635059999999|-0.007588088|5.6869753560000005|-0.045659995|0|0.03382716|-0.014365682|2.211368234|-0.250406908|-0.002794182|10.31100283|0.125185185|3|3|-0.028290955|-0.079652285|0|0.844272053|-0.045516432|0.7757299320000001|0.817070968|-0.080607266|0.30031978|-44.92473442|87.55216606|84.65041685|-20.78892268|-0.970820756|55.87310101|-14.97491147|47.69828617|0.461044711|2028.93875|-449.2473442|812.930125|-6.929640892|0.327690097|10.67859439|-207.8892268|22.27382254|0.0236593529999999|1.0|1.0|1.0|1.0|0.07|-6.12|4.12|110.94|1.19|0.0|83.28|-5.32|20.0|-5.77|298.39|0.0|1.0|3.32|-4.35|4.83e-06|0.00144|4.51e-05|0.0134|3.31|0.0|7.66e-07|3.6308|2.17|3.6308|-1554.796165|-1554.768725|801.12|355.48|0.70229|-1554.7020630000002|5.7916|3.0|8.5686|8.5686
1j_a5|1|0|0|0.0|0|6.605297921|0|1.427567371|0.0|-0.2031633169999999|-0.003981454|4.59511985|-0.010620031|2|0.025987654|-0.115553003|0.0|-0.175183967|0.00683534|10.9487794|-0.032333695|1|1|-0.190920568|-0.010807075|2|0.7862755770000001|-0.084090414|0.717355058|0.847163872|-0.073803258|0.35883584|-40.01980349|73.73338699|82.09385267|-21.49609451|-1.117587665|54.3827755|-14.64139152|50.21875634|0.469085779|2242.805131|-600.2970524|847.5275797|-7.86442482|0.383510433|13.80288876|-322.4414176|23.74961767|0.026739895|1.0|1.0|1.0|1.0|0.05|-8.14|4.21|63.69|1.57|0.0|96.98|-4.03|25.0|-6.15|328.37|0.0|1.0|3.19|-4.2|9.27e-05|0.0304|6.29e-05|0.0206|3.03|0.0|7.190000000000001e-09|4.4331|2.61|4.1205|-1065.849941|-1065.817476|959.39|445.81|0.66182|-1065.671975|3.0364|24.0|7.6198|7.6198
8a_a12|0|0|0|0.0|0|0.0|1|1.283813597|0.0|0.082323047|-0.00771093|0.0|-0.052287869|3|0.0420317459999999|-0.205012437|0.0|-0.362413703|-0.001510006|10.95472846|-0.084035283|0|0|-0.3422915179999999|-0.135424346|2|0.763500863|-0.1261547959999999|0.862306783|0.892656426|-0.05926895|0.221703535|-48.195997|46.32568673|55.59930083|-24.96342938|-1.4888045019999998|55.45388635|-17.52581709|36.0527909|0.46777503|2212.38965|-771.1359521|2093.2274030000003|-9.077610683|0.208569274|9.607296424|-399.41487|22.14447395|0.014012546|1.0|1.0|1.0|1.0|0.15|-7.89|2.5|50.17|2.89|0.0|105.24|-3.9|25.0|-6.04|327.38|0.0|1.0|3.1|-4.21|0.000125|0.0408|6.19e-05|0.0203|3.18|0.0|1.28e-08|3.9091|3.41|3.9091|-1046.0428949999998|-1046.0210880000002|952.71|424.14|0.6309100000000001|-1045.851982|5.4032|199.0|6.7011|6.7011
AKLKII_a46|1|0|0|0.0|0|6.605297921|0|1.4316666480000002|0.0|-0.206312209|-0.003417504|4.59511985|-0.030657|3|0.0386379929999999|-0.008897473|1.744747103|-0.129865138|0.006821053|10.96959256|0.036226415|1|1|-0.015805561|-0.037291767|3|0.758995484|-0.0150769919999999|0.687139108|0.837641394|-0.071827497|0.271156366|-42.37969553|160.85204040000002|76.99187522|-20.09682339|-1.161800612|49.76981906|-15.74102977|38.98582025|0.47999819|2000.353437|-550.9360419|792.7439217|-7.464534402999999|0.2278604669999999|11.22955511|-261.2587041|20.38625028|0.015584114|1.0|0.0|1.0|1.0|0.06|-7.21|3.39|67.35|1.18|0.0|85.32|-3.24|22.0|-6.5|287.32|0.0|1.0|2.45|-3.58|0.000578|166.0|0.000266|0.0764|2.19|0.0|6.18e-08|||||||||||181.0|6.7423|6.7423
5_a15|0|0|0|0.0|0|0.0|0|1.419941043|0.0|-0.222657379|-0.008878343|0.0|-0.044921287|2|0.035982906|0.0729170329999999|0.0|-0.54157893|0.000420839|10.95880662|0.0118220069999999|0|0|0.1093187759999999|-0.187421793|2|0.704479781|0.092692253|0.7950674740000001|0.8740541479999999|-0.06128567|0.743577162|-73.61131563|119.95308020000002|93.65193084|-54.73655332|-1.583914356|100.6631306|-20.30656983|69.82487767|0.486150431|2940.77098|-1177.78105|2179.757502|-15.09973885|0.491010028|15.1701491|-875.7848531999999|39.89581513|0.036380071|1.0|1.0|1.0|1.0|0.15|-9.65|6.01|74.73|2.0|0.0|127.97|-6.16|33.0|-5.55|443.49|1.0|1.0|4.29|-5.66|6.86e-07|0.000304|2.18e-06|0.000967|4.86|0.0|2.25e-10|4.3299|4.36|3.6257|-1470.816175|-1470.779775|1272.84|629.67|0.62664|-1470.487858|6.35|13.0|7.8861|7.8861
25c_a34|0|0|0|0.0|1|7.412764017000001|2|1.377881974|1.958290974|0.024837617|-0.014384932|5.351858133|-0.047513652|2|0.037424242|-0.16034464|0.0|-0.834326082|-0.002827527|10.95957635|-0.041629027|1|1|-0.250299211|-0.3609280379999999|1|0.80135608|0.118901861|0.760055383|0.683231623|-0.088513496|0.478421157|-75.6298008|183.6812574|211.2752099|-50.44285726|-1.7008949569999998|100.6665476|-21.008278|88.25954175|0.4356106729999999|2884.104654|-1134.447012|2439.174137|-14.01190479|0.4625715629999999|13.26192888|-756.6428589|39.09037289|0.037538004|1.0|1.0|1.0|1.0|0.32|-5.71|1.98|90.74|1.0|0.0|116.0|-2.81|31.0|-7.95|421.45|0.0|0.0|1.93|-3.28|0.00156|659.0|0.000523|0.22|1.3|0.0|1.97e-06|4.2095|4.32|4.2095|-1426.704645|-1426.666471|1180.85|561.29|0.69247|-1426.421463|9.8087|1.78|5.7496|5.7496
27b_a34|0|0|0|0.0|1|7.412764017000001|1|1.4335271040000002|2.013418486|-0.056026127|-0.010183855|5.351858133|-0.016803292|1|0.042739018|-0.106245942|0.0|-0.549928192|-0.001438963|10.95430634|-0.027175221|1|1|-0.175834895|-0.194619338|1|0.7722228729999999|0.00102838|0.770240631|0.783431788|-0.08757938|0.3307451819999999|-72.21552354|150.83624440000003|142.58786569999998|-47.54648562|-1.864625537|87.24055613|-24.553278|78.08618045|0.4072752529999999|2835.31543|-1227.6639|2431.595232|-16.16580511|0.287687241|15.39406063|-808.2902556|34.46979951|0.022820627|1.0|1.0|1.0|1.0|0.12|-8.19|4.11|84.99|1.83|0.0|116.33|-5.23|31.0|-6.14|409.44|0.0|1.0|3.46|-4.96|5.92e-06|0.00243|1.1e-05|0.00449|3.75|0.0|6.53e-09|4.8168|4.33|4.0935|-1350.055377|-1350.018975|1174.68|577.39|0.47412|-1349.811401|15.2147|0.65|6.1871|6.1871
12e_a40|0|0|0|0.0|1|7.515889085|0|0.604990524|1.6315143930000002|0.061944605|-0.015461694|5.4161004020000005|-0.262526337|0|0.04020202|0.174870826|0.665270062|-0.556620974|-0.013162335|10.31197242|-0.192362496|2|2|0.292184471|0.103406816|0|0.788800541|0.047011204|0.8096582170000001|0.7798787840000001|-0.132226452|0.284429447|-66.68049019|206.0119599|119.4966772|-36.19867792|-1.596791495|78.14505956|-26.26807189|79.97685498|0.491465612|2391.0322170000004|-866.8463724999999|694.2415706|-14.26008524|0.209181178|15.75963228|-470.5828129|33.21629575|0.021118537|0.0|1.0|0.0|2.0|0.0|-6.04|4.84|98.89|2.93|0.0|95.8|-6.53|24.0|-5.26|378.23|0.0|1.0|3.98|-5.64|2.98e-07|0.000113|2.27e-06|0.00086|4.72|0.0|9.14e-07|4.3236|4.66|3.0253|-2248.276958|-2248.244231|918.38|445.12|0.6826|-2248.154966|3.7268|1.17|5.9318|5.9318
