molecula|SddssS|NaaNH|n9FaRing|nAHRing|nARing|BCUTs-1|SaasN|MATS2c|AATSC1c|n6HRing|JGI4|SaaaC|ATSC1c|AATSC1are|MATS8i|BCUTi-1|AATSC8d|n5aHRing|AATSC1i|n6aHRing|GATS1are|MATS8s|MATS8d|GATS1pe|RASA|FNSA3|PBF|FPSA3|PNSA3|RNCS|RPSA|TPSA_x|FNSA4|WNSA5|WPSA3|RPCS|FNSA1|FNSA2|WNSA3|GeomPetitjeanIndex|GRAVp|TASA|PNSA2|WNSA4|GeomDiameter|GeomShapeIndex|GRAV|PPSA1|DPSA4|DPSA2|Mor01p|CYP2C19 inhibitor|CYP2D6 inhibitor|P-gp substrate|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Num. of Aromatic heavy atoms|Log Po/w WLOGP|Log Po/w MLOGP|Class [Log S (SILICOS-IT)]|Num. of Rotatable bonds|Log S (Ali)|Hydrogen bond acceptors count (using Lipinski’s definition)|Log Kp (cm/s)|Molecular Mass|BBB|CYP1A2 inhibitor|Consensus Log P|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|Solubility [Log S (ESOL)] (mg/ml)|PAINS|Lipinski|Solubility [Log S (SILICOS-IT)] (mg/ml)|Lowest Unoccupied Molecular Orbital Energy|Absorption Energy (max. Transition) (eV)|log P|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (water) (Hartree)|Total Energy (gas phase) (Hartree)|Area (grid)|Wavelength (max. Transition) (nm)|Approximated area|Contribuition (max. transition)|Contribution (HOMO-LUMO transition)|Zero Point Energy|Highest Occupied Molecular Orbital Energy|Gibbs Free Energy|Dipole (water)|IC50|pIC50
12ab_a30|0.0|0|0|2|2|0.604983638|0.0|-0.026189286|-0.008528077|2|0.043854875|0.0|-0.520212725|0.003529389|0.038312857|10.31162784|0.01563558|1|-0.207153446|1|0.8397577820000001|0.078325164|0.026596859|0.794193541|0.7997534890000001|-0.082740301|0.4605456229999999|0.031588146|-58.23149599999999|119.79740259999998|0.200246511|140.93076580000002|-0.031859359|-49.97135112|15.64609074|0.0|0.603952976|-1.815983471|-40.9825333|0.461207954|3118.431712|562.8556061|-1278.064418|-15.78042667|15.6704374|0.856003642|6918.884105|278.7324985|37.1257096|2116.165447|792.3440337000001|1.0|0.0|1.0|1.0|1.0|17.0|2.63|2.2|1.0|7.0|-5.61|6.0|-6.39|458.54|0.0|0.0|2.52|2.47e-06|0.00113|9.94e-06|0.00456|0.0|0.0|6.720000000000001e-05|-49.0|4.8018|3.34|3.4919|-1804.824495|-1804.79081|753.75|258.2|613.7|0.46561|0.68324|-1804.523449|-0.19672|-1804.589076|7.4968|17.0|7.7825
19e_a38|0.0|1|0|2|2|1.297043576|0.0|-0.082311936|-0.007550899|2|0.04508642|0.0|-0.4379521229999999|-0.001197042|-0.104569193|10.94917392|-0.038386106|1|-0.191751024|1|0.723755855|0.04818471|-0.064035403|0.700181525|0.776562593|-0.083623427|0.552393659|0.02118651|-56.34606212|118.734325|0.223437407|150.553721|-0.03783113|-46.37503972|9.619015829|16.39385667|0.749190974|-2.042881001|-37.96637911|0.4655978389999999|2920.436229|523.2534216|-1376.50781|-17.17594064|12.34352977|0.871249918|6531.762734|168.99691289999998|34.02454948|1837.325672|696.3887025|1.0|0.0|1.0|1.0|3.0|17.0|3.09|2.75|1.0|6.0|-4.94|4.0|-6.39|427.48|0.0|1.0|3.3|1.15e-05|0.0049|1.89e-05|0.00807|0.0|0.0|2.25e-05|-0.05139|5.2322|4.08|3.8587|-1409.582478|-1409.547647|685.34|236.96|532.67|0.41961|0.58509|-1409.315831|-0.20723|-1409.37733|8.0952|0.01|8.0083
3q_a32|0.0|1|1|0|0|0.609420748|0.0|-0.017280695|-0.008072705|0|0.03898374|2.120544848|-0.419780649|0.000773658|-0.022925245|10.31100266|-0.098400506|3|-0.295228244|0|0.751733573|0.010109949|-0.1585635|0.716172604|0.84993799|-0.067604132|0.34156046|0.018527744|-41.72706804|41.73511731|0.15006201|92.62226328|-0.027989085|-37.3203761|7.058489861|53.27315741|0.6349739010000001|-1.371465184|-25.7550561|0.46136998|2649.276311|524.6043311000001|-846.5047848999999|-10.6629646|11.93494358|0.856561949|6079.482066|225.3038157|27.20679986|1333.133193|618.9134881|1.0|0.0|1.0|1.0|1.0|19.0|4.72|1.33|1.0|7.0|-5.91|4.0|-6.35|411.54|0.0|1.0|3.86|1.24e-06|0.000508|2.4100000000000003e-05|0.00992|0.0|0.0|2.01e-05|-0.04968|3.6236|5.15|3.6236|-1920.066488|-1920.042674|666.16|342.16|549.78|0.70216|0.70216|-1919.821707|-0.19969|-1919.883144|5.2657|28.0|7.5528
12b_a50|0.0|0|1|1|1|1.397986833|4.058595679|-0.19841119|-0.002929899|1|0.034845679|2.112397566|-0.125985651|0.01164808|-0.101728189|10.94501743|-0.115659308|2|-0.291865836|1|0.699597776|0.009081884|-0.189976035|0.660148928|0.925916085|-0.045602469|0.24516882|0.0214891|-22.92589265|8.07905572|0.074083915|37.24447201|-0.0237482779999999|-16.72031641|5.43117764|86.49656508|0.5731907470000001|-0.926182858|-11.52561607|0.430791247|2224.116359|465.4891075000001|-465.6232233|-6.002164865|10.05480253|0.756824707|4672.843578|214.5713436|20.82911679|812.3355548|388.171611|1.0|1.0|1.0|1.0|0.0|20.0|3.42|2.02|2.0|2.0|-3.16|3.0|-6.44|313.36|1.0|1.0|2.59|0.000685|215.0|0.000144|45.0|0.0|0.0|0.00101|-0.02974|4.7089|2.47|3.9305|-1006.664619|-1006.641541|539.15|263.3|401.64|0.6016199999999999|0.6581|-1006.501585|-0.19425|-1006.550688|5.6617|4.74|5.3242
12ap_a36|0.0|1|0|2|2|1.2970441659999998|0.0|-0.06398791|-0.007719624|2|0.042739018|0.0|-0.424579308|-0.000143196|-0.105824575|10.95430638|-0.042675894|1|-0.175397741|1|0.8707354620000001|-0.025198947|-0.074596774|0.8212311840000001|0.830587483|-0.082622504|0.27547717|0.0217479329999999|-54.21070432|82.56761031|0.1694125169999999|111.1558165|-0.037473093|-45.7078307|9.36249036|0.0|0.737851886|-1.91112774|-35.56900768|0.464588|2843.18721|544.9693552|-1253.939017|-16.13217554|16.37284224|0.86772056|6003.481614|172.00197649999998|33.32245946|1699.445432|642.3830552000001|1.0|0.0|1.0|0.0|2.0|17.0|1.76|1.38|1.0|5.0|-3.99|5.0|-7.08|406.44|0.0|0.0|1.66|0.000101|0.0412|0.000113|0.0458|0.0|0.0|8.97e-05|-0.06084|4.9124|2.98|3.8801|-1325.199863|-1325.159466|691.41|252.39|553.28|0.59563|0.6929|-1324.95298|-0.21788|-1325.0127220000002|9.6512|32.0|7.4949
12t_a36|0.0|1|0|2|2|1.297042607|0.0|-0.058770337|-0.00673635|2|0.041767677|0.0|-0.404180985|0.003676818|-0.030990165|10.95395385|-0.0288761339999999|1|-0.169994208|1|0.902377067|-0.009662203|-0.050788309|0.857993338|0.8337556420000001|-0.0735262|0.318666358|0.017627553|-48.97252784|86.12920631|0.166244358|110.727965|-0.035934112|-44.63604995|7.820109571000001|0.417511887|0.78316808|-2.012310282|-32.61842026|0.48189543|2771.211293|555.3275093999999|-1340.3102789999998|-15.94144641|15.36435856|0.930112292|5936.009091|144.422087|30.56063281|1711.395437|729.1873176|1.0|0.0|1.0|0.0|2.0|17.0|2.45|2.45|1.0|6.0|-4.61|4.0|-6.33|409.49|1.0|0.0|2.4|2.48e-05|0.0102|2.6600000000000003e-05|0.0109|0.0|0.0|1.7899999999999998e-05|-0.05302|3.8844|3.87|3.6694|-1311.585049|-1311.552739|713.6|319.18|562.72|0.69297|0.70313|-1311.287803|-0.2039|-1311.349439|7.9104|8.0|8.0969
19d_a38|0.0|1|0|2|2|1.297043205|0.0|0.013465335|-0.0120676969999999|2|0.04572104|0.0|-0.6999264340000001|-0.011156837|-0.0555594909999999|10.95446448|-0.024688524|1|-0.128079012|1|0.7581164340000001|0.111104525|-0.039361255|0.730686013|0.63167949|-0.116424545|0.3509455999999999|0.024158903|-74.84120843|158.6487879|0.36832051|236.7675313|-0.04393982|-51.60489663|9.98319831|115.6739235|0.7494816990000001|-2.372750256|-48.11018574|0.478151237|3055.168373|406.0626253|-1525.275418|-18.15727844|13.52121974|0.916264002|6934.7619620000005|161.0407189|37.68716585|2035.106956|686.8472757999999|0.0|0.0|1.0|0.0|4.0|17.0|1.65|1.65|1.0|6.0|-3.87|5.0|-7.84|444.46|0.0|0.0|1.94|0.000134|0.0594|0.0002399999999999|107.0|0.0|0.0|0.000175|-0.05091|5.3771|4.13|3.6586|-1500.898316|-1500.850957|679.08|230.58|517.77|0.3356699999999999|0.6957800000000001|-1500.621723|-0.20145|-1500.683599|10.6621|11.0|7.9586
12l_a36|0.0|1|0|2|2|1.297044247|0.0|-0.0944961519999999|-0.0076430169999999|2|0.039061728|0.0|-0.4203659179999999|-0.000143196|-0.05158636|10.95423322|-0.0452558729999999|1|-0.175397741|1|0.8707354620000001|-0.041707369|-0.079106537|0.8212311840000001|0.84381923|-0.079972189|0.3827446779999999|0.0220227089999999|-52.05361632|39.27257375|0.15618077|101.6575135|-0.038052612|-45.67788557|9.330278191|1.281955437|0.7379583590000001|-1.940683231|-33.88151556|0.4619814279999999|2843.514589|549.2389652|-1263.1838810000002|-16.12160667|13.88638723|0.8586718990000001|6121.6555530000005|170.5619816|33.56329135|1711.727859|642.3830552000001|1.0|0.0|1.0|0.0|2.0|17.0|1.76|1.38|1.0|5.0|-4.57|5.0|-6.68|406.44|0.0|0.0|1.77|2.72e-05|0.0111|5.08e-05|0.0206|0.0|0.0|8.97e-05|-0.0510399999999999|3.8619|2.98|3.8619|-1325.194654|-1325.15957|686.83|321.05|530.75|0.6925|0.6925|-1324.954011|-0.20973|-1325.0137550000002|7.2021|0.02|7699.0
4R4k_a46|0.0|0|0|1|1|1.134637098|2.145043462|-0.050636784|-0.0049602|1|0.0510113959999999|0.0|-0.252970193|0.006550513|-0.1149361969999999|10.94631314|-0.1032662209999999|1|0.012963356|1|0.78837943|-0.003017362|-0.141706595|0.784722915|0.890625164|-0.089699228|0.237621572|0.007883196|-47.73036108|173.3171354|0.109374836|58.20005971|-0.030434186|-24.33134018|2.232103603|0.0|0.866681099|-1.4608409080000002|-25.39807111|0.465590034|2105.035168|473.9155694|-777.3362788|-8.617349646000001|10.33328154|0.871222588|4711.736397|70.94107067|18.68565706|896.9115391|519.5743695|1.0|1.0|1.0|1.0|1.0|17.0|4.77|2.84|1.0|2.0|-4.82|3.0|-5.46|333.43|1.0|1.0|3.81|1.5e-05|5.0|1.4800000000000002e-05|0.0049299999999999|0.0|0.0|8.28e-05|-0.02045|5.2965|4.52|4.1392|-1053.439174|-1053.413412|565.94|234.09|490.83|0.54119|0.68404|-1053.202129|-0.19529|-1053.254911|1.9753|97.0|7.0132
12f_a30|0.0|0|0|2|2|0.60498366|0.0|0.156569208|-0.015345198|2|0.041555556|0.0|-0.874676289|-0.00695299|-0.008663584|10.31162828|-0.046588557|1|-0.226973911|1|0.613786308|-0.043091382|-0.071123509|0.593245722|0.8357464459999999|-0.090450992|0.56363596|0.01570263|-63.81176255|101.2862703|0.164253554|115.8783181|-0.0452183279999999|-54.21787616|7.815328055|1.45550709|0.815175332|-2.396571368|-45.01820228|0.472521727|3305.792133|589.6060704|-1690.743686|-22.5055335|15.86072943|0.8958126809999999|7634.176316|130.3909181|39.1336968|2074.08593|696.6414817000001|1.0|0.0|1.0|0.0|1.0|17.0|4.78|2.82|1.0|7.0|-6.7|8.0|-5.66|482.48|0.0|0.0|3.42|1.99e-07|9.63e-05|1.2e-06|0.000579|0.0|0.0|3.19e-05|-0.05464|5.0587|5.52|3.5298|-1988.032639|-1987.998635|729.87|245.09|574.31|0.32483|0.68471|-1987.782125|-0.20422|-1987.848015|4.6865|19.0|7.7144
6a_a40|0.0|0|0|1|2|0.604893625|1.78213955|0.117890918|-0.014623575|0|0.035707071|0.775942224|-0.68730803|-0.001347823|0.104332675|10.30179985|-0.230955427|2|-0.040435852|0|0.682273668|-0.012261923|-0.340539542|0.657059571|0.733750993|-0.109047987|0.360858579|0.016399125|-68.11170799|185.06174|0.266249007|166.2999483|-0.049149867|-45.80643937|6.397774285|36.84483305|0.8678518190000001|-2.113444291|-42.542782200000005|0.41480944|2936.1501780000003|458.303126|-1320.063801|-19.17478857|11.8691482|0.708845065|7059.617542|82.54016015|35.37373259|1521.070502|557.4018948|1.0|0.0|0.0|1.0|1.0|14.0|3.07|1.62|2.0|5.0|-7.11|5.0|-6.32|442.53|0.0|1.0|3.17|7.85e-08|3.47e-05|1.03e-05|0.00457|1.0|0.0|0.0396|-0.0926|2.9836|7.73|2.9836|-2371.579899|-2371.560378|649.48|415.55|497.78|0.6782699999999999|0.6782699999999999|-2371.3827|-0.21255|-2371.443161|9.3893|0.04|7.3979
16c_a32|0.0|1|1|0|0|0.6094207629999999|0.0|0.191088217|-0.01639019|0|0.03995614|2.077479142|-0.770338913|-0.0064007569999999|-0.031087095|10.31100271|-0.036931818|3|-0.229450999|0|0.809370315|0.0482801729999999|-0.061904762|0.764217655|0.773043206|-0.088841599|0.367322508|0.025791147|-53.00702241|102.2022233|0.226956794|135.41296|-0.038178095|-42.71426897|9.181311842|37.0285246|0.6846367059999999|-1.679836163|-31.62645048|0.463897164|2649.168528|461.2334662|-1002.268243|-13.59090376|11.77670717|0.8653137670000001|5979.891916|188.1603823|33.27140293|1463.941729|513.9156315|1.0|0.0|1.0|1.0|2.0|19.0|4.21|0.88|1.0|7.0|-6.04|5.0|-6.44|399.49|0.0|1.0|3.41|9.17e-07|0.000366|3.89e-05|0.0155|0.0|0.0|4.13e-05|-0.0505|3.6264|4.12|3.6264|-1916.6792|-1916.651132|639.66|341.89|508.43|0.70198|0.70198|-1916.478107|-0.20047|-1916.536967|5.3459|5.0|8.3468
12z_a30|0.0|0|0|2|2|0.604983642|0.0|-0.1155022219999999|-0.008819424|2|0.040566449|0.0|-0.537984876|0.003529389|0.018796341|10.31162784|-0.045463448|1|-0.207153446|1|0.8397577820000001|-0.02232319|-0.077335468|0.794193541|0.832920077|-0.071429418|0.315493739|0.030875938|-49.68145417|54.40462246|0.167079923|116.2094523|-0.034034824|-52.13870496|14.93669572|0.0|0.630839856|-1.939984979|-34.55504699|0.48740649|3112.622632|579.3226647000001|-1349.321859|-16.464854199999998|15.74641625|0.950863559|7074.004131999999|256.7627363|37.52507564|2138.929312|792.3440337000001|1.0|0.0|1.0|1.0|1.0|17.0|2.63|2.2|1.0|7.0|-5.61|6.0|-6.39|458.54|0.0|0.0|2.52|2.47e-06|0.00113|9.94e-06|0.00456|0.0|0.0|6.720000000000001e-05|-0.04679|4.8063|3.34|3.4438|-1804.814868|-1804.785911|739.33|257.96|580.6|0.5513100000000001|0.6853199999999999|-1804.51674|-0.19279|-1804.581882|7.2113|44.0|7.3615
16_a47|0.0|1|1|0|0|1.417579067|0.0|-0.134455235|-0.0056780519999999|2|0.042285714|1.491023983|-0.23280014|-0.005688938|0.001426202|10.95023129|0.0506476009999999|1|-0.0574194159999999|2|0.591929006|-0.113476605|0.081171071|0.57616624|0.691860453|-0.093207587|0.421094692|0.0186711289999999|-48.30620628|63.13219447|0.308139547|159.6978638|-0.034261359|-24.97833451|5.0150344780000005|0.0|0.697929921|-1.301931629|-25.03540372|0.473257697|2315.178558|358.566882|-674.7452647999999|-9.202544293|13.01476838|0.898461533|4952.972679|156.55227280000005|25.44160067|966.7808252999998|357.35851410000004|1.0|1.0|1.0|1.0|2.0|21.0|5.19|2.72|1.0|3.0|-4.34|5.0|-6.04|337.33|0.0|1.0|3.52|4.56e-05|0.0154|3.84e-05|13.0|0.0|0.0|2.3e-06|-0.05717|4.4393|2.95|4.0806|-1167.046301|-1167.0124560000002|534.69|279.29|395.28|0.59209|0.6743899999999999|-1166.901251|-0.22568|-1166.951551|3.8601|1.0|9.0
8a_a12|0.0|0|0|1|1|1.283813597|0.0|0.082323047|-0.00771093|3|0.0420317459999999|0.0|-0.362413703|-0.001510006|-0.050603335|10.95472846|-0.084035283|0|-0.226106307|2|0.913877696|-0.1261547959999999|-0.146966854|0.862306783|0.892656426|-0.05926895|0.221703535|0.010336879|-30.69873711|46.32568673|0.107343574|55.59930083|-0.033836466|-24.96342938|2.773166902|0.0|0.791430726|-1.4888045019999998|-15.90061008|0.46777503|2212.38965|462.3571879|-771.1359521|-9.077610683|9.607296424|0.878904705|4806.044707999999|108.02980890000002|22.14447395|974.3568539|464.1781753|1.0|1.0|0.0|1.0|1.0|18.0|2.5|2.89|1.0|3.0|-3.9|4.0|-6.04|327.38|1.0|1.0|3.1|0.000125|0.0408|6.19e-05|0.0203|0.0|0.0|4.2e-06|-0.06246|3.9091|3.41|3.9091|-1046.0428949999998|-1046.0210880000002|556.3|317.17|424.14|0.6309100000000001|0.6309100000000001|-1045.851982|-0.2194199999999999|-1045.902509|5.4032|199.0|6.7011
1c_a5|0.0|1|0|0|0|1.424607938|0.0|-0.268536978|-0.001983746|2|0.0248765429999999|0.0|-0.085301064|0.008031558|-0.228971551|10.9433337|-0.058823529|1|0.0578378779999999|2|0.71274658|0.128385959|-0.109439124|0.6977404359999999|0.88631419|-0.068062282|0.436308619|0.008349498|-34.82350689|160.5407184|0.11368581|58.16640976|-0.0281385329999999|-18.41507338|2.185709046|0.0|0.753027268|-1.12554131|-17.81716094|0.476413155|2105.8969850000003|453.4753671|-575.8739559999999|-7.366029352999999|11.580409800000002|0.909902834|4387.398857|126.3615674|19.11862892|764.7451566000001|409.0289917|1.0|1.0|1.0|1.0|1.0|23.0|4.51|2.13|1.0|3.0|-4.25|3.0|-5.77|312.37|1.0|1.0|3.43|5.5700000000000005e-05|0.0174|3.5600000000000005e-05|0.0111|0.0|0.0|1.21e-06|-0.03965|4.8783|3.17|4.5088|-990.6223073|-990.5931502|556.84|254.15|410.52|0.4444899999999999|0.53838|-990.467026|-0.22684|-990.516371|2.6801|3981.0|5.4
8j_a46|0.0|0|0|1|1|1.160371125|2.1279894180000003|-0.13040237|-0.0017688329999999|2|0.043903904|0.0|-0.081366324|0.011852046|-0.174853546|10.96391738|-0.053618988|1|-0.133413527|2|0.645146311|-0.223292257|-0.074207717|0.6109926379999999|0.934648421|-0.054707287|0.308052557|0.008672342|-29.38737046|7.723448142|0.065351579|35.10521457|-0.02566383|-19.90219786|2.5024620580000003|64.83187221|0.822112519|-1.103544698|-15.7861518|0.427798746|2121.846387|502.0694817|-592.7962878|-7.405468973|9.817783823|0.747636856|4759.107832|95.55665364|16.76894569|721.0646647000001|453.1959065|1.0|0.0|1.0|1.0|0.0|17.0|4.55|2.62|1.0|2.0|-4.59|3.0|-5.55|338.83|1.0|1.0|3.82|2.59e-05|0.00878|1.47e-05|0.00497|0.0|0.0|1.85e-05|-0.04068|4.9636|3.78|4.4107|-1414.53151|-1414.50743|576.48|249.79|493.89|0.50703|0.70121|-1414.349865|-0.22599|-1414.402087|6.4463|1228.0|5.9108
12c_a30|0.0|0|0|2|2|0.604984133|0.0|0.045997203|-0.006900253|2|0.042804233|0.0|-0.3657134279999999|0.00372838|0.019094532|10.31162888|-0.072247675|1|-0.090173435|1|0.8264832879999999|-0.031986012|-0.1240820219999999|0.7463962120000001|0.8439327120000001|-0.076777688|0.39541773|0.01588025|-50.12643041|82.07537640000001|0.156067288|101.8928318|-0.037411484|-41.12547305|6.768942632999999|0.0|0.8061287690000001|-1.833162702|-32.72642202|0.452966315|2860.640481|550.9847369|-1196.830808|-15.946612|13.9883503|0.828040991|6403.739746|126.574178|30.29927658|1484.664552|652.8825454|1.0|0.0|1.0|0.0|1.0|17.0|3.27|3.31|1.0|5.0|-5.93|4.0|-5.75|432.93|0.0|1.0|3.11|1.19e-06|0.0005139999999999|3.61e-06|0.00156|0.0|0.0|2.61e-05|-0.0542299999999999|5.0582|4.45|3.5286|-2035.373591|-2035.339256|695.96|245.12|541.39|0.32037|0.68457|-2035.141497|-0.2038599999999999|-2035.202565|4.7893|0.01|7.9914
12b_a36 (EW-7197)|0.0|1|0|2|2|1.2970445309999998|0.0|-0.104514139|-0.008137593|2|0.040899471|0.0|-0.439429998|-0.002526241|-0.098032695|10.96052467|-0.056994595|1|-0.217394466|1|0.724208473|-0.001567914|-0.097861598|0.698414933|0.7635183720000001|-0.081357853|0.458627252|0.021439664|-50.90136206|81.63796416|0.236481628|147.9542111|-0.039120289|-42.53627024|8.392238798|5.958751634|0.746747352|-1.956014468|-31.84632538|0.45988432|2772.832013|477.6935927|-1223.776156|-15.31305729|12.52485821|0.851455231|6096.459089|158.4469629|32.77617664|1638.808832|595.8790650000001|||||||||||||||||||||||||-0.04975|3.8475|3.41|3.7725|-1332.180029|-1332.147999|659.48|322.25|486.64|0.6824899999999999|0.69991|-1331.9479310000002|-0.20546|-1332.005651|7.3101|7.0|8.1549
14u_a23|0.0|0|1|0|0|1.197962732|3.357982471|-0.066969083|-0.007017844|2|0.043321995|0.743634137|-0.385981432|0.010561248|-0.026062012|10.31321759|-0.0569153009999999|2|-0.199540201|2|0.756252127|-0.001778422|-0.094773814|0.71381683|0.909754912|-0.055259924|0.445665682|0.0254134689999999|-36.90928915|43.06242147|0.090245088|60.27663131|-0.033908155|-38.57404134|11.3374334|50.47632596|0.702868983|-1.729315897|-24.65250654|0.47648509|3015.478095|607.6448353|-1155.04721|-15.12707504|14.12094979|0.910165272|6913.009783|198.4601847|32.2221994|1643.332169|683.7405759|0.0|0.0|1.0|1.0|1.0|26.0|4.03|2.72|1.0|6.0|-5.63|5.0|-6.47|441.51|0.0|0.0|3.48|2.32e-06|0.0010199999999999|9.57e-06|0.0042299999999999|0.0|0.0|1.3699999999999998e-05|-0.0618299999999999|4.0409|3.23|3.1819|-1744.446261|-1744.422541|712.54|306.82|549.0|0.4523|0.6703100000000001|-1744.1781010000002|-0.21613|-1744.2405670000005|8.1549|6.0|8.2449
14k_a23|0.0|0|1|0|0|1.1979621459999998|3.358995671|0.070940371|-0.005866159|2|0.046283951|0.74561778|-0.299174093|0.010682694|-0.055500851|10.31321813|-0.055708465|2|-0.13187015|2|0.722187957|0.140087361|-0.091426449|0.659570836|0.922397728|-0.0562483359999999|0.226547411|0.018829201|-37.43135588|38.76597615|0.077602272|51.64167457|-0.033999976|-35.38329134|8.338417622|80.31548917|0.783562394|-1.597998852|-24.9092952|0.486654314|2955.4566170000003|613.8243395|-1063.413926|-15.05671972|15.99703938|0.948005074|6715.186162999999|144.0318708|28.87559227|1357.152837|633.3278634|0.0|0.0|0.0|1.0|1.0|26.0|4.67|3.51|1.0|5.0|-6.13|4.0|-6.03|445.93|0.0|0.0|3.99|7.49e-07|0.000334|2.83e-06|0.00126|0.0|0.0|4.55e-06|-0.07933|3.6421|4.1|3.6421|-2089.524497|-2089.501786|691.9|340.42|552.65|0.63765|0.63765|-2089.293765|-0.2271699999999999|-2089.354026|8.3627|4.0|8.4123
2_a1|0.0|0|0|1|1|1.348828131|2.233384354|-0.049975995|-0.004621682|1|0.0409444439999999|0.0|-0.175623923|0.001576763|-0.0619710709999999|10.9520472|0.101798469|1|-0.326716897|1|0.571324013|0.079586368|0.1766333219999999|0.5574897879999999|0.808210065|-0.0622285999999999|0.220315042|0.011282631|-28.32386891|6.281701359|0.191789935|87.29479691|-0.026492726|-16.00805425|2.337413146|84.54541681|0.6944040029999999|-0.927245426|-12.89184641|0.39830426|1884.85038|367.8635872|-422.0435297|-5.488475744|8.779158091000001|0.6619695520000001|3920.383175|139.0945801|17.36508791|607.7780769999999|299.6692382|1.0|1.0|1.0|1.0|0.0|17.0|4.12|2.49|1.0|2.0|-3.06|3.0|-6.04|279.31|1.0|1.0|3.21|0.000871|243.0|0.000167|0.0466|0.0|0.0|0.000185|-0.02966|4.0877|3.31|4.0877|-920.2093796|-920.184721|489.42|303.31|355.79|0.7007899999999999|0.7007899999999999|-920.078239|-0.19826|-920.123726|5.2754|5.8|5.2366
47c_a18|0.0|0|0|1|1|1.251176227|0.0|0.02368001|-0.007068829|0|0.032688172|0.0|-0.537230966|0.0007979619999999|-0.058748345|10.94702285|0.028947131|0|-0.320309303|0|0.784328127|-0.027873485|0.050944273|0.7601847759999999|0.8128616409999999|-0.0715759629999999|0.246894346|0.015864085|-57.54296759|67.68084951|0.1871383589999999|150.4485025|-0.0321917939999999|-60.75445536|10.25333491|103.416376|0.7489981509999999|-2.350000928|-46.26124419|0.489290189|3228.879782|653.4941186000001|-1889.265906|-20.80632033|18.73268473|0.958059115|7527.530240999999|201.7910841|34.55329606|2522.390613|1167.054827|1.0|1.0|1.0|1.0|3.0|18.0|2.87|2.41|1.0|12.0|-5.73|4.0|-6.61|513.63|0.0|0.0|2.42|1.84e-06|0.000947|8.12e-06|0.00417|1.0|1.0|3.42e-07|-0.0449|3.1096|7.72|3.1096|-1664.753129|-1664.721977|850.89|398.71|790.07|0.6983199999999999|0.6983199999999999|-1664.201034|-0.17331|-1664.277127|3.8573|3.0|8.5229
9b_a31|0.0|1|0|1|1|0.610136326|0.0|0.010411229|-0.0141390689999999|0|0.03995614|0.0|-0.706953442|-0.0050444109999999|0.014628521|10.31169871|-0.091236608|2|-0.2345186269999999|0|0.811212624|0.01752821|-0.154083843|0.77051712|0.669120552|-0.103937658|0.241728566|0.034595809|-63.73317225|152.8702381|0.330879448|202.8908225|-0.039058603|-49.30281875|13.00794571|552.0968813|0.689175183|-1.835754351|-39.08032306|0.469546953|2534.356888|410.2957125|-1125.659849|-14.68594601|15.2652837|0.88518099|5524.468603|190.5935925|34.75199071|1633.343563|524.0230338|1.0|1.0|1.0|1.0|2.0|16.0|3.5|0.86|1.0|7.0|-4.76|5.0|-6.77|384.45|0.0|1.0|3.0|1.76e-05|0.00675|0.000137|0.0527|0.0|0.0|5.520000000000001e-05|-0.0422899999999999|5.5119|4.69|3.8435|-1578.839267|-1578.801576|663.06|224.94|562.68|0.41622|0.70102|-1578.604164|-0.2013599999999999|-1578.665571|6.8028|63.0|7.2007
9i_a24|0.0|1|0|0|0|1.4281889280000002|1.865102513|-0.113620183|-0.005148312|2|0.023854167|0.0|-0.190487553|0.004814196|-0.087363979|10.96661275|-0.00532872|2|-0.336939175|2|0.783500303|0.139004845|-0.0106944439999999|0.73094562|0.8260893640000001|-0.064657333|0.379687415|0.025118046|-30.56504777|10.13249376|0.173910636|82.21166337|-0.024639839|-15.60091656|5.613069697999999|1.634015079|0.499238289|-0.837754515|-14.44881966|0.468272544|2061.729154|390.5119445|-396.0263368|-5.506205845|11.18382556|0.8806627109999999|4155.922671|236.7218826|23.33121014|793.2611447|295.8603625|1.0|1.0|1.0|1.0|1.0|22.0|2.72|0.67|1.0|3.0|-2.6|4.0|-7.01|288.31|1.0|0.0|1.73|0.00248|716.0|0.000791|228.0|0.0|0.0|0.000258|-0.0473899999999999|4.6212|1.13|4.1459|-945.286637|-945.2626532|501.48|268.3|363.15|0.58977|0.6755800000000001|-945.174716|-0.21943|-945.222448|9.2818|88.0|7.0555
